geo,time,ag_lnd_arbl_ha_pc
khm,2016,0.24806
khm,2017,0.24429
khm,2018,0.24068
kir,1961,0.04736
kir,1962,0.04621
kir,1963,0.0451
kir,1964,0.04406
kir,1965,0.04308
kir,1966,0.04217
kir,1967,0.04132
kir,1968,0.04052
kir,1969,0.03979
kir,1970,0.03911
kir,1971,0.03848
kir,1972,0.0379
kir,1973,0.03734
kir,1974,0.03681
kir,1975,0.03629
kir,1976,0.03576
kir,1977,0.03524
kir,1978,0.03471
kir,1979,0.03421
kir,1980,0.03373
kir,1981,0.03328
kir,1982,0.03285
kir,1983,0.0324
kir,1984,0.03188
kir,1985,0.03126
kir,1986,0.03053
kir,1987,0.02974
kir,1988,0.02895
kir,1989,0.02823
kir,1990,0.02763
kir,1991,0.02714
kir,1992,0.02675
kir,1993,0.02642
kir,1994,0.02609
kir,1995,0.02573
kir,1996,0.02535
kir,1997,0.02494
kir,1998,0.02452
kir,1999,0.02411
kir,2000,0.0237
kir,2001,0.0233
kir,2002,0.02291
kir,2003,0.02251
kir,2004,0.0221
kir,2005,0.02166
kir,2006,0.0212
kir,2007,0.02072
kir,2008,0.02025
kir,2009,0.01982
kir,2010,0.01943
kir,2011,0.0191
kir,2012,0.0188
kir,2013,0.01854
kir,2014,0.01828
kir,2015,0.01803
kir,2016,0.01777
kir,2017,0.01752
kir,2018,0.01726
kna,1961,0.19533
kna,1962,0.19623
kna,1963,0.19791
kna,1964,0.20029
kna,1965,0.20321
kna,1966,0.20682
kna,1967,0.21102
kna,1968,0.21552
kna,1969,0.17571
kna,1970,0.17826
kna,1971,0.17982
kna,1972,0.18051
kna,1973,0.18057
kna,1974,0.1805
kna,1975,0.18071
kna,1976,0.18124
kna,1977,0.18205
kna,1978,0.18305
kna,1979,0.18411
kna,1980,0.18518
kna,1981,0.18621
kna,1982,0.18721
kna,1983,0.18834
kna,1984,0.18958
kna,1985,0.19105
kna,1986,0.19287
kna,1987,0.19493
kna,1988,0.19688
kna,1989,0.19825
kna,1990,0.19871
kna,1991,0.19811
kna,1992,0.1966
kna,1993,0.19445
kna,1994,0.1682
kna,1995,0.16636
kna,1996,0.14127
kna,1997,0.14
kna,1998,0.13881
kna,1999,0.16047
kna,2000,0.15879
kna,2001,0.15694
kna,2002,0.15498
kna,2003,0.15301
kna,2004,0.15111
kna,2005,0.08473
kna,2006,0.08409
kna,2007,0.08353
kna,2008,0.08303
kna,2009,0.08231
kna,2010,0.09182
kna,2011,0.10113
kna,2012,0.10024
kna,2013,0.09935
kna,2014,0.09847
kna,2015,0.09765
kna,2016,0.09684
kna,2017,0.09609
kna,2018,0.09535
kor,1961,0.0789
kor,1962,0.07536
kor,1963,0.07373
kor,1964,0.07472
kor,1965,0.07535
kor,1966,0.0743
kor,1967,0.07288
kor,1968,0.0705
kor,1969,0.06835
kor,1970,0.06678
kor,1971,0.0649
kor,1972,0.0628
kor,1973,0.06143
kor,1974,0.05981
kor,1975,0.05842
kor,1976,0.05746
kor,1977,0.05677
kor,1978,0.05624
kor,1979,0.05512
kor,1980,0.05403
kor,1981,0.05297
kor,1982,0.0521
kor,1983,0.05091
kor,1984,0.04992
kor,1985,0.04923
kor,1986,0.04862
kor,1987,0.04822
kor,1988,0.04751
kor,1989,0.0466
kor,1990,0.04556
kor,1991,0.04451
kor,1992,0.04338
kor,1993,0.04243
kor,1994,0.04133
kor,1995,0.03954
kor,1996,0.03833
kor,1997,0.03747
kor,1998,0.0369
kor,1999,0.03645
kor,2000,0.03655
kor,2001,0.03566
kor,2002,0.03514
kor,2003,0.03464
kor,2004,0.03438
kor,2005,0.0341
kor,2006,0.03342
kor,2007,0.0328
kor,2008,0.0319
kor,2009,0.03115
kor,2010,0.03041
kor,2011,0.0298
kor,2012,0.03032
kor,2013,0.02966
kor,2014,0.02909
kor,2015,0.02871
kor,2016,0.02774
kor,2017,0.02719
kor,2018,0.02664
kos,2007,0.17307
kwt,1961,0.00333
kwt,1962,0.00296
kwt,1963,0.00264
kwt,1964,0.00236
kwt,1965,0.00212
kwt,1966,0.00191
kwt,1967,0.00173
kwt,1968,0.00158
kwt,1969,0.00145
kwt,1970,0.00134
kwt,1971,0.00125
kwt,1972,0.00117
kwt,1973,0.0011
kwt,1974,0.00104
kwt,1975,0.00098
kwt,1976,0.00092
kwt,1977,0.00087
kwt,1978,0.00082
kwt,1979,0.00077
kwt,1980,0.00073
kwt,1981,0.00139
kwt,1982,0.00133
kwt,1983,0.00127
kwt,1984,0.00182
kwt,1985,0.00173
kwt,1986,0.00218
kwt,1987,0.00206
kwt,1988,0.00197
kwt,1989,0.00191
kwt,1990,0.00191
kwt,1991,0.00197
kwt,1995,0.00311
kwt,1996,0.00369
kwt,1997,0.00351
kwt,1998,0.00328
kwt,1999,0.00359
kwt,2000,0.00489
kwt,2001,0.00618
kwt,2002,0.00562
kwt,2003,0.00555
kwt,2004,0.005
kwt,2005,0.00485
kwt,2006,0.00463
kwt,2007,0.00451
kwt,2008,0.00425
kwt,2009,0.00372
kwt,2010,0.00334
kwt,2011,0.00331
kwt,2012,0.00299
kwt,2013,0.00329
kwt,2014,0.00257
kwt,2015,0.00201
kwt,2016,0.00202
kwt,2017,0.00212
kwt,2018,0.00193
lao,1961,0.29488
lao,1962,0.28814
lao,1963,0.28152
lao,1964,0.27502
lao,1965,0.26862
lao,1966,0.26648
lao,1967,0.26032
lao,1968,0.25735
lao,1969,0.25187
lao,1970,0.24736
lao,1971,0.24255
lao,1972,0.24641
lao,1973,0.24664
lao,1974,0.24741
lao,1975,0.24577
lao,1976,0.24524
lao,1977,0.24555
lao,1978,0.24457
lao,1979,0.24319
lao,1980,0.2394
lao,1981,0.2347
lao,1982,0.2308
lao,1983,0.22493
lao,1984,0.22028
lao,1985,0.21476
lao,1986,0.209
lao,1987,0.20305
lao,1988,0.19772
lao,1989,0.19208
lao,1990,0.18763
lao,1991,0.18245
lao,1992,0.17754
lao,1993,0.17295
lao,1994,0.17357
lao,1995,0.17085
lao,1996,0.16642
lao,1997,0.1691
lao,1998,0.16755
lao,1999,0.16752
lao,2000,0.17281
lao,2001,0.17931
lao,2002,0.18477
lao,2003,0.19008
lao,2004,0.19515
lao,2005,0.19994
lao,2006,0.20527
lao,2007,0.20858
lao,2008,0.21334
lao,2009,0.22119
lao,2010,0.22403
lao,2011,0.22497
lao,2012,0.225
lao,2013,0.22763
lao,2014,0.24037
lao,2015,0.24476
lao,2016,0.24102
lao,2017,0.23012
lao,2018,0.2195
lbn,1961,0.09224
lbn,1962,0.09349
lbn,1963,0.09068
lbn,1964,0.09308
lbn,1965,0.09845
lbn,1966,0.09641
lbn,1967,0.09932
lbn,1968,0.10223
lbn,1969,0.1022
lbn,1970,0.10229
lbn,1971,0.10195
lbn,1972,0.09926
lbn,1973,0.0967
lbn,1974,0.09343
lbn,1975,0.09085
lbn,1976,0.08897
lbn,1977,0.08763
lbn,1978,0.08625
lbn,1979,0.08491
lbn,1980,0.08111
lbn,1981,0.08095
lbn,1982,0.07981
lbn,1983,0.07933
lbn,1984,0.07885
lbn,1985,0.07692
lbn,1986,0.07516
lbn,1987,0.07047
lbn,1988,0.06928
lbn,1989,0.06749
lbn,1990,0.06529
lbn,1991,0.06195
lbn,1992,0.05852
lbn,1993,0.05545
lbn,1994,0.05289
lbn,1995,0.05101
lbn,1996,0.05068
lbn,1997,0.05057
lbn,1998,0.05063
lbn,1999,0.03442
lbn,2000,0.03357
lbn,2001,0.03007
lbn,2002,0.03108
lbn,2003,0.03099
lbn,2004,0.02983
lbn,2005,0.03016
lbn,2006,0.02857
lbn,2007,0.02815
lbn,2008,0.02581
lbn,2009,0.02556
lbn,2010,0.02302
lbn,2011,0.02403
lbn,2012,0.02384
lbn,2013,0.02232
lbn,2014,0.02108
lbn,2015,0.02021
lbn,2016,0.01966
lbn,2017,0.01936
lbn,2018,0.01924
lbr,1961,0.33091
lbr,1962,0.32229
lbr,1963,0.31549
lbr,1964,0.30626
lbr,1965,0.29957
lbr,1966,0.29055
lbr,1967,0.28395
lbr,1968,0.27587
lbr,1969,0.2693
lbr,1970,0.26129
lbr,1971,0.25474
lbr,1972,0.24821
lbr,1973,0.24169
lbr,1974,0.23517
lbr,1975,0.22869
lbr,1976,0.22238
lbr,1977,0.21925
lbr,1978,0.21311
lbr,1979,0.20677
lbr,1980,0.20022
lbr,1981,0.19335
lbr,1982,0.18849
lbr,1983,0.18471
lbr,1984,0.17995
lbr,1985,0.17709
lbr,1986,0.18069
lbr,1987,0.18112
lbr,1988,0.18743
lbr,1989,0.18989
lbr,1990,0.1686
lbr,1991,0.17156
lbr,1992,0.17486
lbr,1993,0.17706
lbr,1994,0.17619
lbr,1995,0.17118
lbr,1996,0.162
lbr,1997,0.15906
lbr,1998,0.15095
lbr,1999,0.14816
lbr,2000,0.14043
lbr,2001,0.13541
lbr,2002,0.13224
lbr,2003,0.12999
lbr,2004,0.12757
lbr,2005,0.1243
lbr,2006,0.12015
lbr,2007,0.11554
lbr,2008,0.11918
lbr,2009,0.1252
lbr,2010,0.12335
lbr,2011,0.12446
lbr,2012,0.1209
lbr,2013,0.11769
lbr,2014,0.11469
lbr,2015,0.1118
lbr,2016,0.10901
lbr,2017,0.10633
lbr,2018,0.10376
lby,1961,1.13479
lby,1962,1.10265
lby,1963,1.06398
lby,1964,1.02829
lby,1965,0.98944
lby,1966,0.9536
lby,1967,0.91544
lby,1968,0.88059
lby,1969,0.84401
lby,1970,0.80852
lby,1971,0.77643
lby,1972,0.74329
lby,1973,0.71377
lby,1974,0.68391
lby,1975,0.65781
lby,1976,0.63165
lby,1977,0.60894
lby,1978,0.58743
lby,1979,0.56511
lby,1980,0.5445
lby,1981,0.52512
lby,1982,0.50712
lby,1983,0.49105
lby,1984,0.47508
lby,1985,0.46131
lby,1986,0.44936
lby,1987,0.43799
lby,1988,0.42649
lby,1989,0.41696
lby,1990,0.40684
lby,1991,0.39831
lby,1992,0.39025
lby,1993,0.38169
lby,1994,0.37591
lby,1995,0.37787
lby,1996,0.40269
lby,1997,0.39625
lby,1998,0.34926
lby,1999,0.34402
lby,2000,0.33875
lby,2001,0.33344
lby,2002,0.32814
lby,2003,0.32292
lby,2004,0.30647
lby,2005,0.3018
lby,2006,0.29727
lby,2007,0.2929
lby,2008,0.28884
lby,2009,0.2853
lby,2010,0.27688
lby,2011,0.27467
lby,2012,0.27363
lby,2013,0.27214
lby,2014,0.27035
lby,2015,0.26798
lby,2016,0.26493
lby,2017,0.26137
lby,2018,0.25754
lca,1961,0.05512
lca,1962,0.05441
lca,1963,0.05364
lca,1964,0.05283
lca,1965,0.05201
lca,1966,0.05117
lca,1967,0.05032
lca,1968,0.04949
lca,1969,0.04873
lca,1970,0.04807
lca,1971,0.04751
lca,1972,0.04704
lca,1973,0.04659
lca,1974,0.0489
lca,1975,0.04561
lca,1976,0.04502
lca,1977,0.04437
lca,1978,0.04371
lca,1979,0.04047
lca,1980,0.03819
lca,1981,0.036
lca,1982,0.03306
lca,1983,0.03019
lca,1984,0.02816
lca,1985,0.02614
lca,1986,0.02569
lca,1987,0.02292
lca,1988,0.02249
lca,1989,0.02209
lca,1990,0.02101
lca,1991,0.02
lca,1992,0.01905
lca,1993,0.01883
lca,1994,0.01723
lca,1995,0.01362
lca,1996,0.01277
lca,1997,0.01259
lca,1998,0.01307
lca,1999,0.0129
lca,2000,0.01276
lca,2001,0.01264
lca,2002,0.01255
lca,2003,0.01246
lca,2004,0.01236
lca,2005,0.01346
lca,2006,0.01391
lca,2007,0.01432
lca,2008,0.0147
lca,2009,0.01742
lca,2010,0.01723
lca,2011,0.01709
lca,2012,0.01698
lca,2013,0.0169
lca,2014,0.01682
lca,2015,0.01675
lca,2016,0.01666
lca,2017,0.01658
lca,2018,0.01649
lie,1961,0.23677
lie,1962,0.23121
lie,1963,0.22568
lie,1964,0.22014
lie,1965,0.21457
lie,1966,0.20877
lie,1967,0.20317
lie,1968,0.19766
lie,1969,0.19262
lie,1970,0.18808
lie,1971,0.18409
lie,1972,0.1805
lie,1973,0.1773
lie,1974,0.17403
lie,1975,0.17068
lie,1976,0.16713
lie,1977,0.16359
lie,1978,0.16021
lie,1979,0.15709
lie,1980,0.15455
lie,1981,0.1525
lie,1982,0.15076
lie,1983,0.14931
lie,1984,0.14799
lie,1985,0.1466
lie,1986,0.14518
lie,1987,0.1437
lie,1988,0.14217
lie,1989,0.1406
lie,1990,0.13894
lie,1991,0.13715
lie,1992,0.13535
lie,1993,0.13339
lie,1994,0.13151
lie,1995,0.12952
lie,1996,0.12758
lie,1997,0.12567
lie,1998,0.12382
lie,1999,0.12208
lie,2000,0.12054
lie,2001,0.11627
lie,2002,0.1151
lie,2003,0.11413
lie,2004,0.11323
lie,2005,0.11233
lie,2006,0.10865
lie,2007,0.1079
lie,2008,0.10714
lie,2009,0.09798
lie,2010,0.09168
lie,2011,0.08265
lie,2012,0.08193
lie,2013,0.07038
lie,2014,0.06233
lie,2015,0.05765
lie,2016,0.05736
lie,2017,0.05714
lie,2018,0.05697
lka,1961,0.05884
lka,1962,0.05574
lka,1963,0.07473
lka,1964,0.07281
lka,1965,0.07137
lka,1966,0.06959
lka,1967,0.06794
lka,1968,0.06685
lka,1969,0.06582
lka,1970,0.06487
lka,1971,0.06401
lka,1972,0.06322
lka,1973,0.06248
lka,1974,0.06177
lka,1975,0.0618
lka,1976,0.06423
lka,1977,0.06656
lka,1978,0.06881
lka,1979,0.06086
lka,1980,0.05986
lka,1981,0.05893
lka,1982,0.05529
lka,1983,0.05526
lka,1984,0.05468
lka,1985,0.05415
lka,1986,0.05406
lka,1987,0.05377
lka,1988,0.0532
lka,1989,0.05267
lka,1990,0.05195
lka,1991,0.05149
lka,1992,0.05102
lka,1993,0.04909
lka,1994,0.0488
lka,1995,0.04857
lka,1996,0.04829
lka,1997,0.04808
lka,1998,0.04789
lka,1999,0.04849
lka,2000,0.04873
lka,2001,0.04844
lka,2002,0.0491
lka,2003,0.04942
lka,2004,0.04642
lka,2005,0.05628
lka,2006,0.05331
lka,2007,0.0504
lka,2008,0.06005
lka,2009,0.05466
lka,2010,0.05922
lka,2011,0.06373
lka,2012,0.0612
lka,2013,0.06315
lka,2014,0.06257
lka,2015,0.06199
lka,2016,0.06178
lka,2017,0.06157
lka,2018,0.06329
lso,1961,0.41975
lso,1962,0.40615
lso,1963,0.39839
lso,1964,0.3928
lso,1965,0.3849
lso,1966,0.38225
lso,1967,0.37411
lso,1968,0.37105
lso,1969,0.36286
lso,1970,0.35765
lso,1971,0.342
lso,1972,0.32959
lso,1973,0.32188
lso,1974,0.31398
lso,1975,0.32047
lso,1976,0.29744
lso,1977,0.23443
lso,1978,0.22842
lso,1979,0.23413
lso,1980,0.21787
lso,1981,0.21629
lso,1982,0.20348
lso,1983,0.19481
lso,1984,0.19937
lso,1985,0.1992
lso,1986,0.18378
lso,1987,0.20421
lso,1988,0.20785
lso,1989,0.18061
lso,1990,0.18606
lso,1991,0.18307
lso,1992,0.18628
lso,1993,0.1811
lso,1994,0.17461
lso,1995,0.16855
lso,1996,0.16647
lso,1997,0.16514
lso,1998,0.1627
lso,1999,0.16091
lso,2000,0.16234
lso,2001,0.1621
lso,2002,0.1478
lso,2003,0.14864
lso,2004,0.15454
lso,2005,0.16181
lso,2006,0.15227
lso,2007,0.16357
lso,2008,0.18016
lso,2009,0.16833
lso,2010,0.16136
lso,2011,0.15371
lso,2012,0.1396
lso,2013,0.12231
lso,2014,0.13326
lso,2015,0.10636
lso,2016,0.16964
lso,2017,0.19794
lso,2018,0.20362
ltu,1992,0.77971
ltu,1993,0.76793
ltu,1994,0.7082
ltu,1995,0.78973
ltu,1996,0.79575
ltu,1997,0.805
ltu,1998,0.81424
ltu,1999,0.83791
ltu,2000,0.82239
ltu,2001,0.46992
ltu,2002,0.47603
ltu,2003,0.44653
ltu,2004,0.47864
ltu,2005,0.57381
ltu,2006,0.57457
ltu,2007,0.56807
ltu,2008,0.58204
ltu,2009,0.64931
ltu,2010,0.68686
ltu,2011,0.7218
ltu,2012,0.75658
ltu,2013,0.77442
ltu,2014,0.80147
ltu,2015,0.74767
ltu,2016,0.74708
ltu,2017,0.74378
ltu,2018,0.75494
lux,2000,0.1421
lux,2001,0.14042
lux,2002,0.13896
lux,2003,0.13728
lux,2004,0.13534
lux,2005,0.12899
lux,2006,0.12695
lux,2007,0.12709
lux,2008,0.12688
lux,2009,0.12409
lux,2010,0.1222
lux,2011,0.11984
lux,2012,0.11783
lux,2013,0.11493
lux,2014,0.11254
lux,2015,0.11025
lux,2016,0.10629
lux,2017,0.10403
lux,2018,0.10217
lva,1992,0.64567
lva,1993,0.65814
lva,1994,0.67837
lva,1995,0.40321
lva,1996,0.43138
lva,1997,0.44351
lva,1998,0.43942
lva,1999,0.41289
lva,2000,0.40971
lva,2001,0.4099
lva,2002,0.42118
lva,2003,0.41828
lva,2004,0.44584
lva,2005,0.48776
lva,2006,0.54319
lva,2007,0.53992
lva,2008,0.53736
lva,2009,0.54537
lva,2010,0.55922
lva,2011,0.56222
lva,2012,0.57906
lva,2013,0.6002
lva,2014,0.60639
lva,2015,0.62189
lva,2016,0.6573
lva,2017,0.66418
lva,2018,0.67197
mar,1961,0.51847
mar,1962,0.50325
mar,1963,0.49338
mar,1964,0.48349
mar,1965,0.47786
mar,1966,0.47275
mar,1967,0.46141
mar,1968,0.4573
mar,1969,0.44709
mar,1970,0.44212
mar,1971,0.48823
mar,1972,0.42709
mar,1973,0.42203
mar,1974,0.41348
mar,1975,0.40981
mar,1976,0.40195
mar,1977,0.40011
mar,1978,0.40179
mar,1979,0.38449
mar,1980,0.37669
mar,1981,0.37549
mar,1982,0.37014
mar,1983,0.36394
mar,1984,0.35605
mar,1985,0.35015
mar,1986,0.34625
mar,1987,0.34827
mar,1988,0.34196
mar,1989,0.34723
mar,1990,0.35098
mar,1991,0.34509
mar,1992,0.34747
mar,1993,0.34406
mar,1994,0.34321
mar,1995,0.33048
mar,1996,0.33217
mar,1997,0.32355
mar,1998,0.32134
mar,1999,0.30989
mar,2000,0.30448
mar,2001,0.29142
mar,2002,0.28525
mar,2003,0.30403
mar,2004,0.27262
mar,2005,0.26668
mar,2006,0.26178
mar,2007,0.25879
mar,2008,0.25532
mar,2009,0.2518
mar,2010,0.23898
mar,2011,0.23805
mar,2012,0.24207
mar,2013,0.24107
mar,2014,0.2223
mar,2015,0.21629
mar,2016,0.21436
mar,2017,0.21016
mar,2018,0.20754
mda,1992,0.58311
mda,1993,0.58659
mda,1994,0.5934
mda,1995,0.60055
mda,1996,0.6065
mda,1997,0.60875
mda,1998,0.61274
mda,1999,0.61849
mda,2000,0.62488
mda,2001,0.63382
mda,2002,0.63322
mda,2003,0.6357
mda,2004,0.63555
mda,2005,0.63467
mda,2006,0.63192
mda,2007,0.63409
mda,2008,0.63495
mda,2009,0.63435
mda,2010,0.63359
mda,2011,0.63325
mda,2012,0.63439
mda,2013,0.63526
mda,2014,0.60484
mda,2015,0.61139
mda,2016,0.62023
mda,2017,0.63082
mda,2018,0.62096
mdg,1961,0.36852
mdg,1962,0.36245
mdg,1963,0.35634
mdg,1964,0.35021
mdg,1965,0.34407
mdg,1966,0.33792
mdg,1967,0.33177
mdg,1968,0.32561
mdg,1969,0.32022
mdg,1970,0.31325
mdg,1971,0.30631
mdg,1972,0.30087
mdg,1973,0.29401
mdg,1974,0.28915
mdg,1975,0.30386
mdg,1976,0.29446
mdg,1977,0.30545
mdg,1978,0.30376
mdg,1979,0.29753
mdg,1980,0.2914
mdg,1981,0.28535
mdg,1982,0.27832
mdg,1983,0.27356
mdg,1984,0.26787
mdg,1985,0.26333
mdg,1986,0.25792
mdg,1987,0.2517
mdg,1988,0.24652
mdg,1989,0.24049
mdg,1990,0.23451
mdg,1991,0.23026
mdg,1992,0.22599
mdg,1993,0.22879
mdg,1994,0.22194
mdg,1995,0.21521
mdg,1996,0.20859
mdg,1997,0.20212
mdg,1998,0.19583
mdg,1999,0.18976
mdg,2000,0.18393
mdg,2001,0.18142
mdg,2002,0.17596
mdg,2003,0.17073
mdg,2004,0.1657
mdg,2005,0.16361
mdg,2006,0.1589
mdg,2007,0.15437
mdg,2008,0.15003
mdg,2009,0.14585
mdg,2010,0.14183
mdg,2011,0.13797
mdg,2012,0.13425
mdg,2013,0.13065
mdg,2014,0.12717
mdg,2015,0.12379
mdg,2016,0.12051
mdg,2017,0.11732
mdg,2018,0.11423
mdv,1961,0.02166
mdv,1962,0.02107
mdv,1963,0.0205
mdv,1964,0.01996
mdv,1965,0.01947
mdv,1966,0.01902
mdv,1967,0.01861
mdv,1968,0.0182
mdv,1969,0.01776
mdv,1970,0.01729
mdv,1971,0.02515
mdv,1972,0.02432
mdv,1973,0.02349
mdv,1974,0.02271
mdv,1975,0.02199
mdv,1976,0.02134
mdv,1977,0.02074
mdv,1978,0.02016
mdv,1979,0.01957
mdv,1980,0.01895
mdv,1981,0.01831
mdv,1982,0.01766
mdv,1983,0.01702
mdv,1984,0.01641
mdv,1985,0.01583
mdv,1986,0.01529
mdv,1987,0.01478
mdv,1988,0.0143
mdv,1989,0.01386
mdv,1990,0.01344
mdv,1991,0.01306
mdv,1992,0.0127
mdv,1993,0.01237
mdv,1994,0.01207
mdv,1995,0.0118
mdv,1996,0.01158
mdv,1997,0.01137
mdv,1998,0.01118
mdv,1999,0.01097
mdv,2000,0.01074
mdv,2001,0.01048
mdv,2002,0.0102
mdv,2003,0.00991
mdv,2004,0.00964
mdv,2005,0.00939
mdv,2006,0.00916
mdv,2007,0.00895
mdv,2008,0.01165
mdv,2009,0.01132
mdv,2010,0.01066
mdv,2011,0.01025
mdv,2012,0.00982
mdv,2013,0.00938
mdv,2014,0.00897
mdv,2015,0.00857
mdv,2016,0.0082
mdv,2017,0.00786
mdv,2018,0.00756
mex,1961,0.50062
mex,1962,0.48115
mex,1963,0.46452
mex,1964,0.44843
mex,1965,0.43287
mex,1966,0.41784
mex,1967,0.40314
mex,1968,0.38921
mex,1969,0.37581
mex,1970,0.3435
mex,1971,0.33327
mex,1972,0.32335
mex,1973,0.31459
mex,1974,0.30514
mex,1975,0.29714
mex,1976,0.2896
mex,1977,0.28284
mex,1978,0.27576
mex,1979,0.26594
mex,1980,0.26062
mex,1981,0.25356
mex,1982,0.25043
mex,1983,0.25207
mex,1984,0.24533
mex,1985,0.2452
mex,1986,0.23639
mex,1987,0.24285
mex,1988,0.24382
mex,1989,0.25077
mex,1990,0.25862
mex,1991,0.26222
mex,1992,0.25758
mex,1993,0.25423
mex,1994,0.25011
mex,1995,0.24612
mex,1996,0.24388
mex,1997,0.24083
mex,1998,0.23768
mex,1999,0.23509
mex,2000,0.2316
mex,2001,0.23082
mex,2002,0.228
mex,2003,0.22945
mex,2004,0.22211
mex,2005,0.21976
mex,2006,0.21721
mex,2007,0.21543
mex,2008,0.20706
mex,2009,0.1974
mex,2010,0.18868
mex,2011,0.18332
mex,2012,0.17144
mex,2013,0.16583
mex,2014,0.15884
mex,2015,0.16914
mex,2016,0.17973
mex,2017,0.19158
mex,2018,0.18944
mhl,1991,0.02066
mhl,1992,0.02031
mhl,1993,0.02007
mhl,1994,0.01991
mhl,1995,0.01982
mhl,1996,0.01979
mhl,1997,0.01982
mhl,1998,0.01986
mhl,1999,0.01983
mhl,2000,0.0197
mhl,2001,0.01945
mhl,2002,0.0191
mhl,2003,0.0187
mhl,2004,0.03671
mhl,2005,0.03619
mhl,2006,0.03586
mhl,2007,0.03568
mhl,2008,0.03561
mhl,2009,0.03555
mhl,2010,0.03549
mhl,2011,0.03538
mhl,2012,0.03527
mhl,2013,0.03513
mhl,2014,0.03498
mhl,2015,0.03482
mhl,2016,0.03465
mhl,2017,0.03445
mhl,2018,0.03424
mkd,1992,0.30473
mkd,1993,0.30695
mkd,1994,0.30731
mkd,1995,0.30556
mkd,1996,0.30612
mkd,1997,0.30047
mkd,1998,0.2924
mkd,1999,0.2915
mkd,2000,0.27389
mkd,2001,0.27913
mkd,2002,0.24701
mkd,2003,0.23239
mkd,2004,0.22681
mkd,2005,0.21995
mkd,2006,0.21517
mkd,2007,0.21091
mkd,2008,0.20714
mkd,2009,0.20481
mkd,2010,0.20146
mkd,2011,0.20111
mkd,2012,0.20087
mkd,2013,0.20009
mkd,2014,0.19928
mkd,2015,0.19998
mkd,2016,0.20072
mkd,2017,0.20101
mkd,2018,0.20133
mli,1961,0.30776
mli,1962,0.30531
mli,1963,0.30285
mli,1964,0.30034
mli,1965,0.29775
mli,1966,0.2949
mli,1967,0.29231
mli,1968,0.28854
mli,1969,0.28457
mli,1970,0.28879
mli,1971,0.28422
mli,1972,0.27946
mli,1973,0.27461
mli,1974,0.27762
mli,1975,0.28046
mli,1976,0.30576
mli,1977,0.3002
mli,1978,0.29497
mli,1979,0.28894
mli,1980,0.28349
mli,1981,0.27824
mli,1982,0.27244
mli,1983,0.26679
mli,1984,0.2616
mli,1985,0.25958
mli,1986,0.25601
mli,1987,0.25254
mli,1988,0.25124
mli,1989,0.24744
mli,1990,0.24296
mli,1991,0.2389
mli,1992,0.2444
mli,1993,0.33674
mli,1994,0.33851
mli,1995,0.34625
mli,1996,0.4615
mli,1997,0.44926
mli,1998,0.43723
mli,1999,0.42469
mli,2000,0.40817
mli,2001,0.39923
mli,2002,0.4218
mli,2003,0.49588
mli,2004,0.4044
mli,2005,0.43857
mli,2006,0.42997
mli,2007,0.42545
mli,2008,0.40819
mli,2009,0.429
mli,2010,0.41603
mli,2011,0.44223
mli,2012,0.42936
mli,2013,0.38973
mli,2014,0.37858
mli,2015,0.36763
mli,2016,0.35685
mli,2017,0.34631
mli,2018,0.33605
mlt,1961,0.05227
mlt,1962,0.0494
mlt,1963,0.0465
mlt,1964,0.04358
mlt,1965,0.04078
mlt,1966,0.04124
mlt,1967,0.04173
mlt,1968,0.04222
mlt,1969,0.04272
mlt,1970,0.04295
mlt,1971,0.04295
mlt,1972,0.04298
mlt,1973,0.04302
mlt,1974,0.04305
mlt,1975,0.03944
mlt,1976,0.03924
mlt,1977,0.04235
mlt,1978,0.04191
mlt,1979,0.04149
mlt,1980,0.0379
mlt,1981,0.03762
mlt,1982,0.03682
mlt,1983,0.03631
mlt,1984,0.0363
mlt,1985,0.03567
mlt,1986,0.03508
mlt,1987,0.03483
mlt,1988,0.03455
mlt,1989,0.03422
mlt,1990,0.03388
mlt,1991,0.03298
mlt,1992,0.03264
mlt,1993,0.03232
mlt,1994,0.03202
mlt,1995,0.0265
mlt,1996,0.02632
mlt,1997,0.02351
mlt,1998,0.02076
mlt,1999,0.02064
mlt,2000,0.02051
mlt,2001,0.0229
mlt,2002,0.02273
mlt,2003,0.02333
mlt,2004,0.02243
mlt,2005,0.02031
mlt,2006,0.01974
mlt,2007,0.01967
mlt,2008,0.01954
mlt,2009,0.0194
mlt,2010,0.02191
mlt,2011,0.02181
mlt,2012,0.02143
mlt,2013,0.02106
mlt,2014,0.02064
mlt,2015,0.02015
mlt,2016,0.01992
mlt,2017,0.01938
mlt,2018,0.01872
mmr,1961,0.44571
mmr,1962,0.43661
mmr,1963,0.42762
mmr,1964,0.41867
mmr,1965,0.40933
mmr,1966,0.40042
mmr,1967,0.39118
mmr,1968,0.38208
mmr,1969,0.37356
mmr,1970,0.36562
mmr,1971,0.35717
mmr,1972,0.34897
mmr,1973,0.3244
mmr,1974,0.31733
mmr,1975,0.31051
mmr,1976,0.30395
mmr,1977,0.29819
mmr,1978,0.29186
mmr,1979,0.28574
mmr,1980,0.27971
mmr,1981,0.27461
mmr,1982,0.26921
mmr,1983,0.26343
mmr,1984,0.25754
mmr,1985,0.2526
mmr,1986,0.24797
mmr,1987,0.24297
mmr,1988,0.23829
mmr,1989,0.23417
mmr,1990,0.23145
