geo,time,bm_klt_dinv_cd_wd
gbr,1983,8184067867.83618
gbr,1984,7977327258.02757
gbr,1985,10606490394.1406
gbr,1986,17018341645.3723
gbr,1987,28925084097.5488
gbr,1988,41636070551.4641
gbr,1989,31378245214.9724
gbr,1990,27983492260.7354
gbr,1991,23546604903.818
gbr,1992,26150828653.9306
gbr,1993,30421803356.97
gbr,1994,43732748607.769
gbr,1995,56508877717.1526
gbr,1996,41714201072.5659
gbr,1997,74698652866.21429
gbr,1998,157974733405.17599
gbr,1999,242345729902.12601
gbr,2000,292046714700.28497
gbr,2001,77411943366.3992
gbr,2002,120902004481.174
gbr,2003,82080876360.4202
gbr,2004,128639685536.35699
gbr,2005,159910443047.88901
gbr,2006,142254950302.495
gbr,2007,370395276356.724
gbr,2008,356696266893.07202
gbr,2009,-48397913516.0543
gbr,2010,54407453276.9086
gbr,2011,80833604086.8983
gbr,2012,12023540543.2668
gbr,2013,46250908172.2107
gbr,2014,-113915346852.92101
gbr,2015,-60177016430.4102
gbr,2016,32908272028.5086
gbr,2017,172043885461.57599
gbr,2018,-28632134257.1304
gbr,2019,-48231870350.6508
gbr,2020,-53267010337.7193
geo,1997,0
geo,1998,0
geo,1999,1000000
geo,2000,3398783
geo,2001,4092200
geo,2002,4279200
geo,2003,4085700
geo,2004,9974000
geo,2005,-89122333.33
geo,2006,-13166401.51
geo,2007,201267197.78
geo,2008,173601330.23
geo,2009,-24499922.79
geo,2010,190426209.07
geo,2011,182732483.96
geo,2012,216921508.73
geo,2013,127292141.81
geo,2014,406550711.2
geo,2015,315699671.43
geo,2016,412999459.71
geo,2017,209282412.12
geo,2018,293607479.83
geo,2019,311883751.43
geo,2020,-15133310.65
gha,1975,0
gha,1976,0
gha,1977,0
gha,1978,0
gha,1979,0
gha,1980,0
gha,1981,0
gha,1982,0
gha,1983,0
gha,1984,0
gha,1985,0
gha,1986,0
gha,1990,-14800000
gha,1991,-20000000
gha,1992,-22500000
gha,1993,-125000000
gha,1994,-233000000
gha,1995,0
gha,1996,1299753.4
gha,1997,1683509.6
gha,1998,26675410.7
gha,1999,163300000
gha,2000,0
gha,2001,9553617.6
gha,2002,-2042536.3
gha,2003,10749645.8
gha,2004,-978659.8
gha,2005,0
gha,2006,0
gha,2007,0
gha,2008,7960000
gha,2009,6900000
gha,2010,0
gha,2011,25345000
gha,2012,1090000
gha,2013,670000
gha,2014,6400000
gha,2015,221426854.22978
gha,2016,14664996.52429
gha,2017,15910000
gha,2018,80850376.75144
gha,2019,587766048.31817
gha,2020,542413996.2935
gin,1985,16841.2
gin,1986,111927.1
gin,1988,1750004.5
gin,1989,-364229
gin,1990,119696.3
gin,1991,1109727
gin,1992,502220.1
gin,1993,879743.2
gin,1994,210220.8
gin,1995,601028
gin,1996,500000
gin,1997,1513989.9
gin,1998,1000000
gin,1999,4000000
gin,2000,0
gin,2001,5000000
gin,2002,-30000000
gin,2003,0
gin,2004,0
gin,2005,0
gin,2006,0
gin,2007,0
gin,2008,63640000
gin,2009,-49820000
gin,2010,-101350000
gin,2011,820000
gin,2012,2010000
gin,2013,-870000
gin,2014,3298786.73968
gin,2015,5015200
gin,2016,21103628.65602
gin,2017,1110000
gin,2018,-330000
gin,2019,1020000
gin,2020,2360000
gmb,1978,0
gmb,1979,0
gmb,1980,0
gmb,1981,0
gmb,1982,0
gmb,1983,0
gmb,1984,0
gmb,1985,0
gmb,1986,0
gmb,1987,0
gmb,1988,0
gmb,1989,0
gmb,1990,0
gmb,1991,0
gmb,1992,0
gmb,1993,0
gmb,1994,0
gmb,1995,0
gmb,2010,-14645.54436
gmb,2011,-58264986.85507
gmb,2012,-9987756.90299
gmb,2013,-4841377.58474
gmb,2014,-12220874.45679
gmb,2015,-2253948.29659
gmb,2016,-1339674.0378
gmb,2017,-6661483.96486
gmb,2018,-3684993.4041
gmb,2019,-1626694.13321
gmb,2020,-3483809.20577
gnb,1982,0
gnb,1983,0
gnb,1984,0
gnb,1985,0
gnb,1986,0
gnb,1987,0
gnb,1988,0
gnb,1989,0
gnb,1990,0
gnb,1991,0
gnb,1992,0
gnb,1993,0
gnb,1996,977417.7
gnb,2001,-395613.59629
gnb,2002,1020103.34797
gnb,2003,516173.15553
gnb,2004,-7312343.51615
gnb,2005,695776.617
gnb,2006,667444.25566
gnb,2007,210001.31451
gnb,2008,660007.36928
gnb,2009,1350000
gnb,2010,-1470000
gnb,2011,858294.30829
gnb,2012,-148865.74024
gnb,2013,1841.95598
gnb,2014,2747348.13769
gnb,2015,2345458.03557
gnb,2016,266900
gnb,2017,334104.44318
gnb,2018,-405259.5828
gnb,2019,389820.28817
gnb,2020,430742.311
gnq,1987,0
gnq,1988,0
gnq,1989,0
gnq,1990,0
gnq,1991,0
gnq,1992,0
gnq,1993,0
gnq,1994,0
gnq,1995,0
gnq,1996,0
grc,1987,10336421
grc,1988,17197513.8
grc,1989,-13118426.3
grc,1990,10706000
grc,1991,-25741000
grc,1992,46497999.9
grc,1993,-22431999.9
grc,1994,15786000
grc,1995,41594999.9
grc,1996,-25367999.9
grc,1997,155663000
grc,1998,-275600000
grc,1999,57778039.82576
grc,2000,1008469359.90363
grc,2001,-972406714.94544
grc,2002,649629399.4739
grc,2003,451509689.58066
grc,2004,1071329338.17155
grc,2005,1507422828.30939
grc,2006,4234934038.24935
grc,2007,5260558422.64127
grc,2008,3208047654.48818
grc,2009,2441572099.18155
grc,2010,1696659551.61851
grc,2011,1818561692.26181
grc,2012,678300574.81637
grc,2013,-697506784.3646
grc,2014,3016269457.47393
grc,2015,1582602882.35692
grc,2016,-1763343599.34982
grc,2017,155667865.39115
grc,2018,519563248.70084
grc,2019,626776340.98298
grc,2020,648302177.39717
grd,1977,0
grd,1978,0
grd,1979,0
grd,1980,0
grd,1981,0
grd,1982,0
grd,1983,0
grd,1984,0
grd,1985,0
grd,1986,0
grd,1987,0
grd,1988,0
grd,1989,0
grd,1990,0
grd,1991,0
grd,1992,0
grd,1993,0
grd,1994,0
grd,1995,0
grd,1996,0
grd,1997,0
grd,1998,0
grd,1999,0
grd,2000,0
grd,2001,0
grd,2002,0
grd,2003,0
grd,2004,0
grd,2005,0
grd,2006,0
grd,2007,0
grd,2008,0
grd,2009,0
grd,2010,0
grd,2011,0
grd,2012,0
grd,2013,0
grd,2014,6813739.26704
grd,2015,19061687.38519
grd,2016,16640114.9963
grd,2017,3511217.74815
grd,2018,18002965.3963
grd,2019,20811991.83333
grd,2020,-485853.23704
gtm,1977,0
gtm,1978,0
gtm,1979,0
gtm,1980,2000000
gtm,1981,-1000000
gtm,1982,-4000000
gtm,1983,0
gtm,1984,5000000
gtm,1985,0
gtm,1986,0
gtm,1987,1000000
gtm,1988,-1000000
gtm,1989,-4000000
gtm,1990,0
gtm,1991,0
gtm,1992,0
gtm,1993,3486699.9
gtm,1994,5440000
gtm,1995,-19054400
gtm,1996,8196601.6
gtm,1997,547000000
gtm,1998,673500000
gtm,1999,770000000
gtm,2000,-1018500000
gtm,2001,-1392022581.48333
gtm,2002,-1127613718.63058
gtm,2003,-111520493.61
gtm,2004,66600000
gtm,2005,69800000
gtm,2006,83500000
gtm,2007,139500000
gtm,2008,10812710
gtm,2009,8504080
gtm,2010,494481660
gtm,2011,-262812410
gtm,2012,173584680
gtm,2013,73284770
gtm,2014,19812780
gtm,2015,155263050
gtm,2016,-119236810
gtm,2017,64327700
gtm,2018,144535580
gtm,2019,369887570
gtm,2020,126788670
guy,1977,0
guy,1978,0
guy,1979,0
guy,1980,0
guy,1981,0
guy,1982,0
guy,1983,0
guy,1984,0
guy,1985,0
guy,1991,354479
guy,1992,-2000000
guy,1993,2000000
guy,1996,-1000000
guy,1999,-2000000
guy,2000,2000000
guy,2001,205000
guy,2002,137847.9
guy,2004,167851.9
guy,2015,0
guy,2016,26000000
guy,2017,10000
guy,2018,10000
guy,2019,10200000
guy,2020,13560333.54
hkg,1980,82000000
hkg,1981,31000000
hkg,1982,52000000
hkg,1983,566000000
hkg,1984,1076000000
hkg,1985,961000000
hkg,1986,1372000000
hkg,1987,2318000000
hkg,1988,2533000000
hkg,1989,2740000000
hkg,1990,2448000000
hkg,1991,2825000000
hkg,1992,8254000000
hkg,1993,17713000000
hkg,1994,21437000000
hkg,1995,25000000000
hkg,1996,26530876000
hkg,1997,24406800000
hkg,1998,16625624031.675
hkg,1999,22205097794.5924
hkg,2000,69984254167.7919
hkg,2001,20285931258.7641
hkg,2002,16248564604.6086
hkg,2003,12799337440.6534
hkg,2004,36670976972.409
hkg,2005,33916361932.84909
hkg,2006,47577463273.3584
hkg,2007,67897886349.4809
hkg,2008,57078464460.3444
hkg,2009,57943381380.8995
hkg,2010,98430785903.4648
hkg,2011,95905845084.3996
hkg,2012,88122724971.34398
hkg,2013,83328459267.46001
hkg,2014,140892065503.707
hkg,2015,78514940764.25291
hkg,2016,75552127696.65501
hkg,2017,101761775092.64999
hkg,2018,75012130176.78
hkg,2019,37767958953.4027
hkg,2020,83423016781.32961
hnd,1974,0
hnd,1975,0
hnd,1976,0
hnd,1977,0
hnd,1978,0
hnd,1979,0
hnd,1980,1000000
hnd,1981,2000000
hnd,1982,-1000000
hnd,1983,2000000
hnd,1984,-1000000
hnd,1985,0
hnd,1986,0
hnd,1987,1000000
hnd,1988,-1000000
hnd,1989,-1000000
hnd,1990,-1000000
hnd,1991,-1000000
hnd,1992,-1000000
hnd,1993,-480000
hnd,1994,-1980000
hnd,1995,-2000000
hnd,1996,-2000000
hnd,1997,-364845.6
hnd,1998,4265646.9
hnd,1999,9187000
hnd,2000,-25181148.52677
hnd,2001,8383776.69097
hnd,2002,18647064.93061
hnd,2003,-413415.82169
hnd,2004,39235571.11343
hnd,2005,253017.00797
hnd,2006,49084647.47091
hnd,2007,40845721.24559
hnd,2008,193454528.42249
hnd,2009,-10765647.97299
hnd,2010,-363199367.17923
hnd,2011,30273313.01146
hnd,2012,230388462.63829
hnd,2013,77423526.12103
hnd,2014,389968261.51558
hnd,2015,365099505.26725
hnd,2016,246957698.4841
hnd,2017,-85061095.35103
hnd,2018,547398049.83862
hnd,2019,455673192.60519
hnd,2020,-135843666.85665
hrv,1993,20514290.59328
hrv,1994,6917120.53918
hrv,1995,7311638.25269
hrv,1996,26542542.02563
hrv,1997,248675029.77339
hrv,1998,161952204.63175
hrv,1999,62351923.02569
hrv,2000,48125437.9536
hrv,2001,127641885.76508
hrv,2002,568999096.98697
hrv,2003,141439860.12815
hrv,2004,383058887.06394
hrv,2005,240977676.12528
hrv,2006,268641958.06413
hrv,2007,379695359.14596
hrv,2008,1394616348.3596
hrv,2009,1374652014.40816
hrv,2010,446194611.14146
hrv,2011,-60395678.98686
hrv,2012,-87172077.06124
hrv,2013,-28509531.14422
hrv,2014,2243018984.02365
hrv,2015,-185255661.54081
hrv,2016,-1779579268.99601
hrv,2017,-832709278.62186
hrv,2018,287978571.44003
hrv,2019,89729848.77691
hrv,2020,427431081.8658
hti,1971,0
hti,1972,0
hti,1973,0
hti,1974,0
hti,1975,0
hti,1976,0
hti,1977,0
hti,1978,0
hti,1979,0
hti,1980,0
hti,1981,0
hti,1982,0
hti,1983,1000000
hti,1984,0
hti,1985,0
hti,1986,0
hti,1987,0
hti,1988,0
hti,1989,1097154.6
hti,1990,-8000000
hti,1991,-13600000
hti,1992,0
hti,1993,0
hti,1994,0
hti,1995,1200342.6
hti,1996,804516.4
hti,1997,1000000
hti,1998,0
hti,1999,-1000000
hti,2000,0
hti,2001,0
hti,2002,0
hti,2003,0
hti,2004,0
hti,2005,0
hti,2006,0
hti,2007,0
hti,2008,0
hti,2009,0
hti,2010,0
hti,2011,0
hti,2012,0
hun,1982,0
hun,1983,0
hun,1984,0
hun,1985,0
hun,1986,0
hun,1987,0
hun,1988,0
hun,1989,0
hun,1990,0
hun,1991,0
hun,1992,155493.05119
hun,1993,10704565.2828
hun,1994,48998326.63865
hun,1995,155366410.95877
hun,1996,17172099.51323
hun,1997,475395808.92454
hun,1998,233592089.39402
hun,1999,494710375.14123
hun,2000,606044434.85029
hun,2001,520288481.98612
hun,2002,1172912136.20206
hun,2003,4149194506.34277
hun,2004,1649498574.99292
hun,2005,20063827987.971
hun,2006,18319022837.0358
hun,2007,68278801946.3563
hun,2008,73650622343.77531
hun,2009,-3764366021.65965
hun,2010,-24706977768.2457
hun,2011,8779339753.06329
hun,2012,7938396486.29232
hun,2013,-3864832455.81438
hun,2014,9240553577.64849
hun,2015,-8157056533.78631
hun,2016,66697483015.4352
hun,2017,-14509225494.0312
hun,2018,-67896533437.2996
hun,2019,98114234289.93289
hun,2020,166124996111.633
idn,1980,6000000
idn,1981,-1000000
idn,1982,-3000000
idn,1983,2000000
idn,1984,18000000
idn,1985,33000000
idn,1986,-11000000
idn,1987,-5000000
idn,1988,26000000
idn,1989,32000000
idn,1990,-11000000
idn,1991,13000000
idn,1992,714000000
idn,1993,356000000
idn,1994,609000000
idn,1995,603000000
idn,1996,600000000
idn,1997,178000000
idn,1998,44000000
idn,1999,72000000
idn,2000,0
idn,2001,0
idn,2002,0
idn,2003,0
idn,2004,3408000000
idn,2005,3065000000
idn,2006,2725752968.4
idn,2007,4675150000
idn,2008,5899730251.11837
idn,2009,2249121695.77
idn,2010,4185676275.97265
idn,2011,9036543464.81557
idn,2012,7484552619.67807
idn,2013,11111687182.7669
idn,2014,10387533776.9083
idn,2015,9074649660.33075
idn,2016,-11594202279.4649
idn,2017,2008271971.8252
idn,2018,6399215529.01294
idn,2019,4462481182.37911
idn,2020,5029303789.63342
ind,1975,0
ind,1976,0
ind,1977,0
ind,1978,0
ind,1979,0
ind,1980,4000000
ind,1981,2000000
ind,1982,1000000
ind,1983,5000000
ind,1984,4000000
ind,1985,3000000
ind,1986,-1000000
ind,1987,5000000
ind,1988,11000000
ind,1989,10000000
ind,1990,6000000
ind,1991,-11000000
ind,1992,24000000
ind,1993,350640.56187
ind,1994,82583302.70362
ind,1995,117189079.19114
ind,1996,239324706.53261
ind,1997,112918990.37174
ind,1998,47593027.48874
ind,1999,79357457.31695
ind,2000,509532974.71001
ind,2001,1054132218.32253
ind,2002,1261071114.73545
ind,2003,1237846245.27551
ind,2004,1837062923.45086
ind,2005,2640754960.27173
ind,2006,14036833331.6417
ind,2007,17026111929.0617
ind,2008,19256527246.1021
ind,2009,16095583746.9764
ind,2010,15968099287.9994
ind,2011,12607994609.7209
ind,2012,8553237671.30214
ind,2013,1764948800.03303
ind,2014,11686480933.1168
ind,2015,7514275638.80775
ind,2016,5047292605.54428
ind,2017,11090150305.4241
ind,2018,11417789536.2385
ind,2019,13140702031.5759
ind,2020,11122667603.5511
irl,1987,108206142.8
irl,1988,750134146.2
irl,1989,1513291925
irl,1990,363884000
irl,1991,193144000
irl,1992,214387000
irl,1993,220008000
irl,1994,436714999.9
irl,1995,820864000
irl,1996,727966999.9
irl,1997,759806895.6
irl,1998,3904756673
irl,1999,6108922927
irl,2000,4628708310
irl,2001,4065288006
irl,2002,11025363510
irl,2003,5549448441
irl,2004,18068825940
irl,2005,91841198315.90941
irl,2006,42902430399.7168
irl,2007,55923867341.24529
irl,2008,58200250836.8677
irl,2009,54515156835.8242
irl,2010,16823038798.9899
irl,2011,-1523057492.85038
irl,2012,31937432234.3301
irl,2013,49560020864.0987
irl,2014,90634587960.65808
irl,2015,189626666836.31696
irl,2016,93696405823.7843
irl,2017,2954620331.82594
irl,2018,94803361630.6412
irl,2019,-144077669892.99301
irl,2020,-92057035318.43329
irn,1976,0
irn,1977,0
irn,1978,0
irn,1979,0
irn,1980,0
irn,1981,0
irn,1982,0
irn,1983,0
irn,1984,0
irn,1985,0
irn,1986,0
irn,1987,0
irn,1988,0
irn,1989,0
irn,1990,55996000
irn,1991,17972000
irn,1992,30686000
irn,1993,-132535000
irn,1994,9301000
irn,1995,2255999.9
irn,1996,79126000
irn,1997,80134000
irn,1998,63386000
irn,1999,193801999.9
irn,2000,10993000
irn,2001,50000000
irn,2002,15201000
irn,2003,-325706000
irn,2004,104572999.9
irn,2005,414564000
irn,2006,148444999.9
irn,2007,358571000
irn,2008,202151999.9
irn,2009,95569000
irn,2010,238955999.9
irn,2011,257627999.9
irn,2012,1356030000
irn,2013,189204000
irn,2014,3442000
irn,2015,119691000
irn,2016,104112333.3
irn,2017,75748444.4
irn,2018,74601111
irn,2019,84820629.6
irn,2020,78390061.7
irq,2005,88700000
irq,2006,305000000
irq,2007,7900000
irq,2008,33600000
irq,2009,71900000
irq,2010,124900000
irq,2011,366000000
irq,2012,490000000
irq,2013,227100000
irq,2014,241500000
irq,2015,147700000
irq,2016,304300000
irq,2017,77800000
irq,2018,188400000
irq,2019,194200000
irq,2020,148500000
isl,1976,0
isl,1977,0
isl,1978,0
isl,1979,0
isl,1980,0
isl,1981,0
isl,1982,0
isl,1983,0
isl,1984,0
isl,1985,0
isl,1986,2100000
isl,1987,700000
isl,1988,1100000
isl,1989,8200000
isl,1990,-15276582.68022
isl,1991,-8240902.74638
isl,1992,28142142.86769
isl,1993,14331924.98022
isl,1994,26736615.23233
isl,1995,24889626.08214
isl,1996,63646697.29222
isl,1997,56473651.44862
isl,1998,75211573.27088
isl,1999,124316203.37309
isl,2000,374555186.23962
isl,2001,332089436.73781
isl,2002,342215773.50149
isl,2003,383298698.67931
isl,2004,2581659574.66634
isl,2005,7069524209.90501
isl,2006,5550453949.21068
isl,2007,10216623649.7605
isl,2008,-3779191873.53685
isl,2009,2272140385.3659
isl,2010,-2491669711.29736
isl,2011,24051985.41916
isl,2012,-3204928982.55382
isl,2013,527116524.87394
isl,2014,21354674.28784
isl,2015,450579496.56093
isl,2016,-1810011035.64172
isl,2017,-7163192286.93141
isl,2018,-151722470.78056
isl,2019,146478743.90769
isl,2020,-352643270.51166
isr,1970,9000000
isr,1971,4000000
isr,1972,0
isr,1973,0
isr,1974,0
isr,1975,-2000000
isr,1976,6000000
isr,1977,6000000
isr,1978,7000000
isr,1979,1000000
isr,1980,-3000000
isr,1981,113600000
isr,1982,189400000
isr,1983,100200000
isr,1984,24100000
isr,1985,95900000
isr,1986,127000000
isr,1987,167300000
isr,1988,147200000
isr,1989,109400000
isr,1990,199400000
isr,1991,331000000
isr,1992,579500000
isr,1993,615400000
isr,1994,741600000
isr,1995,820200000
isr,1996,815100000
isr,1997,922700000
isr,1998,1124300000
isr,1999,829200000
isr,2000,3335300000
isr,2001,687300000
isr,2002,980800000
isr,2003,2085700000
isr,2004,4540900000
isr,2005,2945300000
isr,2006,15437900000
isr,2007,8604500000
isr,2008,7209200000
isr,2009,1751100000
isr,2010,7943400000
isr,2011,7400900000
isr,2012,2275600000
isr,2013,3858200000
isr,2014,4525500000
isr,2015,10968400000
isr,2016,14578400000
isr,2017,7623900000
isr,2018,6086600000
isr,2019,8689100000
isr,2020,6374400000
ita,1970,114239999.88576
ita,1971,406119519.71536
ita,1972,220943049.62052
ita,1973,276900969.35609
ita,1974,203140140.94552
ita,1975,343303159.37383
ita,1976,159925428.1633
ita,1977,560595621.44049
ita,1978,159027513.03301
ita,1979,538561414.36946
ita,1980,739274896.92014
ita,1981,1397671377.28137
ita,1982,960933112.56427
ita,1983,2023522829.83776
ita,1984,1881019565.6856
ita,1985,1740670244.67519
ita,1986,2452979918.18657
ita,1987,2087007215.13458
ita,1988,4691866322.94762
ita,1989,2140756885.66387
ita,1990,7445810658.84143
ita,1991,7612589652.06003
ita,1992,4288692482.65985
ita,1993,7226904390.79951
ita,1994,5246820022.59843
ita,1995,7001436006.76622
ita,1996,8706997305.99816
ita,1997,10401944454.4161
ita,1998,12454959193.8559
ita,1999,262461749.52379
ita,2000,6492039032.32385
ita,2001,16369483711.6166
ita,2002,11504637432.7392
ita,2003,2144413896.57426
ita,2004,14313051509.1631
ita,2005,52296832525.40391
ita,2006,58960986973.0824
ita,2007,119993334874.047
ita,2008,67703684656.6395
ita,2009,18369177793.1736
ita,2010,30727883013.9971
ita,2011,51872690975.9199
ita,2012,6796746984.48203
ita,2013,20275668546.3665
ita,2014,20476260925.5761
ita,2015,15424320012.8891
ita,2016,13659637995.6759
ita,2017,11814159887.1216
ita,2018,38655966071.20889
ita,2019,32869061257.4135
ita,2020,-76876698.4626
jam,1970,1000000
jam,1971,-1000000
jam,1973,-2000000
jam,1974,7000000
jam,1976,0
jam,1977,0
jam,1978,0
jam,1979,0
jam,1980,0
jam,1981,0
jam,1982,0
jam,1983,0
jam,1984,0
jam,1985,0
jam,1986,0
jam,1987,0
jam,1988,0
jam,1989,0
jam,1990,37000000
jam,1991,38000000
jam,1992,48000000
jam,1993,61299999.9
jam,1994,2000000
jam,1995,20700000
jam,1996,45300000
jam,1997,9000000
jam,1998,35000000
jam,1999,45900000
jam,2000,25600000
jam,2001,51600000
jam,2002,36600000
jam,2003,79100000
jam,2004,17721083
jam,2005,56430000
jam,2006,45574337.29
jam,2007,60406211
jam,2008,15877219.27
jam,2009,5399407.29
jam,2010,16324600.64
jam,2011,29079994.66
jam,2012,89886441.58
jam,2013,74769223.11
jam,2014,59480000.74
jam,2015,34213038.74
jam,2016,270085982.72452
jam,2017,34331580.49
jam,2018,12670743.49
jam,2019,445990845.06
jam,2020,6692663.00003
jor,1972,1679998.14594
jor,1973,5478270.21677
jor,1974,3415176.84949
jor,1975,6254071.68079
jor,1976,2710979.47501
jor,1977,0
jor,1978,0
jor,1979,0
jor,1980,3059356.91974
jor,1981,-6983848.22076
jor,1982,3406692.96735
jor,1983,4786934.49818
jor,1984,2679845.52692
jor,1985,-748258.46245
jor,1986,3948025.0734
jor,1987,1159433.7185
jor,1988,-110746.98971
jor,1989,16705066.21274
jor,1990,-31483126.44527
jor,1991,13680110.51433
jor,1992,-3399166.26916
jor,1993,-53034559.75007
jor,1994,-23140572.54011
jor,1995,-27297048.29164
jor,1996,-43300423.13117
jor,1997,9830370
jor,1998,2053999.9
jor,1999,4513399.15374
jor,2000,8603667.13681
jor,2001,31593820.85662
jor,2002,13822283.18423
jor,2003,-3667136.81241
jor,2004,18194640.3385
jor,2005,163187588.15233
jor,2006,-138081805.35966
jor,2007,48095961.34865
jor,2008,12818144.39045
jor,2009,72394366.19718
jor,2010,28450704.22535
jor,2011,30845070.42254
jor,2012,5411267.60563
jor,2013,15667605.6338
jor,2014,83380281.69014
jor,2015,985915.49296
jor,2016,3239436.61972
jor,2017,6619718.30986
jor,2018,-7605633.80282
jor,2019,43380281.69014
jor,2020,26338028.16901
jpn,1970,355000000
jpn,1971,360000000
jpn,1972,723000000
jpn,1973,1904000000
jpn,1974,2012000000
jpn,1975,1763000000
jpn,1976,1991000000
jpn,1977,1645000000
jpn,1978,2371000000
jpn,1979,2898000000
jpn,1980,2385000000
jpn,1981,4894000000
jpn,1982,4540000000
jpn,1983,3612000000
jpn,1984,5965000000
jpn,1985,6440118053
jpn,1986,14402444810
jpn,1987,20100526830
jpn,1988,35436044700
jpn,1989,46251195960
jpn,1990,50774904690
jpn,1991,31638296450
jpn,1992,17304245530
jpn,1993,13913020020
jpn,1994,18120890730
jpn,1995,22630332260
jpn,1996,26402490800.3517
jpn,1997,23987192131.3981
jpn,1998,19805092207.5048
jpn,1999,24261868314.2843
jpn,2000,45027492991.1547
jpn,2001,35660387815.1318
jpn,2002,30901752305.0355
jpn,2003,34464575323.9372
jpn,2004,40613733179.7036
jpn,2005,51665013692.5648
jpn,2006,58152476830.2044
jpn,2007,72989689116.7238
jpn,2008,113643633547.59399
jpn,2009,73677116859.54158
jpn,2010,79656513836.6291
jpn,2011,116835198104.23801
jpn,2012,117632352926.83099
jpn,2013,155684602276.70099
jpn,2014,137924439219.29999
jpn,2015,138415009626.67499
jpn,2016,178610388912.65601
jpn,2017,173750236904.07999
jpn,2018,160218306051.633
jpn,2019,258076040564.09
jpn,2020,152313527877.10999
kaz,1994,40000
kaz,1995,300000
kaz,1996,1000
kaz,1997,1400000
kaz,1998,8100000
kaz,1999,3600000
kaz,2000,92359670
kaz,2001,-43785910
kaz,2002,424662500
kaz,2003,269889560
kaz,2004,179109270
kaz,2005,426986900
kaz,2006,921768970
kaz,2007,3942322710
kaz,2008,3704145600
kaz,2009,4192587250
kaz,2010,3790878860
kaz,2011,5177646634
kaz,2012,1792284063.37678
kaz,2013,1976914998
kaz,2014,2633542028.07728
kaz,2015,3316376538
kaz,2016,3474580657.13765
kaz,2017,956501862.08312
kaz,2018,-4639277474.61913
kaz,2019,-2176861792.91783
kaz,2020,1350529095.09
ken,1975,1361805.35462
ken,1976,4302542.86302
ken,1977,2658108.89879
ken,1978,2328775.68961
ken,1979,5886044.17889
ken,1980,1078139.87195
ken,1981,5857972.89502
ken,1982,9613337.82007
ken,1983,14498723.5372
ken,1984,6868382.02801
ken,1985,5416222.49929
ken,1986,4930437.18089
ken,1987,30751481.73827
ken,1988,2197542.13364
ken,1989,1361042.42888
ken,1990,-442650.5
ken,1991,200000
ken,1992,-94982.2
ken,1993,2788185.1
ken,1994,964400.9
ken,1995,11355140.82293
ken,1996,2759176.53664
ken,1997,5953159.13954
ken,1998,12124399.71044
ken,1999,24562248.3602
ken,2000,10000
ken,2001,10000
ken,2002,7415864.95599
ken,2003,2075312.01982
ken,2004,4416103.10598
ken,2005,9687229.52748
ken,2006,23957697.57135
ken,2007,36033275.56326
ken,2008,43766296.03306
ken,2009,45988515.52989
ken,2010,1577871.2663
ken,2011,85988590.08764
ken,2012,238371702.35419
ken,2013,198610752.02229
ken,2014,75118541.89769
ken,2015,241990823.39171
ken,2016,157404911.53894
ken,2017,256588872.69528
ken,2018,164384690.5606
ken,2019,203954966.54552
ken,2020,-7114138.1
kgz,1998,22622271.62
kgz,1999,6058873
kgz,2000,4500000
kgz,2001,6100000
kgz,2002,0
kgz,2003,0
kgz,2004,43932274.18513
kgz,2005,0
kgz,2006,0
kgz,2007,-1022850
kgz,2008,-127939.3
kgz,2009,-267200
kgz,2010,17615900
kgz,2011,-3822100
kgz,2012,-16132100
kgz,2013,-7046000
kgz,2014,112575200
kgz,2015,134960000
kgz,2016,40251900
kgz,2017,-29068900
kgz,2018,4954700
kgz,2019,67205300
kgz,2020,180886600
khm,1998,-107158249.36454
khm,1999,-120920907.44176
khm,2000,-23601981.46044
khm,2001,4372518.08762
khm,2002,-8124000
khm,2003,7261000
khm,2004,10243000
khm,2005,4278000
khm,2006,8381821.05516
khm,2007,1095050.68239
khm,2008,20488824.86692
khm,2009,18873227.99206
khm,2010,20580075.74373
khm,2011,29165022.6344
khm,2012,36180169.96927
khm,2013,62268406.44873
khm,2014,82063449.76255
khm,2015,87761038.01189
khm,2016,79074478.5536
khm,2017,114858066.21973
khm,2018,123963610.34108
khm,2019,101837547.92022
khm,2020,127012891.21016
kir,1979,0
kir,1980,0
kir,1981,0
kir,1982,0
kir,1983,0
kir,1984,0
kir,1985,0
kir,1986,0
kir,1987,0
kir,1988,0
kir,1989,0
kir,1990,0
kir,1991,0
kir,1992,0
kir,1993,0
kir,1994,27782.83813
kir,1995,74127.336
kir,1996,78255.834
kir,1997,111327.168
kir,1998,94231.168
kir,1999,96777.315
kir,2000,115953.456
kir,2001,103442.569
kir,2002,108662.581
kir,2003,129709.257
kir,2004,147085.861
kir,2005,152733.549
kir,2006,7530.27108
kir,2007,8367.69317
kir,2008,26822.32943
kir,2009,50781.52257
kir,2010,59726.58204
kir,2011,67162.42545
kir,2012,67417.09517
kir,2013,156957.80333
kir,2014,146350.317
kir,2015,122021.5833
kir,2016,120594.32398
kir,2017,124333.51105
kir,2018,121311.29973
kir,2019,112765.37691
kir,2020,111862.8729
kna,1980,0
kna,1981,0
kna,1982,0
kna,1983,0
kna,1984,0
kna,1985,0
kna,1986,0
kna,1987,0
kna,1988,0
kna,1989,0
kna,1990,0
kna,1991,0
kna,1992,0
kna,1993,0
kna,1994,0
kna,1995,0
