geo,time,en_co2_manf_zs
ago,1971,16.04938
ago,1972,13.33333
ago,1973,16.36364
ago,1974,14.66667
ago,1975,15.81633
ago,1976,15.97938
ago,1977,20.5298
ago,1978,17.44186
ago,1979,16.14173
ago,1980,16.16541
ago,1981,17.85714
ago,1982,19.54545
ago,1983,18.96552
ago,1984,31.39013
ago,1985,30.14184
ago,1986,27.43682
ago,1987,29.12281
ago,1988,24.61059
ago,1989,25.75758
ago,1990,44.89796
ago,1991,40.64838
ago,1992,43.95887
ago,1993,51.89573
ago,1994,38.99522
ago,1995,46.03581
ago,1996,44.86874
ago,1997,40.18476
ago,1998,34.85255
ago,1999,31.22363
ago,2000,33.90929
ago,2001,32.20676
ago,2002,32.36364
ago,2003,25.92068
ago,2004,28.37838
ago,2005,27.96748
ago,2006,23.75758
ago,2007,23.54772
ago,2008,17.78154
ago,2009,15.78947
ago,2010,15.53206
ago,2011,15.17413
ago,2012,13.96368
ago,2013,9.0708
ago,2014,7.77202
alb,1971,35.23316
alb,1972,39.10112
alb,1973,25.5102
alb,1974,26.03406
alb,1975,21.8894
alb,1976,20.94017
alb,1977,21.16935
alb,1978,23.66548
alb,1979,26.1194
alb,1980,39.35389
alb,1981,37.26496
alb,1982,35.51555
alb,1983,38.28829
alb,1984,36.28809
alb,1985,36.31124
alb,1986,35.77586
alb,1987,37.70718
alb,1988,34.30962
alb,1989,45.46784
alb,1990,37.7425
alb,1991,37.00787
alb,1992,35.51402
alb,1993,27.27273
alb,1994,22.6601
alb,1995,26.48649
alb,1996,24.73118
alb,1997,16.78322
alb,1998,22.72727
alb,1999,16.78082
alb,2000,15.25974
alb,2001,16.77019
alb,2002,11.46667
alb,2003,13.08901
alb,2004,13.71571
alb,2005,11.7801
alb,2006,17.94195
alb,2007,16.93122
alb,2008,13.47709
alb,2009,20.68966
alb,2010,26.4631
alb,2011,26.81159
alb,2012,18.3908
alb,2013,15.93407
alb,2014,22.08738
are,1971,77.64228
are,1972,65.89147
are,1973,59.75232
are,1974,49.25816
are,1975,45.93496
are,1976,43.3281
are,1977,56.60377
are,1978,53.38776
are,1979,49.13734
are,1980,36.47242
are,1981,39.21989
are,1982,35.71987
are,1983,28.79708
are,1984,40.71518
are,1985,45.67659
are,1986,50.17491
are,1987,51.80914
are,1988,49.94499
are,1989,54.49298
are,1990,51.33989
are,1991,56.36517
are,1992,52.29001
are,1993,49.62242
are,1994,51.76148
are,1995,51.76623
are,1996,51.84981
are,1997,52.04175
are,1998,50.18493
are,1999,47.9345
are,2000,42.1646
are,2001,44.94163
are,2002,39.98308
are,2003,36.35719
are,2004,32.25069
are,2005,31.41931
are,2006,29.61224
are,2007,34.16834
are,2008,35.37684
are,2009,41.43537
are,2010,41.7397
are,2011,43.47744
are,2012,41.56563
are,2013,41.45385
are,2014,36.92071
arg,1971,19.29931
arg,1972,17.10558
arg,1973,17.43014
arg,1974,18.90747
arg,1975,18.06338
arg,1976,18.87384
arg,1977,15.90323
arg,1978,17.29665
arg,1979,16.4392
arg,1980,15.78228
arg,1981,14.78131
arg,1982,15.35467
arg,1983,14.27365
arg,1984,16.42159
arg,1985,16.91168
arg,1986,13.43701
arg,1987,15.63334
arg,1988,13.27766
arg,1989,14.09877
arg,1990,14.72127
arg,1991,13.81252
arg,1992,13.61546
arg,1993,13.5669
arg,1994,18.46823
arg,1995,17.12848
arg,1996,17.89777
arg,1997,21.38379
arg,1998,21.15839
arg,1999,19.72721
arg,2000,19.43727
arg,2001,21.40972
arg,2002,21.56073
arg,2003,21.81026
arg,2004,22.05692
arg,2005,20.79904
arg,2006,21.2904
arg,2007,20.51096
arg,2008,18.86782
arg,2009,18.19151
arg,2010,18.13263
arg,2011,17.32531
arg,2012,16.10001
arg,2013,16.52746
arg,2014,16.87023
arm,1990,19.20363
arm,1991,19.294
arm,1992,12.95775
arm,1993,40.65041
arm,1994,23.8806
arm,1995,15.13353
arm,1996,18.75
arm,1997,26.89873
arm,1998,29.57317
arm,1999,35.15358
arm,2000,21.05263
arm,2001,23.12139
arm,2002,27.49141
arm,2003,30.27523
arm,2004,31.79191
arm,2005,32.92978
arm,2006,34.6988
arm,2007,24.375
arm,2008,25.42694
arm,2009,22.48244
arm,2010,12.83951
arm,2011,12.84797
arm,2012,12.31618
arm,2013,12.59542
arm,2014,11.11111
aus,1960,35.37592
aus,1961,35.91641
aus,1962,33.89117
aus,1963,33.80366
aus,1964,31.68522
aus,1965,30.93962
aus,1966,29.43749
aus,1967,30.03815
aus,1968,29.5898
aus,1969,28.49813
aus,1970,31.0598
aus,1971,31.31278
aus,1972,29.4185
aus,1973,28.98808
aus,1974,26.4128
aus,1975,25.44441
aus,1976,24.53266
aus,1977,23.42913
aus,1978,22.71181
aus,1979,23.02665
aus,1980,21.83419
aus,1981,20.2199
aus,1982,18.91525
aus,1983,17.49926
aus,1984,17.51898
aus,1985,17.50625
aus,1986,17.40249
aus,1987,17.17133
aus,1988,17.04107
aus,1989,16.62145
aus,1990,16.4902
aus,1991,16.50132
aus,1992,16.14546
aus,1993,16.24535
aus,1994,16.50906
aus,1995,16.18714
aus,1996,15.5388
aus,1997,15.65283
aus,1998,14.69117
aus,1999,14.42559
aus,2000,14.32925
aus,2001,13.85215
aus,2002,10.85929
aus,2003,12.54038
aus,2004,12.3442
aus,2005,11.77135
aus,2006,11.29985
aus,2007,11.16789
aus,2008,11.48352
aus,2009,10.5424
aus,2010,9.76536
aus,2011,10.22716
aus,2012,10.62285
aus,2013,11.39591
aus,2014,11.48804
aut,1960,41.03913
aut,1961,38.62969
aut,1962,36.95717
aut,1963,36.09981
aut,1964,38.69427
aut,1965,39.20022
aut,1966,39.44384
aut,1967,35.89201
aut,1968,34.98888
aut,1969,33.41094
aut,1970,28.7344
aut,1971,27.88066
aut,1972,27.57937
aut,1973,27.47212
aut,1974,31.24022
aut,1975,28.79951
aut,1976,27.17835
aut,1977,28.02027
aut,1978,27.28798
aut,1979,25.72451
aut,1980,23.81303
aut,1981,20.15519
aut,1982,19.95178
aut,1983,20.59121
aut,1984,21.40895
aut,1985,21.48556
aut,1986,20.62754
aut,1987,20.17946
aut,1988,21.45837
aut,1989,20.86145
aut,1990,17.12864
aut,1991,16.85691
aut,1992,16.63968
aut,1993,17.02509
aut,1994,16.70224
aut,1995,16.51284
aut,1996,15.7637
aut,1997,17.83715
aut,1998,16.63235
aut,1999,15.75866
aut,2000,17.53677
aut,2001,16.16848
aut,2002,15.23316
aut,2003,15.16607
aut,2004,15.83288
aut,2005,15.41247
aut,2006,16.2493
aut,2007,16.29246
aut,2008,17.42065
aut,2009,18.42023
aut,2010,16.89238
aut,2011,17.52022
aut,2012,17.51174
aut,2013,17.01697
aut,2014,17.68674
aze,1990,30.42828
aze,1991,32.6864
aze,1992,21.52287
aze,1993,19.17001
aze,1994,20.7394
aze,1995,26.48331
aze,1996,16.37103
aze,1997,14.96573
aze,1998,8.11429
aze,1999,10.05435
aze,2000,9.78022
aze,2001,8.51723
aze,2002,11.79929
aze,2003,8.555
aze,2004,6.89781
aze,2005,5.82558
aze,2006,5.51208
aze,2007,8.54253
aze,2008,9.20139
aze,2009,7.09625
aze,2010,6.11985
aze,2011,6.54312
aze,2012,7.54586
aze,2013,7.47029
aze,2014,7.46996
bel,1960,33.26482
bel,1961,32.98358
bel,1962,32.13384
bel,1963,32.19457
bel,1964,34.11719
bel,1965,34.99058
bel,1966,33.93785
bel,1967,32.77262
bel,1968,33.86766
bel,1969,35.61117
bel,1970,35.80308
bel,1971,34.67605
bel,1972,33.63302
bel,1973,33.47617
bel,1974,32.76534
bel,1975,29.87879
bel,1976,31.51136
bel,1977,29.97487
bel,1978,29.15857
bel,1979,26.99781
bel,1980,26.73307
bel,1981,25.67156
bel,1982,26.63354
bel,1983,25.7958
bel,1984,27.90652
bel,1985,27.84547
bel,1986,26.79771
bel,1987,25.74531
bel,1988,26.1773
bel,1989,27.29538
bel,1990,26.46588
bel,1991,26.15398
bel,1992,24.51897
bel,1993,23.0281
bel,1994,23.77847
bel,1995,22.42229
bel,1996,21.31667
bel,1997,22.99437
bel,1998,23.30724
bel,1999,25.04442
bel,2000,25.82712
bel,2001,26.45212
bel,2002,22.87442
bel,2003,22.28256
bel,2004,20.61948
bel,2005,18.99702
bel,2006,20.35917
bel,2007,20.87427
bel,2008,19.61257
bel,2009,19.06143
bel,2010,19.79117
bel,2011,18.24396
bel,2012,18.73233
bel,2013,19.3576
bel,2014,20.68452
ben,1971,3.33333
ben,1972,5
ben,1973,2.43902
ben,1974,2.38095
ben,1975,4.34783
ben,1976,7.14286
ben,1977,6.06061
ben,1978,5.26316
ben,1979,5.26316
ben,1980,7.69231
ben,1981,10
ben,1982,8.33333
ben,1983,8.33333
ben,1984,5.26316
ben,1985,6.38298
ben,1986,7.31707
ben,1987,5.55556
ben,1988,5.55556
ben,1989,10.71429
ben,1990,11.53846
ben,1991,10
ben,1992,9.52381
ben,1993,14.28571
ben,1994,9.09091
ben,1995,13.63636
ben,1996,16.48352
ben,1997,15.51724
ben,1998,11.57025
ben,1999,11.9403
ben,2000,11.26761
ben,2001,8.67052
ben,2002,7.42574
ben,2003,6.14035
ben,2004,6.17284
ben,2005,5.22388
ben,2006,4.01235
ben,2007,3.43008
ben,2008,3.13316
ben,2009,3.57995
ben,2010,3.2967
ben,2011,3.20513
ben,2012,3.26531
ben,2013,3.25048
ben,2014,6.09756
bgd,1971,32.98611
bgd,1972,32.98611
bgd,1973,37.53666
bgd,1974,34.70437
bgd,1975,34.92063
bgd,1976,33.11966
bgd,1977,32.29167
bgd,1978,31.21387
bgd,1979,28.77193
bgd,1980,31.76292
bgd,1981,30.29827
bgd,1982,28.77907
bgd,1983,24.4168
bgd,1984,22.06573
bgd,1985,16.88312
bgd,1986,16.90141
bgd,1987,18.82979
bgd,1988,16.08607
bgd,1989,15.34795
bgd,1990,20.22767
bgd,1991,14.04651
bgd,1992,12.69165
bgd,1993,11.68935
bgd,1994,14.10542
bgd,1995,20.14563
bgd,1996,17.75645
bgd,1997,19.37033
bgd,1998,15.07644
bgd,1999,14.48907
bgd,2000,19.14995
bgd,2001,18.39775
bgd,2002,18.65109
bgd,2003,19.75531
bgd,2004,13.85806
bgd,2005,14.71049
bgd,2006,15.0611
bgd,2007,16.08579
bgd,2008,17.17641
bgd,2009,18.53282
bgd,2010,18.39519
bgd,2011,17.37988
bgd,2012,17.90576
bgd,2013,17.78523
bgd,2014,16.34816
bgr,1971,16.77632
bgr,1972,16.51488
bgr,1973,15.85474
bgr,1974,15.7581
bgr,1975,14.72995
bgr,1976,14.91803
bgr,1977,13.3623
bgr,1978,13.18487
bgr,1979,12.22952
bgr,1980,13.22751
bgr,1981,14.77735
bgr,1982,14.99033
bgr,1983,14.94465
bgr,1984,15.71788
bgr,1985,18.78876
bgr,1986,15.2302
bgr,1987,15.00297
bgr,1988,22.40923
bgr,1989,21.97869
bgr,1990,16.21295
bgr,1991,15.91592
bgr,1992,13.82369
bgr,1993,11.68593
bgr,1994,15.16606
bgr,1995,17.17861
bgr,1996,16.45355
bgr,1997,27.50487
bgr,1998,23.09262
bgr,1999,18.21561
bgr,2000,18.96184
bgr,2001,17.52165
bgr,2002,17.67475
bgr,2003,17.35502
bgr,2004,17.51092
bgr,2005,16.90323
bgr,2006,16.74711
bgr,2007,16.53265
bgr,2008,12.63136
bgr,2009,8.30189
bgr,2010,8.44595
bgr,2011,7.33591
bgr,2012,7.37908
bgr,2013,8.28673
bgr,2014,8.07026
bhr,1971,14.53287
bhr,1972,16.36364
bhr,1973,32.3185
bhr,1974,40.9901
bhr,1975,40.91778
bhr,1976,38.38028
bhr,1977,34.60317
bhr,1978,32.78443
bhr,1979,31.51261
bhr,1980,28.31492
bhr,1981,29.89691
bhr,1982,32.55528
bhr,1983,30.49645
bhr,1984,0
bhr,1985,0
bhr,1986,0.20471
bhr,1987,0.2079
bhr,1988,0.19763
bhr,1989,0.2924
bhr,1990,0.2809
bhr,1991,0.29183
bhr,1992,0.24631
bhr,1993,0.2313
bhr,1994,0.2259
bhr,1995,0.2974
bhr,1996,0.35486
bhr,1997,0.48815
bhr,1998,0.45396
bhr,1999,0.51982
bhr,2000,0.50505
bhr,2001,0.79511
bhr,2002,0.75625
bhr,2003,0.67039
bhr,2004,0.7874
bhr,2005,0.82685
bhr,2006,0.85011
bhr,2007,0.91864
bhr,2008,0.97521
bhr,2009,1.18512
bhr,2010,2.81911
bhr,2011,3.08956
bhr,2012,1.64814
bhr,2013,6.22348
bhr,2014,7.27518
bih,1990,24.625
bih,1991,26.92129
bih,1992,22.97552
bih,1993,20.41885
bih,1994,21.17264
bih,1995,20.42683
bih,1996,8.47458
bih,1997,6.65083
bih,1998,4.31925
bih,1999,4.13064
bih,2000,10.93294
bih,2001,9.85185
bih,2002,10.4782
bih,2003,2.68041
bih,2004,5.33246
bih,2005,6.74653
bih,2006,6.46823
bih,2007,6.56895
bih,2008,6.32411
bih,2009,6.77882
bih,2010,7.85749
bih,2011,7.64957
bih,2012,8.36028
bih,2013,10.36727
bih,2014,9.80574
blr,1990,8.38509
blr,1991,8.47105
blr,1992,6.29967
blr,1993,7.32581
blr,1994,6.51461
blr,1995,5.98876
blr,1996,6.65975
blr,1997,6.65063
blr,1998,7.90549
blr,1999,7.87722
blr,2000,6.17924
blr,2001,6.42436
blr,2002,6.38046
blr,2003,7.02745
blr,2004,7.19794
blr,2005,7.34412
blr,2006,6.98934
blr,2007,7.66332
blr,2008,7.76865
blr,2009,7.17224
blr,2010,7.35048
blr,2011,8.43141
blr,2012,8.93043
blr,2013,9.03159
blr,2014,9.35051
bol,1971,20.6422
bol,1972,22.08333
bol,1973,19.36759
bol,1974,18.9781
bol,1975,20.49689
bol,1976,20.96317
bol,1977,15.73333
bol,1978,14.00491
bol,1979,11.05651
bol,1980,9.97625
bol,1981,12.14128
bol,1982,22.79261
bol,1983,26.92308
bol,1984,20.26144
bol,1985,16.70534
bol,1986,13.49398
bol,1987,8.73563
bol,1988,10.32864
bol,1989,12.5
bol,1990,14.95146
bol,1991,13.9265
bol,1992,13.49353
bol,1993,12.96625
bol,1994,13.27869
bol,1995,12.77213
bol,1996,10.66461
bol,1997,11.71032
bol,1998,12.10375
bol,1999,13.14985
bol,2000,12.53521
bol,2001,12.3348
bol,2002,12.72727
bol,2003,12.14834
bol,2004,11.85446
bol,2005,11.79713
bol,2006,11.65147
bol,2007,11.67748
bol,2008,10.98807
bol,2009,12.25806
bol,2010,11.0219
bol,2011,11.36516
bol,2012,10.87866
bol,2013,11.82732
bol,2014,11.53005
bra,1971,28.03888
bra,1972,27.93143
bra,1973,28.38019
bra,1974,28.66409
bra,1975,28.9033
bra,1976,30.64663
bra,1977,32.59819
bra,1978,32.47954
bra,1979,32.96781
bra,1980,33.71892
bra,1981,28.5504
bra,1982,27.80232
bra,1983,26.47376
bra,1984,25.83732
bra,1985,25.99565
bra,1986,24.88411
bra,1987,26.95846
bra,1988,27.44314
bra,1989,26.85556
bra,1990,25.27544
bra,1991,26.13904
bra,1992,25.96699
bra,1993,26.14096
bra,1994,26.09791
bra,1995,25.86071
bra,1996,26.23704
bra,1997,25.96494
bra,1998,25.95166
bra,1999,26.44471
bra,2000,27.80268
bra,2001,26.45297
bra,2002,27.41481
bra,2003,27.51368
bra,2004,26.75211
bra,2005,26.24799
bra,2006,25.99433
bra,2007,27.49363
bra,2008,26.03697
bra,2009,25.14643
bra,2010,25.84136
bra,2011,26.98735
bra,2012,23.96504
bra,2013,21.83546
bra,2014,20.60208
brn,1971,17.5
brn,1972,15.38462
brn,1973,7.35294
brn,1974,5.26316
brn,1975,4.25532
brn,1976,3.78378
brn,1977,1.50754
brn,1978,2.13904
brn,1979,3.06122
brn,1980,4.54545
brn,1981,3.4749
brn,1982,4.05904
brn,1983,4.46735
brn,1984,3.41297
brn,1985,3.72881
brn,1986,3.06122
brn,1987,3.34448
brn,1988,3.51438
brn,1989,3.85852
brn,1990,3.68098
brn,1991,3.84615
brn,1992,4.7486
brn,1993,4.40415
brn,1994,4.58937
brn,1995,4.44444
brn,1996,4.88323
brn,1997,5.30452
brn,1998,4.64037
brn,1999,4.05728
brn,2000,3.16742
brn,2001,2.78422
brn,2002,2.75229
brn,2003,2.47619
brn,2004,2.43902
brn,2005,2.48963
brn,2006,26.35229
brn,2007,27.04678
brn,2008,26.7313
brn,2009,13.05518
brn,2010,6.26822
brn,2011,6.70471
brn,2012,7.74749
brn,2013,6.13139
brn,2014,5.07463
bwa,1981,32.6087
bwa,1982,29.86111
bwa,1983,30.49645
bwa,1984,32.85714
bwa,1985,33.33333
bwa,1986,29.47977
bwa,1987,28.49162
bwa,1988,25.5814
bwa,1989,22.78481
bwa,1990,17.79359
bwa,1991,17.94872
bwa,1992,20.90909
bwa,1993,19.69231
bwa,1994,15.58442
bwa,1995,12.53918
bwa,1996,18.49315
bwa,1997,17.91531
bwa,1998,25.81522
bwa,1999,22.02073
bwa,2000,21.33995
bwa,2001,24.03101
bwa,2002,26.55087
bwa,2003,23.0179
bwa,2004,16.12091
bwa,2005,21.49533
bwa,2006,24.20538
bwa,2007,28.00926
bwa,2008,26.1959
bwa,2009,22.50531
bwa,2010,17.43119
bwa,2011,14.32292
bwa,2012,11.65644
bwa,2013,11.45038
bwa,2014,10.02907
can,1960,26.43549
can,1961,26.29846
can,1962,25.29855
can,1963,24.29618
can,1964,24.8375
can,1965,25.05304
can,1966,24.90604
can,1967,24.41127
can,1968,23.50997
can,1969,23.18264
can,1970,23.65433
can,1971,22.83992
can,1972,22.30389
can,1973,25.77149
can,1974,26.02658
can,1975,24.09357
can,1976,23.34121
can,1977,23.62522
can,1978,22.39232
can,1979,22.84646
can,1980,22.80835
can,1981,21.77854
can,1982,19.8501
can,1983,19.39468
can,1984,19.79204
can,1985,19.53226
can,1986,19.92066
can,1987,19.98739
can,1988,19.25881
can,1989,18.66477
can,1990,18.20175
can,1991,17.99274
can,1992,17.23312
can,1993,17.31096
can,1994,17.43157
can,1995,17.27295
can,1996,17.52085
can,1997,16.93629
can,1998,16.16178
can,1999,15.98035
can,2000,15.99667
can,2001,15.06028
can,2002,15.13755
can,2003,15.20331
can,2004,15.83759
can,2005,13.6559
can,2006,13.90521
can,2007,13.42406
can,2008,12.2999
can,2009,11.39253
can,2010,11.65922
can,2011,12.34907
can,2012,12.55026
can,2013,12.00539
can,2014,12.04398
che,1960,35.15625
che,1961,29.7019
che,1962,30.49071
che,1963,30.3375
che,1964,26.07835
che,1965,24.7612
che,1966,23.57694
che,1967,25.75865
che,1968,25.07355
che,1969,25.47085
che,1970,25.03372
che,1971,23.0018
che,1972,22.32664
che,1973,22.59716
che,1974,22.73318
che,1975,21.77463
che,1976,20.14519
che,1977,21.01077
che,1978,20.77307
che,1979,20.47101
che,1980,21.70701
che,1981,24.37703
che,1982,21.7578
che,1983,25.26882
che,1984,22.91126
che,1985,21.6954
che,1986,19.82717
che,1987,17.72057
che,1988,15.98093
che,1989,15.7628
che,1990,16.04514
che,1991,16.04881
che,1992,15.2488
che,1993,15.61598
che,1994,15.28395
che,1995,15.64987
che,1996,14.96566
che,1997,14.43149
che,1998,14.00094
che,1999,14.83811
che,2000,13.61469
che,2001,13.92668
che,2002,12.9333
che,2003,13.31943
che,2004,13.06949
che,2005,12.80182
che,2006,13.70745
che,2007,14.13436
che,2008,13.72093
che,2009,12.85372
che,2010,12.87703
che,2011,13.14578
che,2012,12.83317
che,2013,12.80385
che,2014,13.646
chl,1971,28.81598
chl,1972,30.13566
chl,1973,30.45
chl,1974,32.84264
chl,1975,31.26826
chl,1976,31.07881
chl,1977,31.54794
chl,1978,31.21775
chl,1979,29.04947
chl,1980,29.39252
chl,1981,28.13527
chl,1982,25.0272
chl,1983,27.82746
chl,1984,29.19347
chl,1985,30.12232
chl,1986,31.30564
chl,1987,30.82927
chl,1988,30.72581
chl,1989,30.56667
chl,1990,21.67856
chl,1991,23.53149
chl,1992,25.85616
chl,1993,25.90439
chl,1994,23.09503
chl,1995,23.90718
chl,1996,22.30769
chl,1997,25.83974
chl,1998,21.34585
chl,1999,19.38426
chl,2000,21.25077
chl,2001,24.08916
chl,2002,21.99958
chl,2003,22.28395
chl,2004,19.95125
chl,2005,19.49651
chl,2006,21.7571
chl,2007,19.0295
chl,2008,18.16268
chl,2009,17.57283
chl,2010,20.00292
chl,2011,18.53918
chl,2012,14.99611
chl,2013,15.87611
chl,2014,18.67827
chn,1971,48.74579
chn,1972,48.37678
chn,1973,47.69366
chn,1974,48.25451
chn,1975,48.05157
chn,1976,48.89573
chn,1977,49.15326
chn,1978,47.36838
chn,1979,45.64585
chn,1980,44.07024
chn,1981,42.83692
chn,1982,43.29105
chn,1983,43.451
chn,1984,43.91065
chn,1985,40.40746
chn,1986,40.12929
chn,1987,40.00055
chn,1988,39.07546
chn,1989,37.44551
chn,1990,35.89699
chn,1991,35.60935
chn,1992,35.40544
chn,1993,34.65567
chn,1994,34.93742
chn,1995,37.06409
chn,1996,33.72596
chn,1997,33.06441
chn,1998,34.12853
chn,1999,30.04972
chn,2000,28.93656
chn,2001,29.2423
chn,2002,28.17288
chn,2003,27.7196
chn,2004,31.3764
chn,2005,32.61741
chn,2006,31.8454
chn,2007,32.77123
chn,2008,33.93352
chn,2009,34.34398
chn,2010,33.44808
chn,2011,32.95712
chn,2012,32.05301
chn,2013,31.0723
chn,2014,31.71523
civ,1971,29.16667
civ,1972,31.69811
civ,1973,26.93727
civ,1974,30.96085
civ,1975,32.89474
civ,1976,26.43678
civ,1977,15.83578
civ,1978,16.0804
civ,1979,14.79452
civ,1980,18.28909
civ,1981,17.3913
civ,1982,18.91892
civ,1983,20.85561
civ,1984,5.98802
civ,1985,13.11475
civ,1986,12.98701
civ,1987,13.44262
civ,1988,14.05229
civ,1989,13.99317
civ,1990,14.81481
civ,1991,15.05376
civ,1992,15.16245
civ,1993,14.52703
civ,1994,13.91586
civ,1995,13.80368
civ,1996,13.43669
civ,1997,12.76151
civ,1998,10.55901
civ,1999,11.36024
civ,2000,11.69036
civ,2001,11.66134
civ,2002,10.65831
civ,2003,10.09709
civ,2004,9.9631
civ,2005,6.54045
civ,2006,9.41385
civ,2007,7.38739
civ,2008,8.80503
civ,2009,17.90541
civ,2010,15.61997
civ,2011,15.35836
civ,2012,12.69036
civ,2013,15.0463
civ,2014,14.86631
cmr,1971,10.9589
cmr,1972,10.38961
cmr,1973,8.75
cmr,1974,8.75
cmr,1975,9.80392
cmr,1976,6.45161
cmr,1977,7.5188
cmr,1978,11.18881
cmr,1979,9.74026
cmr,1980,9.58084
cmr,1981,12
cmr,1982,10.6383
cmr,1983,8.82353
cmr,1984,8.8785
cmr,1985,8.82353
cmr,1986,9.13043
cmr,1987,7.45614
cmr,1988,6.82731
cmr,1989,6.61765
cmr,1990,6.43939
cmr,1991,6.17284
cmr,1992,6.1674
cmr,1993,6.19835
cmr,1994,5.4902
cmr,1995,6.50407
cmr,1996,6.14754
cmr,1997,6.22568
cmr,1998,5.59701
cmr,1999,7.08333
cmr,2000,6.81004
cmr,2001,7.01107
cmr,2002,7.24138
cmr,2003,6.71141
cmr,2004,6.64452
cmr,2005,6.14334
cmr,2006,7.3955
cmr,2007,7.03883
cmr,2008,7.25995
cmr,2009,7.90021
cmr,2010,7.12871
cmr,2011,7.29783
cmr,2012,7.30337
cmr,2013,7.00855
cmr,2014,7.11921
cod,1971,39.14729
cod,1972,38.63636
cod,1973,32.82443
cod,1974,31.97026
cod,1975,31.67939
cod,1976,33.45725
cod,1977,32.5
cod,1978,30.06993
cod,1979,24.0625
cod,1980,20.82019
cod,1981,19.76401
cod,1982,24.3346
cod,1983,17.31844
cod,1984,18.4438
cod,1985,19.38462
cod,1986,26.33333
cod,1987,24.39759
cod,1988,23.56322
cod,1989,26.06061
cod,1990,28.76254
cod,1991,0
cod,1992,0
cod,1993,0
cod,1994,0
cod,1995,0
cod,1996,0
cod,1997,0
cod,1998,0
cod,1999,0
cod,2000,4.70588
cod,2001,8.4507
cod,2002,9.09091
cod,2003,10.6383
cod,2004,10.89109
cod,2005,10.15625
cod,2006,10.07194
cod,2007,9.09091
cod,2008,8.13953
cod,2009,7.47126
cod,2010,7.48663
cod,2011,5.98291
cod,2012,5.72687
cod,2013,3.73563
cod,2014,2.7897
cog,1971,24.5614
cog,1972,22.95082
cog,1973,23.33333
cog,1974,20
cog,1975,16.39344
cog,1976,13.51351
cog,1977,17.1875
cog,1978,10.29412
cog,1979,10.76923
cog,1980,7.24638
cog,1981,6.94444
cog,1982,6.25
cog,1983,7.40741
cog,1984,8.21918
cog,1985,9.21053
cog,1986,5.7971
cog,1987,8.33333
cog,1988,7.46269
cog,1989,9.09091
cog,1990,6.25
cog,1991,8.82353
cog,1992,8.19672
cog,1993,6.77966
cog,1994,7.69231
cog,1995,5.55556
cog,1996,7.14286
cog,1997,6.25
cog,1998,0
cog,1999,0
cog,2000,0
cog,2001,1.5873
cog,2002,2
cog,2003,5.33333
cog,2004,2.5641
cog,2005,2.38095
cog,2006,2.94118
cog,2007,2.72727
cog,2008,5.10949
cog,2009,3.82166
cog,2010,1.63934
cog,2011,1.91388
cog,2012,5.38117
cog,2013,3.93701
cog,2014,2.65152
col,1971,32.021
col,1972,30.6735
col,1973,30.11165
col,1974,32.87894
col,1975,30.43478
col,1976,30.74617
col,1977,33.17215
col,1978,31.56619
col,1979,29.57746
col,1980,28.24713
col,1981,28.08474
col,1982,26.09186
col,1983,25.9636
col,1984,25.80048
col,1985,25.61439
col,1986,25.97112
col,1987,26.49613
col,1988,24.74466
col,1989,25.58555
col,1990,26.32154
col,1991,26.40993
col,1992,26.1274
col,1993,27.43142
col,1994,29.23136
col,1995,27.54821
col,1996,28.84474
col,1997,27.95316
col,1998,25.63195
col,1999,27.43703
col,2000,28.77977
col,2001,28.20794
col,2002,29.44201
col,2003,27.12191
col,2004,26.01501
col,2005,26.61938
col,2006,24.3616
col,2007,24.61651
col,2008,27.41819
col,2009,21.71777
col,2010,22.40492
col,2011,25.55437
col,2012,20.50299
col,2013,19.45816
col,2014,18.33103
cri,1971,26.77165
cri,1972,23.23944
cri,1973,25.76687
cri,1974,19.62025
cri,1975,21.83908
cri,1976,20.55556
cri,1977,22.80702
cri,1978,22.54098
cri,1979,21.8107
cri,1980,25.92593
cri,1981,31.18812
cri,1982,22.61905
cri,1983,24.85549
cri,1984,25.54348
cri,1985,28.71795
cri,1986,24.75728
cri,1987,23.63636
cri,1988,18.18182
cri,1989,23.95437
cri,1990,26.15385
cri,1991,23.55072
cri,1992,14.2487
cri,1993,14.96063
cri,1994,14.60674
cri,1995,15.09009
cri,1996,15.58753
cri,1997,17.11491
cri,1998,16.7033
cri,1999,17.54386
cri,2000,19.11111
cri,2001,18.32994
cri,2002,14.54183
cri,2003,18.04511
cri,2004,17.51412
cri,2005,17.64706
cri,2006,16.58291
cri,2007,18.14093
cri,2008,17.51497
cri,2009,16.19497
cri,2010,15.58245
cri,2011,14.94083
cri,2012,15.35088
cri,2013,14.1655
cri,2014,13.66806
cub,1971,43.34455
cub,1972,39.74296
cub,1973,36.63594
cub,1974,40.46709
cub,1975,35.89744
cub,1976,36.33108
cub,1977,38.41952
cub,1978,39.19192
cub,1979,35.10782
cub,1980,34.58005
cub,1981,36.58215
cub,1982,34.64438
cub,1983,40.464
cub,1984,40.31187
cub,1985,34.81505
cub,1986,31.96947
cub,1987,33.33333
cub,1988,31.96385
cub,1989,32.7239
cub,1990,31.58358
cub,1991,27.68362
cub,1992,28.49741
cub,1993,28.98625
cub,1994,28.28761
cub,1995,29.50089
cub,1996,29.91803
cub,1997,35.39219
cub,1998,37.88868
cub,1999,41.65117
cub,2000,40.12436
cub,2001,44.29327
cub,2002,31.02219
