geo,time,en_atm_noxe_eg_zs
gha,1995,10.49869
gha,1996,10.14851
gha,1997,10.46229
gha,1998,7.59219
gha,1999,11.16505
gha,2000,9.89474
gha,2001,12.85714
gha,2002,13.46154
gha,2003,12.77533
gha,2004,14.46078
gha,2005,12.03156
gha,2006,12.90323
gha,2007,13.95349
gha,2008,14.22594
gib,1970,15.86436
gib,1971,15.85741
gib,1972,13.69454
gib,1973,14.45682
gib,1974,13.63423
gib,1975,13.91812
gib,1976,12.24729
gib,1977,12.62622
gib,1978,12.12709
gib,1979,14.22744
gib,1980,13.79846
gib,1981,15.84194
gib,1982,15.24343
gib,1983,13.45827
gib,1984,13.08736
gib,1985,14.37541
gib,1986,16.63635
gib,1987,16.63404
gib,1988,21.40257
gib,1989,19.43352
gin,1970,3.11789
gin,1971,3.22157
gin,1972,3.28303
gin,1973,3.00581
gin,1974,3.92173
gin,1975,3.60145
gin,1976,3.42939
gin,1977,2.91466
gin,1978,3.50318
gin,1979,3.21983
gin,1980,2.55621
gin,1981,3.18274
gin,1982,2.74735
gin,1983,3.07384
gin,1984,3.17003
gin,1985,3.74684
gin,1986,3.87426
gin,1987,3.61863
gin,1988,3.89336
gin,1989,3.52786
gin,1990,8.7108
gin,1991,8.5034
gin,1992,8.30565
gin,1993,8.06452
gin,1994,7.8125
gin,1995,7.57576
gin,1996,8.27586
gin,1997,8.21918
gin,1998,7.22892
gin,1999,7.84314
gin,2000,7.33945
gin,2001,6.68449
gin,2002,5.92417
gin,2003,6.0241
gin,2004,6.18812
gin,2005,5.37634
gin,2006,5.39957
gin,2007,5.56745
gin,2008,5.36082
gmb,1970,2.26578
gmb,1971,2.28639
gmb,1972,2.31288
gmb,1973,2.24146
gmb,1974,2.6439
gmb,1975,2.67544
gmb,1976,2.63991
gmb,1977,2.43908
gmb,1978,2.84446
gmb,1979,2.7137
gmb,1980,2.55565
gmb,1981,2.82504
gmb,1982,2.64387
gmb,1983,2.87378
gmb,1984,3.03994
gmb,1985,3.10518
gmb,1986,3.14395
gmb,1987,3.25257
gmb,1988,3.47313
gmb,1989,3.24863
gmb,1990,6.89655
gmb,1991,6.45161
gmb,1992,6.45161
gmb,1993,6.45161
gmb,1994,6.45161
gmb,1995,6.45161
gmb,1996,6.25
gmb,1997,6.45161
gmb,1998,6.06061
gmb,1999,9.67742
gmb,2000,9.09091
gmb,2001,10
gmb,2002,10.34483
gmb,2003,9.09091
gmb,2004,8.57143
gmb,2005,8.33333
gmb,2006,7.69231
gmb,2007,10.25641
gmb,2008,10.25641
gnb,1970,1.89658
gnb,1971,1.94476
gnb,1972,1.98985
gnb,1973,1.8719
gnb,1974,2.36135
gnb,1975,2.28584
gnb,1976,2.24095
gnb,1977,1.96652
gnb,1978,2.23091
gnb,1979,2.13314
gnb,1980,1.78671
gnb,1981,2.04535
gnb,1982,1.91286
gnb,1983,2.01161
gnb,1984,2.0466
gnb,1985,2.19088
gnb,1986,2.12404
gnb,1987,2.0107
gnb,1988,2.15504
gnb,1989,1.99905
gnb,1990,5.66038
gnb,1991,5.66038
gnb,1992,5.55556
gnb,1993,5.45455
gnb,1994,5.35714
gnb,1995,5.26316
gnb,1996,5.66038
gnb,1997,5.88235
gnb,1998,5.88235
gnb,1999,5.35714
gnb,2000,5.45455
gnb,2001,4.22535
gnb,2002,4.10959
gnb,2003,4.10959
gnb,2004,4.34783
gnb,2005,4.7619
gnb,2006,4.22535
gnb,2007,4.22535
gnb,2008,4.61538
gnq,1970,44.63486
gnq,1971,44.45471
gnq,1972,44.02224
gnq,1973,45.01283
gnq,1974,45.02046
gnq,1975,44.86721
gnq,1976,45.81531
gnq,1977,45.77956
gnq,1978,46.0903
gnq,1979,46.42105
gnq,1980,46.52094
gnq,1981,46.12245
gnq,1982,46.80292
gnq,1983,46.79987
gnq,1984,46.3899
gnq,1985,46.09542
gnq,1986,45.6498
gnq,1987,45.4134
gnq,1988,43.72455
gnq,1989,43.64708
gnq,1990,50
gnq,1991,50
gnq,1992,50
gnq,1993,50
gnq,1994,50
gnq,1995,50
gnq,1996,50
gnq,1997,50
gnq,1998,50
gnq,1999,50
gnq,2000,50
gnq,2001,50
gnq,2002,33.33333
gnq,2003,33.33333
gnq,2004,33.33333
gnq,2005,33.33333
gnq,2006,33.33333
gnq,2007,33.33333
gnq,2008,33.33333
grc,1970,5.44554
grc,1971,6.16323
grc,1972,6.54926
grc,1973,6.52299
grc,1974,5.59856
grc,1975,5.73917
grc,1976,5.43255
grc,1977,5.68519
grc,1978,5.97038
grc,1979,6.2094
grc,1980,6.41667
grc,1981,6.41476
grc,1982,6.1515
grc,1983,6.49016
grc,1984,6.81904
grc,1985,7.03181
grc,1986,7.03513
grc,1987,7.35717
grc,1988,7.97709
grc,1989,8.15895
grc,1990,10.44386
grc,1991,11.14094
grc,1992,11.3388
grc,1993,12.33672
grc,1994,12.51778
grc,1995,12.7566
grc,1996,12.35955
grc,1997,13.43066
grc,1998,14.92537
grc,1999,15.02976
grc,2000,13.55422
grc,2001,14.71049
grc,2002,14.88372
grc,2003,15.25424
grc,2004,15.76355
grc,2005,16.63866
grc,2006,17.98942
grc,2007,17.9159
grc,2008,17.13781
grd,1970,8.77793
grd,1971,8.66807
grd,1972,9.39515
grd,1973,9.51778
grd,1974,9.56655
grd,1975,10.39887
grd,1976,9.4678
grd,1977,8.57268
grd,1978,9.18342
grd,1979,8.98004
grd,1980,8.95617
grd,1981,9.88023
grd,1982,9.85437
grd,1983,9.8629
grd,1984,11.22327
grd,1985,10.91258
grd,1986,11.66857
grd,1987,11.86561
grd,1988,10.24926
grd,1989,10.35862
grd,1990,0
grd,1991,0
grd,1992,0
grd,1993,0
grd,1994,0
grd,1995,0
grd,1996,0
grd,1997,0
grd,1998,0
grd,1999,0
grd,2000,0
grd,2001,0
grd,2002,0
grd,2003,0
grd,2004,0
grd,2005,0
grd,2006,0
grd,2007,0
grd,2008,0
grl,1970,0
grl,1971,0
grl,1972,0
grl,1973,0
grl,1974,0
grl,1975,0
grl,1976,0
grl,1977,0
grl,1978,0
grl,1979,0
grl,1980,0
grl,1981,0
grl,1982,0
grl,1983,0
grl,1984,0
grl,1985,0
grl,1986,0
grl,1987,0
grl,1988,0
grl,1989,0
gtm,1970,7.38715
gtm,1971,7.29471
gtm,1972,7.00196
gtm,1973,7.10735
gtm,1974,7.13655
gtm,1975,8.38306
gtm,1976,9.07834
gtm,1977,8.48151
gtm,1978,8.53589
gtm,1979,7.82403
gtm,1980,7.0151
gtm,1981,7.43066
gtm,1982,6.53891
gtm,1983,7.07856
gtm,1984,6.93402
gtm,1985,6.83638
gtm,1986,6.41873
gtm,1987,6.416
gtm,1988,6.808
gtm,1989,6.99079
gtm,1990,12.04819
gtm,1991,12.07547
gtm,1992,11.8705
gtm,1993,11.64384
gtm,1994,12.28669
gtm,1995,12.41611
gtm,1996,13.51351
gtm,1997,14.14474
gtm,1998,14.95017
gtm,1999,14.90683
gtm,2000,15.54878
gtm,2001,15.43027
gtm,2002,15.97633
gtm,2003,15.21739
gtm,2004,15.42553
gtm,2005,14.86146
gtm,2006,15.44304
gtm,2007,15.23342
gtm,2008,16.53543
gum,1970,0.16314
gum,1971,0.21557
gum,1972,0.2321
gum,1973,0.2431
gum,1974,0.29692
gum,1975,0.30797
gum,1976,0.39958
gum,1977,0.40498
gum,1978,0.38854
gum,1979,0.38673
gum,1980,0.4106
gum,1981,0.39808
gum,1982,0.41204
gum,1983,0.36104
gum,1984,0.35266
gum,1985,0.35115
gum,1986,0.3338
gum,1987,0.31778
gum,1988,0.28626
gum,1989,0.39257
guy,1970,0.90849
guy,1971,0.98783
guy,1972,0.98851
guy,1973,1.0377
guy,1974,0.98326
guy,1975,1.01001
guy,1976,0.98295
guy,1977,1.06101
guy,1978,1.04074
guy,1979,1.05993
guy,1980,1.06078
guy,1981,1.21652
guy,1982,1.14896
guy,1983,1.17164
guy,1984,1.44884
guy,1985,1.35524
guy,1986,1.28287
guy,1987,1.22659
guy,1988,1.11615
guy,1989,1.01176
guy,1990,3.33333
guy,1991,3.07692
guy,1992,3.125
guy,1993,3.07692
guy,1994,3.125
guy,1995,2.77778
guy,1996,2.7027
guy,1997,3.8961
guy,1998,3.8961
guy,1999,3.7037
guy,2000,3.8961
guy,2001,3.84615
guy,2002,3.7037
guy,2003,3.57143
guy,2004,3.22581
guy,2005,3.61446
guy,2006,3.57143
guy,2007,3.57143
guy,2008,3.33333
hkg,1970,23.96508
hkg,1971,23.93572
hkg,1972,22.83071
hkg,1973,22.32544
hkg,1974,23.93043
hkg,1975,22.95887
hkg,1976,23.32641
hkg,1977,24.03999
hkg,1978,23.73006
hkg,1979,22.29936
hkg,1980,22.05498
hkg,1981,22.5809
hkg,1982,26.10637
hkg,1983,30.46514
hkg,1984,32.91048
hkg,1985,34.5334
hkg,1986,35.06299
hkg,1987,35.10652
hkg,1988,36.79431
hkg,1989,37.22968
hnd,1970,3.34153
hnd,1971,3.20329
hnd,1972,3.28565
hnd,1973,3.41844
hnd,1974,3.33176
hnd,1975,3.3532
hnd,1976,3.5491
hnd,1977,3.44119
hnd,1978,3.55507
hnd,1979,3.32524
hnd,1980,3.57003
hnd,1981,3.78768
hnd,1982,3.33889
hnd,1983,3.4997
hnd,1984,3.27926
hnd,1985,3.26962
hnd,1986,3.11937
hnd,1987,3.00449
hnd,1988,3.15518
hnd,1989,3.43546
hnd,1990,8.42105
hnd,1991,8.62944
hnd,1992,8.67347
hnd,1993,9.32642
hnd,1994,10.10638
hnd,1995,8.6758
hnd,1996,9.31373
hnd,1997,8.55856
hnd,1998,8.88889
hnd,1999,8.88889
hnd,2000,8.87097
hnd,2001,9.66387
hnd,2002,11.11111
hnd,2003,9.52381
hnd,2004,9.96016
hnd,2005,9.05797
hnd,2006,9.09091
hnd,2007,9.22509
hnd,2008,9.96016
hrv,1970,1.52593
hrv,1971,1.48204
hrv,1972,1.48228
hrv,1973,1.5
hrv,1974,1.44723
hrv,1975,1.61926
hrv,1976,1.53605
hrv,1977,1.43177
hrv,1978,1.45878
hrv,1979,1.39185
hrv,1980,1.1741
hrv,1981,2.12302
hrv,1982,1.90401
hrv,1983,1.86674
hrv,1984,1.64883
hrv,1985,1.64638
hrv,1986,1.92761
hrv,1987,1.96982
hrv,1988,1.57278
hrv,1989,1.8754
hrv,1990,7.6412
hrv,1991,7.40741
hrv,1992,6.40569
hrv,1993,8.08511
hrv,1994,7.94979
hrv,1995,7.79221
hrv,1996,9.82906
hrv,1997,8.55019
hrv,1998,9.72222
hrv,1999,11.1588
hrv,2000,10.84337
hrv,2001,11.68831
hrv,2002,9.38776
hrv,2003,10.21277
hrv,2004,10.25641
hrv,2005,9.52381
hrv,2006,8.13559
hrv,2007,8.03859
hrv,2008,6.93642
hti,1970,6.43481
hti,1971,6.13161
hti,1972,6.17185
hti,1973,6.3788
hti,1974,6.7765
hti,1975,7.0244
hti,1976,7.15838
hti,1977,7.0922
hti,1978,7.13526
hti,1979,7.1848
hti,1980,7.7105
hti,1981,6.57127
hti,1982,6.97256
hti,1983,7.0542
hti,1984,7.02508
hti,1985,7.18208
hti,1986,5.74068
hti,1987,5.80857
hti,1988,6.03095
hti,1989,6.20223
hti,1990,6.18557
hti,1991,5.82524
hti,1992,6.03448
hti,1993,7.14286
hti,1994,7.07965
hti,1995,8.69565
hti,1996,8.13008
hti,1997,8.8
hti,1998,8.39695
hti,1999,7.57576
hti,2000,6.89655
hti,2001,7.58621
hti,2002,7.53425
hti,2003,7.48299
hti,2004,8.16327
hti,2005,8.10811
hti,2006,8.78378
hti,2007,8.66667
hti,2008,9.33333
hun,1970,4.72695
hun,1971,4.55585
hun,1972,4.91227
hun,1973,5.01371
hun,1974,5.14343
hun,1975,5.51824
hun,1976,5.38025
hun,1977,5.22878
hun,1978,5.48416
hun,1979,5.29932
hun,1980,5.31708
hun,1981,5.03897
hun,1982,4.7611
hun,1983,4.30246
hun,1984,4.49364
hun,1985,4.61645
hun,1986,4.58266
hun,1987,4.47843
hun,1988,4.43784
hun,1989,4.59326
hun,1990,3.34378
hun,1991,4
hun,1992,4.97238
hun,1993,4.59016
hun,1994,4.37956
hun,1995,5.08197
hun,1996,4.48179
hun,1997,4.5584
hun,1998,5.12821
hun,1999,4.42748
hun,2000,4.05797
hun,2001,3.90836
hun,2002,4.12698
hun,2003,4.6549
hun,2004,4.04463
hun,2005,3.95894
hun,2006,4.09712
hun,2007,4.6281
hun,2008,5.07246
idn,1970,6.26837
idn,1971,6.57604
idn,1972,4.05752
idn,1973,5.59838
idn,1974,6.20124
idn,1975,6.20211
idn,1976,5.12988
idn,1977,3.70189
idn,1978,5.09999
idn,1979,4.1534
idn,1980,3.95033
idn,1981,4.19923
idn,1982,1.53208
idn,1983,2.90376
idn,1984,3.71099
idn,1985,3.59536
idn,1986,2.6996
idn,1987,1.86561
idn,1988,3.54975
idn,1989,3.55092
idn,1990,5.37308
idn,1991,5.32863
idn,1992,5.13571
idn,1993,5.19781
idn,1994,5.02586
idn,1995,5.08633
idn,1996,5.21883
idn,1997,5.73298
idn,1998,5.92276
idn,1999,6.37102
idn,2000,7.21037
idn,2001,7.34558
idn,2002,7.24638
idn,2003,7.35038
idn,2004,7.29917
idn,2005,7.34455
idn,2006,7.31806
idn,2007,7.30091
idn,2008,7.22351
ind,1970,13.67174
ind,1971,13.44462
ind,1972,13.31172
ind,1973,13.31619
ind,1974,13.22014
ind,1975,13.02107
ind,1976,12.63982
ind,1977,12.34305
ind,1978,12.20189
ind,1979,11.96275
ind,1980,12.03768
ind,1981,11.77572
ind,1982,11.58645
ind,1983,11.24896
ind,1984,10.9036
ind,1985,10.91453
ind,1986,10.56034
ind,1987,10.88427
ind,1988,10.38658
ind,1989,10.45927
ind,1990,1.88436
ind,1991,1.96338
ind,1992,2.0364
ind,1993,2.12175
ind,1994,2.16685
ind,1995,2.94227
ind,1996,3.64994
ind,1997,4.29353
ind,1998,4.92536
ind,1999,5.55829
ind,2000,6.37274
ind,2001,6.38378
ind,2002,6.756
ind,2003,6.652
ind,2004,6.58195
ind,2005,6.41748
ind,2006,6.27067
ind,2007,6.14994
ind,2008,6.16295
irl,1970,1.86716
irl,1971,1.86175
irl,1972,1.80131
irl,1973,1.70016
irl,1974,1.91589
irl,1975,1.61552
irl,1976,1.63445
irl,1977,1.6415
irl,1978,1.58488
irl,1979,1.74972
irl,1980,1.66872
irl,1981,1.69739
irl,1982,1.66412
irl,1983,1.58178
irl,1984,1.48466
irl,1985,1.67328
irl,1986,2.58553
irl,1987,2.62183
irl,1988,2.73036
irl,1989,2.72206
irl,1990,2.57681
irl,1991,2.64496
irl,1992,2.72452
irl,1993,2.82651
irl,1994,3.14585
irl,1995,3.61217
irl,1996,4.31034
irl,1997,4.91029
irl,1998,5.32491
irl,1999,3.42276
irl,2000,3.64146
irl,2001,3.91595
irl,2002,3.8961
irl,2003,4.12574
irl,2004,4.16667
irl,2005,4.37956
irl,2006,4.46334
irl,2007,4.44204
irl,2008,4.46137
irn,1970,5.83604
irn,1971,6.01993
irn,1972,6.3639
irn,1973,7.11086
irn,1974,7.40259
irn,1975,8.09115
irn,1976,9.03563
irn,1977,9.41313
irn,1978,9.48404
irn,1979,8.46114
irn,1980,7.95465
irn,1981,7.58851
irn,1982,8.74986
irn,1983,9.28445
irn,1984,9.58618
irn,1985,10.4008
irn,1986,9.36942
irn,1987,9.44916
irn,1988,9.96223
irn,1989,9.02535
irn,1990,12.76115
irn,1991,12.75095
irn,1992,11.99607
irn,1993,13.40042
irn,1994,13.42901
irn,1995,12.06657
irn,1996,10.8459
irn,1997,9.6363
irn,1998,8.76412
irn,1999,8.34154
irn,2000,7.80911
irn,2001,8.11223
irn,2002,8.24257
irn,2003,8.41924
irn,2004,8.47784
irn,2005,8.67925
irn,2006,8.32485
irn,2007,8.64583
irn,2008,8.8631
irq,1970,3.80616
irq,1971,4.47912
irq,1972,4.1913
irq,1973,4.82593
irq,1974,5.03784
irq,1975,5.53532
irq,1976,6.29593
irq,1977,5.31841
irq,1978,5.57878
irq,1979,6.04285
irq,1980,5.63048
irq,1981,5.00704
irq,1982,5.58197
irq,1983,5.58671
irq,1984,5.67365
irq,1985,5.99982
irq,1986,6.1714
irq,1987,5.71644
irq,1988,5.01588
irq,1989,5.31845
irq,1990,12.4105
irq,1991,18.24324
irq,1992,15.90909
irq,1993,12.97539
irq,1994,13.72998
irq,1995,15.08516
irq,1996,15.42289
irq,1997,14.7619
irq,1998,14.22018
irq,1999,14.55399
irq,2000,14.58824
irq,2001,11.20543
irq,2002,11.12903
irq,2003,23.10127
irq,2004,21.83908
irq,2005,19.75309
irq,2006,20.39801
irq,2007,21.46465
irq,2008,20.2765
isl,1970,6.79995
isl,1971,6.87054
isl,1972,8.30046
isl,1973,9.10693
isl,1974,10.9406
isl,1975,11.46145
isl,1976,11.20347
isl,1977,12.112
isl,1978,12.63452
isl,1979,11.45585
isl,1980,10.41709
isl,1981,10.07673
isl,1982,10.09016
isl,1983,10.35253
isl,1984,11.30457
isl,1985,13.2669
isl,1986,14.18745
isl,1987,14.69682
isl,1988,16.9123
isl,1989,16.85004
isl,1990,9.7561
isl,1991,10
isl,1992,10.25641
isl,1993,10
isl,1994,10.25641
isl,1995,12.82051
isl,1996,12.5
isl,1997,12.19512
isl,1998,11.90476
isl,1999,13.95349
isl,2000,14.28571
isl,2001,15
isl,2002,14.63415
isl,2003,15
isl,2004,17.5
isl,2005,17.5
isl,2006,16.66667
isl,2007,15.90909
isl,2008,15.90909
isr,1970,4.1856
isr,1971,4.00482
isr,1972,3.9761
isr,1973,4.06018
isr,1974,3.81574
isr,1975,3.72017
isr,1976,3.73695
isr,1977,3.71833
isr,1978,3.94102
isr,1979,4.02151
isr,1980,3.94396
isr,1981,4.03187
isr,1982,5.03949
isr,1983,5.4525
isr,1984,5.68993
isr,1985,6.33922
isr,1986,6.93522
isr,1987,6.86082
isr,1988,7.57934
isr,1989,7.97066
isr,1990,6.79012
isr,1991,7.45342
isr,1992,7.83133
isr,1993,8.28402
isr,1994,8.57143
isr,1995,8.98876
isr,1996,8.94737
isr,1997,9.375
isr,1998,9.64467
isr,1999,10.4712
isr,2000,10.60606
isr,2001,10.55276
isr,2002,10.71429
isr,2003,10.83744
isr,2004,9.95261
isr,2005,10
isr,2006,10
isr,2007,9.73451
isr,2008,9.90566
ita,1970,4.74936
ita,1971,5.0387
ita,1972,5.24425
ita,1973,5.1949
ita,1974,5.33546
ita,1975,5.39937
ita,1976,5.53356
ita,1977,5.71676
ita,1978,5.49136
ita,1979,5.70755
ita,1980,5.92543
ita,1981,5.88027
ita,1982,6.22506
ita,1983,6.39179
ita,1984,6.53981
ita,1985,6.54991
ita,1986,6.54879
ita,1987,6.26985
ita,1988,6.63902
ita,1989,7.22294
ita,1990,16.26443
ita,1991,16.59146
ita,1992,16.93348
ita,1993,16.85232
ita,1994,17.11013
ita,1995,17.31044
ita,1996,17.1803
ita,1997,17.56272
ita,1998,17.68443
ita,1999,17.54202
ita,2000,17.2617
ita,2001,18.08012
ita,2002,17.06884
ita,2003,18.69159
ita,2004,17.58621
ita,2005,19.16189
ita,2006,23.60384
ita,2007,25.02222
ita,2008,26.77128
jam,1970,12.80297
jam,1971,12.57113
jam,1972,12.56891
jam,1973,16.33805
jam,1974,14.73856
jam,1975,8.5467
jam,1976,8.12245
jam,1977,8.65391
jam,1978,8.8396
jam,1979,8.05755
jam,1980,7.41186
jam,1981,7.19093
jam,1982,7.40654
jam,1983,8.8231
jam,1984,8.33843
jam,1985,8.31281
jam,1986,8.42564
jam,1987,7.6814
jam,1988,8.22614
jam,1989,6.70383
jam,1990,8.33333
jam,1991,8.16327
jam,1992,8.16327
jam,1993,8
jam,1994,7.84314
jam,1995,7.84314
jam,1996,7.84314
jam,1997,7.84314
jam,1998,7.84314
jam,1999,7.54717
jam,2000,7.54717
jam,2001,7.54717
jam,2002,7.54717
jam,2003,8.92857
jam,2004,9.25926
jam,2005,9.43396
jam,2006,11.36364
jam,2007,11.90476
jam,2008,9.30233
jor,1970,3.31785
jor,1971,3.14568
jor,1972,3.35149
jor,1973,3.31189
jor,1974,3.70086
jor,1975,4.13245
jor,1976,4.89187
jor,1977,5.14118
jor,1978,5.47141
jor,1979,4.93378
jor,1980,8.09287
jor,1981,11.50532
jor,1982,10.25956
jor,1983,9.13241
jor,1984,8.19568
jor,1985,8.1348
jor,1986,5.4667
jor,1987,4.99239
jor,1988,4.56846
jor,1989,4.66558
jor,1990,12.76596
jor,1991,12.06897
jor,1992,10.9375
jor,1993,10.9375
jor,1994,13.7931
jor,1995,13.11475
jor,1996,11.86441
jor,1997,11.66667
jor,1998,11.86441
jor,1999,11.86441
jor,2000,13.20755
jor,2001,12.72727
jor,2002,13.7931
jor,2003,15
jor,2004,13.04348
jor,2005,13.51351
jor,2006,10.41667
jor,2007,8.62069
jor,2008,8.77193
jpn,1970,9.93352
jpn,1971,10.19896
jpn,1972,9.96831
jpn,1973,10.67674
jpn,1974,10.88399
jpn,1975,11.49394
jpn,1976,11.79773
jpn,1977,12.11291
jpn,1978,12.36471
jpn,1979,12.70098
jpn,1980,12.43992
jpn,1981,12.47218
jpn,1982,16.34691
jpn,1983,16.31385
jpn,1984,17.01861
jpn,1985,16.71633
jpn,1986,16.82476
jpn,1987,16.92832
jpn,1988,18.1018
jpn,1989,18.06018
jpn,1990,28.35452
jpn,1991,30.06135
jpn,1992,30.59914
jpn,1993,31.01604
jpn,1994,30.94673
jpn,1995,33.18718
jpn,1996,33.08344
jpn,1997,33.26954
jpn,1998,34.55462
jpn,1999,44.53889
jpn,2000,40.20698
jpn,2001,45.74934
jpn,2002,44.46421
jpn,2003,43.76122
jpn,2004,42.15426
jpn,2005,43.26401
jpn,2006,41.98543
jpn,2007,43.23937
jpn,2008,42.13836
kaz,1970,3.66045
kaz,1971,3.82229
kaz,1972,2.8514
kaz,1973,4.09318
kaz,1974,4.8616
kaz,1975,5.89511
kaz,1976,5.62915
kaz,1977,5.96575
kaz,1978,6.51102
kaz,1979,6.44256
kaz,1980,6.66387
kaz,1981,6.11009
kaz,1982,6.12594
kaz,1983,6.51382
kaz,1984,6.13001
kaz,1985,5.753
kaz,1986,5.31301
kaz,1987,5.38936
kaz,1988,5.47207
kaz,1989,5.52594
kaz,1990,5.89827
kaz,1991,5.99078
kaz,1992,6.22972
kaz,1993,5.80826
kaz,1994,5.17751
kaz,1995,5.76923
kaz,1996,6.03622
kaz,1997,6.22837
kaz,1998,7.20222
kaz,1999,6.55738
kaz,2000,8.11639
kaz,2001,7.23056
kaz,2002,5.02128
kaz,2003,7.60234
kaz,2004,7.22513
kaz,2005,7.56048
kaz,2006,7.64977
kaz,2007,9.15493
kaz,2008,8.6224
ken,1970,4.94996
ken,1971,4.85082
ken,1972,4.85358
ken,1973,4.94244
ken,1974,5.10392
ken,1975,4.9117
ken,1976,4.90191
ken,1977,4.97775
ken,1978,4.81362
ken,1979,4.40165
ken,1980,5.0096
ken,1981,5.0992
ken,1982,4.61978
ken,1983,4.30774
ken,1984,4.43757
ken,1985,4.54833
ken,1986,4.56654
ken,1987,4.70358
ken,1988,4.49907
ken,1989,4.51037
ken,1990,5.52952
ken,1991,5.80833
ken,1992,5.92809
ken,1993,6.17647
ken,1994,6.18956
ken,1995,6.3788
ken,1996,6.82281
ken,1997,6.95297
ken,1998,6.82493
ken,1999,6.70444
ken,2000,7.28745
ken,2001,7.6
ken,2002,7.64763
ken,2003,7.51131
ken,2004,7.53247
ken,2005,7.89931
ken,2006,8.46085
ken,2007,5.75668
ken,2008,5.98341
kgz,1970,1.93253
kgz,1971,1.90318
kgz,1972,1.77518
kgz,1973,2.06599
kgz,1974,2.20202
kgz,1975,2.21611
kgz,1976,2.18176
kgz,1977,2.17949
kgz,1978,2.25875
kgz,1979,2.19292
kgz,1980,2.359
kgz,1981,1.914
kgz,1982,1.58184
kgz,1983,1.2336
kgz,1984,0.96566
kgz,1985,0.87747
kgz,1986,0.8785
kgz,1987,0.88923
kgz,1988,1.25719
kgz,1989,1.13882
kgz,1990,3.47826
kgz,1991,3.68664
kgz,1992,3.01508
kgz,1993,2.18579
kgz,1994,1.86335
kgz,1995,2.29008
kgz,1996,3.125
kgz,1997,3.22581
kgz,1998,3.10078
kgz,1999,3.05344
kgz,2000,3.00752
kgz,2001,2.96296
kgz,2002,3.2
kgz,2003,3.59712
kgz,2004,2.89855
kgz,2005,2.83688
kgz,2006,3.4965
kgz,2007,4.10959
kgz,2008,4.02685
khm,1970,6.71648
khm,1971,9.1367
khm,1972,7.99351
khm,1973,6.28112
khm,1974,10.35083
khm,1975,11.47222
khm,1976,12.98379
khm,1977,8.62521
khm,1978,7.07742
khm,1979,8.45847
khm,1980,7.04278
khm,1981,7.8351
khm,1982,7.36553
khm,1983,4.03391
khm,1984,6.8496
khm,1985,8.02473
khm,1986,6.67305
khm,1987,5.06254
khm,1988,6.41569
khm,1989,8.31852
khm,1990,5.86207
khm,1991,6.39731
khm,1992,6.60377
khm,1993,7.0122
khm,1994,7.66871
khm,1995,7.53623
khm,1996,7.37705
khm,1997,7.79944
khm,1998,8.33333
khm,1999,7.75194
khm,2000,8.98876
khm,2001,9.76331
khm,2002,9.80392
khm,2003,9.89305
khm,2004,9.97442
khm,2005,10.36269
khm,2006,9.50119
khm,2007,9.21659
khm,2008,9.17431
kir,1970,4.48074
kir,1971,4.47406
kir,1972,4.43542
kir,1973,4.33589
kir,1974,4.5074
kir,1975,4.48895
kir,1976,4.24974
kir,1977,4.52758
kir,1978,4.51802
kir,1979,4.60585
kir,1980,6.81145
kir,1981,12.43204
kir,1982,8.46823
kir,1983,8.54761
kir,1984,7.26067
kir,1985,7.7295
kir,1986,6.84343
kir,1987,6.64092
kir,1988,7.90964
kir,1989,7.27499
kna,1970,10.42131
kna,1971,9.78938
kna,1972,9.68058
kna,1973,9.34967
kna,1974,9.17445
kna,1975,8.98723
kna,1976,10.12783
kna,1977,10.32116
kna,1978,10.74236
kna,1979,10.82367
kna,1980,10.48103
kna,1981,10.49784
kna,1982,10.73342
kna,1983,9.83299
kna,1984,10.4254
kna,1985,7.68507
kna,1986,7.58466
kna,1987,7.55964
kna,1988,7.58381
kna,1989,12.74725
kna,1990,0
kna,1991,0
kna,1992,0
kna,1993,0
kna,1994,0
kna,1995,0
kna,1996,0
kna,1997,0
kna,1998,0
kna,1999,0
kna,2000,0
kna,2001,0
kna,2002,0
kna,2003,0
kna,2004,100
kna,2005,50
kna,2006,50
kna,2007,50
kna,2008,50
kor,1970,4.76257
kor,1971,4.65113
kor,1972,4.63631
kor,1973,4.9783
kor,1974,4.52207
kor,1975,4.42631
kor,1976,5.468
kor,1977,5.75018
kor,1978,5.35687
kor,1979,5.75527
kor,1980,8.0909
kor,1981,10.51569
kor,1982,11.49847
kor,1983,10.6609
kor,1984,10.86632
kor,1985,10.9584
kor,1986,11.91535
kor,1987,12.14027
kor,1988,13.17325
kor,1989,13.24103
kor,1990,11.29477
kor,1991,11.71662
kor,1992,9.65732
kor,1993,10.41879
kor,1994,10.42281
kor,1995,10.43956
kor,1996,10.67367
kor,1997,10.30351
kor,1998,9.44756
kor,1999,9.65309
kor,2000,10.02865
kor,2001,10.33263
kor,2002,11.11111
kor,2003,9.27114
kor,2004,8.2996
kor,2005,8.84279
kor,2006,9.50975
kor,2007,19.86223
kor,2008,29.11833
kwt,1970,30.06771
kwt,1971,23.91422
kwt,1972,19.58129
kwt,1973,16.87576
kwt,1974,14.54202
kwt,1975,13.16114
kwt,1976,14.01195
kwt,1977,11.30154
kwt,1978,11.87976
kwt,1979,11.86495
kwt,1980,12.93236
kwt,1981,13.64902
kwt,1982,12.41266
kwt,1983,13.29341
