geo,time,en_atm_noxe_zg
lka,2004,18.0991
lka,2005,19.01953
lka,2006,17.50358
lka,2007,20.16442
lka,2008,20.79836
lka,2009,13.6989
lka,2010,21.15303
lka,2011,22.36456
lka,2012,23.57609
lso,1991,-3.87014
lso,1992,14.64296
lso,1993,4.09233
lso,1994,3.34382
lso,1995,0.31568
lso,1996,-6.76903
lso,1997,-9.04206
lso,1998,-4.96788
lso,1999,4.26887
lso,2000,4.09563
lso,2001,-8.3997
lso,2002,8.97992
lso,2003,15.18303
lso,2004,-20.74323
lso,2005,-18.37286
lso,2006,-25.8354
lso,2007,-23.86101
lso,2008,-24.58807
lso,2009,-24.59632
lso,2010,-25.56702
lso,2011,-24.82269
lso,2012,-24.07836
ltu,1991,2.38756
ltu,1992,-24.75998
ltu,1993,-38.04906
ltu,1994,-44.29406
ltu,1995,-44.69279
ltu,1996,-35.57993
ltu,1997,-33.85031
ltu,1998,-25.01436
ltu,1999,-24.62636
ltu,2000,-20.82848
ltu,2001,-36.33232
ltu,2002,-29.88607
ltu,2003,-29.97462
ltu,2004,-26.8277
ltu,2005,-22.93913
ltu,2006,-23.63194
ltu,2007,-11.83958
ltu,2008,-14.63607
ltu,2009,-33.21921
ltu,2010,-20.41848
ltu,2011,-19.19434
ltu,2012,-17.97019
lux,1991,13.02115
lux,1992,18.01206
lux,1993,18.86105
lux,1994,23.45244
lux,1995,18.93986
lux,1996,2.11622
lux,1997,8.98145
lux,1998,1.51069
lux,1999,2.7951
lux,2000,5.27573
lux,2001,10.74965
lux,2002,9.83278
lux,2003,9.19682
lux,2004,9.43716
lux,2005,15.21229
lux,2006,16.45845
lux,2007,17.86536
lux,2008,18.98356
lux,2009,21.31827
lux,2010,19.7709
lux,2011,19.41912
lux,2012,19.06733
lva,1991,-9.90294
lva,1992,-16.67772
lva,1993,-28.87252
lva,1994,-40.52562
lva,1995,-57.85521
lva,1996,-56.88782
lva,1997,-57.38575
lva,1998,-56.23856
lva,1999,-58.94063
lva,2000,-61.29135
lva,2001,-60.19436
lva,2002,-40.58428
lva,2003,-59.18049
lva,2004,-59.07756
lva,2005,-58.80731
lva,2006,-55.66326
lva,2007,-55.48447
lva,2008,-56.30094
lva,2009,-56.01681
lva,2010,-55.11592
lva,2011,-54.23586
lva,2012,-53.35581
mac,1991,-0.94304
mac,1992,10.08684
mac,1993,17.65037
mac,1994,24.08219
mac,1995,20.7792
mac,1996,39.93661
mac,1997,56.00705
mac,1998,66.61401
mac,1999,72.47272
mac,2000,20.67153
mac,2001,24.90743
mac,2002,10.38859
mac,2003,7.16289
mac,2004,21.12516
mac,2005,22.20456
mac,2006,19.05413
mac,2007,23.01799
mac,2008,27.67275
mac,2009,24.23982
mac,2010,24.37347
mac,2011,25.61721
mac,2012,26.86094
mar,1991,-3.56599
mar,1992,-10.48859
mar,1993,-12.21421
mar,1994,-14.82684
mar,1995,-16.4116
mar,1996,-12.23324
mar,1997,-6.5604
mar,1998,-4.7668
mar,1999,-3.00039
mar,2000,6.36407
mar,2001,0.38015
mar,2002,0.53134
mar,2003,4.4704
mar,2004,7.52083
mar,2005,7.13851
mar,2006,12.24793
mar,2007,10.17697
mar,2008,11.88899
mar,2009,2.41793
mar,2010,3.3218
mar,2011,4.35502
mar,2012,5.38824
mda,1991,-12.04852
mda,1992,-0.6085
mda,1993,-0.78715
mda,1994,-13.68319
mda,1995,-16.35074
mda,1996,-21.26127
mda,1997,-38.00514
mda,1998,-45.63936
mda,1999,-49.81535
mda,2000,-54.47857
mda,2001,-48.55634
mda,2002,-51.87669
mda,2003,-56.26328
mda,2004,-51.14956
mda,2005,-50.38042
mda,2006,-55.10754
mda,2007,-60.59321
mda,2008,-62.43389
mda,2009,-66.37757
mda,2010,-63.67525
mda,2011,-62.2951
mda,2012,-60.91496
mdg,1991,-8.11518
mdg,1992,15.80804
mdg,1993,-11.95223
mdg,1994,-5.3486
mdg,1995,-3.66444
mdg,1996,-9.68302
mdg,1997,-11.72776
mdg,1998,13.5245
mdg,1999,12.68123
mdg,2000,1.24581
mdg,2001,1.67086
mdg,2002,-17.72383
mdg,2003,-4.82497
mdg,2004,-17.30561
mdg,2005,6.89154
mdg,2006,-21.98696
mdg,2007,-17.68529
mdg,2008,-13.37441
mdg,2009,-12.30121
mdg,2010,-11.55072
mdg,2011,-10.66622
mdg,2012,-9.78173
mdv,1991,1.95737
mdv,1992,19.06442
mdv,1993,31.53136
mdv,1994,78.97555
mdv,1995,101.49703
mdv,1996,105.72949
mdv,1997,106.79599
mdv,1998,120.53006
mdv,1999,130.13651
mdv,2000,113.72715
mdv,2001,132.92515
mdv,2002,163.11381
mdv,2003,187.01205
mdv,2004,197.09481
mdv,2005,208.22969
mdv,2006,267.6544
mdv,2007,294.21569
mdv,2008,308.11261
mdv,2009,333.09066
mdv,2010,356.96602
mdv,2011,361.53568
mdv,2012,366.10534
mex,1991,-1.13462
mex,1992,-5.36326
mex,1993,-2.35032
mex,1994,-0.90658
mex,1995,-2.19299
mex,1996,1.83396
mex,1997,-1.70851
mex,1998,29.94219
mex,1999,-1.56226
mex,2000,-1.63296
mex,2001,-5.87061
mex,2002,-6.84928
mex,2003,0.37705
mex,2004,-6.18389
mex,2005,-2.74886
mex,2006,-5.12968
mex,2007,-5.15117
mex,2008,-2.82926
mex,2009,-2.12714
mex,2010,-3.5591
mex,2011,-3.22156
mex,2012,-2.88401
mhl,1991,1.79504
mhl,1992,3.03519
mhl,1993,3.74906
mhl,1994,3.99732
mhl,1995,3.86731
mhl,1996,3.31283
mhl,1997,2.43567
mhl,1998,1.62939
mhl,1999,1.40149
mhl,2000,2.09068
mhl,2001,1.74217
mhl,2002,2.1643
mhl,2003,3.01131
mhl,2004,3.83364
mhl,2005,4.33487
mhl,2006,7.21108
mhl,2007,10.58108
mhl,2008,13.95108
mhl,2009,17.15661
mhl,2010,20.36175
mhl,2011,21.56537
mhl,2012,22.76898
mkd,1991,-13.77311
mkd,1992,-15.55083
mkd,1993,-16.20971
mkd,1994,-0.72932
mkd,1995,-10.41846
mkd,1996,-5.77958
mkd,1997,-10.15212
mkd,1998,-18.10534
mkd,1999,-21.78398
mkd,2000,-19.27354
mkd,2001,-31.68595
mkd,2002,-32.7611
mkd,2003,-35.23537
mkd,2004,-30.63868
mkd,2005,-33.83399
mkd,2006,-34.13988
mkd,2007,-33.61135
mkd,2008,-35.88596
mkd,2009,-36.72717
mkd,2010,-37.35252
mkd,2011,-36.72604
mkd,2012,-36.09957
mli,1991,-12.83946
mli,1992,-3.17684
mli,1993,-4.89922
mli,1994,-3.09524
mli,1995,5.34217
mli,1996,5.67719
mli,1997,10.44273
mli,1998,20.46882
mli,1999,19.25543
mli,2000,17.48043
mli,2001,22.20892
mli,2002,15.95724
mli,2003,21.27095
mli,2004,34.56248
mli,2005,34.69509
mli,2006,42.03131
mli,2007,84.73805
mli,2008,98.75868
mli,2009,79.57359
mli,2010,84.94583
mli,2011,86.79528
mli,2012,88.64474
mlt,1991,0.439
mlt,1992,1.15982
mlt,1993,9.88977
mlt,1994,5.64987
mlt,1995,5.98381
mlt,1996,-0.71707
mlt,1997,6.53245
mlt,1998,4.02436
mlt,1999,-3.55243
mlt,2000,-8.88795
mlt,2001,-2.0816
mlt,2002,-10.60017
mlt,2003,-5.13207
mlt,2004,-4.01853
mlt,2005,-1.4158
mlt,2006,-2.36092
mlt,2007,0.09797
mlt,2008,-12.51251
mlt,2009,-16.81911
mlt,2010,-18.20365
mlt,2011,-17.88976
mlt,2012,-17.57587
mmr,1991,-11.11982
mmr,1992,29.95852
mmr,1993,6.23387
mmr,1994,-5.69316
mmr,1995,8.10711
mmr,1996,-17.31871
mmr,1997,-17.42293
mmr,1998,-14.48927
mmr,1999,5.18533
mmr,2000,-29.37444
mmr,2001,0.9632
mmr,2002,-29.54582
mmr,2003,-29.71999
mmr,2004,-8.89333
mmr,2005,-28.53855
mmr,2006,-37.78667
mmr,2007,-38.91194
mmr,2008,-46.38517
mmr,2009,-45.17701
mmr,2010,-40.75181
mmr,2011,-40.15933
mmr,2012,-39.56685
mng,1991,-5.42185
mng,1992,19.08932
mng,1993,1.96677
mng,1994,-8.02896
mng,1995,5.48685
mng,1996,-5.28644
mng,1997,-1.59905
mng,1998,-5.98636
mng,1999,-5.74322
mng,2000,-1.80909
mng,2001,-16.14157
mng,2002,-28.2455
mng,2003,-33.20033
mng,2004,-34.36667
mng,2005,-31.87029
mng,2006,-29.18735
mng,2007,-26.09638
mng,2008,-24.18197
mng,2009,-21.76022
mng,2010,-32.47332
mng,2011,-31.79806
mng,2012,-31.12279
mnp,1991,1.81485
mnp,1992,3.473
mnp,1993,5.06358
mnp,1994,6.07798
mnp,1995,-72.12209
mnp,1996,-71.12983
mnp,1997,-70.12659
mnp,1998,-69.13105
mnp,1999,-68.17557
mnp,2000,-67.28241
mnp,2001,-67.1318
mnp,2002,-67.07803
mnp,2003,-67.11247
mnp,2004,-67.22113
mnp,2005,-67.39605
mnp,2006,-66.47267
mnp,2007,-65.58091
mnp,2008,-64.68916
mnp,2009,-63.78689
mnp,2010,-62.88453
mnp,2011,-62.51338
mnp,2012,-62.14222
moz,1991,-24.19998
moz,1992,41.20781
moz,1993,-38.76761
moz,1994,-20.59938
moz,1995,-16.84289
moz,1996,-34.31225
moz,1997,-39.13398
moz,1998,-5.0684
moz,1999,-26.27586
moz,2000,-9.5185
moz,2001,-8.92969
moz,2002,-26.72075
moz,2003,-18.11481
moz,2004,-23.98571
moz,2005,-12.21501
moz,2006,-79.22973
moz,2007,-79.27687
moz,2008,-80.04175
moz,2009,-79.30796
moz,2010,-79.123
moz,2011,-78.91423
moz,2012,-78.70546
mrt,1991,3.94282
mrt,1992,0.39447
mrt,1993,3.12082
mrt,1994,1.27615
mrt,1995,0.75213
mrt,1996,8.75691
mrt,1997,15.11354
mrt,1998,21.12892
mrt,1999,29.84196
mrt,2000,33.27428
mrt,2001,41.78374
mrt,2002,41.93034
mrt,2003,43.26721
mrt,2004,46.06218
mrt,2005,48.34914
mrt,2006,48.98399
mrt,2007,51.80204
mrt,2008,54.53712
mrt,2009,57.36057
mrt,2010,54.39218
mrt,2011,55.9361
mrt,2012,57.48002
mus,1991,-0.40301
mus,1992,4.22375
mus,1993,-2.4586
mus,1994,8.35241
mus,1995,11.58861
mus,1996,15.88766
mus,1997,11.42629
mus,1998,14.25352
mus,1999,19.50248
mus,2000,37.25095
mus,2001,9.21549
mus,2002,3.16147
mus,2003,-3.46805
mus,2004,-0.91264
mus,2005,0.15809
mus,2006,0.51596
mus,2007,1.11971
mus,2008,2.64417
mus,2009,2.1113
mus,2010,3.48861
mus,2011,4.52349
mus,2012,5.55838
mwi,1991,-13.37706
mwi,1992,32.85982
mwi,1993,-22.4778
mwi,1994,-20.4034
mwi,1995,-12.76341
mwi,1996,-21.89392
mwi,1997,-25.4273
mwi,1998,-16.11909
mwi,1999,-29.17805
mwi,2000,-25.85191
mwi,2001,-33.41426
mwi,2002,-7.66775
mwi,2003,-3.88436
mwi,2004,-9.49414
mwi,2005,-3.7353
mwi,2006,-3.60458
mwi,2007,-2.88819
mwi,2008,-2.60064
mwi,2009,-2.53311
mwi,2010,9.82468
mwi,2011,10.92293
mwi,2012,12.02117
mys,1991,-5.26477
mys,1992,20.99034
mys,1993,7.33356
mys,1994,0.45983
mys,1995,8.15168
mys,1996,-6.33364
mys,1997,-2.20958
mys,1998,38.35171
mys,1999,-3.99813
mys,2000,-1.14736
mys,2001,-12.34935
mys,2002,-1.23826
mys,2003,-7.31161
mys,2004,4.52447
mys,2005,9.6183
mys,2006,-7.54241
mys,2007,-6.36269
mys,2008,-1.66772
mys,2009,21.62821
mys,2010,7.35174
mys,2011,8.42526
mys,2012,9.49878
nam,1991,-6.02352
nam,1992,19.58148
nam,1993,-16.80877
nam,1994,-9.75995
nam,1995,-8.77274
nam,1996,-18.92972
nam,1997,-18.24971
nam,1998,-19.18531
nam,1999,12.82696
nam,2000,37.55868
nam,2001,22.95692
nam,2002,38.62366
nam,2003,38.62244
nam,2004,47.96139
nam,2005,50.63053
nam,2006,-0.68183
nam,2007,16.7019
nam,2008,10.90282
nam,2009,13.28874
nam,2010,17.10087
nam,2011,18.27188
nam,2012,19.44289
ncl,1991,-1.59399
ncl,1992,5.60375
ncl,1993,2.4707
ncl,1994,-0.90758
ncl,1995,-2.46446
ncl,1996,-1.37875
ncl,1997,-2.03279
ncl,1998,-0.11579
ncl,1999,0.20574
ncl,2000,-0.64959
ncl,2001,-1.26919
ncl,2002,-0.57923
ncl,2003,-1.58122
ncl,2004,-2.84982
ncl,2005,-0.82743
ncl,2006,-1.32768
ncl,2007,-0.72441
ncl,2008,-0.4201
ncl,2009,-4.65846
ncl,2010,-7.75262
ncl,2011,-6.83015
ncl,2012,-5.90767
ner,1991,4.25343
ner,1992,12.34949
ner,1993,10.25371
ner,1994,19.67229
ner,1995,20.98192
ner,1996,24.90455
ner,1997,25.77747
ner,1998,38.20949
ner,1999,38.14187
ner,2000,38.3571
ner,2001,41.52526
ner,2002,2.49098
ner,2003,3.98059
ner,2004,-0.7831
ner,2005,7.71579
ner,2006,6.37802
ner,2007,17.53685
ner,2008,10.63907
ner,2009,3.64199
ner,2010,17.65869
ner,2011,18.83528
ner,2012,20.01187
nga,1991,-6.38475
nga,1992,0.91529
nga,1993,1.44722
nga,1994,1.10967
nga,1995,3.89658
nga,1996,3.91344
nga,1997,4.93642
nga,1998,7.29097
nga,1999,6.53141
nga,2000,8.71226
nga,2001,15.78293
nga,2002,8.13866
nga,2003,5.82562
nga,2004,11.48947
nga,2005,10.67837
nga,2006,69.75793
nga,2007,138.25347
nga,2008,100.93883
nga,2009,72.2601
nga,2010,82.03336
nga,2011,83.85369
nga,2012,85.67403
nic,1991,-4.0989
nic,1992,-5.1124
nic,1993,2.13889
nic,1994,-1.06809
nic,1995,-2.00568
nic,1996,-0.84985
nic,1997,-2.80314
nic,1998,48.78282
nic,1999,-0.53304
nic,2000,6.35557
nic,2001,3.30574
nic,2002,4.24723
nic,2003,11.62593
nic,2004,6.61198
nic,2005,11.89736
nic,2006,7.84093
nic,2007,9.75296
nic,2008,10.35792
nic,2009,10.42402
nic,2010,10.57927
nic,2011,11.68506
nic,2012,12.79085
nld,1991,-0.65121
nld,1992,-0.79776
nld,1993,-0.54129
nld,1994,2.80288
nld,1995,-0.49635
nld,1996,-1.99181
nld,1997,-0.75749
nld,1998,-3.8362
nld,1999,-10.25424
nld,2000,-15.3156
nld,2001,-22.59535
nld,2002,-26.10059
nld,2003,-25.81578
nld,2004,-25.03202
nld,2005,-25.20605
nld,2006,-25.21625
nld,2007,-30.09217
nld,2008,-46.81267
nld,2009,-47.6742
nld,2010,-48.68419
nld,2011,-49.46628
nld,2012,-50.24837
nor,1991,1.23718
nor,1992,-11.11155
nor,1993,-3.68455
nor,1994,0.5042
nor,1995,4.34839
nor,1996,5.2528
nor,1997,4.11175
nor,1998,2.82735
nor,1999,3.97234
nor,2000,-10.06436
nor,2001,-15.44926
nor,2002,-15.33852
nor,2003,-12.99345
nor,2004,-12.39819
nor,2005,-12.66181
nor,2006,-17.94272
nor,2007,-22.98586
nor,2008,-29.15601
nor,2009,-38.91852
nor,2010,-40.17875
nor,2011,-40.1251
nor,2012,-40.07145
npl,1991,0.88477
npl,1992,0.73112
npl,1993,2.45147
npl,1994,6.61292
npl,1995,10.19258
npl,1996,13.27418
npl,1997,15.14644
npl,1998,18.13999
npl,1999,23.54789
npl,2000,17.83183
npl,2001,19.16978
npl,2002,18.13481
npl,2003,21.16376
npl,2004,23.56775
npl,2005,26.02094
npl,2006,27.15949
npl,2007,27.9286
npl,2008,29.29848
npl,2009,26.46462
npl,2010,25.52719
npl,2011,26.78247
npl,2012,28.03774
nru,1991,3.87819
nru,1992,9.09084
nru,1993,12.26381
nru,1994,13.36605
nru,1995,15.85038
nru,1996,16.20315
nru,1997,17.72639
nru,1998,18.8444
nru,1999,19.5348
nru,2000,20.86058
nru,2001,20.40304
nru,2002,20.77995
nru,2003,21.09699
nru,2004,20.4061
nru,2005,20.27784
nru,2006,20.3332
nru,2007,20.45148
nru,2008,20.52777
nru,2009,20.61145
nru,2010,20.6953
nru,2011,21.90225
nru,2012,23.1092
nzl,1991,-0.95727
nzl,1992,-0.89269
nzl,1993,0.15158
nzl,1994,4.28825
nzl,1995,6.85395
nzl,1996,5.15116
nzl,1997,5.2703
nzl,1998,5.06032
nzl,1999,7.43079
nzl,2000,9.87056
nzl,2001,11.27787
nzl,2002,16.9053
nzl,2003,18.44707
nzl,2004,21.91106
nzl,2005,22.3372
nzl,2006,23.83917
nzl,2007,24.31751
nzl,2008,25.58296
nzl,2009,7.69179
nzl,2010,7.82037
nzl,2011,10.35377
nzl,2012,13.01576
omn,1991,6.99307
omn,1992,13.43113
omn,1993,19.10496
omn,1994,24.4442
omn,1995,29.90162
omn,1996,31.93397
omn,1997,33.13342
omn,1998,43.14109
omn,1999,48.39488
omn,2000,47.71929
omn,2001,57.13521
omn,2002,58.60777
omn,2003,64.29598
omn,2004,66.4617
omn,2005,71.68274
omn,2006,74.80834
omn,2007,78.10484
omn,2008,75.111
omn,2009,98.30544
omn,2010,189.49403
omn,2011,192.38897
omn,2012,195.28391
pak,1991,1.50651
pak,1992,13.38475
pak,1993,17.4639
pak,1994,25.68455
pak,1995,28.63974
pak,1996,34.65988
pak,1997,37.27656
pak,1998,40.73885
pak,1999,46.56469
pak,2000,42.86843
pak,2001,35.02176
pak,2002,36.70559
pak,2003,39.6786
pak,2004,43.84598
pak,2005,46.81227
pak,2006,50.18245
pak,2007,54.94787
pak,2008,53.8377
pak,2009,59.65833
pak,2010,62.93085
pak,2011,64.56016
pak,2012,66.18947
pan,1991,0.76523
pan,1992,6.56201
pan,1993,10.73381
pan,1994,6.76589
pan,1995,6.10124
pan,1996,12.68173
pan,1997,3.68558
pan,1998,20.61031
pan,1999,1.16269
pan,2000,2.26237
pan,2001,12.90863
pan,2002,13.46422
pan,2003,16.95047
pan,2004,16.51454
pan,2005,17.96835
pan,2006,22.12077
pan,2007,24.56399
pan,2008,34.36747
pan,2009,31.82883
pan,2010,34.89065
pan,2011,36.23956
pan,2012,37.58847
per,1991,-4.2167
per,1992,-3.7359
per,1993,3.06222
per,1994,3.85196
per,1995,13.42216
per,1996,14.58107
per,1997,15.7361
per,1998,22.87079
per,1999,19.72622
per,2000,37.06997
per,2001,18.52642
per,2002,21.25429
per,2003,34.15586
per,2004,30.63052
per,2005,33.83809
per,2006,30.23869
per,2007,30.8245
per,2008,31.23124
per,2009,44.88276
per,2010,48.18427
per,2011,49.66612
per,2012,51.14796
phl,1991,-6.77571
phl,1992,1.78145
phl,1993,6.62168
phl,1994,4.09773
phl,1995,9.81724
phl,1996,21.99657
phl,1997,29.40342
phl,1998,24.04121
phl,1999,25.66236
phl,2000,25.12155
phl,2001,25.47634
phl,2002,20.26344
phl,2003,21.82279
phl,2004,24.6438
phl,2005,24.70121
phl,2006,24.89476
phl,2007,27.1618
phl,2008,27.89865
phl,2009,28.16403
phl,2010,26.60719
phl,2011,27.87326
phl,2012,29.13933
plw,1991,1.66752
plw,1992,3.60923
plw,1993,5.7218
plw,1994,7.84797
plw,1995,9.85987
plw,1996,11.75932
plw,1997,13.54147
plw,1998,15.10346
plw,1999,16.33309
plw,2000,17.14633
plw,2001,15.13503
plw,2002,12.6782
plw,2003,9.91998
plw,2004,7.03983
plw,2005,4.166
plw,2006,5.01979
plw,2007,5.6782
plw,2008,6.33613
plw,2009,7.0595
plw,2010,7.78288
plw,2011,8.86071
plw,2012,9.93854
png,1991,135.86638
png,1992,114.52435
png,1993,14.56275
png,1994,112.03195
png,1995,-6.7878
png,1996,-13.11135
png,1997,506.40566
png,1998,-7.24916
png,1999,-25.72952
png,2000,-16.39726
png,2001,-17.1228
png,2002,-13.99984
png,2003,-27.24713
png,2004,-14.1983
png,2005,-28.58702
png,2006,-31.17583
png,2007,-35.0846
png,2008,-38.25754
png,2009,-35.67387
png,2010,-37.28276
png,2011,-36.65559
png,2012,-36.02841
pol,1991,-11.91038
pol,1992,-12.98014
pol,1993,-10.84455
pol,1994,-2.58674
pol,1995,0.71896
pol,1996,0.45942
pol,1997,4.22561
pol,1998,-0.96855
pol,1999,-1.87234
pol,2000,1.72015
pol,2001,-6.5579
pol,2002,-9.39422
pol,2003,-1.57337
pol,2004,-1.85559
pol,2005,-1.16662
pol,2006,-3.39145
pol,2007,-3.3552
pol,2008,-4.2308
pol,2009,-11.80017
pol,2010,-8.25717
pol,2011,-8.4521
pol,2012,-8.64703
pri,1991,1.01481
pri,1992,-19.93263
pri,1993,-18.0386
pri,1994,-16.99814
pri,1995,-24.53986
pri,1996,-25.81918
pri,1997,-24.04636
pri,1998,-26.61486
pri,1999,-27.16333
pri,2000,-26.77582
pri,2001,-27.51926
pri,2002,-27.53298
pri,2003,-30.1822
pri,2004,-35.17167
pri,2005,-34.8832
pri,2006,-36.90521
pri,2007,-37.61708
pri,2008,-38.95785
pri,2009,-36.72113
pri,2010,-34.49598
pri,2011,-33.84094
pri,2012,-33.1859
prk,1991,-5.35111
prk,1992,4.71059
prk,1993,-5.88147
prk,1994,-38.81963
prk,1995,-55.17761
prk,1996,-66.5684
prk,1997,-62.25288
prk,1998,-69.86897
prk,1999,-68.31604
prk,2000,-64.86142
prk,2001,-64.99035
prk,2002,-67.21847
prk,2003,-66.98576
prk,2004,-66.2491
prk,2005,-65.44241
prk,2006,-66.06287
prk,2007,-67.10068
prk,2008,-66.35416
prk,2009,-66.87625
prk,2010,-66.71484
prk,2011,-66.38199
prk,2012,-66.04914
prt,1991,-0.44499
prt,1992,0.56156
prt,1993,-0.71637
prt,1994,0.12347
prt,1995,4.73567
prt,1996,6.58143
prt,1997,8.3852
prt,1998,17.98377
prt,1999,11.49384
prt,2000,19.01915
prt,2001,3.80182
prt,2002,1.42083
prt,2003,5.31039
prt,2004,-1.85767
prt,2005,19.88092
prt,2006,-2.12466
prt,2007,2.17166
prt,2008,-2.18232
prt,2009,-10.94983
prt,2010,-12.95603
prt,2011,-14.93071
prt,2012,-18.9116
pry,1991,-9.5157
pry,1992,-2.78306
pry,1993,8.05262
pry,1994,-13.90147
pry,1995,-1.72369
pry,1996,1.68255
pry,1997,3.92608
pry,1998,-15.60407
pry,1999,31.15145
pry,2000,-12.72319
pry,2001,25.72255
pry,2002,13.26066
pry,2003,0.88448
pry,2004,-7.76194
pry,2005,0.58205
pry,2006,-19.72439
pry,2007,-16.72358
pry,2008,-16.24626
pry,2009,-23.50357
pry,2010,2.35136
pry,2011,3.37487
pry,2012,4.39839
pyf,1991,-0.83866
pyf,1992,3.66315
pyf,1993,2.80173
pyf,1994,-7.57748
pyf,1995,-8.02505
pyf,1996,-7.66598
pyf,1997,-7.03804
pyf,1998,-3.7466
pyf,1999,-2.76043
pyf,2000,6.36121
pyf,2001,-10.73238
pyf,2002,2.10298
pyf,2003,8.21891
pyf,2004,6.55591
pyf,2005,7.61288
pyf,2006,5.96
pyf,2007,6.6579
pyf,2008,7.23274
pyf,2009,-0.21072
pyf,2010,-0.27478
pyf,2011,0.72247
pyf,2012,1.71973
qat,1991,4.7521
qat,1992,8.67416
qat,1993,9.32935
qat,1994,14.15255
qat,1995,18.15289
qat,1996,17.28001
qat,1997,-30.52146
qat,1998,-53.68097
qat,1999,-53.68097
qat,2000,-76.84049
qat,2001,-83.37193
qat,2002,-83.5101
qat,2003,-81.77332
qat,2004,-81.07326
qat,2005,-80.18616
qat,2006,-78.93306
qat,2007,-78.01627
qat,2008,-78.41193
qat,2009,-76.73349
qat,2010,-75.17022
qat,2011,-74.92192
qat,2012,-74.67363
rou,1991,-20.48055
rou,1992,-14.30685
rou,1993,-17.96391
rou,1994,-27.32561
rou,1995,-22.55545
rou,1996,-21.45887
rou,1997,-32.20281
rou,1998,-42.92867
rou,1999,-43.87716
rou,2000,-46.76156
rou,2001,-51.73795
rou,2002,-55.78562
rou,2003,-53.97957
rou,2004,-48.98413
rou,2005,-49.52099
rou,2006,-51.97823
rou,2007,-51.45103
rou,2008,-52.1266
rou,2009,-62.06677
rou,2010,-60.19194
rou,2011,-62.46304
rou,2012,-62.85931
rus,1991,-10.91366
rus,1992,-20.62507
rus,1993,-25.61444
rus,1994,-37.89797
rus,1995,-44.10966
rus,1996,-23.90547
rus,1997,-44.33148
rus,1998,-3.19341
rus,1999,-38.85777
rus,2000,-42.13432
rus,2001,-43.92854
rus,2002,-32.29985
rus,2003,-25.68214
rus,2004,-51.76664
rus,2005,-51.79654
rus,2006,-59.55497
rus,2007,-59.54359
rus,2008,-61.0834
rus,2009,-59.67398
rus,2010,-60.34754
rus,2011,-59.89154
rus,2012,-59.43553
rwa,1991,0.72709
rwa,1992,4.66754
rwa,1993,-11.78636
rwa,1994,-20.03836
rwa,1995,-19.7973
rwa,1996,-13.31052
rwa,1997,-9.15925
rwa,1998,-1.63606
rwa,1999,4.34871
rwa,2000,11.65805
rwa,2001,29.05634
rwa,2002,50.93035
rwa,2003,34.84843
rwa,2004,67.50133
rwa,2005,42.45197
rwa,2006,50.6314
rwa,2007,53.2611
rwa,2008,57.52168
rwa,2009,125.77126
rwa,2010,132.80022
rwa,2011,135.12822
rwa,2012,137.45623
sau,1991,5.00988
sau,1992,11.77749
sau,1993,14.00383
sau,1994,16.67167
sau,1995,8.76934
sau,1996,14.91683
sau,1997,16.95632
sau,1998,16.2142
sau,1999,15.32831
sau,2000,1.65947
sau,2001,-7.11955
sau,2002,-6.77633
sau,2003,-3.84466
sau,2004,-1.49197
sau,2005,0.1888
sau,2006,1.61251
sau,2007,3.23664
sau,2008,5.2921
sau,2009,0.44052
sau,2010,-2.41998
sau,2011,-0.32201
sau,2012,1.77596
sdn,1991,-20.45915
sdn,1992,-3.14944
sdn,1993,-5.82595
sdn,1994,-3.37342
sdn,1995,6.4281
sdn,1996,7.11468
sdn,1997,10.65263
sdn,1998,8.83929
sdn,1999,21.84625
sdn,2000,21.71876
sdn,2001,22.56556
sdn,2002,27.30178
sdn,2003,22.92909
sdn,2004,23.18666
sdn,2005,35.27532
sdn,2006,92.27973
sdn,2007,241.11764
sdn,2008,147.3993
sdn,2009,152.29317
sdn,2010,131.45998
sdn,2011,133.77458
sdn,2012,136.08918
sen,1991,-8.43244
sen,1992,0.78544
sen,1993,0.40275
sen,1994,1.29723
sen,1995,6.16217
sen,1996,8.34094
sen,1997,11.59029
sen,1998,17.61063
sen,1999,31.17413
sen,2000,28.87525
sen,2001,28.35301
sen,2002,27.14143
sen,2003,13.392
sen,2004,29.46642
sen,2005,36.16984
sen,2006,34.50077
sen,2007,51.35019
sen,2008,77.88916
sen,2009,78.74459
sen,2010,116.74559
sen,2011,118.91305
sen,2012,121.08051
sgp,1991,1.91969
sgp,1992,7.02515
sgp,1993,9.63655
sgp,1994,62.96727
sgp,1995,116.86893
sgp,1996,169.00152
sgp,1997,272.08058
sgp,1998,363.87239
sgp,1999,312.81442
sgp,2000,634.37227
sgp,2001,780.13505
sgp,2002,81.59257
sgp,2003,99.53715
sgp,2004,97.59412
sgp,2005,100.60387
sgp,2006,101.17
sgp,2007,103.54911
sgp,2008,103.26022
sgp,2009,103.18954
sgp,2010,107.09789
sgp,2011,109.16886
sgp,2012,111.23984
slb,1991,-27.30184
slb,1992,-46.01682
slb,1993,-42.57731
slb,1994,-37.40824
slb,1995,-37.05337
slb,1996,-33.48303
slb,1997,-34.30408
slb,1998,-37.18622
slb,1999,-39.02675
slb,2000,-33.89689
slb,2001,-33.16079
slb,2002,-29.56188
slb,2003,-28.29765
slb,2004,-28.75487
slb,2005,-29.32305
slb,2006,-29.62544
slb,2007,-30.03651
slb,2008,-30.39222
