geo,time,bn_gsr_gnfs_cd
fji,2001,-146677819.23443
fji,2002,-96107311.25026
fji,2003,-159395341.83129
fji,2004,-347585387.30424
fji,2005,-284313205.91358
fji,2006,-549801675.09998
fji,2007,-446106772.1987
fji,2008,-589625236.50595
fji,2009,-290466410.88646
fji,2010,-199830957.18157
fji,2011,-221798950.69109
fji,2012,-121338442.95872
fji,2013,-529201389.56548
fji,2014,-297649060.4259
fji,2015,-165165713.09045
fji,2016,-191708790.32586
fji,2017,-265087976.14899
fji,2018,-432664838.94005
fji,2019,-569697168.20932
fji,2020,-741565527.46468
fra,1975,5224640222.4606
fra,1976,-1149036556.98027
fra,1977,1786599128.5837
fra,1978,9076970923.28325
fra,1979,6940828701.82356
fra,1980,-2718368612.81994
fra,1981,-2185369882.06778
fra,1982,-7643987880.97426
fra,1983,170696031.83755
fra,1984,4408261850.63534
fra,1985,4852844476.00931
fra,1986,8703260368.15092
fra,1987,2606972922.94109
fra,1988,3031316965.3685
fra,1989,3292588064.60393
fra,1990,2151443711.41891
fra,1991,6695752274.77354
fra,1992,21489459170.5194
fra,1993,24357080634.6991
fra,1994,25095487280.4917
fra,1995,28971201036.2201
fra,1996,31189392321.59629
fra,1997,43524973976.1099
fra,1998,42170696536.8382
fra,1999,37920062793.0215
fra,2000,12920448306.6644
fra,2001,17867386311.9331
fra,2002,27607351106.5106
fra,2003,24042402513.73949
fra,2004,17355875954.8147
fra,2005,-283241312.95624
fra,2006,-8152873482.86041
fra,2007,-18508898565.243
fra,2008,-41912581724.0706
fra,2009,-32833160279.7456
fra,2010,-43515092096.2027
fra,2011,-56663277933.5588
fra,2012,-37820646682.3389
fra,2013,-30595007880.9984
fra,2014,-36227530656.71049
fra,2015,-9832355281.55264
fra,2016,-13238670837.1505
fra,2017,-23499181687.34809
fra,2018,-32200785043.3921
fra,2019,-25561348519.7998
fra,2020,-48562159589.8072
fra,2021,-35925155877.3954
fro,1998,29560000
fro,1999,-21900000
fro,2000,-81010000
fro,2001,-11090000
fro,2002,4990000
fro,2003,-159170000
fro,2004,-64615977.32447
fro,2005,-172903385.67691
fro,2006,-200462975.24466
fro,2007,-370321691.3249
fro,2008,-219599538.24532
fro,2009,-159618567.79539
fro,2010,-85019084.65931
fro,2011,-130430094.80496
fsm,2009,-163046000
fsm,2010,-147969000
fsm,2011,-162195900
fsm,2012,-146114700
fsm,2013,-132701600
fsm,2014,-105076900
gab,1978,342955861.72574
gab,1979,727100434.6376
gab,1980,933549862.94274
gab,1981,798398558.44372
gab,1982,681940766.98008
gab,1983,443991287.61259
gab,1984,403907329.53282
gab,1985,176845203.35366
gab,1986,-664037192.66603
gab,1987,-82984911.38886
gab,1988,-193689256.32214
gab,1989,262532354.59529
gab,1990,918664517.28564
gab,1991,809267667.22582
gab,1992,795642325.91568
gab,1993,769522584.46278
gab,1994,981439826.18244
gab,1995,1222368541.44456
gab,1996,1688585468.23799
gab,1997,1282256762.90387
gab,1998,-26995426.89177
gab,1999,1002242764.28938
gab,2000,1842798766.08088
gab,2001,1224852434.54511
gab,2002,947929960.04293
gab,2003,1468493701.12259
gab,2004,2073131728.77491
gab,2005,3209590992.32943
gab,2007,4131205893.95014
gab,2008,5460105498.17715
gab,2009,2390236893.99289
gab,2010,4416815244.23446
gab,2011,4261865317.20349
gab,2012,3999940172.41057
gab,2013,2879762553.9664
gab,2014,2204528794.45527
gab,2015,340696876.81589
gbr,1970,976799219.92814
gbr,1971,1855091507.83698
gbr,1972,-285446497.45384
gbr,1973,-4575450167.24175
gbr,1974,-9991158711.2897
gbr,1975,-4370521412.33687
gbr,1976,-2740705893.42899
gbr,1977,1652748168.21369
gbr,1978,4062834504.03799
gbr,1979,1330707128.92738
gbr,1980,11871974873.7223
gbr,1981,14663476801.7271
gbr,1982,8474568900.93327
gbr,1983,3423207216.6092
gbr,1984,-1513312661.84174
gbr,1985,4394278996.3691
gbr,1986,-4959748573.50264
gbr,1987,-8092381167.5845
gbr,1988,-30349025915.158
gbr,1989,-34627367841.3538
gbr,1990,-24863350099.978
gbr,1991,-10890061878.6001
gbr,1992,-13628007847.2966
gbr,1993,-9577637335.35284
gbr,1994,-6980831142.06146
gbr,1995,-4886522252.2228
gbr,1996,-3662771031.52322
gbr,1997,2898078057.98994
gbr,1998,-11830609610.175
gbr,1999,-24054526922.2383
gbr,2000,-27303941613.2431
gbr,2001,-34334988729.6044
gbr,2002,-47086468985.1701
gbr,2003,-45918854310.2823
gbr,2004,-61477994390.9111
gbr,2005,-59824321343.2103
gbr,2006,-55818460288.2128
gbr,2007,-63522597254.3333
gbr,2008,-63148044812.5351
gbr,2009,-36137598629.0175
gbr,2010,-46932666576.27
gbr,2011,-26973320528.903
gbr,2012,-33501409494.873
gbr,2013,-36897811146.9742
gbr,2014,-54254658643.9423
gbr,2015,-45864827977.1998
gbr,2016,-44470710697.2427
gbr,2017,-34031428189.5944
gbr,2018,-37715624452.297
gbr,2019,-26513627491.9186
gbr,2020,2387739324.12122
geo,1997,-838100000
geo,1998,-674500000
geo,1999,-541000000
geo,2000,-463092788.25
geo,2001,-445748145.38
geo,2002,-443707082.69
geo,2003,-573281400.06
geo,2004,-846057003.48
geo,2005,-1115393322.21
geo,2006,-1876372880.54
geo,2007,-2716420112.73
geo,2008,-3812210232.44
geo,2009,-2065071548.1
geo,2010,-2079760021.4
geo,2011,-2745905483.83
geo,2012,-3117974693.26
geo,2013,-2089933391.945
geo,2014,-2979689101.23
geo,2015,-2547799840
geo,2016,-2310734036.03
geo,2017,-1784877513.46
geo,2018,-1871976601.56
geo,2019,-1560594126.89
geo,2020,-3040800416.16
gha,1975,9391356.00013
gha,1976,-59043803.00017
gha,1977,-103391778.22075
gha,1978,-76832751.72889
gha,1979,98663332
gha,1980,32100000
gha,1981,-419800000
gha,1982,-106008912.00009
gha,1983,-157100000
gha,1984,-86300000
gha,1985,-166000000
gha,1986,-171720000
gha,1987,-295300000
gha,1988,-303700000
gha,1989,-398400000
gha,1990,-522300000
gha,1991,-554552000
gha,1992,-741100000
gha,1993,-965000000
gha,1994,-615500000
gha,1995,-537700000
gha,1996,-648650000
gha,1997,-957664000
gha,1998,-1119330000
gha,1999,-1452600000
gha,2000,-909624210.59201
gha,2001,-1175757882.44416
gha,2002,-757841454.6132
gha,2003,-962242396.54413
gha,2004,-1972288288.77
gha,2005,-2711715520.85246
gha,2006,-3176972981.76184
gha,2007,-4060700855.37747
gha,2008,-5495934199.0544
gha,2009,-3379970000
gha,2010,-4487950000
gha,2011,-4908642718.75231
gha,2012,-5187075383.07455
gha,2013,-6292080667.5828
gha,2014,-3985638963.27983
gha,2015,-4310463630.59344
gha,2016,-3066606286.82657
gha,2017,-1685930000
gha,2018,-705801830.22405
gha,2019,-1315920187.07099
gha,2020,-2468297849.29804
gin,1986,2150000
gin,1987,63970000
gin,1988,-176960000
gin,1989,-92090000
gin,1990,-124340000
gin,1991,-210910000
gin,1992,-254030000
gin,1993,-169560000
gin,1994,-382850000
gin,1995,-310842000
gin,1996,-186842000
gin,1997,-93327000
gin,1998,-150916350
gin,1999,-197240780
gin,2000,-137665627.46303
gin,2001,-46985382.84526
gin,2002,-200091000
gin,2003,-208600673.1646
gin,2004,-152720000
gin,2005,-101860000
gin,2006,-159920000
gin,2007,-260850000
gin,2008,-365490000
gin,2009,-268840000
gin,2010,-266830000
gin,2011,-1167460000
gin,2012,-1049090000
gin,2013,-872480000
gin,2014,-787280807.13671
gin,2015,-835638792.24509
gin,2016,-2670967516.5617
gin,2017,407430000
gin,2018,-104590000
gin,2019,-279370000
gin,2020,2682530000
gmb,1978,-56536145.70684
gmb,1979,-59007131.80989
gmb,1980,-117746670.85569
gmb,1981,-92529774.15622
gmb,1982,-45402724.41987
gmb,1983,-35632875.15875
gmb,1984,-5616538.55189
gmb,1985,-7296076.20247
gmb,1986,-8993539.3529
gmb,1987,-15881205.23666
gmb,1988,-8881371.65588
gmb,1989,-9305627.76961
gmb,1990,-25008274.59622
gmb,1991,-30758693.22678
gmb,1992,-17343181.69005
gmb,1993,-50888594.87396
gmb,1994,-32916670.76086
gmb,1995,-54730250.03908
gmb,1996,-73205808.00494
gmb,1997,-51441316.31836
gmb,2003,-26001227.57481
gmb,2004,-69139882.72871
gmb,2005,-82954918.38561
gmb,2006,-115346815.37712
gmb,2007,-108271606.44482
gmb,2008,-40798052.84563
gmb,2009,-67247198.35972
gmb,2010,-52049381.44528
gmb,2011,-118898397.44442
gmb,2012,-124718334.16973
gmb,2013,-102691485.29984
gmb,2014,-178863910.26787
gmb,2015,-184412757.83003
gmb,2016,-185187985.79074
gmb,2017,-282514938.53341
gmb,2018,-329207868.72397
gmb,2019,-280340312.08944
gmb,2020,-515297713.07447
gmb,2021,-590781629.47434
gnb,1982,-57700000
gnb,1983,-56300000
gnb,1984,-55900000
gnb,1985,-66500000
gnb,1986,-55900000
gnb,1987,-44600000
gnb,1988,-60100000
gnb,1989,-75651000
gnb,1990,-62072000
gnb,1991,-61377000
gnb,1992,-93043000
gnb,1993,-49239000
gnb,1994,-42090000
gnb,1995,-59660000
gnb,1996,-57480000
gnb,1997,-31780000
gnb,2001,-24634449.38545
gnb,2002,-25100855.23592
gnb,2003,-30504112.9144
gnb,2004,-43727738.50982
gnb,2005,-52876937.45793
gnb,2006,-89058865.6088
gnb,2007,-95710599.10238
gnb,2008,-112071251.32591
gnb,2009,-134441138.87324
gnb,2010,-128540778.5946
gnb,2011,-57273428.18846
gnb,2012,-101225726.05019
gnb,2013,-79124579.0564
gnb,2014,-117763772.43976
gnb,2015,-49268060.30003
gnb,2016,-33476830
gnb,2017,-71545590.45337
gnb,2018,-78704651.61677
gnb,2019,-210399578.13875
gnb,2020,-206849939.13492
gnq,1987,-43958045.88445
gnq,1988,-54675499.03287
gnq,1989,-36290591.87044
gnq,1990,-46612711.45399
gnq,1991,-65496446.28704
gnq,1992,-33488003.68906
gnq,1993,-19508227.42805
gnq,1994,4592900.63638
gnq,1995,-102001724.05245
gnq,1996,-296425138.51262
grc,1976,-1608000000
grc,1977,-1841000000
grc,1978,-1774000000
grc,1979,-2878000000
grc,1980,-3023000000
grc,1981,-3104000000
grc,1982,-2901000000
grc,1983,-2824000000
grc,1984,-2807000000
grc,1985,-3814000000
grc,1986,-2736000000
grc,1987,-2829000000
grc,1988,-3097000000
grc,1989,-4914000000
grc,1990,-6546000000
grc,1991,-5992700000
grc,1992,-6565000000
grc,1993,-5806000000
grc,1994,-5834000000
grc,1995,-9188000000
grc,1996,-10395000000
grc,1997,-10738000000
grc,1999,-10694251751.7881
grc,2000,-12284230677.9711
grc,2001,-11223539207.7794
grc,2002,-11147091802.6452
grc,2003,-12580761258.1435
grc,2004,-12569191035.8462
grc,2005,-15079881453.3182
grc,2006,-24897011117.9851
grc,2007,-34234036426.2004
grc,2008,-39459031377.9511
grc,2009,-25077520775.8132
grc,2010,-20250975319.8244
grc,2011,-17349218680.8901
grc,2012,-5996099810.51023
grc,2013,-6744497465.67553
grc,2014,-5246311025.79873
grc,2015,-1220057196.83535
grc,2016,-1713491791.60525
grc,2017,-1656289642.80945
grc,2018,-3935248275.21265
grc,2019,-2008001793.22062
grc,2020,-12736823985.0858
grd,1977,-4033333.33333
grd,1978,-6651851.85185
grd,1979,-14511111.11111
grd,1980,-21859259.25926
grd,1981,-31759259.25926
grd,1982,-39600000
grd,1983,-35800000
grd,1984,-29700000
grd,1985,-33737037.03704
grd,1986,-30659259.25926
grd,1987,-35314814.81481
grd,1988,-33703703.7037
grd,1989,-43296296.2963
grd,1990,-45707407.40741
grd,1991,-52481481.48148
grd,1992,-39059259.25926
grd,1993,-48892592.59259
grd,1994,-35148148.14815
grd,1995,-45444444.44444
grd,1996,-62477777.77778
grd,1997,-73662962.96296
grd,1998,-87451851.85185
grd,1999,-48270370.37037
grd,2000,-74411099.62963
grd,2001,-83073612.22222
grd,2002,-99485837.03704
grd,2003,-131926911.11111
grd,2004,-121384050.74074
grd,2005,-247288617.77778
grd,2006,-240089130.74074
grd,2007,-226839371.11111
grd,2008,-243932361.85185
grd,2009,-173742334.81482
grd,2010,-195806936.66667
grd,2011,-199313554.44444
grd,2012,-189193308.88889
grd,2013,-213498612.22222
grd,2014,-14356634.02868
grd,2015,3699883.06073
grd,2016,-4688369.07094
grd,2017,-37589553.97508
grd,2018,-63545704.61199
grd,2019,-65521028.6352
grd,2020,-165598267.59065
gtm,1977,-104800000
gtm,1978,-368600000
gtm,1979,-334900000
gtm,1980,-229000000
gtm,1981,-577900000
gtm,1982,-348200000
gtm,1983,-141800000
gtm,1984,-199500000
gtm,1985,-95900000
gtm,1986,121700000
gtm,1987,-456500000
gtm,1988,-462000000
gtm,1989,-437500000
gtm,1990,-244200000
gtm,1991,-340600000
gtm,1992,-955400000
gtm,1993,-946500000
gtm,1994,-943900000
gtm,1995,-904200000
gtm,1996,-743600000
gtm,1997,-1001500000
gtm,1998,-1560700000
gtm,1999,-1536300000
gtm,2000,-1705300000
gtm,2001,-2165258471.05178
gtm,2002,-2892758264.46018
gtm,2003,-3183177951.4661
gtm,2004,-3875800000
gtm,2005,-4332400000
gtm,2006,-5111800000
gtm,2007,-5797000000
gtm,2008,-5983765870
gtm,2009,-3816491970
gtm,2010,-4746617860
gtm,2011,-5432776290
gtm,2012,-6504976940
gtm,2013,-6714855160
gtm,2014,-6707931330
gtm,2015,-6358444100
gtm,2016,-5854835050
gtm,2017,-6499967660
gtm,2018,-7819192860
gtm,2019,-7917547590
gtm,2020,-6575695140
guy,1977,-71960784.34194
guy,1978,196078.43145
guy,1979,-48901960.80349
guy,1980,-85137254.93535
guy,1981,-129137777.82369
guy,1982,-84600000.0282
guy,1983,-99000000.033
guy,1984,-54572905.90225
guy,1985,-51083585.87117
guy,1992,-94968000
guy,1993,-101075000
guy,1994,-80755000
guy,1995,-79155000
guy,1996,8800000
guy,1997,-17000000
guy,1998,-39900000
guy,1999,-27500000
guy,2000,-71100000
guy,2001,-76000000
guy,2002,-47300000
guy,2003,-32600000
guy,2004,-54488600
guy,2005,-224474000
guy,2006,-327928000
guy,2007,-407615000
guy,2008,-635404841.44715
guy,2009,-513328342.04914
guy,2010,-629887423.13202
guy,2011,-777599521.10006
guy,2012,-809852522.18262
guy,2013,-837792301.57626
guy,2014,-869454097.71007
guy,2015,-480027711.02864
guy,2016,-257308535.87178
guy,2017,-573304030.65734
guy,2018,-1645440949.92156
guy,2019,-3219898305.68928
guy,2020,-892433581.01038
hkg,1998,905448442.07264
hkg,1999,8557595861.11342
hkg,2000,7566240165.08162
hkg,2001,7945531725.00273
hkg,2002,13569139873.7703
hkg,2003,14685857314.1063
hkg,2004,14729997088.653
hkg,2005,22194383629.1008
hkg,2006,21593613023.4157
hkg,2007,22595345937.2741
hkg,2008,22326049073.8157
hkg,2009,16850331869.7344
hkg,2010,13434834429.6478
hkg,2011,9562795338.19194
hkg,2012,2973360215.27036
hkg,2013,1658732094.64671
hkg,2014,598619137.95902
hkg,2015,7393299599.9635
hkg,2016,7327348873.28339
hkg,2017,3429559927.81987
hkg,2018,-765449570.41403
hkg,2019,5644762414.95647
hkg,2020,6630902192.03149
hnd,1974,-123949999.97431
hnd,1975,-101750000
hnd,1976,-60900000
hnd,1977,-74850000
hnd,1978,-90200000
hnd,1979,-93650000
hnd,1980,-186400000
hnd,1981,-178700000
hnd,1982,-58000000
hnd,1983,-113600000
hnd,1984,-220600000
hnd,1985,-177600000
hnd,1986,-66400000
hnd,1987,-123680000
hnd,1988,-115050000
hnd,1989,-125300000
hnd,1990,-94300000
hnd,1991,-123600000
hnd,1992,-192100000
hnd,1993,-274300000
hnd,1994,-318200000
hnd,1995,-217500000
hnd,1996,-331900000
hnd,1997,-319900000
hnd,1998,-392300000
hnd,1999,-781600000
hnd,2000,-830947357.1642
hnd,2001,-935871539.46241
hnd,2002,-826672079.11751
hnd,2003,-1182153838.4937
hnd,2004,-1497531392.96596
hnd,2005,-1725846067.60986
hnd,2006,-2317433627.02835
hnd,2007,-3392193628.73164
hnd,2008,-4582491848.57541
hnd,2009,-2563180428.01604
hnd,2010,-2835884508.34843
hnd,2011,-3572318710.69418
hnd,2012,-3602944164.49667
hnd,2013,-3814791368.69085
hnd,2014,-3404150015.63262
hnd,2015,-3394077720.60967
hnd,2016,-3177734390.81036
hnd,2017,-3528273160.76651
hnd,2018,-4880010081.5018
hnd,2019,-4589378251.11336
hnd,2020,-3693101665.08147
hrv,1993,428949821.60021
hrv,1994,349535864.93327
hrv,1995,-2180537358.18667
hrv,1996,-1908337957.91164
hrv,1997,-3359038637.24735
hrv,1998,-1994802426.68471
hrv,1999,-1634724463.27361
hrv,2000,-981083212.22278
hrv,2001,-1193518726.62775
hrv,2002,-2488612765.41251
hrv,2003,-3645351298.41863
hrv,2004,-3598621897.4038
hrv,2005,-4026839892.96346
hrv,2006,-4228998809.10357
hrv,2007,-5055607239.77181
hrv,2008,-7067849448.62635
hrv,2009,-3409457894.69464
hrv,2010,-1141232642.89112
hrv,2011,-974761970.06088
hrv,2012,143883797.61727
hrv,2013,-1168433990.81913
hrv,2014,-230633887.53694
hrv,2015,137632391.62207
hrv,2016,678977496.97273
hrv,2017,601804052.2097
hrv,2018,-617721271.03266
hrv,2019,-224989426.34924
hrv,2020,-3785326876.34263
hti,1971,-10840000.00217
hti,1972,-15939941.26192
hti,1973,-17979999.98793
hti,1974,-38859967.77815
hti,1975,-53500000.0107
hti,1976,-70760000.01415
hti,1977,-88960000.01779
hti,1978,-97860000.01957
hti,1979,-115020000.023
hti,1980,-175280000.03506
hti,1981,-275080000.05502
hti,1982,-196200000.03924
hti,1983,-207380000.04148
hti,1984,-207920000.01733
hti,1985,-219900000
hti,1986,-181420000
hti,1987,-181300000
hti,1988,-206120000
hti,1989,-211360000
hti,1990,-196600000
hti,1991,-307720000
hti,1992,-135840000
hti,1993,-174630000
hti,1994,-168390000
hti,1995,-609300000
hti,1996,-590310000
hti,1997,-512000000
hti,1998,-566740000
hti,1999,-720860000
hti,2000,-865020000
hti,2001,-871670000
hti,2002,-828940000
hti,2003,-947150000
hti,2004,-1048950000
hti,2005,-1247800000
hti,2006,-1452450000
hti,2007,-1605260000
hti,2008,-1936578267.73285
hti,2009,-1770211782.01867
hti,2010,-3270936821.80475
hti,2011,-3121749423.14127
hti,2012,-2867509299.48497
hti,2013,-2875659169.68821
hti,2014,-3091189340.75035
hti,2015,-2743160952.81264
hti,2016,-2761612945.03114
hti,2017,-3267487529.63007
hti,2018,-3841480520.64981
hti,2019,-3428663494.86655
hti,2020,-3191813828.03421
hti,2021,-3980565581.85696
hun,1982,519047625.5617
hun,1983,537998155.67516
hun,1984,822963834.76008
hun,1985,347031289.2812
hun,1986,-449007956.20542
hun,1987,246026543.23233
hun,1988,402989626.56116
hun,1989,675901010.17768
hun,1990,1018695669.14555
hun,1991,892199274.27859
hun,1992,753482565.48235
hun,1993,-3804941625.94472
hun,1994,-3557049002.99648
hun,1995,-53166840.74395
hun,1996,337291500.39776
hun,1997,627305660.59567
hun,1998,-761066372.88145
hun,1999,-1453683693.08901
hun,2000,-1757835489.26712
hun,2001,-611266659.17966
hun,2002,-1036386465.22009
hun,2003,-3299924957.38735
hun,2004,-3324647506.35354
hun,2005,-1161064741.79931
hun,2006,-1071137191.19017
hun,2007,682363947.07278
hun,2008,608864074.42215
hun,2009,5367027413.58927
hun,2010,6941965300.94244
hun,2011,8718153250.44405
hun,2012,8655417710.60627
hun,2013,9451224182.60434
hun,2014,8939090362.47467
hun,2015,9953574436.17912
hun,2016,11180768728.8046
hun,2017,9765624446.64919
hun,2018,6900685310.58811
hun,2019,3836451530.37444
hun,2020,3324788366.02948
hun,2021,1482033661.92577
idn,1981,2257000000
idn,1982,-2465000000
idn,1983,-2802000000
idn,1984,2038000000
idn,1985,1531000000
idn,1986,-954000000
idn,1987,1299000000
idn,1988,2441000000
idn,1989,3100000000
idn,1990,1784000000
idn,1991,1059000000
idn,1992,2313000000
idn,1993,2344000000
idn,1994,1282000000
idn,1995,-1538000000
idn,1996,-2592000000
idn,1997,409000000
idn,1998,10819614426.8351
idn,1999,12865957536.7369
idn,2000,14619057986.5738
idn,2001,12316401091.3043
idn,2002,13131270332.3864
idn,2003,12455540664.1548
idn,2004,11341399488.3913
idn,2005,8411220328.28875
idn,2006,19786001791.3359
idn,2007,20911715981.289
idn,2008,9917758527.08662
idn,2009,21191036277.8746
idn,2010,21212148895.5807
idn,2011,24021724758.5102
idn,2012,-1884415529.34619
idn,2013,-6237109751.68573
idn,2014,-3027125054.37997
idn,2015,5351899012.23086
idn,2016,8234324959.97202
idn,2017,11434768728.767
idn,2018,-6713373307.24596
idn,2019,-4133324477.52494
idn,2020,18545794316.1108
idn,2021,29022070737.8216
ind,1975,-500017600.21568
ind,1976,702501190.09761
ind,1977,962429102.00911
ind,1978,-832488641.16202
ind,1979,-2258339165.54286
ind,1980,-5653548460.78432
ind,1981,-6162724658.73907
ind,1982,-5358708521.53588
ind,1983,-4512606726.85855
ind,1984,-4434193036.79073
ind,1985,-6134931259.68047
ind,1986,-6155516301.44596
ind,1987,-7042634826.62408
ind,1988,-8111530902.40677
ind,1989,-7844247653.11581
ind,1990,-6615557120.095
ind,1991,-4011561595.14451
ind,1992,-4712170094.93306
ind,1993,-3482052608.17945
ind,1994,-6311718422.51495
ind,1995,-10211864221.3869
ind,1996,-13984314681.2341
ind,1997,-13360131754.4659
ind,1998,-13601016314.3159
ind,1999,-11441228840.35
ind,2000,-13143494265.9042
ind,2001,-9180938408.72284
ind,2002,-5122207191.98701
ind,2003,-8164091361.14741
ind,2004,-14960253367.7105
ind,2005,-27276336270.91109
ind,2006,-31769964257.3651
ind,2007,-38703712438.7177
ind,2008,-74360043516.2859
ind,2009,-67410018791.4032
ind,2010,-91023662478.72031
ind,2011,-106686782608.974
ind,2012,-136063399026.175
ind,2013,-92135051692.14108
ind,2014,-67969807623.7703
ind,2015,-63249171394.8495
ind,2016,-41579206265.0143
ind,2017,-72211612625.3398
ind,2018,-105917684940.61099
ind,2019,-73451671322.59052
ind,2020,-8342168263.99664
irl,2005,23568794531.6351
irl,2006,22888761351.906
irl,2007,25499501757.0596
irl,2008,23713273170.1521
irl,2009,35648697991.4307
irl,2010,38453010693.2179
irl,2011,48813620873.0114
irl,2012,39254072935.0497
irl,2013,44816323604.6883
irl,2014,46853579260.2628
irl,2015,84090338216.12558
irl,2016,46909297463.0228
irl,2017,75812167837.1143
irl,2018,110478912608.43401
irl,2019,49334426192.4246
irl,2020,97165462841.75308
irl,2021,201860025774.09799
irn,1976,7737000000
irn,1977,2856000000
irn,1978,-201000000
irn,1979,11540000000
irn,1980,-3042000000
irn,1981,-4066000000
irn,1982,5348000000
irn,1983,-253000000
irn,1984,-865000000
irn,1985,-769000000
irn,1986,-5454000000
irn,1987,-2230000000
irn,1988,-2010000000
irn,1989,-2939000000
irn,1990,-2551000000
irn,1991,-11576000000
irn,1992,-8630000000
irn,1993,-5723000000
irn,1994,4029000000
irn,1995,3840000000
irn,1996,5179000000
irn,1997,2079000000
irn,1998,-2135000000
irn,1999,6356000000
irn,2000,12224000000
irq,2005,-2044100000
irq,2006,6689000000
irq,2007,18966800000
irq,2008,27891200000
irq,2009,-2225200000
irq,2010,7402400000
irq,2011,30749000000
irq,2012,33594000000
irq,2013,22018282324.13
irq,2014,20322000000
irq,2015,-1789014222.13
irq,2016,2713640000
irq,2017,15149856000
irq,2018,35054700000
irq,2019,16620400000
irq,2020,-4110100000
isl,1976,29400000
isl,1977,10200000
isl,1978,91800000
isl,1979,64800000
isl,1980,36900000
isl,1981,-8300000
isl,1982,-120000000
isl,1983,82200000
isl,1984,22800000
isl,1985,31100000
isl,1986,176400000
isl,1987,-20100000
isl,1988,-18000000
isl,1989,156300000
isl,1990,83430446.10638
isl,1991,-79333014.50282
isl,1992,2192193.8727
isl,1993,190173218.51395
isl,1994,313742795.48145
isl,1995,245049970.04588
isl,1996,37655630.59342
isl,1997,36002539.95117
isl,1998,-368288735.52405
isl,1999,-403170878.65851
isl,2000,-617467986.5804
isl,2001,-89616403.5057
isl,2002,146668727.98671
isl,2003,-343251512.66318
isl,2004,-777489314.86002
isl,2005,-1976306948.76101
isl,2006,-2924139980.16283
isl,2007,-1961305703.27408
isl,2008,-637429123.58244
isl,2009,1055741552.91162
isl,2010,1355214988.04958
isl,2011,1173827117.15059
isl,2012,856624944.89941
isl,2013,1245053660.00605
isl,2014,1134583660.56906
isl,2015,1308423170.92443
isl,2016,1411455136.71967
isl,2017,1118762004.91036
isl,2018,874518775.32428
isl,2019,1113453848.71165
isl,2020,-156972905.91932
isl,2021,-543311080.89989
isr,1960,-305000000
isr,1961,-396000000
isr,1962,0
isr,1963,0
isr,1964,0
isr,1965,-456000000
isr,1966,-389000000
isr,1967,-465000000
isr,1968,-525000000
isr,1969,-738000000
isr,1970,-1087000000
isr,1971,-1142000000
isr,1972,-987000000
isr,1973,-2448000000
isr,1974,-2983000000
isr,1975,-3480000000
isr,1976,-2684000000
isr,1977,-1994000000
isr,1978,-2607000000
isr,1979,-3062000000
isr,1980,-2843000000
isr,1981,-3538300000
isr,1982,-3180200000
isr,1983,-3298100000
isr,1984,-2567000000
isr,1985,-1628500000
isr,1986,-1460000000
isr,1987,-3298700000
isr,1988,-2593100000
isr,1989,-1832900000
isr,1990,-2916000000
isr,1991,-5367800000
isr,1992,-4501900000
isr,1993,-6037300000
isr,1994,-6496800000
isr,1995,-7808400000
isr,1996,-7915600000
isr,1997,-5387100000
isr,1998,-2999200000
isr,1999,-3056600000
isr,2000,-203100000
isr,2001,-3165900000
isr,2002,-3513500000
isr,2003,-1027000000
isr,2004,135600000
isr,2005,-150100000
isr,2006,282900000
isr,2007,-1480400000
isr,2008,-1276200000
isr,2009,5262500000
isr,2010,4527200000
isr,2011,-610200000
isr,2012,-137200000
isr,2013,5477400000
isr,2014,4799200000
isr,2015,9367100000
isr,2016,5818700000
isr,2017,6711300000
isr,2018,3048000000
isr,2019,8665400000
isr,2020,18906000000
isr,2021,21360600000
ita,1970,107680159.89232
ita,1971,811921589.51358
ita,1972,967058287.77442
ita,1973,-3328110291.3953
ita,1974,-7884887332.49247
ita,1975,-483144173.43766
ita,1976,-2741198142.21768
ita,1977,2216658010.91718
ita,1978,6178264390.36804
ita,1979,3805769085.23659
ita,1980,-12956080101.18
ita,1981,-9344323403.02935
ita,1982,-5696862256.04271
ita,1983,1877822085.63662
ita,1984,-1849362427.58582
ita,1985,-1954095748.03319
ita,1986,8469745735.80437
ita,1987,3607682228.02249
ita,1988,223324254.28476
ita,1989,-1994927194.35411
ita,1990,1461264916.58425
ita,1991,105589450.92397
ita,1992,174993071.02271
ita,1993,32207609508.2742
ita,1994,36945252882.4426
ita,1995,45325897739.87489
ita,1996,62155136415.2244
ita,1997,47619296427.0848
ita,1998,39886976511.7094
ita,1999,21283617653.3334
ita,2000,9333284879.73097
ita,2001,13835427119.0982
ita,2002,9203889112.40747
ita,2003,6874316557.88145
ita,2004,9690602868.18185
ita,2005,-3242154509.71756
ita,2006,-17269793364.7162
ita,2007,-8130159638.9671
ita,2008,-19125869874.1843
ita,2009,-11906355889.9447
ita,2010,-39279503930.1587
ita,2011,-30653190427.9424
ita,2012,23692648335.3815
ita,2013,51532156295.33769
ita,2014,62098215935.2278
ita,2015,55237169463.6584
ita,2016,61968165627.1419
ita,2017,57610450121.7121
ita,2018,50617035662.4635
ita,2019,67264695900.4331
ita,2020,70414612444.6622
jam,1976,-235300000
jam,1977,31300000
jam,1978,66700000
jam,1979,-52000000
jam,1980,-44700000
jam,1981,-298900000
jam,1982,-378500000
jam,1983,-301700000
jam,1984,-186400000
jam,1985,-241000000
jam,1986,94200000
jam,1987,30400000
