geo,time,ne_con_prvt_zs
fji,1986,59.74263
fji,1987,65.49659
fji,1988,68.88007
fji,1989,72.60533
fji,1990,72.86364
fji,1991,72.20372
fji,1992,68.53942
fji,1993,64.5669
fji,1994,63.40204
fji,1995,64.11996
fji,1996,58.68037
fji,1997,58.87129
fji,1998,54.08129
fji,1999,50.03539
fji,2000,57.15086
fji,2001,55.73631
fji,2002,53.04051
fji,2003,51.41704
fji,2004,49.41297
fji,2005,76.96222
fji,2006,76.32535
fji,2007,72.62991
fji,2008,77.6986
fji,2009,75.47709
fji,2010,72.32966
fji,2011,67.59437
fji,2012,67.06306
fji,2013,66.03005
fji,2014,57.96912
fji,2015,57.19545
fji,2016,61.39553
fji,2017,60.83081
fji,2018,60.45205
fji,2019,61.63062
fji,2020,63.25974
fra,1960,57.22979
fra,1961,57.46135
fra,1962,57.37005
fra,1963,57.48503
fra,1964,56.49353
fra,1965,55.76928
fra,1966,55.49103
fra,1967,55.49389
fra,1968,55.73846
fra,1969,55.24269
fra,1970,54.26658
fra,1971,54.29554
fra,1972,54.16872
fra,1973,53.53074
fra,1974,53.9512
fra,1975,54.55409
fra,1976,54.59261
fra,1977,54.42184
fra,1978,54.09176
fra,1979,54.28493
fra,1980,54.74334
fra,1981,56.19969
fra,1982,56.45567
fra,1983,56.16176
fra,1984,56.11091
fra,1985,56.61531
fra,1986,56.05822
fra,1987,56.68909
fra,1988,55.61886
fra,1989,55.27995
fra,1990,55.20594
fra,1991,55.05672
fra,1992,55.11126
fra,1993,55.36752
fra,1994,55.00196
fra,1995,54.71048
fra,1996,55.12607
fra,1997,54.13416
fra,1998,53.95807
fra,1999,53.61303
fra,2000,53.85737
fra,2001,54.12079
fra,2002,53.97313
fra,2003,54.2444
fra,2004,54.05298
fra,2005,54.39489
fra,2006,54.23642
fra,2007,54.11629
fra,2008,54.46592
fra,2009,55.37744
fra,2010,55.35569
fra,2011,54.98246
fra,2012,54.71887
fra,2013,54.6357
fra,2014,54.3097
fra,2015,54.04625
fra,2016,54.26329
fra,2017,53.98439
fra,2018,53.88177
fra,2019,53.60917
fra,2020,53.13845
fro,1998,51.81783
fro,1999,54.27687
fro,2000,52.29971
fro,2001,50.55016
fro,2002,51.14462
fro,2003,54.66618
fro,2004,54.57862
fro,2005,59.07792
fro,2006,55.20248
fro,2007,54.98524
fro,2008,55.0477
fro,2009,55.78919
fro,2010,51.62257
fro,2011,54.67231
fro,2012,52.00922
fro,2013,50.22807
fro,2014,48.18998
fro,2015,49.06236
fro,2016,42.55627
fro,2017,42.57469
fro,2018,40.04671
fro,2019,39.82255
fsm,1983,83.94366
gab,1970,36.64806
gab,1971,35.29982
gab,1972,33.36399
gab,1973,45.68589
gab,1974,24.69734
gab,1975,23.48616
gab,1976,16.45112
gab,1977,23.50043
gab,1978,36.46142
gab,1979,33.91252
gab,1980,26.14466
gab,1981,26.73654
gab,1982,27.3446
gab,1983,29.83053
gab,1984,29.86763
gab,1985,32.30257
gab,1986,47.36574
gab,1987,51.60702
gab,1988,47.79792
gab,1989,54.92325
gab,1990,49.74084
gab,1991,44.48377
gab,1992,49.62078
gab,1993,48.37825
gab,1994,43.02587
gab,1995,41.28921
gab,1996,39.14972
gab,1997,33.65556
gab,1998,46.60631
gab,1999,42.78718
gab,2000,32.17543
gab,2001,36.067
gab,2002,37.31508
gab,2003,37.31607
gab,2004,35.14733
gab,2005,30.0324
gab,2006,30.12078
gab,2007,29.52245
gab,2008,27.07907
gab,2009,35.05637
gab,2010,30.64262
gab,2011,27.57353
gab,2012,29.44517
gab,2013,32.28341
gab,2014,34.49003
gab,2015,37.83841
gab,2016,40.43922
gab,2017,39.96974
gab,2018,38.61441
gab,2019,37.67372
gab,2020,41.99581
gbr,1960,74.11572
gbr,1961,73.43144
gbr,1962,74.42092
gbr,1963,74.37799
gbr,1964,72.79459
gbr,1965,71.7484
gbr,1966,71.11622
gbr,1967,70.77158
gbr,1968,69.51128
gbr,1969,68.25934
gbr,1970,66.64894
gbr,1971,66.85343
gbr,1972,67.70266
gbr,1973,67.11038
gbr,1974,69.04622
gbr,1975,68.5397
gbr,1976,67.30328
gbr,1977,65.96687
gbr,1978,65.43867
gbr,1979,65.60877
gbr,1980,64.93024
gbr,1981,65.2896
gbr,1982,65.32578
gbr,1983,65.46273
gbr,1984,65.58047
gbr,1985,65.36334
gbr,1986,67.39616
gbr,1987,66.7573
gbr,1988,67.23863
gbr,1989,66.63278
gbr,1990,66.96162
gbr,1991,67.6063
gbr,1992,68.67938
gbr,1993,69.64267
gbr,1994,69.61438
gbr,1995,64.0885
gbr,1996,64.43183
gbr,1997,65.98981
gbr,1998,66.61164
gbr,1999,66.95337
gbr,2000,66.67674
gbr,2001,66.65374
gbr,2002,66.29851
gbr,2003,65.59347
gbr,2004,65.53661
gbr,2005,64.93038
gbr,2006,64.18202
gbr,2007,63.97289
gbr,2008,64.24117
gbr,2009,64.59444
gbr,2010,64.23249
gbr,2011,64.25194
gbr,2012,64.57459
gbr,2013,64.80148
gbr,2014,64.43537
gbr,2015,64.45935
gbr,2016,64.85334
gbr,2017,64.50476
gbr,2018,64.95226
gbr,2019,64.25256
gbr,2020,60.99308
geo,1980,55.75221
geo,1981,55.28455
geo,1982,53.07692
geo,1983,53.0303
geo,1984,52.85714
geo,1985,56.42857
geo,1986,57.66423
geo,1987,57.04225
geo,1988,59.58904
geo,1989,62.5
geo,1990,67.33333
geo,1991,65.625
geo,1992,84.91957
geo,1993,113.00002
geo,1994,138.8814
geo,1995,101.88508
geo,1996,105.31644
geo,1997,102.0305
geo,1998,84.12153
geo,1999,81.15468
geo,2000,90.51292
geo,2001,79.47204
geo,2002,77.81593
geo,2003,80.31434
geo,2004,77.16886
geo,2005,73.10793
geo,2006,85.2479
geo,2007,79.61256
geo,2008,85.48983
geo,2009,89.4012
geo,2010,81.19386
geo,2011,82.24164
geo,2012,79.41698
geo,2013,77.14938
geo,2014,77.22883
geo,2015,76.45911
geo,2016,69.76588
geo,2017,69.84171
geo,2018,69.30721
geo,2019,70.55214
geo,2020,80.72341
gha,1960,72.84235
gha,1961,79.35484
gha,1962,76.79838
gha,1963,76.18182
gha,1964,72.73463
gha,1965,77.28513
gha,1966,79.11726
gha,1967,77.26064
gha,1968,72.58824
gha,1969,74.56272
gha,1970,74.36919
gha,1971,77.4
gha,1972,74.8135
gha,1973,75.00714
gha,1974,78.21888
gha,1975,73.31062
gha,1976,79.22158
gha,1977,77.37167
gha,1978,84.65644
gha,1979,83.10538
gha,1980,83.9004
gha,1981,87.20431
gha,1982,89.78496
gha,1983,90.822
gha,1984,88.59037
gha,1985,83.96668
gha,1986,83.13059
gha,1987,85.45469
gha,1988,84.87466
gha,1989,84.54679
gha,1990,85.21682
gha,1991,83.19913
gha,1992,86.63412
gha,1993,79.50174
gha,1994,73.8228
gha,1995,76.33532
gha,1996,74.73687
gha,1997,83.4194
gha,1998,79.42329
gha,1999,85.70455
gha,2000,84.2737
gha,2001,83.25804
gha,2002,82.68397
gha,2003,81.45893
gha,2004,80.51336
gha,2005,80.96283
gha,2006,83.71236
gha,2007,92.39466
gha,2008,94.23171
gha,2009,89.00492
gha,2010,93.61369
gha,2011,85.82365
gha,2012,83.71753
gha,2013,76.32278
gha,2014,71.90728
gha,2015,73.34148
gha,2016,71.89101
gha,2017,75.24375
gha,2018,71.29461
gha,2019,75.21798
gha,2020,76.10371
gin,1986,70.61547
gin,1987,70.88695
gin,1988,75.93472
gin,1989,69.81701
gin,1990,66.88663
gin,1991,67.91984
gin,1992,71.33835
gin,1993,71.53403
gin,1994,74.25865
gin,1995,74.4803
gin,1996,76.88264
gin,1997,74.88501
gin,1998,79.62459
gin,1999,77.58721
gin,2000,76.877
gin,2001,77.61357
gin,2002,79.76269
gin,2003,69.43255
gin,2004,73.5144
gin,2005,73.80281
gin,2006,90.18233
gin,2007,93.20882
gin,2008,88.19488
gin,2009,92.97539
gin,2010,79.51356
gin,2011,81.07176
gin,2012,79.31151
gin,2013,84.49904
gin,2014,82.18353
gin,2015,85.20335
gin,2016,83.0335
gin,2017,73.97163
gin,2018,73.1383
gin,2019,71.55079
gin,2020,55.44088
gmb,1977,68.25941
gmb,1978,71.40533
gmb,1979,70.1097
gmb,1980,62.95446
gmb,1981,51.50272
gmb,1982,60.94209
gmb,1983,53.74644
gmb,1984,54.51542
gmb,1985,79.03179
gmb,1986,74.42828
gmb,1987,71.03617
gmb,1988,73.91109
gmb,1989,75.4322
gmb,1990,75.5894
gmb,1991,82.42806
gmb,1992,79.65491
gmb,1993,89.07683
gmb,1994,94.10218
gmb,1995,83.61222
gmb,1996,93.43797
gmb,1997,82.7033
gmb,1998,88.42029
gmb,1999,87.26161
gmb,2000,89.87629
gmb,2001,81.20453
gmb,2002,88.51791
gmb,2003,87.33149
gmb,2004,90.90577
gmb,2005,92.98191
gmb,2006,85.79851
gmb,2007,87.28077
gmb,2008,93.12081
gmb,2009,90.39777
gmb,2010,93.30868
gmb,2011,85.93914
gmb,2012,78.38632
gmb,2013,85.54337
gmb,2014,87.42381
gmb,2015,81.66123
gmb,2016,78.98314
gmb,2017,86.02344
gmb,2018,88.49874
gmb,2019,86.45819
gmb,2020,81.49715
gnb,1970,76.67612
gnb,1971,80.49765
gnb,1972,85.74091
gnb,1973,89.30985
gnb,1974,92.17905
gnb,1975,82.47098
gnb,1976,81.4992
gnb,1977,84.98273
gnb,1978,84.6932
gnb,1979,88.49176
gnb,1981,70.29223
gnb,1982,75.74745
gnb,1983,78.12955
gnb,1984,84.72453
gnb,1985,104.57053
gnb,1986,89.57687
gnb,1987,81.67657
gnb,1988,84.38765
gnb,1989,87.08805
gnb,1990,86.88158
gnb,1991,86.20206
gnb,1992,88.12175
gnb,1993,85.93719
gnb,1994,88.96032
gnb,1995,94.76739
gnb,1996,91.70072
gnb,1997,87.84935
gnb,1998,100.78663
gnb,1999,90.37316
gnb,2000,88.31847
gnb,2001,86.89815
gnb,2002,85.53067
gnb,2003,82.9304
gnb,2004,88.64615
gnb,2005,89.47191
gnb,2006,93.55602
gnb,2007,90.57266
gnb,2008,91.32852
gnb,2009,96.76064
gnb,2010,100.33209
gnb,2011,86.67262
gnb,2012,93.75209
gnb,2013,93.21942
gnb,2014,85.93376
gnb,2015,85.28403
gnb,2016,87.15055
gnb,2017,87.00127
gnb,2018,75.58454
gnb,2019,79.69567
gnb,2020,81.5996
gnq,2005,13.97689
gnq,2006,20.11759
gnq,2007,19.60509
gnq,2008,16.04991
gnq,2009,23.00813
gnq,2010,23.41574
gnq,2011,20.3621
gnq,2012,20.14236
gnq,2013,25.87366
gnq,2014,27.85738
gnq,2015,39.07615
gnq,2016,47.86791
gnq,2017,47.10221
gnq,2018,48.50599
gnq,2019,56.14793
gnq,2020,68.69715
grc,1960,73.93164
grc,1961,69.90695
grc,1962,70.56147
grc,1963,67.80828
grc,1964,67.00546
grc,1965,64.90331
grc,1966,64.1818
grc,1967,64.59411
grc,1968,64.27235
grc,1969,61.19866
grc,1970,60.98098
grc,1971,59.5454
grc,1972,56.93565
grc,1973,53.68537
grc,1974,57.75128
grc,1975,58.21103
grc,1976,56.77923
grc,1977,59.51385
grc,1978,59.58165
grc,1979,58.95175
grc,1980,60.42156
grc,1981,61.71243
grc,1982,61.41557
grc,1983,62.72958
grc,1984,60.38963
grc,1985,59.51624
grc,1986,60.05585
grc,1987,64.19295
grc,1988,64.37982
grc,1989,65.35254
grc,1990,66.58528
grc,1991,66.39625
grc,1992,67.94454
grc,1993,68.34162
grc,1994,68.18278
grc,1995,67.99303
grc,1996,67.96062
grc,1997,66.70614
grc,1998,67.0021
grc,1999,66.73566
grc,2000,66.89323
grc,2001,66.15617
grc,2002,66.14627
grc,2003,64.76707
grc,2004,64.02002
grc,2005,66.15689
grc,2006,64.19484
grc,2007,64.83245
grc,2008,67.37415
grc,2009,68.13256
grc,2010,67.25792
grc,2011,69.72737
grc,2012,70.2175
grc,2013,69.79435
grc,2014,69.07625
grc,2015,68.29687
grc,2016,67.99477
grc,2017,68.9948
grc,2018,69.23862
grc,2019,69.08695
grc,2020,69.8438
grl,2003,44.73054
grl,2004,47.00468
grl,2005,47.57822
grl,2006,45.59161
grl,2007,45.96033
grl,2008,45.1286
grl,2009,43.48365
grl,2010,43.1915
grl,2011,43.85273
grl,2012,42.50521
grl,2013,42.56176
grl,2014,41.7046
grl,2015,39.71262
grl,2016,37.46714
grl,2017,36.79556
grl,2018,35.9425
grl,2019,36.0612
gtm,1960,83.94022
gtm,1961,84.9076
gtm,1962,86.10528
gtm,1963,84.48685
gtm,1964,82.98823
gtm,1965,82.16164
gtm,1966,81.88682
gtm,1967,82.61438
gtm,1968,79.37907
gtm,1969,80.37776
gtm,1970,78.42962
gtm,1971,80.00806
gtm,1972,80.04569
gtm,1973,79.15304
gtm,1974,78.12431
gtm,1975,78.85022
gtm,1976,77.79534
gtm,1977,75.29422
gtm,1978,77.00886
gtm,1979,78.68774
gtm,1980,78.90896
gtm,1981,81.58002
gtm,1982,82.01217
gtm,1983,82.88398
gtm,1984,82.9113
gtm,1985,82.58482
gtm,1986,81.11125
gtm,1987,84.63215
gtm,1988,84.15187
gtm,1989,83.75611
gtm,1990,83.62761
gtm,1991,83.8972
gtm,1992,84.48007
gtm,1993,84.77027
gtm,1994,86.07645
gtm,1995,85.60627
gtm,1996,87.00563
gtm,1997,86.95789
gtm,1998,85.00754
gtm,1999,84.67503
gtm,2000,83.91752
gtm,2001,84.76225
gtm,2002,84.56832
gtm,2003,85.84702
gtm,2004,86.92542
gtm,2005,89.12661
gtm,2006,89.19717
gtm,2007,88.69636
gtm,2008,90.74001
gtm,2009,87.32957
gtm,2010,87.49026
gtm,2011,86.7321
gtm,2012,87.3196
gtm,2013,85.55833
gtm,2014,85.26801
gtm,2015,84.31737
gtm,2016,84.56424
gtm,2017,84.9104
gtm,2018,85.81155
gtm,2019,84.86696
gtm,2020,83.57113
gum,2002,65.46847
gum,2003,59.1202
gum,2004,57.94779
gum,2005,57.77356
gum,2006,58.02265
gum,2007,57.97134
gum,2008,59.6608
gum,2009,58.96852
gum,2010,57.78945
gum,2011,59.18941
gum,2012,60.89269
gum,2013,59.60363
gum,2014,58.11052
gum,2015,56.68219
gum,2016,57.34621
gum,2017,59.02212
gum,2018,59.62046
gum,2019,57.49529
gum,2020,60.67762
guy,1960,68.50583
guy,1961,65.00314
guy,1962,60.05386
guy,1963,54.16528
guy,1964,66.39712
guy,1965,65.15862
guy,1966,66.10082
guy,1967,60.87468
guy,1968,59.43417
guy,1969,59.50662
guy,1970,60.81031
guy,1971,59.61709
guy,1972,61.95561
guy,1973,64.71774
guy,1974,54.67686
guy,1975,47.35158
guy,1976,59.29936
guy,1977,60.70063
guy,1978,56.15682
guy,1979,52.18309
guy,1980,55.39125
guy,1981,62.96181
guy,1982,66.54219
guy,1983,70.19755
guy,1984,61.67769
guy,1985,59.94871
guy,1986,35.29493
guy,1987,52.69065
guy,1988,55.05075
guy,1989,68.48984
guy,1990,72.40345
guy,1991,63.29362
guy,1992,54.97369
guy,1993,61.09924
guy,1994,70.26353
guy,1995,62.67106
guy,1996,58.02318
guy,1997,60.39115
guy,1998,64.61948
guy,1999,64.0684
guy,2000,66.16056
guy,2001,67.17739
guy,2002,65.53066
guy,2003,60.84828
guy,2004,58.87488
guy,2005,73.4062
hkg,1960,70.67754
hkg,1961,77.29041
hkg,1962,74.13376
hkg,1963,68.17877
hkg,1964,65.99092
hkg,1965,63.36988
hkg,1966,70.19325
hkg,1967,69.21486
hkg,1968,71.80185
hkg,1969,69.04872
hkg,1970,66.23388
hkg,1971,66.20067
hkg,1972,63.34089
hkg,1973,65.61328
hkg,1974,65.19898
hkg,1975,65.46613
hkg,1976,58.49325
hkg,1977,61.36537
hkg,1978,64.55667
hkg,1979,60.56473
hkg,1980,60.04289
hkg,1981,59.75527
hkg,1982,61.21272
hkg,1983,64.13446
hkg,1984,60.7988
hkg,1985,61.45516
hkg,1986,60.48514
hkg,1987,57.23839
hkg,1988,56.60708
hkg,1989,55.68438
hkg,1990,57.45491
hkg,1991,59.1505
hkg,1992,58.9988
hkg,1993,58.52762
hkg,1994,59.92169
hkg,1995,62.16338
hkg,1996,61.54006
hkg,1997,61.11328
hkg,1998,61.43529
hkg,1999,60.24366
hkg,2000,58.64093
hkg,2001,59.61464
hkg,2002,58.02646
hkg,2003,57.52995
hkg,2004,58.57805
hkg,2005,57.47749
hkg,2006,57.78364
hkg,2007,59.51019
hkg,2008,60.11653
hkg,2009,61.08893
hkg,2010,61.37558
hkg,2011,63.29523
hkg,2012,64.55233
hkg,2013,66.08309
hkg,2014,66.49401
hkg,2015,66.4264
hkg,2016,66.25104
hkg,2017,67.08877
hkg,2018,68.2905
hkg,2019,69.37586
hkg,2020,66.51549
hnd,1960,76.71682
hnd,1961,75.94048
hnd,1962,74.01676
hnd,1963,75.93857
hnd,1964,76.47702
hnd,1965,74.90416
hnd,1966,75.09774
hnd,1967,72.31232
hnd,1968,72.74273
hnd,1969,72.38023
hnd,1970,73.85892
hnd,1971,71.75103
hnd,1972,70.98382
hnd,1973,71.61644
hnd,1974,74.04543
hnd,1975,77.66904
hnd,1976,72.32938
hnd,1977,68.8829
hnd,1978,41.58538
hnd,1979,41.89847
hnd,1980,44.86966
hnd,1981,50.3475
hnd,1982,50.50974
hnd,1983,52.31535
hnd,1984,51.12595
hnd,1985,51.26825
hnd,1986,49.36746
hnd,1987,47.78273
hnd,1988,45.40718
hnd,1989,45.8683
hnd,1990,41.39124
hnd,1991,44.59131
hnd,1992,46.06333
hnd,1993,45.84298
hnd,1994,46.40331
hnd,1995,46.4471
hnd,1996,49.85267
hnd,1997,52.52452
hnd,1998,54.443
hnd,1999,57.76094
hnd,2000,70.7508
hnd,2001,72.4914
hnd,2002,73.30231
hnd,2003,73.85851
hnd,2004,73.93948
hnd,2005,75.33233
hnd,2006,77.67703
hnd,2007,77.78498
hnd,2008,79.9176
hnd,2009,78.54514
hnd,2010,78.11775
hnd,2011,77.63726
hnd,2012,78.61657
hnd,2013,81.92896
hnd,2014,80.33364
hnd,2015,77.50766
hnd,2016,76.89642
hnd,2017,77.30629
hnd,2018,80.60721
hnd,2019,81.97048
hnd,2020,81.60056
hrv,1995,65.56126
hrv,1996,62.90865
hrv,1997,64.92644
hrv,1998,61.64634
hrv,1999,60.55279
hrv,2000,62.18309
hrv,2001,63.75903
hrv,2002,65.04045
hrv,2003,63.23451
hrv,2004,62.54556
hrv,2005,62.73828
hrv,2006,60.39047
hrv,2007,59.65923
hrv,2008,60.25256
hrv,2009,59.34793
hrv,2010,59.4643
hrv,2011,60.42456
hrv,2012,61.4072
hrv,2013,61.35316
hrv,2014,59.76771
hrv,2015,58.27993
hrv,2016,57.45656
hrv,2017,57.13263
hrv,2018,57.05157
hrv,2019,56.92363
hrv,2020,58.899
hti,2000,97.13393
hti,2001,98.10926
hti,2002,97.35798
hti,2003,98.83918
hti,2004,99.10799
hti,2005,99.1655
hti,2006,99.38792
hti,2007,97.39115
hti,2008,97.3136
hti,2009,95.67222
hti,2010,95.31415
hti,2011,96.44827
hti,2012,95.99937
hti,2013,94.60141
hti,2014,96.22962
hti,2015,96.17419
hti,2016,96.8138
hti,2017,95.47682
hti,2018,98.68441
hti,2019,98.10836
hti,2020,97.09676
hun,1991,54.95039
hun,1992,57.77584
hun,1993,59.79995
hun,1994,58.1531
hun,1995,53.99204
hun,1996,53.0843
hun,1997,51.5008
hun,1998,51.9384
hun,1999,54.31707
hun,2000,54.42863
hun,2001,53.97196
hun,2002,54.5783
hun,2003,56.32274
hun,2004,54.92371
hun,2005,54.69868
hun,2006,53.2425
hun,2007,54.27193
hun,2008,53.53892
hun,2009,53.4894
hun,2010,52.68556
hun,2011,52.90567
hun,2012,53.7886
hun,2013,52.19862
hun,2014,50.11363
hun,2015,49.05606
hun,2016,50.09498
hun,2017,50.1017
hun,2018,49.25545
hun,2019,49.37385
hun,2020,49.69268
idn,1960,79.80523
idn,1961,82.0251
idn,1962,88.38289
idn,1963,84.96946
idn,1964,81.6051
idn,1965,88.159
idn,1966,96.0114
idn,1967,92.71054
idn,1968,88.44374
idn,1969,86.82855
idn,1970,80.5988
idn,1971,77.14052
idn,1972,74.53111
idn,1973,70.9376
idn,1974,67.7867
idn,1975,69.16749
idn,1976,67.65373
idn,1977,65.53362
idn,1978,66.75679
idn,1979,60.93195
idn,1980,60.51816
idn,1981,65.81894
idn,1982,69.87839
idn,1983,60.70659
idn,1984,61.87493
idn,1985,60.38948
idn,1986,63.96628
idn,1987,61.98696
idn,1988,63.13812
idn,1989,59.95405
idn,1990,63.48976
idn,1991,64.22162
idn,1992,62.83995
idn,1993,58.512
idn,1994,59.68277
idn,1995,61.57706
idn,1996,62.35718
idn,1997,61.68126
idn,1998,67.78145
idn,1999,73.9438
idn,2000,61.65037
idn,2001,63.15016
idn,2002,67.62224
idn,2003,68.13802
idn,2004,66.76848
idn,2005,64.36249
idn,2006,62.66906
idn,2007,63.54269
idn,2008,60.62125
idn,2009,58.70276
idn,2010,56.21718
idn,2011,55.42336
idn,2012,56.38925
idn,2013,56.82946
idn,2014,57.13912
idn,2015,57.45002
idn,2016,57.8268
idn,2017,57.27557
idn,2018,56.9799
idn,2019,57.9309
idn,2020,58.9685
ind,1960,87.38392
ind,1961,86.24502
ind,1962,84.52085
ind,1963,81.70467
ind,1964,82.46304
ind,1965,82.54756
ind,1966,84.9209
ind,1967,86.40982
ind,1968,81.64508
ind,1969,80.21596
ind,1970,79.68467
ind,1971,80.27961
ind,1972,80.27294
ind,1973,79.50658
ind,1974,81.59789
ind,1975,77.7346
ind,1976,75.00951
ind,1977,76.23627
ind,1978,76.54872
ind,1979,75.79682
ind,1980,77.84614
ind,1981,76.14244
ind,1982,75.14687
ind,1983,75.54473
ind,1984,74.60461
ind,1985,72.97892
ind,1986,73.15912
ind,1987,71.4496
ind,1988,70.11953
ind,1989,68.17139
ind,1990,67.07513
ind,1991,67.01807
ind,1992,65.74434
ind,1993,65.45156
ind,1994,64.84084
ind,1995,63.70046
ind,1996,64.55522
ind,1997,63.91183
ind,1998,63.80873
ind,1999,64.00949
ind,2000,63.73898
ind,2001,64.14686
ind,2002,63.02965
ind,2003,61.50376
ind,2004,58.35155
ind,2005,57.37873
ind,2006,56.10995
ind,2007,55.76051
ind,2008,56.67682
ind,2009,55.95989
ind,2010,54.72486
ind,2011,56.20722
ind,2012,56.46095
ind,2013,57.64577
ind,2014,58.12772
ind,2015,59.00728
ind,2016,59.29528
ind,2017,58.72515
ind,2018,59.41705
ind,2019,60.48357
ind,2020,58.58617
irl,1970,69.7022
irl,1971,68.85455
irl,1972,65.74953
irl,1973,65.12176
irl,1974,69.24488
irl,1975,64.89755
irl,1976,65.28448
irl,1977,64.90773
irl,1978,64.53217
irl,1979,66.08759
irl,1980,66.56625
irl,1981,66.72473
irl,1982,60.50127
irl,1983,60.34805
irl,1984,59.53004
irl,1985,60.28129
irl,1986,60.61454
irl,1987,59.96938
irl,1988,59.8935
irl,1989,59.46219
irl,1990,57.16298
irl,1991,57.58545
irl,1992,57.4131
irl,1993,55.88354
irl,1994,55.69153
irl,1995,52.40871
irl,1996,52.73189
irl,1997,50.19493
irl,1998,48.56981
irl,1999,47.45196
irl,2000,46.92343
irl,2001,45.57275
irl,2002,44.56127
irl,2003,44.46466
irl,2004,43.76507
irl,2005,43.63464
irl,2006,43.81942
irl,2007,45.1901
irl,2008,48.38157
irl,2009,47.27559
irl,2010,47.33573
irl,2011,46.0005
irl,2012,45.20004
irl,2013,44.94176
irl,2014,42.78279
irl,2015,32.91758
irl,2016,33.75565
irl,2017,31.62909
irl,2018,30.46805
irl,2019,29.33521
irl,2020,25.05402
irn,1960,81.84182
irn,1961,79.83407
irn,1962,77.93628
irn,1963,75.93292
irn,1964,70.34925
irn,1965,64.1243
irn,1966,63.54609
irn,1967,63.29504
irn,1968,56.72388
irn,1969,57.94582
irn,1970,57.72425
irn,1971,55.85459
irn,1972,50.83385
irn,1973,44.46741
irn,1974,36.74698
irn,1975,45.53728
irn,1976,37.87009
irn,1977,42.13221
irn,1978,50.22861
irn,1979,52.41649
irn,1980,57.67569
irn,1981,64.08724
irn,1982,61.87682
irn,1983,62.55738
irn,1984,65.61798
irn,1985,67.01484
irn,1986,71.71862
irn,1987,68.9233
irn,1988,75.07512
irn,1989,71.54117
irn,1990,67.87554
irn,1991,62.40622
irn,1992,61.25888
irn,1993,52.42815
irn,1994,51.37322
irn,1995,50.03272
irn,1996,47.38501
irn,1997,52.40022
irn,1998,57.92447
irn,1999,52.07258
irn,2000,49.72717
irn,2001,50.22079
irn,2002,46.59457
irn,2003,44.4423
irn,2004,42.67813
irn,2005,41.20336
irn,2006,41.4366
irn,2007,41.42524
irn,2008,41.6604
irn,2009,44.49558
irn,2010,42.92201
irn,2011,43.3901
irn,2012,47.66769
irn,2013,45.56988
irn,2014,46.31513
irn,2015,50.29822
irn,2016,49.38517
irn,2017,47.62438
irn,2018,48.51917
irn,2019,49.65155
irn,2020,48.77155
irq,1970,49.29602
irq,1971,47.05064
irq,1972,45.49106
irq,1973,32.77392
irq,1974,20.50634
irq,1975,36.23783
irq,1976,34.03967
irq,1977,43.94183
irq,1978,37.46473
irq,1979,26.61186
irq,1980,22.83919
irq,1981,36.62851
irq,1982,47.46946
irq,1983,54.26194
irq,1984,53.70939
irq,1985,53.94889
irq,1986,57.31436
irq,1987,52.29773
irq,1988,51.98279
irq,1989,78.32653
irq,1990,45.22901
irq,1991,94.28691
irq,1992,55.0257
irq,1993,31.16274
irq,1994,33.99561
irq,1995,41.5852
irq,1996,36.83108
irq,1997,30.72806
irq,1998,31.83402
irq,1999,18.27406
irq,2000,13.54047
irq,2001,19.66297
irq,2002,24.27088
irq,2003,46.02379
irq,2004,36.70262
irq,2005,37.52467
irq,2006,37.16613
irq,2007,38.54713
irq,2008,31.26319
irq,2009,52.24627
irq,2010,44.44298
irq,2011,35.09012
irq,2012,39.84634
irq,2013,38.63361
irq,2014,42.0663
irq,2015,55.67905
irq,2016,56.83304
irq,2017,51.45513
irq,2018,43.53808
irq,2019,42.7002
isl,1970,60.00475
isl,1971,59.65166
isl,1972,58.43118
isl,1973,55.28483
isl,1974,57.625
isl,1975,56.72085
isl,1976,55.2157
isl,1977,55.06505
isl,1978,55.45143
isl,1979,56.45959
isl,1980,56.31411
isl,1981,57.77151
isl,1982,58.85684
isl,1983,58.8977
isl,1984,60.52548
isl,1985,61.78124
isl,1986,59.96967
isl,1987,61.7908
isl,1988,60.39687
isl,1989,59.8735
isl,1990,58.88819
isl,1991,59.71868
isl,1992,59.86746
isl,1993,57.3588
isl,1994,56.41138
isl,1995,57.11378
isl,1996,57.59071
isl,1997,56.9725
isl,1998,57.22301
isl,1999,58.85538
isl,2000,59.23031
isl,2001,55.00035
isl,2002,54.07287
isl,2003,56.40821
isl,2004,56.47064
isl,2005,58.40726
isl,2006,56.34623
isl,2007,55.61115
isl,2008,51.80422
isl,2009,51.32825
isl,2010,51.42376
isl,2011,51.85888
isl,2012,53.46134
isl,2013,52.47427
isl,2014,52.27983
isl,2015,49.68378
isl,2016,49.27131
isl,2017,50.09576
isl,2018,50.26662
isl,2019,49.85849
isl,2020,51.30831
isr,1995,55.31083
isr,1996,54.19454
isr,1997,53.18192
isr,1998,53.33134
isr,1999,53.32291
isr,2000,52.87176
isr,2001,54.33053
isr,2002,55.22517
isr,2003,55.10962
isr,2004,55.43153
isr,2005,55.24962
isr,2006,55.29505
isr,2007,56.48374
isr,2008,57.38779
isr,2009,56.24633
isr,2010,56.62808
isr,2011,56.74701
isr,2012,56.02773
isr,2013,55.42387
isr,2014,55.34224
isr,2015,54.64367
