geo,time,se_ter_enrr
swe,2009,70.74316
swe,2010,73.67311
swe,2011,72.8254
swe,2012,68.81765
swe,2013,63.21716
swe,2014,62.18059
swe,2015,62.28248
swe,2016,63.54802
swe,2017,66.98824
swe,2018,72.46117
swe,2019,77.32911
swz,1970,0.52107
swz,1971,0.64488
swz,1972,0.67704
swz,1973,0.68758
swz,1974,1.3221
swz,1975,2.23434
swz,1976,2.19264
swz,1977,2.71352
swz,1979,2.78608
swz,1980,3.62578
swz,1981,3.17766
swz,1984,5.01859
swz,1985,4.59731
swz,1986,4.13023
swz,1987,3.87076
swz,1988,4.63902
swz,1990,4.24459
swz,1991,4.07184
swz,1992,3.6674
swz,1993,4.90709
swz,1996,6.08714
swz,1999,4.75268
swz,2000,4.41743
swz,2002,4.48558
swz,2004,5.59354
swz,2005,5.02112
swz,2006,4.87918
swz,2011,7.72675
swz,2013,6.74796
sxm,2012,6.69216
sxm,2014,5.75121
sxm,2015,5.90923
syc,2011,2.52
syc,2012,1.33529
syc,2013,3.19678
syc,2014,6.50694
syc,2015,14.38099
syc,2016,18.27005
syc,2017,19.72288
syc,2018,17.07985
syc,2019,19.17317
syc,2020,14.72412
syr,1971,7.49105
syr,1972,8.59514
syr,1973,8.12071
syr,1974,8.48347
syr,1975,9.24665
syr,1976,9.76211
syr,1977,11.76905
syr,1978,13.04061
syr,1979,14.37767
syr,1980,13.84702
syr,1981,16.25492
syr,1982,16.28764
syr,1983,16.14503
syr,1984,16.26758
syr,1985,17.16048
syr,1986,17.46033
syr,1987,17.23989
syr,1988,18.75102
syr,1989,17.8427
syr,1990,18.05183
syr,1991,17.88873
syr,1992,16.95967
syr,1993,16.86447
syr,1994,15.30393
syr,1995,14.64512
syr,2002,12.33515
syr,2003,12.93719
syr,2004,14.95783
syr,2005,18.14369
syr,2006,20.84381
syr,2007,22.45814
syr,2008,24.04605
syr,2009,24.13733
syr,2010,25.8534
syr,2011,25.84131
syr,2012,30.90499
syr,2013,32.84584
syr,2014,41.58043
syr,2015,42.67733
syr,2016,40.05115
syr,2019,43.04688
tca,2008,0.09229
tca,2010,0.22401
tca,2014,11.64021
tca,2015,11.45833
tcd,1971,0
tcd,1972,0.01454
tcd,1973,0.07317
tcd,1974,0.17435
tcd,1975,0.11661
tcd,1976,0.14813
tcd,1977,0.2024
tcd,1985,0.39117
tcd,1989,0.64074
tcd,1996,0.56252
tcd,1997,0.59774
tcd,1998,0.72763
tcd,2000,0.82796
tcd,2001,0.82294
tcd,2003,0.92203
tcd,2004,1.20627
tcd,2005,1.4207
tcd,2008,1.94304
tcd,2009,2.00883
tcd,2010,2.09606
tcd,2011,2.21495
tcd,2014,3.43384
tcd,2015,3.2513
tgo,1971,0.47897
tgo,1972,0.74245
tgo,1973,0.75423
tgo,1974,0.73908
tgo,1975,0.79612
tgo,1976,1.13093
tgo,1977,1.30969
tgo,1978,1.45625
tgo,1979,1.42858
tgo,1980,1.59921
tgo,1981,2.02301
tgo,1982,1.7716
tgo,1983,1.59553
tgo,1984,1.6068
tgo,1987,2.09888
tgo,1988,2.30674
tgo,1989,2.34124
tgo,1990,2.37126
tgo,1991,2.62274
tgo,1992,2.91094
tgo,1993,2.47337
tgo,1994,2.50978
tgo,1995,2.91373
tgo,1996,2.92609
tgo,1998,3.28321
tgo,2006,5.03267
tgo,2007,5.7144
tgo,2010,9.33594
tgo,2011,10.19036
tgo,2012,11.36279
tgo,2013,11.5701
tgo,2014,11.2849
tgo,2015,11.5625
tgo,2016,12.86022
tgo,2017,12.98994
tgo,2018,13.51175
tgo,2019,13.67588
tgo,2020,15.40007
tha,1971,2.861
tha,1972,3.04389
tha,1973,3.06134
tha,1974,3.07629
tha,1975,3.62827
tha,1976,3.33754
tha,1977,4.29527
tha,1978,5.10987
tha,1979,8.5227
tha,1980,10.37226
tha,1981,7.66719
tha,1982,18.85231
tha,1983,21.3806
tha,1984,22.14751
tha,1985,20.69083
tha,1986,19.23501
tha,1988,15.13337
tha,1990,15.85972
tha,1993,19.19837
tha,1995,19.83543
tha,1996,20.49061
tha,1997,22.8461
tha,1998,26.70657
tha,1999,32.59175
tha,2000,34.87945
tha,2001,39.07111
tha,2002,39.99512
tha,2003,40.94997
tha,2004,42.07362
tha,2005,44.57695
tha,2006,44.85783
tha,2007,49.0348
tha,2008,48.67157
tha,2009,49.4027
tha,2010,50.37474
tha,2011,52.2557
tha,2012,50.67901
tha,2013,49.85337
tha,2014,50.18006
tha,2016,49.28681
tjk,1981,24.66628
tjk,1986,21.05828
tjk,1988,21.36211
tjk,1989,21.47144
tjk,1990,22.4966
tjk,1991,22.57814
tjk,1992,22.28625
tjk,1993,21.70829
tjk,1994,21.05047
tjk,1995,20.87531
tjk,1999,17.08436
tjk,2000,17.85551
tjk,2001,17.30538
tjk,2002,17.42102
tjk,2003,18.6893
tjk,2004,19.93045
tjk,2005,20.52091
tjk,2006,21.64667
tjk,2007,22.66036
tjk,2008,23.10116
tjk,2009,22.79066
tjk,2010,22.89984
tjk,2011,22.23651
tjk,2012,22.69923
tjk,2013,22.90821
tjk,2014,24.70546
tjk,2015,26.58862
tjk,2016,29.16614
tjk,2017,31.25656
tkm,1981,22.74979
tkm,1986,22.6017
tkm,1988,11.82315
tkm,1989,11.53382
tkm,1990,12.0831
tkm,1991,21.55949
tkm,2014,7.96587
tkm,2019,14.22867
tkm,2020,15.61022
tls,2002,8.65022
tls,2009,16.74525
tls,2010,17.75373
ton,1970,0
ton,1978,2.17707
ton,1979,1.86987
ton,1981,7.1223
ton,1984,6.38798
ton,1985,6.34506
ton,1999,3.47328
ton,2000,4.85643
ton,2001,4.16513
ton,2002,5.57569
ton,2003,6.35464
ton,2020,18.40024
tto,1971,2.46902
tto,1972,2.59782
tto,1973,2.61051
tto,1974,2.64435
tto,1975,2.69004
tto,1976,4.36195
tto,1977,4.41227
tto,1978,4.36997
tto,1979,4.13617
tto,1980,4.42135
tto,1981,4.29847
tto,1982,4.3104
tto,1983,3.8994
tto,1984,3.77613
tto,1985,4.45905
tto,1986,5.43132
tto,1987,5.73039
tto,1988,5.73683
tto,1989,6.64594
tto,1991,6.61514
tto,1992,6.75921
tto,1993,7.28391
tto,1999,6.20198
tto,2000,6.06053
tto,2001,6.43551
tto,2002,8.70313
tto,2003,8.77721
tto,2004,11.95066
tun,1971,2.80818
tun,1972,2.70734
tun,1973,2.40309
tun,1974,2.49864
tun,1975,2.66319
tun,1976,3.72236
tun,1977,4.06417
tun,1978,4.60925
tun,1979,4.88601
tun,1980,4.97372
tun,1981,5.09879
tun,1982,5.09594
tun,1983,5.10549
tun,1984,5.13157
tun,1985,5.46286
tun,1986,5.70242
tun,1987,5.47115
tun,1988,5.766
tun,1989,7.07202
tun,1990,8.03809
tun,1991,8.68948
tun,1992,9.50604
tun,1993,10.81045
tun,1994,11.65241
tun,1995,12.22457
tun,1996,13.13142
tun,1997,13.87404
tun,1998,15.24628
tun,1999,16.88181
tun,2000,19.20267
tun,2001,21.69548
tun,2002,23.28436
tun,2003,27.4547
tun,2004,29.90095
tun,2005,31.76469
tun,2006,32.43256
tun,2007,32.67416
tun,2008,33.74513
tun,2009,34.99985
tun,2010,35.41903
tun,2011,35.17035
tun,2012,35.87718
tun,2013,34.95699
tun,2014,35.33421
tun,2015,35.19114
tun,2016,32.81536
tun,2017,32.14938
tun,2018,31.74652
tun,2019,31.84727
tur,1971,5.13036
tur,1972,4.90205
tur,1973,4.80242
tur,1974,5.03052
tur,1975,7.00969
tur,1976,8.51287
tur,1977,9.18117
tur,1978,8.97347
tur,1979,8.28244
tur,1980,6.6707
tur,1981,5.73289
tur,1982,5.79923
tur,1983,6.29309
tur,1984,7.32798
tur,1985,8.94268
tur,1986,9.87183
tur,1987,10.38458
tur,1988,10.74514
tur,1989,11.68143
tur,1990,13.14759
tur,1991,14.04205
tur,1992,14.84012
tur,1993,16.55832
tur,1994,20.09869
tur,1995,20.28063
tur,1997,23.98666
tur,1998,23.2543
tur,1999,23.86259
tur,2018,113.21707
tur,2019,115.04206
tza,1970,0.17377
tza,1971,0.18467
tza,1972,0.21798
tza,1973,0.2387
tza,1974,0.26693
tza,1975,0.23331
tza,1976,0.22912
tza,1977,0.18207
tza,1978,0.33981
tza,1979,0.27
tza,1982,0.26457
tza,1983,0.26479
tza,1984,0.26914
tza,1985,0.26531
tza,1986,0.26291
tza,1987,0.30985
tza,1989,0.25083
tza,1991,0.33206
tza,1992,0.34248
tza,1993,0.38663
tza,1994,0.41656
tza,1995,0.49074
tza,1996,0.552
tza,1997,0.64137
tza,1998,0.55709
tza,1999,0.64116
tza,2000,0.685
tza,2001,0.70506
tza,2002,0.73785
tza,2003,0.94552
tza,2004,1.27401
tza,2005,1.48849
tza,2007,1.50964
tza,2010,2.14805
tza,2012,3.96553
tza,2013,3.6758
tza,2014,4.84903
tza,2015,4.01016
tza,2016,4.07057
tza,2019,3.0925
tza,2020,7.83072
uga,1970,0.53259
uga,1971,0.54072
uga,1972,0.62343
uga,1974,0.61366
uga,1975,0.57988
uga,1976,0.52967
uga,1977,0.63281
uga,1978,0.66653
uga,1979,0.58853
uga,1980,0.53989
uga,1981,0.58551
uga,1982,0.63205
uga,1985,0.78661
uga,1986,0.82851
uga,1987,0.90728
uga,1988,0.9905
uga,1989,0.99665
uga,1990,1.14332
uga,1991,1.33979
uga,1992,1.31603
uga,1993,1.43658
uga,1994,1.59492
uga,1995,1.6949
uga,1996,1.88261
uga,1999,1.994
uga,2000,2.64734
uga,2001,2.86875
uga,2002,3.55137
uga,2003,3.79638
uga,2004,3.66899
uga,2006,3.57422
uga,2008,3.8881
uga,2009,4.32033
uga,2010,4.06321
uga,2011,4.55329
uga,2012,3.91012
uga,2013,4.24592
uga,2014,4.83664
uga,2015,5.22475
uga,2016,5.06192
ukr,1971,40.96969
ukr,1976,37.78003
ukr,1981,42.99104
ukr,1982,43.24724
ukr,1983,44.14649
ukr,1984,45.46117
ukr,1985,47.10789
ukr,1986,47.856
ukr,1988,49.1298
ukr,1989,48.82729
ukr,1990,48.68857
ukr,1991,46.90393
ukr,1992,45.43643
ukr,1993,42.56271
ukr,1994,40.36309
ukr,1995,42.26394
ukr,1996,42.45446
ukr,1998,45.34056
ukr,1999,47.21155
ukr,2000,48.77624
ukr,2001,51.99213
ukr,2002,56.56588
ukr,2003,60.84936
ukr,2004,65.71183
ukr,2005,70.30892
ukr,2006,75.39475
ukr,2007,78.89259
ukr,2008,81.24918
ukr,2009,81.96871
ukr,2010,80.17553
ukr,2011,82.19397
ukr,2012,81.71402
ukr,2013,80.15565
ukr,2014,82.67118
ury,1974,12.30297
ury,1975,15.09196
ury,1977,17.60033
ury,1979,16.55468
ury,1980,15.53693
ury,1981,17.14318
ury,1982,22.38196
ury,1983,24.09713
ury,1989,29.63273
ury,1990,29.90125
ury,1991,29.99674
ury,1992,27.0813
ury,1996,29.39835
ury,1998,34.5432
ury,1999,32.40274
ury,2000,33.926
ury,2001,38.13272
ury,2002,40.16603
ury,2003,42.44368
ury,2004,43.63363
ury,2005,45.3348
ury,2006,46.05366
ury,2007,50.69181
ury,2008,50.93381
ury,2010,51.23524
ury,2013,59.87363
ury,2014,60.72049
ury,2015,59.69622
ury,2016,62.54457
ury,2017,63.12577
ury,2018,97.44525
ury,2019,102.64496
usa,1971,47.31602
usa,1972,48.18965
usa,1973,48.67536
usa,1974,49.04969
usa,1975,51.09043
usa,1976,54.76602
usa,1977,52.94226
usa,1978,53.40845
usa,1979,52.64353
usa,1980,53.6192
usa,1981,55.73703
usa,1982,57.00894
usa,1983,57.58303
usa,1984,58.40338
usa,1985,58.25971
usa,1986,59.43387
usa,1987,62.09516
usa,1988,64.80808
usa,1989,67.57282
usa,1990,71.25122
usa,1991,73.1439
usa,1992,77.73974
usa,1993,79.37602
usa,1994,79.05666
usa,1995,79.16598
usa,1996,78.79651
usa,1998,71.81548
usa,1999,72.71023
usa,2005,80.63483
usa,2013,88.72642
usa,2014,88.62687
usa,2015,88.88941
usa,2016,88.83505
usa,2017,88.16739
usa,2018,88.29918
usa,2019,87.88871
uzb,1986,15.22731
uzb,1988,16.24163
uzb,1989,16.57916
uzb,1990,17.4702
uzb,1991,17.49505
uzb,1992,16.89821
uzb,1999,13.02506
uzb,2000,13.0715
uzb,2001,13.42384
uzb,2002,13.85864
uzb,2003,14.00808
uzb,2004,14.20897
uzb,2005,10.07478
uzb,2006,10.28241
uzb,2007,10.19545
uzb,2008,10.2196
uzb,2009,9.98675
uzb,2010,9.37727
uzb,2011,8.82543
uzb,2012,8.03884
uzb,2013,8.08664
uzb,2014,8.10314
uzb,2015,8.22409
uzb,2016,8.4636
uzb,2017,9.1811
uzb,2018,10.07635
uzb,2019,12.58203
uzb,2020,15.92048
vct,1979,3.10272
vct,1980,2.51897
vct,1986,6.30029
vct,1987,6.80592
vct,1990,6.17138
vct,2014,24.35128
vct,2015,23.66992
ven,1971,9.47072
ven,1972,11.10634
ven,1973,12.4736
ven,1974,13.45381
ven,1975,15.00728
ven,1976,16.32171
ven,1978,18.61238
ven,1979,19.0389
ven,1980,19.55674
ven,1981,19.42373
ven,1982,20.38106
ven,1983,20.96585
ven,1984,22.03115
ven,1985,21.73055
ven,1986,24.63388
ven,1987,23.49683
ven,1988,24.45917
ven,1989,25.84668
ven,1990,27.05173
ven,1991,27.87237
ven,1992,27.61977
ven,2000,28.65453
ven,2002,38.66276
ven,2003,40.29644
ven,2004,42.24712
ven,2008,79.51647
ven,2009,79.30056
vgb,1999,60.32417
vgb,2000,52.8169
vgb,2001,46.78322
vgb,2002,50.53333
vgb,2004,70.69073
vgb,2009,74.022
vgb,2015,42.25856
vgb,2016,41.34854
vgb,2018,16.25409
vgb,2019,24.8062
vnm,1976,1.68902
vnm,1977,2.0193
vnm,1978,2.37704
vnm,1979,2.56762
vnm,1980,2.43329
vnm,1981,2.03281
vnm,1986,1.92863
vnm,1989,2.66423
vnm,1990,2.76365
vnm,1991,1.89102
vnm,1992,1.53302
vnm,1993,1.93072
vnm,1994,2.18706
vnm,1995,2.79579
vnm,1996,4.05187
vnm,1997,6.86556
vnm,1998,9.67784
vnm,1999,10.63796
vnm,2000,9.46467
vnm,2001,9.52937
vnm,2002,9.79335
vnm,2003,10.18512
vnm,2005,16.15993
vnm,2006,16.78205
vnm,2007,18.48277
vnm,2008,19.06383
vnm,2009,20.23058
vnm,2010,22.82086
vnm,2011,24.94845
vnm,2012,25.18673
vnm,2013,25.19179
vnm,2014,30.7155
vnm,2015,29.07346
vnm,2016,28.54497
vnm,2019,28.63998
vut,1999,3.88543
vut,2000,3.82909
vut,2001,3.77242
vut,2002,4.78277
vut,2003,4.68983
vut,2004,4.74298
wsm,1970,0.95182
wsm,1971,0.99216
wsm,1973,1.61097
wsm,1975,1.68825
wsm,1977,2.66237
wsm,1978,2.74956
wsm,1981,3.72233
wsm,1983,3.10909
wsm,1998,9.09258
wsm,1999,11.76656
wsm,2000,7.56383
wsm,2017,13.68476
wsm,2018,14.64205
wsm,2019,14.02355
wsm,2020,17.20774
yem,1992,4.77217
yem,1997,4.83997
yem,1999,10.90168
yem,2002,11.05899
yem,2003,10.52883
yem,2004,9.97307
yem,2005,9.88846
yem,2006,9.47453
yem,2007,10.68966
yem,2008,10.83521
yem,2009,11.34417
yem,2010,10.76456
yem,2011,10.15192
zaf,1970,4.257
zaf,1973,4.40316
zaf,1988,11.52018
zaf,1989,12.47187
zaf,1990,12.61899
zaf,1991,12.99367
zaf,1992,13.20867
zaf,1993,14.47984
zaf,1994,15.78063
zaf,2010,18.36263
zaf,2011,19.60802
zaf,2012,19.14366
zaf,2013,19.93049
zaf,2014,19.80924
zaf,2015,22.26093
zaf,2016,20.91845
zaf,2017,22.36603
zaf,2018,23.80196
zaf,2019,23.86656
zmb,1970,0.39526
zmb,1974,1.13117
zmb,1975,1.9519
zmb,1976,1.96417
zmb,1977,1.51528
zmb,1978,1.5066
zmb,1979,1.45117
zmb,1981,1.36767
zmb,1982,1.4002
zmb,1983,1.46352
zmb,1984,1.40662
zmb,1986,2.18384
zmb,1987,1.91839
zmb,1988,2.12263
zmb,1989,2.00348
zmb,1990,2.05477
zmb,1998,2.30167
zmb,1999,2.26659
zmb,2011,4.16887
zmb,2012,4.11603
zwe,1971,1.67462
zwe,1972,1.62455
zwe,1973,1.62788
zwe,1974,1.50626
zwe,1975,1.54096
zwe,1976,1.57064
zwe,1977,1.46122
zwe,1978,1.4234
zwe,1979,1.34964
zwe,1980,1.29214
zwe,1981,1.80954
zwe,1982,2.09992
zwe,1983,1.34873
zwe,1984,1.50759
zwe,1985,1.73072
zwe,1986,2.08362
zwe,1989,5.5319
zwe,1990,4.79636
zwe,1991,4.94635
zwe,1992,5.70801
zwe,2010,6.69838
zwe,2011,6.70256
zwe,2012,6.85414
zwe,2013,6.93526
zwe,2015,10.00655
zwe,2016,8.17144
zwe,2017,8.87595
