geo,time,ne_gdi_ftot_cn
sgp,1978,6350300000
sgp,1979,7523700000
sgp,1980,10224100000
sgp,1981,12790300000
sgp,1982,15570100000
sgp,1983,17546600000
sgp,1984,19288000000
sgp,1985,16667900000
sgp,1986,14365000000
sgp,1987,14741100000
sgp,1988,16187600000
sgp,1989,19423000000
sgp,1990,22361700000
sgp,1991,26032800000
sgp,1992,29890600000
sgp,1993,33924600000
sgp,1994,37544000000
sgp,1995,41304600000
sgp,1996,51427500000
sgp,1997,57136500000
sgp,1998,54544300000
sgp,1999,50564700000
sgp,2000,53542900000
sgp,2001,49692800000
sgp,2002,44326600000
sgp,2003,42131900000
sgp,2004,47211100000
sgp,2005,49326200000
sgp,2006,54521300000
sgp,2007,66471900000
sgp,2008,76645900000
sgp,2009,81435400000
sgp,2010,83607900000
sgp,2011,88772800000
sgp,2012,97466000000
sgp,2013,106024900000
sgp,2014,112216900000
sgp,2015,115271100000
sgp,2016,114670300000
sgp,2017,119889000000
sgp,2018,114820400000
sgp,2019,117486700000
sgp,2020,100741900000
slb,1980,7000000
slb,1981,8000000
slb,1982,9000000
slb,1983,10000000
slb,1984,11000000
slb,1985,12000000
slb,1986,22000000
slb,1987,45000000
slb,1988,43000000
slb,1989,58000000
slb,1990,53000000
slb,1991,76000000
slb,1992,81000000
slb,1993,113000000
slb,1994,118000000
slb,1995,101000000
slb,1996,118000000
slb,1997,129000000
slb,1998,159000000
slb,1999,163000000
slb,2000,163000000
slb,2001,171000000
slb,2002,140000000
slb,2003,283000000
slb,2004,209000000
slb,2005,332000000
slb,2006,483000000
slb,2007,727000000
slb,2008,769000000
slb,2009,793000000
slb,2010,1406000000
slb,2011,1294000000
slb,2012,1377000000
slb,2013,1551000000
slb,2014,1413000000
slb,2015,1633000000
slb,2016,1629000000
slb,2017,1951000000
slb,2018,1373000000
slb,2019,1458000000
slb,2020,941000000
sle,1980,171600000
sle,1981,236200000
sle,1982,205100000
sle,1983,235300000
sle,1984,331800000
sle,1985,424200000
sle,1986,729700000
sle,1987,2270000100
sle,1988,1836999900
sle,1989,4744999900
sle,1990,12796000000
sle,1991,25130000000
sle,1992,28423000000
sle,1993,33805100000
sle,1994,46353000000
sle,1995,36647000000
sle,1996,95689000000
sle,1997,-20231000000
sle,1998,55862000000
sle,1999,3537000000
sle,2000,14591000000
sle,2001,235342000000
sle,2002,307055000000
sle,2003,365306000000
sle,2004,404010000000
sle,2005,538908000000
sle,2006,579502000000
sle,2007,609129000000
sle,2008,680659000000
sle,2009,799404000000
sle,2010,3150100000000
sle,2011,5315874139100
sle,2012,4227645200900
sle,2013,3080211467600
sle,2014,2974524473300
sle,2015,3333563346900
sle,2016,4373373947200
sle,2017,4965577000000
sle,2018,4231953000000
sle,2019,4438901100000
sle,2020,4662244500000
slv,1965,128880000
slv,1966,139280000
slv,1967,143640000
slv,1968,112880000
slv,1969,124480000
slv,1970,135720000
slv,1971,157600000
slv,1972,207960000
slv,1973,225560000
slv,1974,303520000
slv,1975,433680000
slv,1976,467360000
slv,1977,623880000
slv,1978,727920000
slv,1979,608520000
slv,1980,485280000
slv,1981,466480000
slv,1982,428301100
slv,1983,407517800
slv,1984,419604000
slv,1985,456968900
slv,1986,494884200
slv,1987,540229900
slv,1988,529058200
slv,1989,582507700
slv,1990,658358571.96179
slv,1991,797699900
slv,1992,1004710400
slv,1993,1201212900
slv,1994,1439494700
slv,1995,1700740800
slv,1996,1562832900
slv,1997,1702987800
slv,1998,1872216000
slv,1999,1876179100
slv,2000,2083926500
slv,2001,2111789200
slv,2002,2222331900
slv,2003,2343353200
slv,2004,2290103200
slv,2005,2394720000
slv,2006,2702110000
slv,2007,3151080000
slv,2008,3357700000
slv,2009,2666400000
slv,2010,2721640000
slv,2011,3303730000
slv,2012,3549290000
slv,2013,3855940000
slv,2014,3489510000
slv,2015,3677970000
slv,2016,3747320000
slv,2017,4003870000
slv,2018,4467630000
slv,2019,4751870000
slv,2020,4281700000
smr,2015,221329237.48
smr,2016,252362773.13
smr,2017,275438899.63391
smr,2018,285122343.04511
smr,2019,338951165.8511
som,1970,205000000
som,1971,218000000
som,1972,324999904
som,1973,360999904
som,1974,690000128
som,1975,684000000
som,1976,818000128
som,1977,1119000064
som,1978,1844001024
som,1979,2182999040
som,1980,7483998208
som,1981,5099999232
som,1982,7297998848
som,1983,9236000768
som,1984,14184999936
som,1985,23587500032
som,1986,29174990848
som,1987,47904190464
som,1988,55076188160
som,1989,166724993024
som,1990,259077996544
som,2013,11763118000000
som,2014,12988272575000
som,2015,15021620437500
som,2016,16304681995000
som,2017,18224842740000
som,2018,20792232081291.5
som,2019,22808012500000
som,2020,24086535000000
srb,1995,6639300000
srb,1996,12694100000
srb,1997,17755600000
srb,1998,23388200000
srb,1999,25183100000
srb,2000,52993900000
srb,2001,105831300000
srb,2002,166686700000
srb,2003,221999100000
srb,2004,298239200000
srb,2005,358975600000
srb,2006,462400100000
srb,2007,599824200000
srb,2008,689493600000
srb,2009,570551500000
srb,2010,574556500000
srb,2011,632407400000
srb,2012,769872700000
srb,2013,678918900000
srb,2014,663606300000
srb,2015,732284100000
srb,2016,772496900000
srb,2017,844392700000
srb,2018,1016664200000
srb,2019,1218007400000
srb,2020,1180061500000
ssd,2008,4200428900
ssd,2009,3856969300
ssd,2010,3463118900
ssd,2011,4228004200
ssd,2012,2489984400
ssd,2013,6179304000
ssd,2014,3292820500
ssd,2015,2486769300
sur,2006,2740000000
sur,2007,3410000000
sur,2008,4409000000
sur,2009,5008000000
sur,2010,4502000000
svk,1990,3105544000
svk,1991,3228107000
svk,1992,3905603000
svk,1993,4408507000
svk,1994,4710271000
svk,1995,5154395000
svk,1996,7278015000
svk,1997,8578789000
svk,1998,9836140000
svk,1999,8778694000
svk,2000,8266682000
svk,2001,9933583000
svk,2002,10311566000
svk,2003,10101203000
svk,2004,11007382000
svk,2005,13227823000
svk,2006,14415901000
svk,2007,16060767000
svk,2008,16976619000
svk,2009,13332713000
svk,2010,14452515000
svk,2011,16636611000
svk,2012,15001259000
svk,2013,15244318000
svk,2014,15635484000
svk,2015,18971017000
svk,2016,17091297000
svk,2017,17869360000
svk,2018,18787342000
svk,2019,20296420000
svk,2020,18072940000
svn,1990,178527000
svn,1991,348263000
svn,1992,916927000
svn,1993,1306842000
svn,1994,1802164000
svn,1995,2442289000
svn,1996,2899239000
svn,1997,3483407000
svn,1998,4011951000
svn,1999,4769343000
svn,2000,5168642000
svn,2001,5572661000
svn,2002,5786542000
svn,2003,6411292000
svn,2004,7187620000
svn,2005,7742155000
svn,2006,8731618000
svn,2007,10048978000
svn,2008,11166451000
svn,2009,8748538000
svn,2010,7666089000
svn,2011,7391118000
svn,2012,6899620000
svn,2013,7157296000
svn,2014,7191002000
svn,2015,7247801000
svn,2016,7028675000
svn,2017,7879838000
svn,2018,8834391000
svn,2019,9495412000
svn,2020,8860508000
swe,1960,23840778800
swe,1961,26599781200
swe,1962,29498180200
swe,1963,32571482600
swe,1964,36815191200
swe,1965,40695942400
swe,1966,44453077700
swe,1967,48312787900
swe,1968,49331961800
swe,1969,52033101300
swe,1970,56083825000
swe,1971,59125474000
swe,1972,65441137000
swe,1973,71805102000
swe,1974,79632452000
swe,1975,91101948000
swe,1976,104331162000
swe,1977,113106253000
swe,1978,116130931000
swe,1979,132793422000
swe,1980,153776882000
swe,1981,158066520000
swe,1982,171750023000
swe,1983,195401779000
swe,1984,222832751000
swe,1985,254096461000
swe,1986,265175634000
swe,1987,298876580000
swe,1988,340996235000
swe,1989,413311759000
swe,1990,450299774000
swe,1991,432329243000
swe,1992,379975028000
swe,1993,321125000000
swe,1994,343593000000
swe,1995,375927000000
swe,1996,395837000000
swe,1997,409515000000
swe,1998,449304000000
swe,1999,487451000000
swe,2000,536050000000
swe,2001,567844000000
swe,2002,573000000000
swe,2003,585200000000
swe,2004,619304000000
swe,2005,656902000000
swe,2006,725144000000
swe,2007,802394000000
swe,2008,837584000000
swe,2009,751555000000
swe,2010,803713000000
swe,2011,853466000000
swe,2012,850561000000
swe,2013,858017000000
swe,2014,927450000000
swe,2015,1012008000000
swe,2016,1068902000000
swe,2017,1162586000000
swe,2018,1215750000000
swe,2019,1232600000000
swe,2020,1235171000000
swz,1968,10700000
swz,1969,9500000
swz,1970,16100000
swz,1971,16700000
swz,1972,19400000
swz,1973,24900000
swz,1974,35700000
swz,1975,41600000
swz,1976,50600000
swz,1977,68200000
swz,1978,144900000
swz,1979,142100000
swz,1980,147800000
swz,1981,140200000
swz,1982,152800000
swz,1983,208500000
swz,1984,208500000
swz,1985,197600000
swz,1986,163600000
swz,1987,196200000
swz,1988,350500000
swz,1989,416000000
swz,1990,419600000
swz,1991,477100000
swz,1992,697600000
swz,1993,771800000
swz,1994,840700000
swz,1995,950000000
swz,1996,1125400000
swz,1997,1308100000
swz,1998,1665400000
swz,1999,1577100000
swz,2000,2839385500
swz,2001,3146163600
swz,2002,3232418900
swz,2003,3206606000
swz,2004,3466225800
swz,2005,3506891600
swz,2006,3671571800
swz,2007,3920488000
swz,2008,4271896000
swz,2009,4666430200
swz,2010,4706167500
swz,2011,4513835900
swz,2012,4743823700
swz,2013,5424997100
swz,2014,6045755900
swz,2015,6481517600
swz,2016,7207345200
swz,2017,7530206500
swz,2018,8184121600
swz,2019,8815428700
swz,2020,8385616200
syc,1976,134500000
syc,1977,190500000
syc,1978,253400000
syc,1979,256600000
syc,1980,344200000
syc,1981,329600000
syc,1982,302900000
syc,1983,219900000
syc,1984,226900000
syc,1985,273500000
syc,1986,286900000
syc,1987,260100000
syc,1988,357300000
syc,1989,418000000
syc,1990,451900000
syc,1991,422100000
syc,1992,465400000
syc,1993,651200000
syc,1994,648500000
syc,1995,733900000
syc,1996,996200000
syc,1997,793800000
syc,1998,1088300000
syc,1999,1380800000
syc,2000,884600000
syc,2001,1482000000
syc,2002,1055729000
syc,2003,415519600
syc,2006,1708000000
syc,2007,2010000000
syc,2008,2461000000
syc,2009,3146000000
syc,2010,4287000000
syc,2011,4623000000
syc,2012,5810000000
syr,1965,524997000
syr,1966,632358300
syr,1967,676376500
syr,1968,829903200
syr,1969,1096159600
syr,1970,906000000
syr,1971,1162000000
syr,1972,1624000000
syr,1973,1793000000
syr,1974,3109000000
syr,1975,5242000000
syr,1976,7893000000
syr,1977,9718000000
syr,1978,9015000000
syr,1979,10383000000
syr,1980,14365000000
syr,1981,15487000000
syr,1982,16513000000
syr,1983,17508000000
syr,1984,18082000000
syr,1985,20016000000
syr,1986,22443000000
syr,1987,23223000000
syr,1988,25992000000
syr,1989,33808000000
syr,1990,44395000000
syr,1991,55992000000
syr,1992,86120000000
syr,1993,107466000000
syr,1994,151622000000
syr,1995,155504000000
syr,1996,163076000000
syr,1997,155464000000
syr,1998,162446000000
syr,1999,153706000000
syr,2000,156092000000
syr,2001,198160000000
syr,2002,206569000000
syr,2003,249681000000
syr,2004,274500000000
syr,2005,346737000000
syr,2006,371519000000
syr,2007,412136000000
syr,2008,408725000000
syr,2009,451602000000
syr,2010,579911000000
syr,2011,703594000000
syr,2012,386818000000
syr,2013,424662000000
syr,2014,297496000000
syr,2015,399594140400
syr,2016,554723493800
syr,2017,521776587300
syr,2018,677598000000
syr,2019,833073000000
tcd,1982,6123900100
tcd,1983,6123900100
tcd,1984,13704082800
tcd,1985,23941891200
tcd,1986,21245800300
tcd,1987,22550013800
tcd,1988,21947104900
tcd,1989,25954565000
tcd,1990,22589317000
tcd,1991,24476861500
tcd,1992,26278472400
tcd,1993,28565229400
tcd,1994,77000000000
tcd,1995,103620000000
tcd,1996,123046686600
tcd,1997,147235077000
tcd,1998,145605851000
tcd,1999,160370598100
tcd,2000,206510602700
tcd,2001,458344364100
tcd,2002,827373106700
tcd,2003,773023611200
tcd,2004,530382458300
tcd,2005,721929910800
tcd,2006,854022281300
tcd,2007,885292421500
tcd,2008,987669503300
tcd,2009,1285324880700
tcd,2010,1774748447400
tcd,2011,1622213870400
tcd,2012,1963743912000
tcd,2013,1828648050500
tcd,2014,2283429100000
tcd,2015,1800741000000
tcd,2016,1414832996500
tcd,2017,1192578000000
tcd,2018,1302708000000
tcd,2019,1419615200000
tcd,2020,1347432000000
tgo,1980,67799998500
tgo,1981,53900001300
tgo,1982,52500000800
tgo,1983,52200001500
tgo,1984,47200002000
tgo,1985,56969998300
tgo,1986,66979999700
tgo,1987,69719998500
tgo,1988,73109995500
tgo,1989,76899999700
tgo,1990,112005996500
tgo,1991,81557569500
tgo,1992,71645691900
tgo,1993,38131093500
tgo,1994,65472090100
tgo,1995,88810053600
tgo,1996,128599998500
tgo,1997,113497833500
tgo,1998,153128484900
tgo,1999,129749999600
tgo,2000,155559000000
tgo,2001,167390000000
tgo,2002,187754000000
tgo,2003,196732000000
tgo,2004,179215000000
tgo,2005,193198000000
tgo,2006,220672000000
tgo,2007,225053000000
tgo,2008,266658000000
tgo,2009,321071000000
tgo,2010,359548000000
tgo,2011,507735000000
tgo,2012,504447000000
tgo,2013,582737000000
tgo,2014,677572000000
tgo,2015,773105000000
tgo,2016,804894000000
tgo,2017,625986000000
tgo,2018,715422500000
tgo,2019,869077700000
tgo,2020,1029475300000
tha,1960,7555000000
tha,1961,8315000000
tha,1962,10093000000
tha,1963,12085000000
tha,1964,14519000000
tha,1965,15986000000
tha,1966,20364000000
tha,1967,24927000000
tha,1968,27477000000
tha,1969,30774000000
tha,1970,34995000000
tha,1971,35787000000
tha,1972,38631000000
tha,1973,49937000000
tha,1974,65031000000
tha,1975,69380000000
tha,1976,79367000000
tha,1977,104622000000
tha,1978,123249000000
tha,1979,142859000000
tha,1980,183987000000
tha,1981,212821000000
tha,1982,226728000000
tha,1983,262138000000
tha,1984,282599000000
tha,1985,286999000000
tha,1986,292193000000
tha,1987,359269000000
tha,1988,478534000000
tha,1989,642876000000
tha,1990,881764000000
tha,1991,1043552000000
tha,1992,1111283000000
tha,1993,1274845000000
tha,1994,1475626000000
tha,1995,1742772000000
tha,1996,1932208000000
tha,1997,1630306000000
tha,1998,1041478000000
tha,1999,977604000000
tha,2000,1093810000000
tha,2001,1201576000000
tha,2002,1264206000000
tha,2003,1454995000000
tha,2004,1729126000000
tha,2005,2110153000000
tha,2006,2255290000000
tha,2007,2310486000000
tha,2008,2567261000000
tha,2009,2232017000000
tha,2010,2593166000000
tha,2011,2921294000000
tha,2012,3335698000000
tha,2013,3278324000000
tha,2014,3262777000000
tha,2015,3371068000000
tha,2016,3459898000000
tha,2017,3579177000000
tha,2018,3724968000000
tha,2019,3805466000000
tha,2020,3620841000000
tjk,1993,792700
tjk,1994,4251200
tjk,1995,14867000
tjk,1996,41010100
tjk,1997,91613700
tjk,1998,137638700
tjk,1999,223620800
tjk,2000,132600000
tjk,2001,230300000
tjk,2002,212500000
tjk,2003,382700000
tjk,2004,640000000
tjk,2005,801300000
tjk,2006,1445300000
tjk,2007,2973900000
tjk,2008,4341400000
tjk,2009,5423900000
tjk,2010,6050600000
tjk,2011,8598200000
tjk,2012,7855800000
tjk,2013,9736300000
tjk,2014,11781500000
tjk,2015,19736900000
tjk,2016,21954000000
tjk,2017,20133000000
tjk,2018,25146800000
tjk,2019,24926600000
tjk,2020,21662600000
tkm,1993,698000
tkm,1996,640022000
tkm,1997,859400000
tkm,1998,1273400000
tkm,1999,1591200000
tkm,2000,1814400000
tkm,2001,2286800000
tkm,2002,2493600000
tkm,2003,3020000000
tkm,2004,3403636400
tkm,2005,4093668800
tkm,2006,4338990300
tkm,2007,5022000000
tkm,2008,15681990000
tkm,2009,26846726000
tkm,2010,33391538000
tkm,2011,43267016000
tkm,2012,47302896000
tls,2000,139322100
tls,2001,152318400
tls,2002,128426700
tls,2003,106297800
tls,2004,73426000
tls,2005,72336100
tls,2006,54306500
tls,2007,100480200
tls,2008,202222600
tls,2009,354121000
tls,2010,376377900
tls,2011,730783100
tls,2012,668323600
tls,2013,561524500
tls,2014,594359700
tls,2015,566380800
tls,2016,627358900
tls,2017,521993800
tls,2018,512142400
tls,2019,464417900
tls,2020,309409500
ton,1975,5657300
ton,1976,4863000
ton,1977,5903200
ton,1978,8963400
ton,1979,11236400
ton,1980,13582000
ton,1981,15332000
ton,1982,17939000
ton,1983,18171000
ton,1984,17235000
ton,1985,20004000
ton,1986,22965000
ton,1987,26212000
ton,1988,26005000
ton,1989,27043000
ton,1990,26504000
ton,1991,26322000
ton,1992,29233000
ton,1993,30305000
ton,1994,54656500
ton,1995,68142200
ton,1996,69745200
ton,1997,52336100
ton,1998,57336100
ton,1999,62621700
ton,2000,67106000
ton,2001,85857500
ton,2002,98253000
ton,2003,92582400
ton,2004,96941900
ton,2005,112363100
ton,2006,122971600
ton,2007,128728300
ton,2008,136057200
ton,2009,160447800
ton,2010,210933600
ton,2011,214463700
ton,2012,281932900
ton,2013,177269000
ton,2014,172605700
ton,2015,198226100
ton,2016,225811900
ton,2017,271482400
ton,2018,242993100
ton,2019,283586900
ton,2020,265678800
tun,1965,144900000
tun,1966,130800000
tun,1967,134700000
tun,1968,137000000
tun,1969,146500000
tun,1970,155000000
tun,1971,175200000
tun,1972,211000000
tun,1973,236000000
tun,1974,321000000
tun,1975,448000000
tun,1976,563000000
tun,1977,672000000
tun,1978,771000000
tun,1979,892000000
tun,1980,1002000000
tun,1981,1290000000
tun,1982,1635000000
tun,1983,1805200000
tun,1984,2060000000
tun,1985,1974800000
tun,1986,1789300000
tun,1987,1737600000
tun,1988,1779400000
tun,1989,2157000000
tun,1990,2634800000
tun,1991,2892300000
tun,1992,3728600000
tun,1993,4122300000
tun,1994,4278700000
tun,1995,4120700000
tun,1996,4422300000
tun,1997,5431100000
tun,1998,5967100000
tun,1999,6628400000
tun,2000,7407400000
tun,2001,8039800000
tun,2002,8147600000
tun,2003,8100600000
tun,2004,8594500000
tun,2005,8981300000
tun,2006,10333400000
tun,2007,11490400000
tun,2008,13060400000
tun,2009,14278200000
tun,2010,17201408401.5347
tun,2011,15656950941.5168
tun,2012,17628635287.7804
tun,2013,18437554567.8785
tun,2014,18382241501.9687
tun,2015,18841797539.518
tun,2016,19531545791.9347
tun,2017,20449528065.2016
tun,2018,22145680014.6336
tur,1968,18700
tur,1969,20900
tur,1970,26000
tur,1971,30500
tur,1972,45200
tur,1973,57100
tur,1974,73300
tur,1975,103900
tur,1976,148000
tur,1977,203000
tur,1978,269300
tur,1979,432700
tur,1980,831700
tur,1981,1195500
tur,1982,1586100
tur,1983,2051700
tur,1984,3166600
tur,1985,5356600
tur,1986,8753300
tur,1987,18491100
tur,1988,33737700
tur,1989,51836800
tur,1990,89892100
tur,1991,149272000
tur,1992,251435400
tur,1993,505866500
tur,1994,946185900
tur,1995,1850225000
tur,1996,3706403400
tur,1997,7618372200
tur,1998,16872453300
tur,1999,21346315900
tur,2000,38091182600
tur,2001,44385050900
tur,2002,70519752200
tur,2003,97636341200
tur,2004,146751504500
tur,2005,179663285800
tur,2006,226558851100
tur,2007,247562635600
tur,2008,267249923900
tur,2009,223710604100
tur,2010,287659501400
tur,2011,389783787200
tur,2012,427923207000
tur,2013,516877496000
tur,2014,590695415000
tur,2015,694810520200
tur,2016,764545129400
tur,2017,935634626500
tur,2018,1114951997000
tur,2019,1117454729000
tur,2020,1382086346000
tza,1990,213985000000
tza,1991,282428000000
tza,1992,369367000000
tza,1993,429545000000
tza,1994,561819000000
tza,1995,591895000000
tza,1996,620597000000
tza,1997,692400000000
tza,1998,1829190082300
tza,1999,1854827465400
tza,2000,2008219504000
tza,2001,2330137198000
tza,2002,2636960434700
tza,2003,3429690550400
tza,2004,4662265502800
tza,2005,5929165209100
tza,2006,7355181762700
tza,2007,9216042748700
tza,2008,12062364422300
tza,2009,11901843596800
tza,2010,13748254343700
tza,2011,18945387528600
tza,2012,20543461185100
tza,2013,24780897395300
tza,2014,27399832171400
tza,2015,30070194708300
tza,2016,35492827712400
tza,2017,42141878661400
tza,2018,50390135726800
tza,2019,59529980491000
tza,2020,61438427364400
uga,1963,6501500
uga,1964,6286600
uga,1965,7800000
uga,1966,7700000
uga,1967,9300000
uga,1968,9700000
uga,1969,10400000
uga,1970,12000000
uga,1971,15300000
uga,1972,13200000
uga,1973,10000000
uga,1974,15700000
uga,1975,15400000
uga,1976,12100000
uga,1982,424000000
uga,1983,528000000
uga,1984,691000000
uga,1985,1561000000
uga,1986,3597000000
uga,1987,12089000000
uga,1988,42148000000
uga,1989,99661000000
uga,1990,174776000000
uga,1991,277634000000
uga,1992,436982000000
uga,1993,588881000000
uga,1994,643949000000
uga,1995,878510000000
uga,1996,1039090000000
uga,1997,1120670000000
uga,1998,1205490000000
uga,1999,1574100000000
uga,2000,1801129498300
uga,2001,1961206729100
uga,2002,2164153067300
uga,2003,2573729058600
uga,2004,3063908591000
uga,2005,3563514653600
uga,2006,3810310655000
uga,2007,4633264620000
uga,2008,5572740867500
uga,2009,11654529240400
uga,2010,13925789055500
uga,2011,16581300598800
uga,2012,17479239296100
uga,2013,22710825847500
uga,2014,21094389287400
uga,2015,20554043561000
uga,2016,25007535269900
uga,2017,26101218110500
uga,2018,28615670789800
uga,2019,32893598380200
uga,2020,32851888597700
ukr,1991,600000
ukr,1992,13658000
ukr,1993,360170000
ukr,1994,2833060100
ukr,1995,12691540000
ukr,1996,16890999800
ukr,1997,18517000200
ukr,1998,20096000000
ukr,1999,25130999800
ukr,2000,34776000000
ukr,2001,41750000000
ukr,2002,44969000000
ukr,2003,57083000000
ukr,2004,80177000000
ukr,2005,100017000000
ukr,2006,137805000000
ukr,2007,203696000000
ukr,2008,256686000000
ukr,2009,173474000000
ukr,2010,201887000000
ukr,2011,247592000000
ukr,2012,283116000000
ukr,2013,263661000000
ukr,2014,224327000000
ukr,2015,269422000000
ukr,2016,368691000000
ukr,2017,470327000000
ukr,2018,628296000000
ukr,2019,700617000000
ukr,2020,546897000000
ury,1960,0
ury,1961,0
ury,1962,0
ury,1963,0
ury,1964,0
ury,1965,0
ury,1966,0
ury,1967,0
ury,1968,0
ury,1969,0
ury,1970,18000
ury,1971,115500
ury,1972,173400
ury,1973,229000
ury,1974,652200
ury,1975,1483000
ury,1976,2619300
ury,1977,4109900
ury,1978,6708800
ury,1979,12869600
ury,1980,15422000
ury,1981,25910700
ury,1982,25972600
ury,1983,24000000
ury,1984,29700000
ury,1985,46100000
ury,1986,88100000
ury,1987,189300000
ury,1988,399934000
ury,1989,678999000
ury,1990,1320126000
ury,1991,3037976000
ury,1992,5531486000
ury,1993,8723523000
ury,1994,12820052000
ury,1995,16573334000
ury,1996,22835297000
ury,1997,36287540700
ury,1998,43552666100
ury,1999,41441211300
ury,2000,39540985400
ury,2001,38013765100
ury,2002,35729771400
ury,2003,42544368400
ury,2004,56442635800
ury,2005,70329746700
ury,2006,85958970000
ury,2007,102078737500
ury,2008,130750239300
ury,2009,133936132100
ury,2010,154101415100
ury,2011,177106026200
ury,2012,230663360500
ury,2013,257377141600
ury,2014,285236016300
ury,2015,288057572500
ury,2016,293614418900
ury,2017,301019778300
ury,2018,297152504000
ury,2019,332537754400
ury,2020,368512045800
usa,1972,279724000000
usa,1973,316688000000
usa,1974,336702000000
usa,1975,347912000000
usa,1976,395754000000
usa,1977,467452000000
usa,1978,558153000000
usa,1979,641769000000
usa,1980,672378000000
usa,1981,748760000000
usa,1982,752891000000
usa,1983,814433000000
usa,1984,947866000000
usa,1985,1027702000000
usa,1986,1080662000000
usa,1987,1119664000000
usa,1988,1176882000000
usa,1989,1242441000000
usa,1990,1269272000000
usa,1991,1238832000000
usa,1992,1292796000000
usa,1993,1377895000000
usa,1994,1486873000000
usa,1995,1594003000000
usa,1996,1721214000000
usa,1997,1851279000000
usa,1998,2016953000000
usa,1999,2194721000000
usa,2000,2372714000000
usa,2001,2385009000000
usa,2002,2354119000000
usa,2003,2477183000000
usa,2004,2703389000000
usa,2005,2990493000000
usa,2006,3182858000000
usa,2007,3231084000000
usa,2008,3136450000000
usa,2009,2723344000000
usa,2010,2756059000000
usa,2011,2922919000000
usa,2012,3171573000000
usa,2013,3321886000000
usa,2014,3562780000000
usa,2015,3722979000000
usa,2016,3808723000000
usa,2017,4020265000000
usa,2018,4281680000000
usa,2019,4492626000000
usa,2020,4478942000000
uzb,1992,195000000
uzb,1993,749000000
uzb,1994,11808000000
uzb,1995,73274000000
uzb,1996,128587000000
uzb,1997,276600000000
uzb,1998,396400000000
uzb,1999,537400000000
uzb,2000,744500000000
uzb,2001,1320900000000
uzb,2002,1526600000000
uzb,2003,1978100000000
uzb,2004,2629000000000
uzb,2005,3165200000000
uzb,2006,4569100000000
uzb,2007,6628400000000
uzb,2008,10435000000000
uzb,2009,13998900000000
uzb,2010,17832336104010
uzb,2011,21456237976792
uzb,2012,26659779748100
uzb,2013,33363244047652.80078
uzb,2014,41448780169778.89844
uzb,2015,48897692486276
uzb,2016,55371774672394.70312
uzb,2017,77308801486566.40625
uzb,2018,133905985450351
uzb,2019,208636900000000
uzb,2020,215103600000000
ven,1960,6156000
ven,1961,5431900
ven,1962,5671400
ven,1963,5910900
ven,1964,7457300
ven,1965,8283400
ven,1966,9222100
ven,1967,9444600
ven,1968,11467100
ven,1969,12821900
ven,1970,12918600
ven,1971,14902400
ven,1972,17708700
ven,1973,20805300
ven,1974,23514800
ven,1975,34256200
ven,1976,47900600
ven,1977,67738200
ven,1978,80511600
ven,1979,73447500
ven,1980,71899200
ven,1981,78189200
ven,1982,78576300
ven,1983,61932000
ven,1984,65118600
ven,1985,77949200
ven,1986,96598500
ven,1987,143132700
ven,1988,192886400
ven,1989,246801100
ven,1990,311715500
ven,1991,534129900
ven,1992,857758700
ven,1993,1055870600
ven,1994,1478961200
ven,1995,2182710400
ven,1996,4495648400
ven,1997,10685198000
ven,1998,14288131000
ven,1999,14066535000
ven,2000,16739404000
ven,2001,21388993000
ven,2002,23643340000
ven,2003,20764365000
ven,2004,39000112000
ven,2005,61633768000
ven,2006,87979392000
ven,2007,123758130000
ven,2008,149751797000
ven,2009,166409807000
ven,2010,189965409000
ven,2011,240692127000
ven,2012,332151240000
ven,2013,498972934000
ven,2014,655432046000
vnm,1989,3698999951400
vnm,1994,43325000253400
vnm,1995,58187000000000
vnm,1996,71597000000000
vnm,1997,83734000000000
vnm,1998,97551000000000
vnm,1999,102799000000000
vnm,2000,122101000000000
vnm,2001,140301000000000
vnm,2002,166828000000000
vnm,2003,204608000000000
vnm,2004,237868000000000
vnm,2005,285841000000000
vnm,2006,332949000000000
vnm,2007,437702000000000
vnm,2008,513987000000000
vnm,2009,612526000000000
vnm,2010,704401000000000
vnm,2011,745494000000000
vnm,2012,785337000000000
vnm,2013,847475000000000
vnm,2014,938452000000000
vnm,2015,1033780000000000
vnm,2016,1066160000000000
vnm,2017,1190474000000000
vnm,2018,1321906000000000
vnm,2019,1462994000000000
vnm,2020,1533218000000000
vut,1983,2142000000
vut,1984,2524000000
vut,1985,2679000000
vut,1986,2972000000
vut,1987,4257000000
vut,1988,4293000000
vut,1989,5458000000
vut,1990,5853000000
vut,1991,4814000000
vut,1992,4559000000
vut,1993,4569000000
vut,1994,5839000000
vut,1995,6077000000
vut,1996,5441000000
vut,1997,5343000000
vut,1998,5606000000
vut,1999,6418000000
vut,2000,7181000000
vut,2001,6881000000
vut,2002,6944000000
vut,2003,6237000000
vut,2004,9206000000
vut,2005,10103000000
vut,2006,13377000000
vut,2007,16864000000
vut,2008,24157000000
vut,2009,25256000000
vut,2010,22985000000
vut,2011,18543000000
vut,2012,16173000000
vut,2013,19131000000
vut,2014,17658000000
vut,2015,25527000000
vut,2016,19110000000
vut,2017,25756000000
vut,2018,26513000000
vut,2019,33494000000
vut,2020,41417000000
zaf,1960,1068000000
zaf,1961,1083000000
zaf,1962,1110000000
zaf,1963,1381000000
zaf,1964,1649000000
