geo,time,tx_mnf_tech_zs_un
sgp,2008,67.08773
sgp,2009,69.85241
sgp,2010,69.49528
sgp,2011,64.12689
sgp,2012,64.49056
sgp,2013,66.36102
sgp,2014,66.47566
sgp,2015,71.11401
sgp,2016,71.68933
sgp,2017,70.86962
sgp,2018,70.60684
sgp,2019,71.91076
slv,1990,30.53284
slv,1991,30.53284
slv,1992,30.53284
slv,1993,30.53284
slv,1994,30.53284
slv,1995,31.71767
slv,1996,33.98537
slv,1997,32.29404
slv,1998,30.21289
slv,1999,27.75453
slv,2000,25.34151
slv,2001,24.24071
slv,2002,24.4448
slv,2003,23.15907
slv,2004,25.41975
slv,2005,14.87197
slv,2006,19.26481
slv,2007,18.27121
slv,2008,19.45003
slv,2009,17.3658
slv,2010,14.85585
slv,2011,14.78615
slv,2012,14.84701
slv,2013,14.28349
slv,2014,14.09112
slv,2015,13.50939
slv,2016,14.18192
slv,2017,14.7402
slv,2018,15.16841
slv,2019,14.76203
srb,1990,35.66662
srb,1991,35.66662
srb,1992,35.66662
srb,1993,35.66662
srb,1994,35.66662
srb,1995,31.20786
srb,1996,31.20786
srb,1997,28.38118
srb,1998,28.6824
srb,1999,29.33069
srb,2000,28.33793
srb,2001,25.78703
srb,2002,25.16848
srb,2003,25.16848
srb,2004,27.29469
srb,2005,27.29469
srb,2006,25.95824
srb,2007,28.83561
srb,2008,32.23346
srb,2009,33.36718
srb,2010,32.81721
srb,2011,33.7787
srb,2012,41.36276
srb,2013,48.58842
srb,2014,47.0904
srb,2015,46.54442
srb,2016,47.02554
srb,2017,45.18375
srb,2018,44.79483
srb,2019,45.57225
sur,1990,0.06753
sur,1991,0.06753
sur,1992,0.06753
sur,1993,0.06753
sur,1994,0.06753
sur,1995,0.05838
sur,1996,1.44373
sur,1997,1.63489
sur,1998,1.37404
sur,1999,2.21149
sur,2000,32.29369
sur,2001,41.09741
sur,2002,26.83417
sur,2003,33.36597
sur,2004,20.78246
sur,2005,28.98443
sur,2006,22.13113
sur,2007,17.11326
sur,2008,10.33344
sur,2009,19.46092
sur,2010,9.38253
sur,2011,19.36804
sur,2012,16.31473
sur,2013,12.02023
sur,2014,12.37
sur,2015,19.29131
sur,2016,11.34835
sur,2017,6.92416
sur,2018,3.73127
sur,2019,11.95111
svk,1990,37.99065
svk,1991,37.99065
svk,1992,37.99065
svk,1993,37.99065
svk,1994,37.99065
svk,1995,38.35876
svk,1996,46.35026
svk,1997,43.72443
svk,1998,50.58695
svk,1999,51.34369
svk,2000,51.23449
svk,2001,50.45096
svk,2002,50.91132
svk,2003,56.85226
svk,2004,56.4179
svk,2005,55.78855
svk,2006,60.76253
svk,2007,64.90946
svk,2008,65.41453
svk,2009,65.82149
svk,2010,66.13252
svk,2011,64.65891
svk,2012,66.47653
svk,2013,67.68088
svk,2014,69.20222
svk,2015,70.66111
svk,2016,71.68927
svk,2017,70.86467
svk,2018,71.29898
svk,2019,72.6992
svn,1990,45.80622
svn,1991,45.80622
svn,1992,45.80622
svn,1993,45.35631
svn,1994,45.35631
svn,1995,48.81329
svn,1996,50.89795
svn,1997,51.90472
svn,1998,53.89954
svn,1999,53.32414
svn,2000,54.2935
svn,2001,54.91308
svn,2002,56.24971
svn,2003,57.17275
svn,2004,58.41193
svn,2005,59.93431
svn,2006,60.34355
svn,2007,62.18199
svn,2008,62.03667
svn,2009,64.269
svn,2010,62.95986
svn,2011,61.37283
svn,2012,61.60824
svn,2013,61.82637
svn,2014,61.7279
svn,2015,62.83555
svn,2016,63.64394
svn,2017,64.09684
svn,2018,63.71743
svn,2019,65.86998
swe,1990,57.56852
swe,1991,57.88745
swe,1992,57.90681
swe,1993,58.81788
swe,1994,59.85798
swe,1995,58.32771
swe,1996,60.75759
swe,1997,61.50211
swe,1998,64.34029
swe,1999,65.54505
swe,2000,64.31487
swe,2001,61.91486
swe,2002,61.81222
swe,2003,62.25646
swe,2004,62.35974
swe,2005,61.21573
swe,2006,60.87002
swe,2007,60.49832
swe,2008,57.86267
swe,2009,57.97702
swe,2010,57.69012
swe,2011,57.76118
swe,2012,55.5653
swe,2013,57.33807
swe,2014,57.01628
swe,2015,59.95025
swe,2016,60.7258
swe,2017,60.02344
swe,2018,59.74818
swe,2019,60.64727
swz,1990,13.63559
swz,1991,13.63559
swz,1992,13.63559
swz,1993,13.63559
swz,1994,13.63559
swz,1995,13.63559
swz,1996,13.63559
swz,1997,13.63559
swz,1998,13.63559
swz,1999,13.63559
swz,2000,13.63559
swz,2001,6.83871
swz,2002,5.33701
swz,2003,4.38273
swz,2004,3.82962
swz,2005,14.31467
swz,2006,20.80486
swz,2007,28.96262
swz,2008,11.73611
swz,2009,11.56337
swz,2010,9.34503
swz,2011,36.83646
swz,2012,19.52454
swz,2013,19.81562
swz,2014,22.12013
swz,2015,22.24475
swz,2016,19.6803
swz,2017,18.39473
swz,2018,18.49296
swz,2019,17.60275
syr,1990,6.33222
syr,1991,6.33222
syr,1992,6.33222
syr,1993,6.33222
syr,1994,6.33222
syr,1995,6.33222
syr,1996,6.33222
syr,1997,6.33222
syr,1998,6.33222
syr,1999,6.33222
syr,2000,6.33222
syr,2001,4.1707
syr,2002,8.84944
syr,2003,10.47941
syr,2004,10.71433
syr,2005,16.48333
syr,2006,29.12912
syr,2007,29.24643
syr,2008,25.05594
syr,2009,26.94707
syr,2010,22.68823
syr,2011,22.68823
syr,2012,22.68823
syr,2013,22.68823
syr,2014,22.68823
syr,2015,22.68823
syr,2016,22.68823
syr,2017,22.68823
syr,2018,22.68823
syr,2019,22.68823
tha,1990,35.21679
tha,1991,37.9991
tha,1992,41.10688
tha,1993,43.86289
tha,1994,47.60038
tha,1995,49.71487
tha,1996,53.67527
tha,1997,54.89425
tha,1998,57.3849
tha,1999,58.04105
tha,2000,59.59556
tha,2001,58.39534
tha,2002,59.21639
tha,2003,60.89571
tha,2004,61.45981
tha,2005,61.87968
tha,2006,62.35678
tha,2007,62.54242
tha,2008,60.42248
tha,2009,59.56043
tha,2010,61.82018
tha,2011,58.52976
tha,2012,59.63351
tha,2013,59.8274
tha,2014,60.87364
tha,2015,62.65659
tha,2016,63.80895
tha,2017,63.14698
tha,2018,62.21268
tha,2019,61.12115
tjk,1990,66.3048
tjk,1991,66.3048
tjk,1992,66.3048
tjk,1993,66.3048
tjk,1994,66.3048
tjk,1995,66.3048
tjk,1996,66.3048
tjk,1997,66.3048
tjk,1998,66.3048
tjk,1999,66.3048
tjk,2000,66.3048
tjk,2001,66.3048
tjk,2002,66.3048
tjk,2003,66.3048
tjk,2004,66.3048
tjk,2005,66.3048
tjk,2006,66.3048
tjk,2007,66.3048
tjk,2008,66.3048
tjk,2009,66.3048
tjk,2010,66.3048
tjk,2011,66.3048
tjk,2012,66.3048
tjk,2013,66.3048
tjk,2014,66.3048
tjk,2015,66.3048
tjk,2016,66.3048
tjk,2017,66.3048
tjk,2018,66.3048
tjk,2019,66.3048
ton,1990,52.52883
ton,1991,52.52883
ton,1992,52.52883
ton,1993,52.52883
ton,1994,52.52883
ton,1995,52.52883
ton,1996,52.52883
ton,1997,52.52883
ton,1998,52.52883
ton,1999,52.52883
ton,2000,52.52883
ton,2001,75.36487
ton,2002,58.98751
ton,2003,34.43897
ton,2004,9.64348
ton,2005,17.09069
ton,2006,35.18566
ton,2007,54.75948
ton,2008,17.72604
ton,2009,22.39286
ton,2010,20.81322
ton,2011,18.90763
ton,2012,49.50122
ton,2013,30.59486
ton,2014,23.45482
ton,2015,23.45482
ton,2016,23.45482
ton,2017,23.45482
ton,2018,23.45482
ton,2019,23.45482
tto,1990,13.64123
tto,1991,13.64123
tto,1992,11.34067
tto,1993,15.96701
tto,1994,12.11526
tto,1995,15.11728
tto,1996,17.03123
tto,1997,20.91079
tto,1998,18.52693
tto,1999,17.71504
tto,2000,15.82464
tto,2001,31.83122
tto,2002,20.19739
tto,2003,17.04389
tto,2004,26.87912
tto,2005,20.67891
tto,2006,20.95118
tto,2007,28.88973
tto,2008,20.49703
tto,2009,19.67123
tto,2010,17.70037
tto,2011,22.88514
tto,2012,26.35653
tto,2013,16.95243
tto,2014,29.20879
tto,2015,34.51239
tto,2016,34.51239
tto,2017,34.51239
tto,2018,34.51239
tto,2019,34.51239
tun,1990,23.62306
tun,1991,21.30349
tun,1992,21.20119
tun,1993,21.26706
tun,1994,19.22429
tun,1995,20.16583
tun,1996,21.02276
tun,1997,20.69746
tun,1998,23.05805
tun,1999,22.98081
tun,2000,24.82609
tun,2001,26.69106
tun,2002,27.4377
tun,2003,28.16181
tun,2004,29.54649
tun,2005,31.4092
tun,2006,32.32736
tun,2007,34.29876
tun,2008,39.21137
tun,2009,39.63726
tun,2010,45.01654
tun,2011,45.7979
tun,2012,45.28435
tun,2013,46.81647
tun,2014,49.09475
tun,2015,47.37075
tun,2016,51.86702
tun,2017,51.95378
tun,2018,48.74226
tun,2019,51.6429
tur,1990,20.29815
tur,1991,19.65431
tur,1992,20.72232
tur,1993,20.67334
tur,1994,21.43797
tur,1995,23.28984
tur,1996,24.24363
tur,1997,24.49565
tur,1998,26.38528
tur,1999,29.7967
tur,2000,31.94403
tur,2001,34.23937
tur,2002,35.37398
tur,2003,37.92885
tur,2004,41.07781
tur,2005,40.73384
tur,2006,42.70155
tur,2007,43.42747
tur,2008,42.20717
tur,2009,42.27648
tur,2010,42.5009
tur,2011,41.19415
tur,2012,40.29544
tur,2013,40.60209
tur,2014,40.52324
tur,2015,41.79293
tur,2016,43.36679
tur,2017,44.73143
tur,2018,44.46075
tur,2019,44.39871
tza,1990,8.96849
tza,1991,8.96849
tza,1992,8.96849
tza,1993,8.96849
tza,1994,8.96849
tza,1995,8.96849
tza,1996,8.96849
tza,1997,8.96849
tza,1998,30.27944
tza,1999,31.1008
tza,2000,7.3415
tza,2001,5.77491
tza,2002,4.30446
tza,2003,6.85529
tza,2004,7.83749
tza,2005,9.85963
tza,2006,11.30194
tza,2007,13.1112
tza,2008,22.86823
tza,2009,20.44057
tza,2010,13.58486
tza,2011,16.67451
tza,2012,22.96961
tza,2013,22.40835
tza,2014,11.27127
tza,2015,20.21953
tza,2016,11.70982
tza,2017,17.81206
tza,2018,37.66766
tza,2019,37.66766
uga,1990,42.62515
uga,1991,42.62515
uga,1992,42.62515
uga,1993,42.62515
uga,1994,42.62515
uga,1995,30.09124
uga,1996,14.01129
uga,1997,17.6111
uga,1998,24.50629
uga,1999,40.18044
uga,2000,13.01238
uga,2001,27.01336
uga,2002,28.97999
uga,2003,29.73336
uga,2004,26.70713
uga,2005,16.0674
uga,2006,37.72081
uga,2007,22.5244
uga,2008,14.83785
uga,2009,13.54253
uga,2010,15.16359
uga,2011,32.16369
uga,2012,32.98317
uga,2013,13.81949
uga,2014,14.60919
uga,2015,17.07924
uga,2016,20.85507
uga,2017,22.37552
uga,2018,19.65682
uga,2019,19.65682
ukr,1990,36.65711
ukr,1991,36.65711
ukr,1992,36.65711
ukr,1993,36.65711
ukr,1994,36.65711
ukr,1995,36.65711
ukr,1996,36.65711
ukr,1997,36.86223
ukr,1998,37.70847
ukr,1999,38.88284
ukr,2000,37.87588
ukr,2001,38.62866
ukr,2002,38.55445
ukr,2003,39.28522
ukr,2004,42.00292
ukr,2005,36.89157
ukr,2006,40.31443
ukr,2007,42.23023
ukr,2008,45.03079
ukr,2009,43.78934
ukr,2010,43.25492
ukr,2011,42.15583
ukr,2012,44.8594
ukr,2013,42.32407
ukr,2014,39.66196
ukr,2015,37.5595
ukr,2016,35.57597
ukr,2017,34.85225
ukr,2018,35.37465
ukr,2019,35.37465
ury,1990,26.23748
ury,1991,26.23748
ury,1992,26.23748
ury,1993,26.23748
ury,1994,32.49677
ury,1995,22.98899
ury,1996,20.60505
ury,1997,23.00817
ury,1998,27.92452
ury,1999,25.54825
ury,2000,26.07096
ury,2001,21.07888
ury,2002,17.84172
ury,2003,16.06595
ury,2004,16.70625
ury,2005,17.4336
ury,2006,19.30571
ury,2007,20.86778
ury,2008,22.39169
ury,2009,22.5653
ury,2010,23.91843
ury,2011,26.35401
ury,2012,23.35599
ury,2013,26.44775
ury,2014,24.58675
ury,2015,26.2567
ury,2016,22.55295
ury,2017,21.88115
ury,2018,22.48819
ury,2019,21.99981
usa,1990,72.50564
usa,1991,72.97418
usa,1992,73.02429
usa,1993,73.27561
usa,1994,73.30103
usa,1995,72.41583
usa,1996,73.61414
usa,1997,74.63445
usa,1998,75.75054
usa,1999,76.06144
usa,2000,75.51742
usa,2001,75.38431
usa,2002,74.97802
usa,2003,74.20209
usa,2004,71.62776
usa,2005,70.39497
usa,2006,72.22866
usa,2007,71.58935
usa,2008,68.96113
usa,2009,66.42304
usa,2010,64.74545
usa,2011,62.19766
usa,2012,62.53326
usa,2013,61.74148
usa,2014,62.35707
usa,2015,65.28745
usa,2016,65.74373
usa,2017,63.56641
usa,2018,62.30735
usa,2019,63.6021
uzb,1990,36.73536
uzb,1991,36.73536
uzb,1992,36.73536
uzb,1993,36.73536
uzb,1994,36.73536
uzb,1995,36.73536
uzb,1996,36.73536
uzb,1997,36.73536
uzb,1998,36.73536
uzb,1999,36.73536
uzb,2000,36.73536
uzb,2001,36.73536
uzb,2002,36.73536
uzb,2003,36.73536
uzb,2004,36.73536
uzb,2005,36.73536
uzb,2006,36.73536
uzb,2007,36.73536
uzb,2008,36.73536
uzb,2009,36.73536
uzb,2010,36.73536
uzb,2011,36.73536
uzb,2012,36.73536
uzb,2013,36.73536
uzb,2014,36.73536
uzb,2015,36.73536
uzb,2016,36.73536
uzb,2017,36.73536
uzb,2018,29.00099
uzb,2019,28.6013
ven,1990,32.41671
ven,1991,8.90592
ven,1992,10.21188
ven,1993,13.72017
ven,1994,16.21531
ven,1995,15.34508
ven,1996,15.97232
ven,1997,16.26957
ven,1998,21.46577
ven,1999,14.21617
ven,2000,12.19072
ven,2001,15.84843
ven,2002,39.63516
ven,2003,50.38231
ven,2004,15.6172
ven,2005,14.84757
ven,2006,53.16975
ven,2007,53.16975
ven,2008,10.27254
ven,2009,4.80133
ven,2010,8.11494
ven,2011,39.39624
ven,2012,3.77016
ven,2013,9.65207
ven,2014,9.65207
ven,2015,9.65207
ven,2016,9.65207
ven,2017,9.65207
ven,2018,9.65207
ven,2019,9.65207
vnm,1990,16.37649
vnm,1991,16.37649
vnm,1992,16.37649
vnm,1993,16.37649
vnm,1994,16.37649
vnm,1995,16.37649
vnm,1996,16.37649
vnm,1997,16.37649
vnm,1998,20.60734
vnm,1999,19.5283
vnm,2000,21.45422
vnm,2001,20.67041
vnm,2002,17.66933
vnm,2003,18.61881
vnm,2004,20.4446
vnm,2005,21.43749
vnm,2006,23.04322
vnm,2007,24.11528
vnm,2008,25.83659
vnm,2009,25.61277
vnm,2010,27.98608
vnm,2011,33.65449
vnm,2012,43.58149
vnm,2013,47.38715
vnm,2014,46.45638
vnm,2015,49.24616
vnm,2016,51.25356
vnm,2017,54.68239
vnm,2018,54.56675
vnm,2019,54.00416
yem,1990,27.34748
yem,1991,27.34748
yem,1992,27.34748
yem,1993,27.34748
yem,1994,27.34748
yem,1995,27.34748
yem,1996,27.34748
yem,1997,27.34748
yem,1998,27.34748
yem,1999,27.34748
yem,2000,27.34748
yem,2001,27.34748
yem,2002,11.99926
yem,2003,3.16058
yem,2004,6.25905
yem,2005,2.65216
yem,2006,2.978
yem,2007,2.74345
yem,2008,2.82995
yem,2009,5.07964
yem,2010,6.12157
yem,2011,11.62667
yem,2012,9.75272
yem,2013,5.57427
yem,2014,22.74076
yem,2015,35.48491
yem,2016,35.48491
yem,2017,0.56294
yem,2018,0.56294
yem,2019,0.24508
zaf,1990,31.02249
zaf,1991,31.02249
zaf,1992,31.02249
zaf,1993,27.52252
zaf,1994,29.06245
zaf,1995,32.15583
zaf,1996,31.12006
zaf,1997,30.71798
zaf,1998,35.59528
zaf,1999,41.00814
zaf,2000,39.98243
zaf,2001,42.78996
zaf,2002,44.6684
zaf,2003,45.89784
zaf,2004,47.99627
zaf,2005,47.56983
zaf,2006,47.76957
zaf,2007,49.48769
zaf,2008,51.13817
zaf,2009,46.50707
zaf,2010,45.72289
zaf,2011,43.73819
zaf,2012,44.67718
zaf,2013,43.62024
zaf,2014,46.0857
zaf,2015,49.92887
zaf,2016,50.56453
zaf,2017,46.87256
zaf,2018,46.02459
zaf,2019,45.99375
zmb,1990,17.05628
zmb,1991,17.05628
zmb,1992,17.05628
zmb,1993,17.05628
zmb,1994,17.05628
zmb,1995,14.92789
zmb,1996,13.339
zmb,1997,6.15604
zmb,1998,20.87973
zmb,1999,22.67877
zmb,2000,5.9625
zmb,2001,3.73826
zmb,2002,5.30845
zmb,2003,4.67164
zmb,2004,10.97066
zmb,2005,7.9924
zmb,2006,13.79907
zmb,2007,16.91281
zmb,2008,14.16119
zmb,2009,22.92897
zmb,2010,15.88478
zmb,2011,18.91442
zmb,2012,18.63207
zmb,2013,23.20328
zmb,2014,24.98933
zmb,2015,29.82707
zmb,2016,45.35416
zmb,2017,28.27163
zmb,2018,27.42379
zmb,2019,27.17318
zwe,1990,48.94331
zwe,1991,45.13283
zwe,1992,46.30129
zwe,1993,34.50826
zwe,1994,27.47739
zwe,1995,37.35476
zwe,1996,33.66106
zwe,1997,35.04516
zwe,1998,35.04516
zwe,1999,31.24309
zwe,2000,31.74606
zwe,2001,51.54091
zwe,2002,31.78819
zwe,2003,31.78819
zwe,2004,29.69989
zwe,2005,22.61292
zwe,2006,41.29777
zwe,2007,43.8369
zwe,2008,30.9224
zwe,2009,13.05324
zwe,2010,18.42143
zwe,2011,12.84692
zwe,2012,15.97265
zwe,2013,13.90981
zwe,2014,17.09362
zwe,2015,17.28842
zwe,2016,14.79453
zwe,2017,24.78829
zwe,2018,19.41199
zwe,2019,15.7966
