geo,time,ne_con_govt_cn
mli,2019,1593940941100
mli,2020,1588893323600
mlt,1970,43483500
mlt,1971,46196700
mlt,1972,46886300
mlt,1973,53952700
mlt,1974,63756000
mlt,1975,72329500
mlt,1976,85038000
mlt,1977,94156500
mlt,1978,109220500
mlt,1979,127199200
mlt,1980,150151900
mlt,1981,178689800
mlt,1982,201933900
mlt,1983,194922100
mlt,1984,190334400
mlt,1985,199784600
mlt,1986,212104600
mlt,1987,232817900
mlt,1988,249253900
mlt,1989,283443500
mlt,1990,306050200
mlt,1991,348472100
mlt,1992,389420000
mlt,1993,447540900
mlt,1994,497631000
mlt,1995,551100600
mlt,1996,616006700
mlt,1997,628168800
mlt,1998,664237600
mlt,1999,683749200
mlt,2000,739635700
mlt,2001,817010800
mlt,2002,856268400
mlt,2003,908395900
mlt,2004,938047000
mlt,2005,951168600
mlt,2006,1016917100
mlt,2007,1053624500
mlt,2008,1230308400
mlt,2009,1231858800
mlt,2010,1299321500
mlt,2011,1357320900
mlt,2012,1460586500
mlt,2013,1490548200
mlt,2014,1619974000
mlt,2015,1708243100
mlt,2016,1686011539.00365
mlt,2017,1748875093.73587
mlt,2018,2010945625.93491
mlt,2019,2347425009.94824
mlt,2020,2781874636.23208
mmr,2011,4931920150000
mmr,2012,6685616750000
mmr,2013,9253827550000
mmr,2014,12326875000000
mmr,2015,14462142450000
mmr,2016,14709425100000
mmr,2017,15753229900000
mmr,2018,17071872900000
mmr,2019,19265046400000
mne,2000,233759000
mne,2001,325988000
mne,2002,338195000
mne,2003,404181000
mne,2004,439238000
mne,2005,543420000
mne,2006,414574000
mne,2007,534658000
mne,2008,689498000
mne,2009,654480000
mne,2010,690439000
mne,2011,687654000
mne,2012,671130000
mne,2013,654907000
mne,2014,669895000
mne,2015,701516000
mne,2016,775489000
mne,2017,792162000
mne,2018,862887000
mne,2019,881124000
mne,2020,946006000
mng,1981,1723800000
mng,1982,1731600000
mng,1983,1750800000
mng,1984,1875000000
mng,1985,2030500000
mng,1986,2272500000
mng,1987,2383700000
mng,1988,2474599900
mng,1989,2491500000
mng,1990,3118200000
mng,1991,4753400000
mng,1992,8895900000
mng,1993,44152000000
mng,1994,96165000000
mng,1995,72330700000
mng,1996,92962600000
mng,1997,113956000000
mng,1998,147493000000
mng,1999,158125700000
mng,2000,187370001800
mng,2001,233714521900
mng,2002,249999168800
mng,2003,260506157000
mng,2004,341605596400
mng,2005,369193136400
mng,2006,470551286300
mng,2007,647891714100
mng,2008,959880435600
mng,2009,930206046300
mng,2010,1237928200000
mng,2011,1614476000000
mng,2012,2257411100000
mng,2013,2580301900000
mng,2014,2893297900000
mng,2015,3404860060700
mng,2016,3818316398500
mng,2017,3901574437400
mng,2018,4135708153500
mng,2019,4959952364700
mng,2020,5921453995400
moz,1991,724684300
moz,1992,1136835700
moz,1993,2054085400
moz,1994,4420534500
moz,1995,3431207700
moz,1996,5017074300
moz,1997,6896197400
moz,1998,9146424600
moz,1999,12139623200
moz,2000,12837382800
moz,2001,19440453600
moz,2002,20918561700
moz,2003,24125946200
moz,2004,30271192100
moz,2005,33658282800
moz,2006,38188166000
moz,2007,42607580400
moz,2008,49842350400
moz,2009,57301660000
moz,2010,67299656700
moz,2011,80267085900
moz,2012,94670996100
moz,2013,119904468800
moz,2014,147030675800
moz,2015,165354105500
moz,2016,198433679700
moz,2017,207184398400
moz,2018,195569476600
moz,2019,207350187500
mrt,1966,482944597.28268
mrt,1967,435399578.3935
mrt,1968,411611865.98486
mrt,1969,468320024.1873
mrt,1970,497599508.47364
mrt,1971,555946059.50283
mrt,1972,783233763.74639
mrt,1973,845008892.65579
mrt,1974,990344311.16066
mrt,1975,1223669957.79314
mrt,1976,1878641767.56876
mrt,1977,2007039183.08651
mrt,1978,1995760177.82221
mrt,1979,2266247005.76969
mrt,1980,2500740814.37459
mrt,1981,2375127396.47457
mrt,1982,2111763728.37541
mrt,1983,2418212189.61039
mrt,1984,2416695166.12412
mrt,1985,2595102737.85885
mrt,1986,2390714852.22363
mrt,1987,2784694654.57304
mrt,1988,2964493335.67457
mrt,1989,3492103156.02954
mrt,1990,3615897407.43095
mrt,1991,3318282200
mrt,1992,2754678700
mrt,1993,3079342100
mrt,1994,3185839200
mrt,1995,3322182600
mrt,1996,3716331900
mrt,1997,3892900000
mrt,1998,7960202300
mrt,1999,8534045900
mrt,2000,8777738900
mrt,2001,9117471800
mrt,2002,9809786400
mrt,2003,10404536700
mrt,2004,12237569700
mrt,2005,13350412600
mrt,2006,14724806200
mrt,2007,16560888100
mrt,2008,18532645400
mrt,2009,19498052900
mrt,2010,20996362000
mrt,2011,19883083500
mrt,2012,24087277700
mrt,2013,25382400300
mrt,2014,27208900000
mrt,2015,29267800000
mrt,2016,30304700000
mrt,2017,32570900000
mrt,2018,32418078000
mrt,2019,33730381200
mrt,2020,37680026900
mus,1976,636000000
mus,1977,798000000
mus,1978,933000000
mus,1979,1009000000
mus,1980,1224000000
mus,1981,1422000000
mus,1982,1624000000
mus,1983,1706000000
mus,1984,1835000000
mus,1985,1915000000
mus,1986,2068000000
mus,1987,2835000000
mus,1988,3644000000
mus,1989,4078000000
mus,1990,5347000000
mus,1991,6088502700
mus,1992,6679973400
mus,1993,8073399800
mus,1994,9336780300
mus,1995,9957340000
mus,1996,11386969100
mus,1997,12415189400
mus,1998,13753300400
mus,1999,15568000000
mus,2000,17445622500
mus,2001,18715328900
mus,2002,20540036400
mus,2003,22849689500
mus,2004,25692698200
mus,2005,27795422500
mus,2006,31478000000
mus,2007,31737000000
mus,2008,35431000000
mus,2009,40619000000
mus,2010,42555000000
mus,2011,44517000000
mus,2012,46838000000
mus,2013,54388000000
mus,2014,58114000000
mus,2015,61211000000
mus,2016,67147000000
mus,2017,69317000000
mus,2018,73678000000
mus,2019,76333000000
mus,2020,79193000000
mys,1960,727000000
mys,1961,794000000
mys,1962,855000000
mys,1963,1190000000
mys,1964,1378000000
mys,1965,1535000000
mys,1966,1740000000
mys,1967,1704000000
mys,1968,1744000000
mys,1969,1826000000
mys,1970,2162000000
mys,1971,2170000000
mys,1972,2738000000
mys,1973,2934000000
mys,1974,3516000000
mys,1975,3924000000
mys,1976,4301000000
mys,1977,5388000000
mys,1978,6090000000
mys,1979,6475000000
mys,1980,8811000000
mys,1981,10425000000
mys,1982,11469000000
mys,1983,11015000000
mys,1984,11741000000
mys,1985,11844000000
mys,1986,12127000000
mys,1987,12060000000
mys,1988,13148000000
mys,1989,14798000000
mys,1990,16426000000
mys,1991,18504000000
mys,1992,19604000000
mys,1993,21750000000
mys,1994,23973000000
mys,1995,27527000000
mys,1996,28178000000
mys,1997,30341000000
mys,1998,27670000000
mys,1999,33044000000
mys,2000,36229000000
mys,2001,42448000000
mys,2002,49656000000
mys,2003,54306000000
mys,2004,59635000000
mys,2005,62368000000
mys,2006,66647000000
mys,2007,76959000000
mys,2008,88581000000
mys,2009,93017000000
mys,2010,103346000000
mys,2011,120993000000
mys,2012,134442000000
mys,2013,139707000000
mys,2014,147475000000
mys,2015,154021124000
mys,2016,157023238000
mys,2017,167320137000
mys,2018,173289000000
mys,2019,176710000000
mys,2020,184043000000
nam,1980,267678757.46429
nam,1981,409244298.50978
nam,1982,496768324.91471
nam,1983,568300893.50725
nam,1984,642258564.12133
nam,1985,786844171.96654
nam,1986,952660487.21959
nam,1987,1153719282.65831
nam,1988,1326745363.48758
nam,1989,1461389296.28075
nam,1990,1694221530.31551
nam,1991,2097851200
nam,1992,2609800000
nam,1993,2738477000
nam,1994,3047856200
nam,1995,3583416500
nam,1996,4247835000
nam,1997,4723171700
nam,1998,5185134600
nam,1999,5851006300
nam,2000,6375497300
nam,2001,6970090800
nam,2002,7613214100
nam,2003,8283128700
nam,2004,8693235300
nam,2005,8905482400
nam,2006,10526463300
nam,2007,14694846100
nam,2008,15281540000
nam,2009,17944992800
nam,2010,21107476500
nam,2011,20895000600
nam,2012,26684460400
nam,2013,32808062500
nam,2014,37385820300
nam,2015,39758808600
nam,2016,42561121100
nam,2017,43928636700
nam,2018,45932226600
nam,2019,46526113300
nam,2020,46445425800
ncl,1981,29500000256
ncl,1982,35599998976
ncl,1983,39800000512
ncl,1984,46000001024
ncl,1985,52800000000
ncl,1986,61499998208
ncl,1990,23540137984
ncl,1998,109878877637
ncl,1999,114162840098.144
ncl,2000,118439449035.524
ncl,2001,124310998250.255
ncl,2002,134045519591.472
ncl,2003,141003994264.40201
ncl,2004,144924910105.629
ncl,2005,152945348793.56
ncl,2006,165327977393.42499
ncl,2007,176072230180.97101
ncl,2008,183939000000
ncl,2009,194673000000
ncl,2010,200803000000
ncl,2011,206724000000
ncl,2012,211731000000
ncl,2013,220355000000
ncl,2014,223821000000
ncl,2015,224000000000
ncl,2016,230116000000
ncl,2017,227870000000
ner,1960,8865356800
ner,1961,11005320200
ner,1962,11158128600
ner,1963,10852404200
ner,1964,10546784300
ner,1965,10698800100
ner,1966,12227200000
ner,1967,13144200200
ner,1968,13449900000
ner,1969,14214100000
ner,1970,15589699600
ner,1971,15742499800
ner,1972,17423800300
ner,1973,18188009500
ner,1974,20174899200
ner,1975,24301600800
ner,1976,33013399600
ner,1977,45393489900
ner,1978,46463389700
ner,1979,51201400800
ner,1980,55000000000
ner,1981,64500000000
ner,1982,75000000000
ner,1983,77200000000
ner,1984,65200000000
ner,1985,70100000000
ner,1986,74500000000
ner,1987,75300000000
ner,1988,105300000000
ner,1989,109200000000
ner,1990,200200645184.16101
ner,1991,182066007300
ner,1992,178036087800
ner,1993,185520224000
ner,1994,210563295400
ner,1995,221357722700
ner,1996,243810131500
ner,1997,274610230800
ner,1998,311023432200
ner,1999,343262788500
ner,2000,329758240300
ner,2001,343423985300
ner,2002,359850225100
ner,2003,362876982500
ner,2004,386099393800
ner,2005,410910744800
ner,2006,420086008000
ner,2007,472189989000
ner,2008,557948115800
ner,2009,634371222000
ner,2010,601382012800
ner,2011,677455379500
ner,2012,726816136700
ner,2013,772473685700
ner,2014,962192222300
ner,2015,944521000000
ner,2016,941002000000
ner,2017,1004206635700
ner,2018,1082036146000
ner,2019,1182292273100
ner,2020,1234226714600
nga,1981,2474719740.53756
nga,1982,3139666394.13859
nga,1983,3297426380.18254
nga,1984,3468568119.48443
nga,1985,3643611665.28597
nga,1986,3822262303.54937
nga,1987,3994915393.95526
nga,1988,4900553843.29608
nga,1989,5456342715.67464
nga,1990,6035348610.13666
nga,1991,7204522200
nga,1992,18552114900
nga,1993,27009804400
nga,1994,31290293200
nga,1995,36154819100
nga,1996,37233639500
nga,1997,40323834600
nga,1998,66103018500
nga,1999,75841700800
nga,2000,149973436500
nga,2001,163917599500
nga,2002,154175560600
nga,2003,129028032500
nga,2004,867714267300
nga,2005,1050784651300
nga,2006,1556983571600
nga,2007,3276301075000
nga,2008,3767265603600
nga,2009,3759393546200
nga,2010,4832147860000
nga,2011,5412005600000
nga,2012,5953206160000
nga,2013,5796440000000
nga,2014,5826892870000
nga,2015,5648950000000
nga,2016,5522949550600
nga,2017,5059376092500
nga,2018,7234455583600
nga,2019,8115015943700
nga,2020,13431815355000
nic,1960,0.04121
nic,1961,0.04322
nic,1962,0.04623
nic,1963,0.04523
nic,1964,0.05126
nic,1965,0.06332
nic,1966,0.07344
nic,1967,0.0858
nic,1968,0.0878
nic,1969,0.09146
nic,1970,0.10428
nic,1971,0.1126
nic,1972,0.11584
nic,1973,0.12456
nic,1974,0.1643
nic,1975,0.20146
nic,1976,0.24158
nic,1977,0.27926
nic,1978,0.35248
nic,1979,0.51818
nic,1980,0.82062
nic,1981,1.07422
nic,1982,1.3292
nic,1983,2.07028
nic,1984,3.1826
nic,1985,8.24694
nic,1986,30.80792
nic,1987,184.5744
nic,1988,20846.88086
nic,1989,816900
nic,1990,68030000
nic,1991,1483900000
nic,1992,1763400000
nic,1993,1890700000
nic,1994,1944700000
nic,1995,2343499700
nic,1996,2669271600
nic,1997,2868223900
nic,1998,3495511200
nic,1999,4718322800
nic,2000,5623552500
nic,2001,6413939800
nic,2002,6510238100
nic,2003,7383611100
nic,2004,8386780700
nic,2005,9972799300
nic,2006,18023000000
nic,2007,19198000000
nic,2008,22778000000
nic,2009,24471000000
nic,2010,26370000000
nic,2011,29806000000
nic,2012,33649000000
nic,2013,37368000000
nic,2014,44039000000
nic,2015,48861000000
nic,2016,54989000000
nic,2017,59700000000
nic,2018,60837000000
nic,2019,65364000000
nic,2020,69103000000
nld,1969,10006784800
nld,1970,11453610000
nld,1971,13561318000
nld,1972,15657843000
nld,1973,17825539000
nld,1974,21097418000
nld,1975,24866484000
nld,1976,28351879000
nld,1977,31637993000
nld,1978,34713640000
nld,1979,37986536000
nld,1980,40584314000
nld,1981,42898422000
nld,1982,45229813000
nld,1983,46564797000
nld,1984,46218088000
nld,1985,48473224000
nld,1986,49753303000
nld,1987,52237206000
nld,1988,53112622000
nld,1989,54346948000
nld,1990,57060635000
nld,1991,60821568000
nld,1992,64884473000
nld,1993,67538172000
nld,1994,70413521000
nld,1995,73904000000
nld,1996,73662000000
nld,1997,77467000000
nld,1998,82122000000
nld,1999,86383000000
nld,2000,92910000000
nld,2001,101160000000
nld,2002,110867000000
nld,2003,117438000000
nld,2004,119129000000
nld,2005,122735000000
nld,2006,135551000000
nld,2007,143861000000
nld,2008,152051000000
nld,2009,162444000000
nld,2010,167744000000
nld,2011,167706000000
nld,2012,169945000000
nld,2013,170326000000
nld,2014,172465000000
nld,2015,172354000000
nld,2016,174842000000
nld,2017,179491000000
nld,2018,188611000000
nld,2019,200134000000
nld,2020,207633000000
nld_curacao,2005,674600000
nld_curacao,2006,701700000
nld_curacao,2007,773700000
nld_curacao,2008,812200000
nld_curacao,2009,848900000
nld_curacao,2010,855400000
nld_curacao,2011,837900000
nld_curacao,2012,856500000
nld_curacao,2013,793600000
nld_curacao,2014,889600000
nld_curacao,2015,878500000
nld_curacao,2016,881700000
nor,1970,14376000000
nor,1971,16938000000
nor,1972,19170000000
nor,1973,22001000000
nor,1974,25778000000
nor,1975,31165000000
nor,1976,37003000000
nor,1977,42253000000
nor,1978,48115000000
nor,1979,52033000000
nor,1980,59489000000
nor,1981,67845000000
nor,1982,76815000000
nor,1983,85228000000
nor,1984,92109000000
nor,1985,100647000000
nor,1986,110677000000
nor,1987,126832000000
nor,1988,132361000000
nor,1989,141874000000
nor,1990,152103000000
nor,1991,165965000000
nor,1992,178490000000
nor,1993,187962000000
nor,1994,194029000000
nor,1995,201899000000
nor,1996,214784000000
nor,1997,228017000000
nor,1998,248527000000
nor,1999,266110000000
nor,2000,284676000000
nor,2001,313842000000
nor,2002,338267000000
nor,2003,356349000000
nor,2004,370927000000
nor,2005,386895000000
nor,2006,413106000000
nor,2007,440157000000
nor,2008,482485000000
nor,2009,524514000000
nor,2010,553027000000
nor,2011,584196000000
nor,2012,614804000000
nor,2013,648323000000
nor,2014,686825000000
nor,2015,723005000000
nor,2016,754667000000
nor,2017,791090000000
nor,2018,826111000000
nor,2019,867706000000
nor,2020,905323000000
npl,1975,1256999900
npl,1976,1294000000
npl,1977,1260000000
npl,1978,1471000100
npl,1979,1888999900
npl,1980,1564999900
npl,1981,1922000000
npl,1982,2638000100
npl,1983,3416000000
npl,1984,3644000000
npl,1985,4370999800
npl,1986,5065000000
npl,1987,5797000000
npl,1988,6895000000
npl,1989,8947000000
npl,1990,8959000000
npl,1991,11085000000
npl,1992,11908000000
npl,1993,14900000000
npl,1994,15987000000
npl,1995,20267000000
npl,1996,23018000000
npl,1997,24987000000
npl,1998,28015000000
npl,1999,30529000000
npl,2000,33964000000
npl,2001,35785000000
npl,2002,38586000000
npl,2003,42652000000
npl,2004,46397000000
npl,2005,52453000000
npl,2006,56794000000
npl,2007,66949000000
npl,2008,80663000000
npl,2009,106527000000
npl,2010,119189000000
npl,2011,131272015675.09801
npl,2012,138848411716.17001
npl,2013,146866452648.754
npl,2014,178627505706.78601
npl,2015,213570950325.12399
npl,2016,206725180626.828
npl,2017,262127769172.336
npl,2018,278602605726.98102
npl,2019,313233054939.74799
npl,2020,352617228139.19897
nzl,1970,880754000
nzl,1971,1013000000
nzl,1972,1161000000
nzl,1973,1334000000
nzl,1974,1650000000
nzl,1975,1985000000
nzl,1976,2274000000
nzl,1977,2732000000
nzl,1978,3322000000
nzl,1979,3820000000
nzl,1980,4709000000
nzl,1981,5628000000
nzl,1982,6348000000
nzl,1983,6761000000
nzl,1984,7383000000
nzl,1985,8619000000
nzl,1986,10272000000
nzl,1987,11444000000
nzl,1988,12339000000
nzl,1989,13211000000
nzl,1990,14043000000
nzl,1991,14202000000
nzl,1992,14770000000
nzl,1993,14997000000
nzl,1994,15215000000
nzl,1995,16169000000
nzl,1996,16816000000
nzl,1997,17645000000
nzl,1998,18745000000
nzl,1999,19562000000
nzl,2000,20481000000
nzl,2001,21749000000
nzl,2002,22656000000
nzl,2003,24287000000
nzl,2004,26383000000
nzl,2005,29243000000
nzl,2006,31582000000
nzl,2007,34401000000
nzl,2008,37478000000
nzl,2009,38433000000
nzl,2010,40061000000
nzl,2011,41714000000
nzl,2012,42153000000
nzl,2013,43630000000
nzl,2014,45557000000
nzl,2015,47229000000
nzl,2016,49226000000
nzl,2017,52091000000
nzl,2018,55549000000
nzl,2019,60581000000
nzl,2020,65302000000
omn,1967,1700000
omn,1968,3800000
omn,1969,5100000
omn,1970,13700000
omn,1971,26000000
omn,1972,41700000
omn,1973,63000000
omn,1974,197200000
omn,1975,229000000
omn,1976,240900000
omn,1977,268500000
omn,1978,272300000
omn,1979,354700000
omn,1980,516699900
omn,1981,616699900
omn,1982,681199900
omn,1983,727800100
omn,1984,808000000
omn,1985,938100200
omn,1986,928999900
omn,1987,913699800
omn,1988,956000000
omn,1989,975600100
omn,1990,1001477900
omn,1991,1095428900
omn,1992,1168538300
omn,1993,1219462600
omn,1994,1237813700
omn,1995,1331142100
omn,1996,1391012500
omn,1997,1415000000
omn,1998,1425631400
omn,1999,1446948300
omn,2000,1611336900
omn,2001,1732024400
omn,2002,1831850700
omn,2003,1850469200
omn,2004,2134829700
omn,2005,2484645300
omn,2006,2665741900
omn,2007,3043875600
omn,2008,3316413100
omn,2009,3601100100
omn,2010,4092008400
omn,2011,4713500000
omn,2012,5762100000
omn,2013,6534700000
omn,2014,7704400000
omn,2015,7456600000
omn,2016,7546700000
omn,2017,7625800000
omn,2018,7585200000
omn,2019,7824400000
omn,2020,7895600000
pak,1960,1833000000
pak,1961,1921000000
pak,1962,2072000000
pak,1963,2275000000
pak,1964,2782000000
pak,1965,3077000000
pak,1966,4585000000
pak,1967,4033000000
pak,1968,4038000000
pak,1969,4356000000
pak,1970,4846000000
pak,1971,5270000000
pak,1972,6478000000
pak,1973,7724000000
pak,1974,8539000000
pak,1975,11950000000
pak,1976,14343000000
pak,1977,16714000000
pak,1978,19116000000
pak,1979,20339000000
pak,1980,23535000000
pak,1981,28276000000
pak,1982,33522000000
pak,1983,41606000000
pak,1984,50741000000
pak,1985,57126000000
pak,1986,65662000000
pak,1987,77482000000
pak,1988,104754000000
pak,1989,129201000000
pak,1990,129562000000
pak,1991,145575000000
pak,1992,155567000000
pak,1993,174680000000
pak,1994,189102000000
pak,1995,219125000000
pak,1996,268098000000
pak,1997,288813000000
pak,1998,301614000000
pak,1999,304419000000
pak,2000,343126000000
pak,2001,339975000000
pak,2002,402701000000
pak,2003,444915000000
pak,2004,481539000000
pak,2005,531692000000
pak,2006,857461000000
pak,2007,912336000000
pak,2008,1037150000000
pak,2009,1388459000000
pak,2010,1533713000000
pak,2011,1779421000000
pak,2012,2102628000000
pak,2013,2463120000000
pak,2014,2708918000000
pak,2015,3011195000000
pak,2016,3287930000000
pak,2017,3599000000000
pak,2018,4054823000000
pak,2019,4457033000000
pak,2020,5318942000000
pan,1960,56085100
pan,1961,59553000
pan,1962,66847700
pan,1963,80241100
pan,1964,78088600
pan,1965,86579100
pan,1966,103679700
pan,1967,122693600
pan,1968,131184100
pan,1969,141348800
pan,1970,179137500
pan,1971,211953800
pan,1972,266412600
pan,1973,294171200
pan,1974,352041000
pan,1975,415556600
pan,1976,454136400
pan,1977,484718000
pan,1978,567993900
pan,1979,667148800
pan,1980,774654800
pan,1981,848470000
pan,1982,1053050000
pan,1983,1054205200
pan,1984,1166718400
pan,1985,1220780200
pan,1986,1331098600
pan,1987,1434601600
pan,1988,1177577000
pan,1989,1090130900
pan,1990,1111617000
pan,1991,1184392500
pan,1992,1219740600
pan,1993,1268719600
pan,1994,1322434900
pan,1995,1379384600
pan,1996,1411012700
pan,1997,1415503500
pan,1998,1557076300
pan,1999,1675521500
pan,2000,1720990900
pan,2001,1848080900
pan,2002,2042533000
pan,2003,2028723700
pan,2004,2166479400
pan,2005,2283352700
pan,2006,2375975700
pan,2007,2654800000
pan,2008,3037000000
pan,2009,3240100000
pan,2010,3713200000
pan,2011,4115200000
pan,2012,4388900000
pan,2013,4885000000
pan,2014,5012800000
pan,2015,5563600000
pan,2016,6353300000
pan,2017,7103294564.96669
pan,2018,7495982678.40428
pan,2019,7975099598.38328
pan,2020,9114312004.46963
per,1960,5.35267
per,1961,6.65491
per,1962,7.58689
per,1963,8.64317
per,1964,11.44565
per,1965,14
per,1966,16.5
per,1967,18.6
per,1968,21.6
per,1969,23.3
per,1970,34.2
per,1971,38.8
per,1972,45.5
per,1973,53.5
per,1974,60
per,1975,82.2
per,1976,106.7
per,1977,167.89999
per,1978,212.2
per,1979,300.70001
per,1980,700
per,1981,1200
per,1982,2100
per,1983,3800
per,1984,7200
per,1985,19400
per,1986,37900
per,1987,75800
per,1988,328386.95735
per,1989,7764400
per,1990,397652200
per,1991,2033533000
per,1992,3534621200
per,1993,5532808300
per,1994,8672000000
per,1995,11880000000
per,1996,14048000000
per,1997,15860000000
per,1998,17854000000
per,1999,19617000000
per,2000,20678000000
per,2001,21387000000
per,2002,21514000000
per,2003,23537000000
per,2004,25657000000
per,2005,28697000000
per,2006,31688000000
per,2007,33424000000
per,2008,36580000000
per,2009,41731000000
per,2010,43870000000
per,2011,49019000000
per,2012,55240000000
per,2013,62514000000
per,2014,70697000000
per,2015,78366000000
per,2016,85257000000
per,2017,90899000000
per,2018,95673000000
per,2019,100946000000
per,2020,112983000000
phl,1981,26529831100
phl,1982,30998928090
phl,1983,32637403160
phl,1984,40274394970
phl,1985,48145818830
phl,1986,53622174450
phl,1987,63043010930.0001
phl,1988,79385299320
phl,1989,96267226460
phl,1990,118051214670
phl,1991,135676779700
phl,1992,142574823160
phl,1993,161962242640
phl,1994,199101431320
phl,1995,236998444820
phl,1996,283086714430
phl,1997,349793677320
phl,1998,392092889000
phl,1999,396404822710.00098
phl,2000,409049000000
phl,2001,432290721405.51398
phl,2002,446804023957.78094
phl,2003,468535669188.67499
phl,2004,486654053833.27197
phl,2005,524578055606.71002
phl,2006,593919496280.854
phl,2007,664511904042.49402
phl,2008,709579528034.68994
phl,2009,824493035475.80896
phl,2010,913663758166.29602
phl,2011,985415087171.87683
phl,2012,1193675017671.77002
phl,2013,1303507114357.96997
phl,2014,1394795937483.84009
phl,2015,1521536493477.12012
phl,2016,1703598603706.88989
phl,2017,1874770250058.21997
phl,2018,2199637346353.20947
phl,2019,2433439250318.25
phl,2020,2740783324255.20947
png,1961,61600000
png,1962,67500000
png,1963,76700000
png,1964,89300000
png,1965,105000000
png,1966,124900000
png,1967,137600000
png,1968,145300000
png,1969,157200000
png,1970,173400000
png,1971,195100000
png,1972,217600000
png,1973,249100000
png,1974,299100200
png,1975,347700000
png,1976,362700000
png,1977,337699800
png,1978,353300000
png,1979,371399900
png,1980,411200000
png,1981,454400000
png,1982,468100100
png,1983,499100200
png,1984,533300000
png,1985,569199900
png,1986,591100200
png,1987,639700000
png,1988,662900000
png,1989,744899800
png,1990,763899900
png,1991,852700000
png,1992,1004500000
png,1993,1199300000
png,1994,1029054300
png,1995,1058099500
png,1996,1352677000
png,1997,1364327600
png,1998,1409319500
png,1999,1496323200
png,2000,1613036400
png,2001,1688042600
png,2002,1787637100
png,2003,1917271600
png,2004,1937586500
pol,1995,65188000000
pol,1996,79945000000
pol,1997,94528000000
pol,1998,107465000000
pol,1999,120585000000
pol,2000,135257000000
pol,2001,145807000000
pol,2002,151372000000
pol,2003,160291000000
pol,2004,170937000000
pol,2005,181601000000
pol,2006,198230000000
pol,2007,216053000000
pol,2008,240094000000
pol,2009,257292000000
pol,2010,277434000000
pol,2011,283966000000
pol,2012,293490000000
pol,2013,301789000000
pol,2014,313414000000
pol,2015,325433000000
pol,2016,333904000000
pol,2017,351888000000
pol,2018,376251000000
pol,2019,413153000000
pol,2020,446679000000
pri,1960,218000000
pri,1963,313000000
pri,1964,356000000
pri,1965,392000000
pri,1966,429000000
pri,1967,507000000
pri,1968,598000000
pri,1969,672000000
pri,1970,802000000
pri,1971,913800000
pri,1972,1040500000
pri,1973,1231300000
pri,1974,1325700000
pri,1975,1613900000
pri,1976,1612900000
pri,1977,1728900000
pri,1978,1867400000
pri,1979,2055300000
pri,1980,2281600000
pri,1981,2505000000
pri,1982,2419600000
pri,1983,2566700000
pri,1984,2887600000
pri,1985,3065200000
pri,1986,3235100000
pri,1987,3438000000
pri,1988,3678300000
pri,1989,3978400000
pri,1990,4431100000
pri,1991,4640700000
pri,1992,4805200000
pri,1993,5087400000
pri,1994,5357400000
pri,1995,5946000000
pri,1996,6493353000
pri,1997,6912848000
pri,1998,7098900000
pri,1999,7505100000
pri,2000,7229400000
pri,2001,7722012000
pri,2002,8356114000
pri,2003,8733492000
pri,2004,9100846000
pri,2005,10065445000
pri,2006,10329602000
pri,2007,10512406000
pri,2008,10518100000
pri,2009,11101700000
pri,2010,10841900000
pri,2011,10506600000
pri,2012,10794600000
pri,2013,10589400000
pri,2014,11032600000
pri,2015,9100300000
pri,2016,8603700000
pri,2017,9057500000
pri,2018,8052600000
pri,2019,8408100000
pri,2020,7872800000
prt,1970,139916000
prt,1971,153245000
prt,1972,176473000
prt,1973,205653000
prt,1974,272328000
prt,1975,321360000
prt,1976,366469000
prt,1977,499917000
prt,1978,624107000
prt,1979,782914000
prt,1980,1039181000
prt,1981,1285500000
prt,1982,1571593000
prt,1983,1982410000
prt,1984,2407641000
prt,1985,3112279000
prt,1986,3863131000
prt,1987,4467363000
prt,1988,5542952000
prt,1989,6859449000
prt,1990,8504596000
prt,1991,10849102000
prt,1992,12243275000
prt,1993,13324583000
prt,1994,14479467000
prt,1995,15546019000
prt,1996,16679951000
prt,1997,18008844000
prt,1998,19857595000
prt,1999,21562936000
prt,2000,24226670000
prt,2001,26136243000
prt,2002,27872344000
prt,2003,29368982000
prt,2004,31094632000
prt,2005,33272519000
prt,2006,33785397000
prt,2007,34406803000
prt,2008,35406922000
prt,2009,37374006000
prt,2010,36987525000
prt,2011,34700361000
prt,2012,30857822000
prt,2013,32134547000
prt,2014,31839222000
prt,2015,32080026000
prt,2016,32799599000
prt,2017,33673016000
prt,2018,34834371000
prt,2019,36437852000
prt,2020,38309274000
pry,1962,3204000000
pry,1963,3360000000
pry,1964,3504000000
pry,1965,3794000000
pry,1966,4593000000
pry,1967,4832000000
pry,1968,5426000000
pry,1969,6331000000
pry,1970,6748000000
pry,1971,7109000000
pry,1972,7769000000
pry,1973,8170000000
pry,1974,9227049425.35577
pry,1975,11972000000
pry,1976,13413000000
pry,1977,16353000000
pry,1978,21500000000
pry,1979,24710000000
pry,1980,34732000000
pry,1981,48625000000
pry,1982,52272000000
pry,1983,59961202288.7382
pry,1984,73265452180.57678
pry,1985,96606831850.35081
pry,1986,131707028013.448
pry,1987,194678567387.10901
pry,1988,224466207211.56601
pry,1989,325385780538.73901
pry,1990,440654289126.86798
pry,1991,614542626000
pry,1992,862628972000
pry,1993,1096354719000
pry,1994,1331807388000
