geo,time,sp_pop_0014_ma_zs
kor,2000,21.74517
kor,2001,21.2073
kor,2002,20.84547
kor,2003,20.56949
kor,2004,20.23178
kor,2005,19.76931
kor,2006,19.23132
kor,2007,18.64218
kor,2008,18.00449
kor,2009,17.36369
kor,2010,16.75793
kor,2011,16.20496
kor,2012,15.65554
kor,2013,15.13068
kor,2014,14.64736
kor,2015,14.21069
kor,2016,13.90721
kor,2017,13.61617
kor,2018,13.34613
kor,2019,13.10386
kor,2020,12.88831
kwt,1960,28.25165
kwt,1961,29.28985
kwt,1962,30.2974
kwt,1963,31.29818
kwt,1964,32.15644
kwt,1965,32.83148
kwt,1966,34.53323
kwt,1967,35.88687
kwt,1968,37.12329
kwt,1969,38.3764
kwt,1970,39.59701
kwt,1971,40.11084
kwt,1972,40.74159
kwt,1973,41.37881
kwt,1974,41.82453
kwt,1975,41.98017
kwt,1976,40.75326
kwt,1977,39.32709
kwt,1978,37.87629
kwt,1979,36.61547
kwt,1980,35.62776
kwt,1981,34.89134
kwt,1982,34.47385
kwt,1983,34.23199
kwt,1984,33.91813
kwt,1985,33.41892
kwt,1986,33.3659
kwt,1987,32.94979
kwt,1988,32.36651
kwt,1989,31.77491
kwt,1990,31.13581
kwt,1991,30.04275
kwt,1992,29.13395
kwt,1993,28.35907
kwt,1994,27.67013
kwt,1995,27.18826
kwt,1996,26.73176
kwt,1997,26.10252
kwt,1998,25.56629
kwt,1999,25.21521
kwt,2000,24.93587
kwt,2001,24.45055
kwt,2002,23.96083
kwt,2003,23.4638
kwt,2004,23.00043
kwt,2005,22.63981
kwt,2006,22.0091
kwt,2007,21.50304
kwt,2008,21.13321
kwt,2009,20.82233
kwt,2010,20.50117
kwt,2011,20.26643
kwt,2012,19.90273
kwt,2013,19.47175
kwt,2014,19.05674
kwt,2015,18.68564
kwt,2016,18.7901
kwt,2017,18.89765
kwt,2018,18.97535
kwt,2019,18.96179
kwt,2020,18.80953
lao,1960,42.61339
lao,1961,42.80992
lao,1962,43.01322
lao,1963,43.188
lao,1964,43.27912
lao,1965,43.26844
lao,1966,43.37765
lao,1967,43.37201
lao,1968,43.29439
lao,1969,43.20562
lao,1970,43.13801
lao,1971,43.23173
lao,1972,43.31566
lao,1973,43.38723
lao,1974,43.4224
lao,1975,43.4027
lao,1976,43.89548
lao,1977,44.32025
lao,1978,44.68691
lao,1979,45.02346
lao,1980,45.34854
lao,1981,45.3891
lao,1982,45.40369
lao,1983,45.39422
lao,1984,45.3594
lao,1985,45.30479
lao,1986,45.27447
lao,1987,45.22348
lao,1988,45.15622
lao,1989,45.07601
lao,1990,44.98363
lao,1991,45.14482
lao,1992,45.25753
lao,1993,45.31767
lao,1994,45.30958
lao,1995,45.21526
lao,1996,45.22639
lao,1997,45.10043
lao,1998,44.86113
lao,1999,44.53982
lao,2000,44.14894
lao,2001,43.63389
lao,2002,43.10919
lao,2003,42.54161
lao,2004,41.90371
lao,2005,41.20222
lao,2006,40.373
lao,2007,39.5484
lao,2008,38.74404
lao,2009,37.97703
lao,2010,37.25168
lao,2011,36.53439
lao,2012,35.82642
lao,2013,35.15643
lao,2014,34.56655
lao,2015,34.07153
lao,2016,33.66747
lao,2017,33.34699
lao,2018,33.06942
lao,2019,32.76796
lao,2020,32.40963
lbn,1960,42.16234
lbn,1961,42.64847
lbn,1962,43.21787
lbn,1963,43.74047
lbn,1964,44.04464
lbn,1965,44.05733
lbn,1966,44.006
lbn,1967,43.71148
lbn,1968,43.24547
lbn,1969,42.74619
lbn,1970,42.30028
lbn,1971,41.85813
lbn,1972,41.44831
lbn,1973,41.06155
lbn,1974,40.64815
lbn,1975,40.17014
lbn,1976,40.11004
lbn,1977,40.09125
lbn,1978,40.09212
lbn,1979,40.11434
lbn,1980,40.16808
lbn,1981,40.2361
lbn,1982,40.24707
lbn,1983,40.21812
lbn,1984,40.16991
lbn,1985,40.10723
lbn,1986,39.7383
lbn,1987,39.38539
lbn,1988,39.03589
lbn,1989,38.70756
lbn,1990,38.4455
lbn,1991,37.23082
lbn,1992,36.13663
lbn,1993,35.18073
lbn,1994,34.31502
lbn,1995,33.47197
lbn,1996,33.29266
lbn,1997,33.02402
lbn,1998,32.67651
lbn,1999,32.31108
lbn,2000,31.98911
lbn,2001,31.68194
lbn,2002,31.34639
lbn,2003,30.96227
lbn,2004,30.44197
lbn,2005,29.70602
lbn,2006,28.97685
lbn,2007,28.0909
lbn,2008,27.09688
lbn,2009,26.19479
lbn,2010,25.62939
lbn,2011,25.91379
lbn,2012,26.39951
lbn,2013,27.06069
lbn,2014,27.71163
lbn,2015,28.14369
lbn,2016,27.82802
lbn,2017,27.4486
lbn,2018,26.96502
lbn,2019,26.42609
lbn,2020,25.88791
lbr,1960,40.17903
lbr,1961,40.59002
lbr,1962,41.06288
lbr,1963,41.54486
lbr,1964,41.93261
lbr,1965,42.18522
lbr,1966,42.67899
lbr,1967,43.00247
lbr,1968,43.20258
lbr,1969,43.34248
lbr,1970,43.45976
lbr,1971,43.80792
lbr,1972,44.07829
lbr,1973,44.28675
lbr,1974,44.44206
lbr,1975,44.55265
lbr,1976,44.85767
lbr,1977,45.06178
lbr,1978,45.19537
lbr,1979,45.29856
lbr,1980,45.39665
lbr,1981,45.65358
lbr,1982,45.88206
lbr,1983,46.06312
lbr,1984,46.13024
lbr,1985,46.00808
lbr,1986,46.14138
lbr,1987,46.16536
lbr,1988,46.07052
lbr,1989,45.87718
lbr,1990,45.61406
lbr,1991,45.44221
lbr,1992,45.11657
lbr,1993,44.70604
lbr,1994,44.35991
lbr,1995,44.2646
lbr,1996,44.07253
lbr,1997,43.90085
lbr,1998,43.78341
lbr,1999,43.63626
lbr,2000,43.35064
lbr,2001,43.48022
lbr,2002,43.53526
lbr,2003,43.51741
lbr,2004,43.49615
lbr,2005,43.54317
lbr,2006,43.6377
lbr,2007,43.71593
lbr,2008,43.78022
lbr,2009,43.79011
lbr,2010,43.70407
lbr,2011,43.63318
lbr,2012,43.50274
lbr,2013,43.30461
lbr,2014,43.04472
lbr,2015,42.73404
lbr,2016,42.43891
lbr,2017,42.10346
lbr,2018,41.73603
lbr,2019,41.3495
lbr,2020,40.95438
lby,1960,41.19263
lby,1961,41.4692
lby,1962,41.78795
lby,1963,42.14389
lby,1964,42.51443
lby,1965,42.89395
lby,1966,43.43722
lby,1967,43.95612
lby,1968,44.45703
lby,1969,44.93807
lby,1970,45.39293
lby,1971,45.86592
lby,1972,46.22963
lby,1973,46.5129
lby,1974,46.73451
lby,1975,46.89316
lby,1976,47.0062
lby,1977,47.03591
lby,1978,46.97826
lby,1979,46.8146
lby,1980,46.53524
lby,1981,45.95828
lby,1982,45.27341
lby,1983,44.51845
lby,1984,43.73024
lby,1985,42.9263
lby,1986,42.50604
lby,1987,42.07102
lby,1988,41.59845
lby,1989,41.05377
lby,1990,40.4219
lby,1991,39.82567
lby,1992,39.10415
lby,1993,38.30821
lby,1994,37.5087
lby,1995,36.73822
lby,1996,36.02287
lby,1997,35.36711
lby,1998,34.74107
lby,1999,34.09215
lby,2000,33.40137
lby,2001,32.68631
lby,2002,31.94419
lby,2003,31.21576
lby,2004,30.55938
lby,2005,30.00445
lby,2006,29.6346
lby,2007,29.36133
lby,2008,29.1675
lby,2009,29.01727
lby,2010,28.88617
lby,2011,28.9449
lby,2012,29.01602
lby,2013,29.0954
lby,2014,29.1838
lby,2015,29.27502
lby,2016,29.14841
lby,2017,28.97555
lby,2018,28.76525
lby,2019,28.5238
lby,2020,28.25057
lca,1960,47.6891
lca,1961,48.22229
lca,1962,48.71585
lca,1963,49.19283
lca,1964,49.74819
lca,1965,50.40119
lca,1966,50.66579
lca,1967,51.08782
lca,1968,51.70292
lca,1969,52.48931
lca,1970,53.30497
lca,1971,52.45995
lca,1972,51.66676
lca,1973,50.86731
lca,1974,50.03814
lca,1975,49.21331
lca,1976,48.47996
lca,1977,47.78201
lca,1978,47.08581
lca,1979,46.3715
lca,1980,45.66013
lca,1981,44.64194
lca,1982,43.76665
lca,1983,43.05299
lca,1984,42.51037
lca,1985,42.12795
lca,1986,40.6649
lca,1987,39.45407
lca,1988,38.4896
lca,1989,37.72355
lca,1990,37.12592
lca,1991,36.61218
lca,1992,36.26268
lca,1993,36.01529
lca,1994,35.78703
lca,1995,35.53921
lca,1996,35.23457
lca,1997,34.79594
lca,1998,34.2446
lca,1999,33.61173
lca,2000,32.91233
lca,2001,32.147
lca,2002,31.29982
lca,2003,30.37484
lca,2004,29.40761
lca,2005,28.43505
lca,2006,27.38912
lca,2007,26.42307
lca,2008,25.49282
lca,2009,24.58653
lca,2010,23.72254
lca,2011,22.91626
lca,2012,22.17624
lca,2013,21.49296
lca,2014,20.85621
lca,2015,20.27071
lca,2016,19.83532
lca,2017,19.41605
lca,2018,19.04108
lca,2019,18.72119
lca,2020,18.46232
lka,1960,40.65421
lka,1961,40.87125
lka,1962,40.86117
lka,1963,40.7119
lka,1964,40.55452
lka,1965,40.44937
lka,1966,40.26274
lka,1967,40.15542
lka,1968,40.06219
lka,1969,39.87722
lka,1970,39.55372
lka,1971,39.27018
lka,1972,38.8323
lka,1973,38.305
lka,1974,37.79547
lka,1975,37.36038
lka,1976,36.93344
lka,1977,36.61868
lka,1978,36.36322
lka,1979,36.08414
lka,1980,35.74564
lka,1981,35.54059
lka,1982,35.25259
lka,1983,34.91659
lka,1984,34.58274
lka,1985,34.26768
lka,1986,33.93766
lka,1987,33.58669
lka,1988,33.2139
lka,1989,32.81453
lka,1990,32.38799
lka,1991,31.8858
lka,1992,31.42567
lka,1993,30.97117
lka,1994,30.47607
lka,1995,29.92085
lka,1996,29.44315
lka,1997,28.90128
lka,1998,28.32445
lka,1999,27.78476
lka,2000,27.33333
lka,2001,26.98011
lka,2002,26.73931
lka,2003,26.58717
lka,2004,26.47205
lka,2005,26.36111
lka,2006,26.3863
lka,2007,26.38474
lka,2008,26.35811
lka,2009,26.32967
lka,2010,26.31182
lka,2011,26.2299
lka,2012,26.16321
lka,2013,26.09581
lka,2014,26.00794
lka,2015,25.89207
lka,2016,25.74869
lka,2017,25.59666
lka,2018,25.4231
lka,2019,25.21864
lka,2020,24.9816
lso,1960,49.80392
lso,1961,50.06058
lso,1962,50.27269
lso,1963,50.44489
lso,1964,50.58992
lso,1965,50.71102
lso,1966,50.77934
lso,1967,50.83549
lso,1968,50.87343
lso,1969,50.89284
lso,1970,50.89533
lso,1971,51.04883
lso,1972,51.17787
lso,1973,51.28562
lso,1974,51.38681
lso,1975,51.48671
lso,1976,51.40645
lso,1977,51.30161
lso,1978,51.1731
lso,1979,51.02382
lso,1980,50.8514
lso,1981,50.92528
lso,1982,50.98727
lso,1983,51.01241
lso,1984,50.97935
lso,1985,50.8743
lso,1986,50.77736
lso,1987,50.62541
lso,1988,50.40758
lso,1989,50.12414
lso,1990,49.77294
lso,1991,48.55763
lso,1992,47.36816
lso,1993,46.18883
lso,1994,45.01939
lso,1995,43.86844
lso,1996,43.48141
lso,1997,43.09814
lso,1998,42.70612
lso,1999,42.28987
lso,2000,41.82223
lso,2001,41.19283
lso,2002,40.57071
lso,2003,39.93117
lso,2004,39.2692
lso,2005,38.60625
lso,2006,38.14581
lso,2007,37.60211
lso,2008,37.01933
lso,2009,36.45118
lso,2010,35.92057
lso,2011,35.61521
lso,2012,35.29989
lso,2013,34.93401
lso,2014,34.48817
lso,2015,33.98074
lso,2016,33.78041
lso,2017,33.51143
lso,2018,33.22163
lso,2019,32.95023
lso,2020,32.70259
ltu,1960,29.86153
ltu,1961,29.81417
ltu,1962,29.78044
ltu,1963,29.79779
ltu,1964,29.83944
ltu,1965,29.85825
ltu,1966,29.82735
ltu,1967,29.77104
ltu,1968,29.6671
ltu,1969,29.50721
ltu,1970,29.2922
ltu,1971,28.90682
ltu,1972,28.51367
ltu,1973,28.09058
ltu,1974,27.61776
ltu,1975,27.09839
ltu,1976,26.74388
ltu,1977,26.30345
ltu,1978,25.83789
ltu,1979,25.43474
ltu,1980,25.1355
ltu,1981,24.87208
ltu,1982,24.73957
ltu,1983,24.68901
ltu,1984,24.64139
ltu,1985,24.56364
ltu,1986,24.54809
ltu,1987,24.49126
ltu,1988,24.41457
ltu,1989,24.34099
ltu,1990,24.25984
ltu,1991,24.19874
ltu,1992,24.11004
ltu,1993,23.98052
ltu,1994,23.79725
ltu,1995,23.55793
ltu,1996,23.31518
ltu,1997,23.04233
ltu,1998,22.72211
ltu,1999,22.34341
ltu,2000,21.90209
ltu,2001,21.19393
ltu,2002,20.50239
ltu,2003,19.82115
ltu,2004,19.15562
ltu,2005,18.5186
ltu,2006,18.02614
ltu,2007,17.55529
ltu,2008,17.11787
ltu,2009,16.74302
ltu,2010,16.45233
ltu,2011,16.30715
ltu,2012,16.21873
ltu,2013,16.17799
ltu,2014,16.17671
ltu,2015,16.22932
ltu,2016,16.27803
ltu,2017,16.36647
ltu,2018,16.52882
ltu,2019,16.80077
ltu,2020,17.17565
lux,1960,21.91657
lux,1961,22.24856
lux,1962,22.53928
lux,1963,22.77862
lux,1964,22.95665
lux,1965,23.06868
lux,1966,23.22787
lux,1967,23.32042
lux,1968,23.33517
lux,1969,23.2679
lux,1970,23.12587
lux,1971,22.87866
lux,1972,22.55299
lux,1973,22.17762
lux,1974,21.77975
lux,1975,21.37367
lux,1976,20.97978
lux,1977,20.63555
lux,1978,20.31499
lux,1979,19.98703
lux,1980,19.63907
lux,1981,19.29532
lux,1982,18.93712
lux,1983,18.60151
lux,1984,18.33761
lux,1985,18.16779
lux,1986,18.04378
lux,1987,17.97568
lux,1988,17.97328
lux,1989,18.03335
lux,1990,18.14989
lux,1991,18.29788
lux,1992,18.50186
lux,1993,18.75157
lux,1994,19.01169
lux,1995,19.24626
lux,1996,19.44088
lux,1997,19.56779
lux,1998,19.64764
lux,1999,19.70664
lux,2000,19.7484
lux,2001,19.7263
lux,2002,19.69113
lux,2003,19.63174
lux,2004,19.53978
lux,2005,19.41974
lux,2006,19.19234
lux,2007,18.94392
lux,2008,18.69463
lux,2009,18.46936
lux,2010,18.26934
lux,2011,17.952
lux,2012,17.6487
lux,2013,17.3508
lux,2014,17.04689
lux,2015,16.73985
lux,2016,16.5686
lux,2017,16.35161
lux,2018,16.11907
lux,2019,15.90852
lux,2020,15.72933
lva,1960,25.47343
lva,1961,25.51117
lva,1962,25.57652
lva,1963,25.62517
lva,1964,25.59422
lva,1965,25.45527
lva,1966,25.31613
lva,1967,25.04707
lva,1968,24.70018
lva,1969,24.36476
lva,1970,24.09318
lva,1971,23.87189
lva,1972,23.76728
lva,1973,23.70285
lva,1974,23.56199
lva,1975,23.30155
lva,1976,23.31918
lva,1977,23.1214
lva,1978,22.81655
lva,1979,22.5827
lva,1980,22.51343
lva,1981,22.48351
lva,1982,22.70177
lva,1983,23.04031
lva,1984,23.32406
lva,1985,23.48746
lva,1986,23.64606
lva,1987,23.68137
lva,1988,23.64181
lva,1989,23.57947
lva,1990,23.48667
lva,1991,23.55761
lva,1992,23.53858
lva,1993,23.42484
lva,1994,23.2269
lva,1995,22.96407
lva,1996,22.36936
lva,1997,21.79449
lva,1998,21.21217
lva,1999,20.58202
lva,2000,19.89421
lva,2001,19.11561
lva,2002,18.37072
lva,2003,17.64875
lva,2004,16.96788
lva,2005,16.36312
lva,2006,16.11732
lva,2007,15.88011
lva,2008,15.70756
lva,2009,15.65953
lva,2010,15.74601
lva,2011,15.85396
lva,2012,16.02852
lva,2013,16.26054
lva,2014,16.54267
lva,2015,16.87621
lva,2016,17.03743
lva,2017,17.44224
lva,2018,17.93547
lva,2019,18.31578
lva,2020,18.48871
mac,1960,44.09585
mac,1961,44.58972
mac,1962,45.21352
mac,1963,45.88161
mac,1964,46.28436
mac,1965,46.15965
mac,1966,45.61441
mac,1967,44.4278
mac,1968,42.80829
mac,1969,41.03257
mac,1970,39.21658
mac,1971,36.57017
mac,1972,34.12244
mac,1973,31.87201
mac,1974,29.76574
mac,1975,27.80815
mac,1976,26.50937
mac,1977,25.28544
mac,1978,24.33879
mac,1979,23.9409
mac,1980,24.14079
mac,1981,23.29682
mac,1982,23.24486
mac,1983,23.60446
mac,1984,23.89725
mac,1985,23.96244
mac,1986,24.9594
mac,1987,25.4442
mac,1988,25.71693
mac,1989,26.08498
mac,1990,26.58965
mac,1991,26.73169
mac,1992,26.91136
mac,1993,27.06171
mac,1994,27.05337
mac,1995,26.84428
mac,1996,26.57381
mac,1997,26.23305
mac,1998,25.80508
mac,1999,25.27159
mac,2000,24.61298
mac,2001,23.45801
mac,2002,22.16987
mac,2003,20.82458
mac,2004,19.53331
mac,2005,18.36165
mac,2006,17.12147
mac,2007,16.07201
mac,2008,15.21991
mac,2009,14.52657
mac,2010,13.9674
mac,2011,13.76198
mac,2012,13.57597
mac,2013,13.46219
mac,2014,13.46375
mac,2015,13.57425
mac,2016,13.89154
mac,2017,14.24823
mac,2018,14.62906
mac,2019,15.00296
mac,2020,15.3422
mar,1960,45.4129
mar,1961,46.23754
mar,1962,47.14005
mar,1963,48.00286
mar,1964,48.66619
mar,1965,49.05801
mar,1966,49.37875
mar,1967,49.46703
mar,1968,49.37951
mar,1969,49.21042
mar,1970,49.00059
mar,1971,48.76485
mar,1972,48.46037
mar,1973,48.09114
mar,1974,47.65734
mar,1975,47.16914
mar,1976,46.64407
mar,1977,46.09137
mar,1978,45.52461
mar,1979,44.96856
mar,1980,44.44218
mar,1981,44.06201
mar,1982,43.69518
mar,1983,43.3381
mar,1984,42.97088
mar,1985,42.57408
mar,1986,42.27042
mar,1987,41.8816
mar,1988,41.43822
mar,1989,40.9871
mar,1990,40.54692
mar,1991,40.03263
mar,1992,39.59823
mar,1993,39.17671
mar,1994,38.67564
mar,1995,38.05543
mar,1996,37.47989
mar,1997,36.76785
mar,1998,35.98358
mar,1999,35.23506
mar,2000,34.57547
mar,2001,33.86569
mar,2002,33.30679
mar,2003,32.84112
mar,2004,32.38284
mar,2005,31.89408
mar,2006,31.43215
mar,2007,30.92243
mar,2008,30.41038
mar,2009,29.97633
mar,2010,29.66056
mar,2011,29.34579
mar,2012,29.14784
mar,2013,29.02722
mar,2014,28.9073
mar,2015,28.74256
mar,2016,28.62596
mar,2017,28.41667
mar,2018,28.15368
mar,2019,27.89962
mar,2020,27.67967
mda,1960,34.55695
mda,1961,35.16134
mda,1962,35.84921
mda,1963,36.53123
mda,1964,37.03922
mda,1965,37.26486
mda,1966,37.10773
mda,1967,36.71006
mda,1968,36.14052
mda,1969,35.51593
mda,1970,34.89828
mda,1971,33.9658
mda,1972,33.16947
mda,1973,32.47728
mda,1974,31.79742
mda,1975,31.07519
mda,1976,30.60126
mda,1977,29.98816
mda,1978,29.34769
mda,1979,28.86266
mda,1980,28.62277
mda,1981,28.49758
mda,1982,28.58415
mda,1983,28.79199
mda,1984,28.9902
mda,1985,29.12376
mda,1986,29.35115
mda,1987,29.5582
mda,1988,29.71093
mda,1989,29.79211
mda,1990,29.78236
mda,1991,29.7606
mda,1992,29.5658
mda,1993,29.23066
mda,1994,28.81303
mda,1995,28.34448
mda,1996,27.71257
mda,1997,27.11404
mda,1998,26.5029
mda,1999,25.80171
mda,2000,24.98018
mda,2001,23.99018
mda,2002,22.90862
mda,2003,21.79122
mda,2004,20.73808
mda,2005,19.81574
mda,2006,19.17685
mda,2007,18.63456
mda,2008,18.20039
mda,2009,17.86124
mda,2010,17.60238
mda,2011,17.34356
mda,2012,17.15814
mda,2013,17.04017
mda,2014,16.97337
mda,2015,16.94058
mda,2016,16.95402
mda,2017,16.99054
mda,2018,17.03169
mda,2019,17.05965
mda,2020,17.06336
mdg,1960,41.74808
mdg,1961,42.35453
mdg,1962,42.97763
mdg,1963,43.55232
mdg,1964,43.98451
mdg,1965,44.24495
mdg,1966,44.64003
mdg,1967,44.85052
mdg,1968,44.92725
mdg,1969,44.94911
mdg,1970,44.96273
mdg,1971,45.17853
mdg,1972,45.33513
mdg,1973,45.4456
mdg,1974,45.51679
mdg,1975,45.55556
mdg,1976,45.76418
mdg,1977,45.9135
mdg,1978,46.00788
mdg,1979,46.04841
mdg,1980,46.04022
mdg,1981,46.17522
mdg,1982,46.22284
mdg,1983,46.20677
mdg,1984,46.1527
mdg,1985,46.07276
mdg,1986,46.07857
mdg,1987,46.05346
mdg,1988,45.99198
mdg,1989,45.88944
mdg,1990,45.75359
mdg,1991,45.74153
mdg,1992,45.67987
mdg,1993,45.58702
mdg,1994,45.48861
mdg,1995,45.40127
mdg,1996,45.44554
mdg,1997,45.46905
mdg,1998,45.47351
mdg,1999,45.45033
mdg,2000,45.39309
mdg,2001,45.42037
mdg,2002,45.37563
mdg,2003,45.27807
mdg,2004,45.14767
mdg,2005,44.99188
mdg,2006,44.82933
mdg,2007,44.65321
mdg,2008,44.44867
mdg,2009,44.19444
mdg,2010,43.8851
mdg,2011,43.58562
mdg,2012,43.23114
mdg,2013,42.84362
mdg,2014,42.45589
mdg,2015,42.08659
mdg,2016,41.75039
mdg,2017,41.43595
mdg,2018,41.13619
mdg,2019,40.83761
mdg,2020,40.53528
mdv,1960,35.73559
mdv,1961,36.5748
mdv,1962,37.36127
mdv,1963,38.14602
mdv,1964,38.93835
mdv,1965,39.7448
mdv,1966,40.91203
mdv,1967,42.1197
mdv,1968,43.28173
mdv,1969,44.32389
mdv,1970,45.18951
mdv,1971,45.28073
mdv,1972,45.15409
mdv,1973,44.87839
mdv,1974,44.52676
mdv,1975,44.13204
mdv,1976,44.2238
mdv,1977,44.19954
mdv,1978,44.12975
mdv,1979,44.08638
mdv,1980,44.13332
mdv,1981,44.26526
mdv,1982,44.53103
mdv,1983,44.85196
mdv,1984,45.13357
mdv,1985,45.32476
mdv,1986,45.98924
mdv,1987,46.4438
mdv,1988,46.76232
mdv,1989,47.03484
mdv,1990,47.27792
mdv,1991,47.4271
mdv,1992,47.56175
mdv,1993,47.60912
mdv,1994,47.4538
mdv,1995,47.03061
mdv,1996,46.15731
mdv,1997,45.06788
mdv,1998,43.80089
mdv,1999,42.43452
mdv,2000,41.03651
mdv,2001,38.879
mdv,2002,36.78076
mdv,2003,34.77497
mdv,2004,32.8889
mdv,2005,31.15102
mdv,2006,29.42976
mdv,2007,27.8156
mdv,2008,26.36362
mdv,2009,25.08632
mdv,2010,23.99434
mdv,2011,22.54206
mdv,2012,21.19956
mdv,2013,20.04007
mdv,2014,19.07984
mdv,2015,18.28741
mdv,2016,17.58266
mdv,2017,17.0243
mdv,2018,16.62921
mdv,2019,16.30107
mdv,2020,15.94066
mex,1960,46.36981
mex,1961,46.53213
mex,1962,46.72553
mex,1963,46.9146
mex,1964,47.04629
mex,1965,47.10037
mex,1966,47.1654
mex,1967,47.17785
mex,1968,47.14612
mex,1969,47.08869
mex,1970,47.01556
mex,1971,47.00938
mex,1972,46.9659
mex,1973,46.89259
mex,1974,46.79052
mex,1975,46.65363
mex,1976,46.50676
mex,1977,46.31647
mex,1978,46.08282
mex,1979,45.80275
mex,1980,45.47265
mex,1981,44.97386
mex,1982,44.46788
mex,1983,43.95962
mex,1984,43.45283
mex,1985,42.94834
mex,1986,42.36752
mex,1987,41.82578
mex,1988,41.30164
mex,1989,40.77069
mex,1990,40.22212
mex,1991,39.69608
mex,1992,39.18116
mex,1993,38.69185
mex,1994,38.25074
mex,1995,37.85731
mex,1996,37.28695
mex,1997,36.75
mex,1998,36.25022
mex,1999,35.78065
mex,2000,35.33103
mex,2001,34.78153
mex,2002,34.30667
mex,2003,33.87933
mex,2004,33.46618
mex,2005,33.04709
mex,2006,32.64515
mex,2007,32.16726
mex,2008,31.65154
mex,2009,31.15146
mex,2010,30.69383
mex,2011,30.26242
mex,2012,29.88805
mex,2013,29.54878
mex,2014,29.20625
mex,2015,28.84042
mex,2016,28.50445
mex,2017,28.13259
mex,2018,27.74233
mex,2019,27.36096
mex,2020,27.00001
mkd,1960,38.49878
mkd,1961,38.31404
mkd,1962,38.23182
mkd,1963,38.15055
mkd,1964,37.93834
mkd,1965,37.55227
mkd,1966,37.08722
mkd,1967,36.4922
mkd,1968,35.81131
mkd,1969,35.1219
mkd,1970,34.46325
mkd,1971,33.93488
mkd,1972,33.37327
mkd,1973,32.84312
mkd,1974,32.39937
mkd,1975,32.05436
mkd,1976,31.56851
mkd,1977,31.2244
mkd,1978,30.94903
mkd,1979,30.63693
mkd,1980,30.23972
mkd,1981,29.82414
mkd,1982,29.35873
mkd,1983,28.86342
mkd,1984,28.38791
mkd,1985,27.95889
mkd,1986,27.67704
mkd,1987,27.39683
mkd,1988,27.13022
mkd,1989,26.88573
mkd,1990,26.66319
mkd,1991,26.47261
mkd,1992,26.3136
mkd,1993,26.15025
mkd,1994,25.9366
mkd,1995,25.65596
mkd,1996,25.26492
mkd,1997,24.77947
mkd,1998,24.23588
mkd,1999,23.69055
mkd,2000,23.17289
mkd,2001,22.61521
mkd,2002,22.12847
mkd,2003,21.67889
mkd,2004,21.21151
mkd,2005,20.70498
mkd,2006,20.26637
mkd,2007,19.76307
mkd,2008,19.24081
mkd,2009,18.77374
mkd,2010,18.4023
mkd,2011,18.03179
mkd,2012,17.79216
mkd,2013,17.64655
mkd,2014,17.52402
mkd,2015,17.38293
mkd,2016,17.32576
mkd,2017,17.20902
mkd,2018,17.06217
mkd,2019,16.93612
mkd,2020,16.85038
mli,1960,40.84328
mli,1961,41.20414
mli,1962,41.55922
mli,1963,41.86842
mli,1964,42.05117
mli,1965,42.0771
mli,1966,42.45364
mli,1967,42.62911
mli,1968,42.66217
mli,1969,42.63522
mli,1970,42.59587
mli,1971,42.91988
mli,1972,43.1479
mli,1973,43.30938
mli,1974,43.41671
mli,1975,43.47425
mli,1976,43.9284
mli,1977,44.2706
mli,1978,44.52593
mli,1979,44.71779
mli,1980,44.85914
mli,1981,45.27879
mli,1982,45.60218
mli,1983,45.8433
mli,1984,46.00515
mli,1985,46.08649
mli,1986,46.642
mli,1987,47.09131
mli,1988,47.45356
mli,1989,47.76054
mli,1990,48.03243
mli,1991,48.09608
mli,1992,48.09909
mli,1993,48.05525
mli,1994,47.96566
mli,1995,47.83066
mli,1996,47.87653
mli,1997,47.84063
mli,1998,47.75571
mli,1999,47.66289
mli,2000,47.58582
mli,2001,47.63555
mli,2002,47.67278
mli,2003,47.70245
mli,2004,47.72189
mli,2005,47.73202
mli,2006,47.92288
mli,2007,48.06386
mli,2008,48.16663
mli,2009,48.23455
mli,2010,48.26328
mli,2011,48.50127
mli,2012,48.65587
mli,2013,48.73979
mli,2014,48.76691
mli,2015,48.74248
mli,2016,48.63331
mli,2017,48.48413
mli,2018,48.28549
mli,2019,48.02614
mli,2020,47.7072
mlt,1960,39.63338
mlt,1961,39.10769
mlt,1962,38.21225
mlt,1963,37.01813
mlt,1964,35.72027
mlt,1965,34.44751
mlt,1966,33.34807
mlt,1967,32.17848
mlt,1968,31.02281
mlt,1969,29.98894
mlt,1970,29.14424
mlt,1971,28.18675
mlt,1972,27.65781
mlt,1973,27.3786
mlt,1974,27.10401
mlt,1975,26.72417
mlt,1976,26.48179
mlt,1977,26.02081
mlt,1978,25.48566
mlt,1979,25.10235
mlt,1980,24.96151
mlt,1981,24.95757
mlt,1982,25.08106
mlt,1983,25.26706
mlt,1984,25.41434
mlt,1985,25.47013
mlt,1986,25.37288
mlt,1987,25.22167
mlt,1988,25.01456
mlt,1989,24.76073
mlt,1990,24.47367
mlt,1991,24.22512
mlt,1992,23.92464
mlt,1993,23.59305
mlt,1994,23.25566
mlt,1995,22.92585
mlt,1996,22.4434
mlt,1997,22.00224
mlt,1998,21.57451
mlt,1999,21.12161
mlt,2000,20.61773
mlt,2001,20.19385
mlt,2002,19.70209
mlt,2003,19.15366
mlt,2004,18.58638
mlt,2005,18.03528
mlt,2006,17.42074
mlt,2007,16.85254
