geo,time,ny_tax_nind_cn
nor,1976,23454000000
nor,1977,26789000000
nor,1978,27854000000
nor,1979,30306000000
nor,1980,33711000000
nor,1981,40631000000
nor,1982,44187000000
nor,1983,50248000000
nor,1984,55453000000
nor,1985,67474000000
nor,1986,80708000000
nor,1987,84177000000
nor,1988,82579000000
nor,1989,80876000000
nor,1990,83440000000
nor,1991,89114000000
nor,1992,94687000000
nor,1993,103840000000
nor,1994,114803000000
nor,1995,127921000000
nor,1996,139643000000
nor,1997,151219000000
nor,1998,157896000000
nor,1999,167362000000
nor,2000,177849000000
nor,2001,182395000000
nor,2002,183553000000
nor,2003,184422000000
nor,2004,199576000000
nor,2005,214385000000
nor,2006,238768000000
nor,2007,264655000000
nor,2008,260448000000
nor,2009,261090000000
nor,2010,283446000000
nor,2011,294855000000
nor,2012,308721000000
nor,2013,321874000000
nor,2014,332239000000
nor,2015,342322000000
nor,2016,358462000000
nor,2017,375568000000
nor,2018,392356000000
nor,2019,398641000000
nor,2020,403830000000
npl,1960,54000000
npl,1961,56000000
npl,1962,61000000
npl,1963,64000000
npl,1964,70000000
npl,1965,78000000
npl,1966,178000000
npl,1967,91000000
npl,1968,108000000
npl,1969,161000000
npl,1970,55000000
npl,1971,163000000
npl,1972,239000000
npl,1973,204000000
npl,1974,383000000
npl,1975,635000000
npl,1976,805000000
npl,1977,1025000000
npl,1978,1306000000
npl,1979,1436000000
npl,1980,1464999900
npl,1981,1840999900
npl,1982,1951000100
npl,1983,2116999900
npl,1984,2385999900
npl,1985,2571000000
npl,1986,3007000000
npl,1987,3492000000
npl,1988,4692000000
npl,1989,4758000000
npl,1990,5668000000
npl,1991,6532000000
npl,1992,7487000000
npl,1993,9702000000
npl,1994,12149000000
npl,1995,14261000000
npl,1996,15457000000
npl,1997,17952000000
npl,1998,18943000000
npl,1999,21456000000
npl,2000,23945000000
npl,2001,28090335300
npl,2002,29046000000
npl,2003,31906000000
npl,2004,36050000000
npl,2005,40927000000
npl,2006,42966000000
npl,2007,51968000000
npl,2008,60401000000
npl,2009,78744000000
npl,2010,109358000000
npl,2011,123149571013.713
npl,2012,139955177568.70999
npl,2013,172001640393.60999
npl,2014,210069905416.884
npl,2015,237030388348.97198
npl,2016,266782390602.00296
npl,2017,356582118510.22198
npl,2018,444927373486.26898
npl,2019,516449746025.12097
npl,2020,460561352354.33295
nru,2013,7832100
nru,2014,14665800
nru,2015,11141300
nzl,1971,87000000
nzl,1972,102000000
nzl,1973,143000000
nzl,1974,161000000
nzl,1975,143000000
nzl,1976,174000000
nzl,1977,174000000
nzl,1978,190000000
nzl,1979,241000000
nzl,1980,268000000
nzl,1981,392000000
nzl,1982,413000000
nzl,1983,494000000
nzl,1984,685000000
nzl,1985,638000000
nzl,1986,2239000000
nzl,1987,4438000000
nzl,1988,4125000000
nzl,1989,5151000000
nzl,1990,5435000000
nzl,1991,5363000000
nzl,1992,5540000000
nzl,1993,5966000000
nzl,1994,6691000000
nzl,1995,7115000000
nzl,1996,7542000000
nzl,1997,7683000000
nzl,1998,7453000000
nzl,1999,7884000000
nzl,2000,8204000000
nzl,2001,8740000000
nzl,2002,9574000000
nzl,2003,10271000000
nzl,2004,11115000000
nzl,2005,11785000000
nzl,2006,13226000000
nzl,2007,14109000000
nzl,2008,14043000000
nzl,2009,14187000000
nzl,2010,15938000000
nzl,2011,17825000000
nzl,2012,18394000000
nzl,2013,19199000000
nzl,2014,20169000000
nzl,2015,21482000000
nzl,2016,23482000000
nzl,2017,24687000000
nzl,2018,25835000000
nzl,2019,27311000000
omn,1960,600000
omn,1961,600000
omn,1962,400000
omn,1963,600000
omn,1964,700000
omn,1965,700000
omn,1966,700000
omn,1967,800000
omn,1968,1000000
omn,1969,1200000
omn,1970,1100000
omn,1971,1100000
omn,1972,1600000
omn,1973,1700000
omn,1974,2300000
omn,1975,500000
omn,1976,4500000
omn,1977,4600000
omn,1978,4600000
omn,1979,8100000
omn,1980,12000000
omn,1998,129040900
omn,1999,136794200
omn,2000,47804000
omn,2001,76430800
omn,2002,80933200
omn,2003,68240700
omn,2004,71004000
omn,2005,-56410400
omn,2006,-4469000
omn,2007,47951700
omn,2008,138848300
omn,2009,18548400
omn,2010,-646100000
omn,2011,-1344400000
omn,2012,-1437500000
omn,2013,-1415300000
omn,2014,-1324800000
omn,2015,-803100000
omn,2016,-200000000
omn,2017,-351100000
omn,2018,-359500000
omn,2019,-545300000
omn,2020,-541000000
pak,1960,1028000000
pak,1961,1263000000
pak,1962,1386000000
pak,1963,1563000000
pak,1964,1841000000
pak,1965,2033000000
pak,1966,2275000000
pak,1967,2924000000
pak,1968,2754000000
pak,1969,3364000000
pak,1970,4404000000
pak,1971,4785000000
pak,1972,4889000000
pak,1973,6078000000
pak,1974,6412000000
pak,1975,7626000000
pak,1976,10628000000
pak,1977,13766000000
pak,1978,16494000000
pak,1979,17071000000
pak,1980,23926000000
pak,1981,30365000000
pak,1982,32006000000
pak,1983,35975000000
pak,1984,45453000000
pak,1985,47093000000
pak,1986,48213000000
pak,1987,57048000000
pak,1988,74364000000
pak,1989,86607000000
pak,1990,96092000000
pak,1991,112226000000
pak,1992,133442000000
pak,1993,141500000000
pak,1994,160239000000
pak,1995,193945000000
pak,1996,190282000000
pak,1997,201732000000
pak,1998,196772000000
pak,1999,202436000000
pak,2000,276138000000
pak,2001,299581000000
pak,2002,319225000000
pak,2003,363107000000
pak,2004,413261000000
pak,2005,408222000000
pak,2006,500383000000
pak,2007,504020000000
pak,2008,282517000000
pak,2009,657442000000
pak,2010,618449000000
pak,2011,628887000000
pak,2012,684989000000
pak,2013,882316000000
pak,2014,1139908000000
pak,2015,1353332000000
pak,2016,1673338000000
pak,2017,1944744000000
pak,2018,2233281000000
pak,2019,2189029000000
pak,2020,2205477000000
pan,1960,23991800
pan,1961,26765400
pan,1962,28568300
pan,1963,28152200
pan,1964,29885800
pan,1965,34739600
pan,1966,37166500
pan,1967,41188300
pan,1968,42783100
pan,1969,49509100
pan,1970,57899300
pan,1971,64018800
pan,1972,65901700
pan,1973,69353700
pan,1974,79709600
pan,1975,69353700
pan,1976,69981300
pan,1977,71393500
pan,1978,89438000
pan,1979,106854800
pan,1980,123173400
pan,1981,137316400
pan,1982,145159400
pan,1983,156859600
pan,1984,179102800
pan,1985,196203100
pan,1986,230146500
pan,1987,220374900
pan,1988,112630300
pan,1989,136030700
pan,1990,207517500
pan,1991,214717600
pan,1992,256632600
pan,1993,361805700
pan,1994,382634500
pan,1995,387263200
pan,1996,400249100
pan,1997,406429100
pan,1998,457319400
pan,1999,481372200
pan,2000,432252000
pan,2001,428912300
pan,2002,487525700
pan,2003,532929800
pan,2004,569694400
pan,2005,657000000
pan,2006,662457400
pan,2007,844600000
pan,2008,978200000
pan,2009,1080200000
pan,2010,1255500000
pan,2011,1502300000
pan,2012,1648100000
pan,2013,1755800000
pan,2014,1971200000
pan,2015,2070000000
pan,2016,2302500000
pan,2017,2279272967.26
pan,2018,2210847051.88721
pan,2019,2120139324.6133
pan,2020,1756628887.1325
per,1960,4.04859
per,1961,5.00653
per,1962,5.51882
per,1963,6.49466
per,1964,8.59556
per,1965,10.8
per,1966,13.4
per,1967,13.7
per,1968,16.7
per,1969,21.3
per,1970,22.6
per,1971,24.7
per,1972,27.9
per,1973,30.4
per,1974,29.8
per,1975,45.7
per,1976,54.6
per,1977,-994.40002
per,1978,165.39999
per,1979,490.10001
per,1991,2106887400
per,1992,4073220700
per,1993,6358691100
per,1994,9604000000
per,1995,11964000000
per,1996,12944000000
per,1997,14835000000
per,1998,15651000000
per,1999,15510000000
per,2000,16016000000
per,2001,15616000000
per,2002,16458000000
per,2003,18059000000
per,2004,20577000000
per,2005,22449000000
per,2006,24736000000
per,2007,26503000000
per,2008,28742000000
per,2009,30236000000
per,2010,35245000000
per,2011,37397000000
per,2012,43760000000
per,2013,48683000000
per,2014,51882000000
per,2015,51822000000
per,2016,53122000000
per,2017,54998000000
per,2018,58175000000
per,2019,63277000000
per,2020,55650452000
plw,2000,12758800
plw,2001,13530900
plw,2002,13129600
plw,2003,13228300
plw,2004,16055500
plw,2005,18687100
plw,2006,17757000
plw,2007,18022600
plw,2008,19238600
plw,2009,15982900
plw,2010,17381200
plw,2011,19943200
plw,2012,24339600
plw,2013,25010400
plw,2014,28620900
plw,2015,30712500
plw,2016,31500000
plw,2017,34000000
plw,2018,31300000
plw,2019,31000000
plw,2020,28100000
png,1960,5100000
png,1961,5500000
png,1962,6100000
png,1963,7000000
png,1964,8200000
png,1965,10300000
png,1966,13300000
png,1967,15900000
png,1968,17800000
png,1969,21800000
png,1970,28500000
png,1971,33400000
png,1972,35500000
png,1973,39300000
png,1974,48000000
png,1975,57000000
png,1976,67600000
png,1977,83200000
png,1978,82900000
png,1979,95300000
png,1980,110000000
png,1981,114600000
png,1982,134400000
png,1983,151900000
png,1984,179200000
png,1985,189700000
png,1986,229500000
png,1987,263899900
png,1988,283200000
png,1989,203000000
png,1990,187900000
png,1991,201000000
png,1992,195900000
png,1993,195500000
png,1994,245300000
png,1995,292500000
png,1996,339200000
png,1997,370200000
png,1998,392200000
png,1999,461800000
png,2000,491400000
png,2001,532000000
png,2002,572100000
png,2003,536100000
png,2004,611800000
png,2006,784300000
png,2007,958500000
png,2008,992700000
png,2009,1063200000
png,2010,1193100000
png,2011,1040800000
png,2012,1575500000
png,2013,1766000000
png,2014,2883800000
png,2015,2680200000
png,2016,2584100000
png,2017,3255100000
png,2018,3537300000
png,2019,3753100000
pol,1995,40698000000
pol,1996,51954000000
pol,1997,61634000000
pol,1998,68563000000
pol,1999,81209000000
pol,2000,84161000000
pol,2001,86729000000
pol,2002,95648000000
pol,2003,100715000000
pol,2004,107773000000
pol,2005,120067000000
pol,2006,132152000000
pol,2007,151069000000
pol,2008,164018000000
pol,2009,154183000000
pol,2010,173822000000
pol,2011,189857000000
pol,2012,185768000000
pol,2013,185978000000
pol,2014,194764000000
pol,2015,203084000000
pol,2016,217200000000
pol,2017,242310000000
pol,2018,264073000000
pol,2019,277135000000
pol,2020,278616000000
prt,1970,239961000
prt,1971,257591000
prt,1972,296864000
prt,1973,352548000
prt,1974,386066000
prt,1975,447006000
prt,1976,590149000
prt,1977,787741000
prt,1978,735332000
prt,1979,665026000
prt,1980,853573000
prt,1981,1289360000
prt,1982,1608878000
prt,1983,2288018000
prt,1984,2125090000
prt,1985,2783725000
prt,1986,2918850000
prt,1987,3694279000
prt,1988,4607141000
prt,1989,5280506000
prt,1990,5938758000
prt,1991,6763922000
prt,1992,8374427000
prt,1993,8223929000
prt,1994,9745687000
prt,1995,10575913000
prt,1996,11474784000
prt,1997,12284625000
prt,1998,13998927000
prt,1999,15378166000
prt,2000,15892784000
prt,2001,16676834000
prt,2002,17832743000
prt,2003,18333608000
prt,2004,19103594000
prt,2005,21066989000
prt,2006,22698374000
prt,2007,23317438000
prt,2008,22944552000
prt,2009,19869931000
prt,2010,21639983000
prt,2011,21967948000
prt,2012,21080743000
prt,2013,20689922000
prt,2014,21917859000
prt,2015,23195845000
prt,2016,24496484000
prt,2017,26304960000
prt,2018,27718207000
prt,2019,28838343000
prt,2020,25790405000
pry,1962,2736000000
pry,1963,2796000000
pry,1964,2710000000
pry,1965,3169000000
pry,1966,3535000000
pry,1967,4488000000
pry,1968,5069000000
pry,1969,5277000000
pry,1970,5486000000
pry,1971,5885000000
pry,1972,6018000000
pry,1973,6388000000
pry,1974,6823036548.0874
pry,1975,7879000000
pry,1976,8871000000
pry,1977,10270000000
pry,1978,16212000000
pry,1979,27565000000
pry,1980,34536000000
pry,1981,41894000000
pry,1982,48210000000
pry,1983,46733425644.99609
pry,1984,54445905234.953
pry,1985,73529651024.08389
pry,1986,101782068899.638
pry,1987,175290816803.60901
pry,1988,210303829476.513
pry,1989,360850948781.91998
pry,1990,464120496161.98199
pry,1991,550951515000
pry,1992,592861958000
pry,1993,757376343000
pry,1994,1129341638000
pry,1995,1473165131000
pry,1996,1533315343000
pry,1997,1692495354000
pry,1998,1901864020400
pry,1999,1763331508000
pry,2000,2060010549800
pry,2001,2248190046200
pry,2002,2243400388600
pry,2003,2928182209200
pry,2004,3824223105600
pry,2005,4111516250300
pry,2006,4741828827200
pry,2007,5765688289500
pry,2008,6959777306800
pry,2009,6914330342400
pry,2010,9078564100900
pry,2011,10335211814000
pry,2012,10749253474000
pry,2013,11512675114700
pry,2014,13523182043600
pry,2015,13824858212900
pry,2016,14687571405300
pry,2017,16348092984800
pry,2018,17556892946300
pry,2019,17241312947200
pry,2020,16882363000000
pse,1994,20000000
pse,1995,247200000
pse,1996,367000000
pse,1997,481700000
pse,1998,548900000
pse,1999,598700000
pse,2000,598200000
pse,2001,425500000
pse,2002,298900000
pse,2003,390500000
pse,2004,527100000
pse,2005,651400000
pse,2006,641900000
pse,2007,755500000
pse,2008,1101600000
pse,2009,1179400000
pse,2010,1420500000
pse,2011,1398900000
pse,2012,1426000000
pse,2013,1767000000
pse,2014,1785900000
pse,2015,2023600000
pse,2016,2184000000
pse,2017,2375900000
pse,2018,2177600000
pse,2019,2296500000
qat,2011,3920404000
qat,2012,3298857300
qat,2013,3155606400
qat,2014,2310550000
qat,2015,1795275700
qat,2016,1137369900
qat,2017,827117800
qat,2018,1918041900
qat,2019,3522911442.39433
qat,2020,3086631100
rou,1990,6980000
rou,1991,13770000
rou,1992,11400000
rou,1993,145650000
rou,1994,381850000
rou,1995,394000000
rou,1996,549500000
rou,1997,1649500000
rou,1998,3633200000
rou,1999,5710600000
rou,2000,7846100000
rou,2001,10890200000
rou,2002,14737300000
rou,2003,20687900000
rou,2004,25199500000
rou,2005,32471100000
rou,2006,37523600000
rou,2007,46271900000
rou,2008,55585800000
rou,2009,48200900000
rou,2010,56854200000
rou,2011,67562000000
rou,2012,72135800000
rou,2013,74944700000
rou,2014,77366100000
rou,2015,86648300000
rou,2016,78762500000
rou,2017,81255100000
rou,2018,91629600000
rou,2019,101419200000
rou,2020,93932000000
rus,1989,41300000
rus,1990,44600000
rus,1991,51100000
rus,1992,334700000
rus,1993,15557400000
rus,1994,47898300000
rus,1995,93400000000
rus,1996,174400000000
rus,1997,207200000000
rus,1998,240000000000
rus,1999,483900000000
rus,2000,775200000000
rus,2001,967800000000
rus,2002,1249241390700
rus,2003,1588483463600
rus,2004,2168423829800
rus,2005,3092099730000
rus,2006,3939857678000
rus,2007,4763042028900
rus,2008,6094150888700
rus,2009,4975894776700
rus,2010,6268463660000
rus,2011,8198409639000
rus,2012,9167757645800
rus,2013,9264445183800
rus,2014,10292146029700
rus,2015,8466852398400
rus,2016,8538950493700
rus,2017,8945759797200
rus,2018,11032808744600
rus,2019,11215248388800
rus,2020,10745761803500
rwa,1999,59253000000
rwa,2000,61776000000
rwa,2001,72641000000
rwa,2002,84263000000
rwa,2003,103409000000
rwa,2004,124368000000
rwa,2005,142974000000
rwa,2006,163668000000
rwa,2007,200423000000
rwa,2008,273226000000
rwa,2009,304526000000
rwa,2010,338483000000
rwa,2011,417328000000
rwa,2012,383706000000
rwa,2013,387441000000
rwa,2014,480110000000
rwa,2015,543030000000
rwa,2016,597057000000
rwa,2017,653537000000
rwa,2018,691966000000
rwa,2019,788922000000
rwa,2020,779999000000
sau,1970,286000000
sau,1971,373000000
sau,1972,440000000
sau,1973,483000000
sau,1974,442000000
sau,1975,514000000
sau,1976,908000000
sau,1977,1411000000
sau,1978,1827000000
sau,1979,2160000000
sau,1980,2534000000
sau,1981,2637000000
sau,1982,3248000000
sau,1983,3677000000
sau,1984,3973000000
sau,1985,3910000000
sau,1986,3245000000
sau,1987,3453000000
sau,1988,8236000000
sau,1989,6740000000
sau,1990,7000000000
sau,1991,7000000000
sau,1992,9100000000
sau,1993,9277000000
sau,1994,8289000000
sau,1995,7500000000
sau,1996,8875000000
sau,1997,9100000000
sau,1998,10013000000
sau,1999,9634000000
sau,2000,9650000000
sau,2001,7132791000
sau,2002,7386429000
sau,2003,8087000000
sau,2004,8825000000
sau,2005,10115000000
sau,2006,11025000000
sau,2007,11801000000
sau,2008,14940000000
sau,2009,12895000000
sau,2010,14669000000
sau,2011,17285000000
sau,2012,21494000000
sau,2013,21174000000
sau,2014,23520000000
sau,2015,25995000000
sau,2016,25862000000
sau,2017,23378000000
sau,2018,19355372700
sau,2019,21223139200
sau,2020,22014037400
sdn,1965,44300
sdn,1966,43500
sdn,1967,51300
sdn,1968,67700
sdn,1969,83300
sdn,1970,91600
sdn,1971,102900
sdn,1972,110200
sdn,1973,120400
sdn,1974,149600
sdn,1975,197200
sdn,1976,240700
sdn,1977,280500
sdn,1978,331500
sdn,1979,349900
sdn,1980,401100
sdn,1981,493500
sdn,1982,630500
sdn,1983,804000
sdn,1984,946500
sdn,1985,1150500
sdn,1986,1206500
sdn,1987,1329000
sdn,1988,3346000
sdn,1989,4428500
sdn,1990,5810500
sdn,1991,11729500
sdn,1992,29372000
sdn,1993,50438000
sdn,1994,124509000
sdn,1995,289616500
sdn,1996,355000000
sdn,1997,692000000
sdn,1998,952263000
sdn,1999,1170000000
sdn,2000,1112239700
sdn,2001,7863719600
sdn,2002,10293215000
sdn,2003,11648860100
sdn,2004,17156335600
sdn,2005,22994074600
sdn,2006,24913614500
sdn,2007,32509224100
sdn,2008,27252707900
sdn,2009,19303608200
sdn,2010,27653636300
sdn,2011,28887555400
sdn,2012,5765519800
sdn,2013,13592332000
sdn,2014,14183062700
sdn,2015,18456910900
sdn,2016,60887640000
sdn,2017,93487977500
sdn,2018,78116861600
sdn,2019,400369789500
sdn,2020,810502190800
sen,1980,84013441095.5867
sen,1981,92205812534.00688
sen,1982,112030584611.174
sen,1983,127728579926
sen,1984,139935908051.49701
sen,1985,153632760250.35001
sen,1986,179304860760.354
sen,1987,190564885861.26501
sen,1988,184112049857.55496
sen,1989,145233969961.35101
sen,1990,163065023197.59201
sen,1991,174701522200
sen,1992,174367603500
sen,1993,155833750200
sen,1994,199460796600
sen,1995,248099998200
sen,1996,283102662700
sen,1997,303168318000
sen,1998,327843019400
sen,1999,368183787700
sen,2000,384029207900
sen,2001,506313714300
sen,2002,552711821000
sen,2003,483625814600
sen,2004,534674353300
sen,2005,664716251500
sen,2006,689010310900
sen,2007,729948639300
sen,2008,727571927100
sen,2009,722926095600
sen,2010,785828013100
sen,2011,838077889400
sen,2012,816435390800
sen,2013,867831721700
sen,2014,964806000000
sen,2015,1123783000000
sen,2016,1159236000000
sen,2017,1166687000000
sen,2018,1133298000000
sen,2019,1462394000000
sen,2020,1392172629200
sgp,1960,117000000
sgp,1961,118800000
sgp,1962,125100000
sgp,1963,127300000
sgp,1964,134500000
sgp,1965,166300000
sgp,1966,189000000
sgp,1967,190900000
sgp,1968,218000000
sgp,1969,265100000
sgp,1970,322100000
sgp,1971,334300000
sgp,1972,391500000
sgp,1973,469000000
sgp,1974,468000000
sgp,1975,487800000
sgp,1976,536100000
sgp,1977,606500000
sgp,1978,690100000
sgp,1979,816200000
sgp,1980,959900000
sgp,1981,1092900000
sgp,1982,1190000000
sgp,1983,1406400000
sgp,1984,1560500000
sgp,1985,1538400000
sgp,1986,1446400000
sgp,1987,1810900000
sgp,1988,2383100000
sgp,1989,3181800000
sgp,1990,3267600000
sgp,1991,3389000000
sgp,1992,4291700000
sgp,1993,5563700000
sgp,1994,7529700000
sgp,1995,8394500000
sgp,1996,8440700000
sgp,1997,9167700000
sgp,1998,7286300000
sgp,1999,8736900000
sgp,2000,11237900000
sgp,2001,9563600000
sgp,2002,8626800000
sgp,2003,9127400000
sgp,2004,9694200000
sgp,2005,9496200000
sgp,2006,9871400000
sgp,2007,15519800000
sgp,2008,14232000000
sgp,2009,13941600000
sgp,2010,17933100000
sgp,2011,19967100000
sgp,2012,21152300000
sgp,2013,22170800000
sgp,2014,21749100000
sgp,2015,24256700000
sgp,2016,26582400000
sgp,2017,28873800000
sgp,2018,26579100000
sgp,2019,25975200000
sgp,2020,21834600000
slb,1971,1400000
slb,1972,1300000
slb,1973,1500000
slb,1974,2600000
slb,1975,2100000
slb,1976,2500000
slb,1977,3400000
slb,1978,3900000
slb,1979,6600000
slb,1980,6800000
slb,1981,9000000
slb,1982,11300000
slb,1983,11300000
slb,1984,14800000
slb,1985,16800000
slb,1986,19700000
slb,1987,23200000
slb,1988,34500000
slb,1989,37600000
slb,1990,42100000
slb,1991,47400000
slb,1992,70000000
slb,1993,106600000
slb,1994,90500000
slb,1995,94000000
slb,1996,100200000
slb,1997,106500000
slb,1998,112800000
slb,1999,124900000
slb,2000,94400000
slb,2001,-37577500
slb,2002,40349700
slb,2003,55800000
slb,2004,61100000
slb,2005,60300000
slb,2006,60500000
sle,1964,11921100
sle,1965,15100000
sle,1966,21950000
sle,1967,-1600000
sle,1968,-5366700
sle,1969,32575000
sle,1970,44158500
sle,1971,21051100
sle,1972,9268800
sle,1973,37934600
sle,1974,48194000
sle,1975,37934600
sle,1976,1423700
sle,1977,18123200
sle,1978,86471000
sle,1979,114675800
sle,1980,93000000
sle,1981,119000000
sle,1982,101000000
sle,1983,77000000
sle,1984,105000000
sle,1985,227750000
sle,1986,675199800
sle,1987,1266700100
sle,1988,2003500000
sle,1989,4235500400
sle,1990,6102000000
sle,1991,12334000000
sle,1992,18281000000
sle,1993,27854000000
sle,1994,27033000000
sle,1995,45032000000
sle,1996,41184000000
sle,1997,17831000000
sle,1998,40823000000
sle,1999,40974000000
sle,2000,76312000000
sle,2001,138181000000
sle,2002,150394271400
sle,2003,180182937900
sle,2004,205527374900
sle,2005,213642499800
sle,2006,280798697900
sle,2007,302727000000
sle,2008,357365000000
sle,2009,420503463800
sle,2010,564711224600
sle,2011,478940377800
sle,2012,607489387800
sle,2013,744145526600
sle,2014,909648719200
sle,2015,936677143100
sle,2016,1017284766900
sle,2017,995093000000
sle,2018,1629984000000
sle,2019,1814954000000
sle,2020,2266173000000
slv,1990,289958020.52632
slv,1991,342874000
slv,1992,416096300
slv,1993,501261300
slv,1994,590167400
slv,1995,774534200
slv,1996,810363700
slv,1997,781081800
slv,1998,813437300
slv,1999,824686800
slv,2000,869203600
slv,2001,959160000
slv,2002,987121100
slv,2003,1103660400
slv,2004,1121722100
slv,2005,1296280000
slv,2006,1471950000
slv,2007,1542290000
slv,2008,1494460000
slv,2009,1298770000
slv,2010,1520030000
slv,2011,1751610000
slv,2012,1829010000
slv,2013,1917310000
slv,2014,1965760000
slv,2015,2148880000
slv,2016,2201560000
slv,2017,2327930000
slv,2018,2518910000
slv,2019,2559990000
slv,2020,2357460000
smr,2015,111028682
smr,2016,107856664
smr,2017,103052571
smr,2018,104158970.47
smr,2019,102750157
som,1960,120999928
som,1961,128599888
som,1962,136499856
som,1963,144899872
som,1964,153699840
som,1965,175100000
som,1966,184800000
som,1967,194900000
som,1968,228900000
som,1969,240800000
som,1970,253500992
som,1971,286699008
som,1972,329400000
som,1973,382200000
som,1974,474900000
som,1975,448403008
som,1976,478303008
som,1977,572001984
som,1978,1033998016
som,1979,1163997952
som,1980,1030000000
som,1981,1780000000
som,1982,2048009984
som,1983,2948999936
som,1984,2539990016
som,1985,4100000000
som,1986,7200000000
som,1987,7360000000
som,1988,10720000000
som,1989,24970000384
som,1990,71939997696
srb,1995,3744400000
srb,1996,8348100000
srb,1997,11102700000
srb,1998,16377300000
srb,1999,17444000000
srb,2000,31957400000
srb,2001,95723900000
srb,2002,169674100000
srb,2003,196177000000
srb,2004,239769300000
srb,2005,313214300000
srb,2006,367388500000
srb,2007,430694200000
srb,2008,476636800000
srb,2009,496813000000
srb,2010,533591600000
srb,2011,564589200000
srb,2012,594244600000
srb,2013,633823000000
srb,2014,665876800000
srb,2015,717253100000
srb,2016,772213600000
srb,2017,808016500000
srb,2018,870006000000
srb,2019,936898100000
srb,2020,930160000000
stp,2001,28956400
stp,2002,38317000
stp,2003,52994800
stp,2004,64877200
stp,2005,76071100
stp,2006,135445600
stp,2007,160852400
stp,2008,261644000
stp,2009,198984900
stp,2010,263890100
stp,2011,259433400
stp,2012,270635400
stp,2013,303973300
stp,2014,344188000
stp,2015,373602600
stp,2016,381397700
stp,2017,404147300
stp,2018,450114700
stp,2019,431318200
stp,2020,502136300
sur,1960,7400
sur,1961,6600
sur,1962,6400
sur,1963,7000
sur,1964,8600
sur,1965,9100
sur,1966,6000
sur,1967,4600
sur,1968,3400
sur,1969,6000
sur,1970,8100
sur,1971,8200
sur,1972,9800
sur,1973,100
sur,1974,14900
sur,1975,195800
sur,1976,158600
sur,1977,180600
sur,1978,235100
sur,1979,226300
sur,1980,248000
sur,1981,270000
sur,1982,245000
sur,1983,226000
sur,1984,214000
sur,1985,183000
sur,1986,146000
sur,1987,139000
sur,1988,182000
sur,1989,224000
sur,1990,276000
sur,1991,323000
sur,1992,390000
sur,1993,239000
sur,1994,3269000
sur,1995,22004000
sur,1996,32965000
sur,1997,24553000
sur,1998,54992000
sur,1999,95819000
sur,2000,105709000
sur,2001,224076000
sur,2002,268664000
sur,2003,392008000
sur,2004,430000000
sur,2005,453000000
sur,2006,550000000
sur,2007,648000000
sur,2008,662000000
sur,2009,869000000
sur,2010,855000000
sur,2011,1324000000
sur,2012,1430000000
sur,2013,1438000000
sur,2014,1403000000
sur,2015,1372000000
sur,2016,1115000000
sur,2017,705000000
sur,2018,708000000
sur,2019,681000000
sur,2020,1322000000
svk,1993,1126527000
svk,1994,1817920000
svk,1995,2650332000
svk,1996,2739075000
svk,1997,2951816000
svk,1998,3190293000
svk,1999,3302953000
svk,2000,3694030000
svk,2001,3629856000
svk,2002,3944321000
svk,2003,4598013000
svk,2004,5264236000
svk,2005,5864372000
svk,2006,5895312000
svk,2007,6595957000
svk,2008,6777046000
svk,2009,6101984000
svk,2010,6433650000
svk,2011,7126108000
svk,2012,6708759000
svk,2013,7090132000
svk,2014,7412689000
svk,2015,7981390000
svk,2016,8029467000
svk,2017,8807965000
svk,2018,9357345000
svk,2019,10001170000
svk,2020,9658391000
svn,1995,1491365000
svn,1996,1691340000
svn,1997,1783844000
svn,1998,2038813000
svn,1999,2362814000
svn,2000,2388920000
svn,2001,2591905000
svn,2002,2982547000
svn,2003,3194209000
svn,2004,3389029000
svn,2005,3544855000
svn,2006,3820729000
svn,2007,4343874000
svn,2008,4721369000
svn,2009,4529687000
svn,2010,4670432000
svn,2011,4792850000
svn,2012,4778110000
svn,2013,4945551000
svn,2014,5102300000
svn,2015,5260914000
svn,2016,5413654000
svn,2017,5641352000
svn,2018,5914975000
svn,2019,6068161000
svn,2020,5437677000
swe,1970,20359309000
swe,1971,20161570000
swe,1972,24959194000
swe,1973,26665429000
swe,1974,20172338000
swe,1975,26242541000
swe,1976,29841982000
swe,1977,34547589000
swe,1978,42689159000
swe,1979,46501023000
swe,1980,54679758000
swe,1981,62538397000
swe,1982,68777811000
swe,1983,78080995000
swe,1984,90271306000
swe,1985,103596056000
swe,1986,114451733000
swe,1987,130373132000
swe,1988,144114955000
swe,1989,159806718000
swe,1990,185897831000
swe,1991,226162560000
swe,1992,213383440000
swe,1993,219089000000
swe,1994,229516000000
swe,1995,231213000000
swe,1996,228184000000
swe,1997,236478000000
swe,1998,250357000000
swe,1999,261606000000
swe,2000,267556000000
swe,2001,279308000000
swe,2002,293884000000
swe,2003,305337000000
swe,2004,315047000000
swe,2005,336432000000
swe,2006,353697000000
swe,2007,375707000000
swe,2008,390714000000
swe,2009,393679000000
swe,2010,420529000000
swe,2011,424640000000
swe,2012,422479000000
swe,2013,430232000000
swe,2014,442747000000
swe,2015,472427000000
swe,2016,504213000000
swe,2017,524448000000
swe,2018,549388000000
swe,2019,565004000000
swe,2020,566145000000
swz,1960,1002600
swz,1961,1209000
swz,1962,1238500
swz,1963,1474400
swz,1964,1946200
swz,1965,2300000
swz,1966,2500000
swz,1967,2800000
