geo,time,ne_con_prvt_pp_kd
ita,2009,1350833801515.58008
ita,2010,1365021497877.5
ita,2011,1365905716177.06006
ita,2012,1315165169124.01001
ita,2013,1283020919501.5
ita,2014,1285261780562.90991
ita,2015,1308809882623.08008
ita,2016,1325129929442.84009
ita,2017,1345518993787.68994
ita,2018,1358082413920.68994
ita,2019,1361102495611.30005
ita,2020,1214809384622.52002
jam,2007,22783683691.6931
jam,2008,23489055442.4336
jam,2009,20891269764.2808
jam,2010,20633332689.1179
jam,2011,21422388271.1721
jam,2012,21211593407.9088
jam,2013,21065939345.5993
jam,2014,20887682856.85369
jam,2015,20866481671.8825
jam,2016,20833526959.8956
jam,2017,21077788950.4925
jam,2018,21286181866.818
jam,2019,21503990415.1397
jam,2020,19310583392.7955
jor,1990,17541491498.3788
jor,1991,17305466601.6278
jor,1992,20315804116.0964
jor,1993,20363970979.30009
jor,1994,20694034447.5664
jor,1995,20712950590.4466
jor,1996,22901092451.3438
jor,1997,24006823388.3414
jor,1998,25561655938.349
jor,1999,26478522963.2429
jor,2000,29543087958.5735
jor,2001,31486595078.09949
jor,2002,31681357920.7759
jor,2003,33715797981.8976
jor,2004,37447596668.6708
jor,2005,41929400996.3895
jor,2006,43901840446.6405
jor,2007,49132495240.519
jor,2008,46307405018.9295
jor,2009,46291426970.2784
jor,2010,47124185557.0422
jor,2011,54746435969.00089
jor,2012,58652859823.6571
jor,2013,66622947133.40929
jor,2014,66923612213.378
jor,2015,68080011023.0663
jor,2016,69951351495.1519
jor,2017,73511167460.7872
jor,2018,75207754100.70009
jor,2019,77691629429.685
jor,2020,79841628403.61838
jpn,1990,1990029900240.1897
jpn,1991,2034222056957.78003
jpn,1992,2080459877900.71997
jpn,1993,2102941058704.37012
jpn,1994,2151301124242.15991
jpn,1995,2204271929868.81006
jpn,1996,2247437288378.22021
jpn,1997,2259898521181.06982
jpn,1998,2245280918058.62939
jpn,1999,2269254580723.7002
jpn,2000,2304200718122.97021
jpn,2001,2351451967113.93994
jpn,2002,2381754145392.93994
jpn,2003,2396857363111.33984
jpn,2004,2428533580557.97998
jpn,2005,2465705954675.18945
jpn,2006,2488597119439.83008
jpn,2007,2507390318049.10938
jpn,2008,2478977120170.08008
jpn,2009,2456292104407.99023
jpn,2010,2513535110911.81982
jpn,2011,2500351925325.97021
jpn,2012,2551073205435.22949
jpn,2013,2617557552580.68018
jpn,2014,2593827128487.66943
jpn,2015,2588204177242.2998
jpn,2016,2577160973561.62012
jpn,2017,2604282936893.29004
jpn,2018,2611365319570.9502
jpn,2019,2603450577949.93018
jpn,2020,2451215146127.5498
kaz,1990,131046290528.98199
kaz,1991,125082237170.229
kaz,1992,123673188153.599
kaz,1993,112054863452.216
kaz,1994,85666769769.0621
kaz,1995,68139064481.5131
kaz,1996,64641291896.096
kaz,1997,66708289875.5271
kaz,1998,66248834321.97089
kaz,1999,66566778542.8988
kaz,2000,67416224225.2326
kaz,2001,72844534144.80409
kaz,2002,74737821532.6508
kaz,2003,83545804642.60489
kaz,2004,95119977009.2841
kaz,2005,105286072945.98399
kaz,2006,118509155062.924
kaz,2007,131326496939.633
kaz,2008,141018958270.24799
kaz,2009,141670408768.995
kaz,2010,157909550016.76199
kaz,2011,176750159919.85101
kaz,2012,194558430860.98999
kaz,2013,215258312023.54199
kaz,2014,218116965211.93701
kaz,2015,222085600927.93097
kaz,2016,224826220019.44501
kaz,2017,228292955967.95901
kaz,2018,242167733584.564
kaz,2019,256895301801.44901
kaz,2020,247147362744.56201
ken,1990,57612806169.4419
ken,1991,58997068528.9099
ken,1992,58395145291.2689
ken,1993,57493602809.2967
ken,1994,58541375227.6012
ken,1995,66737590159.689
ken,1996,68471945252.1991
ken,1997,71088298638.8195
ken,1998,74342495108.7506
ken,1999,77389780775.964
ken,2000,77093360291.2296
ken,2001,80290982678.7065
ken,2002,80968091332.3264
ken,2003,82751559534.8428
ken,2004,84754103935.90302
ken,2005,90234668477.34019
ken,2006,99190343403.05501
ken,2007,104443268439.614
ken,2008,102856759352.05099
ken,2009,107576923177.76401
ken,2010,112923170269.022
ken,2011,118504130647.214
ken,2012,123667822959.74699
ken,2013,131335123666.235
ken,2014,136863925536.21899
ken,2015,144801146522.67999
ken,2016,151322796028.09399
ken,2017,158753435327.367
ken,2018,166262088107.366
ken,2019,174361232574.63199
ken,2020,169720768337.18201
kgz,1991,16607771823.3563
kgz,1992,14737160756.303
kgz,1993,13196928787.7693
kgz,1994,10950841701.5244
kgz,1995,8039903746.43728
kgz,1996,8404181359.07098
kgz,1997,7581359936.90848
kgz,1998,8886078039.11082
kgz,1999,8959123523.27922
kgz,2000,8512758893.10996
kgz,2001,8705147512.65923
kgz,2002,9114179287.0139
kgz,2003,11247667227.4074
kgz,2004,12081831588.8234
kgz,2005,13084015665.0339
kgz,2006,15594357225.053
kgz,2007,16013986026.1615
kgz,2008,18070847365.7856
kgz,2009,15473565872.5734
kgz,2010,15893447122.0775
kgz,2011,17378315318.5075
kgz,2012,19318770197.2788
kgz,2013,20858359974.4698
kgz,2014,21479280065.25249
kgz,2015,21279904462.5507
kgz,2016,21145651670.8742
kgz,2017,22475522187.7585
kgz,2018,23603232300.5588
kgz,2019,23786459833.742
kgz,2020,21082038494.60469
khm,1993,9531611505.03629
khm,1994,10005751057.2136
khm,1995,10817035647.2138
khm,1996,11841479228.4025
khm,1997,11627835523.777
khm,1998,12832147338.5421
khm,1999,13616850395.652
khm,2000,14294933896.1749
khm,2001,14619241073.7112
khm,2002,15481980816.1827
khm,2003,16734528540.9575
khm,2004,18823943696.8446
khm,2005,21143890172.4094
khm,2006,22571688609.0072
khm,2007,23962059482.3781
khm,2008,27015737621.9567
khm,2009,26969291145.4729
khm,2010,29333825627.506
khm,2011,32389233240.6808
khm,2012,33891692521.6907
khm,2013,35844413900.246
khm,2014,37453817228.2261
khm,2015,39673088242.97
khm,2016,42349004028.5412
khm,2017,44282662259.4284
khm,2018,47203895053.8872
khm,2019,50062839653.09969
khm,2020,47904767850.5712
kor,1990,290207721353.29999
kor,1991,316494607184.14301
kor,1992,338557100037.75293
kor,1993,362078800468.71893
kor,1994,395405650103.49902
kor,1995,437810896180.65198
kor,1996,471713445970.10693
kor,1997,491627923065.61694
kor,1998,433014638976.29999
kor,1999,485181180274.65601
kor,2000,530401582483.64203
kor,2001,561127880582.33496
kor,2002,611501799627.04492
kor,2003,609187180204.51794
kor,2004,611620402360.15295
kor,2005,640098950584.26892
kor,2006,671602801566.10095
kor,2007,707088345351.90906
kor,2008,718565855296.77698
kor,2009,720133298235.46704
kor,2010,751757410729.89099
kor,2011,773914661361.52612
kor,2012,786717017745.54382
kor,2013,800375408017.03796
kor,2014,816336909928.39014
kor,2015,834378936007.58398
kor,2016,856009213131.88684
kor,2017,879764075754.0769
kor,2018,907744160743.24304
kor,2019,926920584642.07812
kor,2020,880264612463.38306
kos,2008,10226212869.3508
kos,2009,10863861138.5329
kos,2010,11197833316.8248
kos,2011,11576267687.345
kos,2012,11925544410.6034
kos,2013,12359702061.4963
kos,2014,13083549644.4606
kos,2015,13214084183.491
kos,2016,13709176241.5268
kos,2017,14125645291.2097
kos,2018,14741786510.9887
kos,2019,15572456255.4356
kos,2020,15959688189.3152
kwt,2010,63661504401.8836
kwt,2011,65464665290.1762
kwt,2012,70914780690.25369
kwt,2013,74409862027.84929
kwt,2014,78069472637.4834
kwt,2015,80753231491.90918
kwt,2016,81677126634.8947
kwt,2017,84568045827.79829
kwt,2018,87979928202.9232
kwt,2019,89986853330.0125
lbn,1990,17277074726.7875
lbn,1991,23827048110.4088
lbn,1992,36911332443.3959
lbn,1993,42774556235.7528
lbn,1994,43475466110.22009
lbn,1995,45519392412.972
lbn,1996,46857730424.32449
lbn,1997,45195814865.982
lbn,1998,46054535348.4183
lbn,1999,46515080701.9341
lbn,2000,47166291831.7027
lbn,2001,49666105298.7162
lbn,2002,50907757931.29849
lbn,2003,52689529458.8616
lbn,2004,55711684866.7639
lbn,2005,53923734097.7602
lbn,2006,55649303812.062
lbn,2007,59700168995.2924
lbn,2008,65375529544.7589
lbn,2009,73897818825.6805
lbn,2010,80393415135.1483
lbn,2011,77956742606.7368
lbn,2012,85494374549.2242
lbn,2013,88128416929.0406
lbn,2014,91987894296.39969
lbn,2015,94347503032.32419
lbn,2016,94911740105.82448
lbn,2017,94960093000.95599
lbn,2018,93961706637.54359
lbn,2019,88401448676.34441
lbn,2020,80204990596.60278
lka,1990,38981216019.72569
lka,1991,41674213768.9154
lka,1992,43750583990.998
lka,1993,47053407909.783
lka,1994,50174094958.3437
lka,1995,52747075302.4594
lka,1996,52222222887.5095
lka,1997,55891363427.6603
lka,1998,60096163258.2334
lka,1999,63936886841.0978
lka,2000,66011115438.33769
lka,2001,66568616833.741
lka,2002,71965203193.57159
lka,2003,77938979086.8698
lka,2004,80476341799.17419
lka,2005,81805075062.55209
lka,2006,87163210921.58348
lka,2007,90595921001.25969
lka,2008,97400733791.61108
lka,2009,98314349772.75699
lka,2010,107317012913.229
lka,2011,117933058923.599
lka,2012,120587714246.608
lka,2013,129986995411.04401
lka,2014,134742908854.715
lka,2015,144865955712.70599
lka,2016,155533160795.64099
lka,2017,161123580109.83401
lka,2018,167506834609.995
lka,2019,172585539626.246
lka,2020,167383704491.61801
lso,1990,599916148.24518
lso,1991,731767689.30615
lso,1992,794236449.69328
lso,1993,872904879.64474
lso,1994,920597174.00669
lso,1995,1007568478.92744
lso,1996,1129386485.29166
lso,1997,1398839043.36371
lso,1998,1972280490.00998
lso,1999,2114071640.36463
lso,2000,2276266890.99327
lso,2001,2311541784.73038
lso,2002,2705098696.50479
lso,2003,2881473089.80879
lso,2004,3063726590.19033
lso,2005,3300341741.8579
lso,2006,3612245943.75967
lso,2007,3297884429.17936
lso,2008,3698763150.26304
lso,2009,4003938016.65939
lso,2010,4379678500.65406
lso,2011,4590058563.52196
lso,2012,4672377420.09353
lso,2013,4622345006.22582
lso,2014,4640046602.7878
lso,2015,5005092079.04249
lso,2016,4924153860.56526
lso,2017,5245672073.74764
lso,2018,5022112176.19788
lso,2019,4892143615.83638
ltu,1995,19851375981.2262
ltu,1996,21106949111.7365
ltu,1997,22297859875.9407
ltu,1998,23359905657.5685
ltu,1999,24517111260.87429
ltu,2000,26202369305.7933
ltu,2001,27291839809.75389
ltu,2002,28933792775.591
ltu,2003,32221693049.3213
ltu,2004,35723134561.1172
ltu,2005,39852628365.2534
ltu,2006,43489466262.6605
ltu,2007,48914497707.3198
ltu,2008,50810454132.2835
ltu,2009,41973723117.4944
ltu,2010,40680591783.35249
ltu,2011,42436906516.1798
ltu,2012,43746515038.5396
ltu,2013,45631867687.44289
ltu,2014,47317887061.55
ltu,2015,49236518864.4376
ltu,2016,51247505591.9942
ltu,2017,53074653464.547
ltu,2018,55001917179.8083
ltu,2019,56700377221.1748
ltu,2020,55512180669.3394
lux,1990,9385518210.07142
lux,1991,10044761838.1151
lux,1992,9810757416.3118
lux,1993,10012300577.7418
lux,1994,10417173543.8116
lux,1995,10612938897.2476
lux,1996,10877613672.1494
lux,1997,11227043133.8346
lux,1998,11820069031.406
lux,1999,12411480980.3976
lux,2000,13041985876.7607
lux,2001,13474410032.4253
lux,2002,14170034662.5386
lux,2003,14514528469.0555
lux,2004,14686860653.6128
lux,2005,14613762854.3596
lux,2006,15216096139.6792
lux,2007,15577351985.476
lux,2008,15948036744.8717
lux,2009,16317814324.4514
lux,2010,16859298337.0585
lux,2011,17137669288.5481
lux,2012,17554453920.0283
lux,2013,17689138675.2288
lux,2014,18222665942.6574
lux,2015,18777757652.5048
lux,2016,19408308387.566
lux,2017,19985864257.5345
lux,2018,20516328860.3199
lux,2019,21022773985.2972
lux,2020,19567960309.0074
lva,1995,13051439422.0269
lva,1996,13771512928.1142
lva,1997,14519367154.0081
lva,1998,14660269165.3671
lva,1999,15150019609.2293
lva,2000,15472905412.3949
lva,2001,16257199525.1767
lva,2002,17258147559.8771
lva,2003,18650509280.1196
lva,2004,20559673440.6528
lva,2005,22691711697.6545
lva,2006,26875007737.99089
lva,2007,29907000777.2212
lva,2008,27437654686.5225
lva,2009,23127447380.0938
lva,2010,23619183223.364
lva,2011,23556180253.9469
lva,2012,24879194278.0124
lva,2013,26483285460.4059
lva,2014,26676646260.0563
lva,2015,27224142454.6783
lva,2016,28136387007.9617
lva,2017,28964865552.5131
lva,2018,29828936285.3286
lva,2019,29877760751.6698
lva,2020,27621742852.9826
mac,1990,4910665697.40393
mac,1991,5262269296.76439
mac,1992,5725423900.32966
mac,1993,6094785257.23358
mac,1994,6467213863.16772
mac,1995,6649311595.06791
mac,1996,6916000826.53874
mac,1997,7014475663.82519
mac,1998,6944251804.44879
mac,1999,7115533447.66341
mac,2000,7046923929.88187
mac,2001,7178492769.86294
mac,2002,7602257438.51363
mac,2003,7862973606.08348
mac,2004,8484333685.94501
mac,2005,8998662918.06733
mac,2006,9678300729.50329
mac,2007,10683551240.6225
mac,2008,11271171581.1514
mac,2009,11408552050.874
mac,2010,11998916772.1142
mac,2011,13355448014.2749
mac,2012,14373613258.1529
mac,2013,15342056780.9093
mac,2014,16202339416.8101
mac,2015,16489692220.6951
mac,2016,16321639260.6702
mac,2017,16759610135.3557
mac,2018,17492198351.103
mac,2019,18021056657.5791
mac,2020,15285877693.4082
mar,1990,49462555221.4532
mar,1991,56538438704.4063
mar,1992,56380061219.3773
mar,1993,55540637293.8035
mar,1994,62639684641.42609
mar,1995,60156006975.3391
mar,1996,68312717647.6742
mar,1997,65454259559.9994
mar,1998,69233360560.83701
mar,1999,70411689314.78619
mar,2000,71712024297.817
mar,2001,72577087238.14851
mar,2002,75121210704.35271
mar,2003,79639451078.62849
mar,2004,83190784082.15379
mar,2005,85957298824.5058
mar,2006,91538354629.94168
mar,2007,95725057074.22409
mar,2008,102942884148.79401
mar,2009,107087694111.448
mar,2010,111441215206.735
mar,2011,117573167715.53101
mar,2012,122458680705.802
mar,2013,126353810592.14999
mar,2014,130321204089.57001
mar,2015,133318731164.817
mar,2016,138244643831.59201
mar,2017,143460827597.198
mar,2018,148361969475.41101
mar,2019,151156963572.87
mar,2020,145167445649.582
mda,1995,6304709161.12633
mda,1996,7502040965.72131
mda,1997,8218170143.1604
mda,1998,8628776035.2554
mda,1999,7898532570.26318
mda,2000,9551719206.50127
mda,2001,10135169988.1073
mda,2002,10767574619.5651
mda,2003,12766049602.3502
mda,2004,13563601389.786
mda,2005,15414448571.9514
mda,2006,16619841608.3998
mda,2007,17215099696.2612
mda,2008,18219900364.64989
mda,2009,16758403664.7171
mda,2010,18349796010.8555
mda,2011,20041630548.6186
mda,2012,20226814435.5331
mda,2013,21519667176.57
mda,2014,22697996869.5238
mda,2015,22147605762.70169
mda,2016,22794099195.8075
mda,2017,23998738594.4747
mda,2018,24926997875.6102
mda,2019,25759620416.5424
mda,2020,24016186193.4592
mdg,1990,16829940255.1266
mdg,1991,15702572592.7503
mdg,1992,15814853680.3449
mdg,1993,16498739085.3457
mdg,1994,16505189429.2592
mdg,1995,16688737194.2621
mdg,1996,17025764633.2521
mdg,1997,17813978053.4493
mdg,1998,18890002488.5842
mdg,1999,19676136310.4441
mdg,2000,20376874953.5946
mdg,2001,20536492964.3391
mdg,2002,20655306646.2999
mdg,2003,22590823229.186
mdg,2004,23779472684.1498
mdg,2005,23753907888.3667
mdg,2006,24198611960.0492
mdg,2007,22651928433.3534
mdg,2008,24041538247.7979
mdg,2009,24648999305.5948
mdg,2010,25778081506.1495
mdg,2011,26372129569.0852
mdg,2012,27173265377.4939
mdg,2013,29004530867.43629
mdg,2014,28250501878.98429
mdg,2015,29093596830.1734
mdg,2016,30185437447.5499
mdg,2017,30532855194.4579
mdg,2018,31660359762.0052
mdg,2019,32615244646.9359
mdg,2020,33046243516.0499
mdv,2014,2253784458.2302
mdv,2015,2751706924.65132
mdv,2016,3107569598.20519
mdv,2017,3514062527.71879
mdv,2018,3886939386.06959
mdv,2019,4059615295.99078
mdv,2020,2956841894.00493
mex,1990,671864886550.23401
mex,1991,704714189348.05896
mex,1992,732251710716.48303
mex,1993,733683116531.74194
mex,1994,772583230741.28101
mex,1995,727172340522.68091
mex,1996,760133940321.94214
mex,1997,817002854891.43396
mex,1998,869397999453.25085
mex,1999,911420522889.91504
mex,2000,976380936964.95007
mex,2001,1000852697502.44995
mex,2002,1017804292655.75
mex,2003,1040498362999.04004
mex,2004,1090143986816.28003
mex,2005,1120221603850.53003
mex,2006,1165692645346.56006
mex,2007,1194944763631.94995
mex,2008,1203407106797.96997
mex,2009,1128180683599.79004
mex,2010,1168700161780.62988
mex,2011,1207972474997.83008
mex,2012,1236230091798.62988
mex,2013,1257942972289.68994
mex,2014,1284971791598.33008
mex,2015,1319529408563.26001
mex,2016,1367816162951
mex,2017,1411418046165.61011
mex,2018,1447584245249.3501
mex,2019,1452993556174.52002
mex,2020,1300959399123.44995
mkd,1990,9877681743.25249
mkd,1991,9107226656.27744
mkd,1992,8171455368.33323
mkd,1993,8918989127.37533
mkd,1994,9722648758.94828
mkd,1995,10249287102.0244
mkd,1996,10370766351.8091
mkd,1997,10520103150.0409
mkd,1998,10898675486.5405
mkd,1999,11371518540.6395
mkd,2000,11863700694.1924
mkd,2001,10665250834.4909
mkd,2002,11725270976.5504
mkd,2003,12251942985.5513
mkd,2004,13169824452.1588
mkd,2005,14114638658.555
mkd,2006,14639884145.3213
mkd,2007,15754283314.9623
mkd,2008,16508571211.7101
mkd,2009,15962954987.4343
mkd,2010,16565689161.9821
mkd,2011,15677878784.0791
mkd,2012,15865837353.7052
mkd,2013,16161127456.2598
mkd,2014,16514562605.0953
mkd,2015,17246254389.6476
mkd,2016,17915179195.8792
mkd,2017,18289099204.003
mkd,2018,18966069595.6375
mkd,2019,19676534729.3395
mkd,2020,18528697878.5203
mli,1990,9665197459.52066
mli,1991,11589455049.4311
mli,1992,10635248787.353
mli,1993,11471147842.0088
mli,1994,11363829536.7164
mli,1995,11666512205.3987
mli,1996,12443029637.3096
mli,1997,12159263047.0414
mli,1998,12313532461.195
mli,1999,13499249704.1678
mli,2000,13269701852.1737
mli,2001,14225874545.3148
mli,2002,13923166714.4204
mli,2003,15011335061.3601
mli,2004,15686057972.4518
mli,2005,16747584537.1914
mli,2006,17512664367.2278
mli,2007,18538632621.2815
mli,2008,20026258484.0407
mli,2009,21168251298.0266
mli,2010,23414870519.0413
mli,2011,23930009244.4664
mli,2012,24212759829.9569
mli,2013,26103669273.9589
mli,2014,28340613955.3646
mli,2015,30122628309.8863
mli,2016,31887079321.0334
mli,2017,32975491578.1453
mli,2018,33964756325.6388
mli,2019,35255417065.7629
mli,2020,35925269989.8782
mlt,2017,8223461628.11322
mmr,2016,112403832081.774
mmr,2017,118326260223.14
mmr,2018,124606348064.408
mmr,2019,125118654559.39999
mmr,2020,127621027650.588
mne,2006,6140658439.442
mne,2007,6865046499.85584
mne,2008,7630839647.73506
mne,2009,6543687271.46055
mne,2010,6674310091.20211
mne,2011,6705217746.63359
mne,2012,6443377026.4683
mne,2013,6545730903.8033
mne,2014,6732865508.32805
mne,2015,6882700560.09385
mne,2016,7251728883.13538
mne,2017,7537096170.27073
mne,2018,7883091216.90768
mne,2019,8124511273.66343
mne,2020,7747070910.97863
mng,2010,9787598395.70312
mng,2011,11336702419.3135
mng,2012,12810635904.4041
mng,2013,14787842679.8893
mng,2014,15719120615.335
mng,2015,16998739728.1375
mng,2016,17298104375.5891
mng,2017,18041564952.6293
mng,2018,20157986803.1141
mng,2019,21335127490.683
mng,2020,21774245289.6344
moz,1990,5774274314.18933
moz,1991,6086143692.4013
moz,1992,5585417076.00393
moz,1993,5837720884.39263
moz,1994,5995581696.83411
moz,1995,6337613062.46856
moz,1996,6878691798.72314
moz,1997,7365568823.23414
moz,1998,7745143114.31919
moz,1999,8167021217.44939
moz,2000,8106837516.16438
moz,2001,8167607948.92832
moz,2002,11014397879.5678
moz,2003,11619966789.2446
moz,2004,12115848158.5206
moz,2005,12966563026.8483
moz,2006,13552564350.2678
moz,2007,14588543088.436
moz,2008,15384063061.44
moz,2009,16334407319.234
moz,2010,16923403286.0331
moz,2011,17760397503.4338
moz,2012,20028444779.22169
moz,2013,21365284859.34489
moz,2014,22649605268.6655
moz,2015,23043399862.0239
moz,2016,24601928534.05429
moz,2017,24742154309.6847
moz,2018,25944430071.2288
moz,2019,26757766321.6615
moz,2020,26192211275.0251
mrt,1990,4683782307.48431
mrt,1991,4458644284.28764
mrt,1992,4244328110.6106
mrt,1993,4141324623.45361
mrt,1994,4626126182.46826
mrt,1995,4571089059.53718
mrt,1996,5157376879.41518
mrt,1997,4901859793.38253
mrt,1998,5523296449.75769
mrt,1999,5791706954.05135
mrt,2000,5907482731.80212
mrt,2001,5933147931.43651
mrt,2002,6184138874.73805
mrt,2003,6454189669.69962
mrt,2004,6553025430.14155
mrt,2005,6883442347.65001
mrt,2006,7210488468.33679
mrt,2007,7801193332.56665
mrt,2008,8316477524.69945
mrt,2009,8513141732.54246
mrt,2010,8807897279.0682
mrt,2011,9076251769.12015
mrt,2012,9735520502.7799
mrt,2013,9931181187.51733
mrt,2014,10229569587.3589
mrt,2015,10672826209.7385
mrt,2016,11132331728.85
mrt,2017,11446160650.5934
mrt,2018,11753908963.4413
mrt,2019,12073979724.9392
mrt,2020,12402306217.6603
mus,1990,6010439388.53591
mus,1991,6313906588.5542
mus,1992,6617734598.85996
mus,1993,6971403982.52864
mus,1994,7378851362.33042
mus,1995,7731817042.97065
mus,1996,8112902223.91078
mus,1997,8526271755.44296
mus,1998,9051559924.31534
mus,1999,9419360159.50768
mus,2000,9786335808.06821
mus,2001,10076425275.1589
mus,2002,10409640260.7122
mus,2003,10898677906.8971
mus,2004,11806669023.6739
mus,2005,12659329795.1243
mus,2006,13410417699.6924
mus,2007,14008777203.2971
mus,2008,14948587534.719
mus,2009,15261053314.0016
mus,2010,15663381403.911
mus,2011,16055687386.7316
mus,2012,16495746458.3848
mus,2013,16930954933.4764
mus,2014,17376240188.2187
mus,2015,17875191299.4949
mus,2016,18403713893.52
mus,2017,18998164295.4314
mus,2018,19608927231.981
mus,2019,20239614184.2022
mus,2020,16459542873.872
mys,1990,84040158492.51971
mys,1991,91641940519.09869
mys,1992,95906651341.4839
mys,1993,101903667081.99001
mys,1994,111471551426.409
mys,1995,124466093037.446
mys,1996,133010700683.138
mys,1997,138743547217.57401
mys,1998,124542010670.62
mys,1999,128103781184.56799
mys,2000,144793695404.15201
mys,2001,149177218879.909
mys,2002,154953516169.31799
mys,2003,167525621262.77899
mys,2004,184025348514.41501
mys,2005,200788774245.04501
mys,2006,214061391415.46399
mys,2007,236417604797.89896
mys,2008,257031667067.74301
mys,2009,258455315580.07199
mys,2010,276190314158.177
mys,2011,295148983880.15198
mys,2012,319780370417.62201
mys,2013,342961084384.66693
mys,2014,366887399357.96893
mys,2015,388965001473.276
mys,2016,411724065856.41803
mys,2017,440167059252.22302
mys,2018,475292259909.87402
mys,2019,511829034862.96094
mys,2020,489619242099.34998
nam,1990,4144282640.98938
nam,1991,4747359929.28134
nam,1992,4585152465.04566
nam,1993,4575627473.45117
nam,1994,4604032261.56006
nam,1995,4744404824.07224
nam,1996,5250899541.97983
nam,1997,5642914335.66834
nam,1998,5849536048.49042
nam,1999,5928400877.65466
nam,2000,6272312294.31609
nam,2001,6836903086.24351
nam,2002,6736824277.38588
nam,2003,7296397496.10736
nam,2004,7435145634.91482
nam,2005,7493791411.89353
nam,2006,8145541996.33711
nam,2007,8643408784.71604
nam,2008,9748642218.38849
nam,2009,11104339656.5768
nam,2010,10490469497.701
nam,2011,11421529998.6298
nam,2012,12517582477.1225
nam,2013,13701085913.2192
nam,2014,14298132163.026
nam,2015,16262153506.0317
nam,2016,18833670349.95589
nam,2017,17561105828.2312
nam,2018,17527644648.1463
nam,2019,17601093359.3293
nam,2020,15796349789.8936
ner,1990,7081533123.59091
ner,1991,7324571559.72742
ner,1992,6927585417.87254
ner,1993,7428190368.61261
ner,1994,7577878422.85166
ner,1995,7999368150.33343
ner,1996,7762580570.22238
ner,1997,7981538971.23727
ner,1998,8216446370.73165
ner,1999,8476598840.86139
ner,2000,8366718422.67919
ner,2001,8943101251.01937
ner,2002,9392388791.24983
ner,2003,9751639876.45822
ner,2004,10103066940.3983
ner,2005,10229751794.0019
ner,2006,10635105653.9367
ner,2007,11057292121.1353
ner,2008,11061016500.0311
ner,2009,11754831695.2714
ner,2010,12520417724.5431
ner,2011,13022079800.0814
ner,2012,13993395787.6796
ner,2013,14633915556.328
ner,2014,14931112692.2865
ner,2015,15957720454.3942
ner,2016,17490787047.9106
ner,2017,18939821847.0089
ner,2018,20183060778.9404
ner,2019,20933844363.8521
ner,2020,21857944233.2488
nga,1990,227225205673.186
nga,1991,240649693907.76999
nga,1992,281386460773.5
nga,1993,258188562099.05701
nga,1994,232751021433.67801
nga,1995,244292552517.30399
nga,1996,293109764824.37799
nga,1997,283606849100.74799
nga,1998,282661216596.54694
nga,1999,258525110820.60999
nga,2000,263097235183.74399
nga,2001,419344125085.86401
nga,2002,483173133010.75293
nga,2003,535200303948.83398
nga,2004,536414264756.62201
nga,2005,604821475858.18604
nga,2006,521858559859.19202
nga,2007,702335085352.81702
nga,2008,590115187863.9729
nga,2009,721607724938.88684
nga,2010,734162443364.65698
nga,2011,711725077564.104
nga,2012,711765361570.40295
nga,2013,861698652675.79504
nga,2014,866986904589.67102
nga,2015,879586634840.36902
nga,2016,829186486545.86511
nga,2017,821289049160.11584
nga,2018,864167548300.46399
nga,2019,855585196003.80603
nga,2020,874412974789.63293
nic,1990,7350164650.45896
nic,1991,9886911196.25237
nic,1992,10543847707.9603
nic,1993,10233393876.7695
nic,1994,10471538596.8631
nic,1995,10851599083.7428
nic,1996,11336557573.8559
nic,1997,11995650679.3469
nic,1998,12632563491.9935
nic,1999,13063497227.5295
nic,2000,13820090895.208
nic,2001,14488952908.9732
nic,2002,15121929885.3977
nic,2003,15372839728.9393
nic,2004,15669688436.1129
nic,2005,16201808743.2688
nic,2006,16663851903.4142
nic,2007,17458230429.5699
nic,2008,18019931366.1595
nic,2009,18324825185.37609
nic,2010,18879114909.8536
nic,2011,19373425522.354
nic,2012,20162978142.9483
nic,2013,20935295386.5377
nic,2014,21821883179.6696
nic,2015,22967346335.4151
nic,2016,24275683803.8568
nic,2017,24930972837.5829
nic,2018,23794472077.88
nic,2019,23431322684.3869
nic,2020,23231047603.59
nld,1990,250965483200.828
nld,1991,257761370624.32101
nld,1992,259605766403.44601
nld,1993,261711215050.746
nld,1994,266817353070.922
nld,1995,273926789079.43097
nld,1996,287421243413.37201
nld,1997,299424500615.974
nld,1998,316242439931.46503
nld,1999,335080078890.39093
nld,2000,347354990651.88501
nld,2001,354457951730.77893
nld,2002,358583167518.03699
nld,2003,358115474636.61401
nld,2004,360836836161.66095
nld,2005,364120643845.00098
nld,2006,363553226626.992
nld,2007,370368639492.03998
nld,2008,373665333090.53601
nld,2009,366620365734.73798
nld,2010,367005562471.04797
nld,2011,367260752614.91296
nld,2012,363069942048.74402
nld,2013,359569569994.966
nld,2014,360917172418.03601
nld,2015,368052619455.06097
nld,2016,372173459809.81598
nld,2017,380104671907.23102
nld,2018,388331382598.41803
nld,2019,391755829352.80798
nld,2020,365799223165.82898
nor,1990,61666841584.1079
nor,1991,62952183229.4383
nor,1992,64440478883.1863
nor,1993,65903772222.6804
nor,1994,68141023840.6589
nor,1995,70602385271.4238
nor,1996,75066766112.9462
nor,1997,77409493080.9353
nor,1998,79599169445.07028
nor,1999,82571509346.9037
nor,2000,86023751968.89078
nor,2001,87797499145.70009
nor,2002,90550891655.90889
nor,2003,93440936490.9874
nor,2004,98531589876.1906
nor,2005,102869643235.16701
