geo,time,ne_gdi_totl_cd
gmb,2005,142150241.11648
gmb,2006,165397620.58313
gmb,2007,160814363.93899
gmb,2008,164335538.29239
gmb,2009,186943597.90425
gmb,2010,214158217.90661
gmb,2011,181796581.97987
gmb,2012,295413238.72794
gmb,2013,202373167.28591
gmb,2014,204737342.1513
gmb,2015,280456418.12253
gmb,2016,369956320.24901
gmb,2017,345523213.3777
gmb,2018,348809710.12506
gmb,2019,447124140.82397
gmb,2020,619757561.40089
gnb,1970,23283804.98641
gnb,1971,21991357.14129
gnb,1972,19954257.14143
gnb,1973,18670169.49153
gnb,1974,16609375
gnb,1975,16781019.07691
gnb,1976,18272627.3947
gnb,1977,22741877.03216
gnb,1978,26612680.11527
gnb,1979,25885186.30569
gnb,1980,31183313.27624
gnb,1981,39836818.18182
gnb,1982,46776242.30172
gnb,1983,37069821.12341
gnb,1984,52240551.09687
gnb,1985,50493746.87579
gnb,1986,30967041.25356
gnb,1987,61215540.91343
gnb,1988,73514921.51083
gnb,1989,83087268.14698
gnb,1990,73007624.41719
gnb,1991,79689292.06574
gnb,1992,109528327.00261
gnb,1993,73095426.23054
gnb,1994,51296142.59511
gnb,1995,56637302.45135
gnb,1996,62337371.74827
gnb,1997,64450238.43977
gnb,1998,23468018.91273
gnb,1999,34901788.87707
gnb,2000,43570129.17343
gnb,2001,40143976.42155
gnb,2002,30982313.44019
gnb,2003,43366582.60582
gnb,2004,46952163.50803
gnb,2005,64727835.53567
gnb,2006,59181632.75307
gnb,2007,87253100.64878
gnb,2008,111002574.66368
gnb,2009,89671349.84246
gnb,2010,91661397.47366
gnb,2011,109266885.2491
gnb,2012,66271663.08593
gnb,2013,75573590.26004
gnb,2014,120435525.10515
gnb,2015,84755162.9983
gnb,2016,92234661.80542
gnb,2017,121529180.3229
gnb,2018,259667569.06381
gnb,2019,292497184.72601
gnb,2020,239778933.29581
gnq,2005,3243950156.60663
gnq,2006,2673043532.47461
gnq,2007,3867386599.6977
gnq,2008,5439466661.069
gnq,2009,5919873151.76234
gnq,2010,6208673451.86814
gnq,2011,6844873011.73392
gnq,2012,9212387832.14324
gnq,2013,6652262608.28902
gnq,2014,6248709261.24624
gnq,2015,3257009302.3712
gnq,2016,1877062875.75717
gnq,2017,1711997665.9283
gnq,2018,1637322529.02046
gnq,2019,880348702.10092
gnq,2020,532205435.15526
grc,1960,714661760.49259
grc,1961,1104729627.72056
grc,1962,1221183207.07901
grc,1963,1600108549.76704
grc,1964,2117890647.55519
grc,1965,2679134270.21554
grc,1966,2700018836.85324
grc,1967,2740685076.00752
grc,1968,3237445171.33031
grc,1969,4269900591.20164
grc,1970,4790511363.63636
grc,1971,5547488636.36364
grc,1972,7049193181.81818
grc,1973,10790345224.3959
grc,1974,9697613636.36364
grc,1975,10388490967.0563
grc,1976,11903610074.6269
grc,1977,12207317298.7974
grc,1978,14512801484.2301
grc,1979,17484691812.3275
grc,1980,17397761790.5675
grc,1981,13097195571.9557
grc,1982,16269051020.4082
grc,1983,14157910216.7183
grc,1984,14312500000
grc,1985,14989005674.8088
grc,1986,17101964459.591
grc,1987,15153228485.1535
grc,1988,20279533989.91109
grc,1989,21263738984.4734
grc,1990,26975621238.1771
grc,1991,29865980557.11349
grc,1992,29532420450.4827
grc,1993,26312174494.6492
grc,1994,26572564606.7416
grc,1995,30758748345.34489
grc,1996,34064330407.701
grc,1997,32125826781.48009
grc,1998,36360514239.59409
grc,1999,34434796865.2151
grc,2000,33691611528.5287
grc,2001,35019677878.5319
grc,2002,38254183590.5601
grc,2003,55398593779.80689
grc,2004,60981057217.8936
grc,2005,54778679365.08009
grc,2006,71537671401.4552
grc,2007,86521839117.6324
grc,2008,87237819447.75308
grc,2009,60755012293.62569
grc,2010,53441667179.8334
grc,2011,39706105426.79
grc,2012,29280539398.2188
grc,2013,28535009195.4887
grc,2014,28001349073.7979
grc,2015,23632667841.3152
grc,2016,24794230135.6028
grc,2017,24026625231.4459
grc,2018,27884619942.4925
grc,2019,25859293602.8941
grc,2020,28321636581.1892
grl,2003,301713799.96053
grl,2004,297374438.75081
grl,2005,446880888.45904
grl,2006,465813546.78146
grl,2007,686150963.49909
grl,2008,1007100684.56876
grl,2009,814956443.88069
grl,2010,1310485233.19287
grl,2011,1718293069.08563
grl,2012,983116098.40311
grl,2013,808040881.00707
grl,2014,642244988.86414
grl,2015,600529139.85047
grl,2016,663160865.75456
grl,2017,673416226.20364
grl,2018,660421879.45396
grl,2019,937505622.69469
gtm,1960,107500000
gtm,1961,96000000
gtm,1962,100400000
gtm,1963,133300000
gtm,1964,166500000
gtm,1965,177200000
gtm,1966,149600000
gtm,1967,188100000
gtm,1968,243900000
gtm,1969,195700000
gtm,1970,244200000
gtm,1971,285500000
gtm,1972,254800000
gtm,1973,351600000
gtm,1974,588000000
gtm,1975,586800000
gtm,1976,934400000
gtm,1977,1098200000
gtm,1978,1312400000
gtm,1979,1293900000
gtm,1980,1250000000
gtm,1981,1466000100
gtm,1982,1232999900
gtm,1983,1002000000
gtm,1984,1095900000
gtm,1985,1117739130.43478
gtm,1986,747260273.9726
gtm,1987,985480000
gtm,1988,1074236641.22137
gtm,1989,1136718750
gtm,1990,1040617058.27277
gtm,1991,1344628049.87174
gtm,1992,1913317603.37292
gtm,1993,1966066614.61476
gtm,1994,2035940064.68215
gtm,1995,2206387068.46109
gtm,1996,1988632239.95272
gtm,1997,2434483566.13949
gtm,1998,3373945952.70862
gtm,1999,3178976019.93149
gtm,2000,3440237054.3075
gtm,2001,3676815819.61164
gtm,2002,4270367055.75514
gtm,2003,4449368849.87848
gtm,2004,4995934071.60385
gtm,2005,5370405467.71637
gtm,2006,6295397982.26922
gtm,2007,7106172181.46039
gtm,2008,6419196256.61376
gtm,2009,4925350972.84846
gtm,2010,5761488619.7225
gtm,2011,7257442302.25807
gtm,2012,7535378165.84967
gtm,2013,8396044076.46879
gtm,2014,8719029112.02504
gtm,2015,9221064195.01489
gtm,2016,9156346715.08836
gtm,2017,9742172402.9995
gtm,2018,10100465780.9341
gtm,2019,11022150908.8311
gtm,2020,10037482157.3109
guy,1960,48124598.96168
guy,1961,44566295.28087
guy,1962,32433063.05781
guy,1963,29691419.23817
guy,1964,31266406.11328
guy,1965,47411764.70588
guy,1966,54588235.29412
guy,1967,64588235.29412
guy,1968,51150000
guy,1969,51900000
guy,1970,60950000
guy,1971,52550000
guy,1972,56619047.61905
guy,1973,83571428.57143
guy,1974,114590909.09091
guy,1975,163583333.33333
guy,1976,170200000
guy,1977,130800000
guy,1978,104000000
guy,1979,164400000
guy,1980,197600000
guy,1981,178928571.42857
guy,1982,120333333.33333
guy,1983,104666666.66667
guy,1984,120000000
guy,1985,162325581.39535
guy,1986,202558139.53488
guy,1987,110306112.2449
guy,1988,87500000
guy,1989,84448525.73529
guy,1990,123468346.83544
guy,1991,138587738.81932
guy,1992,193329055.15587
guy,1993,183584748.84793
guy,1994,147241722.34273
guy,1995,206558395.77465
guy,1996,224722649.57265
guy,1997,238884693.92771
guy,1998,207515291.75719
guy,1999,173674537.35435
guy,2000,169443794.33207
guy,2001,153617000.88832
guy,2002,151474640.86224
guy,2003,155687646.32246
guy,2004,185496259.59684
guy,2005,204444777.48593
hkg,1960,365711236.49727
hkg,1961,331860870.85638
hkg,1962,458628753.85129
hkg,1963,648130962.54501
hkg,1964,799769850.40276
hkg,1965,849738219.89529
hkg,1966,688272519.65621
hkg,1967,541452805.56764
hkg,1968,451430543.45861
hkg,1969,521694893.00249
hkg,1970,775582715.11523
hkg,1971,1089600563.67327
hkg,1972,1337256709.32747
hkg,1973,1837559506.4607
hkg,1974,2270450751.25209
hkg,1975,2305681633.97633
hkg,1976,3268227042.89675
hkg,1977,4169026169.02617
hkg,1978,5261865619.06185
hkg,1979,7351430227.67705
hkg,1980,10059283374.5303
hkg,1981,10850553736.6039
hkg,1982,10004942420.7977
hkg,1983,7976105268.95337
hkg,1984,8182783320.54234
hkg,1985,7675463367.04831
hkg,1986,9625030435.84125
hkg,1987,13196209430.2604
hkg,1988,16928260312.5801
hkg,1989,18245618533.5709
hkg,1990,20901820329.1484
hkg,1991,23949197035.2069
hkg,1992,29380668165.2585
hkg,1993,32796292466.0013
hkg,1994,42616841778.3759
hkg,1995,49602497479.2523
hkg,1996,50790633929.3795
hkg,1997,60654990248.1239
hkg,1998,48983512581.8238
hkg,1999,41408056719.3039
hkg,2000,47350215627.8879
hkg,2001,43182925578.2941
hkg,2002,38561335572.9654
hkg,2003,36117275389.12
hkg,2004,37806368772.4705
hkg,2005,38238334640.5565
hkg,2006,43129843713.7928
hkg,2007,45273540646.5506
hkg,2008,46139107207.0684
hkg,2009,46762429371.2428
hkg,2010,54622612366.78169
hkg,2011,59999100719.4245
hkg,2012,66235495848.5896
hkg,2013,66251031459.5152
hkg,2014,69432816187.56531
hkg,2015,66645811295.4411
hkg,2016,69008283627.27541
hkg,2017,75315659805.9847
hkg,2018,79561523250.6219
hkg,2019,66043083755.5354
hkg,2020,65682076006.8066
hnd,1960,46650000
hnd,1961,43400000
hnd,1962,57750000
hnd,1963,65450000
hnd,1964,66800000
hnd,1965,74350000
hnd,1966,88200000
hnd,1967,117550000
hnd,1968,119650000
hnd,1969,129400000
hnd,1970,151000000
hnd,1971,125000000
hnd,1972,128000000
hnd,1973,174000000
hnd,1974,271000000
hnd,1975,213000000
hnd,1976,259000000
hnd,1977,385000000
hnd,1978,754098062.79386
hnd,1979,870116115.71243
hnd,1980,900848310.2508
hnd,1981,780940217.34644
hnd,1982,551579059.45642
hnd,1983,568124354.11468
hnd,1984,784648678.7018
hnd,1985,838158726.50779
hnd,1986,720865755.43031
hnd,1987,988005721.7179
hnd,1988,1135837227.1705
hnd,1989,953122564.11673
hnd,1990,1037012272.75422
hnd,1991,1050542836.72203
hnd,1992,1176539987.99542
hnd,1993,1515513374.56454
hnd,1994,1601320901.91228
hnd,1995,1546829833.15954
hnd,1996,1488062829.39189
hnd,1997,1691690844.10646
hnd,1998,1804779062.0384
hnd,1999,2038766041.81185
hnd,2000,2009561186.53647
hnd,2001,1967193659.80004
hnd,2002,1886154592.22706
hnd,2003,2057934205.92449
hnd,2004,2602313108.10816
hnd,2005,2671700595.23549
hnd,2006,3072754057.40589
hnd,2007,4132584015.00481
hnd,2008,4973296577.75718
hnd,2009,2984068300.21512
hnd,2010,3441622176.60226
hnd,2011,4572904159.50356
hnd,2012,4519946783.92199
hnd,2013,3997849653.38581
hnd,2014,4352150044.1152
hnd,2015,5233067723.70912
hnd,2016,5041657144.37564
hnd,2017,5702662066.41516
hnd,2018,6350845157.12452
hnd,2019,5663570092.46551
hnd,2020,4429839217.09198
hrv,1995,3882514150.27141
hrv,1996,4896883494.30084
hrv,1997,6117578486.88458
hrv,1998,5592066484.22732
hrv,1999,5012043129.20806
hrv,2000,4372494818.47743
hrv,2001,4942453027.38118
hrv,2002,6629272258.32855
hrv,2003,9756276495.01729
hrv,2004,11188798359.481
hrv,2005,12252737960.7727
hrv,2006,14721342446.6854
hrv,2007,17462665292.0367
hrv,2008,21590312451.94469
hrv,2009,15751689353.9317
hrv,2010,12653457717.4935
hrv,2011,12475064824.9541
hrv,2012,10649261664.0309
hrv,2013,11285156588.4708
hrv,2014,10946669908.4696
hrv,2015,10210578496.018
hrv,2016,10842629397.5291
hrv,2017,12195303028.1163
hrv,2018,14427821921.8139
hrv,2019,14184440431.6901
hrv,2020,13676782724.3058
hti,1988,461637800
hti,1989,515231000
hti,1990,616783000
hti,1991,846431728.21951
hti,1992,499280198.92684
hti,1993,259899283.95923
hti,1994,221103891.69979
hti,1995,733981709.17028
hti,1996,817896232.76571
hti,1997,819000160.74586
hti,1998,968380731.69434
hti,1999,1150503517.72658
hti,2000,585688503.36877
hti,2001,524660956.56151
hti,2002,502735209.7281
hti,2003,602032686.02334
hti,2004,650825242.1068
hti,2005,843897693.92571
hti,2006,975769487.99236
hti,2007,1145351058.02705
hti,2008,1368601885.19492
hti,2009,1462036956.92251
hti,2010,2963492515.43057
hti,2011,2481377879.42944
hti,2012,2400316045.42765
hti,2013,2608524877.5081
hti,2014,2501114208.11316
hti,2015,2084400649.95644
hti,2016,2368827412.91637
hti,2017,3039059510.35208
hti,2018,3078706755.59578
hti,2019,3004787768.54003
hti,2020,2568402787.39508
hun,1991,7280010209.40657
hun,1992,6376908883.97396
hun,1993,8200226074.73606
hun,1994,9810475867.49453
hun,1995,10745748178.2452
hun,1996,11575585977.2927
hun,1997,12430451011.0863
hun,1998,13986330332.2688
hun,1999,13330360478.6591
hun,2000,13251798856.8966
hun,2001,14101425018.5436
hun,2002,17310194975.3998
hun,2003,20990897730.6518
hun,2004,28513448860.5929
hun,2005,29402788320.6193
hun,2006,30350225771.1868
hun,2007,34797430426.4433
hun,2008,39684039525.1268
hun,2009,27601413845.98429
hun,2010,28000448838.4301
hun,2011,29515406232.1255
hun,2012,25969914669.1346
hun,2013,29334745971.07669
hun,2014,33926407807.3387
hun,2015,29431337205.6599
hun,2016,27713567851.0959
hun,2017,33063567350.9049
hun,2018,43048511352.2115
hun,2019,46559499071.0796
hun,2020,42833765516.9428
idn,1967,453928610.73844
idn,1968,623034050.42139
idn,1969,972392638.03681
idn,1970,1246575342.46575
idn,1971,1474251385.80701
idn,1972,2065060240.96386
idn,1973,2910843373.49398
idn,1974,4330120481.92771
idn,1975,6196867469.87952
idn,1976,7722650602.40964
idn,1977,9220240963.85542
idn,1978,10565999613.1188
idn,1979,10760279951.0001
idn,1980,15128152199.7727
idn,1981,18287640593.596
idn,1982,20360890732.0062
idn,1983,23830807213.8639
idn,1984,21115567418.4058
idn,1985,21618281393.5258
idn,1986,22104516517.59949
idn,1987,20688329534.3778
idn,1988,24529683334.9575
idn,1989,28980562411.3978
idn,1990,34716180162.8204
idn,1991,37166760181.24
idn,1992,38633196382.1234
idn,1993,44685358407.1028
idn,1994,52308223533.49529
idn,1995,61508394489.5315
idn,1996,71854186056.4402
idn,1997,65388507014.8453
idn,1998,26180242916.8428
idn,1999,30994562178.8834
idn,2000,36710074220.21729
idn,2001,36163564857.2415
idn,2002,41879334582.2533
idn,2003,60098225365.0078
idn,2004,61785619706.5895
idn,2005,71699880023.59711
idn,2006,92601702824.5786
idn,2007,107709637895.19701
idn,2008,141926445025.91901
idn,2009,167189927754.61801
idn,2010,248275877014.57501
idn,2011,294539906459.992
idn,2012,321911604748.91199
idn,2013,308719296468.79303
idn,2014,308224968956.086
idn,2015,293230989065.86102
idn,2016,315521927369.43494
idn,2017,342371118976.30701
idn,2018,360319374230.69507
idn,2019,378033541462.23694
idn,2020,342584942441.66901
ind,1960,5810161322.03543
ind,1961,5800510136.61641
ind,1962,6928260843.69397
ind,1963,7606664850.81352
ind,1964,8981388682.48481
ind,1965,10630830426.1426
ind,1966,8412291438.8471
ind,1967,7875352291.89379
ind,1968,7632055692.69628
ind,1969,9403002438.3666
ind,1970,10395304365.0704
ind,1971,11856812344.5308
ind,1972,11531268024.9153
ind,1973,16297531657.6351
ind,1974,19152472012.0472
ind,1975,18667998855.351
ind,1976,19673602477.9249
ind,1977,23828197009.8798
ind,1978,31918442717.72729
ind,1979,34317406660.92929
ind,1980,39272998079.87769
ind,1981,40304162080.3454
ind,1982,42113775233.519
ind,1983,43757594266.7736
ind,1984,44617642744.8933
ind,1985,52673270883.1764
ind,1986,54974899457.1405
ind,1987,67106434596.095
ind,1988,74494900401.35118
ind,1989,77183702381.2086
ind,1990,91879979321.8475
ind,1991,64748765655.4616
ind,1992,73009242426.53709
ind,1993,68146053870.1645
ind,1994,88991487229.95628
ind,1995,100127550244.754
ind,1996,102316546711.623
ind,1997,116937187888.036
ind,1998,112149297014.897
ind,1999,134371490333.27
ind,2000,124963943791.79401
ind,2001,129410797553.55
ind,2002,140140983431.84
ind,2003,179294199593.05801
ind,2004,255910249326.75696
ind,2005,312366794089.47998
ind,2006,365735732874.396
ind,2007,510187231406.80603
ind,2008,453788571686.06097
ind,2009,538260718696.05493
ind,2010,673937494728.08606
ind,2011,721753149505.41187
ind,2012,700851886840.25098
ind,2013,631716319495.17896
ind,2014,698764229553.42493
ind,2015,675603621332.79102
ind,2016,692402319121.16699
ind,2017,821484008553.724
ind,2018,866245244565.60901
ind,2019,880214080289.0979
ind,2020,778857306013.86206
irl,1970,1055634095.6341
irl,1971,1199984668.45535
irl,1972,1553300550.74744
irl,1973,1969361373.72178
irl,1974,2248263671.51537
irl,1975,2171407665.50523
irl,1976,2355618454.57119
irl,1977,3080913587.03119
irl,1978,4173030806.4029
irl,1979,5935288523.53321
irl,1980,5936962291.63295
irl,1981,5753943465.58499
irl,1982,5851806393.91907
irl,1983,4854155818.73348
irl,1984,4489597063.34301
irl,1985,4164522361.95553
irl,1986,5278019287.83383
irl,1987,5677519897.00375
irl,1988,6162977804.43911
irl,1989,7223773858.68959
irl,1990,10614081021.2323
irl,1991,9794556978.07073
irl,1992,9303127428.648
irl,1993,8108561460.63496
irl,1994,9429096584.21673
irl,1995,13048758838.3838
irl,1996,15560316280.2419
irl,1997,18418212750.7163
irl,1998,21736220702.0298
irl,1999,24363027185.0101
irl,2000,24558831817.2801
irl,2001,26523392258.3681
irl,2002,30969265181.853
irl,2003,42393210647.9097
irl,2004,52904714183.4808
irl,2005,64219384995.6607
irl,2006,74049840882.00339
irl,2007,78993072783.42569
irl,2008,67944886023.0648
irl,2009,48006627034.2199
irl,2010,38340612904.4501
irl,2011,41020357561.6246
irl,2012,45520502042.257
irl,2013,44740770587.78249
irl,2014,57575132931.9221
irl,2015,75172046890.95351
irl,2016,112315131042.67599
irl,2017,116280019767.65401
irl,2018,109936476005.922
irl,2019,218309797732.91696
irl,2020,174111914572.444
irn,1960,1056079086.58273
irn,1961,1114784364.8017
irn,1962,1146591744.78417
irn,1963,948368685.90578
irn,1964,1431672170.78989
irn,1965,1974249036.59052
irn,1966,2323421494.06525
irn,1967,2579909971.28181
irn,1968,3570136962.7476
irn,1969,3912296508.0346
irn,1970,4460351281.30682
irn,1971,4779435356.91599
irn,1972,6879504109.60903
irn,1973,9498380261.60942
irn,1974,14338351279.6008
irn,1975,21432845533.6749
irn,1976,32728019973.9063
irn,1977,39033740180.7903
irn,1978,30515369283.3772
irn,1979,22605355310.9728
irn,1980,45166402350.7918
irn,1981,40275925120.7044
irn,1982,33720496974.8328
irn,1983,56710906584.8452
irn,1984,53624780018.6405
irn,1985,43739554546.2088
irn,1986,46446422271.2
irn,1987,26926598711.6686
irn,1988,21084660119.2557
irn,1989,27771927534.309
irn,1990,41215639590.6127
irn,1993,19375059790.8108
irn,1994,16735172174.1388
irn,1995,29099488039.8144
irn,1996,45495932762.5111
irn,1997,40490105427.451
irn,1998,37338588202.55769
irn,1999,37048181671.0451
irn,2000,38467274098.5866
irn,2001,44727064474.377
irn,2002,50234099133.9156
irn,2003,64650427608.3119
irn,2004,87417675991.6918
irn,2005,87676977067.5098
irn,2006,102922178903.39301
irn,2007,139004269486.57401
irn,2008,172181083799.759
irn,2009,170298767277.63599
irn,2010,196000669048.617
irn,2011,214192490800.07401
irn,2012,241585183593.00201
irn,2013,178094013246.20801
irn,2014,172667639509.595
irn,2015,131012896832.927
irn,2016,138886810969.61801
irn,2017,154703975296.62799
irn,2018,103319626397.948
irn,2019,104979253091.744
irn,2020,87672596587.88649
irq,1981,23405623333.3333
irq,1982,24566950000
irq,1983,6389961290.32258
irq,1984,8710290322.58064
irq,1985,11821258064.5161
irq,1986,9252551612.90322
irq,1987,11399003225.8065
irq,1988,13800935483.871
irq,1989,-2465851612.90323
irq,1990,79957374193.5484
irq,1991,-52524534.10183
irq,1992,176017734.48773
irq,1993,612365651.76939
irq,1994,2321849162.41456
irq,1995,6633257265.00664
irq,1996,6052790039.64242
irq,1997,872870841.70267
irq,1998,1524067657.8583
irq,1999,14159692653.4325
irq,2000,14096893781.7846
irq,2001,15708632873.0419
irq,2002,6001830922.60519
irq,2003,6567932455.06143
irq,2004,6196307304.88988
irq,2005,11067636548.913
irq,2006,12322947758.6512
irq,2007,8298908146.31963
irq,2008,19984470062.8116
irq,2009,12613552525.7678
irq,2010,21979647094.0171
irq,2011,31130718376.0684
irq,2012,29312987589.082
irq,2013,47555753518.1818
irq,2014,41608138679.24529
irq,2015,33954627868.4931
irq,2016,29783868104.90689
irq,2017,33422989442.5676
irq,2018,39983639230.6066
irq,2019,54591625972.9272
isl,1970,146464772.72727
isl,1971,249251136.36364
isl,1972,266143213.23363
isl,1973,416027959.61389
isl,1974,613046523.26163
isl,1975,555632400.78074
isl,1976,534844376.13218
isl,1977,738243073.36451
isl,1978,693401940.17189
isl,1979,796232558.13953
isl,1980,1018302276.13807
isl,1981,1041784557.45965
isl,1982,1000967493.82666
isl,1983,647227607.19404
isl,1984,738853462.99107
isl,1985,689921701.2747
