geo,time,ne_con_totl_zs
mlt,2005,82.75749
mlt,2006,83.4351
mlt,2007,80.27042
mlt,2008,79.69933
mlt,2009,80.8742
mlt,2010,77.66647
mlt,2011,80.84903
mlt,2012,79.28109
mlt,2013,76.20948
mlt,2014,72.35216
mlt,2015,66.09374
mlt,2016,64.04855
mlt,2017,60.4252
mlt,2018,62.21899
mlt,2019,62.94326
mlt,2020,66.96598
mmr,2009,83.45709
mmr,2010,75.0824
mmr,2011,65.00813
mmr,2012,63.20703
mmr,2013,64.91956
mmr,2014,66.88937
mmr,2015,67.84476
mmr,2016,75.03132
mmr,2017,74.82692
mmr,2018,74.21701
mmr,2019,70.40844
mmr,2020,68.21561
mne,2000,91.90681
mne,2001,100.12678
mne,2002,105.75608
mne,2003,100.96197
mne,2004,99.43442
mne,2005,99.80039
mne,2006,112.94364
mne,2007,107.98296
mne,2008,112.12416
mne,2009,103.82012
mne,2010,103.92158
mne,2011,102.63231
mne,2012,103.83542
mne,2013,100.47982
mne,2014,99.61882
mne,2015,98.35767
mne,2016,96.36701
mne,2017,93.22178
mne,2018,91.94445
mne,2019,89.17351
mne,2020,103.82626
mng,1981,77.20744
mng,1982,67.96998
mng,1983,77.80827
mng,1984,78.09085
mng,1985,78.68477
mng,1986,86.33822
mng,1987,91.12703
mng,1988,90.9762
mng,1989,77.15363
mng,1990,75.20192
mng,1991,76.06012
mng,1992,64.13296
mng,1993,63.92022
mng,1994,65.74425
mng,1995,64.6698
mng,1996,71.08713
mng,1997,66.21504
mng,1998,74.12222
mng,1999,73.11596
mng,2000,90.41476
mng,2001,92.36872
mng,2002,93.2438
mng,2003,84.36663
mng,2004,79.31356
mng,2005,67.31413
mng,2006,58.98612
mng,2007,61.67824
mng,2008,70.87536
mng,2009,72.54946
mng,2010,67.90511
mng,2011,63.74139
mng,2012,66.54564
mng,2013,69.25581
mng,2014,69.64902
mng,2015,76.77171
mng,2016,76.68144
mng,2017,70.19329
mng,2018,70.64838
mng,2019,70.3702
mng,2020,76.28182
moz,1991,105.19246
moz,1992,109.62458
moz,1993,107.77272
moz,1994,111.07491
moz,1995,104.74308
moz,1996,103.46085
moz,1997,98.61683
moz,1998,93.91157
moz,1999,85.55972
moz,2000,86.04515
moz,2001,81.11627
moz,2002,91.69074
moz,2003,92.70279
moz,2004,91.93048
moz,2005,91.89667
moz,2006,88.12365
moz,2007,87.65564
moz,2008,88.30876
moz,2009,92.24064
moz,2010,91.81312
moz,2011,91.20549
moz,2012,94.57504
moz,2013,95.67466
moz,2014,96.04197
moz,2015,90.50324
moz,2016,91.94552
moz,2017,89.37441
moz,2018,87.41633
moz,2019,87.86747
mrt,1961,0
mrt,1962,0
mrt,1963,0
mrt,1964,0
mrt,1965,0
mrt,1966,70.84207
mrt,1967,68.02183
mrt,1968,65.20982
mrt,1969,70.02594
mrt,1970,69.55451
mrt,1971,69.37936
mrt,1972,81.59614
mrt,1973,94.93363
mrt,1974,100.1899
mrt,1975,98.76295
mrt,1976,113.79059
mrt,1977,115.9985
mrt,1978,112.5158
mrt,1979,112.94852
mrt,1980,107.05488
mrt,1981,101.89399
mrt,1982,110.90056
mrt,1983,105.17384
mrt,1984,103.70622
mrt,1985,93.53608
mrt,1986,93.07434
mrt,1987,89.263
mrt,1988,85.06163
mrt,1989,88.6252
mrt,1990,95.19424
mrt,1991,83.96475
mrt,1992,87.7375
mrt,1993,93.28585
mrt,1994,57.3364
mrt,1995,83.59065
mrt,1996,92.06374
mrt,1997,96.96954
mrt,1998,92.71037
mrt,1999,92.73782
mrt,2000,96.61034
mrt,2001,97.11868
mrt,2002,97.69451
mrt,2003,95.59315
mrt,2004,93.42647
mrt,2005,85.82327
mrt,2006,72.05964
mrt,2007,76.87387
mrt,2008,77.89458
mrt,2009,81.0841
mrt,2010,69.69097
mrt,2011,59.46614
mrt,2012,65.09859
mrt,2013,63.74418
mrt,2014,75.03525
mrt,2015,78.49502
mrt,2016,74.02534
mrt,2017,71.90482
mrt,2018,69.831
mrt,2019,66.76905
mrt,2020,69.73413
mus,1976,76.08418
mus,1977,80.68725
mus,1978,81.60754
mus,1979,80.53665
mus,1980,89.52512
mus,1981,85.20913
mus,1982,84.64819
mus,1983,82.89587
mus,1984,81.30919
mus,1985,78.42701
mus,1986,71.41117
mus,1987,72.35158
mus,1988,73.94275
mus,1989,76.20965
mus,1990,76.98783
mus,1991,75.51956
mus,1992,74.17744
mus,1993,75.50122
mus,1994,76.96017
mus,1995,76.84382
mus,1996,76.008
mus,1997,75.4913
mus,1998,75.05305
mus,1999,76.38134
mus,2000,74.14156
mus,2001,73.07462
mus,2002,74.55441
mus,2003,74.42477
mus,2004,77.42905
mus,2005,82.52963
mus,2006,80.87405
mus,2007,78.85985
mus,2008,84.72387
mus,2009,87.17079
mus,2010,87.00923
mus,2011,86.84912
mus,2012,87.60652
mus,2013,88.85571
mus,2014,89.38816
mus,2015,89.6373
mus,2016,89.00348
mus,2017,89.99608
mus,2018,91.04884
mus,2019,91.19445
mus,2020,91.76364
mys,1960,74.34368
mys,1961,79.56029
mys,1962,80.64306
mys,1963,79.24258
mys,1964,79.50409
mys,1965,77.13812
mys,1966,77.94866
mys,1967,81.18213
mys,1968,80.1079
mys,1969,76.20788
mys,1970,78.25683
mys,1971,77.81552
mys,1972,79.82419
mys,1973,70.72585
mys,1974,71.27483
mys,1975,76.16873
mys,1976,67.70874
mys,1977,68.64564
mys,1978,67.76646
mys,1979,62.21136
mys,1980,67.07624
mys,1981,71.19747
mys,1982,71.3989
mys,1983,67.39112
mys,1984,64.53174
mys,1985,67.28669
mys,1986,67.9191
mys,1987,63.04865
mys,1988,63.43185
mys,1989,64.0645
mys,1990,65.59653
mys,1991,65.86913
mys,1992,63.28095
mys,1993,60.91618
mys,1994,60.40131
mys,1995,60.29496
mys,1996,57.13588
mys,1997,56.11313
mys,1998,51.32978
mys,1999,52.56613
mys,2000,53.9196
mys,2001,58.16172
mys,2002,57.96802
mys,2003,57.54485
mys,2004,56.57781
mys,2005,55.66009
mys,2006,55.50266
mys,2007,56.71942
mys,2008,56.211
mys,2009,61.88969
mys,2010,60.69776
mys,2011,61.23865
mys,2012,63.49331
mys,2013,65.5259
mys,2014,65.74763
mys,2015,67.04843
mys,2016,67.35261
mys,2017,67.5843
mys,2018,69.39527
mys,2019,71.43132
mys,2020,73.82446
nam,1980,63.75814
nam,1981,95.02753
nam,1982,96.68083
nam,1983,94.31348
nam,1984,94.76415
nam,1985,78.06025
nam,1986,82.58014
nam,1987,94.80054
nam,1988,84.61757
nam,1989,83.89367
nam,1990,76.74399
nam,1991,89.58768
nam,1992,85.33461
nam,1993,85.80436
nam,1994,80.08495
nam,1995,82.67388
nam,1996,83.33956
nam,1997,86.28037
nam,1998,84.86464
nam,1999,84.88361
nam,2000,83.97307
nam,2001,87.24754
nam,2002,83.30757
nam,2003,88.05838
nam,2004,81.06496
nam,2005,77.10285
nam,2006,75.47153
nam,2007,79.96496
nam,2008,83.57374
nam,2009,93.24733
nam,2010,86.30137
nam,2011,87.61906
nam,2012,93.37314
nam,2013,93.32527
nam,2014,90.26924
nam,2015,95.94072
nam,2016,101.91714
nam,2017,96.21124
nam,2018,95.03209
nam,2019,95.40182
nam,2020,95.2518
ncl,1990,86.7
ncl,1998,99.04613
ncl,1999,97.16233
ncl,2000,91.86516
ncl,2001,97.84738
ncl,2002,95.52294
ncl,2003,91.23469
ncl,2004,87.99129
ncl,2005,89.12919
ncl,2006,86.36116
ncl,2007,79.83204
ncl,2008,89.5061
ncl,2009,91.23544
ncl,2010,85.32565
ncl,2011,84.99783
ncl,2012,87.31923
ncl,2013,88.08206
ncl,2014,86.18224
ncl,2015,89.18593
ncl,2016,90.2628
ncl,2017,89.12453
ner,1960,93.61035
ner,1961,94.67645
ner,1962,93.78889
ner,1963,88.69577
ner,1964,94.03356
ner,1965,96.56066
ner,1966,95.79093
ner,1967,97.27701
ner,1968,96.61929
ner,1969,100.89274
ner,1970,97.47862
ner,1971,95.45476
ner,1972,95.21163
ner,1973,93.28299
ner,1974,101.64724
ner,1975,97.43296
ner,1976,97.86446
ner,1977,90.00455
ner,1978,82.30449
ner,1979,82.49723
ner,1980,85.42697
ner,1981,91.75228
ner,1982,94.53687
ner,1983,93.5421
ner,1984,100.89937
ner,1985,99.39008
ner,1986,89.07308
ner,1987,92.72434
ner,1988,86.23527
ner,1989,93.01934
ner,1990,94.1947
ner,1991,94.20985
ner,1992,96.64211
ner,1993,97.74909
ner,1994,94.37787
ner,1995,93.6681
ner,1996,91.28086
ner,1997,92.4684
ner,1998,92.45292
ner,1999,94.86442
ner,2000,92.89119
ner,2001,92.30959
ner,2002,92.37077
ner,2003,92.90405
ner,2004,95.94979
ner,2005,90.18948
ner,2006,88.98199
ner,2007,90.45594
ner,2008,86.90667
ner,2009,91.08429
ner,2010,86.93669
ner,2011,88.05416
ner,2012,83.57058
ner,2013,82.6246
ner,2014,82.73979
ner,2015,83.83387
ner,2016,84.60036
ner,2017,86.95526
ner,2018,85.48013
ner,2019,84.26245
ner,2020,84.3729
nga,1981,11.61051
nga,1982,14.45852
nga,1983,23.22474
nga,1984,37.7316
nga,1985,49.80746
nga,1986,43.68708
nga,1987,43.81231
nga,1988,50.9581
nga,1989,31.19238
nga,1990,35.78851
nga,1991,40.12215
nga,1992,46.4985
nga,1993,49.09782
nga,1994,53.87712
nga,1995,53.97708
nga,1996,57.58277
nga,1997,55.68404
nga,1998,62.37548
nga,1999,53.44736
nga,2000,42.83953
nga,2001,62.25269
nga,2002,65.97322
nga,2003,66.4454
nga,2004,64.2703
nga,2005,64.80196
nga,2006,55.66872
nga,2007,75.61965
nga,2008,69.55969
nga,2009,76.74849
nga,2010,76.00683
nga,2011,74.60001
nga,2012,66.82338
nga,2013,80.04514
nga,2014,78.21224
nga,2015,84.50993
nga,2016,86.91956
nga,2017,84.53015
nga,2018,82.20028
nga,2019,80.16613
nga,2020,78.34187
nic,1994,93.67613
nic,1995,91.09619
nic,1996,91.00969
nic,1997,91.78168
nic,1998,91.30658
nic,1999,91.75884
nic,2000,93.71372
nic,2001,94.88318
nic,2002,97.59942
nic,2003,98.3452
nic,2004,96.7359
nic,2005,96.97775
nic,2006,96.52384
nic,2007,95.59404
nic,2008,94.25159
nic,2009,95.83094
nic,2010,94.59027
nic,2011,90.81125
nic,2012,89.22716
nic,2013,89.65087
nic,2014,87.80265
nic,2015,84.55021
nic,2016,84.84935
nic,2017,83.78746
nic,2018,85.35602
nic,2019,86.82587
nic,2020,85.65114
nld,1969,70.65904
nld,1970,70.80444
nld,1971,70.45151
nld,1972,70.22868
nld,1973,70.18306
nld,1974,68.75289
nld,1975,72.83586
nld,1976,73.33551
nld,1977,74.98517
nld,1978,75.72089
nld,1979,76.12371
nld,1980,75.52887
nld,1981,74.34335
nld,1982,74.90111
nld,1983,75.04993
nld,1984,72.62064
nld,1985,73.30146
nld,1986,72.83046
nld,1987,74.14289
nld,1988,72.62957
nld,1989,71.42613
nld,1990,71.10077
nld,1991,71.65278
nld,1992,71.99075
nld,1993,72.32964
nld,1994,71.89895
nld,1995,71.64835
nld,1996,71.3947
nld,1997,70.7779
nld,1998,70.9276
nld,1999,71.37503
nld,2000,70.88519
nld,2001,70.72368
nld,2002,72.15193
nld,2003,72.86363
nld,2004,71.9388
nld,2005,71.08842
nld,2006,70.38625
nld,2007,69.55747
nld,2008,69.14175
nld,2009,71.69428
nld,2010,71.6931
nld,2011,71.42594
nld,2012,71.53696
nld,2013,71.27833
nld,2014,70.98532
nld,2015,70.02383
nld,2016,69.30077
nld,2017,68.652
nld,2018,68.4987
nld,2019,68.09884
nld,2020,67.84919
nld_curacao,2005,81.00501
nld_curacao,2006,83.47216
nld_curacao,2007,88.88945
nld_curacao,2008,88.86966
nld_curacao,2009,86.74819
nld_curacao,2010,96.22549
nld_curacao,2011,82.4136
nld_curacao,2012,82.92204
nld_curacao,2013,80.35699
nld_curacao,2014,82.31647
nld_curacao,2015,81.56797
nld_curacao,2016,82.12893
nor,1970,67.7166
nor,1971,68.39655
nor,1972,68.09167
nor,1973,67.18336
nor,1974,66.18344
nor,1975,68.33674
nor,1976,69.47007
nor,1977,70.99444
nor,1978,69.70003
nor,1979,69.06867
nor,1980,65.68734
nor,1981,65.02782
nor,1982,66.18141
nor,1983,65.83551
nor,1984,63.7295
nor,1985,65.28035
nor,1986,70.49301
nor,1987,70.71896
nor,1988,70.20302
nor,1989,69.13037
nor,1990,69.16544
nor,1991,70.09747
nor,1992,71.88341
nor,1993,71.70786
nor,1994,71.12755
nor,1995,69.85614
nor,1996,68.43587
nor,1997,66.8827
nor,1998,69.8918
nor,1999,68.19622
nor,2000,61.34787
nor,2001,62.73766
nor,2002,66.38519
nor,2003,67.70763
nor,2004,65.13174
nor,2005,61.38281
nor,2006,58.88503
nor,2007,59.20607
nor,2008,56.89493
nor,2009,63.84514
nor,2010,63.29035
nor,2011,61.20924
nor,2012,60.43782
nor,2013,61.30165
nor,2014,62.88902
nor,2015,66.76827
nor,2016,69.91548
nor,2017,68.66418
nor,2018,66.20862
nor,2019,68.66277
nor,2020,70.53013
npl,1975,89.97043
npl,1976,88.27182
npl,1977,86.50463
npl,1978,86.62072
npl,1979,88.36372
npl,1980,88.90411
npl,1981,89.10902
npl,1982,90.06712
npl,1983,91.45142
npl,1984,90.13455
npl,1985,85.91422
npl,1986,88.37628
npl,1987,87.90456
npl,1988,88.64255
npl,1989,89.70881
npl,1990,93.00831
npl,1991,91.44008
npl,1992,89.0713
npl,1993,87.75276
npl,1994,90.04065
npl,1995,84.3447
npl,1996,85.61753
npl,1997,86.03915
npl,1998,86.22613
npl,1999,86.38652
npl,2000,84.82772
npl,2001,88.33537
npl,2002,90.51033
npl,2003,91.43882
npl,2004,88.25076
npl,2005,88.44434
npl,2006,91.01692
npl,2007,90.18279
npl,2008,90.1689
npl,2009,90.56633
npl,2010,88.5486
npl,2011,92.88996
npl,2012,90.87937
npl,2013,91.82103
npl,2014,90.63528
npl,2015,92.37473
npl,2016,96.35714
npl,2017,87.01524
npl,2018,85.20839
npl,2019,84.69659
npl,2020,93.65453
nzl,1971,76.71772
nzl,1972,75.67327
nzl,1973,74.38322
nzl,1974,78.21958
nzl,1975,80.27749
nzl,1976,75.30793
nzl,1977,76.50067
nzl,1978,77.52961
nzl,1979,77.17433
nzl,1980,79.14971
nzl,1981,76.73895
nzl,1982,77.24396
nzl,1983,75.03852
nzl,1984,74.65837
nzl,1985,76.20469
nzl,1986,74.38959
nzl,1987,75.03679
nzl,1988,75.6277
nzl,1989,76.47685
nzl,1990,78.66591
nzl,1991,78.79342
nzl,1992,78.15025
nzl,1993,74.98788
nzl,1994,74.38742
nzl,1995,74.47317
nzl,1996,75.27324
nzl,1997,75.67619
nzl,1998,77.8509
nzl,1999,76.26668
nzl,2000,74.99228
nzl,2001,73.41973
nzl,2002,74.21679
nzl,2003,74.10555
nzl,2004,74.43048
nzl,2005,76.02877
nzl,2006,76.62612
nzl,2007,75.10352
nzl,2008,77.52394
nzl,2009,77.94264
nzl,2010,77.52899
nzl,2011,77.89039
nzl,2012,78.18418
nzl,2013,76.25229
nzl,2014,76.20472
nzl,2015,75.85376
nzl,2016,76.13311
nzl,2017,75.37766
nzl,2018,75.96937
nzl,2019,76.27111
nzl,2020,78.35636
omn,1967,57.47423
omn,1968,32.02033
omn,1969,28
omn,1970,32.20974
omn,1971,37.88969
omn,1972,54.54545
omn,1973,61.15702
omn,1974,43.41249
omn,1975,47.51452
omn,1976,47.77791
omn,1977,54.36206
omn,1978,61.61648
omn,1979,53.64095
omn,1980,52.708
omn,1981,50.40482
omn,1982,58.0095
omn,1983,57.93277
omn,1984,57.32056
omn,1985,59.71527
omn,1986,69.66436
omn,1987,61.37377
omn,1988,66.23352
omn,1989,62.72617
omn,1990,68.02065
omn,1991,76.65566
omn,1992,74.47733
omn,1993,77.46898
omn,1994,76.04332
omn,1995,76.54086
omn,1996,72.26052
omn,1997,70.90894
omn,1998,73.76255
omn,1999,67.68227
omn,2000,56.84637
omn,2001,60.4217
omn,2002,59.81155
omn,2003,59.83999
omn,2004,59.5908
omn,2005,51.35621
omn,2006,48.34029
omn,2007,49.43436
omn,2008,42.22315
omn,2009,55.8037
omn,2010,45.72795
omn,2011,46.14569
omn,2012,46.41834
omn,2013,48.12611
omn,2014,50.77687
omn,2015,60.70188
omn,2016,64.13819
omn,2017,63.67894
omn,2018,56.36198
omn,2019,60.62689
omn,2020,71.81176
pak,1960,92.51148
pak,1961,93.67256
pak,1962,92.16078
pak,1963,89.23
pak,1964,86.66989
pak,1965,87.20737
pak,1966,86.50301
pak,1967,87.68075
pak,1968,88.00397
pak,1969,88.55595
pak,1970,86.94059
pak,1971,87.22018
pak,1972,87.4545
pak,1973,86.65027
pak,1974,90.49738
pak,1975,92.62837
pak,1976,90.18364
pak,1977,90.20287
pak,1978,92.06676
pak,1979,93.66134
pak,1980,93.04677
pak,1981,90.73135
pak,1982,91.67723
pak,1983,91.53675
pak,1984,92.30256
pak,1985,93.7129
pak,1986,89.05063
pak,1987,86.14395
pak,1988,87.55236
pak,1989,87.36634
pak,1990,86.52177
pak,1991,82.60073
pak,1992,83.0059
pak,1993,85.39313
pak,1994,83.32213
pak,1995,84.16729
pak,1996,85.52727
pak,1997,86.76916
pak,1998,83.33094
pak,1999,86.04802
pak,2000,83.54548
pak,2001,83.55737
pak,2002,83.96646
pak,2003,82.79106
pak,2004,82.62579
pak,2005,85.8115
pak,2006,88.0818
pak,2007,87.77413
pak,2008,91.62373
pak,2009,89.73086
pak,2010,90.03183
pak,2011,90.88594
pak,2012,92.93622
pak,2013,91.82196
pak,2014,91.78081
pak,2015,90.73882
pak,2016,91.32865
pak,2017,93.18766
pak,2018,93.7569
pak,2019,94.53474
pak,2020,92.08782
pan,1960,80.0415
pan,1961,76.29546
pan,1962,74.29112
pan,1963,76.30929
pan,1964,76.90574
pan,1965,76.00526
pan,1966,72.54915
pan,1967,71.80057
pan,1968,69.11268
pan,1969,69.78794
pan,1970,69.23253
pan,1971,67.29112
pan,1972,67.03505
pan,1973,64.50325
pan,1974,69.471
pan,1975,70.10052
pan,1976,69.12536
pan,1977,73.29953
pan,1978,71.57796
pan,1979,74.0324
pan,1980,69.51028
pan,1981,72.42332
pan,1982,67.62235
pan,1983,74.87023
pan,1984,84.56568
pan,1985,84.25694
pan,1986,81.39652
pan,1987,81.06526
pan,1988,84.45745
pan,1989,94.77955
pan,1990,83.59354
pan,1991,85.24253
pan,1992,80.45041
pan,1993,79.20274
pan,1994,76.20011
pan,1995,74.37995
pan,1996,73.86003
pan,1997,71.71969
pan,1998,76.63339
pan,1999,77.33961
pan,2000,74.98197
pan,2001,77.50606
pan,2002,81.10659
pan,2003,77.89999
pan,2004,79.589
pan,2005,77.14149
pan,2006,74.52528
pan,2007,70.60909
pan,2008,68.19199
pan,2009,67.92104
pan,2010,69.9769
pan,2011,67.38929
pan,2012,63.98731
pan,2013,63.30264
pan,2014,64.06703
pan,2015,61.81076
pan,2016,62.96313
pan,2017,62.08947
pan,2018,62.92755
pan,2019,64.26392
pan,2020,70.80227
per,1960,60.01293
per,1961,61.50428
per,1962,62.47225
per,1963,65.64742
per,1964,64.30781
per,1965,67.23387
per,1966,65.91608
per,1967,67.83425
per,1968,72.70715
per,1969,72.1963
per,1970,80.41664
per,1971,80.85862
per,1972,83.17627
per,1973,79.58023
per,1974,79.42994
per,1975,84.13736
per,1976,83.96235
per,1977,85.293
per,1978,77.8305
per,1979,67.81829
per,1980,66.80765
per,1981,71.09707
per,1982,69.72242
per,1983,73.27671
per,1984,72.27373
per,1985,70.88116
per,1986,78.94789
per,1987,79.13775
per,1988,76.79067
per,1989,76.70372
per,1990,81.91089
per,1991,84.85639
per,1992,85.16555
per,1993,84.79383
per,1994,81.1329
per,1995,80.98833
per,1996,82.43441
per,1997,80.72561
per,1998,82.34227
per,1999,81.75075
per,2000,82.3733
per,2001,83.70214
per,2002,82.73142
per,2003,82.08499
per,2004,79.25593
per,2005,76.37598
per,2006,71.06118
per,2007,70.61149
per,2008,72.80016
per,2009,75.24915
per,2010,72.25997
per,2011,70.78189
per,2012,73.11461
per,2013,74.59636
per,2014,76.97306
per,2015,78.283
per,2016,78.1669
per,2017,77.36199
per,2018,76.8837
per,2019,77.9534
per,2020,80.947
phl,1981,69.45627
phl,1982,70.5876
phl,1983,68.35392
phl,1984,73.18219
phl,1985,79.10521
phl,1986,78.91334
phl,1987,76.47641
phl,1988,76.36047
phl,1989,76.47169
phl,1990,77.50087
phl,1991,80.20132
phl,1992,81.61027
phl,1993,82.26493
phl,1994,81.38722
phl,1995,81.8572
phl,1996,81.68308
phl,1997,82.20957
phl,1998,84.92442
phl,1999,84.16278
phl,2000,82.78057
phl,2001,83.64421
phl,2002,83.37431
phl,2003,83.43587
phl,2004,82.7406
phl,2005,82.81907
phl,2006,82.34428
phl,2007,81.48796
phl,2008,82.00026
phl,2009,83.01582
phl,2010,79.91285
phl,2011,81.84504
phl,2012,83.34713
phl,2013,82.82772
phl,2014,81.83519
phl,2015,83.38453
phl,2016,83.81156
phl,2017,83.50501
phl,2018,84.58561
phl,2019,85.67419
phl,2020,90.41558
png,1961,98.67338
png,1962,98.32762
png,1963,97.60552
png,1964,97.10198
png,1965,98.2753
png,1966,100.91664
png,1967,100.45639
png,1968,99.74608
png,1969,97.94799
png,1970,93.71964
png,1971,93.48169
png,1972,88.59295
png,1973,75.0082
png,1974,76.55289
png,1975,87.22377
png,1976,82.41283
png,1977,79.3839
png,1978,81.47585
png,1979,77.30001
png,1980,85.62145
png,1981,92.70758
png,1982,90.67574
png,1983,87.81797
png,1984,86.70706
png,1985,90.49544
png,1986,88.03795
png,1987,86.00007
png,1988,81.46431
png,1989,88.87284
png,1990,83.87621
png,1991,82.48558
png,1992,74.5489
png,1993,66.66804
png,1994,64.86689
png,1995,60.72282
png,1996,66.24882
png,1997,79.83535
png,1998,76.87124
png,1999,73.40174
png,2000,61.1731
png,2001,63.96855
png,2002,75.89551
png,2003,64.69167
png,2004,66.75351
pol,1995,78.18235
pol,1996,79.74262
pol,1997,80.21248
pol,1998,79.70311
pol,1999,80.51102
pol,2000,81.90781
pol,2001,83.26552
pol,2002,85.15194
pol,2003,83.94066
pol,2004,82.74477
pol,2005,81.41934
pol,2006,80.65046
pol,2007,78.60326
pol,2008,80.6269
pol,2009,80.42324
pol,2010,80.66467
pol,2011,79.50948
pol,2012,79.50971
pol,2013,79.30613
pol,2014,78.3755
pol,2015,76.64865
pol,2016,76.53319
pol,2017,76.3211
pol,2018,76.17191
pol,2019,75.51782
pol,2020,75.95837
pri,1963,90.11827
pri,1964,92.51118
pri,1965,90.64723
pri,1966,91.65747
pri,1967,88.14788
pri,1968,87.88086
pri,1969,86.55592
pri,1970,86.51955
pri,1971,91.83431
pri,1972,91.28443
pri,1973,92.32263
pri,1974,92.42661
pri,1975,98.63874
pri,1976,101.49745
pri,1977,100.57412
pri,1978,96.32423
pri,1979,91.94118
pri,1980,90.31179
pri,1981,90.26993
pri,1982,89.24434
pri,1983,91.83462
pri,1984,88.45825
pri,1985,89.32141
pri,1986,86.42438
pri,1987,84.82756
pri,1988,83.28988
pri,1989,82.00112
pri,1990,79.26534
pri,1991,77.74453
pri,1992,76.02014
pri,1993,75.57975
pri,1994,75.04794
pri,1995,74.72754
pri,1996,75.70296
pri,1997,76.62568
pri,1998,72.25328
pri,1999,71.77106
pri,2000,70.27672
pri,2001,65.47225
pri,2002,65.90157
pri,2003,66.42873
pri,2004,66.42784
pri,2005,68.08189
pri,2006,69.29547
pri,2007,69.92414
pri,2008,69.49208
pri,2009,68.70715
pri,2010,68.73837
pri,2011,68.42076
pri,2012,70.58705
pri,2013,71.31967
pri,2014,71.19082
pri,2015,68.43091
pri,2016,66.69092
pri,2017,69.12943
pri,2018,70.85024
pri,2019,71.83414
pri,2020,70.8346
prt,1970,77.3852
prt,1971,79.39344
prt,1972,75.23779
prt,1973,75.38091
prt,1974,84.24293
prt,1975,89.42035
prt,1976,86.19261
prt,1977,83.49281
prt,1978,79.5313
prt,1979,78.99485
prt,1980,79.70537
prt,1981,82.34857
prt,1982,82.08889
prt,1983,82.20089
prt,1984,83.33583
prt,1985,81.067
prt,1986,78.12922
prt,1987,77.1912
prt,1988,77.5478
prt,1989,77.49289
prt,1990,78.93653
prt,1991,81.62133
prt,1992,82.61216
prt,1993,84.99889
prt,1994,84.0712
prt,1995,82.18163
prt,1996,82.70452
prt,1997,81.47232
prt,1998,80.85088
prt,1999,81.32256
prt,2000,82.26712
prt,2001,82.05981
prt,2002,82.25721
prt,2003,83.28986
prt,2004,84.04617
prt,2005,85.41756
prt,2006,84.90657
prt,2007,84.45786
prt,2008,85.97409
prt,2009,86.0627
prt,2010,86.51868
prt,2011,85.59208
prt,2012,84.79286
prt,2013,84.26931
prt,2014,84.53375
prt,2015,83.40534
prt,2016,83.02006
prt,2017,81.76388
prt,2018,81.24685
prt,2019,81.05531
prt,2020,83.35985
pry,1962,89.51109
pry,1963,90.24849
pry,1964,90.2239
pry,1965,85.71173
pry,1966,87.08732
pry,1967,86.87275
pry,1968,88.55483
pry,1969,88.58802
pry,1970,86.47642
pry,1971,88.00396
pry,1972,85.01533
pry,1973,80.28333
pry,1974,80.65791
pry,1975,80.54653
pry,1976,78.75265
pry,1977,78.30258
pry,1978,76.49887
pry,1979,76.93385
pry,1980,77.44153
pry,1981,77.98893
pry,1982,81.9889
pry,1983,85.40432
pry,1984,82.07758
pry,1985,79.27161
pry,1986,75.66039
pry,1987,77.29598
pry,1988,67.98937
pry,1989,60.3541
pry,1990,69.05237
pry,1991,68.3463
pry,1992,71.33647
pry,1993,74.09453
pry,1994,77.02505
pry,1995,72.49319
pry,1996,75.42483
pry,1997,76.07653
pry,1998,72.21458
pry,1999,72.99881
pry,2000,74.64363
pry,2001,73.35274
pry,2002,66.39171
pry,2003,66.21102
pry,2004,68.66061
pry,2005,68.9316
pry,2006,70.19698
pry,2007,70.92671
pry,2008,73.65254
pry,2009,75.7315
pry,2010,73.14288
pry,2011,73.35283
pry,2012,77.50971
pry,2013,73.92556
pry,2014,75.49609
pry,2015,75.52983
pry,2016,73.65125
pry,2017,74.0006
pry,2018,75.85604
pry,2019,77.26644
pry,2020,75.71552
pse,1994,116.73056
pse,1995,118.49641
pse,1996,121.23416
pse,1997,120.6261
pse,1998,118.13019
pse,1999,117.8334
pse,2000,115.1173
pse,2001,121.93221
pse,2002,123.28309
pse,2003,121.92792
pse,2004,127.20558
pse,2005,129.96274
pse,2006,130.8341
pse,2007,131.67804
pse,2008,125.97806
pse,2009,124.96011
pse,2010,119.04664
pse,2011,117.06225
pse,2012,114.39173
pse,2013,112.9185
pse,2014,114.36414
pse,2015,113.38639
pse,2016,111.38497
pse,2017,109.4277
pse,2018,110.88004
pse,2019,110.70534
pse,2020,112.60113
pyf,2019,94.16651
qat,1994,64.37432
qat,1995,63.90521
qat,1996,60.29234
qat,1997,52.45355
qat,1998,56.89258
qat,1999,46.76908
qat,2000,34.89466
qat,2001,34.06328
qat,2002,35.13705
qat,2003,31.90175
qat,2004,30.52497
qat,2005,30.25646
qat,2006,31.04674
qat,2007,29.54279
qat,2008,25.59017
qat,2009,34.91008
qat,2010,30.15401
qat,2011,24.45039
qat,2012,25.65706
qat,2013,29.11963
qat,2014,31.24807
qat,2015,42.51747
qat,2016,44.63326
qat,2017,42.30795
qat,2018,38.33648
qat,2019,41.93325
qat,2020,47.93213
rou,1990,79.20504
rou,1991,75.8882
rou,1992,77.00192
rou,1993,76.04338
rou,1994,77.25523
rou,1995,81.71498
rou,1996,84.77129
rou,1997,85.51221
rou,1998,89.4249
