geo,time,gc_rev_xgrt_gd_zs
mlt,1976,45.53901
mlt,1977,39.58648
mlt,1978,40.93915
mlt,1980,32.136
mlt,1981,33.9741
mlt,1982,36.45784
mlt,1983,37.82242
mlt,1984,36.76786
mlt,1985,37.50809
mlt,1986,33.60172
mlt,1987,31.19374
mlt,1988,32.89151
mlt,1989,31.24325
mlt,1990,80.6186
mlt,1991,78.98243
mlt,1992,70.45387
mlt,1993,73.3518
mlt,1994,70.81456
mlt,1995,81.49548
mlt,1996,77.60467
mlt,1997,79.14711
mlt,1998,73.35548
mlt,1999,80.03943
mlt,2000,79.13963
mlt,2001,81.09152
mlt,2002,82.67758
mlt,2003,82.72795
mlt,2004,86.41107
mlt,2005,90.99257
mlt,2006,91.18357
mlt,2007,89.33726
mlt,2008,37.58197
mlt,2009,37.53419
mlt,2010,36.97894
mlt,2011,37.85297
mlt,2012,37.58244
mlt,2013,37.50231
mlt,2014,37.76585
mlt,2015,36.76693
mlt,2016,36.3738
mlt,2017,37.49592
mlt,2018,37.73431
mlt,2019,36.60181
mmr,1973,12.89377
mmr,1974,12.29571
mmr,1975,10.12469
mmr,1976,12.86343
mmr,1977,14.9496
mmr,1978,15.47755
mmr,1979,16.94249
mmr,1980,16.69146
mmr,1981,17.91653
mmr,1982,16.59698
mmr,1983,15.8081
mmr,1984,14.96616
mmr,1985,13.90141
mmr,1986,12.71812
mmr,1987,11.26787
mmr,1988,8.89189
mmr,1989,9.69991
mmr,1990,11.49499
mmr,1991,10.2396
mmr,1992,8.90469
mmr,1993,8.57154
mmr,1994,7.54536
mmr,1995,7.16063
mmr,1996,7.76611
mmr,1997,8.9864
mmr,1998,8.49944
mmr,1999,6.45689
mmr,2000,5.65252
mmr,2001,5.31849
mmr,2002,6.083
mmr,2003,5.75798
mmr,2004,6.99345
mmr,2005,7.66854
mmr,2012,20.70053
mmr,2013,21.25044
mmr,2014,23.30271
mmr,2015,19.48888
mmr,2016,18.02836
mmr,2017,17.30891
mmr,2018,7.57649
mmr,2019,15.39736
mng,1992,15.44978
mng,1993,19.93918
mng,1994,16.05037
mng,1995,16.07891
mng,1996,16.2372
mng,1997,17.29579
mng,1998,18.08493
mng,1999,18.19113
mng,2000,24.35693
mng,2001,25.42184
mng,2002,24.75904
mng,2003,30.24005
mng,2006,37.68647
mng,2007,37.58329
mng,2008,30.81597
mng,2009,26.83118
mng,2010,29.02802
mng,2011,28.59302
mng,2012,25.61742
mng,2013,27.68713
mng,2014,25.15519
mng,2015,22.81502
mng,2016,21.14569
mng,2017,24.82142
mng,2018,28.50696
moz,2010,16.36032
moz,2011,19.00326
moz,2012,20.93503
moz,2013,24.26349
moz,2014,27.62623
moz,2015,24.44385
moz,2016,21.63044
moz,2017,24.00528
moz,2018,23.27629
moz,2019,28.74346
mus,1976,22.4341
mus,1977,21.46637
mus,1978,19.69
mus,1979,18.54712
mus,1980,20.81982
mus,1981,20.16946
mus,1982,18.94158
mus,1983,23.21006
mus,1984,22.57591
mus,1985,21.61812
mus,1986,20.95584
mus,1987,21.47882
mus,1988,22.54576
mus,1989,22.93232
mus,1990,22.52738
mus,1991,22.61985
mus,1992,22.67441
mus,1993,21.4669
mus,1994,22.02625
mus,1995,20.49407
mus,1996,18.23034
mus,1997,20.7275
mus,1998,20.31857
mus,1999,20.64172
mus,2000,20.49422
mus,2001,18.8789
mus,2002,19.2015
mus,2003,20.32835
mus,2004,20.16292
mus,2005,20.37985
mus,2006,18.96038
mus,2007,17.98504
mus,2008,20.28844
mus,2009,22.70435
mus,2010,22.11222
mus,2011,21.91546
mus,2012,22.57016
mus,2013,22.39199
mus,2014,22.93308
mus,2015,11.46167
mus,2016,22.84906
mus,2017,22.28886
mus,2018,22.74267
mus,2019,22.96116
mwi,2009,15.09118
mwi,2010,16.98821
mwi,2011,16.59125
mwi,2012,14.29452
mwi,2013,14.69952
mwi,2014,17.16727
mwi,2015,16.65117
mwi,2016,16.26042
mwi,2017,13.05654
mwi,2018,12.95066
mwi,2019,12.45029
mwi,2020,12.46976
mys,1996,23.27574
mys,1997,23.44257
mys,1998,20.06157
mys,1999,19.646
mys,2000,17.47778
mys,2001,22.66573
mys,2002,21.7931
mys,2003,22.11434
mys,2004,20.96792
mys,2005,19.55616
mys,2006,20.70197
mys,2007,21.02464
mys,2008,20.75376
mys,2009,22.25402
mys,2010,19.43587
mys,2011,20.33698
mys,2012,21.4066
mys,2013,20.94711
mys,2014,19.94006
mys,2015,18.61512
mys,2016,16.99779
mys,2017,16.06097
mys,2018,16.08565
mys,2019,17.47438
nam,1990,26.40466
nam,1991,31.05386
nam,1992,29.1932
nam,1993,28.61245
nam,1994,27.73482
nam,1995,27.91813
nam,1996,26.88795
nam,1997,29.20552
nam,1998,28.46441
nam,1999,30.39959
nam,2000,30.00557
nam,2001,28.83654
nam,2002,29.55494
nam,2003,26.04543
nam,2004,26.37582
nam,2005,28.20254
nam,2006,32.36714
nam,2007,33.02169
nam,2008,32.86661
nam,2009,31.2513
nam,2010,27.86185
nam,2011,32.52931
nam,2012,35.39527
nam,2013,35.83382
nam,2014,36.96588
nam,2015,35.6552
nam,2016,32.24228
nam,2017,35.13109
nam,2018,33.15122
nam,2019,34.84694
ner,1976,11.50778
ner,1977,11.64442
ner,1978,12.18469
ner,1979,13.85904
ner,1980,14.60943
nic,1990,29.98103
nic,1991,19.83146
nic,1992,21.02666
nic,1993,19.99284
nic,1994,9.46858
nic,1995,9.84116
nic,1996,9.9395
nic,1997,11.17499
nic,1998,12.00018
nic,1999,11.73623
nic,2000,11.62967
nic,2001,10.68285
nic,2002,11.50285
nic,2003,12.62719
nic,2004,13.24779
nic,2005,13.90475
nic,2006,14.73687
nic,2007,15.0264
nic,2008,14.25743
nic,2009,14.1354
nic,2010,14.74191
nic,2011,15.76076
nic,2012,16.42064
nic,2013,16.21685
nic,2014,16.4346
nic,2015,16.72806
nic,2016,17.38272
nic,2017,17.82586
nic,2018,16.96199
nic,2019,18.97789
nld,1973,38.2941
nld,1974,38.08355
nld,1975,40.77249
nld,1976,41.27932
nld,1977,42.50736
nld,1978,42.46209
nld,1979,42.71919
nld,1980,43.48208
nld,1981,43.67639
nld,1982,44.69281
nld,1983,45.67094
nld,1984,44.61424
nld,1985,45.38965
nld,1986,45.28486
nld,1987,45.12084
nld,1988,44.40683
nld,1989,41.87745
nld,1990,41.88172
nld,1991,44.19376
nld,1992,43.68845
nld,1993,44.29949
nld,1994,42.36749
nld,1995,39.08486
nld,1996,39.26268
nld,1997,38.14457
nld,1998,37.42959
nld,1999,38.10766
nld,2000,37.89875
nld,2001,37.09733
nld,2002,36.26334
nld,2003,36.04746
nld,2004,36.16211
nld,2005,36.50231
nld,2006,37.96793
nld,2007,37.3395
nld,2008,38.4978
nld,2009,37.4834
nld,2010,37.70227
nld,2011,37.52297
nld,2012,37.98314
nld,2013,38.79581
nld,2014,38.82736
nld,2015,37.80463
nld,2016,38.88785
nld,2017,39.10554
nld,2018,39.18683
nld,2019,39.27619
nor,1972,31.46937
nor,1973,31.78838
nor,1974,31.36209
nor,1975,31.21752
nor,1976,32.55268
nor,1977,33.1066
nor,1978,33.45634
nor,1979,34.16212
nor,1980,36.62667
nor,1981,38.3211
nor,1982,37.86286
nor,1983,39.0273
nor,1984,38.13768
nor,1985,39.58752
nor,1986,42.02621
nor,1987,40.20981
nor,1988,40.17639
nor,1989,39.18802
nor,1990,40.91097
nor,1991,40.46035
nor,1992,39.09663
nor,1993,38.14531
nor,1994,38.86684
nor,1995,41.49966
nor,1996,42.6453
nor,1997,42.32823
nor,1998,41.02958
nor,1999,42.02446
nor,2000,47.43748
nor,2001,46.50088
nor,2002,46.90281
nor,2003,45.94264
nor,2004,47.21618
nor,2005,48.46283
nor,2006,50.73512
nor,2007,50.29187
nor,2008,51.19252
nor,2009,47.54503
nor,2010,47.13158
nor,2011,48.89939
nor,2012,48.48999
nor,2013,46.33104
nor,2014,45.89711
nor,2015,45.55967
nor,2016,45.36636
nor,2017,45.47069
nor,2018,46.80573
nor,2019,47.58245
npl,1990,8.44531
npl,1991,8.40866
npl,1992,8.51066
npl,1993,8.14141
npl,1994,9.44889
npl,1995,10.54226
npl,1996,10.68687
npl,1997,10.44265
npl,1998,10.42763
npl,1999,10.14893
npl,2000,10.62036
npl,2001,10.45166
npl,2002,10.50294
npl,2003,10.90521
npl,2004,11.13753
npl,2005,11.54795
npl,2006,10.74367
npl,2007,11.86918
npl,2008,12.30039
npl,2009,14.12985
npl,2010,14.89836
npl,2011,13.02779
npl,2012,13.8909
npl,2013,15.16888
npl,2014,16.23389
npl,2015,16.99261
npl,2016,18.57593
npl,2017,19.32095
npl,2018,22.0169
npl,2019,22.40135
nru,2014,80.80044
nru,2015,84.45368
nru,2016,91.78551
nru,2017,92.39664
nru,2018,108.47379
nzl,1972,27.19766
nzl,1973,28.54038
nzl,1974,30.87043
nzl,1975,30.69898
nzl,1976,30.62876
nzl,1977,32.92207
nzl,1978,31.85561
nzl,1979,32.96772
nzl,1980,32.67873
nzl,1981,33.23445
nzl,1982,33.76937
nzl,1983,31.66076
nzl,1984,32.75577
nzl,1985,35.00798
nzl,1986,35.68754
nzl,1987,40.75244
nzl,1988,38.47185
nzl,2001,33.08145
nzl,2002,33.42305
nzl,2003,34.4537
nzl,2004,34.56327
nzl,2005,36.17669
nzl,2006,37.07414
nzl,2007,35.28041
nzl,2008,36.30825
nzl,2009,35.5402
nzl,2010,32.39936
nzl,2011,33.85943
nzl,2012,33.15138
nzl,2013,32.50099
nzl,2014,32.67857
nzl,2015,32.74189
nzl,2016,32.36773
nzl,2017,32.0938
nzl,2018,31.97552
nzl,2019,32.78587
pan,2014,13.62987
pan,2015,13.21129
pan,2016,13.0911
pan,2017,13.90287
pan,2018,13.6716
per,1972,14.62193
per,1973,12.22142
per,1974,12.4925
per,1975,13.02074
per,1976,12.6744
per,1977,12.9776
per,1978,13.46584
per,1979,15.36887
per,1980,19.45057
per,1981,16.65859
per,1982,16.3453
per,1983,13.23229
per,1984,15.65767
per,1985,16.89727
per,1986,14.82233
per,1987,10.69511
per,1988,10.44081
per,1989,8.29093
per,1990,12.46838
per,1991,13.67818
per,1992,15.07938
per,1993,15.1206
per,1994,16.41971
per,1995,17.45865
per,1996,18.38311
per,1997,18.64007
per,1998,18.76158
per,1999,17.69886
per,2000,17.94699
per,2001,17.23088
per,2002,16.76093
per,2003,17.28028
per,2004,17.20398
per,2005,18.39385
per,2006,19.94379
per,2007,20.97071
per,2008,21.15143
per,2009,18.96167
per,2010,20.28604
per,2011,20.80256
per,2012,21.5133
per,2013,21.5492
per,2014,21.82969
per,2015,19.67957
per,2016,18.27657
per,2017,17.82801
per,2018,19.02559
per,2019,19.50612
phl,1990,14.1841
phl,1991,14.99855
phl,1992,15.48416
phl,1993,15.28613
phl,1994,15.80783
phl,1995,15.50149
phl,1996,16.29063
phl,1997,16.6107
phl,1998,15.11387
phl,1999,14.16026
phl,2000,13.98348
phl,2001,14.18373
phl,2002,13.31406
phl,2003,13.57728
phl,2004,13.31542
phl,2005,13.78183
phl,2006,14.88844
phl,2007,14.54989
phl,2008,14.56694
phl,2009,13.38312
phl,2010,12.84706
phl,2011,13.39828
phl,2012,13.80323
phl,2013,14.21555
phl,2014,14.43546
phl,2015,14.67705
phl,2016,14.50973
phl,2017,14.93214
phl,2018,15.51845
phl,2019,16.06916
plw,2008,19.45913
plw,2009,19.63755
plw,2010,19.40226
plw,2011,20.96633
plw,2012,22.06401
plw,2013,22.65336
plw,2014,24.61545
plw,2015,25.37733
plw,2016,25.29326
plw,2017,27.05413
plw,2018,27.16701
plw,2019,27.78556
png,1990,25.24088
png,1991,24.98308
png,1992,21.79541
png,1993,23.18526
png,1994,22.55671
png,1995,22.68657
png,1996,24.54613
png,1997,25.18179
png,1998,21.83338
png,1999,22.87074
png,2000,24.22557
png,2001,26.20364
png,2002,22.46746
png,2014,19.2672
png,2015,16.93324
png,2016,13.92329
png,2017,13.90644
png,2018,15.42748
png,2019,14.19865
pol,1994,34.973
pol,1995,39.03988
pol,1996,44.1728
pol,1997,37.12413
pol,1998,36.02008
pol,1999,35.70101
pol,2000,34.1281
pol,2001,34.57958
pol,2002,34.68446
pol,2003,34.55566
pol,2004,32.62426
pol,2005,33.32188
pol,2006,33.75412
pol,2007,34.16423
pol,2008,33.58725
pol,2009,31.52034
pol,2010,31.85326
pol,2011,32.50725
pol,2012,32.72676
pol,2013,32.2572
pol,2014,32.25778
pol,2015,32.62272
pol,2016,32.84541
pol,2017,33.64294
pol,2018,34.50526
pol,2019,34.42811
prt,1975,19.35081
prt,1976,20.70875
prt,1977,21.53476
prt,1978,21.00412
prt,1979,21.07769
prt,1980,22.69234
prt,1981,23.95159
prt,1982,24.27792
prt,1983,26.55262
prt,1984,25.57624
prt,1985,24.88608
prt,1986,26.64436
prt,1987,24.35842
prt,1988,25.30166
prt,1989,28.43605
prt,1990,28.60895
prt,1995,33.05759
prt,1996,34.14412
prt,1997,34.61336
prt,1998,34.33838
prt,1999,35.40448
prt,2000,35.32573
prt,2001,34.98447
prt,2002,36.15668
prt,2003,35.5639
prt,2004,35.81438
prt,2005,36.30695
prt,2006,36.52327
prt,2007,36.78104
prt,2008,36.66413
prt,2009,35.49446
prt,2010,34.40419
prt,2011,36.32042
prt,2012,36.2532
prt,2013,38.5594
prt,2014,38.27384
prt,2015,37.74976
prt,2016,36.83918
prt,2017,37.11324
prt,2018,37.50405
prt,2019,37.23951
pry,2005,14.50332
pry,2006,14.72986
pry,2007,13.92579
pry,2008,13.84777
pry,2009,14.59309
pry,2010,14.66345
pry,2011,15.56155
pry,2012,16.692
pry,2013,15.41787
pry,2014,16.7182
pry,2015,17.65643
pry,2016,16.86488
pry,2017,17.44313
pry,2018,17.33178
pry,2019,17.55464
rou,1981,41.75084
rou,1982,35.11823
rou,1983,30.80005
rou,1984,35.38537
rou,1985,44.14434
rou,1986,46.77916
rou,1987,47.78724
rou,1988,42.48308
rou,1989,48.29125
rou,1990,34.42826
rou,1991,35.75208
rou,1992,36.07676
rou,1993,31.86366
rou,1994,29.88574
rou,1995,27.25409
rou,1996,25.3282
rou,1997,25.8748
rou,1998,28.52514
rou,1999,30.17538
rou,2000,31.12147
rou,2001,30.00646
rou,2002,30.59299
rou,2003,30.65717
rou,2004,30.68373
rou,2005,30.85621
rou,2006,31.44876
rou,2007,32.68551
rou,2008,30.68701
rou,2009,28.58258
rou,2010,30.69184
rou,2011,31.34505
rou,2012,31.33479
rou,2013,30.60854
rou,2014,31.5558
rou,2015,32.87624
rou,2016,29.68776
rou,2017,28.8166
rou,2018,30.01978
rou,2019,29.73016
rus,1994,20.91281
rus,1995,21.2521
rus,1998,19.06863
rus,1999,20.76404
rus,2000,24.57687
rus,2001,27.13652
rus,2002,31.72315
rus,2003,27.58445
rus,2004,26.84989
rus,2005,30.28386
rus,2006,28.69355
rus,2007,31.32836
rus,2008,33.68135
rus,2009,25.50402
rus,2010,26.05416
rus,2011,29.14828
rus,2012,27.2377
rus,2013,26.5415
rus,2014,27.15173
rus,2015,24.47205
rus,2016,24.26843
rus,2017,24.48459
rus,2018,27.51641
rus,2019,27.57271
rwa,1973,9.91393
rwa,1974,11.74686
rwa,1975,8.60148
rwa,1976,10.90836
rwa,1977,12.14994
rwa,1978,11.32634
rwa,1979,12.97494
rwa,1980,12.78359
rwa,1989,13.48152
rwa,1990,10.84226
rwa,1991,10.89006
rwa,1992,10.56906
rwa,2014,18.26259
rwa,2015,18.95332
rwa,2016,20.0351
rwa,2017,19.79253
rwa,2018,20.41556
rwa,2019,20.72523
sau,2010,37.40314
sau,2011,44.39672
sau,2012,45.16593
sau,2013,41.16568
sau,2014,36.67228
sau,2015,24.97212
sau,2016,21.47807
sau,2017,26.77974
sau,2018,30.71148
sau,2019,31.1786
sdn,1998,7.17744
sdn,1999,7.99043
sdn,2009,14.34142
sdn,2010,11.43505
sdn,2011,11.30609
sdn,2012,9.41242
sdn,2013,10.27741
sdn,2014,11.04182
sdn,2015,10.3144
sdn,2016,8.77413
sen,2015,19.19785
sen,2016,20.81896
sen,2017,21.3413
sen,2018,19.7716
sgp,1972,21.19894
sgp,1973,20.40286
sgp,1974,20.16148
sgp,1975,22.9155
sgp,1976,22.27495
sgp,1977,23.80574
sgp,1978,22.87674
sgp,1979,23.116
sgp,1980,24.60417
sgp,1981,25.68859
sgp,1982,26.64414
sgp,1983,28.73246
sgp,1984,27.44043
sgp,1985,26.3516
sgp,1986,25.45931
sgp,1987,28.42402
sgp,1988,25.93188
sgp,1989,25.62451
sgp,1990,25.35312
sgp,1991,25.3607
sgp,1992,26.60027
sgp,1993,28.69088
sgp,1994,25.98543
sgp,1995,25.60514
sgp,1996,27.93989
sgp,1997,26.82754
sgp,1998,26.91202
sgp,1999,27.5756
sgp,2000,25.68157
sgp,2001,24.34836
sgp,2002,21.1831
sgp,2003,19.42535
sgp,2004,18.78179
sgp,2005,18.17528
sgp,2006,17.89728
sgp,2007,19.25026
sgp,2008,20.41494
sgp,2009,17.05451
sgp,2010,16.77906
sgp,2011,17.02096
sgp,2012,17.4768
sgp,2013,17.23965
sgp,2014,18.0209
sgp,2015,17.99711
sgp,2016,18.48357
sgp,2017,20.18416
sgp,2018,18.23317
sgp,2019,21.04059
slb,2011,27.84887
slb,2012,28.89934
slb,2013,30.04846
slb,2014,29.23321
slb,2015,30.93202
slb,2016,27.58989
slb,2017,28.70923
slb,2018,29.95497
slb,2019,26.6439
slb,2020,24.43923
slv,1998,14.4106
slv,1999,14.38224
slv,2000,15.54197
slv,2001,19.69301
slv,2002,18.07617
slv,2003,17.32799
slv,2004,17.90553
slv,2005,18.43992
slv,2006,20.06389
slv,2007,22.93944
slv,2008,24.44058
slv,2009,20.97364
slv,2010,22.02958
slv,2011,23.22826
slv,2012,22.65606
slv,2013,21.10685
slv,2014,20.59228
slv,2015,20.81504
slv,2016,23.68887
slv,2017,25.09743
slv,2018,24.94884
slv,2019,24.08849
smr,2002,35.74267
smr,2003,34.2151
smr,2004,35.84382
smr,2005,34.82658
smr,2006,35.30874
smr,2007,35.0547
smr,2008,36.1634
smr,2009,37.98486
smr,2010,37.39797
smr,2011,40.16246
smr,2012,44.29741
smr,2013,41.76403
smr,2014,43.69727
smr,2015,43.04933
smr,2016,42.39119
smr,2017,40.83559
smr,2018,41.14934
smr,2019,41.65016
som,2017,0.00011
som,2018,0.00013
som,2019,0.00014
srb,2007,36.20434
srb,2008,36.06062
srb,2009,34.58376
srb,2010,34.45736
srb,2011,33.00552
srb,2012,32.84469
srb,2013,37.43133
srb,2014,38.95053
srb,2015,39.00836
srb,2016,39.7682
srb,2017,40.60187
srb,2018,40.27966
srb,2019,41.08355
svk,1995,42.15734
svk,1996,40.90025
svk,1997,40.25216
svk,1998,38.91109
svk,1999,38.59674
svk,2000,37.80185
svk,2001,35.90254
svk,2002,34.7802
svk,2003,34.75969
svk,2004,33.45002
svk,2005,34.88079
svk,2006,33.55264
svk,2007,32.6505
svk,2008,32.42515
svk,2009,34.61254
svk,2010,32.9216
svk,2011,35.00473
svk,2012,34.66395
svk,2013,37.28558
svk,2014,38.13685
svk,2015,40.74829
svk,2016,38.05135
svk,2017,37.97977
svk,2018,38.32682
svk,2019,38.91783
svn,2002,40.18878
svn,2003,39.92016
svn,2004,40.21651
svn,2005,40.67923
svn,2006,39.81759
svn,2007,38.48199
svn,2008,38.67953
svn,2009,38.28479
svn,2010,38.8045
svn,2011,38.54282
svn,2012,39.48947
svn,2013,39.88655
svn,2014,39.74129
svn,2015,40.71667
svn,2016,39.12557
svn,2017,38.93103
svn,2018,39.18125
svn,2019,38.83532
swe,1972,28.35216
swe,1973,27.0121
swe,1974,26.87849
swe,1975,27.12427
swe,1976,31.46803
swe,1977,33.1246
swe,1978,32.60067
swe,1979,31.2929
swe,1980,30.9072
swe,1981,32.37155
swe,1982,33.40211
swe,1983,33.80589
swe,1984,34.28682
swe,1985,35.6724
swe,1986,35.20513
swe,1987,37.8393
swe,1988,37.53207
swe,1989,37.86374
swe,1990,38.74591
swe,1991,36.80053
swe,1992,36.85948
swe,1993,32.50315
swe,1994,30.96383
swe,1995,36.72655
swe,1996,37.71954
swe,1997,37.63853
swe,1998,38.07739
swe,1999,37.83477
swe,2000,37.7931
swe,2001,35.10928
swe,2002,33.09926
swe,2003,33.16901
swe,2004,33.33726
swe,2005,34.73383
swe,2006,34.25832
swe,2007,34.6871
swe,2008,33.82281
swe,2009,33.39788
swe,2010,33.24279
swe,2011,32.53838
swe,2012,32.11008
swe,2013,32.27892
swe,2014,31.87937
swe,2015,32.42515
swe,2016,33.47095
swe,2017,33.32382
swe,2018,33.2865
swe,2019,32.73023
syc,1985,44.17794
syc,1986,43.93815
syc,1987,49.63115
syc,1988,51.30853
syc,1989,55.91517
syc,1993,51.0588
syc,1994,49.84956
syc,1995,43.72133
syc,1996,45.0484
syc,1997,44.38437
syc,1998,41.59873
syc,1999,44.19073
syc,2000,38.73566
syc,2005,34.30173
syc,2006,38.86303
syc,2007,29.38008
syc,2008,29.86518
syc,2009,29.69799
syc,2010,32.75333
syc,2011,35.52272
syc,2012,36.51865
syc,2013,33.86433
syc,2014,34.10245
syc,2015,33.9569
syc,2016,36.43726
syc,2017,35.22547
syc,2018,38.66166
tgo,2004,13.61818
tgo,2005,13.58861
tgo,2006,14.91854
tgo,2007,15.95156
tgo,2008,14.87876
tgo,2009,15.92941
tgo,2010,17.50198
tgo,2011,17.35063
tgo,2012,18.09843
tgo,2013,19.02344
tgo,2014,19.96525
tgo,2015,20.43546
tgo,2016,14.78928
tgo,2017,14.05074
tgo,2018,15.31218
tgo,2019,14.76164
tha,1972,12.43151
tha,1973,11.4489
tha,1974,13.24105
tha,1975,12.55226
tha,1976,12.02136
tha,1977,12.77472
tha,1978,12.74129
tha,1979,13.48846
tha,1980,14.33035
tha,1981,14.97141
tha,1982,14.05696
tha,1983,15.54709
tha,1984,15.53574
tha,1985,15.4337
tha,1986,15.20509
tha,1987,15.15525
tha,1988,16.12029
tha,1989,17.07471
tha,1990,18.52639
tha,1991,19.1495
tha,1992,17.63522
tha,1993,17.44354
tha,1994,18.08866
tha,1995,18.47879
tha,1996,18.81769
tha,1997,18.47522
tha,1998,16.01213
tha,1999,15.42622
tha,2000,15.47335
tha,2001,16.77176
tha,2002,16.19778
tha,2003,18.30927
tha,2004,18.30395
tha,2005,19.65773
tha,2006,18.74487
tha,2007,18.26412
tha,2008,18.81852
tha,2009,17.43962
tha,2010,18.99811
tha,2011,19.81245
tha,2012,18.93807
tha,2013,20.60887
tha,2014,19.68961
tha,2015,20.54449
tha,2016,19.81306
tha,2017,19.11911
tha,2018,19.51752
tha,2019,19.26478
tjk,1998,9.27016
tjk,1999,10.18483
tjk,2000,10.62741
tjk,2001,11.25922
tjk,2003,13.15323
tjk,2004,13.45098
tls,2010,274.45584
tls,2011,345.04019
tls,2012,337.80522
tls,2013,248.95387
tls,2014,158.41406
tls,2015,92.77887
tls,2016,46.9301
tls,2017,59.17951
tls,2018,67.40272
tls,2019,66.96879
tto,1976,38.4287
tto,1977,40.32896
tto,1978,36.87892
tto,1979,37.28748
tto,1980,43.1899
tto,1981,42.90924
tto,2001,27.13827
tto,2002,26.02061
tto,2003,25.61888
tto,2004,26.15165
tto,2005,30.65275
tto,2006,34.76475
tto,2007,30.43997
tto,2008,33.65437
tto,2009,34.28355
tto,2010,32.92791
tto,2011,28.6936
tto,2012,31.51469
tto,2013,31.90069
tto,2014,35.0289
tto,2015,38.56627
tto,2016,31.08732
tto,2017,30.58177
tto,2018,29.81875
tun,1972,23.0445
tun,1973,24.20742
tun,1974,24.93216
tun,1975,27.88561
tun,1976,26.82359
tun,1977,28.15822
tun,1978,31.36197
tun,1979,32.13895
tun,1980,31.30914
tun,1981,31.90533
tun,1982,34.31022
tun,1983,32.58411
tun,1984,35.47814
tun,1985,33.1747
tun,1986,33.52047
tun,1987,31.07787
tun,1988,31.49551
tun,1989,30.51544
tun,1990,30.70536
tun,1991,28.96382
tun,1992,29.43717
tun,1993,30.27689
tun,1994,31.33276
tun,1995,30.01912
tun,1996,29.5983
tun,1997,26.15916
tun,1998,26.69943
tun,1999,26.32882
tun,2000,26.47638
tun,2001,26.66161
tun,2002,27.18077
tun,2003,26.78949
tun,2004,26.50772
tun,2005,26.15318
tun,2006,26.41063
tun,2007,26.9755
tun,2008,29.17653
tun,2009,28.66055
tun,2010,27.67118
tun,2011,31.16123
tun,2012,29.87617
tur,1972,16.39571
tur,1973,16.29121
tur,1974,14.44131
tur,1975,16.87868
tur,1976,17.45627
tur,1977,17.69384
tur,1978,18.42089
tur,1979,17.87913
tur,1980,18.0725
tur,1981,18.26984
tur,1983,16.56719
tur,1984,12.32844
tur,1985,13.73538
tur,1986,13.7359
tur,1987,13.88067
tur,1988,13.50711
tur,1989,13.67472
tur,1990,13.65559
tur,1991,14.29936
tur,1992,16.05745
tur,1993,17.8517
tur,1994,19.25937
tur,1995,17.93984
tur,1996,18.33879
tur,1997,21.87729
tur,1998,17.2193
tur,2008,30.83969
tur,2009,31.63349
tur,2010,31.53884
tur,2011,30.6682
tur,2012,30.78838
tur,2013,30.83433
tur,2014,30.33342
tur,2015,30.53091
tur,2016,31.00342
tur,2017,29.48089
tur,2018,30.51964
tur,2019,30.63394
tur,2020,30.38186
tza,2009,12.09784
tza,2010,10.39667
tza,2011,10.32013
tza,2012,11.32347
tza,2013,11.36283
tza,2014,12.23793
tza,2015,11.38312
tza,2016,12.4027
tza,2017,13.57082
tza,2018,13.90603
uga,2015,11.57741
uga,2016,11.96162
uga,2017,12.36598
uga,2018,12.47651
uga,2019,13.09571
ukr,1999,23.32922
ukr,2000,25.86142
ukr,2001,25.6949
ukr,2002,28.1925
ukr,2003,28.80654
ukr,2004,29.64276
ukr,2005,33.88909
ukr,2006,34.86784
ukr,2007,32.93208
ukr,2008,34.27588
ukr,2009,33.3449
ukr,2010,33.16797
ukr,2011,34.98548
ukr,2012,36.09508
ukr,2013,34.76762
ukr,2014,33.68455
ukr,2015,35.75839
ukr,2016,31.20273
ukr,2017,32.571
ukr,2018,32.13504
ukr,2019,31.86584
ury,1972,23.83411
ury,1973,16.18599
ury,1974,20.23417
ury,1975,19.12527
ury,1976,23.0538
ury,1977,23.58848
ury,1978,23.33979
ury,1979,21.49995
ury,1980,22.25717
ury,1981,24.37944
ury,1982,21.52069
ury,1983,22.83817
ury,1984,20.42671
ury,1985,22.77572
ury,1986,24.66452
ury,1987,23.73352
ury,1988,22.65148
ury,1989,21.97596
ury,1990,23.8441
ury,1991,25.42206
ury,1992,26.6879
ury,1993,30.02632
ury,1994,29.88301
ury,1995,27.58143
ury,1996,27.69255
ury,1997,26.3969
ury,1998,26.47807
ury,1999,24.12256
ury,2000,24.68059
ury,2001,24.84932
ury,2002,24.77445
ury,2003,24.86855
ury,2004,25.60485
ury,2005,26.33783
ury,2006,27.36076
ury,2007,26.50732
ury,2008,26.51102
ury,2009,29.22797
ury,2010,29.91001
ury,2011,30.02337
ury,2012,29.94061
ury,2013,31.10813
ury,2014,30.85087
ury,2015,30.44953
ury,2016,33.25127
ury,2017,30.06457
ury,2018,31.75649
ury,2019,31.13561
usa,1972,16.72178
usa,1973,17.11408
usa,1974,17.96611
usa,1975,17.3084
usa,1976,16.6034
usa,1977,17.83578
usa,1978,17.71433
usa,1979,18.59757
usa,1980,19.1047
usa,1981,19.94954
usa,1982,19.72642
usa,1983,17.9778
usa,1984,17.79071
usa,1985,18.24047
usa,1986,17.97241
usa,1987,18.73903
usa,1988,18.38215
usa,1989,18.55065
usa,1990,18.20583
usa,1991,18.13132
usa,1992,17.64835
usa,1993,18.04563
usa,1994,18.25727
usa,1995,18.78046
