geo,time,sh_xpd_oopc_pc_cd
nga,2012,67.46173
nga,2013,72.73859
nga,2014,77.53696
nga,2015,70.31039
nga,2016,59.67953
nga,2017,57.09233
nga,2018,50.53862
nga,2019,50.40051
nic,2000,23.17226
nic,2001,23.03661
nic,2002,25.98735
nic,2003,23.66907
nic,2004,27.18056
nic,2005,28.33836
nic,2006,32.74261
nic,2007,38.7479
nic,2008,43.95708
nic,2009,42.538
nic,2010,43.46903
nic,2011,46.66639
nic,2012,49.61586
nic,2013,51.05819
nic,2014,54.50848
nic,2015,57.77163
nic,2016,59.39863
nic,2017,60.8524
nic,2018,56.94596
nic,2019,55.31904
nld,2000,223.75786
nld,2001,227.71809
nld,2002,249.7204
nld,2003,311.60018
nld,2004,367.48511
nld,2005,377.94794
nld,2006,339.72901
nld,2007,370.49108
nld,2008,534.13054
nld,2009,479.13397
nld,2010,472.21059
nld,2011,527.41911
nld,2012,533.25462
nld,2013,638.17619
nld,2014,649.09613
nld,2015,527.81684
nld,2016,536.00904
nld,2017,545.21457
nld,2018,576.14274
nld,2019,564.33126
nor,2000,529.08465
nor,2001,525.49384
nor,2002,654.50058
nor,2003,768.95077
nor,2004,854.42405
nor,2005,933.43238
nor,2006,969.54664
nor,2007,1108.2665
nor,2008,1216.23746
nor,2009,1113.87626
nor,2010,1182.57992
nor,2011,1353.73119
nor,2012,1327.58502
nor,2013,1348.68835
nor,2014,1311.08016
nor,2015,1069.97829
nor,2016,1069.86383
nor,2017,1134.22109
nor,2018,1155.46561
nor,2019,1109.80859
npl,2000,4.77129
npl,2001,5.39382
npl,2002,5.56947
npl,2003,6.10045
npl,2004,6.82623
npl,2005,7.11563
npl,2006,5.92571
npl,2007,10.60895
npl,2008,11.76581
npl,2009,12.15326
npl,2010,16.85151
npl,2011,20.24739
npl,2012,19.25074
npl,2013,22.88616
npl,2014,25.92222
npl,2015,28.46208
npl,2016,26.78832
npl,2017,28.86607
npl,2018,29.51843
npl,2019,30.83661
nru,2000,11.64186
nru,2001,10.48181
nru,2002,11.34453
nru,2003,13.4352
nru,2004,15.83963
nru,2005,14.86136
nru,2006,14.67054
nru,2007,13.7493
nru,2008,17.95208
nru,2009,18.00352
nru,2010,15.20063
nru,2011,12.91985
nru,2012,6.91805
nru,2013,8.96555
nru,2014,10.42041
nru,2015,11.04987
nru,2016,11.81686
nru,2017,12.61962
nru,2018,12.59541
nru,2019,12.06124
nzl,2000,161.89457
nzl,2001,178.24872
nzl,2002,200.1165
nzl,2003,247.74771
nzl,2004,279.82892
nzl,2005,322.93486
nzl,2006,318.54581
nzl,2007,309.18262
nzl,2008,375.76816
nzl,2009,333.74127
nzl,2010,384.59959
nzl,2011,438.67412
nzl,2012,466.81196
nzl,2013,489.23837
nzl,2014,532.49438
nzl,2015,478.75863
nzl,2016,508.60606
nzl,2017,534.98973
nzl,2018,521.36761
nzl,2019,515.63145
omn,2000,30.96204
omn,2001,29.44286
omn,2002,27.84731
omn,2003,30.42661
omn,2004,33.60036
omn,2005,33.77251
omn,2006,38.24762
omn,2007,43.29929
omn,2008,55.46098
omn,2009,54.74064
omn,2010,55.06298
omn,2011,57.77681
omn,2012,58.28891
omn,2013,41.71728
omn,2014,41.04861
omn,2015,39.87906
omn,2016,38.82
omn,2017,42.5557
omn,2018,40.35352
omn,2019,40.95921
pak,2000,9.58815
pak,2001,8.16671
pak,2002,8.33438
pak,2003,9.47008
pak,2004,10.31864
pak,2005,14.12252
pak,2006,19.49825
pak,2007,20.60714
pak,2008,18.80904
pak,2009,17.39815
pak,2010,17.77831
pak,2011,18.17342
pak,2012,17.35864
pak,2013,19.53379
pak,2014,23.08189
pak,2015,23.81188
pak,2016,24.53034
pak,2017,25.45439
pak,2018,24.11235
pak,2019,21.25397
pan,2000,78.25825
pan,2001,80.21748
pan,2002,85.2873
pan,2003,85.08157
pan,2004,94.52662
pan,2005,98.16174
pan,2006,104.90364
pan,2007,120.09347
pan,2008,138.28834
pan,2009,150.95489
pan,2010,164.39787
pan,2011,188.27012
pan,2012,240.44283
pan,2013,255.53386
pan,2014,269.61351
pan,2015,281.04219
pan,2016,295.57176
pan,2017,305.3335
pan,2018,324.83807
pan,2019,328.86235
per,2000,33.86695
per,2001,36.55248
per,2002,39.27574
per,2003,36.77319
per,2004,38.90704
per,2005,42.28548
per,2006,55.34033
per,2007,67.9217
per,2008,83.43921
per,2009,84.56415
per,2010,95.5945
per,2011,106.84039
per,2012,120.42268
per,2013,113.39613
per,2014,105.63182
per,2015,93.60295
per,2016,91.96735
per,2017,95.89581
per,2018,107.59684
per,2019,104.12088
phl,2000,13.50183
phl,2001,12.5861
phl,2002,13.05486
phl,2003,15.38026
phl,2004,16.32635
phl,2005,24.26607
phl,2006,29.64804
phl,2007,36.64718
phl,2008,44.34385
phl,2009,44.07212
phl,2010,50.24187
phl,2011,58.09602
phl,2012,65.62925
phl,2013,70.6596
phl,2014,57.40475
phl,2015,59.87324
phl,2016,61.37733
phl,2017,62.03006
phl,2018,64.85295
phl,2019,68.99272
plw,2000,109.62776
plw,2001,108.03871
plw,2002,112.09114
plw,2003,114.08846
plw,2004,118.92193
plw,2005,134.36641
plw,2006,150.58344
plw,2007,163.18968
plw,2008,173.6931
plw,2009,189.84388
plw,2010,198.27153
plw,2011,202.21964
plw,2012,207.53121
plw,2013,224.44405
plw,2014,233.63501
plw,2015,269.84569
plw,2016,293.55281
plw,2017,301.08012
plw,2018,297.84466
plw,2019,282.74011
png,2000,1.68467
png,2001,1.54686
png,2002,1.74679
png,2003,1.90017
png,2004,2.17214
png,2005,2.26777
png,2006,2.47228
png,2007,2.64108
png,2008,3.10607
png,2009,3.93642
png,2010,5.0466
png,2011,6.75819
png,2012,6.86262
png,2013,5.37767
png,2014,5.68997
png,2015,6.02762
png,2016,5.93352
png,2017,5.40783
png,2018,6.18663
png,2019,6.45556
pol,2000,74.56019
pol,2001,82.5629
pol,2002,84.20958
pol,2003,95.18637
pol,2004,116.79636
pol,2005,130.62826
pol,2006,143.15832
pol,2007,176.27312
pol,2008,218.08824
pol,2009,186.25197
pol,2010,193.11758
pol,2011,207.54775
pol,2012,197.86806
pol,2013,208.99912
pol,2014,209.69921
pol,2015,187.42562
pol,2016,187.75326
pol,2017,209.71979
pol,2018,203.52396
pol,2019,207.31822
prt,2000,255.95072
prt,2001,254.98823
prt,2002,264.11411
prt,2003,341.94974
prt,2004,405.16584
prt,2005,429.64253
prt,2006,474.15855
prt,2007,547.27611
prt,2008,631.33253
prt,2009,589.06116
prt,2010,558.23521
prt,2011,601.30938
prt,2012,585.74996
prt,2013,584.70039
prt,2014,604.27411
prt,2015,528.83257
prt,2016,551.91424
prt,2017,593.18903
prt,2018,663.05846
prt,2019,676.49214
pry,2000,49.15905
pry,2001,45.98279
pry,2002,34.70364
pry,2003,36.60182
pry,2004,47.18339
pry,2005,51.57369
pry,2006,64.66392
pry,2007,86.61855
pry,2008,123.30244
pry,2009,111.09964
pry,2010,127.99315
pry,2011,155.07385
pry,2012,156.90625
pry,2013,171.03156
pry,2014,179.97477
pry,2015,158.70085
pry,2016,152.56403
pry,2017,164.29387
pry,2018,171.13852
pry,2019,161.66902
qat,2000,180.84159
qat,2001,180.93777
qat,2002,204.21968
qat,2003,225.77206
qat,2004,240.31747
qat,2005,246.03753
qat,2006,244.86501
qat,2007,241.73026
qat,2008,241.11869
qat,2009,246.1812
qat,2010,225.83885
qat,2011,222.65492
qat,2012,161.87736
qat,2013,122.00872
qat,2014,115.13179
qat,2015,137.35006
qat,2016,163.2043
qat,2017,192.76054
qat,2018,221.89956
qat,2019,222.75921
rou,2000,13.57312
rou,2001,14.92877
rou,2002,17.22465
rou,2003,21.71439
rou,2004,46.41469
rou,2005,47.08535
rou,2006,58.17336
rou,2007,73.03566
rou,2008,94.78641
rou,2009,93.40076
rou,2010,92.70018
rou,2011,103.56067
rou,2012,90.08655
rou,2013,99.91944
rou,2014,102.2485
rou,2015,94.11701
rou,2016,98.84459
rou,2017,113.73244
rou,2018,133.7035
rou,2019,139.41886
rus,2000,28.8229
rus,2001,36.36865
rus,2002,43.93389
rus,2003,54.79456
rus,2004,70.72149
rus,2005,86.81787
rus,2006,109.73827
rus,2007,145.13441
rus,2008,192.18306
rus,2009,178.39366
rus,2010,199.97571
rus,2011,233.43203
rus,2012,252.83428
rus,2013,281.12297
rus,2014,264.26806
rus,2015,192.48038
rus,2016,188.21222
rus,2017,234.72713
rus,2018,233.32152
rus,2019,238.97915
rwa,2000,2.47848
rwa,2001,2.19225
rwa,2002,2.07806
rwa,2003,2.96504
rwa,2004,4.36097
rwa,2005,6.09937
rwa,2006,3.98494
rwa,2007,4.30975
rwa,2008,4.84664
rwa,2009,5.14928
rwa,2010,5.46779
rwa,2011,5.7278
rwa,2012,5.98339
rwa,2013,6.03038
rwa,2014,6.27154
rwa,2015,6.08814
rwa,2016,5.89029
rwa,2017,5.8324
rwa,2018,6.10965
rwa,2019,5.9994
sau,2000,71.31297
sau,2001,69.87808
sau,2002,68.1791
sau,2003,68.63595
sau,2004,72.76286
sau,2005,77.69507
sau,2006,85.60046
sau,2007,98.41995
sau,2008,115.54147
sau,2009,126.863
sau,2010,133.12201
sau,2011,137.68419
sau,2012,153.79004
sau,2013,159.32353
sau,2014,168.00469
sau,2015,177.97021
sau,2016,182.19732
sau,2017,186.60244
sau,2018,213.27956
sau,2019,217.18241
sdn,2000,9.41661
sdn,2001,10.32402
sdn,2002,11.24261
sdn,2003,15.47489
sdn,2004,18.36685
sdn,2005,22.29255
sdn,2006,34.06291
sdn,2007,52.53866
sdn,2008,57.54833
sdn,2009,50.02828
sdn,2010,57.29935
sdn,2011,88.88051
sdn,2012,67.11981
sdn,2013,95.16142
sdn,2014,78.3837
sdn,2015,100.46242
sdn,2016,116.61222
sdn,2017,139.60066
sdn,2018,39.84678
sdn,2019,31.62226
sen,2000,12.08038
sen,2001,12.59591
sen,2002,14.9013
sen,2003,19.63443
sen,2004,23.4616
sen,2005,14.41465
sen,2006,14.48063
sen,2007,18.10358
sen,2008,20.49535
sen,2009,22.93716
sen,2010,24.93002
sen,2011,29.25919
sen,2012,29.67372
sen,2013,33.25479
sen,2014,30.97417
sen,2015,27.19341
sen,2016,27.70051
sen,2017,29.1428
sen,2018,30.79676
sen,2019,30.13418
sgp,2000,384.12526
sgp,2001,387.24765
sgp,2002,401.97867
sgp,2003,413.3314
sgp,2004,442.49605
sgp,2005,454.42286
sgp,2006,483.8547
sgp,2007,543.49386
sgp,2008,601.74441
sgp,2009,575.0857
sgp,2010,620.54471
sgp,2011,662.19452
sgp,2012,688.65135
sgp,2013,751.74416
sgp,2014,734.59065
sgp,2015,761.82549
sgp,2016,808.77922
sgp,2017,842.84817
sgp,2018,775.51189
sgp,2019,793.79298
slb,2000,2.65091
slb,2001,2.95675
slb,2002,2.08165
slb,2003,1.63283
slb,2004,1.77899
slb,2005,1.98813
slb,2006,2.38296
slb,2007,2.59812
slb,2008,2.73239
slb,2009,2.42704
slb,2010,2.8299
slb,2011,2.83611
slb,2012,2.74672
slb,2013,3.27645
slb,2014,3.22406
slb,2015,2.98217
slb,2016,3.0087
slb,2017,3.02821
slb,2018,3.45528
slb,2019,3.84919
sle,2000,17.63569
sle,2001,17.90926
sle,2002,19.77262
sle,2003,20.44026
sle,2004,19.58873
sle,2005,21.54196
sle,2006,23.07559
sle,2007,26.37485
sle,2008,30.46817
sle,2009,30.35021
sle,2010,28.15249
sle,2011,41.65304
sle,2012,43.89657
sle,2013,52.15839
sle,2014,49.30268
sle,2015,44.37033
sle,2016,36.19037
sle,2017,25.44259
sle,2018,26.99809
sle,2019,25.47115
slv,2000,92.32482
slv,2001,92.555
slv,2002,91.73113
slv,2003,90.30732
slv,2004,88.88656
slv,2005,87.46486
slv,2006,68.46979
slv,2007,75.32642
slv,2008,77.76785
slv,2009,79.59744
slv,2010,80.45702
slv,2011,81.35407
slv,2012,82.9079
slv,2013,76.47
slv,2014,77.94158
slv,2015,78.6944
slv,2016,79.67491
slv,2017,82.34471
slv,2018,83.06389
slv,2019,85.13207
smr,2000,543.76888
smr,2001,524.36201
smr,2002,553.87994
smr,2003,580.657
smr,2004,662.49496
smr,2005,651.11508
smr,2006,666.5538
smr,2007,742.96385
smr,2008,841.72021
smr,2009,793.19289
smr,2010,722.48141
smr,2011,731.32936
smr,2012,663.45599
smr,2013,701.98735
smr,2014,676.20327
smr,2015,534.04099
smr,2016,523.65866
smr,2017,525.03716
smr,2018,550.94242
smr,2019,518.19669
srb,2000,16.73022
srb,2001,31.96472
srb,2002,41.28929
srb,2003,57.47072
srb,2004,74.90795
srb,2005,91.70543
srb,2006,122.00308
srb,2007,189.95836
srb,2008,236.14883
srb,2009,202.29172
srb,2010,198.51533
srb,2011,225.30715
srb,2012,198.37584
srb,2013,237.62565
srb,2014,243.20705
srb,2015,199.38796
srb,2016,196.77858
srb,2017,209.63641
srb,2018,236.41166
srb,2019,237.43686
ssd,2017,5.06331
ssd,2018,5.79854
ssd,2019,5.32622
stp,2000,22.02957
stp,2001,20.79632
stp,2002,21.56773
stp,2003,23.24576
stp,2004,25.71487
stp,2005,27.46794
stp,2006,23.3855
stp,2007,21.5305
stp,2008,19.83147
stp,2009,17.98503
stp,2010,15.78546
stp,2011,16.62755
stp,2012,15.44044
stp,2013,17.84415
stp,2014,17.95091
stp,2015,13.73487
stp,2016,15.30228
stp,2017,17.26763
stp,2018,19.14444
stp,2019,19.1495
sur,2000,26.00744
sur,2001,25.59448
sur,2002,37.48313
sur,2003,40.78852
sur,2004,45.78909
sur,2005,52.4267
sur,2006,58.93716
sur,2007,62.62754
sur,2008,84.32305
sur,2009,86.75401
sur,2010,97.93032
sur,2011,106.12411
sur,2012,119.3478
sur,2013,125.91499
sur,2014,132.90506
sur,2015,117.14157
sur,2016,76.8514
sur,2017,88.40025
sur,2018,94.22257
sur,2019,99.65254
svk,2000,22.05798
svk,2001,23.1415
svk,2002,27.99697
svk,2003,42.06976
svk,2004,108.61561
svk,2005,141.96715
svk,2006,193.83171
svk,2007,281.72287
svk,2008,263.10438
svk,2009,295.935
svk,2010,295.6197
svk,2011,318.79123
svk,2012,306.54629
svk,2013,319.61566
svk,2014,232.18499
svk,2015,204.51676
svk,2016,210.29377
svk,2017,222.51328
svk,2018,245.7849
svk,2019,257.13275
svn,2000,105.74111
svn,2001,106.61186
svn,2002,118.63065
svn,2003,150.22235
svn,2004,166.55187
svn,2005,188.67538
svn,2006,189.28622
svn,2007,244.81023
svn,2008,275.4816
svn,2009,271.57989
svn,2010,254.97062
svn,2011,261.96012
svn,2012,246.06614
svn,2013,255.99496
svn,2014,267.76863
svn,2015,221.96088
svn,2016,220.28969
svn,2017,237.32153
svn,2018,259.94981
svn,2019,258.77635
swe,2000,314.29767
swe,2001,363.90659
swe,2002,405.9861
swe,2003,493.95605
swe,2004,567.94007
swe,2005,590.17335
swe,2006,622.86007
swe,2007,704.17107
swe,2008,755.48222
swe,2009,678.46774
swe,2010,723.30203
swe,2011,924.39683
swe,2012,926.27622
swe,2013,999.92258
swe,2014,985.53243
swe,2015,834.3612
swe,2016,823.24444
swe,2017,822.34434
swe,2018,838.23663
swe,2019,786.98306
swz,2000,14.76164
swz,2001,13.96811
swz,2002,13.1061
swz,2003,20.63675
swz,2004,26.93449
swz,2005,30.12799
swz,2006,30.83589
swz,2007,32.02258
swz,2008,29.29778
swz,2009,30.46823
swz,2010,37.44336
swz,2011,39.92659
swz,2012,37.20675
swz,2013,33.21823
swz,2014,30.92151
swz,2015,27.42766
swz,2016,24.73066
swz,2017,28.6963
swz,2018,30.12124
swz,2019,27.92967
syc,2000,62.6075
syc,2001,122.77961
syc,2002,73.70388
syc,2003,95.73642
syc,2004,121.08677
syc,2005,137.54027
syc,2006,136.90017
syc,2007,117.85078
syc,2008,167.08523
syc,2009,137.49357
syc,2010,149.07601
syc,2011,161.20024
syc,2012,164.83126
syc,2013,158.85147
syc,2014,201.66208
syc,2015,192.42734
syc,2016,195.48378
syc,2017,191.34776
syc,2018,203.26215
syc,2019,211.85707
syr,2000,34.87658
syr,2001,34.13665
syr,2002,34.63889
syr,2003,31.71092
syr,2004,32.08269
syr,2005,31.45953
syr,2006,33.77044
syr,2007,39.15461
syr,2008,45.81134
syr,2009,48.86809
syr,2010,50.07825
syr,2011,43.07408
syr,2012,37.49169
tcd,2000,5.76956
tcd,2001,6.88035
tcd,2002,11.78901
tcd,2003,8.64823
tcd,2004,14.42579
tcd,2005,17.98731
tcd,2006,22.07262
tcd,2007,22.63828
tcd,2008,26.05714
tcd,2009,23.29371
tcd,2010,24.549
tcd,2011,23.42659
tcd,2012,22.23178
tcd,2013,23.43647
tcd,2014,24.3965
tcd,2015,19.91425
tcd,2016,20.05243
tcd,2017,18.11741
tcd,2018,18.52417
tcd,2019,17.08167
tgo,2000,8.77106
tgo,2001,8.61154
tgo,2002,9.6041
tgo,2003,11.4822
tgo,2004,12.12432
tgo,2005,12.45728
tgo,2006,12.62247
tgo,2007,15.64837
tgo,2008,18.68007
tgo,2009,19.39746
tgo,2010,19.9419
tgo,2011,22.42489
tgo,2012,21.98822
tgo,2013,23.98435
tgo,2014,25.17422
tgo,2015,21.95741
tgo,2016,23.50441
tgo,2017,33.15947
tgo,2018,35.49621
tgo,2019,33.86963
tha,2000,21.28564
tha,2001,19.47366
tha,2002,19.50065
tha,2003,20.78584
tha,2004,22.05126
tha,2005,25.22313
tha,2006,18.44189
tha,2007,18.79123
tha,2008,22.27424
tha,2009,24.249
tha,2010,24.94897
tha,2011,25.49353
tha,2012,27.71144
tha,2013,26.71051
tha,2014,28.19284
tha,2015,26.79597
tha,2016,25.52707
tha,2017,30.07354
tha,2018,28.55561
tha,2019,25.67633
tjk,2000,4.72635
tjk,2001,5.87106
tjk,2002,6.52988
tjk,2003,8.18923
tjk,2004,10.71214
tjk,2005,11.72045
tjk,2006,14.05832
tjk,2007,20.56492
tjk,2008,28.86585
tjk,2009,27.56477
tjk,2010,30.27687
tjk,2011,31.05357
tjk,2012,37.0692
tjk,2013,42.68412
tjk,2014,46.38865
tjk,2015,40.15506
tjk,2016,37.09497
tjk,2017,36.73428
tjk,2018,40.94464
tjk,2019,44.06728
tkm,2000,38.32414
tkm,2001,75.84302
tkm,2002,81.01548
tkm,2003,133.04712
tkm,2004,230.47325
tkm,2005,254.8115
tkm,2006,285.96152
tkm,2007,194.52587
tkm,2008,200.4979
tkm,2009,137.39915
tkm,2010,157.47484
tkm,2011,190.80816
tkm,2012,217.69859
tkm,2013,251.4889
tkm,2014,298.57941
tkm,2015,287.92873
tkm,2016,322.19045
tkm,2017,332.24838
tkm,2018,351.42963
tkm,2019,383.9461
tls,2003,6.01832
tls,2004,6.68798
tls,2005,8.1396
tls,2006,5.903
tls,2007,5.40336
tls,2008,4.9269
tls,2009,4.37504
tls,2010,6.03554
tls,2011,6.37829
tls,2012,6.79615
tls,2013,7.19678
tls,2014,7.40847
tls,2015,7.52318
tls,2016,7.38136
tls,2017,7.23904
tls,2018,7.32284
tls,2019,7.55382
ton,2000,10.41922
ton,2001,8.98566
ton,2002,10.46351
ton,2003,11.77359
ton,2004,13.76605
ton,2005,15.42701
ton,2006,15.73839
ton,2007,17.7736
ton,2008,19.93792
ton,2009,19.15896
ton,2010,20.54678
ton,2011,23.2496
ton,2012,24.90903
ton,2013,25.41501
ton,2014,25.81865
ton,2015,20.33089
ton,2016,20.16669
ton,2017,22.63118
ton,2018,24.16486
ton,2019,23.89282
tto,2000,158.97102
tto,2001,145.87976
tto,2002,176.87607
tto,2003,181.70443
tto,2004,238.15783
tto,2005,255.78423
tto,2006,292.6143
tto,2007,343.20134
tto,2008,366.52115
tto,2009,385.21932
tto,2010,401.18853
tto,2011,408.44653
tto,2012,417.51781
tto,2013,437.42138
tto,2014,451.63461
tto,2015,457.33431
tto,2016,478.75595
tto,2017,461.62926
tto,2018,513.16568
tto,2019,547.91039
tun,2000,43.13443
tun,2001,45.32016
tun,2002,50.62273
tun,2003,61.68269
tun,2004,70.44768
tun,2005,72.58408
tun,2006,77.3997
tun,2007,87.88378
tun,2008,99.85228
tun,2009,99.54507
tun,2010,102.61781
tun,2011,114.06529
tun,2012,112.42101
tun,2013,113.10656
tun,2014,111.39074
tun,2015,100.99372
tun,2016,97.38208
tun,2017,92.14667
tun,2018,91.59596
tun,2019,88.4176
tur,2000,57.05763
tur,2001,35.99699
tur,2002,37.93712
tur,2003,45.18483
tur,2004,60.45439
tur,2005,88.22374
tur,2006,98.59914
tur,2007,122.49016
tur,2008,109.50192
tur,2009,72.56753
tur,2010,90.99646
tur,2011,84.46997
tur,2012,83.52144
tur,2013,93.3346
tur,2014,93.2082
tur,2015,76.7975
tur,2016,76.86311
tur,2017,76.94554
tur,2018,68.19302
tur,2019,66.96254
tuv,2000,0.37326
tuv,2001,1.88763
tuv,2002,2.59353
tuv,2003,3.4331
tuv,2004,3.20298
tuv,2005,3.05466
tuv,2006,2.1907
tuv,2007,3.04957
tuv,2008,3.73589
tuv,2009,2.7223
tuv,2010,3.07856
tuv,2011,4.13026
tuv,2012,4.04619
tuv,2013,3.91574
tuv,2014,3.69884
tuv,2015,1.1499
tuv,2016,3.58128
tuv,2017,3.19802
tuv,2018,3.55323
tuv,2019,3.14453
tza,2000,4.85142
tza,2001,6.3539
tza,2002,7.4042
tza,2003,8.32897
tza,2004,8.93415
tza,2005,9.52124
tza,2006,9.34748
tza,2007,10.50983
tza,2008,12.01988
tza,2009,11.80493
tza,2010,11.97062
tza,2011,10.63455
tza,2012,10.43999
tza,2013,10.54643
tza,2014,10.43227
tza,2015,8.67536
tza,2016,8.1418
tza,2017,8.49595
tza,2018,8.77625
tza,2019,8.93656
uga,2000,7.17293
uga,2001,7.0422
uga,2002,7.03011
uga,2003,6.55719
uga,2004,7.22974
uga,2005,12.69826
uga,2006,17.21561
uga,2007,19.78082
uga,2008,21.19439
uga,2009,19.03516
uga,2010,19.37807
uga,2011,18.15754
uga,2012,20.51425
uga,2013,22.26932
uga,2014,20.17176
uga,2015,15.53984
uga,2016,15.53051
uga,2017,11.68691
uga,2018,11.42069
uga,2019,12.39956
ukr,2000,17.00119
ukr,2001,21.12366
ukr,2002,23.85653
ukr,2003,28.2727
ukr,2004,35.02558
ukr,2005,44.15709
ukr,2006,53.61406
ukr,2007,67.78558
ukr,2008,81.54561
ukr,2009,62.95166
ukr,2010,84.68366
ukr,2011,112.90284
ukr,2012,120.93452
ukr,2013,135.34216
ukr,2014,102.48826
ukr,2015,76.08684
ukr,2016,76.24903
ukr,2017,92.2625
ukr,2018,112.7038
ukr,2019,126.84316
ury,2000,173.12945
ury,2001,160.9718
ury,2002,93.34916
ury,2003,80.87469
ury,2004,90.28285
ury,2005,114.26149
ury,2006,117.71605
ury,2007,133.63507
ury,2008,170.86603
ury,2009,169.39488
ury,2010,210.99748
ury,2011,238.87372
ury,2012,245.5167
ury,2013,264.88681
ury,2014,252.36306
ury,2015,237.99945
ury,2016,238.39275
ury,2017,272.03248
ury,2018,273.92973
ury,2019,256.80753
usa,2000,686.62151
usa,2001,705.28754
usa,2002,762.59629
usa,2003,811.11511
usa,2004,852.25705
usa,2005,898.3404
usa,2006,933.97392
usa,2007,976.16848
usa,2008,988.03666
usa,2009,968.01502
usa,2010,975.3597
usa,2011,995.65089
usa,2012,1028.7182
usa,2013,1044.27824
usa,2014,1066.66681
usa,2015,1102.62153
usa,2016,1137.02489
usa,2017,1151.94492
usa,2018,1188.60848
usa,2019,1235.33881
uzb,2000,21.65578
uzb,2001,18.5213
uzb,2002,15.19306
uzb,2003,15.16695
uzb,2004,16.65986
uzb,2005,18.68617
uzb,2006,21.51992
uzb,2007,27.13248
uzb,2008,34.96207
uzb,2009,40.4161
uzb,2010,46.66418
uzb,2011,54.62281
uzb,2012,62.22346
uzb,2013,69.02149
uzb,2014,53.42535
uzb,2015,63.82523
uzb,2016,70.60397
uzb,2017,52.72212
uzb,2018,49.64322
uzb,2019,56.8619
vct,2000,43.0839
vct,2001,49.03899
vct,2002,52.36499
vct,2003,56.6272
vct,2004,64.17204
vct,2005,68.65235
vct,2006,75.6349
vct,2007,89.93955
vct,2008,90.35216
vct,2009,90.1155
vct,2010,92.3055
vct,2011,91.04664
vct,2012,95.44713
vct,2013,100.18322
vct,2014,96.38442
vct,2015,86.98573
vct,2016,91.29963
vct,2017,92.02014
vct,2018,96.1145
vct,2019,103.2992
ven,2000,146.49955
ven,2001,162.3856
ven,2002,117.6188
ven,2003,84.55618
ven,2004,91.95327
ven,2005,121.8598
ven,2006,152.09715
ven,2007,204.9551
ven,2008,279.08052
ven,2009,350.56658
ven,2010,363.77911
ven,2011,273.05872
ven,2012,243.45536
ven,2013,218.18194
ven,2014,208.15612
ven,2015,165.71209
ven,2016,140.11102
ven,2017,143.13473
ven,2018,94.02508
ven,2019,62.56104
vnm,2000,7.03546
vnm,2001,7.3295
vnm,2002,7.30091
vnm,2003,8.30963
vnm,2004,10.72454
vnm,2005,13.05788
vnm,2006,15.79155
vnm,2007,18.46798
vnm,2008,22.00292
vnm,2009,24.00935
vnm,2010,29.42565
vnm,2011,33.51179
vnm,2012,44.42455
vnm,2013,49.32606
vnm,2014,48.98804
vnm,2015,51.24606
vnm,2016,55.29678
vnm,2017,63.20591
vnm,2018,72.73425
vnm,2019,77.62422
vut,2000,5.14029
vut,2001,5.11253
vut,2002,4.68634
vut,2003,5.33724
vut,2004,5.95568
vut,2005,6.11088
vut,2006,6.21286
vut,2007,6.89435
vut,2008,7.39925
vut,2009,7.49498
vut,2010,8.86583
vut,2011,9.69609
vut,2012,9.44967
vut,2013,9.4124
vut,2014,9.43626
vut,2015,8.90057
vut,2016,9.07525
vut,2017,9.20511
vut,2018,8.88494
vut,2019,8.90019
wsm,2000,7.53529
wsm,2001,8.23415
wsm,2002,10.07227
wsm,2003,12.33461
wsm,2004,14.14995
wsm,2005,16.47436
wsm,2006,17.7658
wsm,2007,20.07404
wsm,2008,23.22838
wsm,2009,22.48495
wsm,2010,24.315
wsm,2011,27.07535
wsm,2012,28.50149
wsm,2013,28.48908
wsm,2014,28.49526
wsm,2015,25.66781
wsm,2016,26.61034
wsm,2017,26.60296
wsm,2018,26.79873
wsm,2019,27.56734
yem,2000,11.23334
yem,2001,12.13628
yem,2002,13.07758
yem,2003,19.38229
yem,2004,23.67078
yem,2005,28.09918
yem,2006,33.60537
yem,2007,40.96143
yem,2008,48.60122
yem,2009,49.58439
yem,2010,50.97243
yem,2011,47.52343
yem,2012,53.81287
yem,2013,59.46401
yem,2014,61.93744
yem,2015,59.24187
zaf,2000,35.80516
zaf,2001,29.90415
zaf,2002,25.3234
zaf,2003,36.59933
zaf,2004,44.45866
zaf,2005,46.83503
zaf,2006,45.60322
zaf,2007,45.43186
zaf,2008,40.14346
zaf,2009,40.52597
zaf,2010,50.77617
zaf,2011,54.25385
zaf,2012,50.82039
zaf,2013,46.02328
zaf,2014,31.13469
zaf,2015,28.89893
zaf,2016,26.90923
zaf,2017,31.24134
zaf,2018,32.87858
zaf,2019,31.12141
zmb,2000,6.5743
zmb,2001,6.71309
zmb,2002,6.3271
zmb,2003,7.41984
zmb,2004,9.49811
zmb,2005,15.16824
zmb,2006,20.05473
zmb,2007,16.23318
zmb,2008,19.6154
zmb,2009,13.32263
zmb,2010,13.55447
zmb,2011,12.48823
zmb,2012,12.07591
zmb,2013,10.06167
zmb,2014,9.32788
zmb,2015,7.2682
zmb,2016,6.97571
zmb,2017,7.96304
zmb,2018,7.89137
zmb,2019,7.09299
zwe,2010,34.20674
zwe,2011,32.89826
zwe,2012,31.57065
zwe,2013,30.25436
zwe,2014,28.98127
zwe,2015,27.76862
zwe,2016,26.20426
zwe,2017,26.37456
