geo,time,se_prm_enrr
slv,1975,93.01193
slv,1976,95.49629
slv,1977,97.09041
slv,1978,99.2086
slv,1979,101.56226
slv,1980,92.61555
slv,1981,76.86895
slv,1982,86.16439
slv,1983,89.09706
slv,1984,91.41048
slv,1987,102.14032
slv,1988,103.78819
slv,1989,101.37202
slv,1991,99.396
slv,1992,102.39858
slv,1993,103.31573
slv,1995,103.57154
slv,1996,111.10976
slv,1997,78.62222
slv,1998,112.2226
slv,1999,112.64011
slv,2000,112.13527
slv,2001,112.63912
slv,2002,113.40176
slv,2003,115.48497
slv,2004,118.17102
slv,2005,118.20685
slv,2006,117.68264
slv,2007,123.49582
slv,2008,115.92366
slv,2009,114.74882
slv,2010,114.97299
slv,2011,114.16257
slv,2012,112.3888
slv,2013,109.69133
slv,2014,106.27581
slv,2015,102.65757
slv,2016,99.80045
slv,2017,96.15064
slv,2018,94.82711
slv,2019,90.31263
smr,2018,97.19519
smr,2019,97.34982
smr,2020,96.27628
som,1971,7.87011
som,1972,9.30968
som,1973,12.25383
som,1974,14.98237
som,1976,31.86355
som,1977,33.19501
som,1978,29.32958
som,1979,30.15576
som,1980,28.251
som,1981,20.72165
som,1982,18.24246
som,1983,16.87468
som,1984,17.02795
som,1985,15.50545
som,1986,14.41497
som,2007,23.36354
srb,1999,109.6715
srb,2000,103.58666
srb,2001,102.52085
srb,2002,102.11952
srb,2003,101.06524
srb,2004,101.55494
srb,2005,102.74709
srb,2006,101.83955
srb,2007,101.06215
srb,2008,100.62958
srb,2009,97.6858
srb,2010,95.89576
srb,2011,101.49345
srb,2012,100.57131
srb,2013,100.89554
srb,2014,101.13116
srb,2015,101.34292
srb,2016,100.57127
srb,2017,100.31293
srb,2018,100.30193
srb,2019,99.64471
srb,2020,97.70585
ssd,2011,90.05068
ssd,2015,72.98991
stp,1971,110.02928
stp,1972,122.11002
stp,1973,144.31635
stp,1974,114.29367
stp,1975,116.03652
stp,1976,148.39046
stp,1977,126.64266
stp,1978,137.5085
stp,1980,155.77467
stp,1981,154.14157
stp,1982,151.6852
stp,1983,143.83208
stp,1984,133.89001
stp,1985,125.74996
stp,1987,118.55311
stp,1988,121.50003
stp,1990,128.10703
stp,1991,130.86845
stp,1992,135.04306
stp,1996,134.14183
stp,1998,127.15009
stp,1999,100.2996
stp,2002,120.64557
stp,2003,123.36893
stp,2004,124.59318
stp,2005,125.63088
stp,2007,119.40293
stp,2008,120.09878
stp,2009,120.06609
stp,2010,116.59205
stp,2011,116.00737
stp,2012,107.57975
stp,2013,107.07504
stp,2014,103.93214
stp,2015,105.26659
stp,2016,106.18854
stp,2017,106.79154
sur,1971,128.66229
sur,1972,127.6499
sur,1973,130.18507
sur,1974,133.3436
sur,1975,128.54782
sur,1976,111.8457
sur,1977,124.90556
sur,1978,127.03971
sur,1979,132.16899
sur,1980,131.32767
sur,1981,126.42559
sur,1982,132.43327
sur,1983,135.92506
sur,1984,139.13174
sur,1985,141.04062
sur,1986,143.64053
sur,1987,131.63171
sur,1988,130.85167
sur,1989,135.24213
sur,1990,121.36268
sur,1991,113.17148
sur,1992,132.53951
sur,1993,138.26216
sur,1994,149.74187
sur,1999,104.72164
sur,2001,106.07478
sur,2002,104.12106
sur,2005,105.0331
sur,2006,105.81222
sur,2007,104.21041
sur,2008,111.69702
sur,2009,114.15126
sur,2010,114.04036
sur,2011,112.23631
sur,2012,112.70733
sur,2013,112.83608
sur,2014,113.33119
sur,2015,115.80363
sur,2016,115.54699
sur,2017,110.55752
sur,2018,108.84212
sur,2019,109.22744
svk,1991,99.98287
svk,1992,101.97804
svk,1993,100.77839
svk,1994,100.79212
svk,1995,99.93383
svk,1996,98.84378
svk,1997,97.96108
svk,1998,101.18277
svk,1999,101.11333
svk,2000,101.49387
svk,2001,101.56137
svk,2002,99.50024
svk,2003,98.50422
svk,2004,97.7449
svk,2005,98.21761
svk,2006,100.58846
svk,2007,103.00017
svk,2008,103.95
svk,2009,102.94312
svk,2010,101.44802
svk,2011,100.30396
svk,2012,100.52924
svk,2013,100.58761
svk,2014,99.76804
svk,2015,98.493
svk,2016,97.85217
svk,2017,98.73205
svk,2018,99.70799
svk,2019,100.82279
svn,1981,97.3974
svn,1982,99.48867
svn,1983,100.3563
svn,1984,99.39349
svn,1985,98.22553
svn,1986,96.81958
svn,1987,96.14315
svn,1988,95.6768
svn,1989,95.98393
svn,1990,96.14292
svn,1991,77.74558
svn,1992,97.79387
svn,1993,93.71949
svn,1994,94.01237
svn,1995,96.51746
svn,1996,97.70581
svn,1997,98.79487
svn,1998,99.01412
svn,1999,98.28314
svn,2000,97.31965
svn,2001,101.1889
svn,2002,105.2309
svn,2003,110.76275
svn,2004,98.9928
svn,2005,100.53746
svn,2006,101.84752
svn,2007,98.27503
svn,2008,98.6131
svn,2009,99.13549
svn,2010,99.49639
svn,2011,99.85341
svn,2012,100.29448
svn,2013,99.94418
svn,2014,99.71509
svn,2015,99.94983
svn,2016,99.83801
svn,2017,100.39674
svn,2018,102.06222
svn,2019,103.01144
swe,1971,94.02333
swe,1972,95.81092
swe,1973,97.0602
swe,1974,98.73242
swe,1975,100.35418
swe,1976,101.10251
swe,1977,100.38485
swe,1978,98.82868
swe,1979,98.31769
swe,1980,97.27693
swe,1981,96.49624
swe,1982,96.91915
swe,1983,97.76898
swe,1984,98.13284
swe,1985,97.84555
swe,1986,97.68675
swe,1987,98.16774
swe,1988,98.50189
swe,1989,98.77628
swe,1990,99.51596
swe,1991,99.72395
swe,1992,100.33146
swe,1993,104.26828
swe,1994,104.16699
swe,1995,104.24093
swe,1996,104.38481
swe,1997,104.95322
swe,1998,110.15198
swe,1999,109.90063
swe,2000,109.59968
swe,2001,109.66054
swe,2002,108.50175
swe,2003,107.28479
swe,2004,97.31768
swe,2005,95.80499
swe,2006,95.64809
swe,2007,96.69781
swe,2008,98.71492
swe,2009,99.90296
swe,2010,101.43764
swe,2011,100.42846
swe,2012,101.92393
swe,2013,120.42475
swe,2014,120.85811
swe,2015,122.93745
swe,2016,124.85105
swe,2017,126.57538
swe,2018,128.64354
swe,2019,126.16413
swz,1970,80.89665
swz,1971,81.16566
swz,1972,83.94876
swz,1973,86.85677
swz,1974,88.43768
swz,1975,88.79984
swz,1976,88.64256
swz,1977,88.83374
swz,1978,88.39925
swz,1979,88.65672
swz,1980,90.05032
swz,1981,92.30965
swz,1982,92.536
swz,1983,92.14247
swz,1984,91.9837
swz,1985,91.87805
swz,1986,90.76959
swz,1987,90.89304
swz,1988,90.44687
swz,1989,89.61697
swz,1990,91.63648
swz,1991,92.09235
swz,1992,93.65746
swz,1993,95.23349
swz,1994,97.6495
swz,1995,101.94876
swz,1996,102.43696
swz,1997,103.80096
swz,1998,104.64851
swz,1999,106.19448
swz,2000,106.3866
swz,2001,104.9926
swz,2002,103.31846
swz,2003,103.27497
swz,2004,108.88582
swz,2005,111.77379
swz,2006,117.63808
swz,2007,120.26621
swz,2009,120.01546
swz,2010,124.90719
swz,2011,124.49223
swz,2012,123.65051
swz,2013,121.94038
swz,2014,120.72312
swz,2015,119.21538
swz,2016,116.79501
swz,2017,115.16014
swz,2018,114.69362
swz,2019,114.45629
sxm,2012,120.3424
sxm,2014,128.16312
syc,1970,103.36172
syc,1971,106.68856
syc,1972,107.74332
syc,1973,107.72699
syc,1974,107.13916
syc,1975,105.38675
syc,1976,101.91539
syc,1977,101.52269
syc,1978,101.73869
syc,1979,99.5014
syc,1980,95.66816
syc,1981,97.75337
syc,1982,99.33755
syc,1983,99.19192
syc,1984,97.89077
syc,1985,99.88647
syc,1986,101.72237
syc,1987,98.51139
syc,1988,96.04108
syc,1989,96.25527
syc,1991,99.77356
syc,1992,99.44923
syc,1993,100.2946
syc,1994,101.95453
syc,1995,102.77604
syc,1996,102.65836
syc,1997,101.4256
syc,1998,101.70235
syc,1999,104.16404
syc,2000,105.58189
syc,2001,105.04725
syc,2002,105.45753
syc,2003,106.26822
syc,2004,102.58005
syc,2005,109.12971
syc,2006,107.25681
syc,2007,107.70352
syc,2008,107.71126
syc,2009,107.84044
syc,2010,110.43179
syc,2011,110.46881
syc,2012,109.26786
syc,2013,106.84223
syc,2014,105.55822
syc,2015,104.37311
syc,2016,101.90067
syc,2017,99.84532
syc,2018,100.37949
syc,2019,100.36368
syc,2020,100.795
syr,1971,81.28444
syr,1972,85.42991
syr,1973,90.59339
syr,1974,92.25631
syr,1975,93.32131
syr,1976,95.08322
syr,1977,94.89487
syr,1978,94.21562
syr,1979,93.94244
syr,1980,94.88157
syr,1981,95.5405
syr,1982,96.85286
syr,1983,97.19334
syr,1984,99.24568
syr,1985,100.83952
syr,1986,102.67462
syr,1987,105.50849
syr,1988,104.95857
syr,1989,105.80646
syr,1990,105.26602
syr,1991,106.6821
syr,1992,107.95243
syr,1993,107.13298
syr,1994,107.27204
syr,1995,106.70574
syr,1996,106.27679
syr,1997,105.61408
syr,1998,104.90699
syr,1999,106.05318
syr,2000,107.30192
syr,2001,109.59287
syr,2002,111.76212
syr,2003,121.45799
syr,2004,120.967
syr,2005,120.43331
syr,2006,117.93235
syr,2007,116.16339
syr,2008,115.48499
syr,2009,114.93305
syr,2010,116.82379
syr,2011,121.59732
syr,2012,128.46027
syr,2013,81.66355
tca,1971,141.66667
tca,1972,159.2
tca,1973,149.86832
tca,1974,142.68607
tca,1975,134.82587
tca,1976,142.48788
tca,1977,142.74385
tca,1978,132.70589
tca,1994,97.60178
tca,1997,83.67021
tca,1999,91.14557
tca,2000,95.54924
tca,2001,96.07064
tca,2002,89.15311
tca,2003,71.68317
tca,2004,80.15903
tca,2005,80.90379
tca,2018,116.56636
tcd,1971,32.28529
tcd,1972,31.65985
tcd,1973,31.62845
tcd,1974,32.42752
tcd,1975,32.29415
tcd,1976,33.44314
tcd,1977,33.84231
tcd,1985,34.45772
tcd,1986,39.1915
tcd,1987,38.18685
tcd,1988,45.26251
tcd,1989,44.20231
tcd,1990,49.45624
tcd,1991,51.11836
tcd,1992,53.38863
tcd,1993,50.08288
tcd,1994,47.36922
tcd,1995,46.19034
tcd,1996,48.24914
tcd,1997,53.44843
tcd,1998,59.33961
tcd,1999,60.88727
tcd,2000,63.6706
tcd,2001,66.05162
tcd,2002,69.77353
tcd,2003,71.66939
tcd,2004,75.0761
tcd,2005,71.61457
tcd,2006,70.92914
tcd,2007,69.78533
tcd,2008,77.72065
tcd,2009,81.97506
tcd,2010,81.91848
tcd,2011,88.64548
tcd,2012,92.89533
tcd,2013,100.13275
tcd,2014,101.58483
tcd,2015,91.58313
tcd,2016,86.84687
tcd,2017,78.57404
tcd,2018,89.73428
tcd,2019,89.19114
tgo,1971,66.64343
tgo,1972,72.35753
tgo,1973,78.7041
tgo,1974,81.94311
tgo,1975,84.30655
tgo,1976,90.68634
tgo,1977,96.13684
tgo,1978,99.59894
tgo,1979,105.13314
tgo,1980,107.84199
tgo,1981,109.50925
tgo,1982,103.67685
tgo,1983,98.17814
tgo,1984,87.45189
tgo,1985,83.48632
tgo,1986,82.14567
tgo,1987,87.40037
tgo,1988,87.11265
tgo,1989,90.90964
tgo,1990,92.66586
tgo,1991,97.94797
tgo,1992,96.15823
tgo,1994,93.25657
tgo,1995,105.03976
tgo,1996,111.57542
tgo,1997,114.35356
tgo,1998,116.09351
tgo,1999,122.65854
tgo,2000,115.98607
tgo,2001,118.40903
tgo,2002,120.33631
tgo,2003,117.64927
tgo,2004,116.16873
tgo,2005,114.62911
tgo,2006,117.74638
tgo,2007,111.08686
tgo,2008,111.29329
tgo,2009,125.15068
tgo,2010,127.33743
tgo,2011,124.70912
tgo,2012,127.21418
tgo,2013,127.43318
tgo,2014,123.94583
tgo,2015,128.04401
tgo,2016,125.10715
tgo,2017,124.35097
tgo,2018,123.76463
tgo,2019,124.31861
tgo,2020,126.27299
tha,1971,82.77379
tha,1972,84.12035
tha,1973,84.52438
tha,1974,84.90242
tha,1975,84.3101
tha,1976,83.68128
tha,1977,82.75451
tha,1978,82.39027
tha,1979,91.65264
tha,1980,95.84255
tha,1981,97.2955
tha,1982,97.99143
tha,1983,97.52089
tha,1984,96.20192
tha,1985,96.1375
tha,1986,95.77582
tha,1987,96.87268
tha,1988,97.79373
tha,1989,97.80665
tha,1990,98.8384
tha,1991,99.85927
tha,1992,100.46634
tha,1993,99.74633
tha,1994,98.42935
tha,1995,95.59176
tha,1996,91.68782
tha,1997,92.22954
tha,1998,93.55635
tha,1999,97.2983
tha,2000,97.61494
tha,2001,97.08288
tha,2002,98.6697
tha,2004,101.42069
tha,2005,101.92334
tha,2006,101.81307
tha,2007,101.37949
tha,2008,100.82844
tha,2009,99.17333
tha,2010,96.85814
tha,2011,96.75588
tha,2012,97.02945
tha,2013,96.91785
tha,2014,102.11088
tha,2015,100.65086
tha,2016,100.75753
tha,2017,99.62503
tha,2018,99.77436
tha,2019,101.05267
tha,2020,102.22512
tjk,1991,89.00713
tjk,1992,90.63548
tjk,1993,84.41761
tjk,1994,89.27467
tjk,1995,89.52653
tjk,1996,89.46029
tjk,1997,88.57309
tjk,1998,95.57465
tjk,1999,95.83856
tjk,2000,96.4624
tjk,2001,95.75475
tjk,2002,97.00954
tjk,2003,99.01869
tjk,2004,98.93096
tjk,2005,100.12453
tjk,2006,100.52183
tjk,2007,99.6025
tjk,2008,101.48717
tjk,2009,101.1125
tjk,2010,101.49847
tjk,2011,100.8
tjk,2012,100.856
tjk,2013,100.79935
tjk,2014,98.279
tjk,2015,97.60879
tjk,2016,97.98573
tjk,2017,100.85744
tkm,2019,117.91405
tkm,2020,116.99301
tls,2001,120.61015
tls,2002,116.05355
tls,2003,112.72339
tls,2004,110.09156
tls,2005,105.2
tls,2008,117.9006
tls,2009,122.01262
tls,2010,122.68279
tls,2011,126.6274
tls,2012,126.97256
tls,2013,127.4477
tls,2014,127.84356
tls,2015,128.21391
tls,2016,125.72125
tls,2017,119.76513
tls,2018,115.30781
tls,2019,112.48298
ton,1970,110.82506
ton,1971,98.96311
ton,1972,97.95991
ton,1973,97.7908
ton,1974,99.40703
ton,1975,114.45891
ton,1976,116.84166
ton,1977,117.85844
ton,1978,122.07648
ton,1979,126.15168
ton,1980,127.14505
ton,1981,120.12452
ton,1982,117.82011
ton,1983,116.01421
ton,1984,118.511
ton,1985,118.29429
ton,1986,117.96875
ton,1987,115.41117
ton,1990,107.20914
ton,1991,106.75857
ton,1992,106.36613
ton,1993,109.07437
ton,1994,110.59107
ton,1995,114.73851
ton,1996,118.18692
ton,1997,116.46845
ton,1998,112.80154
ton,1999,111.4557
ton,2000,107.74343
ton,2001,108.85097
ton,2002,109.30411
ton,2003,115.26221
ton,2004,111.55802
ton,2005,111.83191
ton,2006,111.32943
ton,2007,110.51358
ton,2008,108.21322
ton,2009,107.77412
ton,2010,108.3612
ton,2011,110.11766
ton,2012,113.76668
ton,2013,115.32188
ton,2014,115.71216
ton,2015,116.33897
ton,2018,117.9375
ton,2019,115.44826
ton,2020,114.87843
tto,1971,114.56527
tto,1972,113.93248
tto,1973,113.02985
tto,1974,111.90183
tto,1975,111.66237
tto,1976,114.68866
tto,1977,114.17361
tto,1978,111.83173
tto,1979,106.27949
tto,1980,102.52685
tto,1981,101.28425
tto,1982,100.17237
tto,1983,99.83014
tto,1984,96.68551
tto,1985,96.56068
tto,1986,94.86577
tto,1987,97.63954
tto,1988,98.37552
tto,1989,97.04774
tto,1990,95.64939
tto,1991,95.27205
tto,1992,94.73793
tto,1993,94.88791
tto,1994,95.22259
tto,1995,96.32515
tto,1996,97.26202
tto,1997,98.81766
tto,1998,100.44521
tto,1999,102.56099
tto,2000,104.91024
tto,2001,101.12275
tto,2002,96.51612
tto,2003,100.52961
tto,2004,101.71258
tto,2005,99.25541
tto,2007,104.63894
tto,2008,106.38056
tto,2009,106.59447
tto,2010,106.21008
tun,1971,103.43098
tun,1972,102.37059
tun,1973,95.27982
tun,1974,92.30634
tun,1975,94.96955
tun,1976,96.78754
tun,1977,99.66061
tun,1978,101.0352
tun,1979,101.07615
tun,1980,102.69576
tun,1981,103.27705
tun,1982,105.50734
tun,1983,109.72713
tun,1984,112.06063
tun,1985,113.90689
tun,1986,115.5644
tun,1987,116.11045
tun,1988,115.46746
tun,1989,112.34612
tun,1990,114.07641
tun,1991,114.77149
tun,1992,114.74436
tun,1993,114.29541
tun,1994,115.6887
tun,1995,115.16653
tun,1996,113.8594
tun,1997,112.38464
tun,1998,113.11193
tun,1999,114.2611
tun,2000,114.62425
tun,2001,114.84784
tun,2002,114.30154
tun,2003,113.57029
tun,2004,112.55845
tun,2005,111.59859
tun,2006,109.65342
tun,2007,105.84492
tun,2008,104.79886
tun,2009,105.38673
tun,2010,107.19214
tun,2011,107.79875
tun,2012,109.89745
tun,2013,111.39011
tun,2014,113.33362
tun,2015,114.55494
tun,2016,114.92017
tun,2017,115.64961
tun,2018,115.44597
tun,2020,113.44874
tur,1971,108.13396
tur,1972,107.7978
tur,1973,108.59491
tur,1974,108.12644
tur,1975,107.22697
tur,1976,107.15161
tur,1977,105.75928
tur,1978,102.72737
tur,1979,102.65945
tur,1981,99.84419
tur,1982,101.36481
tur,1983,102.47209
tur,1984,108.35393
tur,1985,107.12292
tur,1986,107.5973
tur,1987,107.17123
tur,1988,108.61845
tur,1989,105.67609
tur,1990,106.02826
tur,1991,105.6219
tur,1992,105.33803
tur,1993,102.54742
tur,1994,99.98243
tur,1995,99.59507
tur,1997,99.53732
tur,1999,103.4232
tur,2000,103.40946
tur,2001,105.70014
tur,2002,106.66116
tur,2003,103.42783
tur,2004,103.2874
tur,2005,103.17626
tur,2006,102.62585
tur,2007,102.90472
tur,2008,102.50367
tur,2009,100.12716
tur,2010,101.29898
tur,2011,101.04956
tur,2012,98.6305
tur,2013,107.15428
tur,2014,106.31295
tur,2015,103.0273
tur,2016,100.94765
tur,2017,93.15498
tur,2018,94.91045
tur,2019,97.05747
tuv,1984,100.0993
tuv,1986,91.20287
tuv,1987,87.6634
tuv,1990,73.00756
tuv,1993,84.95737
tuv,1994,87.05167
tuv,1998,98.88502
tuv,1999,99.56076
tuv,2000,116.06733
tuv,2001,111.74628
tuv,2002,101.50316
tuv,2003,106.24506
tuv,2004,109.77326
tuv,2005,111.53846
tuv,2006,110.52233
tuv,2014,96.14344
tuv,2015,99.79879
tuv,2016,88.09049
tuv,2018,86.02989
tuv,2019,85.29981
tuv,2020,85.51372
tza,1970,34.01531
tza,1971,35.42497
tza,1972,37.78106
tza,1973,40.36302
tza,1974,43.64314
tza,1975,53.4074
tza,1976,63.3729
tza,1977,71.35788
tza,1978,90.86933
tza,1979,94.40313
tza,1980,96.00836
tza,1981,97.67966
tza,1982,93.83205
tza,1983,92.0348
tza,1984,87.42456
tza,1985,76.97151
tza,1986,74.33437
tza,1987,72.09188
tza,1988,70.05789
tza,1989,70.01501
tza,1990,70.55308
tza,1991,71.02472
tza,1992,70.48032
tza,1993,70.69444
tza,1994,69.59807
tza,1995,69.07786
tza,1996,68.35527
tza,1997,68.53688
tza,1998,66.57879
tza,1999,67.35134
tza,2000,68.84672
tza,2001,74.75268
tza,2002,89.36427
tza,2003,95.78857
tza,2004,101.11537
tza,2005,105.41054
tza,2006,109.03759
tza,2007,111.33522
tza,2008,112.41551
tza,2009,106.66278
tza,2010,102.84167
tza,2011,97.20787
tza,2012,94.17554
tza,2013,90.04184
tza,2014,86.7885
tza,2015,84.67947
tza,2016,85.29786
tza,2017,89.21768
tza,2018,94.16869
tza,2019,96.27447
tza,2020,96.91294
uga,1970,39.57717
uga,1971,41.67903
uga,1972,39.85987
uga,1973,40.21663
uga,1974,42.11576
uga,1975,45.46959
uga,1976,46.97555
uga,1977,50.10499
uga,1978,51.67271
uga,1979,50.94735
uga,1980,52.93402
uga,1981,55.65123
uga,1982,62.06413
uga,1983,64.32438
uga,1984,69.41585
uga,1985,73.65056
uga,1986,73.72321
uga,1987,74.20841
uga,1988,74.67921
uga,1989,70.43033
uga,1990,70.99821
uga,1991,71.27273
uga,1992,63.97625
uga,1993,68.52157
uga,1994,68.87525
uga,1995,69.46924
uga,1996,70.59556
uga,1997,117.71784
uga,1998,124.4265
uga,1999,130.23157
uga,2000,131.4873
uga,2001,133.72694
uga,2002,137.745
uga,2003,138.27522
uga,2004,129.40984
uga,2005,122.93119
uga,2006,121.58718
uga,2007,120.66138
uga,2008,123.51475
uga,2009,124.6847
uga,2010,121.98231
uga,2011,114.31664
uga,2012,113.9004
uga,2013,112.04893
uga,2015,102.6484
uga,2016,104.00066
uga,2017,102.70471
ukr,1971,101.37892
ukr,1972,98.91099
ukr,1973,96.68974
ukr,1974,96.53156
ukr,1976,99.67331
ukr,1977,100.72548
ukr,1978,102.44297
ukr,1979,103.50888
ukr,1980,104.30734
ukr,1981,103.66884
ukr,1982,102.01131
ukr,1983,100.56307
ukr,1984,101.10078
ukr,1985,101.90526
ukr,1986,103.60416
ukr,1988,112.8775
ukr,1990,112.39809
ukr,1991,119.23935
ukr,1992,116.73553
ukr,1993,117.70687
ukr,1994,118.17968
ukr,1997,110.80636
ukr,1998,115.32947
ukr,1999,113.57273
ukr,2000,113.17415
ukr,2001,119.07674
ukr,2002,124.92075
ukr,2003,97.30143
ukr,2004,96.65634
ukr,2005,106.44252
ukr,2006,100.08115
ukr,2007,98.02895
ukr,2008,96.91538
ukr,2009,96.82164
ukr,2010,98.81844
ukr,2011,100.63261
ukr,2012,100.86588
ukr,2013,101.12182
ukr,2014,99.04094
ury,1970,112.09507
ury,1971,113.46285
ury,1972,111.34368
ury,1973,112.88972
ury,1974,107.3326
ury,1975,106.56286
ury,1976,108.61656
ury,1977,109.72451
ury,1978,109.5385
ury,1979,107.78962
ury,1980,106.956
ury,1981,122.40852
ury,1982,112.80988
ury,1983,107.20544
ury,1984,106.08524
ury,1985,106.91361
ury,1986,106.01624
ury,1987,106.03975
ury,1988,106.40902
ury,1989,107.69408
ury,1990,108.62807
ury,1991,108.77645
ury,1992,108.98141
ury,1993,109.21785
ury,1994,108.36722
ury,1995,108.05717
ury,1996,108.13416
ury,1997,112.69567
ury,1998,111.85255
ury,1999,111.30073
ury,2000,109.04492
ury,2001,108.38845
ury,2002,110.28098
ury,2003,111.29171
ury,2004,112.83157
ury,2005,114.18575
ury,2006,115.70015
ury,2007,115.18192
ury,2008,114.49371
ury,2009,113.99937
ury,2010,112.82514
ury,2011,113.25496
ury,2012,112.01014
ury,2013,111.70156
ury,2014,111.33335
ury,2015,111.04048
ury,2016,109.70778
ury,2017,108.45944
ury,2018,106.01723
ury,2019,104.30504
usa,1971,88.86088
usa,1972,88.4218
usa,1973,90.70705
usa,1974,89.81608
usa,1975,89.61621
usa,1976,90.44185
usa,1977,90.65788
usa,1978,91.07349
usa,1979,90.61625
usa,1980,98.91105
usa,1981,98.6318
usa,1982,100.48162
usa,1983,99.03451
usa,1984,97.89366
usa,1985,98.23293
usa,1986,99.90113
usa,1987,101.17369
usa,1990,106.03323
usa,1991,105.3286
usa,1993,103.89928
usa,1994,103.11548
usa,1995,104.10641
usa,1996,103.55983
usa,1998,102.56204
usa,1999,101.93083
usa,2005,101.87402
usa,2013,99.45544
usa,2014,99.67338
usa,2015,100.29991
usa,2016,101.36286
usa,2017,101.82144
usa,2018,101.25656
usa,2019,100.9813
uzb,1981,112.09814
uzb,1986,116.85791
uzb,1989,110.22005
uzb,1990,110.76684
uzb,1991,111.69769
uzb,1992,104.63458
uzb,1993,104.5761
uzb,1994,105.96128
uzb,1995,105.36159
uzb,1996,100.48019
uzb,1997,99.86552
uzb,1998,99.07061
uzb,1999,99.21259
uzb,2000,99.69444
uzb,2001,99.48242
uzb,2002,98.43727
uzb,2003,97.28212
uzb,2004,96.81288
uzb,2005,97.04586
uzb,2006,96.20152
uzb,2007,94.58911
uzb,2008,93.50753
uzb,2009,92.81301
uzb,2010,93.93175
uzb,2011,94.53816
uzb,2012,96.31839
uzb,2013,97.63628
uzb,2014,98.47447
uzb,2015,99.93193
uzb,2016,101.57249
uzb,2017,103.65492
uzb,2018,104.23298
uzb,2019,102.22148
uzb,2020,100.06506
vct,1971,135.11896
vct,1972,163.92516
vct,1974,102.26586
vct,1975,97.99508
vct,1976,103.69632
vct,1982,104.21272
vct,1984,111.66145
vct,1986,126.3231
vct,1987,115.87854
vct,1991,113.27643
vct,1994,116.75493
vct,1998,120.24485
vct,1999,120.39082
vct,2000,117.94761
vct,2001,118.49733
vct,2002,114.47152
vct,2003,119.34017
vct,2004,114.03303
vct,2005,118.10847
vct,2007,109.21558
vct,2008,109.10368
vct,2009,108.16164
vct,2010,109.10809
vct,2011,105.92105
vct,2012,112.27542
vct,2013,111.80578
vct,2014,110.52848
vct,2015,110.22024
vct,2016,109.97163
vct,2017,110.6618
vct,2018,113.40437
ven,1971,90.99019
ven,1972,92.02756
ven,1973,92.40345
ven,1974,91.52463
ven,1975,92.45412
ven,1976,95.85255
ven,1977,98.04325
ven,1978,100.83056
ven,1979,102.28787
ven,1980,104.31839
ven,1981,106.31397
ven,1982,107.8172
ven,1983,107.65285
ven,1984,106.77005
ven,1985,107.4334
ven,1986,107.40019
ven,1987,106.54964
ven,1988,106.04239
ven,1989,105.6732
ven,1990,106.50246
ven,1991,110.14233
ven,1992,111.92532
ven,1993,110.24091
ven,1996,100.75526
ven,1997,101.64725
ven,1999,99.77773
ven,2000,101.4451
ven,2001,104.28565
ven,2002,106.68163
ven,2003,104.75289
ven,2004,104.60011
ven,2005,104.17656
ven,2006,103.94703
ven,2007,105.75627
ven,2008,103.02123
ven,2009,103.3525
ven,2010,102.75582
ven,2011,102.41886
ven,2012,102.31121
ven,2013,102.57274
ven,2014,101.34071
ven,2015,100.93667
ven,2016,98.97734
ven,2017,97.15034
vgb,1971,125.34884
vgb,1972,113.00723
vgb,1973,114.57663
vgb,1974,97.49478
vgb,1975,107.17949
vgb,1976,106.93878
vgb,1979,107.69231
vgb,1981,107.04989
vgb,1983,112.7385
vgb,1984,117.3044
vgb,1985,119.38834
vgb,1990,118.91892
vgb,1991,123.41772
vgb,1992,125.53957
vgb,1993,126.44422
vgb,1994,120.46221
vgb,1995,121.97955
vgb,1999,111.34895
vgb,2000,109.09447
vgb,2001,105.67403
vgb,2002,108.86909
vgb,2003,108.67866
vgb,2004,110.57165
vgb,2005,112.32558
vgb,2006,110.88771
vgb,2007,112.49076
vgb,2009,109.14166
vgb,2010,108.61893
vgb,2011,103.46192
vgb,2012,103.56792
vgb,2013,105.79087
vgb,2014,111.34896
vgb,2015,118.53159
vgb,2016,122.23864
vgb,2017,128.82535
vgb,2018,102.55474
vgb,2019,117.42101
vgb,2020,122.18722
vir,1982,114.34323
vir,1983,119.47212
vir,1984,121.01989
vir,1985,121.39572
vir,1986,122.07432
vir,1991,116.88025
vir,1992,119.67091
vir,1993,123.27513
vnm,1976,109.96099
vnm,1977,113.0968
vnm,1978,112.18426
vnm,1979,103.85265
vnm,1980,110.05545
vnm,1981,107.63042
vnm,1983,104.58009
vnm,1984,104.98899
vnm,1985,104.37469
vnm,1986,105.1889
vnm,1987,108.77062
vnm,1988,109.72967
vnm,1989,108.04156
vnm,1990,105.20824
vnm,1991,106.75215
vnm,1992,107.70129
vnm,1993,111.09923
vnm,1994,112.39673
vnm,1995,113.85931
vnm,1996,114.51897
vnm,1997,115.72478
vnm,1998,114.7698
vnm,1999,111.92417
vnm,2000,109.52826
vnm,2001,106.55013
vnm,2002,103.07186
vnm,2003,100.21296
vnm,2004,98.92959
vnm,2005,97.72135
vnm,2006,98.12531
vnm,2007,99.78874
vnm,2008,101.65875
vnm,2009,102.32125
vnm,2010,105.70917
vnm,2011,107.19372
vnm,2012,107.7544
vnm,2013,108.4109
vnm,2014,110.32963
vnm,2015,109.88699
vnm,2016,111.20492
vnm,2017,109.15083
vnm,2018,110.59481
