geo,time,ag_lnd_crop_zs
dma,1987,14.66667
dma,1988,14.66667
dma,1989,14.66667
dma,1990,14.66667
dma,1991,16
dma,1992,16
dma,1993,16
dma,1994,16
dma,1995,16
dma,1996,16
dma,1997,16
dma,1998,16
dma,1999,17.33333
dma,2000,18.66667
dma,2001,20
dma,2002,20
dma,2003,20
dma,2004,20
dma,2005,20
dma,2006,20
dma,2007,20
dma,2008,20
dma,2009,20
dma,2010,22.66667
dma,2011,22.66667
dma,2012,22.66667
dma,2013,22.66667
dma,2014,22.66667
dma,2015,22.66667
dma,2016,22.66667
dma,2017,22.66667
dma,2018,22.66667
dnk,1961,0.23602
dnk,1962,0.23602
dnk,1963,0.28322
dnk,1964,0.33042
dnk,1965,0.35402
dnk,1966,0.35402
dnk,1967,0.35402
dnk,1968,0.35402
dnk,1969,0.35402
dnk,1970,0.35402
dnk,1971,0.35402
dnk,1972,0.35402
dnk,1973,0.35402
dnk,1974,0.33042
dnk,1975,0.23602
dnk,1976,0.23602
dnk,1977,0.25962
dnk,1978,0.23602
dnk,1979,0.33034
dnk,1980,0.33034
dnk,1981,0.33034
dnk,1982,0.33034
dnk,1983,0.40113
dnk,1984,0.35394
dnk,1985,0.30675
dnk,1986,0.23596
dnk,1987,0.2359
dnk,1988,0.2359
dnk,1989,0.2359
dnk,1990,0.2359
dnk,1991,0.2359
dnk,1992,0.21211
dnk,1993,0.21211
dnk,1994,0.21211
dnk,1995,0.21211
dnk,1996,0.21211
dnk,1997,0.18855
dnk,1998,0.18855
dnk,1999,0.18855
dnk,2000,0.18855
dnk,2001,0.18855
dnk,2002,0.16498
dnk,2003,0.18855
dnk,2004,0.16498
dnk,2005,0.16498
dnk,2006,0.14141
dnk,2007,0.16498
dnk,2008,0.11784
dnk,2009,0.14141
dnk,2010,0.11784
dnk,2011,0.09427
dnk,2012,0.15
dnk,2013,0.635
dnk,2014,0.69078
dnk,2015,0.6812
dnk,2016,0.64428
dnk,2017,0.65635
dnk,2018,0.7
dom,1961,5.5889
dom,1962,5.6924
dom,1963,5.7959
dom,1964,5.8994
dom,1965,6.0029
dom,1966,6.1064
dom,1967,6.20989
dom,1968,6.41689
dom,1969,6.52039
dom,1970,6.52039
dom,1971,6.58249
dom,1972,6.62389
dom,1973,7.03788
dom,1974,7.03788
dom,1975,7.03788
dom,1976,7.24488
dom,1977,7.24488
dom,1978,7.24488
dom,1979,7.24488
dom,1980,7.24488
dom,1981,7.24488
dom,1982,7.34838
dom,1983,7.34838
dom,1984,7.34838
dom,1985,7.34838
dom,1986,7.49327
dom,1987,9.23204
dom,1988,9.23204
dom,1989,9.23204
dom,1990,9.23204
dom,1991,9.23204
dom,1992,9.23204
dom,1993,9.23204
dom,1994,9.23204
dom,1995,9.23204
dom,1996,9.10785
dom,1997,9.10785
dom,1998,9.10785
dom,1999,8.69385
dom,2000,8.69385
dom,2001,8.69385
dom,2002,8.69385
dom,2003,8.65245
dom,2004,8.27986
dom,2005,8.27986
dom,2006,8.27986
dom,2007,8.27986
dom,2008,8.27986
dom,2009,8.27986
dom,2010,8.27986
dom,2011,8.27986
dom,2012,7.34838
dom,2013,7.34838
dom,2014,7.34838
dom,2015,7.34838
dom,2016,7.34838
dom,2017,7.34838
dom,2018,7.34838
dza,1961,0.2494
dza,1962,0.25192
dza,1963,0.25612
dza,1964,0.26073
dza,1965,0.24394
dza,1966,0.23638
dza,1967,0.23722
dza,1968,0.2284
dza,1969,0.2326
dza,1970,0.23176
dza,1971,0.25234
dza,1972,0.25234
dza,1973,0.26157
dza,1974,0.26157
dza,1975,0.27291
dza,1976,0.27459
dza,1977,0.26787
dza,1978,0.27291
dza,1979,0.27333
dza,1980,0.26619
dza,1981,0.26241
dza,1982,0.26367
dza,1983,0.26829
dza,1984,0.24982
dza,1985,0.25234
dza,1986,0.23764
dza,1987,0.23302
dza,1988,0.22714
dza,1989,0.2284
dza,1990,0.2326
dza,1991,0.22924
dza,1992,0.22337
dza,1993,0.22295
dza,1994,0.22211
dza,1995,0.21413
dza,1996,0.21791
dza,1997,0.21371
dza,1998,0.21539
dza,1999,0.21791
dza,2000,0.22253
dza,2001,0.24352
dza,2002,0.27669
dza,2003,0.31112
dza,2004,0.33715
dza,2005,0.35772
dza,2006,0.38123
dza,2007,0.38669
dza,2008,0.38249
dza,2009,0.38039
dza,2010,0.38165
dza,2011,0.38585
dza,2012,0.38795
dza,2013,0.39425
dza,2014,0.40718
dza,2015,0.41999
dza,2016,0.42549
dza,2017,0.42516
dza,2018,0.4249
ecu,1961,2.90782
ecu,1962,2.90782
ecu,1963,2.92588
ecu,1964,2.92588
ecu,1965,2.94394
ecu,1966,2.94394
ecu,1967,2.962
ecu,1968,2.962
ecu,1969,2.98006
ecu,1970,2.99812
ecu,1971,3.01618
ecu,1972,3.03424
ecu,1973,3.0523
ecu,1974,3.09204
ecu,1975,3.12455
ecu,1976,3.16067
ecu,1977,3.19679
ecu,1978,3.23291
ecu,1979,3.2871
ecu,1980,3.32322
ecu,1981,3.40269
ecu,1982,3.56885
ecu,1983,3.73862
ecu,1984,3.90117
ecu,1985,4.08178
ecu,1986,4.24433
ecu,1987,4.40688
ecu,1988,4.43216
ecu,1989,4.58749
ecu,1990,4.77171
ecu,1991,4.88008
ecu,1992,5.01011
ecu,1993,5.07513
ecu,1994,5.11126
ecu,1995,5.1546
ecu,1996,4.99928
ecu,1997,5.03901
ecu,1998,5.64503
ecu,1999,5.51619
ecu,2000,5.488
ecu,2001,5.23434
ecu,2002,4.99275
ecu,2003,4.78338
ecu,2004,5.01691
ecu,2005,4.88807
ecu,2006,4.88404
ecu,2007,4.91222
ecu,2008,5.08939
ecu,2009,5.43163
ecu,2010,5.60235
ecu,2011,5.55444
ecu,2012,5.56853
ecu,2013,5.9148
ecu,2014,5.70543
ecu,2015,5.97117
ecu,2016,5.79401
ecu,2017,5.75777
ecu,2018,5.58061
egy,1961,0.06932
egy,1962,0.07233
egy,1963,0.07735
egy,1964,0.08438
egy,1965,0.09041
egy,1966,0.09744
egy,1967,0.10749
egy,1968,0.11452
egy,1969,0.1105
egy,1970,0.11854
egy,1971,0.11753
egy,1972,0.13059
egy,1973,0.1326
egy,1974,0.13662
egy,1975,0.13461
egy,1976,0.13461
egy,1977,0.13662
egy,1978,0.14566
egy,1979,0.14365
egy,1980,0.15973
egy,1981,0.16174
egy,1982,0.16475
egy,1983,0.17078
egy,1984,0.18384
egy,1985,0.19288
egy,1986,0.25014
egy,1987,0.26018
egy,1988,0.27224
egy,1989,0.27626
egy,1990,0.36566
egy,1991,0.37772
egy,1992,0.38274
egy,1993,0.40082
egy,1994,0.40183
egy,1995,0.46813
egy,1996,0.46813
egy,1997,0.46813
egy,1998,0.46813
egy,1999,0.49124
egy,2000,0.49224
egy,2001,0.47918
egy,2002,0.49023
egy,2003,0.5053
egy,2004,0.51534
egy,2005,0.96439
egy,2006,0.93224
egy,2007,0.97845
egy,2008,0.90411
egy,2009,0.80868
egy,2010,0.80165
egy,2011,0.81571
egy,2012,0.87096
egy,2013,1.02768
egy,2014,1.07991
egy,2015,0.92822
egy,2016,0.95133
egy,2017,0.92923
egy,2018,0.92923
eri,1993,0.0198
eri,1994,0.0198
eri,1995,0.0198
eri,1996,0.0198
eri,1997,0.0198
eri,1998,0.0198
eri,1999,0.0198
eri,2000,0.0297
eri,2001,0.0297
eri,2002,0.0297
eri,2003,0.0297
eri,2004,0.0198
eri,2005,0.0198
eri,2006,0.0198
eri,2007,0.0198
eri,2008,0.0198
eri,2009,0.0198
eri,2010,0.0198
eri,2011,0.0198
eri,2012,0.0198
eri,2013,0.0198
eri,2014,0.0198
eri,2015,0.0198
eri,2016,0.0198
eri,2017,0.0198
eri,2018,0.0198
esp,1961,8.97195
esp,1962,9.07599
esp,1963,9.26808
esp,1964,9.27208
esp,1965,9.26007
esp,1966,9.29809
esp,1967,9.48817
esp,1968,9.33811
esp,1969,9.49418
esp,1970,9.66225
esp,1971,9.69427
esp,1972,9.7643
esp,1973,9.85434
esp,1974,9.93897
esp,1975,10.03142
esp,1976,10.01261
esp,1977,9.95716
esp,1978,9.88529
esp,1979,9.90912
esp,1980,9.89249
esp,1981,9.84864
esp,1982,9.85464
esp,1983,9.84322
esp,1984,9.7329
esp,1985,9.71488
esp,1986,9.72089
esp,1987,9.62278
esp,1988,9.59274
esp,1989,9.63479
esp,1990,9.68485
esp,1991,9.67283
esp,1992,9.50264
esp,1993,9.36048
esp,1994,9.39052
esp,1995,9.42656
esp,1996,9.39853
esp,1997,9.55871
esp,1998,9.67484
esp,1999,9.74091
esp,2000,9.82766
esp,2001,9.98957
esp,2002,9.97315
esp,2003,9.94371
esp,2004,9.8802
esp,2005,9.87998
esp,2006,9.73586
esp,2007,9.63715
esp,2008,9.59102
esp,2009,9.46336
esp,2010,9.38581
esp,2011,9.12819
esp,2012,9.93383
esp,2013,9.89984
esp,2014,9.81588
esp,2015,9.826
esp,2016,9.39986
esp,2017,9.47137
esp,2018,9.77998
est,1992,0.28309
est,1993,0.2595
est,1994,0.28309
est,1995,0.28309
est,1996,0.28309
est,1997,0.28309
est,1998,0.28309
est,1999,0.28309
est,2000,0.28309
est,2001,0.44822
est,2002,0.41519
est,2003,0.37037
est,2004,0.34914
est,2005,0.26185
est,2006,0.20996
est,2007,0.1958
est,2008,0.18872
est,2009,0.19108
est,2010,0.16749
est,2011,0.16513
est,2012,0.16042
est,2013,0.06901
est,2014,0.06901
est,2015,0.06901
est,2016,0.06901
est,2017,0.09202
est,2018,0.09202
eth,1961,0.44142
eth,1962,0.44505
eth,1963,0.45322
eth,1964,0.45322
eth,1965,0.48138
eth,1966,0.54496
eth,1967,0.59037
eth,1968,0.65395
eth,1969,0.65395
eth,1970,0.65395
eth,1971,0.66303
eth,1972,0.66303
eth,1973,0.66303
eth,1974,0.66303
eth,1975,0.66303
eth,1976,0.66303
eth,1977,0.66303
eth,1978,0.66213
eth,1979,0.65577
eth,1980,0.64941
eth,1981,0.64487
eth,1982,0.64033
eth,1983,0.63397
eth,1984,0.6267
eth,1985,0.6267
eth,1986,0.62216
eth,1987,0.61762
eth,1988,0.61308
eth,1989,0.60854
eth,1990,0.60127
eth,1991,0.59764
eth,1992,0.59491
eth,1993,0.54
eth,1994,0.54
eth,1995,0.56
eth,1996,0.573
eth,1997,0.592
eth,1998,0.558
eth,1999,0.676
eth,2000,0.662
eth,2001,0.697
eth,2002,0.645
eth,2003,0.679
eth,2004,0.65264
eth,2005,0.68006
eth,2006,0.72876
eth,2007,0.92005
eth,2008,0.80317
eth,2009,0.91829
eth,2010,0.99003
eth,2011,1.00247
eth,2012,1.01133
eth,2013,1.08748
eth,2014,1.16363
eth,2015,1.23974
eth,2016,1.31585
eth,2017,1.39106
eth,2018,1.51952
fin,1961,0.00328
fin,1962,0.00328
fin,1963,0.00328
fin,1964,0.00328
fin,1965,0.00328
fin,1966,0.00328
fin,1967,0.00328
fin,1968,0.00328
fin,1969,0.00328
fin,1970,0.00328
fin,1971,0.00328
fin,1972,0.00328
fin,1973,0.00657
fin,1974,0.00657
fin,1975,0.00657
fin,1976,0.00657
fin,1977,0.00657
fin,1978,0.00657
fin,1979,0.00657
fin,1980,0.00985
fin,1981,0.00985
fin,1982,0.00985
fin,1983,0.00985
fin,1984,0.00985
fin,1985,0.00525
fin,1986,0.00591
fin,1987,0.00591
fin,1988,0.00591
fin,1989,0.00689
fin,1990,0.00689
fin,1991,0.00689
fin,1992,0.00689
fin,1993,0.00689
fin,1994,0.00722
fin,1995,0.00821
fin,1996,0.00854
fin,1997,0.01018
fin,1998,0.01051
fin,1999,0.01083
fin,2000,0.0128
fin,2001,0.01215
fin,2002,0.0128
fin,2003,0.01379
fin,2004,0.01412
fin,2005,0.01412
fin,2006,0.01414
fin,2007,0.01381
fin,2008,0.01415
fin,2009,0.01382
fin,2010,0.01349
fin,2011,0.01349
fin,2012,0.01316
fin,2013,0.01119
fin,2014,0.01086
fin,2015,0.01086
fin,2016,0.00987
fin,2017,0.00987
fin,2018,0.00987
fji,1961,3.55774
fji,1962,3.55774
fji,1963,3.77668
fji,1964,3.77668
fji,1965,3.77668
fji,1966,3.77668
fji,1967,3.77668
fji,1968,4.32403
fji,1969,4.32403
fji,1970,4.32403
fji,1971,4.32403
fji,1972,4.37876
fji,1973,4.37876
fji,1974,4.37876
fji,1975,4.37876
fji,1976,4.37876
fji,1977,4.37876
fji,1978,4.37876
fji,1979,4.37876
fji,1980,4.37876
fji,1981,4.37876
fji,1982,4.37876
fji,1983,4.37876
fji,1984,4.37876
fji,1985,4.37876
fji,1986,4.37876
fji,1987,4.37876
fji,1988,4.37876
fji,1989,4.37876
fji,1990,4.37876
fji,1991,4.37876
fji,1992,4.37876
fji,1993,4.37876
fji,1994,4.37876
fji,1995,4.65244
fji,1996,4.65244
fji,1997,4.65244
fji,1998,4.65244
fji,1999,4.54297
fji,2000,4.54297
fji,2001,4.54297
fji,2002,4.54297
fji,2003,4.54297
fji,2004,4.54297
fji,2005,4.54297
fji,2006,4.54297
fji,2007,4.54297
fji,2008,4.5977
fji,2009,4.65244
fji,2010,4.65244
fji,2011,4.65244
fji,2012,4.65244
fji,2013,4.65244
fji,2014,4.65244
fji,2015,4.65244
fji,2016,4.65244
fji,2017,4.65244
fji,2018,4.65244
fra,1961,3.28545
fra,1962,3.26901
fra,1963,3.26171
fra,1964,3.19596
fra,1965,3.18866
fra,1966,3.19779
fra,1967,3.1777
fra,1968,3.14848
fra,1969,3.10465
fra,1970,3.07543
fra,1971,2.98412
fra,1972,2.93115
fra,1973,2.93115
fra,1974,2.93846
fra,1975,2.96037
fra,1976,2.93298
fra,1977,2.86906
fra,1978,2.9622
fra,1979,2.77775
fra,1980,2.55677
fra,1981,2.53851
fra,1982,2.50563
fra,1983,2.48007
fra,1984,2.43989
fra,1985,2.40884
fra,1986,2.38145
fra,1987,2.35953
fra,1988,2.26091
fra,1989,2.22457
fra,1990,2.20741
fra,1991,2.20247
fra,1992,2.19992
fra,1993,2.18385
fra,1994,2.16978
fra,1995,2.14531
fra,1996,2.12376
fra,1997,2.10166
fra,1998,2.08925
fra,1999,2.08906
fra,2000,2.08322
fra,2001,2.07226
fra,2002,2.06057
fra,2003,2.03699
fra,2004,2.02861
fra,2005,2.02828
fra,2006,2.00271
fra,2007,1.95797
fra,2008,1.91998
fra,2009,1.87597
fra,2010,1.84657
fra,2011,1.83944
fra,2012,1.83323
fra,2013,1.8199
fra,2014,1.81753
fra,2015,1.80127
fra,2016,1.8119
fra,2017,1.82521
fra,2018,1.83689
fsm,1991,24.28571
fsm,1992,24.28571
fsm,1993,24.28571
fsm,1994,24.28571
fsm,1995,24.28571
fsm,1996,24.28571
fsm,1997,24.28571
fsm,1998,24.28571
fsm,1999,24.28571
fsm,2000,24.28571
fsm,2001,24.28571
fsm,2002,24.28571
fsm,2003,24.28571
fsm,2004,24.28571
fsm,2005,24.28571
fsm,2006,24.28571
fsm,2007,24.28571
fsm,2008,24.28571
fsm,2009,24.28571
fsm,2010,24.28571
fsm,2011,24.28571
fsm,2012,24.28571
fsm,2013,24.28571
fsm,2014,24.28571
fsm,2015,24.28571
fsm,2016,24.28571
fsm,2017,24.28571
fsm,2018,24.28571
gab,1961,0.21345
gab,1962,0.23286
gab,1963,0.25226
gab,1964,0.27167
gab,1965,0.29107
gab,1966,0.31047
gab,1967,0.32988
gab,1968,0.34928
gab,1969,0.36869
gab,1970,0.38809
gab,1971,0.4269
gab,1972,0.44631
gab,1973,0.48512
gab,1974,0.50452
gab,1975,0.53169
gab,1976,0.56662
gab,1977,0.59766
gab,1978,0.62871
gab,1979,0.62871
gab,1980,0.62871
gab,1981,0.62871
gab,1982,0.62871
gab,1983,0.62871
gab,1984,0.62871
gab,1985,0.62871
gab,1986,0.62871
gab,1987,0.62871
gab,1988,0.62871
gab,1989,0.62871
gab,1990,0.62871
gab,1991,0.62871
gab,1992,0.64035
gab,1993,0.64035
gab,1994,0.64035
gab,1995,0.65976
gab,1996,0.65976
gab,1997,0.65976
gab,1998,0.65976
gab,1999,0.65976
gab,2000,0.65976
gab,2001,0.65976
gab,2002,0.65976
gab,2003,0.65976
gab,2004,0.65976
gab,2005,0.65976
gab,2006,0.65976
gab,2007,0.65976
gab,2008,0.65976
gab,2009,0.65976
gab,2010,0.65976
gab,2011,0.65976
gab,2012,0.65976
gab,2013,0.65976
gab,2014,0.65976
gab,2015,0.65976
gab,2016,0.65976
gab,2017,0.65976
gab,2018,0.65976
gbr,1961,0.49601
gbr,1962,0.47534
gbr,1963,0.51254
gbr,1964,0.47121
gbr,1965,0.45054
gbr,1966,0.44641
gbr,1967,0.44228
gbr,1968,0.43401
gbr,1969,0.40508
gbr,1970,0.40094
gbr,1971,0.38854
gbr,1972,0.37614
gbr,1973,0.36788
gbr,1974,0.35961
gbr,1975,0.35134
gbr,1976,0.33481
gbr,1977,0.32654
gbr,1978,0.32241
gbr,1979,0.33067
gbr,1980,0.32241
gbr,1981,0.31001
gbr,1982,0.30174
gbr,1983,0.29347
gbr,1984,0.28107
gbr,1985,0.29347
gbr,1986,0.28107
gbr,1987,0.28107
gbr,1988,0.28107
gbr,1989,0.28107
gbr,1990,0.27281
gbr,1991,0.27281
gbr,1992,0.26454
gbr,1993,0.25214
gbr,1994,0.25214
gbr,1995,0.23561
gbr,1996,0.23147
gbr,1997,0.23561
gbr,1998,0.21907
gbr,1999,0.2108
gbr,2000,0.21494
gbr,2001,0.2108
gbr,2002,0.20667
gbr,2003,0.20254
gbr,2004,0.20254
gbr,2005,0.19427
gbr,2006,0.186
gbr,2007,0.19014
gbr,2008,0.19014
gbr,2009,0.17774
gbr,2010,0.19014
gbr,2011,0.186
gbr,2012,0.19014
gbr,2013,0.18559
gbr,2014,0.18518
gbr,2015,0.20254
gbr,2016,0.19279
gbr,2017,0.19719
gbr,2018,0.19082
geo,1992,4.80645
geo,1993,4.79206
geo,1994,4.77767
geo,1995,4.4179
geo,1996,4.10131
geo,1997,4.00058
geo,1998,3.88545
geo,1999,3.88545
geo,2000,3.87106
geo,2001,3.85667
geo,2002,3.8135
geo,2003,3.79911
geo,2004,1.43906
geo,2005,1.58296
geo,2006,1.6693
geo,2007,1.64052
geo,2008,1.65491
geo,2009,1.79882
geo,2010,1.79882
geo,2011,1.79882
geo,2012,1.79882
geo,2013,1.87077
geo,2014,1.58296
geo,2015,1.58296
geo,2016,1.58296
geo,2017,1.73838
geo,2018,1.73838
gha,1961,7.03173
gha,1962,7.03173
gha,1963,7.03173
gha,1964,7.03173
gha,1965,7.03173
gha,1966,7.03173
gha,1967,7.03173
gha,1968,7.03173
gha,1969,7.03173
gha,1970,7.03173
gha,1971,7.03173
gha,1972,7.03173
gha,1973,7.03173
gha,1974,7.03173
gha,1975,7.03173
gha,1976,7.03173
gha,1977,7.47121
gha,1978,7.47121
gha,1979,7.47121
gha,1980,7.47121
gha,1981,7.47121
gha,1982,7.47121
gha,1983,7.47121
gha,1984,7.03173
gha,1985,7.03173
gha,1986,7.03173
gha,1987,6.59225
gha,1988,6.59225
gha,1989,6.59225
gha,1990,6.59225
gha,1991,6.68014
gha,1992,6.68014
gha,1993,7.03173
gha,1994,7.47121
gha,1995,7.47121
gha,1996,7.47121
gha,1997,7.47121
gha,1998,8.35018
gha,1999,8.78966
gha,2000,9.44889
gha,2001,9.44889
gha,2002,9.44889
gha,2003,10.32785
gha,2004,12.30553
gha,2005,12.30553
gha,2006,12.30553
gha,2007,12.30553
gha,2008,12.30553
gha,2009,11.86605
gha,2010,11.86605
gha,2011,11.86605
gha,2012,11.86605
gha,2013,11.86605
gha,2014,11.86605
gha,2015,11.86605
gha,2016,11.86605
gha,2017,11.86605
gha,2018,11.86605
gin,1961,1.62787
gin,1962,1.62787
gin,1963,1.62787
gin,1964,1.62787
gin,1965,1.62787
gin,1966,1.62787
gin,1967,1.62787
gin,1968,1.62787
gin,1969,1.62787
gin,1970,1.62787
gin,1971,1.62787
gin,1972,1.62787
gin,1973,1.62787
gin,1974,1.62787
gin,1975,1.66857
gin,1976,1.66857
gin,1977,1.66857
gin,1978,1.66857
gin,1979,1.74996
gin,1980,1.74996
gin,1981,1.74996
gin,1982,1.74996
gin,1983,1.79066
gin,1984,1.79066
gin,1985,1.83135
gin,1986,1.83135
gin,1987,1.83135
gin,1988,1.95344
gin,1989,1.95344
gin,1990,2.03484
gin,1991,2.11623
gin,1992,2.23832
gin,1993,2.31971
gin,1994,2.40111
gin,1995,2.40111
gin,1996,2.4418
gin,1997,2.4418
gin,1998,2.56389
gin,1999,2.60459
gin,2000,2.60459
gin,2001,2.60459
gin,2002,2.64529
gin,2003,2.72668
gin,2004,2.76738
gin,2005,2.76738
gin,2006,2.76738
gin,2007,2.76738
gin,2008,2.80807
gin,2009,2.84877
gin,2010,2.84877
gin,2011,2.84877
gin,2012,2.84877
gin,2013,2.84877
gin,2014,2.84877
gin,2015,2.84877
gin,2016,2.84877
gin,2017,2.84877
gin,2018,2.84877
gmb,1961,0.29644
gmb,1962,0.29644
gmb,1963,0.29644
gmb,1964,0.29644
gmb,1965,0.29644
gmb,1966,0.29644
gmb,1967,0.29644
gmb,1968,0.29644
gmb,1969,0.29644
gmb,1970,0.39526
gmb,1971,0.39526
gmb,1972,0.39526
gmb,1973,0.39526
gmb,1974,0.39526
gmb,1975,0.39526
gmb,1976,0.39526
gmb,1977,0.39526
gmb,1978,0.39526
gmb,1979,0.39526
gmb,1980,0.39526
gmb,1981,0.39526
gmb,1982,0.39526
gmb,1983,0.39526
gmb,1984,0.39526
gmb,1985,0.39526
gmb,1986,0.49407
gmb,1987,0.49407
gmb,1988,0.49407
gmb,1989,0.49407
gmb,1990,0.49407
gmb,1991,0.49407
gmb,1992,0.49407
gmb,1993,0.49407
gmb,1994,0.49407
gmb,1995,0.49407
gmb,1996,0.49407
gmb,1997,0.49407
gmb,1998,0.49407
gmb,1999,0.49407
gmb,2000,0.49407
gmb,2001,0.49407
gmb,2002,0.49407
gmb,2003,0.49407
gmb,2004,0.49407
gmb,2005,0.49407
gmb,2006,0.49407
gmb,2007,0.49407
gmb,2008,0.49407
gmb,2009,0.49407
gmb,2010,0.49407
gmb,2011,0.49407
gmb,2012,0.49407
gmb,2013,0.49407
gmb,2014,0.49407
gmb,2015,0.49407
gmb,2016,0.49407
gmb,2017,0.49407
gmb,2018,0.49407
gnb,1961,1.52916
gnb,1962,1.52916
gnb,1963,1.52916
gnb,1964,1.52916
gnb,1965,1.52916
gnb,1966,1.52916
gnb,1967,1.52916
gnb,1968,1.52916
gnb,1969,1.52916
gnb,1970,1.52916
gnb,1971,1.52916
gnb,1972,1.52916
gnb,1973,1.52916
gnb,1974,1.52916
gnb,1975,1.52916
gnb,1976,1.52916
gnb,1977,1.56472
gnb,1978,1.56472
gnb,1979,1.60028
gnb,1980,1.70697
gnb,1981,1.88478
gnb,1982,1.88478
gnb,1983,1.88478
gnb,1984,2.66714
gnb,1985,2.77383
gnb,1986,3.02276
gnb,1987,3.20057
gnb,1988,3.20057
gnb,1989,4.16074
gnb,1990,4.16074
gnb,1991,4.16074
gnb,1992,4.16074
gnb,1993,4.16074
gnb,1994,4.16074
gnb,1995,4.4808
gnb,1996,5.04979
gnb,1997,6.65007
gnb,1998,7.00569
gnb,1999,8.10811
gnb,2000,8.81935
gnb,2001,8.81935
gnb,2002,8.85491
gnb,2003,8.89047
gnb,2004,8.89047
gnb,2005,8.89047
gnb,2006,8.89047
gnb,2007,8.89047
gnb,2008,8.89047
gnb,2009,8.89047
gnb,2010,8.89047
gnb,2011,8.89047
gnb,2012,8.89047
gnb,2013,8.89047
gnb,2014,8.89047
gnb,2015,8.89047
gnb,2016,8.89047
gnb,2017,8.89047
gnb,2018,8.89047
gnq,1961,3.56506
gnq,1962,3.56506
gnq,1963,3.56506
gnq,1964,3.56506
gnq,1965,3.56506
gnq,1966,3.56506
gnq,1967,3.56506
gnq,1968,3.56506
gnq,1969,3.56506
gnq,1970,3.56506
gnq,1971,3.56506
gnq,1972,3.56506
gnq,1973,3.56506
gnq,1974,3.56506
gnq,1975,3.56506
gnq,1976,3.56506
gnq,1977,3.56506
gnq,1978,3.56506
gnq,1979,3.56506
gnq,1980,3.56506
gnq,1981,3.56506
gnq,1982,3.56506
gnq,1983,3.56506
gnq,1984,3.56506
gnq,1985,3.56506
gnq,1986,3.56506
gnq,1987,3.56506
gnq,1988,3.56506
gnq,1989,3.56506
gnq,1990,3.56506
gnq,1991,3.56506
gnq,1992,3.56506
gnq,1993,3.56506
gnq,1994,3.56506
gnq,1995,3.56506
gnq,1996,3.56506
gnq,1997,3.56506
gnq,1998,3.56506
gnq,1999,3.56506
gnq,2000,3.56506
gnq,2001,3.56506
gnq,2002,3.20856
gnq,2003,3.20856
gnq,2004,3.20856
gnq,2005,3.20856
gnq,2006,2.85205
gnq,2007,2.85205
gnq,2008,2.6738
gnq,2009,2.49554
gnq,2010,2.49554
gnq,2011,2.13904
gnq,2012,2.13904
gnq,2013,2.13904
gnq,2014,2.13904
gnq,2015,2.13904
gnq,2016,2.13904
gnq,2017,2.13904
gnq,2018,2.13904
grc,1961,7.0287
grc,1962,6.50892
grc,1963,6.50892
grc,1964,6.57099
grc,1965,6.69511
grc,1966,6.64081
grc,1967,6.62529
grc,1968,6.60202
grc,1969,6.8813
grc,1970,6.98216
grc,1971,7.12956
grc,1972,7.17611
grc,1973,7.26144
grc,1974,7.31575
grc,1975,7.43988
grc,1976,7.55625
grc,1977,7.67261
grc,1978,7.73468
grc,1979,7.73468
grc,1980,7.92863
grc,1981,7.95966
grc,1982,7.93638
grc,1983,7.96742
grc,1984,8.00621
grc,1985,8.06051
grc,1986,8.11482
grc,1987,8.16137
grc,1988,8.23119
grc,1989,8.27773
grc,1990,8.28549
grc,1991,8.35531
grc,1992,8.36307
grc,1993,8.38635
grc,1994,8.40962
grc,1995,8.40186
grc,1996,8.44841
grc,1997,8.50272
grc,1998,8.51823
grc,1999,8.59581
grc,2000,8.6346
grc,2001,8.782
grc,2002,8.75873
grc,2003,8.782
grc,2004,8.782
grc,2005,8.81303
grc,2006,8.82855
grc,2007,8.79752
grc,2008,8.82855
grc,2009,8.83631
grc,2010,8.82079
grc,2011,8.90613
grc,2012,8.81303
grc,2013,8.71994
grc,2014,8.56478
grc,2015,8.61908
grc,2016,8.64236
grc,2017,8.3941
grc,2018,8.41738
grd,1961,41.17647
grd,1962,41.17647
grd,1963,41.17647
grd,1964,41.17647
grd,1965,41.17647
grd,1966,41.17647
grd,1967,41.17647
grd,1968,41.17647
grd,1969,41.17647
grd,1970,41.17647
grd,1971,41.17647
grd,1972,41.17647
grd,1973,41.17647
grd,1974,41.17647
grd,1975,41.17647
grd,1976,41.17647
grd,1977,41.17647
grd,1978,41.17647
grd,1979,41.17647
grd,1980,35.29412
grd,1981,35.29412
grd,1982,35.29412
grd,1983,35.29412
grd,1984,35.29412
grd,1985,29.41176
grd,1986,29.41176
grd,1987,29.41176
grd,1988,29.41176
grd,1989,29.41176
grd,1990,29.41176
grd,1991,26.47059
grd,1992,26.47059
grd,1993,26.47059
grd,1994,26.47059
grd,1995,26.47059
grd,1996,26.47059
grd,1997,26.47059
grd,1998,26.47059
grd,1999,29.41176
grd,2000,29.41176
grd,2001,29.41176
grd,2002,29.41176
grd,2003,26.47059
grd,2004,26.47059
grd,2005,11.76471
grd,2006,11.76471
grd,2007,11.76471
grd,2008,11.76471
grd,2009,11.76471
grd,2010,11.76471
grd,2011,11.76471
grd,2012,11.76471
grd,2013,11.76471
grd,2014,11.76471
grd,2015,11.76471
grd,2016,11.76471
grd,2017,11.76471
grd,2018,11.76471
gtm,1961,4.06868
gtm,1962,4.08735
gtm,1963,4.10601
