geo,time,ne_dab_totl_kn
gbr,2020,1899430376000
geo,2010,30005300000
geo,2011,32519200000
geo,2012,34577600000
geo,2013,34242700000
geo,2014,37944900000
geo,2015,39719000000
geo,2016,39964500000
geo,2017,41593800000
geo,2018,43862600000
geo,2019,45567197900
geo,2020,47100817104.4856
gha,2006,84389458147.3485
gha,2007,91957273009.09351
gha,2008,103419369586.73
gha,2009,96295070335.38899
gha,2010,101397243616.47099
gha,2011,116803090321.422
gha,2012,131846815444.619
gha,2013,136773169200
gha,2014,134295021600
gha,2015,134466158600
gha,2016,137365120300
gha,2017,142402298800
gha,2018,150500391600
gha,2019,161430693300
gha,2020,164720262000
gin,2006,40644702552000
gin,2007,41681742062300
gin,2008,43062057940400
gin,2009,42470566703200
gin,2010,44291782457200
gin,2011,49866863141300
gin,2012,55099128967800
gin,2013,60171380404400
gin,2014,59829959277700
gin,2015,65169939487400
gin,2016,85062403200900
gin,2017,69342012145000
gin,2018,72733237113200
gin,2019,78822680359700
gmb,2004,40476000000
gmb,2005,40568000000
gmb,2006,40437000000
gmb,2007,41892000000
gmb,2008,44931000000
gmb,2009,47928000000
gmb,2010,51531000000
gmb,2011,48391000000
gmb,2012,51821000000
gmb,2013,54177316100
gmb,2014,54225586800
gmb,2015,57079269400
gmb,2016,60796586200
gmb,2017,64468594100
gmb,2018,69465517200
gmb,2019,75997192200
gmb,2020,82237030600
gnb,2000,317109534000
gnb,2001,328468920300
gnb,2002,324367867300
gnb,2003,318461415700
gnb,2004,341628008100
gnb,2005,356286749000
gnb,2006,359012839900
gnb,2007,374734889300
gnb,2008,393206640300
gnb,2009,396582566100
gnb,2010,443008250500
gnb,2011,441938983800
gnb,2012,425623749500
gnb,2013,425107747300
gnb,2014,459117601400
gnb,2015,494265638700
gnb,2016,537246115200
gnb,2017,611279014800
gnb,2018,562113858600
gnb,2019,600172015800
gnb,2020,598660175100
gnq,2005,2018202310800
gnq,2006,2841788000000
gnq,2007,3390214000000
gnq,2008,4189163000000
gnq,2009,4333618000000
gnq,2010,4552540000000
gnq,2011,4877707000000
gnq,2012,5944634000000
gnq,2013,5378490947700
gnq,2014,5209382078600
gnq,2015,4414858000000
gnq,2016,3848830402900
gnq,2017,3837689000000
gnq,2018,3852673987800
gnq,2019,3632912945300
gnq,2020,3538682000000
grc,1960,37854964300
grc,1961,42870709200
grc,1962,43517776500
grc,1963,48710703300
grc,1964,54188838800
grc,1965,60161574100
grc,1966,63017250500
grc,1967,66706406400
grc,1968,72127414700
grc,1969,80691537900
grc,1970,87266733000
grc,1971,93632340000
grc,1972,102855998000
grc,1973,112525689000
grc,1974,103186593000
grc,1975,108703126000
grc,1976,115753930000
grc,1977,119616856000
grc,1978,127252414000
grc,1979,130173155000
grc,1980,130847344000
grc,1981,128419447000
grc,1982,129682877000
grc,1983,129718988000
grc,1984,130064953000
grc,1985,133893126000
grc,1986,134532485000
grc,1987,130650076000
grc,1988,138479788000
grc,1989,145838487000
grc,1990,148988680000
grc,1991,154301821000
grc,1992,153369860000
grc,1993,151862175000
grc,1994,153447139000
grc,1995,158778627000
grc,1996,165224258000
grc,1997,169991633000
grc,1998,181200290000
grc,1999,186075973000
grc,2000,194789582000
grc,2001,202574515000
grc,2002,210800536000
grc,2003,226072280000
grc,2004,232151524000
grc,2005,232692234000
grc,2006,250835098000
grc,2007,264265026000
grc,2008,262774470000
grc,2009,245676360000
grc,2010,229094389000
grc,2011,201369849000
grc,2012,183810437000
grc,2013,176437112000
grc,2014,176713509000
grc,2015,178173783000
grc,2016,178809923000
grc,2017,180289974000
grc,2018,182854091000
grc,2019,184933945000
grc,2020,178388847000
grl,2003,12818800000
grl,2004,13242300000
grl,2005,14442700000
grl,2006,14933500000
grl,2007,15920800000
grl,2008,17618000000
grl,2009,17288600000
grl,2010,20041400000
grl,2011,21704400000
grl,2012,18199600000
grl,2013,17263200000
grl,2014,16337300000
grl,2015,16658600000
grl,2016,17278100000
grl,2017,17274900000
grl,2018,17375100000
grl,2019,19610600000
gtm,1960,64293514388.8508
gtm,1961,66412818851.971
gtm,1962,68720602450.3046
gtm,1963,74725311400.36638
gtm,1964,80705909949.02969
gtm,1965,83439529434.5193
gtm,1966,85007052344.29918
gtm,1967,90816637963.81009
gtm,1968,97397664349.894
gtm,1969,100047663007.705
gtm,1970,106587271664.84
gtm,1971,112985863378.04401
gtm,1972,117443649464.261
gtm,1973,125465670502.683
gtm,1974,132880940354.03
gtm,1975,135342662634.815
gtm,1976,152737109375.64099
gtm,1977,165620936110.513
gtm,1978,175499410134.19699
gtm,1979,177537680750.38
gtm,1980,178650806037.83899
gtm,1981,184762236866.51501
gtm,1982,175025808881.33301
gtm,1983,165915635276.465
gtm,1984,167329161544.79599
gtm,1985,163442094442.397
gtm,1986,165622294663.20401
gtm,1987,176813897214.54099
gtm,1988,184596460522.95599
gtm,1989,190399965812.26401
gtm,1990,191670461655.15701
gtm,1991,201898159800
gtm,1992,218863463400
gtm,1993,228241775300
gtm,1994,236800307800
gtm,1995,247818076200
gtm,1996,249651524300
gtm,1997,266615854400
gtm,1998,289604103500
gtm,1999,299978631300
gtm,2000,307874581600
gtm,2001,320116287500
gtm,2002,333026564600
gtm,2003,341304859000
gtm,2004,351226473900
gtm,2005,362044764800
gtm,2006,383602839000
gtm,2007,406604080200
gtm,2008,408333758600
gtm,2009,400602950000
gtm,2010,418041507600
gtm,2011,440928664700
gtm,2012,454964459800
gtm,2013,469217712100
gtm,2014,486244085000
gtm,2015,506769987000
gtm,2016,518281704200
gtm,2017,535314854800
gtm,2018,557257413300
gtm,2019,583745454700
gtm,2020,572535548700
hkg,2019,2800382000000
hkg,2020,2619240000000
hnd,1960,23499610400
hnd,1961,24036883200
hnd,1962,25744309800
hnd,1963,27706077700
hnd,1964,29512430100
hnd,1965,30718199900
hnd,1966,32352070000
hnd,1967,34599099000
hnd,1968,36545759100
hnd,1969,37150140200
hnd,1970,39148058700
hnd,1971,37035080400
hnd,1972,38743311500
hnd,1973,43084276800
hnd,1974,45824532400
hnd,1975,45018811700
hnd,1976,51427227600
hnd,1977,59974540300
hnd,1978,62450623883.3088
hnd,1979,63523650658.6737
hnd,1980,65878674745.4254
hnd,1981,59680757776.2747
hnd,1982,53952879816.3054
hnd,1983,54839026122.371
hnd,1984,62772978332.0136
hnd,1985,65526174594.3467
hnd,1986,68909000392.20009
hnd,1987,73170605059.2951
hnd,1988,77030900016.2453
hnd,1989,77915757998.36819
hnd,1990,78746829962.43518
hnd,1991,78858981800
hnd,1992,83433606300
hnd,1993,91487853700
hnd,1994,95622604900
hnd,1995,98179533700
hnd,1996,98214290500
hnd,1997,101118962400
hnd,1998,107428384500
hnd,1999,113188229300
hnd,2000,119930200000
hnd,2001,123093800000
hnd,2002,125547500000
hnd,2003,131098400000
hnd,2004,142608500000
hnd,2005,149469300000
hnd,2006,161029000000
hnd,2007,179091400000
hnd,2008,187511500000
hnd,2009,166673300000
hnd,2010,173975700000
hnd,2011,185650600000
hnd,2012,190365900000
hnd,2013,191548600000
hnd,2014,197455200000
hnd,2015,211598600000
hnd,2016,215982800000
hnd,2017,229391500000
hnd,2018,241998000000
hnd,2019,241456900000
hnd,2020,220153700000
hrv,1995,231008730466.608
hrv,1996,241069448098.121
hrv,1997,273704810222.86801
hrv,1998,268297411071.02701
hrv,1999,262316348459.60297
hrv,2000,265885092506.36496
hrv,2001,276426022112.03998
hrv,2002,306443504588.117
hrv,2003,328738139403.66998
hrv,2004,340734291371.27094
hrv,2005,356274960727.95801
hrv,2006,374091349189.07001
hrv,2007,394177349457.396
hrv,2008,409671581335.34601
hrv,2009,367488525183.40302
hrv,2010,351108346355.638
hrv,2011,351442643548.38
hrv,2012,342323991296.50098
hrv,2013,342192378741.12598
hrv,2014,336082092216.005
hrv,2015,343288489513.92499
hrv,2016,354497152674.32294
hrv,2017,369006569895.73297
hrv,2018,386550024590.62
hrv,2019,399502438587.034
hrv,2020,388243337036.42798
hti,1988,350432752708.70203
hti,1989,328226405782.23694
hti,1990,350549822896.34198
hti,1991,344951075720.07898
hti,1992,328606681420.16803
hti,1993,343980015783.052
hti,1994,305746051770.25403
hti,1995,375549872945.77893
hti,1996,425100322471.32397
hti,1997,440187091108.31696
hti,1998,450443793067.742
hti,1999,379832264541.74597
hti,2000,572521279100
hti,2001,567202632200
hti,2002,561382005100
hti,2003,577305658700
hti,2004,573743450800
hti,2005,597063881100
hti,2006,604177040400
hti,2007,634647592100
hti,2008,649541445700
hti,2009,685483813400
hti,2010,689341562200
hti,2011,691357748100
hti,2012,689394974400
hti,2013,714073173000
hti,2014,736087549400
hti,2015,744637824200
hti,2016,797535915600
hti,2017,838614691300
hti,2018,862813625200
hti,2019,858451036700
hti,2020,813548672400
hun,1991,21997036866000
hun,1992,21242119538000
hun,1993,23307457058000
hun,1994,23761863601000
hun,1995,22632672000000
hun,1996,22478011000000
hun,1997,23293494000000
hun,1998,24984605000000
hun,1999,25959574000000
hun,2000,27012228000000
hun,2001,27550207000000
hun,2002,29371673000000
hun,2003,31089458000000
hun,2004,32968820000000
hun,2005,33485840000000
hun,2006,34009718000000
hun,2007,33669212000000
hun,2008,33819139000000
hun,2009,30413172000000
hun,2010,30352853000000
hun,2011,30237420000000
hun,2012,29480778000000
hun,2013,30004747000000
hun,2014,31645961000000
hun,2015,32271643000000
hun,2016,32842389000000
hun,2017,34726950000000
hun,2018,37197855000000
hun,2019,39716401000000
hun,2020,38676335000000
idn,1960,384824413997900
idn,1961,426035412367600
idn,1962,432240857039700
idn,1963,403664690971900
idn,1964,419544739324300
idn,1965,417818282485900
idn,1966,432577672725700
idn,1967,443815053507400
idn,1968,493060798636800
idn,1969,535289966569100
idn,1970,582187094641200
idn,1971,629540302699700
idn,1972,684103556499400
idn,1973,745227429456700
idn,1974,840258300131900
idn,1975,916695899947500
idn,1976,974059116441500
idn,1977,1074092259863300
idn,1978,1186438698515500
idn,1979,1389178670421500
idn,1980,1617197139721300
idn,1981,1852270781515100
idn,1982,1937807770751500
idn,1983,6310063834397450
idn,1984,8979216065146541
idn,1985,12537084153061300
idn,1986,12124619705336300
idn,1987,10146431251973000
idn,1988,4007116018668990.5
idn,1989,4650155435830820
idn,1990,7915614329058270
idn,1991,6004182941614100
idn,1992,6630824410525700
idn,1993,8523281141900400
idn,1994,11020891715569800
idn,1995,11952088160455300
idn,1996,7218932936936400
idn,1997,6229170955765400
idn,1998,463270757201200
idn,1999,-1294184312868900
idn,2000,-3235474051627100
idn,2001,-4885946612652600
idn,2002,1450808786197500
idn,2003,-5431421248486000
idn,2004,-637618627746100
idn,2005,-2141804411216000
idn,2006,-1006837783530300
idn,2007,5567001823985100
idn,2008,5481506540155600
idn,2009,6702989607366800
idn,2010,6733935043782700
idn,2011,7140937027537400
idn,2012,7661437109414000
idn,2013,8018675583598000
idn,2014,8422774955160800
idn,2015,8780032543144800
idn,2016,9180959598031800
idn,2017,9638695957358400
idn,2018,10244982591006500
idn,2019,10655974804919600
idn,2020,10254008092426800
ind,1960,7546036398050.78125
ind,1961,7667000301822.73926
ind,1962,7992868764676.88965
ind,1963,8435338322283.42871
ind,1964,8990456009572.41992
ind,1965,9217108977136.73828
ind,1966,9397363669911.93945
ind,1967,9735834741578.07031
ind,1968,9932740097009.08789
ind,1969,10467262142874.09961
ind,1970,10810680083064.80078
ind,1971,11212276415861.09961
ind,1972,11186907255082.80078
ind,1973,11753577551130.09961
ind,1974,11592339315451.80078
ind,1975,11955420384844.69922
ind,1976,12566768935375.09961
ind,1977,13727136511572.69922
ind,1978,14922588785158.80078
ind,1979,14405099189997.30078
ind,1980,15628205668321.19922
ind,1981,16009156313235.40039
ind,1982,16358913742407
ind,1983,17544340911002.5
ind,1984,18197590980765
ind,1985,19202310763730.39844
ind,1986,19953965903576.60156
ind,1987,21105799734159.89453
ind,1988,22657180664604.69531
ind,1989,23939786916607
ind,1990,25700004580981.30078
ind,1991,25065990573500
ind,1992,26256290933800
ind,1993,27328383161700
ind,1994,29396035610300
ind,1995,31356892886100
ind,1996,33175673185100
ind,1997,35356660091600
ind,1998,37644522628600
ind,1999,41223402646000
ind,2000,41591877544500
ind,2001,43748632039200
ind,2002,45336854052700
ind,2003,48959458675900
ind,2004,54623807187000
ind,2005,60253422853300
ind,2006,64828498414900
ind,2007,72096559916700
ind,2008,73236076097200
ind,2009,80641709695900
ind,2010,88078225389500
ind,2011,93375712631200
ind,2012,97606243650700
ind,2013,100107156459100
ind,2014,107076116967100
ind,2015,114319475198700
ind,2016,121635199045700
ind,2017,131773929914300
ind,2018,142540264582600
ind,2019,149167705376000
ind,2020,136902982045500
irl,1970,35596062000
irl,1971,37037668000
irl,1972,39910247000
irl,1973,43536395000
irl,1974,44487900000
irl,1975,43103474000
irl,1976,45501791000
irl,1977,49117501000
irl,1978,53608653000
irl,1979,57503865000
irl,1980,56191571000
irl,1981,57916335000
irl,1982,56697466000
irl,1983,55381801000
irl,1984,55950426000
irl,1985,56517869000
irl,1986,57163858000
irl,1987,56852598000
irl,1988,57907868000
irl,1989,62046456000
irl,1990,66200449000
irl,1991,66176482000
irl,1992,65831092000
irl,1993,66488567000
irl,1994,70297130000
irl,1995,75602138000
irl,1996,81871294000
irl,1997,89763074000
irl,1998,98605782000
irl,1999,107226281000
irl,2000,116917458000
irl,2001,123227247000
irl,2002,129212029000
irl,2003,135183379000
irl,2004,141132487000
irl,2005,154681700000
irl,2006,165226056000
irl,2007,172183406000
irl,2008,165628462000
irl,2009,151366040000
irl,2010,145329519000
irl,2011,146995832000
irl,2012,150439662000
irl,2013,148011937000
irl,2014,160936909000
irl,2015,187063148000
irl,2016,225322380000
irl,2017,227505896000
irl,2018,221415912000
irl,2019,316310625000
irl,2020,270070182000
irn,1960,477827728840854
irn,1961,490007917535212
irn,1962,495605691096879.0625
irn,1963,516682319232650
irn,1964,561688754608743.0625
irn,1965,656276822346692
irn,1966,726735732486022.125
irn,1967,818610172074533
irn,1968,932513179936665
irn,1969,1023219244395850
irn,1970,1133051684989300
irn,1971,1246459736869520
irn,1972,1537924716269610
irn,1973,1647839383622130
irn,1974,2386700479172070
irn,1975,3132148015779420
irn,1976,3716361486837169.5
irn,1977,3792554230701060
irn,1978,3387961475812830
irn,1979,2741538738363070
irn,1980,2828278393275370
irn,1981,2654845185058550
irn,1982,2619435012274940
irn,1983,3103012462459280
irn,1984,2771082440615740
irn,1985,2703705080369470
irn,1986,2435304904475770
irn,1987,2334313244298600
irn,1988,1992385378617100
irn,1989,2112368482383320
irn,1990,2517780262730440
irn,1991,2944617840433700
irn,1992,2906659572995300
irn,1993,2702657086842200
irn,1994,2388919992287700
irn,1995,2460064207045700
irn,1996,2718352485055300
irn,1997,2780907558477800
irn,1998,2853625053453400
irn,1999,2859982735806200
irn,2000,3105018818643400
irn,2001,3364702929808900
irn,2002,3776888998070100
irn,2003,4076883699899700
irn,2004,4379195661799600
irn,2005,4486416214126900
irn,2006,4766188924586300
irn,2007,5240239766504100
irn,2008,5341278872992200
irn,2009,5454594705758800
irn,2010,5762929714304500
irn,2011,5749904011585100
irn,2012,5433469058892300
irn,2013,5268559093675100
irn,2014,5449465376490600
irn,2015,5088499321285200
irn,2016,5319249565949400
irn,2017,5584835812654400
irn,2018,5236150572186800
irn,2019,5093950284785100
irn,2020,5253294180746750
irq,2007,74246386300000
irq,2008,85125248223900
irq,2009,92507644559300
irq,2010,103158256802600
irq,2011,114029153225200
irq,2012,124290953210600
irq,2013,142463792405200
irq,2014,144368187163000
irq,2015,136750368866200
irq,2016,138951030362600
irq,2017,138809385037000
irq,2018,147160219425200
irq,2019,169497681875100
isl,1970,490434164000
isl,1971,628780138000
isl,1972,620290239000
isl,1973,697427015000
isl,1974,793097195000
isl,1975,748083794000
isl,1976,725067647000
isl,1977,833337162000
isl,1978,853732503000
isl,1979,882866698000
isl,1980,933696931000
isl,1981,994617722000
isl,1982,1060496169000
isl,1983,924981213000
isl,1984,1013484712000
isl,1985,1022895142000
isl,1986,1059434970000
isl,1987,1237154516000
isl,1988,1249929297000
isl,1989,1182923304000
isl,1990,1222809243000
isl,1991,1279092351000
isl,1992,1214810320000
isl,1993,1177768734000
isl,1994,1188775844000
isl,1995,1220687450000
isl,1996,1299483018000
isl,1997,1383520936000
isl,1998,1582855582000
isl,1999,1648856383000
isl,2000,1752624721000
isl,2001,1718863541000
isl,2002,1688956102000
isl,2003,1780997564000
isl,2004,1960509550000
isl,2005,2229426452000
isl,2006,2471471000000
isl,2007,2476475652000
isl,2008,2307315616000
isl,2009,1870690639000
isl,2010,1824398598000
isl,2011,1881624518000
isl,2012,1906589359000
isl,2013,1924184598000
isl,2014,2010188291000
isl,2015,2137875400000
isl,2016,2301871361000
isl,2017,2465314597000
isl,2018,2580901635000
isl,2019,2605750314000
isl,2020,2549277286000
isr,1970,182913973000
isr,1971,197872262000
isr,1972,212230198000
isr,1973,247867887000
isr,1974,256302269000
isr,1975,267799328000
isr,1976,258678726000
isr,1977,250833920000
isr,1978,268779379000
isr,1979,279906725000
isr,1980,273453995000
isr,1981,294498439000
isr,1982,306570851000
isr,1983,321694634000
isr,1984,311365381000
isr,1985,310360133000
isr,1986,328143304000
isr,1987,364332167000
isr,1988,372034325000
isr,1989,362481782000
isr,1990,396481072000
isr,1991,446550875000
isr,1992,472626064000
isr,1993,502807485000
isr,1994,537822313000
isr,1995,570144399000
isr,1996,606299203000
isr,1997,623029364000
isr,1998,642473838000
isr,1999,669084345000
isr,2000,705166513000
isr,2001,722395919000
isr,2002,724558975000
isr,2003,712688962000
isr,2004,734244923000
isr,2005,760657065000
isr,2006,798979941000
isr,2007,850369994000
isr,2008,869221888000
isr,2009,873599030000
isr,2010,920646742000
isr,2011,979580855000
isr,2012,1014823014000
isr,2013,1048315607000
isr,2014,1097403313000
isr,2015,1129844894000
isr,2016,1207535071000
isr,2017,1257166792000
isr,2018,1313167720000
isr,2019,1360630367000
isr,2020,1303090059000
ita,1970,778086966000
ita,1971,789218224000
ita,1972,819805217000
ita,1973,881578331000
ita,1974,922158952000
ita,1975,881198341000
ita,1976,942213957000
ita,1977,952631654000
ita,1978,974268794000
ita,1979,1038461333000
ita,1980,1105148460000
ita,1981,1102629746000
ita,1982,1111871854000
ita,1983,1110141882000
ita,1984,1153962659000
ita,1985,1187889376000
ita,1986,1231456225000
ita,1987,1287391499000
ita,1988,1342736651000
ita,1989,1387764249000
ita,1990,1424160986000
ita,1991,1456777834000
ita,1992,1469237329000
ita,1993,1405138175000
ita,1994,1426855864000
ita,1995,1453651800000
ita,1996,1463699700000
ita,1997,1503992200000
ita,1998,1550937100000
ita,1999,1595735300000
ita,2000,1649919900000
ita,2001,1681439200000
ita,2002,1700333900000
ita,2003,1711135600000
ita,2004,1729051000000
ita,2005,1743776000000
ita,2006,1773793400000
ita,2007,1797396700000
ita,2008,1775648700000
ita,2009,1702644200000
ita,2010,1734433900000
ita,2011,1725923000000
ita,2012,1627062400000
ita,2013,1582907900000
ita,2014,1585406000000
ita,2015,1605466200000
ita,2016,1635059300000
ita,2017,1663156000000
ita,2018,1684190100000
ita,2019,1679395900000
ita,2020,1537756100000
jam,2007,1078586000000
jam,2008,1083483000000
jam,2009,953775000000
jam,2010,942350000000
jam,2011,980689000000
jam,2012,963486000000
jam,2013,965214000000
jam,2014,966312000000
jam,2015,953543000000
jam,2016,953900000000
jam,2017,973620000000
jam,2018,987322000000
jam,2019,1001400000000
jam,2020,897158818300
jor,1976,6026321897.47651
jor,1977,6182649419.98166
jor,1978,7032570501.67477
jor,1979,8529597820.97248
jor,1980,9133674225.17736
jor,1981,11945532698.5296
jor,1982,12368291263.6269
jor,1983,11792708535.8336
jor,1984,11555559037.2316
jor,1985,10838488044.5649
jor,1986,11895831384.0376
jor,1987,12383493492.4552
jor,1988,11561719452.0355
jor,1989,8999968891.6272
jor,1990,9406551309.93997
jor,1991,9053656700
jor,1992,11048308500
jor,1993,11380703600
jor,1994,11575776900
jor,1995,11835524300
jor,1996,12196697700
jor,1997,12355274800
jor,1998,12668449800
jor,1999,12967934700
jor,2000,14159930400
jor,2001,14809861700
jor,2002,15015854600
jor,2003,16056331700
jor,2004,18388366700
jor,2005,21121370200
jor,2006,21889381000
jor,2007,24184361000
jor,2008,25327151200
jor,2009,26158998900
jor,2010,26876968700
jor,2011,29274250600
jor,2012,29548257000
jor,2013,31785413000
jor,2014,32272682700
jor,2015,32796314500
jor,2016,33015724000
jor,2017,34780296200
jor,2018,34205588100
jor,2019,33677384600
jor,2020,34413853500
jpn,1970,189809026997000
jpn,1971,197879206558000
jpn,1972,215128301460000
jpn,1973,235290066475000
jpn,1974,229928775411000
jpn,1975,235297152271000
jpn,1976,243110229812000
jpn,1977,252248956933000
jpn,1978,267174684544000
jpn,1979,283583420415000
jpn,1980,285689125177000
jpn,1981,293264187256000
jpn,1982,302559475935000
jpn,1983,308509452256000
jpn,1984,319841952234000
jpn,1985,336938776981000
jpn,1986,350761631877000
jpn,1987,368222592283000
jpn,1988,398124183571000
jpn,1989,421939360483000
jpn,1990,445772049328000
jpn,1991,457834069346000
jpn,1992,458956202407000
jpn,1993,458890977020000
jpn,1994,463609901625000
jpn,1995,478522360499000
jpn,1996,495843556540000
jpn,1997,495846491231000
jpn,1998,487552261213000
jpn,1999,486378781146000
jpn,2000,497669053047000
jpn,2001,503587896908000
jpn,2002,499901615970000
jpn,2003,504015080004000
jpn,2004,511090763961000
jpn,2005,519154565371000
jpn,2006,521926029764000
jpn,2007,524235045666000
jpn,2008,516798025184000
jpn,2009,494313498031000
jpn,2010,506054585019000
jpn,2011,510298260064000
jpn,2012,521439294408000
jpn,2013,533739194194000
jpn,2014,535316471530000
jpn,2015,541012400000000
jpn,2016,542412347312000
jpn,2017,548526412096000
jpn,2018,551507065116000
jpn,2019,554022071187000
jpn,2020,532867088307000
kaz,1990,12099531803025.80078
kaz,1991,9105821839900
kaz,1992,8973784637700
kaz,1993,6188445223800
kaz,1994,5661257734000
kaz,1995,4171248688100
kaz,1996,3653848942700
kaz,1997,3724033712900
kaz,1998,3619760768900
kaz,1999,3732751689000
kaz,2000,3911060548800
kaz,2001,4577243264800
kaz,2002,4744520460500
kaz,2003,5210979149200
kaz,2004,5931271223100
kaz,2005,6989059300000
kaz,2006,8272298808000
kaz,2007,9586859597300
kaz,2008,9466892040500
kaz,2009,9574192298000
kaz,2010,10240468628000
kaz,2011,11233130272700
kaz,2012,12515923069100
kaz,2013,13538996667600
kaz,2014,14173631493500
kaz,2015,14615184043100
kaz,2016,14875324465900
kaz,2017,15190942442400
kaz,2018,15611767059200
kaz,2019,17030523664723.19922
kaz,2020,16798628612241.40039
ken,1960,701609276870.56702
ken,1961,664637493185.33899
ken,1962,700313849515.99805
ken,1963,720156058999.70496
ken,1964,764695764975.83606
ken,1965,809018292920.51501
ken,1966,906425429836.49902
ken,1967,957940318926.78406
ken,1968,990098291469.62402
ken,1969,1033839391919.92004
ken,1970,1052437278703.15002
ken,1971,1352825932047.13989
ken,1972,1461153826395.21997
ken,1973,1458303493881.53003
ken,1974,1598356622894.1001
ken,1975,1512859145984.98999
ken,1976,1503423632746.69995
ken,1977,1704191256727.91992
ken,1978,1980248836869.87012
ken,1979,1956932827377.19995
ken,1980,2037065171416.06006
ken,1981,1950996843248.32007
ken,1982,1913816352244.51001
ken,1983,1879692310600.09009
ken,1984,1980749697511.3999
ken,1985,1954078071074.34009
ken,1986,2171744737223.36011
ken,1987,2367234929607.58984
ken,1988,2519119054087.16943
ken,1989,2659684527581.49023
ken,1990,2653925737992.16016
ken,1991,2704568128827.83984
ken,1992,2683547386159.16943
ken,1993,2729938679652.08008
ken,1994,2966735300733.8999
ken,1995,3333632569625.35986
ken,1996,3443337574891.75
ken,1997,3565333852738.75
ken,1998,3780492285394.87988
ken,1999,3843383517446.0498
ken,2000,3863293056456.43994
ken,2001,4050687768739.8999
ken,2002,3984767358568.48975
ken,2003,4126242961168.96973
ken,2004,4236857083413.9502
ken,2005,4495665437414.58984
ken,2006,4979290695143.26953
ken,2007,5280554776100.68945
ken,2008,5385448545409.54004
ken,2009,5718000000000
ken,2010,6103000000000
ken,2011,6370000000000
ken,2012,6810000000000
ken,2013,7168000000000
ken,2014,7642000000000
ken,2015,7990785000000
ken,2016,8229346900000
ken,2017,8750105100000
ken,2018,9070564100000
ken,2019,9530618900000
ken,2020,9459077100000
kgz,1991,284941987300
kgz,1992,254852825500
kgz,1993,205521020100
kgz,1994,161369361700
kgz,1995,152184662600
kgz,1996,160619630200
kgz,1997,148710084100
kgz,1998,159296864700
kgz,1999,166115114800
kgz,2000,168704858300
kgz,2001,169010395300
kgz,2002,171766500200
kgz,2003,192738638400
kgz,2004,209022158000
kgz,2005,223774262800
kgz,2006,271739993600
kgz,2007,284042368500
kgz,2008,316421166300
kgz,2009,285603527500
kgz,2010,286753800000
kgz,2011,308886900000
kgz,2012,360761361700
kgz,2013,384347087500
kgz,2014,405960852600
kgz,2015,398273311600
kgz,2016,406289750700
kgz,2017,428613674500
kgz,2018,468829594400
kgz,2019,483484227400
kgz,2020,414335787900
khm,1993,9850492815300
khm,1994,10528435995600
khm,1995,11520656952300
khm,1996,12600543488400
khm,1997,12601591083200
khm,1998,13183284299700
khm,1999,14759796764800
khm,2000,15711969014800
khm,2001,16528692652200
khm,2002,17738044919200
khm,2003,19565834747600
khm,2004,20957354675000
khm,2005,24123920533700
khm,2006,26502081809400
khm,2007,28711712415400
khm,2008,32454872301400
khm,2009,33040669361800
khm,2010,34762570765800
khm,2011,38281383063400
khm,2012,40968071493600
khm,2013,44050693872400
khm,2014,46400555154100
khm,2015,49543229825900
khm,2016,53239976578900
khm,2017,55918509043800
khm,2018,60839029311500
khm,2019,65754708100900
khm,2020,63863441511900
kir,2008,251997000
kir,2009,249385000
kir,2010,238465000
kir,2011,255248000
kir,2012,280009000
kir,2013,295127000
kir,2014,314208000
kir,2015,359515000
kir,2016,372269000
kir,2017,373963000
kir,2018,383932000
kor,1960,42205900000000
kor,1961,43662500000000
kor,1962,47205100000000
kor,1963,50779300000000
kor,1964,53733400000000
kor,1965,57382300000000
kor,1966,63714000000000
kor,1967,70017500000000
kor,1968,79733100000000
kor,1969,90167900000000
kor,1970,98080100000000
kor,1971,108198300000000
kor,1972,111530100000000
kor,1973,124064800000000
kor,1974,137747100000000
kor,1975,144263300000000
kor,1976,158530600000000
kor,1977,175294900000000
kor,1978,198840500000000
kor,1979,219842400000000
kor,1980,212960800000000
kor,1981,223263100000000
kor,1982,239721000000000
kor,1983,264049100000000
kor,1984,285044400000000
kor,1985,304514000000000
kor,1986,335773300000000
kor,1987,369393200000000
kor,1988,413905700000000
kor,1989,466738100000000
kor,1990,522395300000000
kor,1991,584653600000000
kor,1992,612901200000000
kor,1993,649731000000000
kor,1994,717356700000000
kor,1995,785145700000000
kor,1996,854644300000000
kor,1997,873349700000000
kor,1998,738171300000000
kor,1999,849534900000000
kor,2000,933498300000000
kor,2001,975790800000000
kor,2002,1057260500000000
kor,2003,1079732200000000
kor,2004,1102900000000000
kor,2005,1146231200000000
kor,2006,1207064000000000
kor,2007,1271889100000000
kor,2008,1290280300000000
kor,2009,1263085300000000
kor,2010,1368268800000000
kor,2011,1409013400000000
kor,2012,1418924700000000
kor,2013,1447006200000000
kor,2014,1487998800000000
kor,2015,1544501800000000
kor,2016,1607134900000000
kor,2017,1697025500000000
kor,2018,1730946400000000
kor,2019,1757025700000000
kor,2020,1730842700000000
kos,2008,5035750000
kos,2009,5152571000
kos,2010,5395615200
kos,2011,5767584200
kos,2012,5763329400
kos,2013,5958709100
kos,2014,6165925400
kos,2015,6359567900
kos,2016,6718726700
kos,2017,6868705400
kos,2018,7233208400
kos,2019,7533047100
kos,2020,7535300500
