geo,time,en_atm_ghgo_kt_ce
dza,1982,3489.08154
dza,1983,4000.51992
dza,1984,3228.18652
dza,1985,1840.30879
dza,1986,2847.66016
dza,1987,3510.1707
dza,1988,3893.229
dza,1989,3964.56836
dza,1990,1764.73145
dza,1991,-3249.44971
dza,1992,-11079.46143
dza,1993,-4170.80176
dza,1994,-3448.31006
dza,1995,-4232.95996
dza,1996,-4794.00879
dza,1997,-2114.08057
dza,1998,-679.82031
dza,1999,-868.15137
dza,2000,-2266.81934
dza,2001,-4735.20996
dza,2002,-2802.84082
dza,2003,-5660.78027
dza,2004,-3698.89062
dza,2005,-5192.07129
dza,2006,-4964.05957
dza,2007,-573.2207
dza,2008,-1151.37109
dza,2009,4114.53125
dza,2010,2490.39062
dza,2011,2416.56055
dza,2012,1332.54883
dza,2013,1138.95117
dza,2014,-947.06055
dza,2015,-5048.7832
dza,2016,-7720.55859
ecu,1970,206.10205
ecu,1971,279.61911
ecu,1972,455.36886
ecu,1973,87.37396
ecu,1974,244.01803
ecu,1975,409.88698
ecu,1976,480.51699
ecu,1977,246.10494
ecu,1978,332.67891
ecu,1979,203.58215
ecu,1980,361.40902
ecu,1981,416.82486
ecu,1982,557.51488
ecu,1983,634.0858
ecu,1984,596.08186
ecu,1985,457.99585
ecu,1986,312.30594
ecu,1987,1231.73413
ecu,1988,353.72596
ecu,1989,84.71324
ecu,1990,-897.9342
ecu,1991,-416.41797
ecu,1992,275.927
ecu,1993,-392.40991
ecu,1994,-170.53601
ecu,1995,1171.04102
ecu,1996,1783.58496
ecu,1997,1669.46729
ecu,1998,2917.83252
ecu,1999,2399.67993
ecu,2000,2036.2373
ecu,2001,3198.69165
ecu,2002,1285.47388
ecu,2003,1433.62036
ecu,2004,2626.5437
ecu,2005,546.1001
ecu,2006,307.21289
ecu,2007,-1039.85718
ecu,2008,-198.41748
ecu,2009,-1621.90625
ecu,2010,-1079.51733
ecu,2011,-1865.64795
ecu,2012,-1012.7124
ecu,2013,-56.99976
ecu,2014,-1528.15381
ecu,2015,-718.16162
ecu,2016,-335.68872
egy,1970,3682.4355
egy,1971,3755.7687
egy,1972,3851.12168
egy,1973,3995.28398
egy,1974,3999.0377
egy,1975,4138.78081
egy,1976,4641.93965
egy,1977,5083.05498
egy,1978,5150.69268
egy,1979,5186.31436
egy,1980,5414.39736
egy,1981,5415.00205
egy,1982,5580.37666
egy,1983,5327.96055
egy,1984,5182.92607
egy,1985,5185.1791
egy,1986,4675.59629
egy,1987,-702.51699
egy,1988,3828.36855
egy,1989,3506.51465
egy,1990,-688.10938
egy,1991,68.21777
egy,1992,202.08008
egy,1993,-1336.63086
egy,1994,-3204.06934
egy,1995,-3514.77832
egy,1996,-5911.64941
egy,1997,-5430.27051
egy,1998,-5297.43164
egy,1999,-6061.60938
egy,2000,-6183.58008
egy,2001,-6980.8418
egy,2002,-7472.56836
egy,2003,-7670.90039
egy,2004,-8453.05957
egy,2005,-8858.86133
egy,2006,-9057.2207
egy,2007,-8046.6875
egy,2008,-6822.66602
egy,2009,-5531.91016
egy,2010,-10875.53125
egy,2011,-15628.33203
egy,2012,-12191.98438
egy,2013,3497.91016
egy,2014,12518.75195
egy,2015,19652.09375
egy,2016,17962.64844
eri,1970,141.35488
eri,1971,141.53096
eri,1972,116.01686
eri,1973,123.77238
eri,1974,129.62538
eri,1975,119.4476
eri,1976,123.94422
eri,1977,119.54227
eri,1978,130.97698
eri,1979,133.78911
eri,1980,138.50976
eri,1981,164.19531
eri,1982,132.7237
eri,1983,136.72954
eri,1984,129.99911
eri,1985,124.35141
eri,1986,158.17663
eri,1987,164.13198
eri,1988,170.53677
eri,1989,176.55712
eri,1990,-37.79542
eri,1991,-48.30186
eri,1992,-24.50728
eri,1993,-14.16164
eri,1994,-8.1261
eri,1995,5.56076
eri,1996,-5.42542
eri,1997,-9.7508
eri,1998,-15.90451
eri,1999,-15.61999
eri,2000,-26.5697
eri,2001,-31.23977
eri,2002,-27.6822
eri,2003,4.40184
eri,2004,12.16445
eri,2005,4.6771
eri,2006,1.67387
eri,2007,22.75122
eri,2008,19.57459
eri,2009,19.19341
eri,2010,26.06934
eri,2011,21.29375
eri,2012,33.91912
eri,2013,54.03074
eri,2014,73.57476
eri,2015,47.11918
eri,2016,35.85986
esp,1970,-13240.16914
esp,1971,859.05125
esp,1972,1022.3693
esp,1973,1844.51996
esp,1974,2073.26965
esp,1975,2454.27969
esp,1976,3041.4075
esp,1977,3155.12906
esp,1978,3806.61234
esp,1979,5150.76945
esp,1980,6611.74102
esp,1981,6595.36102
esp,1982,6369.66266
esp,1983,6605.04047
esp,1984,6937.32258
esp,1985,6970.43867
esp,1986,7004.98055
esp,1987,5340.36227
esp,1988,7247.84945
esp,1989,8040.64133
esp,1990,-6453.31445
esp,1991,-7316.36523
esp,1992,-4782.11328
esp,1993,-5570.81055
esp,1994,-4109.80859
esp,1995,-2605.7832
esp,1996,-2156.68359
esp,1997,-1365.71484
esp,1998,-1928.74023
esp,1999,-70.19727
esp,2000,658.87305
esp,2001,-1293.98438
esp,2002,-2986.90234
esp,2003,-2094.75195
esp,2004,-1245.55469
esp,2005,-28.56641
esp,2006,3093.80078
esp,2007,4787.21289
esp,2008,6845.83398
esp,2009,8089.5957
esp,2010,7985.68945
esp,2011,8170.48047
esp,2012,12907.07812
esp,2013,12774.18555
esp,2014,13220.80664
esp,2015,6208.84961
esp,2016,4827.67969
est,1970,21062.64676
est,1971,21059.88673
est,1972,21274.47209
est,1973,21535.73651
est,1974,21975.10308
est,1975,21471.79812
est,1976,21264.39763
est,1977,20896.08925
est,1978,20714.27691
est,1979,20258.50795
est,1980,20040.04402
est,1981,19985.71582
est,1982,20326.16701
est,1983,20212.58934
est,1984,20379.19899
est,1985,20305.00977
est,1986,20149.09486
est,1987,20058.52237
est,1988,19661.41606
est,1989,19642.47579
est,1990,-1960.59509
est,1991,-1742.45801
est,1992,-259.46582
est,1993,68.02405
est,1994,-694.5387
est,1995,-648.11957
est,1996,-523.96259
est,1997,-548.96942
est,1998,-475.49261
est,1999,-264.16626
est,2000,-374.96295
est,2001,-451.97797
est,2002,-216.05963
est,2003,-201.89258
est,2004,-495.80377
est,2005,-513.94666
est,2006,-115.2041
est,2007,-606.77698
est,2008,-640.64276
est,2009,-372.81561
est,2010,499.52179
est,2011,-2013.00952
est,2012,-3235.99268
est,2013,-3744.37708
est,2014,-3347.17065
est,2015,-6578.83014
est,2016,-6522.41351
eth,1970,-445.67179
eth,1971,-426.83539
eth,1972,-381.56606
eth,1973,-366.00606
eth,1974,-355.20633
eth,1975,-332.0573
eth,1976,-283.56528
eth,1977,-223.85082
eth,1978,-229.9453
eth,1979,-255.18826
eth,1980,-316.32626
eth,1981,-306.27964
eth,1982,-317.62467
eth,1983,-344.27957
eth,1984,-263.94713
eth,1985,-248.51781
eth,1986,-291.60343
eth,1987,-495.06131
eth,1988,-289.77839
eth,1989,-276.15581
eth,1990,-77.0593
eth,1991,-70.5377
eth,1992,-78.37928
eth,1993,-105.47594
eth,1994,-99.21962
eth,1995,-94.24409
eth,1996,-107.92516
eth,1997,-49.75428
eth,1998,-53.21095
eth,1999,-24.9648
eth,2000,-10.02409
eth,2001,-20.79658
eth,2002,1.67897
eth,2003,72.15317
eth,2004,2.79811
eth,2005,-61.76404
eth,2006,-52.98334
eth,2007,137.98259
eth,2008,511.50714
eth,2009,597.19858
eth,2010,496.7021
eth,2011,1059.85618
eth,2012,1089.72789
eth,2013,1325.48972
eth,2014,2768.25577
eth,2015,3345.25283
eth,2016,5071.14468
fin,1970,-1521.46972
fin,1971,-1291.33854
fin,1972,-1243.15592
fin,1973,-1482.21111
fin,1974,-1478.8498
fin,1975,-498.43161
fin,1976,60.43479
fin,1977,489.0802
fin,1978,747.09443
fin,1979,813.93999
fin,1980,876.6778
fin,1981,830.85809
fin,1982,852.14701
fin,1983,877.62448
fin,1984,942.22235
fin,1985,979.87451
fin,1986,1059.21654
fin,1987,-3484.42164
fin,1988,1171.36036
fin,1989,1181.39783
fin,1990,-1615.3833
fin,1991,-1669.41577
fin,1992,-1719.12988
fin,1993,-1842.18994
fin,1994,-3610.25342
fin,1995,-4404.53101
fin,1996,-4142.78662
fin,1997,-3967.42505
fin,1998,-3232.78198
fin,1999,-3180.85864
fin,2000,-3619.61133
fin,2001,-3178.99365
fin,2002,-3122.92139
fin,2003,-3021.75635
fin,2004,-3161.08691
fin,2005,-2747.05762
fin,2006,-3005.99146
fin,2007,-2325.4917
fin,2008,-2353.13208
fin,2009,-2384.21753
fin,2010,-2369.96484
fin,2011,-2019.10449
fin,2012,-6284.26807
fin,2013,-6098.46021
fin,2014,-5575.63867
fin,2015,-5125.29761
fin,2016,-4043.95874
fji,1970,308.66659
fji,1971,320.15977
fji,1972,331.37415
fji,1973,356.72454
fji,1974,433.85403
fji,1975,374.35575
fji,1976,334.47428
fji,1977,283.88562
fji,1978,17.61009
fji,1979,128.4158
fji,1980,622.33794
fji,1981,368.42434
fji,1982,475.39725
fji,1983,446.05884
fji,1984,211.21824
fji,1985,403.50688
fji,1986,442.47677
fji,1987,411.69218
fji,1988,541.19863
fji,1989,665.97732
fji,1990,149.23173
fji,1991,197.88366
fji,1992,286.07063
fji,1993,260.08971
fji,1994,203.22104
fji,1995,165.16958
fji,1996,174.55365
fji,1997,299.5445
fji,1998,266.5083
fji,1999,274.13654
fji,2000,319.46926
fji,2001,534.83828
fji,2002,310.80636
fji,2003,335.51202
fji,2004,642.92084
fji,2005,406.92599
fji,2006,457.09836
fji,2007,366.55333
fji,2008,-11.92237
fji,2009,-23.15008
fji,2010,35.88712
fji,2011,-101.72766
fji,2012,-216.6976
fji,2013,-231.87078
fji,2014,-127.08522
fji,2015,-17.64829
fji,2016,106.80681
fra,1970,7408.45078
fra,1971,9512.31641
fra,1972,10628.71719
fra,1973,10895.20312
fra,1974,10843.15234
fra,1975,10541.22656
fra,1976,11623.64844
fra,1977,12363.11719
fra,1978,13616.58203
fra,1979,14515.06359
fra,1980,14775.25
fra,1981,14858.44422
fra,1982,14687.14062
fra,1983,17923.72375
fra,1984,17971.49609
fra,1985,17229.57703
fra,1986,18142.01172
fra,1987,26940.8468
fra,1988,16955.03711
fra,1989,16812.0243
fra,1990,-12539.65234
fra,1991,-11528.25781
fra,1992,-12066.97266
fra,1993,-11919.62305
fra,1994,-12676.23633
fra,1995,-13896.04492
fra,1996,-11557.02734
fra,1997,-11108.29102
fra,1998,-14621.32227
fra,1999,-12936.61914
fra,2000,-9701.06445
fra,2001,-11803.10156
fra,2002,-10430.12695
fra,2003,-9998.3418
fra,2004,-8451.98633
fra,2005,-8625.30664
fra,2006,-7158.74219
fra,2007,-8568.24805
fra,2008,-10359.9082
fra,2009,-6218.41406
fra,2010,-11280.88086
fra,2011,4834.7793
fra,2012,9504.89062
fra,2013,3588.52734
fra,2014,3266.50195
fra,2015,5498.53906
fra,2016,996.68359
gab,1970,4444.92769
gab,1971,2524.89876
gab,1972,2666.65907
gab,1973,2361.50752
gab,1974,1971.7486
gab,1975,2204.27161
gab,1976,1765.3541
gab,1977,2221.5362
gab,1978,2337.69524
gab,1979,3266.10399
gab,1980,2634.40933
gab,1981,2204.20516
gab,1982,2642.01418
gab,1983,2805.25906
gab,1984,1788.27005
gab,1985,1641.661
gab,1986,1873.11408
gab,1987,3109.60408
gab,1988,1955.73094
gab,1989,1874.66104
gab,1990,-1397.1958
gab,1991,-99.80107
gab,1992,122.21712
gab,1993,112.15297
gab,1994,-100.42113
gab,1995,-497.979
gab,1996,-965.05408
gab,1997,-569.27104
gab,1998,-1228.45193
gab,1999,-956.95419
gab,2000,-1023.39288
gab,2001,-1312.21014
gab,2002,-1316.21191
gab,2003,-2011.51407
gab,2004,-1310.44611
gab,2005,-934.76913
gab,2006,-881.08003
gab,2007,-361.84302
gab,2008,-520.47604
gab,2009,-423.26089
gab,2010,123.30408
gab,2011,1488.26514
gab,2012,1601.54996
gab,2013,1384.98535
gab,2014,998.39859
gab,2015,808.88812
gab,2016,1095.79187
gbr,1970,-5609.47188
gbr,1971,-498.08188
gbr,1972,9297.45344
gbr,1973,11139.48016
gbr,1974,11532.18969
gbr,1975,10958.37969
gbr,1976,12215.83141
gbr,1977,13515.06828
gbr,1978,8543.29344
gbr,1979,14941.67875
gbr,1980,14907.51719
gbr,1981,16484.19938
gbr,1982,15051.16281
gbr,1983,13124.02859
gbr,1984,14192.99594
gbr,1985,14543.69375
gbr,1986,15919.67672
gbr,1987,12925.89602
gbr,1988,19644.90047
gbr,1989,22310.20766
gbr,1990,-1713.73242
gbr,1991,3725.66992
gbr,1992,-249.97266
gbr,1993,3679.71875
gbr,1994,3923.60742
gbr,1995,2177.69141
gbr,1996,5554.48633
gbr,1997,8757.07617
gbr,1998,5233.58203
gbr,1999,-970.04297
gbr,2000,-1527.89062
gbr,2001,51.1582
gbr,2002,3684.23633
gbr,2003,3808.35938
gbr,2004,3376.66602
gbr,2005,4249.35156
gbr,2006,5331.94922
gbr,2007,3284.53125
gbr,2008,2221.35156
gbr,2009,7387.76953
gbr,2010,9852.25
gbr,2011,10063.3457
gbr,2012,21393.38672
gbr,2013,19182.59766
gbr,2014,21276.23242
gbr,2015,24183.58203
gbr,2016,27049.65234
geo,1970,16599.78149
geo,1971,16609.88149
geo,1972,17333.62437
geo,1973,17954.72241
geo,1974,18614.47949
geo,1975,12469.44399
geo,1976,11224.36997
geo,1977,10170.41921
geo,1978,8787.26626
geo,1979,7688.44104
geo,1980,6791.05037
geo,1981,6503.18564
geo,1982,6202.05046
geo,1983,5215.1083
geo,1984,4819.12729
geo,1985,4206.43562
geo,1986,3294.24609
geo,1987,2816.61155
geo,1988,3223.91814
geo,1989,3613.98459
geo,1990,-1053.21436
geo,1991,-1014.42798
geo,1992,-742.04401
geo,1993,-568.46991
geo,1994,-267.3446
geo,1995,-240.83759
geo,1996,-300.64636
geo,1997,-314.81174
geo,1998,-220.71875
geo,1999,-307.19962
geo,2000,-351.83002
geo,2001,-168.66806
geo,2002,-249.42767
geo,2003,-323.52155
geo,2004,-441.43799
geo,2005,-456.52673
geo,2006,-477.84808
geo,2007,-432.61945
geo,2008,-481.08624
geo,2009,-426.8266
geo,2010,-248.04407
geo,2011,-285.05597
geo,2012,315.73804
geo,2013,865.97382
geo,2014,519.14001
geo,2015,1005.224
geo,2016,1189.58594
gha,1970,10308.77291
gha,1971,10071.26113
gha,1972,10050.43231
gha,1973,10842.18289
gha,1974,8845.60327
gha,1975,9286.97538
gha,1976,9500.14113
gha,1977,10916.43486
gha,1978,9317.67303
gha,1979,10262.80693
gha,1980,12456.05565
gha,1981,10586.04423
gha,1982,12097.17119
gha,1983,10794.66011
gha,1984,10739.58517
gha,1985,9861.186
gha,1986,10226.4976
gha,1987,10615.8911
gha,1988,10058.32156
gha,1989,10835.02983
gha,1990,237.67245
gha,1991,237.74994
gha,1992,297.71088
gha,1993,316.0888
gha,1994,229.27973
gha,1995,145.46717
gha,1996,198.14482
gha,1997,307.22228
gha,1998,104.10565
gha,1999,41.33557
gha,2000,-89.28009
gha,2001,39.28607
gha,2002,-78.83386
gha,2003,284.72437
gha,2004,208.07913
gha,2005,102.90356
gha,2006,133.10406
gha,2007,457.17804
gha,2008,882.12201
gha,2009,591.10553
gha,2010,331.76923
gha,2011,342.74512
gha,2012,1645.90674
gha,2013,1602.88269
gha,2014,1520.01392
gha,2015,2085.18005
gha,2016,680.01404
gib,1970,0.02031
gib,1980,0.41437
gib,1981,-2.57824
gib,1982,-2.53019
gib,1983,-2.35274
gib,1984,-2.11447
gib,1985,-2.27197
gib,1986,0.4427
gib,1987,-11.64539
gib,1988,2.69252
gib,1989,0.14052
gin,1970,37085.96756
gin,1971,36314.39075
gin,1972,35980.5861
gin,1973,38786.28839
gin,1974,31287.63391
gin,1975,33176.99666
gin,1976,33907.10265
gin,1977,39289.69408
gin,1978,33992.24362
gin,1979,36828.62918
gin,1980,44944.57486
gin,1981,38108.51747
gin,1982,43506.06923
gin,1983,40844.07252
gin,1984,40727.33169
gin,1985,37383.66353
gin,1986,37909.56585
gin,1987,39205.09041
gin,1988,36987.18415
gin,1989,39844.69572
gin,1990,-115.02531
gin,1991,-125.64555
gin,1992,38.60394
gin,1993,49.27752
gin,1994,95.70909
gin,1995,-11.22808
gin,1996,75.53667
gin,1997,131.44028
gin,1998,284.42389
gin,1999,253.2135
gin,2000,343.16359
gin,2001,366.35779
gin,2002,429.22388
gin,2003,423.67203
gin,2004,498.67441
gin,2005,717.45409
gin,2006,815.89455
gin,2007,843.94071
gin,2008,706.43228
gin,2009,936.9251
gin,2010,1264.60487
gin,2011,1379.3342
gin,2012,1322.97169
gin,2013,1088.78241
gin,2014,1151.39433
gin,2015,1532.37839
gin,2016,1868.20157
gmb,1970,41.51181
gmb,1971,45.59826
gmb,1972,54.89873
gmb,1973,59.66455
gmb,1974,66.93198
gmb,1975,73.34564
gmb,1976,67.67564
gmb,1977,80.31408
gmb,1978,80.52098
gmb,1979,87.15304
gmb,1980,108.92648
gmb,1981,92.14451
gmb,1982,108.42819
gmb,1983,111.28765
gmb,1984,118.94612
gmb,1985,119.26946
gmb,1986,115.19799
gmb,1987,90.05147
gmb,1988,146.82841
gmb,1989,147.96474
gmb,1990,103.04422
gmb,1991,89.36718
gmb,1992,92.16687
gmb,1993,89.45518
gmb,1994,96.07441
gmb,1995,99.88351
gmb,1996,298.45024
gmb,1997,490.43982
gmb,1998,718.00693
gmb,1999,923.11291
gmb,2000,1103.25598
gmb,2001,949.24886
gmb,2002,761.60903
gmb,2003,542.08661
gmb,2004,359.48653
gmb,2005,186.99001
gmb,2006,208.53786
gmb,2007,233.5216
gmb,2008,263.79508
gmb,2009,325.37075
gmb,2010,258.82899
gmb,2011,269.49037
gmb,2012,283.99366
gmb,2013,273.5824
gmb,2014,354.24448
gmb,2015,362.28224
gmb,2016,375.87274
gnb,1970,12.46922
gnb,1971,13.62651
gnb,1972,9.95744
gnb,1973,15.77779
gnb,1974,17.62581
gnb,1975,13.10336
gnb,1976,8.09406
gnb,1977,7.53967
gnb,1978,8.28318
gnb,1979,11.33245
gnb,1980,15.69362
gnb,1981,8.34913
gnb,1982,6.27889
gnb,1983,9.67856
gnb,1984,24.24604
gnb,1985,27.28777
gnb,1986,17.29158
gnb,1987,-3.83653
gnb,1988,61.13315
gnb,1989,63.82225
gnb,1990,20.40358
gnb,1991,9.55588
gnb,1992,21.50401
gnb,1993,27.82987
gnb,1994,37.16904
gnb,1995,36.85044
gnb,1996,32.9768
gnb,1997,46.17555
gnb,1998,24.93404
gnb,1999,41.6756
gnb,2000,-3.84814
gnb,2001,-24.59393
gnb,2002,-18.41457
gnb,2003,19.66088
gnb,2004,15.86028
gnb,2005,33.36825
gnb,2006,20.64386
gnb,2007,20.96328
gnb,2008,9.04787
gnb,2009,30.38874
gnb,2010,21.53901
gnb,2011,29.21467
gnb,2012,54.04705
gnb,2013,73.53087
gnb,2014,81.81016
gnb,2015,89.34137
gnb,2016,111.29393
gnq,1970,2.45198
gnq,1971,2.88326
gnq,1972,4.11616
gnq,1973,4.63675
gnq,1974,5.61651
gnq,1975,5.75387
gnq,1976,4.68622
gnq,1977,7.22844
gnq,1978,5.75462
gnq,1979,4.51668
gnq,1980,6.46009
gnq,1981,3.67074
gnq,1982,13.81557
gnq,1983,14.64785
gnq,1984,15.49065
gnq,1985,18.23559
gnq,1986,16.34125
gnq,1987,-3.07945
gnq,1988,15.70947
gnq,1989,33.61459
gnq,1990,0.5054
gnq,1991,-9.22489
gnq,1992,7.80883
gnq,1993,925.40615
gnq,1994,-44.78647
gnq,1995,-110.22995
gnq,1996,330.14283
gnq,1997,37.5092
gnq,1998,-311.84037
gnq,1999,-254.38671
gnq,2000,202.10331
gnq,2001,-174.37872
gnq,2002,1687.37943
gnq,2003,2543.42953
gnq,2004,4339.90799
gnq,2005,5137.88553
gnq,2006,6268.46644
gnq,2007,4596.73908
gnq,2008,6217.45376
gnq,2009,7213.03753
gnq,2010,6988.92557
gnq,2011,7054.2231
gnq,2012,7844.72844
gnq,2013,7200.81145
gnq,2014,5985.38445
gnq,2015,5213.60149
gnq,2016,3703.62859
grc,1970,-1888.80736
grc,1971,1529.84826
grc,1972,1670.89468
grc,1973,1832.23959
grc,1974,1911.03825
grc,1975,1712.92207
grc,1976,1796.81309
grc,1977,1908.27588
grc,1978,2148.31412
grc,1979,2449.19638
grc,1980,2705.09291
grc,1981,2581.70623
grc,1982,2467.73283
grc,1983,2309.00135
grc,1984,2667.7167
grc,1985,2518.88378
grc,1986,2501.36265
grc,1987,-3060.11504
grc,1988,2450.77053
grc,1989,2267.21049
grc,1990,-1171.06982
grc,1991,-737.84961
grc,1992,-724.80176
grc,1993,490.94434
grc,1994,1227.07178
grc,1995,2652.43311
grc,1996,3338.50293
grc,1997,3742.05176
grc,1998,4258.28711
grc,1999,5186.42188
grc,2000,3690.39062
grc,2001,3221.20996
grc,2002,3513.36377
grc,2003,2990.12354
grc,2004,3089.92285
grc,2005,3164.68945
grc,2006,3088.29004
grc,2007,3033.4209
grc,2008,3151.6416
grc,2009,3049.81641
grc,2010,2620.34717
grc,2011,3026.31812
grc,2012,1628.0083
grc,2013,2670.26172
grc,2014,2763.57373
grc,2015,3753.49805
grc,2016,5259.33984
grd,1970,-7.12949
grd,1971,-7.04157
grd,1972,-7.15252
grd,1973,-7.85004
grd,1974,-9.14227
grd,1975,-13.29058
grd,1976,-14.26407
grd,1977,-13.57115
grd,1978,-14.88198
grd,1979,-14.03878
grd,1980,-22.90084
grd,1981,7.55725
grd,1982,13.38329
grd,1983,25.20841
grd,1984,20.14143
grd,1985,-0.52761
grd,1986,-12.00344
grd,1987,-32.98434
grd,1988,-27.52092
grd,1989,-31.85443
grd,1990,-34.95495
grd,1991,-25.38316
grd,1992,15.35336
grd,1993,-8.44056
grd,1994,-21.75002
grd,1995,5.05569
grd,1996,-1.07341
grd,1997,-5.02245
grd,1998,25.28839
grd,1999,4.51982
grd,2000,-217.86506
grd,2001,-168.97289
grd,2002,-153.83956
grd,2003,-137.65887
grd,2004,-158.41815
grd,2005,-162.25991
grd,2006,-161.74557
grd,2007,-163.1293
grd,2008,-114.86718
grd,2009,383.44963
grd,2010,-207.24462
grd,2011,-169.6186
grd,2012,-40.56001
grd,2013,-187.61888
grd,2014,-265.45777
grd,2015,-266.57261
grd,2016,-264.84779
gtm,1970,1372.59108
gtm,1971,1727.87157
gtm,1972,1742.03862
gtm,1973,1766.06837
gtm,1974,2153.50055
gtm,1975,2195.86541
gtm,1976,1920.97279
gtm,1977,2296.36999
gtm,1978,2382.9526
gtm,1979,3536.65096
gtm,1980,2975.89147
gtm,1981,2325.41466
gtm,1982,4164.83098
gtm,1983,2900.12927
gtm,1984,3305.21259
gtm,1985,3339.58051
gtm,1986,3800.81948
gtm,1987,3819.84925
gtm,1988,4313.6649
gtm,1989,3728.72081
gtm,1990,101.32579
gtm,1991,-11.78656
gtm,1992,64.49115
gtm,1993,-131.48407
gtm,1994,-272.84381
gtm,1995,-297.39117
gtm,1996,-254.1098
gtm,1997,-268.27014
gtm,1998,-235.38556
gtm,1999,-261.49487
gtm,2000,-30.97504
gtm,2001,-135.97217
gtm,2002,-46.16766
gtm,2003,161.26013
gtm,2004,-222.71094
gtm,2005,-0.927
gtm,2006,-145.84381
gtm,2007,-45.37885
gtm,2008,36.13599
gtm,2009,50.13452
gtm,2010,-71.32288
gtm,2011,293.34821
gtm,2012,587.43988
gtm,2013,-319.46411
gtm,2014,-3285.65747
gtm,2015,-1421.51965
gtm,2016,-699.31641
gum,1970,0
gum,1971,0.2
gum,1972,0.4
gum,1973,0.6
gum,1974,0.8
gum,1975,1
gum,1976,1.2
gum,1977,1.4
gum,1978,1.6
gum,1979,1.8
gum,1980,2
gum,1981,2.2
gum,1982,2.4
gum,1983,2.6
gum,1984,2.8
gum,1985,3
gum,1986,3.2
gum,1987,3.4
gum,1988,3.6
gum,1989,3.8
guy,1970,7783.85704
guy,1971,5544.02953
guy,1972,6924.47258
guy,1973,5953.28476
guy,1974,6579.10391
guy,1975,7541.25696
guy,1976,8862.31591
guy,1977,7182.25074
guy,1978,8695.81039
guy,1979,9314.33712
guy,1980,9891.19388
guy,1981,10594.39863
guy,1982,11031.75821
guy,1983,11670.48274
guy,1984,10068.46701
guy,1985,10009.60144
guy,1986,10171.55715
guy,1987,11749.25677
guy,1988,10362.37163
guy,1989,10471.49462
guy,1990,-485.17222
guy,1991,-603.80525
guy,1992,-774.2287
guy,1993,-794.478
guy,1994,-502.27372
guy,1995,-302.0392
guy,1996,-342.53131
guy,1997,-392.77118
guy,1998,-523.99905
guy,1999,-724.61458
guy,2000,-861.21254
guy,2001,-988.25729
guy,2002,-950.55441
guy,2003,-905.34747
guy,2004,-812.44188
guy,2005,-917.81754
guy,2006,-1015.04854
guy,2007,-848.43777
guy,2008,-761.72722
guy,2009,-828.32642
guy,2010,-914.81207
guy,2011,-847.41584
guy,2012,-676.29436
guy,2013,-969.01557
guy,2014,-925.11952
guy,2015,-1091.63804
guy,2016,-873.05721
hkg,1970,5.58017
hkg,1971,27.33789
hkg,1972,56.05381
hkg,1973,78.43334
hkg,1974,102.58295
hkg,1975,151.48135
hkg,1976,208.66622
hkg,1977,249.06841
hkg,1978,287.87434
hkg,1979,362.94045
hkg,1980,602.86624
hkg,1981,756.15239
hkg,1982,821.96001
hkg,1983,644.91698
hkg,1984,679.39193
hkg,1985,707.90302
hkg,1986,652.0189
hkg,1987,-1940.89291
hkg,1988,441.92471
hkg,1989,341.26277
hnd,1970,1241.47999
hnd,1971,1693.58817
hnd,1972,1794.432
hnd,1973,1903.89531
hnd,1974,2373.64581
hnd,1975,2507.46582
hnd,1976,2255.00352
hnd,1977,2740.79636
hnd,1978,2873.42752
hnd,1979,4125.42471
hnd,1980,3588.76229
hnd,1981,3004.6422
hnd,1982,4969.35737
hnd,1983,3708.38486
hnd,1984,4210.91142
hnd,1985,4347.38337
hnd,1986,4852.94619
hnd,1987,5167.95001
hnd,1988,5529.50216
hnd,1989,4930.78015
hnd,1990,141.84824
hnd,1991,121.92613
hnd,1992,128.49255
hnd,1993,167.38751
hnd,1994,137.37016
hnd,1995,172.38341
hnd,1996,23.20959
hnd,1997,74.22363
hnd,1998,87.25613
hnd,1999,119.59244
hnd,2000,225.57214
hnd,2001,170.2243
hnd,2002,177.54126
hnd,2003,153.18469
hnd,2004,244.19623
hnd,2005,-474.06012
hnd,2006,1190.71088
hnd,2007,132.97693
hnd,2008,495.66687
hnd,2009,528.05212
hnd,2010,729.39081
hnd,2011,1149.36761
hnd,2012,1333.47443
hnd,2013,1543.25647
hnd,2014,1533.83545
hnd,2015,1734.36731
hnd,2016,1159.72089
hrv,1970,-2118.06312
hrv,1971,-1856.83295
hrv,1972,-1226.60881
hrv,1973,-1428.448
hrv,1974,-2524.44329
hrv,1975,-579.24023
hrv,1976,-1022.66904
hrv,1977,-2796.60601
hrv,1978,-3962.17095
hrv,1979,-4052.7686
hrv,1980,-5010.25376
hrv,1981,9460.33479
hrv,1982,6620.02227
hrv,1983,8408.38506
hrv,1984,10875.47241
hrv,1985,11348.59873
hrv,1986,12603.02458
hrv,1987,14172.78101
hrv,1988,5891.93003
hrv,1989,6285.46028
hrv,1990,-3580.73389
hrv,1991,-2397.34082
hrv,1992,227.7561
hrv,1993,1136.25305
hrv,1994,2010.8772
hrv,1995,2918.27002
hrv,1996,2371.42993
hrv,1997,1751.08276
hrv,1998,1445.12927
hrv,1999,710.39697
hrv,2000,207.30908
hrv,2001,9.36499
hrv,2002,50.86865
hrv,2003,-225.08716
hrv,2004,-1044.56274
hrv,2005,-1055.77344
hrv,2006,-1059.61182
