geo,time,ne_imp_gnfs_kd_zg
lso,2015,7.4235
lso,2016,1.40934
lso,2017,0.20084
lso,2018,0.65267
lso,2019,-1.48765
ltu,1996,29.50082
ltu,1997,29.1955
ltu,1998,6.42402
ltu,1999,-14.54057
ltu,2000,6.5913
ltu,2001,19.71746
ltu,2002,20.12799
ltu,2003,9.59702
ltu,2004,18.45029
ltu,2005,19.65934
ltu,2006,14.3024
ltu,2007,10.6476
ltu,2008,10.82031
ltu,2009,-28.65376
ltu,2010,16.81072
ltu,2011,14.21743
ltu,2012,5.1697
ltu,2013,5.81139
ltu,2014,-1.67203
ltu,2015,9.35311
ltu,2016,4.04158
ltu,2017,11.14062
ltu,2018,6.01905
ltu,2019,6.05645
ltu,2020,-4.38018
lux,1971,7.97516
lux,1972,2.65672
lux,1973,11.25672
lux,1974,5.85411
lux,1975,-9.01163
lux,1976,1.15252
lux,1977,-0.39682
lux,1978,6.98615
lux,1979,6.40976
lux,1980,3.8882
lux,1981,-2.86446
lux,1982,-0.29229
lux,1983,1.24934
lux,1984,13.90863
lux,1985,6.53464
lux,1986,1.7147
lux,1987,7.30596
lux,1988,10.45106
lux,1989,9.14752
lux,1990,4.99861
lux,1991,9.12974
lux,1992,-3.09501
lux,1993,5.2216
lux,1994,6.71074
lux,1995,4.23523
lux,1996,7.81292
lux,1997,16.02121
lux,1998,17.38892
lux,1999,13.16452
lux,2000,16.87835
lux,2001,6.83004
lux,2002,-1.48894
lux,2003,3.64347
lux,2004,9.09536
lux,2005,6.14768
lux,2006,11.49164
lux,2007,2.5636
lux,2008,2.18058
lux,2009,-9.07344
lux,2010,14.25312
lux,2011,6.7459
lux,2012,1.76036
lux,2013,6.22943
lux,2014,8.23617
lux,2015,5.70765
lux,2016,3.75199
lux,2017,0.75353
lux,2018,3.22338
lux,2019,6.85689
lux,2020,1.58579
lva,1996,26.72974
lva,1997,4.53467
lva,1998,16.76757
lva,1999,-5.2048
lva,2000,2.67453
lva,2001,15.6393
lva,2002,2.71092
lva,2003,11.86518
lva,2004,20.65576
lva,2005,17.05521
lva,2006,21.87862
lva,2007,17.44612
lva,2008,-11.1397
lva,2009,-30.89443
lva,2010,12.80595
lva,2011,22.78036
lva,2012,5.24703
lva,2013,-0.12735
lva,2014,2.92867
lva,2015,1.64953
lva,2016,3.56605
lva,2017,8.55161
lva,2018,6.4343
lva,2019,3.0107
lva,2020,-2.46494
mac,1983,12.95895
mac,1984,5.18741
mac,1985,-1.04333
mac,1986,20.22239
mac,1987,13.1164
mac,1988,10.06609
mac,1989,7.27098
mac,1990,6.13585
mac,1991,10.94019
mac,1992,10.56224
mac,1993,1.71164
mac,1994,5.50648
mac,1995,-0.78081
mac,1996,-7.85659
mac,1997,-1.14342
mac,1998,-0.96908
mac,1999,9.14569
mac,2000,5.32944
mac,2001,4.66539
mac,2002,11.45958
mac,2003,10.52102
mac,2004,17.81925
mac,2005,6.51374
mac,2006,14.82259
mac,2007,24.50691
mac,2008,-3.91721
mac,2009,-21.82776
mac,2010,16.69899
mac,2011,21.98926
mac,2012,14.28845
mac,2013,11.98287
mac,2014,15.13543
mac,2015,0.22875
mac,2016,-10.51844
mac,2017,7.81061
mac,2018,4.91791
mac,2019,-4.13986
mac,2020,-14.71241
mar,1961,3.9552
mar,1962,1.77313
mar,1963,4.17428
mar,1964,-10.4178
mar,1965,-16.02521
mar,1966,9.03565
mar,1967,16.17466
mar,1968,2.29192
mar,1969,5.80103
mar,1970,19.65227
mar,1971,-6.05736
mar,1972,-1.52569
mar,1973,16.24538
mar,1974,18.23068
mar,1975,30.68114
mar,1976,26.27958
mar,1977,23.02999
mar,1978,-19.0114
mar,1979,3.59886
mar,1980,-12.35774
mar,1981,7.21811
mar,1982,1.46725
mar,1983,-5.03066
mar,1984,7.70839
mar,1985,3.19684
mar,1986,-2.07897
mar,1987,8.7134
mar,1988,4.37136
mar,1989,8.00917
mar,1990,9.17637
mar,1991,4.87965
mar,1992,10.19412
mar,1993,-5.29894
mar,1994,-0.47201
mar,1995,9.15122
mar,1996,-5.76837
mar,1997,9.59838
mar,1998,8.07981
mar,1999,7.14284
mar,2000,7.58309
mar,2001,1.3641
mar,2002,6.54589
mar,2003,7.10008
mar,2004,9.77644
mar,2005,9.63613
mar,2006,8.24006
mar,2007,15.01705
mar,2008,13.848
mar,2009,-8.36413
mar,2010,7.82803
mar,2011,9.07518
mar,2012,3.34962
mar,2013,-0.07143
mar,2014,3.82857
mar,2015,-1.06369
mar,2016,14.45761
mar,2017,7.91291
mar,2018,7.41951
mar,2019,3.36007
mar,2020,-12.17071
mda,1996,14.10724
mda,1997,12.29528
mda,1998,-10.37996
mda,1999,-22.6232
mda,2000,32.28449
mda,2001,10.60768
mda,2002,15.72604
mda,2003,28.74675
mda,2004,3.60135
mda,2005,23.42861
mda,2006,9.09354
mda,2007,14.57723
mda,2008,2.85624
mda,2009,-23.55786
mda,2010,14.25686
mda,2011,22.36347
mda,2012,2.73394
mda,2013,5.58984
mda,2014,3.09079
mda,2015,-5.77364
mda,2016,2.80912
mda,2017,11.00018
mda,2018,9.72999
mda,2019,6.19167
mda,2020,-8.91773
mdg,1961,22.84122
mdg,1962,-0.45364
mdg,1963,12.07302
mdg,1964,3.25197
mdg,1965,2.55902
mdg,1966,2.49516
mdg,1967,-6.36704
mdg,1968,18.20015
mdg,1969,4.90685
mdg,1970,-3.87098
mdg,1971,0.67117
mdg,1972,-13.1667
mdg,1973,1.91937
mdg,1974,-11.11099
mdg,1975,6.77952
mdg,1976,-27.57933
mdg,1977,9.31506
mdg,1978,13.28309
mdg,1979,38.05323
mdg,1980,-21.94674
mdg,1981,-30.67435
mdg,1982,-11.31835
mdg,1983,-14.40203
mdg,1984,16.23162
mdg,1985,11.76227
mdg,1986,-12.8975
mdg,1987,-7.02866
mdg,1988,-2.31947
mdg,1989,-10.68589
mdg,1990,44.61087
mdg,1991,-20.01497
mdg,1992,0.62645
mdg,1993,13.96264
mdg,1994,-0.11585
mdg,1995,2.95781
mdg,1996,4.00391
mdg,1997,7.64192
mdg,1998,5.18602
mdg,1999,5.97674
mdg,2000,16.65498
mdg,2001,11.77854
mdg,2002,-25.02223
mdg,2003,56.8618
mdg,2004,8.87304
mdg,2005,-6.99711
mdg,2006,3.32454
mdg,2007,30.36702
mdg,2008,37.02583
mdg,2009,-17.82341
mdg,2010,-5.89126
mdg,2011,2.53066
mdg,2012,-3.45012
mdg,2013,10.9407
mdg,2014,6.97168
mdg,2015,6.54579
mdg,2016,4.84087
mdg,2017,23.6746
mdg,2018,11.13802
mdg,2019,4.55156
mdg,2020,-16.58647
mdv,2015,1.02529
mdv,2016,9.66627
mdv,2017,8.2215
mdv,2018,12.80749
mdv,2019,-0.25654
mdv,2020,-41.09186
mex,1961,-1.17441
mex,1962,1.73772
mex,1963,10.38903
mex,1964,15.29028
mex,1965,31.84718
mex,1966,7.76198
mex,1967,-0.38156
mex,1968,6.18236
mex,1969,-0.15473
mex,1970,7.67611
mex,1971,-4.28991
mex,1972,15.4381
mex,1973,20.79452
mex,1974,17.82219
mex,1975,-3.90778
mex,1976,-6.06088
mex,1977,-18.25756
mex,1978,22.01453
mex,1979,29.45146
mex,1980,37.18445
mex,1981,17.72136
mex,1982,-37.85199
mex,1983,-33.79095
mex,1984,17.80724
mex,1985,10.98353
mex,1986,-7.58236
mex,1987,5.14067
mex,1988,36.71897
mex,1989,21.2573
mex,1990,19.74479
mex,1991,16.77841
mex,1992,20.86116
mex,1993,-1.25003
mex,1994,17.74458
mex,1995,-15.94224
mex,1996,17.47796
mex,1997,23.11314
mex,1998,14.80428
mex,1999,11.5134
mex,2000,20.29653
mex,2001,-0.84102
mex,2002,1.2078
mex,2003,2.51064
mex,2004,6.48322
mex,2005,5.37914
mex,2006,8.6856
mex,2007,4.82642
mex,2008,3.28148
mex,2009,-15.94899
mex,2010,17.05531
mex,2011,5.61803
mex,2012,5.41656
mex,2013,2.11831
mex,2014,5.92076
mex,2015,5.92177
mex,2016,2.85323
mex,2017,6.36042
mex,2018,6.42986
mex,2019,-0.7258
mex,2020,-14.55673
mhl,2005,2.4888
mhl,2006,-7.97271
mhl,2007,4.37373
mhl,2008,8.65968
mhl,2009,4.75202
mhl,2010,9.45042
mhl,2011,-7.31382
mhl,2012,0.61147
mhl,2013,12.20091
mhl,2014,-6.41216
mhl,2015,-0.93174
mhl,2016,0.50258
mhl,2017,10.98823
mhl,2018,2.59008
mhl,2019,37.89562
mhl,2020,-31.44598
mkd,1991,-32.20024
mkd,1992,1.67986
mkd,1993,19.60468
mkd,1994,18.01014
mkd,1995,8.93673
mkd,1996,-8.63678
mkd,1997,26.3996
mkd,1998,7.35384
mkd,1999,0.11343
mkd,2000,28.60065
mkd,2001,-9.6861
mkd,2002,8.52261
mkd,2003,-5.91464
mkd,2004,21.36298
mkd,2005,9.66656
mkd,2006,9.40087
mkd,2007,14.98121
mkd,2008,5.12808
mkd,2009,-12.25872
mkd,2010,10.36661
mkd,2011,7.98301
mkd,2012,8.23908
mkd,2013,2.16804
mkd,2014,14.14678
mkd,2015,9.94523
mkd,2016,11.12612
mkd,2017,5.23828
mkd,2018,10.7332
mkd,2019,10.08267
mkd,2020,-11.48984
mli,1968,-5.63362
mli,1969,7.46407
mli,1970,-16.66766
mli,1971,10.00152
mli,1972,12.62483
mli,1973,-3.58827
mli,1974,38.14113
mli,1975,-5.05044
mli,1976,-10.28412
mli,1977,-2.76715
mli,1978,47.96827
mli,1979,6.59352
mli,1980,9.79403
mli,1981,-2.91328
mli,1982,-2.43087
mli,1983,15.41425
mli,1984,10.60791
mli,1985,30.50795
mli,1986,-10.5326
mli,1987,-3.95603
mli,1988,1.63064
mli,1989,-4.62851
mli,1990,7.21095
mli,1991,9.56696
mli,1992,4.20769
mli,1993,-5.25673
mli,1994,-10.24527
mli,1995,22.19534
mli,1996,-3.71326
mli,1997,6.55536
mli,1998,15.45001
mli,1999,3.45378
mli,2000,0.55094
mli,2001,24.44438
mli,2002,-5.48309
mli,2003,9.80617
mli,2004,-1.11981
mli,2005,5.75065
mli,2006,10.66668
mli,2007,3.22422
mli,2008,17.62646
mli,2009,-4.73075
mli,2010,26.68117
mli,2011,5.51345
mli,2012,-5.28653
mli,2013,24.56765
mli,2014,6.66267
mli,2015,12.3
mli,2016,10.84165
mli,2017,-14.2
mli,2018,-12.1
mli,2019,5.9
mli,2020,-2.9
mlt,2001,-11.27536
mlt,2002,2.24728
mlt,2003,4.44443
mlt,2004,-0.9785
mlt,2005,7.6975
mlt,2006,16.82706
mlt,2007,7.93196
mlt,2008,17.53695
mlt,2009,-1.07883
mlt,2010,8.21748
mlt,2011,3.79266
mlt,2012,3.77272
mlt,2013,-1.2464
mlt,2014,0.89849
mlt,2015,19.26618
mlt,2016,0.99356
mlt,2017,4.54973
mlt,2018,0.42195
mlt,2019,7.87024
mlt,2020,-4.11061
mmr,2012,0.59309
mmr,2013,2.45933
mmr,2014,29.50189
mmr,2015,34.88351
mmr,2016,21.919
mmr,2017,10.03888
mmr,2018,-2.23071
mmr,2019,-7.72599
mmr,2020,5.5
mne,2007,43.80663
mne,2008,17.37576
mne,2009,-27.76817
mne,2010,-3.06596
mne,2011,0.34679
mne,2012,0.64015
mne,2013,-3.11746
mne,2014,1.56655
mne,2015,4.39389
mne,2016,15.31827
mne,2017,8.42736
mne,2018,9.23758
mne,2019,2.71939
mne,2020,-20.0779
mng,2011,49.5378
mng,2012,15.4247
mng,2013,7.55826
mng,2014,6.80894
mng,2015,-11.44383
mng,2016,17.54541
mng,2017,11.51572
mng,2018,32.7043
mng,2019,8.63653
mng,2020,-15.49713
mnp,2003,-3.85233
mnp,2004,14.52421
mnp,2005,-14.72303
mnp,2006,-13.67521
mnp,2007,-26.13861
mnp,2008,-28.68633
mnp,2009,-15.97744
mnp,2010,4.47427
mnp,2011,-2.35546
mnp,2012,4.82456
mnp,2013,9.41423
mnp,2014,6.30975
mnp,2015,26.07914
mnp,2016,60.34237
mnp,2017,-5.07117
mnp,2018,-24.92971
mnp,2019,-2.37203
moz,1981,-8.71883
moz,1982,5.90701
moz,1983,-18.72035
moz,1984,-6.8808
moz,1985,-18.85416
moz,1986,10.41848
moz,1987,4.13703
moz,1988,-2.29412
moz,1989,10.64064
moz,1990,-6.47327
moz,1991,0.97733
moz,1992,-7.68266
moz,1993,0.96562
moz,1994,24.27247
moz,1995,-1.69191
moz,1996,-8.27388
moz,1997,0.48474
moz,1998,7.78207
moz,1999,41.33427
moz,2000,-2.66233
moz,2001,-21.26147
moz,2002,104.58586
moz,2003,4.65644
moz,2004,1.58162
moz,2005,5.5518
moz,2006,1.13539
moz,2007,12.98186
moz,2008,16.10671
moz,2009,12.7347
moz,2010,1.89233
moz,2011,26.70332
moz,2012,66.89324
moz,2013,10.41735
moz,2014,11.77721
moz,2015,-17.26279
moz,2016,7.95881
moz,2017,-12.89735
moz,2018,43.43376
moz,2019,-1.48276
moz,2020,-0.40537
mrt,1962,16.91884
mrt,1963,-4.47059
mrt,1964,0.24631
mrt,1965,6.75675
mrt,1966,0.2651
mrt,1967,23.524
mrt,1968,4.0291
mrt,1969,-1.14885
mrt,1970,8.48289
mrt,1971,1.72268
mrt,1972,41.37
mrt,1973,-6.79703
mrt,1974,65.86685
mrt,1975,10.51952
mrt,1976,52.69474
mrt,1977,-12.71689
mrt,1978,-20.54442
mrt,1979,-6.47339
mrt,1980,1.27195
mrt,1981,23.49471
mrt,1982,19.07554
mrt,1983,-2.69021
mrt,1984,-5.58228
mrt,1985,0.99587
mrt,1986,13.4668
mrt,1987,-11.86357
mrt,1988,-9.03181
mrt,1989,-7.31255
mrt,1990,4.80884
mrt,1991,-15.23852
mrt,1992,-15.23852
mrt,1993,-4.8287
mrt,1994,-4.8287
mrt,1995,17.36664
mrt,1996,1.57909
mrt,1997,-6.14761
mrt,1998,6.3252
mrt,1999,5.83866
mrt,2000,23.29878
mrt,2001,9.6368
mrt,2002,-5.4132
mrt,2003,25.94024
mrt,2004,50.39444
mrt,2005,26.39863
mrt,2006,-19.25062
mrt,2007,12.60158
mrt,2008,11.98024
mrt,2009,-6.17263
mrt,2010,18.71552
mrt,2011,14.19713
mrt,2012,30.74078
mrt,2013,-4.68531
mrt,2014,-14.95529
mrt,2015,-7.05476
mrt,2016,-2.92647
mrt,2017,14.74863
mrt,2018,13.08637
mrt,2019,11.73752
mrt,2020,1.98074
mus,1977,9.40265
mus,1978,1.44928
mus,1979,0
mus,1980,-9.20266
mus,1981,-9.91584
mus,1982,-8.00162
mus,1983,3.00393
mus,1984,8.99751
mus,1985,6.88659
mus,1986,28.00455
mus,1987,35.5
mus,1988,19.89961
mus,1989,1.49829
mus,1990,11.30468
mus,1991,-1.62303
mus,1992,2.78809
mus,1993,7.33043
mus,1994,5.95383
mus,1995,-2.69146
mus,1996,11.18609
mus,1997,9.70566
mus,1998,7.25346
mus,1999,4.74712
mus,2000,-2.03826
mus,2001,2.83946
mus,2002,-3.16323
mus,2003,-5.0756
mus,2004,5.6169
mus,2005,10.04097
mus,2006,12.58949
mus,2007,2.66725
mus,2008,1.39263
mus,2009,-10.92402
mus,2010,9.23002
mus,2011,6.22894
mus,2012,1.37948
mus,2013,-0.52768
mus,2014,3.56107
mus,2015,8.52101
mus,2016,2.61342
mus,2017,2.20263
mus,2018,-0.22247
mus,2019,2.11653
mus,2020,-28.92169
mys,1961,4.58594
mys,1962,7.31861
mys,1963,0.91123
mys,1964,-2.56335
mys,1965,6.65172
mys,1966,0.96707
mys,1967,1.79067
mys,1968,3.36833
mys,1969,1.6095
mys,1970,17.09945
mys,1971,-0.24393
mys,1972,-3.02323
mys,1973,16.66475
mys,1974,36.83073
mys,1975,-17.09505
mys,1976,9.18853
mys,1977,15.78363
mys,1978,12.87162
mys,1979,20.43455
mys,1980,20.50998
mys,1981,5.59086
mys,1982,13.75391
mys,1983,9.00293
mys,1984,6.5059
mys,1985,-9.83596
mys,1986,-6.46888
mys,1987,8.47379
mys,1988,19.71473
mys,1989,25.70132
mys,1990,26.28553
mys,1991,25.20915
mys,1992,6.37396
mys,1993,15.03523
mys,1994,25.63566
mys,1995,23.69806
mys,1996,4.88553
mys,1997,5.82458
mys,1998,-18.75385
mys,1999,10.56333
mys,2000,24.37454
mys,2001,-8.23504
mys,2002,6.18594
mys,2003,4.53377
mys,2004,19.63636
mys,2005,8.91084
mys,2006,8.17006
mys,2007,6.02596
mys,2008,2.33921
mys,2009,-12.73145
mys,2010,15.5227
mys,2011,6.31025
mys,2012,2.91205
mys,2013,1.72389
mys,2014,3.98901
mys,2015,0.80317
mys,2016,1.43415
mys,2017,10.1918
mys,2018,1.48827
mys,2019,-2.38804
mys,2020,-8.38612
nam,1981,15.1448
nam,1982,-11.16786
nam,1983,-13.14226
nam,1984,1.22018
nam,1985,3.11631
nam,1986,6.15837
nam,1987,13.02929
nam,1988,-3.63572
nam,1989,-1.50784
nam,1990,-1.61939
nam,1991,3.53493
nam,1992,5.38752
nam,1993,-0.98168
nam,1994,3.74264
nam,1995,9.13158
nam,1996,15.71631
nam,1997,3.42985
nam,1998,7.65052
nam,1999,1.39431
nam,2000,-5.20733
nam,2001,14.27088
nam,2002,6.15105
nam,2003,10.506
nam,2004,-9.94911
nam,2005,0.92573
nam,2006,16.32062
nam,2007,32.21286
nam,2008,18.67011
nam,2009,15.11746
nam,2010,-10.2459
nam,2011,-0.72888
nam,2012,19.60359
nam,2013,6.89351
nam,2014,17.87309
nam,2015,0.37618
nam,2016,3.93552
nam,2017,-10.10141
nam,2018,1.24244
nam,2019,-3.42224
nam,2020,-14.7221
ner,1991,1.03442
ner,1992,-41.78785
ner,1993,34.86493
ner,1994,43.61804
ner,1995,9.13895
ner,1996,1.48045
ner,1997,2.23103
ner,1998,2.5078
ner,1999,-8.99863
ner,2000,7.45833
ner,2001,9.65622
ner,2002,0.76569
ner,2003,0.00183
ner,2004,6.61238
ner,2005,6.69171
ner,2006,-0.77447
ner,2007,4.91089
ner,2008,33.2194
ner,2009,32.22198
ner,2010,11.50339
ner,2011,3.12985
ner,2012,-4.31202
ner,2013,5.69321
ner,2014,4.98959
ner,2015,7.36489
ner,2016,-14.37655
ner,2017,11.56654
ner,2018,9.36468
ner,2019,6.24106
ner,2020,2.69677
nga,1982,-26.06687
nga,1983,-35.26617
nga,1984,-30.89575
nga,1985,7.85307
nga,1986,-30.0683
nga,1987,-37.14301
nga,1988,-6.60134
nga,1989,36.75261
nga,1990,19.5568
nga,1991,30.54573
nga,1992,-14.97282
nga,1993,20.83703
nga,1994,-21.60006
nga,1995,-11.87406
nga,1996,48.80849
nga,1997,34.8269
nga,1998,-6.53771
nga,1999,-33.70258
nga,2000,12.57514
nga,2001,60.88926
nga,2002,6.35336
nga,2003,53.4449
nga,2004,-33.21387
nga,2005,33.61902
nga,2006,35.9663
nga,2007,25.83232
nga,2008,-18.76201
nga,2009,-15.82991
nga,2010,-15.2842
nga,2011,-7.83336
nga,2012,-32.89165
nga,2013,12.21581
nga,2014,5.96924
nga,2015,-25.67862
nga,2016,-10.36131
nga,2017,4.75165
nga,2018,49.1617
nga,2019,27.2574
nga,2020,-23.29525
nic,1961,8.5608
nic,1962,30.15373
nic,1963,11.91476
nic,1964,21.9347
nic,1965,15.53302
nic,1966,3.16371
nic,1967,17.40053
nic,1968,-14.95379
nic,1969,-7.82544
nic,1970,6.54561
nic,1971,-0.71161
nic,1972,5.29106
nic,1973,41.30249
nic,1974,3.82362
nic,1975,-15.04247
nic,1976,1.90036
nic,1977,35.79973
nic,1978,-24.51502
nic,1979,-18.7796
nic,1980,81.60226
nic,1981,-4.40145
nic,1982,-27.12712
nic,1983,16.80225
nic,1984,-1.52537
nic,1985,0.57966
nic,1986,-14.34736
nic,1987,3.49951
nic,1988,19.35238
nic,1989,-18.22489
nic,1990,-0.16368
nic,1991,17.85557
nic,1992,10.87765
nic,1993,-9.61505
nic,1994,12.29134
nic,1995,14.37114
nic,1996,13.60335
nic,1997,22.25675
nic,1998,7.61995
nic,1999,19.45064
nic,2000,-4.74452
nic,2001,0.69733
nic,2002,-0.13731
nic,2003,3.48899
nic,2004,8.19016
nic,2005,8.59974
nic,2006,4.44113
nic,2007,12.14396
nic,2008,10.16749
nic,2009,-9.13554
nic,2010,12.06564
nic,2011,11.50178
nic,2012,6.78734
nic,2013,2.35052
nic,2014,3.09274
nic,2015,12.00175
nic,2016,4.06863
nic,2017,3.30076
nic,2018,-15.09834
nic,2019,-3.85924
nic,2020,0.99653
nld,1970,14.19733
nld,1971,5.95625
nld,1972,5.15644
nld,1973,10.44842
nld,1974,-1.39506
nld,1975,-2.76123
nld,1976,10.14607
nld,1977,3.39226
nld,1978,6.6917
nld,1979,5.69806
nld,1980,0.98034
nld,1981,-2.62001
nld,1982,-1.07676
nld,1983,3.70121
nld,1984,5.55357
nld,1985,5.23635
nld,1986,2.81872
nld,1987,3.54597
nld,1988,8.54809
nld,1989,7.80129
nld,1990,3.97399
nld,1991,6.33623
nld,1992,2.85169
nld,1993,0.39418
nld,1994,9.03395
nld,1995,10.15873
nld,1996,5.30457
nld,1997,10.92537
nld,1998,8.33978
nld,1999,9.78261
nld,2000,11.25761
nld,2001,2.47347
nld,2002,0.28125
nld,2003,2.03855
nld,2004,6.36628
nld,2005,5.4275
nld,2006,7.65006
nld,2007,7.81312
nld,2008,-0.70067
nld,2009,-7.80653
nld,2010,8.52172
nld,2011,3.87152
nld,2012,2.18466
nld,2013,2.2347
nld,2014,3.26664
nld,2015,14.52895
nld,2016,-1.97727
nld,2017,6.18987
nld,2018,4.72319
nld,2019,3.23318
nld,2020,-5.53319
nor,1971,6.76719
nor,1972,-0.82532
nor,1973,15.17395
nor,1974,4.37877
nor,1975,4.14714
nor,1976,12.96902
nor,1977,2.12463
nor,1978,-15.7923
nor,1979,0.90725
nor,1980,2.69438
nor,1981,1.51251
nor,1982,5.14215
nor,1983,-2.97296
nor,1984,5.7521
nor,1985,8.84891
nor,1986,11.72234
nor,1987,-6.37514
nor,1988,-2.40967
nor,1989,2.10697
nor,1990,2.50569
nor,1991,0.42421
nor,1992,1.69626
nor,1993,4.81732
nor,1994,5.81468
nor,1995,5.83406
nor,1996,8.78566
nor,1997,12.46085
nor,1998,8.76267
nor,1999,-1.55666
nor,2000,2.01481
nor,2001,1.73848
nor,2002,0.99402
nor,2003,1.23138
nor,2004,9.00626
nor,2005,7.91547
nor,2006,9.0761
nor,2007,10.02005
nor,2008,3.20118
nor,2009,-10.31351
nor,2010,8.41654
nor,2011,3.94511
nor,2012,2.85717
nor,2013,4.97319
nor,2014,2.00224
nor,2015,1.93453
nor,2016,2.67276
nor,2017,1.87859
nor,2018,1.39669
nor,2019,5.10322
nor,2020,-11.93572
npl,2002,-15.05719
npl,2003,0.05922
npl,2004,8.48919
npl,2005,6.89033
npl,2006,6.45729
npl,2007,2.9457
npl,2008,8.19187
npl,2009,12.63257
npl,2010,28.2578
npl,2011,-4.68433
npl,2012,3.04199
npl,2013,14.13491
npl,2014,21.00885
npl,2015,9.58338
npl,2016,3.15111
npl,2017,28.24477
npl,2018,19.03897
npl,2019,5.81522
npl,2020,-15.15788
nzl,1971,-1.93115
nzl,1972,9.33865
nzl,1973,21.32072
nzl,1974,13.27785
nzl,1975,-21.5964
nzl,1976,-1.50262
nzl,1977,1.19987
nzl,1978,1.63449
nzl,1979,12.53228
nzl,1980,-6.89374
nzl,1981,10.97503
nzl,1982,1.45478
nzl,1983,-0.79113
nzl,1984,11.53435
nzl,1985,1.52569
nzl,1986,2.03094
nzl,1987,8.66457
nzl,1988,0.18956
nzl,1989,15.80085
nzl,1990,1.27906
nzl,1991,-3.70114
nzl,1992,7.42354
nzl,1993,7.1244
nzl,1994,14.29522
nzl,1995,6.29549
nzl,1996,6.3266
nzl,1997,0.93374
nzl,1998,3.13896
nzl,1999,9.24471
nzl,2000,1.11832
nzl,2001,4.27259
nzl,2002,7.35729
nzl,2003,13.16592
nzl,2004,13.36472
nzl,2005,4.87006
nzl,2006,-1.67128
nzl,2007,10.54602
nzl,2008,-3.16573
nzl,2009,-9.35905
nzl,2010,11.49454
nzl,2011,6.57299
nzl,2012,1.32666
nzl,2013,8.12766
nzl,2014,7.41944
nzl,2015,2.27399
nzl,2016,5.1921
nzl,2017,7.22695
nzl,2018,3.93883
nzl,2019,1.03542
nzl,2020,-15.90927
omn,1999,-10.35492
omn,2000,3.31273
omn,2001,16.08154
omn,2002,4.89573
omn,2003,16.92233
omn,2004,18.52676
omn,2005,11.3911
omn,2006,-9.35279
omn,2007,33.11913
omn,2008,21.70619
omn,2009,-11.27475
omn,2010,20.46782
omn,2011,17.06266
omn,2012,19.78362
omn,2013,16.08215
omn,2014,-7.99569
omn,2015,-0.3495
omn,2016,-11.96845
omn,2017,13.79084
omn,2018,-4.37308
omn,2019,-3.38495
omn,2020,-16.5269
pak,1961,4.93064
pak,1962,0.79633
pak,1963,17.71291
pak,1964,6.59984
pak,1965,12.49342
pak,1966,-7.10378
pak,1967,13.80902
pak,1968,6.60547
pak,1969,-16.38734
pak,1970,47.99269
pak,1971,-10.01607
pak,1972,-31.81337
pak,1973,-11.22594
pak,1974,15.6233
pak,1975,-6.35786
pak,1976,6.95964
pak,1977,10.66863
pak,1978,6.82476
pak,1979,30.24648
pak,1980,4.0046
pak,1981,-20.89206
pak,1982,-0.47321
pak,1983,11.10697
pak,1984,7.23258
pak,1985,8.91655
pak,1986,-2.46134
pak,1987,1.99193
pak,1988,-3.40495
pak,1989,8.3222
pak,1990,-3.4996
pak,1991,-7.39693
pak,1992,30.84312
pak,1993,14.84436
pak,1994,-10.78934
pak,1995,3.96978
pak,1996,13.59346
pak,1997,-3.78526
pak,1998,-5.62113
pak,1999,-5.40143
pak,2000,-2.25005
pak,2001,2.15621
pak,2002,3.04643
pak,2003,11.21954
pak,2004,-8.5776
pak,2005,39.52681
pak,2006,18.6826
pak,2007,-4.07027
pak,2008,5.8619
pak,2009,-15.90572
pak,2010,4.34697
pak,2011,-0.11929
pak,2012,-3.09557
pak,2013,1.8101
pak,2014,0.25434
pak,2015,-1.60736
pak,2016,16.02186
pak,2017,21.16385
pak,2018,17.6427
pak,2019,4.34589
pak,2020,-7.91331
pan,1961,12.54192
pan,1962,16.09059
pan,1963,17.50513
pan,1964,-1.3543
pan,1965,13.55182
pan,1966,9.9454
pan,1967,7.69777
pan,1968,3.22793
pan,1969,15.28398
pan,1970,9.71492
pan,1971,10.62973
pan,1972,7.21164
pan,1973,-1.21757
pan,1974,12.02263
pan,1975,-4.70779
pan,1976,-5.24323
pan,1977,-3.85537
pan,1978,14.91793
pan,1979,2.71199
pan,1980,18.67629
pan,1981,-8.4769
pan,1982,-6.56005
pan,1983,-14.89271
pan,1984,2.61877
pan,1985,41.99574
pan,1986,6.59893
pan,1987,-14.56176
pan,1988,-23.23416
pan,1989,27.08938
pan,1990,16.69692
pan,1991,46.38135
pan,1992,-5.91414
pan,1993,-9.45305
pan,1994,-3.41583
pan,1995,8.96059
pan,1996,7.96169
pan,1997,6.97195
pan,1998,7.78054
pan,1999,-14.65174
pan,2000,10.314
pan,2001,-4.34835
pan,2002,0.68894
pan,2003,-3.52354
pan,2004,14.35782
pan,2005,11.15751
pan,2006,7.7458
pan,2007,17.70051
pan,2008,23.65056
pan,2009,-11.2004
pan,2010,19.07189
pan,2011,15.80378
pan,2012,11.35366
pan,2013,-0.78659
pan,2014,-3.94902
pan,2015,-0.13171
pan,2016,-4.83766
pan,2017,4.29695
pan,2018,4.07802
pan,2019,-3.32123
per,1961,21.61543
per,1962,12.8073
per,1963,10.58875
per,1964,6.80175
per,1965,16.9035
per,1966,13.34564
per,1967,10.88153
per,1968,-9.08953
per,1969,-0.61828
