geo,time,ag_lnd_crel_ha
mrt,2006,253038
mrt,2007,258435
mrt,2008,247506
mrt,2009,239039
mrt,2010,291534
mrt,2011,144844
mrt,2012,332419
mrt,2013,260450
mrt,2014,222353
mrt,2015,235683
mrt,2016,258373
mrt,2017,259954
mrt,2018,257100
mus,1961,119
mus,1962,114
mus,1963,114
mus,1964,25
mus,1965,180
mus,1966,181
mus,1967,268
mus,1968,205
mus,1969,446
mus,1970,517
mus,1971,442
mus,1972,513
mus,1973,414
mus,1974,853
mus,1975,764
mus,1976,736
mus,1977,578
mus,1978,536
mus,1979,475
mus,1980,363
mus,1981,463
mus,1982,545
mus,1983,441
mus,1984,797
mus,1985,1060
mus,1986,1848
mus,1987,1102
mus,1988,990
mus,1989,646
mus,1990,545
mus,1991,572
mus,1992,451
mus,1993,428
mus,1994,236
mus,1995,75
mus,1996,90
mus,1997,46
mus,1998,50
mus,1999,41
mus,2000,70
mus,2001,54
mus,2002,38
mus,2003,27
mus,2004,57
mus,2005,63
mus,2006,58
mus,2007,108
mus,2008,87
mus,2009,69
mus,2010,103
mus,2011,163
mus,2012,367
mus,2013,397
mus,2014,481
mus,2015,411
mus,2016,222
mus,2017,115
mus,2018,77
mwi,1961,878200
mwi,1962,876100
mwi,1963,890561
mwi,1964,898056
mwi,1965,1110250
mwi,1966,1128600
mwi,1967,972100
mwi,1968,1174300
mwi,1969,1184300
mwi,1970,1120300
mwi,1971,1202300
mwi,1972,1262400
mwi,1973,1310300
mwi,1974,1272260
mwi,1975,1160300
mwi,1976,1165440
mwi,1977,1175200
mwi,1978,1237200
mwi,1979,1246400
mwi,1980,1054000
mwi,1981,1165560
mwi,1982,1268200
mwi,1983,1225333
mwi,1984,1234173
mwi,1985,1217173
mwi,1986,1267145
mwi,1987,1252805
mwi,1988,1289876
mwi,1989,1346350
mwi,1990,1425342
mwi,1991,1472227
mwi,1992,1430215
mwi,1993,1435514
mwi,1994,1235750
mwi,1995,1354371
mwi,1996,1397520
mwi,1997,1398670
mwi,1998,1440111
mwi,1999,1510012
mwi,2000,1570308
mwi,2001,1587166
mwi,2002,1635836
mwi,2003,1772695
mwi,2004,1683258
mwi,2005,1674520
mwi,2006,1928661
mwi,2007,1394461
mwi,2008,1780115
mwi,2009,1792559
mwi,2010,1893306
mwi,2011,1874110
mwi,2012,1836365
mwi,2013,1881457
mwi,2014,1914565
mwi,2015,1887160
mwi,2016,1878999
mwi,2017,1950168
mwi,2018,1910382
mys,1961,523153
mys,1962,550684
mys,1963,562184
mys,1964,564713
mys,1965,590253
mys,1966,580838
mys,1967,604166
mys,1968,669178
mys,1969,693311
mys,1970,712396
mys,1971,740922
mys,1972,773059
mys,1973,758106
mys,1974,749400
mys,1975,761513
mys,1976,749156
mys,1977,733625
mys,1978,593800
mys,1979,745000
mys,1980,723800
mys,1981,718000
mys,1982,690000
mys,1983,680000
mys,1984,638000
mys,1985,669974
mys,1986,665875
mys,1987,675954
mys,1988,689755
mys,1989,683137
mys,1990,700647
mys,1991,703640
mys,1992,693753
mys,1993,713434
mys,1994,718624
mys,1995,695787
mys,1996,710468
mys,1997,716975
mys,1998,701404
mys,1999,719389
mys,2000,725700
mys,2001,695600
mys,2002,701500
mys,2003,695800
mys,2004,704700
mys,2005,701200
mys,2006,670000
mys,2007,679848
mys,2008,662917
mys,2009,682104
mys,2010,686484
mys,2011,697275
mys,2012,693867
mys,2013,681399
mys,2014,624286
mys,2015,691589
mys,2016,698812
mys,2017,699745
mys,2018,677163
nam,1961,85600
nam,1962,88400
nam,1963,88450
nam,1964,99450
nam,1965,114450
nam,1966,125400
nam,1967,136400
nam,1968,143400
nam,1969,149400
nam,1970,149400
nam,1971,160400
nam,1972,162400
nam,1973,168400
nam,1974,170400
nam,1975,177400
nam,1976,178400
nam,1977,186400
nam,1978,187400
nam,1979,191400
nam,1980,195600
nam,1981,196700
nam,1982,202800
nam,1983,210000
nam,1984,211200
nam,1985,195500
nam,1986,202000
nam,1987,194800
nam,1988,211059
nam,1989,219113
nam,1990,214293
nam,1991,209833
nam,1992,195200
nam,1993,210346
nam,1994,347457
nam,1995,322107
nam,1996,326027
nam,1997,353715
nam,1998,319711
nam,1999,344753
nam,2000,309224
nam,2001,276112
nam,2002,324980
nam,2003,322857
nam,2004,304857
nam,2005,277385
nam,2006,299780
nam,2007,241380
nam,2008,227182
nam,2009,306316
nam,2010,292257
nam,2011,276839
nam,2012,384584
nam,2013,188795
nam,2014,494667
nam,2015,314124
nam,2016,284437
nam,2017,322697
nam,2018,304290
ncl,1961,1050
ncl,1962,950
ncl,1963,900
ncl,1964,850
ncl,1965,800
ncl,1966,750
ncl,1967,710
ncl,1968,642
ncl,1969,590
ncl,1970,545
ncl,1971,475
ncl,1972,480
ncl,1973,460
ncl,1974,420
ncl,1975,388
ncl,1976,335
ncl,1977,246
ncl,1978,527
ncl,1979,918
ncl,1980,1671
ncl,1981,1191
ncl,1982,1251
ncl,1983,1162
ncl,1984,1095
ncl,1985,979
ncl,1986,941
ncl,1987,519
ncl,1988,490
ncl,1989,640
ncl,1990,667
ncl,1991,296
ncl,1992,269
ncl,1993,285
ncl,1994,220
ncl,1995,320
ncl,1996,516
ncl,1997,507
ncl,1998,557
ncl,1999,587
ncl,2000,1275
ncl,2001,1199
ncl,2002,1065
ncl,2003,1510
ncl,2004,1325
ncl,2005,1609
ncl,2006,1010
ncl,2007,1411
ncl,2008,1100
ncl,2009,700
ncl,2010,850
ncl,2011,757
ncl,2012,980
ncl,2013,1080
ncl,2014,1263
ncl,2015,1465
ncl,2016,1495
ncl,2017,1579
ncl,2018,1378
ner,1961,2107164
ner,1962,2317458
ner,1963,2385998
ner,1964,2245960
ner,1965,2289447
ner,1966,2302681
ner,1967,2412528
ner,1968,2511118
ner,1969,2886242
ner,1970,2923200
ner,1971,2956190
ner,1972,2783273
ner,1973,2480375
ner,1974,2802665
ner,1975,2513600
ner,1976,3185100
ner,1977,3495400
ner,1978,3562995
ner,1979,3674620
ner,1980,3880373
ner,1981,4061300
ner,1982,4257175
ner,1983,4284205
ner,1984,4163214
ner,1985,4349336
ner,1986,4378726
ner,1987,4407216
ner,1988,5027984
ner,1989,5217418
ner,1990,6882262
ner,1991,6595046
ner,1992,7545314
ner,1993,6950048
ner,1994,6959682
ner,1995,7192038
ner,1996,7178950
ner,1997,6430513
ner,1998,7644685
ner,1999,7480924
ner,2000,7354042
ner,2001,7885485
ner,2002,7860068
ner,2003,7842931
ner,2004,7859494
ner,2005,8398853
ner,2006,8960497
ner,2007,9056379
ner,2008,9837140
ner,2009,9087885
ner,2010,10639915
ner,2011,9975249
ner,2012,10253611
ner,2013,10697048
ner,2014,11000547
ner,2015,9912253
ner,2016,10907746
ner,2017,10886663
ner,2018,10995187
nga,1961,10621000
nga,1962,10634000
nga,1963,10741000
nga,1964,11291000
nga,1965,12245000
nga,1966,10102000
nga,1967,10635000
nga,1968,11039000
nga,1969,14400000
nga,1970,12424000
nga,1971,11736500
nga,1972,8869500
nga,1973,12504500
nga,1974,10325000
nga,1975,8632000
nga,1976,9874000
nga,1977,7460000
nga,1978,6554000
nga,1979,6113000
nga,1980,7165000
nga,1981,4864500
nga,1982,5186000
nga,1983,5785000
nga,1984,8294000
nga,1985,9527000
nga,1986,12675000
nga,1987,13231000
nga,1988,12685000
nga,1989,14372700
nga,1990,15400000
nga,1991,17014000
nga,1992,16836000
nga,1993,17423700
nga,1994,17993000
nga,1995,18598000
nga,1996,17752600
nga,1997,18476000
nga,1998,18339000
nga,1999,18079200
nga,2000,18242000
nga,2001,16286000
nga,2002,17027000
nga,2003,17371000
nga,2004,17716000
nga,2005,18310000
nga,2006,19147000
nga,2007,19410000
nga,2008,18899000
nga,2009,13890000
nga,2010,16132376
nga,2011,15512438
nga,2012,15316190
nga,2013,15888765
nga,2014,16887398
nga,2015,17614471
nga,2016,19099250
nga,2017,18182627
nga,2018,17373539
nic,1961,243500
nic,1962,251500
nic,1963,223100
nic,1964,244900
nic,1965,270200
nic,1966,274300
nic,1967,305300
nic,1968,328300
nic,1969,338025
nic,1970,340353
nic,1971,347555
nic,1972,275059
nic,1973,272257
nic,1974,346853
nic,1975,298130
nic,1976,303762
nic,1977,280140
nic,1978,306670
nic,1979,253552
nic,1980,242806
nic,1981,302920
nic,1982,287727
nic,1983,255001
nic,1984,278040
nic,1985,305020
nic,1986,250585
nic,1987,273280
nic,1988,286650
nic,1989,312410
nic,1990,319970
nic,1991,282660
nic,1992,295120
nic,1993,328849
nic,1994,302036
nic,1995,369669
nic,1996,398898
nic,1997,360291
nic,1998,376287
nic,1999,349902
nic,2000,464224
nic,2001,445957
nic,2002,525819
nic,2003,538652
nic,2004,444255
nic,2005,541777
nic,2006,470290
nic,2007,474174
nic,2008,432673
nic,2009,440252
nic,2010,464851
nic,2011,505912
nic,2012,505384
nic,2013,547317
nic,2014,438100
nic,2015,385455
nic,2016,482508
nic,2017,432035
nic,2018,389130
nld,1961,521762
nld,1962,509284
nld,1963,488375
nld,1964,481317
nld,1965,484309
nld,1966,462031
nld,1967,437597
nld,1968,419849
nld,1969,406193
nld,1970,361706
nld,1971,349841
nld,1972,331160
nld,1973,292920
nld,1974,260522
nld,1975,244365
nld,1976,240089
nld,1977,235132
nld,1978,234679
nld,1979,237843
nld,1980,224137
nld,1981,213336
nld,1982,204629
nld,1983,206110
nld,1984,195732
nld,1985,183399
nld,1986,170284
nld,1987,176363
nld,1988,197166
nld,1989,202644
nld,1990,198596
nld,1991,189604
nld,1992,180938
nld,1993,183300
nld,1994,189100
nld,1995,193700
nld,1996,200100
nld,1997,202100
nld,1998,204926
nld,1999,183084
nld,2000,219100
nld,2001,229600
nld,2002,226310
nld,2003,218598
nld,2004,216753
nld,2005,216383
nld,2006,213220
nld,2007,212300
nld,2008,235591
nld,2009,220796
nld,2010,210419
nld,2011,206349
nld,2012,202572
nld,2013,203420
nld,2014,187410
nld,2015,190986
nld,2016,174263
nld,2017,158359
nld,2018,161165
nor,1961,228117
nor,1962,229522
nor,1963,232243
nor,1964,242754
nor,1965,240291
nor,1966,232131
nor,1967,228473
nor,1968,232640
nor,1969,244494
nor,1970,257570
nor,1971,267823
nor,1972,271840
nor,1973,279861
nor,1974,290986
nor,1975,299491
nor,1976,297885
nor,1977,302227
nor,1978,306083
nor,1979,310432
nor,1980,315767
nor,1981,306351
nor,1982,320448
nor,1983,321524
nor,1984,328430
nor,1985,335080
nor,1986,341100
nor,1987,336920
nor,1988,343270
nor,1989,346036
nor,1990,356391
nor,1991,369088
nor,1992,359373
nor,1993,352662
nor,1994,348626
nor,1995,338090
nor,1996,334140
nor,1997,332100
nor,1998,339054
nor,1999,329400
nor,2000,332093
nor,2001,329167
nor,2002,327030
nor,2003,326675
nor,2004,328525
nor,2005,325623
nor,2006,318591
nor,2007,312311
nor,2008,309424
nor,2009,306493
nor,2010,301534
nor,2011,299146
nor,2012,294605
nor,2013,286448
nor,2014,284043
nor,2015,283008
nor,2016,285356
nor,2017,286881
nor,2018,279238
npl,1961,1715000
npl,1962,1724500
npl,1963,1725500
npl,1964,1742000
npl,1965,1786000
npl,1966,1794700
npl,1967,1821090
npl,1968,1909470
npl,1969,1951485
npl,1970,1994890
npl,1971,2009823
npl,1972,1973188
npl,1973,2092083
npl,1974,2124453
npl,1975,2152188
npl,1976,2183815
npl,1977,2203319
npl,1978,2232940
npl,1979,2191730
npl,1980,2247630
npl,1981,2312590
npl,1982,2331630
npl,1983,2470000
npl,1984,2586530
npl,1985,2636050
npl,1986,2622990
npl,1987,2825960
npl,1988,2980760
npl,1989,3006250
npl,1990,3045230
npl,1991,2986490
npl,1992,2840020
npl,1993,3105510
npl,1994,3031239
npl,1995,3213580
npl,1996,3257790
npl,1997,3262340
npl,1998,3259770
npl,1999,3289875
npl,2000,3330740
npl,2001,3270617
npl,2002,3334259
npl,2003,3347199
npl,2004,3355024
npl,2005,3363295
npl,2006,3370934
npl,2007,3314830
npl,2008,3428011
npl,2009,3428424
npl,2010,3393553
npl,2011,3478813
npl,2012,3484532
npl,2013,3339077
npl,2014,3480052
npl,2015,3377036
npl,2016,3306317
npl,2017,3490663
npl,2018,3428987
nzl,1961,124375
nzl,1962,125583
nzl,1963,140382
nzl,1964,137402
nzl,1965,131282
nzl,1966,135954
nzl,1967,145195
nzl,1968,211306
nzl,1969,218508
nzl,1970,195634
nzl,1971,215028
nzl,1972,236039
nzl,1973,211887
nzl,1974,191024
nzl,1975,204243
nzl,1976,229801
nzl,1977,218485
nzl,1978,205402
nzl,1979,207913
nzl,1980,191767
nzl,1981,180679
nzl,1982,194344
nzl,1983,192447
nzl,1984,232785
nzl,1985,256625
nzl,1986,266842
nzl,1987,224637
nzl,1988,166845
nzl,1989,157032
nzl,1990,172807
nzl,1991,157272
nzl,1992,138902
nzl,1993,152163
nzl,1994,150717
nzl,1995,133687
nzl,1996,156560
nzl,1997,166339
nzl,1998,138107
nzl,1999,141472
nzl,2000,135440
nzl,2001,143907
nzl,2002,149670
nzl,2003,133780
nzl,2004,118079
nzl,2005,115175
nzl,2006,112204
nzl,2007,117089
nzl,2008,135409
nzl,2009,162706
nzl,2010,135547
nzl,2011,143731
nzl,2012,145843
nzl,2013,136106
nzl,2014,136664
nzl,2015,138865
nzl,2016,130787
nzl,2017,110699
nzl,2018,121248
omn,1961,2600
omn,1962,2600
omn,1963,2700
omn,1964,2800
omn,1965,2800
omn,1966,3000
omn,1967,3100
omn,1968,3100
omn,1969,3100
omn,1970,3200
omn,1971,3200
omn,1972,3300
omn,1973,3900
omn,1974,3900
omn,1975,3900
omn,1976,3200
omn,1977,2600
omn,1978,2600
omn,1979,2302
omn,1980,2718
omn,1981,1135
omn,1982,1135
omn,1983,1135
omn,1984,1135
omn,1985,1061
omn,1986,1918
omn,1987,2075
omn,1988,2228
omn,1989,2270
omn,1990,2380
omn,1991,6268
omn,1992,6214
omn,1993,6220
omn,1994,6295
omn,1995,6390
omn,1996,6409
omn,1997,6428
omn,1998,6204
omn,1999,6372
omn,2000,6434
omn,2001,6560
omn,2002,6581
omn,2003,6573
omn,2004,7811
omn,2005,6547
omn,2006,6424
omn,2007,6672
omn,2008,6373
omn,2009,5072
omn,2010,4887
omn,2011,6156
omn,2012,5534
omn,2013,5623
omn,2014,5257
omn,2015,5647
omn,2016,4858
omn,2017,4858
omn,2018,4850
pak,1961,7858558
pak,1962,8090856
pak,1963,8212602
pak,1964,8533549
pak,1965,8872528
pak,1966,8667751
pak,1967,9031397
pak,1968,9536762
pak,1969,9706300
pak,1970,9837847
pak,1971,9473889
pak,1972,9190065
pak,1973,9602198
pak,1974,9525590
pak,1975,9435332
pak,1976,9764570
pak,1977,10280049
pak,1978,10330327
pak,1979,10585100
pak,1980,10584500
pak,1981,10910000
pak,1982,11040200
pak,1983,11401300
pak,1984,11350900
pak,1985,11048800
pak,1986,11382000
pak,1987,11317900
pak,1988,11302100
pak,1989,11809700
pak,1990,11864100
pak,1991,11705800
pak,1992,11738200
pak,1993,12181400
pak,1994,12134600
pak,1995,12210700
pak,1996,12410400
pak,1997,12356500
pak,1998,12718800
pak,1999,12515100
pak,2000,12668100
pak,2001,12126700
pak,2002,12022100
pak,2003,12481100
pak,2004,12470000
pak,2005,12809800
pak,2006,12931600
pak,2007,13051400
pak,2008,13387900
pak,2009,13674300
pak,2010,13332376
pak,2011,13308200
pak,2012,12749240
pak,2013,13363900
pak,2014,13959878
pak,2015,13961922
pak,2016,14087724
pak,2017,13928846
pak,2018,13680217
pan,1961,192200
pan,1962,182700
pan,1963,197400
pan,1964,219600
pan,1965,238500
pan,1966,239900
pan,1967,242300
pan,1968,228900
pan,1969,228200
pan,1970,158060
pan,1971,158700
pan,1972,170900
pan,1973,172900
pan,1974,187700
pan,1975,189690
pan,1976,205500
pan,1977,192760
pan,1978,167710
pan,1979,172310
pan,1980,158410
pan,1981,166876
pan,1982,176840
pan,1983,188950
pan,1984,173292
pan,1985,185582
pan,1986,179242
pan,1987,171261
pan,1988,171344
pan,1989,172244
pan,1990,184619
pan,1991,178813
pan,1992,183640
pan,1993,173215
pan,1994,176451
pan,1995,180080
pan,1996,175320
pan,1997,128880
pan,1998,143460
pan,1999,130130
pan,2000,151679
pan,2001,164462
pan,2002,168946
pan,2003,186040
pan,2004,176833
pan,2005,153223
pan,2006,161128
pan,2007,147174
pan,2008,148316
pan,2009,150046
pan,2010,154227
pan,2011,156309
pan,2012,145693
pan,2013,149917
pan,2014,134481
pan,2015,159238
pan,2016,150508
pan,2017,146689
pan,2018,146605
per,1961,719295
per,1962,745816
per,1963,724960
per,1964,781750
per,1965,777380
per,1966,807950
per,1967,836815
per,1968,709050
per,1969,826697
per,1970,867040
per,1971,865290
per,1972,839220
per,1973,816505
per,1974,807755
per,1975,806258
per,1976,846300
per,1977,848608
per,1978,758571
per,1979,786296
per,1980,639839
per,1981,770429
per,1982,808350
per,1983,775425
per,1984,858155
per,1985,785823
per,1986,822030
per,1987,922102
per,1988,954645
per,1989,966781
per,1990,683214
per,1991,753078
per,1992,608643
per,1993,746619
per,1994,827184
per,1995,807244
per,1996,889045
per,1997,937700
per,1998,1034407
per,1999,1091819
per,2000,1152375
per,2001,1153068
per,2002,1139801
per,2003,1138721
per,2004,1048887
per,2005,1161342
per,2006,1154279
per,2007,1156981
per,2008,1225662
per,2009,1288564
per,2010,1248959
per,2011,1184352
per,2012,1258752
per,2013,1279904
per,2014,1247032
per,2015,1289340
per,2016,1236861
per,2017,1219132
per,2018,1242613
phl,1961,5195460
phl,1962,5110820
phl,1963,4985020
phl,1964,5122420
phl,1965,5215260
phl,1966,5254020
phl,1967,5551900
phl,1968,5588250
phl,1969,5615430
phl,1970,5625250
phl,1971,5796990
phl,1972,5549730
phl,1973,6257620
phl,1974,6651940
phl,1975,6871710
phl,1976,6890000
phl,1977,6775860
phl,1978,6830430
phl,1979,6851880
phl,1980,6707820
phl,1981,6811530
phl,1982,6403110
phl,1983,6414370
phl,1984,6449370
phl,1985,6913710
phl,1986,6966010
phl,1987,6938690
phl,1988,7137905
phl,1989,7186639
phl,1990,7138449
phl,1991,7017668
phl,1992,6531837
phl,1993,6434213
phl,1994,6661655
phl,1995,6454283
phl,1996,6691299
phl,1997,6571201
phl,1998,5526969
phl,1999,6642553
phl,2000,6548909
phl,2001,6552289
phl,2002,6441894
phl,2003,6416363
phl,2004,6653886
phl,2005,6512315
phl,2006,6730683
phl,2007,6921286
phl,2008,7121079
phl,2009,7216272
phl,2010,6853269
phl,2011,7081336
phl,2012,7284199
phl,2013,7309980
phl,2014,7351234
phl,2015,7218290
phl,2016,7040630
phl,2017,7364505
phl,2018,7311944
png,1961,659
png,1962,728
png,1963,737
png,1964,862
png,1965,762
png,1966,878
png,1967,936
png,1968,987
png,1969,1349
png,1970,1475
png,1971,1791
png,1972,1454
png,1973,1057
png,1974,1097
png,1975,2027
png,1976,1724
png,1977,2850
png,1978,3195
png,1979,1635
png,1980,1526
png,1981,2271
png,1982,2677
png,1983,1884
png,1984,1230
png,1985,1091
png,1986,1094
png,1987,1631
png,1988,1590
png,1989,1620
png,1990,1583
png,1991,1976
png,1992,2041
png,1993,2250
png,1994,2392
png,1995,2564
png,1996,2522
png,1997,2350
png,1998,2523
png,1999,2650
png,2000,2808
png,2001,3000
png,2002,3197
png,2003,2862
png,2004,2895
png,2005,3120
png,2006,3296
png,2007,3407
png,2008,3604
png,2009,3630
png,2010,3665
png,2011,3801
png,2012,3644
png,2013,3742
png,2014,3841
png,2015,4021
png,2016,4087
png,2017,4174
png,2018,4260
pol,1961,9045900
pol,1962,8777800
pol,1963,8838100
pol,1964,8767700
pol,1965,8505800
pol,1966,8380900
pol,1967,8409200
pol,1968,8457800
pol,1969,8669300
pol,1970,8346400
pol,1971,8452100
pol,1972,8484800
pol,1973,8246800
pol,1974,8088100
pol,1975,7864106
pol,1976,7768569
pol,1977,8001739
pol,1978,7852631
pol,1979,7871605
pol,1980,7846509
pol,1981,7906447
pol,1982,8094248
pol,1983,8105538
pol,1984,8159070
pol,1985,8204988
pol,1986,8237748
pol,1987,8382642
pol,1988,8439011
pol,1989,8376605
pol,1990,8530848
pol,1991,8716244
pol,1992,8321108
pol,1993,8506171
pol,1994,8480981
pol,1995,8571214
pol,1996,8720105
pol,1997,8899413
pol,1998,8843718
pol,1999,8701304
pol,2000,8813629
pol,2001,8820941
pol,2002,8293400
pol,2003,8163257
pol,2004,8377273
pol,2005,8328904
pol,2006,8381129
pol,2007,8352860
pol,2008,8598806
pol,2009,8582827
pol,2010,7597044
pol,2011,7803026
pol,2012,7704311
pol,2013,7479452
pol,2014,7484956
pol,2015,7511852
pol,2016,7400264
pol,2017,7601996
pol,2018,7806310
pri,1961,15872
pri,1962,9489
pri,1963,9519
pri,1964,12094
pri,1965,10158
pri,1966,8901
pri,1967,7478
pri,1968,3400
pri,1969,3820
pri,1970,2260
pri,1971,1870
pri,1972,1870
pri,1973,1245
pri,1974,1180
pri,1975,1160
pri,1976,920
pri,1977,920
pri,1978,910
pri,1979,880
pri,1980,805
pri,1981,673
pri,1982,670
pri,1983,650
pri,1984,620
pri,1985,1840
pri,1986,1830
pri,1987,1300
pri,1988,810
pri,1989,630
pri,1990,500
pri,1991,435
pri,1992,430
pri,1993,247
pri,1994,390
pri,1995,440
pri,1996,470
pri,1997,480
pri,1998,545
pri,1999,406
pri,2000,267
pri,2001,211
pri,2002,158
pri,2003,236
pri,2004,238
pri,2005,237
pri,2006,270
pri,2007,290
pri,2008,259
pri,2009,246
pri,2010,247
pri,2011,302
pri,2012,350
pri,2013,364
pri,2014,28
pri,2015,102
pri,2016,193
pri,2017,148
pri,2018,186
prk,1961,1432000
prk,1962,1436000
prk,1963,1476000
prk,1964,1479000
prk,1965,1460000
prk,1966,1484000
prk,1967,1490000
prk,1968,1483000
prk,1969,1508000
prk,1970,1510000
prk,1971,1514000
prk,1972,1523000
prk,1973,1558000
prk,1974,1592000
prk,1975,1616000
prk,1976,1618000
prk,1977,1635000
prk,1978,1638000
prk,1979,1635000
prk,1980,1611000
prk,1981,1630000
prk,1982,1588000
prk,1983,1592000
prk,1984,1580000
prk,1985,1573000
prk,1986,1561000
prk,1987,1633000
prk,1988,1615000
prk,1989,1631000
prk,1990,1600714
prk,1991,1573441
prk,1992,1551887
prk,1993,1491319
prk,1994,1524142
prk,1995,1515183
prk,1996,1406376
prk,1997,1446943
prk,1998,1425050
prk,1999,1348472
prk,2000,1238522
prk,2001,1286500
prk,2002,1319747
prk,2003,1351565
prk,2004,1307744
prk,2005,1379377
prk,2006,1319380
prk,2007,1332386
prk,2008,1316647
prk,2009,1318971
prk,2010,1318580
prk,2011,1309000
prk,2012,1324500
prk,2013,1306500
prk,2014,1257116
prk,2015,1231074
prk,2016,1218165
prk,2017,1197068
prk,2018,1181676
prt,1961,1889916
prt,1962,2003216
prt,1963,2009667
prt,1964,1888672
prt,1965,1864134
prt,1966,1674915
prt,1967,1631911
prt,1968,1708524
prt,1969,1631285
prt,1970,1614753
prt,1971,1460112
prt,1972,1453278
prt,1973,1319749
prt,1974,1348627
prt,1975,1408953
prt,1976,1504934
prt,1977,1078998
prt,1978,1257060
prt,1979,1154437
prt,1980,1104313
prt,1981,1037193
prt,1982,1071141
prt,1983,1062745
prt,1984,984982
prt,1985,959846
prt,1986,934993
prt,1987,952621
prt,1988,892395
prt,1989,908470
prt,1990,759986
prt,1991,827647
prt,1992,768420
prt,1993,721793
prt,1994,677354
prt,1995,675657
prt,1996,652818
prt,1997,690234
prt,1998,506538
prt,1999,592345
prt,2000,577921
prt,2001,492715
prt,2002,514921
prt,2003,450798
prt,2004,463646
prt,2005,389344
prt,2006,373193
prt,2007,312098
prt,2008,365373
prt,2009,339898
prt,2010,304118
prt,2011,283097
prt,2012,287943
prt,2013,314182
prt,2014,301916
prt,2015,269207
prt,2016,257348
prt,2017,236552
prt,2018,229721
pry,1961,111600
pry,1962,115200
pry,1963,116100
pry,1964,180800
pry,1965,180000
pry,1966,166817
pry,1967,204820
pry,1968,224914
pry,1969,176049
pry,1970,239309
pry,1971,268800
pry,1972,243000
pry,1973,232236
pry,1974,264993
pry,1975,278563
pry,1976,316434
pry,1977,357038
pry,1978,342609
pry,1979,310000
pry,1980,306200
pry,1981,305923
pry,1982,376040
pry,1983,298000
pry,1984,311260
pry,1985,326530
pry,1986,340700
pry,1987,340000
pry,1988,464700
pry,1989,477600
pry,1990,393698
pry,1991,417757
pry,1992,443798
pry,1993,473612
pry,1994,428396
pry,1995,540352
pry,1996,582162
pry,1997,645904
pry,1998,591222
pry,1999,588161
pry,2000,511879
pry,2001,753625
pry,2002,740979
pry,2003,821259
pry,2004,803935
pry,2005,806850
pry,2006,1034122
pry,2007,1098250
pry,2008,1283919
pry,2009,1343070
pry,2010,1439298
pry,2011,1541594
pry,2012,1700000
pry,2013,1702991
pry,2014,1505000
pry,2015,1709060
pry,2016,1641000
pry,2017,1621000
pry,2018,1673000
pse,1994,29065
pse,1995,36554
pse,1996,31740
pse,1997,31680
pse,1998,33760
pse,1999,21513
pse,2000,31054
pse,2001,31467
pse,2002,33718
pse,2003,33143
pse,2004,32330
pse,2005,32657
pse,2006,32359
pse,2007,31645
pse,2008,33979
pse,2009,33289
pse,2010,14512
pse,2011,15673
pse,2012,18416
pse,2013,27117
pse,2014,25504
pse,2015,24315
pse,2016,24497
qat,1971,50
qat,1972,50
qat,1973,60
qat,1974,65
qat,1975,70
qat,1976,130
qat,1977,171
qat,1978,181
qat,1979,220
qat,1980,244
qat,1981,259
qat,1982,364
qat,1983,273
qat,1984,348
qat,1985,478
qat,1986,606
qat,1987,928
qat,1988,999
qat,1989,1081
qat,1990,1082
qat,1991,1348
qat,1992,1231
qat,1993,1761
qat,1994,1243
qat,1995,1335
qat,1996,1538
qat,1997,1708
qat,1998,1710
qat,1999,1870
qat,2000,1760
qat,2001,1627
qat,2002,1589
qat,2003,1911
qat,2004,1332
qat,2005,1944
qat,2006,1900
qat,2007,1204
qat,2008,640
qat,2009,351
qat,2010,351
qat,2011,281
qat,2012,314
qat,2013,395
qat,2014,378
qat,2015,308
qat,2016,294
qat,2017,275
qat,2018,265
rou,1961,7029100
rou,1962,6663626
rou,1963,6708715
rou,1964,6692900
rou,1965,6766565
rou,1966,6820400
rou,1967,6603919
rou,1968,6657193
rou,1969,6563321
rou,1970,5900835
rou,1971,6167400
rou,1972,6238400
rou,1973,5792500
rou,1974,5903100
rou,1975,6239764
rou,1976,6350600
rou,1977,6308075
rou,1978,6317548
rou,1979,6320028
rou,1980,6468635
rou,1981,6232071
rou,1982,6022783
rou,1983,6052926
rou,1984,6273030
rou,1985,6285900
rou,1986,6200700
rou,1987,5987000
rou,1988,5905300
rou,1989,6027200
rou,1990,5704048
rou,1991,6048950
rou,1992,5773881
rou,1993,6394957
rou,1994,6557564
rou,1995,6444844
rou,1996,5842791
rou,1997,6242477
rou,1998,5847386
rou,1999,5344034
rou,2000,5435021
rou,2001,6229224
rou,2002,5714012
rou,2003,5114461
rou,2004,6103949
rou,2005,5802854
rou,2006,5079834
rou,2007,4750134
rou,2008,5181667
rou,2009,5265063
rou,2010,5019319
rou,2011,5219738
rou,2012,5424635
rou,2013,5409272
rou,2014,5423895
rou,2015,5455244
rou,2016,5480496
rou,2017,5191407
rou,2018,5253928
rus,1992,59541250
rus,1993,58824320
rus,1994,53953252
rus,1995,49309960
rus,1996,47250360
rus,1997,48491600
rus,1998,36076300
rus,1999,37069300
rus,2000,41145200
rus,2001,43057500
rus,2002,43030600
rus,2003,36759400
rus,2004,40493400
rus,2005,41123848
rus,2006,40540700
rus,2007,40309250
rus,2008,44576100
rus,2009,41926223
rus,2010,32353784
rus,2011,40606421
rus,2012,36986403
rus,2013,40323672
