geo,time,nv_ind_totl_kd_zg
gmb,2006,3.93514
gmb,2007,2.58957
gmb,2008,-1.0182
gmb,2009,-0.73312
gmb,2010,2.89918
gmb,2011,4.48346
gmb,2012,5.16427
gmb,2013,3.62914
gmb,2014,9.5731
gmb,2015,22.61227
gmb,2016,19.22001
gmb,2017,-3.54776
gmb,2018,2.02805
gmb,2019,14.77138
gmb,2020,9.91455
gnb,2001,2.62839
gnb,2002,16.27489
gnb,2003,6.7601
gnb,2004,-14.02229
gnb,2005,7.00649
gnb,2006,4.16142
gnb,2007,-5.56131
gnb,2008,5.11444
gnb,2009,4.68523
gnb,2010,6.79011
gnb,2011,-0.91167
gnb,2012,4.98283
gnb,2013,4.69962
gnb,2014,2.78422
gnb,2015,5.12415
gnb,2016,3.59591
gnb,2017,11.90567
gnb,2018,0.5435
gnb,2019,4.15771
gnb,2020,-0.69523
gnq,2007,13.21859
gnq,2008,18.06553
gnq,2009,0.77573
gnq,2010,-14.23932
gnq,2011,6.5197
gnq,2012,7.80412
gnq,2013,-9.22476
gnq,2014,0.11661
gnq,2015,-12.25018
gnq,2016,-11.03368
gnq,2017,-6.59633
gnq,2018,-11.71786
gnq,2019,-8.69945
gnq,2020,-6.09495
grc,1996,-1.20705
grc,1997,1.9898
grc,1998,4.98407
grc,1999,9.64121
grc,2000,3.52825
grc,2001,6.9046
grc,2002,5.04431
grc,2003,8.3903
grc,2004,1.84082
grc,2005,-3.15319
grc,2006,8.76784
grc,2007,-1.93395
grc,2008,-12.64069
grc,2009,-0.46332
grc,2010,-14.13126
grc,2011,-11.87208
grc,2012,-5.86119
grc,2013,-6.49439
grc,2014,-6.38921
grc,2015,-0.78399
grc,2016,2.18086
grc,2017,-2.1863
grc,2018,3.69672
grc,2019,1.1901
grc,2020,1.99817
grd,1978,9.69912
grd,1979,13.59074
grd,1980,-5.28205
grd,1981,5.86347
grd,1982,13.69837
grd,1983,-4.5131
grd,1984,-5.33272
grd,1985,13.90124
grd,1986,12.34693
grd,1987,16.25686
grd,1988,8.2273
grd,1989,1.38054
grd,1990,0.51603
grd,1991,7.1015
grd,1992,0.4457
grd,1993,-1.12176
grd,1994,5.44226
grd,1995,5.3247
grd,1996,5.3353
grd,1997,8.2805
grd,1998,16.70116
grd,1999,8.11541
grd,2000,12.05648
grd,2001,-8.99224
grd,2002,2.41947
grd,2003,13.7625
grd,2004,-0.64624
grd,2005,57.81382
grd,2006,-21.35724
grd,2007,-1.83785
grd,2008,-4.38991
grd,2009,-19.31192
grd,2010,-1.12411
grd,2011,-5.89935
grd,2012,-8.69083
grd,2013,10.82387
grd,2014,-1.65797
grd,2015,5.32615
grd,2016,8.15993
grd,2017,15.05351
grd,2018,10.00764
grd,2019,-0.51242
grd,2020,-14.77305
grl,2004,18.85024
grl,2005,7.77397
grl,2006,-12.09722
grl,2007,11.67784
grl,2008,20.86186
grl,2009,-4.31426
grl,2010,3.22751
grl,2011,3.0284
grl,2012,7.89935
grl,2013,-2.14119
grl,2014,8.10225
grl,2015,5.95524
grl,2016,10.16297
grl,2017,-12.08401
grl,2018,14.74092
grl,2019,8.5553
gtm,1961,10.92904
gtm,1962,-1.44742
gtm,1963,5.42801
gtm,1964,10.52849
gtm,1965,5.82257
gtm,1966,10.12725
gtm,1967,8.53307
gtm,1968,7.08881
gtm,1969,6.5731
gtm,1970,3.08967
gtm,1971,5.80423
gtm,1972,8.00514
gtm,1973,10.30507
gtm,1974,2.55732
gtm,1975,2.06151
gtm,1976,23.94276
gtm,1977,11.73822
gtm,1978,6.29037
gtm,1979,7.23776
gtm,1980,6.93519
gtm,1981,1.52668
gtm,1982,-6.60242
gtm,1983,-9.8243
gtm,1984,-7.3331
gtm,1985,-2.47534
gtm,1986,2.54068
gtm,1987,4.52103
gtm,1988,5.3262
gtm,1989,3.87346
gtm,1990,-0.14957
gtm,1991,2.46889
gtm,1992,9.4816
gtm,1993,2.22824
gtm,1994,2.45151
gtm,1995,5.37424
gtm,1996,3.49017
gtm,1997,6.5241
gtm,1998,6.27287
gtm,1999,4.1732
gtm,2000,-2.54243
gtm,2001,2.9802
gtm,2002,5.77716
gtm,2003,0.59619
gtm,2004,0.33977
gtm,2005,2.68561
gtm,2006,6.49313
gtm,2007,5.39257
gtm,2008,0.95269
gtm,2009,-2.84503
gtm,2010,0.27958
gtm,2011,4.23532
gtm,2012,1.43257
gtm,2013,3.35524
gtm,2014,7.19118
gtm,2015,2.9391
gtm,2016,1.4582
gtm,2017,0.85514
gtm,2018,1.63063
gtm,2019,3.76138
gtm,2020,-1.16548
guy,1961,6.47653
guy,1962,13.7311
guy,1963,-18.2725
guy,1964,19.52772
guy,1965,9.3861
guy,1966,5.95219
guy,1967,7.12139
guy,1968,6.86507
guy,1969,8.62022
guy,1970,5.42593
guy,1971,-0.96933
guy,1972,-6.58358
guy,1973,-7.89512
guy,1974,9.11276
guy,1975,14.1559
guy,1976,2.80479
guy,1977,-1.95601
guy,1978,-6.41792
guy,1979,-3.729
guy,1980,6.63329
guy,1981,-17.39355
guy,1982,-15.75999
guy,1983,-30.76148
guy,1984,5.02399
guy,1985,2.90485
guy,1986,10.04483
guy,1987,14.37517
guy,1988,-4.63061
guy,1989,-14.50382
guy,1990,3.95408
guy,1991,9.69325
guy,1992,-2.90828
guy,1993,21.31336
guy,1994,9.78158
guy,1995,0.69204
guy,1996,11.2543
guy,1997,11.58301
guy,1998,-0.0692
guy,1999,-5.47091
guy,2000,1.61172
guy,2001,2.52343
guy,2002,-3.93812
guy,2003,-2.56223
guy,2004,-1.27724
guy,2005,-0.68493
guy,2006,-0.76628
guy,2007,9.90892
guy,2008,-0.4837
guy,2009,1.67568
guy,2010,3.18996
guy,2011,9.17993
guy,2012,4.54619
guy,2013,7.28237
guy,2014,-5.6358
guy,2015,3.55534
guy,2016,20.90036
guy,2017,-2.67464
guy,2018,2.98646
guy,2019,9.25794
guy,2020,162.67104
hnd,1961,-2.49653
hnd,1962,13.67943
hnd,1963,1.72779
hnd,1964,2.39617
hnd,1965,2.99149
hnd,1966,1.78315
hnd,1967,18.4798
hnd,1968,6.65395
hnd,1969,0.62612
hnd,1970,4.22222
hnd,1971,2.98508
hnd,1972,7.45342
hnd,1973,13.68015
hnd,1974,5.08475
hnd,1975,0.48387
hnd,1976,4.81541
hnd,1977,13.16998
hnd,1978,6.54474
hnd,1979,6.29514
hnd,1980,-3.59536
hnd,1981,-5.17494
hnd,1982,1.23556
hnd,1983,5.90616
hnd,1984,10.45087
hnd,1985,4.55913
hnd,1986,9.83681
hnd,1987,7.24642
hnd,1988,-0.80384
hnd,1989,3.20307
hnd,1990,4.31984
hnd,1991,-3.36946
hnd,1992,8.86931
hnd,1993,9.67866
hnd,1994,1.01625
hnd,1995,8.55681
hnd,1996,-0.26775
hnd,1997,3.41037
hnd,1998,2.7805
hnd,1999,3.21374
hnd,2000,0.25724
hnd,2001,0.46592
hnd,2002,2.39057
hnd,2003,4.3534
hnd,2004,3.50111
hnd,2005,7.63566
hnd,2006,6.33212
hnd,2007,6.2961
hnd,2008,3.84081
hnd,2009,-7.69329
hnd,2010,2.97299
hnd,2011,4.15947
hnd,2012,1.94008
hnd,2013,1.90901
hnd,2014,1.19637
hnd,2015,4.19611
hnd,2016,3.7137
hnd,2017,4.50168
hnd,2018,4.0679
hnd,2019,1.8366
hnd,2020,-14.33567
hrv,1996,4.54281
hrv,1997,10.93131
hrv,1998,1.64308
hrv,1999,1.78792
hrv,2000,4.59061
hrv,2001,1.14027
hrv,2002,3.73121
hrv,2003,6.97361
hrv,2004,5.82961
hrv,2005,4.44635
hrv,2006,5.01668
hrv,2007,3.76845
hrv,2008,1.84646
hrv,2009,-10.50739
hrv,2010,-8.01532
hrv,2011,-2.07351
hrv,2012,-7.51348
hrv,2013,-1.09351
hrv,2014,1.40858
hrv,2015,2.4947
hrv,2016,5.72933
hrv,2017,2.20023
hrv,2018,1.71853
hrv,2019,4.87619
hrv,2020,-1.59392
hti,1989,-1.71339
hti,1990,-3.70622
hti,1991,-1.05912
hti,1992,-9.87083
hti,1993,-19.50783
hti,1994,-30.48747
hti,1995,22.25731
hti,1996,-0.21199
hti,1997,3.81201
hti,1998,4.13111
hti,1999,2.30759
hti,2000,2.65542
hti,2001,-0.79089
hti,2002,2.41949
hti,2003,2.41945
hti,2004,-0.119
hti,2005,3.14127
hti,2006,5.96914
hti,2007,0.78227
hti,2008,3.62277
hti,2009,7.99676
hti,2010,-12.15532
hti,2011,11.42968
hti,2012,2.48496
hti,2013,5.26542
hti,2014,6.70987
hti,2015,5.4698
hti,2016,1.09959
hti,2017,3.64444
hti,2018,-1.74947
hti,2019,-6.7564
hti,2020,-6.90261
hun,1996,2.05198
hun,1997,11.28298
hun,1998,8.24793
hun,1999,5.01104
hun,2000,4.75579
hun,2001,3.84747
hun,2002,7.24938
hun,2003,4.59525
hun,2004,5.08416
hun,2005,4.53274
hun,2006,4.409
hun,2007,3.57822
hun,2008,-5.23267
hun,2009,-12.66467
hun,2010,4.24576
hun,2011,-0.04058
hun,2012,-2.2258
hun,2013,-1.20667
hun,2014,6.57857
hun,2015,7.69823
hun,2016,-0.45319
hun,2017,4.42077
hun,2018,4.27557
hun,2019,4.45316
hun,2020,-7.65041
idn,1961,11.78571
idn,1962,-0.31949
idn,1963,-4.96795
idn,1964,0.67454
idn,1965,1.67504
idn,1966,1.81219
idn,1967,3.07443
idn,1968,17.89639
idn,1969,18.50866
idn,1970,14.04494
idn,1971,11.33005
idn,1972,13.27434
idn,1973,12.5
idn,1974,11.14244
idn,1975,5.63166
idn,1976,11.0999
idn,1977,14.15417
idn,1978,6.00265
idn,1979,9.81065
idn,1980,12.45445
idn,1981,8.69691
idn,1982,-1.41602
idn,1983,3.03742
idn,1984,9.70988
idn,1985,-0.40364
idn,1986,6.64806
idn,1987,5.19854
idn,1988,5.23744
idn,1989,7.84767
idn,1990,9.89024
idn,1991,10.26907
idn,1992,5.76734
idn,1993,7.20589
idn,1994,11.16802
idn,1995,10.42017
idn,1996,10.68953
idn,1997,5.17133
idn,1998,-13.95133
idn,1999,1.96809
idn,2000,5.89003
idn,2001,2.73394
idn,2002,4.26271
idn,2003,3.75508
idn,2004,3.94107
idn,2005,4.70396
idn,2006,4.48855
idn,2007,4.72
idn,2008,3.73816
idn,2009,3.58829
idn,2010,4.91925
idn,2011,6.34975
idn,2012,5.30528
idn,2013,4.34215
idn,2014,4.23221
idn,2015,2.99183
idn,2016,3.82448
idn,2017,4.09113
idn,2018,4.34326
idn,2019,3.80996
idn,2020,-2.80014
ind,1961,6.71268
ind,1962,7.07203
ind,1963,9.44727
ind,1964,6.47927
ind,1965,4.52538
ind,1966,3.56828
ind,1967,3.34144
ind,1968,4.72613
ind,1969,7.29374
ind,1970,0.34801
ind,1971,2.50995
ind,1972,3.74233
ind,1973,0.59274
ind,1974,1.56494
ind,1975,7.41878
ind,1976,8.40816
ind,1977,6.82267
ind,1978,6.61888
ind,1979,-2.95924
ind,1980,5.65055
ind,1981,8.29463
ind,1982,1.95915
ind,1983,7.5488
ind,1984,3.92349
ind,1985,4.46544
ind,1986,6.12662
ind,1987,5.46897
ind,1988,9.51426
ind,1989,8.2546
ind,1990,7.5555
ind,1991,0.58668
ind,1992,3.07892
ind,1993,5.20404
ind,1994,9.14675
ind,1995,10.89344
ind,1996,6.0101
ind,1997,4.39763
ind,1998,4.0941
ind,1999,5.87049
ind,2000,5.79735
ind,2001,2.57106
ind,2002,7.27505
ind,2003,7.07672
ind,2004,9.74628
ind,2005,9.57329
ind,2006,13.24083
ind,2007,8.02387
ind,2008,3.99923
ind,2009,8.84458
ind,2010,7.89698
ind,2011,3.62645
ind,2012,3.26918
ind,2013,3.78589
ind,2014,7.00063
ind,2015,9.57735
ind,2016,7.72008
ind,2017,5.86054
ind,2018,5.31058
ind,2019,-1.23013
ind,2020,-6.95702
irl,1996,7.67767
irl,1997,15.48415
irl,1998,12.37776
irl,1999,12.49156
irl,2000,12.95454
irl,2001,5.0808
irl,2002,9.76714
irl,2003,0.66107
irl,2004,1.03858
irl,2005,6.2063
irl,2006,2.55396
irl,2007,4.80241
irl,2008,-8.06602
irl,2009,-8.70998
irl,2010,0.39198
irl,2011,1.31178
irl,2012,-1.50624
irl,2013,-2.2509
irl,2014,10.16465
irl,2015,74.39092
irl,2016,-1.28686
irl,2017,4.19965
irl,2018,10.39771
irl,2019,2.70311
irl,2020,20.21261
irn,1961,16.77223
irn,1962,10.75073
irn,1963,8.08627
irn,1964,9.33868
irn,1965,16.68342
irn,1966,12.35031
irn,1967,12.12872
irn,1968,16.09357
irn,1969,18.63223
irn,1970,12.25727
irn,1971,15.10724
irn,1972,13.21321
irn,1973,11.86952
irn,1974,0.93568
irn,1975,-9.74033
irn,1976,18.30032
irn,1977,-8.59996
irn,1978,-22.24363
irn,1979,-21.60235
irn,1980,-51.14253
irn,1981,-0.95284
irn,1982,73.67625
irn,1983,6.26576
irn,1984,-16.5039
irn,1985,-0.29279
irn,1986,-7.35242
irn,1987,9.61182
irn,1988,-0.75844
irn,1989,5.38905
irn,1990,18.29041
irn,1991,15.80958
irn,1992,1.16966
irn,1993,3.58098
irn,1994,-3.40638
irn,1995,0.55819
irn,1996,5.33037
irn,1997,-2.72551
irn,1998,0.59619
irn,1999,-0.52595
irn,2000,9.10246
irn,2001,-2.1395
irn,2002,7.37845
irn,2003,10.76642
irn,2004,3.03324
irn,2005,2.91182
irn,2006,3.83843
irn,2007,5.12602
irn,2008,2.84428
irn,2009,-0.82942
irn,2010,6.18245
irn,2011,1.83821
irn,2012,-17.93076
irn,2013,-4.51382
irn,2014,5.12806
irn,2015,-1.42511
irn,2016,24.70556
irn,2017,3.03722
irn,2018,-10.95506
irn,2019,-15.87377
irn,2020,8.40915
irq,1969,3.18432
irq,1970,1.09837
irq,1971,9.05067
irq,1972,-12.02112
irq,1973,37.20209
irq,1974,7.79128
irq,1975,22.6763
irq,1976,23.82984
irq,1977,-3.39661
irq,1978,22.58318
irq,1979,31.54698
irq,1980,4.71357
irq,1981,-16.87088
irq,1982,4.77097
irq,1983,-9.70879
irq,1984,-10.13722
irq,1985,-2.3094
irq,1986,4.24384
irq,1987,31.81049
irq,1988,-4.3296
irq,1989,-10.33069
irq,1990,196.07494
irq,1991,-80.29678
irq,1992,42.22083
irq,1993,-9.53041
irq,1994,13.54186
irq,1995,14.37075
irq,1996,8.83933
irq,1997,111.37953
irq,1998,59.63428
irq,1999,20.06681
irq,2000,2.52478
irq,2001,1.55111
irq,2002,-12.24399
irq,2003,-38.88449
irq,2004,42.51033
irq,2005,-2.63974
irq,2006,5.61806
irq,2007,7.10804
irq,2008,12.33516
irq,2009,2.86311
irq,2010,5.06542
irq,2011,7.24019
irq,2012,15.64801
irq,2013,5.79417
irq,2014,2.35304
irq,2015,11.83738
irq,2016,21.14729
irq,2017,-3.57894
irq,2018,-1.62009
irq,2019,7.50829
irq,2020,-16.88713
isl,1996,6.67958
isl,1997,6.00129
isl,1998,3.94479
isl,1999,3.38493
isl,2000,7.42376
isl,2001,3.25599
isl,2002,-3.17461
isl,2003,1.71479
isl,2004,10.75091
isl,2005,6.32261
isl,2006,7.73288
isl,2007,3.89633
isl,2008,-0.40795
isl,2009,-16.15201
isl,2010,-2.37589
isl,2011,2.6793
isl,2012,3.05311
isl,2013,6.59721
isl,2014,4.08496
isl,2015,4.76497
isl,2016,5.52817
isl,2017,4.66479
isl,2018,4.06316
isl,2019,2.3272
isl,2020,-6.16427
isr,1996,7.68732
isr,1997,5.99005
isr,1998,2.05635
isr,1999,0.00131
isr,2000,8.57727
isr,2001,-6.04401
isr,2002,-3.76392
isr,2003,0.01208
isr,2004,1.16227
isr,2005,5.76257
isr,2006,4.68719
isr,2007,4.8966
isr,2008,-1.67903
isr,2009,-2.16168
isr,2010,13.13239
isr,2011,1.58197
isr,2012,-1.27728
isr,2013,3.68186
isr,2014,1.91242
isr,2015,-0.95042
isr,2016,-0.24256
isr,2017,4.35885
isr,2018,7.33248
isr,2019,1.6869
isr,2020,-1.09162
ita,1991,0.65747
ita,1992,-0.28068
ita,1993,-3.3043
ita,1994,3.68481
ita,1995,3.90106
ita,1996,0.31057
ita,1997,-0.21311
ita,1998,0.79616
ita,1999,0.56546
ita,2000,2.78641
ita,2001,0.5519
ita,2002,0.90143
ita,2003,-0.88457
ita,2004,2.12109
ita,2005,0.78732
ita,2006,2.7657
ita,2007,1.72309
ita,2008,-2.53261
ita,2009,-14.63132
ita,2010,3.64452
ita,2011,0.05923
ita,2012,-4.86253
ita,2013,-3.05168
ita,2014,-2.09656
ita,2015,0.50063
ita,2016,2.69421
ita,2017,2.92741
ita,2018,1.87881
ita,2019,0.29025
ita,2020,-10.07103
jam,1967,-0.61956
jam,1968,7.44474
jam,1969,-0.55078
jam,1970,14.54613
jam,1971,2.76783
jam,1972,5.8671
jam,1973,-0.40757
jam,1974,-1.24082
jam,1975,-4.01329
jam,1976,-11.5754
jam,1977,-6.00661
jam,1978,-1.16148
jam,1979,-3.21747
jam,1980,-9.49358
jam,1981,0.86581
jam,1982,-1.75144
jam,1983,2.9405
jam,1984,-3.61778
jam,1985,-4.56123
jam,1986,2.286
jam,1987,8.30346
jam,1988,6.66618
jam,1989,13.5593
jam,1990,5.44979
jam,1991,-1.96149
jam,1992,0.72452
jam,1993,2.2539
jam,1994,-0.11056
jam,1995,1.16082
jam,1996,-3.90632
jam,1997,-2.08485
jam,1998,-2.64779
jam,1999,-0.43092
jam,2000,-0.35357
jam,2001,0.04378
jam,2002,-0.27809
jam,2003,2.80891
jam,2004,3.82671
jam,2005,1.93154
jam,2006,-1.31229
jam,2007,1.50557
jam,2008,-3.18102
jam,2009,-12.95446
jam,2010,-3.23645
jam,2011,2.86336
jam,2012,-2.86259
jam,2013,0.52464
jam,2014,0.17267
jam,2015,1.59206
jam,2016,1.08033
jam,2017,0.83302
jam,2018,4.76229
jam,2019,-0.7499
jam,2020,-5.69731
jor,1977,10.49647
jor,1978,16.267
jor,1979,25.80147
jor,1980,12.89716
jor,1981,13.85431
jor,1982,14.67464
jor,1983,3.21448
jor,1984,10.44466
jor,1985,-13.49896
jor,1986,-0.65172
jor,1987,0.14607
jor,1988,-10.62109
jor,1989,4.75032
jor,1990,-6.60832
jor,1991,2.96321
jor,1992,30.25362
jor,1993,8.50323
jor,1994,12.05331
jor,1995,2.89241
jor,1996,-4.59176
jor,1997,5.47687
jor,1998,1.52604
jor,1999,6.66266
jor,2000,4.10321
jor,2001,8.64546
jor,2002,14.91691
jor,2003,1.8417
jor,2004,13.00466
jor,2005,7.13807
jor,2006,9.7083
jor,2007,9.06432
jor,2008,8.02464
jor,2009,-1.93287
jor,2010,2.18446
jor,2011,3.79825
jor,2012,0.47673
jor,2013,1.8391
jor,2014,4.10287
jor,2015,2.40307
jor,2016,0.81422
jor,2017,1.74374
jor,2018,1.21104
jor,2019,1.41663
jor,2020,-2.42785
jpn,1995,2.73501
jpn,1996,3.92592
jpn,1997,-0.24253
jpn,1998,-2.976
jpn,1999,-0.85558
jpn,2000,2.4485
jpn,2001,-3.93493
jpn,2002,-2.06548
jpn,2003,1.68828
jpn,2004,3.04333
jpn,2005,3.2644
jpn,2006,2.53725
jpn,2007,1.81997
jpn,2008,-1.05473
jpn,2009,-15.29437
jpn,2010,11.44168
jpn,2011,-3.20295
jpn,2012,0.25498
jpn,2013,1.54492
jpn,2014,2.53021
jpn,2015,2.44531
jpn,2016,0.86059
jpn,2017,4.18177
jpn,2018,2.59842
jpn,2019,-1.23246
kaz,1991,-2.72933
kaz,1992,-22.91954
kaz,1993,-16.28451
kaz,1994,-25.57984
kaz,1995,-14.22547
kaz,1996,-2.75659
kaz,1997,4.53377
kaz,1998,-0.40056
kaz,1999,3.40319
kaz,2000,15.29511
kaz,2001,15.37735
kaz,2002,11.75713
kaz,2003,9.21163
kaz,2004,11.12527
kaz,2005,10.52726
kaz,2006,13.362
kaz,2007,7.98275
kaz,2008,2.5427
kaz,2009,1.51116
kaz,2010,7.41545
kaz,2011,3.47484
kaz,2012,1.89768
kaz,2013,3.12574
kaz,2014,1.7591
kaz,2015,0.10475
kaz,2016,1.71046
kaz,2017,6.30003
kaz,2018,4.45526
kaz,2019,6.61782
kaz,2020,3.05455
ken,1965,3.59618
ken,1966,8.01125
ken,1967,5.76817
ken,1968,13.16358
ken,1969,7.48018
ken,1970,-5.66661
ken,1971,26.28304
ken,1972,46.5485
ken,1973,7.88542
ken,1974,0.79753
ken,1975,0.46075
ken,1976,-0.37965
ken,1977,12.85062
ken,1978,10.57345
ken,1979,3.53396
ken,1980,5.33162
ken,1981,4.0007
ken,1982,1.68925
ken,1983,0.47205
ken,1984,2.12976
ken,1985,5.8737
ken,1986,3.97713
ken,1987,5.28907
ken,1988,5.36011
ken,1989,6.17945
ken,1990,4.66525
ken,1991,2.53455
ken,1992,-0.05183
ken,1993,0.20053
ken,1994,1.90465
ken,1995,3.53495
ken,1996,3.39572
ken,1997,1.19181
ken,1998,0.23556
ken,1999,-2.36361
ken,2000,-1.83203
ken,2001,5.49736
ken,2002,2.34647
ken,2003,6.11922
ken,2004,4.07277
ken,2005,4.38804
ken,2006,5.88987
ken,2007,6.13439
ken,2008,-0.04749
ken,2009,3.69598
ken,2010,8.9268
ken,2011,8.30415
ken,2012,5.45669
ken,2013,5.67305
ken,2014,6.18869
ken,2015,4.06181
ken,2016,2.49732
ken,2017,2.76492
ken,2018,3.83059
ken,2019,3.40911
ken,2020,3.95888
kgz,1988,19.04972
kgz,1989,2.73026
kgz,1990,-2.18429
kgz,1991,-7.49366
kgz,1992,-26.08348
kgz,1993,-22.86802
kgz,1994,-37.30494
kgz,1995,-12.27966
kgz,1996,2.56173
kgz,1997,19.80457
kgz,1998,-1.78548
kgz,1999,-3.81456
kgz,2000,10.15576
kgz,2001,4.49796
kgz,2002,-9.03198
kgz,2003,12.72612
kgz,2004,3.04762
kgz,2005,-9.84883
kgz,2006,-7.04885
kgz,2007,10.29634
kgz,2008,13.95416
kgz,2009,-0.31793
kgz,2010,2.52583
kgz,2011,7.3097
kgz,2012,-11.36413
kgz,2013,30.18581
kgz,2014,5.71815
kgz,2015,2.89849
kgz,2016,7.06698
kgz,2017,8.56243
kgz,2018,5.93216
kgz,2019,7.96721
kgz,2020,-10.28533
khm,1995,18.90757
khm,1996,4.3858
khm,1997,16.81165
khm,1998,6.20745
khm,1999,21.18579
khm,2000,31.18858
khm,2001,11.19897
khm,2002,17.06849
khm,2003,12.0466
khm,2004,16.60466
khm,2005,12.69463
khm,2006,18.26904
khm,2007,8.40475
khm,2008,4.04422
khm,2009,-9.49323
khm,2010,13.55603
khm,2011,14.4784
khm,2012,9.33668
khm,2013,10.72616
khm,2014,10.08822
khm,2015,11.49865
khm,2016,10.56196
khm,2017,9.74843
khm,2018,11.60484
khm,2019,11.28254
khm,2020,-1.39332
kir,1983,2.60296
kir,1984,-46.96848
kir,1985,22.70582
kir,1986,28.5396
kir,1987,-15.37168
kir,1988,-19.43981
kir,1989,18.45595
kir,1990,1.25133
kir,1991,31.71325
kir,1992,-23.58152
kir,1993,0.09205
kir,1994,6.64329
kir,1995,0.00585
kir,1996,-0.52469
kir,1997,4.88966
kir,1998,58.25886
kir,1999,10.37785
kir,2000,10.94254
kir,2001,-7.48381
kir,2002,-9.32749
kir,2003,0.65053
kir,2004,-8.09834
kir,2005,-3.24813
kir,2006,40.25821
kir,2007,0.18465
kir,2008,-9.35314
kir,2009,-0.58625
kir,2010,9.52692
kir,2011,6.21198
kir,2012,21.56003
kir,2013,15.96829
kir,2014,-2.61281
kir,2015,23.5982
kir,2016,-2.42266
kir,2017,-15.14499
kir,2018,8.12406
kir,2019,-2.12595
kna,1978,-6.68482
kna,1979,9.94057
kna,1980,14.30958
kna,1981,-4.37624
kna,1982,13.18108
kna,1983,1.65237
kna,1984,-3.50891
kna,1985,4.37353
kna,1986,6.4794
kna,1987,11.47792
kna,1988,22.2658
kna,1989,4.32016
kna,1990,4.07975
kna,1991,-6.85478
kna,1992,1.71821
kna,1993,5.80042
kna,1994,2.99666
kna,1995,10.51703
kna,1996,4.93721
kna,1997,8.73946
kna,1998,3.99395
kna,1999,9.77597
kna,2000,46.15359
kna,2001,16.80381
kna,2002,-2.29972
kna,2003,-17.03315
kna,2004,-4.45078
kna,2005,6.80799
kna,2006,-5.49899
kna,2007,-0.52877
kna,2008,4.19776
kna,2009,-0.06227
kna,2010,-7.9281
kna,2011,-10.43548
kna,2012,-8.65496
kna,2013,16.48425
kna,2014,10.68804
kna,2015,5.53993
kna,2016,3.27574
kna,2017,4.59574
kna,2018,-4.85643
kna,2019,12.75317
kna,2020,-13.80317
kor,2016,3.14014
kos,2009,6.40105
kos,2010,3.95278
kos,2011,8.44115
kos,2012,3.77544
kos,2013,4.45146
kos,2014,-0.50495
kos,2015,4.84647
kos,2016,5.2752
kos,2017,7.14541
kos,2018,3.87478
kos,2019,1.40586
kos,2020,-0.982
kwt,2011,15.5391
kwt,2012,10.17671
kwt,2013,-1.30844
kwt,2014,-0.48151
kwt,2015,-1.71246
kwt,2016,3.49168
kwt,2017,-6.0911
kwt,2018,2.23717
kwt,2019,-0.93147
kwt,2020,-12.19849
lao,2001,10.12588
lao,2002,10.10958
lao,2003,18.32933
lao,2004,7.59578
lao,2005,12.67385
lao,2006,17.58411
lao,2007,7.77146
lao,2008,12.89277
lao,2009,14.65317
lao,2010,19.37511
lao,2011,16.58046
lao,2012,12.9544
lao,2013,7.70277
lao,2014,7.30972
lao,2015,7.01118
lao,2016,11.99792
lao,2017,11.60717
lao,2018,7.80979
lao,2019,5.60303
lao,2020,3.96259
lbn,1992,12.53576
lbn,1993,9.80393
lbn,1994,8.00096
lbn,1995,4.73574
lbn,1996,11.67486
lbn,1997,0.88162
lbn,1998,3.24231
lbn,1999,-6.19471
lbn,2000,-0.80569
lbn,2001,1.76448
lbn,2002,4.18742
lbn,2003,3.39571
lbn,2004,6.21168
lbn,2005,5.06954
lbn,2006,-0.19659
lbn,2007,17.64115
lbn,2008,9.22178
lbn,2009,4.67103
lbn,2010,6.16469
lbn,2011,2.1802
lbn,2012,1.75122
lbn,2013,5.89959
lbn,2014,-2.72309
lbn,2015,-5.14299
lbn,2016,2.27325
lbn,2017,-2.97372
lbn,2018,-3.9294
lbn,2019,-17.56701
lbn,2020,-6.4805
lbr,2001,-23.94671
lbr,2002,-17.26701
lbr,2003,-10.21009
lbr,2004,95.78291
lbr,2005,7.53101
lbr,2006,15.64915
lbr,2007,14.77439
lbr,2008,18.69749
lbr,2009,66.25538
lbr,2010,-1.42857
lbr,2011,21.73913
lbr,2012,46.42857
lbr,2013,22.03648
lbr,2014,4.9979
lbr,2015,-3.50084
lbr,2016,-11.71447
lbr,2017,8.1958
lbr,2018,4.94334
lbr,2019,0.95381
lbr,2020,0.2262
lca,1978,25.41992
lca,1979,11.49686
lca,1980,8.63916
lca,1981,7.75785
lca,1982,-7.71095
lca,1983,-6.62929
lca,1984,18.33911
lca,1985,21.74369
lca,1986,13.71057
lca,1987,7.17869
lca,1988,16.83635
lca,1989,17.8163
lca,1990,-6.07443
lca,1991,6.83154
lca,1992,13.57208
lca,1993,-0.72298
lca,1994,1.63747
lca,1995,5.86173
lca,1996,-3.99409
lca,1997,-1.24763
lca,1998,11.09963
lca,1999,8.91991
lca,2000,-3.90194
lca,2001,-9.94389
lca,2002,-2.69325
lca,2003,7.58324
lca,2004,18.9333
lca,2005,-13.96637
lca,2006,27.36843
lca,2007,-8.78298
lca,2008,22.59693
lca,2009,-2.59073
lca,2010,0.73665
lca,2011,1.64305
lca,2012,0.47477
lca,2013,-3.37231
lca,2014,0.51446
lca,2015,6.86468
lca,2016,0.98394
