geo,time,ny_gnp_atls_cd
bol,2017,34575847662.5343
bol,2018,38242657844.9965
bol,2019,40531306508.1951
bol,2020,37149637531.8692
bra,1966,23428802130.985
bra,1967,27795653841.604
bra,1968,34017867385.1613
bra,1969,38640523529.7992
bra,1970,42977060150.82369
bra,1971,49687780077.30569
bra,1972,59085858298.37849
bra,1973,74789444943.69478
bra,1974,100938976441.52699
bra,1975,126679141384.61301
bra,1976,154047551448.01801
bra,1977,170929419811.93301
bra,1978,196340138745.35599
bra,1979,235935293928.207
bra,1980,262863196815.96097
bra,1981,262247722091.284
bra,1982,261017275932.85297
bra,1983,229782137420.11896
bra,1984,222631329073.746
bra,1985,209172766958.47
bra,1986,242176941988.207
bra,1987,286104428228.84998
bra,1988,331238967344.40601
bra,1989,365087359366.38293
bra,1990,349490590450.51801
bra,1991,362470814300.84094
bra,1992,361423559520.36896
bra,1993,362434918476.65698
bra,1994,425960539937.93695
bra,1995,555771506923.81799
bra,1996,715663910272.58105
bra,1997,838765679086.13403
bra,1998,822017838549.98096
bra,1999,710361000527.76196
bra,2000,687477614111.46399
bra,2001,593934988748.6969
bra,2002,556554319223.90002
bra,2003,543480898892.15198
bra,2004,616154479444.58398
bra,2005,743914400328.57483
bra,2006,912923792366.95996
bra,2007,1177507338896.77002
bra,2008,1462688129612.04004
bra,2009,1614029601194.33008
bra,2010,1887913977335.47998
bra,2011,2188955777059.3501
bra,2012,2453809846828.16016
bra,2013,2571101638560.99023
bra,2014,2457007472610.68018
bra,2015,2084246948516.12964
bra,2016,1839991635500.36011
bra,2017,1808496325077.86011
bra,2018,1920049773473.57007
bra,2019,1957242782226.8501
bra,2020,1669115455408.20996
brb,1986,1518410982.21274
brb,1987,1727232111.93278
brb,1988,1924151371.5511
brb,1989,2042994900.51548
brb,1990,1983488193.7416
brb,1991,1981442825.08207
brb,1992,1961838034.61798
brb,1993,2029113660.45282
brb,1994,2120909304.03691
brb,1995,2218292104.00867
brb,1996,2322016457.68605
brb,1997,2427226265.54651
brb,1998,2537665189.38906
brb,1999,2655150412.93274
brb,2000,2926246619.36325
brb,2001,2895584909.69322
brb,2002,2913090220.32981
brb,2003,3099131583.2275
brb,2004,3383468816.79309
brb,2005,3658306711.22345
brb,2006,3944798320.18924
brb,2007,4326882059.01329
brb,2008,4528772178.98472
brb,2009,4423120821.18025
brb,2010,4385587814.84284
brb,2011,4259028856.95471
brb,2012,4460684850.94734
brb,2013,4452584650.05555
brb,2014,4451988170.28786
brb,2015,4490614013.41189
brb,2016,4550283901.6365
brb,2017,4599044734.12709
brb,2018,4787753384.62406
brb,2019,4988851628.39359
brb,2020,4124736671.87737
brn,1989,3039388888.59987
brn,1990,3223742289.21268
brn,1991,3615543339.06564
brn,1992,4152276582.33767
brn,1993,4233401373.5335
brn,1994,4367066978.86535
brn,1995,4659608877.45411
brn,1996,4938511100.89571
brn,1997,5059605340.64855
brn,1998,4603000557.73631
brn,1999,4579468536.46341
brn,2000,4892094612.36351
brn,2001,5465151257.7887
brn,2002,5942531887.29554
brn,2003,6290382174.72331
brn,2004,7184962887.2025
brn,2005,8429133526.82658
brn,2006,10210159494.3845
brn,2007,11595950040.9033
brn,2008,12956614022.6802
brn,2009,12460515797.7028
brn,2010,12942642447.6753
brn,2011,13983786699.8792
brn,2012,16906900765.3323
brn,2013,18329057758.2386
brn,2014,17656354717.0044
brn,2015,16120516071.7818
brn,2016,13925709037.9361
brn,2017,12650894476.1979
brn,2018,12605129536.8787
brn,2019,13965649019.0024
brn,2020,13785283594.1254
btn,1982,115867912.91392
btn,1983,110482652.40139
btn,1984,125867584.84854
btn,1985,131025354.31659
btn,1986,157447617.47723
btn,1987,230740652.20601
btn,1988,266439753.34309
btn,1989,284885584.39618
btn,1990,295494071.84704
btn,1991,255843274.43705
btn,1992,241309900.87756
btn,1993,224641621.43306
btn,1994,239701004.02182
btn,1995,248470858.62422
btn,1996,274730510.48629
btn,1997,304687906.03416
btn,1998,296344473.75753
btn,1999,321168114.68369
btn,2000,412223709.23998
btn,2001,453767167.12086
btn,2002,500633487.42349
btn,2003,569107375.25605
btn,2004,660738501.26315
btn,2005,775986597.83808
btn,2006,871267052.82033
btn,2007,1087772310.00172
btn,2008,1185703584.42589
btn,2009,1264739879.76967
btn,2010,1396068031.06554
btn,2011,1553945281.59564
btn,2012,1678864074.45143
btn,2013,1714626354.26057
btn,2014,1766282617.44037
btn,2015,1836530512.15315
btn,2016,1949050274.46308
btn,2017,2085855962.47895
btn,2018,2239947743.00033
btn,2019,2402058031.08181
btn,2020,2192503430.89479
bwa,1962,40039628.27262
bwa,1963,43033223.07374
bwa,1964,46662157.14647
bwa,1965,50923125.37117
bwa,1966,55864808.8212
bwa,1967,60076058.43699
bwa,1968,70620628.27542
bwa,1969,85153108.92427
bwa,1970,101233742.0334
bwa,1971,131030243.7576
bwa,1972,171502653.54734
bwa,1973,240830675.31109
bwa,1974,312850188.47602
bwa,1975,385962403.36247
bwa,1976,419293613.19889
bwa,1977,467867971.4188
bwa,1978,571999743.35781
bwa,1979,770029872.16945
bwa,1980,997612673.00698
bwa,1981,1248746108.85075
bwa,1982,1242997147.34705
bwa,1983,1163898480.73895
bwa,1984,1119498570.30312
bwa,1985,1146114043.61165
bwa,1986,1281640353.50262
bwa,1987,1547477240.11899
bwa,1988,2381897523.45254
bwa,1989,2887783427.20579
bwa,1990,3505106338.02584
bwa,1991,4068851286.62279
bwa,1992,4455086845.70007
bwa,1993,4655509300.44569
bwa,1994,4238211767.19836
bwa,1995,4795962411.45594
bwa,1996,4787832578.21278
bwa,1997,5125345559.13869
bwa,1998,5053944943.05464
bwa,1999,5072614899.34473
bwa,2000,5217033317.76701
bwa,2001,5465280228.63335
bwa,2002,4991383257.85551
bwa,2003,5851631446.73585
bwa,2004,6928491162.79128
bwa,2005,8877968958.00383
bwa,2006,9983286116.07059
bwa,2007,10749985777.4366
bwa,2008,10996073282.2763
bwa,2009,10405708769.1067
bwa,2010,11141521376.9103
bwa,2011,13312727615.7648
bwa,2012,14783888214.3307
bwa,2013,15613701335.4677
bwa,2014,16077735791.5297
bwa,2015,14386982871.8089
bwa,2016,15007509087.5795
bwa,2017,15553979255.4667
bwa,2018,16917989175.8551
bwa,2019,17304733450.2125
bwa,2020,15611605883.9885
caf,1962,120380494.81245
caf,1963,125062080.03053
caf,1964,134925217.51042
caf,1965,145136953.69596
caf,1966,155399476.97198
caf,1967,167340062.66467
caf,1968,179098009.82654
caf,1969,198049687.36376
caf,1970,204548146.08662
caf,1971,204103776.53475
caf,1972,220738724.87603
caf,1973,264311351.75876
caf,1974,319658363.75661
caf,1975,371786836.52596
caf,1976,419593316.80008
caf,1977,495771256.62659
caf,1978,577186181.07648
caf,1979,666973228.12011
caf,1980,784541011.73057
caf,1981,800159304.68827
caf,1982,804163557.99712
caf,1983,658220279.26311
caf,1984,679354458.89951
caf,1985,741083717.99069
caf,1986,894757684.77869
caf,1987,1106030805.79682
caf,1988,1312780724.59795
caf,1989,1335090002.27524
caf,1990,1349587857.42997
caf,1991,1371752190.09677
caf,1992,1398381904.28581
caf,1993,1362034647.34163
caf,1994,1162011650.00883
caf,1995,1137803729.44183
caf,1996,990564755.39802
caf,1997,1028192508.7323
caf,1998,977197128.6673
caf,1999,980949342.91888
caf,2000,937849834.75652
caf,2001,954724557.35983
caf,2002,961892548.66785
caf,2003,1003997988.71101
caf,2004,1203713341.69985
caf,2005,1354636824.03665
caf,2006,1453933291.11412
caf,2007,1600364302.21724
caf,2008,1789046042.06818
caf,2009,2079711936.89886
caf,2010,2218713289.38158
caf,2011,2341223127.86521
caf,2012,2512729585.84128
caf,2013,1670496570.16394
caf,2014,1742839475.61194
caf,2015,1802704296.36793
caf,2016,1869960265.6546
caf,2017,2006376419.84201
caf,2018,2299192776.94753
caf,2019,2449995557.6193
caf,2020,2411996485.98521
can,1999,644861169521.64795
can,2000,694219792806.68799
can,2001,714399558175.65503
can,2002,740555131646.77698
can,2003,818348474830.54382
can,2004,955024407490.98206
can,2005,1122307445038.21997
can,2006,1254472449148.82007
can,2007,1417128558888.11011
can,2008,1517670125854.71997
can,2009,1453744770079.75
can,2010,1512722614829.46997
can,2011,1620451332415.3999
can,2012,1773219807115.53003
can,2013,1852504823000.09009
can,2014,1849732831786.84009
can,2015,1698929088158.43994
can,2016,1584894209394.33008
can,2017,1567757783782.13989
can,2018,1670922596087.88989
can,2019,1749888069358.32007
can,2020,1656240350961.17993
chanisl,2000,6310777788.60498
chanisl,2001,6181740931.1618
chanisl,2002,6091305469.92452
chanisl,2003,6503284141.60544
chanisl,2004,7587639534.09441
chanisl,2005,8535539357.72342
chanisl,2006,9294673635.12266
chanisl,2007,10240936484.3354
che,1995,329076803894.88202
che,1996,351652135137.19098
che,1997,349796808818.77301
che,1998,328453072375.58197
che,1999,316356654934.09399
che,2000,320976636869.64502
che,2001,304423616721.98798
che,2002,296909161232.862
che,2003,343336872821.065
che,2004,407937061596.53906
che,2005,469152182978.49493
che,2006,490848619133.55603
che,2007,486915392411.41803
che,2008,499049754335.22894
che,2009,561170389932.34399
che,2010,624842506824.35095
che,2011,651068739003.50195
che,2012,701850876810.375
che,2013,741755923651.17297
che,2014,732045003811.56702
che,2015,728478571775.51904
che,2016,706847211711.64404
che,2017,692044404692.63904
che,2018,709063666533.42004
che,2019,722539335783.10498
che,2020,713590337724.51099
chl,1962,4886472636.91019
chl,1963,5478801317.20794
chl,1964,5881557692.68474
chl,1965,5992120668.80364
chl,1966,6857700632.29738
chl,1967,7097401107.56157
chl,1968,7416617930.29362
chl,1969,7941283957.07515
chl,1970,8627704656.39923
chl,1971,10499359431.528
chl,1972,11570477241.9461
chl,1973,13966996451.0467
chl,1974,17241620732.9862
chl,1975,12173141179.1333
chl,1976,10903845018.2
chl,1977,11596121318.1659
chl,1978,15123428122.0312
chl,1979,20129305385.9297
chl,1980,26307350359.9345
chl,1981,32242843394.9621
chl,1982,26760037914.24229
chl,1983,21673442221.5121
chl,1984,19201369623.00949
chl,1985,17488386526.948
chl,1986,18281305632.8768
chl,1987,20984163496.8667
chl,1988,24827810827.9511
chl,1989,28669331607.4347
chl,1990,31165864113.5709
chl,1991,35146274062.2557
chl,1992,42772904175.8535
chl,1993,47964651748.0454
chl,1994,52856792412.9746
chl,1995,63598933895.7484
chl,1996,73934257107.24969
chl,1997,82588569649.03769
chl,1998,82226790897.26701
chl,1999,77616734012.95038
chl,2000,77651817812.8175
chl,2001,74542047451.16249
chl,2002,71191891260.345
chl,2003,71513609366.7569
chl,2004,83077749294.24071
chl,2005,100452013431.205
chl,2006,120072499691.062
chl,2007,143603828920.97601
chl,2008,167969056839.108
chl,2009,168009833888.827
chl,2010,183353969443.54001
chl,2011,210153506910.57401
chl,2012,248326324076.54297
chl,2013,266319079012.922
chl,2014,265284599444.07101
chl,2015,253957548411.20096
chl,2016,243404115810.44696
chl,2017,245103185189.15201
chl,2018,272514144236.078
chl,2019,284025223797.38
chl,2020,257460413399.672
chn,1962,45785721837.9479
chn,1963,52458957992.8711
chn,1964,61334480059.395
chn,1965,71765163909.7662
chn,1966,79658878356.10318
chn,1967,75176193055.92
chn,1968,73036609316.18469
chn,1969,85347647220.19539
chn,1970,100211444556.64999
chn,1971,105767767755.274
chn,1972,114722051027.908
chn,1973,140517018667.20499
chn,1974,162063302545.97299
chn,1975,187352698228.46799
chn,1976,173660731274.61801
chn,1977,183675112500.134
chn,1978,187710714373.43301
chn,1979,203030012789.733
chn,1980,214971864017.117
chn,1981,223110837644.08401
chn,1982,222315016669.45001
chn,1983,229271816406.91199
chn,1984,259465013808.32199
chn,1985,301516479115.15002
chn,1986,331338705739.02002
chn,1987,350323160363.54797
chn,1988,365484743201.23499
chn,1989,358741535498.836
chn,1990,374169581688.49493
chn,1991,407777878447.86603
chn,1992,459950599679.58899
chn,1993,493421090786.47998
chn,1994,556580165196.36682
chn,1995,649696268828.6969
chn,1996,795413311479.91504
chn,1997,926920359722.16284
chn,1998,991166194955.11011
chn,1999,1072765363526.18005
chn,2000,1181513474604.15991
chn,2001,1287486335875.73999
chn,2002,1423139062077
chn,2003,1648315316033.29004
chn,2004,1959621915548.26001
chn,2005,2295109095903.68018
chn,2006,2706559448723.02002
chn,2007,3310326420877.62939
chn,2008,4104180567207.95996
chn,2009,4901281202731.30957
chn,2010,5801859800644.44922
chn,2011,6783868514298.70996
chn,2012,8006059751929.21094
chn,2013,9193814741108.67969
chn,2014,10246603763270.09961
chn,2015,10883151098829.59961
chn,2016,11387928762969
chn,2017,12104900688977
chn,2018,13385382587577.80078
chn,2019,14512743944449.5
chn,2020,14879876261042
civ,1962,620762575.91378
civ,1963,721613488.81709
civ,1964,885121480.39511
civ,1965,887461965.70131
civ,1966,1011605629.0532
civ,1967,1072952884.37057
civ,1968,1250499289.27942
civ,1969,1389035178.78823
civ,1970,1537676683.82766
civ,1971,1623469190.14112
civ,1972,1788480332.10484
civ,1973,2227242433.10148
civ,1974,2924349452.6858
civ,1975,3823422525.36973
civ,1976,4588233382.02731
civ,1977,5496993439.18107
civ,1978,7012994783.38899
civ,1979,8691557421.77645
civ,1980,9317823579.09509
civ,1981,9495037389.74417
civ,1982,8387621701.50422
civ,1983,6546703507.03729
civ,1984,6259070534.34079
civ,1985,6315631202.34906
civ,1986,7545232347.38999
civ,1987,8704999067.32182
civ,1988,10118374367.3422
civ,1989,9536261956.43764
civ,1990,9252562311.25102
civ,1991,9334244881.94492
civ,1992,9969482749.67116
civ,1993,9928779170.16048
civ,1994,9392716568.26668
civ,1995,9904300910.39567
civ,1996,7941566402.71385
civ,1997,10129270026.8872
civ,1998,11813008003.4147
civ,1999,11767120410.8393
civ,2000,10715842667.8461
civ,2001,10046143976.9023
civ,2002,9906939094.44777
civ,2003,11085270194.7467
civ,2004,13896866431.7676
civ,2005,17008726968.7318
civ,2006,17550780143.2742
civ,2007,18516796917.2327
civ,2008,21452405373.144
civ,2009,23771713925.0517
civ,2010,25191501690.5621
civ,2011,23341807955.3814
civ,2012,26806059426.5161
civ,2013,29766422132.5339
civ,2014,32854264217.4369
civ,2015,47539671653.9602
civ,2016,48752424877.1063
civ,2017,49580100955.4187
civ,2018,54604897131.9178
civ,2019,58971175819.9901
civ,2020,60137838615.1286
cmr,1967,695794324.05996
cmr,1968,829701216.42669
cmr,1969,986840670.02356
cmr,1970,1057944370.1958
cmr,1971,1147434067.77169
cmr,1972,1309779745.54722
cmr,1973,1548800665.18301
cmr,1974,2057735872.68656
cmr,1975,2672111896.05367
cmr,1976,2574588841.69909
cmr,1977,2705434739.70028
cmr,1978,4246221370.36282
cmr,1979,5388491876.37847
cmr,1980,5553260243.78942
cmr,1981,7084866357.39019
cmr,1982,7137815435.87599
cmr,1983,6660069937.85451
cmr,1984,7054265580.78841
cmr,1985,7848848141.54549
cmr,1986,9892133978.82606
cmr,1987,11947177951.8465
cmr,1988,13089115797.3195
cmr,1989,12317950596.0635
cmr,1990,11383818403.732
cmr,1991,10907867542.6071
cmr,1992,11566743523.8339
cmr,1993,12215595706.7392
cmr,1994,11292353635.5792
cmr,1995,11352340619.9569
cmr,1996,10387100835.9717
cmr,1997,10898323330.4909
cmr,1998,10859643114.9323
cmr,1999,11080228638.2503
cmr,2000,10876798940.5345
cmr,2001,10682116957.034
cmr,2002,11003908170.6496
cmr,2003,13330180303.8376
cmr,2004,17076947223.1633
cmr,2005,19488520528.7083
cmr,2006,21056705274.7262
cmr,2007,22495275237.7508
cmr,2008,25308098579.4712
cmr,2009,27820823563.6675
cmr,2010,28541548095.8798
cmr,2011,29656912993.3904
cmr,2012,30561433354.6936
cmr,2013,32720299329.9072
cmr,2014,34946370208.3357
cmr,2015,34926202324.1136
cmr,2016,34411332508.2725
cmr,2017,34107172937.468
cmr,2018,37690699087.9613
cmr,2019,39768882851.9051
cmr,2020,40355218070.0271
cod,1994,6598338191.66566
cod,1995,6045929442.30081
cod,1996,5529333638.21932
cod,1997,5267251741.65991
cod,1998,5354409282.5015
cod,1999,4836076258.33429
cod,2000,6351348316.62314
cod,2001,6736847686.57131
cod,2002,9656903117.37567
cod,2003,8651034121.0321
cod,2004,10160866713.6775
cod,2005,11227938622.7263
cod,2006,12935882932.8654
cod,2007,14967629539.6492
cod,2008,17289555195.8523
cod,2009,18779553085.157
cod,2010,20430702089.9483
cod,2011,22402540262.9161
cod,2012,25959164359.0787
cod,2013,29063367736.3797
cod,2014,32572882713.56689
cod,2015,34874329328.0997
cod,2016,36861848781.487
cod,2017,37221272965.249
cod,2018,41893543223.0132
cod,2019,46412046104.735
cod,2020,49305842641.6297
cog,1962,158326821.20626
cog,1963,161150656.86684
cog,1964,176083143.19284
cog,1965,192891328.43089
cog,1966,207878337.05766
cog,1967,226840198.43402
cog,1968,256651203.44159
cog,1969,277636545.26898
cog,1970,288176923.53622
cog,1971,317339780.0706
cog,1972,379962629.69376
cog,1973,491411980.17169
cog,1974,631360611.27966
cog,1975,770488106.70343
cog,1976,762703507.61919
cog,1977,733541235.41155
cog,1978,822173401.23364
cog,1979,1056930933.54989
cog,1980,1471072608.86866
cog,1981,1994651424.40081
cog,1982,2305277018.36275
cog,1983,2093825206.29939
cog,1984,2123882361.09671
cog,1985,2036069432.81986
cog,1986,2067620280.31657
cog,1987,2285500045.56383
cog,1988,2076243238.47166
cog,1989,2164497351.27069
cog,1990,2184433376.12844
cog,1991,2336440038.12961
cog,1992,2642413905.91955
cog,1993,2334474971.56488
cog,1994,2000467515.75392
cog,1995,1297162544.7001
cog,1996,1301256577.87899
cog,1997,1690781351.05924
cog,1998,1705750292.45146
cog,1999,1496546998.6827
cog,2000,1767860113.36981
cog,2001,2029299974.22448
cog,2002,2231131458.15718
cog,2003,2369567717.10494
cog,2004,2697315877.04585
cog,2005,4053095396.43643
cog,2006,5974010933.96255
cog,2007,6581905720.61804
cog,2008,8598522655.05957
cog,2009,10279779007.5243
cog,2010,11735299638.8093
cog,2011,11888355209.0475
cog,2012,15770541470.6657
cog,2013,17304532917.2744
cog,2014,18906282703.50949
cog,2015,15020025479.2894
cog,2016,11028313322.8008
cog,2017,8710105872.74645
cog,2018,9410629673.02747
cog,2019,9745310400.34268
cog,2020,9746530449.91517
col,1962,4792219089.79828
col,1963,5002019498.04416
col,1964,5561268755.06723
col,1965,5804678120.86516
col,1966,6082349861.3761
col,1967,5853350170.00059
col,1968,6190448195.49356
col,1969,6613883699.82874
col,1970,7103010743.57451
col,1971,7813262976.26217
col,1972,8862818772.79775
col,1973,10561444087.8142
col,1974,12837045296.2995
col,1975,14252133770.9696
col,1976,15330058079.9989
col,1977,17350011791.7864
col,1978,21860839008.9764
col,1979,27818362743.469
col,1980,33681681112.4518
col,1981,37001968209.2095
col,1982,37483967391.2045
col,1983,36837331876.3325
col,1984,37464968494.332
col,1985,36378038848.1818
col,1986,37148419505.6504
col,1987,38648294799.4027
col,1988,41381001422.80849
col,1989,40648006837.7613
col,1990,43893397364.8431
col,1991,46437226460.2463
col,1992,53856641591.8883
col,1993,61062506818.00089
col,1994,73239742208.3119
col,1995,85669545094.8208
col,1996,94032600418.00099
col,1997,100296487291.291
col,1998,98418671689.136
col,1999,90972362838.34541
col,2000,92623850823.66879
col,2001,93609803990.972
col,2002,97031211939.64259
col,2003,98463955603.7646
col,2004,110137780716.54401
col,2005,127792955713.739
col,2006,151315996894.336
col,2007,180484389473.979
col,2008,208601224408.73096
col,2009,229778504365.67801
col,2010,254125152977.62601
col,2011,288298910920.52399
col,2012,335877124723.60498
col,2013,369680450805.302
col,2014,384984823436.33295
col,2015,348190473481.55902
col,2016,311205365836.77301
col,2017,290124292506.87799
col,2018,310998763513.69098
col,2019,330612608351.72302
col,2020,294390280412.41101
com,1982,216397107.86768
com,1983,197280479.41043
com,1984,191016083.29164
com,1985,194506030.46256
com,1986,226349339.21713
com,1987,292085195.1473
com,1988,370696260.06201
com,1989,371461502.22049
com,1990,402765159.97058
com,1991,403462090.36386
com,1992,479679646.08167
