geo,time,nv_srv_totl_kd
jor,2012,21219865411.7373
jor,2013,21949168096.2829
jor,2014,22597901519.1516
jor,2015,23206526619.7183
jor,2016,23808943665.4259
jor,2017,24350061432.3412
jor,2018,24914608013.8231
jor,2019,25526885872.7079
jor,2020,25259467095.528
jpn,1994,2464344821244.68018
jpn,1995,2530316838615
jpn,1996,2597128363548.18945
jpn,1997,2655642911465.56982
jpn,1998,2644266526954.08008
jpn,1999,2655621570255.33008
jpn,2000,2724520816656.56982
jpn,2001,2768713354510.22949
jpn,2002,2806890541082.52002
jpn,2003,2855577455233.77979
jpn,2004,2913044237569.31006
jpn,2005,2964959297428.64014
jpn,2006,2990064243664.75977
jpn,2007,3026758648778.10938
jpn,2008,2985987628101.02979
jpn,2009,2907492192276.68018
jpn,2010,2938092391816.22021
jpn,2011,2964757045513.58984
jpn,2012,3009453085424.91992
jpn,2013,3072271015686.50977
jpn,2014,3058748756841.00977
jpn,2015,3102362945035.49023
jpn,2016,3127793361403.45996
jpn,2017,3162832108842.93994
jpn,2018,3160948233032.37988
jpn,2019,3160274120505.64014
kaz,1990,33655647076.9171
kaz,1991,26721388076.6129
kaz,1992,27781312082.93209
kaz,1993,27897042517.8148
kaz,1994,29785282024.8935
kaz,1995,29920030520.1017
kaz,1996,31080874788.7636
kaz,1997,31173761382.6996
kaz,1998,31267282666.8476
kaz,1999,31142213535.1612
kaz,2000,33758159472.6014
kaz,2001,37910413087.6383
kaz,2002,41625633569.7774
kaz,2003,46204453263.6695
kaz,2004,51194534214.9779
kaz,2005,56518765773.8165
kaz,2006,62679311243.1625
kaz,2007,70952980327.5119
kaz,2008,73933005501.10419
kaz,2009,72824010418.65918
kaz,2010,77994515157.73141
kaz,2011,85014021521.7411
kaz,2012,93855479761.4449
kaz,2013,100331507864.103
kaz,2014,106050403812.418
kaz,2015,109337966330.86501
kaz,2016,110322008028.041
kaz,2017,113080058229.35001
kaz,2018,117490180499.314
kaz,2019,122659748440.694
kaz,2020,116158781773.33701
ken,2006,24618083042.0351
ken,2007,26307046709.1632
ken,2008,27045935200.9921
ken,2009,28777955358.1021
ken,2010,30877901347.9117
ken,2011,32370187466.09069
ken,2012,33809514409.39429
ken,2013,34858063300.2023
ken,2014,36961858745.4544
ken,2015,39359554281.2327
ken,2016,41669227546.7286
ken,2017,43785873951.8165
ken,2018,46420223509.6844
ken,2019,49520920985.2244
ken,2020,48453805276.4993
kgz,1987,1415452333.85176
kgz,1988,1563659207.05285
kgz,1989,1577227133.10846
kgz,1990,2221661674.2089
kgz,1991,2036057079.09272
kgz,1992,1849394757.87534
kgz,1993,1567890689.27784
kgz,1994,1307917252.59097
kgz,1995,1247735987.99955
kgz,1996,1236483598.39506
kgz,1997,1234226941.62393
kgz,1998,1281875085.34939
kgz,1999,1322108445.12244
kgz,2000,1391754250.46955
kgz,2001,1441890082.02999
kgz,2002,1502526710.07594
kgz,2003,1614155957.51556
kgz,2004,1802761821.51258
kgz,2005,1953905014.53444
kgz,2006,2137438566.78544
kgz,2007,2403937845.46403
kgz,2008,2664236104.5601
kgz,2009,2729221944.77494
kgz,2010,2696504898.1228
kgz,2011,2891500522.5864
kgz,2012,3072663604.48562
kgz,2013,3219974798.97055
kgz,2014,3363862511.66184
kgz,2015,3482658802.61425
kgz,2016,3592707300.34333
kgz,2017,3711689285.87786
kgz,2018,3819059401.16512
kgz,2019,3947258083.17587
kgz,2020,3583193876.99726
khm,1993,1377396362.21793
khm,1994,1385969358.1136
khm,1995,1500703937.09722
khm,1996,1638584154.81064
khm,1997,1686822289.17868
khm,1998,1770516772.55146
khm,1999,2028756157.66599
khm,2000,2208841034.15605
khm,2001,2454192235.36036
khm,2002,2642912162.39259
khm,2003,2798451327.20238
khm,2004,3167706264.54348
khm,2005,3582328441.78652
khm,2006,3944614268.03448
khm,2007,4344656129.52789
khm,2008,4736767463.15676
khm,2009,4846677603.72076
khm,2010,5006930869.86209
khm,2011,5256836321.57537
khm,2012,5682792057.03265
khm,2013,6176048157.07492
khm,2014,6715451376.94333
khm,2015,7189779345.28916
khm,2016,7677515225.02467
khm,2017,8216171560.78153
khm,2018,8771568844.47541
khm,2019,9314104386.21017
khm,2020,8705453776.10978
kir,1982,42152955.35089
kir,1983,44501465.87918
kir,1984,34103729.92253
kir,1985,34726476.32997
kir,1986,38205758.22719
kir,1987,36847064.71463
kir,1988,41424041.70641
kir,1989,39251272.64749
kir,1990,42069504.2908
kir,1991,45000710.38817
kir,1992,47043958.81159
kir,1993,48666795.01293
kir,1994,53119769.00205
kir,1995,48990874.49247
kir,1996,58220901.95027
kir,1997,62676689.94356
kir,1998,68692186.64478
kir,1999,69907836.44359
kir,2000,70861127.25419
kir,2001,74422437.12391
kir,2002,74857482.16765
kir,2003,78921842.18174
kir,2004,81340009.75993
kir,2005,86127006.04332
kir,2006,89467604.18645
kir,2007,90467888.86658
kir,2008,91953683.06513
kir,2009,93700464.02158
kir,2010,93589033.14059
kir,2011,92568484.45704
kir,2012,94726040.63906
kir,2013,97203582.22
kir,2014,96915350.62432
kir,2015,103881274.46848
kir,2016,110770600.3965
kir,2017,114607536.07913
kir,2018,116247976.66799
kir,2019,122682881.8296
kna,1977,119384062.08832
kna,1978,124039150.37852
kna,1979,131969410.57646
kna,1980,138396243.35771
kna,1981,143754066.84268
kna,1982,149371689.39965
kna,1983,151633219.02645
kna,1984,170794465.33716
kna,1985,188222298.16743
kna,1986,207272810.44745
kna,1987,216169863.91334
kna,1988,230965634.01412
kna,1989,241753684.00412
kna,1990,257673830.41652
kna,1991,271890376.35676
kna,1992,284935696.97238
kna,1993,302316680.78967
kna,1994,321818647.19481
kna,1995,325570827.23476
kna,1996,342883667.03316
kna,1997,364370327.98838
kna,1998,356772269.88251
kna,1999,362700799.52565
kna,2000,385469419.83617
kna,2001,382764954.08661
kna,2002,391823849.59736
kna,2003,397024090.03865
kna,2004,425218677.85302
kna,2005,468822331.93815
kna,2006,495398499.30396
kna,2007,515539315.88617
kna,2008,546561880.48434
kna,2009,538422929.22856
kna,2010,551847300.94924
kna,2011,559884036.17669
kna,2012,560586771.37146
kna,2013,575642340.54424
kna,2014,601498736.71056
kna,2015,608155555.55555
kna,2016,632955719.42913
kna,2017,634200838.42423
kna,2018,659846243.67208
kna,2019,683741625.33489
kna,2020,593568433.92261
kor,1960,15327750556.3991
kor,1961,15480337618.7666
kor,1962,16651527307.2052
kor,1963,17591449466.5862
kor,1964,17827579271.6752
kor,1965,19053845286.7969
kor,1966,21176184571.9981
kor,1967,23908695296.632
kor,1968,27728852966.98289
kor,1969,31692668792.8074
kor,1970,36035742149.0818
kor,1971,40325860899.1232
kor,1972,43594813277.5497
kor,1973,48476803628.1419
kor,1974,51839111706.3715
kor,1975,55814331779.6151
kor,1976,61203324912.75529
kor,1977,67606058395.9351
kor,1978,74513407726.1566
kor,1979,80426377405.4453
kor,1980,85135801159.43179
kor,1981,90284686261.63901
kor,1982,98877123654.30981
kor,1983,108608394498.556
kor,1984,118593564556.66
kor,1985,129025268364.485
kor,1986,142469903616.42801
kor,1987,159595635444.224
kor,1988,179574904467.327
kor,1989,196266832868.10199
kor,1990,214520966355.26001
kor,1991,237066279452.68399
kor,1992,255915820741.14301
kor,1993,276934467569.724
kor,1994,303086263407.17297
kor,1995,330708057896.44702
kor,1996,356588538731.34399
kor,1997,382125212448.31
kor,1998,372854796966.82397
kor,1999,407418153528.57599
kor,2000,438478726437.29999
kor,2001,465344039181.104
kor,2002,504543531736.29602
kor,2003,517122063019.51697
kor,2004,533808245094.07397
kor,2005,557317526515.97998
kor,2006,584746244444.297
kor,2007,618642938759.63306
kor,2008,642487452012.651
kor,2009,655409613603.76404
kor,2010,688862161104.88599
kor,2011,715736137540.52795
kor,2012,739779473680.72095
kor,2013,766301598141.72705
kor,2014,790376760088.67004
kor,2015,814625549492.44495
kor,2016,838450083211.224
kor,2017,860274895405.81201
kor,2018,893264377418.70593
kor,2019,923437717559.22595
kor,2020,914350742491.651
kos,2008,2200246935.68804
kos,2009,2322550352.5684
kos,2010,2365667245.52479
kos,2011,2503961185.37812
kos,2012,2619738027.57584
kos,2013,2751129955.61875
kos,2014,2804527102.86807
kos,2015,2936328636.41407
kos,2016,3015344456.79504
kos,2017,3186089499.83832
kos,2018,3381094642.67799
kos,2019,3573559567.39774
kos,2020,3401397159.28031
kwt,2010,59077256919.0272
kwt,2011,59985390167.6411
kwt,2012,61458069461.6935
kwt,2013,64245112178.2799
kwt,2014,66387122123.3801
kwt,2015,66950149551.346
kwt,2016,68184785556.5686
kwt,2017,68358287602.8129
kwt,2018,70579101615.6225
kwt,2019,70951804890.3511
kwt,2020,68653592195.3944
lao,2012,4972545086.23979
lao,2013,5456475941.95326
lao,2014,5899104735.49116
lao,2015,6371983891.94363
lao,2016,6668351706.68443
lao,2017,6969272022.4197
lao,2018,7442428625.77956
lao,2019,7953067487.32731
lao,2020,7673541850.24978
lbn,1991,10697215201.1294
lbn,1992,12429111313.7552
lbn,1993,13673950842.7601
lbn,1994,14792245848.9836
lbn,1995,15389684943.2858
lbn,1996,17323878279.5595
lbn,1997,17359044189.5112
lbn,1998,17667079320.9654
lbn,1999,17305088565.6887
lbn,2000,17928650632.072
lbn,2001,18804749948.8237
lbn,2002,18645596076.898
lbn,2003,18832397473.3051
lbn,2004,23189613590.1859
lbn,2005,23968734034.113
lbn,2006,24502238007.6124
lbn,2007,26083613279.065
lbn,2008,28123407728.3833
lbn,2009,30661572122.0695
lbn,2010,33291772904.8758
lbn,2011,33647858528.8415
lbn,2012,34076022028.6155
lbn,2013,35251882054.1387
lbn,2014,36218179907.0948
lbn,2015,36936149073.0266
lbn,2016,37282313042.3177
lbn,2017,37685959360.34489
lbn,2018,37315871382.68649
lbn,2019,35368286423.1132
lbn,2020,28944694828.9967
lbr,2000,271094588.3334
lbr,2001,267219427.92908
lbr,2002,350247792.48795
lbr,2003,233849253.38507
lbr,2004,342528195.92359
lbr,2005,373424808.42762
lbr,2006,423575888.22581
lbr,2007,475441016.33024
lbr,2008,473371035.4652
lbr,2009,934746076.16134
lbr,2010,1046707305.33945
lbr,2011,1179498530.64371
lbr,2012,1291459759.8218
lbr,2013,1410504407.9036
lbr,2014,1435002341.05384
lbr,2015,1436445300
lbr,2016,1395177583.68017
lbr,2017,1404034009.49481
lbr,2018,1393427342.78317
lbr,2019,1301171777.71952
lbr,2020,1189040616.8491
lca,1977,340279702.03325
lca,1978,372919167.7477
lca,1979,373898371.97258
lca,1980,370845844.37222
lca,1981,400629864.01914
lca,1982,414608774.11245
lca,1983,437904246.62652
lca,1984,453003461.17791
lca,1985,484111965.45793
lca,1986,526878755.21032
lca,1987,562422761.30198
lca,1988,590132155.76469
lca,1989,659295760.28055
lca,1990,777039841.3255
lca,1991,792441013.1222
lca,1992,816748157.25699
lca,1993,836561007.24561
lca,1994,887974347.60527
lca,1995,893656275.69176
lca,1996,924035918.21484
lca,1997,955279613.35599
lca,1998,984755080.01878
lca,1999,1025894204.84268
lca,2000,1049351325.46507
lca,2001,1058423632.44551
lca,2002,1045036323.28931
lca,2003,1091865267.57163
lca,2004,1136735678.55721
lca,2005,1179362484.81887
lca,2006,1207818245.93621
lca,2007,1243230339.09889
lca,2008,1274890663.60561
lca,2009,1260820347.43998
lca,2010,1291719347.45487
lca,2011,1334003913.68377
lca,2012,1345816210.21942
lca,2013,1315164718.70127
lca,2014,1347355518.76605
lca,2015,1336279259.25926
lca,2016,1365224208.13407
lca,2017,1415680759.66122
lca,2018,1471005929.25849
lca,2019,1486984779.55374
lca,2020,1160798681.71487
lka,1960,2769399590.74023
lka,1961,2744833326.4561
lka,1962,2879931958.0367
lka,1963,2891792115.85596
lka,1964,3161305869.38829
lka,1965,3449816549.48813
lka,1966,3560277190.46552
lka,1967,3601716016.51388
lka,1968,3821970665.62075
lka,1969,3984504614.24859
lka,1970,4049482330.54019
lka,1971,4126651411.47739
lka,1972,4376993141.83976
lka,1973,4608329507.24413
lka,1974,4868354290.68199
lka,1975,5181990278.43525
lka,1976,5255765016.80197
lka,1977,5530160379.22683
lka,1978,5888509288.5346
lka,1979,6284050403.88181
lka,1980,6773873656.05912
lka,1981,7247474102.53914
lka,1982,7800652790.43832
lka,1983,8311027742.62902
lka,1984,8873419043.33446
lka,1985,9148687779.17397
lka,1986,9534862281.08868
lka,1987,9777195978.88572
lka,1988,9992185072.33324
lka,1989,10303838038.3238
lka,1990,10807920060.8142
lka,1991,11473318794.4395
lka,1992,12142905078.5283
lka,1993,12929578250.1554
lka,1994,13621827942.1048
lka,1995,14384306138.322
lka,1996,15217240676.8247
lka,1997,16250854907.2882
lka,1998,17050518980.7877
lka,1999,17739346905.2444
lka,2000,18920886121.2266
lka,2001,18796580191.4129
lka,2002,19917934696.5005
lka,2003,21434440041.33929
lka,2004,22877721253.0078
lka,2005,24341360081.8758
lka,2006,26224808837.0257
lka,2007,28091127658.9666
lka,2008,29678093565.0509
lka,2009,30652200265.9806
lka,2010,33112202050.8415
lka,2011,36068138357.924
lka,2012,40115183800.5711
lka,2013,41628752884.3152
lka,2014,43640028372.253
lka,2015,46249979083.1382
lka,2016,48450627621.997
lka,2017,50206426900.2108
lka,2018,52492033345.9004
lka,2019,53655767611.1242
lka,2020,52871352313.54369
lso,1970,183319972.39371
lso,1971,183319972.39371
lso,1972,202090986.87879
lso,1973,191339674.43652
lso,1974,253732671.03867
lso,1975,235851905.559
lso,1976,224160119.36856
lso,1977,269469710.61779
lso,1978,282047133.74385
lso,1979,346122908.26033
lso,1980,329613222.4749
lso,1981,354231972.89086
lso,1982,364829084.81391
lso,1983,365065914.09974
lso,1984,383257909.61963
lso,1985,406392430.23167
lso,1986,413684361.60686
lso,1987,431614544.96611
lso,1988,446737541.74118
lso,1989,470723651.65481
lso,1990,493686449.86692
lso,1991,520392186.41248
lso,1992,534797187.16368
lso,1993,546806803.74529
lso,1994,567355305.21148
lso,1995,600899746.1456
lso,1996,604466868.79155
lso,1997,643723085.71995
lso,1998,693894379.27829
lso,1999,698398623.97327
lso,2000,672667481.83952
lso,2001,697993867.75335
lso,2002,709476798.09117
lso,2003,742850813.34754
lso,2004,767329892.80242
lso,2005,785598069.34936
lso,2006,808210842.78433
lso,2007,849124564.73592
lso,2008,869173243.63455
lso,2009,872465049.33484
lso,2010,911893683.60767
lso,2011,960730112.61317
lso,2012,1024780054.21163
lso,2013,1097608595.40747
lso,2014,1170279499.52205
lso,2015,1216035496.79048
lso,2016,1224251855.55877
lso,2017,1196779825.22802
lso,2018,1171063034.52967
lso,2019,1178394492.93951
lso,2020,1055869218.03359
ltu,1995,10848042604.5336
ltu,1996,11336220509.8184
ltu,1997,12365232692.6641
ltu,1998,13197397317.4809
ltu,1999,13417727715.8398
ltu,2000,14012524262.3492
ltu,2001,14765466338.2367
ltu,2002,15759309181.4754
ltu,2003,17049872385.5926
ltu,2004,17944124242.2558
ltu,2005,19258867060.7984
ltu,2006,20403774522.1473
ltu,2007,22648770671.6281
ltu,2008,23339720933.77769
ltu,2009,20812111879.8226
ltu,2010,21054236439.8922
ltu,2011,21937636150.9723
ltu,2012,22888825990.1566
ltu,2013,23683124049.5293
ltu,2014,24274473339.4875
ltu,2015,24821963584.8793
ltu,2016,25732323349.6887
ltu,2017,26785750363.6926
ltu,2018,28004384956.6234
ltu,2019,29211682546.83789
ltu,2020,28867827859.3398
lux,1995,23657864879.06129
lux,1996,23943979406.2184
lux,1997,25022421497.8543
lux,1998,26788479765.4035
lux,1999,28867889992.0617
lux,2000,30806000423.5601
lux,2001,32262086308.2652
lux,2002,33124837984.4508
lux,2003,33737657458.3555
lux,2004,35132370637.5156
lux,2005,36090203130.3762
lux,2006,38975552425.6554
lux,2007,41748009893.82649
lux,2008,42461520991.09409
lux,2009,41555803428.2191
lux,2010,43101864151.2765
lux,2011,43611045135.5808
lux,2012,44120861870.7715
lux,2013,45326712656.1765
lux,2014,46088661757.7101
lux,2015,47895839682.4988
lux,2016,50260642143.4222
lux,2017,51343977186.9058
lux,2018,52310105507.6496
lux,2019,53508424919.5531
lux,2020,53361717358.5644
lva,1995,7113135960.36406
lva,1996,7320064552.51719
lva,1997,7869683953.14609
lva,1998,8456566344.20664
lva,1999,8906954240.43672
lva,2000,9441485375.26601
lva,2001,10094857545.323
lva,2002,10672763977.0984
lva,2003,11713987458.8184
lva,2004,12742467075.4766
lva,2005,14346561979.791
lva,2006,15922849162.5277
lva,2007,17556988566.4074
lva,2008,17459487902.118
lva,2009,15982984761.1996
lva,2010,15222867465.4484
lva,2011,15407309559.8473
lva,2012,16450939575.0269
lva,2013,16843030335.4449
lva,2014,17248820251.5234
lva,2015,17819375050.8855
lva,2016,18289294812.0422
lva,2017,18703951955.1426
lva,2018,19406830590.3793
lva,2019,19817398068.9648
lva,2020,18885466045.023
mac,2008,25730331069.8787
mac,2009,27091661551.5596
mac,2010,35867543559.8067
mac,2011,44539539704.371
mac,2012,48804957513.7856
mac,2013,55397970886.90929
mac,2014,53446458256.0673
mac,2015,41318847839.6994
mac,2016,41805144125.1778
mac,2017,46388777105.0758
mac,2018,49521689441.51929
mac,2019,48015632031.2526
mac,2020,21275433728.36489
mar,1980,12101850284.9838
mar,1981,12458931347.3732
mar,1982,13118715021.6664
mar,1983,13610996107.8292
mar,1984,14464120125.4615
mar,1985,14994649550.2824
mar,1986,15563227177.5234
mar,1987,16065956408.3741
mar,1988,17119540811.0047
mar,1989,17904903737.8898
mar,1990,18512759517.6015
mar,1991,19410696882.0078
mar,1992,20372914377.4193
mar,1993,20434985260.74969
mar,1994,21172229545.1486
mar,1995,21517022587.3986
mar,1996,22224229710.6234
mar,1997,22606359681.6626
mar,1998,23581625526.7854
mar,1999,24825317779.40409
mar,2000,26158172630.5296
mar,2001,27748970948.25
mar,2002,28426804555.2178
mar,2003,29712360523.4324
mar,2004,31389847552.3184
mar,2005,33412044470.59529
mar,2006,35245477879.9166
mar,2007,37713918888.4062
mar,2008,39383940845.1449
mar,2009,40830281621.5424
mar,2010,42026223336.60889
mar,2011,44628251617.0864
mar,2012,47441606343.3994
mar,2013,48364447276.272
mar,2014,49499707623.7355
mar,2015,50328646190.7152
mar,2016,51802239786.1927
mar,2017,53238470737.6335
mar,2018,54881842578.4463
mar,2019,57089273694.0611
mar,2020,53055535296.2452
mco,2015,4710862088.09497
mda,1995,1878570597.77285
mda,1996,1981140860.43534
mda,1997,1975200430.91247
mda,1998,2021240829.61853
mda,1999,2185040310.31934
mda,2000,2005499592.57567
mda,2001,2077000502.5594
mda,2002,2279400692.00226
mda,2003,2430469457.50076
mda,2004,2494701007.43549
mda,2005,2702969037.79044
mda,2006,2896937724.57176
mda,2007,3281950757.52178
mda,2008,3400893301.39059
mda,2009,3337780254.22003
mda,2010,3515978814.97668
mda,2011,3670039734.72202
mda,2012,3767567532.46747
mda,2013,3917938082.8099
mda,2014,4045615045.18495
mda,2015,4103570422.72232
mda,2016,4264628528.85283
mda,2017,4414208017.27276
mda,2018,4548084580.55096
mda,2019,4771129571.51035
mda,2020,4498616485.08421
mdg,1995,2976513824.20107
mdg,1996,3198479226.65912
mdg,1997,3364346563.20414
mdg,1998,3542718778.19207
mdg,1999,3759566920.19036
mdg,2000,3949551932.72133
mdg,2001,4174077163.54319
mdg,2002,3546179068.63973
mdg,2003,4005095062.76763
mdg,2004,4264647432.057
mdg,2005,4531688233.37449
mdg,2006,4875131479.59441
mdg,2007,5244570478.50231
mdg,2008,5481633365.57407
mdg,2009,5303807824.67382
mdg,2010,5307977062.49582
mdg,2011,5341577783.26124
mdg,2012,5473725614.59233
mdg,2013,5519242515.51362
mdg,2014,5680560532.84375
mdg,2015,5748477448.71109
mdg,2016,5993501275.81532
mdg,2017,6276251506.11484
mdg,2018,6238841705.88153
mdg,2019,6476012647.98334
mdg,2020,6095138753.01704
mdv,1995,996770479.21401
mdv,1996,1083808584.75401
mdv,1997,1172968167.04719
mdv,1998,1252440410.27266
mdv,1999,1324662381.92725
mdv,2000,1392157575.52781
mdv,2001,1289766618.53256
mdv,2002,1368796750.3094
mdv,2003,1593290250.1978
mdv,2004,1666994973.54807
mdv,2005,1372589100.77199
mdv,2006,1793351568.61143
mdv,2007,1983264144.20042
mdv,2008,2200269506.27929
mdv,2009,2119772894.97836
mdv,2010,2274583701.34488
mdv,2011,2432448387.34554
mdv,2012,2495544284.5776
mdv,2013,2714720772.83208
mdv,2014,2903693720.23545
mdv,2015,2972458867.78209
mdv,2016,3171283839.73513
mdv,2017,3367711249.74648
mdv,2018,3612632534.54582
mdv,2019,3922067636.90759
mdv,2020,2578381325.77205
mex,1965,104419844740.493
mex,1966,110498536618.56
mex,1967,117035321378.49899
mex,1968,129493002019.42
mex,1969,132922229981.51601
mex,1970,141782900778.22299
mex,1971,148842753030.478
mex,1972,162358969085.93701
mex,1973,174135950281.811
mex,1974,185116978023.26801
mex,1975,198141088800.28696
mex,1976,207679200482.82297
mex,1977,215306814922.57697
mex,1978,232390373736.172
mex,1979,255785635289.62701
mex,1980,279419525423.565
mex,1981,303385626795.45898
mex,1982,305537149290.42999
mex,1983,301660873629.06799
mex,1984,311046183415.65698
mex,1985,313666563920.71997
mex,1986,307451604029.76898
mex,1987,311694374520.00201
mex,1988,315654623058.31403
mex,1989,327794215682.34302
mex,1990,342326236447.66302
mex,1991,359071945616.36102
mex,1992,373000685124.53107
mex,1993,383629130924.52698
mex,1994,401517006311.59698
mex,1995,387125254136.60693
mex,1996,402513959336.40601
mex,1997,429000559444.01697
mex,1998,449705984607.64697
mex,1999,465617240259.71698
mex,2000,492319655729.01001
mex,2001,493932019215.07697
mex,2002,498271454606.04895
mex,2003,503865889200.79102
mex,2004,524242046499.85498
mex,2005,538389015728.73199
mex,2006,562166429655.44604
mex,2007,579358004039.03101
mex,2008,592938084369.45898
mex,2009,568503150683.33997
mex,2010,600629776129.80896
mex,2011,627589300316
mex,2012,653194996827.94397
mex,2013,667409225587.97595
mex,2014,685658126063.13599
mex,2015,715364005918.61597
mex,2016,739995629559.37903
mex,2017,762930888657.82996
mex,2018,785262575982.77185
mex,2019,789859183903.28491
mex,2020,728905199388.66589
mhl,1997,110340900
mhl,1998,106353500
mhl,1999,103186900
mhl,2000,109604400
mhl,2001,115892200
mhl,2002,119751300
mhl,2003,122418500
mhl,2004,123887300
mhl,2005,127488400
mhl,2006,121953300
mhl,2007,128338600
mhl,2008,119104400
mhl,2009,122880000
mhl,2010,126725600
mhl,2011,125801100
mhl,2012,129195400
mhl,2013,132472200
mhl,2014,132911500
mhl,2015,138430900
mhl,2016,141024097.65124
mhl,2017,148250082.61204
mhl,2018,153057718.42599
mhl,2019,154844320.20783
mhl,2020,151942779.98805
mkd,1990,3866432017.52015
mkd,1991,3751650461.44714
mkd,1992,3658965157.91173
mkd,1993,3638698827.56479
mkd,1994,3658233189.82845
mkd,1995,3225648481.0515
mkd,1996,3284137748.31724
mkd,1997,3388038594.75241
mkd,1998,3496042988.64539
mkd,1999,3680707231.58212
mkd,2000,3830735889.27081
mkd,2001,3764078517.52595
mkd,2002,3763803452.7182
mkd,2003,3651874998.0311
mkd,2004,3829681474.17443
mkd,2005,3942824798.4291
mkd,2006,4120906339.38018
mkd,2007,4650474860.50167
mkd,2008,4831742568.8092
mkd,2009,4664503165.69694
mkd,2010,4891958839.63923
mkd,2011,4663838425.74488
mkd,2012,4842882693.52309
mkd,2013,4970077245.04034
mkd,2014,5157510989.45494
mkd,2015,5407682432.10394
mkd,2016,5661062964.1767
mkd,2017,5839855089.21447
mkd,2018,5995243783.52615
mkd,2019,6303201757.87005
mkd,2020,6008767803.24054
mli,1968,742388311.5975
mli,1969,769919115.44231
mli,1970,771697624.12979
mli,1971,819056358.99808
mli,1972,840097884.29144
mli,1973,889193342.68553
mli,1974,876254549.84641
mli,1975,862858141.56503
mli,1976,963165824.50847
mli,1977,1094382128.58765
mli,1978,1163860588.88517
mli,1979,1146827764.62945
mli,1980,1266048277.20182
mli,1981,1211281056.06587
mli,1982,1229556916.68675
mli,1983,1138834882.82584
mli,1984,1159571628.51719
mli,1985,1156243528.57926
mli,1986,1390806432.24775
mli,1987,1428255576.65599
mli,1988,1426267954.93652
mli,1989,1531665178.15091
mli,1990,1595648777.17946
mli,1991,1555719340.35741
mli,1992,1738441747.32859
mli,1993,1682487174.72325
mli,1994,1735858497.53088
mli,1995,1801472804.15085
mli,1996,1818064772.15319
mli,1997,1946343520.79838
mli,1998,2040332923.31269
mli,1999,2194820150.90181
mli,2000,2177710507.90525
mli,2001,2405815785.46311
mli,2002,2470406673.62714
mli,2003,2602444429.37928
mli,2004,2698427083.23254
mli,2005,2934924649.85914
mli,2006,3138938892.96298
mli,2007,3368919761.90303
mli,2008,3533505988.23373
mli,2009,3530352480.58397
mli,2010,3879009365.67696
mli,2011,4164416724.75596
mli,2012,4041942449.30811
mli,2013,4335271857.6599
mli,2014,4569857312.9207
mli,2015,4883629671.06368
mli,2016,5185052838.93145
mli,2017,5455042746.69336
mli,2018,5714976163.94968
mli,2019,6012687756.85511
mli,2020,6094240860.57873
mlt,2015,8396324531.23266
mmr,2011,17192471639.8625
mmr,2012,17925694419.3015
mmr,2013,19781999919.341
mmr,2014,21983179379.7351
mmr,2015,24114248293.6024
mmr,2016,26257354866.2674
mmr,2017,28385551809.4258
mmr,2018,30844529734.6944
mmr,2019,33398256618.1492
mmr,2020,34537663145.7558
mne,2000,1874964846.68682
mne,2001,1798696327.20081
mne,2002,1801722445.31769
mne,2003,1723255081.34044
mne,2004,1741555459.94863
mne,2005,1779236731.22266
mne,2006,1958117401.0687
mne,2007,2033527955.17369
mne,2008,2117241740.04625
mne,2009,2097338148.73462
mne,2010,2149547981.7515
mne,2011,2234156718.60536
mne,2012,2249860017.59058
mne,2013,2288301899.94354
mne,2014,2341112277.40921
mne,2015,2443005434.17988
mne,2016,2471018721.42696
mne,2017,2584392599.02728
mne,2018,2687110331.47666
mne,2019,2816680142.18034
mne,2020,2369455160.3401
mng,2010,3531161686.49184
mng,2011,4159356351.49911
mng,2012,4586362943.78738
mng,2013,4946100163.34466
mng,2014,5330740554.51819
mng,2015,5364743454.42837
mng,2016,5510870845.29677
mng,2017,5902218802.96758
mng,2018,6200384698.60467
mng,2019,6595044076.22925
mng,2020,6164735511.71562
moz,1991,1452929027.30866
moz,1992,1539066776.37632
moz,1993,1615943781.1184
moz,1994,1825014829.81709
moz,1995,1688733258.34763
moz,1996,1771620493.56836
moz,1997,1943418088.27101
moz,1998,2067840118.37535
moz,1999,2200695468.11291
moz,2000,2331536633.32553
moz,2001,2601254449.46771
moz,2002,2740815976.42546
moz,2003,2858374521.45826
moz,2004,3066767107.94547
moz,2005,3307831991.67737
moz,2006,3653910783.43376
moz,2007,3953453365.93587
moz,2008,4282381902.8373
moz,2009,4575229950.36079
moz,2010,5010190496.08236
moz,2011,5441647772.2465
moz,2012,6048424810.14557
moz,2013,6407912963.75707
moz,2014,7048038993.60833
moz,2015,7566787119.36472
moz,2016,7745756644.45359
moz,2017,7866951910.88381
moz,2018,8092134623.29663
moz,2019,8330558591.53416
moz,2020,8105728295.06565
mrt,1964,76975081.30807
mrt,1965,162684046.00987
mrt,1966,154972195.21232
mrt,1967,131518280.65347
mrt,1968,123518741.46001
mrt,1969,267389771.7178
mrt,1970,471143438.62516
mrt,1971,553456951.04948
mrt,1972,343479571.2832
mrt,1973,400116126.87354
mrt,1974,448108538.69096
mrt,1975,583809651.09086
mrt,1976,644651914.24139
mrt,1977,674828375.22816
mrt,1978,696852836.17036
mrt,1979,695969385.3905
mrt,1980,770089572.99562
mrt,1981,739275273.01467
mrt,1982,663514015.31989
mrt,1983,671236684.50805
mrt,1984,587086875.3501
mrt,1985,462213864.7685
mrt,1986,570542425.33166
