geo,time,fi_res_xgld_cd
tto,2020,6835740983.55519
tto,2021,6765928821.83538
tun,1960,81400000
tun,1961,69900000
tun,1962,55100000
tun,1963,58200000
tun,1964,28500000
tun,1965,32200000
tun,1966,24100000
tun,1967,36000000
tun,1968,31200000
tun,1969,32600000
tun,1970,55200000
tun,1971,142871434.77789
tun,1972,217837185.83686
tun,1973,301768496.31904
tun,1974,412823659.36765
tun,1975,379882423.75932
tun,1976,365837056.64572
tun,1977,351189203.66623
tun,1978,443003447.23195
tun,1979,579271595.72943
tun,1980,590125036.39967
tun,1981,536112379.87128
tun,1982,606451444.56207
tun,1983,567292885.9711
tun,1984,406309965.82079
tun,1985,232714499.12126
tun,1986,305283085.636
tun,1987,525493546.5108
tun,1988,899299982.50595
tun,1989,961889499.82916
tun,1990,794803876.74098
tun,1991,789899912.74371
tun,1992,851986295.32361
tun,1993,853832326.99801
tun,1994,1461543335.43065
tun,1995,1605270606.54529
tun,1996,1897641348.68686
tun,1997,1978069034.96179
tun,1998,1850076407.14432
tun,1999,2261512563.70172
tun,2000,1811048065.05158
tun,2001,1989226499.40431
tun,2002,2290303433.88367
tun,2003,2945362888.63693
tun,2004,3935738521.72347
tun,2005,4436695856.5589
tun,2006,6773162199.19484
tun,2007,7850771162.05129
tun,2008,8849300098.88531
tun,2009,11057312681.3622
tun,2010,9459271537.07788
tun,2011,7453548708.15057
tun,2012,8357241400.54899
tun,2013,7287446499.83122
tun,2014,7235102302.87675
tun,2015,7328121960.29189
tun,2016,5887271590.03259
tun,2017,5861349079.65126
tun,2018,5381970558.89029
tun,2019,7587967404.82365
tun,2020,9394588874.82627
tun,2021,8445135076.37304
tur,1960,78000000
tur,1961,62000000
tur,1962,50000000
tur,1963,63000000
tur,1964,40000000
tur,1965,25000000
tur,1966,29000000
tur,1967,22000000
tur,1968,26000000
tur,1969,128000000
tur,1970,304140000
tur,1971,631428586.94471
tur,1972,1262080777.45191
tur,1973,1985872127.48642
tur,1974,1561691904.70725
tur,1975,943818501.12596
tur,1976,990470646.35181
tur,1977,638036441.37801
tur,1978,801299643.03434
tur,1979,658197599.8211
tur,1980,1077000000
tur,1981,928209511.83766
tur,1982,1080121341.82004
tur,1983,1288125373.01484
tur,1984,1270680373.29486
tur,1985,1055929261.86292
tur,1986,1411594877.25221
tur,1987,1775836939.09688
tur,1988,2344492887.99774
tur,1989,4780460640.7864
tur,1990,6049535118.29395
tur,1991,5144174312.3203
tur,1992,6159412666.5475
tur,1993,6271512909.31373
tur,1994,7169312960.67317
tur,1995,12441845319.3564
tur,1996,16435819484.867
tur,1997,18658335761.0854
tur,1998,19488809978.6684
tur,1999,23345860685.8992
tur,2000,22488440255.1615
tur,2001,18879205044.262
tur,2002,27068603592.9479
tur,2003,33990987003.70449
tur,2004,35669142865.7953
tur,2005,50579001444.9876
tur,2006,60891882734.8823
tur,2007,73383889194.70901
tur,2008,70428065015.17641
tur,2009,70873658697.6394
tur,2010,80712981658.90939
tur,2011,78322380031.4294
tur,2012,99942631608.96448
tur,2013,110926748052.95599
tur,2014,106906397642.209
tur,2015,92920827378.6929
tur,2016,90919204818.25661
tur,2017,84115053501.0137
tur,2018,72866830470.308
tur,2019,78532272033.22209
tur,2020,49958256077.0715
tza,1966,61300000
tza,1967,61710000
tza,1968,77540000
tza,1969,80260000
tza,1970,64970000
tza,1971,60253183.88182
tza,1972,119587470.8374
tza,1973,144616442.51235
tza,1974,50232420.78705
tza,1975,65446257.40599
tza,1976,112267249.13835
tza,1977,281826684.81467
tza,1978,99860082.34706
tza,1979,68041223.27955
tza,1980,20300000
tza,1981,18827909.30736
tza,1982,4822062.1491
tza,1983,19415165.15743
tza,1984,26868614.66988
tza,1985,16000000
tza,1986,61090008.92934
tza,1987,31799306.27474
tza,1988,77713456.95792
tza,1989,54213141.6406
tza,1990,192800000
tza,1991,203908582.58593
tza,1992,327336301.51113
tza,1993,203345199.60201
tza,1994,332066143.50594
tza,1995,270203470.6449
tza,1996,440086975.00259
tza,1997,622065444.06545
tza,1998,599158980.59038
tza,1999,775460982.22459
tza,2000,974237739.50703
tza,2001,1156620151.66215
tza,2002,1528839233.08318
tza,2003,2038411250.71436
tza,2004,2295701465.88251
tza,2005,2048775519.3419
tza,2006,2259345786.15223
tza,2007,2886381413.93065
tza,2008,2862895993.28886
tza,2009,3470413229.48011
tza,2010,3904676571.71261
tza,2011,3726158402.29753
tza,2012,4052224337.93442
tza,2013,4673729809.18131
tza,2014,4390430240.97061
tza,2015,4080762377.72074
tza,2016,4350687047.93764
tza,2017,5887869884.67437
tza,2018,5049646420.4773
uga,1966,40910000
uga,1967,34930000
uga,1968,49030000
uga,1969,52270000
uga,1970,56650000
uga,1971,26922886.93385
uga,1972,35952613.88074
uga,1973,29113281.88216
uga,1974,16758479.85474
uga,1975,31022694.39222
uga,1976,44534030.04616
uga,1977,47205471.07211
uga,1978,52700057.34673
uga,1979,22839243.33896
uga,1980,3000000
uga,1981,30003003.0065
uga,1982,78324323.53593
uga,1983,106496136.73726
uga,1984,67907171.21674
uga,1985,27288400.70299
uga,1986,29205652.39196
uga,1987,54600000
uga,1988,49300000
uga,1989,14100000
uga,1990,43986075.03094
uga,1991,58913407.42966
uga,1992,94420033.82513
uga,1993,146356315.89724
uga,1994,321367624.52135
uga,1995,458850278.56727
uga,1996,528370205.28247
uga,1997,633473685.82963
uga,1998,725384316.01698
uga,1999,763115699.75473
uga,2000,808042388.80333
uga,2001,983357418.97863
uga,2002,934009575.93753
uga,2003,1080256630.13831
uga,2004,1308101595.45735
uga,2005,1344201156.70341
uga,2006,1810879485.55993
uga,2007,2559789963.82403
uga,2008,2300539404.85552
uga,2009,2994459465.38175
uga,2010,2706005010.33156
uga,2011,2617450463.11354
uga,2012,3167158060.13695
uga,2013,3337539363.36545
uga,2014,3316363815.2963
uga,2015,2908876773.27382
uga,2016,3097848069.80846
uga,2017,3720863721.20488
uga,2018,3358514649.90299
ukr,1992,468813750.05156
ukr,1993,161613735.58469
ukr,1994,650741694.99988
ukr,1995,1050576921.72765
ukr,1996,1959987647.3904
ukr,1997,2341121606.634
ukr,1998,761296527.812
ukr,1999,1046391212.21646
ukr,2000,1352711815.54994
ukr,2001,2955344552.57906
ukr,2002,4205291359.41443
ukr,2003,6683209493.56649
ukr,2004,9490676095.67767
ukr,2005,18988037690.8784
ukr,2006,21844647313.37889
ukr,2007,31785993062.7738
ukr,2008,30800576736.6617
ukr,2009,25556937342.1218
ukr,2010,33327431428.1666
ukr,2011,30409319906.6251
ukr,2012,22655836496.6833
ukr,2013,18775501998.9497
ukr,2014,6622244512.33223
ukr,2015,12368080765.1311
ukr,2016,14597618304.3675
ukr,2017,17747801196.5576
ukr,2018,19818210004.1028
ukr,2019,24083372926.8886
ukr,2020,27549017200.0461
ukr,2021,29383187653.8888
ury,1960,8800000
ury,1961,11400000
ury,1962,23000000
ury,1963,14400000
ury,1964,14700000
ury,1965,23700000
ury,1966,30000000
ury,1967,22320000
ury,1968,33600000
ury,1969,19210000
ury,1970,13800000
ury,1971,20100000
ury,1972,69025166.9382
ury,1973,100580276.26875
ury,1974,80551363.94394
ury,1975,58519880.12681
ury,1976,176210394.91154
ury,1977,322376468.60001
ury,1978,352408562.02169
ury,1979,323128536.12234
ury,1980,383788735.64165
ury,1981,429989843.42004
ury,1982,116286313.7479
ury,1983,206915123.29342
ury,1984,134418672.9972
ury,1985,174230931.4587
ury,1986,481552776.04492
ury,1987,529995037.52358
ury,1988,531980247.87716
ury,1989,501345304.49181
ury,1990,523510539.04483
ury,1991,335763205.02367
ury,1992,509361329.35498
ury,1993,758418166.97963
ury,1994,968571815.4519
ury,1995,1150073104.16097
ury,1996,1250958460.06511
ury,1997,1556379147.8671
ury,1998,2073227329.88602
ury,1999,2081196552.6928
ury,2000,2478856075.06834
ury,2001,3097080334.44093
ury,2002,769146323.55999
ury,2003,2083171269.21285
ury,2004,2508468406.37611
ury,2005,3074054425.38084
ury,2006,3085255595.54137
ury,2007,4114322852.19685
ury,2008,6352808823.24636
ury,2009,8028641890.20913
ury,2010,7643649477.93176
ury,2011,10288750277.5462
ury,2012,13590869948.3763
ury,2013,16270614981.9754
ury,2014,17544792291.8495
ury,2015,15630229737.5794
ury,2016,13467888236.1867
ury,2017,15955048731.2397
ury,2018,15552280400.0103
ury,2019,14499003257.9047
ury,2020,16244164853.0974
ury,2021,16956810478.3003
usa,1960,1554800000
usa,1961,1805900000
usa,1962,1163400000
usa,1963,1247000000
usa,1964,1201400000
usa,1965,1385000000
usa,1966,1646700000
usa,1967,2765200000
usa,1968,4817900000
usa,1969,5104600000
usa,1970,3414890000
usa,1971,2108565226.45738
usa,1972,2663322352.12239
usa,1973,2725956454.21069
usa,1974,4231847549.12931
usa,1975,4626896589.34101
usa,1976,7149001646.11658
usa,1977,7592498332.89743
usa,1978,6979304987.89091
usa,1979,7784025732.73575
usa,1980,15595967203.3543
usa,1981,18923509985.741
usa,1982,22809354762.2223
usa,1983,22626779423.481
usa,1984,23837779881.3768
usa,1985,32095422231.9859
usa,1986,37452484728.3892
usa,1987,34720297237.8669
usa,1988,36744652783.5718
usa,1989,63549633269.3773
usa,1990,72258214607.8445
usa,1991,66661474288.0029
usa,1992,60267694735.10529
usa,1993,62352691775.1732
usa,1994,63284090264.93751
usa,1995,74781404883.43581
usa,1996,64040728546.2044
usa,1997,58906941910.7011
usa,1998,70714734123.44141
usa,1999,60499603711.0814
usa,2000,56600377652.72289
usa,2001,57633677027.9848
usa,2002,67962414914.2412
usa,2003,74894067978.48241
usa,2004,75889985333.44499
usa,2005,54083715801.8481
usa,2006,54853874760.9669
usa,2007,59524234464.1401
usa,2008,66607006099.5362
usa,2009,119718872595.853
usa,2010,121391806197.94
usa,2011,136912226738.474
usa,2012,139133870857.439
usa,2013,133533464073.2
usa,2014,119048483711.245
usa,2015,106539635766.33299
usa,2016,106290809152.79201
usa,2017,112251905534.783
usa,2018,114756990011.769
usa,2019,118437718706.20399
usa,2020,133849095923.967
usa,2021,240197337193.28201
uzb,1999,763388240.61785
uzb,2013,14082484340.8419
uzb,2014,13546800634.2289
uzb,2015,13666133269.6036
uzb,2016,14172247686.6739
uzb,2017,14042810955.3947
uzb,2018,12440662981.1617
uzb,2019,12842925502.0694
uzb,2020,14687252839.0572
uzb,2021,14189479899.6491
vct,1976,4658148.14819
vct,1977,4810000.00003
vct,1978,5256296.29633
vct,1979,8901851.8519
vct,1980,7270066.92627
vct,1981,9004963.56851
vct,1982,4783093.22365
vct,1983,5696904.15158
vct,1984,12820000
vct,1985,13800000
vct,1986,25832231.96702
vct,1987,20220000
vct,1988,21820000
vct,1989,22770000
vct,1990,26490000
vct,1991,22684304.30989
vct,1992,33381253.0422
vct,1993,31510399.49687
vct,1994,31254260.49229
vct,1995,29831248.52838
vct,1996,30186054.88387
vct,1997,31188954.27659
vct,1998,38765934.58059
vct,1999,42584157.41781
vct,2000,55179038.16738
vct,2001,61439397.12159
vct,2002,53198488.5017
vct,2003,51191684.04846
vct,2004,74981667.14111
vct,2005,69511994.4151
vct,2006,78691580.85435
vct,2007,86976851.9636
vct,2008,83690185.4348
vct,2009,87815455.42733
vct,2010,112702057.85489
vct,2011,89626356.91202
vct,2012,111021926.08763
vct,2013,135096711.23141
vct,2014,157371371.54755
vct,2015,166009602.19832
vct,2016,192255789.76802
vct,2017,182046079.24452
vct,2018,169562298.93521
vct,2019,193357067.38197
vct,2020,205195146.79427
vct,2021,288648649.999
ven,1960,207510000
ven,1961,178510000
ven,1962,181510000
ven,1963,343510000
ven,1964,430510000
ven,1965,417510000
ven,1966,375510000
ven,1967,470510000
ven,1968,518660000
ven,1969,529920000
ven,1970,636600000
ven,1971,1096792031.06324
ven,1972,1306846425.54568
ven,1973,1940049279.54285
ven,1974,6034180127.13426
ven,1975,8402593618.84127
ven,1976,8123758781.96113
ven,1977,7735202275.37194
ven,1978,6034584774.2041
ven,1979,7320292580.64087
ven,1980,6603943704.52382
ven,1981,8164362433.46063
ven,1982,6578536376.28378
ven,1983,7642847512.19269
ven,1984,8901102776.13494
ven,1985,10250774165.2021
ven,1986,6437446674.73976
ven,1987,5962669565.46412
ven,1988,3091550712.54592
ven,1989,4106383814.75543
ven,1990,8320517576.93019
ven,1991,10666307242.2721
ven,1992,9562389153.95933
ven,1993,9215805431.11612
ven,1994,8067295632.2819
ven,1995,6283086770.58187
ven,1996,11788238786.826
ven,1997,14378090447.0338
ven,1998,11919912974.2402
ven,1999,12277310345.5848
ven,2000,13088483162.5221
ven,2001,9239490222.64225
ven,2002,8487070810.76525
ven,2003,16034702520.6513
ven,2004,18375430057.2128
ven,2005,23918830547.6946
ven,2006,29417292120.2438
ven,2007,24196106364.9236
ven,2008,33098128087.2778
ven,2009,21702956993.5458
ven,2010,13136793906.3905
ven,2011,9930091458.85565
ven,2012,9900149162.68605
ven,2013,6038026409.44574
ven,2014,7456598782.42425
ven,2015,6324285011.52235
ven,2016,3264516563.51161
ven,2017,3034370364.62108
vnm,1995,1323681930.28787
vnm,1996,1735897756.92245
vnm,1997,1985854205.99896
vnm,1998,2002261884.51772
vnm,1999,3326147673.21608
vnm,2000,3416511105.0847
vnm,2001,3674565622.65934
vnm,2002,4121051660.52162
vnm,2003,6224181087.75991
vnm,2004,7041460609.52428
vnm,2005,9050561631.2151
vnm,2006,13384067982.157
vnm,2007,23479392779.81969
vnm,2008,23890250550.2909
vnm,2009,16447104123.628
vnm,2010,12466600610.9074
vnm,2011,13539119001.0033
vnm,2012,25573282232.2766
vnm,2013,25893489673.0736
vnm,2014,34189368832.6688
vnm,2015,28250254960.181
vnm,2016,36527291044.3307
vnm,2017,49075567812.4586
vnm,2018,55452622582.5609
vnm,2019,78334835182.60899
vnm,2020,94833616150.45039
vnm,2021,109371353442.83299
vut,1981,8462712.56488
vut,1982,5668632.4301
vut,1983,6594660.00279
vut,1984,8086949.98151
vut,1985,10610263.62039
vut,1986,21419522.09705
vut,1987,40174522.97522
vut,1988,40670278.96274
vut,1989,35081469.76109
vut,1990,37691806.77469
vut,1991,39836948.17549
vut,1992,42458761.80786
vut,1993,45586194.35888
vut,1994,43576128.70309
vut,1995,48289716.61652
vut,1996,43923909.51236
vut,1997,37303887.29977
vut,1998,44669038.46018
vut,1999,41353799.45676
vut,2000,38922820.48275
vut,2001,37658099.72402
vut,2002,36521984.79509
vut,2003,43816496.33485
vut,2004,61813729.41768
vut,2005,67197553.92619
