geo,time,ne_gdi_totl_kn
omn,2006,5834436525.84431
omn,2007,8090267015.13806
omn,2008,10219116259.5366
omn,2009,8182213879.02351
omn,2010,7409677617.54625
omn,2011,8209100000
omn,2012,9878600000
omn,2013,10790100000
omn,2014,8973200000
omn,2015,10681900000
omn,2016,11239400000
omn,2017,12114700000
omn,2018,11144600000
omn,2019,10220000000
omn,2020,11826500000
pak,1960,138715103699.771
pak,1961,221988420072.004
pak,1962,244281907973.936
pak,1963,283723488237.89697
pak,1964,314193307240.06897
pak,1965,381859182750.31299
pak,1966,289845651794.86298
pak,1967,323839697617.83197
pak,1968,366060390103.11798
pak,1969,300982328831.61798
pak,1970,354591430930.815
pak,1971,355155318552.45599
pak,1972,335872544315.52698
pak,1973,348006088259.74701
pak,1974,331170174619.20898
pak,1975,369020800044.54602
pak,1976,375847791198.29297
pak,1977,420988577555.42401
pak,1978,437351257824.26001
pak,1979,459020470190.25098
pak,1980,496176258367.74298
pak,1981,525911018471.76495
pak,1982,623372053357.59399
pak,1983,638657317353.06995
pak,1984,669791650384.88599
pak,1985,737779700740.43506
pak,1986,770021764505.24597
pak,1987,800572082824.35901
pak,1988,791187429136.14893
pak,1989,850324687805.71484
pak,1990,894065798153.453
pak,1991,921011341700
pak,1992,1016669983400
pak,1993,1056786191800
pak,1994,1048700520300
pak,1995,1088816728700
pak,1996,1150249707400
pak,1997,1108683515600
pak,1998,1142466115900
pak,1999,1037463148700
pak,2000,1090599000000
pak,2001,1118176000000
pak,2002,1073180000000
pak,2003,1142908000000
pak,2004,1227287000000
pak,2005,1389446000000
pak,2006,1588348140000
pak,2007,1629606984600
pak,2008,1700341945700
pak,2009,1626947739400
pak,2010,1520646207100
pak,2011,1418780750500
pak,2012,1454831224000
pak,2013,1495237854000
pak,2014,1536446578300
pak,2015,1760001277200
pak,2016,1887998395100
pak,2017,2073721626900
pak,2018,2295850000000
pak,2019,2037035000000
pak,2020,2016039000000
pan,1960,452213763.65631
pan,1961,574271416.9367
pan,1962,646972512.98132
pan,1963,727010357.92094
pan,1964,662980102.05342
pan,1965,752355682.17987
pan,1966,1001806851.76469
pan,1967,1057166367.87598
pan,1968,1197232596.52031
pan,1969,1370647893.74919
pan,1970,1615430296.16146
pan,1971,1982495997.55309
pan,1972,2269443718.1494
pan,1973,2355812094.8484
pan,1974,2236487395.59453
pan,1975,2157505676.96382
pan,1976,2137050045.79543
pan,1977,1485877630.69208
pan,1978,1855784439.38918
pan,1979,2000678903.5505
pan,1980,2358653202.15387
pan,1981,2597567611.34234
pan,1982,2572492620.07034
pan,1983,1610816961.31015
pan,1984,1547226749.70294
pan,1985,1484037819.89951
pan,1986,1908908285.6312
pan,1987,1956249898.07395
pan,1988,747836341.26459
pan,1989,543425037.31959
pan,1990,1957252901.74167
pan,1991,2163068400
pan,1992,2998767400
pan,1993,3411401300
pan,1994,3899861900
pan,1995,4320921100
pan,1996,4643290600
pan,1997,4839470200
pan,1998,5368391400
pan,1999,5558609300
pan,2000,5046455600
pan,2001,3826154900
pan,2002,3618424300
pan,2003,4307381900
pan,2004,4732344600
pan,2005,4867043500
pan,2006,5526005700
pan,2007,7676000000
pan,2008,9840300000
pan,2009,7734500000
pan,2010,10275700000
pan,2011,11692000000
pan,2012,14656900000
pan,2013,16197200000
pan,2014,17192400000
pan,2015,18300000000
pan,2016,18214500000
pan,2017,19712300000
pan,2018,20116200000
pan,2019,19583100000
per,1960,10046000000
per,1961,11283000000
per,1962,12579000000
per,1963,12193000000
per,1964,12544000000
per,1965,14278000000
per,1966,16737000000
per,1967,15969000000
per,1968,12511000000
per,1969,13188000000
per,1970,14355000000
per,1971,16499000000
per,1972,15542000000
per,1973,22987000000
per,1974,30677000000
per,1975,30070000000
per,1976,26073000000
per,1977,22895000000
per,1978,21242000000
per,1979,24795000000
per,1980,33910000000
per,1981,41432000000
per,1982,38621000000
per,1983,24980000000
per,1984,23483000000
per,1985,20049000000
per,1986,26022000000
per,1987,31871000000
per,1988,28057000000
per,1989,22100000000
per,1990,22232000000
per,1991,23167000000
per,1992,23461000000
per,1993,26210000000
per,1994,34865000000
per,1995,41789000000
per,1996,39738000000
per,1997,45665000000
per,1998,44724000000
per,1999,38706000000
per,2000,37579000000
per,2001,34983000000
per,2002,36367000000
per,2003,38212000000
per,2004,38288000000
per,2005,40672000000
per,2006,54757000000
per,2007,70436000000
per,2008,92339000000
per,2009,73683000000
per,2010,100073000000
per,2011,112291000000
per,2012,122952000000
per,2013,133408000000
per,2014,131998000000
per,2015,127278000000
per,2016,119929000000
per,2017,119967000000
per,2018,126200000000
per,2019,127800000000
per,2020,97896000000
phl,1960,250558091499.203
phl,1961,290901435327.46301
phl,1962,289196199394.65997
phl,1963,340928839714.505
phl,1964,376858186032.68298
phl,1965,400163147333.08899
phl,1966,400422626372.92297
phl,1967,442371726673.39203
phl,1968,445458861073.13
phl,1969,465638341179.76306
phl,1970,447341746923.18597
phl,1971,473063431766.18298
phl,1972,490242270253.07098
phl,1973,548332293405.98199
phl,1974,662456467776.87195
phl,1975,821989462046.21106
phl,1976,977064740800.81885
phl,1977,986565663181.02002
phl,1978,1066412000013.53003
phl,1979,1112865389240.94995
phl,1980,1071654805992.35999
phl,1981,1102007192260
phl,1982,1195272750720
phl,1983,1275795612800
phl,1984,811687271530
phl,1985,556565690990
phl,1986,611280408589.99902
phl,1987,727596820910
phl,1988,829493406230
phl,1989,994822891390
phl,1990,1150585716040
phl,1991,953870502940
phl,1992,1028368139040
phl,1993,1103805152170
phl,1994,1190032995530
phl,1995,1221913801600
phl,1996,1363563686340
phl,1997,1513503054650
phl,1998,1289763565950
phl,1999,1121228896260
phl,2000,1133523874302.16992
phl,2001,1365843761997.06006
phl,2002,1457469767108.13989
phl,2003,1451518822724.08008
phl,2004,1540626001789.58008
phl,2005,1473798260195.07007
phl,2006,1321763162425.58008
phl,2007,1431930246899.54004
phl,2008,1815253894161.88965
phl,2009,1706366845227.28003
phl,2010,2226120831941.12012
phl,2011,2169604419411.61011
phl,2012,2287334967836.27002
phl,2013,2709182905265.64941
phl,2014,2933448470746.31006
phl,2015,3326756400134.75
phl,2016,4018374754874.22949
phl,2017,4456327663082.67969
phl,2018,4959105466144.76953
phl,2019,5132349167005.16992
phl,2020,3366706948228.47998
png,1960,276259000
png,1961,287290200
png,1962,308872900
png,1963,396163100
png,1964,519904100
png,1965,690889500
png,1966,825181700
png,1967,880098400
png,1968,926861100
png,1969,1345327900
png,1970,2155402100
png,1971,2319191300
png,1972,1573385700
png,1973,996165900
png,1974,1052041300
png,1975,1041969400
png,1976,941489000
png,1977,1015589900
png,1978,1043647800
png,1979,1280099100
png,1980,1334536100
png,1981,1278660900
png,1982,1447965700
png,1983,1512473800
png,1984,1384176600
png,1985,995206700
png,1986,1043408200
png,1987,1146285800
png,1988,1617271100
png,1989,1229500300
png,1990,1237173800
png,1991,1521587000
png,1992,1575783900
png,1993,1241250500
png,1994,1649884800
png,1995,1629980600
png,1996,1799285700
png,1997,1634537000
png,1998,1397366100
png,1999,1398288200
png,2000,1913405500
png,2001,2046992000
png,2002,2000880000
png,2003,1888597600
png,2004,1888967600
pol,1995,125947000000
pol,1996,148520000000
pol,1997,174012000000
pol,1998,195622000000
pol,1999,208414000000
pol,2000,210699000000
pol,2001,182282000000
pol,2002,170537000000
pol,2003,178853000000
pol,2004,206862000000
pol,2005,213391000000
pol,2006,248048000000
pol,2007,311039000000
pol,2008,319300000000
pol,2009,279078000000
pol,2010,308302000000
pol,2011,346588000000
pol,2012,333297000000
pol,2013,314003000000
pol,2014,354269000000
pol,2015,370943000000
pol,2016,363364000000
pol,2017,391140000000
pol,2018,432027000000
pol,2019,433189000000
pol,2020,380601000000
pri,1960,335600000
pri,1964,507900000
pri,1965,637800000
pri,1966,640400000
pri,1967,690400000
pri,1968,769700000
pri,1969,852100000
pri,1970,901800000
pri,1971,1028300000
pri,1972,1037800000
pri,1973,1015200000
pri,1974,816800000
pri,1975,858800000
pri,1976,874000000
pri,1977,667200000
pri,1978,696600000
pri,1979,619700000
pri,1980,659500000
pri,1981,629400000
pri,1982,397400000
pri,1983,433500000
pri,1984,632800000
pri,1985,591000000
pri,1986,541400000
pri,1987,757100000
pri,1988,915000000
pri,1989,1019700000
pri,1990,1052800000
pri,1991,971400000
pri,1992,1038400000
pri,1993,1127300000
pri,1994,1188100000
pri,1995,1312900000
pri,1996,1352700000
pri,1997,1539600000
pri,1998,1504100000
pri,1999,2001300000
pri,2000,1990300000
pri,2001,2013800000
pri,2002,1872500000
pri,2003,1871852600
pri,2004,2015225500
pri,2005,1935977000
pri,2006,1928808000
pri,2007,1851776000
pri,2008,1705800000
pri,2009,1492700000
pri,2010,1376600000
pri,2011,1488300000
pri,2012,1574300000
pri,2013,1434900000
pri,2014,1348500000
pri,2015,1354100000
pri,2016,1247800000
pri,2017,1291000000
pri,2018,2080300000
pri,2019,2096900000
pri,2020,1639500000
prt,1970,13532638000
prt,1971,13054552000
prt,1972,14999036000
prt,1973,18162436000
prt,1974,16611671000
prt,1975,9085637000
prt,1976,11779791000
prt,1977,15784462000
prt,1978,16821386000
prt,1979,18077504000
prt,1980,20011135000
prt,1981,20734079000
prt,1982,21001477000
prt,1983,16992067000
prt,1984,13527062000
prt,1985,13257512000
prt,1986,15634017000
prt,1987,20107571000
prt,1988,24487022000
prt,1989,24974315000
prt,1990,27631435000
prt,1991,27575469000
prt,1992,28453649000
prt,1993,25976126000
prt,1994,29131334000
prt,1995,30883984000
prt,1996,32167571000
prt,1997,36361689000
prt,1998,40846969000
prt,1999,43925454000
prt,2000,44602011000
prt,2001,45435853000
prt,2002,42862793000
prt,2003,38639347000
prt,2004,40473567000
prt,2005,40240748000
prt,2006,40160828000
prt,2007,41705944000
prt,2008,42059541000
prt,2009,37083221000
prt,2010,38166071000
prt,2011,32959737000
prt,2012,27229576000
prt,2013,25852917000
prt,2014,26904041000
prt,2015,28494100000
prt,2016,29215352000
prt,2017,32688913000
prt,2018,35251066000
prt,2019,36407960000
prt,2020,34314889000
pry,1962,1008511408833.31006
pry,1963,960285166325.703
pry,1964,1183025480174.20996
pry,1965,1837372931494.57007
pry,1966,2203147495518.47998
pry,1967,2498098411450.62939
pry,1968,2640036001331.0498
pry,1969,2928715242589.50977
pry,1970,2914765929470.12939
pry,1971,3233464449224.8501
pry,1972,3786664283998.33984
pry,1973,5325841423526.08984
pry,1974,6100159335614.38965
pry,1975,5928878287137.99023
pry,1976,7764593736393.07031
pry,1977,9168747460682.41016
pry,1978,11496375245623.40039
pry,1979,13157839823299.30078
pry,1980,16461691464028.19922
pry,1981,19657033118248.89453
pry,1982,16164801639353.40039
pry,1983,13178246876954.30078
pry,1984,13308644334227.80078
pry,1985,11412053835293.69922
pry,1986,13081389262289.40039
pry,1987,15312050843509
pry,1988,14460981476882.80078
pry,1989,15818213818135.59961
pry,1990,18198969851605.30078
pry,1991,19939093068900
pry,1992,20648671359900
pry,1993,21452347739800
pry,1994,24214600750600
pry,1995,25226863219300
pry,1996,23974959097000
pry,1997,25622166813000
pry,1998,22895488901400
pry,1999,21746356275600
pry,2000,18974948063500
pry,2001,19321557269300
pry,2002,20015197205400
pry,2003,22030927002900
pry,2004,22625429853200
pry,2005,21313770315900
pry,2006,22706727484100
pry,2007,24556619685500
pry,2008,29501748308300
pry,2009,27444300127200
pry,2010,36666824655800
pry,2011,38114958213800
pry,2012,33168161582200
pry,2013,36293242587400
pry,2014,40825290633700
pry,2015,38933444778700
pry,2016,36750803713900
pry,2017,40813233388700
pry,2018,46858694535900
pry,2019,43736462219200
pry,2020,41759752747100
pse,1994,1800258111.16
pse,1995,1808727067.33
pse,1996,1817541695.18
pse,1997,2050524407.72
pse,1998,2353159963.85
pse,1999,3239116480.54
pse,2000,2267951894.65
pse,2001,1790060796.59
pse,2002,1516634497.45
pse,2003,1930749170.49
pse,2004,1990204699.5
pse,2005,2132794267.64
pse,2006,1967217532.76
pse,2007,1535646439.87
pse,2008,2072993066.94
pse,2009,2407776089.34
pse,2010,2341752798.4
pse,2011,2182100000
pse,2012,2790400000
pse,2013,3193500000
pse,2014,3084400000
pse,2015,3505400000
pse,2016,3873800000
pse,2017,4166900000
pse,2018,4260300000
pse,2019,4177100000
pse,2020,3207100000
qat,2016,279899472247.41302
qat,2017,259333058742.09601
qat,2018,277735000718.43298
qat,2019,281783663405.138
qat,2020,252499645763.358
rou,1990,41043094013.8524
rou,1991,28067180800
rou,1992,31145019200
rou,1993,33731194100
rou,1994,40718954900
rou,1995,43717900000
rou,1996,43429700000
rou,1997,40880000000
rou,1998,38984800000
rou,1999,33978600000
rou,2000,42725700000
rou,2001,50058200000
rou,2002,51250300000
rou,2003,55630700000
rou,2004,65110500000
rou,2005,65779400000
rou,2006,87496300000
rou,2007,111195100000
rou,2008,123556200000
rou,2009,95751200000
rou,2010,94200200000
rou,2011,98663300000
rou,2012,93658700000
rou,2013,93308100000
rou,2014,94835800000
rou,2015,100670600000
rou,2016,100686400000
rou,2017,107521100000
rou,2018,110714300000
rou,2019,120820400000
rou,2020,124626700000
rus,1990,48422516335769
rus,1991,47308798460000
rus,1992,29851851828100
rus,1993,21075407390700
rus,1994,14499880284900
rus,1995,12933893214400
rus,1996,12042889097900
rus,1997,11549108017200
rus,1998,6328931136400
rus,1999,5911182754200
rus,2000,10356458917800
rus,2001,12085939137700
rus,2002,11771740962700
rus,2003,13455102988500
rus,2004,15096661412200
rus,2005,16530831782000
rus,2006,19456796294200
rus,2007,23737255044600
rus,2008,26229651004100
rus,2009,15475482586900
rus,2010,19885954375200
rus,2011,24062000000000
rus,2012,25395500000000
rus,2013,24086400000000
rus,2014,22548500000000
rus,2015,19900600000000
rus,2016,19773400000000
rus,2017,21040800000000
rus,2018,20706000000000
rus,2019,21379900000000
rus,2020,20958000000000
rwa,1960,22897154816.1645
rwa,1961,23748991877.8751
rwa,1962,32257210123.5576
rwa,1963,28407794846.2592
rwa,1964,26442936022.0472
rwa,1965,33420062729.6476
rwa,1966,35223409924.6384
rwa,1967,28501927896.4574
rwa,1968,34174072558.0273
rwa,1969,30688279267.1348
rwa,1970,34613372972.22669
rwa,1971,45384541689.9542
rwa,1972,62717237439.5341
rwa,1973,63968791591.733
rwa,1974,71559499975.5602
rwa,1975,96562559240.8257
rwa,1976,103900665606.897
rwa,1977,119554792638.427
rwa,1978,116645463517.681
rwa,1979,94695642956.08499
rwa,1980,139486240733.48199
rwa,1981,134289459734.783
rwa,1982,224961541719.81201
rwa,1983,189457576289.49399
rwa,1984,253861245720.064
rwa,1985,277479183814.09601
rwa,1986,262273914759.79297
rwa,1987,259312311746.612
rwa,1988,259492777867.06696
rwa,1989,229507471883.56201
rwa,1990,185370919150.974
rwa,1991,183369540100
rwa,1992,193869839900
rwa,1993,215475251000
rwa,1994,39276326900
rwa,1995,100462922900
rwa,1996,109827473200
rwa,1997,149592019700
rwa,1998,193808001400
rwa,1999,232709000000
rwa,2000,271642000000
rwa,2001,271938000000
rwa,2002,292939000000
rwa,2003,321913000000
rwa,2004,360226000000
rwa,2005,418043000000
rwa,2006,537580000000
rwa,2007,682007000000
rwa,2008,900087000000
rwa,2009,924919000000
rwa,2010,990504000000
rwa,2011,1082287000000
rwa,2012,1323121000000
rwa,2013,1425269000000
rwa,2014,1502711000000
rwa,2015,1771277000000
rwa,2016,1921083000000
rwa,2017,1833923000000
rwa,2018,1839353000000
rwa,2019,2218182000000
rwa,2020,2297978000000
sau,2000,190272046000
sau,2001,178261928400
sau,2002,218548886300
sau,2003,218176136400
sau,2004,258436379900
sau,2005,299224458800
sau,2006,377607114800
sau,2007,454814727800
sau,2008,567662035400
sau,2009,546684762500
sau,2010,612580811200
sau,2011,669024144400
sau,2012,689442323800
sau,2013,697088415300
sau,2014,741701366100
sau,2015,782283841000
sau,2016,689022093000
sau,2017,664451249300
sau,2018,613211249300
sau,2019,728621238400
sau,2020,596056600677.26794
sdn,1960,314231815.72493
sdn,1961,499944961.70261
sdn,1962,560503520.42943
sdn,1963,466974194.3637
sdn,1964,496580562.09424
sdn,1965,414489941.00741
sdn,1966,455244063.47029
sdn,1967,461610562.2438
sdn,1968,470532507.95111
sdn,1969,491245787.165
sdn,1970,496984562.76355
sdn,1971,420497786.12551
sdn,1972,395794286.80019
sdn,1973,583065721.07379
sdn,1974,765988281.58055
sdn,1975,1016117019.36263
sdn,1976,1144745726.9688
sdn,1977,897672635.1732
sdn,1978,744745976.47342
sdn,1979,618760237.77522
sdn,1980,662453640.54761
sdn,1981,621307422.38399
sdn,1982,1249472564.52882
sdn,1983,1175899290.71552
sdn,1984,1128777078.26342
sdn,1985,748272777.96149
sdn,1986,670192985.37939
sdn,1987,823707494.5279
sdn,1988,752191446.28156
sdn,1989,753563030.3943
sdn,1990,710849344.90265
sdn,1991,626205831.07938
sdn,1992,766043470.73664
sdn,1993,791848132.01017
sdn,1994,797571713.61132
sdn,1995,822401879.06818
sdn,1996,1412611505.35886
sdn,1997,1987356005.5287
sdn,1998,2370566696.29852
sdn,1999,2292039060.34539
sdn,2000,3620585191.10862
sdn,2001,3781314651.60038
sdn,2002,4265950115.96665
sdn,2003,4597305300
sdn,2004,5011062700
sdn,2005,5426839700
sdn,2006,6164043000
sdn,2007,6539901500
sdn,2008,6800638400
sdn,2009,4874697600
sdn,2010,4274134900
sdn,2011,3982638900
sdn,2012,1593055600
sdn,2013,955833300
sdn,2014,477916700
sdn,2015,286750000
sdn,2016,200725000
sdn,2017,140709400
sdn,2018,137473100
sdn,2019,137198200
sdn,2020,129240700
sen,1965,352796953410.12903
sen,1966,299800514712.81201
sen,1967,325850019583.45697
sen,1968,349426990235.01703
sen,1969,366275137821.58398
sen,1970,444876378628.43402
sen,1971,468451936843.37
sen,1972,548994065676.63599
sen,1973,514614090586.37506
sen,1974,527780636343.10797
sen,1975,552744799358.91797
sen,1976,518292514881.06897
sen,1977,484172857778.35498
sen,1978,448201281513.70398
sen,1979,453922328619.43799
sen,1980,572872529450.29102
sen,1981,836294911431.93884
sen,1982,593468881511.21692
sen,1983,418117076010.28003
sen,1984,611193713283.953
sen,1985,853084842264.02686
sen,1986,697825754812.81299
sen,1987,762905188118.87805
sen,1988,645238856100.33899
sen,1989,512199349846.76398
sen,1990,650835146291.24683
sen,1991,745674959700
sen,1992,794250301700
sen,1993,741910074000
sen,1994,427050669800
sen,1995,569211018300
sen,1996,566232826200
sen,1997,750173723900
sen,1998,759198812300
sen,1999,934415390300
sen,2000,891856483500
sen,2001,1269316166500
sen,2002,979328347000
sen,2003,1308690069700
sen,2004,1299544065400
sen,2005,1528628182300
sen,2006,1457138257700
sen,2007,1643420923200
sen,2008,1558620540400
sen,2009,1535984137000
sen,2010,1622107305300
sen,2011,1713370705700
sen,2012,1841263603600
sen,2013,2090527235200
sen,2014,2529857000000
sen,2015,2826329000000
sen,2016,3184275826900
sen,2017,4040257274800
sen,2018,4541482823600
sen,2019,4661346438700
sen,2020,4904655834600
slb,1980,231000000
slb,1981,227000000
slb,1982,223000000
slb,1983,232000000
slb,1984,232000000
slb,1985,225000000
slb,1986,411000000
slb,1987,749000000
slb,1988,605000000
slb,1989,789000000
slb,1990,662000000
slb,1991,568000000
slb,1992,574000000
slb,1993,695000000
slb,1994,739000000
slb,1995,660000000
slb,1996,581000000
slb,1997,617000000
slb,1998,974000000
slb,1999,649000000
slb,2000,492000000
slb,2001,465000000
slb,2002,326000000
slb,2003,507000000
slb,2004,477000000
slb,2005,590000000
slb,2006,785000000
slb,2007,1069000000
slb,2008,1066000000
slb,2009,1190000000
slb,2010,2181000000
slb,2011,1411000000
slb,2012,1256000000
slb,2013,1219000000
slb,2014,1045000000
slb,2015,1249000000
slb,2016,1472000000
slb,2017,1582000000
slb,2018,1074000000
slb,2019,1128000000
slb,2020,657000000
sle,2001,339091000000
sle,2002,429951000000
sle,2003,486501000000
sle,2004,489980000000
sle,2005,602513000000
sle,2006,579502000000
sle,2007,581643000000
sle,2008,589384000000
sle,2009,657339960400
sle,2010,2178544780100
sle,2011,3096668016600
sle,2012,2456090716000
sle,2013,1946972588200
sle,2014,1848647633700
sle,2015,1573718033300
sle,2016,1703985517600
sle,2017,1776471000000
sle,2018,1191712000000
sle,2019,799179000000
sle,2020,768631000000
slv,1990,1804375454.44797
slv,1991,2088252700
slv,1992,2664538300
slv,1993,2971748400
slv,1994,3309235700
slv,1995,3768675500
slv,1996,2835541300
slv,1997,2960779600
slv,1998,3867713600
slv,1999,3648498200
slv,2000,3656312600
slv,2001,3781673300
slv,2002,3702542000
slv,2003,4005075600
slv,2004,3878204100
slv,2005,4114008800
slv,2006,4624968700
slv,2007,4663355900
slv,2008,4388217900
slv,2009,3160833300
slv,2010,3402118600
slv,2011,3768143000
slv,2012,3873356500
slv,2013,4096842500
slv,2014,3704700000
slv,2015,4038493500
slv,2016,4184458700
slv,2017,4336721800
slv,2018,4649398500
slv,2019,4961889900
slv,2020,4567617200
smr,2015,160793300.90018
smr,2016,202342866.45193
smr,2017,235487425.21356
smr,2018,252372447.05544
smr,2019,301628403.83906
som,1960,3327600896
som,1961,3211000832
som,1962,3449500672
som,1963,3522300928
som,1964,3435200768
som,1965,3621400064
som,1966,4044000000
som,1967,4499197952
som,1968,4650601984
som,1969,4638498816
som,1970,4607397888
som,1971,4579388928
som,1972,6081200128
som,1973,5985800192
som,1974,6135603200
som,1975,6696899072
som,1976,8796889088
som,1977,14204000256
som,1978,17696000000
som,1979,14158000128
som,1980,25215399936
som,1981,18357800960
som,1982,21058000896
som,1983,17400999936
som,1984,19594799104
som,1985,26033600512
som,1986,18792200192
som,1987,21187198976
som,1988,14428199936
som,1989,17552199680
srb,1995,150995000000
srb,1996,270352600000
srb,1997,327715400000
srb,1998,160074200000
srb,1999,141781000000
srb,2000,176352400000
srb,2001,417378300000
srb,2002,463875400000
srb,2003,514458600000
srb,2004,731731500000
srb,2005,666471100000
srb,2006,723520000000
srb,2007,1063428800000
srb,2008,1190368900000
srb,2009,838155100000
srb,2010,694587000000
srb,2011,777282000000
srb,2012,748216100000
srb,2013,802717500000
srb,2014,761700700000
srb,2015,806090000000
srb,2016,815584100000
srb,2017,906224900000
srb,2018,1094542900000
srb,2019,1285187800000
srb,2020,1279568900000
ssd,2008,4880000000
ssd,2009,3857000000
ssd,2010,3636000000
ssd,2011,3901000000
ssd,2012,1825000000
ssd,2013,2147000000
ssd,2014,2093325000
ssd,2015,2134913600
svk,1992,7794751000
svk,1993,7350481000
svk,1994,6591853000
svk,1995,8432182000
svk,1996,12370877000
svk,1997,13472344000
svk,1998,13709266000
svk,1999,11780177000
svk,2000,11206705000
svk,2001,12964077000
svk,2002,13043586000
svk,2003,12031210000
svk,2004,13621528000
svk,2005,16060420000
svk,2006,16862827000
svk,2007,18520956000
svk,2008,19566691000
svk,2009,13519905000
svk,2010,16768440000
svk,2011,18184778000
svk,2012,14982542000
svk,2013,15269055000
svk,2014,16406450000
svk,2015,19466582000
svk,2016,18785216000
svk,2017,19130385000
svk,2018,20122455000
svk,2019,21389383000
svk,2020,17143640000
svn,1990,4042618000
svn,1991,3409731000
svn,1992,3284347000
svn,1993,3957177000
svn,1994,4583687000
svn,1995,5637430000
svn,1996,5832826000
svn,1997,6473291000
svn,1998,6995659000
svn,1999,8023046000
svn,2000,8222181000
svn,2001,8058394000
svn,2002,8213540000
svn,2003,8924859000
svn,2004,9868012000
svn,2005,9882205000
svn,2006,11097833000
svn,2007,13074132000
svn,2008,13525233000
svn,2009,9175608000
svn,2010,8661258000
svn,2011,8422443000
svn,2012,6983053000
svn,2013,7305888000
svn,2014,7431004000
svn,2015,7445595000
svn,2016,7417278000
svn,2017,8418738000
svn,2018,9314657000
svn,2019,9370025000
svn,2020,8681922000
swe,1970,487785861000
swe,1971,453264243000
swe,1972,443323014000
swe,1973,448991447000
swe,1974,490650137000
swe,1975,521993997000
swe,1976,512052767000
swe,1977,438350252000
swe,1978,380901539000
swe,1979,441467890000
swe,1980,480489900000
swe,1981,420286395000
swe,1982,419069622000
swe,1983,422731265000
swe,1984,466934723000
swe,1985,526245897000
swe,1986,522050298000
swe,1987,557359345000
swe,1988,591928945000
swe,1989,666194120000
swe,1990,666118071000
swe,1991,576523508000
swe,1992,542432851000
swe,1993,438271000000
swe,1994,501008000000
swe,1995,544204000000
swe,1996,549171000000
swe,1997,561708000000
swe,1998,612689000000
swe,1999,636303000000
swe,2000,689403000000
swe,2001,695463000000
swe,2002,680015000000
swe,2003,703102000000
swe,2004,732306000000
swe,2005,767845000000
swe,2006,844251000000
swe,2007,937803000000
swe,2008,916668000000
swe,2009,745722000000
swe,2010,865186000000
swe,2011,934724000000
swe,2012,883787000000
swe,2013,897607000000
swe,2014,959946000000
swe,2015,1040777000000
swe,2016,1074308000000
swe,2017,1137363000000
swe,2018,1164318000000
swe,2019,1154624000000
swe,2020,1120766000000
swz,1980,3364304675.78768
swz,1981,4513593925.72691
swz,1982,4329061061.7272
swz,1983,7185176452.2045
swz,1984,6601559430.84272
swz,1985,4921936663.97904
swz,1986,4476706868.46024
swz,1987,7251075369.2181
swz,1988,8195277159.7066
swz,1989,8876472847.20068
swz,1990,8825301559.31788
swz,1991,9224158568.66972
swz,1992,10028428386.8778
swz,1993,9676211002.61865
swz,1994,9758323408.67848
swz,1995,9318138958.37783
swz,1996,8441654768.64143
swz,1997,8567781500.67409
swz,1998,8818257371.59608
swz,1999,6200599302.85402
swz,2000,5221390324.83305
swz,2001,5573846354.47089
swz,2002,5235043000
swz,2003,4865603000
swz,2004,5148317900
swz,2005,5010618200
swz,2006,4943362800
swz,2007,4817881800
swz,2008,4605995100
swz,2009,4836906700
swz,2010,4837902800
swz,2011,4513835900
swz,2012,4456391600
swz,2013,4734276400
swz,2014,4880995100
swz,2015,5153158200
swz,2016,5570155800
swz,2017,5497813000
swz,2018,7453838400
swz,2019,7531988300
swz,2020,7113666500
sxm,2011,214300000
sxm,2012,218200000
sxm,2013,227300000
sxm,2014,247000000
sxm,2015,234403000
sxm,2016,225026880
sxm,2017,238078439.04
sxm,2018,324024755.53344
syc,1984,451466400
syc,1985,520050400
syc,1986,578373800
syc,1987,514830100
syc,1988,732282800
syc,1989,986997700
syc,1990,792020100
syc,1991,724686600
syc,1992,715241800
syc,1993,1070935200
syc,1994,1132958700
syc,1995,1078823600
syc,1996,1338193800
syc,1997,1871054300
syc,1998,2487750000
syc,1999,3145839800
syc,2000,2247308900
syc,2001,2752706800
syc,2002,2307601900
syc,2003,1619226000
syc,2006,1708000000
syc,2012,2913000000
syc,2013,3458000000
syc,2014,3740000000
syc,2015,3770000000
syc,2016,3544000000
syc,2017,4199000000
tcd,1985,248794203300
tcd,1986,266793863000
tcd,1987,291463790600
tcd,1988,259922494400
tcd,1989,300363087200
tcd,1990,334006527700
tcd,1991,268944109400
tcd,1992,301184854100
tcd,1993,327169347500
tcd,1994,326088076000
tcd,1995,261726649700
tcd,1996,410640816300
tcd,1997,417457792400
tcd,1998,388033754800
tcd,1999,311587188700
tcd,2000,525001373300
tcd,2001,1013798289000
tcd,2002,1643827926800
tcd,2003,1633957646600
tcd,2005,725872910800
tcd,2007,813181300000
tcd,2008,821625600000
tcd,2009,1183214700000
tcd,2010,1532252900000
tcd,2011,1266352100000
tcd,2012,1525248100000
tcd,2013,1540932700000
tcd,2014,1728733500000
tcd,2015,1232100100000
tcd,2016,988792000000
tcd,2017,760943500000
tcd,2018,799750600000
tcd,2019,849386300000
tcd,2020,779378000000
tgo,1960,92543997308.23267
tgo,1961,72641932076.66061
tgo,1962,92543997308.23267
tgo,1963,119411033715.65601
tgo,1964,217926121549.50601
tgo,1965,270253515351.90497
tgo,1966,232635498933.92801
tgo,1967,186108561128.06799
tgo,1968,166309514877.272
