geo,time,dt_tds_dppg_cd
jam,1971,19834637.7
jam,1972,29469707.9
jam,1973,38692373
jam,1974,65288176.5
jam,1975,82059750.9
jam,1976,113256798.1
jam,1977,158565175.2
jam,1978,203525086.5
jam,1979,207818948.5
jam,1980,208001992.3
jam,1981,238564050.1
jam,1982,243577942.2
jam,1983,270949842.4
jam,1984,274582291.7
jam,1985,355908468.7
jam,1986,475750292.3
jam,1987,435724031.7
jam,1988,449107692.6
jam,1989,408298546.8
jam,1990,484017150.1
jam,1991,550151753.8
jam,1992,553693330.4
jam,1993,422503794.6
jam,1994,460443273.6
jam,1995,518528786
jam,1996,537105938.6
jam,1997,539242633.8
jam,1998,414887100.5
jam,1999,520894356.5
jam,2000,558060398.5
jam,2001,672280934.8
jam,2002,796101881.9
jam,2003,799164256
jam,2004,808152777.6
jam,2005,904537479.2
jam,2006,734078542.5
jam,2007,1047416199.7
jam,2008,948823263.6
jam,2009,1249764383.8
jam,2010,825457032.2
jam,2011,1217963635.6
jam,2012,1094565657.4
jam,2013,774234790.7
jam,2014,922174399.5
jam,2015,1133753806
jam,2016,1744548583.1
jam,2017,1241452138.3
jam,2018,1046936339.1
jam,2019,1961942770.8
jam,2020,1072870109.4
jor,1970,4531784.5
jor,1971,7548379.9
jor,1972,9895843.5
jor,1973,11631348.3
jor,1974,14728100.8
jor,1975,21231356.2
jor,1976,28799407.5
jor,1977,53089604.5
jor,1978,77217004.1
jor,1979,125906028.8
jor,1980,181584515.9
jor,1981,264532212.2
jor,1982,230110857.7
jor,1983,302404188.7
jor,1984,335019713.3
jor,1985,455598172.8
jor,1986,539094139.2
jor,1987,681807529.3
jor,1988,895105761
jor,1989,502424669.8
jor,1990,551743068.3
jor,1991,630423012.5
jor,1992,662121779.8
jor,1993,514827547.7
jor,1994,489879671.3
jor,1995,538379012
jor,1996,908664323.3
jor,1997,789406813.2
jor,1998,808071171.8
jor,1999,465719012
jor,2000,547144218.4
jor,2001,532350408.9
jor,2002,483760184.3
jor,2003,1028680338.5
jor,2004,567495846.4
jor,2005,495107047.6
jor,2006,542235841.7
jor,2007,630924480.2
jor,2008,2605654205.7
jor,2009,544661685
jor,2010,624802709.7
jor,2011,735794027.1
jor,2012,739337213
jor,2013,715884717.7
jor,2014,1115815129.8
jor,2015,1794892106.6
jor,2016,1847988129.6
jor,2017,939435649
jor,2018,1095147645.8
jor,2019,2126250007.7
jor,2020,2298819462.2
kaz,1992,21826.4
kaz,1993,7907520.3
kaz,1994,47103093.6
kaz,1995,194811293.4
kaz,1996,245545233.7
kaz,1997,315496249.8
kaz,1998,397290499.3
kaz,1999,628205726.8
kaz,2000,451265842.5
kaz,2001,499178419.1
kaz,2002,872703842.4
kaz,2003,466717185.1
kaz,2004,876693445.3
kaz,2005,1235742133
kaz,2006,335220436.8
kaz,2007,735453922.3
kaz,2008,197096015.3
kaz,2009,189613937.5
kaz,2010,332388512.8
kaz,2011,195254649.5
kaz,2012,329767391.1
kaz,2013,557439678.5
kaz,2014,864451363.6
kaz,2015,851986048.1
kaz,2016,1219412370.1
kaz,2017,1901590536.6
kaz,2018,1482156656.4
kaz,2019,2512258013.8
kaz,2020,2104576929.5
ken,1970,30088546.9
ken,1971,30037484.5
ken,1972,26521417.2
ken,1973,33110768.9
ken,1974,37394830.4
ken,1975,43056265.7
ken,1976,54710899.8
ken,1977,63627416.4
ken,1978,131871884.6
ken,1979,137243055.9
ken,1980,231759747.7
ken,1981,272034138.7
ken,1982,307788101.7
ken,1983,291422436.6
ken,1984,305554408.9
ken,1985,344752149.2
ken,1986,358486383
ken,1987,417878291.2
ken,1988,452459339.5
ken,1989,428102745
ken,1990,507290736.9
ken,1991,521822689
ken,1992,412636565.5
ken,1993,409351273.6
ken,1994,711820874.9
ken,1995,700829528
ken,1996,643286912.2
ken,1997,477234513.2
ken,1998,489407104.6
ken,1999,509883497.8
ken,2000,442873123.8
ken,2001,354841555.8
ken,2002,424535775.5
ken,2003,510401641.9
ken,2004,303852672.9
ken,2005,502667743.8
ken,2006,391832543.1
ken,2007,414537089
ken,2008,380096950.9
ken,2009,344665204.8
ken,2010,350122923.1
ken,2011,386481428.4
ken,2012,474322697.7
ken,2013,450469475.1
ken,2014,1229980982.7
ken,2015,679671163.2
ken,2016,769733106.3
ken,2017,1174555711.3
ken,2018,2310488814.5
ken,2019,3982811345.5
ken,2020,2422852780.7
kgz,1993,351957.6
kgz,1994,13113901.6
kgz,1995,56030665.2
kgz,1996,43421175.4
kgz,1997,29572006.8
kgz,1998,40180439.9
kgz,1999,17158797
kgz,2000,39605734.4
kgz,2001,50180833
kgz,2002,45913807.4
kgz,2003,27992908.4
kgz,2004,26286729.6
kgz,2005,28745271.1
kgz,2006,34574539.9
kgz,2007,40940338.4
kgz,2008,52752423.1
kgz,2009,57527894.2
kgz,2010,61338167.6
kgz,2011,84597184.8
kgz,2012,73247315.8
kgz,2013,77986490
kgz,2014,99485523.4
kgz,2015,117259963.1
kgz,2016,133156697.7
kgz,2017,132532907.4
kgz,2018,155543998.3
kgz,2019,177707564.8
kgz,2020,180393048.5
khm,1992,738000
khm,1993,12000
khm,1994,308000
khm,1995,5856000
khm,1996,6747805.6
khm,1997,7282482.3
khm,1998,7635444.7
khm,1999,12034424.3
khm,2000,4155492.7
khm,2001,5463409.5
khm,2002,7293994.4
khm,2003,11295086
khm,2004,16113848.8
khm,2005,19923010.8
khm,2006,28288161
khm,2007,26540824.3
khm,2008,38504228.2
khm,2009,46797545.4
khm,2010,59448052.4
khm,2011,71537102.8
khm,2012,89224251.6
khm,2013,120409580.2
khm,2014,134467909.1
khm,2015,136629759.1
khm,2016,186152396.7
khm,2017,212233255.8
khm,2018,265796706.3
khm,2019,310261923.8
khm,2020,359103949.9
kna,1984,678000
kna,1985,808000
kna,1986,1042000
kna,1987,1469000
kna,1988,1517000
kna,1989,1850000
kna,1990,2925000
kna,1991,3416000
kna,1992,3547000
kna,1993,4748000
kna,1994,6590000
kna,1995,6633000
kna,1996,6757000
kna,1997,6748000
kna,1998,10595000
kna,1999,16943000
kna,2000,19501000
kna,2001,21695000
kna,2002,37991000
kna,2003,43314000
kna,2004,46418000
kna,2005,48608000
kna,2006,47319000
kna,2007,47952000
kna,2008,46394000
kna,2009,41727000
kna,2010,44750000
kos,2009,230280943.7
kos,2010,25658000
kos,2011,28233771.3
kos,2012,25857892.9
kos,2013,27287110.7
kos,2014,27075718.1
kos,2015,23846549.5
kos,2016,29294211.5
kos,2017,30452843.7
kos,2018,31983517.4
kos,2019,34136158.1
kos,2020,37956634.5
lao,1970,1581819.6
lao,1971,1914969.9
lao,1972,3434160.6
lao,1973,5168405.2
lao,1974,5659368.2
lao,1975,6110625.1
lao,1976,6289669.6
lao,1977,7197147.5
lao,1978,10427591.8
lao,1979,13330854.7
lao,1980,2420251.4
lao,1981,2197265.8
lao,1982,4434969.8
lao,1983,3723129.3
lao,1984,5654015.3
lao,1985,4664831.8
lao,1986,5420149.2
lao,1987,7086232.1
lao,1988,6871279.5
lao,1989,15631273.9
lao,1990,8422493.8
lao,1991,8335412.2
lao,1992,9407242.9
lao,1993,28244232.4
lao,1994,19745902.7
lao,1995,23444354.2
lao,1996,25251489.9
lao,1997,22195746
lao,1998,24111078.7
lao,1999,28621046.2
lao,2000,32222108.9
lao,2001,34267706.9
lao,2002,35619819.8
lao,2003,41424299.1
lao,2004,46048569
lao,2005,54811385.8
lao,2006,51093031.1
lao,2007,57266123.2
lao,2008,74181101
lao,2009,89523237.6
lao,2010,86689048.5
lao,2011,159010930.7
lao,2012,157819406.7
lao,2013,181347388.9
lao,2014,222442317.3
lao,2015,249027758.4
lao,2016,374289364.5
lao,2017,474381606.9
lao,2018,638275471.9
lao,2019,470436582.8
lao,2020,985403603.3
lbn,1970,3612040.6
lbn,1971,9483351.5
lbn,1972,9314889.2
lbn,1973,11017458.2
lbn,1974,11909594.5
lbn,1975,10836620.8
lbn,1976,8222086.1
lbn,1977,8030942.8
lbn,1978,7683379.5
lbn,1979,9628863.8
lbn,1980,13387476
lbn,1981,53822240.2
lbn,1982,72129152.8
lbn,1983,64948963.7
lbn,1984,75942185.3
lbn,1985,88610662.2
lbn,1986,69531811.2
lbn,1987,66052257.2
lbn,1988,51788451.6
lbn,1989,39820050.5
lbn,1990,38746701.4
lbn,1991,47572157
lbn,1992,65060006.5
lbn,1993,68361639.3
lbn,1994,122137236.8
lbn,1995,158389915.4
lbn,1996,217344615.3
lbn,1997,607885057.8
lbn,1998,266029287.8
lbn,1999,425571328.3
lbn,2000,1251737105.5
lbn,2001,1194936764.8
lbn,2002,1766481440.1
lbn,2003,2958876284
lbn,2004,4067640036.4
lbn,2005,3103612767.5
lbn,2006,4042751206.2
lbn,2007,4185196068.3
lbn,2008,4259690351.1
lbn,2009,4538983531.4
lbn,2010,3882926911.3
lbn,2011,5216126183.2
lbn,2012,3805471009.9
lbn,2013,3403085341.5
lbn,2014,3947990476.6
lbn,2015,3909992034.1
lbn,2016,4345413077.4
lbn,2017,4791317549.9
lbn,2018,4739509625.7
lbn,2019,5058854551.3
lbn,2020,354700504.3
lbr,1970,17492437
lbr,1971,16743081.7
lbr,1972,16812868.7
lbr,1973,17217674.7
lbr,1974,19563095.1
lbr,1975,32438566.2
lbr,1976,21385436.5
lbr,1977,26250035.9
lbr,1978,26190551.6
lbr,1979,74707341.7
lbr,1980,37947323.8
lbr,1981,25481408.9
lbr,1982,32993230.5
lbr,1983,19523044.8
lbr,1984,19445411.9
lbr,1985,18571217.5
lbr,1986,28346912.8
lbr,1987,12412818.3
lbr,1988,19133470.8
lbr,1989,2923485.4
lbr,1990,1919633.6
lbr,1991,16534781.2
lbr,1992,96000
lbr,1993,21423481
lbr,1994,13713667.1
lbr,1996,368494.3
lbr,1997,49000
lbr,1998,38000
lbr,1999,27000
lbr,2000,0
lbr,2001,0
lbr,2002,19000
lbr,2003,0
lbr,2004,0
lbr,2005,32501.4
lbr,2006,48556.5
lbr,2007,641260672.3
lbr,2008,106497359.5
lbr,2009,16097395.8
lbr,2010,4333869.6
lbr,2011,2998362.9
lbr,2012,4550487
lbr,2013,6181193.3
lbr,2014,14199075.3
lbr,2015,5070580.9
lbr,2016,4622331.5
lbr,2017,7745089
lbr,2018,12523929
lbr,2019,16203334.2
lbr,2020,22067116.7
lca,1981,1174761.7
lca,1982,1227892
lca,1983,1335616.6
lca,1984,1245310.5
lca,1985,1463626.3
lca,1986,1899678.6
lca,1987,2342115.4
lca,1988,3136456.7
lca,1989,4947399.1
lca,1990,6021579.6
lca,1991,9769620.1
lca,1992,11327882.4
lca,1993,10986936.3
lca,1994,10345381.6
lca,1995,10943244
lca,1996,11881155.6
lca,1997,12120818.1
lca,1998,13961517.1
lca,1999,15719405.1
lca,2000,27334175.1
lca,2001,21802578.6
lca,2002,17065798.9
lca,2003,26493251
lca,2004,20084424.4
lca,2005,27320910.6
lca,2006,30863091.7
lca,2007,42027024.3
lca,2008,48342610.7
lca,2009,42011970.2
lca,2010,41255295.8
lca,2011,43251035.7
lca,2012,43547034.5
lca,2013,35141592.5
lca,2014,34520062.2
lca,2015,66099121.8
lca,2016,44287819.1
lca,2017,42415404.9
lca,2018,44030933.7
lca,2019,45899546.1
lca,2020,42350370.1
lka,1970,41545447
lka,1971,41035333.9
lka,1972,49705379.9
lka,1973,54704944.5
lka,1974,69025751.7
lka,1975,138474611.6
lka,1976,128842566.9
lka,1977,126167524.2
lka,1978,91235987.4
lka,1979,78105743.8
lka,1980,84469369
lka,1981,93860907.8
lka,1982,142980467.6
lka,1983,165408033.4
lka,1984,192711974.3
lka,1985,215024972.5
lka,1986,256806938.2
lka,1987,318242147.4
lka,1988,326038894.6
lka,1989,304990670.5
lka,1990,284891977.9
lka,1991,290439028.7
lka,1992,351489999.4
lka,1993,366044157.9
lka,1994,379564444
lka,1995,387832714.2
lka,1996,388425845
lka,1997,408161759.9
lka,1998,437542704.5
lka,1999,566544214
lka,2000,617581571.3
lka,2001,527916873.8
lka,2002,511904276.4
lka,2003,484613979.9
lka,2004,543996763.8
lka,2005,311249373
lka,2006,688690338.2
lka,2007,729189486.7
lka,2008,1006843318.7
lka,2009,1108831845.1
lka,2010,1177943797.8
lka,2011,1069091455.7
lka,2012,1743222918.6
lka,2013,1324124250.6
lka,2014,3356644088.5
lka,2015,2448452627.4
lka,2016,2110372002.3
lka,2017,3456233182.8
lka,2018,4436695314.1
lka,2019,4965997686.1
lka,2020,4353647760.9
lso,1970,507700
lso,1971,294865.6
lso,1972,324941.3
lso,1973,399169
lso,1974,284255.7
lso,1975,335029.3
lso,1976,543801.3
lso,1977,457372.4
lso,1978,1088432.6
lso,1979,2406188.1
lso,1980,4824746.7
lso,1981,4419415.2
lso,1982,9326105.9
lso,1983,20972572.1
lso,1984,13464675
lso,1985,17903643.3
lso,1986,13293889.5
lso,1987,13864807.5
lso,1988,22848284.2
lso,1989,21352764.8
lso,1990,22827087.9
lso,1991,26016846.6
lso,1992,33450848.4
lso,1993,32303927.5
lso,1994,27953108.2
lso,1995,37709192.8
lso,1996,34267568.4
lso,1997,43086129.5
lso,1998,46515100.1
lso,1999,48523649.4
lso,2000,56109069.4
lso,2001,64096678.5
lso,2002,64071563.6
lso,2003,64317466.3
lso,2004,52511916.1
lso,2005,78982949.1
lso,2006,44803346.6
lso,2007,95417662.3
lso,2008,32314896
lso,2009,32065251.2
lso,2010,27248847.7
lso,2011,33496883.5
lso,2012,34999912.1
lso,2013,39000007.8
lso,2014,40923723.1
lso,2015,51588456
lso,2016,54348958.9
lso,2017,49358396.1
lso,2018,58934325.3
lso,2019,61045574.3
lso,2020,59818360.7
mar,1970,62421616.4
mar,1971,96015676.5
mar,1972,112690686.3
mar,1973,138565028.5
mar,1974,147995296.4
mar,1975,158726257
mar,1976,210739621.7
mar,1977,323596181.2
mar,1978,612396760.1
mar,1979,888484821.6
mar,1980,1205021957.4
mar,1981,1321020870.3
mar,1982,1446234947.7
mar,1983,1268495944.1
mar,1984,774200208
mar,1985,1052808521.7
mar,1986,1247006237.7
mar,1987,1249150350.4
mar,1988,1342534215.5
mar,1989,1686329388
mar,1990,1463505106.6
mar,1991,2128886646.8
mar,1992,3681388130.7
mar,1993,3085513631.4
mar,1994,3454553519.7
mar,1995,3598080895.9
mar,1996,3254289450.4
mar,1997,2946466019.6
mar,1998,2699431159.2
mar,1999,2953656140.2
mar,2000,2470386715.6
mar,2001,2490200088.3
mar,2002,3020084555.2
mar,2003,3762977404.4
mar,2004,2608958339.2
mar,2005,2388358085.6
mar,2006,2036298189.1
mar,2007,2421672174.6
mar,2008,2455749488.7
mar,2009,1749873017.9
mar,2010,2093394369.7
mar,2011,2197541724.5
mar,2012,2328699403.5
mar,2013,2921079763.5
mar,2014,2778295112.1
mar,2015,2550254500.1
mar,2016,3029246150.8
mar,2017,3316595418.3
mar,2018,2978093621.5
mar,2019,2971362356.6
mar,2020,4188548390
mda,1992,5000000
mda,1993,1034000
mda,1994,8595000
mda,1995,58242357.6
mda,1996,61854447
mda,1997,87008885.1
mda,1998,109924590.5
mda,1999,99110586.5
mda,2000,69766273.2
mda,2001,75883382
mda,2002,110840976.8
mda,2003,66671629.9
mda,2004,111459991
mda,2005,64405482.1
mda,2006,70440909.8
mda,2007,60941196.2
mda,2008,60328846.6
mda,2009,77132187.4
mda,2010,71378743.6
mda,2011,87421891.4
mda,2012,81664560.1
mda,2013,100460417.9
mda,2014,78345104.1
mda,2015,55561555.8
mda,2016,52237088.9
mda,2017,69495738.3
mda,2018,111251835.7
mda,2019,124255838.4
mda,2020,141432650.5
mdg,1970,61421499.9
mdg,1971,67204374.6
mdg,1972,73274891.4
mdg,1973,84276374.9
mdg,1974,85936588
mdg,1975,64182202.6
mdg,1976,10981426
mdg,1977,136898940.5
mdg,1978,18035260.5
mdg,1979,33711751.2
mdg,1980,68453156.3
mdg,1981,69210298
mdg,1982,84169852.3
mdg,1983,56609943.6
mdg,1984,72978368.6
mdg,1985,94089581.6
mdg,1986,138025666.4
mdg,1987,187452842.5
mdg,1988,158537186.9
mdg,1989,168520532.8
mdg,1990,154666855.2
mdg,1991,115137423.7
mdg,1992,73628766.9
mdg,1993,59473466.6
mdg,1994,50270211.9
mdg,1995,39756097.9
mdg,1996,61627521.9
mdg,1997,193154301.4
mdg,1998,109046085.5
mdg,1999,140304301.2
mdg,2000,102176057.8
mdg,2001,62235957
mdg,2002,58559505.8
mdg,2003,64840409.6
mdg,2004,74852032.9
mdg,2005,66423457.9
mdg,2006,57400585.6
mdg,2007,18559623.2
mdg,2008,25449573.2
mdg,2009,41970787.4
mdg,2010,53788032.1
mdg,2011,41799709.8
mdg,2012,59231413.8
mdg,2013,58231106.6
mdg,2014,75197313
mdg,2015,120076730.8
mdg,2016,96166320.8
mdg,2017,114500606.4
mdg,2018,100618040.3
mdg,2019,96754347.5
mdg,2020,103594144.7
mdv,1978,43378.7
mdv,1979,77350.4
mdv,1980,282822.5
mdv,1981,670227.8
mdv,1982,1565076.8
mdv,1983,4263239.1
mdv,1984,16081334.6
mdv,1985,8515647.9
mdv,1986,11196831.3
mdv,1987,6446683.7
mdv,1988,8578342.3
mdv,1989,8632915.7
mdv,1990,7327405
mdv,1991,6844923.1
mdv,1992,6768295.8
mdv,1993,8087426.9
mdv,1994,9338212.1
mdv,1995,10674002.1
mdv,1996,11513497.6
mdv,1997,28245102
mdv,1998,15508278.9
mdv,1999,16735985.7
mdv,2000,18657488.2
mdv,2001,20373986.3
mdv,2002,20934666.8
mdv,2003,20767228.5
mdv,2004,28197659.7
mdv,2005,29163286.7
mdv,2006,29279903.5
mdv,2007,38678649.7
mdv,2008,50467655.5
mdv,2009,56476599.8
mdv,2010,60089748.5
mdv,2011,76757060.7
mdv,2012,77192313.5
mdv,2013,65144224.1
mdv,2014,166183270.9
mdv,2015,94935002.9
mdv,2016,97643333
mdv,2017,117420326.6
mdv,2018,388464887.9
mdv,2019,411487421.3
mdv,2020,272738801
mex,1970,705116726.2
mex,1971,734402396.7
mex,1972,864081543.8
mex,1973,1091083206.7
mex,1974,1201514384.8
mex,1975,1595582013.5
mex,1976,2243225976.3
mex,1977,3570383747.8
mex,1978,6320652970.4
mex,1979,10043823992.3
mex,1980,7910382958.9
mex,1981,8559254589.5
mex,1982,9434741231.8
mex,1983,11448395712.4
mex,1984,11299119274.8
mex,1985,10594884830.9
mex,1986,8628727785.1
mex,1987,8656482861.7
mex,1988,9934594243.8
mex,1989,9513838243.4
mex,1990,7863499725.7
mex,1991,9279728892.6
mex,1992,15322370706.3
mex,1993,10603845926.4
mex,1994,11778912835.3
mex,1995,15487833817.6
mex,1996,26756347380.8
mex,1997,28302671879.9
mex,1998,17622313122.9
mex,1999,16065377631.9
mex,2000,24799711661.9
mex,2001,24453058842.8
mex,2002,19433520040
mex,2003,22052819386.9
mex,2004,25138489807.8
mex,2005,23230257279.2
mex,2006,38814832589.6
mex,2007,21477634322.8
mex,2008,22043438043.1
mex,2009,17891436782.1
mex,2010,19800089082.1
mex,2011,19701066496.6
mex,2012,37210055015.2
mex,2013,22498957107
mex,2014,19278041319.2
mex,2015,26184462074.1
mex,2016,40791424242.6
mex,2017,36346938241.5
mex,2018,30949666496.7
mex,2019,42292159514.3
mex,2020,41963484657
mkd,1993,7847000
mkd,1994,137373322.4
mkd,1995,28237236.1
mkd,1996,50370885
mkd,1997,93885410.1
mkd,1998,97954369.7
mkd,1999,78019534.4
mkd,2000,55272075.8
mkd,2001,140002062
mkd,2002,148934984
mkd,2003,129765441.1
mkd,2004,119103149.1
mkd,2005,122189401.8
mkd,2006,358988696
mkd,2007,344710976.2
mkd,2008,132472603.1
mkd,2009,134897203.1
mkd,2010,154886271.3
mkd,2011,185583471
mkd,2012,232686138.1
mkd,2013,525440512.6
mkd,2014,249062433.4
mkd,2015,404327441.1
mkd,2016,395088448.1
mkd,2017,374370588.3
mkd,2018,511548151.4
mkd,2019,334564760.3
mkd,2020,737629499
mli,1970,709813.2
mli,1971,803700.4
mli,1972,973977.4
mli,1973,5064987.9
mli,1974,2594165.5
mli,1975,3227422.2
mli,1976,4011415.7
mli,1977,6939752.9
mli,1978,6950583.9
mli,1979,7952674.2
mli,1980,9382405.9
mli,1981,9478646.7
mli,1982,11508170.9
mli,1983,13867347
mli,1984,18060883.1
mli,1985,34435768.9
mli,1986,29688388.3
mli,1987,32103309
mli,1988,45307925.5
mli,1989,38765298.1
mli,1990,42859485.1
mli,1991,30411887.4
mli,1992,47707103.2
mli,1993,66748549.9
mli,1994,77120008
mli,1995,77497602.5
mli,1996,105981582.9
mli,1997,62486914.6
mli,1998,62133916.2
mli,1999,85084595
mli,2000,67500722.6
mli,2001,62263025.5
mli,2002,59872613.5
mli,2003,54670481.3
mli,2004,77760352.8
mli,2005,78511199.9
mli,2006,81311191.1
mli,2007,62099534.7
mli,2008,68797981.4
mli,2009,67653681.3
mli,2010,60722865.5
mli,2011,65972579.2
mli,2012,57770122.4
mli,2013,100079620.7
mli,2014,91011795.2
mli,2015,96856871.9
mli,2016,106259403.2
mli,2017,124115486.1
mli,2018,171310752.8
mli,2019,190802183.5
mli,2020,219932944.6
mmr,1970,18125902.7
mmr,1971,22051965
mmr,1972,24741315.6
mmr,1973,46835770.8
mmr,1974,31613821.2
mmr,1975,36359062.9
mmr,1976,36404593.1
mmr,1977,34892116.6
mmr,1978,47875327.4
mmr,1979,96783815.4
mmr,1980,111426605.9
mmr,1981,142891583.5
mmr,1982,122555573.5
mmr,1983,152276478.2
mmr,1984,160694745.2
mmr,1985,176739287.9
mmr,1986,223076278.6
mmr,1987,165284502.2
mmr,1988,107018062.7
mmr,1989,186894518.9
mmr,1990,58669962.7
mmr,1991,85389469.3
mmr,1992,55397802.6
mmr,1993,118163882.5
mmr,1994,168068060.8
mmr,1995,263081125.9
mmr,1996,172840058
mmr,1997,126750143.1
mmr,1998,97827958.8
mmr,1999,99425835.4
mmr,2000,18286607.2
mmr,2001,14682870.6
mmr,2002,16847854.2
mmr,2003,18461497.7
mmr,2004,20332208.6
mmr,2005,23005761.5
mmr,2006,53982641.7
mmr,2007,76369370.2
mmr,2008,87986927.8
mmr,2009,110608555.9
mmr,2010,243049841.5
mmr,2011,227209119.9
mmr,2012,1169531775.8
mmr,2013,2435618508.8
mmr,2014,643551357.9
mmr,2015,504303965.2
mmr,2016,753889529.3
mmr,2017,635788584.9
mmr,2018,824641913.6
mmr,2019,638331998.1
mmr,2020,497081535.1
mne,2006,40152400.4
mne,2007,139697227.7
mne,2008,52220989.2
mne,2009,51319177.3
mne,2010,92686530
mne,2011,201681836.4
mne,2012,252345686.4
mne,2013,351313263.2
mne,2014,270230875.3
mne,2015,475434444.2
mne,2016,463813145.7
mne,2017,292988543.5
mne,2018,693584588.1
mne,2019,549166476.2
mne,2020,626310400.1
mng,1992,65667311.4
mng,1993,22191838.4
mng,1994,43051226.1
mng,1995,41042440.6
mng,1996,42108967.7
mng,1997,61232838.1
mng,1998,28088421.9
mng,1999,16119040
mng,2000,31212189.1
mng,2001,37858836
mng,2002,44014594.7
mng,2003,277489955.8
mng,2004,26900742.5
mng,2005,31937057.7
mng,2006,40362144.7
mng,2007,45488489.8
mng,2008,64277663.4
mng,2009,87098861.5
mng,2010,141014944.3
mng,2011,74137989.9
mng,2012,89811048.6
mng,2013,133848504.8
mng,2014,161008315
mng,2015,156002295.4
mng,2016,196003792
mng,2017,285282756.6
mng,2018,874259315.9
mng,2019,473341302.2
mng,2020,764471760.1
moz,1984,16725805.6
moz,1985,52760247.1
moz,1986,93502616.7
moz,1987,38269277.7
moz,1988,51119702.8
moz,1989,56200343.5
moz,1990,51564340.5
moz,1991,71585815.8
moz,1992,73219717.7
moz,1993,110150782.1
moz,1994,108644935.3
moz,1995,141876192
moz,1996,101103720.1
moz,1997,86635076.2
moz,1998,65151123.6
moz,1999,66861897.8
moz,2000,54567566.3
moz,2001,48237086.9
moz,2002,38687513.6
moz,2003,48823806.8
moz,2004,36094915.1
moz,2005,41379160.1
moz,2006,36759324.1
moz,2007,25290819
moz,2008,34466027
moz,2009,41774803.9
moz,2010,92267230.2
moz,2011,81583574.3
moz,2012,95479567.5
moz,2013,183126070.3
moz,2014,255584244.7
moz,2015,368417027.6
moz,2016,343688692.2
moz,2017,349677252.3
moz,2018,421069372.6
moz,2019,730032617.1
moz,2020,1407885131.8
mrt,1970,3529222
mrt,1971,3658941.7
mrt,1972,10875825.9
mrt,1973,12693297.8
mrt,1974,14041909.6
mrt,1975,39600696
mrt,1976,77412851.4
mrt,1977,40953558.9
mrt,1978,26149997.9
mrt,1979,65910514.9
mrt,1980,29813382.6
mrt,1981,53868590.1
mrt,1982,38293621.2
mrt,1983,36877362.9
mrt,1984,41797287.3
mrt,1985,75579091.1
mrt,1986,74311513.8
mrt,1987,98277601.2
mrt,1988,111426895.6
mrt,1989,80068878.6
mrt,1990,117564623.4
mrt,1991,73376668.5
mrt,1992,72289843.3
mrt,1993,117821255.6
mrt,1994,95472333.8
mrt,1995,102035622.9
mrt,1996,101779821.3
mrt,1997,97472834.6
mrt,1998,94106130.7
mrt,1999,88222849.5
mrt,2000,65510231.2
mrt,2001,61000815.5
mrt,2002,43523414.2
mrt,2003,44253901.5
mrt,2004,43967792.5
mrt,2005,52231482.1
mrt,2006,63321932.7
mrt,2007,115619083.1
mrt,2008,59150883.3
mrt,2009,77017805.5
mrt,2010,112245192.2
mrt,2011,124186108
mrt,2012,148242582.3
mrt,2013,166535813.6
mrt,2014,238494893
mrt,2015,235642987
mrt,2016,247517377
mrt,2017,303957453.8
mrt,2018,362154377.6
mrt,2019,354818447.2
mrt,2020,269847482.4
mus,1970,3142300
mus,1971,4242858.1
mus,1972,2248190.9
mus,1973,2426473
mus,1974,2963207.7
mus,1975,6020556.8
mus,1976,3382374.7
mus,1977,6725410.5
mus,1978,11493082.8
mus,1979,20399917.6
mus,1980,34576539.4
mus,1981,49236260.1
mus,1982,62696161.8
mus,1983,83041563.7
mus,1984,74419868.1
mus,1985,66005618.1
mus,1986,64557341.5
mus,1987,78350613.4
mus,1988,142583857.3
mus,1989,87274576.9
mus,1990,80515484.5
mus,1991,108934691.2
mus,1992,158731699.3
mus,1993,107264504.6
mus,1994,116959882.8
mus,1995,143677533.3
mus,1996,138767516.9
mus,1997,173131836.7
mus,1998,177292236.5
mus,1999,149051771.4
mus,2000,436572330.3
mus,2001,137571241.8
mus,2002,197497800.6
mus,2003,164807029.9
mus,2004,184646191.5
mus,2005,205277746.8
mus,2006,233355833.7
mus,2007,133035949.9
mus,2008,136160181.4
mus,2009,104789518.9
mus,2010,86111313.5
mus,2011,93547767.7
mus,2012,84718095.1
mus,2013,85512779.2
mus,2014,137848442.5
mus,2015,118660704.1
mus,2016,138676360.9
mus,2017,273678741.3
mus,2018,173766507.2
mus,2019,188204497.6
mus,2020,367853217.9
mwi,1970,6420079.9
mwi,1971,7927251.6
mwi,1972,8942241.3
mwi,1973,11381236.9
mwi,1974,14970310.5
mwi,1975,17561895.4
mwi,1976,18336728
mwi,1977,22913301.9
mwi,1978,37768409.2
mwi,1979,44962503.7
mwi,1980,68008972.3
mwi,1981,88861794.7
mwi,1982,63812168.8
mwi,1983,54257864.5
mwi,1984,69018731.6
mwi,1985,76373024.8
mwi,1986,102238432.1
mwi,1987,66138097.2
mwi,1988,57180115.6
mwi,1989,56728422.8
mwi,1990,101461261.8
mwi,1991,100353123.5
mwi,1992,80746538.3
mwi,1993,70890350.2
mwi,1994,72819476.2
mwi,1995,104187691.6
mwi,1996,68172894.7
mwi,1997,63991845.4
mwi,1998,59166028.7
mwi,1999,48511601.6
mwi,2000,50605052.5
mwi,2001,40402610.4
mwi,2002,27803916.7
mwi,2003,32607108
mwi,2004,49097833
