geo,time,se_sec_enrl_vo_fe_zs
nor,1974,45.25331
nor,1975,48.28914
nor,1976,44.06928
nor,1977,43.94689
nor,1978,45.16293
nor,1979,45.91162
nor,1980,45.63897
nor,1981,47.03472
nor,1982,47.3881
nor,1983,45.56774
nor,1984,47.986
nor,1985,48.17417
nor,1986,48.1711
nor,1987,48.53258
nor,1988,48.49792
nor,1989,48.59319
nor,1990,47.57457
nor,1991,46.56787
nor,1992,45.16299
nor,1993,42.56632
nor,1994,41.94338
nor,1995,39.30409
nor,1996,40.04829
nor,1997,41.00672
nor,1998,42.99768
nor,1999,44.04049
nor,2000,44.586
nor,2001,44.63769
nor,2002,44.6961
nor,2003,45.00765
nor,2004,45.59577
nor,2005,44.30935
nor,2006,43.15565
nor,2007,42.00958
nor,2008,40.76012
nor,2009,40.1628
nor,2010,41.29089
nor,2011,41.64146
nor,2012,40.45566
nor,2013,40.03165
nor,2014,39.14905
nor,2015,38.62566
nor,2016,39.01036
nor,2017,38.68595
npl,1999,12.42358
npl,2000,21.12874
npl,2001,20.1285
npl,2002,20.13044
npl,2003,22.19251
npl,2005,22.19239
npl,2006,22.19288
npl,2007,22.19395
npl,2019,51.17738
nru,1985,47.05882
nzl,1975,78.13155
nzl,1976,77.14585
nzl,1977,80.93771
nzl,1979,79.67753
nzl,1980,81.63465
nzl,1981,81.43204
nzl,1982,85.96838
nzl,1983,83.17252
nzl,1984,80.66298
nzl,1985,81.72218
nzl,1986,78.76899
nzl,1987,77.41273
nzl,1988,72.98366
nzl,1989,69.96105
nzl,1990,49.20795
nzl,1991,51.23235
nzl,1992,45.36639
nzl,1993,48.07146
nzl,1994,47.41117
nzl,1995,41.88782
nzl,1996,51.81368
nzl,1997,51.4471
nzl,1998,53.45113
nzl,2002,59.59418
nzl,2009,48.5388
nzl,2010,49.15765
nzl,2011,49.87145
nzl,2012,48.83664
nzl,2013,54.70146
nzl,2014,54.04095
nzl,2015,54.0504
nzl,2016,55.02471
nzl,2017,56.10342
omn,1973,0
omn,1974,0
omn,1975,0
omn,1976,0
omn,1977,0
omn,1978,5.10441
omn,1979,6.65499
omn,1980,13.17016
omn,1981,15.37433
omn,1982,18.10398
omn,1983,19.34021
omn,1984,19.04412
omn,1985,14.69298
omn,1986,17.56529
omn,1987,7.03282
omn,1988,4.38746
omn,1989,0
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,0
omn,1997,0
omn,1998,0
omn,2012,0
omn,2013,0
omn,2014,0
omn,2015,0
omn,2016,0
omn,2017,0
omn,2018,22.32305
pak,1971,29.01887
pak,1972,31.19635
pak,1973,27.26123
pak,1974,27.61949
pak,1975,34.26932
pak,1976,27.37284
pak,1977,25.89891
pak,1978,24.95248
pak,1979,26.31517
pak,1980,31.36457
pak,1981,16.6378
pak,1982,17.01788
pak,1983,15.57612
pak,1984,15.50516
pak,1985,22.17172
pak,1986,21.89943
pak,1987,32.78209
pak,1988,30.52868
pak,1989,31.95743
pak,1990,30.92852
pak,1991,26.66084
pak,1992,28.26675
pak,2006,39.18377
pak,2007,34.65764
pak,2008,34.69286
pak,2009,40.58613
pak,2010,41.35554
pak,2011,41.64246
pak,2012,42.75822
pak,2013,42.98569
pak,2014,44.24286
pak,2015,34.33709
pak,2016,34.88962
pak,2017,34.09006
pak,2018,33.49374
pan,1970,55.98635
pan,1971,54.85726
pan,1972,54.19128
pan,1973,53.38242
pan,1974,53.19571
pan,1975,53.87407
pan,1976,53.95847
pan,1977,53.55406
pan,1978,53.15452
pan,1979,54.37595
pan,1980,54.66562
pan,1981,53.71069
pan,1982,53.8497
pan,1983,54.45968
pan,1984,54.44492
pan,1985,53.8649
pan,1986,54.57551
pan,1987,53.79614
pan,1988,53.33084
pan,1989,52.89316
pan,1990,51.19403
pan,1999,51.27924
pan,2000,49.10479
pan,2001,51.13769
pan,2002,49.30237
pan,2004,49.68495
pan,2005,48.92866
pan,2006,49.60022
pan,2007,47.78209
pan,2008,48.52601
pan,2009,48.17028
pan,2010,48.72029
pan,2011,49.324
pan,2012,48.20458
pan,2016,46.34115
pan,2017,47.0542
per,1970,44.03104
per,1971,44.10004
per,1972,44.10037
per,1973,44.09982
per,1974,44.16557
per,1975,42.70021
per,1976,42.64768
per,1977,45.96979
per,1978,44.6358
per,1979,60.28081
per,1980,40.1281
per,2003,70.58232
per,2004,67.72317
per,2005,70.243
per,2006,66.90791
per,2007,64.53084
per,2008,66.24743
per,2009,59.74178
per,2010,56.05945
per,2011,48.30229
per,2012,48.96023
per,2013,48.94285
per,2014,54.01257
per,2015,56.70836
per,2016,54.65602
per,2017,56.04787
per,2018,58.39747
phl,2017,45.18305
png,1970,24.66565
png,1974,25.67445
png,1975,20.2253
png,1976,21.62092
png,1977,21.97846
png,1984,30.2893
png,1986,29.02327
png,1987,23.96514
png,1988,22.41838
png,1989,26.95317
png,1990,35.31383
png,1991,31.05196
png,1992,31.52155
png,1993,34.35027
png,1994,32.84603
png,1995,31.83784
png,1998,27.1787
png,2012,26.99901
png,2016,30.81872
pol,1971,44.74168
pol,1972,43.91712
pol,1973,43.47275
pol,1974,43.12634
pol,1975,43.25343
pol,1976,43.78745
pol,1977,44.00371
pol,1978,44.24162
pol,1979,44.33196
pol,1980,44.6478
pol,1981,44.90601
pol,1982,44.92712
pol,1983,44.73601
pol,1984,44.94716
pol,1985,44.75808
pol,1986,44.52766
pol,1987,44.25518
pol,1988,44.01717
pol,1989,43.75244
pol,1990,43.56641
pol,1991,43.09645
pol,1992,42.42382
pol,1993,41.33169
pol,1994,41.25743
pol,1995,41.31931
pol,1996,41.37228
pol,1997,41.27743
pol,1998,41.30432
pol,1999,41.20223
pol,2000,40.8084
pol,2001,40.48129
pol,2002,40.09366
pol,2003,38.76071
pol,2004,40.12367
pol,2005,37.16299
pol,2006,36.00189
pol,2007,36.15477
pol,2008,36.58854
pol,2009,37.06124
pol,2010,37.36317
pol,2011,37.74598
pol,2012,37.89741
pol,2013,37.37542
pol,2014,37.80043
pol,2015,38.66072
pol,2016,38.82817
pol,2017,38.61407
pri,2013,44.07832
pri,2014,43.83657
pri,2015,48.1019
pri,2016,43.66878
prt,1971,37.6482
prt,1972,38.27878
prt,1973,37.77504
prt,1974,39.04577
prt,1975,40.81226
prt,1976,40.23138
prt,1977,39.74788
prt,1978,40.2234
prt,1979,30.9555
prt,1980,30.7921
prt,1986,36.59118
prt,1988,35.2472
prt,1990,33.0904
prt,1991,36.49377
prt,1993,45.91293
prt,1994,45.15033
prt,1995,45.80937
prt,1996,46.02552
prt,1998,44.43978
prt,1999,44.60002
prt,2000,44.50604
prt,2001,44.36463
prt,2002,44.07588
prt,2003,45.83794
prt,2004,42.9451
prt,2005,42.11853
prt,2006,41.54112
prt,2007,42.22224
prt,2008,42.40098
prt,2009,42.59656
prt,2010,42.13021
prt,2011,41.86556
prt,2012,41.38241
prt,2013,42.6942
prt,2014,42.0614
prt,2015,42.07781
prt,2016,41.98171
prt,2017,42.34492
pry,1970,66.18337
pry,1971,62.00888
pry,1972,56.58795
pry,1973,49.14317
pry,1975,23.3631
pry,1976,24.03377
pry,1977,43.54155
pry,1978,45.12809
pry,1985,39.61186
pry,1986,39.59795
pry,1987,40.3369
pry,1988,36.9955
pry,1989,40.07778
pry,1990,45.03229
pry,1991,44.07534
pry,1993,43.02232
pry,1994,43.24801
pry,1996,52.06876
pry,1998,48.62296
pry,1999,48.60612
pry,2000,49.22198
pry,2001,47.34703
pry,2002,45.8583
pry,2003,46.67549
pry,2004,46.04566
pry,2005,47.34547
pry,2006,48.07456
pry,2007,48.60298
pry,2008,49.25678
pry,2009,49.59635
pry,2010,49.76921
pry,2011,50.41661
pry,2012,49.52744
pry,2016,49.42603
pse,1995,16.00817
pse,1996,18.78646
pse,1997,18.70423
pse,1999,23.30695
pse,2000,23.84403
pse,2001,25.07628
pse,2002,27.56489
pse,2003,28.76488
pse,2004,28.95778
pse,2005,30.44137
pse,2006,30.8489
pse,2007,34.09846
pse,2008,32.81677
pse,2009,32.43935
pse,2010,35.40091
pse,2011,10.39657
pse,2012,11.84445
pse,2013,13.48769
pse,2014,14.45872
pse,2015,11.99579
pse,2016,16.27533
pse,2017,20.32649
pse,2018,22.62855
pyf,1971,52.56988
pyf,1972,43.29063
pyf,1973,51.0582
pyf,1974,47.41661
pyf,1975,50.16465
pyf,1976,51.85185
pyf,1977,52.60175
pyf,1978,49.90983
pyf,1979,48.33771
pyf,1980,48.33333
pyf,1981,45.03236
pyf,1982,45.04378
pyf,1983,37.93204
pyf,1984,44.47066
pyf,1985,48.03836
pyf,1986,48.02857
pyf,1987,48.69925
pyf,1988,39.70657
pyf,1989,47.21445
pyf,1990,49.67686
pyf,1991,37.71755
pyf,1992,41.66667
pyf,1993,46.89008
pyf,1994,46.63212
pyf,1995,46.5
pyf,1996,53.01205
pyf,1997,52.90023
qat,1971,25.56054
qat,1972,29.5858
qat,1973,27.31481
qat,1974,34.30322
qat,1975,36.16071
qat,1976,38.81674
qat,1977,34.38986
qat,1978,35.01805
qat,1979,24.8927
qat,1980,12.30425
qat,1981,0
qat,1982,0
qat,1983,0
qat,1984,0
qat,1985,0
qat,1986,0
qat,1987,0
qat,1988,0
qat,1989,0
qat,1990,0
qat,1991,0
qat,1992,0
qat,1993,0
qat,1994,0
qat,1995,0
qat,1996,0
qat,2001,0
qat,2013,0
qat,2014,0
qat,2015,0
qat,2016,3.05981
qat,2017,7.85185
qat,2018,12.5
rou,1971,30.01129
rou,1972,28.69019
rou,1973,32.07915
rou,1974,33.61426
rou,1975,40.03616
rou,1976,41.78422
rou,1977,42.13314
rou,1978,44.92285
rou,1979,45.08847
rou,1980,45.23091
rou,1982,43.61214
rou,1983,45.28702
rou,1984,45.24228
rou,1985,44.85096
rou,1986,44.55155
rou,1987,45.09858
rou,1988,45.37969
rou,1991,45.93016
rou,1992,44.38098
rou,1993,42.14944
rou,1994,43.30026
rou,1995,43.3056
rou,1996,42.85179
rou,1997,41.94467
rou,1998,41.56706
rou,1999,43.0334
rou,2000,43.3292
rou,2001,43.47345
rou,2002,43.96902
rou,2003,44.07916
rou,2004,44.10598
rou,2005,44.32674
rou,2006,44.05793
rou,2007,43.45454
rou,2008,43.12918
rou,2009,43.07362
rou,2010,42.55204
rou,2011,41.94494
rou,2012,41.89436
rou,2013,41.53922
rou,2014,41.56279
rou,2015,41.89368
rou,2016,42.1248
rou,2017,42.70973
rus,2003,37.00822
rus,2004,37.11122
rus,2005,37.21461
rus,2006,37.14872
rus,2007,37.10293
rus,2008,36.77337
rus,2009,37.15452
rus,2011,38.02137
rus,2012,38.15561
rus,2013,39.09654
rus,2014,38.59481
rus,2015,38.93627
rus,2016,39.4675
rus,2017,40.7122
rwa,1971,72.17501
rwa,1976,69.026
rwa,1977,67.10445
rwa,1978,63.53427
rwa,1979,61.21362
rwa,1980,57.80077
rwa,1981,52.48562
rwa,1982,52.92575
rwa,1983,47.92478
rwa,1984,45.32778
rwa,1985,45.59817
rwa,1986,45.41337
rwa,1987,44.85155
rwa,1988,44.40755
rwa,1989,44.46803
rwa,1990,44.87371
rwa,1991,45.62119
rwa,1992,46.0816
rwa,1999,54.34385
rwa,2000,51.03304
rwa,2002,49.81339
rwa,2003,48.35486
rwa,2004,52.61025
rwa,2005,51.6915
rwa,2006,49.09672
rwa,2007,49.87658
rwa,2008,49.00731
rwa,2009,47.64015
rwa,2011,49.64768
rwa,2012,48.26719
rwa,2013,44.11121
rwa,2014,45.1497
rwa,2015,44.24293
rwa,2016,45.37269
rwa,2017,45.34833
rwa,2018,46.87041
sau,2005,9.36113
sau,2009,1.33793
sau,2015,0
sau,2016,0
sau,2017,0
sau,2018,0
sdn,2001,36.16112
sdn,2002,33.36841
sdn,2003,23.23153
sdn,2004,30.52985
sdn,2005,30.50738
sdn,2006,46.80702
sdn,2007,21.09158
sdn,2008,20.78829
sdn,2009,24.98438
sdn,2010,22.07547
sdn,2011,18.42331
sdn,2012,24.13081
sdn,2013,36.44262
sdn,2014,25.0821
sdn,2015,34.16399
sdn,2016,20.27265
sdn,2017,24.27711
sen,1971,32.49222
sen,1972,32.56007
sen,1978,20.25559
sen,1979,22.68529
sen,1980,23.68653
sen,1981,26.0741
sen,1982,30.00785
sen,1983,24.79076
sen,1984,25.4502
sen,1985,25.48794
sen,1986,26.93307
sen,1988,28.60075
sen,1989,29.09024
sen,1990,28.49083
sen,1992,32.44019
sen,1996,36.03273
sen,1997,31.83391
sen,1998,34.66281
sen,1999,36.08297
sen,2000,36.83616
sen,2001,35.89398
sen,2002,44.88068
sen,2004,39.86928
sen,2005,39.86417
sen,2008,45.23205
sen,2010,52.10151
sen,2011,52.00109
sen,2012,52.00044
sen,2013,51.99938
sen,2014,52.00026
sen,2017,57.23783
sen,2018,48.45402
sgp,1970,12.0055
sgp,1971,17.7435
sgp,1972,21.49697
sgp,1975,7.12885
sgp,1976,6.73985
sgp,1977,7.60624
sgp,1978,8.89648
sgp,1979,32.43986
sgp,1980,16.33066
sgp,1981,15.60174
sgp,1982,16.31318
sgp,1983,19.72332
sgp,1984,21.97007
sgp,1985,21.83734
sgp,1986,24.22562
sgp,1987,25.79619
sgp,1988,23.83462
sgp,1989,24.59794
sgp,1990,24.47254
sgp,1991,24.09338
sgp,1992,24.65992
sgp,1993,24.5652
sgp,1994,30.20333
sgp,1995,29.75939
sgp,2007,36.2761
sgp,2008,35.21372
sgp,2009,35.13342
slb,1970,29.88827
slb,1971,28.31858
slb,1975,19.82571
slb,1986,36.5129
sle,1971,23.41867
sle,1972,22.51591
sle,1973,21.77358
sle,1974,25.5914
sle,1975,20.27864
sle,1976,20.67901
sle,1977,28.4802
sle,1978,26.09369
sle,1984,53.52466
sle,1985,52.87063
sle,1988,57.55113
sle,1989,49.15883
sle,1990,43.45226
sle,1991,51.63134
sle,2001,44.03841
slv,1970,54.30623
slv,1971,49.84657
slv,1972,45.6227
slv,1973,41.84423
slv,1974,44.3783
slv,1975,44.87642
slv,1976,45.17837
slv,1977,46.73431
slv,1978,47.0895
slv,1979,48.60184
slv,1980,50.24205
slv,1981,53.24696
slv,1982,53.04668
slv,1983,53.29959
slv,1984,54.84845
slv,1987,54.43983
slv,1988,55.35001
slv,1989,51.15578
slv,1991,56.80313
slv,1992,54.68136
slv,1993,53.52982
slv,1998,50.29283
slv,2000,51.97754
slv,2001,52.05854
slv,2002,52.08828
slv,2003,52.15491
slv,2004,52.19411
slv,2005,52.63343
slv,2006,53.14476
slv,2007,53.20501
slv,2008,52.84855
slv,2009,52.33984
slv,2010,51.7735
slv,2011,51.33092
slv,2012,51.35517
slv,2013,51.6371
slv,2014,51.2969
slv,2015,50.9605
slv,2016,50.73973
slv,2017,50.21655
slv,2018,49.59903
smr,1987,11.11111
smr,1988,15.78947
smr,1989,19.81132
smr,1990,18.58407
smr,1991,26.27737
smr,1992,26.27737
smr,1993,31.64557
smr,1994,33.74233
smr,1996,27.65957
smr,1997,28.68217
smr,2008,31.96881
smr,2009,35.3167
smr,2010,32.30174
smr,2011,29.38856
smr,2012,30.11152
smr,2018,49.07407
som,1971,15.27094
som,1972,18.02184
som,1973,10.89224
som,1974,19.62209
som,1976,27.58292
som,1977,27.16658
som,1978,28.19293
som,1979,27.4499
som,1980,28.77737
som,1981,22.36437
som,1982,24.70862
som,1983,29.13858
som,1984,28.44578
som,1985,28.67223
som,1986,22.93949
srb,1999,46.64371
srb,2000,46.90571
srb,2001,46.31249
srb,2002,47.40568
srb,2003,47.45495
srb,2004,47.285
srb,2005,47.37035
srb,2006,47.67715
srb,2007,47.29796
srb,2008,47.23544
srb,2009,47.27681
srb,2010,47.04603
srb,2011,46.84985
srb,2012,47.1659
srb,2013,47.16326
srb,2014,47.08969
srb,2015,46.75455
srb,2016,46.45179
srb,2017,46.13172
srb,2018,46.03637
stp,1971,24.27184
stp,1972,23.21429
stp,1977,50.96774
stp,1983,51.74825
stp,1988,47.33096
stp,2003,29.72973
stp,2004,23.21429
stp,2005,17.72152
stp,2007,13
stp,2009,30
stp,2010,32.86385
stp,2011,46.99248
stp,2012,26.89805
stp,2013,42.95082
stp,2014,47.76265
stp,2015,47.77303
stp,2016,41.85249
stp,2017,56.02202
sur,1972,50.07559
sur,1973,43.6719
sur,1974,47.99592
sur,1975,41.49202
sur,1976,45.08532
sur,1977,40.29804
sur,1978,41.06524
sur,1979,36.17503
sur,1986,47.60962
sur,1987,48.53057
sur,1988,50.90992
sur,1989,48.90943
sur,1990,52.68608
sur,1991,47.93909
sur,1992,49.68426
sur,1993,53.73365
sur,2001,47.6443
sur,2002,52.63432
sur,2005,50.2952
sur,2006,50.91867
sur,2007,50.63403
sur,2008,49.10204
sur,2009,46.737
sur,2010,48.40183
sur,2011,51.25446
sur,2012,51.23812
sur,2013,49.73979
sur,2014,49.76333
sur,2015,46.45006
svk,1993,48.0369
svk,1994,47.97947
svk,1995,48.94294
svk,1996,48.22535
svk,1997,48.30773
svk,1998,47.99669
svk,1999,48.03122
svk,2000,48.54256
svk,2001,47.85614
svk,2002,47.29008
svk,2003,46.79204
svk,2004,46.59199
svk,2005,46.17182
svk,2006,45.99977
svk,2007,46.02154
svk,2008,45.93181
svk,2009,45.76478
svk,2010,45.47781
svk,2011,45.0361
svk,2012,44.8716
svk,2013,45.65688
svk,2014,45.25715
svk,2015,45.13786
svk,2016,45.33056
svk,2017,45.34968
svn,1982,46.2614
svn,1983,47.96832
svn,1984,48.13448
svn,1985,49.62276
svn,1986,49.58068
svn,1987,49.8095
svn,1988,49.6688
svn,1989,49.94467
svn,1990,49.63098
svn,1991,48.68649
svn,1992,49.30992
svn,1993,44.76571
svn,1994,44.56655
svn,1995,45.00798
svn,1996,45.45733
svn,1997,46.75774
svn,1998,46.67352
svn,1999,47.02664
svn,2000,46.50082
svn,2001,46.87528
svn,2002,45.51242
svn,2003,44.58138
svn,2004,43.13241
svn,2005,42.66201
svn,2006,42.40502
svn,2007,41.8
svn,2008,41.41324
svn,2009,41.33362
svn,2010,40.89488
svn,2011,40.94229
svn,2012,41.26363
svn,2013,43.32925
svn,2014,43.40522
svn,2015,43.60779
svn,2016,44.84517
svn,2017,44.53265
swe,1971,49.64724
swe,1976,50.13994
swe,1977,49.74494
swe,1978,50.43241
swe,1979,49.95825
swe,1980,52.22835
swe,1981,52.17583
swe,1982,53.48233
swe,1983,52.61788
swe,1984,52.25311
swe,1985,52.16677
swe,1987,47.01362
swe,1988,46.63066
swe,1989,46.55241
swe,1990,46.38096
swe,1991,46.03778
swe,1992,45.51143
swe,1993,49.44877
swe,1994,49.96435
swe,1995,48.84511
swe,1996,49.12082
swe,1997,49.70758
swe,1998,52.68105
swe,1999,56.8171
swe,2000,57.04586
swe,2001,56.78175
swe,2002,55.14685
swe,2003,53.31161
swe,2004,53.6194
swe,2005,43.65659
swe,2006,43.88879
swe,2007,44.11511
swe,2008,44.22448
swe,2009,44.10491
swe,2010,43.82294
swe,2011,43.88222
swe,2012,43.08545
swe,2013,50.17364
swe,2014,49.82657
swe,2015,51.29591
swe,2016,51.20237
swe,2017,51.46326
swz,1970,53.04136
swz,1971,54.00844
swz,1972,47.95539
swz,1973,42.80822
swz,1974,42.23228
swz,1975,51.61787
swz,1976,54.87288
swz,1977,58.56079
swz,1979,61.88119
swz,1980,59.52891
swz,1981,60.69959
swz,1982,58.967
swz,1983,54.64621
swz,1984,54.74765
swz,2001,22.70115
swz,2002,72.38806
swz,2003,26.23907
swz,2012,34.0249
swz,2013,31.06061
swz,2014,24.04692
swz,2016,34.06619
sxm,2012,47.19828
sxm,2014,43.35006
syc,1970,67.98246
syc,1971,68.26923
syc,1972,57.14286
syc,1973,60.52632
syc,1974,50.37037
syc,1975,71.5655
syc,1976,45.76271
syc,1978,44.0613
syc,1979,51.10701
syc,1980,47.53363
syc,1981,63.91304
syc,1982,74.93797
syc,1983,60.99585
syc,1985,49.61039
syc,1986,48.86437
syc,1987,43.55524
syc,1988,42.84698
syc,1989,44.03794
syc,1991,46.87954
syc,1992,48.9011
syc,1993,48.7395
syc,1994,46.97078
syc,1995,44.6558
syc,1996,47.57384
syc,2012,14.28571
syc,2013,21.68142
syc,2014,22.91667
syc,2015,20.95588
syc,2016,16.96429
syc,2017,12.18487
syc,2018,18.18182
syr,1971,8.75296
syr,1972,9.06224
syr,1973,14.44778
syr,1974,18.29043
syr,1975,20.11561
syr,1976,20.49
syr,1977,22.71034
syr,1978,23.21429
syr,1979,25.08684
syr,1980,27.48699
syr,1981,28.83396
syr,1982,25.17971
syr,1983,24.12132
syr,1984,22.56301
syr,1985,24.41436
syr,1986,25.26232
syr,1987,25.81533
syr,1988,29.06258
syr,1989,30.5725
syr,1990,37.27887
syr,1991,39.54744
syr,1992,38.23303
syr,1993,42.23419
syr,1994,43.93305
syr,1995,45.31512
syr,1996,50.70466
syr,1997,51.52879
syr,1998,48.51973
syr,1999,52.41588
syr,2000,50.69978
syr,2001,48.11728
syr,2002,45.98187
syr,2003,44.53033
syr,2004,44.23176
syr,2005,42.75883
syr,2006,41.57938
syr,2007,40.45263
syr,2008,39.68661
syr,2009,40.06898
syr,2010,39.95378
syr,2011,40.32254
syr,2012,39.7482
syr,2013,39.25866
tca,1994,66.29213
tca,1999,48.48485
tcd,1971,4.41075
tcd,1972,3.62225
tcd,1974,5.78827
tcd,1976,8.07601
tcd,1985,16.25635
tcd,1986,21.49771
tcd,1987,22.94246
tcd,1989,24.51072
tcd,1990,22.80702
tcd,1994,29.10871
tcd,1995,27.52518
tcd,1996,32.39918
tcd,1997,32.82937
tcd,1998,31.5833
tcd,1999,30.57192
tcd,2000,31.63142
tcd,2001,32.40012
tcd,2002,33.09839
tcd,2003,36.75115
tcd,2004,40.81377
tcd,2005,37.89231
tcd,2006,35.40389
tcd,2007,45.52198
tcd,2008,48.95357
tcd,2009,40.20816
tcd,2010,38.05675
tcd,2011,37.17478
tcd,2012,39.08096
tcd,2013,38.92876
tcd,2014,38.53545
tcd,2015,35.21841
tcd,2016,37.19677
tgo,1971,36.64156
tgo,1972,34.92481
tgo,1973,31.80593
tgo,1974,30.86817
tgo,1975,29.61791
tgo,1976,29.9504
tgo,1977,23.55347
tgo,1978,26.21473
tgo,1979,29.64824
tgo,1980,29.51934
tgo,1982,30.61416
tgo,1983,27.15773
tgo,1984,23.47884
tgo,1985,24.91761
tgo,1986,26.40174
tgo,1987,25.30237
tgo,1988,29.15264
tgo,1989,26.12988
tgo,1990,27.38362
tgo,1991,25.75071
tgo,1992,23.62768
tgo,1994,23.88132
tgo,1995,27.66348
tgo,1996,25.2145
tgo,1997,28.26135
tgo,1999,24.83833
tgo,2000,30.43017
tgo,2001,32.2869
tgo,2002,31.19559
tgo,2003,31.71981
tgo,2004,33.38542
tgo,2005,36.41722
tgo,2006,38.3944
tgo,2007,38.39415
tgo,2017,40.43637
tha,1971,43.91842
tha,1973,43.55462
tha,1974,43.31939
tha,1975,43.93242
tha,1976,45.82199
tha,1977,45.88984
tha,1978,45.93723
tha,1990,48.00637
tha,1991,43.61586
tha,1992,43.90225
tha,1993,44.64605
tha,2001,47.73358
tha,2002,40.68994
tha,2004,45.38932
tha,2005,44.07096
tha,2006,44.95229
tha,2007,44.617
tha,2008,44.37582
tha,2009,43.61434
tha,2010,43.43987
tha,2011,42.62794
tha,2012,41.5239
tha,2013,41.35533
tha,2015,37.64182
tha,2016,39.96266
tha,2017,38.68035
tha,2018,39.2184
tjk,1999,29.56497
tjk,2000,31.56923
tjk,2001,34.44581
tjk,2002,28.02591
tjk,2003,28.7912
tjk,2004,28.43043
tjk,2005,26.81546
tjk,2006,28.08795
tjk,2007,25.3307
tjk,2008,30.12624
tjk,2009,27.93862
tjk,2010,15.42582
tjk,2011,22.32435
tjk,2012,32.93524
tjk,2013,8.52507
tkm,2014,38.43303
tls,2004,39.37903
tls,2005,39.75
tls,2009,43.71909
tls,2010,43.57405
tls,2011,45.70612
tls,2012,44.19732
tls,2013,43.55895
tls,2014,42.59635
tls,2015,41.19894
tls,2016,39.26682
tls,2017,40.65258
tls,2018,41.96176
ton,1970,51.96078
ton,1971,37.45704
ton,1972,21.90813
ton,1973,53.22196
ton,1974,41.93038
ton,1975,37.98799
ton,1976,37.22871
ton,1977,36.79061
ton,1978,37.00234
ton,1979,41.62996
ton,1981,45.28536
ton,1982,45.99729
ton,1984,65.19435
ton,1985,63.11337
ton,1986,54.60385
ton,1990,45.29817
ton,1991,45.03043
ton,1993,45.93781
ton,1998,52
ton,1999,41.40625
ton,2001,40.36145
ton,2012,14.59075
ton,2013,6.87961
ton,2014,11.5304
ton,2015,14.28571
tto,1971,29.23294
tto,1972,26.83955
tto,1973,30.92341
tto,1977,31.38748
tto,1978,36.36364
tto,1979,39
tto,1981,37.71626
tto,1982,37.8933
tto,1983,31.3059
tto,1984,27.24832
tto,1985,33.7415
tto,1986,34.55285
tto,1987,34.13015
tto,1988,32.69494
tto,1989,31.60434
tto,1990,27.33612
tto,1991,28.97092
tto,1992,19.9637
tto,1993,16.42442
tto,2004,27.57848
tun,1972,28.66275
tun,1973,27.82939
tun,1974,25.97259
tun,1975,23.57332
tun,1976,31.70445
tun,1977,34.3077
tun,1978,33.94998
tun,1979,33.9883
tun,1980,35.2528
tun,1981,31.5348
tun,1982,32.15316
tun,1983,33.13033
tun,1984,34.5646
tun,1985,37.03003
tun,1986,37.24279
tun,1987,39.08448
tun,1988,39.07951
tun,1989,39.2013
tun,1990,39.0452
tun,1991,38.28437
tun,1992,39.94981
tun,1993,38.16266
tun,1994,48.454
tun,1995,47.0967
tun,1996,45.6254
tun,1997,39.02769
tun,2000,54.82111
tun,2001,49.29949
tun,2002,38.09703
tun,2005,39.38975
tun,2006,38.73606
tun,2008,36.46698
tun,2009,34.98364
tun,2010,33.68636
tun,2011,32.46498
tun,2016,36.70839
tur,1971,33.92096
tur,1972,33.98003
tur,1973,34.78944
tur,1974,35.91735
tur,1975,34.13845
tur,1976,30.97252
tur,1977,28.02207
tur,1978,27.2614
tur,1979,27.86835
tur,1980,27.31865
tur,1982,29.2146
tur,1983,28.85773
tur,1984,28.19128
tur,1986,28.25824
tur,1987,29.32502
tur,1988,30.5552
tur,1989,32.01664
tur,1990,32.86497
tur,1991,34.10186
tur,1992,35.10884
tur,1993,36.11629
tur,1994,38.64237
tur,1995,37.35718
tur,1997,39.21677
tur,1999,31.88159
tur,2000,31.29312
tur,2001,30.03145
tur,2002,28.7455
tur,2003,28.38352
tur,2004,31.27625
tur,2005,37.32262
tur,2006,37.5012
tur,2007,38.39194
tur,2008,40.68538
tur,2009,42.15851
tur,2010,42.23587
tur,2011,42.28146
tur,2012,44.11272
tur,2013,45.3008
tur,2014,45.44524
tur,2015,46.33385
tur,2016,46.64916
tur,2017,44.95388
tuv,1990,0
tuv,1998,2.73973
tuv,2016,58.33333
tuv,2018,15.78947
tza,1970,40.13822
tza,1971,41.15695
tza,1972,41.53912
tza,1973,40.42335
tza,1974,41.80382
tza,1975,43.43497
tza,1976,58.64149
tza,1977,48.64395
tza,1978,46.12442
tza,1979,48.45824
tza,1981,42.43523
tza,1982,36.68683
tza,1983,37.38835
tza,1986,39.86891
tza,1987,40.87597
tza,1988,41.63809
tza,1989,40.83541
tza,1990,42.66469
tza,1991,44.7567
tza,1992,49.58366
tza,1993,51.10592
tza,1994,50.81221
tza,1995,53.13034
tza,1996,56.79739
tza,1997,47.41681
tza,2010,47.46845
tza,2016,13.80288
tza,2017,35.31599
tza,2018,12.47507
uga,1975,23.90332
uga,1976,27.85587
uga,1977,29.01997
uga,1978,29.75449
uga,1979,30.21698
uga,1981,32.15085
uga,1982,31.32404
uga,1986,28.84149
uga,1990,27.59833
uga,1992,29.52719
uga,1994,30.5022
