geo,time,en_co2_tran_zs
mus,2007,24.48378
mus,2008,24.20749
mus,2009,25.4386
mus,2010,25.13661
mus,2011,25.54945
mus,2012,25.73727
mus,2013,25.58747
mus,2014,25.50505
mys,1971,31.89992
mys,1972,33.28038
mys,1973,35.9447
mys,1974,32.30466
mys,1975,31.89389
mys,1976,31.10482
mys,1977,29.65714
mys,1978,26.28601
mys,1979,26.44894
mys,1980,26.97341
mys,1981,27.06114
mys,1982,27.44729
mys,1983,28.65874
mys,1984,29.01399
mys,1985,27.87234
mys,1986,30.3124
mys,1987,30.77379
mys,1988,31.82838
mys,1989,29.80402
mys,1990,29.34059
mys,1991,26.13049
mys,1992,26.62957
mys,1993,25.73074
mys,1994,26.3807
mys,1995,25.72578
mys,1996,25.7234
mys,1997,27.68582
mys,1998,25.7447
mys,1999,28.59293
mys,2000,27.9927
mys,2001,29.02583
mys,2002,28.30711
mys,2003,28.70594
mys,2004,27.94459
mys,2005,26.11514
mys,2006,24.10212
mys,2007,23.32322
mys,2008,22.92006
mys,2009,25.17524
mys,2010,23.22604
mys,2011,23.30513
mys,2012,23.11998
mys,2013,27.98986
mys,2014,29.71159
nam,1991,42.47788
nam,1992,41.46341
nam,1993,37.06294
nam,1994,34.54545
nam,1995,34.63687
nam,1996,54.16667
nam,1997,54.31472
nam,1998,54.9505
nam,1999,57.07071
nam,2000,58.94737
nam,2001,55.96708
nam,2002,56.13208
nam,2003,55.80357
nam,2004,56.41026
nam,2005,61.84739
nam,2006,55.6
nam,2007,54.44015
nam,2008,52.05479
nam,2009,56.37584
nam,2010,57.65472
nam,2011,57.1885
nam,2012,54.32099
nam,2013,54.36047
nam,2014,55.43175
ner,2000,53.84615
ner,2001,56.25
ner,2002,53.73134
ner,2003,53.42466
ner,2004,51.94805
ner,2005,54.79452
ner,2006,56.16438
ner,2007,61.25
ner,2008,59.52381
ner,2009,60.74766
ner,2010,58.82353
ner,2011,55.7971
ner,2012,55.61497
ner,2013,61.79775
ner,2014,59.18367
nga,1971,52.2807
nga,1972,50.73099
nga,1973,49.46492
nga,1974,49.45652
nga,1975,49.95375
nga,1976,52.22465
nga,1977,56.03807
nga,1978,56.30499
nga,1979,55.1495
nga,1980,53.21499
nga,1981,49.41758
nga,1982,47.26648
nga,1983,47.57869
nga,1984,47.40814
nga,1985,42.92008
nga,1986,43.11654
nga,1987,41.06513
nga,1988,43.04534
nga,1989,42.6373
nga,1990,41.91019
nga,1991,46.63827
nga,1992,47.23555
nga,1993,44.44137
nga,1994,42.30895
nga,1995,45.49893
nga,1996,47.04751
nga,1997,52.96108
nga,1998,47.81109
nga,1999,49.78443
nga,2000,50
nga,2001,53.81502
nga,2002,53.95613
nga,2003,53.82054
nga,2004,54.46346
nga,2005,50.79787
nga,2006,47.42126
nga,2007,44.05212
nga,2008,47.78241
nga,2009,53.60237
nga,2010,49.39932
nga,2011,40.75416
nga,2012,40.21808
nga,2013,38.74778
nga,2014,35.38896
nic,1971,46.30872
nic,1972,47.05882
nic,1973,49.1018
nic,1974,47.82609
nic,1975,48.64865
nic,1976,47.16981
nic,1977,42.52874
nic,1978,43.40426
nic,1979,48.05195
nic,1980,48.61878
nic,1981,47.08995
nic,1982,45.45455
nic,1983,44.38776
nic,1984,46.92737
nic,1985,45.30387
nic,1986,42.723
nic,1987,43.51852
nic,1988,42.70833
nic,1989,42.10526
nic,1990,40.21739
nic,1991,44.50549
nic,1992,43.39623
nic,1993,45.45455
nic,1994,42.25941
nic,1995,44.22311
nic,1996,43.98496
nic,1997,43.00699
nic,1998,39.88095
nic,1999,41.59292
nic,2000,40.96045
nic,2001,39.62264
nic,2002,39.94778
nic,2003,38.48101
nic,2004,35.60976
nic,2005,35.98015
nic,2006,35.14151
nic,2007,35.55046
nic,2008,36.03819
nic,2009,36.93046
nic,2010,37.38318
nic,2011,37.36018
nic,2012,40.18059
nic,2013,40.61033
nic,2014,41.62996
nld,1960,10.94935
nld,1961,11.46356
nld,1962,11.86151
nld,1963,11.67944
nld,1964,12.72749
nld,1965,13.28759
nld,1966,13.99508
nld,1967,14.95595
nld,1968,14.52082
nld,1969,14.12012
nld,1970,12.99731
nld,1971,13.36676
nld,1972,12.80539
nld,1973,12.94562
nld,1974,12.74895
nld,1975,14.56296
nld,1976,15.7674
nld,1977,16.52343
nld,1978,15.68271
nld,1979,14.2064
nld,1980,15.21739
nld,1981,15.72406
nld,1982,15.97835
nld,1983,16.92095
nld,1984,16.63463
nld,1985,16.22696
nld,1986,16.51227
nld,1987,16.16433
nld,1988,17.07028
nld,1989,17.47062
nld,1990,17.97031
nld,1991,17.18154
nld,1992,18.03007
nld,1993,17.76497
nld,1994,18.07244
nld,1995,18.07619
nld,1996,17.79793
nld,1997,18.58599
nld,1998,18.97797
nld,1999,19.95273
nld,2000,19.8712
nld,2001,19.44127
nld,2002,19.86088
nld,2003,19.82093
nld,2004,19.93003
nld,2005,20.60356
nld,2006,21.69504
nld,2007,21.14985
nld,2008,21.26727
nld,2009,20.95662
nld,2010,20.02824
nld,2011,21.60213
nld,2012,20.93694
nld,2013,20.42127
nld,2014,19.85304
nld_curacao,1971,10.3377
nld_curacao,1972,10.55989
nld_curacao,1973,8.78205
nld_curacao,1974,8.85269
nld_curacao,1975,11.48184
nld_curacao,1976,12.54613
nld_curacao,1977,12.65938
nld_curacao,1978,18.12298
nld_curacao,1979,16.88453
nld_curacao,1980,17.87774
nld_curacao,1981,17.91045
nld_curacao,1982,18.51852
nld_curacao,1983,19.94135
nld_curacao,1984,18.98356
nld_curacao,1985,24.66667
nld_curacao,1986,21.21212
nld_curacao,1987,24.24242
nld_curacao,1988,28.61272
nld_curacao,1989,30.84746
nld_curacao,1990,33.83459
nld_curacao,1991,36.23188
nld_curacao,1992,37.76224
nld_curacao,1993,36.63793
nld_curacao,1994,43.34601
nld_curacao,1995,43.34601
nld_curacao,1996,43.23308
nld_curacao,1997,22.81369
nld_curacao,1998,23.02026
nld_curacao,1999,24.30427
nld_curacao,2000,24.24242
nld_curacao,2001,24.47183
nld_curacao,2002,25.59853
nld_curacao,2003,25.55147
nld_curacao,2004,25
nld_curacao,2005,24.20701
nld_curacao,2006,25.46689
nld_curacao,2007,24.375
nld_curacao,2008,25.11848
nld_curacao,2009,25.80101
nld_curacao,2010,35.61644
nld_curacao,2011,28.54545
nld_curacao,2012,23.34802
nld_curacao,2013,24.26304
nld_curacao,2014,22.94737
nor,1960,27.74789
nor,1961,29.29134
nor,1962,29.50693
nor,1963,28.69139
nor,1964,29.59459
nor,1965,29.36409
nor,1966,28.87168
nor,1967,29.71211
nor,1968,29.67709
nor,1969,28.44669
nor,1970,28.15372
nor,1971,29.70857
nor,1972,29.68153
nor,1973,28.89555
nor,1974,30.05729
nor,1975,33.85593
nor,1976,29.95264
nor,1977,31.15124
nor,1978,31.2777
nor,1979,32.37235
nor,1980,31.17885
nor,1981,32.05027
nor,1982,34.04605
nor,1983,34.83607
nor,1984,35.40918
nor,1985,35.02461
nor,1986,33.82699
nor,1987,36.99674
nor,1988,37.39632
nor,1989,38.98117
nor,1990,36.52586
nor,1991,39.11368
nor,1992,36.04853
nor,1993,36.04194
nor,1994,33.75895
nor,1995,36.6879
nor,1996,37.20643
nor,1997,35.88391
nor,1998,35.44056
nor,1999,34.61435
nor,2000,37.80985
nor,2001,37.2871
nor,2002,37.72308
nor,2003,36.02396
nor,2004,36.56549
nor,2005,37.89504
nor,2006,38.58956
nor,2007,39.60588
nor,2008,39.43343
nor,2009,38.21138
nor,2010,37.75945
nor,2011,37.8005
nor,2012,37.77527
nor,2013,39.68661
nor,2014,39.76211
npl,1971,31.57895
npl,1972,23.07692
npl,1973,17.94872
npl,1974,16.21622
npl,1975,21.875
npl,1976,33.33333
npl,1977,31.03448
npl,1978,35.71429
npl,1979,24.44444
npl,1980,30.76923
npl,1981,34.09091
npl,1982,33.33333
npl,1983,24.65753
npl,1984,26.58228
npl,1985,38.18182
npl,1986,32.43243
npl,1987,32
npl,1988,31.08108
npl,1989,43.10345
npl,1990,38.20225
npl,1991,35.39823
npl,1992,38.59649
npl,1993,36.92308
npl,1994,34.5679
npl,1995,35.22727
npl,1996,34.97268
npl,1997,35.2381
npl,1998,35
npl,1999,25.5814
npl,2000,26.77419
npl,2001,22.38806
npl,2002,29.58801
npl,2003,26.89655
npl,2004,31.11111
npl,2005,27.36156
npl,2006,35.2
npl,2007,35.27132
npl,2008,46.52778
npl,2009,51.02041
npl,2010,47.08738
npl,2011,44.54545
npl,2012,43.46076
npl,2013,48.76543
npl,2014,44.01349
nzl,1960,31.08108
nzl,1961,32.42737
nzl,1962,33.93035
nzl,1963,32.13628
nzl,1964,33.68146
nzl,1965,34.94487
nzl,1966,36.01313
nzl,1967,36.68885
nzl,1968,38.47416
nzl,1969,35.60372
nzl,1970,35.33237
nzl,1971,37.40741
nzl,1972,36.39302
nzl,1973,34.19162
nzl,1974,36.0552
nzl,1975,40.10956
nzl,1976,36.52365
nzl,1977,35.63034
nzl,1978,36.95772
nzl,1979,41.01467
nzl,1980,40.98361
nzl,1981,40.98462
nzl,1982,37.56968
nzl,1983,37.54153
nzl,1984,38.7744
nzl,1985,38.35979
nzl,1986,42.00224
nzl,1987,40.51228
nzl,1988,40.47036
nzl,1989,42.71797
nzl,1990,39.83441
nzl,1991,39.25657
nzl,1992,37.98319
nzl,1993,40.30743
nzl,1994,42.5801
nzl,1995,45.04806
nzl,1996,43.74499
nzl,1997,40.94923
nzl,1998,42.34369
nzl,1999,41.23088
nzl,2000,41.73283
nzl,2001,38.97979
nzl,2002,40.63707
nzl,2003,39.91507
nzl,2004,41.50478
nzl,2005,40.14837
nzl,2006,40.52133
nzl,2007,42.34897
nzl,2008,41.52466
nzl,2009,44.71438
nzl,2010,44.81054
nzl,2011,46.00337
nzl,2012,43.38353
nzl,2013,44.21835
nzl,2014,44.94238
omn,1971,34.61538
omn,1972,34.61538
omn,1973,37.93103
omn,1974,40
omn,1975,34.72222
omn,1976,30.35714
omn,1977,46.56489
omn,1978,32.90323
omn,1979,31.21693
omn,1980,28.44444
omn,1981,27.49004
omn,1982,27.21088
omn,1983,23.65039
omn,1984,21.88755
omn,1985,21.84725
omn,1986,21.02729
omn,1987,19.80983
omn,1988,19.45701
omn,1989,19.88304
omn,1990,16.53543
omn,1991,12.76596
omn,1992,14.60674
omn,1993,16.53418
omn,1994,16.88
omn,1995,14.9081
omn,1996,15.20429
omn,1997,16.15487
omn,1998,16.30648
omn,1999,14.53089
omn,2000,12.83684
omn,2001,12.5163
omn,2002,11.39035
omn,2003,12.17596
omn,2004,12.85714
omn,2005,14.8824
omn,2006,12.64261
omn,2007,16.95521
omn,2008,20.55602
omn,2009,19.14286
omn,2010,19.26346
omn,2011,19.44615
omn,2012,19.8049
omn,2013,21.01629
omn,2014,20.78464
pak,1971,20.03781
pak,1972,18.625
pak,1973,19.43463
pak,1974,19.16435
pak,1975,19.31932
pak,1976,21.8439
pak,1977,21.52709
pak,1978,24.48308
pak,1979,26.46931
pak,1980,27.76635
pak,1981,28.40823
pak,1982,28.86527
pak,1983,27.66166
pak,1984,28.22142
pak,1985,27.0211
pak,1986,26.99402
pak,1987,26.64896
pak,1988,26.36735
pak,1989,25.27245
pak,1990,24.62473
pak,1991,25.01313
pak,1992,25.27852
pak,1993,26.17287
pak,1994,26.68312
pak,1995,25.53648
pak,1996,28.69659
pak,1997,28.22256
pak,1998,29.70061
pak,1999,28.56107
pak,2000,28.33472
pak,2001,27.86598
pak,2002,27.41725
pak,2003,28.11186
pak,2004,27.10297
pak,2005,24.83084
pak,2006,23.26815
pak,2007,25.13059
pak,2008,25.54899
pak,2009,25.34899
pak,2010,26.7433
pak,2011,27.53732
pak,2012,27.78812
pak,2013,28.26698
pak,2014,28.93109
pan,1971,31.72691
pan,1972,30.82707
pan,1973,30.47945
pan,1974,31.20805
pan,1975,30.64516
pan,1976,32.36246
pan,1977,33.22476
pan,1978,37.24138
pan,1979,34.31373
pan,1980,35.73883
pan,1981,40.47619
pan,1982,34.7973
pan,1983,31.26844
pan,1984,38.79004
pan,1985,41.57303
pan,1986,42.54545
pan,1987,40
pan,1988,48.95397
pan,1989,48.19277
pan,1990,49.60938
pan,1991,44.48161
pan,1992,40.50992
pan,1993,43.38028
pan,1994,43.76658
pan,1995,42.29829
pan,1996,44.0678
pan,1997,44.70046
pan,1998,40
pan,1999,49.25373
pan,2000,47.7459
pan,2001,37.98978
pan,2002,46.27451
pan,2003,47.69231
pan,2004,48.39319
pan,2005,42.2452
pan,2006,42.51748
pan,2007,40.72464
pan,2008,47.77948
pan,2009,42.3221
pan,2010,39.819
pan,2011,38.31579
pan,2012,37.80738
pan,2013,36.98075
pan,2014,36.44948
per,1971,34.20026
per,1972,36.62338
per,1973,38.33846
per,1974,34.43936
per,1975,35.10697
per,1976,33.38736
per,1977,31.9582
per,1978,30.13624
per,1979,29.54664
per,1980,30.06376
per,1981,32.53296
per,1982,32.0038
per,1983,34.60889
per,1984,33.72781
per,1985,32.57618
per,1986,32.24638
per,1987,34.37051
per,1988,34.47789
per,1989,34.87047
per,1990,37.30408
per,1991,34.43065
per,1992,35.65891
per,1993,35.21479
per,1994,38.94839
per,1995,37.33906
per,1996,35.41099
per,1997,37.00787
per,1998,38.26301
per,1999,36.75978
per,2000,36.79424
per,2001,37.19688
per,2002,34.95298
per,2003,37.67591
per,2004,36.89152
per,2005,35.18519
per,2006,38.61527
per,2007,36.49304
per,2008,39.17614
per,2009,39.85142
per,2010,39.9854
per,2011,38.46676
per,2012,40.72727
per,2013,42.88582
per,2014,40.30132
phl,1971,38.76575
phl,1972,38.125
phl,1973,36.07339
phl,1974,35.8209
phl,1975,33.86317
phl,1976,34.5148
phl,1977,31.69533
phl,1978,31.54027
phl,1979,30.49125
phl,1980,31.38314
phl,1981,32.02656
phl,1982,32.39525
phl,1983,30.80541
phl,1984,32.91653
phl,1985,32.17544
phl,1986,36.56036
phl,1987,31.46618
phl,1988,31.83261
phl,1989,32.62295
phl,1990,36.11987
phl,1991,37.34262
phl,1992,38.88753
phl,1993,38.44055
phl,1994,39.01563
phl,1995,38.67925
phl,1996,40.40875
phl,1997,39.19154
phl,1998,39.25947
phl,1999,40.48897
phl,2000,36.10336
phl,2001,39.24256
phl,2002,40.13168
phl,2003,37.32792
phl,2004,37.82442
phl,2005,35.18467
phl,2006,35.64779
phl,2007,31.84058
phl,2008,31.18325
phl,2009,32.59622
phl,2010,30.78719
phl,2011,30.2547
phl,2012,30.46399
phl,2013,28.51724
phl,2014,27.83408
pol,1960,13.78497
pol,1961,13.35443
pol,1962,13.22596
pol,1963,13.38612
pol,1964,12.6861
pol,1965,11.8918
pol,1966,11.79622
pol,1967,11.49482
pol,1968,11.35118
pol,1969,10.55574
pol,1970,10.34372
pol,1971,9.82357
pol,1972,9.78003
pol,1973,9.48849
pol,1974,9.16275
pol,1975,9.15877
pol,1976,8.33678
pol,1977,8.17203
pol,1978,7.65425
pol,1979,7.18735
pol,1980,6.75945
pol,1981,6.75721
pol,1982,6.10438
pol,1983,6.39858
pol,1984,6.08923
pol,1985,5.72862
pol,1986,5.8123
pol,1987,5.68138
pol,1988,5.56197
pol,1989,5.75974
pol,1990,5.86376
pol,1991,6.09027
pol,1992,6.35376
pol,1993,6.16315
pol,1994,6.46478
pol,1995,6.69146
pol,1996,7.23696
pol,1997,7.91218
pol,1998,9.02771
pol,1999,10.12316
pol,2000,9.30746
pol,2001,9.27921
pol,2002,9.15555
pol,2003,9.6487
pol,2004,10.8068
pol,2005,11.63811
pol,2006,12.40594
pol,2007,13.80244
pol,2008,14.66923
pol,2009,15.31946
pol,2010,15.30984
pol,2011,15.73445
pol,2012,15.46242
pol,2013,14.77677
pol,2014,15.668
prk,1971,2.55706
prk,1972,2.61356
prk,1973,2.74499
prk,1974,3.27977
prk,1975,3.56189
prk,1976,3.1686
prk,1977,3.21752
prk,1978,4.33361
prk,1979,4.81951
prk,1980,5.13366
prk,1981,4.77944
prk,1982,4.32432
prk,1983,4.15188
prk,1984,3.30412
prk,1985,3.54632
prk,1986,2.81734
prk,1987,3.1669
prk,1988,3.28958
prk,1989,3.7662
prk,1990,4.01438
prk,1991,3.76286
prk,1992,3.46732
prk,1993,3.46364
prk,1994,2.55345
prk,1995,3.30633
prk,1996,3.03933
prk,1997,1.74706
prk,1998,3.55466
prk,1999,1.37007
prk,2000,2.44425
prk,2001,2.17121
prk,2002,2.27306
prk,2003,2.16929
prk,2004,2.15009
prk,2005,1.72574
prk,2006,1.30668
prk,2007,1.88083
prk,2008,1.73345
prk,2009,1.88868
prk,2010,2.01373
prk,2011,2.88566
prk,2012,2.78723
prk,2013,4.32952
prk,2014,3.54497
prt,1960,28.94737
prt,1961,27.54663
prt,1962,31.50492
prt,1963,29.43445
prt,1964,26.48846
prt,1965,25.7732
prt,1966,30.02336
prt,1967,29.31034
prt,1968,28.92308
prt,1969,28.91918
prt,1970,27.65625
prt,1971,27.03266
prt,1972,29.16094
prt,1973,29.21557
prt,1974,28.45874
prt,1975,29.57825
prt,1976,27.81799
prt,1977,29.86667
prt,1978,29.01266
prt,1979,28.5649
prt,1980,28.51727
prt,1981,28.14636
prt,1982,29.37697
prt,1983,27.92482
prt,1984,28.2461
prt,1985,27.801
prt,1986,26.06461
prt,1987,28
prt,1988,29.60139
prt,1989,24.40075
prt,1990,25.58078
prt,1991,26.20917
prt,1992,25.80793
prt,1993,27.75299
prt,1994,28.25
prt,1995,27.34011
prt,1996,30.19409
prt,1997,30.06757
prt,1998,29.81748
prt,1999,27.82251
prt,2000,30.44606
prt,2001,30.91444
prt,2002,29.96109
prt,2003,34.14763
prt,2004,34.22819
prt,2005,31.07381
prt,2006,33.68775
prt,2007,35.09703
prt,2008,36.40666
prt,2009,35.71429
prt,2010,38.94848
prt,2011,36.54337
prt,2012,34.66929
prt,2013,35.67345
prt,2014,36.69703
pry,1971,68.42105
pry,1972,66.66667
pry,1973,70
pry,1974,68.65672
pry,1975,68.57143
pry,1976,70.51282
pry,1977,61.60714
pry,1978,58.57143
pry,1979,68.88889
pry,1980,80.74074
pry,1981,80.91603
pry,1982,79.38931
pry,1983,80
pry,1984,81.42857
pry,1985,83.80282
pry,1986,82.31293
pry,1987,83.22981
pry,1988,81.52174
pry,1989,85.2459
pry,1990,83.93782
pry,1991,81.38298
pry,1992,81.33333
pry,1993,87.35632
pry,1994,83.71336
pry,1995,83.95415
pry,1996,85.7971
pry,1997,86.68407
pry,1998,86.56716
pry,1999,86.35236
pry,2000,85.36585
pry,2001,87.68328
pry,2002,88.02228
pry,2003,90.83558
pry,2004,89.62766
pry,2005,87.89625
pry,2006,89.72222
pry,2007,92.76139
pry,2008,92.8934
pry,2009,92.92683
pry,2010,92.48927
pry,2011,93.01848
pry,2012,90.87302
pry,2013,93.30629
pry,2014,93.06358
qat,1971,10.26786
qat,1972,10.93117
qat,1973,9.53757
qat,1974,13
qat,1975,9.12779
qat,1976,18.3908
qat,1977,19.50617
qat,1978,21.93211
qat,1979,14.97585
qat,1980,15.04298
qat,1981,14.03302
qat,1982,14.87514
qat,1983,14.43515
qat,1984,11.92488
qat,1985,11.70412
qat,1986,10.88674
qat,1987,10.83405
qat,1988,11.37874
qat,1989,12.39283
qat,1990,11.82623
qat,1991,10.85215
qat,1992,10.93426
qat,1993,10.93648
qat,1994,11.09034
qat,1995,11.70529
qat,1996,11.91151
qat,1997,12.25874
qat,1998,12.09598
qat,1999,10.15521
qat,2000,11.38824
qat,2001,11.65999
qat,2002,10.92279
qat,2003,12.06463
qat,2004,12.18406
qat,2005,14.24699
qat,2006,14.69441
qat,2007,13.35339
qat,2008,17.3465
qat,2009,21.36328
qat,2010,18.38879
qat,2011,16.12183
qat,2012,15.00565
qat,2013,16.12859
qat,2014,18.24507
rou,1971,7.24815
rou,1972,7.25152
rou,1973,6.77047
rou,1974,5.64075
rou,1975,6.15352
rou,1976,5.85744
rou,1977,5.08369
rou,1978,4.51417
rou,1979,4.27484
rou,1980,3.88519
rou,1981,2.50728
rou,1982,3.49107
rou,1983,2.94908
rou,1984,2.88736
rou,1985,2.44753
rou,1986,2.21667
rou,1987,2.93853
rou,1988,2.673
rou,1989,5.58306
rou,1990,6.96928
rou,1991,7.36126
rou,1992,8.41808
rou,1993,7.26165
rou,1994,7.88537
rou,1995,6.9376
rou,1996,9.48796
rou,1997,10.57684
rou,1998,11.45315
rou,1999,11.2224
rou,2000,10.95779
rou,2001,12.64229
rou,2002,12.95645
rou,2003,12.80412
rou,2004,13.7372
rou,2005,13.01532
rou,2006,13.1347
rou,2007,14.38149
rou,2008,16.40548
rou,2009,19.16871
rou,2010,18.48582
rou,2011,17.35476
rou,2012,19.50134
rou,2013,21.63768
rou,2014,22.44718
rus,1990,13.80759
rus,1991,13.71761
rus,1992,14.32436
rus,1993,13.09028
rus,1994,12.96947
rus,1995,12.33212
rus,1996,11.92601
rus,1997,11.77319
rus,1998,13.96238
rus,1999,13.7248
rus,2000,12.82916
rus,2001,13.26569
rus,2002,13.54844
rus,2003,13.89244
rus,2004,14.92906
rus,2005,14.90558
rus,2006,14.90335
rus,2007,15.04265
rus,2008,15.78697
rus,2009,15.84849
rus,2010,15.96421
rus,2011,15.55971
rus,2012,15.30029
rus,2013,15.93794
rus,2014,16.24476
sau,1971,26.20363
sau,1972,27.41152
sau,1973,24.77221
sau,1974,24.35644
sau,1975,26.78809
sau,1976,27.6834
sau,1977,31.77462
sau,1978,35.16941
sau,1979,30.29068
sau,1980,19.69621
sau,1981,22.56751
sau,1982,23.61809
sau,1983,30.5125
sau,1984,39.92836
sau,1985,37.42571
sau,1986,34.05369
sau,1987,34.89283
sau,1988,34.47055
sau,1989,32.63532
sau,1990,32.69129
sau,1991,32.7208
sau,1992,31.95405
sau,1993,31.76061
sau,1994,31.72514
sau,1995,28.2434
sau,1996,27.94241
sau,1997,28.05815
sau,1998,26.29786
sau,1999,25.7043
sau,2000,25.97519
sau,2001,26.318
sau,2002,26.01269
sau,2003,25.78961
sau,2004,25.58502
sau,2005,25.41952
sau,2006,25.8521
sau,2007,27.39117
sau,2008,27.0513
sau,2009,26.76067
sau,2010,25.14436
sau,2011,25.37049
sau,2012,25.98524
sau,2013,26.43725
sau,2014,25.9184
sdn,1971,64.17445
sdn,1972,63.92962
sdn,1973,54.40529
sdn,1974,59.25059
sdn,1975,67.28972
sdn,1976,49.84326
sdn,1977,50.14749
sdn,1978,67.20779
sdn,1979,67.83439
sdn,1980,61.85286
sdn,1981,62.84916
sdn,1982,69.83696
sdn,1983,68.8
sdn,1984,68.46847
sdn,1985,69.09548
sdn,1986,66.07143
sdn,1987,67.33333
sdn,1988,72.83105
sdn,1989,71.39241
sdn,1990,74.85822
sdn,1991,66.17336
sdn,1992,70.42889
sdn,1993,66.34304
sdn,1994,64.92375
sdn,1995,64.73318
sdn,1996,64.63415
sdn,1997,61.7357
sdn,1998,64.50216
sdn,1999,47.5442
sdn,2000,48.17518
sdn,2001,56.81063
sdn,2002,52.41287
sdn,2003,49.60733
sdn,2004,49.94041
sdn,2005,49.79716
sdn,2006,48.25345
sdn,2007,48.90566
sdn,2008,53.69596
sdn,2009,53.4471
sdn,2010,58.98464
sdn,2011,62.48217
sdn,2012,61.90476
sdn,2013,60.60606
sdn,2014,59.22039
sen,1971,35.2459
sen,1972,37.6
sen,1973,36.95652
sen,1974,34.01361
sen,1975,33.54037
sen,1976,35.71429
sen,1977,35.16484
sen,1978,35.79545
sen,1979,35.38462
sen,1980,35.29412
sen,1981,34
sen,1982,34.71503
sen,1983,38.74346
sen,1984,37.7451
sen,1985,35.37736
sen,1986,34.80392
sen,1987,31.40097
sen,1988,27.41117
sen,1989,33.17308
sen,1990,34.2723
sen,1991,35.21127
sen,1992,34.05172
sen,1993,33.62832
sen,1994,31.75966
sen,1995,31.45161
sen,1996,32.69231
sen,1997,32.05575
sen,1998,31.97492
sen,1999,30.98592
sen,2000,33.23864
sen,2001,30.5483
sen,2002,32.65306
sen,2003,37.00787
sen,2004,34.23423
sen,2005,31.60173
sen,2006,34.90991
sen,2007,40.76305
sen,2008,41.76245
sen,2009,36.31285
sen,2010,37.72894
sen,2011,37.99655
sen,2012,37.03704
sen,2013,38.83333
sen,2014,38.8535
sgp,1971,25.24752
sgp,1972,22.29917
sgp,1973,22.04433
sgp,1974,20.56738
sgp,1975,22.03791
sgp,1976,22.36842
sgp,1977,24.0668
sgp,1978,22.04255
sgp,1979,23.36227
sgp,1980,22.6087
sgp,1981,22.5425
sgp,1982,23.35714
sgp,1983,22.50165
sgp,1984,23.19949
sgp,1985,20.54217
sgp,1986,20.6302
sgp,1987,20.77771
sgp,1988,17.7665
sgp,1989,19.3074
sgp,1990,14.05387
sgp,1991,16.18516
sgp,1992,15.15924
sgp,1993,13.05671
sgp,1994,13.54057
sgp,1995,15.01198
sgp,1996,13.24331
sgp,1997,13.25996
sgp,1998,13.7149
sgp,1999,13.59788
sgp,2000,12.39316
sgp,2001,12.65461
sgp,2002,12.80872
sgp,2003,13.88525
sgp,2004,13.65472
sgp,2005,14.76492
sgp,2006,15.17764
sgp,2007,15.24607
sgp,2008,15.57814
sgp,2009,16.61294
sgp,2010,15.87624
sgp,2011,16.15319
sgp,2012,15.99217
sgp,2013,15.3763
sgp,2014,15.18094
slv,1971,43.84615
slv,1972,42.10526
slv,1973,39.88095
slv,1974,40.8284
slv,1975,39.58333
slv,1976,44.61538
slv,1977,47.26368
slv,1978,52.9703
slv,1979,55.6701
slv,1980,53.75
slv,1981,54
slv,1982,56.75676
slv,1983,57.04698
slv,1984,57.89474
slv,1985,58.53659
slv,1986,58.02469
slv,1987,52.5
slv,1988,54.06699
slv,1989,58.33333
slv,1990,60.18957
slv,1991,49.81949
slv,1992,50.47319
slv,1993,49.29577
slv,1994,45.47677
slv,1995,46.3895
slv,1996,52.76382
slv,1997,43.73717
slv,1998,43.95393
slv,1999,50.5814
slv,2000,48.74275
slv,2001,46.098
slv,2002,44.66546
slv,2003,45.34687
slv,2004,47.89207
slv,2005,48.96
slv,2006,45.09202
slv,2007,45.52023
slv,2008,48.0456
slv,2009,50.24631
slv,2010,51.71821
slv,2011,51.74709
slv,2012,45.51495
slv,2013,48.51658
slv,2014,48.12925
srb,1990,7.212
srb,1991,6.10293
srb,1992,4.70246
srb,1993,6.31136
srb,1994,6.72485
srb,1995,6.11833
srb,1996,8.87471
srb,1997,11.18993
srb,1998,8.70492
srb,1999,6.46369
srb,2000,5.4186
srb,2001,8.21127
srb,2002,9.22919
srb,2003,9.42348
srb,2004,11.1308
srb,2005,13.23915
srb,2006,13.70313
srb,2007,11.04686
srb,2008,14.11132
srb,2009,14.01358
srb,2010,14.08021
srb,2011,11.60839
srb,2012,11.4721
srb,2013,12.43398
srb,2014,15.4815
ssd,2012,67.36111
ssd,2013,65.30612
ssd,2014,65.13158
sur,2000,19.86301
sur,2001,20.13423
sur,2002,39.81481
sur,2003,38.33333
sur,2004,34.55882
sur,2005,30.30303
sur,2006,35.33333
sur,2007,39.13043
sur,2008,40.14085
sur,2009,40.84507
sur,2010,38.23529
sur,2011,31.84358
sur,2012,34.32836
sur,2013,31.47208
sur,2014,33.66834
svk,1971,10.95961
svk,1972,11.3486
svk,1973,12.00586
svk,1974,11.58901
svk,1975,9.7544
svk,1976,9.67963
svk,1977,9.42316
svk,1978,9.1591
svk,1979,9.54228
svk,1980,7.38351
svk,1981,7.80533
svk,1982,7.45647
svk,1983,6.16347
svk,1984,6.11834
svk,1985,6.13519
svk,1986,6.67182
svk,1987,6.68909
svk,1988,6.8299
svk,1989,7.02441
svk,1990,7.45942
svk,1991,7.06986
svk,1992,7.92411
svk,1993,6.78984
svk,1994,8.25326
svk,1995,9.19457
