geo,time,se_sec_enrr_fe
sur,2007,80.28614
sur,2008,79.32928
sur,2009,75.52591
sur,2010,80.73767
sur,2011,81.35475
sur,2012,83.3873
sur,2013,85.29111
sur,2014,85.43578
sur,2015,88.63937
svk,1993,88.81762
svk,1994,89.18932
svk,1995,91.17882
svk,1996,92.46615
svk,1997,92.73707
svk,1998,84.96698
svk,1999,85.54616
svk,2000,86.42635
svk,2001,86.59241
svk,2002,88.37357
svk,2003,90.42398
svk,2004,93.16429
svk,2005,93.72813
svk,2006,93.12508
svk,2007,92.74604
svk,2008,92.23792
svk,2009,92.28139
svk,2010,92.79505
svk,2011,92.95864
svk,2012,92.86279
svk,2013,91.60499
svk,2014,91.20675
svk,2015,91.4668
svk,2016,91.75348
svk,2017,91.6302
svk,2018,91.91429
svk,2019,91.42678
svn,1993,90.53623
svn,1994,90.26661
svn,1995,91.64946
svn,1996,91.66382
svn,1997,93.31137
svn,1998,94.16852
svn,1999,100.77133
svn,2000,102.63684
svn,2001,107.62658
svn,2002,107.6322
svn,2003,108.59939
svn,2004,97.02601
svn,2005,96.94164
svn,2006,96.86651
svn,2007,98.38823
svn,2008,98.6045
svn,2009,98.74532
svn,2010,98.58956
svn,2011,98.42246
svn,2012,98.25889
svn,2013,111.3648
svn,2014,110.87306
svn,2015,111.00179
svn,2016,117.50614
svn,2017,117.05903
svn,2018,115.90774
svn,2019,114.14519
swe,1971,84.89387
swe,1972,75.44332
swe,1973,86.29848
swe,1974,82.49036
swe,1975,82.54714
swe,1976,81.74702
swe,1977,80.97451
swe,1978,83.7261
swe,1979,88.25669
swe,1980,90.83317
swe,1981,92.59358
swe,1982,92.61804
swe,1983,92.1287
swe,1984,91.63152
swe,1985,90.33166
swe,1987,90.42679
swe,1988,91.19061
swe,1989,91.48667
swe,1990,91.70427
swe,1991,92.23815
swe,1992,93.64028
swe,1993,128.77654
swe,1994,134.78889
swe,1995,140.16864
swe,1996,146.28687
swe,1997,151.81326
swe,1998,173.74362
swe,1999,175.22131
swe,2000,170.47638
swe,2001,165.33492
swe,2002,158.25639
swe,2003,148.83658
swe,2004,104.95232
swe,2005,103.81967
swe,2006,103.32348
swe,2007,102.00673
swe,2008,100.96867
swe,2009,99.08626
swe,2010,97.59724
swe,2011,96.46965
swe,2012,97.47563
swe,2013,136.87029
swe,2014,141.64143
swe,2015,149.9778
swe,2016,153.28322
swe,2017,157.90701
swe,2018,156.67496
swe,2019,151.17213
swz,1970,14.33306
swz,1971,15.99878
swz,1972,18.20752
swz,1973,20.74999
swz,1974,23.68859
swz,1975,26.53707
swz,1976,27.97773
swz,1977,30.75119
swz,1998,45.67641
swz,1999,45.26432
swz,2000,44.13674
swz,2001,45.31648
swz,2002,46.90699
swz,2003,46.41965
swz,2004,49.16953
swz,2005,51.82673
swz,2006,55.91738
swz,2007,56.24135
swz,2009,59.75912
swz,2010,63.70565
swz,2011,65.72271
swz,2012,67.61157
swz,2013,70.06023
swz,2014,73.53955
swz,2015,76.03137
swz,2016,82.18876
sxm,2012,103.66178
sxm,2014,88.51175
syc,1970,30.70423
syc,1971,33.12087
syc,1972,34.66578
syc,1973,37.84602
syc,1974,42.19992
syc,1975,42.81684
syc,1976,35.65815
syc,1978,46.71656
syc,1979,50.3485
syc,1980,55.1201
syc,1981,63.21487
syc,1982,74.52796
syc,1983,76.12761
syc,1985,110.78279
syc,1986,109.58366
syc,1987,109.10047
syc,1988,110.95101
syc,1989,110.27893
syc,1991,110.56727
syc,1992,113.8191
syc,1993,114.45174
syc,1994,117.88265
syc,1995,113.01653
syc,1996,115.30769
syc,1998,99.54419
syc,1999,76.53227
syc,2000,76.37965
syc,2001,69.36511
syc,2002,73.31112
syc,2003,77.85552
syc,2004,78.74976
syc,2005,84.77399
syc,2006,77.63184
syc,2007,83.00641
syc,2008,81.08599
syc,2009,80.33456
syc,2010,77.05797
syc,2011,74.32203
syc,2012,81.2175
syc,2013,82.31142
syc,2014,81.22905
syc,2015,84.36233
syc,2016,86.56109
syc,2017,85.91391
syc,2018,84.19527
syc,2019,81.13083
syc,2020,81.59811
syr,1971,18.14612
syr,1972,20.55768
syr,1973,22.8085
syr,1974,24.90584
syr,1975,26.48876
syr,1976,28.18149
syr,1977,29.9325
syr,1978,31.82006
syr,1979,33.84779
syr,1980,34.57133
syr,1981,34.98278
syr,1982,36.00797
syr,1983,38.2033
syr,1984,41.00487
syr,1985,43.54744
syr,1986,45.4087
syr,1987,45.92743
syr,1988,45.323
syr,1989,44.04969
syr,1990,42.56873
syr,1991,40.80949
syr,1992,39.70275
syr,1993,40.11937
syr,1994,39.28855
syr,1995,38.86621
syr,1996,39.01861
syr,1997,39.50935
syr,1998,40.34219
syr,1999,41.09732
syr,2000,41.96283
syr,2001,43.09944
syr,2002,45.02751
syr,2003,60.74152
syr,2004,64.45338
syr,2005,68.16974
syr,2006,69.7318
syr,2007,71.36642
syr,2008,71.97229
syr,2009,71.54399
syr,2010,72.2661
syr,2011,74.43777
syr,2012,77.84511
syr,2013,52.38136
tca,1973,48.55072
tca,1974,50.83135
tca,1978,80.97252
tca,1994,80.46512
tca,1999,75.06596
tca,2000,74.57627
tca,2003,71.26568
tca,2004,73.42733
tca,2005,77.01863
tca,2009,95.51056
tca,2014,69.80122
tca,2015,76.21145
tca,2018,77.59784
tcd,1971,0.28265
tcd,1972,0.33578
tcd,1974,0.46254
tcd,1985,1.90393
tcd,1987,1.783
tcd,1989,1.90884
tcd,1990,2.40476
tcd,1994,2.61428
tcd,1995,3.09971
tcd,1996,3.36119
tcd,1997,3.58144
tcd,1998,3.95338
tcd,1999,4.18523
tcd,2000,4.78338
tcd,2001,5.85492
tcd,2002,6.69254
tcd,2003,7.19911
tcd,2004,7.5469
tcd,2005,8.02973
tcd,2006,8.46425
tcd,2007,11.43957
tcd,2008,12.19796
tcd,2009,13.40714
tcd,2010,13.39397
tcd,2011,14.00749
tcd,2012,13.9689
tcd,2013,15.50009
tcd,2014,14.28426
tcd,2015,13.86375
tcd,2016,14.15964
tcd,2017,13.92819
tcd,2018,13.88789
tcd,2019,14.27734
tgo,1971,3.10593
tgo,1972,4.12282
tgo,1973,4.40185
tgo,1974,5.17066
tgo,1975,6.34199
tgo,1976,8.40839
tgo,1977,9.94509
tgo,1978,11.59216
tgo,1979,13.79526
tgo,1980,15.26199
tgo,1982,15.21093
tgo,1983,13.17688
tgo,1984,10.62944
tgo,1985,8.89609
tgo,1986,8.95799
tgo,1987,8.69324
tgo,1988,10.24053
tgo,1989,9.14721
tgo,1990,10.91613
tgo,1991,10.28648
tgo,1992,9.92277
tgo,1994,10.17828
tgo,1995,11.4837
tgo,1996,12.25256
tgo,1997,12.77053
tgo,1999,16.81676
tgo,2000,19.74787
tgo,2001,21.92431
tgo,2002,25.30724
tgo,2003,27.45435
tgo,2004,29.51584
tgo,2005,31.99858
tgo,2006,34.16466
tgo,2007,31.42039
tgo,2017,52.06329
tha,1971,15.1598
tha,1973,17.51598
tha,1974,19.03484
tha,1975,20.18301
tha,1976,22.39988
tha,1977,24.47587
tha,1978,25.24263
tha,1990,29.10695
tha,1991,29.66448
tha,1992,32.85518
tha,1993,37.10328
tha,2001,62.13139
tha,2002,64.9836
tha,2004,70.56649
tha,2005,75.39941
tha,2006,76.43925
tha,2007,82.27755
tha,2008,82.05029
tha,2009,83.91191
tha,2010,85.33512
tha,2011,88.11807
tha,2012,86.75601
tha,2013,85.72045
tha,2014,123.60612
tha,2015,118.22445
tha,2016,118.37569
tha,2017,114.37853
tha,2018,116.51349
tha,2019,113.35548
tha,2020,112.34074
tjk,1999,67.46232
tjk,2000,67.17187
tjk,2001,67.83073
tjk,2002,69.6924
tjk,2003,72.31355
tjk,2004,73.41788
tjk,2005,73.04516
tjk,2006,73.60992
tjk,2007,75.43531
tjk,2008,77.85967
tjk,2009,79.03226
tjk,2010,78.89162
tjk,2011,80.10127
tjk,2012,82.35675
tjk,2013,83.80613
tkm,2019,88.83116
tkm,2020,92.44504
tls,2004,54.71654
tls,2005,54.22072
tls,2008,51.08851
tls,2009,60.35247
tls,2010,62.12853
tls,2011,65.9679
tls,2012,67.45553
tls,2013,67.1264
tls,2014,70.40881
tls,2015,74.37508
tls,2016,79.29903
tls,2017,83.80834
tls,2018,87.02535
tls,2019,90.5236
ton,1970,86.13126
ton,1971,86.74307
ton,1972,80.13868
ton,1973,80.82976
ton,1974,81.18239
ton,1975,79.7846
ton,1978,86.24914
ton,1981,102.83006
ton,1982,107.70245
ton,1984,98.97244
ton,1985,91.38853
ton,1986,83.21782
ton,1990,97.51929
ton,1991,100.19326
ton,1993,106.09069
ton,1998,103.92745
ton,1999,113.00875
ton,2000,112.93673
ton,2001,111.29419
ton,2002,116.38318
ton,2006,100.04451
ton,2007,86.08594
ton,2008,104.27103
ton,2009,115.76433
ton,2010,107.15952
ton,2011,104.04401
ton,2012,96.06906
ton,2013,96.75124
ton,2014,99.90614
ton,2015,102.3983
ton,2019,100.56396
ton,2020,95.6422
tto,1971,45.75472
tto,1972,46.11426
tto,1973,45.25281
tto,1977,56.52651
tto,1982,77.30005
tto,1983,79.80157
tto,1984,82.51539
tto,1985,82.22863
tto,1987,85.04645
tto,1988,85.65901
tto,1989,84.5865
tto,1990,84.69595
tto,1991,82.10599
tto,1992,80.75428
tto,1993,81.34817
tto,2004,88.4948
tun,1971,12.5309
tun,1972,12.79685
tun,1973,12.95127
tun,1974,13.24759
tun,1975,13.39754
tun,1976,14.37128
tun,1977,15.50681
tun,1978,16.77952
tun,1979,17.90994
tun,1980,18.70787
tun,1981,19.17927
tun,1982,21.72688
tun,1983,24.55228
tun,1984,26.86258
tun,1985,29.56047
tun,1986,32.19369
tun,1987,32.73154
tun,1988,34.30112
tun,1989,38.04732
tun,1990,39.04787
tun,1991,40.07583
tun,1992,41.88738
tun,1993,44.98339
tun,1994,50.36313
tun,1995,54.29398
tun,1996,58.37316
tun,1997,60.24614
tun,1999,72.44637
tun,2000,76.17749
tun,2001,78.07998
tun,2002,79.24736
tun,2003,80.22251
tun,2005,88.94464
tun,2006,91.35081
tun,2008,96.8026
tun,2009,94.93471
tun,2010,94.49138
tun,2011,95.27875
tun,2016,99.31897
tur,1971,15.08101
tur,1972,16.3962
tur,1973,17.25971
tur,1974,17.78102
tur,1976,20.37501
tur,1977,21.69505
tur,1978,22.90654
tur,1979,23.55987
tur,1980,25.01518
tur,1982,26.39925
tur,1983,27.16184
tur,1984,28.41543
tur,1986,31.38477
tur,1987,32.69094
tur,1988,34.51199
tur,1989,36.726
tur,1990,37.77133
tur,1991,39.66542
tur,1992,41.57642
tur,1993,44.82536
tur,1994,47.1059
tur,1995,48.93978
tur,1997,49.90066
tur,1999,57.96106
tur,2000,61.68237
tur,2001,70.27157
tur,2002,73.94051
tur,2003,75.65082
tur,2004,75.47994
tur,2005,76.09818
tur,2006,80.1475
tur,2007,82.94423
tur,2008,82.91848
tur,2009,76.28038
tur,2010,80.52495
tur,2011,84.49659
tur,2012,82.87792
tur,2013,98.84265
tur,2014,101.44125
tur,2015,101.45654
tur,2016,101.47223
tur,2017,103.38737
tur,2018,103.17875
tur,2019,102.04288
tuv,1990,78.22581
tuv,1998,52.69122
tuv,2001,58.39112
tuv,2014,85.25469
tuv,2015,90.90909
tuv,2016,76.7834
tuv,2018,71.19497
tuv,2019,68.81188
tuv,2020,63.00366
tza,1970,1.5455
tza,1971,1.59891
tza,1972,1.48985
tza,1973,1.6027
tza,1974,1.86951
tza,1975,1.9422
tza,1976,2.19243
tza,1977,2.25663
tza,1978,2.28485
tza,1979,2.38431
tza,1981,2.15114
tza,1982,2.13121
tza,1983,2.18409
tza,1985,2.56314
tza,1986,2.79884
tza,1987,3.10006
tza,1988,3.53487
tza,1989,3.90726
tza,1991,4.66536
tza,1992,4.72839
tza,1993,4.73087
tza,1994,4.76024
tza,1995,4.81065
tza,1996,4.87348
tza,1997,5.10361
tza,2010,28.49538
tza,2014,30.15769
tza,2015,27.01023
tza,2016,26.8028
tza,2017,27.6656
tza,2018,30.12852
tza,2019,32.02487
tza,2020,32.8891
uga,1975,2.01619
uga,1976,2.48472
uga,1977,2.56393
uga,1978,2.63321
uga,1979,2.72536
uga,1981,3.35587
uga,1982,5.38581
uga,1986,7.32959
uga,1990,8.4364
uga,1992,7.63667
uga,1994,7.82752
uga,1997,7.7659
uga,2004,17.0571
uga,2007,21.84195
ukr,1993,92.87097
ukr,1994,92.74885
ukr,1999,102.1606
ukr,2000,102.70606
ukr,2001,102.89153
ukr,2002,104.18351
ukr,2003,104.3379
ukr,2004,99.80999
ukr,2005,91.83317
ukr,2006,96.17637
ukr,2007,96.63985
ukr,2008,95.28297
ukr,2009,94.30877
ukr,2010,94.38395
ukr,2011,92.08819
ukr,2012,95.37861
ukr,2013,95.0411
ukr,2014,95.03153
ury,1970,63.51441
ury,1971,64.55071
ury,1972,66.46743
ury,1973,68.74853
ury,1978,61.7275
ury,1979,61.94051
ury,1994,88.04512
ury,1995,90.22536
ury,1998,101.92441
ury,1999,99.51931
ury,2000,104.66822
ury,2001,108.21127
ury,2002,112.46123
ury,2003,116.83789
ury,2004,114.71904
ury,2005,108.542
ury,2006,108.50588
ury,2007,91.34037
ury,2008,93.39615
ury,2009,95.92152
ury,2010,109.48978
ury,2017,126.59536
ury,2018,127.67527
ury,2019,129.66829
usa,1972,60.78914
usa,1978,86.47468
usa,1981,92.49023
usa,1982,95.55592
usa,1983,95.37997
usa,1984,96.84925
usa,1985,95.2215
usa,1986,96.54701
usa,1987,96.55682
usa,1990,91.53663
usa,1991,92.33627
usa,1993,96.41168
usa,1994,97.48939
usa,1995,97.3911
usa,1996,96.55658
usa,1998,98.28262
usa,1999,79.0963
usa,2005,95.94848
usa,2013,96.30906
usa,2014,97.51305
usa,2015,98.17358
usa,2016,98.47471
usa,2017,98.69556
usa,2018,98.79606
usa,2019,99.18945
uzb,1999,86.26755
uzb,2000,86.70263
uzb,2003,95.76604
uzb,2004,95.77685
uzb,2005,87.53453
uzb,2006,87.62907
uzb,2007,89.23481
uzb,2008,88.07569
uzb,2009,89.69269
uzb,2010,89.89936
uzb,2011,89.88127
uzb,2012,91.76401
uzb,2013,91.35452
uzb,2014,91.47483
uzb,2015,91.28845
uzb,2016,92.00715
uzb,2017,92.73643
uzb,2018,94.55303
uzb,2019,97.14579
vct,1971,19.60145
vct,1972,27.95871
vct,1974,33.58878
vct,1975,32.75663
vct,1976,33.57038
vct,1982,50.57631
vct,1984,46.60391
vct,1985,39.15927
vct,1986,42.94118
vct,1987,54.07059
vct,1988,48.39858
vct,1991,66.72353
vct,2000,94.65268
vct,2001,91.43506
vct,2002,92.48977
vct,2003,90.29231
vct,2004,97.79237
vct,2005,99.41079
vct,2007,111.00019
vct,2008,115.89871
vct,2009,113.3039
vct,2010,110.65558
vct,2011,101.67674
vct,2012,101.93705
vct,2013,103.99917
vct,2014,106.49323
vct,2015,107.74027
vct,2016,108.05574
vct,2017,108.60765
vct,2018,108.67497
ven,1971,33.33065
ven,1972,36.18564
ven,1973,38.9324
ven,1974,41.67905
ven,1975,43.5787
ven,1984,58.8001
ven,1985,60.92223
ven,1986,61.57232
ven,1987,61.37063
ven,1988,61.27089
ven,1989,60.82624
ven,1991,61.26438
ven,1992,62.30218
ven,1993,63.09199
ven,1999,63.46504
ven,2000,66.06499
ven,2001,69.71109
ven,2002,73.61791
ven,2003,74.56259
ven,2004,77.01185
ven,2005,79.25763
ven,2006,81.9518
ven,2007,84.36154
ven,2008,85.71804
ven,2009,86.45937
ven,2010,86.59002
ven,2011,87.57561
ven,2012,89.79741
ven,2013,97.57205
ven,2014,96.2831
ven,2015,94.48699
ven,2016,91.3587
ven,2017,91.56483
vgb,1971,106.02679
vgb,1972,98.66667
vgb,1973,86.73913
vgb,1974,88.28452
vgb,1975,84.98024
vgb,1976,85.23364
vgb,1979,79.30464
vgb,1981,72.14171
vgb,1984,114.58647
vgb,1985,89.71256
vgb,1990,101.3986
vgb,1991,100.16807
vgb,1992,97.65625
vgb,1994,97.66082
vgb,1999,99.01961
vgb,2000,102.12766
vgb,2001,100.49938
vgb,2002,97.57282
vgb,2003,105.66265
vgb,2004,107.48792
vgb,2005,123.63636
vgb,2006,125.93939
vgb,2007,120.81871
vgb,2009,109.74808
vgb,2010,109.05218
vgb,2011,99.37695
vgb,2012,97.31343
vgb,2013,97.78206
vgb,2014,97.54253
vgb,2015,96.92737
vgb,2016,97.32719
vgb,2020,97.37864
vir,1982,83.57655
vir,1983,90.0655
vir,1984,97.77526
vir,1985,102.92604
vir,1986,101.31559
vir,1987,104.41386
vir,1988,105.84595
vir,1989,107.04875
vir,1990,105.40184
vir,1991,103.34646
vir,1992,106.21895
vir,1993,110.35651
vir,1994,113.76147
vir,1995,115.86948
vir,1997,116.40697
vnm,1976,36.71089
vnm,1977,37.47214
vnm,1998,55.47394
vut,1970,5.20522
vut,1971,5.61171
vut,1972,5.75446
vut,1973,5.93894
vut,1974,6.70781
vut,1975,8.20857
vut,1976,9.16542
vut,1977,10.65771
vut,1978,11.02701
vut,1980,11.2648
vut,1981,10.95337
vut,1983,11.63632
vut,1991,15.83539
vut,1999,28.25421
vut,2000,37.02486
vut,2001,34.05059
vut,2002,38.37988
vut,2003,36.72552
vut,2004,39.53845
vut,2010,59.46824
vut,2015,54.94925
vut,2020,55.27054
wsm,1970,59.1303
wsm,1975,69.22764
wsm,1976,69.16194
wsm,1977,74.55001
wsm,1978,73.32941
wsm,1979,74.54143
wsm,1980,77.44292
wsm,1994,85.1702
wsm,1995,80.64395
wsm,1996,77.85133
wsm,1997,82.76366
wsm,1998,83.47421
wsm,1999,83.52339
wsm,2000,83.89674
wsm,2001,85.68145
wsm,2002,86.36052
wsm,2003,89.41265
wsm,2004,88.97364
wsm,2005,88.18789
wsm,2006,89.86968
wsm,2007,90.28841
wsm,2009,92.37649
wsm,2010,93.60572
wsm,2011,93.51096
wsm,2012,93.23188
wsm,2014,99.62811
wsm,2015,99.12769
wsm,2016,98.01788
yem,1999,22.80228
yem,2001,27.07609
yem,2003,29.07343
yem,2004,30.48523
yem,2005,30.28926
yem,2008,30.94857
yem,2010,33.62151
yem,2011,35.63711
yem,2012,36.93179
yem,2013,39.98313
yem,2016,43.25849
zaf,1989,70.10819
zaf,1990,74.4285
zaf,1991,78.59504
zaf,1994,87.08215
zaf,1998,92.71087
zaf,1999,90.059
zaf,2000,85.49687
zaf,2001,85.82542
zaf,2002,85.89603
zaf,2003,86.63217
zaf,2004,89.32212
zaf,2005,90.52636
zaf,2006,93.67931
zaf,2007,94.93523
zaf,2008,93.11347
zaf,2009,95.12342
zaf,2010,96.56371
zaf,2011,98.88162
zaf,2012,101.68033
zaf,2014,112.82489
zaf,2015,108.75166
zaf,2016,112.09146
zaf,2017,109.03226
zaf,2018,103.96809
zaf,2019,105.66998
zmb,1970,8.24857
zmb,1972,8.94178
zmb,1974,9.07629
zmb,1979,10.71122
zmb,1980,10.93705
zmb,1981,11.05013
zmb,1982,11.24819
zmb,1986,14.52718
zmb,1988,14.65577
zwe,1970,5.65112
zwe,1971,5.85249
zwe,1972,6.17187
zwe,1973,6.49364
zwe,1974,6.61137
zwe,1975,6.98162
zwe,1976,7.08009
zwe,1977,7.23597
zwe,1978,7.02429
zwe,1979,6.56648
zwe,1981,12.06853
zwe,1982,17.3872
zwe,1983,23.03144
zwe,1984,28.94222
zwe,1985,32.29869
zwe,1986,34.49012
zwe,1987,36.91765
zwe,1988,38.02018
zwe,1989,38.7628
zwe,1990,40.64674
zwe,1991,39.75069
zwe,1992,35.55241
zwe,1993,33.88267
zwe,1994,34.65558
zwe,1995,37.12247
zwe,1996,39.17279
zwe,1999,42.58777
zwe,2000,42.25824
zwe,2001,43.10625
zwe,2002,40.72382
zwe,2003,37.43538
zwe,2012,50.15434
zwe,2013,51.34574
