geo,time,sl_tlf_cact_fm_zs
sur,2014,65.79696
sur,2015,66.56534
sur,2016,67.32997
sur,2017,67.61101
sur,2018,68.07838
sur,2019,67.86083
sur,2020,66.16372
sur,2021,66.77784
svk,1990,81.634
svk,1991,81.73592
svk,1992,80.37421
svk,1993,78.96946
svk,1994,74.2841
svk,1995,74.77492
svk,1996,76.09642
svk,1997,75.77471
svk,1998,74.9857
svk,1999,76.22592
svk,2000,76.97564
svk,2001,76.87497
svk,2002,77.31688
svk,2003,77.27347
svk,2004,76.95732
svk,2005,75.04863
svk,2006,74.30463
svk,2007,74.65373
svk,2008,74.6925
svk,2009,73.84101
svk,2010,74.90861
svk,2011,73.69194
svk,2012,74.12579
svk,2013,74.88998
svk,2014,74.87473
svk,2015,76.52108
svk,2016,77.18963
svk,2017,77.77663
svk,2018,77.09691
svk,2019,77.37875
svk,2020,77.89826
svk,2021,82.42566
svn,1990,79.54677
svn,1991,79.3666
svn,1992,79.28197
svn,1993,79.32802
svn,1994,79.41751
svn,1995,79.49479
svn,1996,79.56297
svn,1997,80.88994
svn,1998,80.57451
svn,1999,79.39787
svn,2000,80.58216
svn,2001,79.0875
svn,2002,80.21605
svn,2003,79.50001
svn,2004,80.66811
svn,2005,80.16305
svn,2006,81.12932
svn,2007,80.33952
svn,2008,81.57827
svn,2009,81.91177
svn,2010,81.57266
svn,2011,82.1382
svn,2012,82.8517
svn,2013,81.80074
svn,2014,82.49498
svn,2015,82.48247
svn,2016,84.8165
svn,2017,85.18278
svn,2018,84.01088
svn,2019,84.54627
svn,2020,85.26612
svn,2021,86.45237
swe,1990,87.58428
swe,1991,87.1627
swe,1992,87.29927
swe,1993,86.96867
swe,1994,86.24286
swe,1995,86.26317
swe,1996,87.10957
swe,1997,86.69198
swe,1998,85.95758
swe,1999,87.41755
swe,2000,87.70646
swe,2001,87.48187
swe,2002,88.06572
swe,2003,88.31263
swe,2004,87.93874
swe,2005,87.73791
swe,2006,87.75933
swe,2007,88.15387
swe,2008,88.06876
swe,2009,88.14688
swe,2010,87.43454
swe,2011,88.2346
swe,2012,88.78994
swe,2013,89.01423
swe,2014,89.33574
swe,2015,90.11136
swe,2016,90.07904
swe,2017,90.12943
swe,2018,90.40636
swe,2019,90.38377
swe,2020,88.98086
swe,2021,90.65124
swz,1990,65.77244
swz,1991,66.52304
swz,1992,67.12494
swz,1993,67.70575
swz,1994,68.45765
swz,1995,69.47747
swz,1996,70.20027
swz,1997,71.2614
swz,1998,72.57079
swz,1999,73.92797
swz,2000,75.23337
swz,2001,76.19358
swz,2002,76.89634
swz,2003,77.44008
swz,2004,77.96538
swz,2005,78.53425
swz,2006,79.11823
swz,2007,79.65246
swz,2008,80.13171
swz,2009,80.54945
swz,2010,80.93072
swz,2011,81.31273
swz,2012,81.86612
swz,2013,82.4733
swz,2014,82.98438
swz,2015,83.34726
swz,2016,84.38666
swz,2017,85.09309
swz,2018,85.64222
swz,2019,86.32107
swz,2020,84.26863
swz,2021,85.10615
syr,1990,22.87459
syr,1991,23.2573
syr,1992,23.86129
syr,1993,24.19365
syr,1994,25.21744
syr,1995,26.35027
syr,1996,23.93755
syr,1997,21.81417
syr,1998,19.93377
syr,1999,22.69095
syr,2000,25.83264
syr,2001,25.41077
syr,2002,25.00801
syr,2003,24.62442
syr,2004,23.06532
syr,2005,21.58514
syr,2006,20.18392
syr,2007,19.13553
syr,2008,20.17003
syr,2009,18.16852
syr,2010,17.92696
syr,2011,20.78692
syr,2012,21.03461
syr,2013,21.35244
syr,2014,21.68899
syr,2015,21.98184
syr,2016,22.20586
syr,2017,22.38241
syr,2018,22.51556
syr,2019,22.63655
syr,2020,21.94005
syr,2021,22.20668
tcd,1990,80.68031
tcd,1991,80.35693
tcd,1992,80.1092
tcd,1993,79.92277
tcd,1994,79.48894
tcd,1995,79.04846
tcd,1996,78.60445
tcd,1997,78.15354
tcd,1998,77.69883
tcd,1999,77.24018
tcd,2000,76.7752
tcd,2001,76.30759
tcd,2002,75.83434
tcd,2003,75.35757
tcd,2004,74.87517
tcd,2005,74.38959
tcd,2006,73.90037
tcd,2007,73.4064
tcd,2008,72.91018
tcd,2009,72.40856
tcd,2010,71.90404
tcd,2011,71.39666
tcd,2012,70.88575
tcd,2013,70.37289
tcd,2014,69.85561
tcd,2015,69.33515
tcd,2016,68.81454
tcd,2017,68.28956
tcd,2018,67.76197
tcd,2019,68.10741
tcd,2020,66.88509
tcd,2021,67.08997
tgo,1990,83.34748
tgo,1991,83.39504
tgo,1992,83.58698
tgo,1993,83.89555
tgo,1994,84.2685
tgo,1995,84.66549
tgo,1996,85.50358
tgo,1997,86.33305
tgo,1998,87.15079
tgo,1999,87.97094
tgo,2000,88.79636
tgo,2001,88.98587
tgo,2002,89.21645
tgo,2003,89.45544
tgo,2004,89.65473
tgo,2005,89.78975
tgo,2006,89.72769
tgo,2007,89.68219
tgo,2008,89.65629
tgo,2009,89.67699
tgo,2010,89.76848
tgo,2011,89.85119
tgo,2012,90.03205
tgo,2013,90.31222
tgo,2014,90.69281
tgo,2015,91.17256
tgo,2016,91.68218
tgo,2017,92.27714
tgo,2018,92.96121
tgo,2019,93.73222
tgo,2020,93.73279
tgo,2021,93.46292
tha,1990,77.34763
tha,1991,77.4027
tha,1992,77.48107
tha,1993,77.59297
tha,1994,77.72915
tha,1995,79.41169
tha,1996,81.13007
tha,1997,82.01409
tha,1998,80.69404
tha,1999,79.95547
tha,2000,80.54852
tha,2001,79.86173
tha,2002,80.04373
tha,2003,80.22656
tha,2004,79.61105
tha,2005,81.33981
tha,2006,80.11643
tha,2007,80.74178
tha,2008,80.68415
tha,2009,79.52366
tha,2010,79.61722
tha,2011,81.26702
tha,2012,80.4241
tha,2013,78.60986
tha,2014,78.19342
tha,2015,78.40355
tha,2016,78.27818
tha,2017,77.96005
tha,2018,77.94281
tha,2019,78.15873
tha,2020,78.47023
tha,2021,78.62769
tjk,1990,54.02651
tjk,1991,54.027
tjk,1992,54.02712
tjk,1993,54.02659
tjk,1994,54.02592
tjk,1995,54.0259
tjk,1996,54.02678
tjk,1997,54.02564
tjk,1998,54.02517
tjk,1999,54.02642
tjk,2000,54.02501
tjk,2001,54.02613
tjk,2002,54.02537
tjk,2003,54.02634
tjk,2004,54.27741
tjk,2005,53.7833
tjk,2006,53.26534
tjk,2007,52.69794
tjk,2008,52.14199
tjk,2009,51.97414
tjk,2010,53.27544
tjk,2011,54.60442
tjk,2012,55.96787
tjk,2013,57.361
tjk,2014,58.78574
tjk,2015,60.24493
tjk,2016,61.73537
tjk,2017,61.25217
tjk,2018,60.81115
tjk,2019,60.40286
tjk,2020,60.02924
tjk,2021,59.78153
tkm,1990,68.23321
tkm,1991,68.56485
tkm,1992,69.54442
tkm,1993,69.61921
tkm,1994,70.97745
tkm,1995,71.6668
tkm,1996,71.33346
tkm,1997,72.35507
tkm,1998,71.9308
tkm,1999,70.91859
tkm,2000,70.63689
tkm,2001,70.42781
tkm,2002,70.47648
tkm,2003,70.33393
tkm,2004,70.09163
tkm,2005,69.43721
tkm,2006,68.9472
tkm,2007,68.50474
tkm,2008,67.98821
tkm,2009,67.82067
tkm,2010,67.57682
tkm,2011,67.2385
tkm,2012,67.04322
tkm,2013,66.90532
tkm,2014,66.80017
tkm,2015,66.75712
tkm,2016,66.72792
tkm,2017,66.70684
tkm,2018,66.69866
tkm,2019,66.70408
tkm,2020,66.06288
tkm,2021,65.73125
tls,1990,87.28084
tls,1991,86.75414
tls,1992,86.29102
tls,1993,85.87319
tls,1994,85.47668
tls,1995,85.10755
tls,1996,84.69144
tls,1997,84.55367
tls,1998,84.66553
tls,1999,87.29045
tls,2000,86.47399
tls,2001,85.65418
tls,2002,86.21573
tls,2003,86.53156
tls,2004,86.68053
tls,2005,86.63894
tls,2006,87.08513
tls,2007,86.53822
tls,2008,85.96532
tls,2009,85.51567
tls,2010,85.13185
tls,2011,84.94286
tls,2012,84.75742
tls,2013,84.74261
tls,2014,84.63401
tls,2015,84.585
tls,2016,84.52051
tls,2017,84.76575
tls,2018,84.89111
tls,2019,84.82808
tls,2020,84.68107
tls,2021,84.42276
ton,1990,47.6795
ton,1991,50.89896
ton,1992,54.22052
ton,1993,57.63337
ton,1994,61.12327
ton,1995,61.25939
ton,1996,61.40839
ton,1997,61.56771
ton,1998,61.7399
ton,1999,61.9257
ton,2000,62.12359
ton,2001,62.33319
ton,2002,62.55929
ton,2003,62.79671
ton,2004,63.04918
ton,2005,63.31712
ton,2006,63.59861
ton,2007,63.8969
ton,2008,64.21036
ton,2009,64.54013
ton,2010,64.8867
ton,2011,65.24836
ton,2012,65.63
ton,2013,66.02627
ton,2014,66.44279
ton,2015,66.87755
ton,2016,67.33163
ton,2017,67.80596
ton,2018,68.29842
ton,2019,68.29767
ton,2020,67.64281
ton,2021,67.48095
tto,1990,56.81607
tto,1991,57.61186
tto,1992,59.25307
tto,1993,59.41987
tto,1994,59.38303
tto,1995,59.56075
tto,1996,63.09825
tto,1997,62.74188
tto,1998,62.39716
tto,1999,62.12983
tto,2000,62.4186
tto,2001,62.4006
tto,2002,63.65389
tto,2003,65.81467
tto,2004,67.55316
tto,2005,69.62491
tto,2006,71.10868
tto,2007,68.79908
tto,2008,70.5082
tto,2009,68.72005
tto,2010,68.72331
tto,2011,67.60343
tto,2012,71.10471
tto,2013,70.9133
tto,2014,71.48626
tto,2015,69.88987
tto,2016,71.89537
tto,2017,71.0065
tto,2018,70.4805
tto,2019,70.01289
tto,2020,68.49423
tto,2021,68.64378
tun,1990,29.52263
tun,1991,29.81436
tun,1992,30.31689
tun,1993,30.63239
tun,1994,31.01945
tun,1995,31.41823
tun,1996,31.81973
tun,1997,32.22618
tun,1998,32.51236
tun,1999,32.80793
tun,2000,33.11447
tun,2001,33.43041
tun,2002,33.75885
tun,2003,34.09782
tun,2004,34.44929
tun,2005,34.81188
tun,2006,36.24614
tun,2007,36.18522
tun,2008,36.37791
tun,2009,36.09953
tun,2010,35.761
tun,2011,35.4869
tun,2012,36.6471
tun,2013,36.52247
tun,2014,37.17527
tun,2015,37.8461
tun,2016,38.83222
tun,2017,38.8016
tun,2018,38.82006
tun,2019,38.78772
tun,2020,37.87717
tun,2021,37.96426
tur,1990,42.84768
tur,1991,42.53718
tur,1992,41.08469
tur,1993,34.3334
tur,1994,39.85228
tur,1995,39.75301
tur,1996,39.52659
tur,1997,37.55137
tur,1998,38.12839
tur,1999,39.56497
tur,2000,36.04203
tur,2001,37.24478
tur,2002,38.98061
tur,2003,37.73962
tur,2004,33.19634
tur,2005,33.01248
tur,2006,33.48841
tur,2007,33.61858
tur,2008,34.70144
tur,2009,36.76148
tur,2010,38.77287
tur,2011,40.05159
tur,2012,41.28493
tur,2013,42.75436
tur,2014,42.44807
tur,2015,43.8872
tur,2016,45.04605
tur,2017,46.28651
tur,2018,47.00516
tur,2019,47.67848
tur,2020,45.2471
tur,2021,45.87866
tza,1990,94.55601
tza,1991,94.54739
tza,1992,94.57331
tza,1993,94.62624
tza,1994,94.7105
tza,1995,94.83394
tza,1996,94.85018
tza,1997,94.91419
tza,1998,95.00749
tza,1999,95.10641
tza,2000,95.18699
tza,2001,95.21746
tza,2002,95.64782
tza,2003,96.06022
tza,2004,96.45491
tza,2005,96.8309
tza,2006,97.1895
tza,2007,96.55585
tza,2008,95.88232
tza,2009,95.16754
tza,2010,94.41005
tza,2011,93.60846
tza,2012,92.76254
tza,2013,91.87072
tza,2014,90.93264
tza,2015,91.00066
tza,2016,91.11328
tza,2017,91.24003
tza,2018,91.38521
tza,2019,91.55534
tza,2020,91.42916
tza,2021,91.30864
uga,1990,80.67919
uga,1991,80.28573
uga,1992,80.63582
uga,1993,80.99017
uga,1994,81.3441
uga,1995,81.69868
uga,1996,82.05369
uga,1997,82.4107
uga,1998,82.7695
uga,1999,83.12882
uga,2000,83.48869
uga,2001,83.85091
uga,2002,84.21268
uga,2003,84.57664
uga,2004,84.94057
uga,2005,85.30598
uga,2006,85.6719
uga,2007,86.04037
uga,2008,86.40891
uga,2009,86.77964
uga,2010,87.15121
uga,2011,87.523
uga,2012,87.89692
uga,2013,88.21685
uga,2014,88.57384
uga,2015,88.96254
uga,2016,89.42052
uga,2017,89.94608
uga,2018,90.5346
uga,2019,91.19426
uga,2020,89.10028
uga,2021,89.99523
ukr,1990,80.22695
ukr,1991,80.65606
ukr,1992,81.09147
ukr,1993,81.53449
ukr,1994,81.98904
ukr,1995,82.45258
ukr,1996,82.92531
ukr,1997,83.40613
ukr,1998,83.89761
ukr,1999,84.3992
ukr,2000,84.91063
ukr,2001,85.43263
ukr,2002,85.96357
ukr,2003,86.50696
ukr,2004,87.0598
ukr,2005,87.62418
ukr,2006,88.20039
ukr,2007,87.17402
ukr,2008,86.16461
ukr,2009,85.17054
ukr,2010,84.19121
ukr,2011,83.226
ukr,2012,82.2761
ukr,2013,81.33824
ukr,2014,80.4153
ukr,2015,79.50566
ukr,2016,78.60907
ukr,2017,77.72683
ukr,2018,76.85709
ukr,2019,75.99926
ukr,2020,75.89087
ukr,2021,75.66504
ury,1990,59.18572
ury,1991,59.71033
ury,1992,61.87116
ury,1993,61.27401
ury,1994,62.20677
ury,1995,63.16952
ury,1996,62.98994
ury,1997,64.84248
ury,1998,66.7068
ury,1999,67.07901
ury,2000,67.67243
ury,2001,70.32191
ury,2002,69.53806
ury,2003,70.58782
ury,2004,69.25375
ury,2005,71.1354
ury,2006,70.37723
ury,2007,71.11861
ury,2008,73.04475
ury,2009,73.27705
ury,2010,73.60679
ury,2011,74.70062
ury,2012,75.51429
ury,2013,73.51484
ury,2014,75.15509
ury,2015,75.67636
ury,2016,76.48998
ury,2017,76.88249
ury,2018,77.58224
ury,2019,78.13535
ury,2020,78.99225
ury,2021,79.1018
usa,1990,75.42858
usa,1991,75.80231
usa,1992,76.42093
usa,1993,77.00654
usa,1994,78.47508
usa,1995,78.81096
usa,1996,79.23938
usa,1997,79.9076
usa,1998,80.047
usa,1999,80.465
usa,2000,80.27663
usa,2001,80.46636
usa,2002,80.61354
usa,2003,81.12779
usa,2004,80.86471
usa,2005,81.02634
usa,2006,81.01497
usa,2007,81.20148
usa,2008,81.7297
usa,2009,82.501
usa,2010,82.56906
usa,2011,82.62051
usa,2012,82.39273
usa,2013,82.20688
usa,2014,82.47878
usa,2015,82.25628
usa,2016,82.25572
usa,2017,82.74277
usa,2018,82.82083
usa,2019,83.20617
usa,2020,83.2094
usa,2021,83.12688
uzb,1990,69.60593
uzb,1991,69.84134
uzb,1992,71.16681
uzb,1993,71.61505
uzb,1994,72.3426
uzb,1995,72.61826
uzb,1996,72.64139
uzb,1997,72.31777
uzb,1998,72.05652
uzb,1999,71.74484
uzb,2000,71.51086
uzb,2001,71.23805
uzb,2002,70.98081
uzb,2003,70.69735
uzb,2004,70.13653
uzb,2005,69.63487
uzb,2006,69.11134
uzb,2007,68.46825
uzb,2008,67.89868
uzb,2009,67.42934
uzb,2010,67.093
uzb,2011,66.74355
uzb,2012,66.35127
uzb,2013,65.96808
uzb,2014,65.63418
uzb,2015,65.3049
uzb,2016,65.06318
uzb,2017,64.91248
uzb,2018,64.71846
uzb,2019,64.53268
uzb,2020,63.3323
uzb,2021,63.31152
vct,1990,54.1485
vct,1991,54.8094
vct,1992,56.05759
vct,1993,57.03571
vct,1994,57.35073
vct,1995,58.78236
vct,1996,59.45816
vct,1997,60.44104
vct,1998,61.48599
vct,1999,62.295
vct,2000,62.88356
vct,2001,63.61219
vct,2002,64.88578
vct,2003,66.31893
vct,2004,67.31337
vct,2005,68.14167
vct,2006,69.45378
vct,2007,70.14484
vct,2008,70.58364
vct,2009,70.49578
vct,2010,70.1978
vct,2011,70.26572
vct,2012,70.61237
vct,2013,71.01865
vct,2014,71.2875
vct,2015,71.47878
vct,2016,71.89425
vct,2017,72.19382
vct,2018,72.6229
vct,2019,72.72727
vct,2020,71.14755
vct,2021,71.40756
ven,1990,58.44077
ven,1991,59.65776
ven,1992,60.40241
ven,1993,60.29982
ven,1994,59.791
ven,1995,60.27526
ven,1996,60.14213
ven,1997,61.01337
ven,1998,60.95061
ven,1999,59.88292
ven,2000,60.39998
ven,2001,60.86716
ven,2002,59.34758
ven,2003,58.03588
ven,2004,60.68018
ven,2005,62.21508
ven,2006,62.43456
ven,2007,62.52077
ven,2008,62.72297
ven,2009,63.68352
ven,2010,63.13296
ven,2011,63.5809
ven,2012,64.10536
ven,2013,65.35435
ven,2014,64.82264
ven,2015,64.30177
ven,2016,63.79703
ven,2017,61.27376
ven,2018,58.0759
ven,2019,51.44154
ven,2020,50.83425
ven,2021,50.65105
vir,1990,82.26593
vir,1991,82.25788
vir,1992,82.19279
vir,1993,81.77829
vir,1994,81.88228
vir,1995,81.9232
vir,1996,81.67563
vir,1997,82.02971
vir,1998,82.36815
vir,1999,82.64192
vir,2000,83.13578
vir,2001,83.57801
vir,2002,83.83178
vir,2003,83.84611
vir,2004,84.29349
vir,2005,84.80613
vir,2006,85.14732
vir,2007,85.52252
vir,2008,85.28279
vir,2009,83.53284
vir,2010,83.04374
vir,2011,80.55143
vir,2012,76.72736
vir,2013,74.63
vir,2014,73.41047
vir,2015,72.40659
vir,2016,71.80524
vir,2017,70.87055
vir,2018,70.30646
vir,2019,69.59174
vir,2020,68.97448
vir,2021,68.62322
vnm,1990,93.6709
vnm,1991,93.41701
vnm,1992,93.00072
vnm,1993,92.63535
vnm,1994,92.23759
vnm,1995,91.82089
vnm,1996,91.43535
vnm,1997,90.53741
vnm,1998,90.70964
vnm,1999,91.5466
vnm,2000,90.40781
vnm,2001,90.62529
vnm,2002,90.55231
vnm,2003,90.36905
vnm,2004,89.54749
vnm,2005,89.65314
vnm,2006,89.76782
vnm,2007,89.89361
vnm,2008,89.36002
vnm,2009,88.87424
vnm,2010,88.30327
vnm,2011,88.07556
vnm,2012,88.71076
vnm,2013,88.96636
vnm,2014,89.00598
vnm,2015,88.17701
vnm,2016,88.33684
vnm,2017,88.13221
vnm,2018,86.9321
vnm,2019,87.04671
vnm,2020,87.04845
vnm,2021,87.66318
vut,1990,77.71908
vut,1991,77.70246
vut,1992,77.72051
vut,1993,77.8329
vut,1994,77.53125
vut,1995,77.60068
vut,1996,77.59058
vut,1997,77.44701
vut,1998,77.33069
vut,1999,77.40036
vut,2000,77.22942
vut,2001,77.49933
vut,2002,77.89207
vut,2003,77.80518
vut,2004,77.73574
vut,2005,77.60122
vut,2006,77.32651
vut,2007,77.20383
vut,2008,77.03607
vut,2009,77.00219
vut,2010,77.04138
vut,2011,77.10349
vut,2012,77.1487
vut,2013,77.18762
vut,2014,77.20993
vut,2015,77.32528
vut,2016,77.28887
vut,2017,77.20876
vut,2018,77.1965
vut,2019,77.17697
vut,2020,76.62112
vut,2021,76.5595
wsm,1990,57.79808
wsm,1991,57.89996
wsm,1992,57.94105
wsm,1993,57.83397
wsm,1994,57.9568
wsm,1995,57.76499
wsm,1996,57.58511
wsm,1997,57.58203
wsm,1998,57.53748
wsm,1999,57.49816
wsm,2000,57.3741
wsm,2001,57.2835
wsm,2002,57.24481
wsm,2003,57.2176
wsm,2004,57.2043
wsm,2005,57.20079
wsm,2006,57.20421
wsm,2007,57.22922
wsm,2008,57.23366
wsm,2009,57.20391
wsm,2010,57.20468
wsm,2011,57.21733
wsm,2012,57.20254
wsm,2013,57.20095
wsm,2014,57.20223
wsm,2015,57.20317
wsm,2016,57.24219
wsm,2017,57.24642
wsm,2018,57.22664
wsm,2019,57.25062
wsm,2020,56.69989
wsm,2021,56.60343
yem,1990,22.21502
yem,1991,22.34421
yem,1992,22.56109
yem,1993,22.56455
yem,1994,22.77253
yem,1995,24.26402
yem,1996,25.8459
yem,1997,27.52496
yem,1998,29.3029
yem,1999,31.18787
yem,2000,29.29221
yem,2001,27.48313
yem,2002,25.75729
yem,2003,24.11599
yem,2004,22.55844
yem,2005,21.08192
yem,2006,19.68511
yem,2007,18.36779
yem,2008,17.12473
yem,2009,15.95499
yem,2010,14.85694
yem,2011,13.21617
yem,2012,11.7421
yem,2013,10.41773
yem,2014,9.23459
yem,2015,9.09064
yem,2016,9.03158
yem,2017,8.9995
yem,2018,8.99993
yem,2019,9.00792
yem,2020,9.00916
yem,2021,8.86349
zaf,1990,59.76616
zaf,1991,60.28398
zaf,1992,60.86939
zaf,1993,61.52925
zaf,1994,62.28898
zaf,1995,63.1548
zaf,1996,63.97997
zaf,1997,64.86506
zaf,1998,65.82926
zaf,1999,66.88304
zaf,2000,68.0219
zaf,2001,68.94033
zaf,2002,69.94079
zaf,2003,70.98381
zaf,2004,71.98104
zaf,2005,72.86636
zaf,2006,73.52733
zaf,2007,74.04636
zaf,2008,74.4368
zaf,2009,74.18249
zaf,2010,73.7121
zaf,2011,75.16232
zaf,2012,74.88049
zaf,2013,76.27593
zaf,2014,76.36136
zaf,2015,76.7892
zaf,2016,76.52186
zaf,2017,77.43337
zaf,2018,77.6579
zaf,2019,77.608
zaf,2020,76.73973
zaf,2021,77.17049
zmb,1990,85.45538
zmb,1991,85.4529
zmb,1992,85.51409
zmb,1993,85.61902
zmb,1994,85.74275
zmb,1995,85.86872
zmb,1996,85.91694
zmb,1997,85.99027
zmb,1998,86.07824
zmb,1999,86.17589
zmb,2000,86.27923
zmb,2001,86.12893
zmb,2002,85.99489
zmb,2003,85.87484
zmb,2004,85.77385
zmb,2005,85.69167
zmb,2006,85.75605
zmb,2007,85.83751
zmb,2008,85.93747
zmb,2009,86.05654
zmb,2010,86.19667
zmb,2011,86.35937
zmb,2012,86.54485
zmb,2013,86.73459
zmb,2014,86.9837
zmb,2015,87.30561
zmb,2016,87.65353
zmb,2017,88.09006
zmb,2018,88.58553
zmb,2019,89.08868
zmb,2020,89.08803
zmb,2021,88.93086
zwe,1990,84.85976
zwe,1991,84.98233
zwe,1992,85.21858
zwe,1993,85.53601
zwe,1994,85.87694
zwe,1995,86.21076
zwe,1996,86.42989
zwe,1997,86.60754
zwe,1998,86.77562
zwe,1999,86.9811
zwe,2000,87.24048
zwe,2001,87.36204
zwe,2002,87.49972
zwe,2003,87.63377
zwe,2004,87.72368
zwe,2005,87.7554
zwe,2006,87.7865
zwe,2007,87.81807
zwe,2008,87.84941
zwe,2009,87.88064
zwe,2010,87.91205
zwe,2011,87.94449
zwe,2012,88.55737
zwe,2013,89.14771
zwe,2014,89.71426
zwe,2015,89.62742
zwe,2016,89.54824
zwe,2017,89.5958
zwe,2018,89.73473
zwe,2019,89.90689
zwe,2020,89.04473
zwe,2021,89.17725
