geo,time,ny_gds_totl_cd
moz,2002,471716737.0555
moz,2003,459971516.63212
moz,2004,615794883.37695
moz,2005,692192003.81597
moz,2006,1089879180.97068
moz,2007,1290089248.18984
moz,2008,1467974630.25604
moz,2009,924487192.1594
moz,2010,909124210.47052
moz,2011,1264787343.98437
moz,2012,887024847.56635
moz,2013,734197474.76257
moz,2014,701207640.80924
moz,2015,1514825813.79353
moz,2016,961463814.81916
moz,2017,1404605201.28396
moz,2018,1868155532.6792
moz,2019,1866553546.428
mrt,1961,159213140.00329
mrt,1962,164271590.83557
mrt,1963,168186331.27126
mrt,1964,224495789.26548
mrt,1965,255340526.7453
mrt,1966,77715695.59163
mrt,1967,90375231.86511
mrt,1968,108335237.95818
mrt,1969,88442109.10871
mrt,1970,94199974.12023
mrt,1971,102753419.24673
mrt,1972,72082295.26267
mrt,1973,24989235.43077
mrt,1974,-1164128.99756
mrt,1975,8701132.3037
mrt,1976,-106883482.15872
mrt,1977,-127832732.36667
mrt,1978,-100705857.72343
mrt,1979,-123257125.7863
mrt,1980,-73929858.36482
mrt,1981,-20937929.2137
mrt,1982,-120862831.47521
mrt,1983,-60284087.51516
mrt,1984,-39818622.3581
mrt,1985,65267756.19417
mrt,1986,82181927.34937
mrt,1987,144376683.63362
mrt,1988,211370694.37125
mrt,1989,165008156.53715
mrt,1990,72418640.71998
mrt,1991,342142178.99592
mrt,1992,265396302.29699
mrt,1993,124033930.43392
mrt,1994,829754408.2541
mrt,1995,343239535.17046
mrt,1996,169207532.31989
mrt,1997,62791126.94514
mrt,1998,148150507.22638
mrt,1999,144221407.63863
mrt,2000,60319747.36631
mrt,2001,50309796.61932
mrt,2002,40969860.78553
mrt,2003,90390989.62096
mrt,2004,155299800.62789
mrt,2005,416231694.27711
mrt,2006,1095144091.586
mrt,2007,1005109386.78278
mrt,2008,1150906273.22074
mrt,2009,891807425.50483
mrt,2010,1706059852.69705
mrt,2011,2741967664.82402
mrt,2012,2348239768.0534
mrt,2013,2618780542.23399
mrt,2014,1645810554.13329
mrt,2015,1326181500.09856
mrt,2016,1662052212.01518
mrt,2017,1910212290.50279
mrt,2018,2218757728.85167
mrt,2019,2621809837.88852
mrt,2020,2395144123.65591
mus,1976,168375364.81329
mus,1977,159066487.06734
mus,1978,186750604.38401
mus,1979,235728666.31791
mus,1980,118553414.10408
mus,1981,168969954.68024
mus,1982,165555300.06898
mus,1983,186482376.86013
mus,1984,194488525.61176
mus,1985,232151529.86887
mus,1986,418226103.4872
mus,1987,520026090.60272
mus,1988,556196372.89119
mus,1989,519088774.93475
mus,1990,610623339.05204
mus,1991,699379548.05364
mus,1992,832588285.18557
mus,1993,799485346.7815
mus,1994,819788618.29358
mus,1995,935589671.17788
mus,1996,1060912653.70708
mus,1997,1026269208.30306
mus,1998,1040204257.9618
mus,1999,1025926343.41573
mus,2000,1205860241.67987
mus,2001,1242237788.06906
mus,2002,1231899803.08391
mus,2003,1487596853.21578
mus,2004,1484907965.88905
mus,2005,1133608919.115
mus,2006,1344325267.04533
mus,2007,1722951934.77615
mus,2008,1526141539.67272
mus,2009,1171158768.20255
mus,2010,1299554319.72038
mus,2011,1514770431.26872
mus,2012,1446156405.99002
mus,2013,1351762460.34383
mus,2014,1358681453.61444
mus,2015,1211637147.82053
mus,2016,1345144744.65349
mus,2017,1326454262.29793
mus,2018,1269449290.39559
mus,2019,1236810576.90952
mus,2020,899460948.6389
mys,1960,491637266.43146
mys,1961,388736443.22488
mys,1962,387429766.1048
mys,1963,521037501.63335
mys,1964,548151051.87508
mys,1965,675878740.36326
mys,1966,693192212.20436
mys,1967,600091467.39841
mys,1968,662485299.8824
mys,1969,871880308.3758
mys,1970,840193388.21377
mys,1971,941585034.23648
mys,1972,1017520215.63342
mys,1973,2243277534.48205
mys,1974,2727763699.05696
mys,1975,2216022651.56562
mys,1976,3568224740.32106
mys,1977,4119774103.11624
mys,1978,5272884283.24698
mys,1979,8016358983.73241
mys,1980,8062382286.73802
mys,1981,7201944360.05382
mys,1982,7666352659.07339
mys,1983,9895748072.20092
mys,1984,12039170506.9124
mys,1985,10206604913.4112
mys,1986,8897497481.98652
mys,1987,11891570090.4906
mys,1988,12898274018.6345
mys,1989,13960425280.567
mys,1990,15145846426.855
mys,1991,16772985161.478
mys,1992,21725762751.7964
mys,1993,26145060409.4635
mys,1994,29492455418.3813
mys,1995,35220494417.8628
mys,1996,43230781461.1654
mys,1997,43889204343.8143
mys,1998,35124082755.8092
mys,1999,37543157894.7368
mys,2000,43218684210.5263
mys,2001,38819210526.3158
mys,2002,42387368421.0526
mys,2003,46786578947.3684
mys,2004,54168947368.4211
mys,2005,63642892978.7964
mys,2006,72393271904.4763
mys,2007,83768617640.2141
mys,2008,101071107380.53799
mys,2009,77081004397.7869
mys,2010,100227251560.026
mys,2011,115490196078.431
mys,2012,114792799792.8
mys,2013,111446888190.67599
mys,2014,115794249747.92999
mys,2015,99301146844.19409
mys,2016,98352027577.5619
mys,2017,103442431401.73
mys,2018,109807191891.155
mys,2019,104354616777.308
mys,2020,88213155703.58038
nam,1980,877812738.7357
nam,1981,111873302.50708
nam,1982,70324632.84403
nam,1983,130642215.06148
nam,1984,102163392.25729
nam,1985,352839371.42399
nam,1986,315138140.45844
nam,1987,119593121.52564
nam,1988,383800790.5553
nam,1989,408313677.18248
nam,1990,648829776.70048
nam,1991,312045377.17742
nam,1992,502955189.34081
nam,1993,461533035.46837
nam,1994,730185676.46728
nam,1995,689319428.74473
nam,1996,664619659.01426
nam,1997,570044639.75694
nam,1998,586207423.62028
nam,1999,584783861.19977
nam,2000,628615752.61535
nam,2001,453647551.45658
nam,2002,559060318.57467
nam,2003,588300487.79198
nam,2004,1251454231.62066
nam,2005,1659675855.79652
nam,2006,1962714175.93947
nam,2007,1771002466.5457
nam,2008,1413886677.89668
nam,2009,603612005.44422
nam,2010,1565936114.48372
nam,2011,1550514904.10959
nam,2012,864276196.63648
nam,2013,803855611.73732
nam,2014,1210059919.39426
nam,2015,460126371.10985
nam,2016,-205555123.4635
nam,2017,488566997.36941
nam,2018,679711868.76129
nam,2019,574624955.01232
nam,2020,504220259.60773
ncl,1990,336415546.15243
ncl,1998,33922503.45713
ncl,1999,103512723.65543
ncl,2000,278213980.12437
ncl,2001,70987800.80756
ncl,2002,167444530.73737
ncl,2003,430846221.01196
ncl,2004,707914791.94138
ncl,2005,678189315.42809
ncl,2006,951875873.43816
ncl,2007,1778797614.1267
ncl,2008,951546621.43237
ncl,2009,762905778.2482
ncl,2010,1374157461.37353
ncl,2011,1552941747.13704
ncl,2012,1224854613.2832
ncl,2013,1209835637.42882
ncl,2014,1469523814.95134
ncl,2015,944955310.39034
ncl,2016,849528847.65336
ncl,2017,997679910.92005
ner,1960,28723193.32578
ner,1961,25861007.96664
ner,1962,33026757.25745
ner,1963,66276086.82521
ner,1964,34773411.68654
ner,1965,23159952.89334
ner,1966,29560144.07453
ner,1967,18123880.03459
ner,1968,21677564.28925
ner,1969,-5587400.93691
ner,1970,16386854.19954
ner,1971,31524550.90038
ner,1972,35567044.24436
ner,1973,63568810.4224
ner,1974,-16902902.18679
ner,1975,26920357.10403
ner,1976,22733223.82669
ner,1977,129086994.97761
ner,1978,313982982.05365
ner,1979,369182111.26656
ner,1980,365568022.18482
ner,1981,179049126.80348
ner,1982,110224780.23093
ner,1983,116442455.11276
ner,1984,-13141950.90726
ner,1985,8786328.72059
ner,1986,208059138.17812
ner,1987,162465972.8632
ner,1988,313884937.36071
ner,1989,152148262.91353
ner,1990,203902992.26261
ner,1991,190252495.06481
ner,1992,113705849.97344
ner,1993,68712940.90392
ner,1994,108960099.04095
ner,1995,145794438.28729
ner,1996,209755334.93734
ner,1997,172497615.2596
ner,1998,199496732.78393
ner,1999,130330172.08058
ner,2000,159362073.08281
ner,2001,188316155.00704
ner,2002,212259994.76441
ner,2003,240842583.18799
ner,2004,152305841.4148
ner,2005,430026079.8121
ner,2006,524056408.60632
ner,2007,547016299.72984
ner,2008,955498835.20179
ner,2009,655495040.33014
ner,2010,1025625172.52119
ner,2011,1048002340.1661
ner,2012,1548787612.06159
ner,2013,1776616414.34818
ner,2014,1874966910.86896
ner,2015,1565506907.25505
ner,2016,1601387162.05179
ner,2017,1459067943.93314
ner,2018,1859800702.13783
ner,2019,2032733316.66414
ner,2020,2147378689.54422
nga,1981,145378805191.923
nga,1982,122127025080.354
nga,1983,74544872790.87411
nga,1984,45757533968.3787
nga,1985,37014902671.2709
nga,1986,30862776763.9614
nga,1987,29597450060.8172
nga,1988,24348554989.271
nga,1989,30277460228.2211
nga,1990,34697189796.641
nga,1991,29411060026.6378
nga,1992,25571002832.7865
nga,1993,14126478309.0508
nga,1994,15604772947.5899
nga,1995,20278833601.4781
nga,1996,21664944663.75
nga,1997,24133510107.2221
nga,1998,20544513265.9091
nga,1999,27639520642.0752
nga,2000,39697238064.3341
nga,2001,27944468207.2402
nga,2002,32456722541.8857
nga,2003,35202779855.5049
nga,2004,48730303629.37209
nga,2005,61995746756.9814
nga,2006,104667925779.44901
nga,2007,67198508054.7278
nga,2008,103337596116.02
nga,2009,68593987865.4056
nga,2010,86724888992.8744
nga,2011,102868343110.91
nga,2012,151119993296.98999
nga,2013,101508964014.714
nga,2014,119108542824.011
nga,2015,75406178309.3745
nga,2016,52929987793.2887
nga,2017,58127425937.075
nga,2018,70698792768.6154
nga,2019,88879608695.07689
nga,2020,93626750987.39459
nic,1994,244302752.97619
nic,1995,368659535.19256
nic,1996,387334356.84647
nic,1997,360781479.87426
nic,1998,402963353.20966
nic,1999,400167696.86706
nic,2000,321061237.19464
nic,2001,272375578.33351
nic,2002,125411347.36842
nic,2003,88076085.80508
nic,2004,189173126.17702
nic,2005,191046822.80244
nic,2006,235107309.32746
nic,2007,327072661.73402
nic,2008,488439440.63308
nic,2009,345977039.75024
nic,2010,473815811.65365
nic,2011,898132829.11841
nic,2012,1134596355.32792
nic,2013,1136643098.67814
nic,2014,1449098382.44302
nic,2015,1970884329.78193
nic,2016,2012927570.6649
nic,2017,2235041213.40792
nic,2018,1907413511.14942
nic,2019,1661418345.07287
nic,2020,1811042423.14826
nld,1969,9986473783.04985
nld,1970,11142401534.0598
nld,1971,13172458020.0501
nld,1972,16286866245.5369
nld,1973,21420758316.2541
nld,1974,27261049266.3333
nld,1975,27231924015.3364
nld,1976,29109284880.8135
nld,1977,31773079824.0101
nld,1978,37841342432.2673
nld,1979,42898385147.7535
nld,1980,47755917756.595
nld,1981,42111338867.7912
nld,1982,39776600643.72369
nld,1983,38284747123.7742
nld,1984,39402370879.1209
nld,1985,38404727972.3991
nld,1986,54573313545.60169
nld,1987,63361900565.7093
nld,1988,71686031887.6129
nld,1989,73816802452.4577
nld,1990,91995067166.88849
nld,1991,92837226544.08301
nld,1992,101663176691.729
nld,1993,97828591599.43048
nld,1994,106539587117.084
nld,1995,128234971177.601
nld,1996,128864052287.582
nld,1997,121801445674.272
nld,1998,127339480115.53
nld,1999,127967778096.52499
nld,2000,121548335063.53
nld,2001,126352726859.44901
nld,2002,131961432408.23599
nld,2003,157410017851.76401
nld,2004,184749347671.04297
nld,2005,198145013590.66101
nld,2006,217351689945.88199
nld,2007,258322776089.80496
nld,2008,293730457685.93701
nld,2009,246689587827.34399
nld,2010,239867219366.66696
nld,2011,258672612470.81799
nld,2012,238783113822.65601
nld,2013,251938679567.06
nld,2014,258859706324.31296
nld,2015,229489427271.09399
nld,2016,240700509499.61096
nld,2017,261401446148.23599
nld,2018,287935604762.35303
nld,2019,290362581505.88202
nld,2020,293815100477.82202
nld_curacao,2011,534397932.96089
nld_curacao,2012,534727374.30168
nld_curacao,2013,618286592.17877
nld_curacao,2014,558517765.36313
nld_curacao,2015,580961061.45251
nld_curacao,2016,557986256.98324
nor,1970,4136835178.98893
nor,1971,4608767131.05344
nor,1972,5538842172.36878
nor,1973,7394984217.28121
nor,1974,9179738975.03475
nor,1975,10410185769.7679
nor,1976,10973151287.4553
nor,1977,12039635578.0971
nor,1978,14096484367.5486
nor,1979,16434509587.0935
nor,1980,22110868156.7865
nor,1981,22241135987.4554
nor,1982,21186396033.4676
nor,1983,21054629680.3903
nor,1984,22508730012.8653
nor,1985,22712511050.10929
nor,1986,23220008925.3114
nor,1987,27591539888.6827
nor,1988,30363203928.1878
nor,1989,31682670721.9929
nor,1990,36937233413.7419
nor,1991,36442949914.3902
nor,1992,36787191246.27889
nor,1993,34114404928.0388
nor,1994,36705962366.8102
nor,1995,45827598181.5886
nor,1996,51613693447.8588
nor,1997,53436961008.8501
nor,1998,46415819538.5084
nor,1999,51612601292.44029
nor,2000,66190665545.6838
nor,2001,64826117419.3979
nor,2002,65725093313.9608
nor,2003,73903844524.166
nor,2004,92230595774.98221
nor,2005,119282421420.256
nor,2006,142085665725.91299
nor,2007,163558012180.767
nor,2008,199253191489.362
nor,2009,139626608145.28601
nor,2010,157395229560.18201
nor,2011,193287939851.332
nor,2012,201571809196.39001
nor,2013,202300085106.38297
nor,2014,184964877016.66199
nor,2015,128208535703.214
nor,2016,110959880952.381
nor,2017,124840016119.283
nor,2018,147668244697.203
nor,2019,126897386363.636
nor,2020,106739357465.26199
npl,1975,158044874.47699
npl,1976,170386225.44434
npl,1977,186560000
npl,1978,214625429.86057
npl,1979,215416650
npl,1980,215916675
npl,1981,247833325
npl,1982,237935120.55224
npl,1983,209198622.7393
npl,1984,254647674.03
npl,1985,369035210.75275
npl,1986,331367122.15236
npl,1987,357692966.6554
npl,1988,396035366.13013
npl,1989,362787832.35727
npl,1990,253627772.86694
npl,1991,335675166.29712
npl,1992,371708240.53452
npl,1993,448254166.66667
npl,1994,405024489.79592
npl,1995,689005997.99197
npl,1996,650314908.26521
npl,1997,686691215.14992
npl,1998,668894269.57224
npl,1999,685253863.13466
npl,2000,833603590.5603
npl,2001,700700580.95238
npl,2002,574207919.13605
npl,2003,541963184.73992
npl,2004,854632673.22305
npl,2005,939504956.81837
npl,2006,812404033.47681
npl,2007,1013687449.54779
npl,2008,1233354121.96634
npl,2009,1212696350.73525
npl,2010,1832528356.7672
npl,2011,1537312017.11272
npl,2012,1979460856.03748
npl,2013,1812639729.75574
npl,2014,2128750340.00197
npl,2015,1857576396.0639
npl,2016,893378299.04684
npl,2017,3761889921.6886
npl,2018,4897728368.97373
npl,2019,5231650467.15302
npl,2020,2135706825.09609
nzl,1971,1841892671.66763
nzl,1972,2327418570.73408
nzl,1973,3279532489.21664
nzl,1974,3036403750.68947
nzl,1975,2536706573.3002
nzl,1976,3359314107.56041
nzl,1977,3629900266.614
nzl,1978,4163879598.66221
nzl,1979,4732044475.60853
nzl,1980,4846554719.16618
nzl,1981,5679793522.60428
nzl,1982,5498907501.82083
nzl,1983,6067954784.43743
nzl,1984,5490511251.68516
nzl,1985,5872634271.09974
nzl,1986,7837980566.11745
nzl,1987,10079232435.7784
nzl,1988,11010628019.3237
nzl,1989,10331419778.6589
nzl,1990,9705970238.45097
nzl,1991,9064821066.84673
nzl,1992,9100382815.82305
nzl,1993,11699574138.5985
nzl,1994,14167531595.3355
nzl,1995,16316418703.5069
nzl,1996,17343554877.2027
nzl,1997,16071991426.5902
nzl,1998,12453813358.5978
nzl,1999,13946234885.0485
nzl,2000,13159882316.7786
nzl,2001,14319437468.6087
nzl,2002,17178766819.4588
nzl,2003,22852082569.92789
nzl,2004,26568067226.8908
nzl,2005,27499823980.84909
nzl,2006,26070942221.6458
nzl,2007,34155214227.9709
nzl,2008,29922682223.9404
nzl,2009,26771815853.5824
nzl,2010,32923970498.9379
nzl,2011,37208565326.1627
nzl,2012,38440920616.0063
nzl,2013,45335934470.7256
nzl,2014,47903105383.95609
nzl,2015,42995868128.8028
nzl,2016,45094933955.2044
nzl,2017,50956071739.4266
nzl,2018,50999186996.5578
nzl,2019,50516676274.3968
nzl,2020,45603333207.2402
omn,1967,45567522.78376
omn,1968,128389728.82169
omn,1969,172786177.10583
omn,1970,173746100.31198
omn,1971,186958614.05197
omn,1972,166753517.45701
omn,1973,187624750.499
omn,1974,931383902.72148
omn,1975,1100462651.99768
omn,1976,1337000289.5194
omn,1977,1251013607.4117
omn,1978,1051824261.72554
omn,1979,1730746960.04632
omn,1980,2828894325.4198
omn,1981,3600173711.63868
omn,1982,3172264331.21019
omn,1983,3337000289.5194
omn,1984,3764910248.98668
omn,1985,4030688766.64737
omn,1986,2221728272.25131
omn,1987,3017165409.62289
omn,1988,2831729518.85566
omn,1989,3493367750.3251
omn,1990,3736801040.31209
omn,1991,2647594278.28348
omn,1992,3178153446.03381
omn,1993,2814824447.3342
omn,1994,3094928478.54356
omn,1995,3237971391.41743
omn,1996,4237971391.41743
omn,1997,4607282184.6554
omn,1998,3672433810.14304
omn,1999,5039451495.44863
omn,2000,8418173211.96359
omn,2001,7698771131.3394
omn,2002,8095061638.49155
omn,2003,8688099349.80494
omn,2004,10006817425.2276
omn,2005,15119459297.7893
omn,2006,19225565409.62289
omn,2007,21280741742.5228
omn,2008,35189249674.9025
omn,2009,21385865279.5839
omn,2010,35273300910.2731
omn,2011,41735760728.2185
omn,2012,46835110533.1599
omn,2013,46653315994.7984
omn,2014,45629388816.645
omn,2015,30931859557.8674
omn,2016,26942522756.827
omn,2017,29368010403.1209
omn,2018,39931339401.8205
omn,2019,34672301690.5071
omn,2020,20851235370.6112
pak,1960,280764384.71231
pak,1961,260604787.90424
pak,1962,337883242.33515
pak,1963,498740025.1995
pak,1964,693826123.47753
pak,1965,758504829.9034
pak,1966,885552288.95422
pak,1967,919571608.56783
pak,1968,964720705.58589
pak,1969,993700125.99748
pak,1970,1309533809.32381
pak,1971,1363082738.34523
pak,1972,1181160668.15912
pak,1973,852170623.28573
pak,1974,845656565.65657
pak,1975,827878787.87879
pak,1976,1292626262.62626
pak,1977,1481919191.91919
pak,1978,1413030303.0303
pak,1979,1247979797.9798
pak,1980,1644747474.74747
pak,1981,2604545454.54545
pak,1982,2557251184.83412
pak,1983,2428267716.53543
pak,1984,2397892549.71802
pak,1985,1958113456.46438
pak,1986,3492746435.21389
pak,1987,4621205942.3245
pak,1988,4788949017.37397
pak,1989,5075071627.25645
pak,1990,5392698546.25345
pak,1991,7938460025.39206
pak,1992,8307499848.67133
pak,1993,7567811795.23618
pak,1994,8721432346.81089
pak,1995,9600324965.47242
pak,1996,9164152983.26932
pak,1997,8260448135.34047
pak,1998,10366812450.2087
pak,1999,8786098674.89065
pak,2000,13495626963.0345
pak,2001,13069323256.6128
pak,2002,12811594673.5953
pak,2003,15791019293.1535
pak,2004,18722390133.7502
pak,2005,17034044503.147
pak,2006,16359398963.5228
pak,2007,18630475870.0535
pak,2008,14246168850.3753
pak,2009,17267838921.3524
pak,2010,17660166500.23
pak,2011,19466488876.2155
pak,2012,15849973752.0469
pak,2013,18909145182.6144
pak,2014,20084496951.8974
pak,2015,25056694866.2107
pak,2016,24163110379.3358
pak,2017,20748155551.8452
pak,2018,19638781179.5453
pak,2019,15251172131.7301
pak,2020,20778186781.7635
pan,1960,107206500
pan,1961,141996400
pan,1962,167653000
pan,1963,171232800
pan,1964,179243200
pan,1965,204551600
pan,1966,254972600
pan,1967,291688300
pan,1968,343711300
pan,1969,368981600
pan,1970,415670500
pan,1971,498456300
pan,1972,551639400
pan,1973,679334400
pan,1974,668068400
pan,1975,728143300
pan,1976,799068400
pan,1977,731128900
pan,1978,922169800
pan,1979,961983300
pan,1980,1406822000
pan,1981,1440170400
pan,1982,1868115400
pan,1983,1488626200
pan,1984,954363800
pan,1985,1029835100
pan,1986,1264633500
pan,1987,1292800800
pan,1988,917443300
pan,1989,308970700
pan,1990,1055586000
pan,1991,1044042900
pan,1992,1572243800
pan,1993,1826537000
pan,1994,2228928900
pan,1995,2452815700
pan,1996,2580144500
pan,1997,3019570000
pan,1998,2704799000
pan,1999,2748762300
pan,2000,3078247200
pan,2001,2812195200
pan,2002,2455068000
pan,2003,3026371700
pan,2004,3064381900
pan,2005,3742941700
pan,2006,4621538000
pan,2007,6259084230.2564
pan,2008,8001588616.322
pan,2009,8698735565.1742
pan,2010,8838887581.2675
pan,2011,11311424301.1773
pan,2012,14559834384.2184
pan,2013,16733994004.8873
pan,2014,17938264365.3204
pan,2015,20657213775.5634
pan,2016,21447195408.9392
pan,2017,23581384412.9521
pan,2018,24070919611.4591
pan,2019,23937605338.2997
pan,2020,15760068922.603
per,1960,1028430755.64103
per,1961,1116243106.22388
per,1962,1233452032.72761
per,1963,1237021759.68284
per,1964,1555078155.35448
per,1965,1692980421.58955
per,1966,2083756981.88806
per,1967,1995644569.15563
per,1968,1565541030.76227
per,1969,1785250736.90956
per,1970,1455478813.29974
per,1971,1586740368.24031
per,1972,1546002477.44186
per,1973,2245027731.91731
per,1974,2850689273.23514
per,1975,2677164018.18518
per,1976,2557638511.77482
per,1977,2150219973.58711
per,1978,2770251654.30198
