geo,time,fi_res_totl_mo
sau,2015,29.43569
sau,2016,31.82492
sau,2017,29.0857
sau,2018,27.62053
sau,2019,26.67482
sau,2020,29.86021
sdn,1977,0.29835
sdn,1978,0.36637
sdn,1979,0.74611
sdn,1980,0.37091
sdn,1981,0.09066
sdn,1982,0.19336
sdn,1983,0.15593
sdn,1984,0.19698
sdn,1985,0.14092
sdn,1986,0.76708
sdn,1987,0.13811
sdn,1988,0.1127
sdn,1989,0.12346
sdn,1990,0.13365
sdn,1991,0.06238
sdn,1992,0.2981
sdn,1993,0.67696
sdn,1994,0.72986
sdn,1995,1.57684
sdn,1996,0.83155
sdn,1997,0.61188
sdn,1998,0.5586
sdn,1999,1.36924
sdn,2000,0.63766
sdn,2001,0.22717
sdn,2002,0.7966
sdn,2003,1.49645
sdn,2004,2.77534
sdn,2005,2.51979
sdn,2006,1.44957
sdn,2007,1.18516
sdn,2008,1.02462
sdn,2009,0.88953
sdn,2010,0.79317
sdn,2011,0.15587
sdn,2012,0.18839
sdn,2013,0.17067
sdn,2014,0.19499
sdn,2015,0.18385
sdn,2016,0.20637
sdn,2017,0.18615
sgp,1972,5.6087
sgp,1973,4.84776
sgp,1974,3.73084
sgp,1975,4.08985
sgp,1976,4.07501
sgp,1977,4.03188
sgp,1978,4.48379
sgp,1979,3.60842
sgp,1980,2.95195
sgp,1981,2.95246
sgp,1982,3.23273
sgp,1983,3.53769
sgp,1984,3.90488
sgp,1985,5.22229
sgp,1986,5.30425
sgp,1987,4.8423
sgp,1988,4.1001
sgp,1989,4.30216
sgp,1990,4.73326
sgp,1991,5.30244
sgp,1992,5.66613
sgp,1993,5.82258
sgp,1994,5.89416
sgp,1995,5.33344
sgp,1996,5.6207
sgp,1997,5.22617
sgp,1998,6.72327
sgp,1999,6.07284
sgp,2000,5.25898
sgp,2001,5.58718
sgp,2002,5.89467
sgp,2003,6.14268
sgp,2004,5.58812
sgp,2005,4.933
sgp,2006,4.90076
sgp,2007,5.08024
sgp,2008,4.63163
sgp,2009,6.00113
sgp,2010,5.80777
sgp,2011,5.16537
sgp,2012,5.43623
sgp,2013,5.43683
sgp,2014,5.12342
sgp,2015,5.41631
sgp,2016,5.58342
sgp,2017,5.49373
sgp,2018,4.93491
sgp,2019,4.85388
sgp,2020,6.64005
sgp,2021,6.51995
slb,1977,0.79451
slb,1978,6.23181
slb,1979,5.28984
slb,1980,3.03605
slb,1981,2.20584
slb,1982,4.16362
slb,1983,5.36896
slb,1984,4.46881
slb,1985,3.45543
slb,1986,2.80395
slb,1987,3.38477
slb,1988,2.5987
slb,1989,1.73149
slb,1990,1.29065
slb,1991,0.53776
slb,1992,1.59883
slb,1993,1.084
slb,1994,0.82746
slb,1995,0.79723
slb,1996,1.59312
slb,1997,1.43975
slb,1998,2.62177
slb,1999,2.79067
slb,2000,2.18014
slb,2001,1.24948
slb,2002,1.75246
slb,2003,2.72747
slb,2004,5.59988
slb,2005,4.54899
slb,2006,4.30933
slb,2007,3.56552
slb,2008,2.27204
slb,2009,4.24056
slb,2010,5.22185
slb,2011,6.94032
slb,2012,8.2234
slb,2013,8.43908
slb,2014,8.00385
slb,2015,8.95714
slb,2016,8.68996
slb,2017,9.18468
slb,2018,9.12923
slb,2019,8.3736
slb,2020,13.7455
sle,1977,1.72429
sle,1978,1.21681
sle,1979,1.24204
sle,1980,0.74377
sle,1981,0.5049
sle,1982,0.27476
sle,1983,0.99058
sle,1984,0.40443
sle,1985,0.73602
sle,1986,9.07543
sle,1987,0.3451
sle,1988,0.53004
sle,1989,0.18252
sle,1990,0.22726
sle,1991,0.52631
sle,1992,1.04637
sle,1993,1.36714
sle,1994,1.38027
sle,1995,1.43098
sle,1996,0.92079
sle,1997,3.57566
sle,1998,3.38753
sle,1999,2.34748
sle,2000,2.25043
sle,2001,2.11751
sle,2002,2.8481
sle,2003,1.89801
sle,2004,3.49247
sle,2005,4.01717
sle,2006,4.53043
sle,2007,4.07727
sle,2008,3.85921
sle,2009,6.10086
sle,2010,4.1201
sle,2011,1.94363
sle,2012,2.13293
sle,2013,2.36029
sle,2014,2.21098
sle,2015,2.95871
sle,2016,3.90831
sle,2017,3.85907
sle,2018,3.57788
sle,2019,3.33494
sle,2020,5.8182
slv,1976,3.32504
slv,1977,3.10666
slv,1978,3.52868
slv,1979,3.48767
slv,1980,3.55328
slv,1981,2.59403
slv,1982,3.4549
slv,1983,3.30713
slv,1984,2.8321
slv,1985,3.0196
slv,1986,3.20451
slv,1987,3.66347
slv,1988,2.95586
slv,1989,3.13193
slv,1990,4.00234
slv,1991,3.08007
slv,1992,3.37943
slv,1993,3.74888
slv,1994,3.74286
slv,1995,3.44755
slv,1996,4.27299
slv,1997,4.70543
slv,1998,5.33778
slv,1999,5.65083
slv,2000,4.67752
slv,2001,4.09361
slv,2002,3.83809
slv,2003,4.19773
slv,2004,3.76348
slv,2005,3.09779
slv,2006,2.86942
slv,2007,2.87277
slv,2008,3.0905
slv,2009,4.6541
slv,2010,3.76303
slv,2011,2.74925
slv,2012,3.33019
slv,2013,2.69543
slv,2014,2.65205
slv,2015,2.75412
slv,2016,3.21247
slv,2017,3.32164
slv,2018,3.0551
slv,2019,3.80048
slv,2020,3.0104
srb,2007,7.31175
srb,2008,4.71485
srb,2009,9.31015
srb,2010,7.86574
srb,2011,7.31445
srb,2012,7.17498
srb,2013,7.03402
srb,2014,5.42566
srb,2015,5.85007
srb,2016,5.23861
srb,2017,4.95931
srb,2018,4.67801
srb,2019,5.17958
srb,2020,6.13292
ssd,2014,0.95148
ssd,2015,0.7597
ssd,2016,0.36162
ssd,2017,0.18268
ssd,2018,0.10955
ssd,2019,1.03609
ssd,2020,0.45378
stp,1997,3.91107
stp,1998,3.64782
stp,1999,3.33449
stp,2000,3.3878
stp,2001,4.26703
stp,2002,4.63995
stp,2003,6.00602
stp,2004,4.06805
stp,2005,5.56678
stp,2006,5.11929
stp,2007,5.49932
stp,2008,6.36233
stp,2009,7.64165
stp,2010,4.70788
stp,2011,4.18749
stp,2012,4.21106
stp,2013,4.24773
stp,2014,3.24361
stp,2015,4.59898
stp,2016,4.02844
stp,2017,3.58653
stp,2018,2.62269
stp,2019,2.92608
stp,2020,5.52294
sur,2005,1.0585
sur,2006,2.27612
sur,2007,3.43484
sur,2008,3.93882
sur,2009,4.63511
sur,2010,4.63816
sur,2011,3.89017
sur,2012,4.30936
sur,2013,3.24646
sur,2014,2.62233
sur,2015,1.46265
sur,2016,2.4203
sur,2017,2.31457
sur,2018,2.79586
sur,2019,2.73213
sur,2020,3.02931
svk,1993,1.33687
svk,1994,3.07809
svk,1995,4.24422
svk,1996,3.48711
svk,1997,3.03385
svk,1998,2.43891
svk,1999,3.27511
svk,2000,3.45066
svk,2001,3.01807
svk,2002,7.09167
svk,2003,7.20731
svk,2004,3.93249
svk,2005,3.54367
svk,2006,2.44864
svk,2007,2.87557
svk,2008,2.51234
svk,2009,0.32961
svk,2010,0.34417
svk,2011,0.31646
svk,2012,0.34702
svk,2013,0.27873
svk,2014,0.33368
svk,2015,0.41004
svk,2016,0.39656
svk,2017,0.45969
svk,2018,0.59108
svk,2019,0.82934
svk,2020,1.1969
svn,1992,1.38241
svn,1993,1.44174
svn,1994,2.29299
svn,1995,2.13501
svn,1996,2.68266
svn,1997,3.86873
svn,1998,3.91346
svn,1999,3.38928
svn,2000,3.26491
svn,2001,4.46849
svn,2002,6.51017
svn,2003,6.26211
svn,2004,5.10195
svn,2005,4.18598
svn,2006,3.09238
svn,2007,0.35203
svn,2008,0.27484
svn,2009,0.42922
svn,2010,0.40109
svn,2011,0.31162
svn,2012,0.3351
svn,2013,0.31995
svn,2014,0.33707
svn,2015,0.31827
svn,2016,0.26532
svn,2017,0.27635
svn,2018,0.25347
svn,2019,0.27895
svn,2020,0.40152
svn,2021,0.53451
swe,1970,1.1111
swe,1971,1.59336
swe,1972,2.09086
swe,1973,2.68782
swe,1974,1.59784
swe,1975,2.11334
swe,1976,1.56303
swe,1977,2.13826
swe,1978,2.51704
swe,1979,2.18894
swe,1980,1.97554
swe,1981,1.85603
swe,1982,1.99186
swe,1983,2.14678
swe,1984,1.89293
swe,1985,2.39134
swe,1986,2.35529
swe,1987,2.37822
swe,1988,2.05201
swe,1989,2.03429
swe,1990,2.88207
swe,1991,3.01984
swe,1992,3.44957
swe,1993,3.60697
swe,1994,3.80619
swe,1995,3.03605
swe,1996,2.33378
swe,1997,1.3944
swe,1998,1.71208
swe,1999,1.8273
swe,2000,1.66942
swe,2001,1.76275
swe,2002,2.11448
swe,2003,1.97915
swe,2004,1.79317
swe,2005,1.60753
swe,2006,1.57579
swe,2007,1.43251
swe,2008,1.25544
swe,2009,2.73512
swe,2010,2.38038
swe,2011,2.1036
swe,2012,2.32076
swe,2013,2.84659
swe,2014,2.65116
swe,2015,2.85255
swe,2016,2.88332
swe,2017,2.83023
swe,2018,2.51827
swe,2019,2.40443
swe,2020,2.76629
swz,1974,0.90339
swz,1975,2.70562
swz,1976,4.13034
swz,1977,4.83483
swz,1978,3.99421
swz,1979,2.92566
swz,1980,2.88981
swz,1981,1.77255
swz,1982,1.55737
swz,1983,1.89668
swz,1984,1.96161
swz,1985,2.7271
swz,1986,2.78423
swz,1987,2.69714
swz,1988,2.65586
swz,1989,2.89441
swz,1990,2.98425
swz,1991,2.2418
swz,1992,3.36659
swz,1993,2.7527
swz,1994,2.99146
swz,1995,2.65565
swz,1996,2.25524
swz,1997,2.64318
swz,1998,2.96538
swz,1999,3.49068
swz,2000,2.77469
swz,2001,2.39856
swz,2002,2.45164
swz,2003,1.69627
swz,2004,1.8112
swz,2005,1.2859
swz,2006,1.85674
swz,2007,3.49361
swz,2008,3.63348
swz,2009,4.30561
swz,2010,2.96273
swz,2011,2.95012
swz,2012,3.65593
swz,2013,3.91844
swz,2014,3.49988
swz,2015,3.14041
swz,2016,3.40072
swz,2017,2.7845
swz,2018,2.09232
swz,2019,2.1121
swz,2020,2.96354
syc,1976,1.66221
syc,1977,2.11464
syc,1978,1.29606
syc,1979,1.26812
syc,1980,1.68343
syc,1981,1.30837
syc,1982,1.19235
syc,1983,0.98336
syc,1984,0.50575
syc,1985,0.67334
syc,1986,0.5331
syc,1987,0.83114
syc,1988,0.44068
syc,1989,0.61975
syc,1990,0.75447
syc,1991,1.3462
syc,1992,1.38136
syc,1993,1.32824
syc,1994,1.25608
syc,1995,0.92911
syc,1996,0.64224
syc,1997,0.69726
syc,1998,0.52646
syc,1999,0.65256
syc,2000,0.96292
syc,2001,0.65368
syc,2002,1.24584
syc,2003,1.24224
syc,2004,0.58036
syc,2005,0.72203
syc,2006,1.30497
syc,2007,0.47819
syc,2008,0.65787
syc,2009,2.17787
syc,2010,2.86784
syc,2011,2.65754
syc,2012,2.40191
syc,2013,3.07055
syc,2014,3.28408
syc,2015,4.16789
syc,2016,3.82336
syc,2017,3.52171
syc,2018,3.31996
syc,2019,3.66933
syc,2020,4.75079
syr,1977,2.59504
syr,1978,2.41767
syr,1979,3.30272
syr,1980,2.15418
syr,1981,1.40193
syr,1982,1.51971
syr,1983,0.8835
syr,1984,1.33469
syr,1985,0.84308
syr,1986,1.76265
syr,1987,2.22725
syr,1988,2.081
syr,1989,1.64415
syr,1990,1.41621
syr,1991,1.13386
syr,1992,0.92124
syr,1993,0.90018
syr,1994,0.74086
syr,1995,0.82171
syr,1996,0.7341
syr,1997,0.72369
syr,1998,0.77695
syr,1999,0.72353
syr,2000,0.64343
syr,2001,0.59973
syr,2002,0.65708
syr,2003,0.77571
syr,2004,0.63769
syr,2005,17.25788
syr,2006,15.40272
syr,2007,12.82191
syr,2008,10.17797
syr,2009,12.12088
syr,2010,11.65902
tcd,1977,0.94762
tcd,1978,0.60676
tcd,1979,1.61529
tcd,1980,1.69873
tcd,1981,1.32114
tcd,1982,2.0183
tcd,1983,2.1555
tcd,1984,2.54137
tcd,1985,1.35927
tcd,1986,0.62284
tcd,1987,1.57871
tcd,1988,1.75761
tcd,1989,3.02419
tcd,1990,3.09858
tcd,1991,3.1649
tcd,1992,2.09596
tcd,1993,1.11449
tcd,1994,2.27281
tha,1975,6.55143
tha,1976,6.17246
tha,1977,4.98528
tha,1978,4.85017
tha,1979,4.22303
tha,1980,3.34364
tha,1981,2.72211
tha,1982,3.0266
tha,1983,2.47784
tha,1984,2.53944
tha,1985,3.02233
tha,1986,3.74104
tha,1987,3.82
tha,1988,3.61402
tha,1989,4.25667
tha,1990,4.4117
tha,1991,4.84117
tha,1992,5.09736
tha,1993,5.3831
tha,1994,5.35206
tha,1995,5.02791
tha,1996,5.10521
tha,1997,4.05176
tha,1998,6.39745
tha,1999,6.68571
tha,2000,5.07297
tha,2001,5.24981
tha,2002,5.77679
tha,2003,5.4285
tha,2004,5.12847
tha,2005,4.35228
tha,2006,5.08069
tha,2007,5.93096
tha,2008,6.08024
tha,2009,9.81396
tha,2010,9.07256
tha,2011,7.74152
tha,2012,7.26906
tha,2013,6.5102
tha,2014,6.66361
tha,2015,7.35463
tha,2016,8.34136
tha,2017,8.78163
tha,2018,7.78686
tha,2019,8.85224
tha,2020,12.06357
tjk,2002,1.10717
tjk,2003,1.15783
tjk,2004,1.37282
tjk,2005,1.58763
tjk,2006,1.31067
tjk,2007,0.32096
tjk,2008,0.49594
tjk,2009,1.04662
tjk,2010,1.41315
tjk,2011,1.50628
tjk,2012,1.48653
tjk,2013,1.44748
tjk,2014,1.40946
tjk,2015,1.67346
tjk,2016,2.48526
tjk,2017,4.96129
tjk,2018,4.35247
tjk,2019,4.73163
tls,2006,2.9996
tls,2007,5.45748
tls,2008,3.11866
tls,2009,2.54151
tls,2010,3.60785
tls,2011,2.95413
tls,2012,6.30747
tls,2013,6.7632
tls,2014,3.06075
tls,2015,3.92741
tls,2016,2.82804
tls,2017,5.64987
tls,2018,7.32962
tls,2019,7.10638
tls,2020,8.66303
ton,1977,5.54134
ton,1978,5.14611
ton,1979,5.58873
ton,1980,5.07634
ton,1981,3.91289
ton,1982,4.15814
ton,1983,5.34502
ton,1984,7.02587
ton,1985,7.09716
ton,1986,5.50357
ton,1987,6.65447
ton,1988,5.27368
ton,1989,4.14148
ton,1990,5.18675
ton,1991,5.08198
ton,1992,5.11428
ton,1993,6.2723
ton,1994,4.6995
ton,2001,3.04744
ton,2002,2.89953
ton,2003,4.16664
ton,2004,5.13224
ton,2005,3.58473
ton,2006,3.60097
ton,2007,4.17182
ton,2008,3.67563
ton,2009,4.67273
ton,2010,5.38441
ton,2011,6.32657
ton,2012,6.15102
ton,2013,6.33635
ton,2014,7.00505
ton,2015,7.08545
ton,2016,7.66161
ton,2017,7.39617
ton,2018,7.45048
ton,2019,7.6411
ton,2020,11.03133
tto,1975,9.19319
tto,1976,10.43516
tto,1977,12.55718
tto,1978,13.52814
tto,1979,11.73901
tto,1980,11.35517
tto,1981,13.38037
tto,1982,10.20581
tto,1983,7.2899
tto,1984,5.45594
tto,1985,5.23897
tto,1986,2.78942
tto,1987,1.3929
tto,1988,0.97301
tto,1989,1.69799
tto,1990,3.30271
tto,1991,1.92007
tto,1992,1.12141
tto,1993,1.53367
tto,1994,2.30366
tto,1995,1.76519
tto,1996,2.46703
tto,1997,2.3612
tto,1998,2.62343
tto,1999,3.32548
tto,2000,3.82287
tto,2001,5.02487
tto,2002,5.35697
tto,2003,5.90483
tto,2004,6.71035
tto,2005,8.4007
tto,2006,9.82281
tto,2007,8.72011
tto,2008,9.96445
tto,2009,12.22561
tto,2010,13.35466
tto,2011,8.45629
tto,2012,7.68683
tto,2013,8.77961
tto,2014,10.80277
tto,2015,10.61525
tto,2016,10.62664
tto,2017,10.12092
tto,2018,8.73391
tto,2019,9.05171
tto,2020,11.78872
tun,1976,2.39329
tun,1977,2.12407
tun,1978,2.41252
tun,1979,2.46487
tun,1980,2.03979
tun,1981,1.65211
tun,1982,1.9867
tun,1983,1.95515
tun,1984,1.42285
tun,1985,0.9776
tun,1986,1.20982
tun,1987,1.87565
tun,1988,2.46088
tun,1989,2.31575
tun,1990,1.57793
tun,1991,1.63784
tun,1992,1.40639
tun,1993,1.44397
tun,1994,2.22833
tun,1995,2.1012
tun,1996,2.484
tun,1997,2.54189
tun,1998,2.29031
tun,1999,2.74312
tun,2000,2.18046
tun,2001,2.15905
tun,2002,2.48492
tun,2003,2.79925
tun,2004,3.10129
tun,2005,3.30887
tun,2006,4.52735
tun,2007,4.17943
tun,2008,3.71017
tun,2009,5.81244
tun,2010,4.40578
tun,2011,3.30881
tun,2012,3.67437
tun,2013,3.16319
tun,2014,3.12858
tun,2015,3.82461
tun,2016,3.23585
tun,2017,3.07356
tun,2018,2.5977
tun,2019,3.81794
tun,2020,5.55188
tur,1974,6.46716
tur,1975,3.3967
tur,1976,3.10327
tur,1977,2.27066
tur,1978,3.77269
tur,1979,5.01169
tur,1980,4.27806
tur,1981,2.76912
tur,1982,3.01411
tur,1983,2.8155
tur,1984,2.22318
tur,1985,1.93856
tur,1986,2.45678
tur,1987,2.469
tur,1988,2.54495
tur,1989,3.53715
tur,1990,3.16119
tur,1991,2.85972
tur,1992,2.98289
tur,1993,2.51197
tur,1994,3.40113
tur,1995,3.72028
tur,1996,4.01482
tur,1997,3.91159
tur,1998,4.10647
tur,1999,5.46612
tur,2000,4.15739
tur,2001,4.59997
tur,2002,5.64187
tur,2003,5.24559
tur,2004,4.07384
tur,2005,4.74022
tur,2006,4.80642
tur,2007,4.78916
tur,2008,3.88957
tur,2009,5.44724
tur,2010,4.94178
tur,2011,3.99121
tur,2012,5.48621
tur,2013,5.44754
tur,2014,5.44414
tur,2015,5.4436
tur,2016,5.39991
tur,2017,4.76612
tur,2018,4.19279
tur,2019,5.1356
tur,2020,4.56611
tza,1976,1.86502
tza,1977,4.01395
tza,1978,0.94911
tza,1979,0.67008
tza,1980,0.17256
tza,1981,0.16791
tza,1982,0.04934
tza,1983,0.25912
tza,1984,0.31474
tza,1985,0.16294
tza,1986,0.5906
tza,1987,0.27462
tza,1988,0.62806
tza,1989,0.42658
tza,1990,1.38958
tza,1991,1.42058
tza,1992,2.05304
tza,1993,1.11226
tza,1994,2.02684
tza,1995,1.57382
tza,1996,2.47081
tza,1997,3.6273
tza,1998,2.99123
tza,1999,4.05611
tza,2000,5.35233
tza,2001,5.46385
tza,2002,8.0781
tza,2003,8.31761
tza,2004,7.3088
tza,2005,5.29755
tza,2006,5.19717
tza,2007,5.19775
tza,2008,3.77062
tza,2009,5.19587
tza,2010,4.78513
tza,2011,3.47548
tza,2012,3.63344
tza,2013,3.90741
tza,2014,3.70659
tza,2015,3.68002
tza,2016,4.46465
tza,2017,6.6326
tza,2018,5.41315
uga,1980,0.08004
uga,1981,0.90484
uga,1982,1.79267
uga,1983,2.35161
uga,1984,2.00732
uga,1985,0.84136
uga,1986,0.66093
uga,1987,0.92047
uga,1988,0.75468
uga,1989,0.19934
uga,1990,0.71902
uga,1991,1.01633
uga,1992,1.49497
uga,1993,2.09905
uga,1994,3.15711
uga,1995,3.43532
uga,1996,3.64247
uga,1997,4.30164
uga,1998,4.45394
uga,1999,5.82976
uga,2000,6.16042
uga,2001,7.15516
uga,2002,6.65568
uga,2003,7.4645
uga,2004,7.02241
uga,2005,6.10183
uga,2006,6.61052
uga,2007,7.20364
uga,2008,4.85973
uga,2009,6.37257
uga,2010,4.99573
uga,2011,3.9869
uga,2012,4.59111
uga,2013,4.99431
uga,2014,4.75676
uga,2015,4.47519
uga,2016,5.17868
uga,2017,5.49207
uga,2018,4.13998
ukr,1994,0.44778
ukr,1995,0.71413
ukr,1996,1.15285
ukr,1997,1.24739
ukr,1998,0.50638
ukr,1999,0.86252
ukr,2000,0.98442
ukr,2001,1.83355
ukr,2002,2.5582
ukr,2003,3.10266
ukr,2004,3.28372
ukr,2005,5.32459
ukr,2006,4.9251
ukr,2007,5.27778
ukr,2008,3.64638
ukr,2009,5.20467
ukr,2010,5.43488
ukr,2011,3.70074
ukr,2012,2.65653
ukr,2013,2.26497
ukr,2014,1.17372
ukr,2015,3.05674
ukr,2016,3.19264
ukr,2017,3.20737
ukr,2018,3.07896
ukr,2019,3.47451
ukr,2020,4.87562
ukr,2021,3.6043
ury,1978,13.23501
ury,1979,15.01562
ury,1980,12.46493
ury,1981,9.20768
ury,1982,8.8444
ury,1983,9.16466
ury,1984,7.45436
ury,1985,8.56906
ury,1986,11.34786
ury,1987,11.68428
ury,1988,10.30085
ury,1989,8.80117
ury,1990,7.74767
ury,1991,5.60209
ury,1992,4.91421
ury,1993,5.16147
ury,1994,4.85251
ury,1995,5.18159
ury,1996,4.91078
ury,1997,4.83905
ury,1998,5.86633
ury,1999,6.41714
ury,2000,6.61508
ury,2001,8.0463
ury,2002,3.26634
ury,2003,7.22797
ury,2004,6.36158
ury,2005,6.42441
ury,2006,5.26286
ury,2007,6.0488
ury,2008,6.35644
ury,2009,9.8802
ury,2010,7.6274
ury,2011,8.30181
ury,2012,7.46818
ury,2013,8.87773
ury,2014,9.68559
ury,2015,10.53651
ury,2016,10.02604
ury,2017,10.36699
ury,2018,9.748
ury,2019,9.73296
ury,2020,13.25121
usa,1970,3.06878
usa,1971,2.69819
usa,1972,3.13704
usa,1973,4.10435
usa,1974,4.85793
usa,1975,3.8928
usa,1976,3.26201
usa,1977,3.29794
usa,1978,3.62571
usa,1979,6.10334
usa,1980,6.16165
usa,1981,4.08222
usa,1982,4.83733
usa,1983,3.91237
usa,1984,2.65356
usa,1985,2.92483
usa,1986,3.16628
usa,1987,3.26504
usa,1988,2.60623
usa,1989,2.80319
usa,1990,2.73558
usa,1991,2.60169
usa,1992,2.31231
usa,1993,2.39765
usa,1994,2.06391
usa,1995,1.95524
usa,1996,1.66276
usa,1997,1.25727
usa,1998,1.29127
usa,1999,1.07377
usa,2000,0.85427
usa,2001,0.93813
usa,2002,1.11648
usa,2003,1.19878
usa,2004,1.05559
usa,2005,0.90359
usa,2006,0.92073
usa,2007,1.06599
usa,2008,1.07901
usa,2009,1.92028
usa,2010,2.00332
usa,2011,1.96136
usa,2012,2.04662
usa,2013,1.59421
usa,2014,1.48005
usa,2015,1.34989
usa,2016,1.44096
usa,2017,1.48734
usa,2018,1.36099
usa,2019,1.55099
usa,2020,2.10596
uzb,2013,15.10443
uzb,2014,17.16881
uzb,2015,19.09076
uzb,2016,19.91402
uzb,2017,18.86616
uzb,2018,12.92404
uzb,2019,12.21707
uzb,2020,17.21247
vct,1978,1.62986
vct,1979,2.01172
vct,1980,1.34217
vct,1981,1.58213
vct,1982,0.75029
vct,1983,0.84295
vct,1984,1.72466
vct,1985,1.79415
vct,1986,2.74136
vct,1987,1.98837
vct,1988,1.72234
vct,1989,1.72839
vct,1990,1.89289
vct,1991,1.5842
vct,1992,2.29181
vct,1993,2.17276
vct,1994,2.02354
vct,1995,1.88445
vct,1996,1.81746
vct,1997,1.53214
vct,1998,1.75033
vct,1999,1.94605
vct,2000,2.97209
vct,2001,3.2292
vct,2002,2.70737
vct,2003,2.28377
vct,2004,2.9336
vct,2005,2.53391
vct,2006,2.58605
vct,2007,2.38549
vct,2008,2.16545
vct,2009,2.54084
vct,2010,3.26573
vct,2011,2.69492
vct,2012,3.17161
vct,2013,3.65849
vct,2014,3.89382
vct,2015,4.51979
vct,2016,5.13087
vct,2017,4.96967
vct,2018,4.43186
vct,2019,5.26652
vct,2020,6.41522
ven,1970,4.41427
ven,1971,5.81869
ven,1972,7.12072
ven,1973,8.93185
ven,1974,16.20609
ven,1975,15.44232
ven,1976,11.68485
ven,1977,8.32401
ven,1978,6.38353
ven,1979,10.1784
ven,1980,9.3944
ven,1981,7.59008
ven,1982,5.97477
ven,1983,11.34992
ven,1984,10.62981
ven,1985,12.26925
ven,1986,9.79337
ven,1987,9.73949
ven,1988,5.09153
ven,1989,7.89522
ven,1990,11.85992
ven,1991,10.73303
ven,1992,7.83456
ven,1993,8.49464
ven,1994,8.96248
ven,1995,6.20724
ven,1996,10.63088
ven,1997,8.93491
ven,1998,6.84002
ven,1999,8.09183
ven,2000,7.41292
ven,2001,5.16124
ven,2002,6.75335
ven,2003,13.83349
ven,2004,10.31154
ven,2005,10.01808
ven,2006,9.02683
ven,2007,5.9576
ven,2008,7.02641
ven,2009,6.6556
ven,2010,5.56262
ven,2011,4.16236
ven,2012,3.6003
ven,2013,2.78487
ven,2014,3.50313
ven,2015,3.37152
ven,2016,3.65382
vnm,1996,1.62006
vnm,1997,1.67066
vnm,1998,1.68022
vnm,1999,2.81499
vnm,2000,2.26421
vnm,2001,2.35511
vnm,2002,2.21304
vnm,2003,2.69484
vnm,2004,2.44283
vnm,2005,2.65366
vnm,2006,3.22464
vnm,2007,4.0751
vnm,2008,3.21458
vnm,2009,2.57418
vnm,2010,1.62055
vnm,2011,1.41735
vnm,2012,2.48703
vnm,2013,2.14652
vnm,2014,2.53633
vnm,2015,1.85037
vnm,2016,2.22399
vnm,2017,2.4629
vnm,2018,2.52958
vnm,2019,3.36679
vnm,2020,3.977
vut,1982,0.80665
vut,1983,0.9165
vut,1984,0.97577
vut,1985,1.128
vut,1986,2.30377
vut,1987,3.87106
vut,1988,4.18329
vut,1989,3.96343
vut,1990,3.31311
vut,1991,3.18399
vut,1992,3.61012
vut,1993,3.95953
vut,1994,3.36315
vut,1995,3.52272
vut,1996,3.19149
vut,1997,2.78682
vut,1998,3.29955
vut,1999,2.71705
vut,2000,2.61237
vut,2001,2.62447
vut,2002,2.67246
vut,2003,2.75215
vut,2004,3.30496
vut,2005,3.1186
vut,2006,4.63908
vut,2007,4.58382
vut,2008,2.80596
vut,2009,5.16167
vut,2010,4.53079
vut,2011,4.47061
vut,2012,4.56061
vut,2013,4.77389
vut,2014,4.95331
vut,2015,6.24109
vut,2016,6.29635
vut,2017,9.14441
vut,2018,10.12723
vut,2019,12.38691
vut,2020,18.1181
wsm,1977,2.57443
wsm,1978,1.02635
wsm,1979,0.73527
wsm,1980,0.44754
wsm,1981,0.59894
wsm,1982,0.69438
wsm,1983,1.46059
wsm,1984,2.1093
wsm,1985,2.79189
wsm,1986,4.95099
wsm,1987,6.11907
wsm,1988,6.79059
wsm,1989,7.4939
wsm,1990,8.5879
wsm,1991,7.10072
wsm,1992,5.09111
wsm,1993,4.67787
wsm,1994,6.01034
wsm,1995,5.53553
wsm,1996,5.72203
wsm,1997,5.33817
wsm,1998,5.74078
wsm,1999,5.74049
wsm,2004,4.70775
wsm,2005,3.08868
wsm,2006,2.77063
wsm,2007,3.1456
wsm,2008,2.60956
wsm,2009,5.42142
wsm,2010,4.94523
wsm,2011,3.31404
wsm,2012,3.63776
wsm,2013,3.27941
wsm,2014,2.67893
wsm,2015,3.41299
wsm,2016,2.46338
wsm,2017,3.38962
wsm,2018,4.21763
wsm,2019,4.2939
wsm,2020,8.11502
yem,2005,9.51486
yem,2006,9.70024
yem,2007,8.39172
yem,2008,7.03102
yem,2009,7.43905
yem,2010,5.69994
yem,2011,4.14596
yem,2012,4.8538
yem,2013,4.3487
zaf,1960,1.44738
zaf,1961,2.21924
zaf,1962,3.60718
zaf,1963,3.61587
zaf,1964,2.7303
zaf,1965,2.0373
zaf,1966,2.94228
zaf,1967,2.38714
zaf,1968,5.17734
zaf,1969,3.70909
zaf,1970,2.35805
zaf,1971,1.5511
zaf,1972,3.76472
zaf,1973,3.9626
zaf,1974,3.86454
zaf,1975,2.73297
zaf,1976,2.10762
zaf,1977,2.02922
zaf,1978,2.26325
zaf,1979,3.85095
zaf,1980,3.63231
zaf,1981,1.78823
zaf,1982,1.96433
zaf,1983,2.09303
zaf,1984,1.38657
zaf,1985,1.37432
zaf,1986,1.47473
zaf,1987,1.89332
zaf,1988,1.04768
zaf,1989,1.0503
zaf,1990,1.19465
zaf,1991,1.5243
zaf,1992,1.45376
