geo,time,ny_adj_dpem_cd
hun,2017,227245527.0799
hun,2018,257102603.63055
hun,2019,263643063.78295
idn,1990,1415377419.57967
idn,1991,1440866574.26583
idn,1992,1482566691.10083
idn,1993,1708586828.93292
idn,1994,1774639449.80942
idn,1995,1928037715.00596
idn,1996,2072043516.34979
idn,1997,1946549708.54111
idn,1998,985714181.83173
idn,1999,1393617034.92966
idn,2000,1533222365.58158
idn,2001,1391448277.51447
idn,2002,1588212088.77392
idn,2003,1858231562.76317
idn,2004,2007554845.41063
idn,2005,2172892599.17657
idn,2006,2747382325.46921
idn,2007,3217836395.09143
idn,2008,3731020645.48335
idn,2009,3916745822.01604
idn,2010,5310913626.73549
idn,2011,6063282316.28308
idn,2012,6097422665.86856
idn,2013,5869809701.928
idn,2014,5557539654.73324
idn,2015,5250534599.35559
idn,2016,5350546967.6985
idn,2017,5666259715.09249
idn,2018,5832438226.29776
idn,2019,5993430646.17589
ind,1990,11697768091.2103
ind,1991,9576367991.39103
ind,1992,9625400793.62255
ind,1993,8832841127.34272
ind,1994,9680125521.86465
ind,1995,9910412363.48595
ind,1996,10186439019.5343
ind,1997,10652488232.9611
ind,1998,10280388307.777
ind,1999,10385985816.9731
ind,2000,10251515763.6773
ind,2001,10162058113.2621
ind,2002,10334730986.0787
ind,2003,11245775691.4298
ind,2004,11984728987.1451
ind,2005,12959362186.0782
ind,2006,13900580181.4996
ind,2007,17301469402.6124
ind,2008,17295248882.3879
ind,2009,18818112259.839
ind,2010,23097434326.9693
ind,2011,25653749352.0873
ind,2012,26090564751.1688
ind,2013,25888749801.8149
ind,2014,26784816142.8024
ind,2015,26406752252.7688
ind,2016,26782457098.3552
ind,2017,29383251280.9004
ind,2018,30056150165.1958
ind,2019,31096127468.8584
irl,1990,80554687.12824
irl,1991,77357410.59834
irl,1992,81486203.11344
irl,1993,70634770.61802
irl,1994,70619126.75114
irl,1995,78066694.92797
irl,1996,78062485.81121
irl,1997,74352842.4028
irl,1998,72414489.09234
irl,1999,71618628.58626
irl,2000,64166381.31841
irl,2001,62868746.16016
irl,2002,67745984.80258
irl,2003,78438306.21813
irl,2004,84836426.1846
irl,2005,86070370.51823
irl,2006,89969828.36155
irl,2007,103527293.55607
irl,2008,113038019.78867
irl,2009,99675024.115
irl,2010,85409269.07936
irl,2011,89324618.5758
irl,2012,79592711.18847
irl,2013,78217534.99234
irl,2014,70110094.12739
irl,2015,59390104.27408
irl,2016,52369580.91536
irl,2017,51862030.94995
irl,2018,58404053.90454
irl,2019,57792382.88107
irn,1990,1378884133.40566
irn,1993,557485161.61163
irn,1994,632254993.89509
irn,1995,852178277.85822
irn,1996,992996295.2793
irn,1997,924866653.87543
irn,1998,876213869.55411
irn,1999,874214712.11153
irn,2000,759082622.58884
irn,2001,830139383.69769
irn,2002,729804204.72449
irn,2003,728403100.77152
irn,2004,812331228.10668
irn,2005,881029984.70234
irn,2006,926865029.88402
irn,2007,1074902628.08702
irn,2008,1198348661.0882
irn,2009,1241571614.21912
irn,2010,1378619377.11696
irn,2011,1607162902.19995
irn,2012,1817015180.32752
irn,2013,1387136985.73798
irn,2014,1220481814.6166
irn,2015,1115856949.90622
irn,2016,1075471693.81502
irn,2017,1124136311.47806
irn,2018,1150132533.71833
irq,1990,1553969927.141
irq,2004,260518950.54685
irq,2005,313659588.62558
irq,2006,369923073.31192
irq,2007,508916538.7686
irq,2008,747164108.80551
irq,2009,693256614.21427
irq,2010,894242943.27295
irq,2011,1193209758.20827
irq,2012,1316580684.88118
irq,2013,1391383899.29875
irq,2014,1382959310.25453
irq,2015,1058199674.16319
irq,2016,945335319.14234
irq,2017,1092282549.84576
irq,2018,1249931577.65855
irq,2019,1280593942.74782
isl,1990,3981853.17983
isl,1991,4074246.77921
isl,1992,4157423.99965
isl,1993,3201590.39247
isl,1994,3012551.22597
isl,1995,3239622.22043
isl,1996,3277262.23403
isl,1997,3010107.66707
isl,1998,3122952.64395
isl,1999,3089796.37881
isl,2000,2988945.93631
isl,2001,2515480.45278
isl,2002,2824398.334
isl,2003,3298745.36197
isl,2004,3625516.05871
isl,2005,4158779.85785
isl,2006,4200720.64043
isl,2007,4886121.36052
isl,2008,4073414.79545
isl,2009,3142851.47465
isl,2010,3256498.42168
isl,2011,3170485.56237
isl,2012,2711020.62352
isl,2013,2656877.18093
isl,2014,2887659.97986
isl,2015,2671794.46124
isl,2016,3077840.05161
isl,2017,3598443.11238
isl,2018,3742539.68164
isl,2019,3655238.69329
isr,1990,160149076.75255
isr,1991,170772773.5397
isr,1992,184493614.56629
isr,1993,177222987.02378
isr,1994,183190962.18271
isr,1995,188686775.54351
isr,1996,187605855.94546
isr,1997,179007416.62078
isr,1998,174653018.2737
isr,1999,170045738.79632
isr,2000,179295734.01734
isr,2001,180860271.16382
isr,2002,168276353.00019
isr,2003,169170374.02681
isr,2004,170654434.72315
isr,2005,173293126.45143
isr,2006,177709446.88371
isr,2007,197782404.03888
isr,2008,237863018.88436
isr,2009,225361485.36465
isr,2010,246399171.34793
isr,2011,271597107.82199
isr,2012,267288898.53788
isr,2013,295083080.95882
isr,2014,295995223.0799
isr,2015,281355881.116
isr,2016,289148216.09532
isr,2017,307634202.0305
isr,2018,324559917.93313
isr,2019,343872244.50699
ita,1990,2096740043.35175
ita,1991,2178811350.40785
ita,1992,2089524155.57701
ita,1993,1592286039.16242
ita,1994,1510497340.81073
ita,1995,1470568146.18764
ita,1996,1568364226.873
ita,1997,1440837453.79262
ita,1998,1383398873.95636
ita,1999,1296078609.86706
ita,2000,1097007842.45486
ita,2001,1063650882.45731
ita,2002,1131220157.04606
ita,2003,1361258634.85195
ita,2004,1448316765.59515
ita,2005,1398325355.5595
ita,2006,1413557501.89081
ita,2007,1543540696.38248
ita,2008,1671356205.72035
ita,2009,1569007509.29888
ita,2010,1458482230.86532
ita,2011,1533349743.94842
ita,2012,1439597705.74604
ita,2013,1468738846.85856
ita,2014,1454805335.81198
ita,2015,1228301066.80548
ita,2016,1140249135.48537
ita,2017,1141474339.72259
ita,2018,1223520357.72276
ita,2019,1181600178.26312
jam,1990,24861123.73435
jam,1991,19041763.06921
jam,1992,16149232.39628
jam,1993,22353111.81864
jam,1994,21696809.20523
jam,1995,25481259.47331
jam,1996,28300391.79493
jam,1997,31858472.71621
jam,1998,33065444.67296
jam,1999,32635843.10107
jam,2000,31619139.50561
jam,2001,30720765.88471
jam,2002,29544707.43674
jam,2003,26103033.83534
jam,2004,25375061.65237
jam,2005,25758948.63
jam,2006,26828029.16715
jam,2007,30904796.03149
jam,2008,36910875.26475
jam,2009,35009192.09137
jam,2010,34136049.06844
jam,2011,39021984.50261
jam,2012,37893968.72225
jam,2013,36334655.00289
jam,2014,39002506.92056
jam,2015,39996913.50579
jam,2016,37957154.9103
jam,2017,38810261.89191
jam,2018,40782037.184
jam,2019,39837055.17441
jor,1990,34279499.36628
jor,1991,35939895.88876
jor,1992,36812163.95682
jor,1993,37654173.38563
jor,1994,39228102.51186
jor,1995,37910926.35954
jor,1996,36681073.40445
jor,1997,35213020.92419
jor,1998,35787487.69478
jor,1999,34654311.35526
jor,2000,33924611.81475
jor,2001,33355518.41606
jor,2002,34859653.47629
jor,2003,36198896.0163
jor,2004,39978216.11647
jor,2005,44200082.5944
jor,2006,51150661.86029
jor,2007,57027633.48348
jor,2008,71854810.03104
jor,2009,79231477.85019
jor,2010,85840150.3002
jor,2011,90734371.9271
jor,2012,95349552.32487
jor,2013,93042649.65203
jor,2014,98933115.59921
jor,2015,104287941.3095
jor,2016,109120937.50356
jor,2017,112770656.32778
jor,2018,116958377.95726
jor,2019,119173805.86288
jpn,1990,3667950012.15846
jpn,1991,4169475522.22104
jpn,1992,4550092833.38453
jpn,1993,5183871034.58101
jpn,1994,5562286365.1803
jpn,1995,6120412772.63778
jpn,1996,5182429844.1639
jpn,1997,4695829537.78008
jpn,1998,4415458038.70837
jpn,1999,5047239990.19046
jpn,2000,5065554496.04551
jpn,2001,4299040195.46971
jpn,2002,3900509624.08018
jpn,2003,4023650060.77714
jpn,2004,4097853039.25778
jpn,2005,3955912720.06622
jpn,2006,3597199815.4221
jpn,2007,3502349414.26526
jpn,2008,3873420350.3593
jpn,2009,4133166948.76443
jpn,2010,4229385479.35706
jpn,2011,4611117948.40733
jpn,2012,4638821618.91092
jpn,2013,3941284441.16326
jpn,2014,3834732392.9397
jpn,2015,3468016336.95689
jpn,2016,3859594574.59069
jpn,2017,3688643894.86102
jpn,2018,3761831273.72731
jpn,2019,3896171117.8701
kaz,1990,179677533.06613
kaz,1991,174168870.0418
kaz,1992,185511607.11342
kaz,1993,201148379.44803
kaz,1994,206813060.1095
kaz,1995,208893791.14631
kaz,1996,203822303.12022
kaz,1997,192530112.24633
kaz,1998,174926985.59891
kaz,1999,123835745.13938
kaz,2000,119542219.05311
kaz,2001,125231065.27839
kaz,2002,122641351.0087
kaz,2003,139221032.76793
kaz,2004,176931779.89367
kaz,2005,226494867.41831
kaz,2006,296889021.53648
kaz,2007,370977003.85506
kaz,2008,442010136.13166
kaz,2009,355245082.92247
kaz,2010,430030332.87144
kaz,2011,517112534.0727
kaz,2012,513676639.85458
kaz,2013,533029878.23048
kaz,2014,460443242.65542
kaz,2015,369245388.14406
kaz,2016,259026050.42822
kaz,2017,289165800.08182
kaz,2018,305937210.29664
kaz,2019,306372434.47032
ken,1990,198925162.81575
ken,1991,175122529.04385
ken,1992,168395567.43975
ken,1993,111707851.70668
ken,1994,130171187.37683
ken,1995,152855058.40806
ken,1996,189544380.64804
ken,1997,203225713.32647
ken,1998,212395258.85074
ken,1999,190734922.40714
ken,2000,187393705.41004
ken,2001,184286124.94179
ken,2002,188288998.12675
ken,2003,212026037.78703
ken,2004,221621508.25336
ken,2005,251773071.94398
ken,2006,342259147.4531
ken,2007,417193925.61245
ken,2008,477075888.82482
ken,2009,490771313.37726
ken,2010,513904836.33342
ken,2011,526099775.63947
ken,2012,614769489.8992
ken,2013,655212988.93925
ken,2014,716405854.44762
ken,2015,716163519.37862
ken,2016,736298895.37397
ken,2017,814537157.09231
ken,2018,907026537.51054
ken,2019,905484047.32298
kgz,1990,46068831.29873
kgz,1991,43884748.98219
kgz,1992,40542957.68387
kgz,1993,40500710.77519
kgz,1994,42011666.83491
kgz,1995,37926896.9503
kgz,1996,32912076.31233
kgz,1997,26810253.23808
kgz,1998,23629472.23997
kgz,1999,17201102.55866
kgz,2000,17470773.57856
kgz,2001,17291089.9048
kgz,2002,17908252.84357
kgz,2003,19159161.56582
kgz,2004,19073737.64263
kgz,2005,21404999.3739
kgz,2006,25526746.82608
kgz,2007,30708547.84701
kgz,2008,35467254.13477
kgz,2009,30093455.08117
kgz,2010,30931429.35397
kgz,2011,36061117.27632
kgz,2012,37237766.04434
kgz,2013,36174995.87745
kgz,2014,34416422.06016
kgz,2015,29894764.24858
kgz,2016,28310800.85755
kgz,2017,29942727.40513
kgz,2018,32761347.03809
kgz,2019,31760582.91637
khm,1993,57434883.86593
khm,1994,78976119.53259
khm,1995,82082106.33659
khm,1996,75407736.8502
khm,1997,69265768.91423
khm,1998,56524914.61654
khm,1999,58678614.79332
khm,2000,55304233.19602
khm,2001,57280880.70756
khm,2002,57879806.36447
khm,2003,56459989.81254
khm,2004,57541179.43064
khm,2005,59790651.57524
khm,2006,62024592.28225
khm,2007,65941951.8596
khm,2008,70997131.50854
khm,2009,66668069.32653
khm,2010,68438449.79774
khm,2011,73209679.36894
khm,2012,74065131.19872
khm,2013,73850632.4403
khm,2014,82345397.9274
khm,2015,88226816.22687
khm,2016,104125820.2723
khm,2017,109558154.75265
khm,2018,120698128.18701
khm,2019,127066695.53674
kor,1990,1009778078.85145
kor,1991,1072070531.42041
kor,1992,1076782739.45437
kor,1993,1088611869.54812
kor,1994,1188962469.28273
kor,1995,1342935922.01238
kor,1996,1376277797.73931
kor,1997,1250523318.41951
kor,1998,866245584.20104
kor,1999,1014434241.83548
kor,2000,1069932709.56188
kor,2001,959161395.50472
kor,2002,1041560916.35607
kor,2003,1113622508.05372
kor,2004,1228590557.45255
kor,2005,1379151638.63186
kor,2006,1487350455.91631
kor,2007,1608043530.63673
kor,2008,1400944210.94078
kor,2009,1273006365.86934
kor,2010,1450857251.8359
kor,2011,1566980491.4898
kor,2012,1634711994.32033
kor,2013,1793716931.74166
kor,2014,1964776821.67757
kor,2015,1939088195.52243
kor,2016,1921468753.96803
kor,2017,2116379856.77043
kor,2018,2247826136.54322
kor,2019,2350603587.29512
kwt,1990,36974967.73647
kwt,1991,24229175.33813
kwt,1992,24741539.21874
kwt,1993,27538915.96688
kwt,1994,32950401.87073
kwt,1995,41226892.62359
kwt,1996,55552512.26466
kwt,1997,65135095.41876
kwt,1998,53591237.57066
kwt,1999,71004799.58685
kwt,2000,83175207.80586
kwt,2001,67578938.29547
kwt,2002,76500962.3563
kwt,2003,80524648.78772
kwt,2004,97720993.26805
kwt,2005,135848915.15638
kwt,2006,174874247.03956
kwt,2008,294485011.58351
kwt,2011,277936933.14687
kwt,2012,305170021.20616
kwt,2013,306820480.91405
kwt,2014,291231029.56831
kwt,2015,217143315.11063
kwt,2016,201664238.58871
kwt,2017,241405748.27839
kwt,2018,275617601.94194
kwt,2019,269507739.01421
lao,1990,31105751.12876
lao,1991,35618137.16574
lao,1992,37126184.62633
lao,1993,41495855.81647
lao,1994,44930076.18402
lao,1995,49135458.36006
lao,1996,50088025.52774
lao,1997,48378298.6004
lao,1998,34883014.50978
lao,1999,37516560.31116
lao,2000,42607878.10361
lao,2001,41518917.18895
lao,2002,36737960.8058
lao,2003,39363919.90111
lao,2004,42400671.8029
lao,2005,44433525.49159
lao,2006,50213625.57883
lao,2007,55442218.81492
lao,2008,67028727.93945
lao,2009,66742426.59414
lao,2010,75489627.92296
lao,2011,86604027.9151
lao,2012,94460858.70153
lao,2013,103604819.86726
lao,2014,108043486.43828
lao,2015,110536344.26931
lao,2016,114197180.30295
lao,2017,115263823.69946
lao,2018,123584313.56006
lao,2019,116668441.26803
lbn,1990,30445385.6601
lbn,1991,40756220.75773
lbn,1992,44571870.70843
lbn,1993,55502719.39051
lbn,1994,61328767.8618
lbn,1995,72115572.69837
lbn,1996,72593497.84071
lbn,1997,82341488.39546
lbn,1998,86581370.44947
lbn,1999,88723807.93516
lbn,2000,86722135.48718
lbn,2001,84494808.33513
lbn,2002,87892157.24199
lbn,2003,86511002.07971
lbn,2004,81377554.24354
lbn,2005,78712794.08886
lbn,2006,77911337.16554
lbn,2007,81861100.77891
lbn,2008,89784222.6979
lbn,2009,101114196.16744
lbn,2010,105910178.81765
lbn,2011,119883094.00807
lbn,2012,139603267.27255
lbn,2013,150159854.10326
lbn,2014,154577543.44564
lbn,2015,160267378.42397
lbn,2016,155836974.31365
lbn,2017,154709036.2874
lbn,2018,159724142.25701
lbn,2019,165439223.05318
lbr,2000,29168478.83058
lbr,2001,28696523.60506
lbr,2002,26028194.4413
lbr,2003,25668775.08322
lbr,2004,27908113.56078
lbr,2005,25253280.04656
lbr,2006,23670320.78723
lbr,2007,22092420.7875
lbr,2008,24766264.91928
lbr,2009,24354125.3393
lbr,2010,26757154.67257
lbr,2011,30510812.84546
lbr,2012,34055556.08525
lbr,2013,37888560.21338
lbr,2014,38973134.62208
lbr,2015,41318665.55463
lbr,2016,45991467.89633
lbr,2017,43143727.08872
lbr,2018,40893429.77956
lbr,2019,35899142.4541
lby,1990,340238478.43832
lby,1991,334470706.27855
lby,1992,318584440.3831
lby,1993,300345666.15528
lby,1994,280477525.3729
lby,1995,250673744.91476
lby,1996,219692169.7964
lby,1997,207768674.51579
lby,1998,191155758.04794
lby,1999,205117533.05254
lby,2000,210999115.40919
lby,2001,187867277.04041
lby,2002,111025389.04913
lby,2003,126658555.23347
lby,2004,147400778.73201
lby,2005,188785504.26805
lby,2006,215627621.91715
lby,2007,288797426.78225
lby,2008,371891209.8076
lby,2009,288268596.29015
lby,2010,325888854.86905
lby,2011,348218275.93781
lby,2012,348995504.45558
lby,2013,306413517.77019
lby,2014,225846433.7368
lby,2015,143265726.40871
lby,2016,143752801.84277
lby,2017,150467822.86657
lby,2018,205357870.49392
lby,2019,178271240.91697
lca,1990,3547678.57301
lca,1991,3560660.15752
lca,1992,3494852.11168
lca,1993,3390384.4139
lca,1994,3300481.77726
lca,1995,3333378.56523
lca,1996,3208432.29879
lca,1997,3194579.60321
lca,1998,3178842.4051
lca,1999,3170067.66204
lca,2000,3023401.87121
lca,2001,2824314.14051
lca,2002,2688822.72788
lca,2003,2699778.61765
lca,2004,2628888.03969
lca,2005,2738753.06425
lca,2006,2784732.16836
lca,2007,2809147.78697
lca,2008,2808456.4032
lca,2009,2734709.55381
lca,2010,2835561.71169
lca,2011,2933649.38842
lca,2012,3120267.19163
lca,2013,3510516.30004
lca,2014,3804798.51551
lca,2015,4125536.32858
lca,2016,4129989.97321
lca,2017,4260464.40054
lca,2018,4374638.70354
lca,2019,4572266.91084
lka,1990,39651679.66938
lka,1991,38378186.68386
lka,1992,38220066.62393
lka,1993,40138778.3554
lka,1994,43588655.04881
lka,1995,50352373.93215
lka,1996,54357862.21773
lka,1997,59399137.65052
lka,1998,55601106.83302
lka,1999,57342322.07052
lka,2000,55466685.50949
lka,2001,52210458.11745
lka,2002,52405529.23608
lka,2003,60961225.67595
lka,2004,64253311.60391
lka,2005,84796269.49005
lka,2006,92123107.27395
lka,2007,102946600.42493
lka,2008,132951339.56773
lka,2009,139646832.18343
lka,2010,185591022.54161
lka,2011,205716781.61839
lka,2012,207476596.14435
lka,2013,218538876.06035
lka,2014,227448988.57443
lka,2015,240028929.77342
lka,2016,248493216.77288
lka,2017,264587624.16873
lka,2018,267429934.99114
lka,2019,253012122.07836
lso,1990,27053711.39493
lso,1991,30725645.03327
lso,1992,34050738.74117
lso,1993,32960901.73013
lso,1994,32556377.29805
lso,1995,36126291.05671
lso,1996,31983859.57789
lso,1997,31807416.95514
lso,1998,28689529.39672
lso,1999,27259050.09171
lso,2000,25038659.06246
lso,2001,21971081.29097
lso,2002,20110230.61557
lso,2003,28428396.02424
lso,2004,36397956.60358
lso,2005,39122775.4444
lso,2006,40224893.92992
lso,2007,37523419.75866
lso,2008,36947339.42747
lso,2009,36752804.95488
lso,2010,47708668.06178
lso,2011,53575756.96301
lso,2012,50044826.63156
lso,2013,47463295.02111
lso,2014,48544209.99039
lso,2015,45750574.44648
lso,2016,40526134.95295
lso,2017,45691944.05872
lso,2018,49120230.01056
lso,2019,43719181.89482
ltu,1995,22311812.56294
ltu,1996,19998401.41133
ltu,1997,19676941.74791
ltu,1998,19862373.9644
ltu,1999,18649158.24071
ltu,2000,19313574.03867
ltu,2001,20151085.83243
ltu,2002,22242527.74548
ltu,2003,29397297.80568
ltu,2004,32083600.84514
ltu,2005,39499969.68632
ltu,2006,46595370.87593
ltu,2007,67283763.82926
ltu,2008,80051372.57079
ltu,2009,64809718.29289
ltu,2010,62183493.59379
ltu,2011,68909683.97713
ltu,2012,62022675.4359
ltu,2013,60894399.41902
ltu,2014,55266538.56063
ltu,2015,45377751.59459
ltu,2016,44636953.92014
ltu,2017,42283475.41889
ltu,2018,47816939.68816
ltu,2019,49459464.86886
lux,1994,14053373.29697
lux,1995,16503467.9892
lux,1996,15804248.80953
lux,1997,13156886.92108
lux,1998,12068437.07837
lux,1999,11452278.61198
lux,2000,10419750.10295
lux,2001,9310327.60488
lux,2002,11243726.91835
lux,2003,13843169.67183
lux,2004,15113849.51011
lux,2005,15612619.55018
lux,2006,16546755.65861
lux,2007,17358084.84592
lux,2008,20143187.85505
lux,2009,25847119.68898
lux,2010,24376825.14514
lux,2011,25762995.32448
lux,2012,22856677.21616
lux,2013,23044558.5949
lux,2014,21720247.14265
lux,2015,14612585.89764
lux,2016,13146888.67785
lux,2017,14003776.34814
lux,2018,15289147.12405
lux,2019,16382458.78398
lva,1995,33820745.34719
lva,1996,29279733.40964
lva,1997,25994007.49462
lva,1998,24091834.35215
lva,1999,22867706.19828
lva,2000,20403990.74308
lva,2001,21066895.80598
lva,2002,25210581.37708
lva,2003,25750358.66899
lva,2004,33684010.20441
lva,2005,40485460.81025
lva,2006,54827470.44802
lva,2007,79434855.3011
lva,2008,94580363.869
lva,2009,66372700.00505
lva,2010,53900493.65393
lva,2011,57095357.85199
lva,2012,51916688.91569
lva,2013,50730033.9541
lva,2014,44795686.629
lva,2015,36403563.6386
lva,2016,32576365.08359
lva,2017,33467913.90877
lva,2018,37289985.9076
lva,2019,42070262.40828
mar,1990,457809707.82517
mar,1991,453231819.45085
mar,1992,480779084.38465
mar,1993,451326281.03125
mar,1994,445532308.32715
mar,1995,522257545.1767
mar,1996,499192013.36926
mar,1997,468854222.44183
mar,1998,466763411.19568
mar,1999,460925736.58473
mar,2000,418791546.27546
mar,2001,388257754.88401
mar,2002,401741487.44953
mar,2003,463734208.5358
mar,2004,507424336.10205
mar,2005,518800663.01494
mar,2006,528110463.31741
mar,2007,587080913.86504
mar,2008,647372278.89535
mar,2009,630784052.28865
mar,2010,616023445.71285
mar,2011,638551574.53947
mar,2012,616972241.97535
mar,2013,655638281.97532
mar,2014,667018666.82543
mar,2015,597676749.5989
mar,2016,616757995.18715
mar,2017,643224723.69132
mar,2018,692645112.47558
mar,2019,680943237.94314
mda,1995,14198077.18845
mda,1996,14631164.40806
mda,1997,15376018.76597
mda,1998,14319565.65651
mda,1999,9971293.14799
mda,2000,10181232.36137
mda,2001,9992700.14656
mda,2002,9607965.88565
mda,2003,10306777.51515
mda,2004,12614650.12192
mda,2005,14450304.53008
mda,2006,15501252.231
mda,2007,18677175.09575
mda,2008,23213420.93836
mda,2009,21965556.43135
mda,2010,26467509.69633
mda,2011,27853148.16603
mda,2012,27561560.35913
mda,2013,25801250.18064
mda,2014,27233189.5425
mda,2015,23119277.02936
mda,2016,20558818.17263
mda,2017,19198501.45316
mda,2018,22553633.776
mda,2019,19104095.88558
mdg,1990,175953297.86432
mdg,1991,150835769.39591
mdg,1992,168888177.91684
mdg,1993,181837801.57795
mdg,1994,155993301.0442
mdg,1995,159009991.38109
mdg,1996,196628796.03402
mdg,1997,161229049.13893
mdg,1998,158452947.34495
mdg,1999,145116532.70908
mdg,2000,148292646.11622
mdg,2001,164122903.93225
mdg,2002,181387090.96236
mdg,2003,188235983.0595
mdg,2004,135838089.51982
mdg,2005,144346779.89576
mdg,2006,139249979.35572
mdg,2007,172119565.55355
mdg,2008,206535029.98789
mdg,2009,193565080.58426
mdg,2010,198194846.15477
mdg,2011,227518721.28222
mdg,2012,216534065.04022
mdg,2013,221216371.37732
mdg,2014,215145902.21249
mdg,2015,188812112.92868
mdg,2016,189793015.63827
mdg,2017,203829037.56291
mdg,2018,212994888.25491
mdg,2019,202850000.05233
mdv,1990,4211346.52822
mdv,1991,4235212.95705
mdv,1992,4226595.08391
mdv,1993,4301401.94357
mdv,1994,4299300.27686
mdv,1995,2838464.74619
mdv,1996,3296058.40551
mdv,1997,3712518.26633
mdv,1998,3913059.47551
mdv,1999,4187409.31976
mdv,2000,4114917.59635
mdv,2001,5426909.48124
mdv,2002,4564005.77055
mdv,2003,4079518.18181
mdv,2004,3865328.57629
mdv,2005,3665880.71482
mdv,2006,3668851.09952
mdv,2007,3839521.31825
mdv,2008,4115443.68458
mdv,2009,4458684.32826
mdv,2010,4885941.70632
mdv,2011,4773485.71819
mdv,2012,4623335.3825
mdv,2013,4540652.88261
mdv,2014,4434165.06617
mdv,2015,4596346.07739
mdv,2016,4748058.64164
mdv,2017,5029554.35354
mdv,2018,5521919.62405
mdv,2019,5388397.03093
mex,1990,1881691657.43486
mex,1991,2080065816.55197
mex,1992,2305100896.18005
mex,1993,3029501617.92129
mex,1994,2901436691.8299
mex,1995,1912253548.75942
mex,1996,1894001505.24613
mex,1997,2042491859.29414
mex,1998,1963264272.11846
mex,1999,2025494417.09426
mex,2000,2182794257.97484
mex,2001,2328609300.10252
mex,2002,2378452317.64652
mex,2003,2155669527.90256
mex,2004,2118368049.06823
mex,2005,2251859721.44627
mex,2006,2299884316.11537
mex,2007,2341051340.45229
mex,2008,2435043190.80585
mex,2009,2079615438.42399
mex,2010,2262876042.10823
mex,2011,2398584683.87845
mex,2012,2393560459.5617
mex,2013,2607547866.80501
mex,2014,2684973455.01594
mex,2015,2346926558.92954
mex,2016,2093190532.02308
mex,2017,2230777380.09313
mex,2018,2350436466.89585
mex,2019,2300131930.59943
mkd,1990,44025297.69433
mkd,1991,45921229.80016
mkd,1992,24487167.52309
mkd,1993,27850232.56673
mkd,1994,36233118.9744
mkd,1995,44928950.15892
mkd,1996,41289577.83239
mkd,1997,33323774.53142
mkd,1998,31734408.72915
mkd,1999,30030937.81784
mkd,2000,26945943.00234
mkd,2001,27119153.05052
mkd,2002,28924252.28444
mkd,2003,34026310.83086
mkd,2004,34212634.88601
mkd,2005,34245711.31426
mkd,2006,36811309.70159
mkd,2007,40808543.31585
mkd,2008,45690890.5487
mkd,2009,44621810.31225
mkd,2010,42846365.46637
mkd,2011,44272056.93154
mkd,2012,41122152.40787
mkd,2013,41443787.34264
mkd,2014,41175040.33036
mkd,2015,35417206.70881
mkd,2016,37622192.64331
mkd,2017,36816224.2665
mkd,2018,41197002.75292
mkd,2019,38145067.72574
mli,1990,166648918.6237
mli,1991,158474829.67777
mli,1992,170025578.32603
mli,1993,164189176.64854
mli,1994,117605672.79541
mli,1995,154785254.17409
mli,1996,148900478.60396
mli,1997,138387059.09425
mli,1998,142394257.85189
mli,1999,167425916.4906
mli,2000,146912224.01888
mli,2001,154978616.9504
mli,2002,181227874.83153
mli,2003,203228413.51732
mli,2004,234128154.41448
mli,2005,256315057.67193
mli,2006,267365694.33391
mli,2007,303395350.5151
mli,2008,360740104.78826
mli,2009,369163146.79736
mli,2010,373821552.21408
mli,2011,450603614.42606
mli,2012,444202122.25239
mli,2013,472197889.82071
mli,2014,495519159.16183
mli,2015,439695700.86394
mli,2016,482773815.64076
mli,2017,532078249.34098
mli,2018,592782226.22774
mli,2019,581416390.22777
mlt,1990,3209395.75053
mlt,1991,3223808.60175
mlt,1992,3419828.76256
mlt,1993,2914826.91269
mlt,1994,3065895.86939
mlt,1995,3642182.95927
mlt,1996,3730924.83223
mlt,1997,3604393.00958
mlt,1998,3596283.39557
mlt,1999,3545507.86829
mlt,2000,3273296.9631
mlt,2001,3425182.68048
mlt,2002,3573794.9603
mlt,2003,4026696.77396
mlt,2004,4326862.99329
mlt,2005,4720778.95887
mlt,2006,4943683.48519
mlt,2007,5522909.83319
mlt,2008,6440081.90257
mlt,2009,6829250.35632
mlt,2010,7373273.14957
mlt,2011,7860573.95274
mlt,2012,7050138.89833
mlt,2013,7272161.80791
mlt,2014,7472658.50001
mlt,2015,6088473.24736
mlt,2016,5810601.65976
mlt,2017,6004502.33331
mlt,2018,6940921.86744
mlt,2019,7329955.26426
mmr,2000,225596769.80146
mmr,2001,145416602.03047
mmr,2002,132071588.55264
mmr,2003,175839801.14125
mmr,2004,161343957.50606
mmr,2005,166580224.82272
mmr,2006,189448650.91069
mmr,2007,248515717.93944
mmr,2008,356402905.30181
mmr,2009,414257001.59097
mmr,2010,502469937.23829
mmr,2011,553344487.94049
mmr,2012,541294184.53234
mmr,2013,508983406.8218
mmr,2014,499623119.39027
mmr,2015,507031030.77064
mmr,2016,536934479.60976
mmr,2017,535422103.82672
mmr,2018,587266721.85448
mmr,2019,644251161.01437
mne,2000,5908408.48846
mne,2001,6563701.22424
mne,2002,6866382.89881
mne,2003,8734823.75769
mne,2004,9839928.17865
mne,2005,9989899.62396
mne,2006,10782538.6668
mne,2007,12940198.24473
mne,2008,14522596.50616
mne,2009,13943413.47178
mne,2010,13449506.31114
mne,2011,14161614.44318
mne,2012,12640563.4757
