geo,time,sp_pop_1564_to
rus,1994,98389238
rus,1995,98643629
rus,1996,99231314
rus,1997,99857149
rus,1998,100544877
rus,1999,101134271
rus,2000,101608867
rus,2001,101608019
rus,2002,101578816
rus,2003,101584445
rus,2004,101697022
rus,2005,101902557
rus,2006,101933930
rus,2007,102218499
rus,2008,102575819
rus,2009,102808860
rus,2010,102803549
rus,2011,102546469
rus,2012,102128015
rus,2013,101568410
rus,2014,100929443
rus,2015,100247192
rus,2016,99343827
rus,2017,98406200
rus,2018,97394275
rus,2019,96392551
rus,2020,95294313
rwa,1960,1440891
rwa,1961,1452904
rwa,1962,1467479
rwa,1963,1486230
rwa,1964,1510537
rwa,1965,1541814
rwa,1966,1591309
rwa,1967,1649149
rwa,1968,1713696
rwa,1969,1782905
rwa,1970,1854844
rwa,1971,1916846
rwa,1972,1981749
rwa,1973,2049364
rwa,1974,2119405
rwa,1975,2191876
rwa,1976,2257516
rwa,1977,2327060
rwa,1978,2400255
rwa,1979,2476915
rwa,1980,2556877
rwa,1981,2625231
rwa,1982,2694996
rwa,1983,2771303
rwa,1984,2860542
rwa,1985,2964840
rwa,1986,3093730
rwa,1987,3242273
rwa,1988,3381501
rwa,1989,3480851
rwa,1990,3528369
rwa,1991,3472931
rwa,1992,3356612
rwa,1993,3234887
rwa,1994,3173654
rwa,1995,3210562
rwa,1996,3291402
rwa,1997,3480799
rwa,1998,3717363
rwa,1999,3940566
rwa,2000,4124486
rwa,2001,4312504
rwa,2002,4461212
rwa,2003,4588662
rwa,2004,4714315
rwa,2005,4850279
rwa,2006,4991311
rwa,2007,5138938
rwa,2008,5291410
rwa,2009,5448744
rwa,2010,5610944
rwa,2011,5763753
rwa,2012,5926085
rwa,2013,6096535
rwa,2014,6271286
rwa,2015,6448492
rwa,2016,6640772
rwa,2017,6830837
rwa,2018,7022730
rwa,2019,7223330
rwa,2020,7435405
sau,1960,2175408
sau,1961,2238327
sau,1962,2310420
sau,1963,2389307
sau,1964,2472090
sau,1965,2557439
sau,1966,2640828
sau,1967,2730477
sau,1968,2827908
sau,1969,2935353
sau,1970,3054459
sau,1971,3193374
sau,1972,3348099
sau,1973,3517442
sau,1974,3700461
sau,1975,3896632
sau,1976,4110681
sau,1977,4341280
sau,1978,4591802
sau,1979,4867052
sau,1980,5170332
sau,1981,5544897
sau,1982,5949103
sau,1983,6372738
sau,1984,6805680
sau,1985,7239235
sau,1986,7601351
sau,1987,7964895
sau,1988,8314193
sau,1989,8642850
sau,1990,8957490
sau,1991,9224185
sau,1992,9479807
sau,1993,9738621
sau,1994,10013906
sau,1995,10310296
sau,1996,10690852
sau,1997,11065251
sau,1998,11424024
sau,1999,11773415
sau,2000,12135155
sau,2001,12658177
sau,2002,13218033
sau,2003,13808780
sau,2004,14420491
sau,2005,15042654
sau,2006,15692265
sau,2007,16359463
sau,2008,17042003
sau,2009,17741430
sau,2010,18462082
sau,2011,19316606
sau,2012,20180982
sau,2013,21031110
sau,2014,21835325
sau,2015,22569169
sau,2016,23154558
sau,2017,23678403
sau,2018,24145688
sau,2019,24577777
sau,2020,24998205
sdn,1960,3905805
sdn,1961,4007529
sdn,1962,4117896
sdn,1963,4236360
sdn,1964,4362487
sdn,1965,4496035
sdn,1966,4620929
sdn,1967,4756163
sdn,1968,4900731
sdn,1969,5053506
sdn,1970,5214016
sdn,1971,5365929
sdn,1972,5528900
sdn,1973,5703507
sdn,1974,5890780
sdn,1975,6091393
sdn,1976,6292024
sdn,1977,6509476
sdn,1978,6742442
sdn,1979,6989918
sdn,1980,7251322
sdn,1981,7508105
sdn,1982,7783519
sdn,1983,8074498
sdn,1984,8377522
sdn,1985,8691211
sdn,1986,8990891
sdn,1987,9302143
sdn,1988,9633114
sdn,1989,9993487
sdn,1990,10388151
sdn,1991,10824379
sdn,1992,11292300
sdn,1993,11776546
sdn,1994,12257744
sdn,1995,12722456
sdn,1996,13085039
sdn,1997,13434055
sdn,1998,13777982
sdn,1999,14127913
sdn,2000,14493374
sdn,2001,14872091
sdn,2002,15268914
sdn,2003,15679932
sdn,2004,16101343
sdn,2005,16529631
sdn,2006,16906168
sdn,2007,17291081
sdn,2008,17690866
sdn,2009,18112982
sdn,2010,18564172
sdn,2011,19068073
sdn,2012,19610075
sdn,2013,20186350
sdn,2014,20790612
sdn,2015,21416957
sdn,2016,22044543
sdn,2017,22696400
sdn,2018,23371256
sdn,2019,24068307
sdn,2020,24786462
sen,1960,1714662
sen,1961,1751893
sen,1962,1790836
sen,1963,1832845
sen,1964,1880651
sen,1965,1935749
sen,1966,1984880
sen,1967,2042903
sen,1968,2108483
sen,1969,2179507
sen,1970,2254627
sen,1971,2315769
sen,1972,2383709
sen,1973,2455967
sen,1974,2529958
sen,1975,2604076
sen,1976,2645480
sen,1977,2689080
sen,1978,2736175
sen,1979,2788760
sen,1980,2848569
sen,1981,2908429
sen,1982,2977506
sen,1983,3055193
sen,1984,3141221
sen,1985,3235309
sen,1986,3324977
sen,1987,3426254
sen,1988,3537014
sen,1989,3654574
sen,1990,3777682
sen,1991,3900114
sen,1992,4027286
sen,1993,4159085
sen,1994,4296092
sen,1995,4438287
sen,1996,4559203
sen,1997,4686105
sen,1998,4819320
sen,1999,4958380
sen,2000,5103375
sen,2001,5244521
sen,2002,5393768
sen,2003,5550436
sen,2004,5713418
sen,2005,5881792
sen,2006,6045777
sen,2007,6214646
sen,2008,6389395
sen,2009,6571680
sen,2010,6762208
sen,2011,6949178
sen,2012,7147093
sen,2013,7354600
sen,2014,7570335
sen,2015,7794338
sen,2016,8030114
sen,2017,8278519
sen,2018,8538782
sen,2019,8810083
sen,2020,9092003
sgp,1960,901022
sgp,1961,917877
sgp,1962,935416
sgp,1963,956878
sgp,1964,983894
sgp,1965,1013667
sgp,1966,1052604
sgp,1967,1090764
sgp,1968,1126018
sgp,1969,1161762
sgp,1970,1201046
sgp,1971,1245111
sgp,1972,1289918
sgp,1973,1336287
sgp,1974,1382205
sgp,1975,1427793
sgp,1976,1468465
sgp,1977,1514910
sgp,1978,1561198
sgp,1979,1606388
sgp,1980,1647115
sgp,1981,1748253
sgp,1982,1839664
sgp,1983,1871569
sgp,1984,1914879
sgp,1985,1927340
sgp,1986,1937439
sgp,1987,1982863
sgp,1988,2051377
sgp,1989,2127623
sgp,1990,2222582
sgp,1991,2293003
sgp,1992,2367437
sgp,1993,2431447
sgp,1994,2512765
sgp,1995,2595092
sgp,1996,2702196
sgp,1997,2800107
sgp,1998,2909438
sgp,1999,2949130
sgp,2000,3017120
sgp,2001,3098810
sgp,2002,3126457
sgp,2003,3084752
sgp,2004,3134634
sgp,2005,3224846
sgp,2006,3347294
sgp,2007,3516747
sgp,2008,3744457
sgp,2009,3896763
sgp,2010,3997725
sgp,2011,4074425
sgp,2012,4167133
sgp,2013,4231259
sgp,2014,4286418
sgp,2015,4335049
sgp,2016,4370443
sgp,2017,4333088
sgp,2018,4299961
sgp,2019,4293383
sgp,2020,4227243
slb,1960,64483
slb,1961,66088
slb,1962,67639
slb,1963,69184
slb,1964,70828
slb,1965,72651
slb,1966,74769
slb,1967,77108
slb,1968,79685
slb,1969,82446
slb,1970,85314
slb,1971,87324
slb,1972,89273
slb,1973,91206
slb,1974,93241
slb,1975,95487
slb,1976,98781
slb,1977,102424
slb,1978,106292
slb,1979,110184
slb,1980,114029
slb,1981,117765
slb,1982,121521
slb,1983,125393
slb,1984,129550
slb,1985,134098
slb,1986,138869
slb,1987,143943
slb,1988,149386
slb,1989,155209
slb,1990,161393
slb,1991,167288
slb,1992,173646
slb,1993,180316
slb,1994,187126
slb,1995,193968
slb,1996,200477
slb,1997,207105
slb,1998,213852
slb,1999,220765
slb,2000,227886
slb,2001,234524
slb,2002,241218
slb,2003,247947
slb,2004,254726
slb,2005,261588
slb,2006,268119
slb,2007,274680
slb,2008,281317
slb,2009,288096
slb,2010,295123
slb,2011,303118
slb,2012,311374
slb,2013,319904
slb,2014,328789
slb,2015,338040
slb,2016,347040
slb,2017,356646
slb,2018,366640
slb,2019,376694
slb,2020,386706
sle,1960,1343392
sle,1961,1356497
sle,1962,1372984
sle,1963,1392075
sle,1964,1412965
sle,1965,1435282
sle,1966,1449250
sle,1967,1466443
sle,1968,1486349
sle,1969,1508659
sle,1970,1533244
sle,1971,1551070
sle,1972,1572439
sle,1973,1597034
sle,1974,1624704
sle,1975,1655414
sle,1976,1679877
sle,1977,1708891
sle,1978,1741727
sle,1979,1777514
sle,1980,1815816
sle,1981,1846727
sle,1982,1880238
sle,1983,1917835
sle,1984,1961525
sle,1985,2012017
sle,1986,2060895
sle,1987,2118234
sle,1988,2176715
sle,1989,2227726
sle,1990,2266825
sle,1991,2273593
sle,1992,2267709
sle,1993,2256269
sle,1994,2248045
sle,1995,2248810
sle,1996,2250160
sle,1997,2264244
sle,1998,2293868
sle,1999,2341802
sle,2000,2408662
sle,2001,2499364
sle,2002,2614483
sle,2003,2743481
sle,2004,2874032
sle,2005,2998379
sle,2006,3098223
sle,2007,3189394
sle,2008,3276159
sle,2009,3364482
sle,2010,3458379
sle,2011,3546429
sle,2012,3640652
sle,2013,3740275
sle,2014,3844130
sle,2015,3951598
sle,2016,4058227
sle,2017,4168178
sle,2018,4282079
sle,2019,4401019
sle,2020,4525267
slv,1960,1430047
slv,1961,1464568
slv,1962,1500781
slv,1963,1539337
slv,1964,1581564
slv,1965,1628051
slv,1966,1670819
slv,1967,1718567
slv,1968,1770187
slv,1969,1823987
slv,1970,1879147
slv,1971,1933855
slv,1972,1988860
slv,1973,2044145
slv,1974,2100172
slv,1975,2157184
slv,1976,2210785
slv,1977,2264207
slv,1978,2316706
slv,1979,2367738
slv,1980,2417461
slv,1981,2465478
slv,1982,2512558
slv,1983,2558765
slv,1984,2604402
slv,1985,2650177
slv,1986,2707495
slv,1987,2763603
slv,1988,2819435
slv,1989,2876054
slv,1990,2933534
slv,1991,2997603
slv,1992,3061078
slv,1993,3122097
slv,1994,3178614
slv,1995,3229580
slv,1996,3271851
slv,1997,3310621
slv,1998,3345748
slv,1999,3377824
slv,2000,3408086
slv,2001,3438878
slv,2002,3469142
slv,2003,3499807
slv,2004,3531640
slv,2005,3565222
slv,2006,3610779
slv,2007,3653950
slv,2008,3696848
slv,2009,3741886
slv,2010,3789851
slv,2011,3838960
slv,2012,3892529
slv,2013,3946985
slv,2014,3997000
slv,2015,4039973
slv,2016,4082034
slv,2017,4117125
slv,2018,4146567
slv,2019,4173638
slv,2020,4200364
som,1960,1500454
som,1961,1523456
som,1962,1550785
som,1963,1581970
som,1964,1616352
som,1965,1653533
som,1966,1686892
som,1967,1727370
som,1968,1770127
som,1969,1809539
som,1970,1843732
som,1971,1852478
som,1972,1856370
som,1973,1877605
som,1974,1943188
som,1975,2065754
som,1976,2272238
som,1977,2544836
som,1978,2841432
som,1979,3112972
som,1980,3331742
som,1981,3446706
som,1982,3493993
som,1983,3503548
som,1984,3511883
som,1985,3541437
som,1986,3580226
som,1987,3640273
som,1988,3709370
som,1989,3771790
som,1990,3819413
som,1991,3824852
som,1992,3822166
som,1993,3823405
som,1994,3842196
som,1995,3885759
som,1996,3955082
som,1997,4055703
som,1998,4177835
som,1999,4311714
som,2000,4451307
som,2001,4575925
som,2002,4713118
som,2003,4859841
som,2004,5012012
som,2005,5167856
som,2006,5305190
som,2007,5443441
som,2008,5587407
som,2009,5744291
som,2010,5917747
som,2011,6083416
som,2012,6269582
som,2013,6472419
som,2014,6684861
som,2015,6903197
som,2016,7125124
som,2017,7351967
som,2018,7586673
som,2019,7834386
som,2020,8097270
srb,1960,4198936
srb,1961,4240541
srb,1962,4276981
srb,1963,4313479
srb,1964,4355322
srb,1965,4402305
srb,1966,4449022
srb,1967,4502172
srb,1968,4557395
srb,1969,4603709
srb,1970,4637164
srb,1971,4669472
srb,1972,4692024
srb,1973,4707123
srb,1974,4721765
srb,1975,4738851
srb,1976,4764465
srb,1977,4788125
srb,1978,4811972
srb,1979,4837695
srb,1980,4865211
srb,1981,4901865
srb,1982,4939987
srb,1983,4976193
srb,1984,5004700
srb,1985,5023046
srb,1986,5045090
srb,1987,5054849
srb,1988,5056505
srb,1989,5055897
srb,1990,5055408
srb,1991,5052978
srb,1992,5082741
srb,1993,5117300
srb,1994,5141578
srb,1995,5070380
srb,1996,5064251
srb,1997,5043397
srb,1998,5013548
srb,1999,4983859
srb,2000,4958192
srb,2001,4953042
srb,2002,4956926
srb,2003,4960355
srb,2004,4968110
srb,2005,4976785
srb,2006,4973794
srb,2007,4974349
srb,2008,4973412
srb,2009,4967558
srb,2010,4952679
srb,2011,4910997
srb,2012,4877059
srb,2013,4836941
srb,2014,4793306
srb,2015,4745329
srb,2016,4700815
srb,2017,4653380
srb,2018,4606042
srb,2019,4564308
srb,2020,4524060
ssd,1960,1584067
ssd,1961,1606960
ssd,1962,1637095
ssd,1963,1671837
ssd,1964,1707438
ssd,1965,1742102
ssd,1966,1767687
ssd,1967,1794040
ssd,1968,1822148
ssd,1969,1854208
ssd,1970,1891405
ssd,1971,1921999
ssd,1972,1959553
ssd,1973,2003114
ssd,1974,2051180
ssd,1975,2102906
ssd,1976,2147385
ssd,1977,2196424
ssd,1978,2251438
ssd,1979,2314550
ssd,1980,2386466
ssd,1981,2456437
ssd,1982,2536064
ssd,1983,2619813
ssd,1984,2700772
ssd,1985,2774610
ssd,1986,2825070
ssd,1987,2866315
ssd,1988,2895170
ssd,1989,2908761
ssd,1990,2906925
ssd,1991,2856699
ssd,1992,2793006
ssd,1993,2732700
ssd,1994,2695007
ssd,1995,2690852
ssd,1996,2738059
ssd,1997,2831281
ssd,1998,2955068
ssd,1999,3091615
ssd,2000,3229682
ssd,2001,3353989
ssd,2002,3482688
ssd,2003,3621902
ssd,2004,3779237
ssd,2005,3958371
ssd,2006,4159346
ssd,2007,4379907
ssd,2008,4609646
ssd,2009,4836891
ssd,2010,5053892
ssd,2011,5232807
ssd,2012,5396987
ssd,2013,5545825
ssd,2014,5678758
ssd,2015,5797444
ssd,2016,5882417
ssd,2017,5949362
ssd,2018,6012764
ssd,2019,6090263
ssd,2020,6192310
stp,1960,40590
stp,1961,39500
stp,1962,38435
stp,1963,37505
stp,1964,36874
stp,1965,36673
stp,1966,35925
stp,1967,35582
stp,1968,35548
stp,1969,35686
stp,1970,35933
stp,1971,36683
stp,1972,37488
stp,1973,38386
stp,1974,39379
stp,1975,40471
stp,1976,41426
stp,1977,42424
stp,1978,43513
stp,1979,44729
stp,1980,46055
stp,1981,46620
stp,1982,47432
stp,1983,48380
stp,1984,49351
stp,1985,50275
stp,1986,51795
stp,1987,53166
stp,1988,54415
stp,1989,55664
stp,1990,57010
stp,1991,58658
stp,1992,60276
stp,1993,61943
stp,1994,63677
stp,1995,65490
stp,1996,67119
stp,1997,68868
stp,1998,70718
stp,1999,72590
stp,2000,74468
stp,2001,76080
stp,2002,77706
stp,2003,79337
stp,2004,81058
stp,2005,82938
stp,2006,85501
stp,2007,88299
stp,2008,91200
stp,2009,94021
stp,2010,96663
stp,2011,98944
stp,2012,100996
stp,2013,102946
stp,2014,104996
stp,2015,107259
stp,2016,109690
stp,2017,112318
stp,2018,115127
stp,2019,118047
stp,2020,121051
sur,1960,139976
sur,1961,143046
sur,1962,146460
sur,1963,150182
sur,1964,154183
sur,1965,158471
sur,1966,161868
sur,1967,165813
sur,1968,169912
sur,1969,173665
sur,1970,176714
sur,1971,178063
sur,1972,177927
sur,1973,176801
sur,1974,175423
sur,1975,174415
sur,1976,178782
sur,1977,183783
sur,1978,189391
sur,1979,195145
sur,1980,200510
sur,1981,205482
sur,1982,209378
sur,1983,212719
sur,1984,216263
sur,1985,220470
sur,1986,224291
sur,1987,229700
sur,1988,235911
sur,1989,241900
sur,1990,247078
sur,1991,251911
sur,1992,255947
sur,1993,259445
sur,1994,262950
sur,1995,266783
sur,1996,271314
sur,1997,276023
sur,1998,280933
sur,1999,285963
sur,2000,291047
sur,2001,295367
sur,2002,299742
sur,2003,304175
sur,2004,308741
sur,2005,313512
sur,2006,318616
sur,2007,324055
sur,2008,329706
sur,2009,335361
sur,2010,340878
sur,2011,346192
sur,2012,351307
sur,2013,356276
sur,2014,361209
sur,2015,366153
sur,2016,370627
sur,2017,375172
sur,2018,379710
sur,2019,384124
sur,2020,388349
svk,1960,2512481
svk,1961,2587366
svk,1962,2611007
svk,1963,2632830
svk,1964,2660545
svk,1965,2694543
svk,1966,2726124
svk,1967,2763424
svk,1968,2804008
svk,1969,2844949
svk,1970,2873150
svk,1971,2898979
svk,1972,2933481
svk,1973,2967916
svk,1974,3002070
svk,1975,3035073
svk,1976,3058370
svk,1977,3081766
svk,1978,3104860
svk,1979,3130145
svk,1980,3154859
svk,1981,3181612
svk,1982,3216094
svk,1983,3251823
svk,1984,3284315
svk,1985,3312035
svk,1986,3334967
svk,1987,3350822
svk,1988,3365643
svk,1989,3384827
svk,1990,3411317
svk,1991,3424549
svk,1992,3445088
svk,1993,3484066
svk,1994,3526092
svk,1995,3565056
svk,1996,3595908
svk,1997,3627850
svk,1998,3659787
svk,1999,3692468
svk,2000,3717947
svk,2001,3741715
svk,2002,3769282
svk,2003,3794190
svk,2004,3819379
svk,2005,3843700
svk,2006,3857447
svk,2007,3869817
svk,2008,3881205
svk,2009,3890304
svk,2010,3893288
svk,2011,3887870
svk,2012,3882636
svk,2013,3871841
svk,2014,3855758
svk,2015,3834363
svk,2016,3811923
svk,2017,3784686
svk,2018,3754166
svk,2019,3725177
svk,2020,3698210
svn,1960,1023094
svn,1961,1030182
svn,1962,1037366
svn,1963,1047399
svn,1964,1059285
svn,1965,1073094
svn,1966,1087963
svn,1967,1104543
svn,1968,1119232
svn,1969,1129373
svn,1970,1138743
svn,1971,1147190
svn,1972,1153615
svn,1973,1159123
svn,1974,1161783
svn,1975,1171005
svn,1976,1185667
svn,1977,1198642
svn,1978,1211511
svn,1979,1225602
svn,1980,1240343
svn,1981,1249225
svn,1982,1260643
svn,1983,1279791
svn,1984,1297696
svn,1985,1313971
svn,1986,1336052
svn,1987,1355335
svn,1988,1361063
svn,1989,1364950
svn,1990,1371374
svn,1991,1373441
svn,1992,1374647
svn,1993,1375960
svn,1994,1378928
svn,1995,1382876
svn,1996,1385681
svn,1997,1386217
svn,1998,1384864
svn,1999,1387787
svn,2000,1394570
svn,2001,1398407
svn,2002,1402767
svn,2003,1406390
svn,2004,1408884
svn,2005,1410908
svn,2006,1413518
svn,2007,1417132
svn,2008,1413361
svn,2009,1419821
svn,2010,1420088
svn,2011,1414614
svn,2012,1410613
svn,2013,1405720
svn,2014,1398718
svn,2015,1389102
svn,2016,1378214
svn,2017,1365356
svn,2018,1355732
svn,2019,1351354
svn,2020,1348193
swe,1960,4925522
swe,1961,4954454
swe,1962,4993931
swe,1963,5036126
swe,1964,5083627
swe,1965,5134051
swe,1966,5174790
swe,1967,5202308
swe,1968,5215138
swe,1969,5233658
swe,1970,5264900
swe,1971,5276102
swe,1972,5267475
swe,1973,5254418
swe,1974,5250952
swe,1975,5257248
swe,1976,5265974
swe,1977,5279636
swe,1978,5294493
swe,1979,5309157
swe,1980,5326168
swe,1981,5339929
swe,1982,5352201
swe,1983,5364643
swe,1984,5378178
swe,1985,5392126
swe,1986,5403857
swe,1987,5417974
swe,1988,5436281
swe,1989,5464784
swe,1990,5499166
swe,1991,5520199
swe,1992,5538871
swe,1993,5559586
swe,1994,5591245
swe,1995,5618363
swe,1996,5625299
swe,1997,5636675
swe,1998,5655312
swe,1999,5677321
swe,2000,5702461
swe,2001,5747618
swe,2002,5785785
swe,2003,5820728
swe,2004,5857083
swe,2005,5895301
swe,2006,5925947
swe,2007,5976743
swe,2008,6032481
swe,2009,6084170
swe,2010,6121432
swe,2011,6140587
swe,2012,6145741
swe,2013,6147937
swe,2014,6159447
swe,2015,6183010
swe,2016,6228866
swe,2017,6287411
swe,2018,6341467
swe,2019,6390995
swe,2020,6424064
swz,1960,172357
swz,1961,174566
swz,1962,176980
swz,1963,179721
swz,1964,182956
swz,1965,186761
swz,1966,191346
swz,1967,196657
swz,1968,202500
swz,1969,208594
swz,1970,214764
swz,1971,219685
swz,1972,224687
swz,1973,229902
swz,1974,235516
swz,1975,241647
swz,1976,247613
swz,1977,254322
swz,1978,261682
swz,1979,269530
swz,1980,277755
swz,1981,286536
swz,1982,295447
swz,1983,304853
swz,1984,315311
swz,1985,327082
swz,1986,339815
swz,1987,354312
swz,1988,369956
swz,1989,385832
swz,1990,401466
swz,1991,416764
swz,1992,430804
swz,1993,444325
swz,1994,458490
swz,1995,473854
swz,1996,487175
swz,1997,502065
swz,1998,517547
swz,1999,531997
swz,2000,544537
swz,2001,553104
swz,2002,558791
swz,2003,562717
swz,2004,566397
swz,2005,570736
swz,2006,575799
swz,2007,581256
swz,2008,586932
swz,2009,592489
swz,2010,597848
swz,2011,602969
swz,2012,609005
swz,2013,615579
swz,2014,622188
swz,2015,628750
swz,2016,639052
swz,2017,648426
swz,2018,657595
swz,2019,667683
swz,2020,679215
syc,1960,22991
syc,1961,23331
syc,1962,23533
syc,1963,23704
syc,1964,24016
syc,1965,24530
syc,1966,24834
syc,1967,25295
syc,1968,25857
syc,1969,26438
syc,1970,27018
syc,1971,27802
syc,1972,28725
syc,1973,29417
syc,1974,30244
syc,1975,31285
syc,1976,32162
syc,1977,33128
syc,1978,33629
syc,1979,34238
syc,1980,34872
syc,1981,35705
syc,1982,36309
syc,1983,36634
syc,1984,37207
syc,1985,37845
syc,1986,37999
syc,1987,39579
syc,1988,39667
syc,1989,39839
syc,1990,39975
syc,1991,41215
syc,1992,42048
syc,1993,43524
syc,1994,45266
syc,1995,46480
syc,1996,47398
syc,1997,48260
syc,1998,49571
syc,1999,50919
syc,2000,51707
syc,2001,52650
syc,2002,55064
syc,2003,55091
syc,2004,55492
syc,2005,56389
syc,2006,57729
syc,2007,58264
syc,2008,59903
syc,2009,60477
syc,2010,62493
syc,2011,60905
syc,2012,61579
syc,2013,62760
syc,2014,63682
syc,2015,64977
syc,2016,65674
syc,2017,66220
syc,2018,66543
syc,2019,66830
syc,2020,67118
syr,1960,2265148
syr,1961,2318605
syr,1962,2369898
syr,1963,2424077
syr,1964,2488960
syr,1965,2568223
syr,1966,2650524
syr,1967,2747788
syr,1968,2856633
syr,1969,2970724
syr,1970,3086295
syr,1971,3195100
syr,1972,3305804
syr,1973,3419055
syr,1974,3536740
syr,1975,3659819
syr,1976,3772934
syr,1977,3892319
syr,1978,4018594
syr,1979,4152299
syr,1980,4294189
syr,1981,4448902
syr,1982,4613731
syr,1983,4787764
syr,1984,4970245
syr,1985,5160731
syr,1986,5350272
syr,1987,5548555
syr,1988,5756831
syr,1989,5977048
syr,1990,6210745
syr,1991,6461472
syr,1992,6727274
syr,1993,7006575
syr,1994,7295485
syr,1995,7590950
syr,1996,7898683
syr,1997,8205228
syr,1998,8511587
syr,1999,8820515
syr,2000,9131861
syr,2001,9376082
syr,2002,9622523
syr,2003,9886006
syr,2004,10183550
syr,2005,10523981
syr,2006,11024963
syr,2007,11559960
syr,2008,12056571
syr,2009,12434296
syr,2010,12645819
syr,2011,12579880
syr,2012,12338386
syr,2013,11994977
syr,2014,11636677
syr,2015,11329849
syr,2016,11088893
syr,2017,10915948
syr,2018,10857605
syr,2019,10967579
syr,2020,11261834
tcd,1960,1657042
tcd,1961,1678574
tcd,1962,1700140
tcd,1963,1723096
tcd,1964,1749991
tcd,1965,1781968
tcd,1966,1807143
tcd,1967,1837863
tcd,1968,1873538
tcd,1969,1912639
tcd,1970,1954145
tcd,1971,1990529
tcd,1972,2030106
tcd,1973,2071455
tcd,1974,2113456
tcd,1975,2155509
tcd,1976,2184206
tcd,1977,2214770
tcd,1978,2247541
tcd,1979,2282853
tcd,1980,2321305
tcd,1981,2355226
tcd,1982,2394524
tcd,1983,2440016
tcd,1984,2492851
tcd,1985,2553436
tcd,1986,2614436
tcd,1987,2685581
tcd,1988,2764894
tcd,1989,2849909
tcd,1990,2939161
tcd,1991,3021018
tcd,1992,3108949
tcd,1993,3203372
tcd,1994,3304844
tcd,1995,3413773
tcd,1996,3517083
tcd,1997,3630424
tcd,1998,3754060
tcd,1999,3888295
tcd,2000,4033168
tcd,2001,4176887
tcd,2002,4334167
tcd,2003,4502421
tcd,2004,4678942
tcd,2005,4862356
tcd,2006,5033484
tcd,2007,5212667
tcd,2008,5401801
tcd,2009,5603210
tcd,2010,5818145
tcd,2011,6031616
tcd,2012,6260843
tcd,2013,6503160
tcd,2014,6755405
tcd,2015,7015781
tcd,2016,7267359
tcd,2017,7528309
tcd,2018,7799719
tcd,2019,8083062
tcd,2020,8379015
tgo,1960,850752
tgo,1961,856476
tgo,1962,862693
tgo,1963,871913
tgo,1964,887204
tgo,1965,910026
tgo,1966,940215
tgo,1967,979603
tgo,1968,1023811
tgo,1969,1067795
tgo,1970,1108636
tgo,1971,1138582
tgo,1972,1164962
tgo,1973,1189314
tgo,1974,1213682
tgo,1975,1239575
tgo,1976,1260555
tgo,1977,1283479
tgo,1978,1309844
tgo,1979,1341318
tgo,1980,1378738
tgo,1981,1420365
tgo,1982,1469767
tgo,1983,1524678
tgo,1984,1582578
tgo,1985,1641942
tgo,1986,1695418
tgo,1987,1751090
tgo,1988,1808160
tgo,1989,1865827
tgo,1990,1923812
tgo,1991,1969485
tgo,1992,2015498
tgo,1993,2064498
tgo,1994,2119693
tgo,1995,2183172
tgo,1996,2266439
tgo,1997,2358276
tgo,1998,2455875
tgo,1999,2555370
tgo,2000,2653707
tgo,2001,2733213
tgo,2002,2812297
tgo,2003,2891675
tgo,2004,2972453
tgo,2005,3055674
tgo,2006,3136332
tgo,2007,3221029
tgo,2008,3309549
tgo,2009,3402044
tgo,2010,3498698
tgo,2011,3594867
tgo,2012,3696456
tgo,2013,3803351
tgo,2014,3915330
tgo,2015,4032230
tgo,2016,4150527
tgo,2017,4273593
tgo,2018,4401800
tgo,2019,4535359
tgo,2020,4674062
tha,1960,14780939
tha,1961,15138368
tha,1962,15526939
tha,1963,15943426
tha,1964,16380822
tha,1965,16835650
tha,1966,17282862
tha,1967,17751641
tha,1968,18248499
tha,1969,18785063
tha,1970,19367620
tha,1971,19958520
tha,1972,20620171
tha,1973,21335513
tha,1974,22082252
tha,1975,22848302
tha,1976,23622066
tha,1977,24402667
tha,1978,25200477
tha,1979,26035215
tha,1980,26917332
tha,1981,27847081
tha,1982,28807032
tha,1983,29797105
tha,1984,30810219
tha,1985,31839275
tha,1986,32897583
tha,1987,33965363
tha,1988,35015167
tha,1989,36007702
tha,1990,36914489
tha,1991,37646196
tha,1992,38291925
tha,1993,38885926
tha,1994,39478884
tha,1995,40104841
tha,1996,40831260
tha,1997,41584938
tha,1998,42347010
tha,1999,43076588
tha,2000,43744274
tha,2001,44380037
tha,2002,44948096
tha,2003,45462381
tha,2004,45948029
tha,2005,46419339
tha,2006,46859629
tha,2007,47269795
tha,2008,47652306
tha,2009,48005328
tha,2010,48326222
tha,2011,48493776
tha,2012,48669140
tha,2013,48838167
tha,2014,48979007
tha,2015,49078487
tha,2016,49209847
tha,2017,49283767
tha,2018,49302616
tha,2019,49274172
tha,2020,49201842
tjk,1960,1154840
tjk,1961,1168864
tjk,1962,1182010
tjk,1963,1196400
tjk,1964,1215365
tjk,1965,1240658
tjk,1966,1267326
tjk,1967,1301495
tjk,1968,1341920
tjk,1969,1386085
tjk,1970,1432629
tjk,1971,1487402
tjk,1972,1543270
tjk,1973,1600375
tjk,1974,1660144
tjk,1975,1723712
tjk,1976,1781479
tjk,1977,1844780
tjk,1978,1912707
tjk,1979,1983280
tjk,1980,2055041
tjk,1981,2125461
tjk,1982,2194703
tjk,1983,2263771
tjk,1984,2334863
tjk,1985,2409134
tjk,1986,2480286
