geo,time,fi_res_totl_cd
brb,2002,668514868.72444
brb,2003,737943173.03677
brb,2004,579857104.07633
brb,2005,603465289.14044
brb,2006,636089800.39596
brb,2007,839429792.73465
brb,2008,738527014.77273
brb,2009,871145394.00688
brb,2010,833540950.44784
brb,2011,812596875.61123
brb,2012,839722748.01276
brb,2013,680957827.15357
brb,2014,632258680.13862
brb,2015,553604323.88126
brb,2016,431758241.99047
brb,2017,265841633.12092
brb,2018,533906813.03901
brb,2019,772118649.50205
brb,2020,1358013876.08841
brb,2021,1672884485.22112
brn,1999,516845011.53199
brn,2000,408340574.41786
brn,2001,381821178.37217
brn,2002,448994000.48664
brn,2003,474743404.01791
brn,2004,488889689.08605
brn,2005,491885270.08917
brn,2006,513570258.7491
brn,2007,667491396.60197
brn,2008,751159763.90147
brn,2009,1357268956.60248
brn,2010,1563162507.49248
brn,2011,2583674787.86635
brn,2012,3449167916.72605
brn,2013,3575273901.90557
brn,2014,3648818757.27273
brn,2015,3366322585.18654
brn,2016,3487053368.54429
brn,2017,3488124299.73021
brn,2018,3407126454.77295
brn,2019,4272696957.80614
brn,2020,3997356505.31302
btn,1983,35480122.79023
btn,1984,43047367.90069
btn,1985,53322920.25716
btn,1986,61001773.75754
btn,1987,86949129.76126
btn,1988,95679182.95523
btn,1989,90027655.98635
btn,1990,88834210.60381
btn,1991,101300000.86031
btn,1992,85120004.69221
btn,1993,97959126.31193
btn,1994,121399997.68113
btn,1995,130457701.23867
btn,1996,190071378.05433
btn,1997,188716779.03847
btn,1998,256803120.58464
btn,1999,292285630.24382
btn,2000,317632400.62607
btn,2001,323362186.67392
btn,2002,354949465.10583
btn,2003,366596385.79288
btn,2004,398620011.69281
btn,2005,467426180.77675
btn,2006,545324764.56227
btn,2007,699049465.43837
btn,2008,764803120.5196
btn,2009,890893416.55104
btn,2010,1002139101.89679
btn,2011,789643751.58054
btn,2012,954678385.08558
btn,2013,991306676.48843
btn,2014,1245086666.63096
btn,2015,1103179128.57934
btn,2016,1127277331.66278
btn,2017,1206238190.85106
btn,2018,987247035.58398
btn,2019,1238371618.29552
btn,2020,1510313610.30097
bwa,1976,72322792.69735
bwa,1977,96693342.40733
bwa,1978,146934800.28614
bwa,1979,261115114.41842
bwa,1980,334034873.36384
bwa,1981,236697667.91994
bwa,1982,276051668.35838
bwa,1983,376231972.48541
bwa,1984,453826973.72103
bwa,1985,758347205.6239
bwa,1986,1161484390.41992
bwa,1987,2012954545.81566
bwa,1988,2217139522.95084
bwa,1989,2790999075.617
bwa,1990,3331456029.64818
bwa,1991,3718662683.63158
bwa,1992,3793418942.07103
bwa,1993,4097336692.1388
bwa,1994,4401465617.84401
bwa,1995,4695481047.02049
bwa,1996,5027655243.07193
bwa,1997,5675003355.80286
bwa,1998,5940671350.99934
bwa,1999,6228827033.43851
bwa,2000,6318214000.31791
bwa,2001,5897250157.19176
bwa,2002,5473918813.89759
bwa,2003,5339775869.80523
bwa,2004,5661431014.73493
bwa,2005,6309056417.68859
bwa,2006,7992391904.99401
bwa,2007,9789741087.58999
bwa,2008,9118637749.14695
bwa,2009,8703960321.12573
bwa,2010,7885211136.02874
bwa,2011,8081886824.17054
bwa,2012,7627970305.74516
bwa,2013,7726052443.97927
bwa,2014,8322771529.48769
bwa,2015,7546144960.24368
bwa,2016,7188821774.82296
bwa,2017,7490512373.36878
bwa,2018,6656913637.84624
bwa,2019,6170221067.31238
bwa,2020,4940893802.78156
caf,1962,600000
caf,1963,1760000
caf,1964,7133000
caf,1965,10163000
caf,1966,6423000
caf,1967,4753000
caf,1968,4697251.47394
caf,1969,1196210.62113
caf,1970,1388412.39132
caf,1971,210643.18879
caf,1972,1718494.9734
caf,1973,1782983.55185
caf,1974,1743214.00246
caf,1975,3828943.42404
caf,1976,18828693.53569
caf,1977,26274569.63771
caf,1978,26054787.53421
caf,1979,49946033.18673
caf,1980,61698156.51067
caf,1981,73805739.52587
caf,1982,51578531.93117
caf,1983,51141020.79515
caf,1984,56097886.83055
caf,1985,53253226.25128
caf,1986,69693551.85051
caf,1987,102100340.80735
caf,1988,113027529.27375
caf,1989,117515572.06159
caf,1990,122909404.2844
caf,1991,106910593.97511
caf,1992,103830263.76341
caf,1993,116326746.95329
caf,1994,214276441.95139
caf,1995,237946017.45028
caf,1996,236343697.89685
caf,1997,181786252.8907
caf,1998,148903855.74751
caf,1999,139507412.45505
caf,2000,136311955.64276
caf,2001,121827806.68742
caf,2002,127052247.63301
caf,2003,137053605.72003
caf,2004,153195695.5173
caf,2005,144923649.42718
caf,2006,132419817.11154
caf,2007,91867874.12097
caf,2008,131466500.98142
caf,2009,210590013.32662
caf,2010,181175454.94579
caf,2011,154510967.21247
caf,2012,157902473.53118
caf,2013,193663724.47537
caf,2014,259571697.52911
caf,2015,213800567.28805
caf,2016,239797985.50041
caf,2017,362717270.49893
caf,2018,361797180.31765
caf,2019,350305401.8215
can,1960,2012986400
can,1961,2296085100
can,1962,2561922010
can,1963,2615182920
can,1964,2893026720
can,1965,3040845600
can,1966,2707536060
can,1967,2722684400
can,1968,3215954000
can,1969,3111279600
can,1970,4732515670
can,1971,5828802080.29294
can,1972,6640230809.8943
can,1973,7305435935.41762
can,1974,8978681009.82423
can,1975,7504993348.50907
can,1976,7876981014.03465
can,1977,7301923098.27434
can,1978,8558516041.94903
can,1979,14219999489.2131
can,1980,15461831431.7428
can,1981,11671918704.9566
can,1982,12269212045.8529
can,1983,11161317127.1261
can,1984,8699532578.04879
can,1985,9077363669.59578
can,1986,10961351034.6385
can,1987,16241919191.6214
can,1988,22421917623.8679
can,1989,22511818354.8506
can,1990,23529517647.2095
can,1991,20836199991.0055
can,1992,14744867435.1101
can,1993,14845679468.3133
can,1994,13774515278.0773
can,1995,16369362023.5162
can,1996,21562298749.7584
can,1997,18718498839.7578
can,1998,24023245895.1669
can,1999,28650287867.4575
can,2000,32427268296.4522
can,2001,34252695467.5387
can,2002,37189390323.6644
can,2003,36267581049.3034
can,2004,34476385087.8754
can,2005,33018041276.077
can,2006,35063091947.1937
can,2007,41082108778.82369
can,2008,43872316563.9077
can,2009,54356329766.8962
can,2010,57151157771.2186
can,2011,65818985667.1989
can,2012,68546343361.9693
can,2013,71937085415.7952
can,2014,74699962252.5789
can,2015,79753521149.89929
can,2016,82718110857.62988
can,2017,86677706696.70641
can,2018,83925602808.00819
can,2019,85297110783.68871
can,2020,90428136419.3486
can,2021,106615119570.101
che,1960,2361508000
che,1961,2769871000
che,1962,2924334000
che,1963,3128395600
che,1964,3330443200
che,1965,3454279200
che,1966,3560372300
che,1967,3713752000
che,1968,4810243000
che,1969,4440248000
che,1970,5316981100
che,1971,7434089300
che,1972,9792839000
che,1973,14346200000
che,1974,20962552960.2778
che,1975,18687775327.248
che,1976,20828006899.95029
che,1977,24025728295.0847
che,1978,36583417564.9481
che,1979,59072607795.75529
che,1980,64748106068.3943
che,1981,47081828163.6807
che,1982,53509635003.7044
che,1983,46804207822.2135
che,1984,40970392723.1673
che,1985,45247875298.21
che,1986,54339288831.8316
che,1987,67790689156.0948
che,1988,58367104163.8905
che,1989,58670269176.654
che,1990,61284432314.7384
che,1991,58450951447.3392
che,1992,61006849704.2768
che,1993,65167423128.0391
che,1994,66645253531.2278
che,1995,68620316792.5668
che,1996,69182548684.46129
che,1997,63195012603.3216
che,1998,65157795246.4752
che,1999,60492112040.37569
che,2000,53620270122.4935
che,2001,51549537913.3508
che,2002,61276111966.1962
che,2003,69563022240.0611
che,2004,74567877421.40518
che,2005,57575300181.4139
che,2006,64461048829.5393
che,2007,75172320982.2309
che,2008,74145636040.69501
che,2009,134565689169.63699
che,2010,270479819574.10297
che,2011,330585879227.20099
che,2012,531302252827.22498
che,2013,536235288240.20099
che,2014,545787281753.12
che,2015,602402585638.35095
che,2016,678909680869.54102
che,2017,811030675725.88403
che,2018,787021335043.72498
che,2019,854928999231.11389
che,2020,1083404341999.89001
che,2021,1109821661884.40991
chl,1960,111888400
chl,1961,74114900
chl,1962,78890610
chl,1963,77083480
chl,1964,88838080
chl,1965,137640480
chl,1966,172330290
chl,1967,126672800
chl,1968,217559400
chl,1969,343766400
chl,1970,391661580
chl,1971,228798098.82262
chl,1972,184721791.95178
chl,1973,276042030.521
chl,1974,309258541.23227
chl,1975,237806134.78905
chl,1976,585119225.42563
chl,1977,651475843.61594
chl,1978,1404231008.20356
chl,1979,2718629156.19323
chl,1980,4127728480.6848
chl,1981,3889887780.09864
chl,1982,2597195846.44886
chl,1983,2036312762.39901
chl,1984,2303197858.25336
chl,1985,2449907557.11775
chl,1986,3052961211.47236
chl,1987,3380934165.52795
chl,1988,3908809762.43086
chl,1989,4331116601.67687
chl,1990,6783811633.49504
chl,1991,7700029232.73398
chl,1992,9789837752.47501
chl,1993,10368846508.5188
chl,1994,13801961380.9487
chl,1995,14859706880.9617
chl,1996,15659156323.552
chl,1997,18112424930.7211
chl,1998,16221026833.4084
chl,1999,14970636411.651
chl,2000,15055115211.0232
chl,2001,14399463580.6192
chl,2002,15343862166.6232
chl,2003,15842927419.0005
chl,2004,15997301155.2013
chl,2005,16933297690.4239
chl,2006,19396987006.6216
chl,2007,16843397511.3296
chl,2008,23079229513.8107
chl,2009,25292079030.7077
chl,2010,27827450636.1978
chl,2011,41943889984.8962
chl,2012,41649256237.5881
chl,2013,41093252538.759
chl,2014,40447379051.6687
chl,2015,38641176606.0315
chl,2016,40493293729.52969
chl,2017,38981539753.7984
chl,2018,39858824174.8114
chl,2019,40655524238.3282
chl,2020,39166118109.4101
chl,2021,51252167799.6881
chn,1977,4456360000
chn,1978,4449800000
chn,1979,8707600000
chn,1980,10090779859.0455
chn,1981,10106339042.8511
chn,1982,17151500473.3587
chn,1983,19831702777.5854
chn,1984,21281443729.6592
chn,1985,16881047188.0492
chn,1986,16417429180.4582
chn,1987,22453016927.8895
chn,1988,23751513805.8296
chn,1989,23052566323.2318
chn,1990,34475661158.6121
chn,1991,48165019103.1198
chn,1992,24852636915.1072
chn,1993,27348104116.5518
chn,1994,57781337884.3961
chn,1995,80288427869.51041
chn,1996,111728900039.39999
chn,1997,146448007873.15701
chn,1998,152842955596.12601
chn,1999,161414049491.99899
chn,2000,171763098225.84299
chn,2001,220056777617.14001
chn,2002,297739475705.21198
chn,2003,416199411548.59296
chn,2004,622948544349.60095
chn,2005,831409619695.56604
chn,2006,1080755682869.90002
chn,2007,1546364660543.37012
chn,2008,1966037431070.11011
chn,2009,2452899062067.79004
chn,2010,2913711711315.37012
chn,2011,3254674063563.49023
chn,2012,3387512973773.81006
chn,2013,3880368265252.92969
chn,2014,3900039302991.08984
chn,2015,3405253363888.14014
chn,2016,3097658421378.3999
chn,2017,3235681607213.04004
chn,2018,3168216331199.08984
chn,2019,3222894578036.35986
chn,2020,3357240875433.72021
chn,2021,3427931394628.8501
cmr,1960,19240000
cmr,1961,20300000
cmr,1962,27710000
cmr,1963,34880000
cmr,1964,35890000
cmr,1965,26700000
cmr,1966,33700000
cmr,1967,24350000
cmr,1968,40850759.32061
cmr,1969,48085555.72455
cmr,1970,80807414.22365
cmr,1971,73603091.93698
cmr,1972,43637853.52012
cmr,1973,51153204.97376
cmr,1974,78527121.80495
cmr,1975,28827890.07702
cmr,1976,43803725.91829
cmr,1977,44862720.5208
cmr,1978,55673755.79359
cmr,1979,140905982.41678
cmr,1980,206367217.76468
cmr,1981,96992136.09198
cmr,1982,80796978.21388
cmr,1983,170415619.35329
cmr,1984,63101789.23472
cmr,1985,142274709.69913
cmr,1986,70742510.27631
cmr,1987,78283064.98849
cmr,1988,188154480.85376
cmr,1989,91892959.20793
cmr,1990,37075058.96402
cmr,1991,53628537.06973
cmr,1992,30352645.08232
cmr,1993,14152080.79634
cmr,1994,13740919.65259
cmr,1995,15372103.2588
cmr,1996,13833208.90589
cmr,1997,9555390.85371
cmr,1998,9911701.41282
cmr,1999,13121977.87724
cmr,2000,220219413.04329
cmr,2001,340115355.12041
cmr,2002,639930327.32318
cmr,2003,652135227.56922
cmr,2004,842430190.03523
cmr,2005,964745492.90892
cmr,2006,1735263262.18996
cmr,2007,2931745509.79895
cmr,2008,3112861315.14642
cmr,2009,3675521655.97273
cmr,2010,3642642765.84442
cmr,2011,3198717752.7485
cmr,2012,3380703262.12093
cmr,2013,3471999831.39101
cmr,2014,3168216856.18041
cmr,2015,3536255065.98645
cmr,2016,2225708778.07818
cmr,2017,3196791410.74604
cmr,2018,3459329760.96426
cod,1960,62509200
cod,1961,15007100
cod,1962,12087170
cod,1963,32089880
cod,1964,39834960
cod,1965,21395680
cod,1966,20543810
cod,1967,67608400
cod,1968,140290200
cod,1969,199438800
cod,1970,189252250
cod,1971,153653420.7657
cod,1972,217548710.56803
cod,1973,337127040.0415
cod,1974,212045966.55374
cod,1975,84371345.93356
cod,1976,85310633.98995
cod,1977,176753441.37801
cod,1978,195357273.56851
cod,1979,335712079.85688
cod,1980,379781000
cod,1981,293853190.78143
cod,1982,226201062.1491
cod,1983,269424666.82925
cod,1984,281037800
cod,1985,335223699.47276
cod,1986,451170300
cod,1987,417014292.88542
cod,1988,371552500
cod,1989,281700973.5853
cod,1990,260650000
cod,1991,193104400
cod,1992,166061000
cod,1993,54794299.78
cod,1994,131421000
cod,1995,157429000
cod,1996,82500000
cod,1997,98304292.5446
cod,1998,82500000
cod,1999,82500000
cod,2000,82500000
cod,2001,82500000
cod,2002,73858396.51613
cod,2003,97757335.84787
cod,2004,236242009.29817
cod,2005,131200257.92263
cod,2006,154503797.16365
cod,2007,180677436.98623
cod,2008,77733370.43945
cod,2009,1035381387.91635
cod,2010,1299652041.01224
cod,2011,1267500302.99162
cod,2012,1632551644.22764
cod,2013,1678465311.80225
cod,2014,1556982977.84139
cod,2015,1215934551.45168
cod,2016,708160749.15533
cod,2017,695398161.99796
cod,2018,665272094.99291
cod,2019,1194373484.64689
cod,2020,747655324.33811
cod,2021,3467115960.59408
cog,1960,5060000
cog,1961,3160000
cog,1962,8380000
cog,1963,1690000
cog,1964,653000
cog,1965,6193000
cog,1966,6183000
cog,1967,2623000
cog,1968,7407366.39794
cog,1969,5741698.40163
cog,1970,8884792.31531
cog,1971,10820119.72529
cog,1972,10338027.37945
cog,1973,7858034.17386
cog,1974,24101167.48117
cog,1975,13814488.43536
cog,1976,12168224.10966
cog,1977,14453694.43621
cog,1978,11350150.53826
cog,1979,48069339.86256
cog,1980,92619325.68666
cog,1981,127900257.41064
cog,1982,42223139.39381
cog,1983,11709254.94424
cog,1984,7535939.86282
cog,1985,7593095.02567
cog,1986,11157540.66957
cog,1987,8771600.58847
cog,1988,9257971.40363
cog,1989,10552482.30109
cog,1990,10192493.16103
cog,1991,8694635.00651
cog,1992,7714245.89929
cog,1993,5684242.0531
cog,1994,54626028.27983
cog,1995,63605442.79767
cog,1996,95102838.92493
cog,1997,63149533.62132
cog,1998,4043309.95572
cog,1999,42583558.4676
cog,2000,225059391.97317
cog,2001,71990506.35835
cog,2002,35447852.89138
cog,2003,39441158.05883
cog,2004,124471455.26624
cog,2005,737537427.53068
cog,2006,1848005218.09028
cog,2007,2183569352.93452
cog,2008,3881458050.91579
cog,2009,3806250383.75173
cog,2010,4446850565.67434
cog,2011,5641136195.74763
cog,2012,5549563315.43625
cog,2013,5245011451.13999
cog,2014,4926098059.12833
cog,2015,2221497219.19564
cog,2016,714352000.79598
cog,2017,379984138.8305
cog,2018,423617388.25664
cog,2019,988316008.03677
col,1960,171352400
col,1961,140367100
col,1962,85129030
col,1963,87126680
col,1964,104193840
col,1965,96120000
col,1966,77125660
col,1967,83187200
col,1968,179123400
col,1969,221153600
col,1970,207221820
col,1971,205496025.84989
col,1972,336885583.00206
col,1973,564310567.05791
col,1974,511097534.81817
col,1975,632587394.11354
col,1976,1291230368.32769
col,1977,2032781401.90255
col,1978,2809627387.39993
col,1979,5030068039.71989
col,1980,6473763937.00078
col,1981,6078498187.97346
col,1982,5605396376.77894
col,1983,3512000376.01102
col,1984,1785514714.66988
col,1985,2197344984.18278
col,1986,3481141715.03553
col,1987,3416294973.42564
col,1988,3699868158.1529
col,1989,3862357243.88257
col,1990,4868520136.43283
col,1991,6838512018.92746
col,1992,7907619824.97559
col,1993,8048472525.36075
col,1994,8102672454.23283
col,1995,8451976393.01174
col,1996,9938020380.18383
col,1997,9906526424.77727
col,1998,8753946805.52858
col,1999,8103046538.69517
col,2000,9005870484.66315
col,2001,10244081684.9203
col,2002,10844467604.5963
col,2003,10920223457.177
col,2004,13536934555.3753
col,2005,14954554923.0026
col,2006,15437167995.6523
col,2007,20951442986.8658
col,2008,23670593274.4212
col,2009,24987458715.7224
col,2010,28076156124.4625
col,2011,31895547050.8778
col,2012,36997795799.9643
col,2013,43158795571.83649
col,2014,46809443348.4249
col,2015,46222893468.525
col,2016,46173772892.6654
col,2017,47131104746.7563
col,2018,47887623364.3511
col,2019,52652707434.7902
col,2020,58499477956.7248
col,2021,58018679406.68729
com,1980,6372623.77928
com,1981,8391639.54654
com,1982,10831267.44548
com,1983,11014961.33189
com,1984,3685178.19003
com,1985,11934096.19834
com,1986,17769157.27233
com,1987,30950319.43544
com,1988,23775256.11796
com,1989,31002075.54939
com,1990,29914188.64737
com,1991,29376988.23075
com,1992,27281155.21168
com,1993,39023655.73208
com,1994,44412092.81021
com,1995,44871592.05886
com,1996,50918859.38998
com,1997,40648724.42447
com,1998,39309122.03559
com,1999,37315507.34791
com,2000,43370718.71378
com,2001,62479684.97424
com,2002,80135345.66637
com,2003,94540111.95614
com,2004,103991907.50496
com,2005,86095117.21849
com,2006,93890572.08973
com,2007,117643066.37142
com,2008,112663906.88892
com,2009,150899368.04115
com,2010,146075888.48977
com,2011,156064553.7418
com,2012,195019557.08148
com,2013,174071467.95682
com,2014,171159502.43982
com,2015,200562427.65393
com,2016,159412124.09801
com,2017,207879895.50936
com,2018,199213183.26124
com,2019,202031707.233
com,2020,294339897.88933
com,2021,329671751.96892
cpv,1976,32695172.58971
cpv,1977,42023598.8213
cpv,1978,39368391.76515
cpv,1979,42321955.31621
cpv,1980,42401306.73522
cpv,1981,37829159.21428
cpv,1982,42738961.33615
cpv,1983,45902521.06942
cpv,1984,40990516.61333
cpv,1985,55357731.57809
cpv,1986,56359503.76217
cpv,1987,80730245.08128
cpv,1988,81332707.80446
cpv,1989,74738034.42469
cpv,1990,76969365.04668
cpv,1991,65100093.72519
cpv,1992,75755926.16664
cpv,1993,57690218.28632
cpv,1994,42078709.18813
cpv,1995,36891764.16606
cpv,1996,27566288.80518
cpv,1997,19323245.85103
cpv,1998,8316973.76703
cpv,1999,43483582.82063
cpv,2000,28196818.86904
cpv,2001,45479478.06873
cpv,2002,77123428.27311
cpv,2003,92617800.6631
cpv,2004,139362725.6678
cpv,2005,174391987.4263
cpv,2006,254525770.70586
cpv,2007,364462266.13089
cpv,2008,361467111.50019
cpv,2009,397876708.93847
cpv,2010,382190200.49704
cpv,2011,338617823.35215
cpv,2012,375841714.65562
cpv,2013,475334069.4803
cpv,2014,510930777.48831
cpv,2015,494495560.71611
cpv,2016,572736752.548
cpv,2017,617362329.82646
cpv,2018,606430600.29509
cpv,2019,737990665.41739
cpv,2020,735084797.41537
cri,1960,13460727.6
cri,1961,6263920.65
cri,1962,12599154.97
cri,1963,15619750.68
cri,1964,18612133.52
cri,1965,19822133.52
cri,1966,17096303.49
cri,1967,18166899.2
cri,1968,20946024.9
cri,1969,29156899.2
cri,1970,16386168.27
cri,1971,29789083.81613
cri,1972,44482171.15079
cri,1973,55175241.52305
cri,1974,53239717.24857
cri,1975,57175042.06898
cri,1976,103437863.32555
cri,1977,202573247.18062
cri,1978,212000580.73999
cri,1979,163150481.68825
cri,1980,196831741
cri,1981,142904172.49993
cri,1982,249778697.82163
cri,1983,344714207.03312
cri,1984,412066217.15267
cri,1985,525326850.36555
cri,1986,550496782.96702
cri,1987,519159164.61068
cri,1988,676709064.20792
cri,1989,745844325.56241
cri,1990,524889929.25268
cri,1991,930999963.30766
cri,1992,1031845245.6408
cri,1993,1037650453.2867
cri,1994,906223458.26851
cri,1995,1059760042.0936
cri,1996,1000948786.72982
cri,1997,1262391834.99256
cri,1998,1063939793.94032
cri,1999,1460959448.45855
cri,2000,1318296304.08344
cri,2001,1330363591.32033
cri,2002,1502388943.15006
cri,2003,1840008317.69764
cri,2004,1922625761.23684
cri,2005,2313689169.31565
