geo,time,eg_use_comm_cl_zs
ner,2011,0
ner,2012,0
ner,2013,0.012
ner,2014,0.01192
nga,1971,0.40798
nga,1972,0.36234
nga,1973,0.44516
nga,1974,0.46193
nga,1975,0.53371
nga,1976,0.61592
nga,1977,0.58097
nga,1978,0.44656
nga,1979,0.60954
nga,1980,0.48986
nga,1981,0.40258
nga,1982,0.39683
nga,1983,0.31038
nga,1984,0.41539
nga,1985,0.4656
nga,1986,0.54172
nga,1987,0.47361
nga,1988,0.56136
nga,1989,0.56028
nga,1990,0.33208
nga,1991,0.42891
nga,1992,0.42231
nga,1993,0.44926
nga,1994,0.41205
nga,1995,0.38195
nga,1996,0.34312
nga,1997,0.33227
nga,1998,0.3502
nga,1999,0.34
nga,2000,0.33013
nga,2001,0.32601
nga,2002,0.45042
nga,2003,0.41135
nga,2004,0.4515
nga,2005,0.46286
nga,2006,0.33159
nga,2007,0.41281
nga,2008,0.37714
nga,2009,0.31666
nga,2010,0.36165
nga,2011,0.34606
nga,2012,0.31938
nga,2013,0.27796
nga,2014,0.27446
nic,1971,1.43389
nic,1972,2.54364
nic,1973,2.36459
nic,1974,2.47738
nic,1975,2.38851
nic,1976,2.39362
nic,1977,1.33464
nic,1978,1.66244
nic,1979,2.67589
nic,1980,2.88019
nic,1981,2.70077
nic,1982,2.26711
nic,1983,4.71691
nic,1984,13.74852
nic,1985,14.57359
nic,1986,12.87793
nic,1987,12.08018
nic,1988,10.65935
nic,1989,18.88859
nic,1990,2.50719
nic,1991,2.31648
nic,1992,1.93803
nic,1993,2.27937
nic,1994,1.81477
nic,1995,1.66272
nic,1996,1.61211
nic,1997,1.46637
nic,1998,0.91116
nic,1999,1.18515
nic,2000,0.75702
nic,2001,0.85436
nic,2002,1.07008
nic,2003,1.15439
nic,2004,1.12346
nic,2005,1.3648
nic,2006,1.24576
nic,2007,1.18789
nic,2008,1.85806
nic,2009,1.50744
nic,2010,2.03471
nic,2011,1.92501
nic,2012,2.51074
nic,2013,3.18147
nic,2014,3.34175
nld,1960,0
nld,1961,0
nld,1962,0
nld,1963,0
nld,1964,0
nld,1965,0
nld,1966,0
nld,1967,0
nld,1968,0.01884
nld,1969,0.18956
nld,1970,0.19533
nld,1971,0.20749
nld,1972,0.14549
nld,1973,0.46573
nld,1974,1.40065
nld,1975,1.47256
nld,1976,1.54457
nld,1977,1.53011
nld,1978,1.62767
nld,1979,1.33035
nld,1980,1.70053
nld,1981,1.56722
nld,1982,1.87463
nld,1983,1.65401
nld,1984,1.6165
nld,1985,1.67608
nld,1986,1.74695
nld,1987,1.44062
nld,1988,1.50614
nld,1989,1.64165
nld,1990,1.63161
nld,1991,1.50202
nld,1992,1.71839
nld,1993,1.7795
nld,1994,1.78785
nld,1995,1.71456
nld,1996,1.73158
nld,1997,1.26485
nld,1998,1.76546
nld,1999,1.8363
nld,2000,1.88525
nld,2001,1.84283
nld,2002,1.82199
nld,2003,1.82981
nld,2004,1.80023
nld,2005,1.92629
nld,2006,1.90058
nld,2007,2.2252
nld,2008,2.37487
nld,2009,2.4835
nld,2010,2.22768
nld,2011,2.6674
nld,2012,2.68353
nld,2013,2.51509
nld,2014,3.12654
nld,2015,3.3738
nld_curacao,1971,0
nld_curacao,1972,0
nld_curacao,1973,0
nld_curacao,1974,0
nld_curacao,1975,0
nld_curacao,1976,0
nld_curacao,1977,0
nld_curacao,1978,0
nld_curacao,1979,0
nld_curacao,1980,0
nld_curacao,1981,0
nld_curacao,1982,0
nld_curacao,1983,0
nld_curacao,1984,0
nld_curacao,1985,0
nld_curacao,1986,0
nld_curacao,1987,0
nld_curacao,1988,0
nld_curacao,1989,0
nor,1960,39.33607
nor,1961,41.45995
nor,1962,43.76554
nor,1963,42.71943
nor,1964,44.45334
nor,1965,44.97848
nor,1966,41.21524
nor,1967,43.01662
nor,1968,44.43808
nor,1969,40.15142
nor,1970,37.53172
nor,1971,40.81483
nor,1972,42.07751
nor,1973,43.85189
nor,1974,46.16342
nor,1975,45.44649
nor,1976,44.16997
nor,1977,37.73119
nor,1978,39.21815
nor,1979,41.92901
nor,1980,39.18172
nor,1981,44.10888
nor,1982,45.356
nor,1983,49.72236
nor,1984,47.08476
nor,1985,44.03423
nor,1986,39.51495
nor,1987,42.01746
nor,1988,46.16734
nor,1989,48.33178
nor,1990,39.47536
nor,1991,39.13074
nor,1992,38.64418
nor,1993,36.84939
nor,1994,37.92657
nor,1995,37.93938
nor,1996,38.81165
nor,1997,37.03933
nor,1998,37.3719
nor,1999,35.6261
nor,2000,36.07405
nor,2001,35.89869
nor,2002,37.64305
nor,2003,32.7345
nor,2004,34.95878
nor,2005,35.54055
nor,2006,33.95327
nor,2007,34.38676
nor,2008,29.96451
nor,2009,28.73334
nor,2010,27.80362
nor,2011,32.18322
nor,2012,31.8885
nor,2013,29.17174
nor,2014,32.27579
nor,2015,31.31793
npl,1971,0.15753
npl,1972,0.19221
npl,1973,0.17987
npl,1974,0.20896
npl,1975,0.16023
npl,1976,0.27069
npl,1977,0.28442
npl,1978,0.30626
npl,1979,0.32926
npl,1980,0.3827
npl,1981,0.45035
npl,1982,0.57533
npl,1983,0.62164
npl,1984,0.65063
npl,1985,0.72067
npl,1986,0.88178
npl,1987,0.89445
npl,1988,0.88026
npl,1989,1.10523
npl,1990,0.94081
npl,1991,0.98823
npl,1992,0.97259
npl,1993,0.98896
npl,1994,1.07219
npl,1995,1.20949
npl,1996,1.29605
npl,1997,1.31831
npl,1998,1.4008
npl,1999,1.56965
npl,2000,1.70271
npl,2001,1.85205
npl,2002,2.01196
npl,2003,2.14449
npl,2004,2.32379
npl,2005,2.37297
npl,2006,2.59744
npl,2007,2.71324
npl,2008,2.59507
npl,2009,2.84769
npl,2010,3.00282
npl,2011,3.48111
npl,2012,4.30927
npl,2013,5.25575
npl,2014,5.24325
nzl,1960,20.72053
nzl,1961,22.67241
nzl,1962,28.96379
nzl,1963,31.09536
nzl,1964,31.41659
nzl,1965,32.33536
nzl,1966,32.37296
nzl,1967,30.87603
nzl,1968,31.58605
nzl,1969,30.77361
nzl,1970,30.01238
nzl,1971,32.337
nzl,1972,30.37205
nzl,1973,29.17315
nzl,1974,26.77117
nzl,1975,30.05259
nzl,1976,25.99183
nzl,1977,23.86048
nzl,1978,25.77903
nzl,1979,28.85552
nzl,1980,29.4555
nzl,1981,29.5536
nzl,1982,26.63657
nzl,1983,27.93456
nzl,1984,26.62659
nzl,1985,23.88106
nzl,1986,25.63722
nzl,1987,25.78817
nzl,1988,25.77919
nzl,1989,27.98444
nzl,1990,16.25099
nzl,1991,15.61642
nzl,1992,14.24544
nzl,1993,14.79177
nzl,1994,15.56509
nzl,1995,15.94779
nzl,1996,15.00951
nzl,1997,13.18863
nzl,1998,14.45294
nzl,1999,13.13494
nzl,2000,13.27485
nzl,2001,12.12964
nzl,2002,13.6179
nzl,2003,13.27278
nzl,2004,14.60022
nzl,2005,13.66682
nzl,2006,13.93641
nzl,2007,14.05906
nzl,2008,13.3848
nzl,2009,14.67117
nzl,2010,14.53785
nzl,2011,14.83695
nzl,2012,13.17411
nzl,2013,13.42529
nzl,2014,13.51685
nzl,2015,13.98761
omn,1971,0
omn,1972,0
omn,1973,0
omn,1974,0
omn,1975,0
omn,1976,0
omn,1977,0
omn,1978,0
omn,1979,0
omn,1980,0
omn,1981,0
omn,1982,0
omn,1983,0
omn,1984,0
omn,1985,0
omn,1986,0
omn,1987,0
omn,1988,0
omn,1989,0
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1994,0
omn,1995,0
omn,1996,0
omn,1997,0
omn,1998,0
omn,1999,0
omn,2000,0
omn,2001,0
omn,2002,0
omn,2003,0
omn,2004,0
omn,2005,0
omn,2006,0
omn,2007,0
omn,2008,0
omn,2009,0
omn,2010,0
omn,2011,0
omn,2012,0
omn,2013,0
omn,2014,0
pak,1971,2.01606
pak,1972,1.9637
pak,1973,2.47028
pak,1974,2.44596
pak,1975,2.61695
pak,1976,3.04277
pak,1977,2.5882
pak,1978,3.13173
pak,1979,3.11094
pak,1980,3.02882
pak,1981,3.07773
pak,1982,3.0839
pak,1983,3.49735
pak,1984,3.87593
pak,1985,3.54201
pak,1986,3.85831
pak,1987,3.89867
pak,1988,3.86644
pak,1989,3.57672
pak,1990,2.77016
pak,1991,2.97805
pak,1992,3.22073
pak,1993,2.76872
pak,1994,3.09683
pak,1995,2.97891
pak,1996,2.47077
pak,1997,2.521
pak,1998,2.28715
pak,1999,2.00899
pak,2000,2.459
pak,2001,2.6656
pak,2002,2.71939
pak,2003,3.06092
pak,2004,3.13244
pak,2005,3.3583
pak,2006,3.30536
pak,2007,3.21156
pak,2008,2.73389
pak,2009,3.14881
pak,2010,3.67913
pak,2011,3.91801
pak,2012,3.7365
pak,2013,4.00054
pak,2014,4.03214
pan,1971,0.43105
pan,1972,0.38282
pan,1973,0.43114
pan,1974,0.45559
pan,1975,0.49837
pan,1976,0.70847
pan,1977,1.77338
pan,1978,3.81617
pan,1979,3.98177
pan,1980,5.86967
pan,1981,7.60697
pan,1982,5.59192
pan,1983,4.22386
pan,1984,7.94295
pan,1985,10.63535
pan,1986,11.37103
pan,1987,10.314
pan,1988,11.98383
pan,1989,12.62147
pan,1990,9.84877
pan,1991,8.48851
pan,1992,7.02702
pan,1993,8.34583
pan,1994,8.30941
pan,1995,8.49009
pan,1996,9.44156
pan,1997,9.17197
pan,1998,5.79081
pan,1999,8.27614
pan,2000,8.89944
pan,2001,5.6654
pan,2002,8.58856
pan,2003,7.07824
pan,2004,9.92142
pan,2005,9.01657
pan,2006,8.14563
pan,2007,8.5812
pan,2008,9.50347
pan,2009,8.24781
pan,2010,8.43799
pan,2011,7.59413
pan,2012,9.55207
pan,2013,9.3493
pan,2014,8.85658
per,1971,4.03803
per,1972,4.17739
per,1973,4.31213
per,1974,4.45817
per,1975,4.54041
per,1976,4.73723
per,1977,4.75465
per,1978,5.0343
per,1979,5.46878
per,1980,5.35506
per,1981,6.07065
per,1982,6.26139
per,1983,6.57508
per,1984,6.88956
per,1985,7.62614
per,1986,8.02877
per,1987,8.45554
per,1988,8.23762
per,1989,8.99728
per,1990,7.89471
per,1991,9.0458
per,1992,7.18457
per,1993,8.20255
per,1994,8.32108
per,1995,8.00254
per,1996,8.24951
per,1997,8.55197
per,1998,9.27607
per,1999,9.25339
per,2000,10.33046
per,2001,11.72853
per,2002,11.95304
per,2003,12.54704
per,2004,10.82917
per,2005,10.56769
per,2006,11.82075
per,2007,10.5892
per,2008,9.86731
per,2009,9.63197
per,2010,8.85479
per,2011,9.15572
per,2012,8.17376
per,2013,8.43171
per,2014,7.18232
phl,1971,0
phl,1972,0
phl,1973,0.93915
phl,1974,1.17879
phl,1975,1.05982
phl,1976,1.25572
phl,1977,0.94767
phl,1978,1.20322
phl,1979,3.70437
phl,1980,9.3173
phl,1981,11.9936
phl,1982,14.56195
phl,1983,15.29044
phl,1984,19.22976
phl,1985,19.84163
phl,1986,18.73448
phl,1987,17.50335
phl,1988,17.90271
phl,1989,18.56348
phl,1990,2.78262
phl,1991,2.72729
phl,1992,2.32178
phl,1993,2.45094
phl,1994,2.63473
phl,1995,2.50598
phl,1996,2.67083
phl,1997,2.53707
phl,1998,2.62225
phl,1999,3.3805
phl,2000,3.37154
phl,2001,3.27831
phl,2002,3.05023
phl,2003,3.15515
phl,2004,3.29625
phl,2005,3.23513
phl,2006,3.66915
phl,2007,3.3759
phl,2008,3.57871
phl,2009,3.73518
phl,2010,3.09188
phl,2011,3.3873
phl,2012,3.32508
phl,2013,3.09709
phl,2014,2.90636
pol,1960,0.10033
pol,1961,0.09153
pol,1962,0.10823
pol,1963,0.09132
pol,1964,0.09585
pol,1965,0.11736
pol,1966,0.11361
pol,1967,0.117
pol,1968,0.11686
pol,1969,0.08777
pol,1970,0.18285
pol,1971,0.15668
pol,1972,0.14516
pol,1973,0.13482
pol,1974,0.18801
pol,1975,0.16608
pol,1976,0.13039
pol,1977,0.1492
pol,1978,0.13756
pol,1979,0.12366
pol,1980,0.15954
pol,1981,0.15775
pol,1982,0.10733
pol,1983,0.11754
pol,1984,0.10216
pol,1985,0.12773
pol,1986,0.10266
pol,1987,0.10726
pol,1988,0.11658
pol,1989,0.11184
pol,1990,0.0936
pol,1991,0.08618
pol,1992,0.09153
pol,1993,0.08474
pol,1994,0.10545
pol,1995,0.11789
pol,1996,0.12209
pol,1997,0.12771
pol,1998,0.16157
pol,1999,0.15692
pol,2000,0.16711
pol,2001,0.18473
pol,2002,0.19039
pol,2003,0.15309
pol,2004,0.19566
pol,2005,0.21185
pol,2006,0.2062
pol,2007,0.24759
pol,2008,0.2816
pol,2009,0.32946
pol,2010,0.39698
pol,2011,0.49352
pol,2012,0.62453
pol,2013,0.74883
pol,2014,0.93294
pol,2015,1.14302
prk,1971,4.05779
prk,1972,3.97714
prk,1973,3.95957
prk,1974,3.85334
prk,1975,3.78632
prk,1976,3.62418
prk,1977,3.49416
prk,1978,3.30481
prk,1979,3.13701
prk,1980,3.00236
prk,1981,2.96802
prk,1982,2.883
prk,1983,2.82086
prk,1984,2.7932
prk,1985,2.9384
prk,1986,3.15718
prk,1987,3.42913
prk,1988,3.71396
prk,1989,3.72811
prk,1990,3.43444
prk,1991,3.46044
prk,1992,3.47889
prk,1993,3.54265
prk,1994,3.99068
prk,1995,4.32035
prk,1996,4.28986
prk,1997,3.82105
prk,1998,3.84016
prk,1999,3.6314
prk,2000,3.32389
prk,2001,3.34343
prk,2002,3.48731
prk,2003,3.75951
prk,2004,3.91822
prk,2005,3.95466
prk,2006,3.76263
prk,2007,4.66108
prk,2008,4.48098
prk,2009,4.03182
prk,2010,4.55361
prk,2011,6.05789
prk,2012,6.08377
prk,2013,8.23145
prk,2014,7.01145
prt,1960,8.98533
prt,1961,9.05886
prt,1962,9.29696
prt,1963,9.71058
prt,1964,9.8812
prt,1965,8.61663
prt,1966,11.24617
prt,1967,10.91577
prt,1968,10.15644
prt,1969,10.6856
prt,1970,8.66178
prt,1971,8.45501
prt,1972,9.47426
prt,1973,9.13444
prt,1974,9.3284
prt,1975,7.17107
prt,1976,5.04417
prt,1977,10.72212
prt,1978,10.61026
prt,1979,9.99967
prt,1980,6.91138
prt,1981,4.3532
prt,1982,5.36545
prt,1983,6.20045
prt,1984,7.54996
prt,1985,8.4163
prt,1986,6.05234
prt,1987,6.32947
prt,1988,8.09163
prt,1989,3.23532
prt,1990,3.96056
prt,1991,3.90757
prt,1992,1.97926
prt,1993,3.53595
prt,1994,4.42217
prt,1995,3.18444
prt,1996,5.68398
prt,1997,5.12208
prt,1998,4.39383
prt,1999,2.31244
prt,2000,3.73912
prt,2001,4.48051
prt,2002,2.66018
prt,2003,5.35734
prt,2004,3.7521
prt,2005,2.34078
prt,2006,4.91964
prt,2007,5.31796
prt,2008,4.99397
prt,2009,5.81182
prt,2010,9.09838
prt,2011,7.86978
prt,2012,7.18865
prt,2013,10.01403
prt,2014,10.70459
prt,2015,8.04425
pry,1971,1.03063
pry,1972,1.17626
pry,1973,1.70943
pry,1974,2.52257
pry,1975,3.06903
pry,1976,2.90823
pry,1977,1.77645
pry,1978,1.12152
pry,1979,1.97917
pry,1980,2.71862
pry,1981,2.86362
pry,1982,2.61659
pry,1983,3.10809
pry,1984,3.98464
pry,1985,15.33981
pry,1986,43.27549
pry,1987,58.64794
pry,1988,59.04125
pry,1989,66.07535
pry,1990,5.53633
pry,1991,5.84779
pry,1992,6.39679
pry,1993,7.19749
pry,1994,7.55834
pry,1995,7.81159
pry,1996,7.84213
pry,1997,7.6892
pry,1998,8.013
pry,1999,8.92541
pry,2000,9.95951
pry,2001,9.88004
pry,2002,9.75532
pry,2003,9.3598
pry,2004,9.52716
pry,2005,10.29528
pry,2006,10.82978
pry,2007,11.34814
pry,2008,11.59646
pry,2009,12.35848
pry,2010,12.28852
pry,2011,13.3518
pry,2012,14.14956
pry,2013,15.69648
pry,2014,16.29644
qat,1971,0
qat,1972,0
qat,1973,0
qat,1974,0
qat,1975,0
qat,1976,0
qat,1977,0
qat,1978,0
qat,1979,0
qat,1980,0
qat,1981,0
qat,1982,0
qat,1983,0
qat,1984,0
qat,1985,0
qat,1986,0
qat,1987,0
qat,1988,0
qat,1989,0
qat,1990,0
qat,1991,0
qat,1992,0
qat,1993,0
qat,1994,0
qat,1995,0
qat,1996,0
qat,1997,0
qat,1998,0
qat,1999,0
qat,2000,0
qat,2001,0
qat,2002,0
qat,2003,0
qat,2004,0
qat,2005,0
qat,2006,0
qat,2007,0
qat,2008,0
qat,2009,0
qat,2010,0
qat,2011,0
qat,2012,0
qat,2013,0
qat,2014,0
rou,1971,0.91761
rou,1972,1.43407
rou,1973,1.35684
rou,1974,1.51657
rou,1975,1.5541
rou,1976,1.24693
rou,1977,1.35042
rou,1978,1.42344
rou,1979,1.53152
rou,1980,1.66615
rou,1981,1.69163
rou,1982,1.57393
rou,1983,1.32223
rou,1984,1.50485
rou,1985,1.6836
rou,1986,1.39412
rou,1987,1.38739
rou,1988,1.81664
rou,1989,1.70024
rou,1990,1.32943
rou,1991,1.9627
rou,1992,1.6431
rou,1993,1.58233
rou,1994,1.61761
rou,1995,1.89002
rou,1996,2.59547
rou,1997,5.3915
rou,1998,6.07606
rou,1999,6.65802
rou,2000,6.23589
rou,2001,6.21764
rou,2002,6.16383
rou,2003,5.2414
rou,2004,6.29035
rou,2005,6.74152
rou,2006,6.29832
rou,2007,7.39487
rou,2008,9.85024
rou,2009,11.34793
rou,2010,12.09703
rou,2011,11.31259
rou,2012,11.30084
rou,2013,13.37811
rou,2014,14.51546
rus,1990,4.80006
rus,1991,4.89686
rus,1992,5.35996
rus,1993,5.64873
rus,1994,5.59978
rus,1995,5.82898
rus,1996,6.053
rus,1997,6.33726
rus,1998,6.34928
rus,1999,6.86334
rus,2000,7.14058
rus,2001,7.41994
rus,2002,7.53998
rus,2003,7.56657
rus,2004,7.5065
rus,2005,7.58426
rus,2006,7.65865
rus,2007,7.8235
rus,2008,7.66285
rus,2009,8.24879
rus,2010,7.96531
rus,2011,7.66651
rus,2012,7.64039
rus,2013,7.72623
rus,2014,8.15652
sau,1971,0
sau,1972,0
sau,1973,0
sau,1974,0
sau,1975,0
sau,1976,0
sau,1977,0
sau,1978,0
sau,1979,0
sau,1980,0
sau,1981,0
sau,1982,0
sau,1983,0
sau,1984,0
sau,1985,0
sau,1986,0
sau,1987,0
sau,1988,0
sau,1989,0
sau,1990,0
sau,1991,0
sau,1992,0
sau,1993,0
sau,1994,0
sau,1995,0
sau,1996,0
sau,1997,0
sau,1998,0
sau,1999,0
sau,2000,0
sau,2001,0
sau,2002,0
sau,2003,0
sau,2004,0
sau,2005,0
sau,2006,0
sau,2007,0
sau,2008,0
sau,2009,0
sau,2010,0
sau,2011,0
sau,2012,0.00004
sau,2013,0.00004
sau,2014,0.00004
sdn,1971,0.29981
sdn,1972,0.43902
sdn,1973,0.49853
sdn,1974,0.53611
sdn,1975,0.57702
sdn,1976,0.64882
sdn,1977,0.59179
sdn,1978,0.5993
sdn,1979,0.64797
sdn,1980,0.58806
sdn,1981,0.59973
sdn,1982,0.61485
sdn,1983,0.6164
sdn,1984,0.65801
sdn,1985,0.66939
sdn,1986,0.78074
sdn,1987,0.81771
sdn,1988,0.76362
sdn,1989,0.76653
sdn,1990,0.64412
sdn,1991,0.62969
sdn,1992,0.68876
sdn,1993,0.67562
sdn,1994,0.5765
sdn,1995,0.50277
sdn,1996,0.50933
sdn,1997,0.452
sdn,1998,0.48153
sdn,1999,0.62152
sdn,2000,0.64111
sdn,2001,0.50965
sdn,2002,0.5262
sdn,2003,0.4894
sdn,2004,0.46613
sdn,2005,0.57224
sdn,2006,0.56011
sdn,2007,0.61114
sdn,2008,0.61878
sdn,2009,1.3199
sdn,2010,2.56508
sdn,2011,2.64185
sdn,2012,3.20619
sdn,2013,3.75262
sdn,2014,4.36539
sen,1971,0
sen,1972,0
sen,1973,0
sen,1974,0
sen,1975,0
sen,1976,0
sen,1977,0
sen,1978,0
sen,1979,0
sen,1980,0
sen,1981,0
sen,1982,0
sen,1983,0
sen,1984,0
sen,1985,0
sen,1986,0
sen,1987,0
sen,1988,0
sen,1989,0
sen,1990,0
sen,1991,0
sen,1992,0
sen,1993,0
sen,1994,0
sen,1995,0
sen,1996,0
sen,1997,0
sen,1998,0
sen,1999,0
sen,2000,0.00717
sen,2001,0.00664
sen,2002,0.45376
sen,2003,0.67741
sen,2004,0.59556
sen,2005,0.56164
sen,2006,0.53027
sen,2007,0.41326
sen,2008,0.42737
sen,2009,0.44917
sen,2010,0.47531
sen,2011,0.45969
sen,2012,0.52006
sen,2013,0.6263
sen,2014,0.60952
sgp,1971,0
sgp,1972,0
sgp,1973,0
sgp,1974,0
sgp,1975,0
sgp,1976,0
sgp,1977,0
sgp,1978,0
sgp,1979,0
sgp,1980,0
sgp,1981,0
sgp,1982,0
sgp,1983,0
sgp,1984,0
sgp,1985,0
sgp,1986,0
sgp,1987,0
sgp,1988,0
sgp,1989,0
sgp,1990,0.05231
sgp,1991,0.12841
sgp,1992,0.11464
sgp,1993,0.09427
sgp,1994,0.07816
sgp,1995,0.09194
sgp,1996,0.08784
sgp,1997,0.0788
sgp,1998,0.0886
sgp,1999,0.09899
sgp,2000,0.09733
sgp,2001,0.16057
sgp,2002,0.16259
sgp,2003,0.14106
sgp,2004,0.11208
sgp,2005,0.17702
sgp,2006,0.16519
sgp,2007,0.18173
sgp,2008,0.17118
sgp,2009,0.20419
sgp,2010,0.18669
sgp,2011,0.18706
sgp,2012,0.19867
sgp,2013,0.19883
sgp,2014,0.19279
slv,1971,2.56231
slv,1972,2.02946
slv,1973,2.13741
slv,1974,2.38781
slv,1975,7.40245
slv,1976,18.16966
slv,1977,17.94369
slv,1978,20.09768
slv,1979,17.99437
slv,1980,20.02097
slv,1981,26.89917
slv,1982,28.66403
slv,1983,23.90646
slv,1984,23.90746
slv,1985,17.66123
slv,1986,18.7136
slv,1987,18.53663
slv,1988,20.2945
slv,1989,20.62038
slv,1990,5.93124
slv,1991,4.52569
slv,1992,4.72034
slv,1993,4.63123
slv,1994,4.12116
slv,1995,4.12188
slv,1996,5.33319
slv,1997,4.07219
slv,1998,4.07646
slv,1999,4.9109
slv,2000,4.47263
slv,2001,3.98573
slv,2002,3.98623
slv,2003,4.3373
slv,2004,4.1535
slv,2005,4.66761
slv,2006,4.6805
slv,2007,5.22582
slv,2008,5.69364
slv,2009,5.26659
slv,2010,6.13121
slv,2011,6.03714
slv,2012,5.9413
slv,2013,6.58837
slv,2014,6.30929
srb,1990,3.26381
srb,1991,4.53141
srb,1992,5.12751
srb,1993,4.75083
srb,1994,5.35612
srb,1995,5.56714
srb,1996,5.71575
srb,1997,4.64505
srb,1998,4.67541
srb,1999,7.14955
srb,2000,6.01089
srb,2001,5.86314
srb,2002,5.2698
srb,2003,4.04023
srb,2004,3.99447
srb,2005,4.5308
srb,2006,3.97963
srb,2007,3.78244
srb,2008,3.65477
srb,2009,4.28362
srb,2010,4.85994
srb,2011,3.429
srb,2012,4.16913
srb,2013,4.07651
srb,2014,5.65491
ssd,2012,0.02671
ssd,2013,0.0254
ssd,2014,0.02456
sur,2000,12.55995
sur,2001,12.10311
sur,2002,17.41549
sur,2003,14.70971
sur,2004,12.84496
sur,2005,9.71617
sur,2006,13.11745
sur,2007,15.57191
sur,2008,17.1726
sur,2009,17.03167
sur,2010,13.02606
sur,2011,13.00116
sur,2012,12.29095
sur,2013,14.53422
sur,2014,15.18762
svk,1971,0.89025
svk,1972,0.9023
svk,1973,1.12226
svk,1974,1.95648
svk,1975,1.3168
svk,1976,1.66066
svk,1977,1.29398
svk,1978,1.03688
svk,1979,3.68246
svk,1980,6.91989
svk,1981,7.75682
svk,1982,8.80058
svk,1983,9.17553
svk,1984,10.02075
svk,1985,12.67567
svk,1986,15.46853
svk,1987,14.87887
svk,1988,14.5694
svk,1989,15.48802
svk,1990,15.40326
svk,1991,16.49674
svk,1992,16.72076
svk,1993,18.26743
svk,1994,20.5441
svk,1995,18.70928
svk,1996,18.07162
svk,1997,17.70539
svk,1998,18.62089
svk,1999,21.12878
svk,2000,25.82477
svk,2001,26.01438
svk,2002,26.9773
svk,2003,26.47688
svk,2004,26.05542
svk,2005,26.42313
svk,2006,27.09304
svk,2007,24.63056
svk,2008,25.76735
svk,2009,24.41405
svk,2010,24.03662
svk,2011,25.55052
svk,2012,26.85062
svk,2013,27.16428
svk,2014,28.29793
svk,2015,27.46779
svn,1990,24.3953
svn,1991,27.1126
svn,1992,23.97235
svn,1993,22.49739
svn,1994,25.06598
svn,1995,23.85984
svn,1996,22.78161
svn,1997,22.91906
svn,1998,23.75966
svn,1999,22.95032
svn,2000,23.34049
svn,2001,24.03917
svn,2002,24.46766
svn,2003,22.88067
svn,2004,24.05559
svn,2005,24.51621
svn,2006,23.4799
svn,2007,23.71233
svn,2008,24.65522
svn,2009,25.20373
svn,2010,24.65658
svn,2011,26.19567
svn,2012,25.31158
svn,2013,25.90978
svn,2014,31.86264
svn,2015,28.22585
swe,1960,13.2111
swe,1961,15.25005
swe,1962,15.27329
swe,1963,13.90276
swe,1964,14.76191
swe,1965,15.03481
swe,1966,13.81896
swe,1967,14.88554
swe,1968,13.26005
swe,1969,10.5379
swe,1970,9.51547
swe,1971,12.47614
swe,1972,13.60755
swe,1973,14.67289
swe,1974,14.83514
swe,1975,20.69262
swe,1976,20.9737
swe,1977,23.47154
swe,1978,26.89105
swe,1979,24.75233
swe,1980,29.55557
swe,1981,35.26956
swe,1982,36.71859
swe,1983,39.24323
swe,1984,43.94983
swe,1985,45.23863
swe,1986,47.69861
swe,1987,49.05328
swe,1988,48.79846
swe,1989,48.97462
swe,1990,48.78335
swe,1991,50.59261
swe,1992,47.16522
swe,1993,46.2326
swe,1994,47.40858
swe,1995,46.29965
swe,1996,45.65802
swe,1997,46.65132
swe,1998,47.95271
swe,1999,48.47691
swe,2000,44.47452
swe,2001,48.66232
swe,2002,44.56108
swe,2003,43.97236
swe,2004,47.41828
swe,2005,47.23819
swe,2006,45.12012
swe,2007,46.06955
swe,2008,45.36707
swe,2009,43.01044
swe,2010,41.42688
swe,2011,43.40529
swe,2012,46.00054
swe,2013,46.77122
swe,2014,47.47232
swe,2015,43.24115
syr,1971,0.18443
syr,1972,0.26936
syr,1973,0.07102
syr,1974,1.07224
syr,1975,2.11273
syr,1976,3.05953
syr,1977,3.95615
syr,1978,4.28817
syr,1979,3.7106
syr,1980,4.93251
syr,1981,4.2874
syr,1982,3.97916
syr,1983,3.28603
syr,1984,3.38771
syr,1985,3.66969
syr,1986,3.05764
syr,1987,2.74953
syr,1988,2.61383
syr,1989,2.56336
syr,1990,1.59729
syr,1991,1.41403
syr,1992,1.4517
syr,1993,1.42245
syr,1994,1.23604
syr,1995,1.05821
syr,1996,1.01827
syr,1997,0.95623
syr,1998,0.89107
syr,1999,0.9076
syr,2000,1.04019
syr,2001,1.11819
syr,2002,0.81715
syr,2003,0.93045
syr,2004,1.3758
syr,2005,1.20393
syr,2006,1.05394
syr,2007,0.89587
syr,2008,0.71673
syr,2009,0.46871
syr,2010,0.74623
syr,2011,1.02919
syr,2012,1.35972
syr,2013,1.60768
syr,2014,1.35083
tgo,1971,0.89934
tgo,1972,0.65685
tgo,1973,0.4379
tgo,1974,0.87614
tgo,1975,1.0509
tgo,1976,0.83966
tgo,1977,1.5824
tgo,1978,1.73047
tgo,1979,0.36962
tgo,1980,0.36809
tgo,1981,0.36076
tgo,1982,0.51373
tgo,1983,0.17551
tgo,1984,0.33769
tgo,1985,0.66272
tgo,1986,0.60727
tgo,1987,0.57374
tgo,1988,0.562
tgo,1989,0.68146
tgo,1990,1.40402
