geo,time,ne_con_prvt_kn
gbr,1999,911725899000
gbr,2000,951715172000
gbr,2001,980697594000
gbr,2002,1011972208000
gbr,2003,1045034131000
gbr,2004,1076086860000
gbr,2005,1099065202000
gbr,2006,1116983420000
gbr,2007,1141481116000
gbr,2008,1139388244000
gbr,2009,1108944761000
gbr,2010,1128175490000
gbr,2011,1126467157000
gbr,2012,1146541240000
gbr,2013,1173245571000
gbr,2014,1204098978000
gbr,2015,1247425000000
gbr,2016,1293314931000
gbr,2017,1314395021000
gbr,2018,1345394159000
gbr,2019,1362413551000
gbr,2020,1219710900000
geo,2010,20316200000
geo,2011,22135900000
geo,2012,23060200000
geo,2013,23646600000
geo,2014,24999000000
geo,2015,25946300000
geo,2016,24478800000
geo,2017,26287000000
geo,2018,27814600000
geo,2019,29821060900
geo,2020,32436867116.519
gha,2006,48106868974.3335
gha,2007,51011046187.96249
gha,2008,58724909862.406
gha,2009,59987180380.7604
gha,2010,70368504941.5844
gha,2011,74541364474.7471
gha,2012,79288568612.17909
gha,2013,95004743700
gha,2014,90202395800
gha,2015,92151137900
gha,2016,90167752500
gha,2017,93873779900
gha,2018,97475754000
gha,2019,110926162400
gha,2020,112356623100
gin,2006,30964775330400
gin,2007,32912741715800
gin,2008,31909833704400
gin,2009,31865180268600
gin,2010,31203860924900
gin,2011,32469084057500
gin,2012,35096515417000
gin,2013,38380834106300
gin,2014,37672699219400
gin,2015,40335043100100
gin,2016,43146018284100
gin,2017,43575521638500
gin,2018,45103220623600
gin,2019,46774735681800
gin,2020,37771331883100
gmb,2004,32565000000
gmb,2005,32783000000
gmb,2006,31575000000
gmb,2007,33928000000
gmb,2008,36890000000
gmb,2009,38380000000
gmb,2010,40983000000
gmb,2011,38483000000
gmb,2012,38002000000
gmb,2013,42312828100
gmb,2014,42524457900
gmb,2015,42890898000
gmb,2016,43128825100
gmb,2017,47238467500
gmb,2018,51819491500
gmb,2019,53909230700
gmb,2020,52601694200
gnb,2000,245301815300
gnb,2001,278867001300
gnb,2002,285085469900
gnb,2003,267621341200
gnb,2004,287397367300
gnb,2005,276929874000
gnb,2006,293043585600
gnb,2007,296070156900
gnb,2008,313423490300
gnb,2009,321675230000
gnb,2010,362545394600
gnb,2011,352829492900
gnb,2012,352467394800
gnb,2013,358476083800
gnb,2014,343621938600
gnb,2015,381864615600
gnb,2016,423231170800
gnb,2017,493701511200
gnb,2018,430078005600
gnb,2019,434956801700
gnb,2020,418007745300
gnq,2005,631907951900
gnq,2006,1061031000000
gnq,2007,1164475000000
gnq,2008,1287173000000
gnq,2009,1307583000000
gnq,2010,1417202000000
gnq,2011,1474088000000
gnq,2012,1574340000000
gnq,2013,1859235629300
gnq,2014,1928188000000
gnq,2015,1966360000000
gnq,2016,2019983257500
gnq,2017,2089028000000
gnq,2018,2159665142000
gnq,2019,2233264000000
gnq,2020,2308925000000
grc,1960,23048435400
grc,1961,24667541200
grc,1962,25653886500
grc,1963,27088193700
grc,1964,29854831400
grc,1965,31952007000
grc,1966,34184723600
grc,1967,36602410200
grc,1968,39470552800
grc,1969,41960537500
grc,1970,44781901000
grc,1971,47204395000
grc,1972,50039866000
grc,1973,53091323000
grc,1974,52558442000
grc,1975,56485517000
grc,1976,59709521000
grc,1977,64967294000
grc,1978,70106970000
grc,1979,74127205000
grc,1980,74464393000
grc,1981,73955134000
grc,1982,76461886000
grc,1983,78065258000
grc,1984,78363432000
grc,1985,78763821000
grc,1986,77597220000
grc,1987,79665183000
grc,1988,84490018000
grc,1989,89800496000
grc,1990,92152396000
grc,1991,94815385000
grc,1992,96970350000
grc,1993,96228453000
grc,1994,98100011000
grc,1995,100575234000
grc,1996,103265541000
grc,1997,107872942000
grc,1998,112798399000
grc,1999,116743275000
grc,2000,119689225000
grc,2001,124026262000
grc,2002,130333453000
grc,2003,136241591000
grc,2004,141155638000
grc,2005,145707685000
grc,2006,149761115000
grc,2007,155865671000
grc,2008,161451734000
grc,2009,158755389000
grc,2010,148406409000
grc,2011,135545470000
grc,2012,125284196000
grc,2013,120999780000
grc,2014,120876170000
grc,2015,120454410000
grc,2016,119720083000
grc,2017,122708205000
grc,2018,124854449000
grc,2019,127095498000
grc,2020,117117864000
grl,2003,4994600000
grl,2004,5468500000
grl,2005,5821400000
grl,2006,5982800000
grl,2007,6054200000
grl,2008,6059900000
grl,2009,6103700000
grl,2010,6080500000
grl,2011,6104400000
grl,2012,6047600000
grl,2013,5981300000
grl,2014,6023800000
grl,2015,6034800000
grl,2016,6124500000
grl,2017,6177600000
grl,2018,6201700000
grl,2019,6318100000
gtm,1960,49787125616.914
gtm,1961,51982408947.6363
gtm,1962,54951536728.2496
gtm,1963,58528663827.4529
gtm,1964,61526268591.96169
gtm,1965,63337736674.8179
gtm,1966,65533066525.7006
gtm,1967,68765957539.6189
gtm,1968,71849646626.7197
gtm,1969,75850525866.90979
gtm,1970,80218250180.2121
gtm,1971,84820891050.0576
gtm,1972,90363665436.33981
gtm,1973,95465164961.3033
gtm,1974,99001756101.6472
gtm,1975,101907840330.536
gtm,1976,108740296161.342
gtm,1977,117435620864.79401
gtm,1978,123310840659.302
gtm,1979,128567017439.022
gtm,1980,132917545812.384
gtm,1981,134717363158.418
gtm,1982,130670620546.55299
gtm,1983,128836411510.517
gtm,1984,130286587508.38499
gtm,1985,129828031451.812
gtm,1986,130905638308.17999
gtm,1987,136007044602.94501
gtm,1988,141584210679.229
gtm,1989,145837288050.97198
gtm,1990,148800699548.203
gtm,1991,155320705600
gtm,1992,162637554300
gtm,1993,169631904700
gtm,1994,177850559700
gtm,1995,187178833500
gtm,1996,192419844300
gtm,1997,200116634900
gtm,1998,209261952900
gtm,1999,216713148500
gtm,2000,224310310500
gtm,2001,232789514000
gtm,2002,240628138800
gtm,2003,249915751700
gtm,2004,259541470200
gtm,2005,270646643900
gtm,2006,283321457300
gtm,2007,298592765500
gtm,2008,311580216100
gtm,2009,310660020000
gtm,2010,321367928300
gtm,2011,333066601400
gtm,2012,343529236700
gtm,2013,356250549000
gtm,2014,372419838000
gtm,2015,391573008000
gtm,2016,407517242000
gtm,2017,420857058000
gtm,2018,435778309000
gtm,2019,455523125000
gtm,2020,450544340000
gum,2002,2972000000
gum,2003,2760000000
gum,2004,2893000000
gum,2005,3025000000
gum,2006,2937000000
gum,2007,2957000000
gum,2008,3046000000
gum,2009,3072000000
gum,2010,3047000000
gum,2011,3090000000
gum,2012,3206000000
gum,2013,3227000000
gum,2014,3240000000
gum,2015,3301000000
gum,2016,3351000000
gum,2017,3441000000
gum,2018,3427000000
gum,2019,3443000000
gum,2020,3273000000
hkg,1961,59865000000
hkg,1962,66282000000
hkg,1963,72769000000
hkg,1964,79238000000
hkg,1965,89566000000
hkg,1966,100464000000
hkg,1967,101879000000
hkg,1968,112089000000
hkg,1969,121752000000
hkg,1970,134566000000
hkg,1971,151881000000
hkg,1972,163410000000
hkg,1973,184950000000
hkg,1974,181619000000
hkg,1975,188361000000
hkg,1976,202559000000
hkg,1977,236425000000
hkg,1978,276803000000
hkg,1979,302964000000
hkg,1980,339842000000
hkg,1981,365682000000
hkg,1982,384818000000
hkg,1983,414541000000
hkg,1984,438804000000
hkg,1985,457896000000
hkg,1986,497168000000
hkg,1987,550106000000
hkg,1988,601654000000
hkg,1989,624680000000
hkg,1990,663797000000
hkg,1991,725254000000
hkg,1992,787494000000
hkg,1993,849285000000
hkg,1994,904478000000
hkg,1995,919213000000
hkg,1996,953453000000
hkg,1997,1006273000000
hkg,1998,950964000000
hkg,1999,960906000000
hkg,2000,1004298000000
hkg,2001,1018362000000
hkg,2002,1007706000000
hkg,2003,992013000000
hkg,2004,1062717000000
hkg,2005,1100375000000
hkg,2006,1167449000000
hkg,2007,1268412000000
hkg,2008,1292505000000
hkg,2009,1294821000000
hkg,2010,1373987000000
hkg,2011,1489302000000
hkg,2012,1550403000000
hkg,2013,1622031000000
hkg,2014,1676203000000
hkg,2015,1756015000000
hkg,2016,1791060000000
hkg,2017,1889394000000
hkg,2018,1989349000000
hkg,2019,1973438000000
hkg,2020,1777713000000
hnd,1960,17044442100
hnd,1961,17788401700
hnd,1962,18460979200
hnd,1963,19720474600
hnd,1964,21091010600
hnd,1965,21933308200
hnd,1966,22612230200
hnd,1967,23032590400
hnd,1968,24877418900
hnd,1969,25017010300
hnd,1970,25983046200
hnd,1971,25253363500
hnd,1972,26776179400
hnd,1973,29694909900
hnd,1974,29060403300
hnd,1975,30218376800
hnd,1976,34882002500
hnd,1977,39751837800
hnd,1978,40862000000
hnd,1979,40339000000
hnd,1980,43495000000
hnd,1981,43813000000
hnd,1982,44669000000
hnd,1983,44003000000
hnd,1984,47271000000
hnd,1985,47414000000
hnd,1986,50189000000
hnd,1987,50951000000
hnd,1988,52014000000
hnd,1989,54758000000
hnd,1990,54948000000
hnd,1991,57693000000
hnd,1992,58946000000
hnd,1993,61531000000
hnd,1994,61817000000
hnd,1995,62864000000
hnd,1996,66147000000
hnd,1997,68225000000
hnd,1998,71303000000
hnd,1999,70684000000
hnd,2000,75458700000
hnd,2001,78884800000
hnd,2002,82184800000
hnd,2003,85803000000
hnd,2004,90075100000
hnd,2005,95605000000
hnd,2006,103913100000
hnd,2007,110222000000
hnd,2008,113520100000
hnd,2009,113600100000
hnd,2010,117744900000
hnd,2011,121984200000
hnd,2012,127198800000
hnd,2013,131991300000
hnd,2014,135364200000
hnd,2015,140645600000
hnd,2016,146270700000
hnd,2017,153879900000
hnd,2018,162395800000
hnd,2019,169990200000
hnd,2020,159375700000
hrv,1995,142412716553.28699
hrv,1996,145061881304.026
hrv,1997,162258617552.297
hrv,1998,160211705327.832
hrv,1999,155513134304.02701
hrv,2000,162570079717.06299
hrv,2001,171050545769.69699
hrv,2002,187324829486.47501
hrv,2003,196032649746.392
hrv,2004,204958588299.418
hrv,2005,214344432342.668
hrv,2006,217102806383.30801
hrv,2007,228012571560.586
hrv,2008,234895549619.367
hrv,2009,214109233426.83801
hrv,2010,210847779661.66199
hrv,2011,213089829439.427
hrv,2012,208037099620.01999
hrv,2013,204791723532.14801
hrv,2014,199764152793.42599
hrv,2015,200503012854.48901
hrv,2016,206783266891.97296
hrv,2017,213250327879.034
hrv,2018,220387170700.76001
hrv,2019,229367317256.57001
hrv,2020,217124550947.604
hti,1988,287873872580.263
hti,1989,267493235604.52896
hti,1990,285694949267.698
hti,1991,273178176073.384
hti,1992,255329664849.73199
hti,1993,281703818026.13202
hti,1994,252340103249.70599
hti,1995,298780073159.93402
hti,1996,344290027126.05402
hti,1997,355916901374.01099
hti,1998,368019285324.66498
hti,1999,402705076004.51501
hti,2000,468392033600
hti,2001,469704700400
hti,2002,473006036800
hti,2003,481815704600
hti,2004,474873471000
hti,2005,487361862300
hti,2006,493774126400
hti,2007,508882933900
hti,2008,511286723700
hti,2009,560096042000
hti,2010,522788006400
hti,2011,541157971500
hti,2012,547190536100
hti,2013,578079664500
hti,2014,577957573500
hti,2015,603752099600
hti,2016,637493250900
hti,2017,669642513100
hti,2018,697130292700
hti,2019,689981356500
hti,2020,662067105000
hun,1991,12070543614000
hun,1992,12284414832000
hun,1993,12822056657000
hun,1994,12880299319000
hun,1995,11935945000000
hun,1996,11644334000000
hun,1997,11881139000000
hun,1998,12455438000000
hun,1999,13284219000000
hun,2000,13696195000000
hun,2001,14317720000000
hun,2002,15446438000000
hun,2003,16748219000000
hun,2004,17085309000000
hun,2005,17573958000000
hun,2006,17846252000000
hun,2007,18031715000000
hun,2008,17802241000000
hun,2009,16606004000000
hun,2010,16402203000000
hun,2011,16541686000000
hun,2012,16169172000000
hun,2013,16144468000000
hun,2014,16532565000000
hun,2015,17157511000000
hun,2016,17963351000000
hun,2017,18861545000000
hun,2018,19823913000000
hun,2019,20815077000000
hun,2020,20529544000000
idn,1960,285795597337200
idn,1961,308189343564000
idn,1962,329665313306100
idn,1963,316632887223300
idn,1964,319110883732000
idn,1965,326728428555000
idn,1966,321955990834600
idn,1967,350407061860400
idn,1968,382437461176600
idn,1969,404922985051900
idn,1970,416395191110700
idn,1971,435026053750200
idn,1972,464394901260800
idn,1973,477243772046700
idn,1974,543281072752100
idn,1975,565725187775400
idn,1976,600860737570000
idn,1977,640867646550700
idn,1978,692858696842200
idn,1979,783581535509400
idn,1980,883389608486900
idn,1981,1031004742270900
idn,1982,1065672083718300
idn,1983,1145725749198700
idn,1984,1191473955388100
idn,1985,1203787409352900
idn,1986,1230128170898700
idn,1987,1270793243067100
idn,1988,1320081141242500
idn,1989,1374873333489500
idn,1990,1510654846911000
idn,1991,1620954960046000
idn,1992,1667221704332400
idn,1993,1764397691266400
idn,1994,1902504834617400
idn,1995,2141923041182800
idn,1996,2350137593896200
idn,1997,2533929629665000
idn,1998,2377628813033600
idn,1999,2487790284032200
idn,2000,2527173181362800
idn,2001,2615476055623500
idn,2002,2715801018595100
idn,2003,2821524255998900
idn,2004,2961674102253700
idn,2005,3078759908008300
idn,2006,3176457968350600
idn,2007,3335495020638900
idn,2008,3513482045478000
idn,2009,3684200188494900
idn,2010,3858821771782700
idn,2011,4054078894851900
idn,2012,4277706215427700
idn,2013,4512034909876800
idn,2014,4750438443257800
idn,2015,4980430660345600
idn,2016,5231670239986700
idn,2017,5492292993793700
idn,2018,5774426111653500
idn,2019,6072426046558500
idn,2020,5910411457379300
ind,1960,6024060827807.59961
ind,1961,6126761177281.68945
ind,1962,6206577425673.74023
ind,1963,6437464497615.2002
ind,1964,6822024665017.30957
ind,1965,6828063525025.07031
ind,1966,6916799010731.21973
ind,1967,7308113166299.90039
ind,1968,7500085347599.24023
ind,1969,7778647630128.29004
ind,1970,8042808026125.66992
ind,1971,8199301904879.4209
ind,1972,8254227720410.54102
ind,1973,8456787771394.54102
ind,1974,8450411211978.44922
ind,1975,8930301935884.66016
ind,1976,9108368847429.28711
ind,1977,9851089034370.63086
ind,1978,10453167350078.59961
ind,1979,10218704637343.09961
ind,1980,11138478637604.09961
ind,1981,11622843355714.09961
ind,1982,11739087003561
ind,1983,12650228734540.19922
ind,1984,13014853755244
ind,1985,13558036270106.40039
ind,1986,13985881520340.90039
ind,1987,14465228759916.80078
ind,1988,15368115929436.5
ind,1989,16130740295803.80078
ind,1990,16851217842483.90039
ind,1991,17214742255000
ind,1992,17658675807400
ind,1993,18426285281400
ind,1994,19321824272700
ind,1995,20498115466100
ind,1996,22091569536100
ind,1997,22752031565300
ind,1998,24231184237200
ind,1999,25704283564000
ind,2000,26588405370900
ind,2001,28171185861400
ind,2002,28979833710900
ind,2003,30696981706800
ind,2004,32284361186400
ind,2005,34691384814300
ind,2006,36403673690700
ind,2007,39054430650800
ind,2008,40793210980100
ind,2009,42833188595600
ind,2010,45711753839900
ind,2011,49104473750500
ind,2012,51790909213200
ind,2013,55573291237700
ind,2014,59126567208900
ind,2015,63814187159400
ind,2016,69002360052700
ind,2017,73307284856100
ind,2018,78844234022200
ind,2019,83217006243700
ind,2020,75609854749700
irl,1970,19716481000
irl,1971,20354838000
irl,1972,21402797000
irl,1973,22939160000
irl,1974,23315881000
irl,1975,23508069000
irl,1976,24173354000
irl,1977,25809780000
irl,1978,28161380000
irl,1979,29410030000
irl,1980,29536171000
irl,1981,30037899000
irl,1982,27917887000
irl,1983,28155711000
irl,1984,28721501000
irl,1985,30040166000
irl,1986,30644791000
irl,1987,31663639000
irl,1988,33083859000
irl,1989,35240448000
irl,1990,35738586000
irl,1991,36383624000
irl,1992,37433922000
irl,1993,38521712000
irl,1994,40202804000
irl,1995,41588478000
irl,1996,44444983000
irl,1997,47500147000
irl,1998,51270040000
irl,1999,56132845000
irl,2000,61968303000
irl,2001,64902076000
irl,2002,67261841000
irl,2003,69139656000
irl,2004,71779005000
irl,2005,76820410000
irl,2006,81727115000
irl,2007,87182028000
irl,2008,87348633000
irl,2009,82698292000
irl,2010,82948142000
irl,2011,81922091000
irl,2012,81385600000
irl,2013,81721172000
irl,2014,83941944000
irl,2015,86507414000
irl,2016,90905199000
irl,2017,92733485000
irl,2018,96183357000
irl,2019,99263714000
irl,2020,88242494000
irn,1960,229927459087805
irn,1961,230794212584845
irn,1962,235423550501827
irn,1963,238252525599835
irn,1964,229835626253317
irn,1965,240383981216698
irn,1966,262419066064284
irn,1967,290235147445612
irn,1968,286092403620300
irn,1969,309013379714655
irn,1970,340872733105166
irn,1971,391113650711604.9375
irn,1972,413096102321452.9375
irn,1973,468011770874568
irn,1974,571891628765804
irn,1975,750925162457992
irn,1976,748069369863203
irn,1977,801297665125921
irn,1978,816973470331145.875
irn,1979,844674343544127
irn,1980,806563270760553
irn,1981,830591151495749
irn,1982,891364555545928
irn,1983,1020309371139660
irn,1984,1074870833218810
irn,1985,1093005825531300
irn,1986,982411687256817
irn,1987,922077858628973
irn,1988,928575771679089.875
irn,1989,930976866372005
irn,1990,1129275133832060
irn,1991,1230089843899600
irn,1992,1286390996417800
irn,1993,1326930150835400
irn,1994,1268357733725800
irn,1995,1191422071188200
irn,1996,1238896946585400
irn,1997,1342512941144700
irn,1998,1382184780538200
irn,1999,1383878273543300
irn,2000,1530239613127300
irn,2001,1623913589898300
irn,2002,1803995930186500
irn,2003,1831123055716100
irn,2004,1992378624497600
irn,2005,2134107690382000
irn,2006,2295435992697400
irn,2007,2588201645397500
irn,2008,2495678443305600
irn,2009,2547322626303200
irn,2010,2658555378882700
irn,2011,2775374296775300
irn,2012,2714424315756200
irn,2013,2663721013614400
irn,2014,2718273639788500
irn,2015,2623008260821300
irn,2016,2722772345512800
irn,2017,2790688444690200
irn,2018,2717040038630100
irn,2019,2507677117698600
irn,2020,2497871676770030
irq,2007,42963013300000
irq,2008,43596054688800
irq,2009,55888671955000
irq,2010,57588796568900
irq,2011,57741132071900
irq,2012,72327889767000
irq,2013,73698707241800
irq,2014,78734167521300
irq,2015,74418383441000
irq,2016,76762191029400
irq,2017,78080233699300
irq,2018,79843958969100
irq,2019,81073081508900
isl,1990,662607590000
isl,1991,682537275000
isl,1992,660450303000
isl,1993,629803963000
isl,1994,647904056000
isl,1995,661911123000
isl,1996,695212659000
isl,1997,738930005000
isl,1998,825988431000
isl,1999,886117466000
isl,2000,921109251000
isl,2001,895416619000
isl,2002,888926736000
isl,2003,941716169000
isl,2004,1009036457000
isl,2005,1126733533000
isl,2006,1170108344000
isl,2007,1247541663000
isl,2008,1164007148000
isl,2009,1018518759000
isl,2010,1015852734000
isl,2011,1037630301000
isl,2012,1056511901000
isl,2013,1067798912000
isl,2014,1098823225000
isl,2015,1148116570000
isl,2016,1225427499000
isl,2017,1323035108000
isl,2018,1386695073000
isl,2019,1412964761000
isl,2020,1370473120000
isr,1970,65449375000
isr,1971,68970770000
isr,1972,75892132000
isr,1973,82267071000
isr,1974,88538797000
isr,1975,88526655000
isr,1976,92876022000
isr,1977,97584161000
isr,1978,105882032000
isr,1979,114352274000
isr,1980,110151205000
isr,1981,124509697000
isr,1982,134703197000
isr,1983,146447177000
isr,1984,136406517000
isr,1985,138158519000
isr,1986,159005173000
isr,1987,173161384000
isr,1988,181266003000
isr,1989,182262011000
isr,1990,193140458000
isr,1991,207141634000
isr,1992,222843542000
isr,1993,238900191000
isr,1994,261736679000
isr,1995,283827545000
isr,1996,300826345000
isr,1997,313010173000
isr,1998,331345307000
isr,1999,345452036000
isr,2000,374567631000
isr,2001,389215660000
isr,2002,395053195000
isr,2003,395638308000
isr,2004,416576635000
isr,2005,430679128000
isr,2006,451871255000
isr,2007,488096373000
isr,2008,499004594000
isr,2009,504983118000
isr,2010,529929083000
isr,2011,552788050000
isr,2012,569654443000
isr,2013,589589102000
isr,2014,615443822000
isr,2015,637338790000
isr,2016,676757632000
isr,2017,700888643000
isr,2018,725694634000
isr,2019,754057248000
isr,2020,684938325000
ita,1970,444708616000
ita,1971,461507453000
ita,1972,476782747000
ita,1973,504408682000
ita,1974,520279481000
ita,1975,521889771000
ita,1976,545283939000
ita,1977,561540787000
ita,1978,576269675000
ita,1979,615223426000
ita,1980,652084594000
ita,1981,662571270000
ita,1982,669047304000
ita,1983,667847620000
ita,1984,687557661000
ita,1985,707269971000
ita,1986,736014310000
ita,1987,762812185000
ita,1988,793998066000
ita,1989,825515768000
ita,1990,842394833000
ita,1991,864958997000
ita,1992,879881858000
ita,1993,853133113000
ita,1994,866196808000
ita,1995,879424100000
ita,1996,888648600000
ita,1997,919646200000
ita,1998,950600300000
ita,1999,976755700000
ita,2000,1002735100000
ita,2001,1009194400000
ita,2002,1008768500000
ita,2003,1015577200000
ita,2004,1025444500000
ita,2005,1039663800000
ita,2006,1053627600000
ita,2007,1066135200000
ita,2008,1054065400000
ita,2009,1038235300000
ita,2010,1049139800000
ita,2011,1049819400000
ita,2012,1010820800000
ita,2013,986115100000
ita,2014,987837400000
ita,2015,1005936200000
ita,2016,1018479600000
ita,2017,1034150400000
ita,2018,1043806500000
ita,2019,1046127700000
ita,2020,933688500000
jam,2007,711413000000
jam,2008,733438000000
jam,2009,652323000000
jam,2010,644269000000
jam,2011,668907000000
jam,2012,662325000000
jam,2013,657777000000
jam,2014,652211000000
jam,2015,651549000000
jam,2016,650520000000
jam,2017,658147000000
jam,2018,664654000000
jam,2019,671455000000
jam,2020,602966590000
jor,1976,2905196066.53459
jor,1977,2039848024.84654
jor,1978,3016117494.7925
jor,1979,4014864545.47453
jor,1980,4029527742.00195
jor,1981,4232359869.82371
jor,1982,5808827865.38201
jor,1983,6409568728.75571
jor,1984,5678935722.2711
jor,1985,5905497304.55157
jor,1986,6654903939.67767
jor,1987,4899897930.62784
jor,1988,6186340257.51753
jor,1989,5357889277.4389
jor,1990,5630650122.65416
jor,1991,5554888400
jor,1992,6521177800
jor,1993,6536638900
jor,1994,6642586100
jor,1995,6648658000
jor,1996,7351030500
jor,1997,7705959500
jor,1998,8205045800
jor,1999,8499351300
jor,2000,9483047200
jor,2001,10106894300
jor,2002,10169411300
jor,2003,10822447000
jor,2004,12020318500
jor,2005,13458934600
jor,2006,14092068700
jor,2007,15771058600
jor,2008,14864231800
jor,2009,14859103000
jor,2010,15126410500
jor,2011,17573079600
jor,2012,18827004100
jor,2013,21385325500
jor,2014,21481836100
jor,2015,21853029000
jor,2016,22453711300
jor,2017,23596378000
jor,2018,24140966000
jor,2019,24938266100
jor,2020,25628395100
jpn,1970,97913917931000
jpn,1971,103279739274000
jpn,1972,112540075633000
jpn,1973,122437150757000
jpn,1974,122331123649000
jpn,1975,127710021733000
jpn,1976,131421128108000
jpn,1977,136732893762000
jpn,1978,143912500792000
jpn,1979,153251572456000
jpn,1980,154887568130000
jpn,1981,158730481613000
jpn,1982,166115974129000
jpn,1983,171728238170000
jpn,1984,177113950230000
jpn,1985,184388411865000
jpn,1986,191177725701000
jpn,1987,199548923433000
jpn,1988,209831730038000
jpn,1989,220168725429000
jpn,1990,230715230376000
jpn,1991,235838672801000
jpn,1992,241199280453000
jpn,1993,243805648733000
jpn,1994,249412300000000
jpn,1995,255553500000000
jpn,1996,260557900000000
jpn,1997,262002600000000
jpn,1998,260307900000000
jpn,1999,263087300000000
jpn,2000,267138800000000
jpn,2001,272616900000000
jpn,2002,276130000000000
jpn,2003,277881000000000
jpn,2004,281553400000000
jpn,2005,285863000000000
jpn,2006,288516900000000
jpn,2007,290695700000000
jpn,2008,287401600000000
jpn,2009,284771600000000
jpn,2010,291408100000000
jpn,2011,289879700000000
jpn,2012,295760100000000
jpn,2013,303468000000000
jpn,2014,300716800000000
jpn,2015,300064900000000
jpn,2016,298784600000000
jpn,2017,301929000000000
jpn,2018,302750100000000
jpn,2019,301832500000000
jpn,2020,284183000000000
kaz,1990,4710374409955.76953
kaz,1991,4496000357800
kaz,1992,4445352999500
kaz,1993,4027739810000
kaz,1994,3079236798500
kaz,1995,2449214734400
kaz,1996,2323489554300
kaz,1997,2397786463800
kaz,1998,2381271630200
kaz,1999,2392699930200
kaz,2000,2423232707500
kaz,2001,2618349807200
kaz,2002,2686402801500
kaz,2003,3003000074700
kaz,2004,3419026237000
kaz,2005,3784440000000
kaz,2006,4259735160000
kaz,2007,4720446248700
kaz,2008,5068835521200
kaz,2009,5092251489300
kaz,2010,5675956949900
kaz,2011,6353170523800
kaz,2012,6993277339400
kaz,2013,7737321219800
kaz,2014,7840073665300
kaz,2015,7982723717000
kaz,2016,8081233503000
kaz,2017,8205843091200
kaz,2018,8704563025700
kaz,2019,9233935968418.70117
kaz,2020,8883552584821.7793
ken,1960,588351258381.23291
ken,1961,595684483512.08301
ken,1962,643286823960.12305
ken,1963,644082915699.03699
ken,1964,688593409681.677
ken,1965,743182370257.77185
ken,1966,801981810144.62891
ken,1967,844687327148.89502
ken,1968,763771611047.86206
ken,1969,786821266038.31604
ken,1970,711883292948.93518
ken,1971,1031822935861.84998
ken,1972,1167396223282.07007
ken,1973,1090721890569.18994
ken,1974,1253843582029.03003
ken,1975,1229280617692.3999
ken,1976,1165876050896.93994
ken,1977,1265006381952.45996
ken,1978,1447217730745.20996
ken,1979,1505251937254.73999
ken,1980,1542751807852.54004
ken,1981,1485026439985.09009
ken,1982,1531935593285.43994
ken,1983,1482034137054.23999
ken,1984,1599584975366.36011
ken,1985,1490482588635.78003
