geo,time,sh_xpd_ehex_pp_cd
sgp,2007,0
sgp,2008,0
sgp,2009,0
sgp,2010,0
sgp,2011,0
sgp,2012,0
sgp,2013,0
sgp,2014,0
sgp,2015,0
sgp,2016,0
sgp,2017,0
sgp,2018,0
sgp,2019,0
slb,2000,1.9439
slb,2001,3.95438
slb,2002,57.36427
slb,2003,24.77338
slb,2004,42.66521
slb,2005,41.68504
slb,2006,46.21697
slb,2007,38.34029
slb,2008,47.24225
slb,2009,78.50128
slb,2010,112.08276
slb,2011,67.8438
slb,2012,41.62443
slb,2013,45.72049
slb,2014,48.05334
slb,2015,31.69893
slb,2016,30.86814
slb,2017,26.12706
slb,2018,20.21987
slb,2019,28.60711
sle,2000,6.76571
sle,2001,3.83554
sle,2002,5.72736
sle,2003,7.57943
sle,2004,12.82607
sle,2005,17.20063
sle,2006,19.75277
sle,2007,16.46738
sle,2008,18.79996
sle,2009,25.92227
sle,2010,29.96273
sle,2011,36.96464
sle,2012,26.14393
sle,2013,60.30068
sle,2014,186.85574
sle,2015,163.80023
sle,2016,113.6964
sle,2017,53.37552
sle,2018,40.77897
sle,2019,47.07162
slv,2000,4.74794
slv,2001,8.8719
slv,2002,7.02776
slv,2003,6.54505
slv,2004,13.16743
slv,2005,13.60984
slv,2006,24.46094
slv,2007,26.17994
slv,2008,32.76241
slv,2009,63.22541
slv,2010,45.84183
slv,2011,28.92095
slv,2012,16.05496
slv,2013,22.65869
slv,2014,23.74799
slv,2015,11.81293
slv,2016,13.93839
slv,2017,0.86158
slv,2018,1.27601
slv,2019,4.20806
srb,2003,7.01288
srb,2004,7.53943
srb,2005,5.89096
srb,2006,6.06983
srb,2007,6.0968
srb,2008,2.39513
srb,2009,3.57635
srb,2010,10.92025
srb,2011,10.1605
srb,2012,9.72472
srb,2013,9.19501
srb,2014,7.56609
srb,2015,5.33447
srb,2016,5.81497
srb,2017,2.62408
srb,2018,10.65534
srb,2019,27.67615
ssd,2017,57.52064
ssd,2018,40.16162
ssd,2019,34.62806
stp,2000,50.12755
stp,2001,51.60949
stp,2002,52.33337
stp,2003,55.52634
stp,2004,57.86865
stp,2005,64.77217
stp,2006,115.50575
stp,2007,97.75254
stp,2008,106.92341
stp,2009,99.42917
stp,2010,92.14162
stp,2011,90.383
stp,2012,89.67368
stp,2013,131.08474
stp,2014,123.20194
stp,2015,104.58723
stp,2016,109.76854
stp,2017,95.90438
stp,2018,80.42509
stp,2019,75.94112
sur,2000,71.21967
sur,2001,0.5643
sur,2002,28.55917
sur,2003,30.11754
sur,2004,41.20131
sur,2005,25.79175
sur,2006,57.81853
sur,2007,13.72868
sur,2008,20.5573
sur,2009,22.24626
sur,2010,43.68152
sur,2011,28.4305
sur,2012,12.61301
sur,2013,5.7782
sur,2014,5.72588
sur,2015,3.07178
sur,2016,12.46506
sur,2017,5.70734
sur,2018,17.28052
sur,2019,9.99158
swe,2001,0
swe,2002,0
swe,2003,0
swe,2004,0
swe,2005,0
swe,2006,0
swe,2007,0
swe,2008,0
swe,2009,0
swe,2010,0
swe,2011,0
swe,2012,0
swe,2013,0
swe,2014,0
swe,2015,0
swe,2016,0
swe,2017,0
swe,2018,0
swe,2019,0
swz,2000,9.00152
swz,2001,27.5831
swz,2002,44.58447
swz,2003,62.52202
swz,2004,79.68487
swz,2005,86.21775
swz,2006,136.96206
swz,2007,133.54907
swz,2008,157.92539
swz,2009,149.10423
swz,2010,170.56868
swz,2011,218.65429
swz,2012,200.1338
swz,2013,194.49748
swz,2014,234.42337
swz,2015,203.21248
swz,2016,193.85725
swz,2017,139.38254
swz,2018,186.97722
swz,2019,159.44671
syc,2000,0
syc,2001,1.6299
syc,2002,4.96029
syc,2003,6.53959
syc,2004,16.07791
syc,2005,4.58003
syc,2006,4.83962
syc,2007,3.71701
syc,2008,3.08113
syc,2009,2.6384
syc,2010,19.35669
syc,2011,65.78869
syc,2012,19.2621
syc,2013,28.49304
syc,2014,4.96623
syc,2015,3.67864
syc,2016,51.56717
syc,2017,7.83493
syc,2018,5.58825
syc,2019,0
syr,2000,0.20745
syr,2001,0.31649
syr,2002,0.73164
syr,2003,0.62898
syr,2004,0.50304
syr,2005,0.26725
syr,2006,2.61413
syr,2007,1.26106
syr,2008,1.32827
syr,2009,1.94449
syr,2010,2.00538
syr,2011,2.59416
syr,2012,1.63329
tcd,2000,1.55785
tcd,2001,1.71314
tcd,2002,2.12489
tcd,2003,10.10053
tcd,2004,8.25971
tcd,2005,7.54815
tcd,2006,8.39953
tcd,2007,4.35412
tcd,2008,3.84825
tcd,2009,5.93358
tcd,2010,4.40302
tcd,2011,8.74904
tcd,2012,7.08377
tcd,2013,5.2993
tcd,2014,7.55823
tcd,2015,14.02059
tcd,2016,18.76213
tcd,2017,14.81146
tcd,2018,10.1704
tcd,2019,14.18088
tgo,2000,1.45171
tgo,2001,1.70854
tgo,2002,1.95026
tgo,2003,2.43234
tgo,2004,3.04692
tgo,2005,3.57
tgo,2006,4.46963
tgo,2007,5.31188
tgo,2008,5.91218
tgo,2009,6.41005
tgo,2010,4.02197
tgo,2011,6.23821
tgo,2012,8.10905
tgo,2013,13.94887
tgo,2014,13.55977
tgo,2015,14.51381
tgo,2016,19.79633
tgo,2017,19.6219
tgo,2018,12.21051
tgo,2019,11.44515
tha,2000,0.0179
tha,2001,0.0466
tha,2002,0.57534
tha,2003,0.52249
tha,2004,0.54024
tha,2005,0.18547
tha,2006,0.19102
tha,2007,0.20237
tha,2008,0.54928
tha,2009,0.31553
tha,2010,0.58311
tha,2011,0.92584
tha,2012,0.6876
tha,2013,1.65624
tha,2014,1.9331
tha,2015,1.6994
tha,2016,0.57672
tha,2017,0.57408
tha,2018,1.06405
tha,2019,0.83259
tjk,2000,0.03942
tjk,2001,2.262
tjk,2002,1.97502
tjk,2003,6.28927
tjk,2004,6.50439
tjk,2005,11.83417
tjk,2006,10.22431
tjk,2007,10.67156
tjk,2008,10.19906
tjk,2009,15.20481
tjk,2010,11.90775
tjk,2011,21.207
tjk,2012,13.96662
tjk,2013,17.56347
tjk,2014,14.09506
tjk,2015,15.46234
tjk,2016,11.25654
tjk,2017,17.05871
tjk,2018,10.40695
tjk,2019,3.31238
tkm,2000,0.02449
tkm,2001,0.17402
tkm,2002,0.40986
tkm,2003,0.84761
tkm,2004,0.56084
tkm,2005,0.58312
tkm,2006,0.65224
tkm,2007,0.68068
tkm,2008,1.32916
tkm,2009,1.3073
tkm,2010,1.06166
tkm,2011,2.51659
tkm,2012,2.49947
tkm,2013,1.05425
tkm,2014,2.09762
tkm,2015,2.09344
tkm,2016,1.72115
tkm,2017,0.98361
tkm,2018,4.53786
tkm,2019,1.07042
tls,2003,3.11548
tls,2004,11.48145
tls,2005,14.92207
tls,2006,28.68215
tls,2007,53.96604
tls,2008,45.821
tls,2009,61.56089
tls,2010,47.4487
tls,2011,53.25935
tls,2012,51.10158
tls,2013,86.74919
tls,2014,70.93826
tls,2015,69.88368
tls,2016,84.54607
tls,2017,47.48968
tls,2018,66.64978
tls,2019,68.3724
ton,2000,1.25784
ton,2001,16.25183
ton,2002,16.2919
ton,2003,17.82252
ton,2004,60.94197
ton,2005,46.54951
ton,2006,84.31273
ton,2007,37.44481
ton,2008,118.73365
ton,2009,7.57922
ton,2010,57.9569
ton,2011,24.02784
ton,2012,91.36478
ton,2013,35.85396
ton,2014,90.01746
ton,2015,69.73546
ton,2016,85.50481
ton,2017,96.99556
ton,2018,74.36876
ton,2019,93.82043
tto,2000,0
tto,2001,0.00929
tto,2002,1.06597
tto,2003,0.70938
tto,2004,1.12529
tto,2005,1.75915
tto,2006,2.07051
tto,2007,2.35438
tto,2008,4.05561
tto,2009,3.94533
tto,2010,3.39787
tto,2011,3.18254
tto,2012,1.72954
tto,2013,1.26473
tto,2014,1.17274
tto,2015,1.77796
tto,2016,1.31301
tto,2017,0
tto,2018,0.21662
tto,2019,1.16373
tun,2000,0.3047
tun,2001,0.29141
tun,2002,0.28074
tun,2003,0.26921
tun,2004,0.25742
tun,2005,0.26587
tun,2006,1.41178
tun,2007,2.73702
tun,2008,4.11717
tun,2009,5.69109
tun,2010,7.16084
tun,2011,8.94083
tun,2012,0.66853
tun,2013,0.7261
tun,2014,0.4324
tun,2015,0.21157
tun,2016,4.71919
tun,2017,3.31646
tun,2018,3.49125
tun,2019,2.83581
tur,2019,0
tuv,2000,0.11238
tuv,2001,22.0413
tuv,2002,20.54145
tuv,2003,30.54957
tuv,2004,9.37206
tuv,2005,6.76291
tuv,2006,54.14837
tuv,2007,15.95985
tuv,2008,6.0627
tuv,2009,53.8593
tuv,2010,57.65391
tuv,2011,53.12204
tuv,2012,38.8855
tuv,2013,130.4007
tuv,2014,72.03334
tuv,2015,120.49411
tuv,2016,121.39047
tuv,2017,179.3192
tuv,2018,122.76906
tuv,2019,249.43229
tza,2000,13.76108
tza,2001,15.18322
tza,2002,15.43598
tza,2003,18.37603
tza,2004,21.26138
tza,2005,26.65193
tza,2006,54.52969
tza,2007,52.41454
tza,2008,26.79434
tza,2009,34.26057
tza,2010,41.55657
tza,2011,48.72961
tza,2012,49.43889
tza,2013,48.01138
tza,2014,38.10386
tza,2015,31.48983
tza,2016,34.73869
tza,2017,39.28931
tza,2018,42.79191
tza,2019,35.90928
uga,2000,15.37725
uga,2001,14.56514
uga,2002,12.6691
uga,2003,9.27202
uga,2004,16.15064
uga,2005,24.41329
uga,2006,28.17682
uga,2007,28.11399
uga,2008,30.09653
uga,2009,49.24094
uga,2010,64.45858
uga,2011,81.34689
uga,2012,62.81741
uga,2013,48.66864
uga,2014,43.7651
uga,2015,48.66065
uga,2016,44.53109
uga,2017,37.62022
uga,2018,40.09125
uga,2019,38.81739
ukr,2000,0.31535
ukr,2001,0.30518
ukr,2002,0.31329
ukr,2003,0.19036
ukr,2004,1.71084
ukr,2005,1.08073
ukr,2006,2.46045
ukr,2007,3.44689
ukr,2008,3.38257
ukr,2009,4.18393
ukr,2010,4.1373
ukr,2011,2.60296
ukr,2012,3.78472
ukr,2013,5.01981
ukr,2014,6.67545
ukr,2015,13.00339
ukr,2016,9.66546
ukr,2017,14.01267
ukr,2018,9.20704
ukr,2019,6.16512
ury,2000,0.22281
ury,2001,0.21684
ury,2002,0.19556
ury,2003,0.68417
ury,2004,0.87798
ury,2008,0.78543
ury,2009,0.54816
ury,2010,0.6057
ury,2011,0.53882
ury,2012,0.46037
ury,2013,0.57672
ury,2014,0.94295
ury,2015,0.35993
ury,2016,0.38835
ury,2017,0.13753
ury,2018,0
ury,2019,0
usa,2000,0
usa,2001,0
usa,2002,0
usa,2003,0
usa,2004,0
usa,2005,0
usa,2006,0
usa,2007,0
usa,2008,0
usa,2009,0
usa,2010,0
usa,2011,0
usa,2012,0
usa,2013,0
usa,2014,0
usa,2015,0
usa,2016,0
usa,2017,0
usa,2018,0
usa,2019,0
uzb,2000,0
uzb,2001,0.00184
uzb,2002,0.00033
uzb,2003,7.14025
uzb,2004,5.13595
uzb,2005,8.05432
uzb,2006,4.52634
uzb,2007,4.29573
uzb,2008,3.87894
uzb,2009,4.3339
uzb,2010,4.34565
uzb,2011,5.3673
uzb,2012,4.31286
uzb,2013,5.76239
uzb,2014,5.58619
uzb,2015,4.40673
uzb,2016,3.13018
uzb,2017,3.53741
uzb,2018,3.0181
uzb,2019,0.22181
vct,2000,0
vct,2001,0
vct,2002,0
vct,2003,0
vct,2004,0
vct,2005,0.708
vct,2006,7.1158
vct,2007,18.52769
vct,2008,10.8058
vct,2009,9.32095
vct,2010,23.94694
vct,2011,33.61462
vct,2012,13.78591
vct,2013,7.2048
vct,2014,9.04203
vct,2015,7.86921
vct,2016,2.5997
vct,2017,6.71451
vct,2018,2.27277
vct,2019,9.61663
ven,2000,0.44288
ven,2001,0.68578
ven,2002,1.11583
ven,2003,0.61202
ven,2004,0.12952
ven,2005,0.10698
ven,2006,0.33701
ven,2007,0.20994
ven,2008,0.09547
ven,2009,0.08367
ven,2010,0.1446
ven,2011,0.1933
ven,2012,0.10716
ven,2013,0.08721
ven,2014,0.05045
ven,2015,0.03902
ven,2016,0.03258
ven,2017,0.02113
ven,2018,0.08525
ven,2019,0.14972
vnm,2000,4.09288
vnm,2001,4.79528
vnm,2002,4.89445
vnm,2003,5.60017
vnm,2004,7.79062
vnm,2005,6.04929
vnm,2006,6.98766
vnm,2007,6.92361
vnm,2008,4.26496
vnm,2009,5.13763
vnm,2010,5.64242
vnm,2011,6.2673
vnm,2012,7.66531
vnm,2013,7.59146
vnm,2014,10.60341
vnm,2015,7.45443
vnm,2016,8.54777
vnm,2017,4.60001
vnm,2018,5.02233
vnm,2019,5.42389
vut,2000,11.09196
vut,2001,10.89353
vut,2002,19.05086
vut,2003,11.71649
vut,2004,16.68669
vut,2005,16.79291
vut,2006,19.30863
vut,2007,12.69682
vut,2008,13.20805
vut,2009,23.81435
vut,2010,32.04691
vut,2011,23.16001
vut,2012,33.77231
vut,2013,47.84475
vut,2014,74.33111
vut,2015,50.2813
vut,2016,33.87049
vut,2017,27.68254
vut,2018,25.26171
vut,2019,34.60103
wsm,2000,6.44811
wsm,2001,4.79772
wsm,2002,17.59846
wsm,2003,30.49452
wsm,2004,39.43334
wsm,2005,41.03429
wsm,2006,39.47472
wsm,2007,45.19836
wsm,2008,22.25557
wsm,2009,26.78228
wsm,2010,31.53794
wsm,2011,57.67919
wsm,2012,18.79935
wsm,2013,83.13897
wsm,2014,65.16736
wsm,2015,28.67893
wsm,2016,37.29439
wsm,2017,46.94961
wsm,2018,53.92689
wsm,2019,71.6335
yem,2000,4.38831
yem,2001,4.24058
yem,2002,3.84958
yem,2003,3.43657
yem,2004,4.47705
yem,2005,3.80371
yem,2006,7.04418
yem,2007,6.29408
yem,2008,5.65381
yem,2009,6.70354
yem,2010,5.19598
yem,2011,6.21212
yem,2012,6.38758
yem,2013,8.53889
yem,2014,11.28198
yem,2015,8.56339
zaf,2000,4.0626
zaf,2001,4.05707
zaf,2002,3.98343
zaf,2003,37.7964
zaf,2004,38.64352
zaf,2005,88.73504
zaf,2006,52.01782
zaf,2007,62.97911
zaf,2008,74.10754
zaf,2009,78.70872
zaf,2010,77.62974
zaf,2011,75.50789
zaf,2012,70.17356
zaf,2013,74.32143
zaf,2014,18.54142
zaf,2015,18.46557
zaf,2016,22.70508
zaf,2017,12.01187
zaf,2018,12.96679
zaf,2019,13.10237
zmb,2000,3.52451
zmb,2001,7.93217
zmb,2002,16.44256
zmb,2003,26.61672
zmb,2004,38.69982
zmb,2005,52.93748
zmb,2006,43.06348
zmb,2007,39.85678
zmb,2008,46.144
zmb,2009,74.25128
zmb,2010,53.93753
zmb,2011,42.37669
zmb,2012,59.68871
zmb,2013,91.90628
zmb,2014,44.11391
zmb,2015,55.31907
zmb,2016,64.77727
zmb,2017,61.90854
zmb,2018,80.55694
zmb,2019,84.13772
zwe,2010,52.69981
zwe,2011,32.62735
zwe,2012,25.20774
zwe,2013,36.64414
zwe,2014,42.97373
zwe,2015,48.4343
zwe,2016,60.11771
zwe,2017,69.45104
zwe,2018,67.75904
zwe,2019,61.59391
