geo,time,sl_emp_mpyr_fe_zs
rou,2003,0.82
rou,2004,0.87
rou,2005,0.91
rou,2006,0.87
rou,2007,0.69
rou,2008,0.68
rou,2009,0.77
rou,2010,0.72
rou,2011,0.68
rou,2012,0.78
rou,2013,0.79
rou,2014,0.71
rou,2015,0.66
rou,2016,0.65
rou,2017,0.62
rou,2018,0.66
rou,2019,0.62
rus,1991,0.03
rus,1992,0.03
rus,1993,0.11
rus,1994,0.15
rus,1995,0.16
rus,1996,0.17
rus,1997,0.87
rus,1998,0.86
rus,1999,0.75
rus,2000,0.79
rus,2001,0.83
rus,2002,0.84
rus,2003,0.83
rus,2004,0.8
rus,2005,0.8
rus,2006,0.79
rus,2007,0.78
rus,2008,0.8
rus,2009,0.93
rus,2010,0.93
rus,2011,0.89
rus,2012,0.85
rus,2013,0.88
rus,2014,0.86
rus,2015,0.86
rus,2016,0.84
rus,2017,0.86
rus,2018,0.95
rus,2019,1.05
rwa,1991,0.04
rwa,1992,0.04
rwa,1993,0.04
rwa,1994,0.04
rwa,1995,0.05
rwa,1996,0.05
rwa,1997,0.05
rwa,1998,0.05
rwa,1999,0.04
rwa,2000,0.04
rwa,2001,0.05
rwa,2002,0.05
rwa,2003,0.04
rwa,2004,0.04
rwa,2005,0.04
rwa,2006,0.05
rwa,2007,0.05
rwa,2008,0.05
rwa,2009,0.05
rwa,2010,0.05
rwa,2011,0.05
rwa,2012,0.05
rwa,2013,0.04
rwa,2014,0.04
rwa,2015,0.04
rwa,2016,0.04
rwa,2017,0.04
rwa,2018,0.04
rwa,2019,0.04
sau,1991,0.23
sau,1992,0.23
sau,1993,0.22
sau,1994,0.22
sau,1995,0.23
sau,1996,0.24
sau,1997,0.24
sau,1998,0.24
sau,1999,0.25
sau,2000,0.26
sau,2001,0.26
sau,2002,0.26
sau,2003,0.27
sau,2004,0.28
sau,2005,0.3
sau,2006,0.3
sau,2007,0.31
sau,2008,0.32
sau,2009,0.32
sau,2010,0.34
sau,2011,0.37
sau,2012,0.38
sau,2013,0.4
sau,2014,0.39
sau,2015,0.2
sau,2016,0.22
sau,2017,0.23
sau,2018,0.23
sau,2019,0.22
sdn,1991,0.62
sdn,1992,0.61
sdn,1993,0.57
sdn,1994,0.55
sdn,1995,0.57
sdn,1996,0.6
sdn,1997,0.63
sdn,1998,0.65
sdn,1999,0.66
sdn,2000,0.74
sdn,2001,0.78
sdn,2002,0.84
sdn,2003,0.94
sdn,2004,1.03
sdn,2005,1.1
sdn,2006,1.21
sdn,2007,1.39
sdn,2008,1.5
sdn,2009,1.55
sdn,2010,1.31
sdn,2011,1.7
sdn,2012,1.72
sdn,2013,1.79
sdn,2014,1.72
sdn,2015,1.69
sdn,2016,1.8
sdn,2017,1.91
sdn,2018,1.73
sdn,2019,1.63
sen,1991,0.07
sen,1992,0.08
sen,1993,0.09
sen,1994,0.1
sen,1995,0.11
sen,1996,0.11
sen,1997,0.12
sen,1998,0.14
sen,1999,0.15
sen,2000,0.16
sen,2001,0.17
sen,2002,0.18
sen,2003,0.19
sen,2004,0.21
sen,2005,0.22
sen,2006,0.23
sen,2007,0.26
sen,2008,0.28
sen,2009,0.29
sen,2010,0.31
sen,2011,0.33
sen,2012,0.35
sen,2013,0.37
sen,2014,0.4
sen,2015,0.43
sen,2016,0.43
sen,2017,0.44
sen,2018,0.44
sen,2019,0.44
sgp,1991,2
sgp,1992,2.05
sgp,1993,2.11
sgp,1994,2.15
sgp,1995,2.08
sgp,1996,2.06
sgp,1997,2.42
sgp,1998,1.9
sgp,1999,2.51
sgp,2000,2.31
sgp,2001,2.09
sgp,2002,2.46
sgp,2003,2.49
sgp,2004,2.61
sgp,2005,2.74
sgp,2006,2.85
sgp,2007,2.71
sgp,2008,2.81
sgp,2009,2.72
sgp,2010,3
sgp,2011,3.23
sgp,2012,3.64
sgp,2013,4.1
sgp,2014,3.21
sgp,2015,3.46
sgp,2016,3.16
sgp,2017,2.75
sgp,2018,2.57
sgp,2019,2.53
slb,1991,0.65
slb,1992,0.64
slb,1993,0.65
slb,1994,0.6
slb,1995,0.58
slb,1996,0.56
slb,1997,0.52
slb,1998,0.47
slb,1999,0.44
slb,2000,0.46
slb,2001,0.5
slb,2002,0.51
slb,2003,0.5
slb,2004,0.52
slb,2005,0.55
slb,2006,0.54
slb,2007,0.5
slb,2008,0.46
slb,2009,0.49
slb,2010,0.51
slb,2011,0.41
slb,2012,0.39
slb,2013,0.4
slb,2014,0.39
slb,2015,0.38
slb,2016,0.36
slb,2017,0.35
slb,2018,0.34
slb,2019,0.34
sle,1991,2.73
sle,1992,2.76
sle,1993,2.76
sle,1994,2.77
sle,1995,2.83
sle,1996,2.81
sle,1997,2.88
sle,1998,2.91
sle,1999,2.81
sle,2000,2.71
sle,2001,2.73
sle,2002,2.74
sle,2003,2.83
sle,2004,2.87
sle,2005,2.87
sle,2006,2.84
sle,2007,2.92
sle,2008,2.86
sle,2009,2.8
sle,2010,2.79
sle,2011,2.81
sle,2012,2.79
sle,2013,2.84
sle,2014,2.94
sle,2015,2.79
sle,2016,2.72
sle,2017,2.88
sle,2018,2.98
sle,2019,3.02
slv,1991,3.03
slv,1992,3.02
slv,1993,3
slv,1994,3.18
slv,1995,2.87
slv,1996,2.6
slv,1997,2.96
slv,1998,3.03
slv,1999,3.08
slv,2000,3.12
slv,2001,2.87
slv,2002,2.54
slv,2003,2.72
slv,2004,2.77
slv,2005,2.89
slv,2006,2.75
slv,2007,3.14
slv,2008,2.98
slv,2009,2.82
slv,2010,2.91
slv,2011,2.66
slv,2012,3.13
slv,2013,3.08
slv,2014,3.16
slv,2015,3.19
slv,2016,2.92
slv,2017,2.89
slv,2018,2.86
slv,2019,3.91
som,1991,0.55
som,1992,0.54
som,1993,0.55
som,1994,0.54
som,1995,0.54
som,1996,0.54
som,1997,0.53
som,1998,0.53
som,1999,0.52
som,2000,0.52
som,2001,0.51
som,2002,0.51
som,2003,0.5
som,2004,0.5
som,2005,0.5
som,2006,0.49
som,2007,0.46
som,2008,0.47
som,2009,0.47
som,2010,0.47
som,2011,0.48
som,2012,0.47
som,2013,0.47
som,2014,0.47
som,2015,0.47
som,2016,0.46
som,2017,0.46
som,2018,0.46
som,2019,0.45
srb,1991,3.1
srb,1992,2.81
srb,1993,2.42
srb,1994,2.24
srb,1995,2.24
srb,1996,2.21
srb,1997,2.25
srb,1998,2.25
srb,1999,2.15
srb,2000,2.25
srb,2001,2.4
srb,2002,2.57
srb,2003,2.69
srb,2004,2.76
srb,2005,2.78
srb,2006,2.85
srb,2007,2.88
srb,2008,2.94
srb,2009,2.27
srb,2010,2.41
srb,2011,2.56
srb,2012,2.48
srb,2013,2.58
srb,2014,2.41
srb,2015,2.34
srb,2016,1.95
srb,2017,2.07
srb,2018,2.42
srb,2019,2.25
ssd,1991,0.43
ssd,1992,0.44
ssd,1993,0.45
ssd,1994,0.45
ssd,1995,0.46
ssd,1996,0.47
ssd,1997,0.48
ssd,1998,0.48
ssd,1999,0.49
ssd,2000,0.49
ssd,2001,0.5
ssd,2002,0.5
ssd,2003,0.52
ssd,2004,0.52
ssd,2005,0.54
ssd,2006,0.55
ssd,2007,0.57
ssd,2008,0.59
ssd,2009,0.53
ssd,2010,0.55
ssd,2011,0.58
ssd,2012,0.57
ssd,2013,0.65
ssd,2014,0.59
ssd,2015,0.45
ssd,2016,0.44
ssd,2017,0.44
ssd,2018,0.51
ssd,2019,0.53
stp,1991,0.43
stp,1992,0.43
stp,1993,0.43
stp,1994,0.44
stp,1995,0.44
stp,1996,0.45
stp,1997,0.45
stp,1998,0.46
stp,1999,0.46
stp,2000,0.46
stp,2001,0.44
stp,2002,0.44
stp,2003,0.46
stp,2004,0.44
stp,2005,0.46
stp,2006,0.46
stp,2007,0.45
stp,2008,0.44
stp,2009,0.44
stp,2010,0.45
stp,2011,0.45
stp,2012,0.45
stp,2013,0.45
stp,2014,0.45
stp,2015,0.45
stp,2016,0.46
stp,2017,0.47
stp,2018,0.47
stp,2019,0.48
sur,1991,3.03
sur,1992,2.86
sur,1993,2.62
sur,1994,2.43
sur,1995,2.31
sur,1996,1.35
sur,1997,0.99
sur,1998,0.21
sur,1999,0.23
sur,2000,0.24
sur,2001,0.27
sur,2002,0.29
sur,2003,0.33
sur,2004,0.37
sur,2005,0.39
sur,2006,0.43
sur,2007,0.46
sur,2008,0.49
sur,2009,0.51
sur,2010,0.54
sur,2011,0.58
sur,2012,0.59
sur,2013,0.61
sur,2014,0.63
sur,2015,0.67
sur,2016,0.66
sur,2017,0.63
sur,2018,0.6
sur,2019,0.56
svk,1991,1.49
svk,1992,1.53
svk,1993,1.49
svk,1994,1.42
svk,1995,1.42
svk,1996,1.44
svk,1997,1.42
svk,1998,1.41
svk,1999,1.34
svk,2000,1.54
svk,2001,1.74
svk,2002,1.13
svk,2003,1.44
svk,2004,1.84
svk,2005,1.83
svk,2006,1.87
svk,2007,1.97
svk,2008,1.7
svk,2009,1.88
svk,2010,2.04
svk,2011,2.13
svk,2012,1.89
svk,2013,1.75
svk,2014,1.84
svk,2015,1.86
svk,2016,1.95
svk,2017,1.92
svk,2018,1.63
svk,2019,1.74
svn,1991,1.72
svn,1992,1.77
svn,1993,1.79
svn,1994,2.02
svn,1995,1.96
svn,1996,2.1
svn,1997,2.01
svn,1998,1.82
svn,1999,2.31
svn,2000,1.84
svn,2001,2.1
svn,2002,1.87
svn,2003,1.78
svn,2004,1.68
svn,2005,1.93
svn,2006,2.17
svn,2007,1.58
svn,2008,1.69
svn,2009,1.85
svn,2010,2.09
svn,2011,2.06
svn,2012,1.93
svn,2013,1.82
svn,2014,2.01
svn,2015,2.04
svn,2016,1.95
svn,2017,2.4
svn,2018,2.21
svn,2019,1.93
swe,1991,1.64
swe,1992,1.64
swe,1993,1.64
swe,1994,1.66
swe,1995,1.68
swe,1996,1.74
swe,1997,1.75
swe,1998,1.82
swe,1999,1.88
swe,2000,1.75
swe,2001,1.4
swe,2002,1.36
swe,2003,1.5
swe,2004,1.49
swe,2005,1.63
swe,2006,1.61
swe,2007,1.54
swe,2008,1.57
swe,2009,1.61
swe,2010,1.76
swe,2011,1.66
swe,2012,1.71
swe,2013,1.7
swe,2014,1.66
swe,2015,1.7
swe,2016,1.69
swe,2017,1.49
swe,2018,1.47
swe,2019,1.5
swz,1991,1.22
swz,1992,1.24
swz,1993,1.22
swz,1994,1.25
swz,1995,1.29
swz,1996,1.32
swz,1997,1.31
swz,1998,1.33
swz,1999,1.36
swz,2000,1.45
swz,2001,1.46
swz,2002,1.5
swz,2003,1.5
swz,2004,1.46
swz,2005,1.5
swz,2006,1.51
swz,2007,1.51
swz,2008,1.49
swz,2009,1.48
swz,2010,1.52
swz,2011,1.57
swz,2012,1.59
swz,2013,1.62
swz,2014,1.62
swz,2015,1.6
swz,2016,1.61
swz,2017,1.61
swz,2018,1.64
swz,2019,1.61
syr,1991,1.34
syr,1992,1.37
syr,1993,1.42
syr,1994,1.41
syr,1995,1.42
syr,1996,1.47
syr,1997,1.46
syr,1998,1.4
syr,1999,1.45
syr,2000,1.53
syr,2001,1.36
syr,2002,1.58
syr,2003,1.76
syr,2004,2.03
syr,2005,2.26
syr,2006,2.49
syr,2007,2.06
syr,2008,2.14
syr,2009,0.78
syr,2010,1.01
syr,2011,1.05
syr,2012,0.78
syr,2013,0.59
syr,2014,0.5
syr,2015,0.43
syr,2016,0.39
syr,2017,0.36
syr,2018,0.34
syr,2019,0.33
tcd,1991,0.11
tcd,1992,0.11
tcd,1993,0.1
tcd,1994,0.1
tcd,1995,0.11
tcd,1996,0.11
tcd,1997,0.11
tcd,1998,0.11
tcd,1999,0.11
tcd,2000,0.11
tcd,2001,0.11
tcd,2002,0.11
tcd,2003,0.12
tcd,2004,0.14
tcd,2005,0.15
tcd,2006,0.14
tcd,2007,0.14
tcd,2008,0.14
tcd,2009,0.13
tcd,2010,0.14
tcd,2011,0.14
tcd,2012,0.15
tcd,2013,0.15
tcd,2014,0.16
tcd,2015,0.17
tcd,2016,0.16
tcd,2017,0.16
tcd,2018,0.17
tcd,2019,0.18
tgo,1991,1.06
tgo,1992,1.1
tgo,1993,1.06
tgo,1994,1.11
tgo,1995,1.13
tgo,1996,1.15
tgo,1997,1.19
tgo,1998,1.17
tgo,1999,1.19
tgo,2000,1.13
tgo,2001,1.12
tgo,2002,1.19
tgo,2003,1.21
tgo,2004,1.21
tgo,2005,1.15
tgo,2006,1.13
tgo,2007,1.16
tgo,2008,1.19
tgo,2009,1.22
tgo,2010,1.19
tgo,2011,1.12
tgo,2012,1.16
tgo,2013,1.17
tgo,2014,1.15
tgo,2015,1.12
tgo,2016,1.14
tgo,2017,1.1
tgo,2018,1.11
tgo,2019,1.13
tha,1991,0.82
tha,1992,0.98
tha,1993,0.81
tha,1994,0.75
tha,1995,1.27
tha,1996,1.12
tha,1997,0.89
tha,1998,1.19
tha,1999,1.18
tha,2000,1.74
tha,2001,1.34
tha,2002,1.41
tha,2003,1.45
tha,2004,1.53
tha,2005,1.51
tha,2006,1.58
tha,2007,1.52
tha,2008,1.31
tha,2009,1.5
tha,2010,1.51
tha,2011,1.19
tha,2012,1.37
tha,2013,1.49
tha,2014,1.64
tha,2015,1.52
tha,2016,1.43
tha,2017,1.39
tha,2018,1.39
tha,2019,1.42
tjk,1991,0
tjk,1992,0
tjk,1993,0
tjk,1994,0
tjk,1995,0
tjk,1996,0
tjk,1997,0
tjk,1998,0
tjk,1999,0
tjk,2000,0
tjk,2001,0
tjk,2002,0
tjk,2003,0
tjk,2004,0
tjk,2005,0
tjk,2006,0
tjk,2007,0
tjk,2008,0
tjk,2009,0
tjk,2010,0
tjk,2011,0
tjk,2012,0
tjk,2013,0
tjk,2014,0
tjk,2015,0
tjk,2016,0
tjk,2017,0
tjk,2018,0
tjk,2019,0
tkm,1991,1.19
tkm,1992,1.24
tkm,1993,1.27
tkm,1994,1.17
tkm,1995,1.47
tkm,1996,1.5
tkm,1997,1.75
tkm,1998,1.91
tkm,1999,1.81
tkm,2000,2.13
tkm,2001,1.92
tkm,2002,1.82
tkm,2003,1.92
tkm,2004,1.92
tkm,2005,1.98
tkm,2006,1.74
tkm,2007,1.64
tkm,2008,1.87
tkm,2009,1.88
tkm,2010,1.79
tkm,2011,1.86
tkm,2012,1.8
tkm,2013,1.73
tkm,2014,1.72
tkm,2015,1.73
tkm,2016,1.82
tkm,2017,1.89
tkm,2018,2.05
tkm,2019,2.26
tls,1991,2.38
tls,1992,2.37
tls,1993,2.35
tls,1994,2.31
tls,1995,2.24
tls,1996,2.11
tls,1997,1.97
tls,1998,1.86
tls,1999,2.15
tls,2000,2.48
tls,2001,2.33
tls,2002,2.6
tls,2003,1.82
tls,2004,1.46
tls,2005,1.17
tls,2006,1.61
tls,2007,1.92
tls,2008,1.95
tls,2009,1.95
tls,2010,1.69
tls,2011,1.42
tls,2012,1.31
tls,2013,1.05
tls,2014,1.05
tls,2015,0.96
tls,2016,0.87
tls,2017,0.87
tls,2018,0.88
tls,2019,0.96
ton,1991,0.98
ton,1992,0.98
ton,1993,0.98
ton,1994,0.96
ton,1995,0.95
ton,1996,0.95
ton,1997,0.96
ton,1998,0.96
ton,1999,0.95
ton,2000,0.92
ton,2001,0.91
ton,2002,0.86
ton,2003,0.84
ton,2004,0.8
ton,2005,0.76
ton,2006,0.77
ton,2007,0.75
ton,2008,0.73
ton,2009,0.72
ton,2010,0.68
ton,2011,0.65
ton,2012,0.63
ton,2013,0.62
ton,2014,0.59
ton,2015,0.57
ton,2016,0.54
ton,2017,0.51
ton,2018,0.5
ton,2019,0.49
tto,1991,1.86
tto,1992,2.27
tto,1993,2.14
tto,1994,1.79
tto,1995,2.24
tto,1996,2.39
tto,1997,2.83
tto,1998,2.28
tto,1999,2.37
tto,2000,2.6
tto,2001,3.24
tto,2002,2.59
tto,2003,2.45
tto,2004,2.44
tto,2005,2.81
tto,2006,2.78
tto,2007,2.66
tto,2008,2.63
tto,2009,2.53
tto,2010,2.61
tto,2011,2.34
tto,2012,2.01
tto,2013,3.08
tto,2014,2.67
tto,2015,2.96
tto,2016,2.86
tto,2017,2.92
tto,2018,2.97
tto,2019,2.97
tun,1991,0.86
tun,1992,0.87
tun,1993,0.86
tun,1994,0.88
tun,1995,0.92
tun,1996,0.98
tun,1997,1.08
tun,1998,1.15
tun,1999,1.25
tun,2000,1.38
tun,2001,1.48
tun,2002,1.59
tun,2003,1.69
tun,2004,1.82
tun,2005,1.97
tun,2006,1.75
tun,2007,1.92
tun,2008,2.03
tun,2009,2.08
tun,2010,2.62
tun,2011,2.46
tun,2012,2.6
tun,2013,3.13
tun,2014,3.02
tun,2015,2.88
tun,2016,2.85
tun,2017,2.81
tun,2018,2.82
tun,2019,2.8
tur,1991,0.7
tur,1992,0.71
tur,1993,0.68
tur,1994,0.75
tur,1995,0.78
tur,1996,0.82
tur,1997,0.84
tur,1998,0.89
tur,1999,0.94
tur,2000,0.95
tur,2001,1
tur,2002,1.09
tur,2003,1.15
tur,2004,1.16
tur,2005,1.24
tur,2006,1.33
tur,2007,1.41
tur,2008,1.4
tur,2009,1.33
tur,2010,1.3
tur,2011,1.26
tur,2012,1.3
tur,2013,1.25
tur,2014,1.24
tur,2015,1.2
tur,2016,1.36
tur,2017,1.3
tur,2018,1.25
tur,2019,1.45
tza,1991,0.7
tza,1992,0.69
tza,1993,0.69
tza,1994,0.7
tza,1995,0.74
tza,1996,0.74
tza,1997,0.77
tza,1998,0.77
tza,1999,0.78
tza,2000,0.78
tza,2001,0.78
tza,2002,0.78
tza,2003,0.77
tza,2004,0.76
tza,2005,0.76
tza,2006,0.77
tza,2007,0.76
tza,2008,0.79
tza,2009,0.77
tza,2010,0.81
tza,2011,0.84
tza,2012,1.02
tza,2013,1.27
tza,2014,1.57
tza,2015,1.59
tza,2016,1.65
tza,2017,1.7
tza,2018,1.71
tza,2019,1.75
uga,1991,0.15
uga,1992,0.15
uga,1993,0.15
uga,1994,0.15
uga,1995,0.15
uga,1996,0.15
uga,1997,0.15
uga,1998,0.16
uga,1999,0.16
uga,2000,0.16
uga,2001,0.16
uga,2002,0.17
uga,2003,0.19
uga,2004,0.26
uga,2005,0.35
uga,2006,0.48
uga,2007,0.66
uga,2008,0.9
uga,2009,1.3
uga,2010,1.67
uga,2011,1.95
uga,2012,2.6
uga,2013,2.8
uga,2014,2.98
uga,2015,3.05
uga,2016,3.22
uga,2017,3.26
uga,2018,3.29
uga,2019,3.37
ukr,1991,0.11
ukr,1992,0.12
ukr,1993,0.12
ukr,1994,0.14
ukr,1995,0.17
ukr,1996,0.19
ukr,1997,0.26
ukr,1998,0.28
ukr,1999,0.27
ukr,2000,0.33
ukr,2001,0.35
ukr,2002,0.38
ukr,2003,0.43
ukr,2004,0.44
ukr,2005,0.48
ukr,2006,0.52
ukr,2007,0.55
ukr,2008,0.58
ukr,2009,0.68
ukr,2010,0.73
ukr,2011,0.83
ukr,2012,0.79
ukr,2013,0.66
ukr,2014,0.83
ukr,2015,0.72
ukr,2016,0.77
ukr,2017,0.67
ukr,2018,0.7
ukr,2019,0.56
ury,1991,2.19
ury,1992,2.23
ury,1993,2.24
ury,1994,2.27
ury,1995,2.26
ury,1996,2.29
ury,1997,2.26
ury,1998,2.26
ury,1999,2.21
ury,2000,2.18
ury,2001,2.13
ury,2002,2.04
ury,2003,1.83
ury,2004,2.01
ury,2005,2.23
ury,2006,2.77
ury,2007,2.91
ury,2008,3.1
ury,2009,2.93
ury,2010,3.05
ury,2011,3.3
ury,2012,2.87
ury,2013,2.85
ury,2014,2.67
ury,2015,2.71
ury,2016,2.64
ury,2017,2.66
ury,2018,2.39
ury,2019,2.45
usa,1991,2.16
usa,1992,2
usa,1993,2.02
usa,1994,2.37
usa,1995,2.34
usa,1996,2.3
usa,1997,2.27
usa,1998,2.16
usa,1999,2.09
usa,2000,2.13
usa,2001,2.09
usa,2002,2.03
usa,2003,2.05
usa,2004,2.03
usa,2005,1.98
usa,2006,1.98
usa,2007,1.92
usa,2008,1.83
usa,2009,1.84
usa,2010,1.81
usa,2011,1.77
usa,2012,1.8
usa,2013,1.79
usa,2014,1.71
usa,2015,1.67
usa,2016,1.63
usa,2017,1.67
usa,2018,1.63
usa,2019,1.61
uzb,1991,0
uzb,1992,0
uzb,1993,0
uzb,1994,0
uzb,1995,0
uzb,1996,0
uzb,1997,0
uzb,1998,0
uzb,1999,0
uzb,2000,0
uzb,2001,0
uzb,2002,0
uzb,2003,0
uzb,2004,0
uzb,2005,0
uzb,2006,0
uzb,2007,0
uzb,2008,0
uzb,2009,0
uzb,2010,0
uzb,2011,0
uzb,2012,0
uzb,2013,0
uzb,2014,0
uzb,2015,0
uzb,2016,0
uzb,2017,0
uzb,2018,0
uzb,2019,0
vct,1991,3.23
vct,1992,3.36
vct,1993,3.38
vct,1994,3.37
vct,1995,3.49
vct,1996,3.53
vct,1997,3.55
vct,1998,3.61
vct,1999,3.68
vct,2000,3.73
vct,2001,3.76
vct,2002,3.86
vct,2003,3.93
vct,2004,3.97
vct,2005,3.99
vct,2006,4.05
vct,2007,4.06
vct,2008,4.15
vct,2009,4.13
vct,2010,4.03
vct,2011,4.05
vct,2012,4.05
vct,2013,4.04
vct,2014,4.02
vct,2015,4.01
vct,2016,3.97
vct,2017,3.94
vct,2018,3.93
vct,2019,3.9
ven,1991,2
ven,1992,2.04
ven,1993,2.01
ven,1994,1.96
ven,1995,2.22
ven,1996,1.93
ven,1997,1.91
ven,1998,1.64
ven,1999,1.96
ven,2000,1.95
ven,2001,3.06
ven,2002,2.43
ven,2003,2.24
ven,2004,2.22
ven,2005,2.38
ven,2006,2.01
ven,2007,1.93
ven,2008,1.82
ven,2009,1.86
ven,2010,1.62
ven,2011,1.6
ven,2012,1.55
ven,2013,1.44
ven,2014,1.27
ven,2015,1.12
ven,2016,0.94
ven,2017,0.78
ven,2018,0.64
ven,2019,0.55
vir,1991,3.6
vir,1992,3.61
vir,1993,3.61
vir,1994,3.61
vir,1995,3.6
vir,1996,3.61
vir,1997,3.61
vir,1998,3.62
vir,1999,3.62
vir,2000,3.63
vir,2001,3.63
vir,2002,3.63
vir,2003,3.65
vir,2004,3.66
vir,2005,3.67
vir,2006,3.66
vir,2007,3.67
vir,2008,3.68
vir,2009,3.66
vir,2010,3.64
vir,2011,3.62
vir,2012,3.49
vir,2013,3.46
vir,2014,3.44
vir,2015,3.42
vir,2016,3.4
vir,2017,3.37
vir,2018,3.36
vir,2019,3.34
vnm,1991,0.79
vnm,1992,0.74
vnm,1993,0.7
vnm,1994,0.57
vnm,1995,0.42
vnm,1996,0.38
vnm,1997,0.1
vnm,1998,0.02
vnm,1999,0.08
vnm,2000,0.15
vnm,2001,0.3
vnm,2002,0.27
vnm,2003,0.23
vnm,2004,0.3
vnm,2005,0.49
vnm,2006,0.8
vnm,2007,1.28
vnm,2008,2.04
vnm,2009,3.19
vnm,2010,2.22
vnm,2011,1.84
vnm,2012,1.67
vnm,2013,1.5
vnm,2014,1.21
vnm,2015,1.87
vnm,2016,1.84
vnm,2017,1.12
vnm,2018,1.19
vnm,2019,1.14
vut,1991,1.27
vut,1992,1.28
vut,1993,1.29
vut,1994,1.27
vut,1995,1.27
vut,1996,1.29
vut,1997,1.21
vut,1998,1.18
vut,1999,1.18
vut,2000,1.12
vut,2001,1.13
vut,2002,1.15
vut,2003,1.15
vut,2004,1.14
vut,2005,1.11
vut,2006,1.03
vut,2007,1.06
vut,2008,1.04
vut,2009,1.03
vut,2010,0.55
vut,2011,0.5
vut,2012,0.42
vut,2013,0.37
vut,2014,0.34
vut,2015,0.34
vut,2016,0.33
vut,2017,0.3
vut,2018,0.29
vut,2019,0.28
wsm,1991,8.4
wsm,1992,8.52
wsm,1993,8.46
wsm,1994,8.42
wsm,1995,8.25
wsm,1996,8.08
wsm,1997,8
wsm,1998,8.02
wsm,1999,7.99
wsm,2000,7.8
wsm,2001,7.54
wsm,2002,7.33
wsm,2003,7.07
wsm,2004,6.84
wsm,2005,6.6
wsm,2006,6.41
wsm,2007,6.07
wsm,2008,5.8
wsm,2009,5.68
wsm,2010,5.43
wsm,2011,5.11
wsm,2012,5.1
wsm,2013,4.13
wsm,2014,3.31
wsm,2015,2.57
wsm,2016,1.92
wsm,2017,1.43
wsm,2018,1.38
wsm,2019,1.27
yem,1991,4.36
yem,1992,4.37
yem,1993,4.28
yem,1994,4.25
yem,1995,4.2
yem,1996,4.2
yem,1997,4.29
yem,1998,4.43
yem,1999,4.37
yem,2000,4.27
yem,2001,4.19
yem,2002,4.09
yem,2003,3.92
yem,2004,3.76
yem,2005,3.69
yem,2006,3.62
yem,2007,3.57
yem,2008,3.38
yem,2009,3.33
yem,2010,3.24
yem,2011,2.7
yem,2012,2.58
yem,2013,2.51
yem,2014,2.31
yem,2015,1.62
yem,2016,1.27
yem,2017,1.06
yem,2018,1
yem,2019,0.93
zaf,1991,5.37
zaf,1992,5.45
zaf,1993,5.52
zaf,1994,5.62
zaf,1995,5.81
zaf,1996,5.88
zaf,1997,5.97
zaf,1998,6.08
zaf,1999,6.27
zaf,2000,6.51
zaf,2001,6.22
zaf,2002,5.89
zaf,2003,5.82
zaf,2004,5.77
zaf,2005,5.68
zaf,2006,6.18
zaf,2007,5.91
zaf,2008,3.09
zaf,2009,2.61
zaf,2010,2.82
zaf,2011,2.84
zaf,2012,2.42
zaf,2013,2.57
zaf,2014,2.5
zaf,2015,2.25
zaf,2016,2.64
zaf,2017,2.76
zaf,2018,2.29
zaf,2019,2.72
zmb,1991,0.12
zmb,1992,0.12
zmb,1993,0.13
zmb,1994,0.14
zmb,1995,0.14
zmb,1996,0.14
zmb,1997,0.15
zmb,1998,0.16
zmb,1999,0.18
zmb,2000,0.2
zmb,2001,0.26
zmb,2002,0.33
zmb,2003,0.42
zmb,2004,0.53
zmb,2005,0.68
zmb,2006,0.47
zmb,2007,0.32
zmb,2008,0.22
zmb,2009,0.21
zmb,2010,0.22
zmb,2011,0.22
zmb,2012,0.22
zmb,2013,0.21
zmb,2014,0.21
zmb,2015,0.21
zmb,2016,0.21
zmb,2017,0.22
zmb,2018,0.22
zmb,2019,0.21
zwe,1991,0.16
zwe,1992,0.14
zwe,1993,0.16
zwe,1994,0.17
zwe,1995,0.19
zwe,1996,0.24
zwe,1997,0.29
zwe,1998,0.21
zwe,1999,0.15
zwe,2000,0.17
zwe,2001,0.25
zwe,2002,0.33
zwe,2003,0.32
zwe,2004,0.3
zwe,2005,0.32
zwe,2006,0.35
zwe,2007,0.38
zwe,2008,0.42
zwe,2009,0.38
zwe,2010,0.35
zwe,2011,0.32
zwe,2012,0.32
zwe,2013,0.32
zwe,2014,0.3
zwe,2015,0.31
zwe,2016,0.31
zwe,2017,0.29
zwe,2018,0.28
zwe,2019,0.25
