geo,time,ny_gns_ictr_cd
lao,1986,81026187.36842
lao,1987,51554995.80281
lao,1988,-3670522.58604
lao,2000,147661861.64001
lao,2001,24702529.428
lao,2002,322934957.6569
lao,2003,213758562.12828
lao,2004,348390724.39551
lao,2005,553810944.50107
lao,2006,779663922.62502
lao,2007,808272281.29773
lao,2008,764206400.08984
lao,2009,970027301.86151
lao,2010,689978868.52068
lao,2011,1610289032.38188
lao,2012,700044889.09968
lao,2013,685110241.64028
lao,2014,1350743471.64652
lao,2015,1550455894.55962
lao,2016,2806772623.87324
lbn,2002,-811293797.67827
lbn,2003,-3285370295.73093
lbn,2004,1367884947.25431
lbn,2005,1606420838.04964
lbn,2006,2264779597.53997
lbn,2007,3661992506.88916
lbn,2008,2345358521.40816
lbn,2009,2633213336.52166
lbn,2010,1897748975.30504
lbn,2011,1078402537.28598
lbn,2012,-1112438098.88166
lbn,2013,-1160030939.81314
lbn,2014,-1685152692.3342
lbn,2015,1190933733.7531
lbn,2016,845523610.74315
lbn,2017,-690528317.63708
lbn,2018,-2205513931.14103
lbn,2019,-1824904278.59436
lbn,2020,784115345.71786
lby,2002,5690062992.12598
lby,2003,12952169609.375
lby,2004,14339695538.4615
lby,2005,29482008254.35649
lby,2006,37364623629.7198
lby,2007,42597868984.6349
lby,2008,58669055246.8127
lka,1975,285784142.54903
lka,1976,104452997.6216
lka,1977,210621928.10708
lka,1978,304812802.22114
lka,1979,762959125.54475
lka,1980,1035782219.27183
lka,1981,1182292396.26942
lka,1982,1348718862.81295
lka,1983,1379428077.96153
lka,1984,1459217143.88748
lka,1985,1417107318.74657
lka,1986,1517015850.42978
lka,1987,1614681536.57673
lka,1988,1723936631.71218
lka,1989,1647628266.80575
lka,1990,1903754105.01748
lka,1991,2125227675.97219
lka,1992,2372744406.54696
lka,1993,2648577276.2339
lka,1994,2856666723.59402
lka,1995,2714290640.50744
lka,1996,3001986549.20543
lka,1997,3350804454.8715
lka,1998,3577126049.15704
lka,1999,3661473384.76622
lka,2000,3609053739.14809
lka,2001,3615214518.80036
lka,2002,3524145560.31779
lka,2003,4089064380.43929
lka,2004,4570322896.53128
lka,2005,5897075174.12935
lka,2006,6415808098.20391
lka,2007,7643265018.18787
lka,2008,7341973703.49789
lka,2009,10066394056.9734
lka,2010,16142981009.9103
lka,2011,17162719342.6141
lka,2012,22789875677.24689
lka,2013,22194102170.8285
lka,2014,23651906401.5546
lka,2015,23232928487.9378
lka,2016,21202355253.5251
lka,2017,25319096671.27909
lka,2018,23486755195.3997
lka,2019,20751196437.29729
lka,2020,19254579575.7547
lso,1975,15872257.34107
lso,1976,18629563.01078
lso,1977,48759310.0002
lso,1978,102923040.43148
lso,1979,94772182.18388
lso,1980,213873636.92252
lso,1981,165118953.66627
lso,2007,790972359.14991
lso,2008,841791163.11336
lso,2009,596171209.70281
lso,2010,538749853.8347
lso,2011,441869274.82443
lso,2012,528631477.47139
lso,2013,615058537.35104
lso,2014,696684518.12383
lso,2015,641879865.52262
lso,2016,410830392.00627
lso,2017,238313789.43546
lso,2018,445540632.61702
lso,2019,477141033.94681
ltu,1995,1052790514.44501
ltu,1996,1047158718.17005
ltu,1997,1510065301.03582
ltu,1998,1442066033.66422
ltu,1999,1153490752.05006
ltu,2000,1492457785.93008
ltu,2001,1758624697.8852
ltu,2002,2234788568.45318
ltu,2003,2866067587.63159
ltu,2004,3410226044.03823
ltu,2005,4402227705.057
ltu,2006,4936348179.67416
ltu,2007,6749265086.89717
ltu,2008,7125579265.35922
ltu,2009,5506216270.73109
ltu,2010,6803938114.4536
ltu,2011,7969163085.8789
ltu,2012,7806071432.91374
ltu,2013,9872844326.02244
ltu,2014,11203596595.8004
ltu,2015,7801010923.49031
ltu,2016,7806380558.96895
ltu,2017,9429323695.26684
ltu,2018,11094223267.1417
ltu,2019,11511191583.8161
ltu,2020,11764536631.9974
lux,1999,7281762788.09495
lux,2000,6737867019.62285
lux,2001,6514890007.25362
lux,2002,6476681998.85148
lux,2003,7086261487.18842
lux,2004,11623254278.2084
lux,2005,13593018589.3485
lux,2006,12403001530.1809
lux,2007,19012255804.4446
lux,2008,17582194892.9384
lux,2009,6429637731.4005
lux,2010,10082213874.9393
lux,2011,11478587744.1775
lux,2012,15211716103.913
lux,2013,14600102019.5777
lux,2014,16599490427.9166
lux,2015,10697837074.1812
lux,2016,12178642932.4878
lux,2017,14248359355.9085
lux,2018,14263055247.6585
lux,2019,11176565457.621
lux,2020,15642698717.3183
lva,1995,745323378.20878
lva,1996,730353195.50791
lva,1997,910334899.83063
lva,1998,1143726736.56619
lva,1999,946158155.17656
lva,2000,1461031501.75427
lva,2001,1605187927.52181
lva,2002,1931747214.97605
lva,2003,2467696873.92236
lva,2004,2991787490.11002
lva,2005,3978147027.57634
lva,2006,4141678697.13656
lva,2007,6555431620.26673
lva,2008,8326356681.65458
lva,2009,8001526631.72325
lva,2010,5307788676.51525
lva,2011,6165704912.07387
lva,2012,6724928310.83179
lva,2013,6593956501.41211
lva,2014,6989242691.10375
lva,2015,6316304205.16241
lva,2016,6394458921.55715
lva,2017,7103283497.54866
lva,2018,7937084962.95603
lva,2019,7749244582.93081
lva,2020,8501629674.34146
mac,2002,3053201187.40524
mac,2003,3649346705.43076
mac,2004,5217802640.72997
mac,2005,5981721930.6754
mac,2006,7200986555.32368
mac,2007,10737936186.5514
mac,2008,9665338013.59197
mac,2009,9941574389.17377
mac,2010,14732858424.3086
mac,2011,19953377293.6819
mac,2012,23098084520.5289
mac,2013,27522586331.2428
mac,2014,28825243469.4556
mac,2015,21920036424.17
mac,2016,21795143219.1119
mac,2017,25380614964.9129
mac,2018,27769014280.2758
mac,2019,26382678544.8483
mar,1975,1774725496.27369
mar,1976,1421615953.3546
mar,1977,1790670958.0778
mar,1978,2121693038.79531
mar,1979,2512308949.92354
mar,1980,5392764885.86557
mar,1981,4015721905.75311
mar,1982,4155346862.33219
mar,1983,3560866285.83122
mar,1984,3747943258.99911
mar,1985,3787065305.95391
mar,1986,5159519226.44198
mar,1987,5642960488.16661
mar,1988,6936931710.67554
mar,1989,7299473362.55138
mar,1990,9186692459.27872
mar,1991,8445846238.39171
mar,1992,8957450897.46059
mar,1993,7876248462.39997
mar,1994,8460604207.4404
mar,1995,8526252004.5167
mar,1996,10612030457.1398
mar,1997,9693710453.64008
mar,1998,11503879510.9237
mar,1999,10618316410.4331
mar,2000,9789189392.36791
mar,2001,12535217710.2178
mar,2002,13032083373.8015
mar,2003,16798555177.8879
mar,2004,19532187861.4779
mar,2005,20190363517.5695
mar,2006,23052872515.2284
mar,2007,26818581041.5045
mar,2008,31607065462.4989
mar,2009,27663220965.534
mar,2010,27699130333.35329
mar,2011,28453358872.6255
mar,2012,24813652793.834
mar,2013,28870362152.8627
mar,2014,29215805930.4509
mar,2015,29190924260.7288
mar,2016,29186462338.0388
mar,2017,31969757815.08829
mar,2018,32839034561.8744
mar,2019,33323245596.8174
mar,2020,30826416394.2638
mda,1996,228264782.6087
mda,1997,168158614.71861
mda,1998,79469906.89013
mda,1999,237618045.45714
mda,2000,235783002.55763
mda,2001,325229741.97159
mda,2002,353412987.54881
mda,2003,334132284.3659
mda,2004,624732424.6652
mda,2005,684418377.09134
mda,2006,742202665.35172
mda,2007,1050368863.99394
mda,2008,1412295765.97383
mda,2009,764522549.14668
mda,2010,1186138672.60071
mda,2011,1175115938.69797
mda,2012,1459220928.21639
mda,2013,1872977027.99758
mda,2014,1908065754.79495
mda,2015,1377935950.7931
mda,2016,1485992902.8599
mda,2017,1630517793.93481
mda,2018,1743798292.2794
mda,2019,1926711570.9617
mda,2020,1996819602.67493
mdg,1974,105558962.00205
mdg,1975,117718444.10066
mdg,1976,165937462.41219
mdg,1977,157509851.8122
mdg,1978,131801943.25145
mdg,1979,39776148.71366
mdg,1980,1961532099.59294
mdg,1981,1403244370.64025
mdg,1982,1023410514.15215
mdg,1983,1026516499.94659
mdg,1984,910357190.755
mdg,1985,582277943.81178
mdg,1986,806595626.11612
mdg,1987,722211364.26773
mdg,1988,471091716.83275
mdg,1989,1272706531.72866
mdg,1990,1226006540.77525
mdg,1991,840085141.06224
mdg,1992,1218678849.41319
mdg,1993,1362244556.52615
mdg,1994,975346465.99874
mdg,1995,171869216.7988
mdg,1996,426611738.15785
mdg,1997,292382373.38978
mdg,1998,307271113.97519
mdg,1999,346233571.69854
mdg,2000,357494810.3027
mdg,2001,769554531.43905
mdg,2002,309769021.0155
mdg,2003,648708947.31672
mdg,2004,825500467.87716
mdg,2005,609066828.64015
mdg,2006,957161329.91603
mdg,2007,1628566729.27245
mdg,2008,2555458308.22196
mdg,2009,1724790699.10228
mdg,2010,1682140119.3882
mdg,2011,1849436315.63903
mdg,2012,1544420685.4858
mdg,2013,1088605570.89161
mdg,2014,1817979479.04306
mdg,2015,1463385501.6225
mdg,2016,1897734840.66411
mdg,2017,1986983108.50974
mdg,2018,2580522748.27704
mdg,2019,2258840215.98074
mdg,2020,1139128071.1984
mdv,2014,981348585.87654
mdv,2015,997046308.50809
mdv,2016,690282964.04302
mdv,2017,973052742.96243
mdv,2018,1038616389.74101
mdv,2019,974984118.27399
mdv,2020,351207377.73449
mex,1979,29366763157.8947
mex,1980,53557256521.7391
mex,1981,66918022448.9796
mex,1982,48179054964.539
mex,1983,44502041215.6536
mex,1984,48539207389.74969
mex,1985,52166379525.107
mex,1986,28216983491.337
mex,1987,37983566173.2695
mex,1988,37341063151.6431
mex,1989,43677318301.8485
mex,1990,51786298869.3735
mex,1991,57041533229.5256
mex,1992,59725851917.671
mex,1993,99672078893.31107
mex,1994,106718830607.686
mex,1995,81421985050.9393
mex,1996,93322948798.5894
mex,1997,117766867354.92799
mex,1998,123015796832.75
mex,1999,134626737560.729
mex,2000,151405071792.84
mex,2001,155870251164.10101
mex,2002,151059805668.28299
mex,2003,139312967791.935
mex,2004,172876329224.19299
mex,2005,186774587657.79501
mex,2006,229541492692.16
mex,2007,244823112219.341
mex,2008,257773139430.21097
mex,2009,206850067382.55896
mex,2010,251342475789.03201
mex,2011,281277009224.28699
mex,2012,279641201742.87799
mex,2013,256836948170.035
mex,2014,279707417346.53302
mex,2015,255016065625.30801
mex,2016,240495134089.09601
mex,2017,268507806821.48401
mex,2018,289490689374.85303
mex,2019,300225378724.29602
mex,2020,254599975821.73096
mhl,2005,42040573.43305
mhl,2006,38678279.13019
mhl,2007,41687776.77117
mhl,2008,33503541.96003
mhl,2009,37954439.33981
mhl,2010,43126736.07741
mhl,2011,45042307.10512
mhl,2012,28617564.01461
mhl,2013,33727172.6466
mhl,2014,45234349.72378
mhl,2015,60659446.54
mhl,2016,60252672.54
mhl,2017,38156194.97881
mhl,2018,38247757.7462
mkd,1996,566277892.95442
mkd,1997,236717347.98564
mkd,1998,146117832.60424
mkd,1999,280065445.13794
mkd,2000,826246935.72749
mkd,2001,469086186.00664
mkd,2002,524967428.06402
mkd,2003,777207726.92486
mkd,2004,828149447.15965
mkd,2005,1161112495.36924
mkd,2006,1502567261.33901
mkd,2007,1470532945.03922
mkd,2008,1605292192.35777
mkd,2009,1919684848.466
mkd,2010,2238853476.42782
mkd,2011,2715058788.96415
mkd,2012,2598193629.08739
mkd,2013,2961438793.01974
mkd,2014,3378006181.46324
mkd,2015,2866147622.81973
mkd,2016,3205406881.85101
mkd,2017,3575333969.5183
mkd,2018,4114656266.99096
mkd,2019,3975317164.48284
mkd,2020,3230620331.84296
mli,1975,60445712.15433
mli,1976,83764791.42122
mli,1977,184074690.2334
mli,1978,70811845.12262
mli,1979,137656390.84238
mli,1980,-122941439.91878
mli,1981,-144171137.43194
mli,1982,-117667098.57956
mli,1983,-115981998.42057
mli,1984,-143099328.19974
mli,1985,-42018714.83118
mli,1986,43971069.09913
mli,1987,224393644.22341
mli,1988,166499066.00177
mli,1989,346236575.42851
mli,1990,327982498.50974
mli,1991,267425278.5312
mli,1992,318997099.3748
mli,1993,231964210.00475
mli,1994,284616537.27836
mli,1995,284140931.66008
mli,1996,273845563.1851
mli,1997,384763956.55393
mli,1998,418138358.32896
mli,1999,356969478.43265
mli,2000,295294542.40351
mli,2001,417578665.60886
mli,2002,456415728.40689
mli,2003,694568221.19179
mli,2004,756965867.18468
mli,2005,816496199.29764
mli,2006,1246849192.58415
mli,2007,1367849370.38985
mli,2008,1266382323.49003
mli,2009,1556151504.90282
mli,2010,1370535842.11944
mli,2011,1858029261.12414
mli,2012,2048554446.45983
mli,2013,2184105766.51478
mli,2014,2219270447.40911
mli,2015,2022932077.96917
mli,2016,2345671456.34991
mli,2017,2208610055.14733
mli,2018,2656146361.2832
mli,2019,2690840278.33859
mli,2020,2670810933.41663
mlt,1971,62445003.10744
mlt,1972,59353844.1715
mlt,1973,56719642.87847
mlt,1974,66025169.10827
mlt,1975,134163549.74057
mlt,1976,168847099.48064
mlt,1977,166460221.80619
mlt,1978,223743127.64033
mlt,1979,300584736.95091
mlt,1980,389010786.05908
mlt,1981,436697239.41942
mlt,1982,401000948.33708
mlt,1983,335977809.476
mlt,1984,321474371.94893
mlt,1985,280145724.76522
mlt,1986,367654863.44746
mlt,1987,500385962.6228
mlt,1988,634176949.69406
mlt,1989,609675219.33148
mlt,1990,783445628.51345
mlt,1991,854077108.17865
mlt,1992,864449209.33152
mlt,1993,721694415.32885
mlt,1994,776983981.37404
mlt,1995,871001863.39726
mlt,1996,725930168.37081
mlt,1997,795103265.09584
mlt,1998,775609932.02621
mlt,1999,861241504.60303
mlt,2000,638241801.18763
mlt,2001,695514598.27651
mlt,2002,913071916.17656
mlt,2003,1022658472.48781
mlt,2004,993569220.26184
mlt,2005,954215767.15804
mlt,2006,836069457.1797
mlt,2007,1133312265.88505
mlt,2008,1775532552.45106
mlt,2009,1334308263.22622
mlt,2010,1654374538.54431
mlt,2011,1760957150.96177
mlt,2012,1683898231.94821
mlt,2013,2182268926.24321
mlt,2014,2882285835.50969
mlt,2015,3046603518.45836
mlt,2016,2918503297.10241
mlt,2017,3737416147.29675
mlt,2018,4322204574.15817
mlt,2019,4306739972.52792
mlt,2020,3334940602.40211
mmr,2009,3528137195.37285
mmr,2010,7932299484.14262
mmr,2011,17582456275.9889
mmr,2012,19922031370.32949
mmr,2013,20294036915.0433
mmr,2014,19686060660.0088
mmr,2015,19443105780.8672
mmr,2016,15255951230.9523
mmr,2017,15748241868.8055
mmr,2018,17501791113.9424
mmr,2019,20453962404.0339
mne,2007,-169201641.17834
mne,2008,-376849664.54593
mne,2009,-31600816.92788
mne,2010,48337369.23139
mne,2011,194271361.87505
mne,2012,209727558.43025
mne,2013,366948913.88742
mne,2014,358194245.54373
mne,2015,369524941.67321
mne,2016,431518281.73987
mne,2017,686400657.78377
mne,2018,820059622.17206
mne,2019,980329207.14711
mne,2020,249411509.36336
mng,1981,515530866.66667
mng,1982,797034800
mng,1983,573687933.33333
mng,1984,420414800
mng,1985,420958625
mng,1986,393769766.66667
mng,1987,256418000
mng,1988,254664200
mng,1989,533467233.33333
mng,1990,598825660
mng,1991,606223800
mng,1992,480888389.67136
mng,1993,321206777.59028
mng,1994,375532434.33805
mng,1995,563344735.96219
mng,1996,444526572.61175
mng,1997,438882076.86173
mng,1998,347079850.44033
mng,1999,353573742.29899
mng,2000,198088351.23477
mng,2001,227198476.40239
mng,2002,227399953.52226
mng,2003,399431718.4057
mng,2004,670485755.76329
mng,2005,998224115.82164
mng,2006,1569012022.61822
mng,2007,1737691568.26414
mng,2008,1684799368.6111
mng,2009,1248111676.58682
mng,2010,1914591248.70904
mng,2011,3164952036.65442
mng,2012,3404885427.27028
mng,2013,3306588365.23177
mng,2014,2866576742.47829
mng,2015,1905727358.64081
mng,2016,1898156483.154
mng,2017,1992882426.52085
mng,2018,2917747994.13656
mng,2019,2878013233.27308
mng,2020,2170943445.05146
moz,2005,735273900.12507
moz,2006,956148149.73435
moz,2007,1300704788.85585
moz,2008,1720967708.76746
moz,2009,1405739780.62955
moz,2010,1377190348.44795
moz,2011,2013738508.58402
moz,2012,1850249480.70178
moz,2013,2096440595.9867
moz,2014,1871603476.73449
moz,2015,2016658184.3877
moz,2016,1221264965.47114
moz,2017,1648656695.06245
moz,2018,1910530335.91368
moz,2019,2815290898.56297
mrt,1975,37816551.21402
mrt,1976,-41235509.72906
mrt,1977,-66105651.70775
mrt,1978,10976432.34335
mrt,1979,-43633017.20883
mrt,1980,-10924128.37649
mrt,1981,27455968.20632
mrt,1982,-100592254.97484
mrt,1983,-63514604.60515
mrt,1984,7566701.82983
mrt,1985,126044407.187
mrt,1986,103774827.85082
mrt,1987,145449896.95312
mrt,1988,222171664.53472
mrt,1989,200085727.04439
mrt,1990,99271320.94179
mrt,1991,366986068.20152
mrt,1992,322770668.76339
mrt,1993,139098479.88029
mrt,1994,839481634.63484
mrt,1995,344502526.09569
mrt,1996,395451548.28065
mrt,1997,224283285.76582
mrt,1998,361510018.44554
mrt,2012,2468378501.91086
mrt,2013,2566282359.39324
mrt,2014,1507713184.98043
mrt,2015,1324219263.28087
mrt,2016,1790227650.57345
mrt,2017,2064656908.96189
mrt,2018,2385405794.50189
mrt,2019,2841749537.23456
mrt,2020,2631163762.06918
mus,1976,181396366.14644
mus,1977,169509465.14085
mus,1978,194376451.79733
mus,1979,232399595.39705
mus,1980,117772625.55471
mus,1981,141218514.93002
mus,1982,154794044.41442
mus,1983,171276759.32543
mus,1984,178256924.05408
mus,1985,223668487.23412
mus,1986,414958869.44389
mus,1987,546427208.00929
mus,1988,605907086.3312
mus,1989,575548698.4823
mus,1990,685168583.78532
mus,1991,787992678.96355
mus,1992,937001209.35633
mus,1993,904539600.03809
mus,1994,898350534.5599
mus,1995,1017895757.57773
mus,1996,1132786771.92238
mus,1997,1135970134.20328
mus,1998,1108600259.54925
mus,1999,1112999183.52478
mus,2000,1252990830.08565
mus,2001,1323375243.65434
mus,2002,1336615501.66404
mus,2003,1510155289.38253
mus,2004,1520060143.6159
mus,2005,1186525780.29966
mus,2006,1466886536.77565
mus,2007,2072162388.84471
mus,2008,1922544827.33693
mus,2009,1447371905.9972
mus,2010,1392026821.68856
mus,2011,1416467481.50377
mus,2012,2002942656.51942
mus,2013,2191945043.65761
mus,2014,2001331537.08203
mus,2015,1879152344.78804
mus,2016,2014329343.53565
mus,2017,2367858463.32726
mus,2018,2560620268.7262
mus,2019,2569386198.54358
mus,2020,1555665582.33961
mys,1974,2274936110.71265
mys,1975,1885317268.7411
mys,1976,3103163032.68666
mys,1977,3580221690.91976
mys,1978,4513385605.10107
mys,1979,7075031899.8397
mys,1980,7179475386.73044
mys,1981,6312226215.50281
mys,1982,6412605917.96828
mys,1983,8001120182.66756
mys,1984,9724782810.8848
mys,1985,7995569753.50427
mys,1986,7105833099.37686
mys,1987,9992061054.65327
mys,1988,11165420602.9082
mys,1989,11918928773.8539
mys,1990,13375726478.2246
mys,1991,14388259661.2729
mys,1992,18754027764.1207
mys,1993,23221320631.4434
mys,1994,26135510166.294
mys,1995,30065128218.3405
mys,1996,37357567573.1268
mys,1997,37022515636.629
mys,1998,28758141411.7825
mys,1999,30318578947.3684
mys,2000,33686815789.4737
mys,2001,29924473684.21049
mys,2002,33011868421.0526
mys,2003,38408447368.4211
mys,2004,43833842105.2632
mys,2005,52843154029.8614
mys,2006,63118436176.5008
mys,2007,75032338170.9391
mys,2008,88904275225.83998
mys,2009,67480109457.0235
mys,2010,85345025363.64929
mys,2011,101547407015.23
mys,2012,97211200527.57501
mys,2013,95107639149.22791
mys,2014,99277127712.9637
mys,2015,85582187270.1132
mys,2016,85511335710.6492
mys,2017,90423755724.62169
mys,2018,93746037654.4969
mys,2019,89641648592.09558
mys,2020,80769264880.2905
nam,1990,1055069995.88037
nam,1991,799887687.18245
nam,1992,990359782.50305
nam,1993,836032773.44333
nam,1994,1078048057.93145
nam,1995,1213170313.73188
nam,1996,1109152102.0014
nam,1997,1028331646.52692
nam,1998,1030674581.43924
nam,1999,917172663.63151
nam,2000,1084308195.14145
nam,2001,794273582.04528
nam,2002,879668070.86341
nam,2003,1282333340.16376
nam,2004,2001600410.75765
nam,2005,2210258413.08264
nam,2006,2839780045.10169
nam,2007,2498061692.02463
nam,2008,2295268520.9737
nam,2009,1477416382.49064
nam,2010,2122862933.21861
nam,2011,1849464394.33627
nam,2012,1952768458.25167
nam,2013,2312157465.0143
nam,2014,2852504213.90794
nam,2015,1846392935.6047
nam,2016,648086568.11754
nam,2017,1691970217.69028
nam,2018,1593834940.47447
nam,2019,1574235814.75911
nam,2020,1727755986.73884
ner,1974,55409772.79337
ner,1975,81242765.96623
ner,1976,109788890.25467
ner,1977,181085595.61616
ner,1978,367821554.52876
ner,1979,403221659.46101
ner,1980,429573160.50193
ner,1981,218326632.19454
ner,1982,135385417.38864
ner,1983,162292600.18226
ner,1984,34890276.32451
ner,1985,119874947.23517
ner,1986,188795821.2848
ner,1987,97432296.99566
ner,1988,303624675.03172
ner,1989,148649920.35962
ner,1990,241713989.79974
ner,1991,270955342.79591
ner,1992,206515313.46674
ner,1993,166397679.73826
ner,1994,184813323.96784
ner,1995,195950740.8704
ner,1996,326056628.92852
ner,1997,264200847.0074
ner,1998,355363540.33587
ner,1999,267997433.24554
ner,2000,301475492.51588
ner,2001,373547887.00847
ner,2002,406016903.95164
ner,2003,475413241.16469
ner,2004,487554470.45273
ner,2005,885990856.45439
ner,2006,982929816.28279
ner,2007,1068345459.11093
ner,2008,1582716151.8336
ner,2009,1210923769.85238
ner,2010,1906944442.47899
ner,2011,1945860678.3439
ner,2012,2197118554.33296
ner,2013,2473672217.28916
ner,2014,2712988883.93244
ner,2015,2340556268.75976
ner,2016,2215397265.58179
ner,2017,2286713473.97947
ner,2018,2943389150.58295
ner,2019,3224323905.8698
ner,2020,2158867981.68976
nga,1981,143251289742.47601
nga,1982,120626442751.604
nga,1983,73473493738.7724
nga,1984,44641942598.8937
nga,1985,35732086215.2396
nga,1986,29301351103.37149
nga,1987,27178712746.70029
nga,1988,23826239046.6866
nga,1989,28317988883.7837
nga,1990,31894387466.5972
nga,1991,27699042861.73
nga,1992,23374253708.8058
nga,1993,12592441172.4999
nga,1994,13749449064.5385
nga,1995,18306818703.7002
nga,1996,19730134700.8927
nga,1997,22481923948.1974
nga,1998,18165266088.3067
nga,1999,27455479600.5116
nga,2000,35176108532.5603
nga,2001,25215828470.3008
nga,2002,27772528085.395
nga,2003,28594326470.9751
nga,2004,41124282069.88609
nga,2005,63781050155.4167
nga,2006,117822852775.021
nga,2007,73898294308.01379
nga,2008,108465258635.23
nga,2009,73239503945.3708
nga,2010,88017802531.37041
nga,2011,102186889245.26601
nga,2012,151031149837.31699
nga,2013,98103330073.7865
nga,2014,122794944762.85001
nga,2015,82767213781.9131
nga,2016,64120262801.2875
nga,2017,68630422057.2343
nga,2018,76509161306.98289
nga,2019,100577942588.528
nga,2020,98876366938.80499
nic,1994,-180005282.73809
nic,1995,136141606.90571
nic,1996,213034356.84647
nic,1997,330881476.69902
nic,1998,548963356.04464
nic,1999,663467696.86706
nic,2000,529461237.19464
nic,2001,517775581.30886
nic,2002,449811347.36842
nic,2003,515275443.5911
nic,2004,752073126.17702
nic,2005,898446428.37934
nic,2006,1022815796.18342
nic,2007,1126172485.56793
nic,2008,1404439439.60066
nic,2009,1214477347.0341
nic,2010,1390215239.45983
nic,2011,1859033329.02253
nic,2012,2028597092.58622
nic,2013,1971443817.04338
nic,2014,2451098382.82824
nic,2015,2996383581.34484
nic,2016,2990828493.06453
nic,2017,3090440226.08308
nic,2018,2866513338.10834
nic,2019,2952917758.75031
nic,2020,3367942246.97965
nld,1969,10720164869.9238
nld,1970,11870019618.0449
nld,1971,13712730297.7799
nld,1972,17025902701.4878
nld,1973,23137491041.2963
nld,1974,26623831778.5299
nld,1975,27399000171.4988
nld,1976,30482114751.4
nld,1977,33518274218.3665
nld,1978,38740945396.199
nld,1979,44533184532.7745
nld,1980,48335517471.943
nld,1981,40835084631.5051
nld,1982,38612970644.836
nld,1983,38246468275.1226
nld,1984,39708127868.0453
nld,1985,36816016061.2088
nld,1986,52389864553.51009
nld,1987,63561187470.7567
nld,1988,71206055879.3521
nld,1989,73817400832.8978
nld,1990,86831455523.50339
nld,1991,87810738484.70811
nld,1992,94878061068.51469
nld,1993,93496016085.6488
nld,1994,103993573530.713
nld,1995,128724200811.478
nld,1996,129652226907.75999
nld,1997,119799639374.661
nld,1998,118864543037.942
nld,1999,127726569782.386
nld,2000,122815224917.62
nld,2001,117582107560.272
nld,2002,124145032139.354
nld,2003,156360341935.50699
nld,2004,177740258657.18201
nld,2005,176143943727.08499
nld,2006,207252947457.927
nld,2007,238698148385.483
nld,2008,251722736606.85696
nld,2009,227113954957.65601
nld,2010,230500924656.20496
nld,2011,259459665966.15601
nld,2012,241808403936.11896
nld,2013,246188917613.87601
nld,2014,241864064681.858
nld,2015,220316334548.952
nld,2016,223835998674.203
nld,2017,262034262655.57101
nld,2018,290659553582.65302
nld,2019,286400865350.30701
nld,2020,262519899260.24399
nld_curacao,2011,480386776.57608
nld_curacao,2012,506313986.14621
nld_curacao,2013,584761434.73771
nld_curacao,2014,571730054.76375
nld_curacao,2015,630799022.99204
nld_curacao,2016,592941585.98097
nor,1975,9892677804.30981
nor,1976,10200474031.9833
nor,1977,10772137211.829
nor,1978,12316509022.6016
nor,1979,14166794918.7387
nor,1980,19682444310.8764
nor,1981,19822703816.7428
nor,1982,18645210304.6488
nor,1983,18681455807.7578
nor,1984,20358514429.8362
nor,1985,21009306722.5216
nor,1986,21190114999.3313
nor,1987,25294754742.1558
nor,1988,26782767720.412
nor,1989,27831718942.475
nor,1990,32085263697.221
nor,1991,31050123518.7331
nor,1992,32589106317.5814
nor,1993,30041448412.846
nor,1994,32840928913.43
nor,1995,41923317002.1231
nor,1996,48251202493.7516
nor,1997,50341997937.125
nor,1998,43125171733.2066
nor,1999,48779177096.9892
nor,2000,62592612836.9448
nor,2001,63323820803.6545
nor,2002,64023634797.2121
nor,2003,72282788813.30809
nor,2004,90103326765.37959
nor,2005,120043004307.29201
nor,2006,139368982355.707
nor,2007,158739594707.19601
nor,2008,193633989153.58096
nor,2009,137246322120.073
nor,2010,156984851976.50601
nor,2011,192335758927.05496
nor,2012,199136923148.90601
nor,2013,199955577338.80496
nor,2014,193033679961.58896
nor,2015,137381294742.73801
nor,2016,120112096446.504
nor,2017,132683988021.711
nor,2018,157410378378.29199
nor,2019,132539411575.302
nor,2020,115743825848.828
npl,1976,222586316.18335
npl,1977,241135944
npl,1978,279559655.3189
npl,1979,304899983.33333
npl,1980,336575041.66667
npl,1981,384461404.02586
npl,1982,392879852.51225
npl,1983,354980712.85295
npl,1984,413318057.49433
npl,1985,487909546.71428
npl,1986,442427713.61448
npl,1987,497027997.64236
npl,1988,517621463.53446
npl,1989,466966555.3678
npl,1990,374879401.54195
npl,1991,459470490.99186
npl,1992,513884370.57647
npl,1993,608488175.05674
npl,1994,569025006.66323
npl,1995,924574944.43769
npl,1996,921727898.48111
npl,1997,939988781.65919
npl,1998,977657818.20568
npl,1999,1030448766.19955
npl,2000,1193929207.43182
npl,2001,1114322136.00242
npl,2002,1520674862.39655
npl,2003,1590643168.70484
npl,2004,2005849167.15903
npl,2005,2494828007.58115
npl,2006,2668280645.7278
npl,2007,3207020240.86546
npl,2008,4598770404.75817
npl,2009,4788248203.85672
npl,2010,6041080159.55605
npl,2011,6367782161.60111
npl,2012,7499581839.97837
npl,2013,8218040756.04375
npl,2014,8999374275.24466
npl,2015,9765811314.07979
npl,2016,8658256404.12829
npl,2017,12133489432.3468
npl,2018,14106543257.8767
npl,2019,14422300468.0291
npl,2020,11196365135.2324
nzl,2000,10406205709.8175
nzl,2001,11738071937.0706
nzl,2002,13894412846.8636
nzl,2003,18828689912.6565
