geo,time,nv_ind_totl_kn
ken,1975,293798610067.38599
ken,1976,292683217234.49701
ken,1977,330294815507.46094
ken,1978,365218386477.94897
ken,1979,378125074011.638
ken,1980,398285278780.20599
ken,1981,414219461022.79602
ken,1982,421216644972.84399
ken,1983,423204992317.37799
ken,1984,432218228142.60199
ken,1985,457605436765.17603
ken,1986,475805006138.13599
ken,1987,500970657011.37097
ken,1988,527823252763.36603
ken,1989,560439831243.63794
ken,1990,586585745902.72803
ken,1991,601453030878.01294
ken,1992,601141275247.99597
ken,1993,602346730534.7489
ken,1994,613819341963.33606
ken,1995,635517541610.36804
ken,1996,657097966682.09302
ken,1997,664929345127.16895
ken,1998,666495620919.69482
ken,1999,650742252795.177
ken,2000,638820435111.66699
ken,2001,673938666686.18701
ken,2002,689752442070.25806
ken,2003,731959904870.97083
ken,2004,761770921101.28613
ken,2005,795197747338.11206
ken,2006,842033896088.02893
ken,2007,893687580459.51294
ken,2008,893263185604.45203
ken,2009,926278000000
ken,2010,1008965000000
ken,2011,1092751000000
ken,2012,1152379000000
ken,2013,1217754000000
ken,2014,1293117000000
ken,2015,1345641000000
ken,2016,1379246000000
ken,2017,1417381000000
ken,2018,1471675000000
ken,2019,1521846000000
ken,2020,1582094000000
kgz,1987,109758641702.71201
kgz,1988,130667352375.91499
kgz,1989,134234914000.856
kgz,1990,131302837515.71001
kgz,1991,121463443700
kgz,1992,89781548100
kgz,1993,69250283600
kgz,1994,43416507400
kgz,1995,38085106900
kgz,1996,39060746300
kgz,1997,46796558700
kgz,1998,45961015300
kgz,1999,44207805600
kgz,2000,48697445500
kgz,2001,50887838000
kgz,2002,46291656800
kgz,2003,52182786400
kgz,2004,53773121600
kgz,2005,48477096900
kgz,2006,45060020800
kgz,2007,49699553500
kgz,2008,56634707200
kgz,2009,56454648900
kgz,2010,57880600000
kgz,2011,62111500000
kgz,2012,55053069303.2226
kgz,2013,71671285456.09689
kgz,2014,75769559792.0121
kgz,2015,77965735321.84019
kgz,2016,83475559300.9326
kgz,2017,90623096591.54659
kgz,2018,95999008009.5191
kgz,2019,103647454752.601
kgz,2020,92986973958.5975
khm,1994,1257268131000
khm,1995,1494986954300
khm,1996,1560554153800
khm,1997,1822909085700
khm,1998,1936065254700
khm,1999,2346235959400
khm,2000,3077993580400
khm,2001,3422697131300
khm,2002,4006899922300
khm,2003,4489595104700
khm,2004,5235077169600
khm,2005,5899651083700
khm,2006,6977460614800
khm,2007,7563898907800
khm,2008,7869799921200
khm,2009,7122701618600
khm,2010,8088257028300
khm,2011,9259307281500
khm,2012,10123818949600
khm,2013,11209715533400
khm,2014,12340575979100
khm,2015,13759576077100
khm,2016,15212856540500
khm,2017,16695871720000
khm,2018,18633400285600
khm,2019,20735720635400
khm,2020,20446806000000
kir,1982,9074300
kir,1983,9310500
kir,1984,4937500
kir,1985,6058600
kir,1986,7787700
kir,1987,6590600
kir,1988,5309400
kir,1989,6289300
kir,1990,6368000
kir,1991,8387500
kir,1992,6409600
kir,1993,6415500
kir,1994,6841700
kir,1995,6842100
kir,1996,6806200
kir,1997,7139000
kir,1998,11298100
kir,1999,12470600
kir,2000,13835200
kir,2001,12799800
kir,2002,11605900
kir,2003,11681400
kir,2004,10735400
kir,2005,10386700
kir,2006,14568200
kir,2007,14595100
kir,2008,13230000
kir,2009,13152439.06306
kir,2010,14405461.03896
kir,2011,15300325.50872
kir,2012,18599080.75664
kir,2013,21569035.2039
kir,2014,21005477.29965
kir,2015,25962390.89228
kir,2016,25333409.77764
kir,2017,21496668.4744
kir,2018,23243070.82717
kir,2019,22748935.23248
kna,1977,99180000
kna,1978,92550000
kna,1979,101750000
kna,1980,116310000
kna,1981,111220000
kna,1982,125880000
kna,1983,127960000
kna,1984,123470000
kna,1985,128870000
kna,1986,137220000
kna,1987,152970000
kna,1988,187030000
kna,1989,195110000
kna,1990,203070000
kna,1991,189150000
kna,1992,192400000
kna,1993,203560000
kna,1994,209660000
kna,1995,231710000
kna,1996,243150000
kna,1997,264400000
kna,1998,274960000
kna,1999,301840000
kna,2000,441150000
kna,2001,515280000
kna,2002,503430000
kna,2003,417680000
kna,2004,399090000
kna,2005,426260000
kna,2006,402820000
kna,2007,400690000
kna,2008,417510000
kna,2009,417250000
kna,2010,384170000
kna,2011,344080000
kna,2012,314300000
kna,2013,366110000
kna,2014,405240000
kna,2015,427690000
kna,2016,441700000
kna,2017,461999400
kna,2018,439562700
kna,2019,495620900
kna,2020,427209500
kor,2015,566212900000000
kor,2016,583992800000000
kos,2008,956687000
kos,2009,1017925000
kos,2010,1058161300
kos,2011,1147482300
kos,2012,1190804800
kos,2013,1243813000
kos,2014,1237532400
kos,2015,1297509000
kos,2016,1365955200
kos,2017,1463558300
kos,2018,1520267900
kos,2019,1541640800
kos,2020,1526501900
kwt,2010,21853900000
kwt,2011,25249800000
kwt,2012,27819400000
kwt,2013,27455400000
kwt,2014,27323200000
kwt,2015,26855300000
kwt,2016,27793000000
kwt,2017,26100100000
kwt,2018,26684003438.60329
kwt,2019,26435448796.23289
kwt,2020,23210724485.82529
lao,2000,5901980872100
lao,2001,6499608474900
lao,2002,7156691396200
lao,2003,8468464719500
lao,2004,9111710451800
lao,2005,10266514581000
lao,2006,12071790308200
lao,2007,13009944578100
lao,2008,14687287239800
lao,2009,16839440024900
lao,2010,20102100480200
lao,2011,23435121335900
lao,2012,26471000000000
lao,2013,28510000000000
lao,2014,30594000000000
lao,2015,32739000000000
lao,2016,36667000000000
lao,2017,40923000000000
lao,2018,44119000000000
lao,2019,46591000000000
lao,2020,48437211173000
lbn,1991,3034624521700
lbn,1992,3415037769600
lbn,1993,3749845524400
lbn,1994,4049869246000
lbn,1995,4241660580600
lbn,1996,4736868571000
lbn,1997,4778629840100
lbn,1998,4933568053900
lbn,1999,4627947997800
lbn,2000,4590661206600
lbn,2001,4671662633900
lbn,2002,4867284759100
lbn,2003,5032563839400
lbn,2004,5345170567469.48047
lbn,2005,5616146221606.08984
lbn,2006,5605105414482.16992
lbn,2007,6593910397475.38965
lbn,2008,7201986402017.28027
lbn,2009,7538393401852.05957
lbn,2010,8003112106060.03027
lbn,2011,8177596099139.53906
lbn,2012,8320803474366.54102
lbn,2013,8811696356732.35938
lbn,2014,8571746323998.33887
lbn,2015,8130902513263.91992
lbn,2016,8315738320872.75879
lbn,2017,8068451494355.12988
lbn,2018,7751410047980.19043
lbn,2019,6389719429563.92969
lbn,2020,5975633358700
lbr,2000,78306347.47935
lbr,2001,59554549.73577
lbr,2002,49271260.84065
lbr,2003,44240622.24
lbr,2004,86615579.49252
lbr,2005,93138610.67236
lbr,2006,107714009.47236
lbr,2007,123628100.44813
lbr,2008,146743456.12992
lbr,2009,243968894.30894
lbr,2010,240483624.39024
lbr,2011,292762673.17073
lbr,2012,428688200
lbr,2013,523156000
lbr,2014,549302800
lbr,2015,530072600
lbr,2016,467977400
lbr,2017,506331900
lbr,2018,531361600
lbr,2019,536429800
lbr,2020,537643200
lca,1977,84969279.45605
lca,1978,106568399.15827
lca,1979,118820415.45333
lca,1980,129085503.1559
lca,1981,139099766.57487
lca,1982,128373858.17826
lca,1983,119863587.38042
lca,1984,141845497.43611
lca,1985,172687937.06688
lca,1986,196364431.1165
lca,1987,210460830.1637
lca,1988,245894759.68283
lca,1989,289704113.9912
lca,1990,272106243.81521
lca,1991,290695300
lca,1992,330148700
lca,1993,327761800
lca,1994,333128800
lca,1995,352655900
lca,1996,338570500
lca,1997,334346400
lca,1998,371457600
lca,1999,404591300
lca,2000,388804400
lca,2001,350142100
lca,2002,340711900
lca,2003,366548900
lca,2004,435948700
lca,2005,375062500
lca,2006,477711200
lca,2007,435753900
lca,2008,534220900
lca,2009,520380700
lca,2010,524214100
lca,2011,532827200
lca,2012,535356900
lca,2013,517303000
lca,2014,519964300
lca,2015,555658200
lca,2016,561125548.57628
lca,2017,585089557.19341
lca,2018,565159252.52343
lca,2019,556983212.88649
lca,2020,501912098.53597
lka,1960,132781358324.166
lka,1961,133692391254.418
lka,1962,141819497228.95901
lka,1963,146806455753.564
lka,1964,154443961596.05499
lka,1965,155321146849.16599
lka,1966,168008317072.32199
lka,1967,183011648331.478
lka,1968,211704656878.15201
lka,1969,233490986220.87
lka,1970,255198899530.68701
lka,1971,255561200032.36801
lka,1972,252043828536.51401
lka,1973,266799033397.49496
lka,1974,256549210581.61896
lka,1975,260210423467.72
lka,1976,280789406616.27893
lka,1977,269729127467.23697
lka,1978,310345890533.55603
lka,1979,341763547189.31
lka,1980,357893111583.65601
lka,1981,366253442887.34894
lka,1982,374952700466.81
lka,1983,380892675627.44495
lka,1984,406968197900.77295
lka,1985,427158809295.66895
lka,1986,453159264343.46198
lka,1987,481085845507.51501
lka,1988,501541439713.50403
lka,1989,518202767747.41498
lka,1990,558282148369.86206
lka,1991,579451106000
lka,1992,617405679600
lka,1993,675183844200
lka,1994,728086909600
lka,1995,778540625700
lka,1996,819289992500
lka,1997,879892842500
lka,1998,929993248300
lka,1999,974521373400
lka,2000,1044954658600
lka,2001,1021428050700
lka,2002,1029958294700
lka,2003,1078016377400
lka,2004,1136351478000
lka,2005,1227104157600
lka,2006,1326707577800
lka,2007,1427623550700
lka,2008,1512112387300
lka,2009,1575802657800
lka,2010,1708867181400
lka,2011,1866947151000
lka,2012,2035601289800
lka,2013,2119080423200
lka,2014,2218710804200
lka,2015,2267725216500
lka,2016,2396832896800
lka,2017,2509421375900
lka,2018,2541186078600
lka,2019,2608211135800
lka,2020,2427843700100
lso,1970,236617500
lso,1971,264569100
lso,1972,265442900
lso,1973,327583500
lso,1974,373553600
lso,1975,368899000
lso,1976,428519200
lso,1977,478404100
lso,1978,453588000
lso,1979,481198700
lso,1980,536833900
lso,1981,492274600
lso,1982,700660900
lso,1983,601385500
lso,1984,675141400
lso,1985,700939500
lso,1986,719042600
lso,1987,763940200
lso,1988,996727700
lso,1989,1203730100
lso,1990,1419440700
lso,1991,2103239700
lso,1992,2344053100
lso,1993,2439316800
lso,1994,2663866700
lso,1995,2976058400
lso,1996,3199265300
lso,1997,3128860700
lso,1998,3181923600
lso,1999,3362795200
lso,2000,3845384000
lso,2001,4065963300
lso,2002,4325576000
lso,2003,4652014400
lso,2004,4657422600
lso,2005,4764874200
lso,2006,5072227000
lso,2007,5277010700
lso,2008,5732365600
lso,2009,5378760500
lso,2010,5777002700
lso,2011,5959693700
lso,2012,6270446800
lso,2013,5618229600
lso,2014,5358352000
lso,2015,5568073300
lso,2016,5678026000
lso,2017,5492923900
lso,2018,5693150000
lso,2019,5618958800
lso,2020,5054000000
ltu,1995,3710234000
ltu,1996,3902508000
ltu,1997,4174758000
ltu,1998,4746195000
ltu,1999,4528160000
ltu,2000,4600549000
ltu,2001,5179131000
ltu,2002,5537238000
ltu,2003,6510988000
ltu,2004,7248589000
ltu,2005,7935839000
ltu,2006,8969598000
ltu,2007,9974167000
ltu,2008,10147524000
ltu,2009,7625122000
ltu,2010,7931665000
ltu,2011,8753977000
ltu,2012,8905206000
ltu,2013,9317787000
ltu,2014,9863756000
ltu,2015,9978046000
ltu,2016,10054077000
ltu,2017,10582073000
ltu,2018,11050751000
ltu,2019,11559333000
ltu,2020,11703383000
lux,1995,4089639000
lux,1996,4112939000
lux,1997,4379136000
lux,1998,4549504000
lux,1999,4903514000
lux,2000,5104315000
lux,2001,5029276000
lux,2002,5249629000
lux,2003,5683973000
lux,2004,5739508000
lux,2005,5721238000
lux,2006,5732748000
lux,2007,6559755000
lux,2008,5737001000
lux,2009,5094328000
lux,2010,5240938000
lux,2011,4978987000
lux,2012,5111447000
lux,2013,5442561000
lux,2014,5690746000
lux,2015,6247818000
lux,2016,6631953000
lux,2017,6136731000
lux,2018,6201629000
lux,2019,6928434000
lux,2020,6550493000
lva,1995,2731570000
lva,1996,2824833000
lva,1997,3199850000
lva,1998,3418462000
lva,1999,3407048000
lva,2000,3496876000
lva,2001,3664463000
lva,2002,4071686000
lva,2003,4344479000
lva,2004,4678528000
lva,2005,5005944000
lva,2006,5734864000
lva,2007,6087241000
lva,2008,5826631000
lva,2009,4437200000
lva,2010,4153999000
lva,2011,4350148000
lva,2012,4607635000
lva,2013,4575104000
lva,2014,4468166000
lva,2015,4694153000
lva,2016,4695445000
lva,2017,5034466000
lva,2018,5192788000
lva,2019,5322337000
lva,2020,5312171000
mac,2008,30657000000
mac,2009,20028000000
mac,2010,16391000000
mac,2011,16904000000
mac,2012,18699000000
mac,2013,19245000000
mac,2014,25512000000
mac,2015,29141000000
mac,2016,24174000000
mac,2017,19478000000
mac,2018,17848000000
mac,2019,18836000000
mac,2020,17021000000
mar,1967,34508828100
mar,1968,35835790600
mar,1969,38632344800
mar,1970,39939425200
mar,1971,43121708100
mar,1972,45583668700
mar,1973,48170542000
mar,1974,51293577900
mar,1975,57694485500
mar,1976,63200085500
mar,1977,68138670000
mar,1978,67241628400
mar,1979,71699564500
mar,1980,70278830000
mar,1981,72359670000
mar,1982,72857840000
mar,1983,73638310000
mar,1984,76251610000
mar,1985,78674190000
mar,1986,78468770000
mar,1987,79080360000
mar,1988,86797400000
mar,1989,84528070000
mar,1990,91303079500
mar,1991,91752170900
mar,1992,94062892100
mar,1993,93172535400
mar,1994,96257256000
mar,1995,99020290300
mar,1996,101921872400
mar,1997,107839051000
mar,1998,111983200200
mar,1999,114458576100
mar,2000,119134568000
mar,2001,124060679500
mar,2002,127458497200
mar,2003,132388633800
mar,2004,137186402200
mar,2005,143715081200
mar,2006,150047884800
mar,2007,159720000000
mar,2008,169143000000
mar,2009,158018900000
mar,2010,174200700000
mar,2011,185178100000
mar,2012,186593400000
mar,2013,187699300000
mar,2014,194230400000
mar,2015,197720000000
mar,2016,198995000000
mar,2017,206075987100
mar,2018,212230395900
mar,2019,219862671600
mar,2020,211427791800
mco,2010,541447692.22479
mco,2011,573581108.83757
mco,2012,585384095.45805
mco,2013,694037675.13472
mco,2014,672100000
mda,1995,19372074600
mda,1996,19050978900
mda,1997,16555567000
mda,1998,13850086300
mda,1999,13027141500
mda,2000,15070604100
mda,2001,15915924200
mda,2002,16418891100
mda,2003,19353476100
mda,2004,20923594500
mda,2005,21471756000
mda,2006,20657574300
mda,2007,20422921500
mda,2008,20790534300
mda,2009,16659455000
mda,2010,17629417000
mda,2011,18949674000
mda,2012,19127725100
mda,2013,20268909000
mda,2014,22068353500
mda,2015,22610062800
mda,2016,22749624300
mda,2017,23623768200
mda,2018,25631954800
mda,2019,27198839092.6832
mda,2020,26767041330.6118
mdg,1995,2830271027101.81982
mdg,1996,2424758001838.56982
mdg,1997,2485691718667.43994
mdg,1998,2556053502710.16016
mdg,1999,2599681285578.62012
mdg,2000,2796915864636.47021
mdg,2001,3037724044158.81982
mdg,2002,2346227366844.47021
mdg,2003,2583057248997.60938
mdg,2004,2702654737530.20947
mdg,2005,2785426801492.02002
mdg,2006,2880601945533.33984
mdg,2007,3020193816139.14014
mdg,2008,3496341667081.22021
mdg,2009,3098334388438.08984
mdg,2010,3174961901660.93018
mdg,2011,3231745036220.77979
mdg,2012,3446541098390.2002
mdg,2013,3952759928078.06982
mdg,2014,4172306999074.66016
mdg,2015,4496299454287.36035
mdg,2016,4732164042991.7998
mdg,2017,5023925618732.94043
mdg,2018,5234751545047.23047
mdg,2019,5660227108315.5
mdg,2020,4440113944785.87988
mdv,1995,1040768800
mdv,1996,1033369500
mdv,1997,1273015600
mdv,1998,1538629300
mdv,1999,1736467200
mdv,2000,1671212000
mdv,2001,1861873400
mdv,2002,1960944400
mdv,2003,2272483900
mdv,2004,2816866400
mdv,2005,3218734800
mdv,2006,3620970400
mdv,2007,4133186700
mdv,2008,4551201200
mdv,2009,3403250100
mdv,2010,3652065700
mdv,2011,4209044500
mdv,2012,4380957100
mdv,2013,4119020900
mdv,2014,4784717300
mdv,2015,5652776800
mdv,2016,6155931900
mdv,2017,6956340600
mdv,2018,8036474100
mdv,2019,8192192600
mdv,2020,6112536000
mex,1965,1037241508660.05005
mex,1966,1127573559120.37012
mex,1967,1211039495605.97998
mex,1968,1307402137469.78003
mex,1969,1407833024535
mex,1970,1503814307080.83008
mex,1971,1523304225507.41992
mex,1972,1666887430206.94995
mex,1973,1835836761941.21997
mex,1974,1945580200740.59009
mex,1975,2034588903611.43994
mex,1976,2132782057599.04004
mex,1977,2165301673642.54004
mex,1978,2389362696452.2998
mex,1979,2650605376833.37988
mex,1980,2859119209670.54004
mex,1981,3112388329359.56982
mex,1982,3031112753149.45996
mex,1983,2731158766543.72949
mex,1984,2866524498674.70947
mex,1985,3023762545455.72021
mex,1986,2845179207019.4502
mex,1987,2925307862197.7998
mex,1988,3006441532856.3999
mex,1989,3190891209167.89014
mex,1990,3405059826127.35986
mex,1991,3519515523100
mex,1992,3673426901200
mex,1993,3683940186000
mex,1994,3888576356000
mex,1995,3465384444000
mex,1996,3875010979000
mex,1997,4180869463000
mex,1998,4430591774000
mex,1999,4498700053000
mex,2000,4696501735000
mex,2001,4593954783000
mex,2002,4524900908000
mex,2003,4604522236000
mex,2004,4781935698000
mex,2005,4884760028000
mex,2006,5086479820000
mex,2007,5133607895000
mex,2008,5079733564000
mex,2009,4699986661000
mex,2010,4913184230000
mex,2011,5053169746000
mex,2012,5196909903000
mex,2013,5185312406000
mex,2014,5318730105000
mex,2015,5377312143000
mex,2016,5394332878000
mex,2017,5380885562000
mex,2018,5404453382000
mex,2019,5306376929000
mex,2020,4778717731000
mhl,1997,16295400
mhl,1998,19908600
mhl,1999,21001600
mhl,2000,20541100
mhl,2001,22070700
mhl,2002,24002100
mhl,2003,21420400
mhl,2004,26687100
mhl,2005,22034500
mhl,2006,29776100
mhl,2007,28564200
mhl,2008,25343300
mhl,2009,26982400
mhl,2010,32400700
mhl,2011,31024200
mhl,2012,22503300
mhl,2013,25438100
mhl,2014,25414100
mhl,2015,22129100
mhl,2016,21498600
mhl,2017,21349986.6724
mhl,2018,23044300
mhl,2019,26552800
mhl,2020,25310754.06075
mkd,1990,67583210800
mkd,1991,57269180400
mkd,1992,49530885700
mkd,1993,43170012600
mkd,1994,39500868600
mkd,1995,44244478600
mkd,1996,44768800400
mkd,1997,46175540000
mkd,1998,47654887500
mkd,1999,49843320800
mkd,2000,51869000000
mkd,2001,50447000000
mkd,2002,51618000000
mkd,2003,56777000000
mkd,2004,58282000000
mkd,2005,62806000000
mkd,2006,67168000000
mkd,2007,60239000000
mkd,2008,63545000000
mkd,2009,66831000000
mkd,2010,72275000000
mkd,2011,87133000000
mkd,2012,82752000000
mkd,2013,89076000000
mkd,2014,96728000000
mkd,2015,102769000000
mkd,2016,99803000000
mkd,2017,101326000000
mkd,2018,99303000000
mkd,2019,102366000000
mkd,2020,96500000000
mli,1967,130621422100
mli,1968,131841958600
mli,1969,135505950300
mli,1970,148934251300
mli,1971,117029271600
mli,1972,132948512000
mli,1973,135755284300
mli,1974,135755284300
mli,1975,147925048400
mli,1976,156352465700
mli,1977,175076105400
mli,1978,172266969500
mli,1979,145116865800
mli,1980,146695009700
mli,1981,149610811100
mli,1982,138791821900
mli,1983,166010433100
mli,1984,180142566400
mli,1985,195173579200
mli,1986,205185937500
mli,1987,207736696100
mli,1988,208983201900
mli,1989,210365598900
mli,1990,219922895000
mli,1991,248667436000
mli,1992,254234945400
mli,1993,259225485600
mli,1994,236966976500
mli,1995,262020345900
mli,1996,281724285500
mli,1997,347405215400
mli,1998,375690815300
mli,1999,385974666000
mli,2000,468582473800
mli,2001,561305073500
mli,2002,658463449700
mli,2003,659102683800
mli,2004,691951811600
mli,2005,750874044200
mli,2006,760246467500
mli,2007,768965398800
mli,2008,777798501200
mli,2009,803292496000
mli,2010,800425289600
mli,2011,832977989200
mli,2012,761185802700
mli,2013,758276407900
mli,2014,819555070600
mli,2015,816146196200
mli,2016,820534526400
mli,2017,875932201400
mli,2018,924472260100
mli,2019,958551210900
mli,2020,957884794700
mmr,2001,1919431728300
mmr,2002,2128766484400
mmr,2003,2747079626800
mmr,2004,3483700220600
mmr,2005,4219017493100
mmr,2006,5088051277500
mmr,2007,6365791979300
mmr,2008,7857452767800
mmr,2009,9288515083200
mmr,2010,10964938994100
mmr,2011,14065432805300
mmr,2012,17075841297400
mmr,2013,18622930756400
mmr,2014,20442488842200
mmr,2015,22854088097300
mmr,2016,25168394300000
mmr,2017,27361166300000
mmr,2018,29639296100000
mmr,2019,32125922500000
mmr,2020,33344096300000
mne,2000,521037029.24478
mne,2001,513170520.02721
mne,2002,494870013.0148
mne,2003,491154071.44752
mne,2004,527502630.86892
mne,2005,528338301.66924
mne,2006,570063000
mne,2007,567711000
mne,2008,634421000
mne,2009,514433000
mne,2010,535903000
mne,2011,534769000
mne,2012,491541000
mne,2013,534371000
mne,2014,534211000
mne,2015,545245000
mne,2016,590808000
mne,2017,640652000
mne,2018,742377000
mne,2019,773942000
mne,2020,691116000
mng,1981,1915081509567.26001
mng,1982,2090422990200.11011
mng,1983,2254503900483.89014
mng,1984,2508668347289.66943
mng,1985,2648619757367.8999
mng,1986,2823156673364.18018
mng,1987,2950239153209.1001
mng,1988,3156144599352.56982
mng,1989,3326576310270.39014
mng,1990,2404836966799.47021
mng,1991,2048538320785.9895
mng,1992,1852606117128.4895
mng,1993,1712306642533.42993
mng,1994,1751544265704.61011
mng,1995,2249122011237.3501
mng,1996,2205606143335.24023
mng,1997,2208315798617.9502
mng,1998,2269827953677.02979
mng,1999,2288256492703.87012
mng,2000,2322276635558.62939
mng,2001,2618818075023.64014
mng,2002,2709390765159.58984
mng,2003,2889308456201.62012
mng,2004,3330137194350.47021
mng,2005,3470607321419.68945
mng,2006,3689007625924.02979
mng,2007,3948005531373.35986
mng,2008,3916840145779.87061
mng,2009,3900695194796.70947
mng,2010,4068184595510.41992
mng,2011,4425106568904.48926
mng,2012,5081738285174.30957
mng,2013,5825783125287.20996
mng,2014,6562968391420.40918
mng,2015,7215491118600
mng,2016,7045510248400
mng,2017,7143476069100
mng,2018,7749516719100
mng,2019,7988481998500
mng,2020,7637388497600
moz,1984,14985807327.2542
moz,1985,12415881185.6691
moz,1986,13097426081.9176
moz,1987,11430692211.8511
moz,1988,11440307625.6371
moz,1989,11688986017.2282
moz,1990,10601910849.5961
moz,1991,10972977400
moz,1992,10024167400
moz,1993,9805445800
moz,1994,9713203700
moz,1995,10735892400
moz,1996,12387365300
moz,1997,15986568300
moz,1998,20557328900
moz,1999,24703472700
moz,2000,27791110900
moz,2001,34876119400
moz,2002,38528101000
moz,2003,44360890600
moz,2004,51584538500
moz,2005,54049390700
moz,2006,58148384800
moz,2007,62268659400
moz,2008,66622761200
moz,2009,71906155500
moz,2010,74616064300
moz,2011,79589019500
moz,2012,83673947800
moz,2013,88490461900
moz,2014,96232012300
moz,2015,106807333400
moz,2016,113718164600
moz,2017,124624356300
moz,2018,129826976300
moz,2019,129277645300
moz,2020,121815836000
mrt,1961,20169160805.5535
mrt,1962,15880775830.8195
mrt,1963,11360103449.1332
mrt,1964,16356844817.1616
mrt,1965,22470851477.0946
mrt,1966,24522674709.2927
mrt,1967,26125885156.8382
mrt,1968,29430406616.8466
mrt,1969,29729666129.2002
mrt,1970,32585023320.48109
mrt,1971,34493277804.8058
mrt,1972,31104160537.3399
mrt,1973,30126470370.2664
mrt,1974,34756712563.4738
mrt,1975,31400113074.028
mrt,1976,35094550837.4228
mrt,1977,31262606892.3227
mrt,1978,32602659139.262
mrt,1979,36069484276.50529
mrt,1980,33722810486.6489
mrt,1981,33707104689.0346
mrt,1982,32339498119.6627
mrt,1983,30468442573.9854
mrt,1984,40711298288.101
mrt,1985,42389462696.42609
mrt,1986,46081973257.6474
mrt,1987,44830927009.2612
mrt,1988,45238758656.8515
mrt,1989,50829879185.0947
mrt,1990,47426709583.11929
mrt,1991,47175947300
mrt,1992,46926510900
mrt,1993,49906253900
mrt,1994,52649962600
mrt,1995,53239568800
mrt,1996,54416437600
mrt,1997,57140858500
mrt,1998,57539606100
mrt,1999,53392701000
mrt,2000,45271868300
mrt,2001,41613016300
mrt,2002,42636990400
mrt,2003,44051443800
mrt,2004,47903200700
mrt,2005,53299070800
mrt,2006,73219624900
mrt,2007,63943666900
mrt,2008,57508756700
mrt,2009,54485827800
mrt,2010,51232396500
mrt,2011,52486493500
mrt,2012,52796838200
mrt,2013,56837577000
mrt,2014,56753200000
mrt,2015,58750000000
mrt,2016,58799679400
mrt,2017,54364735700
mrt,2018,55018991200
mrt,2019,58089647900
mrt,2020,59666526800
mus,1976,10985102779.6141
mus,1977,11881283809.1459
mus,1978,12708324358.4184
mus,1979,12948169910.879
mus,1980,11767587603.067
mus,1981,12381740460.4302
mus,1982,12879004517.1918
mus,1983,12966324244.1066
mus,1984,14277210927.132
mus,1985,16285400462.5971
mus,1986,19204004763.2621
mus,1987,21756113241.8173
mus,1988,23714042795.4115
mus,1989,25184349584.6332
mus,1990,27268206101.6337
mus,1991,28697548225.3123
mus,1992,30699315406.4878
mus,1993,32127846307.1119
mus,1994,33601627111.4016
mus,1995,35151782265.7953
mus,1996,37337190191.0304
mus,1997,39174860845.688
mus,1998,41779542837.7591
mus,1999,43236963359.9465
mus,2000,46457354005.3184
mus,2001,48535472436.3407
mus,2002,47396556159.3453
mus,2003,49014839772.06
mus,2004,49399375952.2371
mus,2005,47666736566.6566
mus,2006,49781000000
mus,2007,52359705718.9066
mus,2008,55049841227.773
mus,2009,56706654229.0882
mus,2010,58263814921.2654
mus,2011,58240040300.2742
mus,2012,58666127519.6202
mus,2013,59354982818.0169
mus,2014,59046570092.9647
mus,2015,58612488888.7697
mus,2016,58991901199.944
mus,2017,60710695261.8345
mus,2018,62430945324.3484
mus,2019,64136618806.3096
mus,2020,51807680943.2702
mwi,1967,159959855676.01599
mwi,1968,167696182022.328
mwi,1969,177707882945.673
mwi,1970,184761587128.22101
mwi,1971,194318231136.37
mwi,1972,228449069321.45599
mwi,1973,225718593436.815
mwi,1974,243239099242.20096
mwi,1975,286016394023.10101
mwi,1976,276914866525.44202
mwi,1977,291022274282.42102
mwi,1978,326063256703.65894
mwi,1979,328566196529.263
mwi,1980,333344496945.24493
mwi,1981,323560316269.94202
mwi,1982,324015418185.66693
mwi,1983,334482190618.97198
mwi,1984,332889424219.05402
mwi,1985,358146227789.33502
mwi,1986,351775160973.43494
mwi,1987,361104239733.01294
mwi,1988,381810293541.11603
mwi,1989,412300498226.87299
mwi,1990,450754564709.86603
mwi,1991,468502606557.448
mwi,1992,479879552383.62
mwi,1993,444155947287.14307
mwi,1994,454850270889.74799
mwi,1995,477083405553.18896
mwi,1996,516407026463.66803
mwi,1997,514696165203.81598
mwi,1998,525877951676.68201
mwi,1999,543067039002.18402
mwi,2000,537753011495.50098
mwi,2001,480109233327.92798
mwi,2002,445033950151.16693
mwi,2003,494209779105.89899
mwi,2004,518984197675.09497
mwi,2005,556497165672.66602
mwi,2006,611837000000
mwi,2007,698482000000
mwi,2008,757853000000
mwi,2009,901088000000
mwi,2010,975946000000
mwi,2011,994960000000
mwi,2012,989520000000
mwi,2013,1022174000000
mwi,2014,1070168000000
mwi,2015,1107624000000
mwi,2016,1134207000000
mwi,2017,1159159000000
mwi,2018,1242438000000
mwi,2019,1337715000000
mwi,2020,1353767000000
mys,1970,40006749957.6964
mys,1971,43539377837.3061
mys,1972,46805094712.1863
mys,1973,48588236363.5218
mys,1974,48668645719.1744
mys,1975,48525690628.4063
mys,1976,57505863504.8976
mys,1977,60556661772.4901
mys,1978,66468414073.8948
mys,1979,76194421247.30321
mys,1980,78926203672.11378
mys,1981,79728971767.45598
mys,1982,85413475022.35118
mys,1983,95880199740.67908
mys,1984,107363787575.245
mys,1985,104365684400.224
mys,1986,109117029061.69501
mys,1987,113398714105.36501
mys,1988,127119087816.392
mys,1989,130310233209.862
