geo,time,sp_pop_80up_ma_5y
gnq,1976,0.64215
gnq,1977,0.6619
gnq,1978,0.65961
gnq,1979,0.62841
gnq,1980,0.56648
gnq,1981,0.55225
gnq,1982,0.52694
gnq,1983,0.49438
gnq,1984,0.45835
gnq,1985,0.4231
gnq,1986,0.43673
gnq,1987,0.44007
gnq,1988,0.43657
gnq,1989,0.41992
gnq,1990,0.39371
gnq,1991,0.40906
gnq,1992,0.41592
gnq,1993,0.41072
gnq,1994,0.39683
gnq,1995,0.37374
gnq,1996,0.38638
gnq,1997,0.38904
gnq,1998,0.38301
gnq,1999,0.36559
gnq,2000,0.33967
gnq,2001,0.34606
gnq,2002,0.34536
gnq,2003,0.33743
gnq,2004,0.3201
gnq,2005,0.29714
gnq,2006,0.3025
gnq,2007,0.30069
gnq,2008,0.29222
gnq,2009,0.27746
gnq,2010,0.25789
gnq,2011,0.26564
gnq,2012,0.26675
gnq,2013,0.26047
gnq,2014,0.24672
gnq,2015,0.22756
gnq,2016,0.23712
gnq,2017,0.23868
gnq,2018,0.23244
gnq,2019,0.21849
gnq,2020,0.1976
grc,1960,0.78128
grc,1961,0.82522
grc,1962,0.85685
grc,1963,0.87192
grc,1964,0.86605
grc,1965,0.83736
grc,1966,0.90683
grc,1967,0.98048
grc,1968,1.06042
grc,1969,1.14499
grc,1970,1.23027
grc,1971,1.28885
grc,1972,1.33484
grc,1973,1.37315
grc,1974,1.40468
grc,1975,1.42619
grc,1976,1.49232
grc,1977,1.54808
grc,1978,1.59887
grc,1979,1.64931
grc,1980,1.70012
grc,1981,1.77263
grc,1982,1.8094
grc,1983,1.80943
grc,1984,1.77792
grc,1985,1.72161
grc,1986,1.85979
grc,1987,1.99957
grc,1988,2.13728
grc,1989,2.2617
grc,1990,2.35761
grc,1991,2.46199
grc,1992,2.52962
grc,1993,2.55861
grc,1994,2.54676
grc,1995,2.49574
grc,1996,2.53587
grc,1997,2.5468
grc,1998,2.53687
grc,1999,2.51574
grc,2000,2.49048
grc,2001,2.58976
grc,2002,2.67239
grc,2003,2.74516
grc,2004,2.82081
grc,2005,2.90835
grc,2006,3.17026
grc,2007,3.43965
grc,2008,3.70944
grc,2009,3.97284
grc,2010,4.2277
grc,2011,4.52318
grc,2012,4.7989
grc,2013,5.05122
grc,2014,5.27452
grc,2015,5.467
grc,2016,5.72809
grc,2017,5.95501
grc,2018,6.13906
grc,2019,6.26618
grc,2020,6.33399
grd,1960,0.51064
grd,1961,0.51584
grd,1962,0.51269
grd,1963,0.50176
grd,1964,0.49671
grd,1965,0.48621
grd,1966,0.51297
grd,1967,0.54302
grd,1968,0.55841
grd,1969,0.56336
grd,1970,0.55053
grd,1971,0.5646
grd,1972,0.56952
grd,1973,0.55694
grd,1974,0.54966
grd,1975,0.53683
grd,1976,0.55771
grd,1977,0.58724
grd,1978,0.63978
grd,1979,0.70508
grd,1980,0.75823
grd,1981,0.78686
grd,1982,0.78861
grd,1983,0.7744
grd,1984,0.75593
grd,1985,0.74339
grd,1986,0.80342
grd,1987,0.86512
grd,1988,0.91158
grd,1989,0.93924
grd,1990,0.93037
grd,1991,0.95882
grd,1992,0.96288
grd,1993,0.96146
grd,1994,0.95182
grd,1995,0.92821
grd,1996,0.96905
grd,1997,0.99726
grd,1998,1.00831
grd,1999,1.00794
grd,2000,1.00698
grd,2001,1.06201
grd,2002,1.11244
grd,2003,1.1546
grd,2004,1.19068
grd,2005,1.20397
grd,2006,1.27437
grd,2007,1.32585
grd,2008,1.38615
grd,2009,1.44556
grd,2010,1.50372
grd,2011,1.58436
grd,2012,1.64861
grd,2013,1.67875
grd,2014,1.67937
grd,2015,1.64047
grd,2016,1.7015
grd,2017,1.73015
grd,2018,1.72893
grd,2019,1.68717
grd,2020,1.60061
gtm,1960,0.23509
gtm,1961,0.24905
gtm,1962,0.25772
gtm,1963,0.26102
gtm,1964,0.25962
gtm,1965,0.25399
gtm,1966,0.26954
gtm,1967,0.2808
gtm,1968,0.28627
gtm,1969,0.28515
gtm,1970,0.27753
gtm,1971,0.29082
gtm,1972,0.29864
gtm,1973,0.30116
gtm,1974,0.29884
gtm,1975,0.29196
gtm,1976,0.30867
gtm,1977,0.32031
gtm,1978,0.32666
gtm,1979,0.32758
gtm,1980,0.32363
gtm,1981,0.34221
gtm,1982,0.35594
gtm,1983,0.36349
gtm,1984,0.36301
gtm,1985,0.35507
gtm,1986,0.36867
gtm,1987,0.37629
gtm,1988,0.37834
gtm,1989,0.37576
gtm,1990,0.36881
gtm,1991,0.3881
gtm,1992,0.40221
gtm,1993,0.41039
gtm,1994,0.41202
gtm,1995,0.40736
gtm,1996,0.42915
gtm,1997,0.44639
gtm,1998,0.45964
gtm,1999,0.46966
gtm,2000,0.47697
gtm,2001,0.50804
gtm,2002,0.53487
gtm,2003,0.55787
gtm,2004,0.57879
gtm,2005,0.59849
gtm,2006,0.63625
gtm,2007,0.67017
gtm,2008,0.69922
gtm,2009,0.7225
gtm,2010,0.74026
gtm,2011,0.77859
gtm,2012,0.80988
gtm,2013,0.83427
gtm,2014,0.85242
gtm,2015,0.86507
gtm,2016,0.89447
gtm,2017,0.91767
gtm,2018,0.93517
gtm,2019,0.9471
gtm,2020,0.95432
gum,1960,0.15624
gum,1961,0.16717
gum,1962,0.16935
gum,1963,0.17079
gum,1964,0.16717
gum,1965,0.16139
gum,1966,0.17205
gum,1967,0.16889
gum,1968,0.16815
gum,1969,0.16747
gum,1970,0.15618
gum,1971,0.17054
gum,1972,0.17624
gum,1973,0.18999
gum,1974,0.19935
gum,1975,0.20454
gum,1976,0.21162
gum,1977,0.2185
gum,1978,0.22883
gum,1979,0.2346
gum,1980,0.23574
gum,1981,0.2451
gum,1982,0.2428
gum,1983,0.25716
gum,1984,0.2738
gum,1985,0.29102
gum,1986,0.29932
gum,1987,0.30707
gum,1988,0.31598
gum,1989,0.3276
gum,1990,0.33617
gum,1991,0.36026
gum,1992,0.37563
gum,1993,0.39094
gum,1994,0.39031
gum,1995,0.381
gum,1996,0.40892
gum,1997,0.44714
gum,1998,0.51202
gum,1999,0.59807
gum,2000,0.69246
gum,2001,0.73893
gum,2002,0.77582
gum,2003,0.80317
gum,2004,0.81877
gum,2005,0.8347
gum,2006,0.88076
gum,2007,0.92341
gum,2008,0.96612
gum,2009,0.99904
gum,2010,1.0281
gum,2011,1.08394
gum,2012,1.13459
gum,2013,1.17795
gum,2014,1.21512
gum,2015,1.24883
gum,2016,1.3178
gum,2017,1.38024
gum,2018,1.4333
gum,2019,1.46381
gum,2020,1.47169
guy,1960,0.33024
guy,1961,0.33593
guy,1962,0.33819
guy,1963,0.33436
guy,1964,0.32734
guy,1965,0.31288
guy,1966,0.32076
guy,1967,0.32473
guy,1968,0.32539
guy,1969,0.31858
guy,1970,0.30269
guy,1971,0.31237
guy,1972,0.32192
guy,1973,0.33322
guy,1974,0.34775
guy,1975,0.36064
guy,1976,0.3816
guy,1977,0.39717
guy,1978,0.40992
guy,1979,0.42073
guy,1980,0.42856
guy,1981,0.46376
guy,1982,0.49988
guy,1983,0.53643
guy,1984,0.57515
guy,1985,0.61697
guy,1986,0.65985
guy,1987,0.69375
guy,1988,0.70422
guy,1989,0.68107
guy,1990,0.62253
guy,1991,0.61084
guy,1992,0.57807
guy,1993,0.53383
guy,1994,0.48552
guy,1995,0.43679
guy,1996,0.45337
guy,1997,0.46573
guy,1998,0.47105
guy,1999,0.4683
guy,2000,0.46171
guy,2001,0.52454
guy,2002,0.58584
guy,2003,0.63677
guy,2004,0.67632
guy,2005,0.6997
guy,2006,0.75513
guy,2007,0.79296
guy,2008,0.80597
guy,2009,0.78572
guy,2010,0.72617
guy,2011,0.72754
guy,2012,0.71593
guy,2013,0.70794
guy,2014,0.72288
guy,2015,0.76958
guy,2016,0.85848
guy,2017,0.96867
guy,2018,1.07801
guy,2019,1.15798
guy,2020,1.20364
hkg,1960,0.11001
hkg,1961,0.11476
hkg,1962,0.11497
hkg,1963,0.11154
hkg,1964,0.10547
hkg,1965,0.09757
hkg,1966,0.11072
hkg,1967,0.12493
hkg,1968,0.13683
hkg,1969,0.14121
hkg,1970,0.13599
hkg,1971,0.14198
hkg,1972,0.14407
hkg,1973,0.14865
hkg,1974,0.16243
hkg,1975,0.18622
hkg,1976,0.22065
hkg,1977,0.25819
hkg,1978,0.2941
hkg,1979,0.32376
hkg,1980,0.34648
hkg,1981,0.39035
hkg,1982,0.43046
hkg,1983,0.46672
hkg,1984,0.49968
hkg,1985,0.52859
hkg,1986,0.58278
hkg,1987,0.63684
hkg,1988,0.69373
hkg,1989,0.75584
hkg,1990,0.82238
hkg,1991,0.91219
hkg,1992,0.99814
hkg,1993,1.07751
hkg,1994,1.14734
hkg,1995,1.20509
hkg,1996,1.29689
hkg,1997,1.37771
hkg,1998,1.44773
hkg,1999,1.50776
hkg,2000,1.55949
hkg,2001,1.68608
hkg,2002,1.80046
hkg,2003,1.90449
hkg,2004,2.00535
hkg,2005,2.10953
hkg,2006,2.27647
hkg,2007,2.44359
hkg,2008,2.60794
hkg,2009,2.76698
hkg,2010,2.92209
hkg,2011,3.11387
hkg,2012,3.29087
hkg,2013,3.45399
hkg,2014,3.60554
hkg,2015,3.74801
hkg,2016,3.95161
hkg,2017,4.14619
hkg,2018,4.31293
hkg,2019,4.42579
hkg,2020,4.47741
hnd,1960,0.32552
hnd,1961,0.32872
hnd,1962,0.32376
hnd,1963,0.31331
hnd,1964,0.30015
hnd,1965,0.28508
hnd,1966,0.30829
hnd,1967,0.32772
hnd,1968,0.33955
hnd,1969,0.3409
hnd,1970,0.33183
hnd,1971,0.3471
hnd,1972,0.35508
hnd,1973,0.35771
hnd,1974,0.35565
hnd,1975,0.35014
hnd,1976,0.36983
hnd,1977,0.38456
hnd,1978,0.39317
hnd,1979,0.39525
hnd,1980,0.39107
hnd,1981,0.40725
hnd,1982,0.41813
hnd,1983,0.42356
hnd,1984,0.42412
hnd,1985,0.42051
hnd,1986,0.43742
hnd,1987,0.44879
hnd,1988,0.45575
hnd,1989,0.45961
hnd,1990,0.46111
hnd,1991,0.48273
hnd,1992,0.50094
hnd,1993,0.51305
hnd,1994,0.51704
hnd,1995,0.51261
hnd,1996,0.52309
hnd,1997,0.52636
hnd,1998,0.52575
hnd,1999,0.52523
hnd,2000,0.52678
hnd,2001,0.54698
hnd,2002,0.56574
hnd,2003,0.58147
hnd,2004,0.59234
hnd,2005,0.59864
hnd,2006,0.6248
hnd,2007,0.64543
hnd,2008,0.66181
hnd,2009,0.67588
hnd,2010,0.68897
hnd,2011,0.71721
hnd,2012,0.74219
hnd,2013,0.76338
hnd,2014,0.77984
hnd,2015,0.79168
hnd,2016,0.81842
hnd,2017,0.83969
hnd,2018,0.85537
hnd,2019,0.86578
hnd,2020,0.872
hrv,1960,0.7097
hrv,1961,0.73731
hrv,1962,0.74781
hrv,1963,0.73726
hrv,1964,0.70288
hrv,1965,0.6438
hrv,1966,0.67665
hrv,1967,0.69956
hrv,1968,0.7076
hrv,1969,0.6958
hrv,1970,0.66165
hrv,1971,0.69715
hrv,1972,0.71674
hrv,1973,0.72467
hrv,1974,0.72642
hrv,1975,0.72123
hrv,1976,0.80303
hrv,1977,0.87976
hrv,1978,0.94514
hrv,1979,0.99309
hrv,1980,1.01864
hrv,1981,1.1099
hrv,1982,1.17445
hrv,1983,1.21379
hrv,1984,1.2331
hrv,1985,1.23142
hrv,1986,1.34769
hrv,1987,1.44345
hrv,1988,1.50713
hrv,1989,1.53008
hrv,1990,1.51005
hrv,1991,1.61099
hrv,1992,1.69023
hrv,1993,1.72915
hrv,1994,1.70693
hrv,1995,1.61746
hrv,1996,1.62085
hrv,1997,1.58007
hrv,1998,1.51216
hrv,1999,1.43663
hrv,2000,1.35956
hrv,2001,1.4242
hrv,2002,1.48876
hrv,2003,1.55044
hrv,2004,1.60767
hrv,2005,1.659
hrv,2006,1.8374
hrv,2007,1.99991
hrv,2008,2.1415
hrv,2009,2.26273
hrv,2010,2.36385
hrv,2011,2.58177
hrv,2012,2.76231
hrv,2013,2.89732
hrv,2014,2.9917
hrv,2015,3.05885
hrv,2016,3.27774
hrv,2017,3.48296
hrv,2018,3.64181
hrv,2019,3.72052
hrv,2020,3.70966
hti,1960,0.34336
hti,1961,0.3507
hti,1962,0.35002
hti,1963,0.34186
hti,1964,0.32725
hti,1965,0.30584
hti,1966,0.31992
hti,1967,0.32947
hti,1968,0.33222
hti,1969,0.32589
hti,1970,0.30949
hti,1971,0.324
hti,1972,0.33262
hti,1973,0.33531
hti,1974,0.33288
hti,1975,0.32413
hti,1976,0.3483
hti,1977,0.36659
hti,1978,0.37807
hti,1979,0.38217
hti,1980,0.37827
hti,1981,0.40599
hti,1982,0.4264
hti,1983,0.43784
hti,1984,0.43929
hti,1985,0.43063
hti,1986,0.45436
hti,1987,0.4705
hti,1988,0.47768
hti,1989,0.47513
hti,1990,0.46251
hti,1991,0.48763
hti,1992,0.50313
hti,1993,0.50819
hti,1994,0.50265
hti,1995,0.48655
hti,1996,0.50814
hti,1997,0.52093
hti,1998,0.5237
hti,1999,0.51564
hti,2000,0.4967
hti,2001,0.51659
hti,2002,0.52803
hti,2003,0.52972
hti,2004,0.52097
hti,2005,0.50176
hti,2006,0.52236
hti,2007,0.53475
hti,2008,0.53883
hti,2009,0.53492
hti,2010,0.5233
hti,2011,0.55166
hti,2012,0.57361
hti,2013,0.58835
hti,2014,0.59562
hti,2015,0.59571
hti,2016,0.63142
hti,2017,0.66008
hti,2018,0.68159
hti,2019,0.6967
hti,2020,0.70611
hun,1960,0.93703
hun,1961,1.00825
hun,1962,1.05952
hun,1963,1.0868
hun,1964,1.0876
hun,1965,1.06099
hun,1966,1.12813
hun,1967,1.17191
hun,1968,1.18724
hun,1969,1.1702
hun,1970,1.12045
hun,1971,1.17078
hun,1972,1.19874
hun,1973,1.20644
hun,1974,1.19652
hun,1975,1.16826
hun,1976,1.25955
hun,1977,1.32937
hun,1978,1.3724
hun,1979,1.38578
hun,1980,1.36672
hun,1981,1.46258
hun,1982,1.5295
hun,1983,1.55893
hun,1984,1.54312
hun,1985,1.47805
hun,1986,1.5863
hun,1987,1.65166
hun,1988,1.68055
hun,1989,1.68799
hun,1990,1.67652
hun,1991,1.82487
hun,1992,1.96965
hun,1993,2.06483
hun,1994,2.05758
hun,1995,1.93422
hun,1996,1.90955
hun,1997,1.81676
hun,1998,1.70438
hun,1999,1.62478
hun,2000,1.59092
hun,2001,1.73709
hun,2002,1.89174
hun,2003,2.024
hun,2004,2.10497
hun,2005,2.12581
hun,2006,2.25373
hun,2007,2.32014
hun,2008,2.32097
hun,2009,2.26366
hun,2010,2.15843
hun,2011,2.2628
hun,2012,2.35822
hun,2013,2.43197
hun,2014,2.46798
hun,2015,2.45948
hun,2016,2.562
hun,2017,2.62805
hun,2018,2.66613
hun,2019,2.69046
hun,2020,2.70942
idn,1960,0.29348
idn,1961,0.31056
idn,1962,0.31841
idn,1963,0.31699
idn,1964,0.30622
idn,1965,0.28539
idn,1966,0.30268
idn,1967,0.3117
idn,1968,0.31159
idn,1969,0.3016
idn,1970,0.28125
idn,1971,0.29521
idn,1972,0.30188
idn,1973,0.30042
idn,1974,0.28979
idn,1975,0.26956
idn,1976,0.28192
idn,1977,0.2876
idn,1978,0.28675
idn,1979,0.27931
idn,1980,0.26484
idn,1981,0.28135
idn,1982,0.29172
idn,1983,0.29637
idn,1984,0.2958
idn,1985,0.28955
idn,1986,0.31372
idn,1987,0.33175
idn,1988,0.34274
idn,1989,0.34608
idn,1990,0.34119
idn,1991,0.36857
idn,1992,0.38863
idn,1993,0.39939
idn,1994,0.39917
idn,1995,0.38744
idn,1996,0.40807
idn,1997,0.42031
idn,1998,0.42411
idn,1999,0.41931
idn,2000,0.40558
idn,2001,0.43136
idn,2002,0.45101
idn,2003,0.46411
idn,2004,0.46811
idn,2005,0.4587
idn,2006,0.48531
idn,2007,0.50711
idn,2008,0.52576
idn,2009,0.53848
idn,2010,0.53899
idn,2011,0.56175
idn,2012,0.57082
idn,2013,0.56955
idn,2014,0.56187
idn,2015,0.5489
idn,2016,0.58499
idn,2017,0.6158
idn,2018,0.63862
idn,2019,0.65135
idn,2020,0.65354
ind,1960,0.25141
ind,1961,0.25758
ind,1962,0.25509
ind,1963,0.24754
ind,1964,0.23849
ind,1965,0.22745
ind,1966,0.25013
ind,1967,0.27026
ind,1968,0.2832
ind,1969,0.2846
ind,1970,0.27328
ind,1971,0.28775
ind,1972,0.29467
ind,1973,0.29594
ind,1974,0.29362
ind,1975,0.28742
ind,1976,0.31079
ind,1977,0.32978
ind,1978,0.34148
ind,1979,0.34339
ind,1980,0.33464
ind,1981,0.35358
ind,1982,0.3645
ind,1983,0.36769
ind,1984,0.36393
ind,1985,0.35312
ind,1986,0.37437
ind,1987,0.38925
ind,1988,0.3959
ind,1989,0.39282
ind,1990,0.37952
ind,1991,0.40136
ind,1992,0.41585
ind,1993,0.42245
ind,1994,0.42109
ind,1995,0.41171
ind,1996,0.43649
ind,1997,0.45477
ind,1998,0.46561
ind,1999,0.46852
ind,2000,0.46334
ind,2001,0.4908
ind,2002,0.51132
ind,2003,0.52426
ind,2004,0.52948
ind,2005,0.52703
ind,2006,0.55876
ind,2007,0.5835
ind,2008,0.60029
ind,2009,0.6087
ind,2010,0.60875
ind,2011,0.64619
ind,2012,0.67653
ind,2013,0.69909
ind,2014,0.71349
ind,2015,0.71946
ind,2016,0.76017
ind,2017,0.79257
ind,2018,0.81547
ind,2019,0.82805
ind,2020,0.83021
irl,1960,1.86614
irl,1961,1.9363
irl,1962,1.96273
irl,1963,1.94677
irl,1964,1.89187
irl,1965,1.7992
irl,1966,1.85972
irl,1967,1.89404
irl,1968,1.89225
irl,1969,1.84455
irl,1970,1.74577
irl,1971,1.76724
irl,1972,1.74789
irl,1973,1.69649
irl,1974,1.62179
irl,1975,1.52535
irl,1976,1.55369
irl,1977,1.5593
irl,1978,1.53855
irl,1979,1.48753
irl,1980,1.4058
irl,1981,1.45998
irl,1982,1.48956
irl,1983,1.49295
irl,1984,1.46878
irl,1985,1.41587
irl,1986,1.47809
irl,1987,1.51698
irl,1988,1.53627
irl,1989,1.54135
irl,1990,1.53173
irl,1991,1.63192
irl,1992,1.7132
irl,1993,1.76469
irl,1994,1.77764
irl,1995,1.75028
irl,1996,1.80654
irl,1997,1.82907
irl,1998,1.82148
irl,1999,1.78824
irl,2000,1.73244
irl,2001,1.78652
irl,2002,1.82397
irl,2003,1.83913
irl,2004,1.82491
irl,2005,1.78134
irl,2006,1.82148
irl,2007,1.83936
irl,2008,1.8425
irl,2009,1.8399
irl,2010,1.83761
irl,2011,1.92082
irl,2012,1.99729
irl,2013,2.0666
irl,2014,2.12803
irl,2015,2.18358
irl,2016,2.29294
irl,2017,2.39814
irl,2018,2.50008
irl,2019,2.59947
irl,2020,2.69982
irn,1960,0.47146
irn,1961,0.48874
irn,1962,0.49059
irn,1963,0.47715
irn,1964,0.45013
irn,1965,0.41012
irn,1966,0.42612
irn,1967,0.432
irn,1968,0.42382
irn,1969,0.39866
irn,1970,0.35675
irn,1971,0.36192
irn,1972,0.35768
irn,1973,0.34328
irn,1974,0.31816
irn,1975,0.28264
irn,1976,0.28733
irn,1977,0.28486
irn,1978,0.2762
irn,1979,0.26245
irn,1980,0.24339
irn,1981,0.26322
irn,1982,0.27936
irn,1983,0.29057
irn,1984,0.2962
irn,1985,0.29593
irn,1986,0.31455
irn,1987,0.33035
irn,1988,0.34291
irn,1989,0.35186
irn,1990,0.35728
irn,1991,0.37209
irn,1992,0.38307
irn,1993,0.38861
irn,1994,0.38676
irn,1995,0.37692
irn,1996,0.39503
irn,1997,0.4068
irn,1998,0.4156
irn,1999,0.42548
irn,2000,0.43705
irn,2001,0.48167
irn,2002,0.52476
irn,2003,0.56408
irn,2004,0.59803
irn,2005,0.62581
irn,2006,0.68123
irn,2007,0.72902
irn,2008,0.76899
irn,2009,0.80123
irn,2010,0.82487
irn,2011,0.87974
irn,2012,0.94676
irn,2013,1.03155
irn,2014,1.12973
irn,2015,1.23101
irn,2016,1.27798
irn,2017,1.29331
irn,2018,1.27964
irn,2019,1.24051
irn,2020,1.17989
irq,1960,0.23138
irq,1961,0.24377
irq,1962,0.25075
irq,1963,0.25086
irq,1964,0.24267
irq,1965,0.22662
irq,1966,0.23143
irq,1967,0.23154
irq,1968,0.23
irq,1969,0.22967
irq,1970,0.23059
irq,1971,0.2554
irq,1972,0.27811
irq,1973,0.29595
irq,1974,0.30692
irq,1975,0.31042
irq,1976,0.33671
irq,1977,0.35525
irq,1978,0.36607
irq,1979,0.37015
irq,1980,0.36772
irq,1981,0.39592
irq,1982,0.4169
irq,1983,0.42958
irq,1984,0.43337
irq,1985,0.42829
irq,1986,0.45659
irq,1987,0.47586
irq,1988,0.48438
irq,1989,0.4816
irq,1990,0.46781
irq,1991,0.48625
irq,1992,0.49519
irq,1993,0.49464
irq,1994,0.48542
irq,1995,0.46819
irq,1996,0.48454
irq,1997,0.49253
irq,1998,0.49062
irq,1999,0.47819
irq,2000,0.4559
irq,2001,0.46374
irq,2002,0.46259
irq,2003,0.4524
irq,2004,0.43347
irq,2005,0.40654
irq,2006,0.41461
irq,2007,0.41415
irq,2008,0.40519
irq,2009,0.38806
irq,2010,0.36304
irq,2011,0.37242
irq,2012,0.37606
irq,2013,0.37376
irq,2014,0.36592
irq,2015,0.35323
irq,2016,0.36689
irq,2017,0.37439
irq,2018,0.37592
irq,2019,0.37223
irq,2020,0.36363
isl,1960,1.08209
isl,1961,1.10543
isl,1962,1.11645
isl,1963,1.11606
isl,1964,1.10442
isl,1965,1.08841
isl,1966,1.13526
isl,1967,1.16746
isl,1968,1.1947
isl,1969,1.21629
isl,1970,1.23361
isl,1971,1.31902
isl,1972,1.39454
isl,1973,1.44837
isl,1974,1.48337
isl,1975,1.49477
isl,1976,1.57573
isl,1977,1.63886
isl,1978,1.68873
isl,1979,1.72316
isl,1980,1.74426
isl,1981,1.80449
isl,1982,1.85075
isl,1983,1.88231
isl,1984,1.90024
isl,1985,1.90226
isl,1986,1.9484
isl,1987,1.97911
isl,1988,1.9846
isl,1989,1.97749
isl,1990,1.95382
isl,1991,1.99808
isl,1992,2.02408
isl,1993,2.0318
isl,1994,2.02368
isl,1995,2.00928
isl,1996,2.04769
isl,1997,2.06975
isl,1998,2.07254
isl,1999,2.06648
isl,2000,2.05431
isl,2001,2.14311
isl,2002,2.22745
isl,2003,2.30832
isl,2004,2.37927
isl,2005,2.44006
isl,2006,2.51505
isl,2007,2.57193
isl,2008,2.61656
isl,2009,2.65297
isl,2010,2.68617
isl,2011,2.78692
isl,2012,2.87699
isl,2013,2.95416
isl,2014,3.00413
isl,2015,3.02985
isl,2016,3.08082
isl,2017,3.1074
isl,2018,3.11675
isl,2019,3.12283
isl,2020,3.13993
isr,1960,0.55161
isr,1961,0.57135
isr,1962,0.58633
isr,1963,0.60022
isr,1964,0.6161
isr,1965,0.63303
isr,1966,0.66356
isr,1967,0.69213
isr,1968,0.71771
isr,1969,0.73646
isr,1970,0.74711
isr,1971,0.77394
isr,1972,0.79436
isr,1973,0.81379
isr,1974,0.83822
isr,1975,0.86882
isr,1976,0.92009
isr,1977,0.9686
isr,1978,1.01298
isr,1979,1.05044
isr,1980,1.08003
isr,1981,1.14167
isr,1982,1.18865
isr,1983,1.22445
isr,1984,1.25469
isr,1985,1.28137
isr,1986,1.36734
isr,1987,1.44075
isr,1988,1.50014
isr,1989,1.54647
isr,1990,1.58145
isr,1991,1.64635
isr,1992,1.7036
isr,1993,1.74643
isr,1994,1.76766
isr,1995,1.76989
isr,1996,1.79682
isr,1997,1.79813
isr,1998,1.78709
isr,1999,1.77956
isr,2000,1.78355
isr,2001,1.85104
isr,2002,1.91792
isr,2003,1.97613
isr,2004,2.01602
isr,2005,2.03497
isr,2006,2.08918
isr,2007,2.13068
isr,2008,2.16733
isr,2009,2.20681
isr,2010,2.25183
isr,2011,2.30433
isr,2012,2.34351
isr,2013,2.36919
isr,2014,2.37849
isr,2015,2.37103
isr,2016,2.39613
isr,2017,2.40952
isr,2018,2.41257
isr,2019,2.40652
isr,2020,2.39576
ita,1960,1.18508
ita,1961,1.25462
ita,1962,1.30171
ita,1963,1.32366
ita,1964,1.31965
ita,1965,1.29095
ita,1966,1.35682
ita,1967,1.40224
ita,1968,1.42233
ita,1969,1.41266
ita,1970,1.3729
ita,1971,1.42631
ita,1972,1.45403
ita,1973,1.4566
ita,1974,1.4359
ita,1975,1.39311
ita,1976,1.45462
ita,1977,1.49596
ita,1978,1.51573
ita,1979,1.51304
ita,1980,1.48673
ita,1981,1.5764
ita,1982,1.64421
ita,1983,1.68944
ita,1984,1.71508
ita,1985,1.72317
ita,1986,1.85941
ita,1987,1.9763
ita,1988,2.07473
ita,1989,2.16061
ita,1990,2.23659
ita,1991,2.42297
ita,1992,2.60548
ita,1993,2.75326
ita,1994,2.82809
ita,1995,2.81747
ita,1996,2.8565
ita,1997,2.82814
ita,1998,2.77084
ita,1999,2.73187
ita,2000,2.73284
ita,2001,2.88567
ita,2002,3.05484
ita,2003,3.2204
ita,2004,3.3619
ita,2005,3.47338
ita,2006,3.66144
ita,2007,3.81325
ita,2008,3.93193
ita,2009,4.02492
ita,2010,4.10211
ita,2011,4.27436
ita,2012,4.42377
ita,2013,4.55956
ita,2014,4.69184
ita,2015,4.82644
ita,2016,5.0573
ita,2017,5.2811
ita,2018,5.48161
ita,2019,5.63792
ita,2020,5.74617
jam,1960,0.34368
jam,1961,0.38546
jam,1962,0.43575
jam,1963,0.49784
jam,1964,0.56551
jam,1965,0.62622
jam,1966,0.66341
jam,1967,0.67452
jam,1968,0.6617
jam,1969,0.63356
jam,1970,0.59686
jam,1971,0.6306
jam,1972,0.659
jam,1973,0.67399
jam,1974,0.67239
jam,1975,0.65452
jam,1976,0.69758
jam,1977,0.75464
jam,1978,0.82912
jam,1979,0.91448
jam,1980,0.9986
jam,1981,1.04155
jam,1982,1.06838
jam,1983,1.09232
jam,1984,1.12242
jam,1985,1.15941
jam,1986,1.21976
jam,1987,1.27032
jam,1988,1.30911
jam,1989,1.33214
jam,1990,1.33712
jam,1991,1.40182
jam,1992,1.45075
jam,1993,1.48343
jam,1994,1.49898
jam,1995,1.49763
jam,1996,1.54958
jam,1997,1.59213
jam,1998,1.62999
jam,1999,1.66501
jam,2000,1.6971
jam,2001,1.72308
jam,2002,1.73469
jam,2003,1.73837
jam,2004,1.73801
jam,2005,1.73505
jam,2006,1.78175
jam,2007,1.81879
jam,2008,1.84537
jam,2009,1.85728
jam,2010,1.85229
jam,2011,1.89617
jam,2012,1.9162
jam,2013,1.91553
jam,2014,1.89924
jam,2015,1.87123
jam,2016,1.90579
jam,2017,1.92867
jam,2018,1.93886
jam,2019,1.93534
jam,2020,1.91911
jor,1960,0.40019
jor,1961,0.42765
jor,1962,0.44827
jor,1963,0.46245
jor,1964,0.46733
jor,1965,0.46213
jor,1966,0.45714
jor,1967,0.44415
jor,1968,0.42484
jor,1969,0.40146
jor,1970,0.37672
jor,1971,0.38998
jor,1972,0.39414
jor,1973,0.39047
jor,1974,0.37915
jor,1975,0.36277
jor,1976,0.38318
jor,1977,0.40293
jor,1978,0.42041
jor,1979,0.4354
jor,1980,0.44926
jor,1981,0.46901
jor,1982,0.4854
jor,1983,0.50168
jor,1984,0.52495
jor,1985,0.56412
jor,1986,0.59416
jor,1987,0.61445
jor,1988,0.61908
jor,1989,0.6044
jor,1990,0.57205
jor,1991,0.56559
jor,1992,0.54674
jor,1993,0.51699
jor,1994,0.47735
jor,1995,0.42922
jor,1996,0.42368
jor,1997,0.41081
jor,1998,0.39245
jor,1999,0.37066
jor,2000,0.34631
