geo,time,sp_pop_totl_fe_zs
gha,1987,49.70837
gha,1988,49.69046
gha,1989,49.67053
gha,1990,49.65062
gha,1991,49.63132
gha,1992,49.61274
gha,1993,49.59551
gha,1994,49.58018
gha,1995,49.56699
gha,1996,49.55611
gha,1997,49.5473
gha,1998,49.53993
gha,1999,49.53321
gha,2000,49.5265
gha,2001,49.51978
gha,2002,49.51303
gha,2003,49.5057
gha,2004,49.49718
gha,2005,49.48717
gha,2006,49.47563
gha,2007,49.46284
gha,2008,49.44914
gha,2009,49.43494
gha,2010,49.42058
gha,2011,49.40609
gha,2012,49.39164
gha,2013,49.37762
gha,2014,49.36456
gha,2015,49.35282
gha,2016,49.34254
gha,2017,49.33359
gha,2018,49.32583
gha,2019,49.31896
gha,2020,49.31282
gin,1960,50.52625
gin,1961,50.55641
gin,1962,50.58484
gin,1963,50.60898
gin,1964,50.62534
gin,1965,50.63244
gin,1966,50.62953
gin,1967,50.62105
gin,1968,50.61803
gin,1969,50.63435
gin,1970,50.67889
gin,1971,50.75235
gin,1972,50.85064
gin,1973,50.97234
gin,1974,51.11439
gin,1975,51.27292
gin,1976,51.44672
gin,1977,51.63155
gin,1978,51.81639
gin,1979,51.98734
gin,1980,52.13407
gin,1981,52.25657
gin,1982,52.35469
gin,1983,52.42048
gin,1984,52.44563
gin,1985,52.42763
gin,1986,52.3646
gin,1987,52.26668
gin,1988,52.15715
gin,1989,52.06332
gin,1990,52.00235
gin,1991,51.97759
gin,1992,51.98191
gin,1993,52.00718
gin,1994,52.04252
gin,1995,52.07973
gin,1996,52.11834
gin,1997,52.15936
gin,1998,52.1994
gin,1999,52.23504
gin,2000,52.26398
gin,2001,52.28456
gin,2002,52.29716
gin,2003,52.30487
gin,2004,52.31182
gin,2005,52.32036
gin,2006,52.33038
gin,2007,52.3397
gin,2008,52.34518
gin,2009,52.34333
gin,2010,52.33139
gin,2011,52.30987
gin,2012,52.27909
gin,2013,52.23681
gin,2014,52.18029
gin,2015,52.1088
gin,2016,52.0225
gin,2017,51.9246
gin,2018,51.82111
gin,2019,51.71908
gin,2020,51.62313
gmb,1960,50.23463
gmb,1961,50.09344
gmb,1962,49.96236
gmb,1963,49.84612
gmb,1964,49.749
gmb,1965,49.67132
gmb,1966,49.6137
gmb,1967,49.57902
gmb,1968,49.55699
gmb,1969,49.54701
gmb,1970,49.54221
gmb,1971,49.54236
gmb,1972,49.54694
gmb,1973,49.55146
gmb,1974,49.55165
gmb,1975,49.54323
gmb,1976,49.52726
gmb,1977,49.50785
gmb,1978,49.4862
gmb,1979,49.46544
gmb,1980,49.45014
gmb,1981,49.43497
gmb,1982,49.422
gmb,1983,49.42516
gmb,1984,49.46037
gmb,1985,49.53526
gmb,1986,49.65095
gmb,1987,49.79381
gmb,1988,49.93543
gmb,1989,50.04276
gmb,1990,50.10229
gmb,1991,50.11076
gmb,1992,50.08136
gmb,1993,50.03634
gmb,1994,50.0005
gmb,1995,49.99065
gmb,1996,50.01001
gmb,1997,50.04965
gmb,1998,50.1008
gmb,1999,50.15253
gmb,2000,50.19633
gmb,2001,50.23102
gmb,2002,50.25989
gmb,2003,50.2835
gmb,2004,50.30357
gmb,2005,50.32101
gmb,2006,50.3358
gmb,2007,50.34784
gmb,2008,50.35749
gmb,2009,50.36555
gmb,2010,50.37249
gmb,2011,50.37816
gmb,2012,50.38357
gmb,2013,50.38743
gmb,2014,50.39147
gmb,2015,50.39456
gmb,2016,50.39732
gmb,2017,50.39993
gmb,2018,50.40213
gmb,2019,50.40397
gmb,2020,50.40519
gnb,1960,50.73636
gnb,1961,50.75503
gnb,1962,50.77304
gnb,1963,50.79164
gnb,1964,50.80856
gnb,1965,50.82695
gnb,1966,50.84644
gnb,1967,50.86971
gnb,1968,50.8901
gnb,1969,50.90185
gnb,1970,50.90228
gnb,1971,50.88653
gnb,1972,50.85923
gnb,1973,50.8431
gnb,1974,50.86568
gnb,1975,50.94369
gnb,1976,51.08909
gnb,1977,51.28892
gnb,1978,51.51197
gnb,1979,51.70809
gnb,1980,51.84091
gnb,1981,51.89719
gnb,1982,51.89141
gnb,1983,51.84459
gnb,1984,51.79014
gnb,1985,51.74824
gnb,1986,51.72308
gnb,1987,51.70763
gnb,1988,51.69831
gnb,1989,51.69011
gnb,1990,51.67939
gnb,1991,51.66653
gnb,1992,51.65399
gnb,1993,51.64301
gnb,1994,51.63451
gnb,1995,51.62915
gnb,1996,51.62513
gnb,1997,51.62273
gnb,1998,51.62435
gnb,1999,51.63257
gnb,2000,51.64875
gnb,2001,51.67423
gnb,2002,51.70544
gnb,2003,51.73432
gnb,2004,51.75068
gnb,2005,51.74771
gnb,2006,51.72404
gnb,2007,51.68358
gnb,2008,51.63214
gnb,2009,51.57812
gnb,2010,51.52722
gnb,2011,51.48036
gnb,2012,51.43662
gnb,2013,51.39435
gnb,2014,51.35175
gnb,2015,51.30724
gnb,2016,51.26148
gnb,2017,51.21478
gnb,2018,51.16881
gnb,2019,51.12423
gnb,2020,51.08252
gnq,1960,50.93131
gnq,1961,50.90499
gnq,1962,50.86435
gnq,1963,50.81408
gnq,1964,50.75088
gnq,1965,50.67428
gnq,1966,50.58799
gnq,1967,50.4942
gnq,1968,50.40713
gnq,1969,50.33849
gnq,1970,50.29442
gnq,1971,50.27673
gnq,1972,50.28358
gnq,1973,50.30757
gnq,1974,50.34015
gnq,1975,50.36785
gnq,1976,50.38735
gnq,1977,50.40139
gnq,1978,50.4095
gnq,1979,50.41471
gnq,1980,50.41712
gnq,1981,50.41079
gnq,1982,50.39594
gnq,1983,50.38448
gnq,1984,50.38425
gnq,1985,50.39618
gnq,1986,50.42301
gnq,1987,50.45603
gnq,1988,50.47332
gnq,1989,50.45325
gnq,1990,50.37549
gnq,1991,50.24281
gnq,1992,50.06093
gnq,1993,49.84556
gnq,1994,49.61041
gnq,1995,49.36973
gnq,1996,49.12493
gnq,1997,48.87475
gnq,1998,48.62309
gnq,1999,48.37469
gnq,2000,48.13042
gnq,2001,47.89444
gnq,2002,47.6646
gnq,2003,47.43225
gnq,2004,47.18774
gnq,2005,46.92693
gnq,2006,46.65198
gnq,2007,46.37136
gnq,2008,46.09515
gnq,2009,45.83363
gnq,2010,45.59355
gnq,2011,45.37569
gnq,2012,45.17825
gnq,2013,45.00266
gnq,2014,44.85058
gnq,2015,44.72019
gnq,2016,44.61154
gnq,2017,44.52381
gnq,2018,44.45585
gnq,2019,44.4076
gnq,2020,44.37717
grc,1960,50.9828
grc,1961,50.9654
grc,1962,50.96467
grc,1963,50.97283
grc,1964,50.97857
grc,1965,50.97396
grc,1966,50.95655
grc,1967,50.9291
grc,1968,50.89531
grc,1969,50.86085
grc,1970,50.82979
grc,1971,50.80348
grc,1972,50.78012
grc,1973,50.75723
grc,1974,50.73152
grc,1975,50.70082
grc,1976,50.66489
grc,1977,50.62556
grc,1978,50.58536
grc,1979,50.54749
grc,1980,50.514
grc,1981,50.48478
grc,1982,50.4591
grc,1983,50.43803
grc,1984,50.42279
grc,1985,50.41386
grc,1986,50.41233
grc,1987,50.41723
grc,1988,50.42381
grc,1989,50.42626
grc,1990,50.42032
grc,1991,50.40501
grc,1992,50.38245
grc,1993,50.35609
grc,1994,50.33069
grc,1995,50.30979
grc,1996,50.29402
grc,1997,50.28302
grc,1998,50.27849
grc,1999,50.28216
grc,2000,50.29522
grc,2001,50.31724
grc,2002,50.34779
grc,2003,50.38767
grc,2004,50.4379
grc,2005,50.49874
grc,2006,50.57198
grc,2007,50.65569
grc,2008,50.74155
grc,2009,50.81767
grc,2010,50.875
grc,2011,50.90915
grc,2012,50.9223
grc,2013,50.92072
grc,2014,50.9142
grc,2015,50.91008
grc,2016,50.9102
grc,2017,50.91259
grc,2018,50.9162
grc,2019,50.91857
grc,2020,50.91818
grd,1960,53.61571
grd,1961,53.51167
grd,1962,53.38934
grd,1963,53.27431
grd,1964,53.15654
grd,1965,53.05598
grd,1966,52.97674
grd,1967,52.90069
grd,1968,52.83844
grd,1969,52.77599
grd,1970,52.70333
grd,1971,52.62493
grd,1972,52.54618
grd,1973,52.45727
grd,1974,52.36506
grd,1975,52.26934
grd,1976,52.16959
grd,1977,52.05777
grd,1978,51.93594
grd,1979,51.81879
grd,1980,51.70837
grd,1981,51.6113
grd,1982,51.52794
grd,1983,51.45074
grd,1984,51.36892
grd,1985,51.2811
grd,1986,51.17335
grd,1987,51.05456
grd,1988,50.92228
grd,1989,50.79231
grd,1990,50.68101
grd,1991,50.58883
grd,1992,50.50998
grd,1993,50.44893
grd,1994,50.40113
grd,1995,50.36894
grd,1996,50.34603
grd,1997,50.34017
grd,1998,50.32591
grd,1999,50.31095
grd,2000,50.2679
grd,2001,50.20244
grd,2002,50.12544
grd,2003,50.03413
grd,2004,49.93675
grd,2005,49.8433
grd,2006,49.74938
grd,2007,49.66202
grd,2008,49.58229
grd,2009,49.51648
grd,2010,49.47895
grd,2011,49.46435
grd,2012,49.47698
grd,2013,49.50264
grd,2014,49.53076
grd,2015,49.55521
grd,2016,49.57692
grd,2017,49.59053
grd,2018,49.60744
grd,2019,49.62054
grd,2020,49.63873
gtm,1960,49.36958
gtm,1961,49.36547
gtm,1962,49.36315
gtm,1963,49.36213
gtm,1964,49.36222
gtm,1965,49.36296
gtm,1966,49.36466
gtm,1967,49.36779
gtm,1968,49.37296
gtm,1969,49.38098
gtm,1970,49.39236
gtm,1971,49.40687
gtm,1972,49.42469
gtm,1973,49.44707
gtm,1974,49.47534
gtm,1975,49.51035
gtm,1976,49.55242
gtm,1977,49.60056
gtm,1978,49.65244
gtm,1979,49.70499
gtm,1980,49.75637
gtm,1981,49.80581
gtm,1982,49.85441
gtm,1983,49.90303
gtm,1984,49.95339
gtm,1985,50.00657
gtm,1986,50.0623
gtm,1987,50.12009
gtm,1988,50.18042
gtm,1989,50.24373
gtm,1990,50.3101
gtm,1991,50.37884
gtm,1992,50.44893
gtm,1993,50.51941
gtm,1994,50.58945
gtm,1995,50.65789
gtm,1996,50.72492
gtm,1997,50.78938
gtm,1998,50.84782
gtm,1999,50.89637
gtm,2000,50.93243
gtm,2001,50.95561
gtm,2002,50.96734
gtm,2003,50.96988
gtm,2004,50.96606
gtm,2005,50.95828
gtm,2006,50.94696
gtm,2007,50.93227
gtm,2008,50.91561
gtm,2009,50.89837
gtm,2010,50.88155
gtm,2011,50.86577
gtm,2012,50.85104
gtm,2013,50.83686
gtm,2014,50.82245
gtm,2015,50.80734
gtm,2016,50.79153
gtm,2017,50.77539
gtm,2018,50.75935
gtm,2019,50.7439
gtm,2020,50.72939
gum,1960,41.49371
gum,1961,41.99515
gum,1962,42.31162
gum,1963,42.50866
gum,1964,42.67526
gum,1965,42.86497
gum,1966,43.09825
gum,1967,43.36709
gum,1968,43.65182
gum,1969,43.95539
gum,1970,44.27422
gum,1971,44.59751
gum,1972,44.93149
gum,1973,45.28108
gum,1974,45.65322
gum,1975,46.05628
gum,1976,46.49298
gum,1977,46.94441
gum,1978,47.36372
gum,1979,47.67913
gum,1980,47.85949
gum,1981,47.89072
gum,1982,47.80948
gum,1983,47.64055
gum,1984,47.4371
gum,1985,47.23785
gum,1986,47.03929
gum,1987,46.84678
gum,1988,46.69298
gum,1989,46.62223
gum,1990,46.65313
gum,1991,46.79266
gum,1992,47.02582
gum,1993,47.30891
gum,1994,47.61215
gum,1995,47.8878
gum,1996,48.13759
gum,1997,48.3683
gum,1998,48.56837
gum,1999,48.73762
gum,2000,48.86334
gum,2001,48.94658
gum,2002,48.9906
gum,2003,49.0049
gum,2004,49.01198
gum,2005,49.02466
gum,2006,49.04538
gum,2007,49.07333
gum,2008,49.10493
gum,2009,49.14464
gum,2010,49.18245
gum,2011,49.21849
gum,2012,49.26245
gum,2013,49.3015
gum,2014,49.3463
gum,2015,49.3874
gum,2016,49.42558
gum,2017,49.45916
gum,2018,49.49448
gum,2019,49.52808
gum,2020,49.55653
guy,1960,49.90425
guy,1961,49.83675
guy,1962,49.76612
guy,1963,49.70381
guy,1964,49.66222
guy,1965,49.64586
guy,1966,49.66036
guy,1967,49.69779
guy,1968,49.74553
guy,1969,49.78634
guy,1970,49.80651
guy,1971,49.80566
guy,1972,49.78662
guy,1973,49.75675
guy,1974,49.72515
guy,1975,49.69974
guy,1976,49.68154
guy,1977,49.67131
guy,1978,49.66551
guy,1979,49.66293
guy,1980,49.66218
guy,1981,49.65986
guy,1982,49.65869
guy,1983,49.67129
guy,1984,49.71627
guy,1985,49.80407
guy,1986,49.94225
guy,1987,50.12166
guy,1988,50.32286
guy,1989,50.51108
guy,1990,50.66204
guy,1991,50.76517
guy,1992,50.82474
guy,1993,50.84208
guy,1994,50.82251
guy,1995,50.77053
guy,1996,50.68526
guy,1997,50.56842
guy,1998,50.43196
guy,1999,50.29506
guy,2000,50.16941
guy,2001,50.0624
guy,2002,49.96892
guy,2003,49.90351
guy,2004,49.87657
guy,2005,49.89359
guy,2006,49.96255
guy,2007,50.0783
guy,2008,50.20869
guy,2009,50.31456
guy,2010,50.36855
guy,2011,50.3591
guy,2012,50.29601
guy,2013,50.19802
guy,2014,50.09294
guy,2015,49.99993
guy,2016,49.92474
guy,2017,49.8621
guy,2018,49.80802
guy,2019,49.75938
guy,2020,49.71146
hkg,1960,48.46427
hkg,1961,48.42718
hkg,1962,48.38238
hkg,1963,48.34517
hkg,1964,48.3338
hkg,1965,48.35995
hkg,1966,48.41993
hkg,1967,48.5045
hkg,1968,48.61104
hkg,1969,48.73607
hkg,1970,48.87262
hkg,1971,49.03423
hkg,1972,49.21188
hkg,1973,49.35285
hkg,1974,49.38964
hkg,1975,49.28568
hkg,1976,49.02554
hkg,1977,48.65237
hkg,1978,48.25583
hkg,1979,47.94048
hkg,1980,47.76813
hkg,1981,47.75098
hkg,1982,47.85772
hkg,1983,48.04703
hkg,1984,48.26034
hkg,1985,48.4557
hkg,1986,48.62603
hkg,1987,48.78344
hkg,1988,48.92793
hkg,1989,49.06365
hkg,1990,49.19491
hkg,1991,49.31878
hkg,1992,49.43502
hkg,1993,49.55264
hkg,1994,49.68332
hkg,1995,49.83396
hkg,1996,50.005
hkg,1997,50.19156
hkg,1998,50.38995
hkg,1999,50.59639
hkg,2000,50.80904
hkg,2001,51.02943
hkg,2002,51.25841
hkg,2003,51.49322
hkg,2004,51.72867
hkg,2005,51.95946
hkg,2006,52.18332
hkg,2007,52.39923
hkg,2008,52.60342
hkg,2009,52.79311
hkg,2010,52.9662
hkg,2011,53.12102
hkg,2012,53.25833
hkg,2013,53.3825
hkg,2014,53.49932
hkg,2015,53.61297
hkg,2016,53.7239
hkg,2017,53.8305
hkg,2018,53.93244
hkg,2019,54.02885
hkg,2020,54.11936
hnd,1960,49.83597
hnd,1961,49.86451
hnd,1962,49.89321
hnd,1963,49.92241
hnd,1964,49.95294
hnd,1965,49.98476
hnd,1966,50.01799
hnd,1967,50.05184
hnd,1968,50.08531
hnd,1969,50.11786
hnd,1970,50.14823
hnd,1971,50.17692
hnd,1972,50.20357
hnd,1973,50.22776
hnd,1974,50.2489
hnd,1975,50.2668
hnd,1976,50.28121
hnd,1977,50.29275
hnd,1978,50.30184
hnd,1979,50.30896
hnd,1980,50.31479
hnd,1981,50.31936
hnd,1982,50.32279
hnd,1983,50.32541
hnd,1984,50.32754
hnd,1985,50.32922
hnd,1986,50.33052
hnd,1987,50.33151
hnd,1988,50.3321
hnd,1989,50.33205
hnd,1990,50.3315
hnd,1991,50.33031
hnd,1992,50.32844
hnd,1993,50.32569
hnd,1994,50.32167
hnd,1995,50.31634
hnd,1996,50.30969
hnd,1997,50.30187
hnd,1998,50.29275
hnd,1999,50.28213
hnd,2000,50.27006
hnd,2001,50.2567
hnd,2002,50.24213
hnd,2003,50.22681
hnd,2004,50.21109
hnd,2005,50.19519
hnd,2006,50.17934
hnd,2007,50.16356
hnd,2008,50.14828
hnd,2009,50.13409
hnd,2010,50.1213
hnd,2011,50.11007
hnd,2012,50.10015
hnd,2013,50.09121
hnd,2014,50.08269
hnd,2015,50.07425
hnd,2016,50.0658
hnd,2017,50.05743
hnd,2018,50.04934
hnd,2019,50.04169
hnd,2020,50.03457
hrv,1960,51.97781
hrv,1961,51.93216
hrv,1962,51.87869
hrv,1963,51.82212
hrv,1964,51.76933
hrv,1965,51.72521
hrv,1966,51.69135
hrv,1967,51.66606
hrv,1968,51.64686
hrv,1969,51.62944
hrv,1970,51.61136
hrv,1971,51.59161
hrv,1972,51.57146
hrv,1973,51.55284
hrv,1974,51.53866
hrv,1975,51.53076
hrv,1976,51.52922
hrv,1977,51.53301
hrv,1978,51.54103
hrv,1979,51.55151
hrv,1980,51.5631
hrv,1981,51.57644
hrv,1982,51.59101
hrv,1983,51.60342
hrv,1984,51.60936
hrv,1985,51.60605
hrv,1986,51.59195
hrv,1987,51.56941
hrv,1988,51.54407
hrv,1989,51.5241
hrv,1990,51.51517
hrv,1991,51.51871
hrv,1992,51.53281
hrv,1993,51.557
hrv,1994,51.58948
hrv,1995,51.62853
hrv,1996,51.67484
hrv,1997,51.72799
hrv,1998,51.78183
hrv,1999,51.82814
hrv,2000,51.86064
hrv,2001,51.87639
hrv,2002,51.8772
hrv,2003,51.8674
hrv,2004,51.85458
hrv,2005,51.84369
hrv,2006,51.83594
hrv,2007,51.82966
hrv,2008,51.82681
hrv,2009,51.82877
hrv,2010,51.83624
hrv,2011,51.85101
hrv,2012,51.87225
hrv,2013,51.89442
hrv,2014,51.91032
hrv,2015,51.91435
hrv,2016,51.90489
hrv,2017,51.88308
hrv,2018,51.85262
hrv,2019,51.81911
hrv,2020,51.78653
hti,1960,50.92184
hti,1961,50.90605
hti,1962,50.89512
hti,1963,50.88782
hti,1964,50.88255
hti,1965,50.87822
hti,1966,50.87419
hti,1967,50.87078
hti,1968,50.86878
hti,1969,50.86931
hti,1970,50.87298
hti,1971,50.87988
hti,1972,50.889
hti,1973,50.89886
hti,1974,50.90687
hti,1975,50.91191
hti,1976,50.91317
hti,1977,50.91135
hti,1978,50.90725
hti,1979,50.90188
hti,1980,50.89601
hti,1981,50.88994
hti,1982,50.88343
hti,1983,50.87652
hti,1984,50.86897
hti,1985,50.86098
hti,1986,50.85242
hti,1987,50.84348
hti,1988,50.83455
hti,1989,50.82631
hti,1990,50.81897
hti,1991,50.81269
hti,1992,50.8073
hti,1993,50.80233
hti,1994,50.79739
hti,1995,50.79204
hti,1996,50.78629
hti,1997,50.78017
hti,1998,50.77374
hti,1999,50.76718
hti,2000,50.76049
hti,2001,50.75384
hti,2002,50.74709
hti,2003,50.74
hti,2004,50.73231
hti,2005,50.72382
hti,2006,50.71463
hti,2007,50.705
hti,2008,50.69507
hti,2009,50.68503
hti,2010,50.67506
hti,2011,50.6649
hti,2012,50.65474
hti,2013,50.64582
hti,2014,50.63985
hti,2015,50.63765
hti,2016,50.63992
hti,2017,50.64558
hti,2018,50.65221
hti,2019,50.65651
hti,2020,50.65618
hun,1960,51.78222
hun,1961,51.77492
hun,1962,51.74775
hun,1963,51.70763
hun,1964,51.66521
hun,1965,51.62842
hun,1966,51.5985
hun,1967,51.57348
hun,1968,51.55388
hun,1969,51.53954
hun,1970,51.53027
hun,1971,51.52753
hun,1972,51.53127
hun,1973,51.53854
hun,1974,51.54506
hun,1975,51.54824
hun,1976,51.54626
hun,1977,51.54091
hun,1978,51.53685
hun,1979,51.54071
hun,1980,51.5569
hun,1981,51.58749
hun,1982,51.63049
hun,1983,51.68141
hun,1984,51.73333
hun,1985,51.78114
hun,1986,51.82274
hun,1987,51.85957
hun,1988,51.89434
hun,1989,51.93137
hun,1990,51.97356
hun,1991,52.02149
hun,1992,52.07335
hun,1993,52.12691
hun,1994,52.17938
hun,1995,52.22858
hun,1996,52.2739
hun,1997,52.31579
hun,1998,52.35442
hun,1999,52.39053
hun,2000,52.42438
hun,2001,52.45601
hun,2002,52.48488
hun,2003,52.51021
hun,2004,52.53098
hun,2005,52.54646
hun,2006,52.55655
hun,2007,52.56151
hun,2008,52.56177
hun,2009,52.55796
hun,2010,52.55071
hun,2011,52.5401
hun,2012,52.52633
hun,2013,52.51043
hun,2014,52.49386
hun,2015,52.47748
hun,2016,52.46192
hun,2017,52.44706
hun,2018,52.43243
hun,2019,52.41712
hun,2020,52.4004
idn,1960,50.31179
idn,1961,50.29456
idn,1962,50.2769
idn,1963,50.25931
idn,1964,50.2423
idn,1965,50.22625
idn,1966,50.21127
idn,1967,50.19732
idn,1968,50.18417
idn,1969,50.17153
idn,1970,50.15917
idn,1971,50.14711
idn,1972,50.13537
idn,1973,50.12394
idn,1974,50.11275
idn,1975,50.10179
idn,1976,50.09034
idn,1977,50.07831
idn,1978,50.06686
idn,1979,50.05747
idn,1980,50.05071
idn,1981,50.04876
idn,1982,50.05031
idn,1983,50.04889
idn,1984,50.03642
idn,1985,50.00868
idn,1986,49.96241
idn,1987,49.90261
idn,1988,49.84273
idn,1989,49.80005
idn,1990,49.78521
idn,1991,49.80152
idn,1992,49.84216
idn,1993,49.8951
idn,1994,49.94419
idn,1995,49.97832
idn,1996,49.99507
idn,1997,49.99796
idn,1998,49.98947
idn,1999,49.97383
idn,2000,49.95418
idn,2001,49.93119
idn,2002,49.90418
idn,2003,49.87348
idn,2004,49.83928
idn,2005,49.80218
idn,2006,49.76202
idn,2007,49.72025
idn,2008,49.68078
idn,2009,49.64848
idn,2010,49.62644
idn,2011,49.61599
idn,2012,49.61554
idn,2013,49.62163
idn,2014,49.62947
idn,2015,49.63573
idn,2016,49.63959
idn,2017,49.64206
idn,2018,49.64388
idn,2019,49.64638
idn,2020,49.65047
ind,1960,48.39509
ind,1961,48.36996
ind,1962,48.34614
ind,1963,48.3239
ind,1964,48.30351
ind,1965,48.28514
ind,1966,48.2689
ind,1967,48.25464
ind,1968,48.24202
ind,1969,48.23058
ind,1970,48.22004
ind,1971,48.21009
ind,1972,48.20082
ind,1973,48.19283
ind,1974,48.18688
ind,1975,48.18331
ind,1976,48.18221
ind,1977,48.18293
ind,1978,48.18419
ind,1979,48.18441
ind,1980,48.18256
ind,1981,48.17838
ind,1982,48.17225
ind,1983,48.1646
ind,1984,48.15608
ind,1985,48.14714
ind,1986,48.1379
ind,1987,48.12827
ind,1988,48.11826
ind,1989,48.10782
ind,1990,48.097
ind,1991,48.08582
ind,1992,48.07446
ind,1993,48.06321
ind,1994,48.05246
ind,1995,48.04245
ind,1996,48.03333
ind,1997,48.02505
ind,1998,48.0174
ind,1999,48.0101
ind,2000,48.00297
ind,2001,47.99602
ind,2002,47.98942
ind,2003,47.9834
ind,2004,47.97829
ind,2005,47.97429
ind,2006,47.97138
ind,2007,47.96952
ind,2008,47.96896
ind,2009,47.96995
ind,2010,47.97262
ind,2011,47.97706
ind,2012,47.98304
ind,2013,47.99003
ind,2014,47.99727
ind,2015,48.00427
ind,2016,48.01089
ind,2017,48.01729
ind,2018,48.02354
ind,2019,48.02983
ind,2020,48.03633
irl,1960,49.73049
irl,1961,49.76497
irl,1962,49.78363
irl,1963,49.79145
irl,1964,49.79475
irl,1965,49.79835
irl,1966,49.8038
irl,1967,49.80991
irl,1968,49.81552
irl,1969,49.81847
irl,1970,49.81729
irl,1971,49.81278
irl,1972,49.80647
irl,1973,49.79892
irl,1974,49.79102
irl,1975,49.78371
irl,1976,49.77671
irl,1977,49.77114
irl,1978,49.76956
irl,1979,49.77605
irl,1980,49.79292
irl,1981,49.82069
irl,1982,49.85814
irl,1983,49.90257
irl,1984,49.95107
irl,1985,50.00091
irl,1986,50.05183
irl,1987,50.10357
irl,1988,50.15436
irl,1989,50.2014
irl,1990,50.24272
irl,1991,50.27708
irl,1992,50.30371
irl,1993,50.32308
irl,1994,50.33641
irl,1995,50.34441
irl,1996,50.34875
irl,1997,50.34962
irl,1998,50.34312
irl,1999,50.32486
irl,2000,50.29279
irl,2001,50.24518
irl,2002,50.18694
irl,2003,50.13026
irl,2004,50.09126
irl,2005,50.07954
irl,2006,50.09726
irl,2007,50.13829
irl,2008,50.19438
irl,2009,50.25495
irl,2010,50.3123
irl,2011,50.36689
irl,2012,50.41994
irl,2013,50.46576
irl,2014,50.4971
irl,2015,50.50868
irl,2016,50.4977
irl,2017,50.46691
irl,2018,50.42551
irl,2019,50.38568
irl,2020,50.3554
irn,1960,48.68046
irn,1961,48.66049
irn,1962,48.64317
irn,1963,48.62891
irn,1964,48.61822
irn,1965,48.61127
irn,1966,48.60742
irn,1967,48.60585
irn,1968,48.60641
irn,1969,48.60891
irn,1970,48.61291
irn,1971,48.6211
irn,1972,48.63274
irn,1973,48.64065
irn,1974,48.63608
irn,1975,48.61513
irn,1976,48.57373
irn,1977,48.51897
irn,1978,48.47035
irn,1979,48.45154
irn,1980,48.47513
irn,1981,48.54346
irn,1982,48.6437
irn,1983,48.75532
irn,1984,48.85403
irn,1985,48.92553
irn,1986,48.96811
irn,1987,48.98921
irn,1988,48.99628
irn,1989,48.99903
irn,1990,49.00384
irn,1991,49.01122
irn,1992,49.01923
irn,1993,49.02846
irn,1994,49.03918
irn,1995,49.05137
irn,1996,49.06718
irn,1997,49.08668
irn,1998,49.10567
irn,1999,49.11857
irn,2000,49.12249
irn,2001,49.11294
irn,2002,49.09348
irn,2003,49.07835
irn,2004,49.08615
irn,2005,49.12784
irn,2006,49.2104
irn,2007,49.32475
irn,2008,49.44666
irn,2009,49.54372
irn,2010,49.59474
irn,2011,49.59182
irn,2012,49.54602
irn,2013,49.47821
irn,2014,49.4174
irn,2015,49.38333
irn,2016,49.38095
irn,2017,49.40248
irn,2018,49.43913
irn,2019,49.47784
irn,2020,49.50957
irq,1960,49.70164
irq,1961,49.63415
irq,1962,49.56696
irq,1963,49.50092
irq,1964,49.43722
irq,1965,49.37665
irq,1966,49.31999
irq,1967,49.26765
irq,1968,49.21957
irq,1969,49.17519
irq,1970,49.13431
irq,1971,49.09874
irq,1972,49.06889
irq,1973,49.04187
irq,1974,49.01406
irq,1975,48.9844
irq,1976,48.94944
irq,1977,48.91294
irq,1978,48.88841
irq,1979,48.89214
irq,1980,48.93258
irq,1981,49.01232
irq,1982,49.12185
irq,1983,49.24309
irq,1984,49.35366
irq,1985,49.43893
irq,1986,49.49589
irq,1987,49.5302
irq,1988,49.54792
irq,1989,49.55784
irq,1990,49.5661
irq,1991,49.5731
irq,1992,49.57702
irq,1993,49.57876
irq,1994,49.57897
irq,1995,49.57804
irq,1996,49.57708
irq,1997,49.57617
irq,1998,49.5739
irq,1999,49.56838
irq,2000,49.55872
irq,2001,49.54444
irq,2002,49.52689
irq,2003,49.50911
irq,2004,49.49476
irq,2005,49.48594
irq,2006,49.48325
irq,2007,49.48525
irq,2008,49.48937
irq,2009,49.49199
irq,2010,49.49085
irq,2011,49.48558
irq,2012,49.47734
irq,2013,49.46707
irq,2014,49.45589
irq,2015,49.44449
irq,2016,49.43282
irq,2017,49.4207
irq,2018,49.40868
irq,2019,49.3973
irq,2020,49.38709
isl,1960,49.47319
isl,1961,49.4634
isl,1962,49.45789
isl,1963,49.45414
isl,1964,49.45417
isl,1965,49.4548
isl,1966,49.44997
isl,1967,49.44961
isl,1968,49.44333
isl,1969,49.44126
isl,1970,49.44062
isl,1971,49.44397
isl,1972,49.44552
isl,1973,49.45137
isl,1974,49.46328
isl,1975,49.47519
isl,1976,49.49518
isl,1977,49.51477
isl,1978,49.54048
isl,1979,49.56524
isl,1980,49.59037
isl,1981,49.61958
isl,1982,49.64441
isl,1983,49.66973
isl,1984,49.69265
isl,1985,49.71294
isl,1986,49.73336
isl,1987,49.74965
isl,1988,49.76437
isl,1989,49.77617
isl,1990,49.79023
isl,1991,49.7997
isl,1992,49.80761
isl,1993,49.81763
isl,1994,49.82839
isl,1995,49.84549
isl,1996,49.87081
isl,1997,49.89714
isl,1998,49.92626
isl,1999,49.94854
