geo,time,se_sec_ages
geo,2019,12
geo,2020,12
geo,2021,12
gha,1970,12
gha,1971,12
gha,1972,12
gha,1973,12
gha,1974,12
gha,1975,12
gha,1976,12
gha,1977,12
gha,1978,12
gha,1979,12
gha,1980,12
gha,1981,12
gha,1982,12
gha,1983,12
gha,1984,12
gha,1985,12
gha,1986,12
gha,1987,12
gha,1988,12
gha,1989,12
gha,1990,12
gha,1991,12
gha,1992,12
gha,1993,12
gha,1994,12
gha,1995,12
gha,1996,12
gha,1997,12
gha,1998,12
gha,1999,12
gha,2000,12
gha,2001,12
gha,2002,12
gha,2003,12
gha,2004,12
gha,2005,12
gha,2006,12
gha,2007,12
gha,2008,12
gha,2009,12
gha,2010,12
gha,2011,12
gha,2012,12
gha,2013,12
gha,2014,12
gha,2015,12
gha,2016,12
gha,2017,12
gha,2018,12
gha,2019,12
gha,2020,12
gha,2021,12
gib,1970,12
gib,1971,12
gib,1972,12
gib,1973,12
gib,1974,12
gib,1975,12
gib,1976,12
gib,1977,12
gib,1978,12
gib,1979,12
gib,1980,12
gib,1981,12
gib,1982,12
gib,1983,12
gib,1984,12
gib,1985,12
gib,1986,12
gib,1987,12
gib,1988,12
gib,1989,12
gib,1990,12
gib,1991,12
gib,1992,12
gib,1993,12
gib,1994,12
gib,1995,12
gib,1996,12
gib,1997,12
gib,1998,11
gib,1999,11
gib,2000,11
gib,2001,11
gib,2002,11
gib,2003,11
gib,2004,11
gib,2005,11
gib,2006,11
gib,2007,11
gib,2008,11
gib,2009,11
gib,2010,11
gib,2011,11
gib,2012,11
gib,2013,11
gib,2014,11
gib,2015,11
gib,2016,11
gib,2017,11
gib,2018,11
gib,2019,11
gib,2020,11
gib,2021,11
gin,1970,13
gin,1971,13
gin,1972,13
gin,1973,13
gin,1974,13
gin,1975,13
gin,1976,13
gin,1977,13
gin,1978,13
gin,1979,13
gin,1980,13
gin,1981,13
gin,1982,13
gin,1983,13
gin,1984,13
gin,1985,13
gin,1986,13
gin,1987,13
gin,1988,13
gin,1989,13
gin,1990,13
gin,1991,13
gin,1992,13
gin,1993,13
gin,1994,13
gin,1995,13
gin,1996,13
gin,1997,13
gin,1998,13
gin,1999,13
gin,2000,13
gin,2001,13
gin,2002,13
gin,2003,13
gin,2004,13
gin,2005,13
gin,2006,13
gin,2007,13
gin,2008,13
gin,2009,13
gin,2010,13
gin,2011,13
gin,2012,13
gin,2013,13
gin,2014,13
gin,2015,13
gin,2016,13
gin,2017,13
gin,2018,13
gin,2019,13
gin,2020,13
gin,2021,13
gmb,1970,12
gmb,1971,12
gmb,1972,12
gmb,1973,12
gmb,1974,12
gmb,1975,12
gmb,1976,12
gmb,1977,13
gmb,1978,14
gmb,1979,14
gmb,1980,14
gmb,1981,14
gmb,1982,14
gmb,1983,14
gmb,1984,14
gmb,1985,14
gmb,1986,14
gmb,1987,14
gmb,1988,14
gmb,1989,14
gmb,1990,14
gmb,1991,13
gmb,1992,13
gmb,1993,13
gmb,1994,13
gmb,1995,13
gmb,1996,13
gmb,1997,13
gmb,1998,13
gmb,1999,13
gmb,2000,13
gmb,2001,13
gmb,2002,13
gmb,2003,13
gmb,2004,13
gmb,2005,13
gmb,2006,13
gmb,2007,13
gmb,2008,13
gmb,2009,13
gmb,2010,13
gmb,2011,13
gmb,2012,13
gmb,2013,13
gmb,2014,13
gmb,2015,13
gmb,2016,13
gmb,2017,13
gmb,2018,13
gmb,2019,13
gmb,2020,13
gmb,2021,13
gnb,1970,13
gnb,1971,13
gnb,1972,13
gnb,1973,13
gnb,1974,13
gnb,1975,13
gnb,1976,13
gnb,1977,13
gnb,1978,13
gnb,1979,13
gnb,1980,13
gnb,1981,13
gnb,1982,13
gnb,1983,13
gnb,1984,13
gnb,1985,13
gnb,1986,13
gnb,1987,13
gnb,1988,13
gnb,1989,13
gnb,1990,13
gnb,1991,13
gnb,1992,13
gnb,1993,13
gnb,1994,13
gnb,1995,13
gnb,1996,13
gnb,1997,13
gnb,1998,13
gnb,1999,13
gnb,2000,13
gnb,2001,13
gnb,2002,13
gnb,2003,13
gnb,2004,13
gnb,2005,13
gnb,2006,13
gnb,2007,13
gnb,2008,13
gnb,2009,13
gnb,2010,13
gnb,2011,12
gnb,2012,12
gnb,2013,12
gnb,2014,12
gnb,2015,12
gnb,2016,12
gnb,2017,12
gnb,2018,12
gnb,2019,12
gnb,2020,12
gnb,2021,12
gnq,1970,11
gnq,1971,11
gnq,1972,11
gnq,1973,11
gnq,1974,11
gnq,1975,11
gnq,1976,11
gnq,1977,11
gnq,1978,11
gnq,1979,11
gnq,1980,11
gnq,1981,11
gnq,1982,11
gnq,1983,11
gnq,1984,11
gnq,1985,11
gnq,1986,11
gnq,1987,11
gnq,1988,11
gnq,1989,11
gnq,1990,11
gnq,1991,11
gnq,1992,11
gnq,1993,11
gnq,1994,11
gnq,1995,11
gnq,1996,11
gnq,1997,11
gnq,1998,12
gnq,1999,12
gnq,2000,12
gnq,2001,12
gnq,2002,12
gnq,2003,12
gnq,2004,12
gnq,2005,12
gnq,2006,12
gnq,2007,13
gnq,2008,13
gnq,2009,13
gnq,2010,13
gnq,2011,13
gnq,2012,13
gnq,2013,13
gnq,2014,13
gnq,2015,13
gnq,2016,13
gnq,2017,13
gnq,2018,13
gnq,2019,13
gnq,2020,13
gnq,2021,13
grc,1970,12
grc,1971,12
grc,1972,12
grc,1973,12
grc,1974,12
grc,1975,12
grc,1976,12
grc,1977,12
grc,1978,12
grc,1979,12
grc,1980,12
grc,1981,12
grc,1982,12
grc,1983,12
grc,1984,12
grc,1985,12
grc,1986,12
grc,1987,12
grc,1988,12
grc,1989,12
grc,1990,12
grc,1991,12
grc,1992,12
grc,1993,12
grc,1994,12
grc,1995,12
grc,1996,12
grc,1997,12
grc,1998,12
grc,1999,12
grc,2000,12
grc,2001,12
grc,2002,12
grc,2003,12
grc,2004,12
grc,2005,12
grc,2006,12
grc,2007,12
grc,2008,12
grc,2009,12
grc,2010,12
grc,2011,12
grc,2012,12
grc,2013,12
grc,2014,12
grc,2015,12
grc,2016,12
grc,2017,12
grc,2018,12
grc,2019,12
grc,2020,12
grc,2021,12
grd,1970,12
grd,1971,12
grd,1972,12
grd,1973,12
grd,1974,12
grd,1975,12
grd,1976,12
grd,1977,12
grd,1978,12
grd,1979,12
grd,1980,12
grd,1981,12
grd,1982,12
grd,1983,12
grd,1984,12
grd,1985,12
grd,1986,12
grd,1987,12
grd,1988,12
grd,1989,12
grd,1990,12
grd,1991,12
grd,1992,12
grd,1993,12
grd,1994,12
grd,1995,12
grd,1996,12
grd,1997,12
grd,1998,12
grd,1999,12
grd,2000,12
grd,2001,12
grd,2002,12
grd,2003,12
grd,2004,12
grd,2005,12
grd,2006,12
grd,2007,12
grd,2008,12
grd,2009,12
grd,2010,12
grd,2011,12
grd,2012,12
grd,2013,12
grd,2014,12
grd,2015,12
grd,2016,12
grd,2017,12
grd,2018,12
grd,2019,12
grd,2020,12
grd,2021,12
gtm,1970,13
gtm,1971,13
gtm,1972,13
gtm,1973,13
gtm,1974,13
gtm,1975,13
gtm,1976,13
gtm,1977,13
gtm,1978,13
gtm,1979,13
gtm,1980,13
gtm,1981,13
gtm,1982,13
gtm,1983,13
gtm,1984,13
gtm,1985,13
gtm,1986,13
gtm,1987,13
gtm,1988,13
gtm,1989,13
gtm,1990,13
gtm,1991,13
gtm,1992,13
gtm,1993,13
gtm,1994,13
gtm,1995,13
gtm,1996,13
gtm,1997,13
gtm,1998,13
gtm,1999,13
gtm,2000,13
gtm,2001,13
gtm,2002,13
gtm,2003,13
gtm,2004,13
gtm,2005,13
gtm,2006,13
gtm,2007,13
gtm,2008,13
gtm,2009,13
gtm,2010,13
gtm,2011,13
gtm,2012,13
gtm,2013,13
gtm,2014,13
gtm,2015,13
gtm,2016,13
gtm,2017,13
gtm,2018,13
gtm,2019,13
gtm,2020,13
gtm,2021,13
guy,1970,12
guy,1971,12
guy,1972,12
guy,1973,12
guy,1974,12
guy,1975,12
guy,1976,12
guy,1977,12
guy,1978,12
guy,1979,12
guy,1980,12
guy,1981,12
guy,1982,12
guy,1983,12
guy,1984,12
guy,1985,12
guy,1986,12
guy,1987,12
guy,1988,12
guy,1989,12
guy,1990,12
guy,1991,12
guy,1992,12
guy,1993,12
guy,1994,12
guy,1995,12
guy,1996,12
guy,1997,12
guy,1998,12
guy,1999,12
guy,2000,12
guy,2001,12
guy,2002,12
guy,2003,12
guy,2004,12
guy,2005,12
guy,2006,12
guy,2007,12
guy,2008,12
guy,2009,12
guy,2010,12
guy,2011,12
guy,2012,12
guy,2013,12
guy,2014,12
guy,2015,12
guy,2016,12
guy,2017,12
guy,2018,12
guy,2019,12
guy,2020,12
guy,2021,12
hkg,1970,12
hkg,1971,12
hkg,1972,12
hkg,1973,12
hkg,1974,12
hkg,1975,12
hkg,1976,12
hkg,1977,12
hkg,1978,12
hkg,1979,12
hkg,1980,12
hkg,1981,12
hkg,1982,12
hkg,1983,12
hkg,1984,12
hkg,1985,12
hkg,1986,12
hkg,1987,12
hkg,1988,12
hkg,1989,12
hkg,1990,12
hkg,1991,12
hkg,1992,12
hkg,1993,12
hkg,1994,12
hkg,1995,12
hkg,1996,12
hkg,1997,12
hkg,1998,12
hkg,1999,12
hkg,2000,12
hkg,2001,12
hkg,2002,12
hkg,2003,12
hkg,2004,12
hkg,2005,12
hkg,2006,12
hkg,2007,12
hkg,2008,12
hkg,2009,12
hkg,2010,12
hkg,2011,12
hkg,2012,12
hkg,2013,12
hkg,2014,12
hkg,2015,12
hkg,2016,12
hkg,2017,12
hkg,2018,12
hkg,2019,12
hkg,2020,12
hkg,2021,12
hnd,1970,13
hnd,1971,13
hnd,1972,13
hnd,1973,13
hnd,1974,13
hnd,1975,13
hnd,1976,13
hnd,1977,13
hnd,1978,13
hnd,1979,13
hnd,1980,13
hnd,1981,13
hnd,1982,13
hnd,1983,13
hnd,1984,13
hnd,1985,13
hnd,1986,13
hnd,1987,13
hnd,1988,13
hnd,1989,13
hnd,1990,13
hnd,1991,13
hnd,1992,13
hnd,1993,13
hnd,1994,13
hnd,1995,13
hnd,1996,13
hnd,1997,13
hnd,1998,13
hnd,1999,13
hnd,2000,13
hnd,2001,13
hnd,2002,13
hnd,2003,12
hnd,2004,12
hnd,2005,12
hnd,2006,12
hnd,2007,12
hnd,2008,12
hnd,2009,12
hnd,2010,12
hnd,2011,12
hnd,2012,12
hnd,2013,12
hnd,2014,12
hnd,2015,12
hnd,2016,12
hnd,2017,12
hnd,2018,12
hnd,2019,12
hnd,2020,12
hnd,2021,12
hrv,1970,11
hrv,1971,11
hrv,1972,11
hrv,1973,11
hrv,1974,11
hrv,1975,11
hrv,1976,11
hrv,1977,11
hrv,1978,11
hrv,1979,11
hrv,1980,11
hrv,1981,11
hrv,1982,11
hrv,1983,11
hrv,1984,11
hrv,1985,11
hrv,1986,11
hrv,1987,11
hrv,1988,11
hrv,1989,11
hrv,1990,11
hrv,1991,11
hrv,1992,11
hrv,1993,11
hrv,1994,11
hrv,1995,11
hrv,1996,11
hrv,1997,11
hrv,1998,11
hrv,1999,11
hrv,2000,11
hrv,2001,11
hrv,2002,11
hrv,2003,11
hrv,2004,11
hrv,2005,11
hrv,2006,11
hrv,2007,11
hrv,2008,11
hrv,2009,11
hrv,2010,11
hrv,2011,11
hrv,2012,11
hrv,2013,11
hrv,2014,11
hrv,2015,11
hrv,2016,11
hrv,2017,11
hrv,2018,11
hrv,2019,11
hrv,2020,11
hrv,2021,11
hti,1970,13
hti,1971,13
hti,1972,13
hti,1973,13
hti,1974,13
hti,1975,13
hti,1976,13
hti,1977,12
hti,1978,12
hti,1979,12
hti,1980,12
hti,1981,12
hti,1982,12
hti,1983,12
hti,1984,12
hti,1985,12
hti,1986,12
hti,1987,12
hti,1988,12
hti,1989,12
hti,1990,12
hti,1991,12
hti,1992,12
hti,1993,12
hti,1994,12
hti,1995,12
hti,1996,12
hti,1997,12
hti,1998,12
hti,1999,12
hti,2000,12
hti,2001,12
hti,2002,12
hti,2003,12
hti,2004,12
hti,2005,12
hti,2006,12
hti,2007,12
hti,2008,12
hti,2009,12
hti,2010,12
hti,2011,12
hti,2012,12
hti,2013,12
hti,2014,12
hti,2015,12
hti,2016,12
hti,2017,12
hti,2018,12
hti,2019,12
hti,2020,12
hti,2021,12
hun,1970,11
hun,1971,11
hun,1972,11
hun,1973,11
hun,1974,11
hun,1975,11
hun,1976,11
hun,1977,11
hun,1978,11
hun,1979,11
hun,1980,11
hun,1981,11
hun,1982,11
hun,1983,11
hun,1984,11
hun,1985,11
hun,1986,11
hun,1987,11
hun,1988,11
hun,1989,11
hun,1990,11
hun,1991,11
hun,1992,11
hun,1993,11
hun,1994,11
hun,1995,11
hun,1996,11
hun,1997,11
hun,1998,11
hun,1999,11
hun,2000,11
hun,2001,11
hun,2002,11
hun,2003,11
hun,2004,11
hun,2005,11
hun,2006,11
hun,2007,11
hun,2008,11
hun,2009,11
hun,2010,11
hun,2011,11
hun,2012,11
hun,2013,11
hun,2014,11
hun,2015,11
hun,2016,11
hun,2017,11
hun,2018,11
hun,2019,11
hun,2020,11
hun,2021,11
idn,1970,13
idn,1971,13
idn,1972,13
idn,1973,13
idn,1974,13
idn,1975,13
idn,1976,13
idn,1977,13
idn,1978,13
idn,1979,13
idn,1980,13
idn,1981,13
idn,1982,13
idn,1983,13
idn,1984,13
idn,1985,13
idn,1986,13
idn,1987,13
idn,1988,13
idn,1989,13
idn,1990,13
idn,1991,13
idn,1992,13
idn,1993,13
idn,1994,13
idn,1995,13
idn,1996,13
idn,1997,13
idn,1998,13
idn,1999,13
idn,2000,13
idn,2001,13
idn,2002,13
idn,2003,13
idn,2004,13
idn,2005,13
idn,2006,13
idn,2007,13
idn,2008,13
idn,2009,13
idn,2010,13
idn,2011,13
idn,2012,13
idn,2013,13
idn,2014,13
idn,2015,13
idn,2016,13
idn,2017,13
idn,2018,13
idn,2019,13
idn,2020,13
idn,2021,13
ind,1970,11
ind,1971,11
ind,1972,11
ind,1973,11
ind,1974,11
ind,1975,11
ind,1976,11
ind,1977,11
ind,1978,11
ind,1979,11
ind,1980,11
ind,1981,11
ind,1982,11
ind,1983,11
ind,1984,11
ind,1985,11
ind,1986,11
ind,1987,11
ind,1988,11
ind,1989,11
ind,1990,11
ind,1991,11
ind,1992,11
ind,1993,11
ind,1994,11
ind,1995,11
ind,1996,11
ind,1997,11
ind,1998,11
ind,1999,11
ind,2000,11
ind,2001,11
ind,2002,11
ind,2003,11
ind,2004,11
ind,2005,11
ind,2006,11
ind,2007,11
ind,2008,11
ind,2009,11
ind,2010,11
ind,2011,11
ind,2012,11
ind,2013,11
ind,2014,11
ind,2015,11
ind,2016,11
ind,2017,11
ind,2018,11
ind,2019,11
ind,2020,11
ind,2021,11
irl,1970,12
irl,1971,12
irl,1972,12
irl,1973,12
irl,1974,12
irl,1975,12
irl,1976,12
irl,1977,12
irl,1978,12
irl,1979,12
irl,1980,12
irl,1981,12
irl,1982,12
irl,1983,12
irl,1984,12
irl,1985,12
irl,1986,12
irl,1987,12
irl,1988,12
irl,1989,12
irl,1990,12
irl,1991,12
irl,1992,12
irl,1993,12
irl,1994,12
irl,1995,12
irl,1996,12
irl,1997,12
irl,1998,13
irl,1999,13
irl,2000,13
irl,2001,13
irl,2002,13
irl,2003,13
irl,2004,13
irl,2005,13
irl,2006,13
irl,2007,13
irl,2008,13
irl,2009,13
irl,2010,13
irl,2011,13
irl,2012,13
irl,2013,13
irl,2014,13
irl,2015,13
irl,2016,13
irl,2017,13
irl,2018,13
irl,2019,13
irl,2020,13
irl,2021,13
irn,1970,12
irn,1971,12
irn,1972,11
irn,1973,11
irn,1974,11
irn,1975,11
irn,1976,11
irn,1977,11
irn,1978,11
irn,1979,11
irn,1980,11
irn,1981,11
irn,1982,11
irn,1983,11
irn,1984,11
irn,1985,11
irn,1986,11
irn,1987,11
irn,1988,11
irn,1989,11
irn,1990,11
irn,1991,11
irn,1992,11
irn,1993,11
irn,1994,11
irn,1995,11
irn,1996,11
irn,1997,11
irn,1998,11
irn,1999,11
irn,2000,11
irn,2001,11
irn,2002,11
irn,2003,11
irn,2004,11
irn,2005,11
irn,2006,11
irn,2007,11
irn,2008,11
irn,2009,11
irn,2010,11
irn,2011,11
irn,2012,11
irn,2013,12
irn,2014,12
irn,2015,12
irn,2016,12
irn,2017,12
irn,2018,12
irn,2019,12
irn,2020,12
irn,2021,12
irq,1970,13
irq,1971,12
irq,1972,12
irq,1973,12
irq,1974,12
irq,1975,12
irq,1976,12
irq,1977,12
irq,1978,12
irq,1979,12
irq,1980,12
irq,1981,12
irq,1982,12
irq,1983,12
irq,1984,12
irq,1985,12
irq,1986,12
irq,1987,12
irq,1988,12
irq,1989,12
irq,1990,12
irq,1991,12
irq,1992,12
irq,1993,12
irq,1994,12
irq,1995,12
irq,1996,12
irq,1997,12
irq,1998,12
irq,1999,12
irq,2000,12
irq,2001,12
irq,2002,12
irq,2003,12
irq,2004,12
irq,2005,12
irq,2006,12
irq,2007,12
irq,2008,12
irq,2009,12
irq,2010,12
irq,2013,12
irq,2014,12
irq,2015,12
irq,2016,12
irq,2017,12
irq,2018,12
irq,2019,12
irq,2020,12
irq,2021,12
isl,1970,13
isl,1971,13
isl,1972,13
isl,1973,13
isl,1974,13
isl,1975,13
isl,1976,13
isl,1977,13
isl,1978,13
isl,1979,13
isl,1980,13
isl,1981,13
isl,1982,13
isl,1983,13
isl,1984,13
isl,1985,13
isl,1986,13
isl,1987,13
isl,1988,13
isl,1989,13
isl,1990,13
isl,1991,13
isl,1992,13
isl,1993,13
isl,1994,13
isl,1995,13
isl,1996,13
isl,1997,13
isl,1998,13
isl,1999,13
isl,2000,13
isl,2001,13
isl,2002,13
isl,2003,13
isl,2004,13
isl,2005,13
isl,2006,13
isl,2007,13
isl,2008,13
isl,2009,13
isl,2010,13
isl,2011,13
isl,2012,13
isl,2013,13
isl,2014,13
isl,2015,13
isl,2016,13
isl,2017,13
isl,2018,13
isl,2019,13
isl,2020,13
isl,2021,13
isr,1970,12
isr,1971,12
isr,1972,12
isr,1973,12
isr,1974,12
isr,1975,12
isr,1976,12
isr,1977,12
isr,1978,12
isr,1979,12
isr,1980,12
isr,1981,12
isr,1982,12
isr,1983,12
isr,1984,12
isr,1985,12
isr,1986,12
isr,1987,12
isr,1988,12
isr,1989,12
isr,1990,12
isr,1991,12
isr,1992,12
isr,1993,12
isr,1994,12
isr,1995,12
isr,1996,12
isr,1997,12
isr,1998,12
isr,1999,12
isr,2000,12
isr,2001,12
isr,2002,12
isr,2003,12
isr,2004,12
isr,2005,12
isr,2006,12
isr,2007,12
isr,2008,12
isr,2009,12
isr,2010,12
isr,2011,12
isr,2012,12
isr,2013,12
isr,2014,12
isr,2015,12
isr,2016,12
isr,2017,12
isr,2018,12
isr,2019,12
isr,2020,12
isr,2021,12
ita,1970,11
ita,1971,11
ita,1972,11
ita,1973,11
ita,1974,11
ita,1975,11
ita,1976,11
ita,1977,11
ita,1978,11
ita,1979,11
ita,1980,11
ita,1981,11
ita,1982,11
ita,1983,11
ita,1984,11
ita,1985,11
ita,1986,11
ita,1987,11
ita,1988,11
ita,1989,11
ita,1990,11
ita,1991,11
ita,1992,11
ita,1993,11
ita,1994,11
ita,1995,11
ita,1996,11
ita,1997,11
ita,1998,11
ita,1999,11
ita,2000,11
ita,2001,11
ita,2002,11
ita,2003,11
ita,2004,11
ita,2005,11
ita,2006,11
ita,2007,11
ita,2008,11
ita,2009,11
ita,2010,11
ita,2011,11
ita,2012,11
ita,2013,11
ita,2014,11
ita,2015,11
ita,2016,11
ita,2017,11
ita,2018,11
ita,2019,11
ita,2020,11
ita,2021,11
jam,1970,11
jam,1971,12
jam,1972,12
jam,1973,12
jam,1974,12
jam,1975,12
jam,1976,12
jam,1977,12
jam,1978,12
jam,1979,12
jam,1980,12
jam,1981,12
jam,1982,12
jam,1983,12
jam,1984,12
jam,1985,12
jam,1986,12
jam,1987,12
jam,1988,12
jam,1989,12
jam,1990,12
jam,1991,12
jam,1992,12
jam,1993,12
jam,1994,12
jam,1995,12
jam,1996,12
jam,1997,12
jam,1998,12
jam,1999,12
jam,2000,12
jam,2001,12
jam,2002,12
jam,2003,12
jam,2004,12
jam,2005,12
jam,2006,12
jam,2007,12
jam,2008,12
jam,2009,12
jam,2010,12
jam,2011,12
jam,2012,12
jam,2013,12
jam,2014,12
jam,2015,12
jam,2016,12
jam,2017,12
jam,2018,12
jam,2019,12
jam,2020,12
jam,2021,12
jor,1970,12
jor,1971,12
jor,1972,12
jor,1973,12
jor,1974,12
jor,1975,12
jor,1976,12
jor,1977,12
jor,1978,12
jor,1979,12
jor,1980,12
jor,1981,12
jor,1982,12
jor,1983,12
jor,1984,12
jor,1985,12
jor,1986,12
jor,1987,12
jor,1988,12
jor,1989,12
jor,1990,12
jor,1991,12
jor,1992,12
jor,1993,12
jor,1994,12
jor,1995,12
jor,1996,12
jor,1997,12
jor,1998,12
jor,1999,12
jor,2000,12
jor,2001,12
jor,2002,12
jor,2003,12
jor,2004,12
jor,2005,12
jor,2006,12
jor,2007,12
jor,2008,12
jor,2009,12
jor,2010,12
jor,2011,12
jor,2012,12
jor,2013,12
jor,2014,12
jor,2015,12
jor,2016,12
jor,2017,12
jor,2018,12
jor,2019,12
jor,2020,12
jor,2021,12
jpn,1970,12
jpn,1971,12
jpn,1972,12
jpn,1973,12
jpn,1974,12
jpn,1975,12
jpn,1976,12
jpn,1977,12
jpn,1978,12
jpn,1979,12
jpn,1980,12
jpn,1981,12
jpn,1982,12
jpn,1983,12
jpn,1984,12
jpn,1985,12
jpn,1986,12
jpn,1987,12
jpn,1988,12
jpn,1989,12
jpn,1990,12
jpn,1991,12
jpn,1992,12
jpn,1993,12
jpn,1994,12
jpn,1995,12
jpn,1996,12
jpn,1997,12
jpn,1998,12
jpn,1999,12
jpn,2000,12
jpn,2001,12
jpn,2002,12
jpn,2003,12
jpn,2004,12
jpn,2005,12
jpn,2006,12
jpn,2007,12
jpn,2008,12
jpn,2009,12
jpn,2010,12
jpn,2011,12
jpn,2012,12
jpn,2013,12
jpn,2014,12
jpn,2015,12
jpn,2016,12
jpn,2017,12
jpn,2018,12
jpn,2019,12
jpn,2020,12
jpn,2021,12
kaz,1970,10
kaz,1971,10
kaz,1972,10
kaz,1973,10
kaz,1974,10
kaz,1975,10
kaz,1976,10
kaz,1977,10
kaz,1978,10
kaz,1979,10
kaz,1980,10
kaz,1981,10
kaz,1982,10
kaz,1983,10
kaz,1984,10
kaz,1985,10
kaz,1986,10
kaz,1987,10
kaz,1988,10
kaz,1989,10
kaz,1990,10
kaz,1991,10
kaz,1992,10
kaz,1993,10
kaz,1994,10
kaz,1995,11
kaz,1996,11
kaz,1997,11
kaz,1998,11
kaz,1999,11
kaz,2000,11
kaz,2001,11
kaz,2002,11
kaz,2003,11
kaz,2004,11
kaz,2005,11
kaz,2006,11
kaz,2007,11
kaz,2008,11
kaz,2009,11
kaz,2010,11
kaz,2011,11
kaz,2012,11
kaz,2013,11
kaz,2014,11
kaz,2015,11
kaz,2016,11
kaz,2017,11
kaz,2018,11
kaz,2019,11
kaz,2020,10
kaz,2021,10
ken,1970,12
ken,1971,12
ken,1972,12
ken,1973,12
ken,1974,12
ken,1975,12
ken,1976,12
ken,1977,12
ken,1978,12
ken,1979,12
ken,1980,12
ken,1981,12
ken,1982,12
ken,1983,12
ken,1984,12
ken,1985,12
ken,1986,12
ken,1987,12
ken,1988,12
ken,1989,12
ken,1990,12
ken,1991,12
ken,1992,12
ken,1993,12
ken,1994,12
ken,1995,12
ken,1996,12
ken,1997,12
ken,1998,12
ken,1999,12
ken,2000,12
ken,2001,12
ken,2002,12
ken,2003,12
ken,2004,12
ken,2005,12
ken,2006,12
ken,2007,12
ken,2008,12
ken,2009,12
ken,2010,12
ken,2011,12
ken,2012,12
ken,2013,12
ken,2014,12
ken,2015,12
ken,2016,12
ken,2017,12
ken,2018,12
ken,2019,12
ken,2020,12
ken,2021,12
kgz,1970,10
kgz,1971,10
kgz,1972,10
kgz,1973,10
kgz,1974,10
kgz,1975,10
kgz,1976,10
kgz,1977,10
kgz,1978,10
kgz,1979,10
kgz,1980,10
kgz,1981,10
kgz,1982,10
kgz,1983,10
kgz,1984,10
kgz,1985,10
kgz,1986,10
kgz,1987,10
kgz,1988,10
kgz,1989,10
kgz,1990,10
kgz,1991,10
kgz,1992,10
kgz,1993,10
kgz,1994,10
kgz,1995,10
kgz,1996,11
kgz,1997,11
kgz,1998,11
kgz,1999,11
kgz,2000,11
kgz,2001,11
kgz,2002,11
kgz,2003,11
kgz,2004,11
kgz,2005,11
kgz,2006,11
kgz,2007,11
kgz,2008,11
kgz,2009,11
kgz,2010,11
kgz,2011,11
kgz,2012,11
kgz,2013,11
kgz,2014,11
kgz,2015,11
kgz,2016,11
kgz,2017,11
kgz,2018,11
kgz,2019,11
kgz,2020,11
kgz,2021,11
khm,1970,12
khm,1971,12
khm,1972,12
khm,1973,12
khm,1974,12
khm,1975,12
khm,1976,12
khm,1977,12
khm,1978,12
khm,1979,12
khm,1980,12
khm,1981,12
khm,1982,12
khm,1983,12
khm,1984,12
khm,1985,12
khm,1986,12
khm,1987,12
khm,1988,12
khm,1989,12
khm,1990,12
khm,1991,12
khm,1992,12
khm,1993,12
khm,1994,12
khm,1995,12
khm,1996,12
khm,1997,12
khm,1998,12
khm,1999,12
khm,2000,12
khm,2001,12
khm,2002,12
khm,2003,12
khm,2004,12
khm,2005,12
khm,2006,12
khm,2007,12
khm,2008,12
khm,2009,12
khm,2010,12
khm,2011,12
khm,2012,12
khm,2013,12
khm,2014,12
khm,2015,12
khm,2016,12
khm,2017,12
khm,2018,12
khm,2019,12
khm,2020,12
khm,2021,12
kir,1970,13
kir,1971,13
kir,1972,13
kir,1973,13
kir,1974,13
kir,1975,13
kir,1976,13
kir,1977,13
kir,1978,13
kir,1979,13
kir,1980,13
kir,1981,13
kir,1982,13
kir,1983,13
kir,1984,13
kir,1985,13
kir,1986,13
kir,1987,13
kir,1988,13
kir,1989,13
kir,1990,13
kir,1991,13
kir,1992,13
kir,1993,13
kir,1994,13
kir,1995,13
kir,1996,13
kir,1997,13
kir,1998,13
kir,1999,12
kir,2000,12
kir,2001,12
kir,2002,12
kir,2003,12
kir,2004,12
kir,2005,12
kir,2006,12
kir,2007,12
kir,2008,12
kir,2009,12
kir,2010,12
kir,2011,12
kir,2012,12
kir,2013,12
kir,2014,12
kir,2015,12
kir,2016,12
kir,2017,12
kir,2018,12
kir,2019,12
kir,2020,12
kir,2021,12
kna,1970,12
kna,1971,12
kna,1972,12
kna,1973,12
kna,1974,12
kna,1975,12
kna,1976,12
kna,1977,12
kna,1978,12
kna,1979,12
kna,1980,12
kna,1981,12
kna,1982,12
kna,1983,12
kna,1984,12
kna,1985,12
kna,1986,12
kna,1987,12
kna,1988,12
kna,1989,12
kna,1990,12
kna,1991,12
kna,1992,12
kna,1993,12
kna,1994,12
kna,1995,12
kna,1996,12
kna,1997,12
kna,1998,12
kna,1999,12
kna,2000,12
kna,2001,12
kna,2002,12
kna,2003,12
kna,2004,12
kna,2005,12
kna,2006,12
kna,2007,12
kna,2008,12
kna,2009,12
kna,2010,12
kna,2011,12
kna,2012,12
kna,2013,12
kna,2014,12
kna,2015,12
kna,2016,12
kna,2017,12
kna,2018,12
kna,2019,12
kna,2020,12
kna,2021,12
kor,1970,12
kor,1971,12
kor,1972,12
kor,1973,12
kor,1974,12
kor,1975,12
kor,1976,12
kor,1977,12
kor,1978,12
kor,1979,12
kor,1980,12
kor,1981,12
kor,1982,12
kor,1983,12
kor,1984,12
kor,1985,12
kor,1986,12
kor,1987,12
