geo,time,en_atm_co2e_kd_gd
per,2007,0.27123
per,2008,0.28098
per,2009,0.30042
per,2010,0.30319
per,2011,0.30398
per,2012,0.28516
per,2013,0.2758
per,2014,0.28728
per,2015,0.28355
per,2016,0.28651
per,2017,0.26691
per,2018,0.2581
phl,1990,0.37928
phl,1991,0.37701
phl,1992,0.40711
phl,1993,0.43268
phl,1994,0.44978
phl,1995,0.51561
phl,1996,0.53198
phl,1997,0.56451
phl,1998,0.56477
phl,1999,0.5296
phl,2000,0.51255
phl,2001,0.48705
phl,2002,0.47792
phl,2003,0.4662
phl,2004,0.44653
phl,2005,0.43542
phl,2006,0.37485
phl,2007,0.37055
phl,2008,0.36545
phl,2009,0.36394
phl,2010,0.36554
phl,2011,0.35575
phl,2012,0.34694
phl,2013,0.36095
phl,2014,0.36234
phl,2015,0.37093
phl,2016,0.38044
phl,2017,0.38902
phl,2018,0.38095
plw,2000,0.9345
plw,2001,0.91977
plw,2002,0.88798
plw,2003,0.91794
plw,2004,0.91522
plw,2005,0.99519
plw,2006,0.96081
plw,2007,0.9041
plw,2008,0.83964
plw,2009,0.85607
plw,2010,0.89694
plw,2011,0.88078
plw,2012,0.82691
plw,2013,0.89666
plw,2014,0.84357
plw,2015,0.78443
plw,2016,0.92783
plw,2017,0.98234
plw,2018,1.01395
png,1990,0.2943
png,1991,0.26989
png,1992,0.23706
png,1993,0.20332
png,1994,0.17802
png,1995,0.1913
png,1996,0.18591
png,1997,0.20821
png,1998,0.2389
png,1999,0.23012
png,2000,0.25598
png,2001,0.30719
png,2002,0.32861
png,2003,0.36264
png,2004,0.42589
png,2005,0.39803
png,2006,0.36677
png,2007,0.36172
png,2008,0.3412
png,2009,0.33767
png,2010,0.30723
png,2011,0.31173
png,2012,0.2834
png,2013,0.29134
png,2014,0.28799
png,2015,0.29599
png,2016,0.33295
png,2017,0.32454
png,2018,0.3153
pol,1990,1.79478
pol,1991,1.93796
pol,1992,1.84601
pol,1993,1.78286
pol,1994,1.67222
pol,1995,1.56247
pol,1996,1.53877
pol,1997,1.40206
pol,1998,1.23794
pol,1999,1.14785
pol,2000,1.05063
pol,2001,1.03017
pol,2002,0.98788
pol,2003,0.98911
pol,2004,0.9552
pol,2005,0.9214
pol,2006,0.90488
pol,2007,0.84325
pol,2008,0.79622
pol,2009,0.74652
pol,2010,0.7595
pol,2011,0.71773
pol,2012,0.69183
pol,2013,0.67281
pol,2014,0.62335
pol,2015,0.60495
pol,2016,0.60821
pol,2017,0.6055
pol,2018,0.57458
prt,1990,0.28242
prt,1991,0.2818
prt,1992,0.30484
prt,1993,0.30468
prt,1994,0.31172
prt,1995,0.32034
prt,1996,0.29759
prt,1997,0.29785
prt,1998,0.31024
prt,1999,0.33408
prt,2000,0.31895
prt,2001,0.31145
prt,2002,0.33037
prt,2003,0.3076
prt,2004,0.31023
prt,2005,0.32437
prt,2006,0.29471
prt,2007,0.27966
prt,2008,0.26948
prt,2009,0.27552
prt,2010,0.24503
prt,2011,0.24402
prt,2012,0.24593
prt,2013,0.23967
prt,2014,0.23457
prt,2015,0.25011
prt,2016,0.2398
prt,2017,0.25339
prt,2018,0.22997
pry,1990,0.12634
pry,1991,0.11913
pry,1992,0.14324
pry,1993,0.15584
pry,1994,0.17526
pry,1995,0.18568
pry,1996,0.1799
pry,1997,0.19067
pry,1998,0.19796
pry,1999,0.2007
pry,2000,0.16937
pry,2001,0.17564
pry,2002,0.18344
pry,2003,0.18329
pry,2004,0.17748
pry,2005,0.16196
pry,2006,0.15996
pry,2007,0.15649
pry,2008,0.1555
pry,2009,0.16299
pry,2010,0.16921
pry,2011,0.16805
pry,2012,0.16795
pry,2013,0.15868
pry,2014,0.16007
pry,2015,0.17591
pry,2016,0.18937
pry,2017,0.20216
pry,2018,0.20617
qat,2000,0.64499
qat,2001,0.67107
qat,2002,0.73565
qat,2003,0.74293
qat,2004,0.68783
qat,2005,0.82778
qat,2006,0.71489
qat,2007,0.68768
qat,2008,0.6323
qat,2009,0.58461
qat,2010,0.53244
qat,2011,0.49602
qat,2012,0.52777
qat,2013,0.50893
qat,2014,0.52072
qat,2015,0.51509
qat,2016,0.51159
qat,2017,0.53398
qat,2018,0.54245
rou,1990,1.48906
rou,1991,1.41032
rou,1992,1.3679
rou,1993,1.25801
rou,1994,1.18418
rou,1995,1.16932
rou,1996,1.15536
rou,1997,1.11108
rou,1998,0.99381
rou,1999,0.85816
rou,2000,0.87065
rou,2001,0.87617
rou,2002,0.82432
rou,2003,0.85735
rou,2004,0.75387
rou,2005,0.7134
rou,2006,0.68195
rou,2007,0.61988
rou,2008,0.55986
rou,2009,0.50113
rou,2010,0.50192
rou,2011,0.53352
rou,2012,0.50902
rou,2013,0.43219
rou,2014,0.41366
rou,2015,0.41017
rou,2016,0.38229
rou,2017,0.37104
rou,2018,0.35889
rus,1990,1.86388
rus,1991,1.94168
rus,1992,2.12753
rus,1993,2.11615
rus,1994,2.14282
rus,1995,2.16896
rus,1996,2.20963
rus,1997,2.02671
rus,1998,2.12731
rus,1999,2.05241
rus,2000,1.90856
rus,2001,1.8172
rus,2002,1.73701
rus,2003,1.6519
rus,2004,1.55303
rus,2005,1.45651
rus,2006,1.39821
rus,2007,1.28983
rus,2008,1.24274
rus,2009,1.2493
rus,2010,1.26586
rus,2011,1.27394
rus,2012,1.2284
rus,2013,1.17618
rus,2014,1.15525
rus,2015,1.14232
rus,2016,1.12062
rus,2017,1.11942
rus,2018,1.12407
rwa,1990,0.19158
rwa,1991,0.17763
rwa,1992,0.17134
rwa,1993,0.18646
rwa,1994,0.35917
rwa,1995,0.25984
rwa,1996,0.23558
rwa,1997,0.21592
rwa,1998,0.19835
rwa,1999,0.198
rwa,2000,0.19001
rwa,2001,0.17515
rwa,2002,0.15474
rwa,2003,0.14849
rwa,2004,0.14091
rwa,2005,0.12635
rwa,2006,0.11568
rwa,2007,0.1138
rwa,2008,0.10047
rwa,2009,0.09992
rwa,2010,0.09475
rwa,2011,0.10009
rwa,2012,0.10205
rwa,2013,0.10557
rwa,2014,0.10326
rwa,2015,0.10891
rwa,2016,0.11604
rwa,2017,0.1116
rwa,2018,0.10572
sau,1990,0.58726
sau,1991,0.57267
sau,1992,0.58831
sau,1993,0.61697
sau,1994,0.65097
sau,1995,0.66031
sau,1996,0.67716
sau,1997,0.61495
sau,1998,0.6407
sau,1999,0.67766
sau,2000,0.6684
sau,2001,0.68839
sau,2002,0.76054
sau,2003,0.71236
sau,2004,0.69805
sau,2005,0.69437
sau,2006,0.7179
sau,2007,0.74606
sau,2008,0.7723
sau,2009,0.82442
sau,2010,0.86264
sau,2011,0.81538
sau,2012,0.82786
sau,2013,0.82363
sau,2014,0.85416
sau,2015,0.85766
sau,2016,0.83695
sau,2017,0.81891
sau,2018,0.76086
sdn,1990,0.33025
sdn,1991,0.27457
sdn,1992,0.24313
sdn,1993,0.16373
sdn,1994,0.2368
sdn,1995,0.2143
sdn,1996,0.19281
sdn,1997,0.21246
sdn,1998,0.18484
sdn,1999,0.19717
sdn,2000,0.19865
sdn,2001,0.20467
sdn,2002,0.2381
sdn,2003,0.22716
sdn,2004,0.24011
sdn,2005,0.26407
sdn,2006,0.29668
sdn,2007,0.28699
sdn,2008,0.28784
sdn,2009,0.28783
sdn,2010,0.29471
sdn,2011,0.2851
sdn,2012,0.28057
sdn,2013,0.25045
sdn,2014,0.24736
sdn,2015,0.27615
sdn,2016,0.30676
sdn,2017,0.29106
sdn,2018,0.28113
sen,1990,0.3046
sen,1991,0.29671
sen,1992,0.32301
sen,1993,0.30999
sen,1994,0.32379
sen,1995,0.32464
sen,1996,0.33781
sen,1997,0.35916
sen,1998,0.38036
sen,1999,0.39366
sen,2000,0.3885
sen,2001,0.40822
sen,2002,0.41986
sen,2003,0.3898
sen,2004,0.44717
sen,2005,0.45096
sen,2006,0.43292
sen,2007,0.46864
sen,2008,0.46648
sen,2009,0.47172
sen,2010,0.48232
sen,2011,0.51253
sen,2012,0.48564
sen,2013,0.50917
sen,2014,0.51284
sen,2015,0.52209
sen,2016,0.52474
sen,2017,0.47131
sen,2018,0.45721
sgp,1990,0.41939
sgp,1991,0.41387
sgp,1992,0.39914
sgp,1993,0.41584
sgp,1994,0.39304
sgp,1995,0.36327
sgp,1996,0.34654
sgp,1997,0.31703
sgp,1998,0.31175
sgp,1999,0.2986
sgp,2000,0.30311
sgp,2001,0.30415
sgp,2002,0.28646
sgp,2003,0.25317
sgp,2004,0.23897
sgp,2005,0.20731
sgp,2006,0.19158
sgp,2007,0.18102
sgp,2008,0.1783
sgp,2009,0.17999
sgp,2010,0.17165
sgp,2011,0.1704
sgp,2012,0.15919
sgp,2013,0.15264
sgp,2014,0.14866
sgp,2015,0.14773
sgp,2016,0.14504
sgp,2017,0.14258
sgp,2018,0.13756
slb,1990,0.24115
slb,1991,0.24267
slb,1992,0.22877
slb,1993,0.23291
slb,1994,0.22743
slb,1995,0.21745
slb,1996,0.22471
slb,1997,0.22679
slb,1998,0.23454
slb,1999,0.2464
slb,2000,0.29993
slb,2001,0.33946
slb,2002,0.36319
slb,2003,0.35406
slb,2004,0.38115
slb,2005,0.39609
slb,2006,0.36662
slb,2007,0.36162
slb,2008,0.32167
slb,2009,0.32345
slb,2010,0.30682
slb,2011,0.29443
slb,2012,0.29731
slb,2013,0.30578
slb,2014,0.26381
slb,2015,0.23717
slb,2016,0.26013
slb,2017,0.24008
slb,2018,0.24417
sle,1990,0.14214
sle,1991,0.14705
sle,1992,0.232
sle,1993,0.22886
sle,1994,0.24355
sle,1995,0.13788
sle,1996,0.1626
sle,1997,0.13245
sle,1998,0.1471
sle,1999,0.08658
sle,2000,0.21647
sle,2001,0.24847
sle,2002,0.24226
sle,2003,0.24253
sle,2004,0.22359
sle,2005,0.18017
sle,2006,0.22689
sle,2007,0.17998
sle,2008,0.17392
sle,2009,0.16855
sle,2010,0.17163
sle,2011,0.21069
sle,2012,0.21142
sle,2013,0.21056
sle,2014,0.22209
sle,2015,0.22282
sle,2016,0.21456
sle,2017,0.20804
sle,2018,0.21147
slv,1990,0.18851
slv,1991,0.2388
slv,1992,0.24429
slv,1993,0.27013
slv,1994,0.29357
slv,1995,0.31173
slv,1996,0.27367
slv,1997,0.32156
slv,1998,0.33385
slv,1999,0.32334
slv,2000,0.32087
slv,2001,0.33164
slv,2002,0.33038
slv,2003,0.35651
slv,2004,0.36259
slv,2005,0.36149
slv,2006,0.36619
slv,2007,0.37939
slv,2008,0.33498
slv,2009,0.33073
slv,2010,0.31712
slv,2011,0.31668
slv,2012,0.30756
slv,2013,0.28706
slv,2014,0.28791
slv,2015,0.29866
slv,2016,0.29833
slv,2017,0.25961
slv,2018,0.27058
som,2013,0.17003
som,2014,0.1661
som,2015,0.16054
som,2016,0.15843
som,2017,0.15626
som,2018,0.15893
srb,1995,2.13787
srb,1996,2.33799
srb,1997,2.37037
srb,1998,2.29494
srb,1999,1.80323
srb,2000,1.83279
srb,2001,1.79981
srb,2002,1.82159
srb,2003,1.86402
srb,2004,1.85295
srb,2005,1.57156
srb,2006,1.5605
srb,2007,1.43391
srb,2008,1.32541
srb,2009,1.24906
srb,2010,1.22919
srb,2011,1.31181
srb,2012,1.18148
srb,2013,1.16595
srb,2014,0.99403
srb,2015,1.13879
srb,2016,1.12836
srb,2017,1.12091
srb,2018,1.04159
ssd,2008,0
ssd,2009,0
ssd,2010,0
ssd,2011,0
ssd,2012,0.12347
ssd,2013,0.11145
ssd,2014,0.11376
ssd,2015,0.1642
stp,2001,0.3194
stp,2002,0.37438
stp,2003,0.40984
stp,2004,0.39471
stp,2005,0.42122
stp,2006,0.38603
stp,2007,0.37386
stp,2008,0.38877
stp,2009,0.37956
stp,2010,0.39536
stp,2011,0.3787
stp,2012,0.4406
stp,2013,0.42036
stp,2014,0.39452
stp,2015,0.37967
stp,2016,0.36449
stp,2017,0.38023
stp,2018,0.39776
sur,1990,0.65148
sur,1991,0.73643
sur,1992,0.73713
sur,1993,0.79395
sur,1994,0.76785
sur,1995,0.77537
sur,1996,0.77515
sur,1997,0.7404
sur,1998,0.72376
sur,1999,0.74102
sur,2000,0.50668
sur,2001,0.4994
sur,2002,0.35795
sur,2003,0.36981
sur,2004,0.38518
sur,2005,0.44814
sur,2006,0.3835
sur,2007,0.33623
sur,2008,0.3343
sur,2009,0.3223
sur,2010,0.36775
sur,2011,0.38936
sur,2012,0.47444
sur,2013,0.43258
sur,2014,0.49743
sur,2015,0.53645
sur,2016,0.47391
sur,2017,0.43024
sur,2018,0.40033
svk,1992,1.30679
svk,1993,1.23289
svk,1994,1.09223
svk,1995,1.04851
svk,1996,0.97877
svk,1997,0.9262
svk,1998,0.87161
svk,1999,0.85694
svk,2000,0.7931
svk,2001,0.7784
svk,2002,0.73516
svk,2003,0.7016
svk,2004,0.65078
svk,2005,0.62796
svk,2006,0.56918
svk,2007,0.5046
svk,2008,0.47578
svk,2009,0.45963
svk,2010,0.4548
svk,2011,0.42574
svk,2012,0.39627
svk,2013,0.40058
svk,2014,0.36077
svk,2015,0.34759
svk,2016,0.34863
svk,2017,0.36086
svk,2018,0.34214
svn,1995,0.54796
svn,1996,0.56104
svn,1997,0.54944
svn,1998,0.52422
svn,1999,0.47873
svn,2000,0.45032
svn,2001,0.46149
svn,2002,0.44992
svn,2003,0.43416
svn,2004,0.42385
svn,2005,0.41406
svn,2006,0.4009
svn,2007,0.37451
svn,2008,0.38601
svn,2009,0.37287
svn,2010,0.37456
svn,2011,0.36948
svn,2012,0.36599
svn,2013,0.3559
svn,2014,0.31239
svn,2015,0.30564
svn,2016,0.31328
svn,2017,0.30339
svn,2018,0.28869
swe,1990,0.18031
swe,1991,0.18544
swe,1992,0.1963
swe,1993,0.19959
swe,1994,0.19877
swe,1995,0.1904
swe,1996,0.20488
swe,1997,0.1792
swe,1998,0.17472
swe,1999,0.16447
swe,2000,0.14605
swe,2001,0.14186
swe,2002,0.14283
swe,2003,0.14265
swe,2004,0.13274
swe,2005,0.12091
swe,2006,0.11251
swe,2007,0.10485
swe,2008,0.10311
swe,2009,0.10016
swe,2010,0.1061
swe,2011,0.09525
swe,2012,0.09058
swe,2013,0.08611
swe,2014,0.08088
swe,2015,0.07761
swe,2016,0.07524
swe,2017,0.07248
swe,2018,0.06678
swz,1990,0.51137
swz,1991,0.49724
swz,1992,0.42533
swz,1993,0.36281
swz,1994,0.50477
swz,1995,0.46301
swz,1996,0.34779
swz,1997,0.48003
swz,1998,0.48049
swz,1999,0.49947
swz,2000,0.45463
swz,2001,0.42997
swz,2002,0.40812
swz,2003,0.36717
swz,2004,0.35079
swz,2005,0.33762
swz,2006,0.31853
swz,2007,0.31406
swz,2008,0.30551
swz,2009,0.31555
swz,2010,0.28697
swz,2011,0.28344
swz,2012,0.27949
swz,2013,0.39349
swz,2014,0.2415
swz,2015,0.25353
swz,2016,0.29946
swz,2017,0.24817
swz,2018,0.25408
syc,1990,0.25589
syc,1991,0.29882
syc,1992,0.27885
syc,1993,0.27717
syc,1994,0.30881
syc,1995,0.29655
syc,1996,0.33918
syc,1997,0.4418
syc,1998,0.51235
syc,1999,0.59437
syc,2000,0.65307
syc,2001,0.73737
syc,2002,0.6147
syc,2003,0.66525
syc,2004,0.93378
syc,2005,0.79952
syc,2006,0.77254
syc,2007,0.61454
syc,2008,0.67633
syc,2009,0.49826
syc,2010,0.40571
syc,2011,0.34187
syc,2012,0.37981
syc,2013,0.32641
syc,2014,0.35043
syc,2015,0.36298
syc,2016,0.37491
syc,2017,0.39078
syc,2018,0.40527
tcd,1990,0.15592
tcd,1991,0.14734
tcd,1992,0.13984
tcd,1993,0.1659
tcd,1994,0.15431
tcd,1995,0.15968
tcd,1996,0.15977
tcd,1997,0.15458
tcd,1998,0.14768
tcd,1999,0.15502
tcd,2000,0.16278
tcd,2001,0.14864
tcd,2002,0.13964
tcd,2003,0.17454
tcd,2004,0.13234
tcd,2005,0.11718
tcd,2006,0.11934
tcd,2007,0.12401
tcd,2008,0.12991
tcd,2009,0.12728
tcd,2010,0.11902
tcd,2011,0.09468
tcd,2012,0.09438
tcd,2013,0.0923
tcd,2014,0.08822
tcd,2015,0.08858
tcd,2016,0.09936
tcd,2017,0.10242
tcd,2018,0.10495
tgo,1990,0.48373
tgo,1991,0.46203
tgo,1992,0.39227
tgo,1993,0.3881
tgo,1994,0.48754
tgo,1995,0.48684
tgo,1996,0.62077
tgo,1997,0.30329
tgo,1998,0.49016
tgo,1999,0.68156
tgo,2000,0.51019
tgo,2001,0.47016
tgo,2002,0.51423
tgo,2003,0.65805
tgo,2004,0.6464
tgo,2005,0.66661
tgo,2006,0.5826
tgo,2007,0.56325
tgo,2008,0.56652
tgo,2009,0.96417
tgo,2010,0.84752
tgo,2011,0.76021
tgo,2012,0.63392
tgo,2013,0.46882
tgo,2014,0.40214
tgo,2015,0.43532
tgo,2016,0.52115
tgo,2017,0.4495
tgo,2018,0.46749
tha,1990,0.61481
tha,1991,0.6246
tha,1992,0.63569
tha,1993,0.66714
tha,1994,0.6894
tha,1995,0.72441
tha,1996,0.76908
tha,1997,0.80525
tha,1998,0.76793
tha,1999,0.76648
tha,2000,0.73667
tha,2001,0.75008
tha,2002,0.75178
tha,2003,0.73221
tha,2004,0.75371
tha,2005,0.7487
tha,2006,0.71981
tha,2007,0.70167
tha,2008,0.70257
tha,2009,0.68573
tha,2010,0.67879
tha,2011,0.67057
tha,2012,0.67178
tha,2013,0.68117
tha,2014,0.66476
tha,2015,0.65558
tha,2016,0.62812
tha,2017,0.60279
tha,2018,0.57234
tjk,1990,1.55439
tjk,1991,1.54413
tjk,1992,1.64021
tjk,1993,1.31992
tjk,1994,0.98484
tjk,1995,0.93148
tjk,1996,0.99794
tjk,1997,1.09974
tjk,1998,1.14827
tjk,1999,1.01904
tjk,2000,0.81481
tjk,2001,0.72667
tjk,2002,0.64974
tjk,2003,0.59634
tjk,2004,0.6428
tjk,2005,0.57209
tjk,2006,0.58267
tjk,2007,0.65792
tjk,2008,0.56848
tjk,2009,0.43157
tjk,2010,0.41032
tjk,2011,0.40099
tjk,2012,0.4391
tjk,2013,0.43209
tjk,2014,0.57284
tjk,2015,0.57547
tjk,2016,0.67404
tjk,2017,0.67265
tjk,2018,0.71935
tkm,1990,3.39648
tkm,1991,3.01342
tkm,1992,2.6351
tkm,1993,2.46034
tkm,1994,3.67212
tkm,1995,4.02445
tkm,1996,3.34978
tkm,1997,3.81262
tkm,1998,3.63716
tkm,1999,3.65069
tkm,2000,3.5659
tkm,2001,3.53245
tkm,2002,3.69174
tkm,2003,3.97796
tkm,2004,3.99411
tkm,2005,3.64977
tkm,2006,3.38205
tkm,2007,3.44146
tkm,2008,3.0351
tkm,2009,2.53504
tkm,2010,2.6431
tkm,2011,2.54741
tkm,2012,2.3974
tkm,2013,2.22406
tkm,2014,2.06725
tkm,2015,2.01342
tkm,2016,1.8943
tkm,2017,1.7772
tkm,2018,1.6681
tls,2000,0
tls,2001,0
tls,2002,0.1882
tls,2003,0.1924
tls,2004,0.22545
tls,2005,0.22978
tls,2006,0.22821
tls,2007,0.20704
tls,2008,0.19525
tls,2009,0.19443
tls,2010,0.18535
tls,2011,0.18248
tls,2012,0.20653
tls,2013,0.31011
tls,2014,0.34208
tls,2015,0.38259
tls,2016,0.41867
tls,2017,0.37964
tls,2018,0.40927
ton,1990,0.30637
ton,1991,0.32388
ton,1992,0.28717
ton,1993,0.31143
ton,1994,0.29673
ton,1995,0.30705
ton,1996,0.24128
ton,1997,0.26816
ton,1998,0.29081
ton,1999,0.30844
ton,2000,0.27797
ton,2001,0.26792
ton,2002,0.25553
ton,2003,0.29972
ton,2004,0.33272
ton,2005,0.33245
ton,2006,0.38417
ton,2007,0.33205
ton,2008,0.31699
ton,2009,0.36009
ton,2010,0.30619
ton,2011,0.26276
ton,2012,0.26061
ton,2013,0.28342
ton,2014,0.25466
ton,2015,0.25171
ton,2016,0.32208
ton,2017,0.37407
ton,2018,0.39367
tto,1990,1.82832
tto,1991,1.63364
tto,1992,1.36174
tto,1993,1.43297
tto,1994,1.44464
tto,1995,1.40658
tto,1996,1.32688
tto,1997,1.27765
tto,1998,1.20997
tto,1999,1.12882
tto,2000,1.06709
tto,2001,1.10072
tto,2002,1.05878
tto,2003,0.88475
tto,2004,0.85436
tto,2005,0.99079
tto,2006,0.98865
tto,2007,0.93741
tto,2008,0.86845
tto,2009,0.86753
tto,2010,0.94068
tto,2011,0.96723
tto,2012,0.91103
tto,2013,0.91574
tto,2014,0.89124
tto,2015,0.85177
tto,2016,0.77371
tto,2017,0.79579
tto,2018,0.77647
tun,1990,0.83579
tun,1991,0.84358
tun,1992,0.82374
tun,1993,0.87724
tun,1994,0.85691
tun,1995,0.85683
tun,1996,0.82597
tun,1997,0.80916
tun,1998,0.80365
tun,1999,0.79462
tun,2000,0.80057
tun,2001,0.79782
tun,2002,0.79031
tun,2003,0.75968
tun,2004,0.74648
tun,2005,0.73113
tun,2006,0.72262
tun,2007,0.68984
tun,2008,0.66908
tun,2009,0.65718
tun,2010,0.69435
tun,2011,0.66355
tun,2012,0.66128
tun,2013,0.64531
tun,2014,0.67556
tun,2015,0.68723
tun,2016,0.66319
tun,2017,0.67091
tun,2018,0.65547
tur,1990,0.48216
tur,1991,0.49453
tur,1992,0.4905
tur,1993,0.47327
tur,1994,0.49103
tur,1995,0.49754
tur,1996,0.51068
tur,1997,0.49555
tur,1998,0.48456
tur,1999,0.49838
tur,2000,0.52346
tur,2001,0.50709
tur,2002,0.50128
tur,2003,0.4991
tur,2004,0.46586
tur,2005,0.44723
tur,2006,0.46458
tur,2007,0.48951
tur,2008,0.48257
tur,2009,0.50814
tur,2010,0.48377
tur,2011,0.46521
tur,2012,0.45955
tur,2013,0.40981
tur,2014,0.41809
tur,2015,0.40678
tur,2016,0.41946
tur,2017,0.43321
tur,2018,0.4178
tuv,1990,0.50013
tuv,1991,0.48271
tuv,1992,0.46961
tuv,1993,0.45107
tuv,1994,0.40901
tuv,1995,0.43056
tuv,1996,0.45785
tuv,1997,0.41622
tuv,1998,0.36036
tuv,1999,0.36608
tuv,2000,0.36967
tuv,2001,0.36373
tuv,2002,0.33714
tuv,2003,0.34877
tuv,2004,0.35355
tuv,2005,0.36743
tuv,2006,0.35974
tuv,2007,0.33826
tuv,2008,0.31325
tuv,2009,0.32778
tuv,2010,0.33698
tuv,2011,0.31342
tuv,2012,0.32592
tuv,2013,0.31166
tuv,2014,0.30751
tuv,2015,0.28175
tuv,2016,0.27345
tuv,2017,0.2627
tuv,2018,0.25629
tza,1990,0.13758
tza,1991,0.13265
tza,1992,0.13188
tza,1993,0.13381
tza,1994,0.13174
tza,1995,0.18181
tza,1996,0.19557
tza,1997,0.17783
tza,1998,0.15961
tza,1999,0.14258
tza,2000,0.1597
tza,2001,0.15974
tza,2002,0.17013
tza,2003,0.16798
tza,2004,0.21194
tza,2005,0.21962
tza,2006,0.21994
tza,2007,0.2009
tza,2008,0.1962
tza,2009,0.18119
tza,2010,0.19855
tza,2011,0.21776
tza,2012,0.25205
tza,2013,0.25853
tza,2014,0.2402
tza,2015,0.24674
tza,2016,0.21567
tza,2017,0.21011
tza,2018,0.20312
uga,1990,0.1221
uga,1991,0.1186
uga,1992,0.1161
uga,1993,0.10718
uga,1994,0.08967
uga,1995,0.10574
uga,1996,0.10805
uga,1997,0.10857
uga,1998,0.11815
uga,1999,0.11189
uga,2000,0.1093
uga,2001,0.10548
uga,2002,0.11066
uga,2003,0.10933
uga,2004,0.11184
uga,2005,0.13251
uga,2006,0.13946
uga,2007,0.14546
uga,2008,0.14473
uga,2009,0.14531
uga,2010,0.15531
uga,2011,0.15341
uga,2012,0.13886
uga,2013,0.14639
uga,2014,0.15461
uga,2015,0.15071
uga,2016,0.1678
uga,2017,0.16649
uga,2018,0.16461
ukr,1990,4.45574
ukr,1991,4.6057
ukr,1992,4.49571
ukr,1993,4.55435
ukr,1994,4.91964
ukr,1995,5.38189
ukr,1996,5.18396
ukr,1997,5.06851
ukr,1998,4.86825
ukr,1999,4.82186
ukr,2000,4.42886
ukr,2001,4.09883
ukr,2002,3.93832
ukr,2003,3.90718
ukr,2004,3.24148
ukr,2005,3.02696
ukr,2006,2.89918
ukr,2007,2.76681
ukr,2008,2.61083
ukr,2009,2.5644
ukr,2010,2.63778
ukr,2011,2.63159
ukr,2012,2.56763
ukr,2013,2.48783
ukr,2014,2.35512
ukr,2015,2.09676
ukr,2016,2.16245
ukr,2017,1.83346
ukr,2018,1.87987
ury,1990,0.16069
ury,1991,0.17617
ury,1992,0.17816
ury,1993,0.16336
ury,1994,0.14481
ury,1995,0.16139
ury,1996,0.17764
ury,1997,0.16695
ury,1998,0.16605
ury,1999,0.19863
ury,2000,0.16311
ury,2001,0.15379
ury,2002,0.15253
ury,2003,0.14998
ury,2004,0.17369
ury,2005,0.16015
ury,2006,0.18
ury,2007,0.15614
ury,2008,0.193
ury,2009,0.18323
ury,2010,0.13917
ury,2011,0.16036
ury,2012,0.1734
ury,2013,0.14316
ury,2014,0.12246
ury,2015,0.1237
ury,2016,0.12054
ury,2017,0.11043
ury,2018,0.11786
usa,1990,0.49414
usa,1991,0.49091
usa,1992,0.48132
usa,1993,0.47996
usa,1994,0.4681
usa,1995,0.46068
usa,1996,0.45746
usa,1997,0.46023
usa,1998,0.44388
usa,1999,0.42523
usa,2000,0.42046
usa,2001,0.41435
usa,2002,0.39627
usa,2003,0.38976
usa,2004,0.38083
usa,2005,0.36893
usa,2006,0.35249
usa,2007,0.35112
usa,2008,0.34076
usa,2009,0.32425
usa,2010,0.33044
usa,2011,0.31208
usa,2012,0.29212
usa,2013,0.2949
usa,2014,0.28838
usa,2015,0.2732
usa,2016,0.26353
usa,2017,0.25358
usa,2018,0.25477
uzb,1990,3.91171
uzb,1991,3.95842
uzb,1992,4.25019
uzb,1993,4.37602
uzb,1994,4.34942
uzb,1995,3.9368
uzb,1996,3.91005
uzb,1997,3.76845
uzb,1998,4.17386
uzb,1999,4.04436
uzb,2000,4.12373
uzb,2001,3.99304
uzb,2002,3.92336
uzb,2003,3.55151
uzb,2004,3.39246
uzb,2005,2.99908
uzb,2006,2.9642
uzb,2007,2.62819
uzb,2008,2.5297
uzb,2009,2.15572
uzb,2010,2.14717
uzb,2011,2.0324
uzb,2012,1.68465
uzb,2013,1.59177
uzb,2014,1.3838
uzb,2015,1.24048
uzb,2016,1.23625
uzb,2017,1.22788
uzb,2018,1.17188
vct,1990,0.19663
vct,1991,0.22542
vct,1992,0.28825
vct,1993,0.26989
vct,1994,0.31901
vct,1995,0.31717
vct,1996,0.31313
vct,1997,0.3227
vct,1998,0.36815
vct,1999,0.35843
vct,2000,0.29697
vct,2001,0.38322
vct,2002,0.39476
vct,2003,0.36658
vct,2004,0.38255
vct,2005,0.37326
vct,2006,0.34662
vct,2007,0.40249
vct,2008,0.29055
vct,2009,1.33552
vct,2010,0.34895
vct,2011,0.32239
vct,2012,0.55303
vct,2013,0.29869
vct,2014,0.38901
vct,2015,0.29124
vct,2016,0.35077
vct,2017,0.3473
vct,2018,0.35253
vnm,1990,0.49969
vnm,1991,0.46901
vnm,1992,0.45527
vnm,1993,0.52903
vnm,1994,0.53618
vnm,1995,0.5548
vnm,1996,0.57184
vnm,1997,0.62111
vnm,1998,0.65646
vnm,1999,0.63074
vnm,2000,0.65787
vnm,2001,0.68858
vnm,2002,0.76763
vnm,2003,0.76338
vnm,2004,0.85092
vnm,2005,0.86222
vnm,2006,0.83855
vnm,2007,0.86138
vnm,2008,0.90991
vnm,2009,0.96681
vnm,2010,1.03067
vnm,2011,0.9674
vnm,2012,0.90837
vnm,2013,0.89887
vnm,2014,0.93054
vnm,2015,1.08259
vnm,2016,1.09076
