geo,time,ne_gdi_ftot_cd
jpn,1977,231304634400.953
jpn,1978,327628717050.85101
jpn,1979,355247099429.58801
jpn,1980,370984401572.19202
jpn,1981,395690858354.96997
jpn,1982,355214277369.17999
jpn,1983,374492288169.38293
jpn,1984,392432716900.50403
jpn,1985,413170685490.396
jpn,1986,615317013193.70203
jpn,1987,781279405410.0769
jpn,1988,1000373775767.31006
jpn,1989,1018119166973.51001
jpn,1990,1069938014745.23999
jpn,1991,1210315448303.61011
jpn,1992,1265951474639.41992
jpn,1993,1367746484193.03003
jpn,1994,1530697265766.40991
jpn,1995,1697267477216.57007
jpn,1996,1554593667349.69995
jpn,1997,1373957876170.8501
jpn,1998,1200106489194.86011
jpn,1999,1339894545365.15991
jpn,2000,1415343500470.92993
jpn,2001,1213150123139.42993
jpn,2002,1098432864388.93994
jpn,2003,1162130876752.62012
jpn,2004,1239129148835.87988
jpn,2005,1251400403926.03003
jpn,2006,1198488726931.29004
jpn,2007,1163491531037.29004
jpn,2008,1291622927742.48999
jpn,2009,1249605376076.33008
jpn,2010,1302682420087.75
jpn,2011,1455512312629.27002
jpn,2012,1491169581351.20996
jpn,2013,1279966775208.70996
jpn,2014,1228388965740.6001
jpn,2015,1109963909749.13989
jpn,2016,1238944820314.33008
jpn,2017,1233071751118.26001
jpn,2018,1268743581157.73999
jpn,2019,1306622663439.16992
jpn,2020,1279475855632.17993
kaz,1992,7582644628.09917
kaz,1993,6532739279.17893
kaz,1994,5552952748.00273
kaz,1995,4697096502.66484
kaz,1996,3623537033.10239
kaz,1997,3602521292.46065
kaz,1998,3479351444.95826
kaz,1999,2729665261.91964
kaz,2000,3167860029.98594
kaz,2001,5256962513.57883
kaz,2002,5918128487.10066
kaz,2003,7104476125.14859
kaz,2004,10823862976.4399
kaz,2005,15974406231.186
kaz,2006,24461913531.1929
kaz,2007,31473355462.3179
kaz,2008,35817303024.459
kaz,2009,32046267475.8147
kaz,2010,36015992670.7611
kaz,2011,41346706606.4296
kaz,2012,47430238913.572
kaz,2013,51780817226.4102
kaz,2014,47728143100.378
kaz,2015,42190877754.4409
kaz,2016,31188624327.7999
kaz,2017,36192757077.4323
kaz,2018,37978519653.5713
kaz,2019,42632626017.21809
kaz,2020,42245501852.1465
ken,1964,124039964.27808
ken,1965,127959962.70674
ken,1966,171359931.30969
ken,1967,230159907.73948
ken,1968,250599899.54603
ken,1969,262359894.83199
ken,1970,315587873.49534
ken,1971,403759838.62042
ken,1972,458527816.65307
ken,1973,513083471.4049
ken,1974,567836592.98044
ken,1975,658814466.82335
ken,1976,694215171.43008
ken,1977,942444713.20319
ken,1978,1329989671.62637
ken,1979,1195214780.01149
ken,1980,1331206253.39066
ken,1981,1275711757.62606
ken,1982,1223787060.05674
ken,1983,1083107234.27436
ken,1984,1062032243.28206
ken,1985,1059607861.44471
ken,1986,1421469691.436
ken,1987,1564363124.75658
ken,1988,1708414332.48249
ken,1989,1611736703.09894
ken,1990,1770037661.30171
ken,1991,1551234372.67112
ken,1992,1361186089.24536
ken,1993,974216095.15649
ken,1994,1349074586.17749
ken,1995,1934609895.43028
ken,1996,1928428483.63562
ken,1997,2018242246.95991
ken,1998,2209264379.20244
ken,1999,2010673120.40178
ken,2000,2122913535.19176
ken,2001,2357162586.5069
ken,2002,2266260820.75859
ken,2003,2360608674.46715
ken,2004,2616976828.19316
ken,2005,3503820441.24674
ken,2006,5016463062.82316
ken,2007,6380367095.6778
ken,2008,6771593328.83269
ken,2009,7743820457.13104
ken,2010,9465729012.58563
ken,2011,9706026744.49504
ken,2012,12173250553.6522
ken,2013,12818890213.8688
ken,2014,16309873956.7481
ken,2015,15490326293.4349
ken,2016,14507952364.6266
ken,2017,16321615032.8447
ken,2018,17608916344.8554
ken,2019,18834047455.6329
ken,2020,19537289527.1806
kgz,1990,587500000
kgz,1991,408333333.33333
kgz,1992,330625000
kgz,1993,265833333.33333
kgz,1994,202895104.89511
kgz,1995,338477366.25514
kgz,1996,409536454.87562
kgz,1997,219040760.47818
kgz,1998,212054818.26762
kgz,1999,196366385.21954
kgz,2000,246908871.4342
kgz,2001,256181816.30526
kgz,2002,261042593.85113
kgz,2003,261575175.72119
kgz,2004,322037831.37613
kgz,2005,393789104.59916
kgz,2006,652794692.28873
kgz,2007,936231619.96232
kgz,2008,1376444308.34514
kgz,2009,1323139280.39511
kgz,2010,1331139601.82141
kgz,2011,1468328424.77554
kgz,2012,2073446159.41027
kgz,2013,2168198174.57745
kgz,2014,2426461351.50902
kgz,2015,2176284979.85638
kgz,2016,2166203955.99743
kgz,2017,2423785370.86865
kgz,2018,2617843036.7096
kgz,2019,2790833265.27132
kgz,2020,1942851380.23187
khm,1993,272688693.56638
khm,1994,298431731.89801
khm,1995,478906847.68239
khm,1996,444511901.39431
khm,1997,462092783.83057
khm,1998,386505665.44196
khm,1999,562017666.02682
khm,2000,669070840.08822
khm,2001,630623422.14577
khm,2002,815199140.56676
khm,2003,869761144.15682
khm,2004,978959746.80676
khm,2005,1188573899.93891
khm,2006,1407336076.42722
khm,2007,1708079859.66159
khm,2008,1787467454.26132
khm,2009,2093436217.56673
khm,2010,1820581931.129
khm,2011,2049105203.47419
khm,2012,2440029997.09893
khm,2013,2885089274.88981
khm,2014,3514189152.94118
khm,2015,3869000933.31694
khm,2016,4340670889.37906
khm,2017,4856301377.72862
khm,2018,5541183406.09467
khm,2019,6327570693.2447
khm,2020,6215762497.90118
kir,1977,2479485.4735
kir,1978,9357903.17042
kir,1979,5323049.40756
kir,1980,7760191.30039
kir,1981,14459894.27718
kir,1982,17415559.38736
kir,1983,16945945.94595
kir,1984,14073716.54234
kir,1985,12205461.27523
kir,1986,14883021.39037
kir,1987,17294496.56911
kir,1988,18517071.64622
kir,1989,17839633.08556
kir,1990,26266489.73538
kir,1991,21576569.55912
kir,1992,18911574.6181
kir,2008,16911592.01476
kir,2009,21665106.84761
kir,2010,21920748.48652
kir,2011,33030428.0557
kir,2012,47194036.0323
kir,2013,55893994.97973
kir,2014,52724896.34036
kir,2015,72808203.74127
kir,2016,61716473.38686
kir,2017,55363274.06499
kir,2018,62141362.82128
kor,1960,445149925.22749
kor,1961,283834116.50822
kor,1962,389386113.02351
kor,1963,540079000.30385
kor,1964,400428532.88279
kor,1965,475788288.28829
kor,1966,800656003.538
kor,1967,1073266301.93701
kor,1968,1594180372.31159
kor,1969,2043170460.85508
kor,1970,2327730551.26224
kor,1971,2313409189.11134
kor,1972,2330423273.68984
kor,1973,3375175738.10002
kor,1974,5318565035.72576
kor,1975,5932231404.95868
kor,1976,7890082644.6281
kor,1977,11263016528.9256
kor,1978,17428512396.6942
kor,1979,23079338842.9752
kor,1980,21499102777.2747
kor,1981,21184676152.29869
kor,1982,23273923510.4229
kor,1983,26570286819.2072
kor,1984,28968336683.2924
kor,1985,29884025654.5827
kor,1986,34354529468.4894
kor,1987,44718625770.4511
kor,1988,61143587570.2353
kor,1989,80687606112.05431
kor,1990,105790098338.42
kor,1991,128832481079.97501
kor,1992,131570998526.869
kor,1993,143002603809.785
kor,1994,168777148546.892
kor,1995,210303655010.56696
kor,1996,228799428180.74496
kor,1997,203105467312.80701
kor,1998,117940404155.726
kor,1999,149218552850.72601
kor,2000,182937592841.48001
kor,2001,168418345610.733
kor,2002,190554316635.89401
kor,2003,219699817893.43799
kor,2004,246137149442.95001
kor,2005,284928368026.80798
kor,2006,321161972181.33197
kor,2007,353585061962.92499
kor,2008,324631887196.79498
kor,2009,291367420297.11902
kor,2010,345817305488.20502
kor,2011,377901096651.32495
kor,2012,377829412000.73694
kor,2013,398800605999.21698
kor,2014,429826162569.39502
kor,2015,425229643086.83801
kor,2016,445824723762.69098
kor,2017,511716482461.54602
kor,2018,523932030895.04797
kor,2019,496845045404.52197
kor,2020,509601311840.09601
kos,2008,1542327523.07016
kos,2009,1541642122.81189
kos,2010,1657242476.46825
kos,2011,1975968819.59911
kos,2012,1892028780.67583
kos,2013,1964217027.49369
kos,2014,1945870864.88641
kos,2015,1779644957.28392
kos,2016,1871968120.43392
kos,2017,2151337550.83597
kos,2018,2498375059.04582
kos,2019,2452330944.91715
kos,2020,2292404558.40456
kwt,1965,266031923.83086
kwt,1966,378045365.44385
kwt,1967,456454774.57295
kwt,1968,439652758.331
kwt,1969,476057126.85522
kwt,1970,354242509.10109
kwt,1971,355518112.88964
kwt,1972,387047734.87382
kwt,1973,491571139.58193
kwt,1974,756139154.16098
kwt,1975,1440000000
kwt,1976,1925786593.70725
kwt,1977,2844382414.515
kwt,1978,2885859687.3864
kwt,1979,2856729377.71346
kwt,1980,3598224195.33851
kwt,1981,3847919655.66714
kwt,1982,4987843001.04203
kwt,1983,5238524871.35506
kwt,1984,4589598108.74705
kwt,1985,4244714095.74468
kwt,1986,3878079834.8245
kwt,1987,3789738069.6089
kwt,1988,2831039426.5233
kwt,1989,2627978216.47379
kwt,1990,3322222222.22222
kwt,1991,4326415758.00211
kwt,1992,3946830265.84867
kwt,1993,3622516556.29139
kwt,1994,3306397306.39731
lao,1984,108571428.57143
lao,1985,166666673.33333
lao,1986,123157891.57895
lao,1987,110783073.60222
lao,1988,80864873.52428
lao,2000,232251605.22975
lao,2001,239534817.63911
lao,2002,510581940.32017
lao,2003,561907975.32332
lao,2004,751431821.39551
lao,2005,931678965.53885
lao,2006,1038912099.05433
lao,2007,1364595208.74793
lao,2008,1725538456.15308
lao,2009,1980696019.64436
lao,2010,1958562459.55979
lao,2011,2455962866.20436
lao,2012,3313109634.97523
lao,2013,3672546018.30918
lao,2014,3957395502.47314
lao,2015,4552482850.25979
lao,2016,4615841614.62366
lbn,1990,888806146.94155
lbn,1991,1373041081.54579
lbn,1992,1710610701.42866
lbn,1993,2464831270.09923
lbn,1994,3518348204.09499
lbn,1995,4272096711.79228
lbn,1996,4763168684.54881
lbn,1997,4641117245.85905
lbn,1998,4899309558.79831
lbn,1999,3984497069.98867
lbn,2000,3629187396.35158
lbn,2001,3666334991.70813
lbn,2002,3715422885.57214
lbn,2003,3974129353.23383
lbn,2004,4732876357.82608
lbn,2005,4726529113.6191
lbn,2006,4826633662.28334
lbn,2007,6079029860.42705
lbn,2008,7954825724.31012
lbn,2009,9926921235.57273
lbn,2010,9624889980.35144
lbn,2011,10235489220.5638
lbn,2012,11134986141.0947
lbn,2013,12663472662.7694
lbn,2014,11723357955.0516
lbn,2015,10844144497.7498
lbn,2016,11342049052.7055
lbn,2017,11149986281.7981
lbn,2018,11039938341.5185
lbn,2019,7038776676.98218
lbn,2020,1784329550.43384
lby,1990,4008827683.61582
lby,1991,3684716779.47987
lby,1992,3578835227.27273
lby,1993,4940867279.89488
lby,1994,4655568312.28473
lby,1995,2977756517.57953
lby,1996,3754578754.57875
lby,1997,3655890648.73074
lby,1998,2987596236.09923
lby,1999,3311772315.6533
lby,2000,4453338539.63296
lby,2001,3566352668.98033
lby,2002,2650393700.7874
lby,2003,2350386328.125
lby,2004,4624318461.53846
lby,2005,7179617624.57964
lby,2006,11393194275.2741
lby,2007,17345160779.3442
lby,2008,25993788819.8758
lka,1960,213230395.37626
lka,1961,216356994.26664
lka,1962,222745259.39417
lka,1963,184095517.7599
lka,1964,186513235.81617
lka,1965,219117647.05882
lka,1966,249369747.89916
lka,1967,281069958.84774
lka,1968,263554001.61371
lka,1969,382521008.40336
lka,1970,396470588.23529
lka,1971,360876897.13322
lka,1972,369514237.85595
lka,1973,389531250
lka,1974,446917293.23308
lka,1975,527674750.35663
lka,1976,546373365.04162
lka,1977,567643742.95378
lka,1978,545868033.31198
lka,1979,850738599.87155
lka,1980,1261040532.3654
lka,1981,1209298701.2987
lka,1982,1455021624.21913
lka,1983,1501997450.06375
lka,1984,1554952830.18868
lka,1985,1415942562.59205
lka,1986,1510563882.94076
lka,1987,1554076086.95652
lka,1988,1570606727.4442
lka,1989,1504826629.681
lka,1990,1757788317.52371
lka,1991,2035436306.5023
lka,1992,2282432124.1159
lka,1993,2605028973.50993
lka,1994,3121408336.70579
lka,1995,3334146341.46341
lka,1996,3320227971.77492
lka,1997,3676432554.67028
lka,1998,3967633824.67029
lka,1999,4271343816.53454
lka,2000,4578522269.83509
lka,2001,3465129811.99642
lka,2002,3319422192.13882
lka,2003,3783609614.58765
lka,2004,4677566953.25625
lka,2005,5704109452.73632
lka,2006,7033770103.08485
lka,2007,7997309786.73551
lka,2008,10295124882.539
lka,2009,9982530745.19247
lka,2010,13468833773.6425
lka,2011,17150291484.1198
lka,2012,19851010085.9381
lka,2013,21769668551.7049
lka,2014,22014965492.9702
lka,2015,20715094075.45729
lka,2016,22049895265.6824
lka,2017,23068703568.5985
lka,2018,23167213199.2818
lka,2019,22772310761.314
lka,2020,20527727263.9103
lso,1967,6159876.80246
lso,1968,6859862.80274
lso,1969,6859862.80274
lso,1970,6999860.0028
lso,1971,8389261.74497
lso,1972,10407180.95486
lso,1973,14409221.90202
lso,1974,19131714.49595
lso,1975,28397565.92292
lso,1976,52897884.08464
lso,1977,47148114.07544
lso,1978,59797608.09568
lso,1979,87885985.74822
lso,1980,153695172.05958
lso,1981,156538233.61823
lso,2007,395800422.97102
lso,2008,465909904.13015
lso,2009,494021844.05868
lso,2010,655945408.34449
lso,2011,723055152.27482
lso,2012,890669897.71067
lso,2013,733632207.85143
lso,2014,717412920.28712
lso,2015,668727750.82491
lso,2016,563175407.10522
lso,2017,631932860.36036
lso,2018,684061229.11613
lso,2019,664987666.45442
ltu,1995,1602865686.77141
ltu,1996,1725368148.46785
ltu,1997,2263899007.33707
ltu,1998,2684620630.12516
ltu,1999,2408561070.34959
ltu,2000,2206892533.44842
ltu,2001,2513627104.01381
ltu,2002,2954727153.18869
ltu,2003,4049949238.57868
ltu,2004,5186287878.78788
ltu,2005,6109441472.82
ltu,2006,7833982933.86874
ltu,2007,11355599343.1856
ltu,2008,12459124835.3578
ltu,2009,6686848762.85794
ltu,2010,6259625983.25355
ltu,2011,8036520163.01398
ltu,2012,7436824598.70268
ltu,2013,8570402055.20452
ltu,2014,9158297073.12058
ltu,2015,8125991416.49648
ltu,2016,8548203186.3152
ltu,2017,9606570361.97766
ltu,2018,11255581775.6259
ltu,2019,11733992610.9882
ltu,2020,11905734824.8514
lux,1970,300881000.40339
lux,1971,385272802.31118
lux,1972,472621207.95527
lux,1973,636830883.87497
lux,1974,699292667.77133
lux,1975,774871119.88593
lux,1976,762615464.99478
lux,1977,849467642.09342
lux,1978,1015057000.12809
lux,1979,1202971931.75564
lux,1980,1459615119.3268
lux,1981,1149102564.10256
lux,1982,1028491082.46512
lux,1983,859329388.56016
lux,1984,795763055.01257
lux,1985,723437733.54168
lux,1986,1341447534.76612
lux,1987,1925385197.19071
lux,1988,2186940208.44761
lux,1989,2278131654.38165
lux,1990,2939394012.55432
lux,1991,3426756054.34141
lux,1992,3255597239.64868
lux,1993,3705075792.91045
lux,1994,3887986496.26236
lux,1995,4411022167.48768
lux,1996,4145573941.36808
lux,1997,4035433017.59134
lux,1998,4265252278.28406
lux,1999,5071791381.5197
lux,2000,4378738108.62119
lux,2001,4679412609.59882
lux,2002,5038048013.34472
lux,2003,6244662568.89371
lux,2004,7448923681.52782
lux,2005,7288754166.9354
lux,2006,7816106443.26705
lux,2007,9759117927.65532
lux,2008,11853640474.9633
lux,2009,9814595728.88671
lux,2010,9457490356.83335
lux,2011,11853863094.7471
lux,2012,11463634847.0531
lux,2013,12032790606.9534
lux,2014,13177315584.0584
lux,2015,10398064118.5602
lux,2016,10754088413.3206
lux,2017,11704208687.3765
lux,2018,11595665969.6321
lux,2019,12326800262.3843
lux,2020,12322675239.2856
lva,1995,821019680.54763
lva,1996,1061771311.89382
lva,1997,1148976530.36535
lva,1998,1705255570.11796
lva,1999,1721214268.55633
lva,2000,1988105446.11819
lva,2001,2267633758.67473
lva,2002,2322889949.97726
lva,2003,2905847989.17722
lva,2004,4128708208.66398
lva,2005,5273722464.21904
lva,2006,7302657386.50614
lva,2007,11240168239.6389
lva,2008,11423519953.2232
lva,2009,5869833194.32861
lva,2010,4564055412.75163
lva,2011,6318998821.78348
lva,2012,7331423500.90221
lva,2013,7332678314.36983
lva,2014,7155121891.20547
lva,2015,5960532917.60586
lva,2016,5422384065.06538
lva,2017,6279437879.76119
lva,2018,7615378070.74352
lva,2019,7949961665.06665
lva,2020,8243249877.81792
mac,1982,232901795.75316
mac,1983,219715441.70842
mac,1984,251387609.82652
mac,1985,269790468.57029
mac,1986,352293715.36964
mac,1987,431471447.47684
mac,1988,513643260.4532
mac,1989,618006198.73287
mac,1990,723974566.76225
mac,1991,993091213.47276
mac,1992,1530047790.47452
mac,1993,1759249962.34751
mac,1994,1945027197.46743
mac,1995,1823087928.91388
mac,1996,1340128539.86744
mac,1997,1343773901.92218
mac,1998,1097032135.15817
mac,1999,1026414244.42248
mac,2000,693878568.13566
mac,2001,631605153.42005
mac,2002,699081335.4246
mac,2003,1084625741.78427
mac,2004,1631348009.27426
mac,2005,3024553432.11294
mac,2006,4855900217.46194
mac,2007,6628380144.10334
mac,2008,6229972194.86041
mac,2009,3967285798.37932
mac,2010,3524030891.50484
mac,2011,4540794692.07553
mac,2012,5838245785.30395
mac,2013,6879326098.65695
mac,2014,10416421479.6359
mac,2015,11172448340.6387
mac,2016,9865917874.69825
mac,2017,9988412658.85871
mac,2018,9248312170.95076
mac,2019,7625302025.89679
mac,2020,6635290583.41991
mar,1960,199877917.20186
mar,1961,229133346.50726
mar,1962,250410018.77285
mar,1963,306056694.00257
mar,1964,296850449.56032
mar,1965,313012548.16718
mar,1966,336528030.82699
mar,1967,415769192.76751
mar,1968,433356367.94783
mar,1969,479596877.77888
mar,1970,590455488.58808
mar,1971,647326732.67327
mar,1972,690532081.37715
mar,1973,845163018.335
mar,1974,1128655773.71962
mar,1975,2229981492.90561
mar,1976,2755187473.12923
mar,1977,3530966180.35663
mar,1978,3295653634.77092
mar,1979,3815239414.2238
mar,1980,5675430574.60753
mar,1981,5550459176.76856
mar,1982,5462138469.2014
mar,1983,4509216317.69156
mar,1984,3747639748.02792
mar,1985,3779465368.18046
mar,1986,4569944202.80304
mar,1987,4839690400.99531
mar,1988,5786813414.3816
mar,1989,7065573384.22752
mar,1990,7781959744.24614
mar,1991,8054243608.29715
mar,1992,8362423940.03279
mar,1993,8088129003.11862
mar,1994,8392956448.98403
mar,1995,9350603852.45902
mar,1996,9414815899.6776
mar,1997,8909512889.68196
mar,1998,10128138832.2019
mar,1999,10930128727.9181
mar,2000,10480934330.8865
mar,2001,10202074980.0938
mar,2002,11120357844.1158
mar,2003,13498857066.7614
mar,2004,16273601240.415
mar,2005,17759604421.8838
mar,2006,20021964800.5821
mar,2007,25416061423.53189
mar,2008,31838380449.789
mar,2009,29413188368.0232
mar,2010,28576723851.1619
mar,2011,31926847056.20589
mar,2012,32032590051.458
mar,2013,32894652310.9869
mar,2014,32860711609.1503
mar,2015,28703644910.5415
mar,2016,31025847565.6385
mar,2017,31386710689.2282
mar,2018,33531924867.6234
mar,2019,33136808393.3826
mar,2020,30343062926.4594
mda,1995,279675089.27605
mda,1996,334759565.21739
mda,1997,384029004.329
mda,1998,374594227.18808
mda,1999,215878641.60696
mda,2000,198856949.82869
mda,2001,247922171.79097
mda,2002,271257717.52744
mda,2003,367741669.41603
mda,2004,550509640.42082
mda,2005,734779834.28045
mda,2006,966521845.08533
mda,2007,1500977767.52692
mda,2008,2058446882.21709
mda,2009,1229112839.34615
mda,2010,1571059558.74625
mda,2011,1948938033.49633
mda,2012,2058316379.60929
mda,2013,2187453125.49655
mda,2014,2462471643.53501
mda,2015,1881529452.40056
mda,2016,1792575512.7034
mda,2017,2155164603.49208
mda,2018,2786263606.1203
mda,2019,3016347994.7198
mda,2020,2998817352.84856
mdg,1970,101213080.47407
mdg,1971,117618606.21478
mdg,1972,110786014.71103
mdg,1973,139168791.54723
mdg,1974,137808607.05328
mdg,1975,175509695.57069
mdg,1976,169953910.09412
mdg,1977,190560461.60747
mdg,1978,246188442.5705
mdg,1979,529217273.88646
mdg,1980,2423509388.47729
mdg,1981,1698505679.37561
mdg,1982,1260748396.43069
mdg,1983,1218438619.96294
mdg,1984,1047636607.01122
mdg,1985,713508373.32668
mdg,1986,891580586.59616
mdg,1987,803247802.78778
mdg,1988,561377484.04513
mdg,1989,1294035494.0247
mdg,1990,1413798999.01364
mdg,1991,998373766.99939
mdg,1992,1340875245.61198
mdg,1993,1538979542.60738
mdg,1994,1157857108.4159
mdg,1995,340474842.82222
mdg,1996,469814831.83201
mdg,1997,432772539.49509
mdg,1998,539088311.85586
mdg,1999,525897483.35992
mdg,2000,552294472.49279
mdg,2001,789059516.48434
mdg,2002,587094670.47212
mdg,2003,874597772.62513
mdg,2004,1071242888.73129
mdg,2005,1132427686.95241
mdg,2006,1299050284.79415
mdg,2007,2244649097.83018
mdg,2008,4053123222.13655
mdg,2009,3573472412.20735
mdg,2010,2584114087.22697
mdg,2011,2851685057.0399
mdg,2012,2705511793.36798
mdg,2013,2454249783.02283
mdg,2014,2288964993.33675
mdg,2015,2146785024.40235
mdg,2016,2248541692.38648
mdg,2017,2390107389.50165
mdg,2018,2894013232.07724
mdg,2019,2996931458.97274
mdg,2020,2560595115.24257
mdv,2014,988335804.0103
mdv,2015,1357902936.94643
mdv,2016,1718578778.53257
mdv,2017,1908898336.25788
mdv,2018,2464411460.09304
mdv,2019,2292782050.44858
mdv,2020,1560848770.91013
mex,1960,2186512000
mex,1961,2199456000
mex,1962,2351008000
mex,1963,2792048000
mex,1964,3403592000
mex,1965,3797488000
mex,1966,4303248000
mex,1967,5074744000
mex,1968,5623368000
mex,1969,6231992000
mex,1970,7093328000
mex,1971,7045816000
mex,1972,8570304000
mex,1973,10667184000
mex,1974,14309944000
mex,1975,18848568000
mex,1976,18728538961.039
mex,1977,16076495575.2212
mex,1978,21597600877.193
mex,1979,31511175438.5965
mex,1980,48119913043.4783
mex,1981,65992612244.898
mex,1982,39872446808.5106
mex,1983,26119625312.2398
mex,1984,31509004767.5805
mex,1985,35221082133.1257
mex,1986,25195670153.645
mex,1987,25879298360.1799
mex,1988,33922732391.8877
mex,1989,38460187284.17631
mex,1990,46971981085.117
mex,1991,58654857871.72009
mex,1992,71260944780.1221
mex,1993,104400588650.661
mex,1994,114393972623.033
mex,1995,58886631616.662
mex,1996,75676310103.4292
mex,1997,99315317042.36909
mex,1998,111030705560.42
mex,1999,126749512781.892
mex,2000,152121299018.57101
mex,2001,150839567665.35001
mex,2002,148780451118.47601
mex,2003,144247423116.13699
mex,2004,160175180754.918
mex,2005,181670107176.612
mex,2006,210130947592.48401
mex,2007,230981618473.30801
mex,2008,257122208954.41901
mex,2009,199148300958.30096
mex,2010,228302086182.336
mex,2011,262941247575.121
mex,2012,274334203728.31201
mex,2013,270850573520.20001
mex,2014,276195565920.63202
mex,2015,262858210470.52399
mex,2016,245920213190.02802
mex,2017,256029026233.05896
mex,2018,269120163788.758
mex,2019,261670992701.26001
mex,2020,201647178668.504
mhl,2004,22395800
mhl,2005,26052400
mhl,2006,39411000
mhl,2007,36904100
mhl,2008,30901400
mhl,2009,52806400
mhl,2010,69061500
mhl,2011,31904500
mhl,2012,27723218.91785
mhl,2013,43278007.50732
mhl,2014,35711891.17432
mhl,2015,30688003.54004
mhl,2016,38030197.14355
mhl,2017,47385688.78174
mhl,2018,44599887.8479
mhl,2019,111966789.24561
mhl,2020,45144931.79321
mkd,1990,804770318.0212
mkd,1991,912755102.04082
mkd,1992,448968768.41485
mkd,1993,425784482.75862
mkd,1994,519171027.57078
mkd,1995,739853966.81256
mkd,1996,766722276.27554
mkd,1997,644674872.75891
mkd,1998,623959365.93973
mkd,1999,609998277.73462
mkd,2000,770713114.09492
mkd,2001,820905065.0307
mkd,2002,860810756.21059
mkd,2003,998797915.40491
mkd,2004,1211963594.34041
mkd,2005,1199849037.30848
mkd,2006,1384805478.48645
mkd,2007,1896856234.5461
mkd,2008,2560565782.21397
mkd,2009,2316226990.10898
mkd,2010,2176984601.61685
mkd,2011,2479064362.39001
mkd,2012,2284825945.964
mkd,2013,2572911480.2577
mkd,2014,2669115857.79474
mkd,2015,2406085301.53717
mkd,2016,2608802530.69618
mkd,2017,2550639800.23964
mkd,2018,2540671040.99057
mkd,2019,2652655640.3238
mkd,2020,2524498299.91338
mli,1967,38967420.03789
mli,1968,48618403.18915
mli,1969,48553126.12757
mli,1970,47362710.47611
mli,1971,55628250.28645
mli,1972,75602034.8565
mli,1973,88904707.36133
mli,1974,65011610.07658
mli,1975,112136502.28241
mli,1976,115464498.29567
mli,1977,151438647.96318
mli,1978,194627754.91357
mli,1979,246884196.52729
mli,1985,202064884.4767
mli,1986,352876305.62213
mli,1987,404414955.41359
mli,1988,392317975.82676
mli,1989,416098178.74048
mli,1990,470998010.72504
mli,1991,502856268.47684
mli,1992,542200998.14878
mli,1993,510869828.01243
mli,1994,449819567.00288
mli,1995,601342215.16578
mli,1996,619863266.15189
mli,1997,596386128.29167
mli,1998,517734544.11391
mli,1999,561556209.07599
mli,2000,523223803.6637
mli,2001,595965821.5456
mli,2002,671941636.27452
mli,2003,894136795.30954
mli,2004,1101058140.85789
mli,2005,1264560179.0388
mli,2006,1395478820.12901
mli,2007,1671940747.5503
mli,2008,2266067264.57399
mli,2009,2068026111.54819
mli,2010,2220615718.4915
mli,2011,2424448581.91621
mli,2012,1843753568.41155
mli,2013,2268147210.48569
mli,2014,2572784240.35452
mli,2015,2405464912.14568
mli,2016,2606780968.65774
mli,2017,2804221496.10949
mli,2018,3191891991.57795
mli,2019,3463403740.84119
mli,2020,3469239765.38693
mlt,1970,59221512.46652
mlt,1971,55619107.87725
mlt,1972,52394689.46895
mlt,1973,53527645.2101
mlt,1974,71803096.11315
mlt,1975,86425415.59746
mlt,1976,112839644.55216
mlt,1977,126042492.62987
mlt,1978,138856410.82767
mlt,1979,193542155.68862
mlt,1980,223655978.12578
mlt,1981,242267539.96448
mlt,1982,258594791.66667
mlt,1983,270064826.76462
mlt,1984,243353291.74039
mlt,1985,238043832.35725
mlt,1986,276174350.01092
mlt,1987,394057281.31213
mlt,1988,446224082.00337
mlt,1989,479721483.12392
mlt,1990,649373362.15048
mlt,1991,656351527.22444
mlt,1992,670087629.55983
mlt,1993,642407299.27007
mlt,1994,716046347.83596
mlt,1995,889780885.21401
mlt,1996,956323725.58361
mlt,1997,868176398.62084
mlt,1998,964540170.18455
mlt,1999,912267864.82996
mlt,2000,923910150.89163
mlt,2001,835779547.83936
mlt,2002,747131670.13167
mlt,2003,1150745419.36952
mlt,2004,1282410936.72147
mlt,2005,1465243875.13991
mlt,2006,1523643332.07879
mlt,2007,1818766767.04079
mlt,2008,1821432547.2389
mlt,2009,1590067518.75521
mlt,2010,1896873657.69588
mlt,2011,1750635022.27171
mlt,2012,1665921367.0821
mlt,2013,1743543100.01328
mlt,2014,1936917231.30065
mlt,2015,2684087429.26883
mlt,2016,2835485345.50908
mlt,2017,2869873734.34002
mlt,2018,3128211255.65942
mlt,2019,3283418828.12566
mlt,2020,3228114014.85881
mmr,2009,5149406163.75787
mmr,2010,7978417032.18186
mmr,2011,14210488483.256
mmr,2012,16899575373.5804
mmr,2013,18188324538.45029
mmr,2014,19733329969.5313
mmr,2015,20750371312.79729
mmr,2016,19581765599.4782
mmr,2017,19675949985.4792
mmr,2018,20887663159.2352
mmr,2019,20556983253.554
mne,2000,166085711.64681
mne,2001,203011821.60129
mne,2002,187851544.05515
mne,2003,227106185.68359
mne,2004,355192450.95605
mne,2005,405831364.25818
mne,2006,621121565.67557
mne,2007,1210164248.56282
mne,2008,1782624871.83243
mne,2009,1137518755.20978
mne,2010,896647222.59048
mne,2011,886678730.51225
mne,2012,807339072.33714
mne,2013,900292087.09506
mne,2014,871862810.13666
