geo,time,ny_trf_nctr_cd
phl,2019,27949091234.7812
phl,2020,27512495735.4003
plw,2000,33659300
plw,2001,23467400
plw,2002,26370800
plw,2003,26993600
plw,2004,27119100
plw,2005,26533700
plw,2006,26465300
plw,2007,27681700
plw,2008,30367100
plw,2009,28943600
plw,2010,34465800
plw,2011,34295800
plw,2012,34585800
plw,2013,35144400
plw,2014,37335000
plw,2015,32493300
plw,2016,32087110.09868
plw,2017,29555667.79124
plw,2018,45898444.65687
plw,2019,24543392.87097
plw,2020,24543392.87097
png,1970,160000000
png,1971,177778205.70911
png,1972,165731137.72455
png,1973,178694929.69749
png,1974,208400028.70676
png,1975,108900117.81647
png,1976,86163092.83552
png,1977,171976750.06318
png,1978,166006347.86289
png,1979,156350379.32003
png,1980,160834103.44314
png,1981,154234621.09955
png,1982,137880027.08192
png,1983,158955148.90563
png,1984,166040396.17182
png,1985,128961311.60652
png,1986,133886246.65431
png,1987,-104522965.08426
png,1988,-124542497.98178
png,1989,-133380181.64881
png,1990,-106752870.04988
png,1991,-64100000
png,1992,220667323.24279
png,1993,74109668.8471
png,1994,85775820.89552
png,1995,130298458.31462
png,1996,166014264.03642
png,1997,196860400.25103
png,1998,227566066.13898
png,1999,173867703.8204
png,2000,179156322.33796
png,2001,142190558.04167
png,2002,196606155.74656
png,2003,235096856.79714
png,2004,181702020.67232
png,2006,196210390.29018
png,2007,250303881.56342
png,2008,161290322.58064
png,2009,172988276.28761
png,2010,189901812.96657
png,2011,244749051.03332
png,2012,119024764.8301
png,2013,132368010.69281
png,2014,114934590.07069
png,2015,106487863.02557
png,2016,233825726.14108
png,2017,203585398.89614
png,2018,381581600.12145
png,2019,330596900.369
png,2020,310111111.75337
pol,1985,970274756.39934
pol,1986,1096916562.08405
pol,1987,1557897152.01811
pol,1988,1691180032.90747
pol,1989,1608982298.61497
pol,1990,2511000031.45358
pol,1991,767496267.59898
pol,1992,465843885.26154
pol,1993,758742077.70736
pol,1994,1251766797.20157
pol,1995,957993402.06186
pol,1996,1694000000
pol,1997,2034994815.96682
pol,1998,2897000000
pol,1999,2214004638.14877
pol,2000,1291992568.04952
pol,2001,1544000000
pol,2002,1991016274.5098
pol,2003,2469984135.14695
pol,2004,696631671.04112
pol,2005,235512285.58183
pol,2006,700567156.48363
pol,2007,1043390295.89219
pol,2008,1238585422.5469
pol,2009,-1341623665.90814
pol,2010,-52731071.53517
pol,2011,1058458215.20184
pol,2012,-190081375.71012
pol,2013,-552743150.0348
pol,2014,-499286733.23823
pol,2015,-978909669.71747
pol,2016,-1591254945.72385
pol,2017,-180192099.06596
pol,2018,-1745992192.04253
pol,2019,-1964108975.36073
pol,2020,-1778598353.71952
prt,1970,466910739.19107
prt,1971,622932862.19081
prt,1972,822394366.19718
prt,1973,1013336058.87163
prt,1974,1037221783.74112
prt,1975,911490196.07843
prt,1976,885450928.38196
prt,1977,1036312205.34311
prt,1978,1420999087.59124
prt,1979,2107348360.65574
prt,1980,2598446135.36243
prt,1981,2513371335.50489
prt,1982,2298345105.95358
prt,1983,1870152008.68621
prt,1984,1907749931.52561
prt,1985,1893663960.46594
prt,1986,2342320064.33454
prt,1987,3080950619.04084
prt,1988,3221058495.82173
prt,1989,3324991087.34403
prt,1990,3860988609.19702
prt,1991,3784391563.75746
prt,1992,4020245025.24503
prt,1993,3258470265.55292
prt,1994,2248614734.29952
prt,1995,2544139578.08146
prt,1996,2493367559.13699
prt,1997,2304469982.84734
prt,1998,2274026046.30454
prt,1999,2409522314.22935
prt,2000,2195695800.27138
prt,2001,2234601045.03701
prt,2002,1475038277.34118
prt,2003,1258615020.50353
prt,2004,1744820535.59576
prt,2005,627450708.42023
prt,2006,1312394580.71294
prt,2007,1732959887.24197
prt,2008,1939980881.23359
prt,2009,1173027359.40351
prt,2010,1161041445.2
prt,2011,1832468723.7646
prt,2012,2363209448.11875
prt,2013,2879889828.11726
prt,2014,4034510746.8745
prt,2015,3853546857.56406
prt,2016,3972611071.6039
prt,2017,5178125256.99413
prt,2018,5407275385.53804
prt,2019,5466291039.71764
prt,2020,5685550690.57745
pry,1995,195300000
pry,1996,182200000
pry,1997,180900000
pry,1998,177300000
pry,1999,175200000
pry,2000,176810000
pry,2001,166500000
pry,2002,115900000
pry,2003,164500000
pry,2004,194200000
pry,2005,223799999.99352
pry,2006,426000000
pry,2007,373286000.00882
pry,2008,414251371.80467
pry,2009,518910447.4721
pry,2010,559714212.49646
pry,2011,713976207.18324
pry,2012,758699997.6683
pry,2013,719879994.31025
pry,2014,606239998.41513
pry,2015,672240401.0451
pry,2016,775458399.72691
pry,2017,822673592.91581
pry,2018,801469959.62007
pry,2019,794590279.75304
pry,2020,694314991.48341
pse,1994,428400000
pse,1995,399800000
pse,1996,471200000
pse,1997,394400000
pse,1998,356700000
pse,1999,373400000
pse,2000,648400000
pse,2001,933400000
pse,2002,1051400000
pse,2003,686100000
pse,2004,724500000
pse,2005,1136400000
pse,2006,1291000000
pse,2007,2246700000
pse,2008,3189600000
pse,2009,2140900000
pse,2010,1991000000
pse,2011,1104700000
pse,2012,1750300000
pse,2013,1577900000
pse,2014,1666000000
pse,2015,1749400000
pse,2016,1626400000
pse,2017,1708500000
pse,2018,1499100000
pse,2019,1691800000
pse,2020,1833500000
pyf,1992,898654612.22794
pyf,1993,956123923.17201
pyf,1994,911376574.84878
pyf,1995,1079841055.11487
pyf,1996,1085911785.26041
pyf,1997,904721515.40854
pyf,1998,876456847.55245
pyf,1999,835343502.18887
pyf,2000,710754032.75649
qat,1991,101098901.0989
qat,1992,151923076.92308
qat,1993,98901098.9011
qat,1994,112912087.91209
qat,1995,-83791208.79121
qat,1996,-70329670.32967
qat,1997,-63736263.73626
qat,1998,-80769230.76923
qat,1999,-118956043.95604
qat,2000,-1399450549.45055
qat,2001,-703846153.84615
qat,2002,-897252747.25275
qat,2003,-416483516.48352
qat,2004,-2241758241.75824
qat,2005,-5715659340.65934
qat,2006,-3280494505.49451
qat,2007,-4239010989.01099
qat,2008,-6762087912.08791
qat,2009,-9412637362.63736
qat,2010,-12943681318.6813
qat,2011,-12650661318.6813
qat,2012,-14057692307.6923
qat,2013,-14732417582.4176
qat,2014,-17514010989.011
qat,2015,-15703571428.5714
qat,2016,-16169230769.2308
qat,2017,-16166758241.7582
qat,2018,-16352472527.4725
qat,2019,-16606868131.8681
qat,2020,-12433516483.5165
rou,1990,108954545.45455
rou,1991,219144736.84211
rou,1992,65079166.66667
rou,1993,214014473.68421
rou,1994,283016918.429
rou,1995,368912936.54698
rou,1996,593577684.07395
rou,1997,578962053.57143
rou,1998,712392406.48941
rou,1999,819401552.20766
rou,2000,936434197.79815
rou,2001,1443649977.63325
rou,2002,1917259113.59855
rou,2003,3361403614.45783
rou,2004,4460916873.48715
rou,2005,4469403027.07897
rou,2006,6077849056.60377
rou,2007,11744810441.7012
rou,2008,8063079320.33824
rou,2009,5336054832.25658
rou,2010,4194135561.21967
rou,2011,3906218920.16007
rou,2012,3483137073.98651
rou,2013,2703531957.09006
rou,2014,1263364146.66189
rou,2015,1899752852.18564
rou,2016,1482477335.43555
rou,2017,1655901024.05922
rou,2018,1478126141.66836
rou,2019,1661642983.55317
rou,2020,2204276955.70217
rus,1994,-232100006.46872
rus,1995,156500000
rus,1996,72199996.09802
rus,1997,-356100000
rus,1998,-336800000
rus,1999,601300000
rus,2000,69300000
rus,2001,-868700000
rus,2002,-751900000
rus,2003,-385400000
rus,2004,-1001500000
rus,2005,-1644599998.58579
rus,2006,-2620700000
rus,2007,-5707700001.56367
rus,2008,-6787899999.59763
rus,2009,-5507200000.63011
rus,2010,-6318100000.3293
rus,2011,-5724699999.65966
rus,2012,-6133299998.70297
rus,2013,-9274299999.0577
rus,2014,-8178099999.47887
rus,2015,-5720000000
rus,2016,-6290799999.70174
rus,2017,-9002799999.3144
rus,2018,-8904280000.51063
rus,2019,-10180209999.7374
rus,2020,-5680449999.93066
rwa,1970,15800000
rwa,1971,18153943.5929
rwa,1972,20302814.17947
rwa,1973,28730307.90496
rwa,1974,32917098.03879
rwa,1975,55115520.28505
rwa,1976,53802258.06418
rwa,1977,64821163.47406
rwa,1978,94129686.80682
rwa,1979,130816569.71278
rwa,1980,104286839.19739
rwa,1981,102682005.45432
rwa,1982,109999961.31528
rwa,1983,117800043.49912
rwa,1984,101199991.22045
rwa,1985,116399966.61554
rwa,1986,124000023.97509
rwa,1987,126000079.28458
rwa,1988,19200009.94144
rwa,1989,19399995.0093
rwa,1990,144099996.29648
rwa,1991,182700070.78701
rwa,1992,112199985.66507
rwa,1993,99600013.86607
rwa,1994,391700000
rwa,1995,247159965.41338
rwa,1996,222730000
rwa,1997,171610009.35894
rwa,1998,167009995.38605
rwa,1999,182178396.90078
rwa,2000,208113397.05134
rwa,2001,172127300.74749
rwa,2002,171924659.18835
rwa,2003,196287582.1856
rwa,2004,278613349.40402
rwa,2005,318486558.27139
rwa,2006,250439406.33336
rwa,2007,364112221.29791
rwa,2008,450080616.44839
rwa,2009,526367839.30775
rwa,2010,501712394.24973
rwa,2011,668526827.5456
rwa,2012,632088714.36546
rwa,2013,740960911.54838
rwa,2014,578683331.23858
rwa,2015,371455767.20794
rwa,2016,343846915.50286
rwa,2017,596996742.75327
rwa,2018,668173197.3856
rwa,2019,585438970.82956
rwa,2020,618600949.02347
sau,2005,-14777828187.1314
sau,2006,-16780647503.3378
sau,2007,-17043151567.7118
sau,2008,-23011719200
sau,2009,-27672577333.3333
sau,2010,-27920885333.3333
sau,2011,-29385795333.3333
sau,2012,-30438266666.66669
sau,2013,-35869346666.6667
sau,2014,-38733990000
sau,2015,-44706948000
sau,2016,-42319385333.3333
sau,2017,-38251243786.6667
sau,2018,-41066230453.3333
sau,2019,-36588671200
sau,2020,-39389376800
sdn,1965,0
sdn,1966,0
sdn,1967,-666666.66667
sdn,1968,-666666.66667
sdn,1969,-1000000
sdn,1970,-1333333.33333
sdn,1971,0
sdn,1972,2666666.66667
sdn,1973,3666666.66667
sdn,1974,2333333.33333
sdn,1975,88666666.66667
sdn,1976,188333333.33333
sdn,1977,296000000
sdn,1978,293750000
sdn,1979,355000000
sdn,1980,475833333.33333
sdn,1981,696333333.33333
sdn,1982,488222222.22222
sdn,1983,633153846.15385
sdn,1984,685285714.28571
sdn,1985,743933333.33333
sdn,1986,625687500
sdn,1987,660222222.22222
sdn,1988,699261904.7619
sdn,1989,814587301.5873
sdn,1990,274696721.31147
sdn,1991,251700000
sdn,1992,370771047.22793
sdn,1993,165564344.00502
sdn,1994,149504488.95028
sdn,1995,120493716.64658
sdn,1996,361237128.23793
sdn,1997,451611474.26541
sdn,1998,507095617.52988
sdn,1999,487010017.81825
sdn,2000,236960018.66833
sdn,2001,374300000
sdn,2002,665939994.68307
sdn,2003,718379990.80389
sdn,2004,1123289984.87845
sdn,2005,1322500020.52461
sdn,2006,1011260004.60511
sdn,2007,382277019.98909
sdn,2008,385053726.91608
sdn,2009,1464440423.07692
sdn,2010,2167126241.37931
sdn,2011,1129612500
sdn,2012,871557800
sdn,2013,1688010191.78082
sdn,2014,1561499539.32584
sdn,2015,952814696.9697
sdn,2016,932628546.66667
sdn,2017,975250676.19048
sdn,2018,375469131.76471
sdn,2019,1222635385.02674
sdn,2020,1085770076.19548
sen,1968,-3020503.32701
sen,1969,-8657273.44836
sen,1970,-7561753.10624
sen,1971,-8600279.27432
sen,1972,-6879789.75319
sen,1973,-17101377.7249
sen,1974,-16518033.092
sen,1975,-11721038.72422
sen,1976,10600485.0377
sen,1977,3565521.28646
sen,1978,-13747555.90259
sen,1979,-47809832.19382
sen,1980,27683364.60311
sen,1981,5573969.15705
sen,1982,9675155.34547
sen,1983,-6284610.01506
sen,1984,-6720050.75102
sen,1985,-6069959.46695
sen,1986,11699800.66756
sen,1987,-15600176.48433
sen,1988,8345287.29735
sen,1989,16023307.23056
sen,1990,32294435.41728
sen,1991,31220679.11136
sen,1992,34434799.26465
sen,1993,14503539.66237
sen,1994,203732281.0848
sen,1995,172357396.51775
sen,1996,166356369.35727
sen,1997,178328233.41433
sen,1998,171130133.00409
sen,1999,159129323.72534
sen,2000,252179643.1468
sen,2001,300660332.90383
sen,2002,371516640.59441
sen,2003,532470149.89203
sen,2004,638752310.4726
sen,2005,754070489.91538
sen,2006,837382394.73716
sen,2007,1291237955.03743
sen,2008,1691367713.00448
sen,2009,1479161731.80402
sen,2010,1551230481.0302
sen,2011,1769709236.27147
sen,2012,1757986337.64778
sen,2013,1864611755.10164
sen,2014,1963382698.34188
sen,2015,1718113832.99755
sen,2016,1789385722.98338
sen,2017,1967072626.5623
sen,2018,2058704123.61947
sen,2019,2091273247.98476
sen,2020,2372731756.67928
sgp,1960,-11531425.58474
sgp,1961,-5912713.96838
sgp,1962,-4965373.05632
sgp,1963,-6860054.88044
sgp,1964,-19861492.22527
sgp,1965,-15190121.52097
sgp,1966,-7154057.23246
sgp,1967,-588004.70404
sgp,1968,-4410035.28028
sgp,1969,-5488043.90435
sgp,1970,2646021.16817
sgp,1971,914673.98406
sgp,1972,2097879.17527
sgp,1973,-3591111.11111
sgp,1974,-38699438.43086
sgp,1975,-37875989.98728
sgp,1976,-51069033.86328
sgp,1977,-43831957.26081
sgp,1978,-36238419.28343
sgp,1979,-33465259.45471
sgp,1980,-154235261.65732
sgp,1981,-222258546.60938
sgp,1982,-260188384.53164
sgp,1983,-254018691.58878
sgp,1984,-242640795.07809
sgp,1985,-194880690.07548
sgp,1986,-162765328.84869
sgp,1987,-172912648.11243
sgp,1988,-219563152.89649
sgp,1989,-285330948.12165
sgp,1990,-349741065.47711
sgp,1991,-442836468.88567
sgp,1992,-505954573.35789
sgp,1993,-603849486.32256
sgp,1994,-747348435.24944
sgp,1995,-886058981.23324
sgp,1996,-991205673.75886
sgp,1997,-1120218211.2069
sgp,1998,-1011113766.7304
sgp,1999,-805899705.01475
sgp,2000,-628770301.62413
sgp,2001,-1252330189.20578
sgp,2002,-1442812465.0955
sgp,2003,-970497072.66674
sgp,2004,-1173115607.6204
sgp,2005,-1240206681.08628
sgp,2006,-1644219271.19391
sgp,2007,-2707716807.113
sgp,2008,-3676514241.28914
sgp,2009,-3721966311.44723
sgp,2010,-5512137880.45471
sgp,2011,-5313801876.29194
sgp,2012,-6303672881.49156
sgp,2013,-6214337089.427
sgp,2014,-6331386630.88943
sgp,2015,-5487125400.05819
sgp,2016,-7243141512.84835
sgp,2017,-5343109566.22493
sgp,2018,-6711224792.40807
sgp,2019,-7695572496.70136
sgp,2020,-7174748133.65224
slb,1975,16845398.61238
slb,1976,19535133.814
slb,1977,15953204.70171
slb,1978,25193773.6065
slb,1979,26484526.55889
slb,1980,19883656.81713
slb,1981,11721897.45606
slb,1982,7929116.73213
slb,1983,13233981.97768
slb,1984,13739335.79783
slb,1985,11885734.86841
slb,1986,40367499.28686
slb,1987,38486657.37576
slb,1988,47634672.79097
slb,1989,42995904.63219
slb,1990,38081554.37118
slb,1991,38382201.26713
slb,1992,38898944.70817
slb,1993,42318913.32309
slb,1994,55538676.55101
slb,1995,36436771.48478
slb,1996,43012561.68686
slb,1997,35486561.3818
slb,1998,33536838.60786
slb,1999,15067898.55522
slb,2000,6641906.8954
slb,2001,9943217.1277
slb,2002,8232426.50545
slb,2003,27480515.32794
slb,2004,25153018.82507
slb,2005,5069961.08846
slb,2006,72611330.10329
slb,2007,92676394.57655
slb,2008,109908586.13743
slb,2009,116261063.15723
slb,2010,132003706.67695
slb,2011,128174936.95642
slb,2012,102189430.57954
slb,2013,108207253.36848
slb,2014,81258389.99902
slb,2015,82286262.23736
slb,2016,64649294.44916
slb,2017,52176103.97542
slb,2018,40243660.91516
slb,2019,24059702.18208
slb,2020,66860101.178
sle,1980,26398075.82397
sle,1981,28721421.79277
sle,1982,21105962.1362
sle,1983,18737568.48934
sle,1984,16705591.74486
sle,1985,15571201.41343
sle,1986,18840585.38404
sle,1987,16613172.92388
sle,1988,10513978.59384
sle,1989,8347312.45716
sle,1990,30000000
sle,1991,33499996.61412
sle,1992,27761419.90388
sle,1993,22144521.05727
sle,1994,25462634.05488
sle,1995,42453998.94068
sle,1996,80988410.01412
sle,1997,24270727.9674
sle,1998,36961177.02737
sle,1999,55160024.99723
sle,2000,58041545.00263
sle,2001,112320326.15865
sle,2002,167200000
sle,2003,163100000
sle,2004,110799863.28805
sle,2005,159800000
sle,2006,151500007.96783
sle,2007,164163010.99248
sle,2008,168976399.24432
sle,2009,156134122.2808
sle,2010,192286956.40807
sle,2011,261582574.85965
sle,2012,252255998.93518
sle,2013,230998276.3297
sle,2014,638302085.56602
sle,2015,475594566.05595
sle,2016,1078856310.11017
sle,2017,603097899.65977
sle,2018,782940995.76005
sle,2019,491479393.33031
sle,2020,653354563.02778
slv,1965,0
slv,1966,0
slv,1967,0
slv,1968,0
slv,1969,0
slv,1970,0
slv,1971,0
slv,1972,0
slv,1973,0
slv,1974,0
slv,1975,0
slv,1976,29240000
slv,1977,46080000
slv,1978,58440000
slv,1979,62240000
slv,1980,52240000
slv,1981,60360000
slv,1982,207360000
slv,1983,271480000
slv,1984,307560000
slv,1985,343600000
slv,1986,383290000
slv,1987,538880000
slv,1988,500540000
slv,1989,610720000
slv,1990,631000000
slv,1991,669900000
slv,1992,938180000
slv,1993,1043150000
slv,1994,1288390000
slv,1995,1388640000
slv,1996,1253800000
slv,1997,1360860000
slv,1998,1526780000
slv,1999,1581500000
slv,2000,1797100000
slv,2001,2298300000
slv,2002,2022900000
slv,2003,2114260000
slv,2004,2555000000
slv,2005,3034800000
slv,2006,3472020000
slv,2007,3745590000
slv,2008,3746620000
slv,2009,3441830000
slv,2010,3629300000
slv,2011,3829530000
slv,2012,4016300000
slv,2013,4090190000
slv,2014,4240420000
slv,2015,4349120000
slv,2016,4542350000
slv,2017,5034500000
slv,2018,5369240000
slv,2019,5643600000
slv,2020,5959910000
srb,1997,346701419.07549
srb,1998,729845276.54823
srb,1999,1345409904.38623
srb,2000,1139228381.13602
srb,2001,2325646368.38196
srb,2002,2513655178.78578
srb,2003,2416691932.33007
srb,2004,3278577793.61235
srb,2005,3445229384.32528
srb,2006,3751730742.65256
srb,2007,3926641290.94066
srb,2008,3735071486.89512
srb,2009,4880035838.68743
srb,2010,4461482996.67177
srb,2011,4249493113.64262
srb,2012,3802952986.87215
srb,2013,4206152614.70028
srb,2014,3985069697.17879
srb,2015,3705435373.49947
srb,2016,3495294958.83729
srb,2017,3956695797.74849
srb,2018,4954899695.63295
srb,2019,4399773899.37824
srb,2020,4097311650.5579
ssd,2011,889839411.17431
ssd,2012,1055500000
ssd,2013,502000000
ssd,2014,495000000
ssd,2015,509000000
stp,2001,21468067.54052
stp,2002,16951696.13679
stp,2003,24266581.7964
stp,2004,22247346.57605
stp,2005,19888662.6255
stp,2006,23738733.67286
stp,2007,22647538.56155
stp,2008,32110430.6168
stp,2009,37025875.31234
stp,2010,50606466.02778
stp,2011,51767164.95252
stp,2012,52849198.91315
stp,2013,80484848.48485
stp,2014,60825469.64327
stp,2015,58155593.91831
stp,2016,64422927.77508
stp,2017,58400000
stp,2018,52300000
stp,2019,43900000
stp,2020,54700000
sur,1960,-1600000
sur,1961,-2100000
sur,1962,-2500000
sur,1963,-2100000
sur,1964,-2000000
sur,1965,-1400000
sur,1966,-1000000
sur,1967,-1800000
sur,1968,-1400000
sur,1969,-1700000
sur,1970,-2000000
sur,1971,-1500000
sur,1972,-3400000
sur,1973,-3400000
sur,1974,-5000000
sur,1975,-6000000
sur,1976,24700000
sur,1977,2100000
sur,1978,4000000
sur,1979,7100000
sur,1980,6600000
sur,1981,3700000
sur,1982,-2700000
sur,1983,-8100000
sur,1984,-7500000
sur,1985,-5100000
sur,1986,-5000000
sur,1987,-3800000
sur,1988,-4600000
sur,1989,-5600000
sur,1990,-6900000
sur,1991,-7400000
sur,1992,-7300000
sur,1993,-2100000
sur,1994,-1900000
sur,1995,-300000
sur,1996,1100000
sur,1997,1000000
sur,1998,-2300000
sur,1999,-1500000
sur,2000,-2200000
sur,2001,-900000
sur,2002,-8500000
sur,2003,-5700000
sur,2004,13700000
sur,2005,22100010.98217
sur,2006,35899989.06586
sur,2007,77400000
sur,2008,90500000
sur,2009,94000000
sur,2010,86500000
sur,2011,87311077.11138
sur,2012,72771939.39394
sur,2013,66561606.06061
sur,2014,71177787.87879
sur,2015,65296923.93245
sur,2016,101799762.38641
sur,2017,99699507.19179
sur,2018,102700167.50419
sur,2019,89700559.39454
sur,2020,124300239.14449
svk,1995,-58853594.77124
svk,1996,152699619.77186
svk,1997,90328537.44194
svk,1998,397808479.69572
svk,1999,301639247.60734
svk,2000,163408303.0102
svk,2001,292841299.7374
svk,2002,59392431.27176
svk,2003,247681141.78745
svk,2004,30850021.35405
svk,2005,-721344689.45681
svk,2006,-878899086.88941
svk,2007,-1285527587.47687
svk,2008,-1859340829.6375
svk,2009,-1092393592.8125
svk,2010,-852256844.91667
svk,2011,-913916060.40856
svk,2012,-1216056332.2957
svk,2013,-1725610487.17255
svk,2014,-1167109195.03215
svk,2015,-1103249690.35742
svk,2016,-2089234242.45876
svk,2017,-1190037782.36706
svk,2018,-909414096.50118
svk,2019,-688119711.16078
svk,2020,-653554333.77588
svn,1995,-35341690.25475
svn,1996,-81515580.73654
svn,1997,-30162064.82593
svn,1998,-46018465.08944
svn,1999,-58338826.63151
svn,2000,-39786913.47396
svn,2001,-40128331.68806
svn,2002,-27311720.69825
svn,2003,-28959851.90327
svn,2004,-125062282.01295
svn,2005,-250205198.35841
svn,2006,-283715970.39267
svn,2007,-364012671.99608
svn,2008,-479657481.02344
svn,2009,-587844999.52344
svn,2010,-422505901.66667
svn,2011,-454668263.81323
svn,2012,-448237071.84375
svn,2013,-495308341.5451
svn,2014,-348173485.55294
svn,2015,-437847072.02734
svn,2016,-522292233.79378
svn,2017,-394597634.94118
svn,2018,-442916988.90196
svn,2019,-542642879.13725
svn,2020,-475062205.63424
swe,1970,-155347173.89623
swe,1971,-190559901.6758
swe,1972,-271159709.39022
swe,1973,-314931193.18572
swe,1974,-410014191.10691
swe,1975,-568047541.06257
swe,1976,-628141601.04686
swe,1977,-767473446.98322
swe,1978,-857269447.82561
swe,1979,-1074238529.54211
swe,1980,-1575978343.10573
swe,1981,-1217620176.16621
swe,1982,-987499761.24534
swe,1983,-964396968.86698
swe,1984,-890913465.02575
swe,1985,-991155173.81652
swe,1986,-1353129316.63766
swe,1987,-1336841524.19406
swe,1988,-1566271543.28241
swe,1989,-1756654361.01072
swe,1990,-2336956308.71123
swe,1991,-2155125258.37123
swe,1992,-1632941550.1906
swe,1993,-1490486291.33798
swe,1994,-1424942846.03421
swe,1995,-1777509427.61415
swe,1996,-1172862958.54459
swe,1997,-1856146380.4372
swe,1998,-2391429577.73054
swe,1999,-3732692680.09295
swe,2000,-3495994411.82249
swe,2001,-3255075466.40075
swe,2002,-3375029526.24498
swe,2003,-4636978593.42344
swe,2004,-5860741063.28838
swe,2005,-6047557238.62922
swe,2006,-7004689490.66168
swe,2007,-7667189441.91277
swe,2008,-9313164722.12529
swe,2009,-7071650683.3207
swe,2010,-8589496000.07122
swe,2011,-9265819431.91776
swe,2012,-9251786496.43993
swe,2013,-9798169729.01581
swe,2014,-9599776118.91351
swe,2015,-7729724992.83478
swe,2016,-6367210121.4768
swe,2017,-7931232163.19368
swe,2018,-8784565884.34
swe,2019,-10241533516.3756
swe,2020,-11334690256.0879
swz,1990,101611718.7802
swz,1991,108934197.66052
swz,1992,127384291.72511
swz,1993,155862227.25464
swz,1994,157496057.22654
swz,1995,143951641.80751
swz,1996,159776824.13416
swz,1997,116326171.875
swz,1998,133618833.9996
swz,1999,131127162.6156
swz,2000,107503098.07199
swz,2001,34499599.26125
swz,2002,63101795.89591
swz,2003,46348685.34112
swz,2004,105972149.97833
swz,2005,93312156.99841
swz,2006,131600959.90549
swz,2007,183041417.09484
swz,2008,237774173.2436
swz,2009,188961138.58173
swz,2010,405425340.10818
swz,2011,379383233.94527
swz,2012,758765200.97442
swz,2013,749954946.09067
swz,2014,739875782.06345
swz,2015,627880718.3261
swz,2016,460968272.42073
swz,2017,600875365.73289
swz,2018,538635493.68962
swz,2019,502734152.24914
swz,2020,553667577.39689
sxm,2011,-41700000
sxm,2012,-36139664.80447
sxm,2013,-39363128.49162
sxm,2014,-39743016.75978
sxm,2015,-54793296.08939
sxm,2016,-59480446.92737
sxm,2017,138268826.81564
sxm,2018,514339720.67039
syc,1972,100008.7415
syc,1973,99994.79387
syc,1974,-299995.1781
syc,1975,-399996.68156
syc,1976,-404373.52437
syc,1977,-523328.45627
syc,1978,-733552.60014
syc,1979,-1031969.23895
syc,1990,18231557.64582
syc,1991,16268371.99629
syc,1992,17356918.33109
syc,1993,16674708.09611
syc,1994,8050160.21203
syc,1995,7644007.64401
syc,1996,10068270.99137
syc,1997,8193820.50415
syc,1998,9565743.71449
syc,1999,3634459.5227
syc,2000,2555217.19346
syc,2001,3329048.22877
syc,2002,12291094.89051
syc,2003,9199992.59355
syc,2004,20996927.27273
syc,2005,35528927.27273
syc,2006,54056470.46035
syc,2007,-27696945.27764
syc,2008,2791523.91828
syc,2009,5084534.05242
syc,2010,4333847.09723
syc,2011,7398433.08295
syc,2012,23588312.18144
syc,2013,14864833.26007
syc,2014,3599196.66743
syc,2015,-27826977.82017
syc,2016,-10587983.12262
syc,2017,-15650134.45095
syc,2018,18555051.57603
syc,2019,-36852752.34261
syc,2020,-13258522.72727
syr,2000,590111358.57461
syr,2001,656302895.32294
syr,2002,660846325.16704
syr,2003,1700668151.44766
syr,2004,953763919.82183
syr,2005,1100579064.58797
syr,2006,1106547884.18708
syr,2007,1262806236.08018
syr,2008,4770066815.14477
syr,2009,4419420935.41203
syr,2010,3933006681.51448
syr,2011,1168375767.91613
syr,2012,1340087572.06864
syr,2013,716761748.69671
syr,2014,1584351178.25399
syr,2015,2120728798.40956
syr,2016,2173982604.97165
syr,2017,3192694537.02123
syr,2018,4229122708.39861
syr,2019,2614011697.0791
tca,2014,-61403800
tca,2015,-60483700
tca,2016,-70631100
tca,2017,-77957200
tca,2018,-100262500
tcd,1968,-3888788.36231
tcd,1969,-6293927.4699
tcd,1970,-6229314.24918
tcd,1971,-6965184.77572
tcd,1972,-8592639.3142
tcd,1973,-9179353.48846
tcd,1974,-9019771.08008
tcd,1975,-8134745.95894
tcd,1976,-4156261.33374
tcd,1977,-14026410.76337
tcd,1978,-11366871.64845
tcd,1979,-9299971.83342
tcd,1980,-4099989.22186
tcd,1981,37334725.16628
tcd,1982,35028248.56636
tcd,1983,51390220.45705
tcd,1984,44641367.73111
tcd,1985,100979301.13398
tcd,1986,69737222.06904
tcd,1987,104026622.41885
tcd,1988,97942262.38999
tcd,1989,78344827.5174
tcd,1990,103827364.57545
tcd,1991,93165547.17378
tcd,1992,93668304.04266
tcd,1993,68292419.62039
tcd,1994,97177592.87701
tcd,1995,54901335.15403
tcd,1996,40013686.18347
tcd,1997,28480132.93142
tcd,1998,49665074.33319
tcd,1999,41530026.59903
tcd,2000,50689375.50689
tcd,2001,44784411.52942
tcd,2002,71787591.75982
tcd,2003,99327915.59334
tcd,2004,217630636.89702
tcd,2005,133013711.49326
tcd,2006,137387989.02657
tcd,2007,278501075.03922
tcd,2008,269058295.96413
tcd,2009,697436961.69242
tcd,2010,602270478.86364
tcd,2011,524139488.15975
tcd,2012,542545454.83035
tcd,2013,664102582.79213
tcd,2014,1101269784.77078
tcd,2015,774437797.83113
tcd,2016,772551761.23884
tgo,1997,78811740.00213
tgo,1998,70514235.23074
tgo,1999,47768116.82976
tgo,2000,88566028.12134
tgo,2001,111807042.81294
tgo,2002,90171569.74957
tgo,2003,131380317.6217
tgo,2004,214167705.72195
tgo,2005,220809686.29423
