geo,time,dc_dac_nldl_cd
srb,2001,51630001.06812
srb,2002,61909999.84741
srb,2003,25530000.68665
srb,2004,22840000.15259
srb,2005,10750000
srb,2006,21299999.23706
srb,2007,3109999.8951
srb,2008,6059999.94278
srb,2009,2619999.88556
srb,2010,3779999.97139
srb,2011,1320000.05245
srb,2012,29999.99933
srb,2016,109999.9994
srb,2017,109999.9994
srb,2018,119999.99732
srb,2019,170000.00179
ssd,2011,24399999.61853
ssd,2012,45169998.16895
ssd,2013,55209999.08447
ssd,2014,54799999.23706
ssd,2015,42080001.83105
ssd,2016,48680000.30518
ssd,2017,55209999.08447
ssd,2018,70400001.52588
ssd,2019,47279998.7793
stp,1976,230000.00417
stp,1977,1019999.98093
stp,1978,319999.99285
stp,1979,360000.01431
stp,1980,600000.02384
stp,1981,490000.00954
stp,1982,409999.99642
stp,1983,579999.98331
stp,1984,50000.00075
stp,1987,70000.0003
stp,1988,109999.9994
stp,1989,90000.00358
stp,1990,119999.99732
stp,1991,19999.99955
stp,1992,9999.99978
stp,1995,100000.00149
stp,1996,219999.99881
stp,1997,159999.99642
stp,1998,59999.99866
stp,1999,29999.99933
stp,2001,59999.99866
stp,2002,19999.99955
sur,1960,8800000.19073
sur,1961,10300000.19073
sur,1962,8920000.07629
sur,1963,13000000
sur,1964,11399999.61853
sur,1965,12289999.96185
sur,1968,12590000.15259
sur,1969,14859999.65668
sur,1970,22629999.16077
sur,1971,24729999.54224
sur,1972,30100000.38147
sur,1973,23940000.53406
sur,1974,42450000.76294
sur,1975,47279998.7793
sur,1976,100699996.94824
sur,1977,86809997.55859
sur,1978,61569999.69482
sur,1979,89680000.30518
sur,1980,75739997.86377
sur,1981,93120002.74658
sur,1982,97300003.05176
sur,1983,3119999.88556
sur,1984,680000.00715
sur,1985,2039999.96185
sur,1986,1809999.94278
sur,1987,7030000.20981
sur,1988,13649999.61853
sur,1989,43369998.93188
sur,1990,45520000.45776
sur,1991,24440000.53406
sur,1992,57630001.06812
sur,1993,66199996.94824
sur,1994,47430000.30518
sur,1995,61639999.38965
sur,1996,96150001.52588
sur,1997,64930000.30518
sur,1998,39540000.91553
sur,1999,23530000.68665
sur,2000,16840000.15259
sur,2001,16770000.45776
sur,2002,7090000.15259
sur,2003,300000.01192
sur,2004,9140000.34332
sur,2005,29200000.76294
sur,2006,34299999.23706
sur,2007,124040000.91553
sur,2008,67580001.83105
sur,2009,115510002.13623
sur,2010,76300003.05176
sur,2011,47669998.16895
sur,2012,5599999.90463
sur,2013,3210000.03815
sur,2014,5179999.82834
sur,2015,5719999.79019
sur,2016,3900000.09537
sur,2017,750000
sur,2018,3119999.88556
sur,2019,4309999.94278
svk,1990,829999.98331
svk,1991,1899999.97616
svk,1992,3799999.95232
svk,1993,2069999.93324
svk,1995,2019999.98093
svk,1997,59999.99866
svk,2001,3529999.97139
svk,2002,1509999.99046
svk,2003,4019999.98093
svk,2004,2490000.00954
svn,1994,19999.99955
svn,1996,180000.00715
svn,1997,150000.00596
svn,1998,9999.99978
svn,2001,819999.99285
svn,2002,9999.99978
svn,2003,189999.99762
svn,2004,259999.99046
swz,1970,109999.9994
swz,1971,50000.00075
swz,1972,50000.00075
swz,1973,109999.9994
swz,1974,370000.00477
swz,1975,189999.99762
swz,1976,460000.00834
swz,1977,360000.01431
swz,1978,939999.99762
swz,1979,750000
swz,1980,1220000.02861
swz,1981,1190000.05722
swz,1982,850000.02384
swz,1983,540000.02146
swz,1984,509999.99046
swz,1985,430000.00715
swz,1986,779999.97139
swz,1987,720000.02861
swz,1988,1899999.97616
swz,1989,5289999.96185
swz,1990,1409999.96662
swz,1991,1649999.97616
swz,1992,1279999.97139
swz,1993,1490000.00954
swz,1994,930000.00715
swz,1995,2029999.97139
swz,1996,2190000.05722
swz,1997,899999.97616
swz,1998,409999.99642
swz,2000,29999.99933
swz,2001,1080000.04292
swz,2002,1100000.02384
swz,2003,219999.99881
swz,2004,280000.00119
swz,2005,79999.99821
swz,2006,19999.99955
swz,2007,39999.99911
syc,1978,9999.99978
syc,1979,129999.99523
syc,1980,119999.99732
syc,1981,50000.00075
syc,1982,9999.99978
syc,1983,9999.99978
syc,1984,59999.99866
syc,1985,119999.99732
syc,1986,70000.0003
syc,1987,79999.99821
syc,1988,129999.99523
syc,1989,159999.99642
syc,1990,319999.99285
syc,1991,29999.99933
syc,1992,19999.99955
syc,1994,270000.01073
syc,1995,29999.99933
syc,1996,250000
syc,1997,9999.99978
syc,1998,730000.01907
syc,1999,109999.9994
syc,2000,250000
syc,2001,280000.00119
syc,2002,79999.99821
syr,1972,109999.9994
syr,1973,100000.00149
syr,1974,1730000.01907
syr,1975,550000.01192
syr,1976,109999.9994
syr,1977,159999.99642
syr,1978,1549999.95232
syr,1979,1210000.03815
syr,1980,389999.98569
syr,1981,500000
syr,1982,689999.99762
syr,1983,389999.98569
syr,1984,319999.99285
syr,1985,270000.01073
syr,1986,340000.00358
syr,1987,449999.98808
syr,1988,280000.00119
syr,1989,300000.01192
syr,1990,109999.9994
syr,1991,589999.97377
syr,1992,579999.98331
syr,1993,699999.98808
syr,1994,330000.01311
syr,1995,370000.00477
syr,1996,180000.00715
syr,1997,1230000.01907
syr,1998,1159999.96662
syr,1999,59999.99866
syr,2000,70000.0003
syr,2001,2809999.94278
syr,2002,2269999.98093
syr,2003,5269999.98093
syr,2004,4829999.92371
syr,2005,2220000.02861
syr,2006,79999.99821
syr,2007,70000.0003
syr,2008,2940000.05722
syr,2009,50000.00075
syr,2010,90000.00358
syr,2011,39999.99911
syr,2012,24940000.53406
syr,2013,47319999.69482
syr,2014,43540000.91553
syr,2015,45770000.45776
syr,2016,23700000.76294
syr,2017,32819999.69482
syr,2018,48689998.62671
syr,2019,9949999.80927
tcd,1972,19999.99955
tcd,1973,29999.99933
tcd,1974,189999.99762
tcd,1975,129999.99523
tcd,1976,2319999.93324
tcd,1977,1669999.95708
tcd,1978,1759999.99046
tcd,1979,379999.99523
tcd,1980,689999.99762
tcd,1981,270000.01073
tcd,1982,1259999.99046
tcd,1983,959999.97854
tcd,1984,980000.01907
tcd,1985,2400000.09537
tcd,1986,4280000.20981
tcd,1987,8779999.73297
tcd,1988,2309999.94278
tcd,1989,6719999.79019
tcd,1990,5579999.92371
tcd,1991,8149999.61853
tcd,1992,3269999.98093
tcd,1993,6429999.82834
tcd,1994,1509999.99046
tcd,1995,3710000.03815
tcd,1996,2160000.08583
tcd,1997,1940000.05722
tcd,1998,1399999.97616
tcd,2001,1840000.03338
tcd,2002,790000.02146
tcd,2003,1559999.94278
tcd,2004,4369999.88556
tcd,2005,1590000.03338
tcd,2006,6090000.15259
tcd,2007,6840000.15259
tcd,2008,7510000.22888
tcd,2009,8359999.65668
tcd,2010,4900000.09537
tcd,2011,4869999.88556
tcd,2012,2569999.93324
tcd,2017,4280000.20981
tcd,2018,1210000.03815
tcd,2019,0
tgo,1970,50000.00075
tgo,1971,59999.99866
tgo,1972,59999.99866
tgo,1973,100000.00149
tgo,1974,119999.99732
tgo,1975,70000.0003
tgo,1976,109999.9994
tgo,1977,349999.99404
tgo,1978,1149999.97616
tgo,1979,939999.99762
tgo,1980,490000.00954
tgo,1981,509999.99046
tgo,1982,720000.02861
tgo,1983,500000
tgo,1984,720000.02861
tgo,1985,769999.98093
tgo,1986,920000.01669
tgo,1987,910000.02623
tgo,1988,540000.02146
tgo,1989,579999.98331
tgo,1990,1230000.01907
tgo,1991,1149999.97616
tgo,1992,1450000.04768
tgo,1993,1100000.02384
tgo,1994,800000.01192
tgo,1995,1100000.02384
tgo,1996,660000.02623
tgo,1997,400000.00596
tgo,1998,170000.00179
tgo,1999,19999.99955
tgo,2000,19999.99955
tgo,2001,1029999.97139
tgo,2002,509999.99046
tgo,2003,1480000.01907
tgo,2004,1190000.05722
tgo,2005,5320000.17166
tgo,2008,13199999.80927
tgo,2009,879999.99523
tgo,2010,17620000.83923
tha,1970,779999.97139
tha,1971,699999.98808
tha,1972,1120000.00477
tha,1973,1519999.98093
tha,1974,1990000.00954
tha,1975,1799999.95232
tha,1976,1639999.98569
tha,1977,2170000.07629
tha,1978,1759999.99046
tha,1979,4280000.20981
tha,1980,3779999.97139
tha,1981,4889999.86649
tha,1982,4329999.92371
tha,1983,3450000.04768
tha,1984,4219999.79019
tha,1985,4710000.03815
tha,1986,7909999.84741
tha,1987,10880000.11444
tha,1988,9930000.30518
tha,1989,10140000.34332
tha,1990,13649999.61853
tha,1991,7510000.22888
tha,1992,7389999.86649
tha,1993,8510000.22888
tha,1994,4769999.98093
tha,1995,7159999.84741
tha,1996,6420000.07629
tha,1997,6130000.11444
tha,1998,4420000.07629
tha,1999,310000.00238
tha,2000,819999.99285
tha,2001,3259999.99046
tha,2002,2400000.09537
tha,2003,5559999.94278
tha,2004,3960000.03815
tha,2005,7920000.07629
tha,2006,9319999.69482
tha,2007,649999.97616
tha,2008,1129999.99523
tha,2009,3619999.88556
tha,2010,250000
tha,2011,90000.00358
tha,2012,239999.99464
tha,2013,59999.99866
tha,2016,39999.99911
tha,2017,29999.99933
tha,2018,29999.99933
tha,2019,109999.9994
tjk,1992,899999.97616
tjk,1993,2029999.97139
tjk,1994,1259999.99046
tjk,1995,8689999.58038
tjk,1996,3829999.92371
tjk,1997,5469999.79019
tjk,1998,1899999.97616
tjk,1999,1379999.99523
tjk,2000,170000.00179
tjk,2001,569999.99285
tjk,2002,579999.98331
tjk,2003,1110000.01431
tjk,2004,1190000.05722
tjk,2005,889999.98569
tjk,2006,19999.99955
tjk,2007,70000.0003
tjk,2008,779999.97139
tjk,2009,319999.99285
tjk,2010,550000.01192
tjk,2011,600000.02384
tjk,2012,250000
tjk,2013,29999.99933
tjk,2016,100000.00149
tjk,2017,150000.00596
tjk,2018,19999.99955
tkm,1994,29999.99933
tkm,1996,19999.99955
tkm,1997,9999.99978
tkm,1998,9999.99978
tkm,2001,209999.99344
tkm,2002,39999.99911
tkm,2003,70000.0003
tkm,2004,39999.99911
tkm,2005,9999.99978
tkm,2006,9999.99978
tls,1981,200000.00298
tls,1982,150000.00596
tls,2001,2619999.88556
tls,2002,569999.99285
tls,2003,620000.00477
tls,2004,1399999.97616
tls,2005,1120000.00477
tls,2006,230000.00417
tls,2017,239999.99464
tls,2018,189999.99762
tls,2019,150000.00596
ton,1972,9999.99978
ton,1973,9999.99978
ton,1974,9999.99978
ton,1975,9999.99978
ton,1976,19999.99955
ton,1977,29999.99933
ton,1978,109999.9994
ton,1979,29999.99933
ton,1980,59999.99866
ton,1981,90000.00358
ton,1982,159999.99642
ton,1983,19999.99955
ton,1984,29999.99933
ton,1985,9999.99978
ton,1986,129999.99523
ton,1987,159999.99642
ton,1988,140000.0006
ton,1989,159999.99642
ton,1990,330000.01311
ton,1991,29999.99933
ton,1992,19999.99955
ton,1993,9999.99978
ton,1994,50000.00075
ton,1995,59999.99866
ton,1996,19999.99955
ton,2000,59999.99866
tto,1971,9999.99978
tto,1972,39999.99911
tto,1973,29999.99933
tto,1974,39999.99911
tto,1975,29999.99933
tto,1976,39999.99911
tto,1977,379999.99523
tto,1978,159999.99642
tto,1979,119999.99732
tto,1980,360000.01431
tto,1981,119999.99732
tto,1982,140000.0006
tto,1983,150000.00596
tto,1984,589999.97377
tto,1985,370000.00477
tto,1986,159999.99642
tto,1987,200000.00298
tto,1988,699999.98808
tto,1989,259999.99046
tto,1990,379999.99523
tto,1991,230000.00417
tto,1992,19999.99955
tto,1993,-59999.99866
tto,1994,50000.00075
tto,1995,100000.00149
tto,1996,219999.99881
tto,1997,170000.00179
tto,1998,119999.99732
tto,1999,-19999.99955
tto,2000,59999.99866
tto,2001,140000.0006
tto,2002,19999.99955
tto,2004,79999.99821
tto,2005,-9999.99978
tun,1965,39999.99911
tun,1967,129999.99523
tun,1968,50000.00075
tun,1969,709999.97854
tun,1970,1320000.05245
tun,1971,1299999.95232
tun,1972,2240000.00954
tun,1973,1950000.04768
tun,1974,1679999.94755
tun,1975,5170000.07629
tun,1976,5019999.98093
tun,1977,7139999.86649
tun,1978,7800000.19073
tun,1979,9500000
tun,1980,7699999.80927
tun,1981,3640000.1049
tun,1982,2339999.91417
tun,1983,2140000.1049
tun,1984,6210000.03815
tun,1985,3200000.04768
tun,1986,7730000.01907
tun,1987,1480000.01907
tun,1988,-1240000.00954
tun,1989,1580000.04292
tun,1990,1669999.95708
tun,1991,-1220000.02861
tun,1992,4769999.98093
tun,1993,-1529999.97139
tun,1994,5039999.96185
tun,1995,3279999.97139
tun,1996,3079999.92371
tun,1997,3359999.8951
tun,1998,-750000
tun,1999,4409999.84741
tun,2000,-1500000
tun,2001,59999.99866
tun,2002,-3180000.06676
tun,2003,-3380000.11444
tun,2004,-2420000.07629
tun,2005,-1909999.96662
tun,2006,-2089999.91417
tun,2007,-1960000.03815
tun,2008,-1320000.05245
tun,2009,-769999.98093
tun,2010,-709999.97854
tun,2011,779999.97139
tun,2012,899999.97616
tun,2013,2230000.01907
tun,2014,1559999.94278
tun,2015,9999.99978
tun,2016,839999.97377
tun,2017,1299999.95232
tun,2018,5179999.82834
tun,2019,19989999.77112
tur,1960,-600000.02384
tur,1961,-610000.01431
tur,1962,-610000.01431
tur,1963,100000.00149
tur,1964,300000.01192
tur,1965,2250000
tur,1967,1820000.05245
tur,1968,5769999.98093
tur,1969,810000.00238
tur,1970,1179999.94755
tur,1971,1169999.95708
tur,1972,1149999.97616
tur,1973,9270000.45776
tur,1974,-379999.99523
tur,1975,610000.01431
tur,1976,239999.99464
tur,1977,1759999.99046
tur,1978,6369999.88556
tur,1979,4170000.07629
tur,1980,2500000
tur,1981,2619999.88556
tur,1982,1269999.98093
tur,1983,289999.99166
tur,1984,-370000.00477
tur,1985,-2250000
tur,1986,-1600000.02384
tur,1987,-460000.00834
tur,1988,540000.02146
tur,1989,209999.99344
tur,1990,439999.99762
tur,1991,3519999.98093
tur,1992,990000.00954
tur,1993,-469999.99881
tur,1994,-1169999.95708
tur,1995,-5260000.22888
tur,1996,-1389999.98569
tur,1997,-620000.00477
tur,1998,2819999.93324
tur,1999,3259999.99046
tur,2000,569999.99285
tur,2001,2430000.06676
tur,2002,270000.01073
tur,2003,5010000.22888
tur,2004,2299999.95232
tur,2005,4469999.79019
tur,2006,5000000
tur,2007,-769999.98093
tur,2008,-600000.02384
tur,2009,-259999.99046
tur,2010,319999.99285
tur,2011,-90000.00358
tur,2012,289999.99166
tur,2013,589999.97377
tur,2014,649999.97616
tur,2015,1580000.04292
tur,2016,106660003.66211
tur,2017,2329999.92371
tur,2018,2559999.94278
tur,2019,1789999.96185
tuv,1988,9999.99978
tuv,1994,9999.99978
tuv,2001,39999.99911
tuv,2002,19999.99955
tza,1965,330000.01311
tza,1969,100000.00149
tza,1970,1330000.04292
tza,1971,1529999.97139
tza,1972,3700000.04768
tza,1973,7210000.03815
tza,1974,10779999.73297
tza,1975,19010000.22888
tza,1976,27559999.46594
tza,1977,45569999.69482
tza,1978,50849998.47412
tza,1979,77489997.86377
tza,1980,83180000.30518
tza,1981,69680000.30518
tza,1982,56290000.91553
tza,1983,34540000.91553
tza,1984,40610000.61035
tza,1985,36919998.16895
tza,1986,60740001.67847
tza,1987,74139999.38965
tza,1988,78879997.25342
tza,1989,71379997.25342
tza,1990,94540000.91553
tza,1991,56409999.84741
tza,1992,50540000.91553
tza,1993,55119998.93188
tza,1994,57810001.37329
tza,1995,77430000.30518
tza,1996,74889999.38965
tza,1997,52409999.84741
tza,1998,80250000
tza,1999,55169998.16895
tza,2000,97290000.91553
tza,2001,75110000.61035
tza,2002,138289993.28613
tza,2003,95750000
tza,2004,117620002.74658
tza,2005,90230003.35693
tza,2006,114559997.55859
tza,2007,128149993.89648
tza,2008,114860000.61035
tza,2009,62619998.93188
tza,2010,59209999.08447
tza,2011,66819999.69482
tza,2012,29750000
tza,2013,10109999.65668
tza,2014,600000.02384
tza,2016,600000.02384
tza,2017,349999.99404
tza,2018,109999.9994
tza,2019,180000.00715
uga,1970,769999.98093
uga,1971,500000
uga,1972,360000.01431
uga,1973,280000.00119
uga,1974,1779999.97139
uga,1975,720000.02861
uga,1976,649999.97616
uga,1977,839999.97377
uga,1978,670000.01669
uga,1979,3119999.88556
uga,1980,4280000.20981
uga,1981,21059999.46594
uga,1982,2099999.90463
uga,1983,7300000.19073
uga,1984,4590000.15259
uga,1985,1889999.98569
uga,1986,6250000
uga,1987,2190000.05722
uga,1988,6260000.22888
uga,1989,5389999.86649
uga,1990,3819999.93324
uga,1991,22870000.83923
uga,1992,15090000.15259
uga,1993,23079999.92371
uga,1994,25459999.08447
uga,1995,31809999.46594
uga,1996,32630001.06812
uga,1997,33349998.47412
uga,1998,35319999.69482
uga,1999,26450000.76294
uga,2000,43330001.83105
uga,2001,40819999.69482
uga,2002,43500000
uga,2003,57770000.45776
uga,2004,70919998.16895
uga,2005,80120002.74658
uga,2006,82379997.25342
uga,2007,70430000.30518
uga,2008,82849998.47412
uga,2009,45009998.32153
uga,2010,36650001.52588
uga,2011,14859999.65668
uga,2012,25819999.69482
uga,2013,36169998.16895
uga,2014,21920000.07629
uga,2015,14689999.58038
uga,2016,17229999.54224
uga,2017,19069999.69482
uga,2018,30430000.30518
uga,2019,32669998.16895
ukr,1993,4269999.98093
ukr,1995,5119999.88556
ukr,1997,59999.99866
ukr,1998,28930000.30518
ukr,1999,560000.00238
ukr,2000,3099999.90463
ukr,2001,3579999.92371
ukr,2002,2839999.91417
ukr,2003,3970000.02861
ukr,2004,5840000.15259
ukr,2005,560000.00238
ukr,2006,280000.00119
ukr,2010,129999.99523
ukr,2011,29999.99933
ukr,2012,439999.99762
ukr,2013,560000.00238
ukr,2014,4000000
ukr,2015,3700000.04768
ukr,2016,8140000.34332
ukr,2017,4050000.19073
ukr,2018,6570000.17166
ukr,2019,2279999.97139
ury,1969,1710000.03815
ury,1970,1190000.05722
ury,1971,310000.00238
ury,1972,-79999.99821
ury,1973,-370000.00477
ury,1974,219999.99881
ury,1975,170000.00179
ury,1976,230000.00417
ury,1977,-159999.99642
ury,1978,1149999.97616
ury,1979,370000.00477
ury,1980,170000.00179
ury,1981,810000.00238
ury,1982,119999.99732
ury,1983,270000.01073
ury,1984,699999.98808
ury,1985,970000.02861
ury,1986,810000.00238
ury,1987,1029999.97139
ury,1988,1259999.99046
ury,1989,1179999.94755
ury,1990,1460000.03815
ury,1991,1809999.94278
ury,1992,1679999.94755
ury,1993,1509999.99046
ury,1994,1769999.98093
ury,1995,1769999.98093
ury,1996,1759999.99046
ury,1997,779999.97139
ury,1998,300000.01192
ury,2000,59999.99866
ury,2001,129999.99523
ury,2002,70000.0003
ury,2003,19999.99955
ury,2004,39999.99911
ury,2005,19999.99955
ury,2008,39999.99911
ury,2009,19999.99955
ury,2010,70000.0003
ury,2015,29999.99933
uzb,1993,19999.99955
uzb,1994,29999.99933
uzb,1995,79999.99821
uzb,1996,119999.99732
uzb,1997,159999.99642
uzb,1998,189999.99762
uzb,1999,9999.99978
uzb,2000,19999.99955
uzb,2001,1120000.00477
uzb,2002,709999.97854
uzb,2003,1120000.00477
uzb,2004,660000.02623
uzb,2005,490000.00954
uzb,2006,39999.99911
uzb,2007,70000.0003
uzb,2008,39999.99911
vct,1979,70000.0003
vct,1981,310000.00238
vct,1982,70000.0003
vct,1983,9999.99978
vct,1991,109999.9994
vct,1992,159999.99642
vct,1993,100000.00149
vct,1994,90000.00358
vct,1995,159999.99642
vct,1996,90000.00358
vct,1997,9999.99978
vct,1998,9999.99978
vct,2001,50000.00075
ven,1971,109999.9994
ven,1972,109999.9994
ven,1973,230000.00417
ven,1974,239999.99464
ven,1975,319999.99285
ven,1976,889999.98569
ven,1977,209999.99344
ven,1978,790000.02146
ven,1979,579999.98331
ven,1980,519999.98093
ven,1981,660000.02623
ven,1982,839999.97377
ven,1983,750000
ven,1984,109999.9994
ven,1985,319999.99285
ven,1986,319999.99285
ven,1987,469999.99881
ven,1988,389999.98569
ven,1989,379999.99523
ven,1990,469999.99881
ven,1991,829999.98331
ven,1992,779999.97139
ven,1993,379999.99523
ven,1994,449999.98808
ven,1995,280000.00119
ven,1996,280000.00119
ven,1997,159999.99642
ven,1998,289999.99166
ven,1999,50000.00075
ven,2000,230000.00417
ven,2001,330000.01311
ven,2002,250000
ven,2003,140000.0006
ven,2004,119999.99732
ven,2005,59999.99866
ven,2006,50000.00075
ven,2007,29999.99933
ven,2008,159999.99642
ven,2009,119999.99732
ven,2010,129999.99523
ven,2012,39999.99911
ven,2019,2430000.06676
vgb,1994,7409999.84741
vnm,1970,439999.99762
vnm,1971,1799999.95232
vnm,1972,479999.98927
vnm,1973,230000.00417
vnm,1974,460000.00834
vnm,1975,9350000.38147
vnm,1976,10000000
vnm,1977,22319999.69482
vnm,1978,9439999.58038
vnm,1979,3980000.01907
vnm,1980,4360000.13351
vnm,1981,17790000.91553
vnm,1982,9439999.58038
vnm,1983,4480000.01907
vnm,1984,4420000.07629
vnm,1985,2390000.1049
vnm,1986,1659999.96662
vnm,1987,1750000
vnm,1988,1460000.03815
vnm,1989,1169999.95708
vnm,1990,1519999.98093
vnm,1991,6500000
vnm,1992,18149999.61853
vnm,1993,9020000.45776
vnm,1994,16059999.46594
vnm,1995,22600000.38147
vnm,1996,29659999.84741
vnm,1997,19129999.16077
vnm,1998,23190000.53406
vnm,1999,11710000.03815
vnm,2000,18840000.15259
vnm,2001,36229999.54224
vnm,2002,30069999.69482
vnm,2003,38759998.32153
vnm,2004,52319999.69482
vnm,2005,56099998.47412
vnm,2006,61049999.23706
vnm,2007,47740001.67847
vnm,2008,40610000.61035
vnm,2009,45439998.62671
vnm,2010,21159999.84741
vnm,2011,18479999.54224
vnm,2012,7780000.20981
vnm,2013,620000.00477
vnm,2014,-709999.97854
vnm,2015,-490000.00954
vnm,2016,750000
vnm,2017,180000.00715
vnm,2018,219999.99881
vnm,2019,529999.97139
vut,1973,19999.99955
vut,1974,19999.99955
vut,1975,9999.99978
vut,1978,9999.99978
vut,1979,19999.99955
vut,1984,59999.99866
vut,1997,9999.99978
vut,2015,2819999.93324
vut,2016,119999.99732
wsm,1971,59999.99866
wsm,1972,90000.00358
wsm,1973,140000.0006
wsm,1974,100000.00149
wsm,1975,180000.00715
wsm,1976,119999.99732
wsm,1977,379999.99523
wsm,1978,310000.00238
wsm,1979,270000.01073
wsm,1980,759999.99046
wsm,1981,709999.97854
wsm,1982,449999.98808
wsm,1983,170000.00179
wsm,1984,259999.99046
wsm,1985,300000.01192
wsm,1986,19999.99955
wsm,1987,59999.99866
wsm,1988,9999.99978
wsm,1989,19999.99955
wsm,1990,189999.99762
wsm,1992,180000.00715
wsm,1993,19999.99955
wsm,1994,29999.99933
wsm,1995,370000.00477
wsm,1996,200000.00298
wsm,1997,79999.99821
wsm,1998,200000.00298
wsm,2001,19999.99955
yem,1970,239999.99464
yem,1971,9999.99978
yem,1972,19999.99955
yem,1973,29999.99933
yem,1974,50000.00075
yem,1975,100000.00149
yem,1976,1320000.05245
yem,1977,6099999.90463
yem,1978,14149999.61853
yem,1979,15229999.54224
yem,1980,19639999.38965
yem,1981,20450000.76294
yem,1982,12779999.73297
yem,1983,11390000.34332
yem,1984,13359999.65668
yem,1985,13130000.11444
yem,1986,22750000
yem,1987,28520000.45776
yem,1988,35009998.32153
yem,1989,30879999.16077
yem,1990,30399999.61853
yem,1991,25069999.69482
yem,1992,31520000.45776
yem,1993,29049999.23706
yem,1994,25250000
yem,1995,32750000
yem,1996,42419998.16895
yem,1997,52380001.06812
yem,1998,46180000.30518
yem,1999,33450000.76294
yem,2000,34430000.30518
yem,2001,28729999.54224
yem,2002,40779998.7793
yem,2003,28729999.54224
yem,2004,29840000.15259
yem,2005,31860000.61035
yem,2006,28670000.07629
yem,2007,31670000.07629
yem,2008,37819999.69482
yem,2009,30850000.38147
yem,2010,26520000.45776
yem,2011,10659999.84741
yem,2012,25329999.92371
yem,2013,25370000.83923
yem,2014,20819999.69482
yem,2015,29209999.08447
yem,2016,29659999.84741
yem,2017,42880001.06812
yem,2018,48409999.84741
yem,2019,24620000.83923
zaf,1993,20079999.92371
zaf,1994,12619999.88556
zaf,1995,44479999.54224
zaf,1996,37590000.15259
zaf,1997,35939998.62671
zaf,1998,42009998.32153
zaf,1999,26579999.92371
zaf,2000,24180000.30518
zaf,2001,34840000.15259
zaf,2002,45569999.69482
zaf,2003,29540000.91553
zaf,2004,55650001.52588
zaf,2005,55490001.67847
zaf,2006,53229999.54224
zaf,2007,44869998.93188
zaf,2008,36259998.32153
zaf,2009,48849998.47412
zaf,2010,36049999.23706
zaf,2011,32540000.91553
zaf,2012,21909999.84741
zaf,2013,10270000.45776
zaf,2014,3099999.90463
zaf,2015,2869999.88556
zaf,2016,2930000.06676
zaf,2017,930000.00715
zaf,2018,439999.99762
zaf,2019,750000
zmb,1970,490000.00954
zmb,1971,639999.98569
zmb,1972,769999.98093
zmb,1973,1110000.01431
zmb,1974,1700000.04768
zmb,1975,1899999.97616
zmb,1976,2309999.94278
zmb,1977,4900000.09537
zmb,1978,8079999.92371
zmb,1979,14189999.58038
zmb,1980,27829999.92371
zmb,1981,18750000
zmb,1982,15300000.19073
zmb,1983,12090000.15259
zmb,1984,19639999.38965
zmb,1985,15680000.30518
zmb,1986,47450000.76294
zmb,1987,29549999.23706
zmb,1988,25780000.68665
zmb,1989,23170000.07629
zmb,1990,43009998.32153
zmb,1991,17229999.54224
zmb,1992,42130001.06812
zmb,1993,27479999.54224
zmb,1994,28190000.53406
zmb,1995,41950000.76294
zmb,1996,26620000.83923
zmb,1997,24340000.15259
zmb,1998,22469999.31335
zmb,1999,13470000.26703
zmb,2000,51189998.62671
zmb,2001,29639999.38965
zmb,2002,35450000.76294
zmb,2003,35009998.32153
zmb,2004,53549999.23706
zmb,2005,55939998.62671
zmb,2006,55700000.76294
zmb,2007,71540000.91553
zmb,2008,85050003.05176
zmb,2009,64790000.91553
zmb,2010,36270000.45776
zmb,2011,21879999.16077
zmb,2012,8489999.77112
zmb,2013,7099999.90463
zmb,2014,39999.99911
zmb,2015,9999.99978
zwe,1979,250000
zwe,1980,7699999.80927
zwe,1981,8319999.69482
zwe,1982,14270000.45776
zwe,1983,9640000.34332
zwe,1984,22590000.15259
zwe,1985,17729999.54224
zwe,1986,24159999.84741
zwe,1987,35290000.91553
zwe,1988,21750000
zwe,1989,18260000.22888
zwe,1990,24479999.54224
zwe,1991,15880000.11444
zwe,1992,44049999.23706
zwe,1993,28370000.83923
zwe,1994,28090000.15259
zwe,1995,35659999.84741
zwe,1996,32369998.93188
zwe,1997,24139999.38965
zwe,1998,28030000.68665
zwe,1999,12989999.77112
zwe,2000,11250000
zwe,2001,23510000.22888
zwe,2002,22329999.92371
zwe,2003,6679999.82834
zwe,2004,12439999.58038
zwe,2005,13600000.38147
zwe,2006,7409999.84741
zwe,2007,7070000.17166
zwe,2008,29750000
zwe,2009,22340000.15259
zwe,2010,14819999.69482
zwe,2011,14409999.84741
zwe,2012,5670000.07629
zwe,2013,1090000.03338
zwe,2014,2000000
zwe,2015,1549999.95232
zwe,2016,4980000.01907
zwe,2017,4400000.09537
zwe,2018,1620000.00477
zwe,2019,2140000.1049
