geo,time,en_co2_etot_zs
irl,1962,31.07914
irl,1963,31.72607
irl,1964,31.55405
irl,1965,29.55182
irl,1966,29.55414
irl,1967,30.22982
irl,1968,32.36715
irl,1969,31.94014
irl,1970,30.93047
irl,1971,31.97782
irl,1972,32.07106
irl,1973,30.97983
irl,1974,32.44799
irl,1975,33.01798
irl,1976,33.88203
irl,1977,32.70869
irl,1978,34.43966
irl,1979,31.54586
irl,1980,32.02008
irl,1981,29.62242
irl,1982,30.39177
irl,1983,30.01592
irl,1984,31.56627
irl,1985,32.47637
irl,1986,33.94028
irl,1987,36.28866
irl,1988,37.47331
irl,1989,37.18782
irl,1990,36.06775
irl,1991,37.17448
irl,1992,39.40967
irl,1993,39.27073
irl,1994,39.41948
irl,1995,40.23904
irl,1996,40.43555
irl,1997,40.72592
irl,1998,40.10638
irl,1999,39.7954
irl,2000,38.40313
irl,2001,39.59497
irl,2002,38.90209
irl,2003,36.93114
irl,2004,35.63001
irl,2005,35.217
irl,2006,33.75359
irl,2007,33.49831
irl,2008,33.17439
irl,2009,33.1307
irl,2010,34.29952
irl,2011,34.32709
irl,2012,36.42477
irl,2013,33.71113
irl,2014,33.72711
irn,1971,26.9478
irn,1972,25.97674
irn,1973,27.07331
irn,1974,26.80641
irn,1975,25.56977
irn,1976,24.57584
irn,1977,22.95288
irn,1978,22.5497
irn,1979,22.36732
irn,1980,20.66237
irn,1981,19.96021
irn,1982,20.0352
irn,1983,19.71533
irn,1984,20.63838
irn,1985,20.8842
irn,1986,22.38573
irn,1987,21.63852
irn,1988,22.89377
irn,1989,22.07265
irn,1990,24.45379
irn,1991,23.4728
irn,1992,22.22438
irn,1993,26.00929
irn,1994,24.25082
irn,1995,25.18815
irn,1996,25.80722
irn,1997,26.07491
irn,1998,26.50852
irn,1999,29.94471
irn,2000,29.15812
irn,2001,29.6165
irn,2002,29.92273
irn,2003,30.02967
irn,2004,30.76345
irn,2005,31.2271
irn,2006,30.59093
irn,2007,30.21754
irn,2008,32.32209
irn,2009,32.14116
irn,2010,32.86588
irn,2011,33.67347
irn,2012,34.70069
irn,2013,34.98916
irn,2014,34.34516
irq,1971,40.83414
irq,1972,44.56049
irq,1973,40.50847
irq,1974,36.34945
irq,1975,33.93432
irq,1976,34.43983
irq,1977,33.41596
irq,1978,34.96257
irq,1979,35.55807
irq,1980,31.45254
irq,1981,24.87129
irq,1982,19.919
irq,1983,30.08286
irq,1984,31.76436
irq,1985,32.79768
irq,1986,37.00824
irq,1987,34.56818
irq,1988,35.53032
irq,1989,34.68038
irq,1990,31.79996
irq,1991,32.85681
irq,1992,44.6754
irq,1993,52.9827
irq,1994,56.57895
irq,1995,56.44314
irq,1996,54.25816
irq,1997,61.58157
irq,1998,47.91614
irq,1999,30.99031
irq,2000,35.37174
irq,2001,39.42188
irq,2002,38.03754
irq,2003,46.32744
irq,2004,42.3552
irq,2005,37.62133
irq,2006,36.49942
irq,2007,28.26052
irq,2008,39.54131
irq,2009,53.49723
irq,2010,55.49222
irq,2011,50.97438
irq,2012,50.20987
irq,2013,54.71628
irq,2014,65.0429
isl,1960,0.8547
isl,1961,0.86957
isl,1962,0.80645
isl,1963,0.7874
isl,1964,0.77519
isl,1965,1.42857
isl,1966,2
isl,1967,1.40845
isl,1968,2.01342
isl,1969,2.25564
isl,1970,2.27273
isl,1971,2.14286
isl,1972,2
isl,1973,3.59281
isl,1974,3.61446
isl,1975,3.72671
isl,1976,2.51572
isl,1977,2.45399
isl,1978,2.27273
isl,1979,2.18579
isl,1980,1.71429
isl,1981,2.29885
isl,1982,1.28205
isl,1983,0.62893
isl,1984,0.59172
isl,1985,0.6135
isl,1986,0.58824
isl,1987,0.57471
isl,1988,0
isl,1989,0
isl,1990,0
isl,1991,0
isl,1992,0
isl,1993,0.51546
isl,1994,0.4878
isl,1995,0.5102
isl,1996,0.44843
isl,1997,0.47393
isl,1998,0.95238
isl,1999,1.95122
isl,2000,0.46296
isl,2001,0.47619
isl,2002,0.45455
isl,2003,0.45662
isl,2004,0.44053
isl,2005,0.44843
isl,2006,0.44053
isl,2007,0.86207
isl,2008,0.4717
isl,2009,0
isl,2010,0
isl,2011,0
isl,2012,0
isl,2013,0
isl,2014,0
isr,1971,47.13145
isr,1972,48.37145
isr,1973,47.60383
isr,1974,48.73578
isr,1975,48.75076
isr,1976,49.27184
isr,1977,51.66858
isr,1978,51.56082
isr,1979,52.26316
isr,1980,52.51989
isr,1981,52.64766
isr,1982,54.08505
isr,1983,54.95868
isr,1984,56.99162
isr,1985,58.94694
isr,1986,56.66168
isr,1987,56.98517
isr,1988,58.35777
isr,1989,59.78091
isr,1990,60.22554
isr,1991,60.35414
isr,1992,64.33193
isr,1993,62.44877
isr,1994,62.27001
isr,1995,60.90929
isr,1996,61.44527
isr,1997,63.22096
isr,1998,65.46339
isr,1999,65.38462
isr,2000,65.69396
isr,2001,66.46472
isr,2002,67.98312
isr,2003,67.30612
isr,2004,66.97728
isr,2005,68.75319
isr,2006,68.90323
isr,2007,68.95425
isr,2008,67.39569
isr,2009,64.31704
isr,2010,64.37235
isr,2011,68.22222
isr,2012,69.17548
isr,2013,71.5637
isr,2014,67.98578
ita,1960,15.78361
ita,1961,20.03699
ita,1962,21.86833
ita,1963,19.43375
ita,1964,23.46707
ita,1965,23.28863
ita,1966,24.49546
ita,1967,26.31047
ita,1968,26.25484
ita,1969,27.00602
ita,1970,25.46156
ita,1971,26.18389
ita,1972,26.37797
ita,1973,28.17112
ita,1974,29.44976
ita,1975,29.18849
ita,1976,31.00483
ita,1977,30.71856
ita,1978,31.91187
ita,1979,32.05483
ita,1980,33.89449
ita,1981,34.49961
ita,1982,34.87963
ita,1983,34.64478
ita,1984,33.48934
ita,1985,33.51563
ita,1986,34.33867
ita,1987,35.31261
ita,1988,35.31497
ita,1989,36.06157
ita,1990,36.83886
ita,1991,35.79303
ita,1992,35.83169
ita,1993,35.23541
ita,1994,36.32327
ita,1995,37.40586
ita,1996,36.52146
ita,1997,36.79579
ita,1998,36.79289
ita,1999,35.29454
ita,2000,36.36364
ita,2001,35.51397
ita,2002,37.19618
ita,2003,36.94202
ita,2004,39.19056
ita,2005,38.94282
ita,2006,40.00802
ita,2007,40.6512
ita,2008,40.46975
ita,2009,38.40619
ita,2010,39.06453
ita,2011,39.57449
ita,2012,39.27928
ita,2013,36.32646
ita,2014,35.56035
jam,1971,30.19892
jam,1972,32.07237
jam,1973,27.17122
jam,1974,29.82456
jam,1975,17.18121
jam,1976,21.29032
jam,1977,19.44444
jam,1978,18
jam,1979,18.85714
jam,1980,19.57187
jam,1981,19.78528
jam,1982,25.31418
jam,1983,26.76311
jam,1984,26.05364
jam,1985,28.90792
jam,1986,28.28054
jam,1987,31.98294
jam,1988,33.47023
jam,1989,28.09524
jam,1990,27.90055
jam,1991,27.18447
jam,1992,45.6962
jam,1993,58.71446
jam,1994,49.69325
jam,1995,62.30678
jam,1996,57.58267
jam,1997,58.48214
jam,1998,57.61099
jam,1999,56.46817
jam,2000,56.28192
jam,2001,56.57492
jam,2002,56.77031
jam,2003,57.7821
jam,2004,44
jam,2005,41.73152
jam,2006,31.26065
jam,2007,31.65957
jam,2008,28.5567
jam,2009,38
jam,2010,41.12554
jam,2011,40.08208
jam,2012,40.46579
jam,2013,36.20219
jam,2014,35.42538
jor,1971,23.7037
jor,1972,26.66667
jor,1973,25
jor,1974,25.68306
jor,1975,24.18605
jor,1976,26.89394
jor,1977,28.21429
jor,1978,26.19048
jor,1979,25.43353
jor,1980,29.00232
jor,1981,34.79087
jor,1982,29.21536
jor,1983,30.93415
jor,1984,38.27684
jor,1985,38.01874
jor,1986,38.1068
jor,1987,42.39631
jor,1988,40.07134
jor,1989,40.07051
jor,1990,38.3871
jor,1991,41.90782
jor,1992,42.33983
jor,1993,43.02752
jor,1994,42.02773
jor,1995,42.74062
jor,1996,44.03162
jor,1997,43.20242
jor,1998,44.90539
jor,1999,43.75
jor,2000,41.02564
jor,2001,41.53846
jor,2002,44.26877
jor,2003,40.96064
jor,2004,40.14252
jor,2005,39.0392
jor,2006,41.51351
jor,2007,43.1971
jor,2008,48.09651
jor,2009,46.60144
jor,2010,48.41102
jor,2011,50.57702
jor,2012,49.9122
jor,2013,52.00356
jor,2014,52.42638
jpn,1960,32.66839
jpn,1961,33.04281
jpn,1962,34.61475
jpn,1963,34.56599
jpn,1964,34.58207
jpn,1965,35.0754
jpn,1966,34.40756
jpn,1967,34.71098
jpn,1968,34.92916
jpn,1969,35.11841
jpn,1970,38.00077
jpn,1971,37.72014
jpn,1972,37.6208
jpn,1973,39.64678
jpn,1974,39.34559
jpn,1975,39.6045
jpn,1976,39.5562
jpn,1977,41.64641
jpn,1978,41.48927
jpn,1979,41.01298
jpn,1980,39.88716
jpn,1981,40.1099
jpn,1982,39.34478
jpn,1983,39.65876
jpn,1984,40.56997
jpn,1985,39.67893
jpn,1986,39.47478
jpn,1987,39.34012
jpn,1988,40.0158
jpn,1989,40.31007
jpn,1990,42.61964
jpn,1991,42.64648
jpn,1992,42.97002
jpn,1993,41.84337
jpn,1994,43.96417
jpn,1995,42.64848
jpn,1996,42.59289
jpn,1997,42.63925
jpn,1998,43.29435
jpn,1999,43.89198
jpn,2000,44.42887
jpn,2001,44.07265
jpn,2002,45.41425
jpn,2003,46.79934
jpn,2004,46.48953
jpn,2005,46.90958
jpn,2006,46.50963
jpn,2007,49.83422
jpn,2008,50.00892
jpn,2009,48.71974
jpn,2010,49.70949
jpn,2011,51.71053
jpn,2012,53.61719
jpn,2013,53.85491
jpn,2014,53.09642
kaz,1990,48.57107
kaz,1991,46.33245
kaz,1992,44.34803
kaz,1993,47.35479
kaz,1994,54.08866
kaz,1995,46.97396
kaz,1996,48.88709
kaz,1997,47.42875
kaz,1998,47.68439
kaz,1999,50.70751
kaz,2000,63.74107
kaz,2001,61.74478
kaz,2002,71.54805
kaz,2003,69.24104
kaz,2004,66.30695
kaz,2005,63.19714
kaz,2006,68.61736
kaz,2007,61.55778
kaz,2008,53.11414
kaz,2009,55.90035
kaz,2010,55.92293
kaz,2011,53.89464
kaz,2012,56.07065
kaz,2013,57.08554
kaz,2014,63.26613
ken,1971,13.93189
ken,1972,14.49704
ken,1973,14.68927
ken,1974,14.48864
ken,1975,14.73988
ken,1976,18.38791
ken,1977,14.18269
ken,1978,13.73494
ken,1979,12.19512
ken,1980,15.03417
ken,1981,11.88811
ken,1982,11.30221
ken,1983,7.46667
ken,1984,6.95067
ken,1985,5.22876
ken,1986,10.9405
ken,1987,10.51661
ken,1988,9.29368
ken,1989,9.15493
ken,1990,7.6087
ken,1991,7.72128
ken,1992,8.42697
ken,1993,9.09091
ken,1994,10.43643
ken,1995,8.55148
ken,1996,9.14928
ken,1997,10.11609
ken,1998,17.02128
ken,1999,20.57971
ken,2000,28.22165
ken,2001,22.31638
ken,2002,16.54466
ken,2003,15.87031
ken,2004,21.42857
ken,2005,22.86096
ken,2006,22.51185
ken,2007,22.43437
ken,2008,27.21088
ken,2009,28.2838
ken,2010,20.33898
ken,2011,22.5265
ken,2012,19.32367
ken,2013,21.88034
ken,2014,13.36032
kgz,1990,17.21563
kgz,1991,19.23642
kgz,1992,20.37594
kgz,1993,15.5102
kgz,1994,18.8383
kgz,1995,49.32735
kgz,1996,44.84629
kgz,1997,44.62963
kgz,1998,31.64336
kgz,1999,37.87879
kgz,2000,45.16854
kgz,2001,47.07447
kgz,2002,34.17722
kgz,2003,31.74905
kgz,2004,31.98459
kgz,2005,42.53579
kgz,2006,39.95902
kgz,2007,32.38255
kgz,2008,32.66762
kgz,2009,32.66871
kgz,2010,27.81457
kgz,2011,24.54924
kgz,2012,19.64472
kgz,2013,18.80631
kgz,2014,25.83732
khm,1995,10.88435
khm,1996,13.0719
khm,1997,15.85366
khm,1998,16.48936
khm,1999,17.80105
khm,2000,19.38776
khm,2001,20
khm,2002,26.69683
khm,2003,25.63025
khm,2004,27.73109
khm,2005,29.0566
khm,2006,32.09459
khm,2007,33.70474
khm,2008,32.62599
khm,2009,23.90805
khm,2010,17.53247
khm,2011,17.35537
khm,2012,15.21739
khm,2013,12.93436
khm,2014,19.83607
kor,1971,18.51152
kor,1972,20.41933
kor,1973,20.72402
kor,1974,22.2036
kor,1975,26.5826
kor,1976,26.87811
kor,1977,26.50847
kor,1978,26.98324
kor,1979,27.37771
kor,1980,28.17552
kor,1981,30.36394
kor,1982,32.26864
kor,1983,32.28148
kor,1984,33.21664
kor,1985,31.6141
kor,1986,29.16384
kor,1987,27.06427
kor,1988,30.14798
kor,1989,30.4701
kor,1990,27.98325
kor,1991,29.84123
kor,1992,31.93372
kor,1993,32.14758
kor,1994,33.23148
kor,1995,33.72347
kor,1996,34.85976
kor,1997,37.72412
kor,1998,39.09702
kor,1999,37.64121
kor,2000,42.59341
kor,2001,44.63965
kor,2002,43.86661
kor,2003,44.77172
kor,2004,48.73268
kor,2005,49.94864
kor,2006,50.9267
kor,2007,53.24463
kor,2008,54.83548
kor,2009,57.49806
kor,2010,58.61111
kor,2011,60.41042
kor,2012,60.95746
kor,2013,60.43902
kor,2014,60.48502
kos,2000,78.08219
kos,2001,78.24074
kos,2002,78.13953
kos,2003,78.31858
kos,2004,79.41606
kos,2005,77.14286
kos,2006,76.45306
kos,2007,76.84659
kos,2008,76.12137
kos,2009,78.12128
kos,2010,78.18599
kos,2011,76.33411
kos,2012,76.75277
kos,2013,77.25632
kos,2014,75.13514
kwt,1971,43.05061
kwt,1972,43.49515
kwt,1973,43.2
kwt,1974,44.36665
kwt,1975,46.62252
kwt,1976,47.66242
kwt,1977,47.92932
kwt,1978,47.3
kwt,1979,48.2624
kwt,1980,44.19221
kwt,1981,41.42697
kwt,1982,42.52722
kwt,1983,43.53595
kwt,1984,46.94495
kwt,1985,46.10778
kwt,1986,46.18064
kwt,1987,44.96987
kwt,1988,41.45969
kwt,1989,38.60947
kwt,1990,74.60432
kwt,1991,62.1134
kwt,1992,54.52489
kwt,1993,56.85512
kwt,1994,64.73652
kwt,1995,63.9765
kwt,1996,66.8257
kwt,1997,68.4259
kwt,1998,67.48198
kwt,1999,72.39766
kwt,2000,69.8207
kwt,2001,72.93907
kwt,2002,74.07124
kwt,2003,70.2885
kwt,2004,71.71825
kwt,2005,68.93729
kwt,2006,69.84693
kwt,2007,71.83286
kwt,2008,71.63616
kwt,2009,71.90768
kwt,2010,69.48162
kwt,2011,69.7349
kwt,2012,69.55359
kwt,2013,69.4887
kwt,2014,67.3908
lbn,1971,18.55895
lbn,1972,20.88353
lbn,1973,30.04695
lbn,1974,26.96456
lbn,1975,26.2697
lbn,1976,29.90476
lbn,1977,38.82863
lbn,1978,32.06897
lbn,1979,29.20635
lbn,1980,47.5188
lbn,1981,46.12954
lbn,1982,57.05128
lbn,1983,47.20617
lbn,1984,43.48624
lbn,1985,44.93192
lbn,1986,48.15864
lbn,1987,45.78147
lbn,1988,52.83364
lbn,1989,50.8167
lbn,1990,50.8167
lbn,1991,45.61151
lbn,1992,37.97101
lbn,1993,31.58416
lbn,1994,31.85921
lbn,1995,28.30336
lbn,1996,37.34035
lbn,1997,38.93631
lbn,1998,53.59785
lbn,1999,51.75719
lbn,2000,51.39385
lbn,2001,50.23102
lbn,2002,56.35762
lbn,2003,56.74419
lbn,2004,49.04542
lbn,2005,50.82988
lbn,2006,60.2489
lbn,2007,67.02748
lbn,2008,61.0019
lbn,2009,51.73845
lbn,2010,61.81319
lbn,2011,63.18919
lbn,2012,57.42857
lbn,2013,62.6938
lbn,2014,57.21949
lby,1971,55.10753
lby,1972,52.03704
lby,1973,51.38408
lby,1974,48.96755
lby,1975,50.51903
lby,1976,47.07158
lby,1977,49.29709
lby,1978,45.97315
lby,1979,44.78193
lby,1980,56.02958
lby,1981,52.03744
lby,1982,53.14721
lby,1983,57.17092
lby,1984,57.88006
lby,1985,58.33333
lby,1986,61.9521
lby,1987,60.81794
lby,1988,65.09585
lby,1989,65.52111
lby,1990,62.95006
lby,1991,61.57443
lby,1992,59.77961
lby,1993,58.51741
lby,1994,58.22622
lby,1995,56.89132
lby,1996,55.84078
lby,1997,55.45902
lby,1998,57.14286
lby,1999,52.50652
lby,2000,54.46137
lby,2001,54.31445
lby,2002,56.24215
lby,2003,57.52831
lby,2004,56.37821
lby,2005,56.67752
lby,2006,58.35328
lby,2007,58.63847
lby,2008,55.36777
lby,2009,52.78884
lby,2010,50.50989
lby,2011,53.38958
lby,2012,54.32964
lby,2013,53.80784
lby,2014,53.19415
lka,1971,9.05797
lka,1972,9.43953
lka,1973,13.59773
lka,1974,7.95848
lka,1975,7.19697
lka,1976,7.80669
lka,1977,6.89655
lka,1978,5.38922
lka,1979,7.45856
lka,1980,12.43094
lka,1981,12.76596
lka,1982,16.35071
lka,1983,24.54955
lka,1984,8.90052
lka,1985,5.17241
lka,1986,4.66472
lka,1987,16.41414
lka,1988,8.48806
lka,1989,4.73538
lka,1990,4.08719
lka,1991,8.63874
lka,1992,16.08961
lka,1993,8.73181
lka,1994,8.16327
lka,1995,6.6055
lka,1996,15.16291
lka,1997,18.86792
lka,1998,16.12121
lka,1999,17.14286
lka,2000,31.55894
lka,2001,29.51923
lka,2002,31.99635
lka,2003,33.13808
lka,2004,36.14947
lka,2005,34.65273
lka,2006,28.86248
lka,2007,31.7092
lka,2008,33.25083
lka,2009,35.55363
lka,2010,27.5
lka,2011,35.31016
lka,2012,40.53549
lka,2013,29.69432
lka,2014,40.80048
ltu,1990,42.40919
ltu,1991,42.88215
ltu,1992,44.95317
ltu,1993,47.62524
ltu,1994,50.38115
ltu,1995,47.72897
ltu,1996,51.04242
ltu,1997,49.00369
ltu,1998,52.41428
ltu,1999,50.7563
ltu,2000,49.51076
ltu,2001,50.78197
ltu,2002,48.67338
ltu,2003,47.84995
ltu,2004,46.6263
ltu,2005,46.45477
ltu,2006,42.25806
ltu,2007,37.90902
ltu,2008,39.4061
ltu,2009,43.43972
ltu,2010,44.46267
ltu,2011,39.91189
ltu,2012,39.52465
ltu,2013,36.34669
ltu,2014,30.94083
lux,1960,29.95195
lux,1961,28.88068
lux,1962,27.55991
lux,1963,27.90412
lux,1964,27.65834
lux,1965,24.45508
lux,1966,25.45872
lux,1967,24.15376
lux,1968,22.97966
lux,1969,21.73244
lux,1970,21.88914
lux,1971,21.09422
lux,1972,20.80745
lux,1973,20.25244
lux,1974,18.26141
lux,1975,16.81068
lux,1976,13.49963
lux,1977,13.67852
lux,1978,13.71025
lux,1979,14.79245
lux,1980,15.3537
lux,1981,14.24501
lux,1982,11.14488
lux,1983,10.40087
lux,1984,11.9802
lux,1985,12.10068
lux,1986,13.48651
lux,1987,13.3758
lux,1988,14.38703
lux,1989,15.05174
lux,1990,16.10801
lux,1991,16.47373
lux,1992,16.04033
lux,1993,15.78947
lux,1994,13.46899
lux,1995,11.07056
lux,1996,8.79518
lux,1997,5.76923
lux,1998,2.24719
lux,1999,2.41611
lux,2000,2.8536
lux,2001,4.71807
lux,2002,12.28632
lux,2003,11.78862
lux,2004,12.19947
lux,2005,11.75958
lux,2006,12.5775
lux,2007,11.88026
lux,2008,10.35782
lux,2009,12.3138
lux,2010,12.01878
lux,2011,10.37108
lux,2012,10.75581
lux,2013,7.67656
lux,2014,8.32432
lva,1990,52.47736
lva,1991,51.27907
lva,1992,51.12075
lva,1993,45.22998
lva,1994,43.98422
lva,1995,46.06742
lva,1996,48.42697
lva,1997,45.24941
lva,1998,45.82814
lva,1999,43.9946
lva,2000,39.61988
lva,2001,36
lva,2002,34.43983
lva,2003,32.70777
lva,2004,29.67914
lva,2005,29.02375
lva,2006,27.77086
lva,2007,25.11962
lva,2008,25.81864
lva,2009,27.5766
lva,2010,29.41904
lva,2011,29.70027
lva,2012,28.18312
lva,2013,30.1013
lva,2014,26.6369
mar,1971,13.98176
mar,1972,17.42739
mar,1973,24.4898
mar,1974,24.17582
mar,1975,28.67495
mar,1976,29.59472
mar,1977,28.00687
mar,1978,28.77814
mar,1979,26.55664
mar,1980,28.80117
mar,1981,34.41558
mar,1982,35.69952
mar,1983,37.27927
mar,1984,38.89955
mar,1985,37.24647
mar,1986,40.35821
mar,1987,43.41492
mar,1988,42.98441
mar,1989,38.53684
mar,1990,40.30534
mar,1991,38.1068
mar,1992,38.0479
mar,1993,40.49912
mar,1994,40.81633
mar,1995,44.84081
mar,1996,38.71595
mar,1997,39.57558
mar,1998,38.56209
mar,1999,37.82669
mar,2000,38.0501
mar,2001,41.06865
mar,2002,42.18422
mar,2003,43.92015
mar,2004,43.92395
mar,2005,43.32733
mar,2006,42.28472
mar,2007,40.82031
mar,2008,39.67251
mar,2009,37.14888
mar,2010,38.67247
mar,2011,39.77318
mar,2012,39.71014
mar,2013,37.88389
mar,2014,40.59499
mda,1990,44.75754
mda,1991,51.52501
mda,1992,66.12903
mda,1993,61.70588
mda,1994,58.43592
mda,1995,52.14466
mda,1996,58.57003
mda,1997,55.31686
mda,1998,58.83749
mda,1999,61.06443
mda,2000,62.23242
mda,2001,63.15789
mda,2002,57.75862
mda,2003,55.85106
mda,2004,49.3992
mda,2005,49.09091
mda,2006,50.5992
mda,2007,50.33921
mda,2008,50.88677
mda,2009,52.13205
mda,2010,47.51592
mda,2011,45.12821
mda,2012,46.65793
mda,2013,41.64179
mda,2014,45.10345
mex,1971,25.30943
mex,1972,27.5794
mex,1973,29.82143
mex,1974,29.68421
mex,1975,26.53137
mex,1976,26.11601
mex,1977,28.8474
mex,1978,28.82163
mex,1979,28.54111
mex,1980,30.57443
mex,1981,28.72699
mex,1982,30.62527
mex,1983,30.77267
mex,1984,32.54951
mex,1985,33.17156
mex,1986,36.56228
mex,1987,35.90217
mex,1988,36.96677
mex,1989,36.73945
mex,1990,36.68003
mex,1991,38.73841
mex,1992,38.68739
mex,1993,39.97898
mex,1994,42.1679
mex,1995,41.84178
mex,1996,41.76841
mex,1997,43.79548
mex,1998,45.97115
mex,1999,45.46889
mex,2000,46.80774
mex,2001,47.85009
mex,2002,47.44022
mex,2003,48.00031
mex,2004,46.34908
mex,2005,46.24638
mex,2006,44.38926
mex,2007,44.50852
mex,2008,42.60133
mex,2009,45.32789
mex,2010,44.05069
mex,2011,44.6773
mex,2012,46.00778
mex,2013,44.64975
mex,2014,44.06618
mkd,1990,65.46512
mkd,1991,67.69964
mkd,1992,68.10552
mkd,1993,68.3237
mkd,1994,71.05263
mkd,1995,72.95673
mkd,1996,66.76798
mkd,1997,68.97727
mkd,1998,72.15321
mkd,1999,70.52868
mkd,2000,71.98124
mkd,2001,75.23041
mkd,2002,71.49877
mkd,2003,69.11765
mkd,2004,69.7076
mkd,2005,68.98876
mkd,2006,68.31461
mkd,2007,66.48822
mkd,2008,68.23658
mkd,2009,70.18779
mkd,2010,63.78897
mkd,2011,65.0655
mkd,2012,64.81271
mkd,2013,60.86404
mkd,2014,59.89233
mlt,1971,53.84615
mlt,1972,63.85542
mlt,1973,54.43038
mlt,1974,54.79452
mlt,1975,56.92308
mlt,1976,58.10811
mlt,1977,58.97436
mlt,1978,65.21739
mlt,1979,67.41573
mlt,1980,64.64646
mlt,1981,68.14159
mlt,1982,70.54264
mlt,1983,62.8866
mlt,1984,70.67669
mlt,1985,82.75862
mlt,1986,72.19251
mlt,1987,72.44898
mlt,1988,74.76636
mlt,1989,76.72414
mlt,1990,76.62338
mlt,1991,72.85068
mlt,1992,70.96774
mlt,1993,75.08897
mlt,1994,72.11155
mlt,1995,66.38655
mlt,1996,70.25862
mlt,1997,64.77733
mlt,1998,68.35443
mlt,1999,70.12448
mlt,2000,74.64789
mlt,2001,79.51807
mlt,2002,83.62069
mlt,2003,81.99234
mlt,2004,78.46154
mlt,2005,86.02941
mlt,2006,84.16988
mlt,2007,85.45455
mlt,2008,76.74419
mlt,2009,75.30364
mlt,2010,72.37354
mlt,2011,73.92996
mlt,2012,74.81481
mlt,2013,69.19831
mlt,2014,68.37607
mmr,1971,9.31264
mmr,1972,11.16173
mmr,1973,11.9186
mmr,1974,10.94527
mmr,1975,13.23155
mmr,1976,17.6611
mmr,1977,16.74107
mmr,1978,17.4569
mmr,1979,17.01681
mmr,1980,18.3432
mmr,1981,20.55888
mmr,1982,22.71845
mmr,1983,23.89558
mmr,1984,26.64234
mmr,1985,31.93717
mmr,1986,33.0033
mmr,1987,44.56763
mmr,1988,43.2243
mmr,1989,43.0622
mmr,1990,40.66496
mmr,1991,42.03655
mmr,1992,41.80929
mmr,1993,40.86022
mmr,1994,40.36697
mmr,1995,37.05357
mmr,1996,37.88732
mmr,1997,40.625
mmr,1998,37.37113
mmr,1999,36.81765
mmr,2000,29.84914
mmr,2001,29.14634
mmr,2002,33.04668
mmr,2003,30.60429
mmr,2004,30.8
mmr,2005,29.23368
mmr,2006,31.36456
mmr,2007,30.09804
mmr,2008,37.59894
mmr,2009,30.29872
mmr,2010,34.43038
mmr,2011,31.85185
mmr,2012,26.3986
mmr,2013,24.72077
mmr,2014,24.28425
mne,2005,57.07071
mne,2006,57.33333
mne,2007,47.8673
mne,2008,56.82657
mne,2009,47.67442
mne,2010,68.65079
mne,2011,69.68504
mne,2012,67.52137
mne,2013,67.84141
mne,2014,67.11712
mng,1985,48.30221
mng,1986,46.71875
mng,1987,47.71386
mng,1988,48.161
mng,1989,48.02632
mng,1990,51.55521
mng,1991,56.16065
mng,1992,62.5585
mng,1993,61.06419
mng,1994,64.56311
mng,1995,64.39024
mng,1996,67.70473
mng,1997,64.89988
mng,1998,73.47418
mng,1999,71.56177
mng,2000,73.3853
mng,2001,71.65179
mng,2002,73.11715
mng,2003,70.11866
mng,2004,69.95798
mng,2005,69.72727
mng,2006,61.34522
mng,2007,62.2291
mng,2008,61.89736
mng,2009,61.40221
mng,2010,63.03887
mng,2011,59.9102
mng,2012,58.75509
mng,2013,59.75348
mng,2014,63.82159
moz,1971,19.79522
moz,1972,19.92481
moz,1973,18.05054
moz,1974,17.22846
moz,1975,16.80672
moz,1976,16.87243
moz,1977,19.91342
moz,1978,24.1206
moz,1979,24.86772
moz,1980,23.93162
moz,1981,26.10837
moz,1982,27.41935
moz,1983,28.48837
moz,1984,31.29252
moz,1985,30.66667
moz,1986,31.29252
moz,1987,31.97279
moz,1988,32.43243
moz,1989,32.87671
moz,1990,10.18519
moz,1991,14.44444
moz,1992,8.33333
moz,1993,4.6875
moz,1994,2.80374
moz,1995,2.6087
moz,1996,2.75229
moz,1997,2.5
moz,1998,1.72414
moz,1999,1.73913
moz,2000,3.78788
moz,2001,3.84615
moz,2002,2.91971
moz,2003,1.80723
moz,2004,2.36686
moz,2005,1.3245
moz,2006,1.23457
moz,2007,0.50761
moz,2008,1.02564
moz,2009,0.90498
moz,2010,0.84034
moz,2011,4.96454
moz,2012,2.29008
moz,2013,7.11864
moz,2014,19.89664
mus,1971,19.23077
mus,1972,17.24138
mus,1973,18.18182
mus,1974,25
mus,1975,26.19048
mus,1976,26.53061
mus,1977,28.57143
mus,1978,30
mus,1979,31.14754
mus,1980,29.82456
mus,1981,32.75862
mus,1982,30.18868
mus,1983,34.42623
mus,1984,32.30769
mus,1985,32.78689
mus,1986,30.26316
mus,1987,27.16049
mus,1988,33.33333
mus,1989,33.66337
mus,1990,37.93103
mus,1991,38.4
mus,1992,37.12121
mus,1993,36.05442
mus,1994,39.7351
mus,1995,40.64516
mus,1996,42.85714
mus,1997,43.20988
mus,1998,46.92737
mus,1999,46.36364
mus,2000,47.73663
mus,2001,49.60938
mus,2002,49.42529
mus,2003,50.18182
mus,2004,50.54152
mus,2005,53.04054
mus,2006,56.06061
mus,2007,58.70206
mus,2008,58.50144
mus,2009,59.06433
mus,2010,60.38251
mus,2011,60.43956
mus,2012,60.58981
mus,2013,61.3577
mus,2014,61.36364
mys,1971,16.57545
