geo,time,ny_adj_aedu_cd
kwt,1983,932349377.7
kwt,1984,1015074826.758
kwt,1985,1018167087.756
kwt,1986,1076999366.142
kwt,1987,1089989706.23982
kwt,1988,1090057509.55557
kwt,1989,1276431186.35354
kwt,1990,906775316.67436
kwt,1991,558231433.686
kwt,1992,2384551838.745
kwt,1993,2058206919.11831
kwt,1994,2076808337.13033
kwt,1995,1655502171.40175
kwt,1996,1833684034.75
kwt,1997,1758369930.768
kwt,1998,1591680986.47598
kwt,1999,1795345907.70348
kwt,2000,2303671794.69124
kwt,2001,2100245498.37445
kwt,2002,2227516288.2639
kwt,2003,2817956375.85
kwt,2004,3068552290.4712
kwt,2005,3604122739.7442
kwt,2006,3659440400
kwt,2007,4052448400
kwt,2008,5044634100
kwt,2009,3601254800
kwt,2010,3982396000
kwt,2011,5201518300
kwt,2012,5844718000
kwt,2013,5978570400
kwt,2014,5686844900
kwt,2015,4059562100
kwt,2016,3898180000
kwt,2017,4449635300
kwt,2018,5080234500
lao,1984,31628570.508
lao,1985,42599999.088
lao,1986,31983156.738
lao,1987,19570915.872
lao,1988,10781302.8474
lao,1989,12852842.7798
lao,1990,15580077.4116
lao,1991,18505583.496
lao,1992,20300525.01
lao,1993,25387230.10767
lao,1994,29479904.52356
lao,1995,33393145.791
lao,1996,39200039.13
lao,1997,32387068.507
lao,1998,16994712.98411
lao,1999,16227882.266
lao,2000,14943674.511
lao,2001,18525921.4053
lao,2002,19987819.9546
lao,2003,25211417.9064
lao,2004,33133212.552
lao,2005,28033121.7285
lao,2006,36092403.86397
lao,2007,47382654.33818
lao,2008,63245608.26087
lao,2009,72282578.5806
lao,2010,99516630.1409
lao,2011,121483555.92143
lao,2012,134849473.43547
lao,2013,329839114.28722
lao,2014,331429885.75403
lao,2015,359322678.58318
lao,2016,395272130.61061
lao,2017,417155618.66218
lao,2018,447268614.95163
lao,2019,463727810.61203
lbn,1989,63970099.03486
lbn,1990,64960582.7781
lbn,1991,89935835.53059
lbn,1992,114237930.85676
lbn,1993,152278084.65093
lbn,1994,198330283.15268
lbn,1995,256426706.256
lbn,1996,281782010.66
lbn,1997,405556779.10271
lbn,1998,369174646.69006
lbn,1999,336353726.74382
lbn,2000,298883202.314
lbn,2001,483333159.21
lbn,2002,471671957.1948
lbn,2003,434964265.803
lbn,2004,531013843.5912
lbn,2005,532482912.475
lbn,2006,572079134.1816
lbn,2007,595836337.8495
lbn,2008,496470174.5808
lbn,2009,555747350.2782
lbn,2010,553857088.8132
lbn,2011,567534910.2423
lbn,2012,784589430.2534
lbn,2013,978979179.486
lbn,2014,999988730.223
lbn,2015,1037471966.223
lbn,2016,1058196483.099
lbn,2017,1111559582.889
lbn,2018,1147592313.966
lbn,2019,1071996124.332
lbr,2000,30131400
lbr,2001,29005661.61
lbr,2002,29306895.36
lbr,2003,22673313.81
lbr,2004,27620467.56
lbr,2005,29752507.5
lbr,2006,35972396.28
lbr,2007,44973716.31
lbr,2008,57330240
lbr,2009,59416436.34
lbr,2010,66560756.34
lbr,2011,83197480.32
lbr,2012,90000498
lbr,2013,101217537.9
lbr,2014,102882600
lbr,2015,106030200
lbr,2016,109683831.6
lbr,2017,109161882.66
lbr,2018,103468200
lbr,2019,99463863.54
lby,2002,442449707.4
lby,2003,572833437.6
lby,2004,703217167.8
lby,2005,1004595954
lby,2006,1194827953.8
lby,2007,1459870290.6
lby,2008,1876670739.6
lby,2009,1359410695.2
lby,2010,1596666335.4
lby,2011,743828493.6
lby,2012,1707813121.8
lby,2013,1391472268.2
lby,2014,891311729.4
lby,2015,619857078
lby,2016,574970875.8
lby,2017,837875774.4
lby,2018,1143529437
lby,2019,1132842246
lca,1980,8338939.466
lca,1981,12207395.91649
lca,1982,10324676.826
lca,1983,10841861.41246
lca,1984,13923522.63085
lca,1985,15683864.54096
lca,1986,19356888.018
lca,1987,20292253.9521
lca,1988,22576473.5224
lca,1989,27024866.338
lca,1990,27635264.4891
lca,1991,28104681.4452
lca,1992,31812533.038
lca,1993,35885786.9635
lca,1994,40522913.6697
lca,1995,48480948.34116
lca,1996,50514793.7358
lca,1997,51505189.70067
lca,1998,61557467.1114
lca,1999,50523593.28967
lca,2000,48203562.52338
lca,2001,42936862.42762
lca,2002,41225442.78424
lca,2003,41958070.3144
lca,2004,41792383.7498
lca,2005,50032227.69093
lca,2006,53057833.8338
lca,2007,56304192.5136
lca,2008,61600165.7183
lca,2009,58933331.85355
lca,2010,60492563.6942
lca,2011,65555600.2308
lca,2012,62540597.4081
lca,2013,77282619.6525
lca,2014,69919326.37481
lca,2015,61753748.86811
lca,2016,62972558.73051
lca,2017,65479509.48763
lca,2018,64591851.47091
lca,2019,66428068.33009
lie,1970,2080628.11877
lie,1971,2422178.38708
lie,1972,2885266.19762
lie,1973,3831811.98578
lie,1974,4479638.44915
lie,1975,5689790.97372
lie,1976,6292662.26931
lie,1977,7008595.97904
lie,1978,10089689.28969
lie,1979,11619878.99267
lie,1980,12347794.93721
lie,1981,11815660.89833
lie,1982,12056557.68472
lie,1983,12101444.53398
lie,1984,11606870.33787
lie,1985,12217945.96399
lie,1986,17997768.06586
lie,1987,24313161.10331
lie,1988,26828303.1179
lie,1989,25864020.12856
lie,1990,32825716.96448
lie,1991,34273309.84573
lie,1992,37669019.86814
lie,1993,38636762.08298
lie,1994,44987614.94939
lie,1995,56080112.34776
lie,1996,57825282.40184
lie,1997,53076861.86365
lie,1998,57263850.20688
lie,1999,60516643.68978
lie,2000,57203590.3333
lie,2001,52651527.06679
lie,2002,55749140.01526
lie,2003,61724589.07915
lie,2004,67149505.28776
lie,2005,73444559.45933
lie,2006,82390528.14356
lie,2007,88399708.22897
lie,2008,104086541.71583
lie,2009,98251719.13663
lie,2010,120037655.00727
lie,2011,138789432.42392
lie,2012,116603916.11902
lie,2013,156497121.67909
lie,2014,164561534.10152
lie,2015,158084048.41473
lie,2016,183301018.27756
lie,2017,208676647.35006
lka,1970,83545210.086
lka,1971,68604516.36993
lka,1972,74768717.64833
lka,1973,91787500
lka,1974,90450526.32
lka,1975,97710556.341
lka,1976,75065341.14793
lka,1977,86545506.59549
lka,1978,61432369.97132
lka,1979,77244251.767
lka,1980,93544464.605
lka,1981,87833766.24
lka,1982,105991158.108
lka,1983,107971058.223
lka,1984,105677122.644
lka,1985,130974521.348
lka,1986,133947323.349
lka,1987,139726324.731
lka,1988,167068217.544
lka,1989,180348404.99
lka,1990,151497254.11
lka,1991,187442639.601
lka,1992,193617613.5
lka,1993,258496481.8
lka,1994,302786887.91
lka,1995,308628292.68
lka,1996,383650153.796
lka,1997,425904931.5128
lka,1998,404179984.494
lka,1999,387679209.05578
lka,2000,391375979.48858
lka,2001,365888495.70244
lka,2002,372486882.71546
lka,2003,413330933.76873
lka,2004,435933796.54895
lka,2005,494846776.48327
lka,2006,550716571.61782
lka,2007,606783496.01444
lka,2008,722623460.58182
lka,2009,723506110.7562
lka,2010,953846379.724
lka,2011,1085971824.7728
lka,2012,961254231.4661
lka,2013,943193109.52798
lka,2014,1230786606.65591
lka,2015,1450271102.88366
lka,2016,2018292669.50819
lka,2017,1957926303.59655
lka,2018,1402285930.0156
lka,2019,1329956368.34685
lso,1970,2461540.10821
lso,1971,3239093.95986
lso,1972,3451021.2032
lso,1973,5575216.1368
lso,1974,6460927.1514
lso,1975,8514387.52463
lso,1976,10590271.3907
lso,1977,10767019.32
lso,1978,15107635.6942
lso,1979,15114014.253
lso,1980,22233179.2512
lso,1981,26084102.5656
lso,1982,27106361.2989
lso,1983,28464739.9705
lso,1984,21297549.7856
lso,1985,15550631.804
lso,1986,25270416.8934
lso,1987,22275263.31099
lso,1988,25112679.3486
lso,1989,28527139.207
lso,1990,40395040.15081
lso,1991,45558846.70893
lso,1992,62392730.89243
lso,1993,58381635.4
lso,1994,66412328.07
lso,1995,83026604.918
lso,1996,80638986.66937
lso,1997,93837518.277
lso,1998,89847327.94363
lso,1999,94892405.327
lso,2000,81285102.9017
lso,2001,89340118.7272
lso,2002,73912536.285
lso,2003,143643447.0296
lso,2004,163550337.6471
lso,2005,189519948.2456
lso,2006,207961890.4503
lso,2007,225974674.575
lso,2008,231985678.246
lso,2009,217454048.24148
lso,2010,269124530.40778
lso,2011,283436019.35728
lso,2012,254076708.27014
lso,2013,225641444.03532
lso,2014,215776412.95197
lso,2015,188779948.23818
lso,2016,163694998.41719
lso,2017,172130413.07947
lso,2018,173962103.97435
lso,2019,166756146.70921
ltu,1995,345565786.104
ltu,1996,381590786.342
ltu,1997,526129650.408
ltu,1998,605576638.94275
ltu,1999,600572067.97834
ltu,2000,645532140.26279
ltu,2001,700178553.276
ltu,2002,804205756.554
ltu,2003,916377166.20213
ltu,2004,1103543305.88717
ltu,2005,1184754105.65476
ltu,2006,1317178339.11182
ltu,2007,1616453324.57855
ltu,2008,2100758063.6836
ltu,2009,2003760815.82309
ltu,2010,1822549633.73217
ltu,2011,1974032692.71217
ltu,2012,1792504108.09842
ltu,2013,1869373780.89153
ltu,2014,1877066972.08502
ltu,2015,1534297636.1494
ltu,2016,1604033355.02195
ltu,2017,1721455474.54946
ltu,2018,1946735262.10689
ltu,2019,1972253536.41398
lux,1970,27636083.1
lux,1971,33548487.832
lux,1972,44065686
lux,1973,59976743.94
lux,1974,67787332.37438
lux,1975,98870273.134
lux,1976,105398068.968
lux,1977,128826459.216
lux,1978,197463650.592
lux,1979,240509562.45
lux,1980,272359277.133
lux,1981,237631685.157
lux,1982,241800413.192
lux,1983,145245920.308
lux,1984,144181853.38136
lux,1985,149824862.39804
lux,1986,235268110
lux,1987,313049863.847
lux,1988,347590421.27
lux,1989,336945708.43
lux,1990,449464076.8
lux,1991,491601334
lux,1992,547784343.6
lux,1993,551295781.7
lux,1994,589921600.8
lux,1995,734400000
lux,1996,714000000
lux,1997,707532773
lux,1998,707532773
lux,1999,766508606.73333
lux,2000,719655019.86666
lux,2001,741080000
lux,2002,799112805.35606
lux,2003,990781860.90811
lux,2004,1344088081.54841
lux,2005,1498078356.95682
lux,2006,1537947946.19603
lux,2007,2012289030.7
lux,2008,2161605114.42004
lux,2009,1671970250.55635
lux,2010,1889309276.55271
lux,2011,2084755070.87044
lux,2012,2029574492.06581
lux,2013,2157680217.86787
lux,2014,2336784497.41579
lux,2015,2039751847.3738
lux,2016,2020172489.50175
lux,2017,2087530017.32086
lux,2018,2279139052.72712
lux,2019,2294266081.83814
lva,1995,355504120.095
lva,1996,324393836.148
lva,1997,381068209.552
lva,1998,401623583.42691
lva,1999,402959511.93799
lva,2000,396082647.85769
lva,2001,424883634.89097
lva,2002,464107364.63757
lva,2003,541146771.19236
lva,2004,641353303.45092
lva,2005,736258361.37389
lva,2006,886603159.9357
lva,2007,1221401119.2732
lva,2008,1626198665.06604
lva,2009,1275820252.43368
lva,2010,1058662149.02155
lva,2011,1237441149.0671
lva,2012,1631107403.42619
lva,2013,1854351379.96368
lva,2014,1354750524.19592
lva,2015,1219546108.02982
lva,2016,1201116309.66142
lva,2017,1188270618.15535
lva,2018,1323972409.10247
lva,2019,1314935552.27296
mac,1982,30125917.9614
mac,1983,30064311.8578
mac,1984,34729423.1524
mac,1985,35867058.0946
mac,1986,40776796.3002
mac,1987,52428676.1358
mac,1988,60990531.8228
mac,1989,71946493.7036
mac,1990,85499515.7028
mac,1991,99267290.7966
mac,1992,129875742.8564
mac,1993,148609005.0136
mac,1994,164942005.0512
mac,1995,181948586.155
mac,1996,181849987.04
mac,1997,183620757.008
mac,1998,170429699.6416
mac,1999,160708785.1414
mac,2000,162379346.869
mac,2001,178454825.4298
mac,2002,191551176.3462
mac,2003,211011387.319
mac,2004,217836925.0358
mac,2005,257495713.45
mac,2006,315620175.2127
mac,2007,451941241.1774
mac,2008,481766449.2909
mac,2009,520386989.4606
mac,2010,551767214.02
mac,2011,609715297.6896
mac,2012,717872599.1528
mac,2013,903304169.3312
mac,2014,986678337.8835
mac,2015,1228927147.5535
mac,2016,1284876173.22766
mac,2017,1265841484.9315
mac,2018,1225825183.29148
mar,1970,130179586.185
mar,1971,150218091.93561
mar,1972,166231775.49
mar,1973,228905077.122
mar,1974,236581512.731
mar,1975,321464396.304
mar,1976,408385222.422
mar,1977,492136645.815
mar,1978,638670328.807
mar,1979,796726396.149
mar,1980,1042720219.079
mar,1981,894939712.992
mar,1982,870406434.177
mar,1983,847419466.05
mar,1984,732649082.382
mar,1985,717377425.2
mar,1986,835343850.792
mar,1987,974589308.6
mar,1988,1040929211.028
mar,1989,1270206528.45
mar,1990,1465943774.8
mar,1991,1439571020.74
mar,1992,1672245075.426
mar,1993,1622461705.477
mar,1994,1729607434
mar,1995,2003426808.46
mar,1996,2063517077.09
mar,1997,1850145609.30253
mar,1998,1942297472.1924
mar,1999,2047734160.9344
mar,2000,2095147856.12
mar,2001,2052513418.045
mar,2002,2287194293.175
mar,2003,2774091356.964
mar,2004,3129875229.701
mar,2005,4334483190.44954
mar,2006,3549618901.452
mar,2007,4095453047.348
mar,2008,4800165671.028
mar,2009,4764010872.4
mar,2010,4780500879.128
mar,2011,5182349349.164
mar,2012,5006678410.812
mar,2013,5479188000
mar,2014,5590156000
mar,2015,5160724271.092
mar,2016,5268952000
mar,2017,5591716000
mar,2018,6021340000
mar,2019,6103032000
mda,1996,163149859.545
mda,1997,137186685.0454
mda,1998,90770376.20567
mda,1999,64060605.30299
mda,2000,72786894.09266
mda,2001,86715485.52939
mda,2002,100724950.72451
mda,2003,123331575.12335
mda,2004,166611239.87183
mda,2005,193538172.08147
mda,2006,219821246.9768
mda,2007,330541850.9298
mda,2008,434186787.9885
mda,2009,484371405.336
mda,2010,577499053.668
mda,2011,663594983.0982
mda,2012,665399682.2541
mda,2013,680096954.7757
mda,2014,630296943.824
mda,2015,448733947.92107
mda,2016,413255633.81456
mda,2017,476395017.24705
mda,2018,550625841.58227
mda,2019,577334114.16328
mdg,1970,31048015.572
mdg,1971,34593714.358
mdg,1972,40183257.69
mdg,1973,42851082.144
mdg,1974,43773290.259
mdg,1975,54486153.744
mdg,1976,67256919.364
mdg,1977,84875620.86
mdg,1978,109424493.731
mdg,1979,124242023.736
mdg,1980,190843878.531
mdg,1981,158814217.6
mdg,1982,136001581.996
mdg,1983,118776439.522
mdg,1984,109037463.022
mdg,1985,99190608.885
mdg,1986,83857984.56
mdg,1987,54687636.522
mdg,1988,54183135.204
mdg,1989,47781121.136
mdg,1990,75408539.44
mdg,1991,65922282.65475
mdg,1992,76031237.23154
mdg,1993,86071854.044
mdg,1994,69763165.99139
mdg,1995,76071918.46961
mdg,1996,98817731.74492
mdg,1997,78529532.016
mdg,1998,64207480.89
mdg,1999,90130721.7816
mdg,2000,95616338.5697
mdg,2001,123841887.4944
mdg,2002,120863992.14
mdg,2003,146618510.2668
mdg,2004,122852365.6092
mdg,2005,153174424.9149
mdg,2006,149343917.1657
mdg,2007,258515909.3898
mdg,2008,280903450.1856
mdg,2009,250874149.7328
mdg,2010,256175294.662
mdg,2011,292900853.5861
mdg,2012,302905034.5145
mdg,2013,250769690.7248
mdg,2014,254331900.2016
mdg,2015,227741337.8864
mdg,2016,237780890.2144
mdg,2017,266585877.9792
mdg,2018,278573798.7552
mdg,2019,282801798.9056
mdv,1985,4903816.9005
mdv,1986,5168419.5806
mdv,1987,5103568.3308
mdv,1988,6804578.5891
mdv,1989,7393150.7727
mdv,1990,8337060.6287
mdv,1991,9157238.0492
mdv,1992,10700840.8692
mdv,1993,11904083.1189
mdv,1994,19120266.67301
mdv,1995,23116715.13091
mdv,1996,26134382.54389
mdv,1997,29322728.83618
mdv,1998,15416285.02121
mdv,1999,18449458.36792
mdv,2000,21389201.11925
mdv,2001,32922364.78081
mdv,2002,36603406.858
mdv,2003,45548823.264
mdv,2004,47002101.95
mdv,2005,48922377.3216
mdv,2006,74514102.90792
mdv,2007,85609839.90683
mdv,2008,117944474.36379
mdv,2009,135087740.49019
mdv,2010,105236383.32615
mdv,2011,95911833.60915
mdv,2012,145601036.9299
mdv,2013,124434379.80504
mdv,2014,127403362.85406
mdv,2015,177715941.16208
mdv,2016,178237733.43186
mdv,2017,193866420.51813
mdv,2018,212844859.93277
mdv,2019,225089895.56256
mex,1970,1048053597.87648
mex,1971,1156108942.9968
mex,1972,1333062199.25216
mex,1973,1634829115.62298
mex,1974,2124602169.5417
mex,1975,2585547250.50918
mex,1976,2605913189.0544
mex,1977,2390144129.49595
mex,1978,2990327774.12932
mex,1979,3918206054.672
mex,1980,5762358000
mex,1981,8630730000
mex,1982,6376876000
mex,1983,3822936000
mex,1984,4528810000
mex,1985,4841798000
mex,1986,3302806000
mex,1987,3518500000
mex,1988,4010418000
mex,1989,4688156000
mex,1990,5557816000
mex,1991,7308840000
mex,1992,10253327000
mex,1993,13206051000
mex,1994,18030495000
mex,1995,12828455000
mex,1996,19210989934.976
mex,1997,24220645286.715
mex,1998,17442272000
mex,1999,20905138800
mex,2000,28470339900
mex,2001,32157784200
mex,2002,34828139700
mex,2003,36678553600
mex,2004,36372036800
mex,2005,41669114500
mex,2006,45042666200
mex,2007,48541031000
mex,2008,52308974000
mex,2009,45042886100
mex,2010,52365522000
mex,2011,58551696000
mex,2012,59082345084.9907
mex,2013,57220766138.05129
mex,2014,66223478730.0366
mex,2015,59473399663.2742
mex,2016,51197664710.6052
mex,2017,51149124971.0352
mex,2018,53892768348.1867
mex,2019,55841185610.2431
mhl,1995,9950801.91
mhl,1996,8804801.04
mhl,1997,8895329.1
mhl,1998,9325815.87
mhl,1999,9719768.52
mhl,2000,9870338.31
mhl,2001,10423584.15
mhl,2002,10907407.35
mhl,2003,10924242.21
mhl,2004,11171368.32
mhl,2005,11966760.12
mhl,2006,12030610.2
mhl,2007,12716432.19
mhl,2008,12605631.99
mhl,2009,12463779.09
mhl,2010,12893074.53
mhl,2011,13755623.49
mhl,2012,13809454.68
mhl,2013,14549869.53
mhl,2014,14979119.4
mhl,2015,16151316.51
mhl,2016,17094836.85
mhl,2017,17803945.11
mhl,2018,18397592.01
mkd,1990,232232332.15
mkd,1991,245488775.5
mkd,1992,118242467.1
mkd,1993,128662528.953
mkd,1994,164969153.342
mkd,1995,199541918.949
mkd,1996,202402359.808
mkd,1997,189955988.90669
mkd,1998,181528515.32012
mkd,1999,170398030.85301
mkd,2000,151279792.92787
mkd,2001,135400964.44043
mkd,2002,129850921.54092
mkd,2003,159706302.6446
mkd,2004,184582198.6042
mkd,2005,200990411.80601
mkd,2006,223356322.32751
mkd,2007,259746543.64887
mkd,2008,319971600.10612
mkd,2009,305103945.63778
mkd,2010,303179730.34401
mkd,2011,336888473.5385
mkd,2012,311619219.30901
mkd,2013,345192552.02553
mkd,2014,364419433.49161
mkd,2015,318580786.36178
mkd,2016,334935886.78016
mkd,2017,354926463.57581
mkd,2018,397159317.348
mkd,2019,391080910.45236
mli,1970,12499000.48355
mli,1971,15124139.80484
mli,1972,17147131.4276
mli,1973,19812856.55154
mli,1974,18845131.951
mli,1975,27049286.8701
mli,1976,30736130.865
mli,1977,32546254.332
mli,1978,43171795.24
mli,1979,56511288.01906
mli,1980,59173880.364
mli,1981,54118437.444
mli,1982,43133463.549
mli,1983,40358755.47485
mli,1984,32704929.522
mli,1985,39621672.211
mli,1986,49345473.483
mli,1987,48280769.24603
mli,1988,49968335.99148
mli,1989,50876643.83968
mli,1990,62168307.49364
mli,1991,63460206.69495
mli,1992,65837165.23792
mli,1993,56409832.4
mli,1994,42609906.14715
mli,1995,55840775.781
mli,1996,58300825.98204
mli,1997,56451504.50213
mli,1998,77478610.509
mli,1999,92340286.4928
mli,2000,84505079.6222
mli,2001,105907038.87
mli,2002,106567788.2972
mli,2003,140853548.102
mli,2004,184196393.675
mli,2005,212635038.7744
mli,2006,239400000
mli,2007,282600000
mli,2008,317915000
mli,2009,340550000
mli,2010,389340000
mli,2011,555000000
mli,2012,518400000
mli,2013,509440000
mli,2014,616000000
mli,2015,479134919.39358
mli,2016,418563303.23561
mli,2017,564619267.1288
mli,2018,629035797.93805
mli,2019,636321742.34765
mlt,1970,15637349.24647
mlt,1971,14815794.1568
mlt,1972,15641833.1454
mlt,1973,16932085.4394
mlt,1974,16471607.084
mlt,1975,20025385.2512
mlt,1976,18976416.2379
mlt,1977,23646162.9565
mlt,1978,26108941.0705
mlt,1979,31239560.49
mlt,1980,39799232.64022
mlt,1981,35391212.688
mlt,1982,34345867.2
mlt,1983,37893326.7
mlt,1984,32688728.28
mlt,1985,35064510.885
mlt,1986,43905638.834
mlt,1987,53630520.12
mlt,1988,65540375.367
mlt,1989,73656162.591
mlt,1990,93103752.814
mlt,1991,102192609.575
mlt,1992,126658931.2
mlt,1993,132117713.21711
mlt,1994,134440203.128
mlt,1995,185069911.71756
mlt,1996,188866873.05329
mlt,1997,187540319.36922
mlt,1998,152134925.01707
mlt,1999,162770487.14749
mlt,2000,155139481.97724
mlt,2001,165581055.55167
mlt,2002,184213803.8456
mlt,2003,235510728.5622
mlt,2004,278807597.9613
mlt,2005,318492037.8368
mlt,2006,367417188.0765
mlt,2007,465421534.113
mlt,2008,494047850.8752
mlt,2009,450636585.36
mlt,2010,560541696.5262
mlt,2011,739871422.212
mlt,2012,652778595.1836
mlt,2013,711986545.64362
mlt,2014,770966163.66684
mlt,2015,500305952.78884
mlt,2016,515885927.40181
mlt,2017,568836609.86493
mlt,2018,657548327.11351
mlt,2019,667731677.2072
mmr,2000,26706206.676
mmr,2001,51772135.512
mmr,2002,47411063.777
mmr,2003,62766068.598
mmr,2004,64456751.03114
mmr,2005,74331445.10777
mmr,2006,91435096.39883
mmr,2007,129329712.79591
mmr,2008,207429192.91337
mmr,2009,244063441.61186
mmr,2010,332705066.25074
mmr,2011,408952780.71628
mmr,2012,491303596.38231
mmr,2013,598410115.12493
mmr,2014,751886135.86929
mmr,2015,900128078.63102
mmr,2016,1007391185.63179
mmr,2017,1146568939.98413
mmr,2018,1178150667.94014
mmr,2019,1096056501.08513
mng,1981,202329523.704
mng,1982,222816173.096
mng,1983,237128014.904
mng,1984,181256638.2
mng,1985,188452486.2
mng,1986,314649512.82182
mng,1987,302963575.17443
mng,1988,293705585.5563
mng,1989,364696936.51703
mng,1990,186271738.84
mng,1991,168561668.781
mng,1992,64535593.2
mng,1993,30400302.8205
mng,1994,36256157.232
mng,1995,52738204.634
mng,1996,55917116.808
mng,1997,46757527.12
mng,1998,60190164.97778
mng,1999,53210400.02314
mng,2000,62589663.34674
mng,2001,78558434.76895
mng,2002,95773433.536
mng,2003,87029663.33845
mng,2004,81419503.1088
mng,2005,102739544.34843
mng,2006,141710804.05387
mng,2007,175841964.9575
mng,2008,233605766.05893
mng,2009,189708488.31877
mng,2010,288179287.4224
mng,2011,398317572.255
mng,2012,638546348.61524
mng,2013,621572818.43881
mng,2014,576442396.35696
mng,2015,490776114.17196
mng,2016,498579163.55549
mng,2017,425638627.99271
mng,2018,510105471.1153
mng,2019,538700593.34929
moz,1991,134748801.36319
moz,1992,93726465.84144
moz,1993,97250169.9431
moz,1994,99739027.38791
moz,1995,104510198.6856
moz,1996,143867347.55398
moz,1997,174404662.67823
moz,1998,82153240.288
moz,1999,118807943.2526
moz,2000,130142073.30402
moz,2001,141422415.72652
moz,2002,156578313.84174
moz,2003,211020493.76046
moz,2004,282721759.9297
moz,2005,348562885.0674
moz,2006,343405944.2046
moz,2007,412610289.2145
moz,2008,518272947.579
moz,2009,525214617.4212
moz,2010,502860074.7924
moz,2011,684421773.73155
moz,2012,815394431.1948
moz,2013,910066321.882
moz,2014,942262424.3328
moz,2015,842014971.0434
moz,2016,628185848.0364
moz,2017,690016026.1372
moz,2018,782807641.9884
moz,2019,806756946.6102
mrt,1970,11099895.08074
mrt,1971,11981011.22945
mrt,1972,13969363.50042
mrt,1973,17992741.17795
mrt,1974,22623836.82193
mrt,1975,24911684.6195
mrt,1976,28659013.128
mrt,1977,36269672.9376
mrt,1978,38877578.43
mrt,1979,43263551.2864
mrt,1980,50032444.994
mrt,1981,64352099.145
mrt,1982,73358722.065
mrt,1983,83819202.62
mrt,1984,76609929.828
mrt,1985,59449598.1832
mrt,1986,55817794.9
mrt,1987,64614539.913
mrt,1988,64466502.288
mrt,1989,64790222.10891
mrt,1990,65155310.235
mrt,1991,68391449.544
mrt,1992,67126550.048
mrt,1993,51580926.85
mrt,1994,56105082.81
mrt,1995,56487579.932
mrt,1996,56062536.296
mrt,1997,48044088.591
mrt,1998,74214534.73602
mrt,1999,66388659.94197
mrt,2000,53474157.37286
mrt,2001,45759509.1498
mrt,2002,45272861.1426
mrt,2003,54619153.0213
mrt,2004,51231194.4223
mrt,2005,70214088.9762
mrt,2006,101067736.3722
mrt,2007,113515962.8666
mrt,2008,140683719.2475
mrt,2009,141882852.2067
mrt,2010,177363219.3113
mrt,2011,193653129.9999
mrt,2012,191544547.8233
mrt,2013,205973574.9292
mrt,2014,185779740.3882
mrt,2015,175412158.1854
mrt,2016,184072994.3801
mrt,2017,195188614.7538
mrt,2018,205413795.675
mrt,2019,219879792.8177
mus,1976,27254188.76571
mus,1977,32830354.304
mus,1978,44333392.84
mus,1979,57328197.072
mus,1980,47670835.354
mus,1981,50455099.862
mus,1982,47499839.062
mus,1983,46149220.084
mus,1984,41798221.7772
mus,1985,39170082.548
mus,1986,47898027.68
mus,1987,55183954.29
mus,1988,62711624.76
mus,1989,73512308.344
mus,1990,81550846.043
mus,1991,91602455.872
mus,1992,114409785.07708
mus,1993,115528209.09529
mus,1994,133127272.79148
mus,1995,148786266.243
mus,1996,153229433.91
mus,1997,145939553.165
mus,1998,159840795.60536
mus,1999,156210237.1624
mus,2000,158451301.9727
mus,2001,133261119.1584
mus,2002,147334893.87335
mus,2003,184595691.7519
mus,2004,247487753.4038
mus,2005,229414929.0756
mus,2006,237190197.467
mus,2007,250395085.8513
mus,2008,317072653.6536
mus,2009,298393458.35
mus,2010,335054176.7846
mus,2011,364982348.6468
mus,2012,391506289.5096
mus,2013,457166937.01
mus,2014,658074506.2434
mus,2015,605031993.8622
mus,2016,631059811.1064
mus,2017,695116271.3751
mus,2018,757455938.5248
mus,2019,753190308.2601
mwi,1970,9538814.131
mwi,1971,11913000
mwi,1972,11228000
mwi,1973,12460000
mwi,1974,15201000
mwi,1975,14928000
mwi,1976,14322000
mwi,1977,18680783.517
mwi,1978,21814179.984
mwi,1979,23655947.373
mwi,1980,28500000
mwi,1981,29900000
mwi,1982,28860000
mwi,1983,29900000
mwi,1984,28750000
mwi,1985,24840000
mwi,1986,26880000
mwi,1987,31640000
mwi,1988,35910000
mwi,1989,36960000
mwi,1990,44160000
mwi,1991,51840000
mwi,1992,38720000
mwi,1993,73080000
mwi,1994,38760000
mwi,1995,44550000
mwi,1996,103040000
mwi,1997,115861451.36
mwi,1998,65762682.39
mwi,1999,70065000
mwi,2000,77121000
mwi,2001,59136000
mwi,2002,121267500
mwi,2003,111267000
mwi,2004,123333000
mwi,2005,133267714.28571
mwi,2006,149178857.14286
mwi,2007,169911000
mwi,2008,208744285.71429
mwi,2009,246688714.28572
mwi,2010,281535000
mwi,2011,387399000
mwi,2012,286166364.06031
mwi,2013,257656499.61401
mwi,2014,406410000
mwi,2015,352993702.82593
mwi,2016,250071806.23317
mwi,2017,284277561.61442
mwi,2018,312011957.86948
mwi,2019,346217713.25073
mys,1970,190593949.81281
mys,1971,165016544.92
mys,1972,245985756.87703
mys,1973,370455244.79716
mys,1974,455066126.65271
mys,1975,450787967.26208
mys,1976,532061847.12148
mys,1977,632399392.44861
mys,1978,782889812.90833
mys,1979,952585450.568
mys,1980,1133134273.488
mys,1981,1351378846.384
mys,1982,1457339213.853
mys,1983,1532833163.18098
mys,1984,1550997610.491
mys,1985,1594003221.91
mys,1986,1656601843.968
mys,1987,1782082870.308
mys,1988,1533204521.174
