geo,time,ny_adj_svnx_gn_zs
jor,1978,16.93541
jor,1979,27.00629
jor,1980,41.11929
jor,1981,38.68384
jor,1982,24.44816
jor,1983,18.57434
jor,1984,17.60424
jor,1985,7.98757
jor,1986,10.60716
jor,1987,7.3483
jor,1988,11.05299
jor,1989,21.37828
jor,1990,14.84458
jor,1991,6.53598
jor,1992,10.19415
jor,1993,19.06229
jor,1994,20.67629
jor,1995,23.83254
jor,1996,21.03953
jor,1997,17.83353
jor,1998,14.18456
jor,1999,14.63257
jor,2000,12.5532
jor,2001,10.7868
jor,2002,15.34797
jor,2003,22.58006
jor,2004,17.8407
jor,2005,6.24914
jor,2006,8.22752
jor,2007,4.30996
jor,2008,15.03067
jor,2009,17.31028
jor,2010,17.43134
jor,2011,11.28383
jor,2012,4.67477
jor,2013,7.37226
jor,2014,9.64405
jor,2015,6.69301
jor,2016,4.16773
jor,2017,3.03953
jor,2018,6.05028
jor,2019,9.86402
jpn,1996,13.73246
jpn,1997,13.00496
jpn,1998,11.34406
jpn,1999,9.53392
jpn,2000,10.04936
jpn,2001,8.53298
jpn,2002,7.10109
jpn,2003,7.5184
jpn,2004,8.2834
jpn,2005,8.28352
jpn,2006,8.03846
jpn,2007,8.34774
jpn,2008,5.67027
jpn,2009,1.67264
jpn,2010,3.80023
jpn,2011,2.96515
jpn,2012,2.89372
jpn,2013,3.32131
jpn,2014,3.71554
jpn,2015,6.27007
jpn,2016,6.76344
jpn,2017,7.56632
jpn,2018,6.93123
kaz,1995,-12.32086
kaz,1996,-9.00174
kaz,1997,-8.825
kaz,1999,-16.13934
kaz,2000,-21.25874
kaz,2001,-11.49268
kaz,2002,-8.38765
kaz,2003,-6.83235
kaz,2004,-10.28202
kaz,2005,-9.80209
kaz,2006,-5.03944
kaz,2007,3.778
kaz,2008,4.257
kaz,2009,5.78158
kaz,2010,5.33513
kaz,2011,8.67355
kaz,2012,7.58055
kaz,2013,8.16302
kaz,2014,9.73205
kaz,2015,9.521
kaz,2016,5.03028
kaz,2017,6.15311
kaz,2018,3.87682
kaz,2019,5.34791
ken,1975,3.41882
ken,1976,8.92283
ken,1977,17.26303
ken,1978,10.89213
ken,1979,6.35677
ken,1980,8.74071
ken,1981,11.49341
ken,1982,8.0427
ken,1983,12.68284
ken,1984,10.45086
ken,1985,17.55817
ken,1986,15.68304
ken,1987,13.07091
ken,1988,14.6623
ken,1989,7.80488
ken,1990,12.202
ken,1991,11.93558
ken,1992,5.89152
ken,1993,27.73798
ken,1994,24.35841
ken,1995,11.96275
ken,1996,4.33753
ken,1997,4.48672
ken,1998,4.55731
ken,1999,5.38868
ken,2000,-0.41463
ken,2001,-3.12568
ken,2002,-4.04668
ken,2003,-3.35586
ken,2004,0.05172
ken,2005,2.60111
ken,2006,6.44151
ken,2007,6.71358
ken,2008,5.34197
ken,2009,3.83404
ken,2010,3.47123
ken,2011,3.37292
ken,2012,2.97324
ken,2013,0.4468
ken,2014,-0.42318
ken,2015,0.56965
ken,2016,1.61063
ken,2017,-2.72458
ken,2018,-3.04836
ken,2019,-4.06109
kgz,1997,-0.91256
kgz,1998,-26.47348
kgz,1999,-16.56619
kgz,2000,-4.82503
kgz,2001,1.34131
kgz,2002,-0.24414
kgz,2003,-4.88025
kgz,2004,1.38958
kgz,2005,2.27792
kgz,2006,0.89293
kgz,2007,12.81789
kgz,2008,3.07889
kgz,2009,14.542
kgz,2010,4.85438
kgz,2011,4.51236
kgz,2012,1.65002
kgz,2013,-7.5794
kgz,2014,-7.8958
kgz,2015,-8.93408
kgz,2016,7.41542
kgz,2017,9.15079
kgz,2018,11.85377
kgz,2019,7.96153
khm,1995,-1.41042
khm,1996,-3.18877
khm,1997,0.71895
khm,1998,-1.52183
khm,1999,5.75855
khm,2000,7.59181
khm,2001,9.65887
khm,2002,7.55859
khm,2003,6.97941
khm,2004,5.15352
khm,2005,7.19782
khm,2006,13.31639
khm,2007,12.53983
khm,2008,9.91934
khm,2009,10.90337
khm,2010,9.02068
khm,2011,7.98887
khm,2012,10.97225
khm,2013,13.68811
khm,2014,12.93447
khm,2015,12.0844
khm,2016,11.14529
khm,2017,13.68901
khm,2018,16.00905
khm,2019,17.57899
kir,1980,29.79566
kir,1981,26.30969
kir,1982,48.81154
kir,1983,61.67419
kir,1984,51.98176
kir,1985,29.50251
kir,1986,29.08768
kir,1987,41.05397
kir,1988,44.80022
kir,1989,39.30587
kir,1990,43.03507
kir,1991,64.04079
kir,1992,60.5669
kir,2008,5.79157
kir,2009,2.02064
kir,2010,10.17034
kir,2011,6.83985
kir,2012,18.02912
kir,2013,17.79938
kir,2014,34.5136
kir,2015,38.87812
kir,2016,27.40563
kir,2017,37.42822
kir,2018,36.22087
kor,1976,19.06493
kor,1977,21.65788
kor,1978,25.13044
kor,1979,23.92064
kor,1980,17.3445
kor,1981,16.1587
kor,1982,20.02215
kor,1983,21.75936
kor,1984,24.06708
kor,1985,23.61486
kor,1986,26.72368
kor,1987,29.99377
kor,1988,31.33941
kor,1989,28.75376
kor,1990,28.71258
kor,1991,29.23614
kor,1992,27.62916
kor,1993,27.43089
kor,1994,27.60111
kor,1995,25.74537
kor,1996,23.50105
kor,1997,22.38348
kor,1998,20.73478
kor,1999,19.48969
kor,2000,18.2471
kor,2001,16.09926
kor,2002,16.39408
kor,2003,18.03776
kor,2004,20.82017
kor,2005,19.07759
kor,2006,18.42617
kor,2007,19.30324
kor,2008,17.99041
kor,2009,16.95785
kor,2010,19.56202
kor,2011,18.76092
kor,2012,18.21739
kor,2013,19.04069
kor,2014,19.28865
kor,2015,20.84116
kor,2016,21.33288
kor,2017,21.61521
kor,2018,20.0368
kor,2019,17.773
kwt,1975,44.19636
kwt,1976,44.44606
kwt,1977,34.64073
kwt,1978,35.29447
kwt,1980,45.2206
kwt,1981,48.25273
kwt,1982,33.05722
kwt,1983,35.1841
kwt,1984,35.7636
kwt,1985,30.83621
kwt,1986,34.37287
kwt,1987,34.16953
kwt,1988,29.90275
kwt,1989,30.30233
kwt,1990,6.09221
kwt,1991,-163.42722
kwt,1992,17.87738
kwt,1993,19.55899
kwt,1994,18.63529
kwt,1995,21.40584
kwt,1996,23.6351
kwt,1997,25.02102
kwt,1998,11.41285
kwt,1999,17.90124
kwt,2000,29.85688
kwt,2001,19.9665
kwt,2002,11.81119
kwt,2003,20.0021
kwt,2004,30.24692
kwt,2005,37.34537
kwt,2006,44.63103
kwt,2007,37.69946
kwt,2008,38.63506
kwt,2009,25.64642
kwt,2010,32.57244
kwt,2011,37.23619
kwt,2012,37.47113
kwt,2013,35.31741
kwt,2014,30.85646
kwt,2015,13.05868
kwt,2016,8.10718
kwt,2017,16.84039
kwt,2018,20.57876
lao,1984,-4.57971
lao,1985,-5.25031
lao,1986,-4.08359
lao,1987,-4.18205
lao,1988,-9.6723
lao,2000,-7.72486
lao,2001,-12.39685
lao,2002,6.57629
lao,2003,-2.63886
lao,2004,2.00782
lao,2005,5.30021
lao,2006,4.78711
lao,2007,1.68816
lao,2008,-4.65706
lao,2009,-1.51385
lao,2010,-11.64903
lao,2011,-1.13077
lao,2012,-10.44753
lao,2013,-9.54636
lao,2014,-3.27128
lao,2015,-4.55576
lao,2016,0.57882
lbn,2002,-16.95278
lbn,2003,-35.28285
lbn,2004,-7.01289
lbn,2005,-6.43732
lbn,2006,-5.81927
lbn,2007,-0.53935
lbn,2008,-7.38178
lbn,2009,-7.71842
lbn,2010,-11.48845
lbn,2011,-15.91135
lbn,2012,-21.21549
lbn,2013,-20.62243
lbn,2014,-21.62274
lbn,2015,-15.38205
lbn,2016,-15.33947
lbn,2017,-18.28158
lbn,2018,-21.99769
lbn,2019,-23.02906
lbr,2004,-97.52478
lbr,2005,-92.90115
lbr,2006,-11.73991
lbr,2007,-93.96851
lbr,2008,-51.51848
lbr,2009,-25.64079
lbr,2010,-46.80438
lbr,2011,-42.0545
lbr,2012,-49.18726
lbr,2013,-59.66336
lbr,2014,-72.16202
lbr,2015,-58.33783
lbr,2016,-70.32412
lbr,2017,-83.82926
lbr,2018,-92.99407
lbr,2019,-74.08896
lby,2002,-3.57761
lby,2003,17.70163
lby,2004,12.6096
lby,2005,30.33139
lby,2006,32.7513
lby,2007,31.31991
lby,2008,34.44592
lka,1975,5.84586
lka,1976,-0.3651
lka,1977,2.49418
lka,1978,5.15457
lka,1979,18.9525
lka,1980,20.478
lka,1981,22.24133
lka,1982,23.36168
lka,1983,22.48998
lka,1984,21.09634
lka,1985,20.45735
lka,1986,20.6194
lka,1987,20.84577
lka,1988,22.03705
lka,1989,21.51532
lka,1990,20.86785
lka,1991,20.34973
lka,1992,20.91374
lka,1993,22.38153
lka,1994,21.18925
lka,1995,17.46281
lka,1996,18.49351
lka,1997,19.25013
lka,1998,18.49374
lka,1999,19.05042
lka,2000,17.5664
lka,2001,19.02198
lka,2002,17.307
lka,2003,17.6119
lka,2004,17.43281
lka,2005,19.48574
lka,2006,17.72997
lka,2007,18.62933
lka,2008,13.12906
lka,2009,19.13334
lka,2010,23.6121
lka,2011,20.98271
lka,2012,27.92611
lka,2013,24.10554
lka,2014,23.7735
lka,2015,23.31933
lka,2016,20.7563
lka,2017,23.44023
lka,2018,21.15181
lka,2019,18.93176
lso,2007,31.06416
lso,2008,31.33284
lso,2009,20.82319
lso,2010,14.93337
lso,2011,9.54723
lso,2012,8.31254
lso,2013,14.97751
lso,2014,19.34813
lso,2015,15.1813
lso,2016,3.33341
lso,2017,5.20101
lso,2018,9.94751
lso,2019,10.06734
ltu,1995,-8.91671
ltu,1996,-5.97094
ltu,1997,-0.40435
ltu,1998,-0.95541
ltu,1999,-3.56194
ltu,2000,1.51685
ltu,2001,3.48168
ltu,2002,5.62421
ltu,2003,5.48523
ltu,2004,5.9613
ltu,2005,7.97068
ltu,2006,7.6781
ltu,2007,8.78215
ltu,2008,6.51404
ltu,2009,4.2042
ltu,2010,7.79621
ltu,2011,8.78719
ltu,2012,8.35615
ltu,2013,11.32524
ltu,2014,12.9974
ltu,2015,8.37137
ltu,2016,7.73676
ltu,2017,10.01186
ltu,2018,11.15191
ltu,2019,11.694
lux,1999,27.854
lux,2000,28.39776
lux,2001,26.59348
lux,2002,26.05568
lux,2003,23.56971
lux,2004,31.52906
lux,2005,34.70347
lux,2006,30.64353
lux,2007,38.65644
lux,2008,32.59534
lux,2009,8.45031
lux,2010,19.26647
lux,2011,17.21779
lux,2012,14.2136
lux,2013,13.91912
lux,2014,15.56446
lux,2015,16.39186
lux,2016,15.78019
lux,2017,12.69697
lux,2018,12.58771
lux,2019,12.67484
lva,1995,-22.42201
lva,1996,-20.74643
lva,1997,-16.14748
lva,1998,-13.43375
lva,1999,-15.47182
lva,2000,-6.65688
lva,2001,-3.2084
lva,2002,-1.24919
lva,2003,0.48969
lva,2004,1.47136
lva,2005,5.02188
lva,2006,-0.13142
lva,2007,3.28559
lva,2008,5.52958
lva,2009,10.37077
lva,2010,0.5719
lva,2011,2.70223
lva,2012,4.0077
lva,2013,3.68482
lva,2014,1.81084
lva,2015,3.19624
lva,2016,3.24658
lva,2017,4.24088
lva,2018,5.20836
lva,2019,3.48901
mar,1975,14.09702
mar,1976,9.79821
mar,1977,10.76606
mar,1978,11.39312
mar,1979,11.0448
mar,1980,19.71
mar,1981,17.24266
mar,1982,17.98548
mar,1983,16.33219
mar,1984,19.29935
mar,1985,18.6012
mar,1986,19.78075
mar,1987,18.99552
mar,1988,18.96564
mar,1989,21.25117
mar,1990,24.23705
mar,1991,19.80813
mar,1992,20.29568
mar,1993,18.64707
mar,1994,17.39585
mar,1995,15.00345
mar,1996,17.6359
mar,1997,17.32131
mar,1998,20.14666
mar,1999,18.09977
mar,2000,18.33353
mar,2001,24.6619
mar,2002,23.80133
mar,2003,25.33681
mar,2004,25.26492
mar,2005,26.8027
mar,2006,26.22599
mar,2007,26.30781
mar,2008,26.39627
mar,2009,22.53586
mar,2010,21.93886
mar,2011,20.42274
mar,2012,17.5138
mar,2013,19.48815
mar,2014,18.75929
mar,2015,20.77948
mar,2016,20.21261
mar,2017,21.04721
mar,2018,19.78976
mar,2019,19.85196
mda,1996,-14.26182
mda,1997,-17.15492
mda,1998,-25.16226
mda,1999,-14.63332
mda,2000,-11.05961
mda,2001,-4.82975
mda,2002,-2.35187
mda,2003,-3.45624
mda,2004,4.60831
mda,2005,5.50897
mda,2006,5.80043
mda,2007,9.91568
mda,2008,10.61151
mda,2009,4.47142
mda,2010,9.31548
mda,2011,8.2353
mda,2012,11.23749
mda,2013,12.82725
mda,2014,12.53386
mda,2015,4.46658
mda,2016,8.32326
mda,2017,7.26667
mda,2018,4.77798
mda,2019,6.09037
mdg,1980,37.86377
mdg,1981,29.3857
mdg,1982,20.97032
mdg,1983,21.94669
mdg,1984,24.25265
mdg,1985,15.88482
mdg,1986,18.95447
mdg,1987,22.73934
mdg,1988,14.26384
mdg,1989,40.56509
mdg,1990,30.47387
mdg,1991,24.0232
mdg,1992,30.26041
mdg,1993,30.05737
mdg,1994,22.518
mdg,1995,-2.90151
mdg,1996,0.61126
mdg,1997,-2.16954
mdg,1998,-2.51714
mdg,1999,-0.80564
mdg,2000,-1.30769
mdg,2001,5.6536
mdg,2002,-4.1168
mdg,2003,1.49428
mdg,2004,7.89217
mdg,2005,2.15533
mdg,2006,6.60528
mdg,2007,11.00229
mdg,2008,15.00571
mdg,2009,6.38342
mdg,2010,4.56018
mdg,2011,3.77511
mdg,2012,0.81923
mdg,2013,-3.30726
mdg,2014,3.91916
mdg,2015,3.02046
mdg,2016,6.59146
mdg,2017,6.33936
mdg,2018,9.28394
mdg,2019,8.3804
mdv,2014,20.21544
mdv,2015,18.14016
mdv,2016,8.46253
mdv,2017,13.578
mdv,2018,12.56632
mdv,2019,11.36019
mex,1979,11.06114
mex,1980,14.77324
mex,1981,16.17567
mex,1982,15.49839
mex,1983,11.45308
mex,1984,11.07361
mex,1985,12.27027
mex,1986,4.5586
mex,1987,9.28685
mex,1988,5.98881
mex,1989,6.46523
mex,1990,7.76622
mex,1991,8.15232
mex,1992,7.04092
mex,1993,10.99493
mex,1994,11.99032
mex,1995,6.03009
mex,1996,8.08301
mex,1997,10.68973
mex,1998,9.32164
mex,1999,8.89523
mex,2000,9.32018
mex,2001,9.01442
mex,2002,7.73398
mex,2003,5.52225
mex,2004,7.60754
mex,2005,5.93268
mex,2006,7.82561
mex,2007,7.96834
mex,2008,6.83367
mex,2009,6.85822
mex,2010,7.93879
mex,2011,6.66887
mex,2012,6.08791
mex,2013,3.33993
mex,2014,6.07348
mex,2015,7.61664
mex,2016,7.26555
mex,2017,7.21772
mex,2018,7.03809
mex,2019,7.5759
mkd,1996,-7.92023
mkd,1997,-13.1741
mkd,1998,-15.62152
mkd,1999,-12.04001
mkd,2000,2.05944
mkd,2001,-8.81008
mkd,2002,-8.28112
mkd,2003,-6.5311
mkd,2004,-7.84404
mkd,2005,-2.87854
mkd,2006,1.07277
mkd,2007,-6.23187
mkd,2008,-5.02904
mkd,2009,0.11199
mkd,2010,2.82895
mkd,2011,6.086
mkd,2012,6.83937
mkd,2013,9.65105
mkd,2014,12.18473
mkd,2015,11.72285
mkd,2016,15.16172
mkd,2017,15.74977
mkd,2018,19.51264
mkd,2019,18.57054
mli,1980,-8.49664
mli,1981,-10.57607
mli,1982,-10.55757
mli,1983,-10.93097
mli,1984,-14.58661
mli,1985,-4.35289
mli,1986,0.82048
mli,1987,8.4863
mli,1988,4.40399
mli,1989,12.51898
mli,1990,8.73732
mli,1991,6.07801
mli,1992,7.9207
mli,1993,4.60682
mli,1994,7.7068
mli,1995,6.17923
mli,1996,5.45314
mli,1997,8.32652
mli,1998,7.92422
mli,1999,5.40018
mli,2000,3.65508
mli,2001,6.53072
mli,2002,3.16506
mli,2003,8.82195
mli,2004,7.86959
mli,2005,7.53481
mli,2006,9.58961
mli,2007,7.2187
mli,2008,3.90932
mli,2009,6.02409
mli,2010,4.0694
mli,2011,4.94106
mli,2012,3.79629
mli,2013,5.69447
mli,2014,7.6852
mli,2015,6.76179
mli,2016,7.74639
mli,2017,7.15966
mli,2018,7.79059
mmr,2008,13.76772
mmr,2009,13.58482
mmr,2010,29.50797
mmr,2011,32.96382
mmr,2012,30.19137
mmr,2013,28.49506
mmr,2014,25.57883
mmr,2015,18.93068
mmr,2016,20.78409
mmr,2017,20.24729
mmr,2018,23.25483
mng,1981,6.01077
mng,1982,15.08916
mng,1983,4.69327
mng,1984,2.73307
mng,1985,-0.22665
mng,1986,-1.88954
mng,1987,-8.82473
mng,1988,-12.02003
mng,1989,-2.79946
mng,1990,-1.10381
mng,1991,13.68981
mng,1992,20.40798
mng,1993,21.90255
mng,1994,19.95191
mng,1995,22.08765
mng,1996,19.94877
mng,1997,19.30186
mng,1998,13.429
mng,1999,15.46198
mng,2000,-1.39392
mng,2001,-1.65535
mng,2002,-1.94406
mng,2003,8.09043
mng,2004,13.9446
mng,2005,19.5418
mng,2006,20.32827
mng,2007,17.04362
mng,2008,8.78325
mng,2009,4.74016
mng,2010,3.91745
mng,2011,5.51118
mng,2012,8.69533
mng,2013,5.79888
mng,2014,4.9459
mng,2015,5.03186
mng,2016,7.1655
mng,2017,-0.97386
mng,2018,1.86695
mng,2019,1.80438
moz,2005,1.41413
moz,2006,2.22922
moz,2007,4.29256
moz,2008,5.08284
moz,2009,2.73763
moz,2010,1.86004
moz,2011,1.42746
moz,2012,-2.2668
moz,2013,-1.87303
moz,2014,-4.17
moz,2015,-2.80213
moz,2016,-6.62152
moz,2017,-6.02539
moz,2018,-4.94854
moz,2019,-2.2599
mrt,1980,-6.25434
mrt,1981,-1.28203
mrt,1982,-13.81499
mrt,1983,-8.93367
mrt,1984,-3.30905
mrt,1985,6.58259
mrt,1986,2.80325
mrt,1987,3.76894
mrt,1988,8.73023
mrt,1989,6.16989
mrt,1990,-0.39007
mrt,1991,12.05198
mrt,1992,9.18062
mrt,1993,0.94645
mrt,1994,37.82194
mrt,1995,9.12898
mrt,1996,10.34909
mrt,1997,2.23577
mrt,1998,9.75123
mrt,2012,20.36702
mrt,2013,21.57928
mrt,2014,8.68219
mrt,2015,9.59058
mrt,2016,16.11666
mrt,2017,18.11124
mrt,2018,18.50156
mrt,2019,20.03566
mus,1976,24.66024
mus,1977,19.71539
mus,1978,18.65884
mus,1979,18.65769
mus,1980,9.11853
mus,1981,11.75679
mus,1982,14.06402
mus,1983,15.36631
mus,1984,17.37081
mus,1985,20.61554
mus,1986,28.37113
mus,1987,28.83371
mus,1988,27.67469
mus,1989,25.0551
mus,1990,23.64258
mus,1991,24.64615
mus,1992,25.28735
mus,1993,22.92779
mus,1994,19.57785
mus,1995,17.7795
mus,1996,17.50677
mus,1997,17.44686
mus,1998,17.10968
mus,1999,15.94781
mus,2000,17.43426
mus,2001,19.03652
mus,2002,18.80263
mus,2003,17.92422
mus,2004,15.85293
mus,2005,10.23153
mus,2006,12.73869
mus,2007,16.74928
mus,2008,9.71675
mus,2009,4.30758
mus,2010,0.32833
mus,2011,-2.01705
mus,2012,1.98949
mus,2013,3.90374
mus,2014,3.66911
mus,2015,4.63932
mus,2016,6.28393
mus,2017,7.83188
mus,2018,8.32961
mus,2019,8.77821
mwi,1980,2.21027
mwi,1981,3.79021
mwi,1982,6.67749
mwi,1983,6.99294
mwi,1984,8.71034
mwi,1985,6.29257
mwi,1986,1.81723
mwi,1987,2.93275
mwi,1988,8.12085
mwi,1989,5.67067
mwi,1990,5.98301
mwi,1991,8.13725
mwi,1992,-5.74833
mwi,1993,-3.73193
mwi,1994,-10.89521
mwi,1995,-8.3965
mwi,1996,-2.92468
mwi,1997,-6.60953
mwi,1998,-0.15412
mwi,1999,-7.03332
mwi,2000,-2.11808
mwi,2001,-4.08304
mwi,2002,-4.49223
mwi,2003,-6.88523
mwi,2004,-5.67256
mwi,2005,-8.5526
mwi,2006,-4.25783
mwi,2007,8.40029
mwi,2008,2.6586
mwi,2009,4.06558
mwi,2010,3.86937
mwi,2011,-2.35348
mwi,2012,-13.43652
mwi,2013,1.08035
mwi,2014,1.49517
mwi,2015,-2.60191
mwi,2016,-7.72917
mwi,2017,-1.5769
mwi,2018,1.91908
mwi,2019,5.43335
mys,1974,18.22014
mys,1975,12.65109
mys,1976,19.68936
mys,1977,18.43143
mys,1978,18.6313
mys,1979,18.96202
mys,1980,15.03964
mys,1981,13.16233
mys,1982,12.38316
mys,1983,12.88263
mys,1984,13.54276
mys,1985,8.02363
mys,1986,8.34595
mys,1987,13.53538
mys,1988,14.97474
mys,1989,12.87414
mys,1990,10.41159
mys,1991,12.72616
mys,1992,15.4684
mys,1993,18.08951
mys,1994,18.31813
mys,1995,15.75973
mys,1996,17.91971
mys,1997,16.85065
mys,1998,14.0705
mys,1999,13.95661
mys,2000,12.54214
mys,2001,9.84624
mys,2002,10.96635
mys,2003,13.47468
mys,2004,13.46408
mys,2005,14.18423
mys,2006,15.51787
mys,2007,16.96496
mys,2008,16.97153
mys,2009,11.7956
mys,2010,12.98364
mys,2011,14.33397
mys,2012,11.10953
mys,2013,9.96115
mys,2014,8.10568
mys,2015,6.13466
mys,2016,6.02846
mys,2017,5.04619
mys,2018,0.97264
mys,2019,-0.08176
nam,1990,29.37052
nam,1991,21.91121
nam,1992,25.8656
nam,1993,23.78099
nam,1994,27.78476
nam,1995,27.19552
nam,1996,24.80671
nam,1997,22.47863
nam,1998,23.06488
nam,1999,19.24676
nam,2000,23.04686
nam,2001,17.26695
nam,2002,20.98177
nam,2003,19.74226
nam,2004,25.02034
nam,2005,25.42798
nam,2006,29.96984
nam,2007,22.05179
nam,2008,22.63601
nam,2009,12.44389
nam,2010,14.94408
nam,2011,9.18662
nam,2012,8.83354
nam,2013,10.95288
nam,2014,13.21598
nam,2015,6.29569
nam,2016,-5.86401
nam,2017,1.89202
nam,2018,1.24811
nam,2019,-2.49337
ner,1980,8.94874
ner,1981,1.06244
ner,1982,-4.00298
ner,1983,-1.528
ner,1984,-13.63093
ner,1985,-4.77679
ner,1986,-2.83072
ner,1987,-7.7467
ner,1988,1.63761
ner,1989,-5.37306
ner,1990,-3.16348
ner,1991,-0.84329
ner,1992,-2.75408
ner,1993,-3.66484
ner,1994,-1.882
ner,1995,-3.63179
ner,1996,1.12564
ner,1997,-1.13336
ner,1998,2.44422
ner,1999,2.29555
ner,2000,3.33638
ner,2001,6.75965
ner,2002,5.91102
ner,2003,3.70475
ner,2004,4.80803
ner,2005,13.03982
ner,2006,12.98166
ner,2007,10.05562
ner,2008,13.11326
ner,2009,8.91799
ner,2010,17.39222
ner,2011,14.1605
ner,2012,13.78898
ner,2013,14.47896
ner,2014,14.97481
ner,2015,12.58201
ner,2016,10.75088
ner,2017,8.24517
ner,2018,12.79246
ner,2019,15.30536
nga,1981,77.30855
nga,1982,75.79413
nga,1983,65.25011
nga,1984,47.39895
nga,1985,33.29968
nga,1986,41.13849
nga,1987,37.336
nga,1988,32.43925
nga,1989,42.72817
nga,1990,36.51872
nga,1991,38.31494
nga,1992,29.30876
nga,1993,18.76506
nga,1994,20.45391
nga,1995,22.22898
nga,1996,17.5859
nga,1997,22.47206
nga,1998,20.06807
nga,1999,31.17732
nga,2000,31.32459
nga,2001,16.98972
nga,2002,15.27655
nga,2003,12.02068
nga,2004,12.06262
nga,2005,17.54324
nga,2006,31.93125
nga,2007,9.48975
nga,2008,14.10422
nga,2009,10.37885
nga,2010,6.29157
nga,2011,4.8865
nga,2012,14.70073
nga,2013,1.73896
nga,2014,5.78232
nga,2015,2.36271
nga,2016,1.16306
nga,2017,2.11454
nga,2018,1.82814
nga,2019,6.22367
nic,1994,-11.30005
nic,1995,-2.71946
nic,1996,-0.79024
nic,1997,3.77283
nic,1998,7.8426
nic,1999,9.04384
nic,2000,6.02397
nic,2001,4.76628
nic,2002,3.16838
nic,2003,4.31255
nic,2004,7.81194
nic,2005,9.82316
nic,2006,10.64877
nic,2007,10.77902
nic,2008,12.74965
nic,2009,11.23218
nic,2010,11.14139
nic,2011,13.89612
nic,2012,14.248
nic,2013,13.0984
nic,2014,16.14379
nic,2015,19.47904
nic,2016,18.17317
nic,2017,18.48236
nic,2018,18.31523
nic,2019,19.17242
nld,1970,22.40592
nld,1971,21.96342
nld,1972,22.73395
nld,1973,23.68195
nld,1974,22.77239
nld,1975,18.48688
nld,1976,19.18683
nld,1977,17.50348
nld,1978,16.10263
nld,1979,15.16135
nld,1980,14.3655
nld,1981,14.16619
nld,1982,13.90455
nld,1983,13.5898
nld,1984,15.62351
nld,1985,13.53778
nld,1986,14.91131
nld,1987,14.51765
nld,1988,15.46884
nld,1989,16.38251
nld,1990,15.1867
nld,1991,14.6526
nld,1992,14.26723
nld,1993,13.80645
nld,1994,15.01442
nld,1995,16.29976
nld,1996,16.49448
nld,1997,17.21375
nld,1998,15.54405
nld,1999,16.43042
nld,2000,16.80639
nld,2001,14.59878
nld,2002,13.35097
nld,2003,14.05093
nld,2004,14.19384
nld,2005,13.33743
nld,2006,15.53137
nld,2007,15.6378
nld,2008,14.04917
nld,2009,12.72165
nld,2010,13.5784
nld,2011,14.96996
nld,2012,15.48614
nld,2013,14.0125
nld,2014,13.69184
nld,2015,15.62166
nld,2016,16.04525
nld,2017,18.41648
nld,2018,18.65056
nld,2019,18.27367
nor,1975,17.55335
nor,1976,15.76474
nor,1977,12.21002
nor,1978,13.03496
nor,1979,11.57706
nor,1980,14.68615
nor,1981,16.68827
nor,1982,16.42511
nor,1983,15.06204
nor,1984,17.23217
nor,1985,16.31979
nor,1986,12.2863
nor,1987,11.1121
nor,1988,10.48828
nor,1989,9.37077
nor,1990,8.47012
nor,1991,9.71927
nor,1992,8.71951
nor,1993,9.92894
nor,1994,11.36121
nor,1995,13.07374
nor,1996,13.14454
nor,1997,16.31886
nor,1998,15.8311
nor,1999,15.12594
nor,2000,17.13391
nor,2001,18.80476
nor,2002,16.05402
nor,2003,15.4367
nor,2004,17.90614
nor,2005,21.90131
nor,2006,23.06009
nor,2007,23.26302
nor,2008,23.35166
nor,2009,18.28137
nor,2010,19.24445
nor,2011,19.60234
nor,2012,21.62726
nor,2013,21.64406
nor,2014,21.77908
nor,2015,19.09918
nor,2016,17.18157
nor,2017,17.20879
nor,2018,18.05178
nor,2019,15.49329
npl,1976,12.46742
npl,1977,11.18454
npl,1978,11.42513
npl,1979,11.85571
npl,1980,11.84386
npl,1981,12.6359
npl,1982,12.03501
npl,1983,10.88986
npl,1984,12.9606
npl,1985,16.04513
npl,1986,12.74661
npl,1987,13.88299
npl,1988,13.6914
npl,1989,12.44536
npl,1990,9.31298
npl,1991,10.45401
npl,1992,13.89024
npl,1993,15.7954
npl,1994,13.43255
npl,1995,19.32965
npl,1996,19.94129
npl,1997,18.33377
npl,1998,18.2228
npl,1999,17.36706
npl,2000,18.47252
npl,2001,15.6585
npl,2002,22.17335
npl,2003,22.78932
npl,2004,25.02311
npl,2005,27.82074
npl,2006,26.46626
npl,2007,27.72762
npl,2008,33.7144
npl,2009,34.95344
npl,2010,33.81891
npl,2011,35.62833
npl,2012,36.4583
npl,2013,39.70258
npl,2014,42.082
npl,2015,41.48523
npl,2016,34.76856
npl,2017,41.73321
npl,2018,43.03197
npl,2019,42.90582
nzl,2000,10.10973
nzl,2001,12.76484
nzl,2002,12.3815
nzl,2003,13.68603
nzl,2004,12.42096
nzl,2005,9.49336
nzl,2006,7.80093
nzl,2007,9.30555
nzl,2008,4.06434
nzl,2009,7.51303
nzl,2010,8.15308
nzl,2011,8.69757
nzl,2012,8.94826
nzl,2013,12.03864
nzl,2014,12.04286
nzl,2015,12.99936
nzl,2016,13.31868
nzl,2017,13.86529
nzl,2018,13.66085
omn,1974,-20.86792
omn,1975,-11.69773
omn,1976,-10.94745
omn,1977,-1.9249
