geo,time,se_enr_prim_fm_zs
nld,1988,1.02586
nld,1989,1.02747
nld,1990,1.03126
nld,1991,1.03112
nld,1992,1.02108
nld,1993,1.03077
nld,1994,0.9821
nld,1995,0.9827
nld,1996,0.98097
nld,1997,0.98075
nld,1998,0.98087
nld,1999,0.97791
nld,2000,0.97876
nld,2001,0.97932
nld,2002,0.97883
nld,2003,0.97648
nld,2004,0.97472
nld,2005,0.97722
nld,2006,0.97906
nld,2007,0.98248
nld,2008,0.98527
nld,2009,0.98994
nld,2010,0.99656
nld,2011,0.99924
nld,2012,0.99982
nld,2015,0.99958
nld,2016,1.00007
nld,2017,0.99986
nld,2018,0.99905
nld,2019,1.00008
nld_curacao,2013,0.96031
nld_curacao,2020,0.94643
nor,1971,1.10128
nor,1972,0.99891
nor,1973,1.0028
nor,1974,1.00153
nor,1975,1.00317
nor,1976,1.00292
nor,1977,1.00044
nor,1978,1.00182
nor,1979,1.00255
nor,1980,1.00438
nor,1981,1.00094
nor,1982,1.00177
nor,1983,1.00141
nor,1984,1.0026
nor,1985,1.00051
nor,1986,1.00002
nor,1987,1.00398
nor,1988,0.9981
nor,1989,0.99914
nor,1990,1.00116
nor,1991,0.99903
nor,1992,1.00062
nor,1993,1.00358
nor,1994,1.00152
nor,1995,0.99873
nor,1996,1.00042
nor,1997,1.00242
nor,1998,1.0022
nor,1999,0.99823
nor,2000,1.00257
nor,2001,1.00173
nor,2002,1.00254
nor,2003,1.00069
nor,2004,1.0017
nor,2005,1.00297
nor,2006,1.00663
nor,2007,1.00148
nor,2008,1.00263
nor,2009,1.00319
nor,2010,1.00307
nor,2011,1.00205
nor,2012,1.00422
nor,2013,0.99904
nor,2014,0.99927
nor,2015,0.99728
nor,2016,0.99775
nor,2017,0.99918
nor,2018,0.99999
nor,2019,0.99982
npl,1970,0.18385
npl,1981,0.38656
npl,1982,0.4
npl,1983,0.40851
npl,1984,0.43358
npl,1985,0.44777
npl,1986,0.45202
npl,1987,0.46051
npl,1988,0.48802
npl,1989,0.55276
npl,1990,0.58648
npl,1991,0.62024
npl,1992,0.64777
npl,1993,0.65911
npl,1994,0.68092
npl,1995,0.69377
npl,1996,0.71288
npl,1999,0.7505
npl,2000,0.77323
npl,2001,0.824
npl,2002,0.84496
npl,2003,0.87155
npl,2004,0.87572
npl,2005,0.9129
npl,2006,0.96129
npl,2007,0.99924
npl,2008,1.02561
npl,2009,1.05202
npl,2010,1.07617
npl,2011,1.08158
npl,2012,1.08791
npl,2013,1.08203
npl,2014,1.07381
npl,2015,1.06181
npl,2016,1.05182
npl,2017,1.01812
npl,2019,1.01866
nru,1971,0.9705
nru,1972,0.8799
nru,1973,0.8946
nru,1974,0.87359
nru,1985,0.88896
nru,1998,0.95219
nru,2000,1.15499
nru,2001,0.9513
nru,2002,0.86348
nru,2003,0.8809
nru,2004,0.90325
nru,2005,0.93584
nru,2006,0.89402
nru,2007,0.95049
nru,2008,0.9962
nru,2012,1.06163
nru,2014,0.92025
nru,2016,0.94994
nru,2019,0.98817
nru,2020,1.03107
nzl,1970,0.98181
nzl,1971,0.98068
nzl,1972,0.98513
nzl,1973,0.98317
nzl,1974,0.9767
nzl,1975,0.97754
nzl,1976,0.97924
nzl,1977,0.98004
nzl,1978,0.98022
nzl,1979,0.97922
nzl,1980,0.97982
nzl,1981,0.97676
nzl,1982,0.97361
nzl,1983,0.97358
nzl,1984,0.98009
nzl,1985,0.98181
nzl,1986,0.98701
nzl,1987,0.98892
nzl,1988,0.99456
nzl,1989,0.98978
nzl,1990,0.98156
nzl,1991,0.98967
nzl,1992,0.98961
nzl,1993,0.99376
nzl,1994,0.99559
nzl,1995,0.99707
nzl,1996,0.99642
nzl,1997,0.99335
nzl,1998,0.99572
nzl,1999,0.99833
nzl,2000,1.00176
nzl,2001,0.99396
nzl,2002,0.99509
nzl,2003,0.99505
nzl,2004,0.99285
nzl,2005,0.99176
nzl,2006,0.99283
nzl,2007,0.99728
nzl,2008,0.99747
nzl,2009,1.00153
nzl,2010,1.00321
nzl,2011,1.00723
nzl,2012,1.00704
nzl,2013,1.00671
nzl,2014,1.00338
nzl,2015,1.00536
nzl,2016,1.00754
nzl,2017,1.00433
nzl,2018,1.00597
nzl,2019,1.00162
omn,1971,0.16162
omn,1972,0.14977
omn,1973,0.20493
omn,1974,0.29178
omn,1975,0.3459
omn,1976,0.38746
omn,1977,0.41358
omn,1978,0.44606
omn,1979,0.48491
omn,1980,0.49867
omn,1981,0.53688
omn,1982,0.57216
omn,1983,0.63036
omn,1984,0.69381
omn,1985,0.76078
omn,1986,0.81739
omn,1987,0.84614
omn,1988,0.86857
omn,1989,0.88281
omn,1990,0.89882
omn,1991,0.9224
omn,1992,0.93036
omn,1993,0.95423
omn,1994,0.98093
omn,1995,0.98922
omn,1996,0.96945
omn,1997,0.98353
omn,1998,0.98372
omn,1999,0.97549
omn,2000,0.96973
omn,2001,0.97932
omn,2002,0.96774
omn,2003,0.96583
omn,2005,0.9878
omn,2006,1.00488
omn,2007,0.99211
omn,2008,0.98441
omn,2009,0.95644
omn,2011,1.01287
omn,2012,1.0067
omn,2013,1.05943
omn,2014,1.06246
omn,2015,1.04484
omn,2016,1.02596
omn,2017,1.04674
omn,2018,1.10067
omn,2019,1.09267
omn,2020,1.06295
pak,1971,0.38258
pak,1972,0.39159
pak,1973,0.41901
pak,1974,0.42007
pak,1975,0.42553
pak,1976,0.44407
pak,1977,0.42744
pak,1978,0.49597
pak,1979,0.49357
pak,1980,0.50257
pak,1981,0.51208
pak,1982,0.52274
pak,1983,0.51103
pak,1984,0.51317
pak,1985,0.52142
pak,1986,0.53003
pak,1987,0.52507
pak,1988,0.53562
pak,1989,0.5286
pak,1990,0.53352
pak,2000,0.67972
pak,2001,0.68023
pak,2002,0.68116
pak,2003,0.72661
pak,2004,0.73291
pak,2005,0.76874
pak,2006,0.79134
pak,2007,0.83322
pak,2008,0.84302
pak,2009,0.85446
pak,2010,0.85318
pak,2011,0.85951
pak,2012,0.87165
pak,2013,0.8697
pak,2014,0.8535
pak,2015,0.85593
pak,2016,0.85398
pak,2017,0.86301
pak,2018,0.84441
pak,2019,0.88108
pan,1970,0.95338
pan,1971,0.95784
pan,1972,0.95889
pan,1973,0.95687
pan,1974,0.95902
pan,1975,0.95343
pan,1976,0.96413
pan,1977,0.96141
pan,1978,0.96065
pan,1979,0.95995
pan,1980,0.96069
pan,1981,0.96011
pan,1982,0.96121
pan,1983,0.95477
pan,1984,0.94826
pan,1985,0.95174
pan,1986,0.95289
pan,1987,0.9522
pan,1988,0.9592
pan,1989,0.96674
pan,1990,0.96291
pan,1999,0.96607
pan,2000,0.96708
pan,2001,0.96678
pan,2002,0.96555
pan,2003,0.96515
pan,2004,0.96802
pan,2005,0.96544
pan,2006,0.96761
pan,2007,0.96786
pan,2008,0.96508
pan,2009,0.96522
pan,2010,0.9638
pan,2011,0.97064
pan,2012,0.97043
pan,2013,0.97297
pan,2014,0.97651
pan,2015,0.97546
pan,2016,0.98421
pan,2017,0.97883
pan,2020,0.99519
per,1970,0.87067
per,1973,0.89159
per,1977,0.94235
per,1978,0.95603
per,1979,0.93739
per,1980,0.94772
per,1981,0.95677
per,1982,0.93736
per,1985,0.95896
per,1991,0.97767
per,1992,0.97739
per,1993,0.97938
per,1995,0.97926
per,1998,0.99271
per,1999,0.99883
per,2000,1.00068
per,2001,1.00353
per,2002,1.0031
per,2003,1.00068
per,2004,1.00151
per,2005,1.00272
per,2006,1.00327
per,2007,1.00327
per,2008,1.00292
per,2009,0.99999
per,2010,1.0021
per,2011,1.00006
per,2012,0.99608
per,2013,1
per,2014,1.0022
per,2015,1.00091
per,2016,0.98786
per,2017,0.97394
per,2018,0.96567
per,2019,0.96158
per,2020,0.9624
phl,1976,1.06985
phl,1981,0.99023
phl,1982,0.99675
phl,1983,0.99437
phl,1984,0.9968
phl,1985,0.99985
phl,1986,1.0007
phl,1987,0.98361
phl,1988,1.01375
phl,1989,1.01348
phl,1990,0.9824
phl,1991,0.99377
phl,1992,0.99779
phl,1993,0.99874
phl,1994,1.02448
phl,1995,0.99431
phl,1996,0.98237
phl,1997,1.00152
phl,1998,0.99525
phl,1999,1.00209
phl,2001,1.002
phl,2002,0.99216
phl,2003,0.98836
phl,2004,0.98671
phl,2005,0.98972
phl,2006,0.98729
phl,2007,0.9876
phl,2008,0.99024
phl,2009,0.98885
phl,2014,0.97958
phl,2015,0.97008
phl,2016,0.96668
phl,2017,0.96439
phl,2018,0.96244
phl,2019,0.97016
plw,1999,0.87007
plw,2000,0.9133
plw,2004,0.97746
plw,2013,0.89958
plw,2014,0.8794
plw,2020,1.07368
png,1970,0.6026
png,1971,0.5981
png,1972,0.57916
png,1973,0.57213
png,1974,0.58714
png,1975,0.62664
png,1976,0.62816
png,1977,0.65521
png,1978,0.68882
png,1979,0.72228
png,1981,0.7626
png,1982,0.78957
png,1984,0.81338
png,1986,0.82829
png,1987,0.83742
png,1988,0.83959
png,1989,0.8385
png,1990,0.84232
png,1991,0.85008
png,1992,0.85026
png,1993,0.86545
png,1994,0.86236
png,1995,0.87447
png,1996,0.85722
png,1997,0.86982
png,1998,0.87094
png,2000,0.86224
png,2001,0.85766
png,2002,0.84662
png,2003,0.85556
png,2004,0.86384
png,2005,0.84657
png,2006,0.84613
png,2008,0.88502
png,2012,0.88843
png,2016,0.91491
png,2018,0.93289
pol,1972,0.94901
pol,1973,0.95656
pol,1974,0.95335
pol,1989,0.9793
pol,1990,0.98072
pol,1991,0.98447
pol,1992,0.98009
pol,1993,0.98563
pol,1994,0.98718
pol,1995,0.9911
pol,1996,0.99162
pol,1997,0.9799
pol,1998,0.97656
pol,1999,0.98168
pol,2000,0.98569
pol,2001,0.98932
pol,2002,0.9915
pol,2003,0.99404
pol,2004,0.99451
pol,2005,0.99445
pol,2006,0.99456
pol,2007,0.99348
pol,2008,0.99117
pol,2009,0.99038
pol,2010,0.99182
pol,2011,0.99607
pol,2012,1.00168
pol,2013,1.00182
pol,2014,1.00219
pol,2017,1.00058
pol,2018,0.98859
pol,2019,0.98699
pri,2009,1.0377
pri,2010,1.03733
pri,2011,1.04091
pri,2012,1.0471
pri,2013,1.01589
prk,2009,0.99963
prk,2018,0.99923
prt,1971,0.98272
prt,1972,0.98441
prt,1973,0.98023
prt,1974,0.97643
prt,1975,0.97263
prt,1976,0.96364
prt,1977,0.95157
prt,1978,0.95301
prt,1979,0.92975
prt,1980,0.95507
prt,1981,0.95584
prt,1982,1.00233
prt,1983,1.00244
prt,1984,1.00247
prt,1985,0.94548
prt,1986,0.94695
prt,1987,0.94564
prt,1988,0.8859
prt,1990,0.95556
prt,1991,0.95177
prt,1992,0.96107
prt,1993,0.95698
prt,1994,0.95007
prt,1995,0.95418
prt,1996,0.95132
prt,1998,0.95571
prt,1999,0.95704
prt,2000,0.95701
prt,2001,0.98317
prt,2002,0.96138
prt,2003,0.94889
prt,2004,0.94925
prt,2005,0.95247
prt,2006,0.95097
prt,2007,0.94637
prt,2008,0.94524
prt,2009,0.96607
prt,2010,0.97009
prt,2011,0.97127
prt,2012,0.97134
prt,2013,0.96485
prt,2014,0.95834
prt,2015,0.96252
prt,2016,0.96486
prt,2017,0.96684
prt,2018,0.97412
prt,2019,0.97914
pry,1970,0.92276
pry,1971,0.91972
pry,1972,0.93098
pry,1973,0.92905
pry,1974,0.9378
pry,1975,0.93916
pry,1976,0.9368
pry,1977,0.93906
pry,1978,0.94226
pry,1979,0.94281
pry,1980,0.94589
pry,1981,0.94745
pry,1982,0.94516
pry,1983,0.94419
pry,1984,0.9477
pry,1985,0.95209
pry,1986,0.95764
pry,1987,0.96184
pry,1988,0.96507
pry,1989,0.97199
pry,1990,0.97153
pry,1991,0.97543
pry,1992,0.97286
pry,1993,0.97574
pry,1994,0.97538
pry,1995,0.97894
pry,1996,0.97919
pry,1997,0.97981
pry,1998,0.97587
pry,1999,0.96991
pry,2000,0.96975
pry,2001,0.97077
pry,2002,0.97106
pry,2003,0.97352
pry,2004,0.97613
pry,2005,0.97822
pry,2006,0.97713
pry,2007,0.9753
pry,2008,0.97425
pry,2009,0.9744
pry,2010,0.96763
pry,2011,0.96984
pry,2012,0.97494
pry,2020,0.97739
pse,1995,0.98847
pse,1996,0.99254
pse,1997,1.00048
pse,1999,1.00437
pse,2000,0.99922
pse,2001,1.0049
pse,2002,1.00405
pse,2003,1.00192
pse,2004,1.00159
pse,2005,0.9944
pse,2006,1.00519
pse,2007,1.0018
pse,2008,0.99614
pse,2009,0.99604
pse,2010,0.9801
pse,2011,0.98853
pse,2012,0.98242
pse,2013,1.00465
pse,2014,0.99323
pse,2015,0.99987
pse,2016,1.00168
pse,2017,0.99789
pse,2018,1.00261
pse,2019,0.99934
pse,2020,0.99572
pyf,1981,0.95821
pyf,1982,0.95805
pyf,1983,0.94412
pyf,1984,0.96159
pyf,1985,0.96969
pyf,1988,0.91659
pyf,1989,0.91289
pyf,1990,0.95334
pyf,1991,0.9564
pyf,1992,0.95823
pyf,1993,0.9625
pyf,1994,0.95719
pyf,1995,0.96384
pyf,1996,0.97149
qat,1971,0.86961
qat,1972,0.96239
qat,1973,0.99891
qat,1974,0.97857
qat,1975,1.02728
qat,1976,0.97697
qat,1977,0.96787
qat,1978,0.9626
qat,1979,0.95621
qat,1980,0.94101
qat,1981,0.97207
qat,1982,0.91585
qat,1983,0.93448
qat,1984,0.9549
qat,1985,0.97994
qat,1986,0.96641
qat,1987,0.96529
qat,1988,0.95956
qat,1989,0.94785
qat,1990,0.93393
qat,1991,0.94083
qat,1992,0.94335
qat,1993,0.9738
qat,1994,0.97595
qat,1995,0.99338
qat,1996,1.02925
qat,1997,1.02406
qat,1998,0.92607
qat,1999,0.98574
qat,2000,1.00237
qat,2001,1.02586
qat,2002,0.9428
qat,2003,0.91501
qat,2004,0.90875
qat,2005,0.95533
qat,2006,1.05607
qat,2007,0.98087
qat,2008,1.00151
qat,2009,1.02889
qat,2010,1.03404
qat,2011,1.00761
qat,2012,1.03772
qat,2013,1.04647
qat,2014,1.02446
qat,2015,1.00843
qat,2016,0.99371
qat,2017,0.99604
qat,2018,1.01026
qat,2019,1.02992
qat,2020,1.03399
rou,1971,0.98138
rou,1972,0.98336
rou,1973,0.97951
rou,1974,0.98127
rou,1989,1.00068
rou,1990,0.99723
rou,1991,1.00667
rou,1992,1.00088
rou,1993,0.99736
rou,1994,0.99746
rou,1995,0.99768
rou,1996,0.9963
rou,1997,0.99534
rou,1998,0.99187
rou,1999,0.98945
rou,2000,0.98765
rou,2001,0.98377
rou,2002,0.98182
rou,2003,0.98151
rou,2004,0.98546
rou,2005,0.9866
rou,2006,0.98918
rou,2007,0.9909
rou,2008,0.9834
rou,2009,0.98497
rou,2010,0.98367
rou,2011,0.98226
rou,2012,0.98106
rou,2015,0.98508
rou,2016,0.98746
rou,2017,0.98672
rou,2018,0.99153
rou,2019,0.99032
rus,1981,0.99682
rus,1986,1.00439
rus,1989,0.99773
rus,1990,0.99814
rus,1991,0.99837
rus,1992,1.00085
rus,1993,1.00338
rus,1994,1.002
rus,1995,0.99368
rus,1999,0.98935
rus,2000,0.99151
rus,2001,0.9911
rus,2002,0.99355
rus,2003,0.99932
rus,2005,1.00193
rus,2006,1.00628
rus,2007,1.0028
rus,2008,1.00364
rus,2009,1.0048
rus,2011,1.00615
rus,2012,1.00604
rus,2013,1.00546
rus,2014,1.00672
rus,2015,1.00792
rus,2016,1.006
rus,2017,0.9953
rus,2018,0.98911
rus,2019,0.9904
rwa,1971,0.77189
rwa,1972,0.77027
rwa,1973,0.79614
rwa,1974,0.79564
rwa,1975,0.81497
rwa,1976,0.83482
rwa,1977,0.85501
rwa,1978,0.87392
rwa,1979,0.88689
rwa,1980,0.90901
rwa,1981,0.92125
rwa,1982,0.92668
rwa,1983,0.93799
rwa,1984,0.943
rwa,1985,0.94898
rwa,1986,0.95936
rwa,1987,0.97182
rwa,1988,0.9771
rwa,1989,0.98277
rwa,1990,0.99007
rwa,1991,0.9939
rwa,1992,0.9812
rwa,1997,0.96432
rwa,1998,0.95882
rwa,1999,0.97105
rwa,2000,0.96911
rwa,2001,0.99298
rwa,2002,0.99337
rwa,2003,0.99393
rwa,2004,1.00425
rwa,2005,1.0146
rwa,2006,1.0368
rwa,2007,1.02532
rwa,2008,1.02925
rwa,2009,1.02781
rwa,2010,1.02528
rwa,2011,1.02981
rwa,2012,1.02244
rwa,2013,1.02393
rwa,2014,1.02469
rwa,2015,1.01361
rwa,2016,0.99879
rwa,2017,0.99264
rwa,2018,0.98631
rwa,2019,0.97976
sau,1979,0.61124
sau,2005,0.98477
sau,2007,0.97861
sau,2008,0.97598
sau,2009,0.97508
sau,2010,0.99185
sau,2011,0.99529
sau,2012,1.00474
sau,2013,0.9746
sau,2014,0.97039
sau,2015,1.03096
sau,2016,0.99074
sau,2017,1.01429
sau,2018,1.01145
sau,2019,1.01504
sau,2020,1.01923
sdn,2001,0.84582
sdn,2002,0.84411
sdn,2003,0.85824
sdn,2004,0.85542
sdn,2005,0.87682
sdn,2006,0.8649
sdn,2007,0.84041
sdn,2008,0.86837
sdn,2009,0.8901
sdn,2010,0.89659
sdn,2011,0.8846
sdn,2012,0.88918
sdn,2013,0.89694
sdn,2014,0.92279
sdn,2015,0.91316
sdn,2016,0.93247
sdn,2017,0.94004
sdn,2018,0.93165
sen,1971,0.64036
sen,1972,0.65031
sen,1973,0.65509
sen,1974,0.73078
sen,1975,0.73997
sen,1976,0.73682
sen,1977,0.66551
sen,1978,0.66556
sen,1979,0.67
sen,1980,0.67017
sen,1981,0.66921
sen,1982,0.66627
sen,1983,0.67161
sen,1984,0.67523
sen,1985,0.68189
sen,1986,0.68516
sen,1987,0.69452
sen,1988,0.70381
sen,1989,0.71745
sen,1990,0.72901
sen,1991,0.73539
sen,1992,0.74778
sen,1993,0.75328
sen,1994,0.75492
sen,1995,0.76542
sen,1996,0.79688
sen,1997,0.81818
sen,1998,0.83945
sen,1999,0.82653
sen,2000,0.86833
sen,2001,0.88765
sen,2002,0.90543
sen,2003,0.92137
sen,2004,0.94982
sen,2005,0.96453
sen,2006,0.98665
sen,2007,1.00321
sen,2008,1.02645
sen,2009,1.04485
sen,2010,1.05836
sen,2011,1.12125
sen,2012,1.113
sen,2013,1.11834
sen,2014,1.11969
sen,2015,1.11954
sen,2019,1.14192
sen,2020,1.15101
sgp,2016,0.99844
sgp,2017,0.99893
sgp,2018,0.99928
sgp,2019,0.99985
slb,1970,0.61191
slb,1971,0.55773
slb,1972,0.64594
slb,1973,0.64534
slb,1974,0.68068
slb,1975,0.65452
slb,1976,0.67663
slb,1977,0.72747
slb,1978,0.70467
slb,1979,0.72441
slb,1980,0.75377
slb,1981,0.75634
slb,1982,0.77571
slb,1983,0.79279
slb,1986,0.82206
slb,1990,0.84972
slb,1991,0.85209
slb,1992,0.84641
slb,1993,0.85173
slb,1994,0.86731
slb,1999,0.927
slb,2000,0.91924
slb,2002,0.93808
slb,2005,0.94754
slb,2006,0.95928
slb,2007,0.95859
slb,2010,0.97522
slb,2011,0.97292
slb,2012,0.97955
slb,2013,0.98919
slb,2014,0.97229
slb,2015,0.98953
slb,2016,0.98814
slb,2017,0.99269
slb,2018,0.99609
slb,2019,0.99244
sle,1971,0.65205
sle,1972,0.66017
sle,1973,0.63016
sle,1974,0.64331
sle,1975,0.63133
sle,1976,0.63878
sle,1977,0.64635
sle,1978,0.64802
sle,1980,0.66285
sle,1981,0.70208
sle,1982,0.67524
sle,1983,0.68015
sle,1984,0.68256
sle,1985,0.68361
sle,1988,0.68609
sle,1989,0.71517
sle,1990,0.68579
sle,1991,0.69481
sle,2000,0.93421
sle,2001,0.70804
sle,2011,0.9483
sle,2012,0.98979
sle,2013,1.00134
sle,2015,1.01415
sle,2016,1.01101
sle,2017,1.01891
sle,2018,1.03486
sle,2019,1.02634
sle,2020,1.03372
slv,1970,0.93303
slv,1971,0.94163
slv,1972,0.95071
slv,1973,0.94984
slv,1974,0.95689
slv,1975,0.95843
slv,1976,0.96792
slv,1977,0.96056
slv,1978,0.96531
slv,1979,0.97192
slv,1980,1.01104
slv,1981,0.98528
slv,1982,0.97676
slv,1983,0.98029
slv,1984,0.99228
slv,1987,0.99182
slv,1988,0.99431
slv,1989,0.98729
slv,1991,0.98024
slv,1992,0.9861
slv,1993,0.9814
slv,1995,0.98424
slv,1996,0.97336
slv,1997,0.9662
slv,1998,0.96881
slv,1999,0.95967
slv,2000,0.954
slv,2001,0.96028
slv,2002,0.94877
slv,2003,0.96452
slv,2004,0.96733
slv,2005,0.96592
slv,2006,0.96526
slv,2007,1.00164
slv,2008,0.96571
slv,2009,0.96475
slv,2010,0.95479
slv,2011,0.95319
slv,2012,0.95209
slv,2013,0.95352
slv,2014,0.95772
slv,2015,0.95835
slv,2016,0.96099
slv,2017,0.96637
slv,2018,0.9683
slv,2019,0.97564
smr,2018,1.0535
smr,2019,1.07912
smr,2020,0.97554
som,1971,0.31912
som,1972,0.32476
som,1973,0.34779
som,1974,0.40258
som,1976,0.5458
som,1977,0.54665
som,1978,0.57237
som,1979,0.56746
som,1980,0.57695
som,1981,0.55702
som,1982,0.54367
som,1983,0.53078
som,1984,0.54144
som,1985,0.52219
som,1986,0.5006
som,2007,0.55316
srb,1999,0.98942
srb,2000,0.99038
srb,2001,0.99748
srb,2002,0.99443
srb,2003,1.00032
srb,2004,1.00109
srb,2005,1.00525
srb,2006,0.99955
srb,2007,0.99871
srb,2008,0.99844
srb,2009,0.98974
srb,2010,0.99495
srb,2011,1.00036
srb,2012,0.99994
srb,2013,1.00093
srb,2014,1.00448
srb,2015,0.99775
srb,2016,0.99799
srb,2017,1.00096
srb,2018,1.0003
srb,2019,0.99901
srb,2020,0.99887
ssd,2011,0.66209
ssd,2015,0.7078
stp,1971,0.81945
stp,1972,0.99061
stp,1973,0.8305
stp,1977,0.93404
stp,1978,0.91781
stp,1983,0.9759
stp,1984,0.97363
stp,1987,0.94248
stp,1988,0.95382
stp,1990,0.91504
stp,1991,0.92036
stp,1992,0.97677
stp,1996,0.97386
stp,1998,0.81371
stp,1999,0.96101
stp,2002,0.9467
stp,2003,0.95361
stp,2004,0.96257
stp,2005,0.96081
stp,2007,0.98926
stp,2008,0.97619
stp,2009,1.00427
stp,2010,0.99332
stp,2011,0.97067
stp,2012,0.9711
stp,2013,0.9797
stp,2014,0.96457
stp,2015,0.96129
stp,2016,0.95747
stp,2017,0.96736
sur,1971,0.94167
sur,1972,0.94602
sur,1973,0.94746
sur,1974,0.94719
sur,1975,0.87374
sur,1976,0.93617
sur,1977,0.93187
sur,1978,0.94233
sur,1979,0.94101
sur,1982,0.95551
sur,1985,0.97831
sur,1986,0.97117
sur,1987,0.98596
sur,1988,0.98832
sur,1989,1.00831
sur,1990,1.10144
sur,1991,1.02402
sur,1992,1.01413
sur,1993,0.9823
sur,1994,1.04346
sur,2001,1.0081
sur,2002,0.99111
sur,2005,0.98432
sur,2006,0.99237
sur,2007,0.9807
sur,2008,1.0005
sur,2009,1.00115
sur,2010,0.99667
sur,2011,1.00104
sur,2012,0.99702
sur,2013,1.01486
sur,2014,1.01702
sur,2015,1.01013
sur,2016,1.0028
sur,2017,1.00379
sur,2018,0.99762
sur,2019,0.99871
svk,1991,0.99075
svk,1992,0.99336
svk,1993,0.99574
svk,1994,0.99815
svk,1995,0.99918
svk,1996,1.00032
svk,1997,1.0014
svk,1998,0.99024
svk,1999,0.98449
svk,2000,0.98672
svk,2001,0.99351
svk,2002,0.99616
svk,2003,0.9884
svk,2004,0.98893
svk,2005,0.98862
svk,2006,0.98898
svk,2007,0.994
svk,2008,0.99321
svk,2009,0.99349
svk,2010,0.99129
svk,2011,0.99129
svk,2012,0.99019
svk,2013,0.98557
svk,2014,0.99045
svk,2015,0.99201
svk,2016,0.98865
svk,2017,0.99423
svk,2018,0.99676
svk,2019,0.99534
svn,1993,0.99422
svn,1994,0.99984
svn,1995,0.99867
svn,1996,1.00106
svn,1997,0.99462
svn,1998,0.99714
svn,1999,0.99341
svn,2000,1.02277
svn,2001,0.99384
svn,2002,0.99114
svn,2003,0.99269
svn,2004,0.99655
svn,2005,0.98973
svn,2006,0.99362
svn,2007,0.99263
svn,2008,0.99619
svn,2009,0.99796
svn,2010,0.99947
svn,2011,1.00402
svn,2012,1.00608
svn,2013,1.00675
svn,2014,1.00462
svn,2015,1.00744
svn,2016,1.00739
svn,2017,1.00328
svn,2018,1.00138
svn,2019,0.99838
swe,1971,1.01956
swe,1972,1.01856
swe,1973,1.01638
swe,1974,1.01086
swe,1975,1.00969
swe,1976,1.00865
swe,1977,1.00701
swe,1978,1.00417
swe,1979,0.99893
swe,1980,1.00002
swe,1981,1.00113
swe,1982,0.99977
swe,1983,1.00149
swe,1984,0.99814
swe,1985,1.01216
swe,1986,0.99743
swe,1987,0.99778
swe,1988,0.99827
swe,1989,0.99964
swe,1990,1.00054
swe,1991,1.00222
swe,1992,1.00315
swe,1993,1.01444
swe,1994,1.01473
swe,1995,1.01448
swe,1996,1.0146
swe,1997,1.0147
swe,1998,1.03453
swe,1999,1.02999
swe,2000,1.02561
swe,2001,1.02548
swe,2002,1.02733
swe,2003,1.02555
swe,2004,0.99526
swe,2005,0.997
swe,2006,0.99755
swe,2007,0.99722
swe,2008,0.99476
swe,2009,0.99509
swe,2010,0.99476
swe,2011,0.99601
swe,2012,0.99845
swe,2013,1.05919
swe,2014,1.05586
swe,2015,1.04178
swe,2016,1.02604
swe,2017,1.01348
swe,2018,1.01764
swe,2019,1.03958
swz,1970,0.92893
swz,1971,0.93103
swz,1972,0.92769
swz,1973,0.93586
swz,1974,0.94971
swz,1975,0.95842
swz,1976,0.96446
swz,1977,0.97352
swz,1978,0.98553
swz,1979,0.99275
swz,1980,0.99546
swz,1981,0.98854
swz,1982,0.98922
swz,1983,0.98294
swz,1984,0.98789
swz,1985,0.98722
swz,1986,0.99312
swz,1987,0.99392
swz,1988,0.99456
swz,1989,1.00208
swz,1990,0.99536
swz,1991,0.9876
swz,1992,0.9833
swz,1993,0.97624
swz,1994,0.98029
swz,1995,0.97778
swz,1996,0.96998
swz,1997,0.97003
swz,1998,0.95888
swz,1999,0.95823
swz,2000,0.94499
swz,2001,0.95243
swz,2002,0.92949
swz,2003,0.94453
swz,2004,0.93085
swz,2005,0.92712
swz,2006,0.91671
swz,2007,0.91248
swz,2009,0.905
swz,2010,0.90746
swz,2011,0.88533
swz,2012,0.90337
swz,2013,0.9029
swz,2014,0.90716
swz,2015,0.90907
swz,2016,0.91816
swz,2017,0.92021
swz,2018,0.92264
swz,2019,0.92256
sxm,2012,1.01615
sxm,2014,1.0108
syc,1970,1.05123
syc,1971,1.05627
syc,1972,1.06001
syc,1973,1.08222
syc,1974,1.09349
syc,1975,1.12219
syc,1976,1.0665
syc,1977,1.07943
syc,1978,1.06563
syc,1979,1.03606
syc,1980,1.02443
syc,1981,1.00713
syc,1982,1.00897
syc,1983,1.0197
syc,1984,1.03717
syc,1985,1.03592
syc,1986,1.02084
syc,1987,1.03717
syc,1988,1.03296
syc,1989,0.99917
syc,1991,1.0005
syc,1992,0.98796
syc,1993,0.98583
syc,1994,1.01139
syc,1995,1.01524
syc,1996,1.025
syc,1997,1.01372
syc,1998,1.02103
syc,1999,1.02688
syc,2000,1.02848
syc,2001,1.01065
syc,2002,0.99729
syc,2003,0.98533
syc,2004,0.99161
syc,2005,0.98106
syc,2006,0.99684
syc,2007,1.02145
syc,2008,1.03263
syc,2009,1.0283
syc,2010,1.03083
syc,2011,1.05209
syc,2012,1.03965
syc,2013,1.02156
syc,2014,1.01518
syc,2015,1.03043
syc,2016,1.03249
syc,2017,1.05168
syc,2018,1.05868
syc,2019,1.04867
