geo,time,sh_dyn_1519
afg,1990,20.2
afg,1991,18.9
afg,1992,17.6
afg,1993,16.5
afg,1994,15.3
afg,1995,14.2
afg,1996,13.2
afg,1997,12.2
afg,1998,11.3
afg,1999,10.4
afg,2000,9.7
afg,2001,9
afg,2002,8.4
afg,2003,7.9
afg,2004,7.5
afg,2005,7.3
afg,2006,7.3
afg,2007,7.4
afg,2008,7.7
afg,2009,8.2
afg,2010,8.9
afg,2011,9.7
afg,2012,10.7
afg,2013,11.7
afg,2014,12.6
afg,2015,13.4
afg,2016,13.7
afg,2017,13.7
afg,2018,13.5
afg,2019,13.3
afg,2020,13
ago,1990,27.3
ago,1991,27.2
ago,1992,27.3
ago,1993,27.2
ago,1994,27.2
ago,1995,27.2
ago,1996,27
ago,1997,26.8
ago,1998,26.5
ago,1999,26.1
ago,2000,25.7
ago,2001,25.1
ago,2002,24.5
ago,2003,23.8
ago,2004,23.1
ago,2005,22.2
ago,2006,21.3
ago,2007,20.4
ago,2008,19.5
ago,2009,18.6
ago,2010,17.8
ago,2011,17
ago,2012,16.2
ago,2013,15.5
ago,2014,14.8
ago,2015,14.3
ago,2016,13.8
ago,2017,13.5
ago,2018,13.1
ago,2019,12.7
ago,2020,12.4
alb,1990,3.3
alb,1991,3.4
alb,1992,3.6
alb,1993,3.7
alb,1994,3.7
alb,1995,3.8
alb,1996,3.8
alb,1997,4.7
alb,1998,3.8
alb,1999,3.6
alb,2000,3.4
alb,2001,3.1
alb,2002,2.9
alb,2003,2.7
alb,2004,2.6
alb,2005,2.6
alb,2006,2.6
alb,2007,2.6
alb,2008,2.6
alb,2009,2.6
alb,2010,2.6
alb,2011,2.6
alb,2012,2.5
alb,2013,2.4
alb,2014,2.3
alb,2015,2.2
alb,2016,2
alb,2017,1.9
alb,2018,1.8
alb,2019,1.7
alb,2020,1.6
and,1990,4
and,1991,3.8
and,1992,3.7
and,1993,3.5
and,1994,3.4
and,1995,3.2
and,1996,3.1
and,1997,3
and,1998,2.9
and,1999,2.7
and,2000,2.6
and,2001,2.5
and,2002,2.4
and,2003,2.3
and,2004,2.3
and,2005,2.2
and,2006,2.1
and,2007,2
and,2008,1.9
and,2009,1.8
and,2010,1.8
and,2011,1.7
and,2012,1.6
and,2013,1.6
and,2014,1.5
and,2015,1.4
and,2016,1.4
and,2017,1.3
and,2018,1.3
and,2019,1.2
and,2020,1.2
are,1990,3.3
are,1991,3.2
are,1992,3.1
are,1993,3.1
are,1994,3
are,1995,3
are,1996,2.9
are,1997,2.9
are,1998,2.8
are,1999,2.8
are,2000,2.8
are,2001,2.7
are,2002,2.7
are,2003,2.7
are,2004,2.7
are,2005,2.6
are,2006,2.6
are,2007,2.6
are,2008,2.6
are,2009,2.5
are,2010,2.5
are,2011,2.5
are,2012,2.4
are,2013,2.4
are,2014,2.4
are,2015,2.4
are,2016,2.4
are,2017,2.4
are,2018,2.4
are,2019,2.3
are,2020,2.3
arg,1990,3.7
arg,1991,3.6
arg,1992,3.6
arg,1993,3.6
arg,1994,3.7
arg,1995,3.7
arg,1996,3.7
arg,1997,3.8
arg,1998,3.9
arg,1999,3.9
arg,2000,3.9
arg,2001,3.9
arg,2002,3.8
arg,2003,3.7
arg,2004,3.6
arg,2005,3.5
arg,2006,3.5
arg,2007,3.6
arg,2008,3.7
arg,2009,3.8
arg,2010,3.9
arg,2011,4
arg,2012,4
arg,2013,4
arg,2014,3.9
arg,2015,3.8
arg,2016,3.7
arg,2017,3.5
arg,2018,3.4
arg,2019,3.2
arg,2020,3.1
arm,1990,2.4
arm,1991,2.6
arm,1992,3.5
arm,1993,4.5
arm,1994,4.7
arm,1995,4.3
arm,1996,3.7
arm,1997,3.1
arm,1998,2.6
arm,1999,2.2
arm,2000,2
arm,2001,1.8
arm,2002,1.8
arm,2003,1.8
arm,2004,1.8
arm,2005,1.9
arm,2006,1.9
arm,2007,2
arm,2008,2.1
arm,2009,2.2
arm,2010,2.3
arm,2011,2.2
arm,2012,2.1
arm,2013,2.2
arm,2014,2.4
arm,2015,2.8
arm,2016,3
arm,2017,3
arm,2018,2.7
arm,2019,2.2
arm,2020,1.7
atg,1990,6.8
atg,1991,6.5
atg,1992,6.2
atg,1993,5.9
atg,1994,5.7
atg,1995,5.4
atg,1996,5.2
atg,1997,5
atg,1998,4.8
atg,1999,4.6
atg,2000,4.4
atg,2001,4.3
atg,2002,4.2
atg,2003,4
atg,2004,3.9
atg,2005,3.9
atg,2006,3.8
atg,2007,3.7
atg,2008,3.6
atg,2009,3.6
atg,2010,3.5
atg,2011,3.4
atg,2012,3.3
atg,2013,3.2
atg,2014,3.1
atg,2015,3
atg,2016,3
atg,2017,2.9
atg,2018,2.8
atg,2019,2.7
atg,2020,2.6
aus,1990,3.3
aus,1991,3
aus,1992,2.9
aus,1993,2.8
aus,1994,2.8
aus,1995,2.8
aus,1996,2.9
aus,1997,2.9
aus,1998,2.9
aus,1999,2.8
aus,2000,2.6
aus,2001,2.4
aus,2002,2.2
aus,2003,2.1
aus,2004,2
aus,2005,2
aus,2006,1.9
aus,2007,1.9
aus,2008,1.8
aus,2009,1.7
aus,2010,1.7
aus,2011,1.6
aus,2012,1.6
aus,2013,1.5
aus,2014,1.5
aus,2015,1.5
aus,2016,1.5
aus,2017,1.5
aus,2018,1.5
aus,2019,1.6
aus,2020,1.6
aut,1990,3.5
aut,1991,3.6
aut,1992,3.6
aut,1993,3.5
aut,1994,3.5
aut,1995,3.3
aut,1996,3.2
aut,1997,3
aut,1998,2.9
aut,1999,2.8
aut,2000,2.7
aut,2001,2.7
aut,2002,2.7
aut,2003,2.6
aut,2004,2.5
aut,2005,2.5
aut,2006,2.4
aut,2007,2.3
aut,2008,2.2
aut,2009,2
aut,2010,1.9
aut,2011,1.8
aut,2012,1.7
aut,2013,1.6
aut,2014,1.5
aut,2015,1.4
aut,2016,1.4
aut,2017,1.4
aut,2018,1.3
aut,2019,1.3
aut,2020,1.3
aze,1990,3
aze,1991,4.5
aze,1992,8.9
aze,1993,12.7
aze,1994,10.1
aze,1995,6.3
aze,1996,4.7
aze,1997,4.3
aze,1998,4.1
aze,1999,3.6
aze,2000,3.2
aze,2001,2.9
aze,2002,2.8
aze,2003,2.7
aze,2004,2.7
aze,2005,2.8
aze,2006,2.8
aze,2007,2.7
aze,2008,2.9
aze,2009,2.7
aze,2010,2.7
aze,2011,2.7
aze,2012,2.8
aze,2013,2.7
aze,2014,2.7
aze,2015,2.7
aze,2016,2.7
aze,2017,2.6
aze,2018,2.6
aze,2019,2.8
aze,2020,5.3
bdi,1990,31
bdi,1991,32.6
bdi,1992,34.2
bdi,1993,62.2
bdi,1994,36.5
bdi,1995,36.4
bdi,1996,35.5
bdi,1997,33.9
bdi,1998,31.6
bdi,1999,29
bdi,2000,26.3
bdi,2001,23.7
bdi,2002,21.4
bdi,2003,19.4
bdi,2004,17.5
bdi,2005,15.7
bdi,2006,14.1
bdi,2007,12.6
bdi,2008,11.5
bdi,2009,10.7
bdi,2010,10.1
bdi,2011,9.8
bdi,2012,9.6
bdi,2013,9.5
bdi,2014,9.4
bdi,2015,9.3
bdi,2016,9.2
bdi,2017,9.1
bdi,2018,8.9
bdi,2019,8.7
bdi,2020,8.5
bel,1990,3.1
bel,1991,3
bel,1992,3
bel,1993,2.9
bel,1994,2.9
bel,1995,2.8
bel,1996,2.7
bel,1997,2.7
bel,1998,2.6
bel,1999,2.6
bel,2000,2.5
bel,2001,2.4
bel,2002,2.3
bel,2003,2.2
bel,2004,2.1
bel,2005,2
bel,2006,1.9
bel,2007,1.8
bel,2008,1.7
bel,2009,1.6
bel,2010,1.6
bel,2011,1.5
bel,2012,1.4
bel,2013,1.4
bel,2014,1.3
bel,2015,1.2
bel,2016,1.2
bel,2017,1.1
bel,2018,1.1
bel,2019,1
bel,2020,1
ben,1990,14.8
ben,1991,14.2
ben,1992,13.6
ben,1993,13.2
ben,1994,12.8
ben,1995,12.4
ben,1996,12
ben,1997,11.7
ben,1998,11.3
ben,1999,11
ben,2000,10.7
ben,2001,10.4
ben,2002,10.2
ben,2003,10
ben,2004,9.8
ben,2005,9.6
ben,2006,9.5
ben,2007,9.5
ben,2008,9.5
ben,2009,9.6
ben,2010,9.8
ben,2011,10
ben,2012,10.3
ben,2013,10.6
ben,2014,10.9
ben,2015,11.2
ben,2016,11.5
ben,2017,11.6
ben,2018,11.6
ben,2019,11.5
ben,2020,11.3
bfa,1990,18.4
bfa,1991,18.2
bfa,1992,18
bfa,1993,17.8
bfa,1994,17.5
bfa,1995,17.2
bfa,1996,16.8
bfa,1997,16.3
bfa,1998,15.8
bfa,1999,15.1
bfa,2000,14.5
bfa,2001,13.9
bfa,2002,13.3
bfa,2003,12.9
bfa,2004,12.4
bfa,2005,12.1
bfa,2006,11.7
bfa,2007,11.3
bfa,2008,11
bfa,2009,10.6
bfa,2010,10.3
bfa,2011,10
bfa,2012,9.6
bfa,2013,9.3
bfa,2014,9.1
bfa,2015,8.8
bfa,2016,8.5
bfa,2017,8.3
bfa,2018,8
bfa,2019,7.7
bfa,2020,7.5
bgd,1990,10.1
bgd,1991,13.1
bgd,1992,9.8
bgd,1993,9.6
bgd,1994,9.3
bgd,1995,8.8
bgd,1996,8.3
bgd,1997,7.6
bgd,1998,6.9
bgd,1999,6.3
bgd,2000,5.9
bgd,2001,5.6
bgd,2002,5.4
bgd,2003,5.3
bgd,2004,5.3
bgd,2005,5.3
bgd,2006,5.3
bgd,2007,5.3
bgd,2008,5.2
bgd,2009,5.2
bgd,2010,5.1
bgd,2011,5.1
bgd,2012,5.1
bgd,2013,5.2
bgd,2014,5.4
bgd,2015,5.6
bgd,2016,5.7
bgd,2017,5.8
bgd,2018,5.7
bgd,2019,5.6
bgd,2020,5.5
bgr,1990,3.5
bgr,1991,3.5
bgr,1992,3.6
bgr,1993,3.6
bgr,1994,3.6
bgr,1995,3.5
bgr,1996,3.4
bgr,1997,3.3
bgr,1998,3.2
bgr,1999,3
bgr,2000,2.9
bgr,2001,2.7
bgr,2002,2.6
bgr,2003,2.6
bgr,2004,2.5
bgr,2005,2.6
bgr,2006,2.6
bgr,2007,2.6
bgr,2008,2.6
bgr,2009,2.6
bgr,2010,2.5
bgr,2011,2.4
bgr,2012,2.4
bgr,2013,2.3
bgr,2014,2.3
bgr,2015,2.3
bgr,2016,2.3
bgr,2017,2.3
bgr,2018,2.3
bgr,2019,2.3
bgr,2020,2.3
bhr,1990,3
bhr,1991,3
bhr,1992,3
bhr,1993,3
bhr,1994,3
bhr,1995,2.9
bhr,1996,2.9
bhr,1997,2.9
bhr,1998,2.8
bhr,1999,2.8
bhr,2000,2.7
bhr,2001,2.7
bhr,2002,2.7
bhr,2003,2.6
bhr,2004,2.6
bhr,2005,2.5
bhr,2006,2.5
bhr,2007,2.5
bhr,2008,2.4
bhr,2009,2.4
bhr,2010,2.3
bhr,2011,2.3
bhr,2012,2.2
bhr,2013,2.2
bhr,2014,2.1
bhr,2015,2.1
bhr,2016,2
bhr,2017,1.9
bhr,2018,1.9
bhr,2019,1.8
bhr,2020,1.7
bhs,1990,4
bhs,1991,4.3
bhs,1992,4.5
bhs,1993,4.7
bhs,1994,4.9
bhs,1995,5.1
bhs,1996,5.2
bhs,1997,5.2
bhs,1998,5.2
bhs,1999,5
bhs,2000,4.8
bhs,2001,4.7
bhs,2002,4.5
bhs,2003,4.4
bhs,2004,4.4
bhs,2005,4.4
bhs,2006,4.5
bhs,2007,4.6
bhs,2008,4.8
bhs,2009,5
bhs,2010,5.1
bhs,2011,5.2
bhs,2012,5.3
bhs,2013,5.3
bhs,2014,5.2
bhs,2015,5
bhs,2016,4.8
bhs,2017,4.6
bhs,2018,4.3
bhs,2019,6.3
bhs,2020,3.9
bih,1990,2.6
bih,1991,2.8
bih,1992,29.4
bih,1993,30.4
bih,1994,19.7
bih,1995,4.1
bih,1996,2.6
bih,1997,2.4
bih,1998,2.3
bih,1999,2.1
bih,2000,2
bih,2001,2
bih,2002,1.9
bih,2003,1.9
bih,2004,1.8
bih,2005,1.8
bih,2006,1.8
bih,2007,1.7
bih,2008,1.6
bih,2009,1.6
bih,2010,1.5
bih,2011,1.5
bih,2012,1.5
bih,2013,1.5
bih,2014,1.5
bih,2015,1.6
bih,2016,1.6
bih,2017,1.7
bih,2018,1.7
bih,2019,1.7
bih,2020,1.6
blr,1990,4.2
blr,1991,4.4
blr,1992,4.5
blr,1993,4.6
blr,1994,4.5
blr,1995,4.5
blr,1996,4.4
blr,1997,4.4
blr,1998,4.3
blr,1999,4.3
blr,2000,4.2
blr,2001,4.1
blr,2002,3.9
blr,2003,3.8
blr,2004,3.6
blr,2005,3.5
blr,2006,3.4
blr,2007,3.3
blr,2008,3.2
blr,2009,3.1
blr,2010,3
blr,2011,2.9
blr,2012,2.7
blr,2013,2.5
blr,2014,2.3
blr,2015,2.1
blr,2016,2
blr,2017,1.9
blr,2018,1.8
blr,2019,1.7
blr,2020,1.6
blz,1990,2.9
blz,1991,3.2
blz,1992,3.6
blz,1993,4
blz,1994,4.4
blz,1995,4.8
blz,1996,5.2
blz,1997,5.6
blz,1998,5.8
blz,1999,5.9
blz,2000,6
blz,2001,6
blz,2002,6
blz,2003,6
blz,2004,6
blz,2005,6
blz,2006,6
blz,2007,5.9
blz,2008,5.9
blz,2009,5.9
blz,2010,5.9
blz,2011,5.8
blz,2012,5.7
blz,2013,5.5
blz,2014,5.3
blz,2015,5.1
blz,2016,4.9
blz,2017,4.7
blz,2018,4.5
blz,2019,4.3
blz,2020,4.1
bol,1990,11.9
bol,1991,11.4
bol,1992,11
bol,1993,10.7
bol,1994,10.4
bol,1995,10.1
bol,1996,9.8
bol,1997,9.5
bol,1998,9.3
bol,1999,9
bol,2000,8.8
bol,2001,8.5
bol,2002,8.2
bol,2003,7.9
bol,2004,7.6
bol,2005,7.3
bol,2006,7.1
bol,2007,6.8
bol,2008,6.6
bol,2009,6.4
bol,2010,6.2
bol,2011,6.1
bol,2012,5.9
bol,2013,5.7
bol,2014,5.5
bol,2015,5.3
bol,2016,5.2
bol,2017,5
bol,2018,4.9
bol,2019,4.7
bol,2020,4.6
bra,1990,5.4
bra,1991,5.3
bra,1992,5.2
bra,1993,5.2
bra,1994,5.3
bra,1995,5.4
bra,1996,5.5
bra,1997,5.5
bra,1998,5.4
bra,1999,5.4
bra,2000,5.4
bra,2001,5.4
bra,2002,5.5
bra,2003,5.5
bra,2004,5.4
bra,2005,5.4
bra,2006,5.3
bra,2007,5.4
bra,2008,5.4
bra,2009,5.5
bra,2010,5.6
bra,2011,5.8
bra,2012,6
bra,2013,6.2
bra,2014,6.3
bra,2015,6.3
bra,2016,6.2
bra,2017,6
bra,2018,5.7
bra,2019,5.3
bra,2020,4.9
brb,1990,4.4
brb,1991,4.2
brb,1992,3.9
brb,1993,3.8
brb,1994,3.6
brb,1995,3.5
brb,1996,3.4
brb,1997,3.4
brb,1998,3.4
brb,1999,3.4
brb,2000,3.4
brb,2001,3.4
brb,2002,3.5
brb,2003,3.5
brb,2004,3.5
brb,2005,3.5
brb,2006,3.5
brb,2007,3.4
brb,2008,3.4
brb,2009,3.3
brb,2010,3.2
brb,2011,3.1
brb,2012,2.9
brb,2013,2.8
brb,2014,2.7
brb,2015,2.6
brb,2016,2.5
brb,2017,2.5
brb,2018,2.4
brb,2019,2.3
brb,2020,2.2
brn,1990,5.8
brn,1991,5.5
brn,1992,5.3
brn,1993,5
brn,1994,4.8
brn,1995,4.5
brn,1996,4.2
brn,1997,3.9
brn,1998,3.7
brn,1999,3.4
brn,2000,3.1
brn,2001,2.9
brn,2002,2.7
brn,2003,2.6
brn,2004,2.4
brn,2005,2.3
brn,2006,2.2
brn,2007,2.1
brn,2008,2
brn,2009,2
brn,2010,1.9
brn,2011,1.8
brn,2012,1.7
brn,2013,1.7
brn,2014,1.6
brn,2015,1.5
brn,2016,1.4
brn,2017,1.3
brn,2018,1.2
brn,2019,1.1
brn,2020,1.1
btn,1990,16.9
btn,1991,15.9
btn,1992,14.9
btn,1993,14
btn,1994,13.1
btn,1995,12.3
btn,1996,11.6
btn,1997,11
btn,1998,10.5
btn,1999,10
btn,2000,9.6
btn,2001,9.3
btn,2002,9
btn,2003,8.6
btn,2004,8.4
btn,2005,8.1
btn,2006,7.9
btn,2007,7.6
btn,2008,7.4
btn,2009,7.3
btn,2010,7.1
btn,2011,6.9
btn,2012,6.7
btn,2013,6.6
btn,2014,6.4
btn,2015,6.2
btn,2016,6.1
btn,2017,5.9
btn,2018,5.7
btn,2019,5.5
btn,2020,5.4
bwa,1990,13.3
bwa,1991,13
bwa,1992,12.7
bwa,1993,12.3
bwa,1994,12
bwa,1995,11.6
bwa,1996,11.2
bwa,1997,10.8
bwa,1998,10.5
bwa,1999,10.1
bwa,2000,9.7
bwa,2001,9.3
bwa,2002,9
bwa,2003,8.6
bwa,2004,8.2
bwa,2005,7.8
bwa,2006,7.5
bwa,2007,7.2
bwa,2008,6.9
bwa,2009,6.7
bwa,2010,6.4
bwa,2011,6.2
bwa,2012,6.1
bwa,2013,5.9
bwa,2014,5.7
bwa,2015,5.5
bwa,2016,5.3
bwa,2017,5.1
bwa,2018,4.9
bwa,2019,4.8
bwa,2020,4.6
caf,1990,18.4
caf,1991,18.4
caf,1992,18.4
caf,1993,18.4
caf,1994,18.4
caf,1995,18.3
caf,1996,18.3
caf,1997,18.3
caf,1998,18.2
caf,1999,18.2
caf,2000,18.1
caf,2001,18.1
caf,2002,18.2
caf,2003,18.1
caf,2004,17.9
caf,2005,17.6
caf,2006,17.2
caf,2007,16.7
caf,2008,16.2
caf,2009,15.7
caf,2010,15.2
caf,2011,14.8
caf,2012,14.3
caf,2013,13.8
caf,2014,13.4
caf,2015,13
caf,2016,12.6
caf,2017,13.4
caf,2018,11.8
caf,2019,11.4
caf,2020,11.1
can,1990,3.4
can,1991,3.3
can,1992,3.1
can,1993,3
can,1994,2.9
can,1995,2.8
can,1996,2.7
can,1997,2.7
can,1998,2.6
can,1999,2.5
can,2000,2.5
can,2001,2.4
can,2002,2.4
can,2003,2.3
can,2004,2.3
can,2005,2.2
can,2006,2.2
can,2007,2.1
can,2008,2
can,2009,2
can,2010,1.9
can,2011,1.8
can,2012,1.8
can,2013,1.7
can,2014,1.7
can,2015,1.7
can,2016,1.7
can,2017,1.7
can,2018,1.7
can,2019,1.7
can,2020,1.7
che,1990,3.2
che,1991,3.1
che,1992,2.9
che,1993,2.8
che,1994,2.7
che,1995,2.6
che,1996,2.5
che,1997,2.3
che,1998,2.2
che,1999,2.1
che,2000,2.1
che,2001,2
che,2002,1.9
che,2003,1.9
che,2004,1.8
che,2005,1.8
che,2006,1.7
che,2007,1.6
che,2008,1.5
che,2009,1.4
che,2010,1.4
che,2011,1.3
che,2012,1.2
che,2013,1.2
che,2014,1.1
che,2015,1.1
che,2016,1.1
che,2017,1.1
che,2018,1.1
che,2019,1.1
che,2020,1.2
chl,1990,3.3
chl,1991,3.3
chl,1992,3.2
chl,1993,3.1
chl,1994,3.1
chl,1995,3
chl,1996,3
chl,1997,2.9
chl,1998,2.8
chl,1999,2.7
chl,2000,2.6
chl,2001,2.5
chl,2002,2.5
chl,2003,2.4
chl,2004,2.4
chl,2005,2.4
chl,2006,2.4
chl,2007,2.4
chl,2008,2.4
chl,2009,2.4
chl,2010,2.4
chl,2011,2.4
chl,2012,2.3
chl,2013,2.2
chl,2014,2.2
chl,2015,2.2
chl,2016,2.1
chl,2017,2.1
chl,2018,2.1
chl,2019,2.1
chl,2020,2.1
chn,1990,5.1
chn,1991,4.9
chn,1992,4.7
chn,1993,4.6
chn,1994,4.4
chn,1995,4.2
chn,1996,4
chn,1997,3.8
chn,1998,3.6
chn,1999,3.4
chn,2000,3.2
chn,2001,3.1
chn,2002,2.9
chn,2003,2.8
chn,2004,2.6
chn,2005,2.5
chn,2006,2.4
chn,2007,2.2
chn,2008,2.1
chn,2009,2
chn,2010,1.9
chn,2011,1.8
chn,2012,1.7
chn,2013,1.6
chn,2014,1.6
chn,2015,1.5
chn,2016,1.5
chn,2017,1.4
chn,2018,1.4
chn,2019,1.3
chn,2020,1.3
civ,1990,13.2
civ,1991,13.2
civ,1992,13.3
civ,1993,13.4
civ,1994,13.5
civ,1995,13.6
civ,1996,13.7
civ,1997,13.7
civ,1998,13.8
civ,1999,13.8
civ,2000,13.8
civ,2001,13.8
civ,2002,13.8
civ,2003,13.7
civ,2004,13.7
civ,2005,13.6
civ,2006,13.6
civ,2007,13.6
civ,2008,13.6
civ,2009,13.5
civ,2010,13.5
civ,2011,13.4
civ,2012,13.2
civ,2013,12.9
civ,2014,12.6
civ,2015,12.2
civ,2016,11.9
civ,2017,11.6
civ,2018,11.3
civ,2019,11
civ,2020,10.6
cmr,1990,13.9
cmr,1991,13.8
cmr,1992,13.8
cmr,1993,13.8
cmr,1994,13.9
cmr,1995,13.9
cmr,1996,14
cmr,1997,14.1
cmr,1998,14.2
cmr,1999,14.2
cmr,2000,14.2
cmr,2001,14.1
cmr,2002,14.1
cmr,2003,14
cmr,2004,13.8
cmr,2005,13.7
cmr,2006,13.6
cmr,2007,13.4
cmr,2008,13.3
cmr,2009,13.1
cmr,2010,13
cmr,2011,12.9
cmr,2012,12.9
cmr,2013,12.9
cmr,2014,12.9
cmr,2015,12.9
cmr,2016,12.9
cmr,2017,12.8
cmr,2018,12.7
cmr,2019,12.5
cmr,2020,12.2
cod,1990,20.4
cod,1991,20.2
cod,1992,20.1
cod,1993,19.9
cod,1994,19.8
cod,1995,19.7
cod,1996,21.8
cod,1997,19.5
cod,1998,19.4
cod,1999,19.4
cod,2000,19.4
cod,2001,19.4
cod,2002,19.4
cod,2003,19.3
cod,2004,19.2
cod,2005,19.2
cod,2006,19.2
cod,2007,19.4
cod,2008,19.6
cod,2009,19.9
cod,2010,20.1
cod,2011,20.4
cod,2012,20.6
cod,2013,20.7
cod,2014,20.5
cod,2015,20.2
cod,2016,19.8
cod,2017,19.3
cod,2018,18.8
cod,2019,18.3
cod,2020,17.8
cog,1990,26.4
cog,1991,24.8
cog,1992,23.5
cog,1993,22.3
cog,1994,21.2
cog,1995,20.2
cog,1996,19.1
cog,1997,18
cog,1998,16.9
cog,1999,15.9
cog,2000,14.9
cog,2001,13.9
cog,2002,13
cog,2003,12.2
cog,2004,11.5
cog,2005,10.9
cog,2006,10.2
cog,2007,9.7
cog,2008,9.1
cog,2009,8.5
cog,2010,8
cog,2011,7.5
cog,2012,7.1
cog,2013,6.6
cog,2014,6.3
cog,2015,6
cog,2016,5.8
cog,2017,5.6
cog,2018,5.4
cog,2019,7.2
cog,2020,5.1
col,1990,9.7
col,1991,9.5
col,1992,9.2
col,1993,9
col,1994,8.7
col,1995,8.5
col,1996,8.3
col,1997,8.2
col,1998,8.3
col,1999,8.4
col,2000,8.5
col,2001,8.3
col,2002,7.8
col,2003,7
col,2004,6.3
col,2005,5.7
col,2006,5.4
col,2007,5.3
col,2008,5.3
col,2009,5.4
col,2010,5.4
col,2011,5.3
col,2012,5.1
col,2013,5
col,2014,4.8
col,2015,4.7
col,2016,4.6
col,2017,4.5
col,2018,4.5
col,2019,4.4
col,2020,4.2
com,1990,13.2
com,1991,12.6
com,1992,12.1
com,1993,11.6
com,1994,11.1
com,1995,10.6
com,1996,10.1
com,1997,9.7
com,1998,9.2
com,1999,8.8
com,2000,8.4
com,2001,7.9
com,2002,7.5
com,2003,7.1
com,2004,6.7
com,2005,6.3
com,2006,5.9
com,2007,5.6
com,2008,5.3
com,2009,5
com,2010,4.7
com,2011,4.5
com,2012,4.3
com,2013,4.2
com,2014,4
com,2015,3.9
com,2016,3.8
com,2017,3.7
com,2018,3.5
com,2019,3.4
com,2020,3.3
cpv,1990,3.6
cpv,1991,3.7
cpv,1992,3.9
cpv,1993,4
cpv,1994,4.1
cpv,1995,5.9
cpv,1996,4.3
cpv,1997,4.2
cpv,1998,4.2
cpv,1999,4
cpv,2000,3.9
cpv,2001,3.7
cpv,2002,3.6
cpv,2003,3.5
cpv,2004,3.4
cpv,2005,3.3
cpv,2006,3.2
cpv,2007,3.2
cpv,2008,3.1
cpv,2009,3.1
cpv,2010,3
cpv,2011,3
cpv,2012,2.9
cpv,2013,2.8
cpv,2014,2.7
cpv,2015,2.6
cpv,2016,2.4
cpv,2017,2.3
cpv,2018,2.1
cpv,2019,2
cpv,2020,1.9
cri,1990,2.7
cri,1991,2.8
cri,1992,2.8
cri,1993,2.9
cri,1994,3
cri,1995,3.1
cri,1996,3.1
cri,1997,3.2
cri,1998,3.2
cri,1999,3.2
cri,2000,3.1
cri,2001,3
cri,2002,2.9
cri,2003,2.9
cri,2004,2.9
cri,2005,2.8
cri,2006,2.9
cri,2007,3
cri,2008,3.1
cri,2009,3.1
cri,2010,2.9
cri,2011,2.7
cri,2012,2.6
cri,2013,2.6
cri,2014,2.6
cri,2015,2.8
cri,2016,2.9
cri,2017,3
cri,2018,3
cri,2019,2.8
cri,2020,2.6
cub,1990,4.6
cub,1991,4.6
cub,1992,4.5
cub,1993,4.4
cub,1994,4.3
cub,1995,4.1
cub,1996,3.9
cub,1997,3.6
cub,1998,3.4
cub,1999,3.1
cub,2000,2.9
cub,2001,2.7
cub,2002,2.6
cub,2003,2.4
cub,2004,2.3
cub,2005,2.2
cub,2006,2.2
cub,2007,2.1
cub,2008,2
cub,2009,2
cub,2010,2
cub,2011,2
cub,2012,2
cub,2013,2
cub,2014,2
cub,2015,2
cub,2016,2
cub,2017,2
cub,2018,2
cub,2019,2
cub,2020,2
cyp,1990,2.9
cyp,1991,3.1
cyp,1992,3.2
cyp,1993,3.3
cyp,1994,3.5
cyp,1995,3.5
cyp,1996,3.6
cyp,1997,3.6
cyp,1998,3.6
cyp,1999,3.5
cyp,2000,3.4
cyp,2001,3.3
cyp,2002,3.2
cyp,2003,3
cyp,2004,2.8
cyp,2005,2.6
cyp,2006,2.4
cyp,2007,2.2
cyp,2008,2
cyp,2009,1.8
cyp,2010,1.7
cyp,2011,1.6
cyp,2012,1.5
cyp,2013,1.4
cyp,2014,1.4
cyp,2015,1.3
cyp,2016,1.3
cyp,2017,1.2
cyp,2018,1.2
cyp,2019,1.1
cyp,2020,1.1
cze,1990,2.8
cze,1991,2.9
cze,1992,3
cze,1993,3
cze,1994,2.9
cze,1995,2.8
cze,1996,2.7
cze,1997,2.7
cze,1998,2.6
cze,1999,2.5
cze,2000,2.5
cze,2001,2.4
cze,2002,2.3
cze,2003,2.3
cze,2004,2.2
cze,2005,2.1
cze,2006,2
cze,2007,2
cze,2008,1.9
cze,2009,1.9
cze,2010,1.8
cze,2011,1.8
cze,2012,1.7
cze,2013,1.7
cze,2014,1.6
cze,2015,1.6
cze,2016,1.5
cze,2017,1.5
cze,2018,1.5
cze,2019,1.4
cze,2020,1.4
deu,1990,2.8
deu,1991,2.8
deu,1992,2.8
deu,1993,2.8
deu,1994,2.7
deu,1995,2.7
deu,1996,2.6
deu,1997,2.5
deu,1998,2.4
deu,1999,2.4
deu,2000,2.3
deu,2001,2.2
deu,2002,2
deu,2003,1.9
deu,2004,1.8
deu,2005,1.7
deu,2006,1.6
deu,2007,1.5
deu,2008,1.4
deu,2009,1.4
deu,2010,1.3
deu,2011,1.3
deu,2012,1.3
deu,2013,1.2
deu,2014,1.2
deu,2015,1.2
deu,2016,1.1
deu,2017,1.1
deu,2018,1.1
deu,2019,1.1
deu,2020,1.1
dji,1990,17.5
dji,1991,17.3
dji,1992,17.1
dji,1993,17
dji,1994,16.8
dji,1995,16.7
dji,1996,16.5
dji,1997,16.3
dji,1998,16.2
dji,1999,15.9
dji,2000,15.7
dji,2001,15.5
dji,2002,15.2
dji,2003,14.9
dji,2004,14.6
dji,2005,14.4
dji,2006,14.1
