geo,time,ne_gdi_stkb_cn
nor,2001,17023000000
nor,2002,16409000000
nor,2003,11341000000
nor,2004,36541000000
nor,2005,44865000000
nor,2006,71636000000
nor,2007,89068000000
nor,2008,92455000000
nor,2009,35898000000
nor,2010,121572000000
nor,2011,122941000000
nor,2012,117563000000
nor,2013,131226000000
nor,2014,122950000000
nor,2015,113648000000
nor,2016,89902000000
nor,2017,107859000000
nor,2018,146836000000
nor,2019,106143000000
nor,2020,101615000000
npl,1975,179000000
npl,1976,189000000
npl,1977,188000000
npl,1978,313000000
npl,1979,251000000
npl,1980,589000000
npl,1981,509000000
npl,1982,-151000000
npl,1983,52000000
npl,1984,444000000
npl,1985,798000000
npl,1986,1168000000
npl,1987,1073000000
npl,1988,1823000000
npl,1989,3023000000
npl,1990,2074000000
npl,1991,2294000000
npl,1992,2342000000
npl,1993,2375000000
npl,1994,2612000000
npl,1995,6861000000
npl,1996,11636000000
npl,1997,10290000000
npl,1998,9353000000
npl,1999,4792000000
npl,2000,18948000000
npl,2001,13898142100
npl,2002,3130800000
npl,2003,7310600000
npl,2004,22489700000
npl,2005,38367300000
npl,2006,40102000000
npl,2007,55442000000
npl,2008,68826000000
npl,2009,101990000000
npl,2010,191602000000
npl,2011,59685861257.6969
npl,2012,81101684876.33231
npl,2013,96419481850.20529
npl,2014,128013078706.396
npl,2015,90247265638.68359
npl,2016,-12107778763.845
npl,2017,207695515305.12897
npl,2018,245888037669.272
npl,2019,291874647571.86401
npl,2020,-1125352428.13599
nzl,1970,54086000
nzl,1971,98000000
nzl,1972,-82000000
nzl,1973,215000000
nzl,1974,725000000
nzl,1975,-287000000
nzl,1976,59000000
nzl,1977,133000000
nzl,1978,-246000000
nzl,1979,470000000
nzl,1980,-33000000
nzl,1981,165000000
nzl,1982,248000000
nzl,1983,375000000
nzl,1984,1111000000
nzl,1985,-154000000
nzl,1986,588000000
nzl,1987,-413000000
nzl,1988,-114000000
nzl,1989,1289000000
nzl,1990,-154000000
nzl,1991,-88000000
nzl,1992,624000000
nzl,1993,1432000000
nzl,1994,1166000000
nzl,1995,1182000000
nzl,1996,809000000
nzl,1997,817000000
nzl,1998,270000000
nzl,1999,1537000000
nzl,2000,1419000000
nzl,2001,1886000000
nzl,2002,1094000000
nzl,2003,1259000000
nzl,2004,1644000000
nzl,2005,1100000000
nzl,2006,-265000000
nzl,2007,1611000000
nzl,2008,51000000
nzl,2009,-851000000
nzl,2010,862000000
nzl,2011,1268000000
nzl,2012,789000000
nzl,2013,1844000000
nzl,2014,1260000000
nzl,2015,728000000
nzl,2016,1475000000
nzl,2017,2140000000
nzl,2018,1751000000
nzl,2019,46000000
omn,1998,162339800
omn,1999,-29981800
omn,2000,-5975300
omn,2001,11521200
omn,2002,27881100
omn,2003,106841200
omn,2004,336275800
omn,2005,-70472000
omn,2006,469650200
omn,2007,875058800
omn,2008,1372195900
omn,2009,-948568500
omn,2010,-407088800
omn,2011,-265500000
omn,2012,859400000
omn,2013,834200000
omn,2014,-429700000
omn,2015,714300000
omn,2016,-928000000
omn,2017,162200000
omn,2018,416500000
omn,2019,-707100000
omn,2020,-2318800000
pak,1960,536000000
pak,1961,206000000
pak,1962,223000000
pak,1963,254000000
pak,1964,153000000
pak,1965,352000000
pak,1966,391000000
pak,1967,854000000
pak,1968,332000000
pak,1969,567000000
pak,1970,706000000
pak,1971,847000000
pak,1972,850000000
pak,1973,1000000000
pak,1974,1000000000
pak,1975,2000000000
pak,1977,1000000000
pak,1978,1000000000
pak,1979,1750000000
pak,1980,2000000000
pak,1981,4500000000
pak,1982,7858000000
pak,1983,6701000000
pak,1984,7489000000
pak,1985,8600000000
pak,1986,9000000000
pak,1987,9500000000
pak,1988,10400000000
pak,1989,12400000000
pak,1990,14000000000
pak,1991,15800000000
pak,1992,18700000000
pak,1993,21100000000
pak,1994,24600000000
pak,1995,28200000000
pak,1996,34338000000
pak,1997,38275000000
pak,1998,71400000000
pak,1999,48000000000
pak,2000,67894000000
pak,2001,74041000000
pak,2002,78729000000
pak,2003,85991000000
pak,2004,99260000000
pak,2005,114019000000
pak,2006,131459000000
pak,2007,147837000000
pak,2008,170204000000
pak,2009,211195000000
pak,2010,237872000000
pak,2011,292423040000
pak,2012,320744000000
pak,2013,358170512000
pak,2014,402700880000
pak,2015,439088359900
pak,2016,465210128000
pak,2017,510756847100
pak,2018,553861000000
pak,2019,609380000000
pak,2020,664901000000
pan,1960,45536800
pan,1961,58985600
pan,1962,71101000
pan,1963,76929500
pan,1964,73978300
pan,1965,83130700
pan,1966,105874100
pan,1967,112883000
pan,1968,129207300
pan,1969,150445200
pan,1970,178627600
pan,1971,237386800
pan,1972,251347400
pan,1973,318990900
pan,1974,401142700
pan,1975,342489100
pan,1976,346607500
pan,1977,315353700
pan,1978,402959700
pan,1979,562154700
pan,1980,682997100
pan,1981,667730200
pan,1982,637425400
pan,1983,309703800
pan,1984,317226600
pan,1985,349248500
pan,1986,438857800
pan,1987,401908100
pan,1988,94202600
pan,1989,113670200
pan,1990,869468800
pan,1991,761375500
pan,1992,1066089200
pan,1993,910705400
pan,1994,1177846300
pan,1995,1417943700
pan,1996,1541430200
pan,1997,1510318800
pan,1998,1580564200
pan,1999,1398572000
pan,2000,1281756300
pan,2001,995237000
pan,2002,924407700
pan,2003,1055877200
pan,2004,1181058600
pan,2005,1154370300
pan,2006,1252781300
pan,2007,1741330500
pan,2008,2711264500
pan,2009,667104000
pan,2010,2531800000
pan,2011,2601100000
pan,2012,3322600000
pan,2013,2152000000
pan,2014,1835200000
pan,2015,1797400000
pan,2016,1244300000
pan,2017,1490011974.98706
pan,2018,1846004025.12402
pan,2019,773804095.03368
pan,2020,162222227.01739
per,1960,12.70615
per,1961,9.68176
per,1962,8.46377
per,1963,8.1856
per,1964,12.62577
per,1965,12.6709
per,1966,18.1968
per,1967,25.69314
per,1968,15.28705
per,1969,16.64136
per,1970,3.62815
per,1971,10.08342
per,1972,0.47902
per,1973,4.86001
per,1974,19.98141
per,1975,24.17659
per,1976,17.82987
per,1977,-12.88043
per,1978,1.48027
per,1979,59.04564
per,1980,152.6898
per,1981,415.90296
per,1982,473.12886
per,1983,530.35477
per,1984,711.06816
per,1985,1802.81318
per,1986,5570.95148
per,1987,20617.70844
per,1988,223796.3992
per,1989,5169476.71161
per,1990,-6999074.4158
per,1991,230985200
per,1992,613178900
per,1993,523031900
per,1994,1030000000
per,1995,939000000
per,1996,475000000
per,1997,449000000
per,1998,85000000
per,1999,-979000000
per,2000,-76000000
per,2001,352000000
per,2002,2384000000
per,2003,1204000000
per,2004,153000000
per,2005,556000000
per,2006,5412000000
per,2007,6544000000
per,2008,9706000000
per,2009,-7861000000
per,2010,1030000000
per,2011,4032000000
per,2012,-2228000000
per,2013,1486000000
per,2014,716000000
per,2015,7353000000
per,2016,3720000000
per,2017,717000000
per,2018,3203000000
per,2019,740000000
per,2020,-13178000000
phl,2000,-136845782000
phl,2001,24650493700
phl,2002,91133745600
phl,2003,40200557100
phl,2004,115195365400
phl,2005,20573011700
phl,2006,-178148843800
phl,2007,-198481639100
phl,2008,-10934733300
phl,2009,-100523573400
phl,2010,1856549200
phl,2011,178559065600
phl,2012,-42228645400
phl,2013,-18218399900
phl,2014,6863551000
phl,2015,-125424624500
phl,2016,-58265757600
phl,2017,-15471546100
phl,2018,-26943785000
phl,2019,-148526299900
phl,2020,-699712362200
png,1960,0
png,1961,1300000
png,1962,100000
png,1963,1800000
png,1964,5600000
png,1965,8000000
png,1966,5600000
png,1967,5400000
png,1968,6800000
png,1969,6100000
png,1970,10500000
png,1971,12000000
png,1972,13800000
png,1973,11400000
png,1974,19600000
png,1975,32700000
png,1976,22900000
png,1977,41200000
png,1978,43900000
png,1979,57100000
png,1980,36400000
png,1981,7400000
png,1982,-14200000
png,1983,-6200000
png,1984,71500000
png,1985,33800000
png,1986,-31500000
png,1987,34100000
png,1988,125500000
png,1989,-83400000
png,1990,-21000000
png,1991,-22000000
png,1992,70000000
png,1993,-42500000
png,1994,141700000
png,1995,148900000
png,1996,374800000
png,1997,409000000
png,1998,306662000
png,1999,376612000
png,2000,143664700
png,2001,186309600
png,2002,206138600
png,2003,222383300
png,2004,236296100
pol,1995,7654000000
pol,1996,9801000000
pol,1997,7929000000
pol,1998,7276000000
pol,1999,7866000000
pol,2000,6564000000
pol,2001,457000000
pol,2002,-176000000
pol,2003,5362000000
pol,2004,17453000000
pol,2005,9570000000
pol,2006,13434000000
pol,2007,32225000000
pol,2008,19626000000
pol,2009,-12313000000
pol,2010,17789000000
pol,2011,30321000000
pol,2012,22369000000
pol,2013,5177000000
pol,2014,13909000000
pol,2015,9282000000
pol,2016,31935000000
pol,2017,47094000000
pol,2018,53696000000
pol,2019,32417000000
pol,2020,14452000000
pri,1960,42000000
pri,1963,77000000
pri,1964,77000000
pri,1965,125000000
pri,1966,106000000
pri,1967,30000000
pri,1968,95000000
pri,1969,138000000
pri,1970,39000000
pri,1971,113800000
pri,1972,136200000
pri,1973,192200000
pri,1974,103600000
pri,1975,139000000
pri,1976,137900000
pri,1977,-58100000
pri,1978,124700000
pri,1979,176200000
pri,1980,406600000
pri,1981,125500000
pri,1982,-336300000
pri,1983,24000000
pri,1984,535200000
pri,1985,155100000
pri,1986,-68700000
pri,1987,244700000
pri,1988,159400000
pri,1989,384000000
pri,1990,417963000
pri,1991,29789000
pri,1992,309433000
pri,1993,373477000
pri,1994,598373000
pri,1995,635423000
pri,1996,324431000
pri,1997,417656000
pri,1998,32000000
pri,1999,495700000
pri,2000,311711000
pri,2001,475211000
pri,2002,242950000
pri,2003,256903000
pri,2004,342111000
pri,2005,346978000
pri,2006,377830000
pri,2007,313374000
pri,2008,399267000
pri,2009,355000000
pri,2010,93600000
pri,2011,500000000
pri,2012,140200000
pri,2013,90200000
pri,2014,128600000
pri,2015,84500000
pri,2016,121200000
pri,2017,-193500000
pri,2018,-18300000
pri,2019,-15900000
pri,2020,-5000000
prt,1970,27767000
prt,1971,1971000
prt,1972,3835000
prt,1973,37682000
prt,1974,34486000
prt,1975,-120036000
prt,1976,-28095000
prt,1977,62301000
prt,1978,78700000
prt,1979,115062000
prt,1980,215221000
prt,1981,222619000
prt,1982,220864000
prt,1983,-115287000
prt,1984,-187650000
prt,1985,-204756000
prt,1986,8300000
prt,1987,382923000
prt,1988,817985000
prt,1989,535773000
prt,1990,563243000
prt,1991,359491000
prt,1992,603169000
prt,1993,-7144000
prt,1994,402145000
prt,1995,811807000
prt,1996,551547000
prt,1997,539266000
prt,1998,1078501000
prt,1999,1718323000
prt,2000,993399000
prt,2001,1053481000
prt,2002,67321000
prt,2003,-943215000
prt,2004,609384000
prt,2005,367903000
prt,2006,653104000
prt,2007,1035815000
prt,2008,1302538000
prt,2009,-629899000
prt,2010,991774000
prt,2011,312553000
prt,2012,-205779000
prt,2013,-203678000
prt,2014,493242000
prt,2015,607615000
prt,2016,632683000
prt,2017,867554000
prt,2018,1575700000
prt,2019,828202000
prt,2020,-661923000
pry,1962,460000000
pry,1963,462000000
pry,1964,457000000
pry,1965,442000000
pry,1966,195000000
pry,1967,171000000
pry,1968,310000000
pry,1969,427000000
pry,1970,151000000
pry,1971,395000000
pry,1972,1320000000
pry,1973,3451000000
pry,1974,4374023429.77199
pry,1975,6350000000
pry,1976,3970000000
pry,1977,2150000000
pry,1978,6461000000
pry,1979,6830000000
pry,1980,8550000000
pry,1981,10064000000
pry,1982,12045000000
pry,1983,11296436311.0063
pry,1984,15725171932.2977
pry,1985,21006690824.1456
pry,1986,31655828201.6463
pry,1987,41812478264.39449
pry,1988,48965622375.0012
pry,1989,64761023997.954
pry,1990,70450821714.129
pry,1991,125898040000
pry,1992,112622775000
pry,1993,10636755000
pry,1994,387030096000
pry,1995,354437810800
pry,1996,524331179900
pry,1997,813158534400
pry,1998,875920468600
pry,1999,838699754200
pry,2000,586492123400
pry,2001,819458722700
pry,2002,1194490763900
pry,2003,1423484899500
pry,2004,1014716736700
pry,2005,1165113869300
pry,2006,2024391793700
pry,2007,3092209537000
pry,2008,3567124509500
pry,2009,426012506600
pry,2010,3283277412700
pry,2011,5254509399100
pry,2012,2544346513700
pry,2013,4923877262600
pry,2014,5191434276200
pry,2015,4672144105000
pry,2016,1486876184900
pry,2017,3084809737000
pry,2018,6532835743800
pry,2019,7043740870700
pry,2020,139119000000
pse,1994,40300000
pse,1995,66900000
pse,1996,62500000
pse,1997,85600000
pse,1998,96000000
pse,1999,149300000
pse,2000,37100000
pse,2001,21000000
pse,2002,28000000
pse,2003,34100000
pse,2004,39900000
pse,2005,18300000
pse,2006,34500000
pse,2007,44200000
pse,2008,58400000
pse,2009,33700000
pse,2010,96600000
pse,2011,-493900000
pse,2012,-120700000
pse,2013,131000000
pse,2014,191300000
pse,2015,200800000
pse,2016,196500000
pse,2017,253500000
pse,2018,245400000
pse,2019,268000000
pse,2020,246200000
qat,2004,0
qat,2005,0
qat,2006,0
qat,2007,0
qat,2008,0
qat,2009,0
qat,2010,0
rou,1990,8970000
rou,1991,30110000
rou,1992,73670000
rou,1993,221220000
rou,1994,225260000
rou,1995,162300000
rou,1996,18700000
rou,1997,-139200000
rou,1998,-164400000
rou,1999,-1329100000
rou,2000,424000000
rou,2001,1996700000
rou,2002,1061900000
rou,2003,840100000
rou,2004,4648900000
rou,2005,-1286500000
rou,2006,2859600000
rou,2007,-17095600000
rou,2008,-22701100000
rou,2009,6280600000
rou,2010,5659500000
rou,2011,5114200000
rou,2012,-2452300000
rou,2013,5056700000
rou,2014,2876600000
rou,2015,2372000000
rou,2016,3358900000
rou,2017,8341300000
rou,2018,15976400000
rou,2019,10566300000
rou,2020,-752700000
rus,1989,11900000
rus,1990,9200000
rus,1991,181800000
rus,1992,2030000000
rus,1993,11350000000
rus,1994,22760000000
rus,1995,62300000000
rus,1996,73600000000
rus,1997,86300000000
rus,1998,-31200000000
rus,1999,21400000000
rus,2000,133700000000
rus,2001,273800000000
rus,2002,230000000000
rus,2003,322800000000
rus,2004,428400000000
rus,2005,501800000000
rus,2006,718200000000
rus,2007,1053700000000
rus,2008,1325300000000
rus,2009,-1190900000000
rus,2010,458300000000
rus,2011,1766800000000
rus,2012,2038000000000
rus,2013,971800000000
rus,2014,769500000000
rus,2015,1277200000000
rus,2016,1039500000000
rus,2017,1492100000000
rus,2018,1312400000000
rus,2019,1775200000000
rus,2020,2386800000000
rwa,1968,190000000
rwa,1969,-20000000
rwa,1970,-30000000
rwa,1971,20000000
rwa,1972,10000000
rwa,1973,0
rwa,1974,0
rwa,1975,290000100
rwa,1976,560000000
rwa,1977,1650000000
rwa,1978,2140000000
rwa,1979,-2700000000
rwa,1980,4240000000
rwa,1981,330000100
rwa,1982,4500000800
rwa,1983,-1500000000
rwa,1984,488000000
rwa,1985,3019000100
rwa,1986,240000000
rwa,1987,-71000000
rwa,1988,993000000
rwa,1989,143000000
rwa,2006,6403000000
rwa,2007,11211000000
rwa,2008,20598000000
rwa,2009,23761000000
rwa,2010,23654000000
rwa,2011,16337000000
rwa,2012,31449000000
rwa,2013,37998000000
rwa,2014,33097000000
rwa,2015,17080000000
rwa,2016,-71492000000
rwa,2017,86280000000
rwa,2018,-147523000000
rwa,2019,-344072000000
rwa,2020,-42198000000
sau,1968,2422000100
sau,1969,1971000100
sau,1970,2350890000
sau,1971,4209670000
sau,1972,3182730000
sau,1973,-15172010000
sau,1974,35622840000
sau,1975,7960000
sau,1976,21156090000
sau,1977,13253840000
sau,1978,17182930000
sau,1979,5124350000
sau,1980,11963880000
sau,1981,-363210000
sau,1982,5050430000
sau,1983,33064210000
sau,1984,32342040000
sau,1985,-3141000000
sau,1986,-10032000000
sau,1987,-14797000000
sau,1988,2518000000
sau,1989,3039000000
sau,1990,-14158000000
sau,1991,-1516000000
sau,1992,13939000000
sau,1993,15941000000
sau,1994,10051000000
sau,1995,5584000000
sau,1996,7500600000
sau,1997,7467660000
sau,1998,13355860000
sau,1999,12270900000
sau,2000,13958240000
sau,2001,9405570000
sau,2002,11958100000
sau,2003,9650590000
sau,2004,6870740000
sau,2005,10615250000
sau,2006,24884690000
sau,2007,43980060000
sau,2008,87560510000
sau,2009,95884100000
sau,2010,128660482400
sau,2011,110102616400
sau,2012,117616101900
sau,2013,78677963300
sau,2014,101203500400
sau,2015,105996348300
sau,2016,116270133500
sau,2017,112777179300
sau,2018,91345507600
sau,2019,198659470900
sau,2020,93944845358.9805
sdn,1976,76500
sdn,1977,88500
sdn,1978,91000
sdn,1979,116000
sdn,1980,174000
sdn,1981,269600
sdn,1982,133600
sdn,1983,-138300
sdn,1984,-644200
sdn,1985,-210000
sdn,1986,757000
sdn,1987,1088500
sdn,1988,-3150000
sdn,1989,-2750000
sdn,1990,1150000
sdn,1991,17200000
sdn,1992,45750000
sdn,1993,92100000
sdn,1994,249550000
sdn,1995,689650000
sdn,1996,52600600
sdn,1997,1250900000
sdn,1998,1744600100
sdn,1999,1744600100
sdn,2000,1991500000
sen,1999,141351181800
sen,2000,124180789600
sen,2001,304616126300
sen,2002,118988450800
sen,2003,319438430900
sen,2004,313830959900
sen,2005,351528199300
sen,2006,59912553200
sen,2007,223875700100
sen,2008,257508003600
sen,2009,21638208500
sen,2010,107694558600
sen,2011,-20382425400
sen,2012,333934983000
sen,2013,156596330600
sen,2014,213686000000
sen,2015,274411000000
sen,2016,139547000000
sen,2017,462214000000
sen,2018,530162000000
sen,2019,382673000000
sen,2020,385433369700
sgp,1960,39600000
sgp,1961,-27500000
sgp,1962,31700000
sgp,1963,41000000
sgp,1964,-4900000
sgp,1965,22700000
sgp,1966,74100000
sgp,1967,93200000
sgp,1968,78400000
sgp,1969,111700000
sgp,1970,356000000
sgp,1971,270700000
sgp,1972,300100000
sgp,1973,438900000
sgp,1974,897200000
sgp,1975,537700000
sgp,1976,693900000
sgp,1977,341400000
sgp,1978,592300000
sgp,1979,1380300000
sgp,1980,1424500000
sgp,1981,802300000
sgp,1982,153100000
sgp,1983,131600000
sgp,1984,295100000
sgp,1985,126400000
sgp,1986,584600000
sgp,1987,1893300000
sgp,1988,1663200000
sgp,1989,1459100000
sgp,1990,2771000000
sgp,1991,656000000
sgp,1992,269400000
sgp,1993,2504800000
sgp,1994,-499700000
sgp,1995,865200000
sgp,1996,-3851000000
sgp,1997,-391600000
sgp,1998,-9364000000
sgp,1999,-2752600000
sgp,2000,4716700000
sgp,2001,-5273200000
sgp,2002,-2780100000
sgp,2003,-12829900000
sgp,2004,-2700600000
sgp,2005,-3576000000
sgp,2006,-1670700000
sgp,2007,-3571600000
sgp,2008,5974000000
sgp,2009,-4143700000
sgp,2010,6829000000
sgp,2011,5014300000
sgp,2012,10447100000
sgp,2013,9357300000
sgp,2014,5193500000
sgp,2015,-7914500000
sgp,2016,1921000000
sgp,2017,9664200000
sgp,2018,11894200000
sgp,2019,8455800000
sgp,2020,5364300000
slb,1980,-2000000
slb,1981,-2000000
slb,1982,-2000000
slb,1983,-2000000
slb,1984,-3000000
slb,1985,-3000000
slb,1986,-5000000
slb,1987,-10000000
slb,1988,-10000000
slb,1989,-13000000
slb,1990,-12000000
slb,1991,-17000000
slb,1992,-19000000
slb,1993,-26000000
slb,1994,-27000000
slb,1995,-17000000
slb,1996,-14000000
slb,2002,-1000000
slb,2003,0
slb,2004,0
slb,2005,0
slb,2006,0
slb,2012,-121000000
slb,2013,-89000000
slb,2014,-127000000
slb,2015,-3000000
slb,2016,145000000
slb,2017,152000000
slb,2018,157000000
slb,2019,160000000
slb,2020,164000000
sle,1965,-2700000
sle,1966,1100000
sle,1967,900000
sle,1968,1100000
sle,1969,3700000
sle,1970,2300000
sle,1971,5900000
sle,1972,-1200000
sle,1973,2000000
sle,1974,19100000
sle,1975,14100000
sle,1976,-2300000
sle,1977,17200000
sle,1978,-3600000
sle,1979,10100000
sle,1980,15700000
sle,1981,10500000
sle,1982,9600000
sle,1983,32600000
sle,1984,15000000
sle,1985,52600000
sle,1986,109300000
sle,1987,19000000
sle,1988,185000000
sle,1989,-99000000
sle,1990,0
sle,1991,0
sle,1994,0
sle,1996,0
sle,2001,0
sle,2002,0
sle,2003,0
sle,2004,0
sle,2005,0
sle,2006,0
sle,2007,0
sle,2008,0
sle,2009,30859000000
sle,2010,38276000000
sle,2011,63878720200
sle,2012,310239268300
sle,2013,-146659145900
sle,2014,131450944300
sle,2015,-8194106700
sle,2016,277601457400
sle,2017,141230000000
sle,2018,572681000000
sle,2019,164224700000
sle,2020,170598900000
slv,1965,4360000
slv,1966,14800000
slv,1967,560000
slv,1968,3640000
slv,1969,13120000
slv,1970,14360000
slv,1971,27360000
slv,1972,-28960000
slv,1973,38080000
slv,1974,73400000
slv,1975,-16880000
slv,1976,-10560000
slv,1977,64920000
slv,1978,87680000
slv,1979,17880000
slv,1980,-10880000
slv,1981,23120000
slv,1982,21119700
slv,1983,15177300
slv,1984,18349800
slv,1985,-44787500
slv,1986,4905300
slv,1987,-50957900
slv,1988,6900700
slv,1989,87646100
slv,1990,7083817.41323
slv,1991,14075100
slv,1992,90125400
slv,1993,65207800
slv,1994,123883600
slv,1995,167891600
slv,1996,-90855700
slv,1997,-161227100
slv,1998,167588400
slv,1999,76154500
slv,2000,-1640600
slv,2001,63947400
slv,2002,-61229500
slv,2003,97393800
slv,2004,199679100
slv,2005,339800000
slv,2006,509940000
slv,2007,387370000
slv,2008,270730000
slv,2009,-192560000
slv,2010,353920000
slv,2011,304740000
slv,2012,238100000
slv,2013,-113220000
slv,2014,215190000
slv,2015,76130000
slv,2016,115450000
slv,2017,161910000
slv,2018,312800000
slv,2019,-212000000
slv,2020,130170000
smr,2015,-66710367.71444
smr,2016,-43179312.03743
smr,2017,-16726530.15391
smr,2018,3758436.20066
smr,2019,7900091.43279
som,1970,60000000
som,1971,64000100
som,1972,70000200
som,1973,96000000
som,1974,101000000
som,1975,324000000
som,1976,700999872
som,1977,355000000
som,1978,502999008
som,1979,-114999000
som,1980,-118997000
som,1981,978001984
som,1982,1223998976
som,1983,-1376002048
som,1984,897000000
som,1985,2446099968
som,1986,1205619968
som,1987,8068120064
som,1988,12775430144
som,1989,2796999936
som,1990,10433000448
srb,1995,1504800000
srb,1996,4898700000
srb,1997,4929000000
srb,1998,-6171600000
srb,1999,-9098100000
srb,2000,-13188700000
srb,2001,44177800000
srb,2002,42054900000
srb,2003,35605600000
srb,2004,100956200000
srb,2005,60414800000
srb,2006,11655000000
srb,2007,30750100000
srb,2008,78911500000
srb,2009,-1128000000
srb,2010,-2454100000
srb,2011,29694300000
srb,2012,-35715800000
srb,2013,37252600000
srb,2014,23815900000
srb,2015,73801600000
srb,2016,46110400000
srb,2017,87520500000
srb,2018,132602600000
srb,2019,142191700000
srb,2020,151275800000
sur,1990,0
sur,1991,0
sur,1992,0
sur,1993,0
sur,1994,0
sur,1995,0
sur,1996,0
sur,1997,0
sur,1998,0
sur,1999,0
sur,2000,0
sur,2001,0
sur,2002,0
sur,2003,0
sur,2004,0
sur,2005,0
sur,2006,154000000
sur,2007,313000000
sur,2008,-112000000
sur,2009,331000000
sur,2010,-160000000
svk,1990,1546877000
svk,1991,3343251000
svk,1992,-7076623000
svk,1993,-9966244000
svk,1994,-12649011000
svk,1995,-482662000
svk,1996,231061000
svk,1997,-59776000
svk,1998,-644390000
svk,1999,-406168000
svk,2000,300170000
svk,2001,599023000
svk,2002,919079000
svk,2003,510764000
svk,2004,1344119000
svk,2005,1750271000
svk,2006,1631028000
svk,2007,1754801000
svk,2008,2512738000
svk,2009,-191258000
svk,2010,2107379000
svk,2011,1513399000
svk,2012,-24669000
svk,2013,82611000
svk,2014,770942000
svk,2015,495565000
svk,2016,1550901000
svk,2017,1365353000
svk,2018,1871375000
svk,2019,1795228000
svk,2020,-253761000
svn,1990,-16391000
svn,1991,-68022000
svn,1992,-55721000
svn,1993,38925000
svn,1994,80728000
svn,1995,247100000
svn,1996,150567000
svn,1997,141392000
svn,1998,163075000
svn,1999,246801000
svn,2000,280352000
svn,2001,68367000
svn,2002,205306000
svn,2003,392113000
svn,2004,768640000
svn,2005,543847000
svn,2006,801247000
svn,2007,1541603000
svn,2008,1305693000
svn,2009,-246288000
svn,2010,465478000
svn,2011,646906000
svn,2012,-98772000
svn,2013,-17129000
svn,2014,100276000
svn,2015,197794000
svn,2016,423743000
svn,2017,735402000
svn,2018,906233000
svn,2019,483856000
svn,2020,522006000
swe,1960,2832505600
swe,1961,2241711900
swe,1962,1761692100
swe,1963,1349691300
swe,1964,3264912100
swe,1965,4151102500
swe,1966,2802382900
swe,1967,1770437400
swe,1968,2067777600
swe,1969,3754648900
swe,1970,7199325000
swe,1971,3989800000
swe,1972,1944372000
swe,1973,982389000
swe,1974,8286658000
swe,1975,12868223000
swe,1976,10976323000
swe,1977,490709000
swe,1978,-4134584000
swe,1979,4286169000
swe,1980,8753074000
swe,1981,-797766000
swe,1982,-2309731000
swe,1983,-5809794000
swe,1984,-2527392000
swe,1985,5631002000
swe,1986,1008625000
swe,1987,2662458000
swe,1988,4045187000
swe,1989,7095354000
swe,1990,5320058000
swe,1991,-13207347000
swe,1992,483907000
swe,1993,-4807000000
swe,1994,17234000000
swe,1995,21569000000
swe,1996,7345000000
swe,1997,9639000000
swe,1998,15588000000
swe,1999,5641000000
swe,2000,15658000000
swe,2001,7042000000
swe,2002,2256000000
swe,2003,8116000000
swe,2004,-810000000
swe,2005,-3886000000
swe,2006,828000000
swe,2007,23741000000
swe,2008,1513000000
swe,2009,-48686000000
swe,2010,16854000000
swe,2011,35053000000
swe,2012,-4952000000
swe,2013,2968000000
swe,2014,11006000000
swe,2015,28769000000
swe,2016,22290000000
swe,2017,27206000000
swe,2018,40015000000
swe,2019,36056000000
swe,2020,771000000
swz,1970,2403700
swz,1971,2703800
swz,1972,4705600
swz,1973,6107200
swz,1974,7109100
swz,1975,-1996400
swz,1976,2000000
swz,1977,3000000
swz,1978,-3000000
swz,1979,6000000
swz,1980,23800000
swz,1981,15300000
swz,1982,23410000
swz,1983,-5700000
swz,1984,900000
swz,1985,12800000
swz,1986,41200000
swz,1987,-19500000
swz,1988,20000000
swz,1989,21400000
swz,1990,16300000
swz,1991,22500000
swz,1992,24900000
swz,1993,29000000
swz,1994,33900000
swz,1995,37400000
swz,1996,48267400
swz,1997,53900000
swz,1998,0
swz,1999,0
swz,2000,0
swz,2001,0
swz,2002,0
swz,2003,0
swz,2004,0
swz,2005,0
swz,2006,0
swz,2007,0
swz,2008,0
swz,2009,0
swz,2010,0
swz,2011,0
swz,2012,0
syc,1976,7800000
syc,1977,6800000
syc,1978,4100000
syc,1979,8900000
syc,1980,16700000
syc,1981,-12500000
syc,1982,10300000
syc,1983,-9500000
syc,1984,4600000
syc,1985,0
syc,1986,5800000
syc,1987,15800000
syc,1988,33000000
syc,1989,54500000
syc,1990,31500000
syc,1991,19700000
syc,1992,5700000
syc,1993,46000000
syc,1994,17000000
syc,1995,200000
syc,1996,-19000000
syc,1997,109100000
syc,1998,19100000
syc,1999,58700000
syc,2000,100000
syc,2001,0
syc,2002,0
syc,2003,0
syc,2004,0
syc,2005,0
syc,2006,0
syc,2007,0
syc,2008,0
syc,2009,0
syc,2010,0
syc,2011,0
syc,2012,1000000
syc,2013,1000000
syc,2014,244000000
syc,2015,218000000
syc,2016,194000000
syc,2017,195000000
syc,2018,-400000000
syc,2019,-500000000
syc,2020,3300000000
syr,1965,0
syr,1966,0
syr,1967,0
syr,1968,0
syr,1969,0
syr,1970,42944500
syr,1971,47239000
syr,1972,286654900
syr,1973,-579751400
syr,1974,961957900
syr,1975,0
syr,1976,0
syr,1977,0
syr,1978,0
syr,1979,0
syr,1980,0
syr,1981,0
syr,1982,0
syr,1983,0
syr,1984,0
syr,1985,0
syr,1986,0
syr,1987,0
