geo,time,bn_gsr_mrch_cd
mhl,2018,-32975737.38435
mkd,1996,-429160000
mkd,1997,-432580000
mkd,1998,-676390133.27538
mkd,1999,-619086118.8347
mkd,2000,-817900789.2
mkd,2001,-692561211.4
mkd,2002,-942031349.59
mkd,2003,-1006688377.9
mkd,2004,-1310329326.71
mkd,2005,-1235388220.2
mkd,2006,-1418103781.49219
mkd,2007,-1875681257.51241
mkd,2008,-2842452538.55064
mkd,2009,-2421898533.8
mkd,2010,-2031704723.98
mkd,2011,-2641549217.4
mkd,2012,-2583854613.85647
mkd,2013,-2474129391.47108
mkd,2014,-2468647115.64176
mkd,2015,-2018118032.6182
mkd,2016,-2008761582.37384
mkd,2017,-2013912133.78068
mkd,2018,-2054503479.3319
mkd,2019,-2181776374.04743
mkd,2020,-2061327554.90201
mkd,2021,-2796718664.63925
mli,1975,-64345169.97364
mli,1976,-16907267.8104
mli,1977,13472827.34791
mli,1978,-105248762.32054
mli,1979,-124575945.67723
mli,1980,-103417483.80297
mli,1981,-114819244.17352
mli,1982,-86882096.02071
mli,1983,-74134132.48452
mli,1984,-65750227.08073
mli,1985,-152382915.31266
mli,1986,-133379187.37713
mli,1987,-79524433.92918
mli,1988,-140071342.93222
mli,1989,-93633927.54342
mli,1990,-120544416.50933
mli,1991,-146292057.0583
mli,1992,-162755324.78845
mli,1993,-120425516.88931
mli,1994,-114282174.65824
mli,1995,-114955786.74097
mli,1996,-107814950.60168
mli,1997,23629816.21665
mli,1998,9107524.09202
mli,1999,-9002826.8586
mli,2000,-47142528.78424
mli,2001,-8369769.67078
mli,2002,169006435.97663
mli,2003,-57696410.58908
mli,2004,-114622872.42461
mli,2005,-142738371.41586
mli,2006,77140167.09668
mli,2007,-289156393.82986
mli,2008,-637443886.97068
mli,2009,-210932143.79906
mli,2010,-665266404.91171
mli,2011,-333278425.50287
mli,2012,111669302.10408
mli,2013,-248626935.65593
mli,2014,-508943492.67374
mli,2015,-475799700.78379
mli,2016,-577259447.60685
mli,2017,-705334623.75267
mli,2018,-382757521.96367
mli,2019,-637595559.04609
mli,2020,504018491.98278
mlt,1971,-90639444.49249
mlt,1972,-74428031.25915
mlt,1973,-98970526.03233
mlt,1974,-142678640.51298
mlt,1975,-133061896.65109
mlt,1976,-121843411.11804
mlt,1977,-137813726.84186
mlt,1978,-145050383.11218
mlt,1979,-212012163.39446
mlt,1980,-347106960.51388
mlt,1981,-278251275.93015
mlt,1982,-263743730.05391
mlt,1983,-253440192.97861
mlt,1984,-212782494.77444
mlt,1985,-236595581.50171
mlt,1986,-252422120.12207
mlt,1987,-371644275.06693
mlt,1988,-442185437.80287
mlt,1989,-436451286.61305
mlt,1990,-571896535.44794
mlt,1991,-582163545.94461
mlt,1992,-509407694.63926
mlt,1993,-565058925.70026
mlt,1994,-597809992.51828
mlt,1995,-801992713.63804
mlt,1996,-815749942.2977
mlt,1997,-695869959.02689
mlt,1998,-656810956.40809
mlt,1999,-637526735.05788
mlt,2000,-728086075.37941
mlt,2001,-521088527.04812
mlt,2002,-308778586.71914
mlt,2003,-608776513.21527
mlt,2004,-851643247.83551
mlt,2005,-1146489768.74088
mlt,2006,-1198226207.03274
mlt,2007,-1277723914.18142
mlt,2008,-1832967739.18704
mlt,2009,-1564281534.19392
mlt,2010,-1655549915.64433
mlt,2011,-1685493893.83054
mlt,2012,-1408307796.0817
mlt,2013,-1506721970.32256
mlt,2014,-1608827517.02394
mlt,2015,-2192010782.01796
mlt,2016,-2200760342.4465
mlt,2017,-1660567627.93177
mlt,2018,-1745905368.9232
mlt,2019,-1843337621.4185
mlt,2020,-1618204194.08426
mmr,1976,-40401723.1879
mmr,1977,-102421232.39969
mmr,1978,-226041091.15157
mmr,1979,-372922619.596
mmr,1980,-363062547.02906
mmr,1981,-332785652.2125
mmr,1982,-495403737.03334
mmr,1983,-356574204.88633
mmr,1984,-202338678.89606
mmr,1985,-202110108.02913
mmr,1986,-290201860.47233
mmr,1987,-233138417.09059
mmr,1988,-204507492.75785
mmr,1989,-81536263.711
mmr,1990,-301694329.01231
mmr,1991,-53323498.64034
mmr,1992,-104904042.30918
mmr,1993,-629937941.96358
mmr,1994,-609390424.43426
mmr,1995,-823031836.34239
mmr,1996,-931185729.74821
mmr,1997,-1132058606.32772
mmr,1998,-1386055137.19096
mmr,1999,-1088669113.12753
mmr,2000,-941780346.46212
mmr,2001,47309898.82794
mmr,2002,379913883.93048
mmr,2003,756172631.47195
mmr,2004,919418800.03449
mmr,2005,1983970192.27216
mmr,2006,2152100103.10262
mmr,2007,2748838343.20422
mmr,2008,2939918336.94092
mmr,2009,2588110656.99222
mmr,2010,3477245394.22304
mmr,2011,208047544.418
mmr,2012,591684434.34813
mmr,2013,-114036685.32643
mmr,2014,-1872439898.71677
mmr,2015,-3814943281.82099
mmr,2016,-3577627935.6714
mmr,2017,-5766834948.25257
mmr,2018,-4131887106.47515
mmr,2019,-2850333618.52817
mne,2007,-2128010172.25359
mne,2008,-3017115874.59362
mne,2009,-1864700760.32649
mne,2010,-1679086679.89304
mne,2011,-1819083426.82323
mne,2012,-1775379693.32632
mne,2013,-1764157702.90079
mne,2014,-1828229562.57015
mne,2015,-1622771655.24063
mne,2016,-1838061568.16443
mne,2017,-2109552822.78813
mne,2018,-2413918035.32068
mne,2019,-2310945341.3877
mne,2020,-1873472579.50746
mne,2021,-2260372712.0329
mng,1981,-802600000
mng,1982,-833900000
mng,1983,-805500000
mng,1984,-712600000
mng,1985,-798800000
mng,1986,-951100000
mng,1987,-864300000
mng,1988,-872800000
mng,1989,-963100000
mng,1990,-496900000
mng,1991,-101100000
mng,1992,-29100000
mng,1993,21300000
mng,1994,33700000
mng,1995,25300000
mng,1996,-36300000
mng,1997,80480000
mng,1998,-61900000
mng,1999,-56473387
mng,2000,-72526865.19
mng,2001,-100628388.14
mng,2002,-156331779.03
mng,2003,-119500000
mng,2004,-99224240
mng,2005,-99501098.87
mng,2006,136185549.2
mng,2007,-52420071.84
mng,2008,-629466790.74437
mng,2009,-178195670.36901
mng,2010,-172012526.32932
mng,2011,-2669155303.48188
mng,2012,-3029807634.47016
mng,2013,-2608102226.36496
mng,2014,177711245.46578
mng,2015,562603646.45395
mng,2016,1337783551.30949
mng,2017,1489732364.05466
mng,2018,685254141.37397
mng,2019,1158112301.56029
mng,2020,1755558634.24652
moz,2005,-497070472.71792
moz,2006,-267710207.89171
moz,2007,-399011819.14497
moz,2008,-990164864.3067
moz,2009,-1274822729.99458
moz,2010,-1179176513.81946
moz,2011,-2249309574.38673
moz,2012,-4047518208.83504
moz,2013,-4356889194.04582
moz,2014,-4035273636.60498
moz,2015,-4163293680.84681
moz,2016,-1404661232.05022
moz,2017,-497786471.66144
moz,2018,-971515211.296
moz,2019,-2083641295.18754
moz,2020,-2294249610.64531
mrt,1975,-41179234.0672
mrt,1976,-90155423.15389
mrt,1977,-138306720.65395
mrt,1978,-148518819.38803
mrt,1979,-138846216.70208
mrt,1980,-124972548.36706
mrt,1981,-116304028.98801
mrt,1982,-186539606.90887
mrt,1983,-62869826.98445
mrt,1984,-8322449.1929
mrt,1985,37620808.19895
mrt,1986,17559663.86559
mrt,1987,43219708.0786
mrt,1988,88757986.11496
mrt,1989,98565941.4095
mrt,1990,60985746.00851
mrt,1991,36658361.72268
mrt,1992,-54500484.04657
mrt,1993,2615767.72645
mrt,1994,47380133.52215
mrt,1995,183843002.27328
mrt,1996,133936574.642
mrt,1997,107156027.74607
mrt,1998,39973294.54262
mrt,2012,-487867661.55232
mrt,2013,-392863923.62559
mrt,2014,-712330296.52046
mrt,2015,-559441770.12115
mrt,2016,-499381435.82595
mrt,2017,-371552820.59403
mrt,2018,-706413770.89854
mrt,2019,-570216114.51049
mrt,2020,-288074312.87478
mus,1976,-42804599.25583
mus,1977,-60539024.34711
mus,1978,-98811102.87936
mus,1979,-99554409.48613
mus,1980,-82245706.89108
mus,1981,-141665539.90397
mus,1982,-30167715.94636
mus,1983,-14522218.99579
mus,1984,-38115021.37768
mus,1985,-11785669.18762
mus,1986,76412640.63596
mus,1987,388252.51426
mus,1988,-147569622.09005
mus,1989,-192396386.3928
mus,1990,-256736876.09889
mus,1991,-185084521.61209
mus,1992,-159221668.62552
mus,1993,-241613438.33092
mus,1994,-396985213.73914
mus,1995,-240533983.14191
mus,1996,-325717533.17906
mus,1997,-436001679.54755
mus,1998,-264039195.33691
mus,1999,-518665108.02876
mus,2000,-392135668.20377
mus,2001,-217727839.94444
mus,2002,-211258034.62857
mus,2003,-302977081.98403
mus,2004,-579476128.36546
mus,2005,-796846784.34016
mus,2006,-1079975795.15085
mus,2007,-1417758252.96934
mus,2008,-2002052486.27557
mus,2009,-1565393401.66603
mus,2010,-1895245485.84726
mus,2011,-2352362155.14688
mus,2012,-2455650604.99356
mus,2013,-2270251390.1137
mus,2014,-2260019030.04608
mus,2015,-1862290301.52272
mus,2016,-2031018277.77113
mus,2017,-2648455369.12959
mus,2018,-3015030678.51768
mus,2019,-3070669092.18266
mus,2020,-2125791263.8721
mwi,1977,16834120.34403
mwi,1978,-79407870.22392
mwi,1979,-95118252.6909
mwi,1980,-27213542.60875
mwi,1981,28258713.2046
mwi,1982,25674814.60032
mwi,1983,29963482.02969
mwi,1984,149782790.24388
mwi,1985,68815211.10622
mwi,1986,94300421.63317
mwi,1987,99966383.58704
mwi,1988,40448196.73337
mwi,1989,63996540.46637
mwi,1990,126132255.64319
mwi,1991,59679397.14177
mwi,1992,-15041869.89129
mwi,1993,-22781069.68062
mwi,1994,-160087015.19675
mwi,1995,-63304374.09251
mwi,1996,-77915144.99602
mwi,1997,-158413395.6249
mwi,1998,38962528.76411
mwi,1999,-126571153.85845
mwi,2000,-58842022.28534
mwi,2001,-44298970.81037
mwi,2002,-150791717.74478
mwi,2003,-196860076.16768
mwi,2004,-388778825.76505
mwi,2005,-608596397.38184
mwi,2006,-439643949.21164
mwi,2007,-582119957.08625
mwi,2008,-868509264.54661
mwi,2009,-739972406.69471
mwi,2010,-1260069731.40479
mwi,2011,-1114506215.99634
mwi,2012,-1050473302.94315
mwi,2013,-1428208825.86398
mwi,2014,-1212682455.80988
mwi,2015,-1066224473.54913
mwi,2016,-1089984247.89039
mwi,2017,-1576854792.2776
mwi,2018,-1658353584.39635
mwi,2019,-1730180630.13333
mwi,2020,-1784579257.06859
mys,1974,240541738.2902
mys,1975,275296427.57109
mys,1976,1480971445.35736
mys,1977,1541472267.75179
mys,1978,1620005397.7807
mys,1979,3159782647.02958
mys,1980,2393329914.56924
mys,1981,-115011121.40003
mys,1982,-731354840.81234
mys,1983,438126009.85034
mys,1984,2930908807.07678
mys,1985,3573439833.53749
mys,1986,3214482863.25793
mys,1987,5783369703.19154
mys,1988,5426565771.63696
mys,1989,4277474074.09686
mys,1990,2525440177.45737
mys,1991,390899614.5548
mys,1992,3150291475.56644
mys,1993,3036795456.26715
mys,1994,1577208530.16156
mys,1995,-103417812.28735
mys,1996,3848259648.22328
mys,1997,3509536913.88488
mys,1998,17504953017.9965
mys,1999,22470131578.9474
mys,2000,20721289473.6842
mys,2001,18266842105.2632
mys,2002,18094657894.7368
mys,2003,25647921052.6316
mys,2004,27372102631.5789
mys,2005,32981557785.6398
mys,2006,38041835538.58289
mys,2007,38113020960.7726
mys,2008,50831096977.7554
mys,2009,40731049060.0332
mys,2010,38403087573.1014
mys,2011,45938381870.8028
mys,2012,36643050452.159
mys,2013,30577423644.43629
mys,2014,34605096942.4725
mys,2015,27943873214.8424
mys,2016,24534516760.7601
mys,2017,27315981201.5082
mys,2018,28425817652.2056
mys,2019,30122941693.1879
mys,2020,33105064816.8606
mys,2021,41042509081.441
nam,1990,-141884220.64652
nam,1991,-49143252.39967
nam,1992,-77804662.61125
nam,1993,-41833173.31371
nam,1994,-85839851.03819
nam,1995,-129746063.29877
nam,1996,-127135521.86872
nam,1997,-271660246.01622
nam,1998,-172639461.21921
nam,1999,-204468439.09154
nam,2000,-509207.48213
nam,2001,-202036565.29259
nam,2002,-210892087.19653
nam,2003,-464040480.9954
nam,2004,-282820956.49835
nam,2005,-258178133.02982
nam,2006,102359419.07264
nam,2007,-179163789.71449
nam,2008,-959457040.56912
nam,2009,-1444210528.66608
nam,2010,-1306572295.92384
nam,2011,-1674170937.09931
nam,2012,-2293263538.19482
nam,2013,-2339495047.75595
nam,2014,-2933928504.74008
nam,2015,-3140267727.55348
nam,2016,-2412431447.41898
nam,2017,-1810940644.23497
nam,2018,-1555387434.10171
nam,2019,-1302319633.73278
nam,2020,-931087190.21008
ncl,2002,-605681105.22269
ncl,2003,-629308279.93244
ncl,2004,-463667172.26493
ncl,2005,-549277454.63668
ncl,2006,-588681043.43187
ncl,2007,-467695486.14216
ncl,2008,-1803149069.07856
ncl,2009,-1374803890.46078
ncl,2010,-1615944504.95367
ncl,2011,-1726348250.12935
ncl,2012,-1754336825.36823
ncl,2013,-1829708471.80155
ncl,2014,-1542107865.44528
ncl,2015,-1341348069.52049
ncl,2016,-931900356.01523
ner,1974,-63380574.00264
ner,1975,-9439469.09766
ner,1976,-26746125.88521
ner,1977,-44704550.68341
ner,1978,-122966006.60506
ner,1979,-42087865.72257
ner,1980,-101292337.33947
ner,1981,-107157267.68732
ner,1982,-133996232.99419
ner,1983,3652910.1741
ner,1984,33353421.8404
ner,1985,-86212314.86839
ner,1986,-27914626.63725
ner,1987,29004790.40003
ner,1988,-32969812.74196
ner,1989,-24005645.03273
ner,1990,-13343627.82384
ner,1991,-66347187.59293
ner,1992,-49242175.09964
ner,1993,-11724713.08131
ner,1994,-44489897.49777
ner,1995,-17563913.94838
ner,1996,-25145027.64291
ner,1997,-27063266.89082
ner,1998,-68653069.19316
ner,1999,-46276577.25799
ner,2000,-39727799.33835
ner,2001,-57414162.26042
ner,2002,-91461424.65878
ner,2003,-135894722.8308
ner,2004,-152545416.93196
ner,2005,-291075516.05016
ner,2006,-239779585.89825
ner,2007,-251729026.49555
ner,2008,-438890093.75686
ner,2009,-799579541.91297
ner,2010,-812317422.99165
ner,2011,-923177228.02118
ner,2012,-460605387.27612
ner,2013,-429775585.46087
ner,2014,-745094154.0309
ner,2015,-888693410.14875
ner,2016,-684229966.2599
ner,2017,-747715376.2669
ner,2018,-1079306170.62319
ner,2019,-1200105791.12214
ner,2020,-1350853241.57706
nga,1977,2692720862.33949
nga,1978,-1166429508.44448
nga,1979,4913847293.38711
nga,1980,11216558754.4732
nga,1981,-1139696750.76288
nga,1982,-2724729846.87372
nga,1983,-1079499400.45249
nga,1984,3000544863.28351
nga,1985,5666980162.49259
nga,1986,1946967917.81383
nga,1987,3478304309.02244
nga,1988,2520186027.37512
nga,1989,4178018625.24585
nga,1990,8652793558.46381
nga,1991,4440729483.3415
nga,1992,4610500451.46006
nga,1993,3248303663.01601
nga,1994,2947626841.24386
nga,1995,1093122221.87583
nga,1996,3032581186.95719
nga,1997,1740478024.19194
nga,1998,-68426484.02603
nga,1999,4288294864.20015
nga,2000,10415248515.202
nga,2001,6895211552.50885
nga,2002,4737881287.09603
nga,2003,7823815230.10532
nga,2004,19757761167.72
nga,2005,29198364163.5964
nga,2006,34946520060.6287
nga,2007,37754970589.1374
nga,2008,45913700053.8794
nga,2009,25391504843.0175
nga,2010,30098247902.0502
nga,2011,32828147577.7893
nga,2012,39190291025.129
nga,2013,42171745820.9521
nga,2014,21059588723.0374
nga,2015,-6447020438.38015
nga,2016,-536057877.69431
nga,2017,13148150339.3918
nga,2018,20467324945.3997
nga,2019,2867512150.45073
nga,2020,-16401761979.1164
nic,1977,-68000000
nic,1978,92700000
nic,1979,227000000
nic,1980,-352500000
nic,1981,-414200000
nic,1982,-317500000
nic,1983,-290400000
nic,1984,-322900000
nic,1985,-489000000
nic,1986,-419600000
nic,1987,-439300000
nic,1988,-482600000
nic,1989,-228600000
nic,1990,-237300000
nic,1991,-419900000
nic,1992,-547700000
nic,1993,-392400000
nic,1994,-441900000
nic,1995,-411600000
nic,1996,-572500000
nic,1997,-788900000
nic,1998,-817600000
nic,1999,-1145800000
nic,2000,-1003300000
nic,2001,-1018300000
nic,2002,-1050100000
nic,2003,-1103800000
nic,2004,-1255400000
nic,2005,-1524170000
nic,2006,-1556600000
nic,2007,-1850900000
nic,2008,-2367000000
nic,2009,-1605900000
nic,2010,-1786800000
nic,2011,-2253500000
nic,2012,-2290400000
nic,2013,-2234900000
nic,2014,-2142900000
nic,2015,-2514200000
nic,2016,-2497000000
nic,2017,-2369600000
nic,2018,-1604100000
nic,2019,-1055900000
nic,2020,-927900000
nld,1967,-494751380.85739
nld,1968,-262154695.94286
nld,1969,-256906077.16213
nld,1970,-685635358.61979
nld,1971,-308664137.61518
nld,1972,763969287.41434
nld,1973,1399608165.84134
nld,1974,1477331259.89743
nld,1975,1992351369.69527
nld,1976,2607015004.86399
nld,1977,1047777807.18731
nld,1978,-24792004.78596
nld,1979,134357497.57864
nld,1980,445872800.0581
nld,1981,5901879082.92818
nld,1982,6655514875.18583
nld,1983,5995161369.89825
nld,1984,7422619505.92612
nld,1985,7540249403.09737
nld,1986,8268069696.9248
nld,1987,6873062681.4338
nld,1988,9513421951.05585
nld,1989,10393384192.4136
nld,1990,11762777691.922
nld,1991,11740518315.1085
nld,1992,12046810511.2757
nld,1993,16878141475.6725
nld,1994,18748657916.7322
nld,1995,24086268976.0372
nld,1996,23081870294.8036
nld,1997,21128203991.7951
nld,1998,20538658233.1809
nld,1999,16371713455.0183
nld,2000,17039393630.1938
nld,2001,19442346131.7851
nld,2002,17473991812.7868
nld,2003,34121659506.4422
nld,2004,56773339344.8053
nld,2005,63163253915.3779
nld,2006,68605423159.2528
nld,2007,80715212651.67108
nld,2008,87835387786.5378
nld,2009,75032967655.63878
nld,2010,80025080758.58578
nld,2011,90255600212.51341
nld,2012,91437763210.80659
nld,2013,100090445979.58
nld,2014,100837525680.187
nld,2015,72650745573.9881
nld,2016,72644563059.3382
nld,2017,81225978808.4153
nld,2018,84612327562.3811
nld,2019,67299015119.9406
nld,2020,74169024239.6895
nld_curacao,2011,-1302385474.86034
nld_curacao,2012,-1382486033.51955
nld_curacao,2013,-1264469273.74302
nld_curacao,2014,-1173631284.9162
nld_curacao,2015,-1111195530.72626
nld_curacao,2016,-1064039106.14525
nld_curacao,2017,-1043782721.01676
nld_curacao,2018,-1171046854.75978
nld_curacao,2019,-1062954617.35754
nld_curacao,2020,-939156304.65922
nor,1975,-2870998898.30592
nor,1976,-3561189379.85931
nor,1977,-4052885006.7865
nor,1978,-512341876.95895
nor,1979,146111511.68868
nor,1980,1896360582.07285
nor,1981,3034820941.0388
nor,1982,2370389165.68005
nor,1983,4349671670.99246
nor,1984,5160758403.04635
nor,1985,4722842642.80342
nor,1986,-2085108355.36696
nor,1987,-751733316.85871
nor,1988,-202796842.34924
nor,1989,3771176343.04268
nor,1990,7755436902.24711
nor,1991,8677534164.82819
nor,1992,9207175529.3835
nor,1993,7756413607.26093
nor,1994,7945533012.88947
nor,1995,9305089510.6531
nor,1996,13577328139.7035
nor,1997,12278837576.1445
nor,1998,2691964683.8959
nor,1999,11424020175.6217
nor,2000,26509045410.87
nor,2001,27035267065.4548
nor,2002,24645541965.0226
nor,2003,28375520270.2809
nor,2004,34256168917.4702
nor,2005,48640731741.926
nor,2006,58076486288.7743
nor,2007,57487715906.7159
nor,2008,84838130344.35619
nor,2009,48685685218.9945
nor,2010,54080788159.6806
nor,2011,73763055993.32449
nor,2012,72026316643.00529
nor,2013,63703575853.9453
nor,2014,52620068476.2365
nor,2015,27485551206.7296
nor,2016,12920268385.8866
nor,2017,23202559416.2547
nor,2018,33816312280.7522
nor,2019,15789156180.1261
nor,2020,-130630575.39142
npl,1976,-52009939.36181
npl,1977,-84526361.77398
npl,1978,-131094004.83097
npl,1979,-141061376.93061
npl,1980,-225892670.34434
npl,1981,-218162704.49769
npl,1982,-318701933.1119
npl,1983,-366800407.23232
npl,1984,-272834069.72096
npl,1985,-282774654.94569
npl,1986,-293910815.3572
npl,1987,-350177597.68555
npl,1988,-471079344.17244
npl,1989,-406975476.36256
npl,1990,-448714745.11337
npl,1991,-482354236.22681
npl,1992,-375794217.1309
npl,1993,-461590547.07119
npl,1994,-790266364.21429
npl,1995,-960973027.14531
npl,1996,-1105930908.66319
npl,1997,-1278105719.05519
npl,1998,-757062077.03763
npl,1999,-881866680.09176
npl,2000,-813966190.11191
npl,2001,-765214899.81417
npl,2002,-793375078.69027
npl,2003,-962722593.43725
npl,2004,-1134940555.59873
npl,2005,-1373580774.11135
npl,2006,-1592247110.36548
npl,2007,-2007642247.48332
npl,2008,-2532770343.86126
npl,2009,-3422290507.44577
npl,2010,-4108603329.36186
npl,2011,-4666117422.57143
npl,2012,-4945525852.75348
npl,2013,-5539323976.18369
npl,2014,-6558124171.86559
npl,2015,-5697555904.86238
npl,2016,-8002012574.41145
npl,2017,-9364702396.53381
npl,2018,-11930726796.0736
npl,2019,-11007482455.4705
npl,2020,-8706903114.81765
npl,2021,-13696316136.8891
nru,2008,10496121.51767
nru,2009,15457423.7212
nru,2010,6148378.43598
nru,2011,8912277.17095
nru,2012,30412099.8251
nru,2013,17898976.09166
nru,2014,-5387369.57143
nru,2015,-43164596.79951
nru,2016,-21522610.859
nru,2017,-34323476.67722
nru,2018,-48716149.0187
nzl,2000,528537638.15191
nzl,2001,1341250529.24811
nzl,2002,53560438.1802
nzl,2003,-615913398.12758
nzl,2004,-1662992234.14428
nzl,2005,-3042805279.19547
nzl,2006,-2512415769.09692
nzl,2007,-2248351671.48032
nzl,2008,-2141732345.52232
nzl,2009,956282421.4483
nzl,2010,2002590545.48112
nzl,2011,2213800254.20458
nzl,2012,54284746.76634
nzl,2013,1053859136.23268
nzl,2014,974646402.46206
nzl,2015,-1327727509.3455
nzl,2016,-1881416818.03847
nzl,2017,-1502665607.03684
nzl,2018,-3523058535.40138
nzl,2019,-2437435969.20346
nzl,2020,1863101026.16745
omn,1974,660683267.69161
omn,1975,508396064.0081
omn,1976,595830922.39673
omn,1977,575564564.49208
omn,1978,440938044.12547
omn,1979,994499134.32107
omn,1980,1968152871.94022
omn,1981,2399536775.91065
omn,1982,1840474817.14092
omn,1983,1895483502.88212
omn,1984,1781425750.74302
omn,1985,1943282328.92775
omn,1986,552382169.92384
omn,1987,2036410923.27698
omn,1988,1235370611.18335
omn,1989,1842132639.79194
omn,1990,2885045513.6541
omn,1991,1759427828.3485
omn,1992,1928478543.56307
omn,1993,1335500650.19506
omn,1994,1849154746.42393
omn,1995,2015084525.35761
omn,1996,3141999959.14174
omn,1997,3011999960.83225
omn,1998,306999998.0039
omn,1999,2937999980.89727
omn,2000,6725000000
omn,2001,5765929778.93368
omn,2002,5537061118.3355
omn,2003,5583875162.54876
omn,2004,5508452535.76073
omn,2005,10663198959.6879
omn,2006,11705331599.4798
omn,2007,10348504551.3654
omn,2008,17011963589.0767
omn,2009,11599739921.9766
omn,2010,18725617685.3056
omn,2011,25595048114.4343
omn,2012,26509472041.6125
omn,2013,24386040156.0468
omn,2014,25676920078.0234
omn,2015,9118590456.24031
omn,2016,6257544720.41613
omn,2017,8749850856.98218
omn,2018,18084325681.05849
omn,2019,18229070868.655
omn,2020,11615226250.148
pak,1976,-1030001983.62888
pak,1977,-1372727050.01093
pak,1978,-1832569299.27851
pak,1979,-2352289484.33947
pak,1980,-2889465609.9967
pak,1981,-2939397719.16759
pak,1982,-3419080126.31537
pak,1983,-2728063121.56282
pak,1984,-3771256587.88553
pak,1985,-3245323625.46912
pak,1986,-2793269602.05498
pak,1987,-2326965764.24541
pak,1988,-2705261206.3746
pak,1989,-2582699598.96128
pak,1990,-2727067959.69502
pak,1991,-2272444702.32955
pak,1992,-2803438058.91228
pak,1993,-2586483901.88493
pak,1994,-2238523331.39773
pak,1995,-2891413939.85289
pak,1996,-3656463560.51475
pak,1997,-2399446675.58198
pak,1998,-2038000000
pak,1999,-1905000000
pak,2000,-1239000000
pak,2001,-688000000
pak,2002,-655000000
pak,2003,-142000000
pak,2004,-3362000000
pak,2005,-6242200000
pak,2006,-9532000000
pak,2007,-10421000000
pak,2008,-16908500000
pak,2009,-10180000000
pak,2010,-11362000000
pak,2011,-12667000000
pak,2012,-15593000000
pak,2013,-16099000000
pak,2014,-17898000000
pak,2015,-17108000000
pak,2016,-20380000000
pak,2017,-29594000000
pak,2018,-31911000000
pak,2019,-22881000000
pak,2020,-21589000000
pak,2021,-37989000000
pan,1977,-389400000
pan,1978,-476400000
pan,1979,-632500000
pan,1980,-284100000
pan,1981,-341100000
pan,1982,-301200000
pan,1983,-376800000
pan,1984,-487700000
pan,1985,-437000000
pan,1986,-179100000
pan,1987,-192600000
pan,1988,156900000
pan,1989,-123900000
pan,1990,-157500000
pan,1991,-400000000
pan,1992,-375000000
pan,1993,-333300000
pan,1994,-250500000
pan,1995,-588500000
pan,1996,-644600000
pan,1997,-693200000
pan,1998,-1287000000
pan,1999,-1323700000
pan,2000,-1119900000
pan,2001,-665500000
pan,2002,-1002000000
pan,2003,-1176800000
pan,2004,-1519600000
pan,2005,-1543500000
pan,2006,-1724680000
pan,2007,-3136900000
pan,2008,-4157800000
pan,2009,-2194400000
pan,2010,-4563500000
pan,2011,-6585300000
pan,2012,-6639800000
pan,2013,-6890400000
pan,2014,-8942300000
pan,2015,-8333200000
pan,2016,-7760906600
pan,2017,-8468820418.23
pan,2018,-9208715630.96
pan,2019,-7607142612.7
pan,2020,-2713828479.37
per,1977,-438400000
per,1978,340100000
per,1979,1539600000
per,1980,826000000
per,1981,-553000000
per,1982,-428000000
per,1983,293000000
per,1984,1006900000
per,1985,1219000000
per,1986,-73230000
per,1987,-500300000
per,1988,-122600000
per,1989,1299410000
per,1990,432000000
per,1991,-154000000
per,1992,-238000000
per,1993,-587547390.57535
per,1994,-884721633.31164
per,1995,-1932376966.05421
per,1996,-1805453062.41393
per,1997,-1448453285.88178
per,1998,-2121700137.10615
per,1999,-354258043.47113
per,2000,-93018239.40286
per,2001,131735564.63622
per,2002,593465059.21635
per,2003,1078183018.20059
per,2004,3224228235.67952
per,2005,5583408147.38984
per,2006,9361853919.15953
per,2007,8835480794.90844
per,2008,2940237548.44506
per,2009,6153434290.28681
per,2010,7411809586.46855
per,2011,9927184749.0863
per,2012,7131373934.56759
per,2013,1157182832.35629
per,2014,-1178811368.426
per,2015,-2547668172.48693
per,2016,2173264544.53878
per,2017,7090423343.68049
per,2018,7200895882.96308
per,2019,7122417161.90838
per,2020,8232233283.05516
phl,1977,-764000000
phl,1978,-1307000000
phl,1979,-1541000000
phl,1980,-1939000000
phl,1981,-2224000000
phl,1982,-2646000000
phl,1983,-2482000000
phl,1984,-679000000
phl,1985,-482000000
phl,1986,-202000000
phl,1987,-1017000000
phl,1988,-1085000000
phl,1989,-2598000000
phl,1990,-4020000000
phl,1991,-3211000000
phl,1992,-4695000000
phl,1993,-6222000000
phl,1994,-7850000000
phl,1995,-8944000000
phl,1996,-11342000000
phl,1997,-11127000000
phl,1998,-28000000
phl,1999,-7626000000
phl,2000,-8213000000
phl,2001,-8066000000
phl,2002,-7624000000
phl,2003,-8073000000
phl,2004,-8339000000
phl,2005,-12145630566.254
phl,2006,-11459158103.1567
phl,2007,-13966185699.5821
phl,2008,-18645616470.4032
phl,2009,-13860144075.515
phl,2010,-16859201202.4114
phl,2011,-20428035854.3034
phl,2012,-18926077153.0068
phl,2013,-17661975805.4957
phl,2014,-17330408069.2003
phl,2015,-23309222497.5323
phl,2016,-35548813858.5409
phl,2017,-40214789305.2135
phl,2018,-50972497468.4808
phl,2019,-49311547543.8521
phl,2020,-33775273827.3112
phl,2021,-53781125843.3765
plw,2005,-97100985.28016
plw,2006,-105619923.38345
plw,2007,-99040582.81416
plw,2008,-108311873.56328
