geo,time,sp_dyn_imrt_fe_in
lca,2005,14.5
lca,2006,14.7
lca,2007,14.9
lca,2008,15.2
lca,2009,15.4
lca,2010,15.7
lca,2011,16.1
lca,2012,16.5
lca,2013,16.9
lca,2014,17.3
lca,2015,17.8
lca,2016,18.2
lca,2017,18.7
lca,2018,19.2
lca,2019,19.6
lca,2020,20
lka,1960,62.3
lka,1961,60
lka,1962,58.2
lka,1963,56.6
lka,1964,55.4
lka,1965,54.3
lka,1966,52.6
lka,1967,50.8
lka,1968,49.6
lka,1969,48.6
lka,1970,47.9
lka,1971,47.5
lka,1972,47
lka,1973,46.5
lka,1974,45.7
lka,1975,44.5
lka,1976,42.8
lka,1977,40.7
lka,1978,38.2
lka,1979,35.7
lka,1980,33.4
lka,1981,31.4
lka,1982,29.4
lka,1983,27.5
lka,1984,25.1
lka,1985,22.9
lka,1986,20.9
lka,1987,19.3
lka,1988,18.3
lka,1989,19.2
lka,1990,17.3
lka,1991,17
lka,1992,16.7
lka,1993,16.3
lka,1994,15.9
lka,1995,15.4
lka,1996,14.9
lka,1997,14.4
lka,1998,13.9
lka,1999,13.4
lka,2000,12.8
lka,2001,12.4
lka,2002,12
lka,2003,11.7
lka,2004,16.4
lka,2005,11
lka,2006,10.5
lka,2007,9.9
lka,2008,9.5
lka,2009,12.8
lka,2010,8.8
lka,2011,8.4
lka,2012,8
lka,2013,7.5
lka,2014,7.1
lka,2015,6.6
lka,2016,6.3
lka,2017,6
lka,2018,5.8
lka,2019,5.5
lka,2020,5.3
lso,1960,130.9
lso,1961,130.4
lso,1962,130.6
lso,1963,131.3
lso,1964,132
lso,1965,132.3
lso,1966,132.2
lso,1967,131.4
lso,1968,130
lso,1969,128
lso,1970,125.7
lso,1971,123.1
lso,1972,120.3
lso,1973,117.3
lso,1974,114.1
lso,1975,110.3
lso,1976,106.2
lso,1977,101.9
lso,1978,97.5
lso,1979,93.1
lso,1980,88.7
lso,1981,84.6
lso,1982,80.5
lso,1983,76.9
lso,1984,73.7
lso,1985,70.8
lso,1986,68.1
lso,1987,65.8
lso,1988,63.8
lso,1989,62.2
lso,1990,60.9
lso,1991,60.1
lso,1992,59.9
lso,1993,60.3
lso,1994,61.2
lso,1995,61.9
lso,1996,62.2
lso,1997,62.3
lso,1998,62.3
lso,1999,62.5
lso,2000,62.9
lso,2001,63.4
lso,2002,64
lso,2003,64.9
lso,2004,65.6
lso,2005,66.4
lso,2006,66.8
lso,2007,66.2
lso,2008,69.3
lso,2009,66.2
lso,2010,63.7
lso,2011,61.9
lso,2012,63
lso,2013,63.8
lso,2014,64.8
lso,2015,65.4
lso,2016,65.6
lso,2017,65.8
lso,2018,64.9
lso,2019,64.3
lso,2020,62.9
ltu,1967,17.7
ltu,1968,18
ltu,1969,17
ltu,1970,15.4
ltu,1971,14.4
ltu,1972,14.3
ltu,1973,14.6
ltu,1974,15
ltu,1975,15.1
ltu,1976,15.1
ltu,1977,15
ltu,1978,14.7
ltu,1979,14.3
ltu,1980,13.8
ltu,1981,13.3
ltu,1982,13
ltu,1983,12.7
ltu,1984,12.4
ltu,1985,11.9
ltu,1986,11.2
ltu,1987,10.4
ltu,1988,9.9
ltu,1989,10
ltu,1990,10.6
ltu,1991,11.6
ltu,1992,12.4
ltu,1993,12.7
ltu,1994,12
ltu,1995,10.6
ltu,1996,9.5
ltu,1997,8.7
ltu,1998,8.3
ltu,1999,8
ltu,2000,7.7
ltu,2001,7.4
ltu,2002,7.1
ltu,2003,6.9
ltu,2004,6.7
ltu,2005,6.6
ltu,2006,6.3
ltu,2007,5.9
ltu,2008,5.4
ltu,2009,4.9
ltu,2010,4.5
ltu,2011,4.1
ltu,2012,3.9
ltu,2013,3.7
ltu,2014,3.7
ltu,2015,3.7
ltu,2016,3.6
ltu,2017,3.3
ltu,2018,3
ltu,2019,2.7
ltu,2020,2.4
lux,1960,28
lux,1961,26.5
lux,1962,25
lux,1963,23.7
lux,1964,22.5
lux,1965,21.3
lux,1966,20.3
lux,1967,19.2
lux,1968,18.3
lux,1969,17.4
lux,1970,16.4
lux,1971,15.5
lux,1972,14.6
lux,1973,13.8
lux,1974,13
lux,1975,12.2
lux,1976,11.6
lux,1977,11.1
lux,1978,10.6
lux,1979,10.2
lux,1980,9.8
lux,1981,9.5
lux,1982,9.2
lux,1983,8.9
lux,1984,8.6
lux,1985,8.3
lux,1986,8
lux,1987,7.6
lux,1988,7.3
lux,1989,6.9
lux,1990,6.6
lux,1991,6.2
lux,1992,5.8
lux,1993,5.4
lux,1994,5
lux,1995,4.7
lux,1996,4.4
lux,1997,4.1
lux,1998,3.8
lux,1999,3.6
lux,2000,3.4
lux,2001,3.2
lux,2002,3
lux,2003,2.8
lux,2004,2.6
lux,2005,2.5
lux,2006,2.4
lux,2007,2.3
lux,2008,2.2
lux,2009,2.2
lux,2010,2.1
lux,2011,2.1
lux,2012,2.1
lux,2013,2
lux,2014,2
lux,2015,2.1
lux,2016,2.1
lux,2017,2.1
lux,2018,2.1
lux,2019,2.1
lux,2020,2.1
lva,1979,13.1
lva,1980,13.1
lva,1981,13.1
lva,1982,13
lva,1983,12.7
lva,1984,12.1
lva,1985,11.4
lva,1986,10.8
lva,1987,10.3
lva,1988,10.1
lva,1989,10.6
lva,1990,11.5
lva,1991,12.5
lva,1992,13.3
lva,1993,13.8
lva,1994,14.1
lva,1995,14
lva,1996,13.6
lva,1997,12.9
lva,1998,12.1
lva,1999,11.2
lva,2000,10.4
lva,2001,9.8
lva,2002,9.3
lva,2003,8.9
lva,2004,8.4
lva,2005,7.9
lva,2006,7.5
lva,2007,7.1
lva,2008,6.7
lva,2009,6.4
lva,2010,6
lva,2011,5.6
lva,2012,5.1
lva,2013,4.7
lva,2014,4.3
lva,2015,3.9
lva,2016,3.7
lva,2017,3.5
lva,2018,3.4
lva,2019,3.3
lva,2020,3.2
mar,1960,135.1
mar,1961,133.1
mar,1962,131.1
mar,1963,128.9
mar,1964,126.8
mar,1965,124.3
mar,1966,121.9
mar,1967,119.4
mar,1968,116.9
mar,1969,114.6
mar,1970,112.6
mar,1971,110.8
mar,1972,109
mar,1973,107.4
mar,1974,105.4
mar,1975,103.3
mar,1976,100.8
mar,1977,98
mar,1978,94.7
mar,1979,91.4
mar,1980,88
mar,1981,84.7
mar,1982,81.3
mar,1983,78
mar,1984,74.6
mar,1985,71.4
mar,1986,68.3
mar,1987,65.5
mar,1988,62.9
mar,1989,60.4
mar,1990,58.2
mar,1991,56.1
mar,1992,54.1
mar,1993,52.1
mar,1994,50.2
mar,1995,48.2
mar,1996,46.4
mar,1997,44.6
mar,1998,42.9
mar,1999,41.2
mar,2000,39.6
mar,2001,38.1
mar,2002,36.6
mar,2003,35.1
mar,2004,33.5
mar,2005,31.8
mar,2006,30.2
mar,2007,28.5
mar,2008,26.9
mar,2009,25.4
mar,2010,24
mar,2011,22.6
mar,2012,21.3
mar,2013,20.1
mar,2014,19
mar,2015,18
mar,2016,17
mar,2017,16.2
mar,2018,15.5
mar,2019,14.9
mar,2020,14.3
mco,1985,7
mco,1986,6.6
mco,1987,6.4
mco,1988,6.1
mco,1989,5.8
mco,1990,5.6
mco,1991,5.4
mco,1992,5.1
mco,1993,4.9
mco,1994,4.7
mco,1995,4.5
mco,1996,4.3
mco,1997,4.2
mco,1998,4
mco,1999,3.9
mco,2000,3.7
mco,2001,3.6
mco,2002,3.5
mco,2003,3.4
mco,2004,3.3
mco,2005,3.2
mco,2006,3.2
mco,2007,3.1
mco,2008,3
mco,2009,3
mco,2010,2.9
mco,2011,2.8
mco,2012,2.8
mco,2013,2.7
mco,2014,2.6
mco,2015,2.6
mco,2016,2.5
mco,2017,2.4
mco,2018,2.3
mco,2019,2.3
mco,2020,2.2
mda,1971,44.1
mda,1972,43
mda,1973,41.9
mda,1974,40.8
mda,1975,39.7
mda,1976,38.7
mda,1977,37.6
mda,1978,36.7
mda,1979,35.8
mda,1980,35
mda,1981,34
mda,1982,32.8
mda,1983,31.6
mda,1984,30.2
mda,1985,28.8
mda,1986,27.5
mda,1987,26.2
mda,1988,25.2
mda,1989,24.6
mda,1990,24.3
mda,1991,24.5
mda,1992,25.2
mda,1993,26.1
mda,1994,27.1
mda,1995,27.7
mda,1996,27.9
mda,1997,27.4
mda,1998,26.4
mda,1999,24.9
mda,2000,23
mda,2001,21
mda,2002,19.1
mda,2003,17.4
mda,2004,16.1
mda,2005,15.1
mda,2006,14.3
mda,2007,13.8
mda,2008,13.5
mda,2009,13.2
mda,2010,13
mda,2011,12.8
mda,2012,12.5
mda,2013,12.3
mda,2014,12.1
mda,2015,11.9
mda,2016,11.8
mda,2017,11.6
mda,2018,11.4
mda,2019,11.2
mda,2020,11
mdg,1968,82.2
mdg,1969,83
mdg,1970,84.1
mdg,1971,85.1
mdg,1972,86.3
mdg,1973,87.7
mdg,1974,89.1
mdg,1975,90.4
mdg,1976,91.7
mdg,1977,92.9
mdg,1978,94.1
mdg,1979,95.4
mdg,1980,96.5
mdg,1981,97.8
mdg,1982,99
mdg,1983,99.7
mdg,1984,99.9
mdg,1985,99.4
mdg,1986,98.2
mdg,1987,96.4
mdg,1988,94.2
mdg,1989,91.5
mdg,1990,88.6
mdg,1991,85.7
mdg,1992,83
mdg,1993,80.5
mdg,1994,77.9
mdg,1995,75.3
mdg,1996,72.6
mdg,1997,69.8
mdg,1998,67
mdg,1999,64.2
mdg,2000,61.6
mdg,2001,59.1
mdg,2002,56.8
mdg,2003,54.5
mdg,2004,52.5
mdg,2005,50.5
mdg,2006,48.6
mdg,2007,46.8
mdg,2008,45.2
mdg,2009,43.7
mdg,2010,42.2
mdg,2011,41
mdg,2012,39.9
mdg,2013,38.9
mdg,2014,37.9
mdg,2015,36.9
mdg,2016,36
mdg,2017,35.1
mdg,2018,34.1
mdg,2019,33.2
mdg,2020,32.3
mdv,1965,190.3
mdv,1966,184.4
mdv,1967,178.3
mdv,1968,172.4
mdv,1969,166.3
mdv,1970,160
mdv,1971,153.5
mdv,1972,146.4
mdv,1973,139.2
mdv,1974,132
mdv,1975,125.1
mdv,1976,118.4
mdv,1977,112
mdv,1978,106.1
mdv,1979,100.6
mdv,1980,95.3
mdv,1981,90.4
mdv,1982,85.8
mdv,1983,81.5
mdv,1984,77.4
mdv,1985,73.5
mdv,1986,69.8
mdv,1987,66.3
mdv,1988,63
mdv,1989,59.9
mdv,1990,57
mdv,1991,54.1
mdv,1992,51.4
mdv,1993,48.6
mdv,1994,45.9
mdv,1995,43.1
mdv,1996,40.2
mdv,1997,37.2
mdv,1998,34.2
mdv,1999,31.2
mdv,2000,28.3
mdv,2001,25.4
mdv,2002,22.7
mdv,2003,20.2
mdv,2004,19
mdv,2005,16.2
mdv,2006,14.6
mdv,2007,13.3
mdv,2008,12.3
mdv,2009,11.4
mdv,2010,10.6
mdv,2011,9.9
mdv,2012,9.3
mdv,2013,8.7
mdv,2014,8.1
mdv,2015,7.5
mdv,2016,7
mdv,2017,6.4
mdv,2018,5.9
mdv,2019,5.4
mdv,2020,5
mex,1960,98.6
mex,1961,94.9
mex,1962,91.3
mex,1963,88
mex,1964,85
mex,1965,82.2
mex,1966,79.6
mex,1967,77
mex,1968,74.6
mex,1969,72.2
mex,1970,69.8
mex,1971,67.5
mex,1972,65.2
mex,1973,63
mex,1974,60.9
mex,1975,58.8
mex,1976,56.8
mex,1977,54.8
mex,1978,52.9
mex,1979,51
mex,1980,49.1
mex,1981,47.2
mex,1982,45.4
mex,1983,43.6
mex,1984,41.9
mex,1985,40.2
mex,1986,38.6
mex,1987,37.1
mex,1988,35.6
mex,1989,34.2
mex,1990,32.7
mex,1991,31.4
mex,1992,30.1
mex,1993,28.8
mex,1994,27.6
mex,1995,26.5
mex,1996,25.3
mex,1997,24.2
mex,1998,23.2
mex,1999,22.2
mex,2000,21.2
mex,2001,20.3
mex,2002,19.5
mex,2003,18.8
mex,2004,18
mex,2005,17.4
mex,2006,16.8
mex,2007,16.2
mex,2008,15.7
mex,2009,15.2
mex,2010,14.7
mex,2011,14.3
mex,2012,13.8
mex,2013,13.3
mex,2014,12.9
mex,2015,12.5
mex,2016,12.1
mex,2017,11.7
mex,2018,11.3
mex,2019,10.9
mex,2020,10.6
mhl,1960,77.8
mhl,1961,74.5
mhl,1962,71.3
mhl,1963,68.4
mhl,1964,65.7
mhl,1965,63.2
mhl,1966,60.9
mhl,1967,58.7
mhl,1968,56.6
mhl,1969,54.7
mhl,1970,52.7
mhl,1971,51
mhl,1972,49.6
mhl,1973,48.3
mhl,1974,47.4
mhl,1975,46.7
mhl,1976,46.2
mhl,1977,45.7
mhl,1978,45.2
mhl,1979,44.7
mhl,1980,44
mhl,1981,43.3
mhl,1982,42.4
mhl,1983,41.4
mhl,1984,40.4
mhl,1985,39.3
mhl,1986,38.1
mhl,1987,37
mhl,1988,35.8
mhl,1989,34.6
mhl,1990,33.5
mhl,1991,32.3
mhl,1992,31.3
mhl,1993,30.4
mhl,1994,29.8
mhl,1995,29.5
mhl,1996,29.4
mhl,1997,29.5
mhl,1998,29.7
mhl,1999,29.9
mhl,2000,30
mhl,2001,30
mhl,2002,29.9
mhl,2003,29.7
mhl,2004,29.4
mhl,2005,29.2
mhl,2006,29
mhl,2007,28.7
mhl,2008,28.4
mhl,2009,28.1
mhl,2010,27.8
mhl,2011,27.5
mhl,2012,27.1
mhl,2013,26.6
mhl,2014,26.1
mhl,2015,25.5
mhl,2016,24.8
mhl,2017,24.2
mhl,2018,23.6
mhl,2019,23
mhl,2020,22.3
mkd,1981,49.5
mkd,1982,47.4
mkd,1983,44.9
mkd,1984,43.3
mkd,1985,42.7
mkd,1986,41.9
mkd,1987,40
mkd,1988,37
mkd,1989,33.9
mkd,1990,31.1
mkd,1991,29
mkd,1992,27.7
mkd,1993,26.3
mkd,1994,23.8
mkd,1995,20.3
mkd,1996,17.4
mkd,1997,15.9
mkd,1998,15.2
mkd,1999,14.3
mkd,2000,13.1
mkd,2001,12.2
mkd,2002,11.8
mkd,2003,11.8
mkd,2004,11.7
mkd,2005,11.2
mkd,2006,10.6
mkd,2007,10.1
mkd,2008,9.6
mkd,2009,9
mkd,2010,8.5
mkd,2011,8.2
mkd,2012,8.3
mkd,2013,8.7
mkd,2014,9.1
mkd,2015,9.3
mkd,2016,8.9
mkd,2017,7.9
mkd,2018,6.6
mkd,2019,5.6
mkd,2020,4.9
mli,1963,190.6
mli,1964,187.7
mli,1965,184.6
mli,1966,181.5
mli,1967,178.7
mli,1968,176.1
mli,1969,173.5
mli,1970,171
mli,1971,168.6
mli,1972,166
mli,1973,163.1
mli,1974,160.3
mli,1975,157
mli,1976,153.6
mli,1977,150.1
mli,1978,146.6
mli,1979,143.1
mli,1980,139.9
mli,1981,136.5
mli,1982,133.2
mli,1983,129.9
mli,1984,126.8
mli,1985,123.8
mli,1986,120.9
mli,1987,117.9
mli,1988,115.3
mli,1989,112.9
mli,1990,110.7
mli,1991,109
mli,1992,107.4
mli,1993,106
mli,1994,104.6
mli,1995,103.2
mli,1996,101.7
mli,1997,100.2
mli,1998,98.4
mli,1999,96.3
mli,2000,93.9
mli,2001,91.2
mli,2002,88.6
mli,2003,86.1
mli,2004,83.6
mli,2005,81.2
mli,2006,78.8
mli,2007,76.5
mli,2008,74.4
mli,2009,72.3
mli,2010,70.2
mli,2011,68.2
mli,2012,66.3
mli,2013,64.4
mli,2014,62.6
mli,2015,60.9
mli,2016,59.2
mli,2017,57.6
mli,2018,56.1
mli,2019,54.7
mli,2020,53.3
mlt,1960,32.5
mlt,1961,30.8
mlt,1962,29.7
mlt,1963,28.8
mlt,1964,28
mlt,1965,27.3
mlt,1966,26.4
mlt,1967,25.5
mlt,1968,24.5
mlt,1969,23.4
mlt,1970,22.3
mlt,1971,21.3
mlt,1972,20.2
mlt,1973,19.1
mlt,1974,18.1
mlt,1975,17.1
mlt,1976,16.2
mlt,1977,15.3
mlt,1978,14.6
mlt,1979,14
mlt,1980,13.4
mlt,1981,12.9
mlt,1982,12.5
mlt,1983,12
mlt,1984,11.5
mlt,1985,11.1
mlt,1986,10.6
mlt,1987,10.1
mlt,1988,9.7
mlt,1989,9.3
mlt,1990,9
mlt,1991,8.7
mlt,1992,8.4
mlt,1993,8.1
mlt,1994,7.8
mlt,1995,7.6
mlt,1996,7.3
mlt,1997,7
mlt,1998,6.7
mlt,1999,6.5
mlt,2000,6.2
mlt,2001,6.1
mlt,2002,5.9
mlt,2003,5.8
mlt,2004,5.7
mlt,2005,5.6
mlt,2006,5.5
mlt,2007,5.5
mlt,2008,5.4
mlt,2009,5.4
mlt,2010,5.4
mlt,2011,5.3
mlt,2012,5.3
mlt,2013,5.3
mlt,2014,5.3
mlt,2015,5.3
mlt,2016,5.3
mlt,2017,5.2
mlt,2018,5.2
mlt,2019,5.2
mlt,2020,5.2
mmr,1968,112.7
mmr,1969,110.6
mmr,1970,108.7
mmr,1971,106.7
mmr,1972,104.7
mmr,1973,102.6
mmr,1974,100.6
mmr,1975,98.6
mmr,1976,96.5
mmr,1977,94.5
mmr,1978,92.6
mmr,1979,90.6
mmr,1980,88.8
mmr,1981,87
mmr,1982,85.3
mmr,1983,83.7
mmr,1984,82.3
mmr,1985,80.9
mmr,1986,79.5
mmr,1987,78.1
mmr,1988,76.7
mmr,1989,75.2
mmr,1990,73.7
mmr,1991,72.1
mmr,1992,70.5
mmr,1993,69
mmr,1994,67.4
mmr,1995,65.8
mmr,1996,64.3
mmr,1997,62.8
mmr,1998,61.3
mmr,1999,60
mmr,2000,58.6
mmr,2001,57.2
mmr,2002,55.8
mmr,2003,54.4
mmr,2004,53
mmr,2005,51.4
mmr,2006,49.9
mmr,2007,48.4
mmr,2008,57.9
mmr,2009,45.2
mmr,2010,43.7
mmr,2011,42.1
mmr,2012,40.5
mmr,2013,39.1
mmr,2014,37.8
mmr,2015,36.6
mmr,2016,35.4
mmr,2017,34.2
mmr,2018,33.2
mmr,2019,32.1
mmr,2020,31.2
mne,1984,23.4
mne,1985,21.2
mne,1986,19.2
mne,1987,17.5
mne,1988,16.1
mne,1989,14.9
mne,1990,14
mne,1991,13.4
mne,1992,13
mne,1993,12.8
mne,1994,12.7
mne,1995,12.6
mne,1996,12.6
mne,1997,12.5
mne,1998,12.3
mne,1999,12
mne,2000,11.6
mne,2001,11.1
mne,2002,10.5
mne,2003,9.9
mne,2004,9.2
mne,2005,8.5
mne,2006,7.8
mne,2007,7.1
mne,2008,6.5
mne,2009,5.9
mne,2010,5.3
mne,2011,4.8
mne,2012,4.3
mne,2013,3.9
mne,2014,3.5
mne,2015,3.1
mne,2016,2.8
mne,2017,2.5
mne,2018,2.2
mne,2019,2
mne,2020,1.8
mng,1978,103.5
mng,1979,100
mng,1980,96.5
mng,1981,93.2
mng,1982,90
mng,1983,86.8
mng,1984,83.6
mng,1985,80.3
mng,1986,77
mng,1987,73.7
mng,1988,70.5
mng,1989,67.4
mng,1990,64.6
mng,1991,62
mng,1992,59.7
mng,1993,57.6
mng,1994,55.5
mng,1995,53.4
mng,1996,51.2
mng,1997,48.8
mng,1998,46.4
mng,1999,43.8
mng,2000,41.1
mng,2001,38.4
mng,2002,35.6
mng,2003,33.1
mng,2004,30.6
mng,2005,28.3
mng,2006,26.1
mng,2007,24.2
mng,2008,22.3
mng,2009,20.6
mng,2010,19.2
mng,2011,17.9
mng,2012,16.8
mng,2013,15.9
mng,2014,15.2
mng,2015,14.5
mng,2016,13.9
mng,2017,13.2
mng,2018,12.7
mng,2019,12.1
mng,2020,11.6
moz,1967,171.4
moz,1968,172.1
moz,1969,172.6
moz,1970,172.7
moz,1971,172.3
moz,1972,172
moz,1973,171.6
moz,1974,171.1
moz,1975,170.5
moz,1976,170.1
moz,1977,169.8
moz,1978,169.8
moz,1979,169.7
moz,1980,169.8
moz,1981,169.8
moz,1982,169.3
moz,1983,168.5
moz,1984,167.2
moz,1985,165.3
moz,1986,163.4
moz,1987,161.3
moz,1988,159.4
moz,1989,157.4
moz,1990,155.2
moz,1991,152.9
moz,1992,150.3
moz,1993,146.9
moz,1994,143
moz,1995,138.6
moz,1996,133
moz,1997,126.6
moz,1998,119.9
moz,1999,113.3
moz,2000,106.9
moz,2001,100.8
moz,2002,95.2
moz,2003,90.3
moz,2004,85.7
moz,2005,81.7
moz,2006,78
moz,2007,72.9
moz,2008,70.6
moz,2009,67.9
moz,2010,67.7
moz,2011,64.2
moz,2012,61.8
moz,2013,60.1
moz,2014,58.6
moz,2015,56.9
moz,2016,55.1
moz,2017,53.3
moz,2018,51.7
moz,2019,50.1
moz,2020,48.7
mrt,1960,120.4
mrt,1961,117.7
mrt,1962,114.8
mrt,1963,112.2
mrt,1964,109.3
mrt,1965,106.7
mrt,1966,104.1
mrt,1967,101.3
mrt,1968,98.8
mrt,1969,96.8
mrt,1970,95.4
mrt,1971,94.6
mrt,1972,94.1
mrt,1973,93.8
mrt,1974,93.3
mrt,1975,92.5
mrt,1976,91.2
mrt,1977,89.4
mrt,1978,87.4
mrt,1979,85.3
mrt,1980,83.4
mrt,1981,81.5
mrt,1982,79.5
mrt,1983,77.5
mrt,1984,75.3
mrt,1985,72.9
mrt,1986,70.6
mrt,1987,68.4
mrt,1988,66.5
mrt,1989,65
mrt,1990,63.9
mrt,1991,63.2
mrt,1992,62.6
mrt,1993,62.3
mrt,1994,62.2
mrt,1995,62.1
mrt,1996,62
mrt,1997,61.9
mrt,1998,61.9
mrt,1999,61.8
mrt,2000,61.5
mrt,2001,61.3
mrt,2002,61.1
mrt,2003,60.8
mrt,2004,60.5
mrt,2005,59.8
mrt,2006,59
mrt,2007,58
mrt,2008,57
mrt,2009,55.8
mrt,2010,54.7
mrt,2011,53.6
mrt,2012,52.5
mrt,2013,51.3
mrt,2014,50.1
mrt,2015,49
mrt,2016,47.9
mrt,2017,46.8
mrt,2018,45.8
mrt,2019,44.6
mrt,2020,43.6
mus,1960,63.5
mus,1961,60.6
mus,1962,57.2
mus,1963,54.3
mus,1964,52.5
mus,1965,53.3
mus,1966,57.5
mus,1967,62.7
mus,1968,62.8
mus,1969,56.5
mus,1970,50.6
mus,1971,50.3
mus,1972,53
mus,1973,53.3
mus,1974,48.3
mus,1975,41.9
mus,1976,37.5
mus,1977,34.8
mus,1978,32.8
mus,1979,31.1
mus,1980,29.2
mus,1981,26.7
mus,1982,24.3
mus,1983,22.4
mus,1984,21.4
mus,1985,21
mus,1986,21
mus,1987,21
mus,1988,20.3
mus,1989,18.7
mus,1990,17.2
mus,1991,16.2
mus,1992,15.9
mus,1993,16.1
mus,1994,16.5
mus,1995,17.1
mus,1996,17.4
mus,1997,17.4
mus,1998,16.8
mus,1999,15.6
mus,2000,14.3
mus,2001,13.3
mus,2002,12.5
mus,2003,12.1
mus,2004,11.9
mus,2005,11.8
mus,2006,11.6
mus,2007,11.5
mus,2008,11.3
mus,2009,11.1
mus,2010,11.1
mus,2011,11.2
mus,2012,11.5
mus,2013,11.7
mus,2014,11.5
mus,2015,11.4
mus,2016,11.4
mus,2017,11.8
mus,2018,12.2
mus,2019,12.7
mus,2020,13.1
mwi,1965,199.2
mwi,1966,198.5
mwi,1967,197.6
mwi,1968,196.4
mwi,1969,195.5
mwi,1970,193.4
mwi,1971,190.5
mwi,1972,186.4
mwi,1973,181.8
mwi,1974,176.9
mwi,1975,171.6
mwi,1976,166.2
mwi,1977,160.6
mwi,1978,154.7
mwi,1979,148.6
mwi,1980,143.6
mwi,1981,139.3
mwi,1982,136.9
mwi,1983,136.8
mwi,1984,138.8
mwi,1985,141.2
mwi,1986,142.8
mwi,1987,142.8
mwi,1988,141.4
mwi,1989,138.5
mwi,1990,134.6
mwi,1991,130.2
mwi,1992,125.7
mwi,1993,121.4
mwi,1994,117.2
mwi,1995,113.6
mwi,1996,110.6
mwi,1997,107.4
mwi,1998,103.7
mwi,1999,99.2
mwi,2000,93.3
mwi,2001,85.9
mwi,2002,77.9
mwi,2003,70.3
mwi,2004,63.9
mwi,2005,59
mwi,2006,55.7
mwi,2007,53.7
mwi,2008,50.8
mwi,2009,48.8
mwi,2010,46.9
mwi,2011,43.5
mwi,2012,40.5
mwi,2013,37.4
mwi,2014,34.7
mwi,2015,32.5
mwi,2016,30.5
mwi,2017,29
mwi,2018,27.6
mwi,2019,26.5
mwi,2020,25.6
mys,1960,62.1
mys,1961,58.4
mys,1962,55
mys,1963,51.9
mys,1964,49.2
mys,1965,46.9
mys,1966,45
mys,1967,43.3
mys,1968,41.7
mys,1969,40.3
mys,1970,38.9
mys,1971,37.4
mys,1972,35.7
mys,1973,34
mys,1974,32.2
mys,1975,30.4
mys,1976,28.7
mys,1977,27
mys,1978,25.5
mys,1979,23.9
mys,1980,22.4
mys,1981,21
mys,1982,19.7
mys,1983,18.5
mys,1984,17.4
mys,1985,16.3
mys,1986,15.4
mys,1987,14.6
mys,1988,13.9
mys,1989,13.2
mys,1990,12.6
mys,1991,12.1
mys,1992,11.5
mys,1993,11
mys,1994,10.6
mys,1995,10.2
mys,1996,9.9
mys,1997,9.5
mys,1998,9
mys,1999,8.4
mys,2000,7.8
mys,2001,7.2
mys,2002,6.8
mys,2003,6.6
mys,2004,6.4
mys,2005,6.3
mys,2006,6.2
mys,2007,6.2
mys,2008,6.2
mys,2009,6.2
mys,2010,6.2
mys,2011,6.2
mys,2012,6.1
mys,2013,6.1
mys,2014,6.2
mys,2015,6.3
mys,2016,6.4
mys,2017,6.5
mys,2018,6.6
mys,2019,6.7
mys,2020,6.8
nam,1967,57.1
nam,1968,57.2
nam,1969,57.4
nam,1970,57.6
nam,1971,57.8
nam,1972,58
nam,1973,58.3
nam,1974,58.8
nam,1975,59.2
nam,1976,59.7
nam,1977,60.2
nam,1978,60.6
nam,1979,60.6
nam,1980,60.3
nam,1981,59.5
nam,1982,58.2
nam,1983,56.6
nam,1984,54.7
nam,1985,52.7
nam,1986,50.7
nam,1987,48.9
nam,1988,47.3
nam,1989,45.8
nam,1990,44.6
nam,1991,43.6
nam,1992,42.8
nam,1993,42.4
nam,1994,42.3
nam,1995,42.4
nam,1996,42.5
nam,1997,42.4
nam,1998,42
nam,1999,41.5
nam,2000,40.7
nam,2001,39.9
nam,2002,39.3
nam,2003,39.1
nam,2004,38.6
nam,2005,35.5
nam,2006,33.5
nam,2007,33.8
nam,2008,33.8
nam,2009,34.6
nam,2010,33.1
nam,2011,33.2
nam,2012,34.1
nam,2013,32.1
nam,2014,30.4
nam,2015,29.9
nam,2016,29.4
nam,2017,28.8
nam,2018,28.4
nam,2019,27.7
nam,2020,27
ner,1967,120.6
ner,1968,122
ner,1969,123.5
ner,1970,124.9
ner,1971,126.3
ner,1972,127.7
ner,1973,128.6
ner,1974,129
ner,1975,128.7
ner,1976,127.7
ner,1977,126.3
ner,1978,124.6
ner,1979,123.2
ner,1980,122.3
ner,1981,122
ner,1982,122.7
ner,1983,124
ner,1984,125.5
ner,1985,127.1
ner,1986,128.3
ner,1987,128.6
ner,1988,128.4
ner,1989,127.4
ner,1990,125.9
ner,1991,123.5
ner,1992,120.5
ner,1993,116.9
ner,1994,112.9
ner,1995,108.5
ner,1996,104.2
ner,1997,100.3
ner,1998,96.9
ner,1999,93.7
ner,2000,90.7
ner,2001,87.4
ner,2002,83.8
ner,2003,79.9
ner,2004,76
ner,2005,72.3
ner,2006,68.8
ner,2007,65.4
ner,2008,62.3
ner,2009,59.3
ner,2010,56.5
ner,2011,54
ner,2012,51.9
ner,2013,50.1
ner,2014,48.5
ner,2015,47.1
ner,2016,45.7
ner,2017,44.5
ner,2018,43.4
ner,2019,42.3
ner,2020,41.3
nga,1964,179.9
nga,1965,176
nga,1966,172.2
nga,1967,168.4
nga,1968,164.4
nga,1969,160.3
nga,1970,156.2
nga,1971,151.6
nga,1972,147.1
nga,1973,142.4
