geo,time,ne_con_govt_kn
npl,2010,116058081039.364
npl,2011,131272015675.09801
npl,2012,128860068354.173
npl,2013,124254949935.62801
npl,2014,138532716610.01599
npl,2015,154466940797.57001
npl,2016,135990545752.431
npl,2017,165119256619.70099
npl,2018,168506779802.41599
npl,2019,184955205847.64999
npl,2020,192010769928.59296
nzl,1970,15873888000
nzl,1971,16255991000
nzl,1972,17244475000
nzl,1973,17942228000
nzl,1974,19422877000
nzl,1975,20371905000
nzl,1976,20214080000
nzl,1977,21036432000
nzl,1978,22016609000
nzl,1979,21725879000
nzl,1980,21925237000
nzl,1981,22328106000
nzl,1982,22452705000
nzl,1983,23065316000
nzl,1984,23484799000
nzl,1985,23891821000
nzl,1986,24053800000
nzl,1987,24367938000
nzl,1988,24367938000
nzl,1989,25656411000
nzl,1990,25928593000
nzl,1991,25671776000
nzl,1992,25965908000
nzl,1993,26384058000
nzl,1994,26351133000
nzl,1995,27301573000
nzl,1996,27680213000
nzl,1997,28513221000
nzl,1998,29106972000
nzl,1999,29611825000
nzl,2000,30005829000
nzl,2001,31239427000
nzl,2002,31767328000
nzl,2003,33251156000
nzl,2004,34849126000
nzl,2005,37349246000
nzl,2006,38827587000
nzl,2007,40695543000
nzl,2008,42353876000
nzl,2009,42180470000
nzl,2010,43013477000
nzl,2011,43790512000
nzl,2012,43721369000
nzl,2013,44620227000
nzl,2014,46149054000
nzl,2015,47229000000
nzl,2016,48278216000
nzl,2017,49925574000
nzl,2018,51758410000
nzl,2019,54898376000
nzl,2020,58470760000
omn,1998,2785136620.78139
omn,1999,2733980505.03719
omn,2000,2879488422.85349
omn,2001,3048316739.2372
omn,2002,3228082665.53253
omn,2003,3202118016.79753
omn,2004,3621667023.72544
omn,2005,4074486606.94862
omn,2006,4317514256.82599
omn,2007,4554608043.77604
omn,2008,4699429863.9954
omn,2009,5055013685.14293
omn,2010,5342563520.22257
omn,2011,6029800000
omn,2012,7159600000
omn,2013,7934900000
omn,2014,8452000000
omn,2015,8116600000
omn,2016,7328400000
omn,2017,7391300000
omn,2018,7585200000
omn,2019,7773500000
omn,2020,6700300000
pak,1960,62662999453.7122
pak,1961,61977417267.0029
pak,1962,67405475782.7557
pak,1963,73314155185.7561
pak,1964,92969667504.9971
pak,1965,89032777721.6985
pak,1966,113254048981.17999
pak,1967,105896490815.02
pak,1968,104786852182.886
pak,1969,106200403826.40199
pak,1970,122887422899.657
pak,1971,126110325175.85899
pak,1972,148119382940.57901
pak,1973,157455921989.98599
pak,1974,133793002034.72501
pak,1975,148932172227.43399
pak,1976,161406805717.56699
pak,1977,166022068535.573
pak,1978,178602701066.29501
pak,1979,178044349968.87799
pak,1980,188441052725.07101
pak,1981,199848444366.10599
pak,1982,217291714238.16696
pak,1983,256475461670.29199
pak,1984,287771583559.07202
pak,1985,307215039892.30103
pak,1986,338023476710.72198
pak,1987,382776622674.63293
pak,1988,399456578081.78497
pak,1989,480976309401.98096
pak,1990,465738189358.578
pak,1991,463405812400
pak,1992,426943155100
pak,1993,502759190100
pak,1994,451411796300
pak,1995,476085402800
pak,1996,508484088800
pak,1997,465999686300
pak,1998,497776407900
pak,1999,463306863400
pak,2000,498151000000
pak,2001,464701000000
pak,2002,539597000000
pak,2003,564255000000
pak,2004,565984000000
pak,2005,585370000000
pak,2006,857461000000
pak,2007,848199000000
pak,2008,840345000000
pak,2009,946713000000
pak,2010,941250000000
pak,2011,941446000000
pak,2012,1010601000000
pak,2013,1112404000000
pak,2014,1129117000000
pak,2015,1220931000000
pak,2016,1321395000000
pak,2017,1390837000000
pak,2018,1510861000000
pak,2019,1523036000000
pak,2020,1626355000000
pan,1960,379943646.82439
pan,1961,403436939.20458
pan,1962,460955091.01626
pan,1963,494979950.44775
pan,1964,516852961.07319
pan,1965,542776623.21459
pan,1966,603535232.79394
pan,1967,666724212.1345
pan,1968,718571536.41729
pan,1969,711280427.13367
pan,1970,829557188.5247
pan,1971,942851924.53723
pan,1972,1099721591.55206
pan,1973,1120964275.24805
pan,1974,1155824177.75317
pan,1975,1276199914.07284
pan,1976,1312693844.768
pan,1977,1363894346.39898
pan,1978,1424354552.59049
pan,1979,1465750673.59759
pan,1980,1445597342.02829
pan,1981,1609470712.08715
pan,1982,1839741056.51857
pan,1983,1755786183.30334
pan,1984,1859317037.80523
pan,1985,1929144910.94529
pan,1986,2056893494.96772
pan,1987,2193723714.34264
pan,1988,1787067465.73238
pan,1989,1661135208.78044
pan,1990,1676876780.55261
pan,1991,1822385000
pan,1992,1677482200
pan,1993,1723697700
pan,1994,1716230600
pan,1995,1795947300
pan,1996,1831327100
pan,1997,1819670000
pan,1998,1905495200
pan,1999,1933909400
pan,2000,1968443500
pan,2001,2126979800
pan,2002,2320633000
pan,2003,2330541600
pan,2004,2375275500
pan,2005,2473777800
pan,2006,2540077500
pan,2007,2654800000
pan,2008,2877000000
pan,2009,2926400000
pan,2010,3126100000
pan,2011,3293600000
pan,2012,3317800000
pan,2013,3437100000
pan,2014,3497000000
pan,2015,3762800000
pan,2016,4142400000
pan,2017,4406500000
pan,2018,4743700000
pan,2019,4956700000
per,1960,7578000000
per,1961,8758000000
per,1962,9200000000
per,1963,9737000000
per,1964,10956000000
per,1965,11698000000
per,1966,11713000000
per,1967,12118000000
per,1968,12893000000
per,1969,13604000000
per,1970,14280000000
per,1971,15264000000
per,1972,16274000000
per,1973,17253000000
per,1974,18290000000
per,1975,20315000000
per,1976,21292000000
per,1977,24362000000
per,1978,21274000000
per,1979,19469000000
per,1980,24185000000
per,1981,23736000000
per,1982,25954000000
per,1983,23837000000
per,1984,22270000000
per,1985,23252000000
per,1986,25101000000
per,1987,26538000000
per,1988,22354000000
per,1989,18091000000
per,1990,16249000000
per,1991,16568000000
per,1992,17037000000
per,1993,17563000000
per,1994,19086000000
per,1995,20708000000
per,1996,21619000000
per,1997,23262000000
per,1998,23844000000
per,1999,24679000000
per,2000,25444000000
per,2001,25240000000
per,2002,25240000000
per,2003,26224000000
per,2004,27299000000
per,2005,29783000000
per,2006,32046000000
per,2007,33424000000
per,2008,35043000000
per,2009,39272000000
per,2010,40804000000
per,2011,43817000000
per,2012,47442000000
per,2013,51019000000
per,2014,54342000000
per,2015,58712000000
per,2016,61749000000
per,2017,63759000000
per,2018,65492000000
per,2019,67850000000
per,2020,73446000000
phl,1960,189240757914.95999
phl,1961,200399122358.72601
phl,1962,205852931371.18301
phl,1963,221637619453.01096
phl,1964,230652063935.12201
phl,1965,240293392049.45901
phl,1966,240368616982.91599
phl,1967,267060917536.46896
phl,1968,285804453960.71893
phl,1969,302792743034.58301
phl,1970,322363753315.505
phl,1971,352930135988.15601
phl,1972,398967772227.93597
phl,1973,445920644712.474
phl,1974,511529291233.17694
phl,1975,550896986595.39001
phl,1976,562494158043.42102
phl,1977,567734825802.33997
phl,1978,584798339603.98706
phl,1979,606412959720.16296
phl,1980,629093265742.33801
phl,1981,610261966930
phl,1982,656331466370
phl,1983,627279931140
phl,1984,558609849190.00098
phl,1985,556308115090
phl,1986,557049703249.99902
phl,1987,580881788900
phl,1988,629765376170
phl,1989,670883860310
phl,1990,715094484429.99902
phl,1991,701487537050.00098
phl,1992,695194301210
phl,1993,734341393229.99902
phl,1994,773264840070
phl,1995,809765940190
phl,1996,836722863970
phl,1997,870020449820.00098
phl,1998,868274852420
phl,1999,836752057219.99902
phl,2000,828733274000
phl,2001,817760038811.92493
phl,2002,787837208475.59985
phl,2003,821027839323.77502
phl,2004,838402307029.08899
phl,2005,863359171940.85693
phl,2006,968395435920.745
phl,2007,1037211955000.06995
phl,2008,1042500452355.53003
phl,2009,1157604220286.88989
phl,2010,1205917116641.63989
phl,2011,1228900473801.12988
phl,2012,1419240367255.29004
phl,2013,1489352942262.56006
phl,2014,1543340562174.90991
phl,2015,1665462000961.04004
phl,2016,1821367161535.69995
phl,2017,1939879737802.84009
phl,2018,2199637346353.20947
phl,2019,2399867443810.16943
phl,2020,2652951889721.54004
png,1961,802211600
png,1962,853608900
png,1963,885475400
png,1964,963599200
png,1965,1070301700
png,1966,1168162100
png,1967,1220176400
png,1968,1243202500
png,1969,1286581900
png,1970,1289460400
png,1971,1320915900
png,1972,1341474600
png,1973,1304262900
png,1974,1326877400
png,1975,1351137200
png,1976,1248342400
png,1977,1169806800
png,1978,1189749300
png,1979,1211130700
png,1980,1170423700
png,1981,1125194200
png,1982,1046452900
png,1983,1026100000
png,1984,1035351400
png,1985,1063722200
png,1986,1050359300
png,1987,1082431500
png,1988,1063928000
png,1989,1127661000
png,1990,1096000200
png,1991,1143491500
png,1992,1267256700
png,1993,1485387600
png,1994,1205374200
png,1995,1136707000
png,1996,1500395800
png,1997,1434812600
png,1998,1409319500
png,1999,1397779700
png,2000,1449023400
png,2001,1551668100
png,2002,1552146700
png,2003,1548068800
png,2004,1535460800
pol,1995,177791000000
pol,1996,182512000000
pol,1997,187694000000
pol,1998,191425000000
pol,1999,197625000000
pol,2000,213275000000
pol,2001,221487000000
pol,2002,226044000000
pol,2003,233933000000
pol,2004,242782000000
pol,2005,251160000000
pol,2006,265053000000
pol,2007,273442000000
pol,2008,285208000000
pol,2009,294735000000
pol,2010,304343000000
pol,2011,298861000000
pol,2012,298087000000
pol,2013,305654000000
pol,2014,317959000000
pol,2015,325433000000
pol,2016,331695000000
pol,2017,340544000000
pol,2018,352422000000
pol,2019,375163000000
pol,2020,393712000000
pri,1960,188300000
pri,1964,238500000
pri,1965,264100000
pri,1966,282700000
pri,1967,312800000
pri,1968,358100000
pri,1969,406600000
pri,1970,499400000
pri,1971,590000000
pri,1972,576200000
pri,1973,636200000
pri,1974,621900000
pri,1975,686500000
pri,1976,679900000
pri,1977,722600000
pri,1978,746000000
pri,1979,793500000
pri,1980,825200000
pri,1981,904700000
pri,1982,864800000
pri,1983,901700000
pri,1984,967800000
pri,1985,1024200000
pri,1986,1076600000
pri,1987,1142300000
pri,1988,1224800000
pri,1989,1330900000
pri,1990,1374100000
pri,1991,1366600000
pri,1992,1368600000
pri,1993,1383100000
pri,1994,1387100000
pri,1995,1483800000
pri,1996,1558200000
pri,1997,1639100000
pri,1998,1669500000
pri,1999,1742300000
pri,2000,1664900000
pri,2001,1708900000
pri,2002,1803100000
pri,2003,1847900000
pri,2004,1858400000
pri,2005,1934492400
pri,2006,1926406000
pri,2007,1910304000
pri,2008,1820700000
pri,2009,1866500000
pri,2010,1803800000
pri,2011,1764800000
pri,2012,1787000000
pri,2013,1748800000
pri,2014,1877400000
pri,2015,1680700000
pri,2016,1616300000
pri,2017,1667100000
pri,2018,1634700000
pri,2019,1721500000
pri,2020,1717000000
prt,1970,5998389000
prt,1971,6383222000
prt,1972,6932982000
prt,1973,7473747000
prt,1974,8767851000
prt,1975,9348265000
prt,1976,10002646000
prt,1977,11182799000
prt,1978,11680109000
prt,1979,12427559000
prt,1980,13421018000
prt,1981,14159074000
prt,1982,14686737000
prt,1983,15243237000
prt,1984,15276831000
prt,1985,16258844000
prt,1986,17423514000
prt,1987,18089886000
prt,1988,19644866000
prt,1989,20910271000
prt,1990,21782155000
prt,1991,23877540000
prt,1992,23652032000
prt,1993,23598356000
prt,1994,24616839000
prt,1995,24860080000
prt,1996,25574230000
prt,1997,26165122000
prt,1998,27917080000
prt,1999,28884494000
prt,2000,30130414000
prt,2001,31240661000
prt,2002,32068269000
prt,2003,32651652000
prt,2004,33560549000
prt,2005,34500499000
prt,2006,34383629000
prt,2007,34583147000
prt,2008,34818521000
prt,2009,35704630000
prt,2010,35200467000
prt,2011,33900472000
prt,2012,32694761000
prt,2013,32010682000
prt,2014,31814720000
prt,2015,32080026000
prt,2016,32339096000
prt,2017,32402185000
prt,2018,32600361000
prt,2019,33297811000
prt,2020,33441905000
pry,1962,1906836574644.23999
pry,1963,1979863778713.36011
pry,1964,2068407945603.81006
pry,1965,2158142836267.36011
pry,1966,2508949267307.75
pry,1967,2614458999385.31982
pry,1968,2918352751123.06982
pry,1969,3127955369211.97021
pry,1970,3287471704369.06982
pry,1971,3325811911213.5498
pry,1972,3436866610242.35986
pry,1973,3290770676082.33984
pry,1974,3058455938408.87988
pry,1975,3735708627308.83984
pry,1976,3829428759570.00977
pry,1977,4324060948576.50977
pry,1978,5075051012555.98047
pry,1979,4855371507275.32031
pry,1980,5443760642934.56934
pry,1981,6403684030488.75977
pry,1982,6584547201193.08984
pry,1983,6839446070865.56934
pry,1984,6459180753264.86035
pry,1985,6716687897325.19043
pry,1986,6993358405709.68945
pry,1987,7769125581846.36914
pry,1988,8069328086009.91016
pry,1989,8650362421866.63086
pry,1990,8752407459584.55859
pry,1991,10441915902100
pry,1992,11058755969000
pry,1993,11767762773400
pry,1994,12000279126000
pry,1995,12256932630800
pry,1996,12742420093500
pry,1997,12716272366600
pry,1998,13026457885500
pry,1999,13111518274500
pry,2000,12627571205200
pry,2001,11545905877100
pry,2002,11337435859200
pry,2003,10985328344100
pry,2004,11595690529400
pry,2005,12804958879300
pry,2006,13378261175400
pry,2007,13704890146600
pry,2008,14382088768100
pry,2009,15766738219500
pry,2010,17033361476300
pry,2011,18326437197900
pry,2012,18940949309700
pry,2013,18918035315300
pry,2014,20808024402600
pry,2015,21852969614400
pry,2016,22149083301600
pry,2017,22750447434500
pry,2018,23441641334100
pry,2019,24547136641600
pry,2020,25832612204800
pse,1994,859728562.79
pse,1995,966636160.61
pse,1996,1154123365.75
pse,1997,1303953566.28
pse,1998,1453943330.39
pse,1999,1594997534.08
pse,2000,1704777276.32
pse,2001,1722329269.99
pse,2002,1459208928.49
pse,2003,1455060275.44
pse,2004,1957845112.36
pse,2005,2177564160.42
pse,2006,2304895896.34
pse,2007,2331862141.16
pse,2008,2506265132.83
pse,2009,2712580840.27
pse,2010,2861613222.91
pse,2011,3104800000
pse,2012,3182800000
pse,2013,3129800000
pse,2014,3285200000
pse,2015,3494500000
pse,2016,3584700000
pse,2017,3093600000
pse,2018,3318900000
pse,2019,3202300000
pse,2020,3207600000
qat,2016,114715633440.274
qat,2017,107000413624.573
qat,2018,108649257361.172
qat,2019,117631910719.75999
qat,2020,122836223827.826
rou,1990,50697823887.55769
rou,1991,44720452900
rou,1992,42222472900
rou,1993,42747552200
rou,1994,44367594300
rou,1995,46186800000
rou,1996,46266000000
rou,1997,48277700000
rou,1998,44848300000
rou,1999,53271400000
rou,2000,52363300000
rou,2001,50361200000
rou,2002,49087300000
rou,2003,43007800000
rou,2004,43465600000
rou,2005,46586300000
rou,2006,45445600000
rou,2007,46428600000
rou,2008,49169600000
rou,2009,47172600000
rou,2010,46399000000
rou,2011,45829400000
rou,2012,49238000000
rou,2013,48464900000
rou,2014,51416600000
rou,2015,49479600000
rou,2016,49487400000
rou,2017,51683000000
rou,2018,53404100000
rou,2019,57317700000
rou,2020,58294200000
rus,1990,19404115392694.19922
rus,1991,17211450353200
rus,1992,15180499212100
rus,1993,14208947261500
rus,1994,13796887791300
rus,1995,13645122025600
rus,1996,13433315348700
rus,1997,13110906793400
rus,1998,13242035265100
rus,1999,13652577676400
rus,2000,13925659867400
rus,2001,13814241516500
rus,2002,14173415063900
rus,2003,14513593365400
rus,2004,14818334299600
rus,2005,15025750129800
rus,2006,15371341055200
rus,2007,15786376965500
rus,2008,16323145849600
rus,2009,16225207995800
rus,2010,15981844173300
rus,2011,16205600000000
rus,2012,16570000000000
rus,2013,16578800000000
rus,2014,16167500000000
rus,2015,15584000000000
rus,2016,15809800000000
rus,2017,16209500000000
rus,2018,16416900000000
rus,2019,16805900000000
rus,2020,17477400000000
rwa,1960,34580162361.2982
rwa,1961,33355848987.5484
rwa,1962,38583412167.0607
rwa,1963,36038610896.1215
rwa,1964,31061097973.6278
rwa,1965,43557607738.1093
rwa,1966,45405819584.6517
rwa,1967,39935687822.2559
rwa,1968,32548002922.06829
rwa,1969,36929271295.7744
rwa,1970,38851878047.6231
rwa,1971,44568684241.0163
rwa,1972,72076183811.633
rwa,1973,79675478191.97699
rwa,1974,84803022542.83609
rwa,1975,120505544100.02699
rwa,1976,129346966122.39301
rwa,1977,135713129526.935
rwa,1978,124340875969.16
rwa,1979,105841625931.832
rwa,1980,105637528500.73599
rwa,1981,180261828887.00601
rwa,1982,161575082396.27899
rwa,1983,149978388398.125
rwa,1984,138206075452.66501
rwa,1985,163710095315.94299
rwa,1986,170178721877.436
rwa,1987,188029105594.27097
rwa,1988,194719348069.33701
rwa,1989,209948000725.66901
rwa,1990,224992665289.41296
rwa,1991,265941336900
rwa,1992,311949176700
rwa,1993,282967219000
rwa,1994,110764903900
rwa,1995,137432576200
rwa,1996,172630579700
rwa,1997,281851317700
rwa,1998,186787589500
rwa,1999,265569000000
rwa,2000,277288000000
rwa,2001,302994000000
rwa,2002,345450000000
rwa,2003,386263000000
rwa,2004,423231000000
rwa,2005,463326000000
rwa,2006,507051000000
rwa,2007,513228000000
rwa,2008,524791000000
rwa,2009,585818000000
rwa,2010,646676000000
rwa,2011,671762000000
rwa,2012,777757000000
rwa,2013,776425000000
rwa,2014,937193000000
rwa,2015,984735000000
rwa,2016,1075571000000
rwa,2017,1154711000000
rwa,2018,1213366000000
rwa,2019,1425863000000
rwa,2020,1453195000000
sau,2000,281535191000
sau,2001,284835171400
sau,2002,282644501200
sau,2003,293850943100
sau,2004,317246461800
sau,2005,344946094800
sau,2006,372497040500
sau,2007,379173076300
sau,2008,393146676800
sau,2009,395508748400
sau,2010,400173000000
sau,2011,466638675900
sau,2012,504328382600
sau,2013,560437351000
sau,2014,627779151900
sau,2015,616785415600
sau,2016,508539513300
sau,2017,525296289700
sau,2018,556649451400
sau,2019,537154659600
sau,2020,559740919100
sdn,1960,275564508.85878
sdn,1961,293536089.59488
sdn,1962,333972213.97741
sdn,1963,358683193.92814
sdn,1964,409602627.52956
sdn,1965,479242604.47141
sdn,1966,560501976.78178
sdn,1967,580749793.39529
sdn,1968,595332259.65069
sdn,1969,590270305.49731
sdn,1970,611423216.41793
sdn,1971,573341258.3116
sdn,1972,504753477.20597
sdn,1973,463218741.89454
sdn,1974,455709610.67615
sdn,1975,486919335.71315
sdn,1976,522554116.75447
sdn,1977,534018915.54973
sdn,1978,514542185.46604
sdn,1979,582727672.33459
sdn,1980,662210357.97506
sdn,1981,587990728.45564
sdn,1982,474482348.4204
sdn,1983,445987996.60646
sdn,1984,433986805.49511
sdn,1985,535829194.46568
sdn,1986,632710225.41758
sdn,1987,572268563.98114
sdn,1988,581420283.79041
sdn,1989,566636715.56735
sdn,1990,448937973.74152
sdn,1991,581546843.10245
sdn,1992,582653131.31361
sdn,1993,604668185.44415
sdn,1994,648304216.3439
sdn,1995,640270600.76817
sdn,1996,566191913.10271
sdn,1997,613915096.94717
sdn,1998,739434425.54541
sdn,1999,794486238.26536
sdn,2000,1000788175.06688
sdn,2001,1208013900
sdn,2002,1329015200
sdn,2003,1488497000
sdn,2004,1600349500
sdn,2005,1734787500
sdn,2006,1890918400
sdn,2007,1834307800
sdn,2008,2217703100
sdn,2009,2315285600
sdn,2010,2435079300
sdn,2011,3415628300
sdn,2012,2732502700
sdn,2013,3005752900
sdn,2014,2855465300
sdn,2015,2769801300
sdn,2016,2855111200
sdn,2017,2935054300
sdn,2018,2862265000
sdn,2019,2550564300
sdn,2020,2398805700
sen,1960,440832927653.54694
sen,1961,417861478566.66095
sen,1962,406922696050.87695
sen,1963,425518637676.85999
sen,1964,439739043770.44897
sen,1965,447396196336.37201
sen,1966,469466744438.61902
sen,1967,474703823690.18701
sen,1968,422333031518.94495
sen,1969,366595545543.12402
sen,1970,404003254138.45801
sen,1971,422333031518.94495
sen,1972,417095952267.37799
sen,1973,415599643909.78699
sen,1974,447396196336.37201
sen,1975,454877738124.32599
sen,1976,515478226262.31696
sen,1977,529693155487.21094
sen,1978,604134495932.91699
sen,1979,618249228702.14697
sen,1980,631171929829.86597
sen,1981,657250388396.5249
sen,1982,635948158112.24194
sen,1983,619838137240.72595
sen,1984,607636367563.61597
sen,1985,598002088587.63794
sen,1986,610459581593.05396
sen,1987,638157636115.474
sen,1988,649103112823.78198
sen,1989,658889259295.79797
sen,1990,663473046018.54004
sen,1991,653734087600
sen,1992,655283808100
sen,1993,646503785700
sen,1994,622735457700
sen,1995,627722892100
sen,1996,640992455100
sen,1997,662440418200
sen,1998,668948390000
sen,1999,893944636600
sen,2000,904449958900
sen,2001,918411877000
sen,2002,955822679600
sen,2003,972547831300
sen,2004,1033673572100
sen,2005,1091045368200
sen,2006,1134749122900
sen,2007,1208526516200
sen,2008,1223366472100
sen,2009,1244201610800
sen,2010,1275737813500
sen,2011,1345719572000
sen,2012,1384927909900
sen,2013,1407965663200
sen,2014,1440315000000
sen,2015,1521858000000
sen,2016,1587666202000
sen,2017,1651663149800
sen,2018,1709163203300
sen,2019,1803540346800
sen,2020,1974292872100
sgp,1960,658000000
sgp,1961,806900000
sgp,1962,882800000
sgp,1963,1026800000
sgp,1964,1046600000
sgp,1965,1144500000
sgp,1966,1301100000
sgp,1967,1414000000
sgp,1968,1652900000
sgp,1969,2035700000
sgp,1970,2474900000
sgp,1971,2896500000
sgp,1972,3283600000
sgp,1973,3466500000
sgp,1974,3478300000
sgp,1975,3574300000
sgp,1976,3746200000
sgp,1977,4076500000
sgp,1978,4533300000
sgp,1979,4525300000
sgp,1980,4997600000
sgp,1981,5269700000
sgp,1982,5969300000
sgp,1983,6544800000
sgp,1984,6900100000
sgp,1985,8293100000
sgp,1986,8369700000
sgp,1987,8472500000
sgp,1988,7964000000
sgp,1989,8451000000
sgp,1990,9367900000
sgp,1991,10137800000
sgp,1992,10398200000
sgp,1993,12010700000
sgp,1994,11956600000
sgp,1995,13208200000
sgp,1996,15363900000
sgp,1997,16362200000
sgp,1998,17628800000
sgp,1999,18793800000
sgp,2000,22237200000
sgp,2001,23362300000
sgp,2002,24442600000
sgp,2003,24665500000
sgp,2004,24915300000
sgp,2005,25916100000
sgp,2006,27811600000
sgp,2007,28488700000
sgp,2008,30291800000
sgp,2009,31763000000
sgp,2010,35008600000
sgp,2011,34944700000
sgp,2012,35245300000
sgp,2013,39379600000
sgp,2014,39625300000
sgp,2015,43152800000
sgp,2016,44808400000
sgp,2017,46193100000
sgp,2018,47652600000
sgp,2019,49264100000
sgp,2020,55467300000
sle,1980,432238520900
sle,1981,434049436500
sle,1982,532629669200
sle,1983,533393296000
sle,1984,486239343200
sle,1985,583538120300
sle,1986,608355990200
sle,1987,481721218200
sle,1988,285570460500
sle,1989,314038445800
sle,1990,281079554600
sle,1991,359352555400
sle,1992,253901938000
sle,1993,305839755100
sle,1994,317707070200
sle,1995,240386384800
sle,1996,315033261500
sle,1997,215076771500
sle,1998,211487275000
sle,1999,249433381100
sle,2000,377190155500
sle,2001,411327000000
sle,2002,552440000000
sle,2003,539623000000
sle,2004,497243000000
sle,2005,516504000000
sle,2006,563878000000
sle,2007,499003000000
sle,2008,562450000000
sle,2009,623548011500
sle,2010,646494821800
sle,2011,659632651500
sle,2012,757832072600
sle,2013,759916642200
sle,2014,613064465700
sle,2015,761355694400
sle,2016,897804439400
sle,2017,854885000000
sle,2018,2994093000000
sle,2019,3146501000000
sle,2020,3230876000000
slv,1990,1626317180.18859
slv,1991,1687389800
slv,1992,1739732500
slv,1993,1766303900
slv,1994,1840480300
slv,1995,1990729500
slv,1996,2110766100
slv,1997,2197000600
slv,1998,2249531800
slv,1999,2302092100
slv,2000,2356862900
slv,2001,2496278300
slv,2002,2554271100
slv,2003,2593364400
slv,2004,2669214400
slv,2005,2769078900
slv,2006,2908000000
slv,2007,2904320400
slv,2008,3073932700
slv,2009,3069936600
slv,2010,3140970000
slv,2011,3480970000
slv,2012,3546750000
slv,2013,3644430000
slv,2014,3604610000
slv,2015,3678880000
slv,2016,3642730000
slv,2017,3646520000
slv,2018,3706710000
slv,2019,3729690000
slv,2020,3957860000
smr,2015,237861730.1176
smr,2016,239854147.17092
smr,2017,243372087.18444
smr,2018,241263903.59579
smr,2019,249043117.38165
som,1960,3472500480
som,1961,3459900416
som,1962,3336500480
som,1963,3684900352
som,1964,3603800576
som,1965,3221199872
som,1966,3947599872
som,1967,4177199104
som,1968,4505001984
som,1969,4552998912
som,1970,4861399040
som,1971,4798602752
som,1972,12892600320
som,1973,12634500096
som,1974,12435699712
som,1975,13076500480
som,1976,10795400192
som,1977,11080999936
som,1978,15873999872
som,1979,29582999552
som,1980,11114399744
som,1981,17515599872
som,1982,11603300352
som,1983,15079700480
som,1984,13394400256
som,1985,16128000000
som,1986,20971499520
som,1987,23288700928
som,1988,18838999040
som,1989,21702600704
srb,1995,365790000000
srb,1996,377994700000
srb,1997,432811400000
srb,1998,464676200000
srb,1999,456542900000
srb,2000,513897900000
srb,2001,560264200000
srb,2002,614054200000
srb,2003,637645100000
srb,2004,687473700000
srb,2005,664178000000
srb,2006,711800500000
srb,2007,718058900000
srb,2008,743502900000
srb,2009,730530500000
srb,2010,729937100000
srb,2011,741480800000
srb,2012,744401200000
srb,2013,728790200000
srb,2014,735677000000
srb,2015,708160000000
srb,2016,708292000000
srb,2017,729155000000
srb,2018,756533800000
srb,2019,771413700000
srb,2020,793559700000
ssd,2008,4920000000
ssd,2009,4364000000
ssd,2010,5579000000
ssd,2011,4710000000
ssd,2012,4390000000
ssd,2013,4870000000
ssd,2014,5503100000
ssd,2015,5579851900
svk,1992,10445718000
svk,1993,10143286000
svk,1994,9055543000
svk,1995,9380868000
svk,1996,10042330000
svk,1997,10059352000
svk,1998,10454533000
svk,1999,9696390000
svk,2000,9970190000
svk,2001,10321215000
svk,2002,10550296000
svk,2003,11185639000
svk,2004,10621517000
svk,2005,11253200000
svk,2006,12152103000
svk,2007,12175999000
svk,2008,12939946000
svk,2009,13714923000
svk,2010,14005614000
svk,2011,13676168000
svk,2012,13401536000
svk,2013,13600327000
svk,2014,14114340000
svk,2015,14862878000
svk,2016,15149529000
svk,2017,15309517000
svk,2018,15291442000
svk,2019,15989120000
svk,2020,16135739000
svn,1990,4391556000
svn,1991,4377147000
svn,1992,4301339000
svn,1993,4529728000
svn,1994,4622915000
svn,1995,4736431000
svn,1996,4866774000
svn,1997,5086087000
svn,1998,5281510000
svn,1999,5509274000
svn,2000,5718121000
svn,2001,5883135000
svn,2002,6072520000
svn,2003,6234376000
svn,2004,6458290000
svn,2005,6641338000
svn,2006,6852127000
svn,2007,6976418000
svn,2008,7337060000
svn,2009,7487184000
svn,2010,7490609000
svn,2011,7482107000
svn,2012,7306232000
svn,2013,7163254000
svn,2014,7145654000
svn,2015,7313288000
svn,2016,7490386000
svn,2017,7521269000
svn,2018,7744307000
svn,2019,7898025000
svn,2020,8232891000
swe,1960,301450613800
swe,1961,311699990100
swe,1962,331337594500
swe,1963,362814995700
swe,1964,373700012600
swe,1965,391637739900
swe,1966,413178310100
swe,1967,432598319700
swe,1968,462014504300
swe,1969,486039612000
swe,1970,525061229000
swe,1971,536612492000
swe,1972,549490865000
swe,1973,563778057000
swe,1974,581254531000
swe,1975,608572971000
swe,1976,629872630000
swe,1977,648768466000
swe,1978,670177509000
swe,1979,701676280000
swe,1980,717112668000
swe,1981,732069346000
swe,1982,737079945000
swe,1983,740598698000
swe,1984,755724065000
swe,1985,767914502000
swe,1986,780829776000
swe,1987,790269787000
swe,1988,797245352000
swe,1989,817029443000
swe,1990,839440079000
swe,1991,874585438000
swe,1992,894946762000
swe,1993,896718000000
swe,1994,887343000000
swe,1995,890600000000
swe,1996,889157000000
swe,1997,884622000000
swe,1998,918027000000
swe,1999,934842000000
swe,2000,927610000000
swe,2001,929171000000
swe,2002,948865000000
swe,2003,954059000000
swe,2004,951165000000
swe,2005,953510000000
swe,2006,968888000000
swe,2007,974380000000
swe,2008,986883000000
swe,2009,1009101000000
swe,2010,1022388000000
swe,2011,1031256000000
swe,2012,1042589000000
