geo,time,dt_dod_dstc_ir_zs
mda,2013,64.82567
mda,2014,68.40934
mda,2015,68.9835
mda,2016,60.52946
mda,2017,58.86435
mda,2018,67.42509
mda,2019,65.11797
mda,2020,59.35795
mdg,1973,0
mdg,1974,0.22061
mdg,1975,0.32016
mdg,1976,0.25853
mdg,1977,66.91596
mdg,1978,76.23778
mdg,1979,3239.99113
mdg,1980,2677.26551
mdg,1981,347.42825
mdg,1982,513.50451
mdg,1983,612.43617
mdg,1984,193.70448
mdg,1985,244.23058
mdg,1986,144.69718
mdg,1987,76.7307
mdg,1988,71.3525
mdg,1989,50.38792
mdg,1990,241.87697
mdg,1991,295.49312
mdg,1992,398.36495
mdg,1993,491.61664
mdg,1994,662.07765
mdg,1995,498.95916
mdg,1996,216.18746
mdg,1997,58.3942
mdg,1998,133.96195
mdg,1999,142.42708
mdg,2000,105.69596
mdg,2001,60.04551
mdg,2002,63.71038
mdg,2003,37.7499
mdg,2004,15.04959
mdg,2005,20.5366
mdg,2006,37.83117
mdg,2007,94.38996
mdg,2008,62.39081
mdg,2009,66.05047
mdg,2010,41.49769
mdg,2011,37.93374
mdg,2012,44.48271
mdg,2013,44.45585
mdg,2014,36.92135
mdg,2015,24.51434
mdg,2016,17.27151
mdg,2017,11.06062
mdg,2018,15.55908
mdg,2019,16.6232
mdg,2020,13.79264
mdv,1978,876.8599
mdv,1979,844.2808
mdv,1980,105.35759
mdv,1981,174.60857
mdv,1982,273.60112
mdv,1983,638.60754
mdv,1984,643.29967
mdv,1985,740.42322
mdv,1986,144.62437
mdv,1987,134.24151
mdv,1988,55.58923
mdv,1989,50.06807
mdv,1990,57.42776
mdv,1991,13.63524
mdv,1992,15.53536
mdv,1993,11.54883
mdv,1994,3.20303
mdv,1995,6.15199
mdv,1996,6.13127
mdv,1997,7.12069
mdv,1998,8.60505
mdv,1999,19.50966
mdv,2000,14.65784
mdv,2001,55.86864
mdv,2002,35.2994
mdv,2003,21.31768
mdv,2004,15.93852
mdv,2005,30.21544
mdv,2006,42.4107
mdv,2007,42.15328
mdv,2008,193.12403
mdv,2009,231.44021
mdv,2010,41.67849
mdv,2011,40.98982
mdv,2012,33.16336
mdv,2013,24.0525
mdv,2014,23.82503
mdv,2015,27.87943
mdv,2016,27.78118
mdv,2017,18.95331
mdv,2018,33.47264
mdv,2019,44.66316
mdv,2020,35.43514
mex,1970,132.53377
mex,1971,109.83655
mex,1972,91.07846
mex,1973,90.0098
mex,1974,104.43205
mex,1975,138.23394
mex,1976,245.54701
mex,1977,281.3234
mex,1978,217.95123
mex,1979,259.87354
mex,1980,387.10807
mex,1981,502.54857
mex,1982,1474.37375
mex,1983,211.68286
mex,1984,80.4108
mex,1985,95.96962
mex,1986,88.40885
mex,1987,42.36055
mex,1988,124.53632
mex,1989,128.51172
mex,1990,157.40671
mex,1991,121.07755
mex,1992,127.97738
mex,1993,143.31722
mex,1994,610.46757
mex,1995,218.82768
mex,1996,152.80756
mex,1997,96.56155
mex,1998,82.60694
mex,1999,75.60009
mex,2000,53.21374
mex,2001,32.48858
mex,2002,47.18831
mex,2003,38.7689
mex,2004,31.63779
mex,2005,29.95694
mex,2006,34.40091
mex,2007,31.3755
mex,2008,25.37072
mex,2009,25.58328
mex,2010,35.71034
mex,2011,35.14119
mex,2012,45.44374
mex,2013,51.3382
mex,2014,46.97815
mex,2015,39.55897
mex,2016,29.83391
mex,2017,29.88153
mex,2018,34.66587
mex,2019,34.24808
mex,2020,24.97085
mkd,1993,103.23221
mkd,1994,93.95224
mkd,1995,51.92009
mkd,1996,100.55396
mkd,1997,48.87374
mkd,1998,40.59514
mkd,1999,12.09926
mkd,2000,11.96289
mkd,2001,9.14378
mkd,2002,9.88613
mkd,2003,5.40629
mkd,2004,84.12422
mkd,2005,59.66745
mkd,2006,45.8944
mkd,2007,70.5391
mkd,2008,62.15536
mkd,2009,61.73625
mkd,2010,53.51873
mkd,2011,59.85878
mkd,2012,58.43346
mkd,2013,50.65746
mkd,2014,41.09411
mkd,2015,41.04617
mkd,2016,40.14256
mkd,2017,47.04922
mkd,2018,40.75866
mkd,2019,38.25066
mkd,2020,36.44494
mmr,1973,0
mmr,1974,0
mmr,1975,0
mmr,1976,0.02065
mmr,1977,0.04413
mmr,1978,0.0639
mmr,1979,0.03917
mmr,1980,0.04013
mmr,1981,0.06021
mmr,1982,0.10588
mmr,1983,0.12365
mmr,1984,0.16266
mmr,1985,0.19558
mmr,1986,0.17289
mmr,1987,22.27118
mmr,1988,52.65037
mmr,1989,32.18086
mmr,1990,52.96388
mmr,1991,76.33178
mmr,1992,89.59472
mmr,1993,83.24782
mmr,1994,66.22853
mmr,1995,55.62424
mmr,1996,124.54124
mmr,1997,125.7366
mmr,1998,126.35676
mmr,1999,159.21267
mmr,2000,183.68542
mmr,2001,110.59953
mmr,2002,117.18938
mmr,2003,119.85558
mmr,2004,109.64831
mmr,2005,88.61501
mmr,2006,61.02541
mmr,2007,28.16391
mmr,2008,26.9744
mmr,2009,19.73881
mmr,2010,19.49586
mmr,2011,16.61231
mmr,2012,13.39419
mmr,2013,0.35545
mmr,2014,1.98676
mmr,2015,2.1538
mmr,2016,1.8639
mmr,2017,1.85709
mmr,2018,1.85478
mmr,2019,1.13197
mmr,2020,0.88527
mne,2007,58.79464
mne,2008,138.1779
mne,2009,210.78808
mne,2010,33.4439
mne,2011,115.86611
mne,2012,117.29679
mne,2013,88.33018
mne,2014,42.73989
mne,2015,35.71752
mne,2016,21.95289
mne,2017,17.14926
mne,2018,17.86573
mne,2019,18.12759
mne,2020,14.8183
mng,1992,259.19998
mng,1993,19.32271
mng,1994,3.73643
mng,1995,7.39641
mng,1996,2.96958
mng,1997,12.64143
mng,1998,27.50154
mng,1999,15.78806
mng,2000,6.3451
mng,2001,6.96602
mng,2002,16.54615
mng,2003,140.10298
mng,2004,80.3526
mng,2005,7.50411
mng,2006,3.72309
mng,2007,5.79949
mng,2008,10.60231
mng,2009,18.70203
mng,2010,15.97622
mng,2011,23.8281
mng,2012,21.87514
mng,2013,69.5427
mng,2014,143.71745
mng,2015,184.13481
mng,2016,198.5289
mng,2017,104.8369
mng,2018,87.28503
mng,2019,67.83307
mng,2020,68.59733
moz,1984,152.15791
moz,1985,344.78447
moz,1986,504.40302
moz,1987,265.88371
moz,1988,191.08721
moz,1989,213.04293
moz,1990,148.36771
moz,1991,102.11634
moz,1992,101.26095
moz,1993,86.58138
moz,1994,105.44079
moz,1995,141.99946
moz,1996,52.48942
moz,1997,59.1689
moz,1998,58.12369
moz,1999,59.44106
moz,2000,76.39675
moz,2001,75.0217
moz,2002,52.44484
moz,2003,44.88778
moz,2004,67.66784
moz,2005,64.75882
moz,2006,47.4984
moz,2007,33.85383
moz,2008,34.96266
moz,2009,28.988
moz,2010,26.64746
moz,2011,10.12282
moz,2012,11.63449
moz,2013,21.44956
moz,2014,13.60213
moz,2015,30.92578
moz,2016,26.37672
moz,2017,32.40072
moz,2018,37.7564
moz,2019,42.38094
moz,2020,44.69517
mrt,1971,0.03826
mrt,1972,0.7666
mrt,1973,0.41121
mrt,1974,0.08474
mrt,1975,0.41006
mrt,1976,0.26603
mrt,1977,81.49296
mrt,1978,65.77076
mrt,1979,43.50444
mrt,1980,44.40527
mrt,1981,58.84568
mrt,1982,63.95064
mrt,1983,96.47546
mrt,1984,154.8406
mrt,1985,166.02007
mrt,1986,213.62527
mrt,1987,161.43203
mrt,1988,293.11344
mrt,1989,187.24693
mrt,1990,403.83749
mrt,1991,434.33226
mrt,1992,313.94545
mrt,1993,352.49183
mrt,1994,332.9327
mrt,1995,185.36209
mrt,1996,122.23608
mrt,1997,147.74994
mrt,1998,442.08404
mrt,1999,715.61939
mrt,2000,504.4467
mrt,2001,608.96108
mrt,2002,292.54692
mrt,2003,552.08871
mrt,2004,418.63261
mrt,2005,238.95081
mrt,2006,118.12477
mrt,2007,531.55286
mrt,2008,578.63915
mrt,2009,437.29539
mrt,2010,377.17304
mrt,2011,198.90904
mrt,2012,107.83972
mrt,2013,105.19549
mrt,2014,161.39121
mrt,2015,132.05467
mrt,2016,121.98449
mrt,2017,118.96592
mrt,2018,112.63592
mrt,2019,105.26161
mrt,2020,72.00754
mus,1977,0.14677
mus,1978,0
mus,1979,0
mus,1980,0.14652
mus,1981,0.08923
mus,1982,0
mus,1983,0
mus,1984,0.04604
mus,1985,0
mus,1986,0
mus,1987,0
mus,1988,0.02217
mus,1989,0.00592
mus,1990,0.30125
mus,1991,0.47448
mus,1992,0.2657
mus,1993,0.28312
mus,1994,0.23144
mus,1995,0.0948
mus,1996,0.00631
mus,1997,0
mus,1998,0
mus,1999,0
mus,2000,0
mus,2001,0
mus,2002,0
mus,2003,0
mus,2004,0
mus,2005,0
mus,2006,0
mus,2007,0
mus,2008,0
mus,2009,56.23843
mus,2010,56.7244
mus,2011,61.97055
mus,2012,95.61739
mus,2013,83.14525
mus,2014,136.30595
mus,2015,111.55155
mus,2016,93.24581
mus,2017,87.57167
mus,2018,76.42171
mus,2019,78.25152
mus,2020,85.6553
mwi,1970,0
mwi,1971,0
mwi,1972,0
mwi,1973,0
mwi,1974,0
mwi,1975,0
mwi,1976,0
mwi,1977,77.92244
mwi,1978,97.43816
mwi,1979,151.15587
mwi,1980,152.91257
mwi,1981,92.3239
mwi,1982,299.74053
mwi,1983,359.62977
mwi,1984,69.35534
mwi,1985,164.09497
mwi,1986,270.39685
mwi,1987,162.94463
mwi,1988,33.01857
mwi,1989,45.33703
mwi,1990,41.07507
mwi,1991,18.87119
mwi,1992,110.75755
mwi,1993,17.24264
mwi,1994,25.77262
mwi,1995,37.83696
mwi,1996,44.39818
mwi,1997,16.09967
mwi,1998,12.32739
mwi,1999,26.94929
mwi,2000,30.32355
mwi,2001,17.48976
mwi,2002,72.88047
mwi,2003,45.26863
mwi,2004,28.65715
mwi,2005,26.12157
mwi,2006,49.3193
mwi,2007,26.83509
mwi,2008,33.08276
mwi,2009,41.03466
mwi,2010,13.2166
mwi,2011,17.50939
mwi,2012,8.78456
mwi,2013,4.90052
mwi,2014,3.58223
mwi,2015,1.85927
mwi,2016,7.20801
mwi,2017,6.98742
mwi,2018,3.31543
mwi,2019,8.06438
mwi,2020,30.01282
nga,1970,120.62863
nga,1971,71.59603
nga,1972,89.5665
nga,1973,92.18344
nga,1974,10.6294
nga,1975,9.59715
nga,1976,8.20958
nga,1977,49.84233
nga,1978,120.58657
nga,1979,38.69726
nga,1980,33.39418
nga,1981,106.20809
nga,1982,131.5766
nga,1983,404.07044
nga,1984,343.13201
nga,1985,263.99657
nga,1986,272.73044
nga,1987,104.71447
nga,1988,165.87788
nga,1989,22.77085
nga,1990,36.41628
nga,1991,18.35498
nga,1992,184.7379
nga,1993,241.23432
nga,1994,292.65936
nga,1995,330.65065
nga,1996,131.10652
nga,1997,71.05054
nga,1998,89.94197
nga,1999,110.57841
nga,2000,11.08928
nga,2001,3.89982
nga,2002,19.49949
nga,2003,35.17146
nga,2004,22.57117
nga,2005,0.01097
nga,2006,0
nga,2007,0
nga,2008,0
nga,2009,0
nga,2010,0
nga,2011,0
nga,2012,0
nga,2013,0.00124
nga,2014,0.00108
nga,2015,0.00037
nga,2016,0
nga,2017,0
nga,2018,0
nga,2019,0
nga,2020,0.00002
nic,1970,97.51085
nic,1971,100.18546
nic,1972,90.46156
nic,1973,89.06328
nic,1974,133.29047
nic,1975,152.3802
nic,1976,141.57741
nic,1977,281.0348
nic,1978,879.66377
nic,1979,251.9233
nic,1980,628.56397
nic,1981,311.60302
nic,1982,246.21527
nic,1987,1343.58246
nic,1988,1029.67553
nic,1989,1263.51411
nic,1990,1472.63559
nic,1991,1029.69901
nic,1992,642.3316
nic,1993,3324.91048
nic,1994,1580.60706
nic,1995,1263.50546
nic,1996,391.55523
nic,1997,218.98981
nic,1998,207.46705
nic,1999,162.95874
nic,2000,185.20867
nic,2001,175.84706
nic,2002,122.71048
nic,2003,117.51977
nic,2004,74.38073
nic,2005,74.22441
nic,2006,66.96418
nic,2007,104.82465
nic,2008,100.79016
nic,2009,63.69743
nic,2010,77.94283
nic,2011,76.79742
nic,2012,90.34631
nic,2013,85.33379
nic,2014,66.44515
nic,2015,51.38451
nic,2016,57.9655
nic,2017,52.37401
nic,2018,60.8317
nic,2019,50.27148
nic,2020,36.3775
npl,1977,14.25156
npl,1978,8.98487
npl,1979,5.10054
npl,1980,2.57401
npl,1981,8.39482
npl,1982,14.53169
npl,1983,41.87064
npl,1984,18.66251
npl,1985,21.80769
npl,1986,14.66971
npl,1987,8.34352
npl,1988,9.0416
npl,1989,7.76553
npl,1990,6.84842
npl,1991,5.62492
npl,1992,1.06118
npl,1993,2.95857
npl,1994,8.33024
npl,1995,3.54151
npl,1996,4.10143
npl,1997,4.23435
npl,1998,3.86298
npl,1999,4.78284
npl,2000,2.93718
npl,2001,5.00019
npl,2002,3.7383
npl,2003,4.27603
npl,2004,2.35433
npl,2005,3.0028
npl,2006,4.18499
npl,2007,2.73084
npl,2008,2.31904
npl,2009,1.56058
npl,2010,2.03149
npl,2011,2.26874
npl,2012,2.55787
npl,2013,4.59322
npl,2014,5.35519
npl,2015,4.28992
npl,2016,4.33344
npl,2017,4.46421
npl,2018,3.01865
npl,2019,4.62349
npl,2020,3.14358
pak,1970,53.46229
pak,1971,61.46035
pak,1972,40.45727
pak,1973,24.90337
pak,1974,23.96507
pak,1975,33.03758
pak,1976,32.15714
pak,1977,25.15014
pak,1978,26.38385
pak,1979,38.54736
pak,1980,47.00941
pak,1981,62.04808
pak,1982,39.71806
pak,1983,29.70722
pak,1984,57.8729
pak,1985,91.6445
pak,1986,127.17862
pak,1987,158.24156
pak,1988,203.65655
pak,1989,212.79827
pak,1990,304.3432
pak,1991,338.91895
pak,1992,288.35981
pak,1993,97.52208
pak,1994,52.15528
pak,1995,127.98986
pak,1996,215.37961
pak,1997,138.25472
pak,1998,132.82946
pak,1999,86.43292
pak,2000,72.76512
pak,2001,31.14649
pak,2002,17.50835
pak,2003,10.53691
pak,2004,11.61579
pak,2005,11.07175
pak,2006,10.26555
pak,2007,14.10299
pak,2008,15.18171
pak,2009,10.77456
pak,2010,27.04634
pak,2011,20.44872
pak,2012,37.25141
pak,2013,80.36785
pak,2014,52.27577
pak,2015,41.76758
pak,2016,41.3251
pak,2017,77.60861
pak,2018,116.41952
pak,2019,100.06028
pak,2020,81.3276
pan,1970,222.22222
pan,1971,209.30717
pan,1972,141.43933
pan,1973,194.17531
pan,1974,259.43633
pan,1975,409.34362
pan,1976,257.15237
pan,1977,423.33295
pan,1978,255.95256
pan,1979,413.586
pan,1980,579.95986
pan,1981,702.86956
pan,1982,913.14481
pan,1983,508.31054
pan,1984,423.24307
pan,1985,1147.41177
pan,1986,594.4828
pan,1987,1616.3845
pan,1988,2399.82217
pan,1989,1727.72743
pan,1990,704.02276
pan,1991,523.66127
pan,1992,516.47965
pan,1993,509.78768
pan,1994,435.2417
pan,1995,288.17016
pan,1996,84.04033
pan,1997,40.27134
pan,1998,48.52548
pan,1999,53.94987
pan,2000,0.13285
pan,2001,0.07749
pan,2002,0
pan,2003,0
pan,2004,0
pan,2005,0
pan,2006,0
pan,2007,0
pan,2008,1104.5709
pan,2009,768.86413
pan,2010,916.82359
pan,2011,1240.48535
pan,2012,1252.27417
pan,2013,1241.67878
pan,2014,956.98951
pan,2015,1297.1292
pan,2016,1125.54656
pan,2017,1422.30924
pan,2018,1834.05675
pan,2019,1075.74428
pan,2020,371.03704
per,1970,164.42931
per,1971,130.86227
per,1972,114.76976
per,1973,103.65543
per,1974,80.19574
per,1975,183.86872
per,1976,303.65142
per,1977,402.12585
per,1978,340.24774
per,1979,74.47074
per,1980,74.32374
per,1981,86.37337
per,1982,114.46428
per,1983,85.07513
per,1984,86.71531
per,1985,78.96333
per,1986,124.16227
per,1987,263.91004
per,1988,388.10826
per,1989,301.26398
per,1990,282.30027
per,1991,139.84786
per,1992,112.17639
per,1993,145.98881
per,1994,90.47916
per,1995,111.62374
per,1996,58.57615
per,1997,57.75985
per,1998,63.29266
per,1999,50.51728
per,2000,45.27757
per,2001,33.56118
per,2002,26.63293
per,2003,24.65294
per,2004,21.88847
per,2005,22.66362
per,2006,17.26903
per,2007,19.19679
per,2008,17.3501
per,2009,14.40002
per,2010,14.45862
per,2011,12.93109
per,2012,13.93641
per,2013,9.80739
per,2014,11.15944
per,2015,11.48588
per,2016,12.56377
per,2017,13.6241
per,2018,16.57183
per,2019,12.65187
per,2020,13.75228
phl,1970,228.81409
phl,1971,163.56362
phl,1972,118.10403
phl,1973,65.95097
phl,1974,52.96307
phl,1975,75.68699
phl,1976,92.17428
phl,1977,149.25498
phl,1978,183.51731
phl,1979,170.29136
phl,1980,189.94564
phl,1981,329.59041
phl,1982,650.73789
phl,1983,1098.97677
phl,1984,1120.31272
phl,1985,833.84675
phl,1986,206.09343
phl,1987,164.2275
phl,1988,178.24723
phl,1989,164.88698
phl,1990,217.42315
phl,1991,111.45068
phl,1992,98.51111
phl,1993,84.85041
phl,1994,79.9847
phl,1995,67.84584
phl,1996,67.67674
phl,1997,134.86569
phl,1998,54.04395
phl,1999,32.84249
phl,2000,36.45333
phl,2001,38.25827
phl,2002,34.06032
phl,2003,36.16917
phl,2004,31.08214
phl,2005,34.61529
phl,2006,21.81333
phl,2007,20.99572
phl,2008,18.66985
phl,2009,9.05382
phl,2010,16.86551
phl,2011,16.04083
phl,2012,19.63515
phl,2013,20.32729
phl,2014,20.40462
phl,2015,18.72389
phl,2016,18.00776
phl,2017,17.53353
phl,2018,20.28901
phl,2019,19.22374
phl,2020,12.91812
png,1976,0
png,1977,22.95038
png,1978,12.77878
png,1979,5.27504
png,1980,13.98095
png,1981,38.49024
png,1982,37.80772
png,1983,14.44073
png,1984,31.89683
png,1985,31.52369
png,1986,13.77543
png,1987,22.46815
png,1988,32.16975
png,1989,40.20081
png,1990,16.75911
png,1991,33.97641
png,1992,158.81294
png,1993,158.93948
png,1994,82.35699
png,1995,29.1052
png,1996,5.56694
png,1997,40.42444
png,1998,74.27512
png,1999,43.62058
png,2000,23.01436
png,2001,15.225
png,2002,14.57303
png,2003,18.06086
png,2004,12.11834
png,2005,27.58461
png,2006,5.48334
png,2007,8.26119
png,2008,0.49796
png,2009,4.25998
png,2010,13.2642
png,2011,2.82576
png,2012,6.47161
png,2013,11.0144
png,2014,34.69262
png,2015,17.69142
png,2016,39.4368
png,2017,4.35585
png,2018,20.71371
png,2019,28.08593
pry,1972,0.05446
pry,1973,0.06396
pry,1974,0.06566
pry,1975,0.0698
pry,1976,0.09789
pry,1977,20.17968
pry,1978,18.7722
pry,1979,23.20779
pry,1980,22.24947
pry,1981,37.58899
pry,1982,30.25456
pry,1983,20.32678
pry,1984,16.52604
pry,1985,32.87753
pry,1986,38.01223
pry,1987,52.17069
pry,1988,68.11056
pry,1989,58.36816
pry,1990,55.28788
pry,1991,37.08415
pry,1992,43.28368
pry,1993,44.8374
pry,1994,58.28581
pry,1995,70.82875
pry,1996,69.87914
pry,1997,60.88807
pry,1998,76.40277
pry,1999,75.97617
pry,2000,71.04804
pry,2001,66.54361
pry,2002,69.12086
pry,2003,340.65328
pry,2004,282.34106
pry,2005,260.48687
pry,2006,210.31973
pry,2007,145.81636
pry,2008,142.07577
pry,2009,105.16065
pry,2010,104.96351
pry,2011,87.9461
pry,2012,93.31652
pry,2013,80.16768
pry,2014,68.90255
pry,2015,80.40136
pry,2016,66.79776
pry,2017,58.65203
pry,2018,60.2806
pry,2019,61.06628
pry,2020,50.13377
rou,1980,91.70827
rou,1981,97.54643
rou,1982,64.82265
rou,1983,31.26626
rou,1984,30.43713
rou,1985,37.51332
rou,1986,33.32615
rou,1987,35.39667
rou,1988,50.92788
rou,1989,32.52051
rou,1990,66.22739
rou,1991,50.16647
rou,1992,32.73639
rou,1993,46.42646
rou,1994,31.23825
rou,1995,49.65043
rou,1996,36.1403
rou,1997,19.62012
rou,1998,15.17789
rou,1999,15.45053
rou,2000,22.45353
rou,2001,20.41076
rou,2002,17.89398
rou,2003,26.52446
rou,2004,27.19602
rou,2005,34.31538
rou,2006,54.84507
rou,2007,73.36194
rou,2008,64.2948
rou,2009,36.01117
rou,2010,35.70799
rou,2011,40.58396
rou,2012,34.94404
rou,2013,31.83456
rou,2014,28.43993
rou,2015,32.13322
rou,2016,30.87333
rou,2017,33.6444
rou,2018,38.6204
rou,2019,39.0228
rou,2020,34.04237
rus,1993,84.47525
rus,1994,136.90995
rus,1995,57.48186
rus,1996,74.58683
rus,1997,34.44523
rus,1998,124.37819
rus,1999,126.77561
rus,2000,56.51593
rus,2001,52.25958
rus,2002,33.76782
rus,2003,38.84416
rus,2004,20.94802
rus,2005,14.88471
rus,2006,13.3655
rus,2007,20.93943
rus,2008,17.40823
rus,2009,12.08545
rus,2010,12.56486
rus,2011,14.04994
rus,2012,15.22859
rus,2013,16.48054
rus,2014,15.9755
rus,2015,11.43888
rus,2016,11.96121
rus,2017,11.79371
rus,2018,10.3063
rus,2019,10.39304
rus,2020,9.61338
rwa,1976,0.00818
rwa,1977,10.70535
rwa,1978,17.90092
rwa,1979,12.72443
rwa,1980,13.26826
rwa,1981,11.92512
rwa,1982,17.62918
rwa,1983,14.3756
rwa,1984,34.75686
rwa,1985,23.82854
rwa,1986,16.64823
rwa,1987,23.76566
rwa,1988,34.92625
rwa,1989,64.38419
rwa,1990,105.89181
rwa,1991,45.62557
rwa,1992,70.07931
rwa,1993,125.05527
rwa,1994,65.41322
rwa,1995,32.4631
rwa,1996,32.25876
rwa,1997,50.08889
rwa,1998,29.30668
rwa,1999,30.88208
rwa,2000,20.10795
rwa,2001,16.2984
rwa,2002,17.9631
rwa,2003,12.60322
rwa,2004,4.86953
rwa,2005,5.9812
rwa,2006,5.02034
rwa,2007,3.0056
rwa,2008,0.87335
rwa,2009,1.00487
rwa,2010,1.75189
rwa,2011,15.61468
rwa,2012,18.12803
rwa,2013,1.69526
rwa,2014,2.64351
rwa,2015,1.22827
rwa,2016,22.36298
rwa,2017,26.00882
rwa,2018,26.1448
rwa,2019,23.44246
rwa,2020,20.93973
sdn,1970,278.31937
sdn,1971,189.96416
sdn,1972,171.40877
sdn,1973,123.91892
sdn,1974,123.11654
sdn,1975,591.15921
sdn,1976,1235.6431
sdn,1977,1993.17407
sdn,1978,1954.85363
sdn,1979,776.94948
sdn,1980,1228.31369
sdn,1981,5187.80791
sdn,1982,4499.22634
sdn,1983,4387.24542
sdn,1984,8030.63535
sdn,1985,11235.12469
sdn,1986,2465.97267
sdn,1987,16041.69257
sdn,1988,18566.25527
sdn,1989,22060.13442
sdn,1990,36404.05705
sdn,1991,59755.55625
sdn,1992,18340.59762
sdn,1993,14491.20081
sdn,1994,7730.27016
sdn,1995,3898.17251
sdn,1996,5818.88806
sdn,1997,7397.45181
sdn,1998,7005.96988
sdn,1999,3216.01718
sdn,2000,3436.80014
sdn,2001,8704.17631
sdn,2002,1938.67656
sdn,2003,1024.80488
sdn,2004,448.18143
sdn,2005,307.09663
sdn,2006,357.56998
sdn,2007,467.43345
sdn,2008,477.86045
sdn,2009,610.40937
sdn,2010,692.7473
sdn,2011,2806.86197
sdn,2012,2830.15828
sdn,2013,2813.47226
sdn,2014,2891.34914
sdn,2015,2922.88848
sdn,2016,3003.617
sdn,2017,3001.14709
slb,1978,6.85263
slb,1979,2.70584
slb,1980,6.75571
slb,1981,13.8957
slb,1982,8.05804
slb,1983,6.33854
slb,1984,8.94775
slb,1985,25.27666
slb,1986,10.14482
slb,1987,3.9457
slb,1988,4.08887
slb,1989,0
slb,1990,94.46893
slb,1991,363.11626
slb,1992,7.6912
slb,1993,30.54491
slb,1994,11.48235
slb,1995,60.72501
slb,1996,4.43717
slb,1997,6.05529
slb,1998,5.8448
slb,1999,9.26326
slb,2000,10.03612
slb,2001,24.26962
slb,2002,23.27487
slb,2003,21.80477
slb,2004,15.12172
slb,2005,16.12286
slb,2006,14.93699
slb,2007,2.79225
slb,2008,3.44037
slb,2009,1.72829
slb,2010,1.50869
slb,2011,3.11712
slb,2012,0.40107
slb,2013,0.5764
slb,2014,3.01934
slb,2015,4.18141
slb,2016,6.75304
slb,2017,4.85223
slb,2018,6.97503
slb,2019,6.32505
slb,2020,4.05146
sle,1970,0
sle,1971,0
sle,1972,0
sle,1973,0
sle,1974,0.37035
sle,1975,6.1276
sle,1976,14.45048
sle,1977,13.45314
sle,1978,2.74316
sle,1979,12.54563
sle,1980,22.80861
sle,1981,53.3919
sle,1982,148.20765
sle,1983,106.63174
sle,1984,215.28294
sle,1985,259.78547
sle,1986,135.31834
sle,1987,520.91741
sle,1988,755.26305
sle,1989,2558.52583
sle,1990,2733.52902
sle,1991,2127.58486
sle,1992,713.18918
sle,1993,526.8111
sle,1994,39.71233
sle,1995,77.58785
sle,1996,91.22448
sle,1997,24.59776
sle,1998,68.44947
sle,1999,87.29668
sle,2000,94.08466
sle,2001,37.53449
sle,2002,12.25591
sle,2003,25.20852
sle,2004,17.18672
sle,2005,12.42331
sle,2006,6.50284
sle,2007,2.33782
sle,2008,4.08907
sle,2009,5.67951
sle,2010,1.00667
sle,2011,7.97029
sle,2012,46.23556
sle,2013,40.12859
sle,2014,35.56137
sle,2015,36.94748
sle,2016,40.41388
sle,2017,35.5204
sle,2018,37.60893
sle,2019,35.17953
sle,2020,25.87551
slv,1977,73.50215
slv,1978,86.27911
slv,1979,69.02831
slv,1980,57.63611
slv,1981,76.55352
slv,1982,59.89454
slv,1983,27.83566
slv,1984,36.09628
slv,1985,25.27515
slv,1986,36.11632
slv,1987,52.04016
slv,1988,68.9732
slv,1989,46.39463
slv,1990,35.79155
slv,1991,23.59191
slv,1992,18.40477
slv,1993,15.54678
slv,1994,23.00614
slv,1995,56.19702
slv,1996,54.00089
slv,1997,56.1255
slv,1998,48.58795
slv,1999,53.82964
slv,2000,86.51815
slv,2001,110.65046
slv,2002,71.25215
slv,2003,81.55244
slv,2004,91.933
slv,2005,100.24594
slv,2006,65.40734
slv,2007,56.10549
slv,2008,58.32544
slv,2009,27.66013
slv,2010,29.00441
slv,2011,49.04288
slv,2012,48.05571
slv,2013,67.50703
slv,2014,74.92669
slv,2015,72.40376
slv,2016,78.21709
slv,2017,57.28064
slv,2018,58.016
slv,2019,49.79126
slv,2020,60.69751
som,1974,0.14014
som,1975,0.3928
som,1976,1.25618
som,1977,11.67527
som,1978,19.75982
som,1979,61.28553
som,1980,180.24723
som,1981,88.63107
som,1982,339.93393
som,1983,419.94871
som,1984,1467.67702
som,1985,817.88161
som,1986,432.78677
som,1987,544.27618
som,1988,608.55312
som,1989,842.53437
srb,2006,18.84818
srb,2007,15.82071
srb,2008,32.12475
srb,2009,23.64221
srb,2010,21.02741
srb,2011,7.45639
srb,2012,7.06929
srb,2013,3.5608
srb,2014,4.41931
srb,2015,7.82574
srb,2016,10.45703
srb,2017,12.81473
srb,2018,15.92875
srb,2019,17.41583
srb,2020,14.18679
stp,1995,252.71312
stp,1996,164.49583
stp,1997,88.81499
stp,1998,149.93333
stp,1999,274.44303
stp,2000,199.8423
stp,2001,142.28413
stp,2002,166.18606
stp,2003,60.40961
stp,2004,85.77249
stp,2005,53.94457
stp,2006,44.29039
stp,2007,48.75593
stp,2008,29.73243
stp,2009,24.67232
stp,2010,41.34131
stp,2011,49.22979
stp,2012,30.38033
stp,2013,21.79859
stp,2014,17.80338
stp,2015,11.39584
stp,2016,14.33791
stp,2017,12.22805
stp,2018,21.87531
stp,2019,16.11548
stp,2020,17.71186
swz,1977,9.50307
swz,1978,14.96543
swz,1979,7.03575
swz,1980,9.44915
swz,1981,6.2265
swz,1982,18.39092
swz,1983,40.0005
swz,1984,8.73903
swz,1985,17.98156
swz,1986,17.65423
