geo,time,se_sec_enrr
prt,2005,97.93074
prt,2006,98.4939
prt,2007,101.96286
prt,2008,103.69304
prt,2009,105.90389
prt,2010,106.75214
prt,2011,106.58557
prt,2012,108.7159
prt,2013,119.45542
prt,2014,116.0811
prt,2015,118.76918
prt,2016,118.02484
prt,2017,119.91319
prt,2018,120.83398
prt,2019,120.62121
pry,1970,15.68157
pry,1971,15.99487
pry,1972,16.32035
pry,1973,17.63756
pry,1974,18.51033
pry,1975,19.05147
pry,1976,20.18844
pry,1977,22.26491
pry,1978,23.82075
pry,1979,25.34036
pry,1980,26.65249
pry,1981,27.67331
pry,1982,28.64489
pry,1983,30.18691
pry,1984,31.15058
pry,1985,30.85735
pry,1986,30.50972
pry,1987,30.10911
pry,1988,30.2688
pry,1989,30.17696
pry,1990,30.9901
pry,1991,31.07888
pry,1992,32.98005
pry,1993,36.76899
pry,1994,38.42017
pry,1995,41.18816
pry,1996,43.72917
pry,1997,47.3376
pry,1998,51.62886
pry,1999,58.23748
pry,2000,61.50513
pry,2001,65.50552
pry,2002,67.27289
pry,2003,65.11464
pry,2004,66.23438
pry,2005,66.07154
pry,2006,65.54087
pry,2007,65.46019
pry,2008,66.4283
pry,2009,66.78545
pry,2010,67.67794
pry,2011,69.76887
pry,2012,75.91105
pry,2020,76.82434
pse,1995,68.47139
pse,1996,70.68405
pse,1997,72.97183
pse,1999,76.32386
pse,2000,78.31916
pse,2001,80.11073
pse,2002,82.18202
pse,2003,84.8044
pse,2004,88.51618
pse,2005,89.64101
pse,2006,90.80476
pse,2007,90.25238
pse,2008,88.69582
pse,2009,87.52099
pse,2010,85.73758
pse,2011,84.24975
pse,2012,83.94433
pse,2013,84.0059
pse,2014,84.3953
pse,2015,85.83735
pse,2016,87.02667
pse,2017,88.92071
pse,2018,89.48775
pse,2019,90.67231
pse,2020,91.02729
pyf,1989,63.9327
pyf,1990,67.2909
pyf,1991,69.98002
pyf,1992,73.83805
pyf,1993,77.30273
qat,1971,34.92537
qat,1972,37.40429
qat,1973,41.01407
qat,1974,43.00823
qat,1975,45.657
qat,1976,57.40488
qat,1977,55.16635
qat,1978,58.96658
qat,1979,64.77849
qat,1980,70.01463
qat,1981,74.22743
qat,1982,75.38002
qat,1983,79.17069
qat,1984,79.57386
qat,1985,82.82928
qat,1986,86.41096
qat,1987,76.32196
qat,1988,76.84557
qat,1989,77.79788
qat,1990,80.25348
qat,1991,81.63038
qat,1992,80.83117
qat,1993,88.87902
qat,1994,91.00757
qat,1995,92.73816
qat,1996,91.86423
qat,1998,87.77975
qat,1999,88.12742
qat,2000,91.37918
qat,2001,88.39562
qat,2002,91.88369
qat,2003,98.44426
qat,2004,101.98284
qat,2005,99.86912
qat,2006,93.97049
qat,2010,105.46579
rou,1971,70.23676
rou,1972,70.19724
rou,1973,73.05991
rou,1974,74.22586
rou,1989,97.22696
rou,1990,98.51914
rou,1991,88.34561
rou,1992,81.95201
rou,1993,77.83378
rou,1994,75.23332
rou,1995,74.15001
rou,1996,75.12259
rou,1997,76.39068
rou,1998,77.53737
rou,1999,79.23994
rou,2000,79.77613
rou,2001,80.58304
rou,2002,82.00706
rou,2003,81.97752
rou,2004,81.66381
rou,2005,82.47559
rou,2006,83.8186
rou,2007,87.30476
rou,2008,92.8913
rou,2009,95.29491
rou,2010,97.66126
rou,2011,98.26016
rou,2012,97.51628
rou,2013,96.64545
rou,2014,94.41653
rou,2015,92.92757
rou,2016,91.14482
rou,2017,91.25939
rou,2018,89.0691
rou,2019,88.07028
rus,1971,92.82314
rus,1976,96.25987
rus,1981,97.95752
rus,1986,99.96461
rus,1987,100.17638
rus,1988,99.95137
rus,1989,98.5867
rus,1990,97.63722
rus,1991,96.177
rus,1992,94.27447
rus,1993,92.06791
rus,1994,90.77036
rus,1995,91.1409
rus,1996,91.47484
rus,1997,91.3008
rus,1998,92.08006
rus,1999,92.39133
rus,2003,91.50807
rus,2004,85.31643
rus,2005,82.91108
rus,2006,82.7076
rus,2007,82.9499
rus,2008,83.12724
rus,2009,84.77162
rus,2011,91.82773
rus,2012,95.6072
rus,2013,97.68348
rus,2014,98.8161
rus,2015,102.17962
rus,2016,102.3967
rus,2017,103.38481
rus,2018,103.76311
rus,2019,103.60276
rwa,1971,2.51528
rwa,1976,3.20849
rwa,1977,3.47801
rwa,1978,3.74754
rwa,1979,3.95086
rwa,1980,9.47145
rwa,1981,12.53345
rwa,1982,13.28135
rwa,1983,14.56545
rwa,1984,14.99817
rwa,1985,16.15047
rwa,1986,16.07557
rwa,1987,16.00034
rwa,1988,15.76161
rwa,1989,16.41257
rwa,1990,15.99345
rwa,1991,16.01401
rwa,1992,15.50506
rwa,1999,9.95329
rwa,2000,11.41377
rwa,2001,11.7038
rwa,2002,12.53148
rwa,2003,13.96687
rwa,2004,15.71394
rwa,2005,16.72549
rwa,2006,18.38143
rwa,2007,20.44044
rwa,2008,21.97306
rwa,2009,26.14972
rwa,2010,31.61764
rwa,2011,35.58722
rwa,2012,38.30798
rwa,2013,40.71788
rwa,2014,40.09128
rwa,2015,37.85201
rwa,2016,37.27189
rwa,2017,38.88265
rwa,2018,40.89606
rwa,2019,44.31904
sau,1979,27.41916
sau,2005,87.43876
sau,2007,90.53241
sau,2009,94.78735
sau,2015,116.46227
sau,2016,112.33912
sau,2017,107.69401
sau,2018,110.08628
sau,2019,111.7948
sau,2020,112.58582
sdn,2001,34.58132
sdn,2002,34.56721
sdn,2003,35.87596
sdn,2004,39.07413
sdn,2005,38.75274
sdn,2006,36.8583
sdn,2007,36.16999
sdn,2008,38.28034
sdn,2009,42.32099
sdn,2010,42.52224
sdn,2011,37.55913
sdn,2012,41.23274
sdn,2013,43.60937
sdn,2014,44.85091
sdn,2015,45.62371
sdn,2016,44.13194
sdn,2017,46.62174
sdn,2018,45.86419
sen,1971,9.15301
sen,1972,9.84881
sen,1978,11.12316
sen,1979,10.54027
sen,1980,10.71074
sen,1981,11.27107
sen,1982,11.89002
sen,1983,12.18575
sen,1984,12.13965
sen,1985,12.4866
sen,1986,13.4147
sen,1987,13.64223
sen,1988,13.99316
sen,1989,14.93216
sen,1990,15.3009
sen,1992,15.70489
sen,1996,14.81247
sen,1997,14.55169
sen,1998,14.41282
sen,1999,15.16497
sen,2000,15.70289
sen,2001,15.96344
sen,2002,17.3689
sen,2004,20.29709
sen,2005,22.41254
sen,2006,24.17818
sen,2008,30.31923
sen,2010,36.22798
sen,2011,41.41708
sen,2012,45.33231
sen,2013,48.12828
sen,2014,50.25535
sen,2015,50.93555
sen,2019,46.23905
sen,2020,46.56073
sgp,2016,107.85901
sgp,2017,107.5746
sgp,2018,105.8443
sgp,2019,104.71496
slb,1970,8.00503
slb,1971,9.6689
slb,1972,10.68228
slb,1973,12.3404
slb,1975,9.91679
slb,1976,12.3136
slb,1977,13.88331
slb,1978,14.708
slb,1979,15.13294
slb,1980,16.4128
slb,1981,19.85399
slb,1982,21.24837
slb,1983,21.37312
slb,1986,18.91675
slb,1990,13.88485
slb,1991,15.35436
slb,1992,15.782
slb,1993,17.11525
slb,1994,17.94271
slb,1999,25.64634
slb,2000,20.51971
slb,2001,24.54499
slb,2002,31.6548
slb,2005,30.39112
slb,2006,35.00904
slb,2007,35.69777
slb,2010,48.5439
slb,2011,47.75302
slb,2012,48.31938
sle,1971,9.25302
sle,1972,9.83556
sle,1973,10.69424
sle,1974,11.26625
sle,1975,11.57844
sle,1976,11.83133
sle,1977,12.30525
sle,1978,12.53281
sle,1979,12.95688
sle,1980,12.47011
sle,1981,13.80309
sle,1984,17.34239
sle,1985,18.33887
sle,1986,16.63388
sle,1988,18.57472
sle,1989,15.94263
sle,1990,15.76004
sle,1991,15.531
sle,2001,24.25402
sle,2011,39.49307
sle,2012,43.99802
sle,2013,38.92121
sle,2015,39.05758
sle,2016,41.42994
sle,2017,41.79632
slv,1970,20.84251
slv,1971,20.43717
slv,1972,23.99428
slv,1973,23.76374
slv,1974,28.04809
slv,1975,30.23186
slv,1976,32.60304
slv,1977,33.68989
slv,1978,35.68152
slv,1979,37.77414
slv,1980,34.1443
slv,1983,36.18972
slv,1984,36.52895
slv,1988,39.84174
slv,1989,39.32598
slv,1991,39.44358
slv,1992,41.84483
slv,1993,44.6777
slv,1998,55.73577
slv,1999,56.37084
slv,2000,58.32695
slv,2001,60.01899
slv,2002,62.92087
slv,2003,65.6856
slv,2004,68.71627
slv,2005,67.75218
slv,2006,67.05412
slv,2007,66.74507
slv,2008,66.17139
slv,2009,67.33891
slv,2010,69.14068
slv,2011,71.50865
slv,2012,73.42412
slv,2013,77.16757
slv,2014,76.89573
slv,2015,75.3354
slv,2016,73.96273
slv,2017,71.49817
slv,2018,71.66179
slv,2019,68.66744
smr,2018,60.24052
smr,2019,59.89267
smr,2020,62.19424
som,1971,3.26443
som,1972,3.70644
som,1973,4.30531
som,1974,4.95612
som,1976,6.24285
som,1977,3.1942
som,1978,2.95056
som,1979,3.76673
som,1980,4.2172
som,1981,12.30114
som,1982,11.74552
som,1983,11.30572
som,1984,11.21006
som,1985,10.48547
som,1986,9.73445
som,2007,5.93235
srb,1999,94.18086
srb,2000,91.18826
srb,2001,89.75031
srb,2002,88.70988
srb,2003,88.29438
srb,2004,88.16814
srb,2005,88.59041
srb,2006,88.95658
srb,2007,89.50074
srb,2008,90.46381
srb,2009,91.48446
srb,2010,91.42763
srb,2011,93.63105
srb,2012,94.16962
srb,2013,94.40921
srb,2014,94.34441
srb,2015,96.66961
srb,2016,96.23473
srb,2017,95.49509
srb,2018,95.08724
srb,2019,94.47219
srb,2020,92.24117
ssd,2011,9.68862
ssd,2015,11.00999
stp,1971,13.33813
stp,1972,15.05027
stp,1976,28.9134
stp,1977,27.13486
stp,1981,23.70007
stp,1982,30.04805
stp,1983,38.32077
stp,1984,39.53433
stp,1987,29.28392
stp,1988,34.61559
stp,2003,35.75097
stp,2004,39.25644
stp,2005,42.82085
stp,2007,47.80807
stp,2008,45.08548
stp,2009,50.81505
stp,2010,51.76887
stp,2011,50.46499
stp,2012,58.0841
stp,2013,64.5262
stp,2014,75.03774
stp,2015,82.49925
stp,2016,83.19427
stp,2017,89.33812
sur,1971,37.70171
sur,1972,37.68231
sur,1973,41.68574
sur,1974,43.54867
sur,1975,45.92489
sur,1976,46.86524
sur,1977,48.2942
sur,1978,50.14549
sur,1979,49.84989
sur,1980,51.67941
sur,1981,35.12154
sur,1982,44.93698
sur,1983,46.17107
sur,1984,47.67862
sur,1985,56.8612
sur,1986,63.0445
sur,1987,60.51375
sur,1988,59.16377
sur,1989,58.26472
sur,1990,57.33058
sur,1991,58.92236
sur,1992,63.3897
sur,1993,54.08483
sur,2001,74.98926
sur,2002,74.93793
sur,2005,68.47604
sur,2006,69.11164
sur,2007,69.06005
sur,2008,69.62119
sur,2009,67.68677
sur,2010,71.44953
sur,2011,70.33705
sur,2012,72.07447
sur,2013,73.80878
sur,2014,73.34948
sur,2015,77.4679
sur,2018,82.26363
svk,1993,87.16759
svk,1994,87.58774
svk,1995,89.00797
svk,1996,90.97017
svk,1997,91.41161
svk,1998,84.07127
svk,1999,84.57762
svk,2000,85.61715
svk,2001,86.02515
svk,2002,87.9406
svk,2003,90.08665
svk,2004,92.56905
svk,2005,93.27786
svk,2006,92.68424
svk,2007,92.33735
svk,2008,91.7409
svk,2009,91.67635
svk,2010,92.26112
svk,2011,92.5989
svk,2012,92.596
svk,2013,90.81761
svk,2014,90.67749
svk,2015,90.98054
svk,2016,91.25234
svk,2017,91.06786
svk,2018,91.36261
svk,2019,90.80721
svn,1982,61.43863
svn,1983,71.11696
svn,1984,79.60189
svn,1985,83.87424
svn,1986,84.25325
svn,1987,84.28689
svn,1988,85.2265
svn,1989,85.97536
svn,1990,87.24556
svn,1991,88.00409
svn,1992,88.30008
svn,1993,88.30168
svn,1994,88.48118
svn,1995,89.98239
svn,1996,90.10968
svn,1997,91.7872
svn,1998,92.69851
svn,1999,99.38122
svn,2000,100.95146
svn,2001,106.61521
svn,2002,107.53721
svn,2003,109.05578
svn,2004,97.18862
svn,2005,97.18781
svn,2006,96.97823
svn,2007,98.65697
svn,2008,98.79871
svn,2009,98.74992
svn,2010,98.94939
svn,2011,98.89345
svn,2012,98.36042
svn,2013,111.06486
svn,2014,110.48546
svn,2015,110.32409
svn,2016,115.93011
svn,2017,115.60043
svn,2018,114.48921
svn,2019,113.02622
swe,1971,85.80678
swe,1972,76.91142
swe,1973,86.54179
swe,1974,82.34727
swe,1975,82.43723
swe,1976,78.14385
swe,1977,77.86112
swe,1978,80.16596
swe,1979,84.8687
swe,1980,86.28241
swe,1981,87.84979
swe,1982,86.94839
swe,1983,86.66963
swe,1984,86.12108
swe,1985,85.15236
swe,1986,89.61523
swe,1987,88.71679
swe,1988,90.02436
swe,1989,89.72953
swe,1990,89.66548
swe,1991,90.1576
swe,1992,91.64209
swe,1993,120.75874
swe,1994,126.74192
swe,1995,130.74976
swe,1996,135.17647
swe,1997,139.16937
swe,1998,155.72368
swe,1999,156.55138
swe,2000,151.85117
swe,2001,147.63322
swe,2002,143.92955
swe,2003,137.02493
swe,2004,103.29281
swe,2005,104.05971
swe,2006,103.56905
swe,2007,102.3869
swe,2008,101.3035
swe,2009,99.48973
swe,2010,98.12031
swe,2011,96.97975
swe,2012,98.14225
swe,2013,128.55638
swe,2014,132.94212
swe,2015,140.43677
swe,2016,144.90935
swe,2017,152.86069
swe,2018,151.70454
swe,2019,146.24632
swz,1970,16.77902
swz,1971,18.47303
swz,1972,21.37604
swz,1973,24.21064
swz,1974,26.98161
swz,1975,29.48958
swz,1976,30.52428
swz,1977,32.7951
swz,1978,33.66048
swz,1979,34.7499
swz,1980,35.17233
swz,1985,37.61714
swz,1992,48.04046
swz,1993,45.42959
swz,1994,45.78072
swz,1995,45.71698
swz,1996,45.83538
swz,1998,45.28906
swz,1999,45.02502
swz,2000,43.83822
swz,2001,45.40609
swz,2002,47.10215
swz,2003,47.07832
swz,2004,51.09479
swz,2005,52.8344
swz,2006,57.21772
swz,2007,61.37835
swz,2009,61.40867
swz,2010,65.47105
swz,2011,67.91012
swz,2012,69.57963
swz,2013,71.02385
swz,2014,73.84238
swz,2015,76.03505
swz,2016,82.41221
sxm,2012,102.29925
sxm,2014,90.55407
syc,1970,26.88013
syc,1971,28.94679
syc,1972,31.34617
syc,1973,33.51142
syc,1974,38.3242
syc,1975,36.97397
syc,1976,31.23926
syc,1978,42.15999
syc,1979,46.07597
syc,1980,50.88742
syc,1981,58.64688
syc,1982,68.79666
syc,1983,72.72401
syc,1984,107.39623
syc,1985,109.69743
syc,1986,110.48325
syc,1987,112.46787
syc,1988,113.73605
syc,1989,111.71855
syc,1991,111.01538
syc,1992,113.14849
syc,1993,112.80178
syc,1994,115.95652
syc,1995,112.99342
syc,1996,114.38089
syc,1998,99.62765
syc,1999,73.76497
syc,2000,72.90016
syc,2001,66.75551
syc,2002,70.58717
syc,2003,74.86429
syc,2004,74.88713
syc,2005,81.82693
syc,2006,74.9279
syc,2007,79.15143
syc,2008,76.43478
syc,2009,76.27449
syc,2010,74.68855
syc,2011,72.37485
syc,2012,81.30421
syc,2013,78.62106
syc,2014,79.15806
syc,2015,81.44069
syc,2016,82.23108
syc,2017,81.27622
syc,2018,81.44791
syc,2019,78.61129
syc,2020,78.33106
syr,1971,34.79584
syr,1972,37.99503
syr,1973,40.90842
syr,1974,42.8675
syr,1975,43.50067
syr,1976,44.88212
syr,1977,45.68913
syr,1978,47.16533
syr,1979,48.53923
syr,1980,47.69288
syr,1981,47.29474
syr,1982,48.07836
syr,1983,50.1305
syr,1984,52.92921
syr,1985,54.8317
syr,1986,56.14248
syr,1987,56.48367
syr,1988,55.0119
syr,1989,53.31647
syr,1990,50.6931
syr,1991,48.27937
syr,1992,46.00089
syr,1993,45.12609
syr,1994,43.93647
syr,1995,42.85203
syr,1996,41.91567
syr,1997,41.78219
syr,1998,42.63915
syr,1999,43.00159
syr,2000,43.8478
syr,2001,45.43584
syr,2002,47.25062
syr,2003,62.79778
syr,2004,66.26851
syr,2005,69.74969
syr,2006,70.82396
syr,2007,71.71133
syr,2008,72.01502
syr,2009,71.37234
syr,2010,72.1765
syr,2011,74.51834
syr,2012,77.87033
syr,2013,52.53156
tca,1971,27.15311
tca,1973,41.74528
tca,1974,54.36554
tca,1975,73.02857
tca,1976,74.47281
tca,1977,71.68803
tca,1978,73.07297
tca,1981,63.33639
tca,1985,63.40807
tca,1994,79.81439
tca,1999,72.29072
tca,2000,69.85247
tca,2003,71.63001
tca,2004,74.27653
tca,2005,79.57099
tca,2009,90.81058
tca,2014,67.95497
tca,2015,72.51441
tca,2018,76.53668
tcd,1971,1.90262
tcd,1972,2.05682
tcd,1974,2.17562
tcd,1975,2.38061
tcd,1976,2.6973
tcd,1977,3.17993
tcd,1985,6.24639
tcd,1987,5.64812
tcd,1989,5.80985
tcd,1990,6.61099
tcd,1994,7.19704
tcd,1995,8.08856
tcd,1996,8.45132
tcd,1997,8.75839
tcd,1998,9.5656
tcd,1999,10.06551
tcd,2000,10.76674
tcd,2001,12.50212
tcd,2002,13.39389
tcd,2003,14.76671
tcd,2004,15.16352
tcd,2005,15.64002
tcd,2006,16.0605
tcd,2007,18.5014
tcd,2008,20.94531
tcd,2009,22.99272
tcd,2010,22.58857
tcd,2011,23.06594
tcd,2012,22.32109
tcd,2013,24.67565
tcd,2014,23.03966
tcd,2015,22.41506
tcd,2016,22.5566
tcd,2017,20.6807
tcd,2018,20.21028
tcd,2019,20.55504
tgo,1971,6.95064
tgo,1972,8.35087
tgo,1973,9.3282
tgo,1974,10.90556
tgo,1975,13.69001
tgo,1976,17.70469
tgo,1977,21.80368
tgo,1978,25.1874
tgo,1979,29.03209
tgo,1980,31.66994
tgo,1982,30.1127
tgo,1983,26.4415
tgo,1984,21.7051
tgo,1985,18.5944
tgo,1986,18.98228
tgo,1987,18.53657
tgo,1988,20.91357
tgo,1989,19.26501
tgo,1990,21.51239
tgo,1991,20.43445
tgo,1992,20.21884
tgo,1994,20.05999
tgo,1995,22.12517
tgo,1996,23.6093
tgo,1997,24.04682
tgo,1999,29.47835
tgo,2000,32.03141
tgo,2001,34.9233
tgo,2002,39.21269
tgo,2003,41.64555
tgo,2004,43.43351
tgo,2005,46.15983
tgo,2006,48.39145
tgo,2007,45.41355
tgo,2011,55.76332
tgo,2017,61.84573
tha,1971,18.12504
tha,1972,19.29175
tha,1973,20.77104
tha,1974,22.52452
tha,1975,23.52627
tha,1976,25.42018
tha,1977,27.27283
tha,1978,27.67524
tha,1979,27.57742
tha,1980,27.78043
tha,1981,28.62067
tha,1982,28.88448
tha,1984,30.35634
tha,1985,30.63744
tha,1986,30.15696
tha,1987,29.27731
tha,1988,28.17382
tha,1989,27.91356
tha,1990,28.51754
tha,1991,30.26019
tha,1992,33.44279
tha,1993,37.563
tha,1994,42.53754
tha,1995,47.79386
tha,1996,54.18873
tha,1997,57.50368
tha,1998,61.13956
tha,2001,62.86208
tha,2002,64.93845
tha,2004,68.35149
tha,2005,73.63116
tha,2006,74.18415
tha,2007,79.34354
tha,2008,79.21977
tha,2009,80.81869
tha,2010,82.42885
tha,2011,85.0076
tha,2012,83.76146
tha,2013,81.99915
tha,2014,120.3323
tha,2015,120.65117
tha,2016,118.62591
tha,2017,116.73394
tha,2018,117.73881
tha,2019,115.15266
tha,2020,113.79439
tjk,1991,102.62641
tjk,1992,100.34831
tjk,1993,92.55395
tjk,1994,80.11733
tjk,1995,79.88834
tjk,1999,73.17721
tjk,2000,72.88418
tjk,2001,74.90187
tjk,2002,77.39058
tjk,2003,79.79941
tjk,2004,80.45714
tjk,2005,80.32171
tjk,2006,81.02053
tjk,2007,82.45155
tjk,2008,83.48596
tjk,2009,84.0846
tjk,2010,84.73415
tjk,2011,85.60151
tjk,2012,87.05313
tjk,2013,88.50042
tkm,2019,89.67061
tkm,2020,93.2738
tls,2001,37.88129
tls,2002,43.80825
tls,2003,47.00348
tls,2004,56.1806
tls,2005,54.97656
tls,2008,51.48118
tls,2009,61.21803
tls,2010,62.38997
tls,2011,65.56778
tls,2012,66.79295
tls,2013,65.93543
tls,2014,68.40023
tls,2015,72.38723
tls,2016,77.01401
tls,2017,81.03142
tls,2018,83.61746
tls,2019,86.53527
ton,1970,86.57009
ton,1971,86.07772
ton,1972,82.28993
ton,1973,80.50046
ton,1974,80.73636
ton,1975,79.14517
ton,1978,84.7744
ton,1981,105.38168
ton,1982,108.81473
ton,1983,107.88866
ton,1984,95.84695
ton,1985,87.30941
ton,1986,81.26196
ton,1990,98.4448
ton,1991,98.96529
ton,1993,106.94462
ton,1998,95.84649
ton,1999,105.44047
ton,2000,106.6373
ton,2001,106.13027
ton,2002,110.63264
ton,2003,119.31939
ton,2004,104.63833
ton,2006,99.92831
ton,2007,103.08258
ton,2008,102.43629
ton,2009,102.51467
ton,2010,103.64733
ton,2011,106.08373
ton,2012,94.52685
ton,2013,95.78519
ton,2014,96.47279
ton,2015,100.86179
ton,2019,94.09309
ton,2020,88.14126
tto,1971,44.11915
tto,1972,44.85521
tto,1973,43.46171
tto,1977,55.67494
tto,1981,70.24992
tto,1982,76.50577
tto,1983,78.79378
tto,1984,81.40541
tto,1985,81.4958
tto,1986,82.80794
tto,1987,84.11221
tto,1988,85.08212
tto,1989,83.21408
tto,1990,83.17368
tto,1991,80.38074
tto,1992,79.70012
tto,1993,79.92189
tto,2004,85.51223
tun,1971,22.43923
tun,1972,22.48513
tun,1973,21.89432
tun,1974,21.45401
tun,1975,20.93983
tun,1976,20.93947
tun,1977,21.60311
tun,1978,23.09997
tun,1979,24.29692
tun,1980,25.14104
tun,1981,25.65996
tun,1982,28.62108
tun,1983,32.07433
tun,1984,34.43013
tun,1985,36.69835
tun,1986,39.51306
tun,1987,39.25663
tun,1988,40.60966
tun,1989,44.18976
tun,1990,44.79282
tun,1991,45.23975
tun,1992,46.17705
tun,1993,48.81256
tun,1994,53.35704
tun,1995,56.90597
tun,1996,60.45234
tun,1997,61.79142
tun,1998,68.30006
tun,1999,72.21406
tun,2000,74.48405
tun,2001,76.43503
tun,2002,77.87921
tun,2003,77.37942
tun,2004,81.47269
tun,2005,84.6193
tun,2006,86.76135
tun,2007,90.55893
tun,2008,92.3884
tun,2009,90.59868
tun,2010,90.18619
tun,2011,91.82141
tun,2013,90.07587
tun,2014,87.66382
tun,2015,88.22575
tun,2016,92.8658
tur,1971,26.92252
tur,1972,28.95692
tur,1973,29.6288
tur,1974,29.57025
tur,1976,32.62473
tur,1977,34.58377
tur,1978,36.44448
tur,1979,36.5541
tur,1980,38.45207
tur,1981,37.56353
tur,1982,38.35919
tur,1983,38.90995
tur,1984,40.40307
tur,1986,44.56047
tur,1987,46.00087
tur,1988,47.97895
tur,1989,50.27343
tur,1990,50.94531
tur,1991,52.76531
tur,1992,54.44912
tur,1993,57.94786
tur,1994,59.61662
tur,1995,62.29675
tur,1997,61.95838
tur,1999,71.69437
tur,2000,73.60044
tur,2001,83.78104
tur,2002,88.29371
tur,2003,90.08895
tur,2004,86.85767
tur,2005,83.93793
tur,2006,87.90325
tur,2007,90.3065
tur,2008,88.51843
tur,2009,80.04035
tur,2010,84.28303
tur,2011,88.3383
tur,2012,85.18469
tur,2013,100.48372
tur,2014,102.87098
tur,2015,102.83774
tur,2016,102.74053
tur,2017,105.99227
tur,2018,104.47883
tur,2019,104.11508
tuv,1990,84.11844
tuv,1998,55.40721
tuv,2001,59.49119
tuv,2014,78.70249
tuv,2015,82.84062
tuv,2016,71.03099
tuv,2018,66.72794
tuv,2019,66.04343
tuv,2020,62.58907
tza,1970,2.66654
tza,1971,2.73589
tza,1972,2.68855
tza,1973,2.77911
tza,1974,3.05896
tza,1975,3.08015
tza,1976,3.1773
tza,1977,3.3029
tza,1978,3.34221
tza,1979,3.39775
tza,1980,3.32035
tza,1981,3.06566
tza,1982,3.05153
tza,1983,3.07824
tza,1984,3.06277
tza,1985,3.42084
tza,1986,3.6157
tza,1987,3.89359
tza,1988,4.28587
tza,1989,4.58774
tza,1991,5.38662
tza,1992,5.39731
tza,1993,5.38973
tza,1994,5.36196
tza,1995,5.37663
tza,1996,5.2834
tza,1997,5.72096
tza,2010,31.64975
tza,2014,30.74746
tza,2015,27.14004
tza,2016,26.71446
tza,2017,27.34725
tza,2018,29.43508
tza,2019,30.83177
tza,2020,31.41914
uga,1970,3.87381
uga,1973,3.92075
uga,1974,3.87779
uga,1975,3.8789
uga,1976,4.55855
uga,1977,4.65437
uga,1978,4.71828
uga,1979,4.80203
uga,1980,5.15306
uga,1981,5.45957
uga,1982,8.1336
uga,1983,7.23869
uga,1984,8.5286
uga,1985,9.16814
uga,1986,10.59805
uga,1987,11.66637
uga,1988,12.2156
uga,1990,11.57559
uga,1991,10.69172
uga,1992,10.3244
uga,1993,10.15215
uga,1994,10.31172
uga,1995,10.55827
uga,1997,9.9691
uga,2004,19.37059
uga,2007,24.64033
ukr,1981,97.34493
ukr,1982,97.82849
ukr,1983,98.64329
ukr,1984,98.11965
ukr,1985,97.45137
ukr,1986,96.81548
ukr,1988,95.87864
ukr,1990,93.80442
ukr,1991,92.22488
ukr,1992,91.06398
ukr,1993,89.93164
ukr,1994,89.87982
ukr,1999,100.2442
ukr,2000,102.05649
ukr,2001,103.20159
ukr,2002,103.76105
ukr,2003,104.31278
ukr,2004,100.30538
ukr,2005,95.59757
ukr,2006,96.84504
ukr,2007,96.75441
ukr,2008,96.13992
ukr,2009,95.3182
ukr,2010,95.57578
ukr,2011,93.50324
ukr,2012,96.44418
ukr,2013,96.52194
ukr,2014,95.99927
ury,1970,58.76905
ury,1971,60.00623
ury,1972,62.32269
ury,1973,64.02468
ury,1974,63.43593
ury,1975,60.54821
ury,1976,61.0983
ury,1977,60.04406
ury,1978,58.89017
ury,1979,58.38478
ury,1981,65.39837
ury,1982,66.35998
ury,1983,68.74403
ury,1984,71.21942
ury,1985,71.91192
ury,1986,73.62246
ury,1987,73.65011
ury,1988,76.74474
ury,1989,78.48154
ury,1990,81.28039
ury,1991,83.91847
ury,1992,82.6508
ury,1993,81.22093
ury,1994,80.94807
ury,1995,82.45627
ury,1996,85.84518
ury,1998,89.13377
ury,1999,92.08852
ury,2000,98.22862
ury,2001,101.57783
ury,2002,106.11332
ury,2003,109.13846
ury,2004,106.98977
ury,2005,101.2374
ury,2006,100.86241
ury,2007,91.89228
ury,2008,87.76004
ury,2009,90.19233
ury,2010,101.19935
ury,2011,105.4278
ury,2012,107.60013
ury,2013,109.45162
ury,2014,110.98856
ury,2015,112.12948
ury,2016,115.95512
ury,2017,120.22431
ury,2018,121.17624
ury,2019,123.00382
usa,1971,84.006
usa,1972,85.02946
usa,1974,85.37797
usa,1975,85.43163
usa,1976,85.64792
usa,1977,85.74966
usa,1978,85.48783
usa,1979,78.96364
usa,1980,91.31392
usa,1981,89.99942
usa,1982,93.17512
usa,1983,93.24879
usa,1984,95.1228
usa,1985,94.02478
usa,1986,94.96923
usa,1987,95.21315
usa,1990,91.48178
usa,1991,91.53255
usa,1993,96.49262
usa,1994,97.86336
usa,1995,96.67399
usa,1996,96.5443
usa,1998,96.46503
usa,1999,94.39196
usa,2005,95.05248
usa,2013,96.18649
usa,2014,96.92454
usa,2015,97.65255
usa,2016,98.76993
usa,2017,98.95234
usa,2018,99.27558
usa,2019,100.06343
uzb,1981,106.6914
uzb,1986,108.64929
uzb,1989,103.53444
uzb,1990,101.66938
uzb,1991,99.47116
uzb,1992,98.20554
uzb,1993,94.76988
uzb,1994,92.84887
uzb,1995,92.87369
uzb,1999,86.96693
uzb,2000,88.11544
uzb,2003,97.62988
uzb,2004,97.84049
uzb,2005,88.88988
uzb,2006,88.59335
uzb,2007,89.61491
uzb,2008,88.20796
