geo,time,ne_dab_totl_cd
jor,1985,6821591485.04815
jor,1986,8016857142.85714
jor,1987,8420384047.26735
jor,1988,7610205717.33903
jor,1989,4995475113.12217
jor,1990,5398824770.22751
jor,1991,5320898810.398
jor,1992,7009855839.95293
jor,1993,7322413046.61567
jor,1994,7688135108.05782
jor,1995,8149686073.05936
jor,1996,8679830747.53173
jor,1997,8859802538.78703
jor,1998,9454019746.1213
jor,1999,9606064880.11283
jor,2000,10717630465.4443
jor,2001,11221156558.5331
jor,2002,11422002820.8745
jor,2003,12333004231.3117
jor,2004,14862623413.2581
jor,2005,17812976022.567
jor,2006,20176163610.7193
jor,2007,23531170662.90549
jor,2008,28158578272.50949
jor,2009,29494214084.507
jor,2010,31487325352.1127
jor,2011,36107247746.4789
jor,2012,38181040563.3803
jor,2013,42934721830.9859
jor,2014,44988488591.54929
jor,2015,46020820704.2254
jor,2016,46501001830.9859
jor,2017,50144453661.9718
jor,2018,50755211267.6056
jor,2019,50296276197.1831
jor,2020,51533236619.71829
jpn,1970,210252855900
jpn,1971,233768211973.55896
jpn,1972,310950428901.03802
jpn,1973,433258750357.46893
jpn,1974,485536721036.00897
jpn,1975,522993315466.45294
jpn,1976,582484598477.50403
jpn,1977,710336823775.651
jpn,1978,996441103079.85474
jpn,1979,1065141568070.64001
jpn,1980,1116148042169.73999
jpn,1981,1211513051395.73999
jpn,1982,1128299033992.34009
jpn,1983,1224244110921.68994
jpn,1984,1286134997737.06006
jpn,1985,1354263804426.84009
jpn,1986,2002581299052.1001
jpn,1987,2462689136634.68945
jpn,1988,3011367777407.56006
jpn,1989,3013631052648.35986
jpn,1990,3108481447588.79004
jpn,1991,3530718219657.97021
jpn,1992,3828509458647.47998
jpn,1993,4358742708938.48975
jpn,1994,4905352624750.75
jpn,1995,5476642469242.91016
jpn,1996,4904800646447.70996
jpn,1997,4448248587290.44922
jpn,1998,4026869805882.56982
jpn,1999,4567117151917.17969
jpn,2000,4900560012248.82031
jpn,2001,4348726105477.79053
jpn,2002,4129984528025.00977
jpn,2003,4447001945080.58008
jpn,2004,4799746748865.44922
jpn,2005,4763737749300.92969
jpn,2006,4541917277232.11035
jpn,2007,4499071365182.34961
jpn,2008,5089235145293.84961
jpn,2009,5265745147221.16992
jpn,2010,5681983484255.36035
jpn,2011,6273415559843.56934
jpn,2012,6375316412739.48926
jpn,2013,5337969016182.80957
jpn,2014,5024028506218.32031
jpn,2015,4469550619642.5498
jpn,2016,4963364335058.12988
jpn,2017,4893379541330.33984
jpn,2018,5035885611321.33984
jpn,2019,5150384558655.5
jpn,2020,5057226060344.55957
kaz,1993,24531943670.9364
kaz,1994,24872214862.098
kaz,1995,22005343736.8792
kaz,1996,20269072987.5058
kaz,1997,21832612427.5062
kaz,1998,22104235709.09529
kaz,1999,17162190133.6392
kaz,2000,16847367224.9923
kaz,2001,21754538428.9314
kaz,2002,23034287757.243
kaz,2003,28196295122.6067
kaz,2004,39465896276.6935
kaz,2005,52596773780.8549
kaz,2006,72744192612.54318
kaz,2007,96128508039.70819
kaz,2008,109564624702.409
kaz,2009,102163831461.992
kaz,2010,120756856570.866
kaz,2011,145751252891.81299
kaz,2012,169909900913.73999
kaz,2013,200286422987.82901
kaz,2014,188120046296.78696
kaz,2015,171957804664.53799
kaz,2016,129045400397.47501
kaz,2017,149251842172.263
kaz,2018,153653978842.24701
kaz,2019,161753909694.46399
kaz,2020,161172859497.672
ken,1964,957039518.36688
ken,1965,990919476.78596
ken,1966,1146599260.3811
ken,1967,1243759781.43392
ken,1968,1351895318.08735
ken,1969,1437379283.82076
ken,1970,1616887211.86429
ken,1971,1894871102.63518
ken,1972,2151967139.51442
ken,1973,2540992958.35
ken,1974,3184392893.64264
ken,1975,3412085446.50318
ken,1976,3450567667.07885
ken,1977,4340522800.16684
ken,1978,5823491741.1718
ken,1979,6348714006.07227
ken,1980,7725653833.91264
ken,1981,7076431257.16955
ken,1982,6675739826.82308
ken,1983,6008556500.92012
ken,1984,6279213605.208
ken,1985,6198069431.16679
ken,1986,7239841630.32342
ken,1987,8378247276.94236
ken,1988,8806306382.45122
ken,1989,9260834040.30426
ken,1990,9017795847.78808
ken,1991,8253880848.77435
ken,1992,8201524443.76847
ken,1993,5476645392.43086
ken,1994,6924019318.25886
ken,1995,9582268256.92497
ken,1996,12799199508.3595
ken,1997,14146237642.9805
ken,1998,15593133300.3129
ken,1999,14166882328.3499
ken,2000,14072346095.5294
ken,2001,14847364729.7523
ken,2002,14571734788.0801
ken,2003,16653212265.6728
ken,2004,17760761767.1502
ken,2005,20692126568.9089
ken,2006,28204666245.03469
ken,2007,35135239521.3139
ken,2008,39705154874.6446
ken,2009,44484951908.1601
ken,2010,48603363236.623
ken,2011,51829282024.2583
ken,2012,61848157331.8695
ken,2013,68297746592.3697
ken,2014,76999893087.29761
ken,2015,77375657603.2431
ken,2016,81073799756.46381
ken,2017,90987166730.00621
ken,2018,100342249283.328
ken,2019,109502837533.091
ken,2020,109008704490.713
kgz,1990,3218750000
kgz,1991,2602777777.77778
kgz,1992,2595000000
kgz,1993,2183333333.33333
kgz,1994,1787020979.02098
kgz,1995,1875123456.79012
kgz,1996,2299441558.94873
kgz,1997,1907584617.60046
kgz,1998,2000548953.13674
kgz,1999,1433842842.31701
kgz,2000,1448247172.92716
kgz,2001,1529653521.03954
kgz,2002,1665981375.70917
kgz,2003,2045101771.85532
kgz,2004,2404024564.61102
kgz,2005,2914727956.34427
kgz,2006,3891562004.2388
kgz,2007,4990199993.03254
kgz,2008,7144961257.26597
kgz,2009,5814854524.39277
kgz,2010,6238619972.45688
kgz,2011,7877539609.78591
kgz,2012,9965011860.56654
kgz,2013,10967808398.7605
kgz,2014,11219237672.4239
kgz,2015,9548019689.08863
kgz,2016,9141313411.74384
kgz,2017,10176482973.6288
kgz,2018,11221586774.0263
kgz,2019,11435175592.8201
kgz,2020,9379846584.87802
khm,1960,688571391.42857
khm,1961,680000014.28571
khm,1962,719999985.71429
khm,1963,754285682.85714
khm,1964,788571428.57143
khm,1965,877142842.85714
khm,1966,960000014.28571
khm,1967,974285691.42857
khm,1968,1088571420
khm,1969,1014084471.83099
khm,1970,732805162.04537
khm,1993,2977409492.74823
khm,1994,3179321755.86375
khm,1995,3964928827.28089
khm,1996,4154705691.79125
khm,1997,3815079264.26365
khm,1998,3503026620.84665
khm,1999,3930877623.50776
khm,2000,4076795281.47379
khm,2001,4334225119.46993
khm,2002,4685013633.06102
khm,2003,5166079988.61523
khm,2004,5735031013.24602
khm,2005,6834186216.61576
khm,2006,7779409859.81844
khm,2007,9077790349.71615
khm,2008,10734450581.9408
khm,2009,10784901713.2542
khm,2010,11804859615.1747
khm,2011,13596368933.1034
khm,2012,14669704608.2569
khm,2013,15876546756.546
khm,2014,17560984505.5851
khm,2015,18890382825.2474
khm,2016,20824536883.8542
khm,2017,22489221068.85929
khm,2018,24339665846.2775
khm,2019,26685354264.569
khm,2020,25812997832.6729
kir,1972,18046706.58683
kir,1973,27493222.999
kir,1974,46587655.47993
kir,1975,33166644.8488
kir,1976,32600513.2592
kir,1977,31928365.49124
kir,1978,41276181.75575
kir,1979,43148893.36016
kir,1980,51646549.76087
kir,1981,58407262.69823
kir,1982,54424383.81175
kir,1983,50445945.94595
kir,1984,45817463.79991
kir,1985,39273692.29695
kir,1986,41481283.42246
kir,1987,46458479.20459
kir,1988,52376748.18345
kir,1989,54905899.09853
kir,1990,62574350.16782
kir,1991,62870384.79514
kir,1992,60686692.12691
kir,2008,240201308.50528
kir,2009,230088129.77695
kir,2010,258636030.08622
kir,2011,313690562.14544
kir,2012,341181404.0174
kir,2013,335564780.84572
kir,2014,338694789.97656
kir,2015,325270828.63797
kir,2016,335484686.292
kir,2017,350621551.19559
kir,2018,358789599.52182
kor,1960,4349795959.74958
kor,1961,2655155171.19797
kor,1962,3117088911.88043
kor,1963,4384016861.60331
kor,1964,3680126670.65396
kor,1965,3344331831.83183
kor,1966,4320667796.86003
kor,1967,5401153334.31909
kor,1968,6895644315.92265
kor,1969,8604837590.22765
kor,1970,9901146316.33179
kor,1971,10949157424.7443
kor,1972,11372903357.1738
kor,1973,14378640289.2147
kor,1974,21707172348.9999
kor,1975,23683264462.80989
kor,1976,30741735537.1901
kor,1977,39157644628.0992
kor,1978,54100000000
kor,1979,71833057851.2397
kor,1980,71061521492.1884
kor,1981,78045460552.39859
kor,1982,82537478798.48988
kor,1983,89559780857.23489
kor,1984,96928831980.9424
kor,1985,100113560607.802
kor,1986,112310057291.96201
kor,1987,138083324215.56799
kor,1988,186838557972.302
kor,1989,242171387722.27701
kor,1990,285508929580.64899
kor,1991,338314447398.92297
kor,1992,358108755524.24298
kor,1993,390773792467.63898
kor,1994,466119360258.88397
kor,1995,571972590662.15503
kor,1996,628859469202.56091
kor,1997,574302263242.54395
kor,1998,343068272633.862
kor,1999,471152150872.29401
kor,2000,566346997241.28198
kor,2001,540857636387.578
kor,2002,620536092527.31604
kor,2003,692165725363.16394
kor,2004,765659117102.64404
kor,2005,913283808378.479
kor,2006,1046841479884.84998
kor,2007,1161079068197.80005
kor,2008,1049950787022
kor,2009,903645697101.64197
kor,2010,1111942968407.37988
kor,2011,1239323008798.8501
kor,2012,1243529348474.8999
kor,2013,1307299455479.36011
kor,2014,1409383901091.09009
kor,2015,1365417105929.1001
kor,2016,1400181690737.27002
kor,2017,1546806925468.54004
kor,2018,1648301862789.63989
kor,2019,1605272545120.27002
kor,2020,1578028949072.32007
kos,2008,7376226746.74088
kos,2009,6987133926.09058
kos,2010,7419585045.73777
kos,2011,8640467706.01336
kos,2012,8155924450.72594
kos,2013,8695546553.32714
kos,2014,9198631592.93211
kos,2015,8129014756.46289
kos,2016,8511524241.75338
kos,2017,9030048576.59286
kos,2018,10100891591.8753
kos,2019,10042973578.146
kos,2020,10203141880.3419
kwt,1965,1162139456.73481
kwt,1966,1402968356.20274
kwt,1967,1683001960.23523
kwt,1968,1713805656.6788
kwt,1969,1811817418.09017
kwt,1970,1848221786.61439
kwt,1971,2030047739.39904
kwt,1972,2317421708.72606
kwt,1973,2717127444.36952
kwt,1974,3756139154.16098
kwt,1975,5475862068.96552
kwt,1976,7172708618.33105
kwt,1977,10096301116.5387
kwt,1978,10746637586.3322
kwt,1979,12582489507.9595
kwt,1980,16022937846.8368
kwt,1981,17284432926.8293
kwt,1982,21116012851.6846
kwt,1983,18828987993.1389
kwt,1984,18340324214.7923
kwt,1985,19098903590.4255
kwt,1986,18230626634.5492
kwt,1987,18917581628.9917
kwt,1988,19735519354.8387
kwt,1989,21629339346.4942
kwt,1990,20847916666.66669
kwt,1991,23238480126.6268
kwt,1992,23084185071.5746
kwt,1993,23108278476.8212
kwt,1994,22728955555.5556
kwt,1995,24366286863.2708
kwt,1996,27368069472.2779
kwt,1997,26329376854.5994
kwt,1998,27816929133.8583
kwt,1999,28165900131.406
kwt,2000,27784550195.5671
kwt,2001,29387023149.6576
kwt,2002,35083909180.6515
kwt,2003,39436912751.6779
kwt,2004,44854767560.2307
kwt,2005,51945547945.2055
kwt,2006,59529634734.6657
kwt,2007,74403940886.69949
kwt,2008,87205357142.8571
kwt,2009,74114662960.38921
kwt,2010,73500000000
kwt,2011,81143478260.8696
kwt,2012,89729188996.07001
kwt,2013,97327221438.646
kwt,2014,102500351370.34399
kwt,2015,104449983383.18401
kwt,2016,110397219463.754
kwt,2017,115212127266.733
kwt,2018,121772506291.39101
kwt,2019,124750891633.729
lao,1984,1819999948.57143
lao,1985,2502222257.77778
lao,1986,1849473745.26316
lao,1987,1173501181.4958
lao,1988,708396665.4082
lao,2000,1861268022.45494
lao,2001,1948189058.34647
lao,2002,1929596653.07746
lao,2003,2297914407.30316
lao,2004,2751068119.8821
lao,2005,3114848726.2616
lao,2006,3650282888.5757
lao,2007,4729254896.78456
lao,2008,6292865496.21404
lao,2009,6814548409.32402
lao,2010,8126819073.64287
lao,2011,9225712573.43765
lao,2012,12479275133.5901
lao,2013,14599548942.3137
lao,2014,15609842236.7397
lao,2015,17007758835.7832
lao,2016,17292606529.0478
lbn,1990,4741403657.77946
lbn,1991,6968549615.98833
lbn,1992,9416509775.10378
lbn,1993,12548137131.3226
lbn,1994,14833617230.8196
lbn,1995,17756609287.7143
lbn,1996,19495413361.71569
lbn,1997,20953556349.4641
lbn,1998,21936744294.0324
lbn,1999,21336424722.982
lbn,2000,21016252072.96849
lbn,2001,21946932006.6335
lbn,2002,22761525704.8093
lbn,2003,24223548922.0564
lbn,2004,25574400350.419
lbn,2005,25692666154.9388
lbn,2006,26403044903.22689
lbn,2007,30707633102.7947
lbn,2008,37719002867.3574
lbn,2009,43897760959.3991
lbn,2010,48074262303.453
lbn,2011,51671166198.8538
lbn,2012,57649101005.298
lbn,2013,62323897437.9335
lbn,2014,63670490722.8913
lbn,2015,62827738635.1022
lbn,2016,63803438122.5392
lbn,2017,66370439169.8724
lbn,2018,69961356983.8895
lbn,2019,62517723383.0678
lbn,2020,36517662481.4262
lby,1990,26429025423.7288
lby,1991,31017456359.1022
lby,1992,32142400568.1818
lby,1993,31669842312.7464
lby,1994,28342996555.6831
lby,1995,23816790241.569
lby,1996,26557005494.5055
lby,1997,29182035148.6223
lby,1998,27662532078.6997
lby,1999,28456231134.1095
lby,2000,27135884420.1484
lby,2001,25015699884.3166
lby,2002,16954330708.6614
lby,2003,17277216718.75
lby,2004,19882699846.1538
lby,2005,21432800749.0064
lby,2006,30657049330.0853
lby,2007,43154760019.0084
lby,2008,54130434782.6087
lka,1960,1477800725.65561
lka,1961,1488331635.02886
lka,1962,1469178447.8166
lka,1963,1291786154.25509
lka,1964,1356534744.36415
lka,1965,1732419747.89916
lka,1966,1808973109.2437
lka,1967,1932226337.44856
lka,1968,1870496616.93547
lka,1969,2095175294.11765
lka,1970,2421952941.17647
lka,1971,2467780775.71669
lka,1972,2660479061.97655
lka,1973,2847250000
lka,1974,3627112781.95489
lka,1975,3754191155.49215
lka,1976,3599217598.0975
lka,1977,3977736189.40248
lka,1978,2823985906.47021
lka,1979,3656378933.84714
lka,1980,4664537810.04235
lka,1981,4799098701.2987
lka,1982,5362123978.85632
lka,1983,5699911177.22057
lka,1984,6451729559.74843
lka,1985,6403262150.22091
lka,1986,6847905067.80871
lka,1987,7090703125
lka,1988,7352747563.65923
lka,1989,7326047156.72677
lka,1990,8393989016.47529
lka,1991,9462760454.43558
lka,1992,10307809719.3703
lka,1993,11056376241.7219
lka,1994,12750064751.1129
lka,1995,14229820487.8049
lka,1996,14828847476.0268
lka,1997,16078868935.4128
lka,1998,16841767261.443
lka,1999,16894122222.5368
lka,2000,17969129983.1191
lka,2001,16323612758.5049
lka,2002,17740284188.7936
lka,2003,20020192706.1749
lka,2004,22485196165.629
lka,2005,26585283582.0896
lka,2006,31391760910.9036
lka,2007,35707084951.4388
lka,2008,46285942152.8646
lka,2009,44797320104.9547
lka,2010,60843606967.70429
lka,2011,73905451263.1461
lka,2012,76550123272.57739
lka,2013,80721768760.12061
lka,2014,85763180228.65289
lka,2015,86675655779.72121
lka,2016,88406524577.60831
lka,2017,93743793149.59219
lka,2018,94499086821.8304
lka,2019,89134644382.58099
lka,2020,85804694520.1479
lso,1960,43819123.61753
lso,1961,47459050.81898
lso,1962,55858882.82234
lso,1963,63978720.42559
lso,1964,69718605.62789
lso,1965,75598488.03024
lso,1966,82598348.03304
lso,1967,85720285.59429
lso,1968,87904241.91516
lso,1969,91026179.47641
lso,1970,93938121.23758
lso,1971,108640939.59731
lso,1972,123845453.36282
lso,1973,186023054.75504
lso,1974,246504782.92862
lso,1975,283434753.21163
lso,1976,325896964.12143
lso,1977,387649494.02024
lso,1978,462051517.93928
lso,1979,584679334.91686
lso,1980,815998972.77863
lso,1981,858461538.46154
lso,2007,2667030729.27016
lso,2008,2743824226.50462
lso,2009,2948511311.46961
lso,2010,3706338055.68458
lso,2011,3981342373.8619
lso,2012,4128261836.33707
lso,2013,3713199166.7703
lso,2014,3661410929.99899
lso,2015,3396521635.8777
lso,2016,3078295515.89325
lso,2017,3493144857.35736
lso,2018,3607640997.74065
lso,2019,3494257204.95003
ltu,1995,8703620881.90573
ltu,1996,9161789382.82261
ltu,1997,11138338368.5801
ltu,1998,12521204143.2887
ltu,1999,12067116961.5883
ltu,2000,12238244281.3984
ltu,2001,12906975399.2231
ltu,2002,15070172818.6344
ltu,2003,19869736040.6091
ltu,2004,24225303030.303
ltu,2005,27983031471.5761
ltu,2006,33280570962.4796
ltu,2007,44900284619.595
ltu,2008,53345142689.8873
ltu,2009,38046219071.4484
ltu,2010,37872259028.6055
ltu,2011,44704055247.6071
ltu,2012,42665555697.3871
ltu,2013,45848664973.1935
ltu,2014,47650730228.169
ltu,2015,41848660465.21249
ltu,2016,42736977949.0203
ltu,2017,46652180328.9918
ltu,2018,52772585530.67529
ltu,2019,51819814568.8627
ltu,2020,51296178022.8048
lux,1970,1157128680.91973
lux,1971,1335276104.0033
lux,1972,1632052057.55659
lux,1973,2082793417.5119
lux,1974,2306546188.89809
lux,1975,2757625315.34496
lux,1976,2975043887.14734
lux,1977,3365620709.06021
lux,1978,4291562700.1409
lux,1979,4896915244.90919
lux,1980,5601012553.45565
lux,1981,4810272707.51847
lux,1982,4320495320.5015
lux,1983,4168336883.62919
lux,1984,4023636554.03519
lux,1985,4025353624.56689
lux,1986,5876350912.04624
lux,1987,7690453808.75203
lux,1988,8561411958.31048
lux,1989,8788133701.8837
lux,1990,11301656204.732
lux,1991,12397977554.6367
lux,1992,13210583437.8921
lux,1993,13286061100.7463
lux,1994,14410816252.7128
lux,1995,16804839901.4778
lux,1996,16648281433.2248
lux,1997,15581980153.3604
lux,1998,16356961547.0104
lux,1999,17530314127.9217
lux,2000,16373259261.2283
lux,2001,16760088205.7114
lux,2002,18438771803.1204
lux,2003,23520756466.46429
lux,2004,27265776536.0757
lux,2005,28792448951.4833
lux,2006,30208281333.8541
lux,2007,35250501458.6833
lux,2008,40734337613.5937
lux,2009,36864842829.1871
lux,2010,38367261135.1667
lux,2011,43024646457.8989
lux,2012,41462846484.6586
lux,2013,44186202947.4456
lux,2014,46693470688.6602
lux,2015,40524938358.84609
lux,2016,41212553195.8227
lux,2017,44880752129.1542
lux,2018,47969637634.5302
lux,2019,48533354219.3646
lux,2020,49083187910.2647
lva,1995,6063650884.19852
lva,1996,6513508167.43236
lva,1997,7117985724.65521
lva,1998,8032010008.34028
lva,1999,8272726399.23132
lva,2000,8592895712.63036
lva,2001,9229320573.09156
lva,2002,10524890859.4816
lva,2003,13245616775.3044
lva,2004,16645951606.6086
lva,2005,19434285003.1114
lva,2006,26022679959.8696
lva,2007,36970237997.538
lva,2008,40393943867.8556
lva,2009,26935001390.04729
lva,2010,24456373029.6267
lva,2011,29103795231.85509
lva,2012,29674439001.0073
lva,2013,31523978691.6847
lva,2014,32310147406.605
lva,2015,27732975913.3187
lva,2016,27993788928.4238
lva,2017,30680512882.36589
lva,2018,34669827145.2972
lva,2019,34550708983.7176
lva,2020,33312106114.0577
mac,1982,1016736804.90861
mac,1983,1011494868.8406
mac,1984,1079971127.75966
mac,1985,1176676501.47522
mac,1986,1351145609.74392
mac,1987,1595170915.62836
mac,1988,1907817824.54046
mac,1989,2227311766.38992
mac,1990,2569879067.44795
mac,1991,3210024611.77117
mac,1992,4076113543.14313
mac,1993,4660500025.10166
mac,1994,5256585807.06757
mac,1995,5453324631.64236
mac,1996,5333902390.03816
mac,1997,5480044637.81927
mac,1998,5202286058.05384
mac,1999,5228919280.77178
mac,2000,4690190508.22961
mac,2001,4635837430.7587
mac,2002,4854607015.70941
mac,2003,5365656011.56934
mac,2004,6318092293.88447
mac,2005,8220094618.71653
mac,2006,10664133776.5891
mac,2007,13443795965.6044
mac,2008,14133988354.2599
mac,2009,12204576481.3446
mac,2010,12735497738.122
mac,2011,15552867227.0584
mac,2012,18212242956.73289
mac,2013,20671648329.6409
mac,2014,25998046850.5465
mac,2015,27697557921.1021
mac,2016,26547260196.8706
mac,2017,27173560926.9873
mac,2018,27957881697.1199
mac,2019,27242054395.6384
mac,2020,24997183662.7405
mar,1960,2019043473.96502
mar,1961,2085881849.6196
mar,1962,2453039225.37299
mar,1963,2715589882.42269
mar,1964,2788181760.69558
mar,1965,2910779567.23644
mar,1966,2888252148.99713
mar,1967,3115502420.70942
mar,1968,3322794190.2974
mar,1969,3668214603.30007
mar,1970,4112301156.01225
mar,1971,4477425742.57426
mar,1972,5107046600.5912
mar,1973,6321410309.47917
mar,1974,7724220788.13676
mar,1975,9961752004.93522
mar,1976,11387550064.4899
mar,1977,13306863855.3949
mar,1978,15049967600.2592
mar,1979,17957554307.4043
mar,1980,23612696997.4089
mar,1981,19939408193.6469
mar,1982,19838563506.5582
mar,1983,17406077651.0624
mar,1984,16172935020.7139
mar,1985,16233854317.7979
mar,1986,20730309410.8343
mar,1987,22787139798.0668
mar,1988,25742447162.2955
mar,1989,27693386112.4856
mar,1990,31842442934.6178
mar,1991,33945425332.5064
mar,1992,35706429971.8904
mar,1993,33411388117.0018
mar,1994,37539774453.9824
mar,1995,41515962494.1452
mar,1996,44639125380.0526
mar,1997,40440474609.006
mar,1998,43474318374.9115
mar,1999,43163235577.9038
mar,2000,41028191774.8918
mar,2001,40643239086.96809
mar,2002,43376749024.5894
mar,2003,53792683823.5294
mar,2004,62834696165.9901
mar,2005,66131318883.2487
mar,2006,72749372004.1839
mar,2007,86426766597.90289
mar,2008,105632298104.59
mar,2009,103960233831.03101
mar,2010,103267000902.91299
mar,2011,115589438682.802
mar,2012,113267465578.786
mar,2013,122278270180.239
mar,2014,123849612790.407
mar,2015,108867404729.474
mar,2016,113805556971.705
mar,2017,120159100288.89799
mar,2018,130402829716.283
mar,2019,130169281800.127
mar,2020,123476960660.433
mda,1995,1889087219.99784
mda,1996,2010093260.86957
mda,1997,2338489610.38961
mda,1998,2153363128.49162
mda,1999,1321710723.85549
mda,2000,1635826966.07525
mda,2001,1841819566.63662
mda,2002,2075805864.5841
mda,2003,2643121871.10008
mda,2004,3385793256.16671
mda,2005,4204488793.29502
mda,2006,4997948991.32594
mda,2007,6670389459.55074
mda,2008,9250804368.74519
mda,2009,7431288435.22719
mda,2010,9226381686.91842
mda,2011,11236257901.2829
mda,2012,11673826807.8009
mda,2013,12488336987.9556
mda,2014,12441067143.5493
mda,2015,9723346494.1414
mda,2016,9929448900.31018
mda,2017,11936319638.8994
mda,2018,14388369467.5387
mda,2019,14935610661.7994
mda,2020,14611273520.406
mdg,1960,717453720.72622
mdg,1961,733397166.80974
mdg,1962,773490218.09968
mdg,1963,813592843.91373
mdg,1964,855631372.87467
mdg,1965,890146215.68176
mdg,1966,953410366.75281
mdg,1967,994595318.88953
mdg,1968,1083663290.42707
mdg,1969,1109236214.87862
mdg,1970,1138823605.90465
mdg,1971,1278447352.15531
mdg,1972,1396060748.90779
mdg,1973,1729614963.39592
mdg,1974,2007267851.04096
mdg,1975,2397899292.69207
mdg,1976,2233356221.39647
mdg,1977,2443947002.30137
mdg,1978,2854137196.586
mdg,1979,4011218063.35062
mdg,1980,5666635488.08565
mdg,1981,5033172254.45757
mdg,1982,4998044048.55448
mdg,1983,4826642478.14572
mdg,1984,3974883051.08565
mdg,1985,3903314742.24561
mdg,1986,4428533084.48258
mdg,1987,3272332330.47688
mdg,1988,3295597958.60967
mdg,1989,3209003934.86763
mdg,1990,4192393228.81042
mdg,1991,3378779513.01107
mdg,1992,3869706890.65496
mdg,1993,4276480053.24534
mdg,1994,3646185112.7493
mdg,1995,3968623214.7573
mdg,1996,5022249286.70386
mdg,1997,4458544275.49546
mdg,1998,4600383360.08657
mdg,1999,4458909242.21507
mdg,2000,4839312406.49216
mdg,2001,5486985544.79977
mdg,2002,5702267051.26614
mdg,2003,6795777754.62828
mdg,2004,5564154307.94146
mdg,2005,6473984172.24581
mdg,2006,6851663456.17893
mdg,2007,9471733473.60581
mdg,2008,12756795547.1377
mdg,2009,11699899682.8452
mdg,2010,11392882158.0421
mdg,2011,12827582678.1409
mdg,2012,12631545066.3557
mdg,2013,13643954754.4712
mdg,2014,13199901167.9461
mdg,2015,11825662484.098
mdg,2016,12162551102.8165
mdg,2017,13642509622.7348
mdg,2018,14630537669.0796
mdg,2019,15329920403.9585
mdg,2020,14803509600.6892
mdv,2014,3083209799.48506
mdv,2015,3814015527.48547
mdv,2016,4602224148.25226
mdv,2017,5084531338.14259
mdv,2018,6022221385.50303
mdv,2019,6112490475.8809
mdv,2020,4451719737.60345
mex,1960,13200488000
mex,1961,14181768000
mex,1962,15181280000
mex,1963,16891088000
mex,1964,20082256000
mex,1965,21770672000
mex,1966,24121152000
mex,1967,26555776000
mex,1968,29457968000
mex,1969,32325712000
mex,1970,36218160000
mex,1971,39623800000
mex,1972,45526040000
mex,1973,55853288000
mex,1974,73533024000
mex,1975,90402544000
mex,1976,90250168831.16879
mex,1977,81746508849.5575
mex,1978,103100469298.246
mex,1979,136238517543.86
mex,1980,198760391304.34799
mex,1981,256426938775.51001
mex,1982,165013368794.32599
mex,1983,134599508742.714
mex,1984,161887902264.60101
mex,1985,175103904242.896
mex,1986,124383463550.17999
mex,1987,131690531127.558
mex,1988,180598482248.91101
mex,1989,223121503148.48697
mex,1990,265611661452.03696
mex,1991,323596892724.62201
mex,1992,381912424634.07501
mex,1993,508353642637.052
mex,1994,543768813664.78003
mex,1995,344745994641.24402
mex,1996,396856488275.39001
mex,1997,488170380375.07098
mex,1998,520749954137.47803
mex,1999,594434630768.58704
mex,2000,710820847011.29504
mex,2001,753801457349.90283
mex,2002,777862167978.45886
mex,2003,746525286217.44385
mex,2004,789493144338.11804
mex,2005,884440923480.67102
mex,2006,979589663828.53796
mex,2007,1059956990538.23999
mex,2008,1129624777846.65991
mex,2009,905755505753.50586
mex,2010,1056889814973.08997
mex,2011,1178895780187.22998
mex,2012,1207790290975.36011
mex,2013,1289144686971.5
mex,2014,1314391211435.02002
mex,2015,1184081198866.76001
mex,2016,1090935850643.75
mex,2017,1155907388952
mex,2018,1210901627598.82007
mex,2019,1237195453186.32007
mex,2020,1029850706705.89001
mhl,2004,207343400
mhl,2005,220444300
mhl,2006,237732100
mhl,2007,250674300
mhl,2008,248432800
mhl,2009,267169000
mhl,2010,277786600
mhl,2011,260970400
mhl,2012,255700089.39819
mhl,2013,288939257.0015
mhl,2014,272645885.50134
mhl,2015,270588814.91776
mhl,2016,295821896.90018
mhl,2017,323758319.30981
mhl,2018,336074631.55441
mhl,2019,433841503.41949
mhl,2020,331623494.45076
mkd,1990,4683489399.29329
mkd,1991,4910647959.18367
mkd,1992,2430500491.06266
mkd,1993,2769260000
mkd,1994,3729844301.85469
mkd,1995,4911625107.57145
mkd,1996,5124033605.87878
mkd,1997,4692583479.15646
mkd,1998,4711870687.10672
mkd,1999,4698608831.35507
mkd,2000,4311140918.82271
mkd,2001,4194917184.88883
mkd,2002,4779097992.53455
mkd,2003,5725659627.81399
mkd,2004,6788760956.8123
mkd,2005,7274129174.55467
mkd,2006,8025482666.62295
mkd,2007,9825373688.23469
mkd,2008,12398913721.0785
mkd,2009,11429277606.2004
mkd,2010,11128806033.7224
mkd,2011,12482681751.1779
mkd,2012,11837198764.6768
mkd,2013,12771897153.3755
mkd,2014,13317972052.5184
mkd,2015,11697207812.4353
mkd,2016,12258176226.4564
mkd,2017,12872616183.882
mkd,2018,14264006248.6686
mkd,2019,14340985527.925
mkd,2020,13831742214.7853
mli,1967,308411108.65855
mli,1968,368283960.11224
mli,1969,364144025.67158
mli,1970,377409287.01596
mli,1971,419452254.07789
mli,1972,531315205.55685
mli,1973,630382267.51229
mli,1974,693154323.53419
mli,1975,992621568.74364
mli,1976,1025260483.65666
mli,1977,1112728065.85159
mli,1978,1443252312.03793
